Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23)
3.8763086979028585e-06,0.42162846943754784,3.76,0.0,0.06362934325167963,0.8114390429880185,0.1917446385051061,1.4832692236303856e-08,8.568659992449298e-07,0.02815076134056814,0.0006805434602678126,0.135258776259913,0.007352116549340456,0.37655073249600773,0.0042705750020598544,0.5360457227867731,1.3864293665815854e-07,2.80301971731203e-06,0.0013270543425865473,0.0012178710623754097,0.08721586952588302,0.0018250907441870292,0.015529496252272354,0.0013451790304323252,0.11197587090509556,0.0004826193299255913,0.00013163804791856384,8.239027363718666e-09,3.3794426445982844e-05,0.0002762309187505985,6.438477652788367e-07,3.303212179675618e-06,0.011461404589936348,1.2994914851358517e-05,0.006144343301110948,9.073152944040655e-09,2.7217540474620486e-06,1.7850785360032998e-06,2.3065353417899112e-08,0.01833407350016703,0.0016980193095849211,0.0006745523962489621,6.278037061451641e-09,0.001888636586491866,4.75706581837236e-08,8.662081205988008e-11,1.1233555169767961e-05,3.0213104661880383e-05,5.65238047697564e-11,4.215775418132832e-11,1.0371158439631374e-06,3.443127342929031e-08,1.0552070984230559e-07,0.001517814466153913,3.2095456700365253e-07,5.3501714187186224e-09,5.855828646690274e-05
3.891794761380128e-06,0.42170976953205863,3.76,0.0,0.06311393089731782,0.8107449759420136,0.1924026778465029,1.4792392794342555e-08,8.54920001679137e-07,0.028091310530140023,0.0006752604029686821,0.13535949937057812,0.007342622411371637,0.37625064226587157,0.004267396750653941,0.5369600955939295,1.3746634987998601e-07,2.7941484132693864e-06,0.0013250295618151419,0.001215811820209501,0.08762164904421783,0.0018229970645850272,0.015527114436577803,0.001342801682583288,0.11256402067823224,0.0004816486460734345,0.00013128967119161488,8.216232553583233e-09,3.3869655242050644e-05,0.00027715443480190867,6.424634713264218e-07,3.296177100156306e-06,0.01146650120106199,1.2955558261427712e-05,0.006163526381494338,9.055801160037922e-09,2.7188618051289186e-06,1.782473440648116e-06,2.312721536306428e-08,0.018404349339299377,0.0017079115810654795,0.0006743082018947945,6.265499192397488e-09,0.0018968199111655613,4.78364628185046e-08,8.679476854885452e-11,1.1202797420556106e-05,3.016766273411778e-05,5.637932667321748e-11,4.2050147433507226e-11,1.0344557252786588e-06,3.451801209951339e-08,1.0514578260195843e-07,0.0015281481894696039,3.201452027755785e-07,5.336686840896941e-09,5.848119448302226e-05
3.907280824857397e-06,0.42179067843469564,3.76,0.0,0.06260383966039239,0.810052609946229,0.19305918455175797,1.4752567561605596e-08,8.529910015916696e-07,0.028032420767168175,0.0006700403675314092,0.13545897404367682,0.007333227693719394,0.37594774933521274,0.004264157230334049,0.5378694155715239,1.3630448959702215e-07,2.7853551140564705e-06,0.0013230058031049859,0.0012137274383818388,0.0880265611778162,0.0018209112920984194,0.015524432940005273,0.0013404201592602263,0.11315122432517126,0.00048068155622666694,0.0001309421467975742,8.193527677763576e-09,3.394425378899903e-05,0.00027807148160846813,6.41079604382325e-07,3.2891672598301267e-06,0.01147132814065973,1.2916346669332912e-05,0.006182584126322354,9.038494929573474e-09,2.7159438662591093e-06,1.7798609986850801e-06,2.318864413361342e-08,0.018474461388805086,0.001717780077065481,0.0006740538469717733,6.2530089946960925e-09,0.0019049663007603037,4.81015815825493e-08,8.696709558493822e-11,1.1172362453189631e-05,3.012253649196401e-05,5.6235812037614885e-11,4.194325763509986e-11,1.0318124309903173e-06,3.460408406150701e-08,1.0477332922762946e-07,0.0015384667024127877,3.19335138643395e-07,5.3231904613843795e-09,5.8404369343848825e-05
3.922766888334666e-06,0.4218711998200372,3.76,0.0,0.06209900243451998,0.8093619358480371,0.19371416736936317,1.4713212222412875e-08,8.51078820179982e-07,0.02797408568528964,0.0006648824154555958,0.13555721637085957,0.007323931422436499,0.3756421067984509,0.004260857507388763,0.5387737305743737,1.3515712408832264e-07,2.7766388797205823e-06,0.0013209831997917825,0.0012116184965169211,0.08843060768955087,0.001818833444865303,0.01552145585432416,0.0013380347126404385,0.11373748104122484,0.0004797180698135695,0.00013059548658529352,8.170912421965943e-09,3.401822900167864e-05,0.0002789821046056869,6.396962601331649e-07,3.2821827705861473e-06,0.011475888979395131,1.2877280527054437e-05,0.0062015171068551525,9.021234760461396e-09,2.7130009854796686e-06,1.7772415958391607e-06,2.3249642534816313e-08,0.018544410684461575,0.0017276246595004454,0.0006737895247564752,6.240566575438331e-09,0.0019130758771832366,4.836601267879232e-08,8.71378137452194e-11,1.114224612537571e-05,3.007772405823333e-05,5.609325293898123e-11,4.183707952866248e-11,1.0291858666390078e-06,3.468949522230029e-08,1.0440333805459438e-07,0.001548769769834552,3.185244569515313e-07,5.309683647105739e-09,5.832781224797929e-05
3.9382529518119355e-06,0.4219513372779459,3.76,0.0,0.06159935314265339,0.8086729445438728,0.19436763498513088,1.4674322934786318e-08,8.491832973860681e-07,0.02791629898914566,0.0006597856244390107,0.13565424218615457,0.007314732632579005,0.3753337668225378,0.004257498633301736,0.5396730878281563,1.3402402598700572e-07,2.7679987821467193e-06,0.0013189618810116755,0.001209485566109587,0.08883379037131298,0.0018167635392596243,0.015518187220692448,0.001335645588435983,0.11432279010801451,0.0004787581953139584,0.00013024970189239642,8.148386607834228e-09,3.409158770574286e-05,0.0002798863490898087,6.383135306375416e-07,3.2752235680117415e-06,0.011480187242890702,1.2838360246570162e-05,0.0062203258935659075,9.00402073895336e-09,2.7100338912103417e-06,1.7746155597647366e-06,2.3310213351470452e-08,0.018614198254776986,0.0017374451940712012,0.0006735154249857166,6.228171803619437e-09,0.0019211487632710843,4.8629755257958746e-08,8.730694466788552e-11,1.1112444350675077e-05,3.0033223377764113e-05,5.595164191836008e-11,4.173160734891794e-11,1.0265758858655268e-06,3.4774251500284156e-08,1.0403579381537357e-07,0.0015590571615064714,3.177132381354851e-07,5.296167745322541e-09,5.825152427196943e-05
3.953739015289205e-06,0.42203109435844244,3.76,0.0,0.06110482684816101,0.8079856269867371,0.1950195960140006,1.4635893642574705e-08,8.473043140468714e-07,0.027859054463593866,0.0006547490897544082,0.1357500670386854,0.007305630369169883,0.37502278054907456,0.004254081642998111,0.5405675338589905,1.3290497247660603e-07,2.7594339064177107e-06,0.001316941971344424,0.00120732920952051,0.08923611104594752,0.001814701589768575,0.01551463102375022,0.0013332530253222304,0.1149071509014743,0.000477801940185028,0.00012990480350365626,8.125949997706845e-09,3.416433663645039e-05,0.00028078426018725056,6.369315055697338e-07,3.268289627432417e-06,0.011484226406103342,1.2799586188272582e-05,0.006239011055903906,8.98685303005397e-09,2.7070432888531434e-06,1.771983217219543e-06,2.3370359351509182e-08,0.018683825119761605,0.001747241550665967,0.0006732317334660308,6.215824618552905e-09,0.0019291850828140962,4.8892808258594624e-08,8.747450925634633e-11,1.1082953103852692e-05,2.9989032486250523e-05,5.581097133023454e-11,4.162683499803933e-11,1.0239823598794808e-06,3.485835874333847e-08,1.0367068128833258e-07,0.0015693286526802317,3.16901560538175e-07,5.2826440638992274e-09,5.8175506362209884e-05
3.969225078766474e-06,0.4221104746286189,3.76,0.0,0.06061535952883241,0.8072999741768997,0.19567005901247436,1.4597918661227472e-08,8.454417329362911e-07,0.027802345960068364,0.000649771922832387,0.13584470625016543,0.007296623683970333,0.3747091982970287,0.004250607558151002,0.5414571146291444,1.317997456096203e-07,2.75094335013451e-06,0.001314923591496156,0.0012051499816242788,0.08963757156023325,0.0018126476092040524,0.015510791202423314,0.0013308572560803576,0.11549056287231116,0.0004768493110985925,0.0001295608017149973,8.103602322610094e-09,3.423648248507033e-05,0.000281675882919974,6.355502721732505e-07,3.261380959585427e-06,0.011488009902671808,1.2760958645201707e-05,0.006257573162393845,8.969731886423636e-09,2.7040298691190095e-06,1.7693448995432417e-06,2.343008327528558e-08,0.018753292292524884,0.0017570136025116042,0.0006729386327760526,6.2035249938823315e-09,0.0019371849603072998,4.9155170488365e-08,8.764052777630977e-11,1.1053768425648632e-05,2.9945149487623545e-05,5.567123346304834e-11,4.15227569267566e-11,1.0214051743721795e-06,3.494182269386686e-08,1.0330798623116947e-07,0.0015795840230340924,3.1608950039827617e-07,5.269113873128613e-09,5.8099759345307337e-05
3.984711142243743e-06,0.42218948144392604,3.76,0.0,0.06013088800772556,0.8066159771575804,0.19631903248408517,1.4560393233480928e-08,8.435953977536603e-07,0.02774616738962226,0.0006448532460309487,0.13593817493044175,0.007287711638051535,0.37439306962903063,0.0042470773879187814,0.5423418755814915,1.3070812873585267e-07,2.74252621876046e-06,0.0013129068591040687,0.0012029484304827754,0.09003817378301802,0.0018106016092618894,0.015506671653465106,0.001328458508621888,0.11607302553996358,0.00047590031396350024,0.0001292177064805664,8.081343312308037e-09,3.430803182924031e-05,0.0002825612621276817,6.341699156893566e-07,3.2544975685642933e-06,0.011491541128691564,1.272247793410781e-05,0.006276012780702434,8.952657545574402e-09,2.700994320097752e-06,1.7667009345218747e-06,2.3489387845754057e-08,0.01882260077980972,0.0017667612259574122,0.0006726363026656408,6.19127288507593e-09,0.0019451485209080758,4.941684084496356e-08,8.780502032634651e-11,1.1024886385774392e-05,2.990157245624563e-05,5.5532420671772364e-11,4.1419367617749365e-11,1.0188442088666688e-06,3.502464904137e-08,1.0294769481218115e-07,0.0015898230562936396,3.1527713178542106e-07,5.255578408094567e-09,5.80242839776641e-05
4.000197205721012e-06,0.42226811828610356,3.76,0.0,0.059651350117543904,0.8059336270254155,0.1969665248672288,1.452331289873186e-08,8.417651577477794e-07,0.027690512737393005,0.0006399921985616443,0.13603048793804942,0.007278893300877881,0.37407444320191047,0.0042434921266559155,0.5432218615349698,1.2962991076344582e-07,2.7341816314275763e-06,0.0013108918877603806,0.0012007250958119698,0.09043791960871404,0.0018085635999675039,0.015502276222876218,0.0013260570045497216,0.11665453850529542,0.0004749549537912093,0.00012887552724213553,8.059172719001397e-09,3.4378991194684376e-05,0.00028344044249092794,6.327905186078382e-07,3.247639414866984e-06,0.011494823434595193,1.2684144302632029e-05,0.006294330477376763,8.93563013176314e-09,2.697937304898774e-06,1.7640516271040442e-06,2.3548275767629728e-08,0.018891751580680804,0.0017764843010373526,0.0006723249193716219,6.1790681981036674e-09,0.001953075890507811,4.967781846925582e-08,8.796800698362352e-11,1.09963031273488e-05,2.9858299410460015e-05,5.539452550279375e-11,4.131666140632825e-11,1.0162993372709404e-06,3.510684343947965e-08,1.0258979178967319e-07,0.0016000455410556194,3.144645269425622e-07,5.242038875461191e-09,5.794908089852181e-05
4.015683269198282e-06,0.42234638850306133,3.76,0.0,0.059176684650294215,0.8052529149285483,0.19761254453815694,1.448667271369747e-08,8.399508774145413e-07,0.027635376058761034,0.0006351879354766446,0.13612165989196767,0.007270167750358468,0.37375336681337884,0.00423985275453289,0.5440971167152068,1.2856488462457593e-07,2.725908719207737e-06,0.0013088787872761686,0.0011984805093704274,0.09083681095550444,0.0018065335898544263,0.015497608708280427,0.001323652959626435,0.11723510144577921,0.0004740132348016184,0.00012853427299929393,8.037090276136192e-09,3.4449367011796735e-05,0.00028431346850984644,6.314121609949473e-07,3.240806465263829e-06,0.01149786012738681,1.2645957944999046e-05,0.006312526817849902,8.918649779667956e-09,2.694859466334489e-06,1.7613972745208766e-06,2.3606749717808056e-08,0.018960745686731156,0.0017861827113123472,0.0006720046558379431,6.166910848598604e-09,0.001960967195669269,4.99381024762116e-08,8.812950732379313e-11,1.096801484859981e-05,2.9815328363987217e-05,5.525754050687774e-11,4.121463266486085e-11,1.0137704382834344e-06,3.518841144669891e-08,1.022342619311287e-07,0.0016102512705292497,3.136517562723809e-07,5.22849645001467e-09,5.7874150648203786e-05
4.031169332675551e-06,0.4224242953963156,3.76,0.0,0.05870683116756544,0.804573832057353,0.19825709982268322,1.4450467418100158e-08,8.381524226490508e-07,0.02758075146618435,0.0006304396233083759,0.1362117052193322,0.007261534072016524,0.37342988757382745,0.004236160240243326,0.5449676848707257,1.2751284566654958e-07,2.717706622086882e-06,0.0013068676645567013,0.0011962151964796026,0.09123484976007373,0.0018045115863224946,0.015492672868268468,0.0013212465850261615,0.11781471409971282,0.0004730751605515457,0.00012819395240240265,8.015095697504856e-09,3.4519165651986695e-05,0.0002851803845272961,6.300349212018604e-07,3.233998706927028e-06,0.01150065447900919,1.2607919050198356e-05,0.006330602366592494,8.901716674020045e-09,2.691761442497732e-06,1.7587381779794597e-06,2.3664812357505866e-08,0.019029584083476582,0.0017958563431624613,0.0006716756823745179,6.154800770033333e-09,0.001968822563461187,5.019769192828112e-08,8.828954058127271e-11,1.0940017787147776e-05,2.9772657375880892e-05,5.5121458184791426e-11,4.111327586635457e-11,1.0112573929364792e-06,3.526935856489063e-08,1.0188109076192622e-07,0.0016204400416337142,3.128388883034846e-07,5.214952274162074e-09,5.779949369284088e-05
4.04665539615282e-06,0.42250184234686133,3.76,0.0,0.05824173040175876,0.8038963696684657,0.19890019896829447,1.44146921681614e-08,8.363696497091294e-07,0.02752663316122979,0.0006257464497397415,0.13630063805615528,0.007252991360698199,0.3731040515463334,0.004232415535135336,0.5458336090211704,1.2647359584903675e-07,2.7095744965989934e-06,0.0013048586216782912,0.0011939296724873926,0.09163203798641341,0.0018024975947239224,0.015487472401702514,0.0013188380845498655,0.11839337629706284,0.0004721407336698883,0.00012785457351235414,7.99318871427939e-09,3.458839341657832e-05,0.00028604123469015783,6.286588742926831e-07,3.227216091011082e-06,0.011503209707483152,1.257002771145339e-05,0.0063485576865248364,8.88483090699751e-09,2.688643841779948e-06,1.7560746165206238e-06,2.3722466317666616e-08,0.019098267747053803,0.001805505087243236,0.0006713381651942249,6.142737850581502e-09,0.0019766421216692795,5.045658610108107e-08,8.844812577251257e-11,1.0912308267266312e-05,2.9730284537078305e-05,5.498627113633068e-11,4.1012585550218644e-11,1.008760080640903e-06,3.534969021525562e-08,1.0153026276919171e-07,0.0016306116569485638,3.1202598942898325e-07,5.201407456247615e-09,5.7725110360248636e-05
4.062141459630089e-06,0.42257903247427553,3.76,0.0,0.05778132391769672,0.8032205190659193,0.19954185016691212,1.4379342722951503e-08,8.346024091822332e-07,0.02747301540805049,0.000621107613466669,0.13638847233046317,0.007244538721065109,0.3727759040541916,0.004228619577916229,0.5466949316683695,1.254469387761378e-07,2.7015115075121786e-06,0.0013028517577998284,0.0011916244456974998,0.09202837761731064,0.0018004916193460935,0.015482010964819,0.0013164276573342116,0.11897108793208226,0.0004712099561381982,0.00012751614406397146,7.971369054776473e-09,3.46570565127329e-05,0.00028689606293797707,6.272840934870947e-07,3.220458557221988e-06,0.011505528992697578,1.2532284032494366e-05,0.006366393339384397,8.867992538188346e-09,2.685507264790151e-06,1.753406861405017e-06,2.3779714214451355e-08,0.019166797646873745,0.0018151288372775414,0.0006709922677271225,6.130721964562049e-09,0.001984425998556023,5.0714784364494435e-08,8.860528176495975e-11,1.0884882643565266e-05,2.9688207887649475e-05,5.485197205665469e-11,4.0912556221882203e-11,1.0062783796172334e-06,3.542941177955201e-08,1.0118176231484794e-07,0.0016407659230629067,3.1121312432698505e-07,5.187863076569925e-09,5.765100091330027e-05
4.077627523107359e-06,0.4226558690815662,3.76,0.0,0.05732555426690416,0.8025462716128129,0.20018206154212786,1.4344414595425953e-08,8.328505648936376e-07,0.027419892549112874,0.0006165223286012214,0.13647522172600596,0.0072361752675246145,0.37244548954308987,0.004224773292456217,0.5475516946956174,1.2443268267051528e-07,2.6935168325310484e-06,0.0013008471682752223,0.0011893000158166318,0.09242387065669751,0.0017984936628383387,0.015476292162758356,0.0013140154964681604,0.1195478489741044,0.00047028282912741054,0.00012717867128916684,7.949636421475778e-09,3.4725161105819695e-05,0.00028774491303396927,6.259106499424581e-07,3.2137260715143706e-06,0.011507615468195502,1.2494688085447847e-05,0.006384109885355989,8.851201688106288e-09,2.6823523029808226e-06,1.7507351883926764e-06,2.3836558653444634e-08,0.019235174744244677,0.0018247274905595157,0.000670638149947542,6.118753016084735e-09,0.0019921743228688425,5.097228603058852e-08,8.876102709044225e-11,1.0857737330863996e-05,2.9646425446094773e-05,5.471855373513132e-11,4.081318249710525e-11,1.0038121741080574e-06,3.550852860410085e-08,1.0083557426378984e-07,0.0016509026513477668,3.1040035560560674e-07,5.174320178908398e-09,5.757716549574015e-05
4.093113586584628e-06,0.4227323552166239,3.76,0.0,0.056874364734396915,0.8018736187159508,0.2008208411675245,1.4309902577760985e-08,8.311139911987719e-07,0.027367258982733695,0.0006119898194688908,0.13656089974274976,0.007227900122814522,0.37211285180883275,0.004220877591299856,0.5484039395280401,1.2343063800918424e-07,2.685589657670756e-06,0.0012988449460734413,0.001186956876236616,0.09281851912384563,0.0017965037271159233,0.015470319562689553,0.0013116017911792696,0.12012365944755506,0.0004693593532783956,0.00012684216217436715,7.927990507723338e-09,3.4792713248587174e-05,0.0002885878285111058,6.245386129329905e-07,3.2070186056357745e-06,0.011509472233641798,1.2457239921257369e-05,0.00640170788343296,8.83445849209134e-09,2.6791795351069867e-06,1.748059868491465e-06,2.3893002211034803e-08,0.019303399994253553,0.001834300947099622,0.0006702759694398134,6.106830912277292e-09,0.0019998872237040693,5.1229090400651604e-08,8.89153798286315e-11,1.0830868787731421e-05,2.960493527626581e-05,5.4586008868447443e-11,4.071445898521106e-11,1.0013613468233188e-06,3.558704593516671e-08,1.004916838864437e-07,0.0016610216566914418,3.095877443635804e-07,5.16077978153459e-09,5.750360420932887e-05
