Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86),C4H6(85),CH2OH(32)
8.936816401347993e-06,0.3168947842227015,3.76,0.0,0.2967887362356817,0.9202898516885861,0.09084974493493243,8.897140368867177e-11,2.000013949391756e-08,0.010452898878681186,0.0015426374380025551,0.07342330748831853,0.002023291880559944,0.32873482378373536,0.004117025353093254,0.2870724664693469,1.6454910934133698e-06,5.0187316995147e-06,0.0002852629852796937,0.0025970030072714188,0.00972026274900793,0.0004682059820046499,0.013382062868424647,0.00034676956461789934,0.03232633059234429,0.00012653365203276414,0.00010765101033356983,5.745799991564478e-09,5.077998208206926e-07,1.3332925620893134e-05,4.340960383802163e-07,1.4756693271265705e-07,0.003031179956163476,9.906221039126282e-06,0.0023313445624073966,4.787320802035705e-10,1.1344937474482909e-06,8.822211775127625e-07,9.855848728564488e-10,0.0030073162441628075,0.00011595115522272316,0.00011693543670907189,4.376396022418104e-10,0.00013175990171902338,4.964410018747611e-10,1.6304649202617337e-12,7.99830070915515e-07,2.805628619346144e-06,2.7723201188106405e-11,1.1579768656284573e-11,1.2797307791711504e-07,1.0909433738326507e-09,2.4286012299681415e-08,3.587406427963589e-05,1.6904492964389242e-07,2.251580606249733e-09,3.1388591935792437e-06,8.486949132496625e-11,1.5896697029277998e-07,4.579772530598701e-09,7.303205193884779e-07,4.0746169660855776e-10,6.87622165526374e-09,4.122575654318226e-06,0.00024298510609775618,9.80335038564284e-07,1.660263752202776e-06
9.020189354012442e-06,0.3170505653468538,3.76,0.0,0.2939813724125076,0.9192136094575789,0.0919412392970571,8.92566830134229e-11,2.008747136692117e-08,0.010418157113137358,0.0015282455832874744,0.0739723913505894,0.002018489811645953,0.33053037493597737,0.004139759400799992,0.28922440606711536,1.6276803744916548e-06,4.993736634768046e-06,0.00028688902164973666,0.0026134488656718666,0.009910374832838966,0.00046905276200703285,0.013531043138480643,0.0003492977057712631,0.033015228038549886,0.00012663142475859618,0.00010813465625534914,5.7730900879638905e-09,5.167186449511201e-07,1.3601812142260476e-05,4.3701500242290815e-07,1.482190276401531e-07,0.003075395673999227,9.922572558037724e-06,0.0023705833156439093,4.810584958059761e-10,1.14738829861647e-06,8.870146262747603e-07,1.0006938577850374e-09,0.003057989388962543,0.00011910684050425123,0.00011851429789762353,4.3918876421519584e-10,0.00013491747567038017,5.107394019014793e-10,1.660159802483512e-12,7.972250039151398e-07,2.8169542044529693e-06,2.778923039658467e-11,1.1607290610554387e-11,1.2830436599454777e-07,1.1094727496264375e-09,2.4360975936738955e-08,3.7084623554395394e-05,1.712339941697051e-07,2.2807314853957904e-09,3.1543743351090906e-06,8.773435758245932e-11,1.6115814656377308e-07,4.6389111216098975e-09,7.399819421936988e-07,4.1327002230251064e-10,6.957499184608911e-09,4.196072646088604e-06,0.00024874995106918883,1.003596814235982e-06,1.6679400415085796e-06
9.103562306676891e-06,0.31720511760698705,3.76,0.0,0.29120649143861843,0.9181366896031607,0.09303166761276004,8.953435563960476e-11,2.0173219501122114e-08,0.010383645659733575,0.0015140196055599122,0.07451501521406267,0.00201370078207933,0.33229396555131485,0.004162181828193207,0.29135735688299924,1.610101571613107e-06,4.968930077292871e-06,0.00028848374367709714,0.0026296263370634825,0.010101430245169412,0.0004698768358330274,0.013678804768533339,0.00035178206969352545,0.03370867581573704,0.00012672385981817402,0.00010860460760442476,5.799815005858403e-09,5.25647603585964e-07,1.3871792827520816e-05,4.398781159945971e-07,1.4885254044635686e-07,0.0031193635183925966,9.938072221804641e-06,0.002409831680504565,4.833255261425821e-10,1.160113271281256e-06,8.916981778513828e-07,1.0157928030378383e-09,0.003108824833822352,0.00012229696435479855,0.00012008107810588696,4.4068540131386467e-10,0.00013809421358257495,5.252020744165075e-10,1.689876924501417e-12,7.946283734723567e-07,2.82810062884419e-06,2.78532500236626e-11,1.1633974433357523e-11,1.2862578204221846e-07,1.1279998520274437e-09,2.4432654775467802e-08,3.831513201924824e-05,1.7340392869097257e-07,2.3096274670186137e-09,3.1695486860758235e-06,9.064645897443378e-11,1.6333209559998956e-07,4.6975289372358286e-09,7.495577671739726e-07,4.1904964574060767e-10,7.037793940991829e-09,4.269456480889953e-06,0.00025455145615256347,1.0270065685487674e-06,1.675535444227889e-06
9.18693525934134e-06,0.31735845599244356,3.76,0.0,0.2884636739368794,0.9170591585948908,0.09412099809403827,8.980465693461183e-11,2.0257416672753825e-08,0.010349374607547202,0.0014999583420760101,0.07505127320556006,0.002008926210580234,0.33402604985631956,0.004184292461375674,0.293471548795927,1.592752364157621e-06,4.9443161366214955e-06,0.0002900476263552698,0.0026455366304717442,0.010293406477926153,0.0004706785926226328,0.013825342868075992,0.0003542231405304991,0.03440658725203775,0.00012681108229255206,0.00010906109897458922,5.825979844690858e-09,5.34585442309411e-07,1.4142824919733148e-05,4.4268588822483157e-07,1.4946795416009666e-07,0.003163079321787575,9.95274095556833e-06,0.0024490840455493206,4.855346424677438e-10,1.1726693795604917e-06,8.962740930547369e-07,1.03088000429223e-09,0.003159818946405241,0.0001255210529105774,0.00012163569901897858,4.4213076875674735e-10,0.00014128945804536762,5.398261810062574e-10,1.719611684665933e-12,7.920414217706528e-07,2.839071124875475e-06,2.7915302366677218e-11,1.1659837748593331e-11,1.28937525489895e-07,1.146522033662865e-09,2.4501138424637035e-08,3.956540957352183e-05,1.7555454183694874e-07,2.3382660052659372e-09,3.1843894687109637e-06,9.360536940302784e-11,1.6548869651816914e-07,4.75562089037555e-09,7.590478093533934e-07,4.248000537208209e-10,7.117106181055925e-09,4.342712354595058e-06,0.0002603883039881537,1.0505589851405977e-06,1.6830513721334143e-06
9.27030821200579e-06,0.31751059532828635,3.76,0.0,0.2857525048177861,0.9159810812868745,0.09520919996984602,9.006780998557329e-11,2.0340094607998416e-08,0.010315353042928379,0.0014860605559527788,0.07558125852046768,0.0020041674172281594,0.33572707699340293,0.004206091281087207,0.2955672094971294,1.5756303651885344e-06,4.919898405634302e-06,0.00029158113818896663,0.0026611809597167696,0.010486281379807403,0.0004714584098790582,0.013970653095958319,0.00035662140303204545,0.03510887675716465,0.0001268932135721076,0.00010950436169166262,5.851589704088804e-09,5.435309388271389e-07,1.4414866332194152e-05,4.4543883037258845e-07,1.5006573662978902e-07,0.0032065392098442574,9.966599151517138e-06,0.002488334943884834,4.876872709068903e-10,1.1850574291447183e-06,9.007445857497604e-07,1.0459537965538333e-09,0.0032109681637390616,0.00012877863361616132,0.0001231780928277576,4.435260902284379e-10,0.00014450256528577502,5.546088796469755e-10,1.7493595948986559e-12,7.894652827021942e-07,2.8498688218543982e-06,2.7975428278006263e-11,1.1684897588635442e-11,1.2923978968273787e-07,1.1650367193357587e-09,2.4566514076135505e-08,4.083527073096822e-05,1.7768565820573342e-07,2.3666447669847897e-09,3.198903748970762e-06,9.661065000568855e-11,1.6762784369201621e-07,4.813182324024182e-09,7.684519526234381e-07,4.305207620105842e-10,7.195436768886822e-09,4.415825948772602e-06,0.0002662591895860957,1.0742487975510844e-06,1.6904891418978452e-06
9.353681164670238e-06,0.317661550271993,3.76,0.0,0.28307257338211467,0.9149025209620998,0.09629624344457384,9.032403229829966e-11,2.042128601096073e-08,0.010281589117247728,0.001472324944417407,0.07610506337586388,0.0019994256287402534,0.3373974909435737,0.004227578415561616,0.2976445644214684,1.5587331318958667e-06,4.895679997430621e-06,0.00029308474099447334,0.0026765605453040577,0.010680033151025174,0.0004722166541344285,0.014114731635942597,0.0003589773419980551,0.03581545981771471,0.00012697037140815349,0.00010993462381586566,5.8766496893055525e-09,5.524829000329196e-07,1.4687875647059556e-05,4.481374562307961e-07,1.5064634327491514e-07,0.003249739588101587,9.97966665686002e-06,0.0025275790499753115,4.897848008561476e-10,1.197278307391014e-06,9.051118225403088e-07,1.0610125558103741e-09,0.003262268989929001,0.00013206923541499328,0.0001247082016474633,4.448725607486747e-10,0.00014773290513700165,5.695473296503941e-10,1.7791162860238048e-12,7.869009884608878e-07,2.860496713473305e-06,2.8033667279341403e-11,1.1709170419473022e-11,1.2953276188885047e-07,1.1835414078320292e-09,2.4628866674705148e-08,4.2124524936948915e-05,1.7979711739834703e-07,2.3947616186890352e-09,3.213098436500259e-06,9.966184990656345e-11,1.6974944554423547e-07,4.870208986347319e-09,7.777701443584486e-07,4.362113143212657e-10,7.272787150287783e-09,4.488783417172517e-06,0.00027216282069582776,1.0980707907156626e-06,1.6978499836851779e-06
9.437054117334687e-06,0.31781133531050665,3.76,0.0,0.2804234734094063,0.9138235393755455,0.09738209965869826,9.057353597782133e-11,2.0501020713491274e-08,0.010248090110029716,0.0014587501456148318,0.07662277896954872,0.001994701984310724,0.3390377304630912,0.004248754133579715,0.2997038366868269,1.5420581732695242e-06,4.8716635804909495e-06,0.0002945588900142161,0.002691676616129737,0.010874640338056723,0.00047295368190847665,0.014257575173217372,0.0003612914417033735,0.036526252991683404,0.00012704266975662452,0.00011035211008788923,5.901164929335357e-09,5.614401576603191e-07,1.4961812094836349e-05,4.5078228340798256e-07,1.5121021832305277e-07,0.003292677129127188,9.991962793447583e-06,0.0025668111764979283,4.918285888162231e-10,1.2093329814289393e-06,9.093779327106281e-07,1.076054699723963e-09,0.0033137179938934292,0.0001353923889228673,0.00012622597696246619,4.4617134882004147e-10,0.00015097986098632472,5.8463869686626e-10,1.8088775169433247e-12,7.843494758740414e-07,2.8709576631276385e-06,2.809005739203157e-11,1.1732672071006062e-11,1.2981662260844405e-07,1.2020336738487385e-09,2.4688279173781977e-08,4.3432976874223765e-05,1.8188877365083854e-07,2.4226146218590364e-09,3.226980288026652e-06,1.0275850694060603e-10,1.7185342429745155e-07,4.926697021642101e-09,7.870023932392702e-07,4.4187128698786084e-10,7.349159320443551e-09,4.561571375327698e-06,0.0002780979181385257,1.1220198023103085e-06,1.7051350481093904e-06
9.520427069999137e-06,0.3179599647576166,3.76,0.0,0.27780480323301937,0.9127441967959579,0.09846674065183898,9.081651733956696e-11,2.0579324512814084e-08,0.010214862488163109,0.0014453347448820058,0.07713449544448209,0.0019899975407476874,0.3406482290323108,0.004269618837717558,0.3017452470416153,1.5256029565687341e-06,4.847851410909007e-06,0.000296004034040805,0.002706530411005309,0.01107008182844272,0.0004736698398381234,0.01439918087191667,0.0003635641854913989,0.03724117390219187,0.00012711021911407258,0.00011075704190608088,5.925140548544443e-09,5.704015713241179e-07,1.5236635540312039e-05,4.533738303805855e-07,1.517577912633425e-07,0.003335348760177024,1.0003506390262651e-05,0.0026060262712394216,4.938199472749861e-10,1.2212224911787974e-06,9.135450002266303e-07,1.0910786824813702e-09,0.0033653118071454865,0.0001387476265884573,0.0001277313790977915,4.474235925760027e-10,0.00015424282970236458,5.998801498489872e-10,1.8386391507169695e-12,7.818115940761079e-07,2.8812544644969646e-06,2.8144635246222755e-11,1.175541781989701e-11,1.300915467965229e-07,1.220511158124239e-09,2.4744832214430672e-08,4.4760426760740365e-05,1.8396049547938077e-07,2.4502020282084027e-09,3.2405559106965566e-06,1.0590014835898961e-10,1.7393971514532908e-07,4.98264295824578e-09,7.961487656074742e-07,4.4750028209871966e-10,7.424555768586887e-09,4.6341768920149875e-06,0.00028406321611178925,1.1460907239772027e-06,1.7123454075710715e-06
9.603800022663586e-06,0.3181074527520494,3.76,0.0,0.27521616580188524,0.9116645520459711,0.09955013932760869,9.105316284826112e-11,2.0656227068252664e-08,0.010181911961664725,0.001432077281376967,0.0776403018582066,0.0019853132767271254,0.3422294148157632,0.0042901730578754444,0.303769013820592,1.509364915033234e-06,4.824245362187911e-06,0.0002974206151454309,0.0027211231800393187,0.01126633684558269,0.0004743654645093987,0.014539546353861694,0.0003657960554875476,0.037960141230622954,0.0001271731269674493,0.00011114963738443109,5.948581654789037e-09,5.79366031610179e-07,1.5512306491121877e-05,4.5591261552789843e-07,1.522894798045521e-07,0.0033777516513728996,1.0014315776199598e-05,0.0026452194140638196,4.957601537285553e-10,1.2329479377060585e-06,9.176150605164566e-07,1.106082996576409e-09,0.0034170471218488256,0.00014213448284342128,0.0001292243767164149,4.486304026657834e-10,0.00015752122154180198,6.152688634759064e-10,1.8683971634352234e-12,7.792881102032643e-07,2.8913898192662313e-06,2.8197436504368842e-11,1.1777422546957422e-11,1.303577052363783e-07,1.2389715684849086e-09,2.4798604243764322e-08,4.610667064297146e-05,1.8601216444226443e-07,2.4775222629430334e-09,3.25383176249071e-06,1.0908629152373056e-10,1.7600826480473009e-07,5.038043676241145e-09,8.052093795563543e-07,4.53097924263444e-10,7.49897945864834e-09,4.706587477125777e-06,0.00029005746246824293,1.1702785024518434e-06,1.7194820606331103e-06
9.67883568006159e-06,0.31823922754888906,3.76,0.0,0.2729117457087612,0.9106926608976504,0.10052411422848367,9.126088784631881e-11,2.0724266521102143e-08,0.010152497555234521,0.0014202793605590915,0.0780905472386183,0.001981115442102279,0.34362776915918164,0.004308406927865149,0.30557549714272053,1.4949342190512235e-06,4.803177414644579e-06,0.000298671476741794,0.0027340345383853,0.011443645021054986,0.00047497424176194805,0.014664813289393916,0.0003677701885427527,0.03861060515076252,0.00012722586178350525,0.00011149260337212842,5.969225884303172e-09,5.8743575323348e-07,1.576110283494879e-05,4.581528419415432e-07,1.5275475575575356e-07,0.00341568232866855,1.0023431224873982e-05,0.0026804705113090076,4.974636374798294e-10,1.243361524372248e-06,9.211968272066692e-07,1.1195688487763624e-09,0.0034637272023205884,0.0001452093042814425,0.00013055744914854117,4.496785843354341e-10,0.0001604844842493372,6.292422893543023e-10,1.895173048118369e-12,7.770298559227122e-07,2.900375711291195e-06,2.824346722586123e-11,1.179660511205016e-11,1.3058988945520924e-07,1.255569503051277e-09,2.48446846853277e-08,4.733418729875313e-05,1.8784143356126828e-07,2.5018808760837736e-09,3.265528943244801e-06,1.1199146302793967e-10,1.7785475598663312e-07,5.087435856949215e-09,8.132907453540155e-07,4.5810870953076337e-10,7.565131886082522e-09,4.771580359467914e-06,0.0002954760113580039,1.1921432843234148e-06,1.7258428018539712e-06
9.753871337459594e-06,0.31837009913557385,3.76,0.0,0.27063105145802124,0.9097206124216203,0.1014970429715677,9.146376779204906e-11,2.079121042284922e-08,0.010123314851829499,0.0014086070339564603,0.07853614004837146,0.0019769352986298994,0.3450030272181568,0.004326390386190679,0.30736801972586636,1.480675427552181e-06,4.782278540288857e-06,0.0002998998679058677,0.0027467364182442644,0.011621580908272706,0.00047556688581972103,0.0147890729469514,0.0003697119518292666,0.03926422384681985,0.00012727499514937144,0.00011182590527667851,5.989445052224169e-09,5.95506287379004e-07,1.6010526272516008e-05,4.6035113400086906e-07,1.5320778290012482e-07,0.003453391478043177,1.0031979104452309e-05,0.002715696539984447,4.991275791462231e-10,1.2536440464698471e-06,9.247030646881635e-07,1.1330365330979528e-09,0.003510516937438529,0.00014830902505094575,0.00013188044282932463,4.5069161584181497e-10,0.0001634593614574578,6.433306732706972e-10,1.9219400482558653e-12,7.747842760081867e-07,2.909234730108352e-06,2.8288111020817514e-11,1.1815209145079889e-11,1.3081522300496527e-07,1.2721502305127386e-09,2.48886288979646e-08,4.8576604756772394e-05,1.8965430569980733e-07,2.5260210312999253e-09,3.2769929224386814e-06,1.1493191813437099e-10,1.796868200025868e-07,5.136382368734013e-09,8.213029353646493e-07,4.630935819040079e-10,7.630501904561543e-09,4.836397069343921e-06,0.00030091611237148097,1.2140950682685237e-06,1.7321452338823193e-06
9.815976923068835e-06,0.31847774298672316,3.76,0.0,0.2687611102191041,0.9089159759637746,0.1023015133847723,9.162810529306881e-11,2.0845802852618914e-08,0.010099338136664927,0.0013990402546994005,0.0789014743134853,0.001973489261121251,0.3461240475353691,0.004341085993511723,0.308841206945116,1.469002353033115e-06,4.765109311584757e-06,0.00030089980815835174,0.0027570917489540435,0.011769319515452148,0.0004760453657927696,0.014891157805320073,0.0003712948765076438,0.03980755703716487,0.00012731298915028618,0.00011209457183108979,6.005861227125042e-09,6.021861889572426e-07,1.6217423996218e-05,4.6213917159371556e-07,1.5357368057295773e-07,0.0034844339200486817,1.0038633569068294e-05,0.0027448311202006694,5.004754977391468e-10,1.2620562139570137e-06,9.275489796658853e-07,1.144169007849512e-09,0.0035493252143485293,0.00015089319929728295,0.00013296783087690054,4.515040351684752e-10,0.0001659301082825493,6.55076858927718e-10,1.944085928819014e-12,7.729355320142715e-07,2.9164724825579566e-06,2.8324029666555187e-11,1.1830176813953903e-11,1.30996627287355e-07,1.2858596721497238e-09,2.492342273450782e-08,4.961608921103362e-05,1.9114233978911333e-07,2.54583556540553e-09,3.286308198821206e-06,1.1739210079806617e-10,1.8119226034190693e-07,5.176556240196983e-09,8.278822794605989e-07,4.671997068586999e-10,7.684017782261335e-09,4.889905498010009e-06,0.00030543445161653485,1.2323274044792107e-06,1.7373179600666359e-06
9.878082508678076e-06,0.31858478047369754,3.76,0.0,0.2669070738851119,0.9081112814203374,0.10310524471685667,9.17892726174514e-11,2.089966921353693e-08,0.010075523456083537,0.0013895580786341163,0.07926369927268478,0.001970056034617068,0.3472296207071294,0.0043556108735696465,0.31030502228797496,1.4574446373183152e-06,4.7480566661665195e-06,0.0003018847391778295,0.002767304756380177,0.011917470127748592,0.00047651307576595034,0.014992551668697264,0.0003728560600820888,0.04035298025259269,0.00012734860505667582,0.0001123568073612979,6.0219908787905685e-09,6.088657074496985e-07,1.6424717071777025e-05,4.638989578169442e-07,1.5393153516604494e-07,0.0035153226625007656,1.0044914571998684e-05,0.0027739444047140873,5.017973950443573e-10,1.2703797570711447e-06,9.303448894335523e-07,1.155287768253885e-09,0.0035882057576710324,0.00015349401263440115,0.00013404830733645566,4.5229331210382414e-10,0.00016840831186587635,6.668992523230916e-10,1.966222360548357e-12,7.710959626314031e-07,2.923625513556236e-06,2.8359027520694896e-11,1.1844760394598625e-11,1.3117348002994434e-07,1.2995554240614976e-09,2.4956818890440284e-08,5.0665584896884056e-05,1.9261906866032078e-07,2.5654994821561518e-09,3.295469192066027e-06,1.1987598929743953e-10,1.826877996872766e-07,5.21642292011246e-09,8.344144752903089e-07,4.712878088899784e-10,7.737001567540813e-09,4.943283062467258e-06,0.000309966453796283,1.2506148967416358e-06,1.7424514694417585e-06
