Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028)
2.608957329706673e-07,0.35560512569095104,3.76,0.0,1.0071963460606332,0.9999989006961462,2.093783342697378e-07,7.4823214553122e-22,2.826543397242613e-16,6.681176497330758e-05,5.547530870826697e-06,6.214685895101628e-06,1.3730819727367383e-06,3.812801026849673e-06,8.076858337830857e-07,2.1843132811939763e-06,1.5594304317787973e-08,7.817197471428645e-08,6.887542986066875e-13,4.237815536358933e-09,5.118664265548688e-13,7.1192476902458e-08,7.361751642004205e-08,2.8149856346178263e-12,1.2648709740051062e-11,3.224657642559188e-08,1.2344632661043623e-13,9.111658295373363e-13,3.1098656789128215e-21,1.4896092618520055e-20,4.422812838633398e-12,1.524178111051969e-18,6.918859104268636e-13,7.072282487603969e-10,8.51848663369466e-15,6.061073247743027e-21,4.474983539046333e-15,8.049033652924573e-14,1.647332896063747e-21,3.227436454237957e-11,2.3196329189087456e-19,2.2312641317967736e-17,9.248302404213808e-17,9.632610612389534e-20,1.0077555811495204e-25,1.7490479252697082e-26,1.748354162207665e-12,2.4494489159084866e-12,5.435514031280034e-17,1.5278717658780316e-17,1.2011506993291003e-13,4.0318033039776868e-22,4.319851333750717e-19,3.2756835365454007e-24,1.1095579340877549e-20,1.2457186504942807e-22,8.398516906643814e-13,1.873475159927296e-30,3.552372672284756e-20,2.2339340445075398e-22,1.0692361610217963e-19,4.003358916322661e-24,2.251303447580895e-21,1.8148547160748562e-20
2.6730148859439395e-07,0.35560519627729376,3.76,0.0,1.0071949379439873,0.9999988545367642,2.25908537193959e-07,8.075497666381403e-22,2.8967413174292257e-16,6.830285388339086e-05,5.793508863925905e-06,6.514111468065434e-06,1.4436039390525559e-06,4.076135269590203e-06,8.379810815050608e-07,2.3540069139859987e-06,1.6329272029312453e-08,8.019547017877818e-08,7.767196372948997e-13,4.481942429720679e-09,5.67763697177634e-13,7.49872921188615e-08,7.719476436790884e-08,3.075085379730018e-12,1.4004693091738021e-11,3.404207231245079e-08,1.4207935643066868e-13,9.516097983749196e-13,3.653480167105449e-21,1.787321144349788e-20,4.620066825755759e-12,1.7507129774052708e-18,7.75309315295208e-13,7.249001129684168e-10,1.004083715376359e-14,6.946336412564192e-21,4.913421615731381e-15,8.817259739273136e-14,1.921663191180866e-21,3.5156870084043057e-11,2.708285923220474e-19,2.631340937406191e-17,9.887462881192276e-17,1.160040264575771e-19,1.176804432065008e-25,2.0536889816721355e-26,1.8655652557144942e-12,2.608494437093667e-12,5.817473980935679e-17,1.632509346881395e-17,1.2792355815451279e-13,4.751226423090582e-22,4.864045446598644e-19,3.991176606417164e-24,1.3397908412896314e-20,1.5040656794176589e-22,9.028331036299735e-13,2.2870546016884494e-30,4.1168031113460507e-20,2.693670769964077e-22,1.2649306626968227e-19,4.720094812642371e-24,2.6555532006288298e-21,2.239053451298003e-20
2.737072442181206e-07,0.3556052675275066,3.76,0.0,1.0071935133507925,0.9999988070693338,2.43308515164673e-07,8.700239620571019e-22,2.967391703827787e-16,6.978724040945649e-05,6.044421505814892e-06,6.8201320155053415e-06,1.5158463942778184e-06,4.351013514061241e-06,8.690183999490683e-07,2.5323022809891122e-06,1.707996984148234e-08,8.221000989895157e-08,8.735042712426077e-13,4.735248385033429e-09,6.283655977511079e-13,7.888292026880954e-08,8.08523342976039e-08,3.3526095426884734e-12,1.546831206751046e-11,3.588621885143013e-08,1.6298382209808377e-13,9.928661228209722e-13,4.2761257712603585e-21,2.1355508804818408e-20,4.821312580593767e-12,2.0045657060461312e-18,8.664587085009744e-13,7.425567182235366e-10,1.1789938211425165e-14,7.936563715623556e-21,5.382435944562046e-15,9.637571946589818e-14,2.2338097903620377e-21,3.8224540405309636e-11,3.1514860946791567e-19,3.091406580229034e-17,1.0554661591204297e-16,1.391230353040336e-19,1.3696060980009357e-25,2.4024575643715453e-26,1.987698827248708e-12,2.7739371553153723e-12,6.216215844379616e-17,1.741620086595887e-17,1.3604655610109852e-13,5.577634588481505e-22,5.463548877186444e-19,4.842814042381708e-24,1.6108881631310062e-20,1.8082428306269424e-22,9.688300344479586e-13,2.7801492316689584e-30,4.755359304781944e-20,3.234420188962768e-22,1.4905255014849003e-19,5.54960205467047e-24,3.120503324432901e-21,2.7493697997417534e-20
2.8011299984184726e-07,0.3556053394546663,3.76,0.0,1.0071920720698193,0.9999987582664818,2.6160103902327787e-07,9.357592681296174e-22,3.038543595461601e-16,7.126495446334456e-05,6.300251018020633e-06,7.132717978253069e-06,1.58980312082466e-06,4.63766477884608e-06,9.00813959788424e-07,2.7194063137649547e-06,1.7846340682063268e-08,8.421560916160765e-08,9.79757693492237e-13,4.997965125913817e-09,6.939655632357499e-13,8.287905395788431e-08,8.458993289221691e-08,3.6483352706332104e-12,1.7045213098408102e-11,3.777884772856286e-08,1.86372702597161e-13,1.0349318780879525e-12,4.987122669772664e-21,2.5414561302096897e-20,5.0265369840459724e-12,2.2882887914790283e-18,9.65842662515248e-13,7.602000747090801e-10,1.3793070701896316e-14,9.041406113894669e-21,5.883323124971376e-15,1.0512109818976974e-13,2.5879406205665777e-21,4.148474277127088e-11,3.6555321575805673e-19,3.618763147869539e-17,1.1250455308341542e-16,1.661876296657316e-19,1.588906344574162e-25,2.800517932611034e-26,2.114834077817488e-12,2.945875051776063e-12,6.632030189576004e-17,1.8552787203186765e-17,1.4448889437699108e-13,6.523877386617725e-22,6.122849415037158e-19,5.852886834116402e-24,1.9289248535499097e-20,2.165059694435086e-22,1.037908418651335e-12,3.365909102218874e-30,5.475852788312789e-20,3.868151858624995e-22,1.749715737514947e-19,6.507471532485097e-24,3.653552906774309e-21,3.360751543730927e-20
2.865187554655739e-07,0.35560541207180263,3.76,0.0,1.007190613890556,0.9999987081009295,2.8080880935502667e-07,1.004864217017913e-21,3.1102478364796863e-16,7.273602586765265e-05,6.560979699373402e-06,7.451839931050742e-06,1.6654679064729584e-06,4.9363172594333434e-06,9.333838646121889e-07,2.91552519389032e-06,1.862832781100431e-08,8.621228754616716e-08,1.0961601814396543e-12,5.2703297069344936e-09,7.648703168174941e-13,8.697537843956237e-08,8.840726932217232e-08,3.963061409766796e-12,1.8741194282388322e-11,3.9719789360338725e-08,2.124730541082757e-13,1.0778041648841503e-12,5.796656275476198e-21,3.013025780465666e-20,5.2357270202784885e-12,2.60460500308852e-18,1.0739900473636061e-12,7.778322222547898e-10,1.608004001395022e-14,1.0271148782923643e-20,6.417399292068085e-15,1.1443043557044759e-13,2.9885708628587297e-21,4.494495587371801e-11,4.227308977143607e-19,4.221401936112588e-17,1.1975398826529526e-16,1.9776247966276116e-19,1.8377067114038887e-25,3.253502418381941e-26,2.247048856215318e-12,3.124404601330254e-12,7.065203120925805e-17,1.9735588349040944e-17,1.5325532905170676e-13,7.603991182076531e-22,6.84673039954743e-19,7.046782131035726e-24,2.30070977816883e-20,2.582148082424755e-22,1.110133951636334e-12,4.059328247785737e-30,6.286726122457785e-20,4.608273994746155e-22,2.0465479128897284e-19,7.611177247892357e-24,4.262800386870269e-21,4.090317458698106e-20
2.929245110893006e-07,0.35560548539189824,3.76,0.0,1.0071891386032128,0.9999986565454952,3.009544549803169e-07,1.0774516473120404e-21,3.1825570917079167e-16,7.4200484357445e-05,6.82658992074698e-06,7.777468582132587e-06,1.7428345465496022e-06,5.247198331714241e-06,9.667441510596347e-07,3.120864353715202e-06,1.9425874789636957e-08,8.820006814450453e-08,1.2234234253420796e-12,5.552584513011693e-09,8.414003204752704e-13,9.117157294048961e-08,9.230405525381738e-08,4.297608964842276e-12,2.0562206373484647e-11,4.170887320199552e-08,2.415265450905139e-13,1.1214801065096122e-12,6.715838472555232e-21,3.5591576100044386e-20,5.448869775031246e-12,2.9564141608720893e-18,1.1914503143731936e-12,7.954552297277247e-10,1.8683340633747022e-14,1.163673600923511e-20,6.985999735335679e-15,1.2432573395859244e-13,3.440582691856991e-21,4.861276812845125e-11,4.874330366457652e-19,4.908049994073647e-17,1.2730044970640146e-16,2.344779995164372e-19,2.119283210554313e-25,3.767542254321572e-26,2.3844196768586424e-12,3.3096207970499482e-12,7.516016347093044e-17,2.096532886581398e-17,1.6235054390106375e-13,8.833276313009168e-22,7.6402872067788585e-19,8.453342430121647e-24,2.7338544822866056e-20,3.068039042481631e-22,1.1855720904863328e-12,4.87746050495238e-30,7.197088868452694e-20,5.469767745206172e-22,2.385443607754843e-19,8.880270430103758e-24,4.957090854399889e-21,4.957613065207584e-20
3.0573602233675394e-07,0.35560563419266655,3.76,0.0,1.0071861358687377,0.9999985491567316,3.4414952199801803e-07,1.2335487809921224e-21,3.329210494606826e-16,7.710968110494473e-05,7.372384802951537e-06,8.448129477105757e-06,1.902648617941734e-06,5.906551675877047e-06,1.0358996814307403e-06,3.5600215023359503e-06,2.106742390733914e-08,9.214904246786006e-08,1.5135397004836156e-12,6.147760991772936e-09,1.0126894124682449e-12,9.986226494616126e-08,1.0033483481735606e-07,5.029565874593949e-12,2.460389614962009e-11,4.583078190191539e-08,3.095359223517866e-13,1.2112314266332537e-12,8.932625183095527e-21,4.915764435344901e-20,5.88696239283061e-12,3.779036726537087e-18,1.4566118574929744e-12,8.306822415185574e-10,2.4983405650958487e-14,1.4822666909533973e-20,8.232208137220911e-15,1.4596368819688263e-13,4.520237881349393e-21,5.660208243117333e-11,6.42758618181937e-19,6.572258082779811e-17,1.433064664702302e-16,3.2621841734935875e-19,2.7953630426283806e-25,5.0060027434835305e-26,2.67492893183731e-12,3.700485830860644e-12,8.471668945891452e-17,2.356847078291519e-17,1.815456940555528e-13,1.180737244103402e-21,9.458474579439357e-19,1.2039592806865172e-23,3.8191348396301223e-20,4.28535506161194e-22,1.3463468319110775e-12,6.967876165855174e-30,9.356282158146957e-20,7.6255410287982e-22,3.2091368611586373e-19,1.200450570329378e-23,6.640216409737318e-21,7.197469535257137e-20
3.185475335842073e-07,0.35560578595990455,3.76,0.0,1.0071830622025193,0.9999984358846592,3.9136579414978553e-07,1.4050518979763174e-21,3.478962078885237e-16,7.99927808916937e-05,7.937495919394153e-06,9.144468983452204e-06,2.0691959046345763e-06,6.617527546157446e-06,1.108407510055482e-06,4.03850627579016e-06,2.277054166727245e-08,9.60627654344308e-08,1.85645165538351e-12,6.785540250207524e-09,1.2106890338495526e-12,1.0894848200458865e-07,1.0868001514927538e-07,5.8512345473654504e-12,2.9220983510174405e-11,5.0143198867187016e-08,3.9264696565762134e-13,1.3041629600346105e-12,1.1747442293369426e-20,6.703970316843448e-20,6.340713722317986e-12,4.7831558561484206e-18,1.7661449628130796e-12,8.658982190242024e-10,3.301365725733232e-14,1.8700889093795184e-20,9.632999563625564e-15,1.702167549730289e-13,5.874087765833046e-21,6.551552459749353e-11,8.389769709355796e-19,8.697809560925524e-17,1.6056643902872232e-16,4.480031779128358e-19,3.6496212637675344e-25,6.576177836727411e-26,2.986947919564262e-12,4.119201357532328e-12,9.501156306044965e-17,2.6367789995506313e-17,2.0211040723891337e-13,1.5596967801020853e-21,1.162508816237768e-18,1.6927452305896107e-23,5.264619967116122e-20,5.906496952680573e-22,1.5207515923646927e-12,9.824390195725426e-30,1.2041091096573097e-19,1.0492455298379912e-21,4.2646221880860033e-19,1.608654598837072e-23,8.790544817203148e-21,1.0296501598437171e-19
3.3135904483166067e-07,0.35560594079580965,3.76,0.0,1.0071799159522392,0.9999983165152977,4.4278161934427675e-07,1.593052579331407e-21,3.6323001158751674e-16,8.285001859110668e-05,8.521784451753538e-06,9.866257531691214e-06,2.2424271737344243e-06,7.381915755918759e-06,1.1843935332748831e-06,4.557935281375503e-06,2.453478522756212e-08,9.99414954275984e-08,2.2590458966348865e-12,7.468053286486727e-09,1.4385055712909144e-12,1.1842753658471434e-07,1.1733738027693487e-07,6.770027128664343e-12,3.446668645852041e-11,5.46447461302055e-08,4.933743482251775e-13,1.4002519868250975e-12,1.5289547463097314e-20,9.036997527214706e-20,6.810024288518292e-12,5.999044715937198e-18,2.1252138739892695e-12,9.011206978334101e-10,4.3149074451139764e-14,2.3385257378641867e-20,1.1199708152782634e-14,1.9727114842784493e-13,7.556540229461133e-21,7.54175847305051e-11,1.0848556562466458e-18,1.1386192813143391e-16,1.7912389367224733e-16,6.07898919033089e-19,4.720297671677644e-25,8.548514824281073e-26,3.3210424413349522e-12,4.566476356582424e-12,1.0606580705010119e-16,2.936869376315645e-17,2.2407965696156972e-13,2.0378508718548773e-21,1.419397909964757e-18,2.3517220632688668e-23,7.168211130528684e-20,8.041168823915057e-22,1.7093016004427461e-12,1.3684770426687553e-29,1.5352346544529254e-19,1.4262817178046789e-21,5.60338551863085e-19,2.1381296752177703e-23,1.151098580202383e-20,1.4530241871518332e-19
3.4417055607911404e-07,0.35560609880184446,3.76,0.0,1.0071766954771135,0.9999981908362164,4.985741260953737e-07,1.798744361411291e-21,3.7897432346799316e-16,8.568162779969142e-05,9.125112438863584e-06,1.0613267650319158e-05,2.4222934049703723e-06,8.201493280034373e-06,1.263982588623649e-06,5.11991326703598e-06,2.635971488961221e-08,1.0378550756416558e-07,2.728769151289645e-12,8.197516456301606e-09,1.699511636852439e-12,1.2829671831872138e-07,1.2630475493822258e-07,7.793753622500545e-12,4.039678329902962e-11,5.933404599900918e-08,6.14518880497219e-13,1.4994759408958334e-12,1.9710078237983426e-20,1.2052239182400469e-19,7.294796218140313e-12,7.460474971491916e-18,2.5393375529135613e-12,9.36367621808471e-10,5.582559451484566e-14,2.900261554554717e-20,1.2943939640331388e-14,2.2731731712827e-13,9.629959200830017e-21,8.637435435447404e-11,1.3906644251517203e-18,1.4755792369778964e-16,1.990220499307583e-16,8.156940136939748e-19,6.05219010720245e-25,1.1004851090308735e-25,3.677758507353511e-12,5.042998265246226e-12,1.178998044422682e-16,3.2576424854565616e-17,2.474873623968204e-13,2.635707158858464e-21,1.7225837475763892e-18,3.231241354192905e-23,9.648956257904139e-20,1.0822759399857949e-21,1.9125084000099405e-12,1.884861136093252e-29,1.9405416669386464e-19,1.917029989603618e-21,7.285488656390596e-19,2.820169278298245e-23,1.492160371465228e-20,2.024652367624075e-19
3.569820673265674e-07,0.35560626007874796,3.76,0.0,1.007173399147862,0.9999980586365341,5.589192166950992e-07,2.02343490888427e-21,3.9518407423100577e-16,8.848784086906406e-05,9.747342723319586e-06,1.1385273953866616e-05,2.6087457979226833e-06,9.078024332142248e-06,1.3472984586777406e-06,5.726033173354249e-06,2.8244893817606068e-08,1.0759508802880596e-07,3.273646386450126e-12,8.976231543339147e-09,1.997362665376135e-12,1.3855330572407564e-07,1.3558000482186618e-07,8.930635912575585e-12,4.706966017402411e-11,6.420972321784715e-08,7.591852059586587e-13,1.6018123969732185e-12,2.518488637850493e-20,1.591541437437337e-19,7.794933224376393e-12,9.204944464095662e-18,3.0143974979797837e-12,9.716573251428614e-10,7.154689651794889e-14,3.5693631409845826e-20,1.487756036192838e-14,2.60549762988061e-13,1.216542953538054e-20,9.845347822043314e-11,1.7683753126366905e-18,1.8943848148326179e-16,2.2030382307464506e-16,1.0831777593872204e-18,7.697528849076658e-25,1.4039726915936656e-25,4.057622817476332e-12,5.549433631508118e-12,1.3053331828791547e-16,3.5996066602987786e-17,2.7236642007763017e-13,3.3769541268822217e-21,2.0788908644743177e-18,4.394192171815321e-23,1.2850509411718408e-19,1.4412214816295107e-21,2.130879882224706e-12,2.569071487769966e-29,2.4331648581467684e-19,2.5496688118205154e-21,9.380546456064638e-19,3.6929540143419316e-23,1.916160933547823e-20,2.788059263397055e-19
3.6979357857402077e-07,0.3556064247265343,3.76,0.0,1.0071700253466729,0.9999979197069158,6.239915641676136e-07,2.2685587466801154e-21,4.119172900072404e-16,9.126888893570995e-05,1.0388338907370417e-05,1.2182053131228283e-05,2.8017357752723157e-06,1.0013260438002687e-05,1.4344638747447304e-06,6.377876185996399e-06,3.018988781652279e-08,1.113705299077512e-07,3.902298420593963e-12,9.806585850926134e-09,2.336014033051772e-12,1.491945748383387e-07,1.4516103679890658e-07,1.0189321521360009e-11,5.4546362463523344e-11,6.927040649132406e-08,9.307995519542382e-13,1.707239065685433e-12,3.1917633230683017e-20,2.0825272610025472e-19,8.310340592471283e-12,1.1273906372794842e-17,3.5566452593219893e-12,1.0070085148275323e-09,9.089158178614432e-14,4.361363710488683e-20,1.7012686550197104e-14,2.9716686464952676e-13,1.5243556507654176e-20,1.1172410753135062e-10,2.2318816195653434e-18,2.4108540330688936e-16,2.430118265669129e-16,1.424450278986737e-18,9.71693365650179e-25,1.776179333053198e-25,4.4611432142589765e-12,6.08642874469796e-12,1.4398551062474006e-16,3.963254776318193e-17,2.9874873519448506e-13,4.2887974832347545e-21,2.495976535582666e-18,5.918599834429873e-23,1.6944972345487851e-19,1.9002339103772775e-21,2.3649203150707075e-12,3.4676796696751715e-29,3.027988460646217e-19,3.3579366914406792e-21,1.1968762178882284e-18,4.802795540828052e-23,2.4391479593080587e-20,3.797255234324173e-19
3.8260508982147413e-07,0.3556065928444994,3.76,0.0,1.0071665724671597,0.999997773839568,6.939646121740023e-07,2.5356905668172616e-21,4.292351157629818e-16,9.402500194878558e-05,1.1047965316347035e-05,1.3003383934253299e-05,3.0012149828470284e-06,1.100894050538847e-05,1.5256005204035867e-06,7.077011788273153e-06,3.219426515719817e-08,1.1511213024359532e-07,4.623959026276019e-12,1.0691052314099364e-08,2.7197386838787967e-12,1.602178054278215e-07,1.5504579914548456e-07,1.1578897091314547e-11,6.289064998669038e-11,7.451472950427757e-08,1.1331275061901292e-12,1.8157337875211546e-12,4.014316696941158e-20,2.7018901966634627e-19,8.840925173164469e-12,1.37130004796798e-17,4.172709658555218e-12,1.04244025352971e-09,1.1452075260986028e-13,5.2933476856276054e-20,1.9361673934890164e-14,3.3737070552711166e-13,1.8955298209894763e-20,1.262568545472103e-10,2.7972368222831716e-18,3.0431201463759655e-16,2.6718837447400407e-16,1.8562649833035483e-18,1.218045800212554e-24,2.2295315387179186e-25,4.888809122811924e-12,6.6546102444296904e-12,1.5827496073932463e-16,4.34906471954634e-17,3.2666525182679056e-13,5.402315114263693e-21,2.982413721062745e-18,7.9006600384651e-23,2.2137156971274717e-19,2.482256559295201e-21,2.6151303708602448e-12,4.6381841422220805e-29,3.7418056278638006e-19,4.381962877158369e-21,1.5142021729944686e-18,6.205552689366847e-23,3.079520680492887e-20,5.11873881471515e-19
3.954166010689275e-07,0.35560676453122414,3.76,0.0,1.007163038914323,0.9999976208282343,7.690105775167309e-07,2.8265591044291362e-21,4.472018349155956e-16,9.675640869606678e-05,1.1726086968965601e-05,1.384904716659459e-05,3.2071352867346694e-06,1.2066790890638775e-05,1.6208290348952737e-06,7.824997813689259e-06,3.4257596443938105e-08,1.1882018819925863e-07,5.448491510124691e-12,1.1632189632003282e-08,3.1531452657222177e-12,1.716202850551789e-07,1.652322817568328e-07,1.310890156985639e-11,7.216905604372177e-11,7.994133148929074e-08,1.3702917952914792e-12,1.927274527816566e-12,5.013120599063044e-20,3.4777709170432984e-19,9.38659538124232e-12,1.6572285434894196e-17,4.8696037117922035e-12,1.0779719428974101e-09,1.4318600010015333e-13,6.384035819800775e-20,2.1937107653671202e-14,3.8136690647253446e-13,2.3402831434806756e-20,1.4212374857546042e-10,3.4829148739467e-18,3.8118660306360346e-16,2.928754838380906e-16,2.398406122472758e-18,1.5168726919429307e-24,2.7781776655196026e-25,5.341091976971645e-12,7.25458570614297e-12,1.734196828073325e-16,4.7574998381427485e-17,3.561459818561779e-13,6.752831130674726e-21,3.547779859059518e-18,1.0458273195552189e-22,2.866929862868035e-19,3.214423252878312e-21,2.8820071518943427e-12,6.151150500587971e-29,4.593485863864051e-19,5.669185612843491e-21,1.9005048776080367e-18,7.96823322076757e-23,3.858268205983449e-20,6.833787626990606e-19
