Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214),CH2CO(27),CH2(S)(24),CH2(T)(17),C1OO1(799),CH2O2(129),CHO2(157),CO2(15),C2H5O(91),C2H2O(94),C3H7(48),C2H4(47),C2H2O(788),C3H7(196),C#CC(211),C3H4(1113),C3H4(430),C4H7(54),C4H7(1650)
1.4582375468479258e-06,1.106660860034703,3.76,0.0,0.023341901786943748,0.7795531697015732,0.1929287514195034,1.3359233533226378e-05,0.00011094463631404776,0.13520761596737724,0.0008715283762719034,0.15830063919997553,0.3029257279671929,0.05966476661093557,0.7419332905426027,0.00664330386002935,0.21436535304197832,0.0022908758077356435,1.7096591207700009e-06,1.899114548911019e-08,0.01144906641485898,0.002597287230912196,0.011756400854643533,0.0004084153882049637,0.004449011533845509,0.10829435127781951,8.541925299772253e-09,0.00017949784329036325,0.0007039071034495196,1.9033819868165697e-05,0.0011259596763058659,4.0965852662054384e-05,0.008293269085832528,8.310397554335696e-08,0.0015412088514349502,0.005059972923084587,0.0004602505196265105,0.0007003149119867856,1.3564861207886564e-10,1.9142582932397032e-10,1.7475123453182675e-05,0.048798286529428185,5.76641146681271e-07,1.7740521390461504e-07,1.393738044377289e-06,8.528600608069956e-08,1.3621096975976999e-09,1.5646167268113476e-06,0.004913251618835384,4.683090451554832e-07,0.007813938634050242,1.814689171416928e-07,3.803824959339841e-09
1.4642436875461396e-06,1.1069923249658726,3.76,0.0,0.02299011436781909,0.7785195655033754,0.19386054631485594,1.3386664610394673e-05,0.00011094276085056809,0.13485789841566378,0.0008610391363784245,0.15822284032648928,0.3018782882462709,0.05971593377825819,0.7437297429187815,0.0066281266894813885,0.21551896716578012,0.002285416246754962,1.7024339203298207e-06,1.873680057345494e-08,0.011461602460578863,0.0025939647123428065,0.011718947022522816,0.0004073954025266516,0.004437258880048071,0.10901257256277122,8.491256345536265e-09,0.00017875138802301297,0.0007060930849689139,1.8942108809277583e-05,0.0011307442964656324,4.0790808983242795e-05,0.008270056681958316,8.275489956737562e-08,0.001535745957937587,0.005074907357859862,0.0004594612766580742,0.0007000657499575768,1.3537805870702436e-10,1.910468553044566e-10,1.7439741408444634e-05,0.049023961594915046,5.750585759575183e-07,1.7800514245860097e-07,1.3902743036126351e-06,8.507299993900777e-08,1.36849449476079e-09,1.5609992047188e-06,0.0049322490182918425,4.7011249075530357e-07,0.00783520482628131,1.8037615766232522e-07,3.780919012873835e-09
1.4702498282443534e-06,1.1073222085084815,3.76,0.0,0.02264437989617176,0.7774876320535613,0.1947916494193564,1.3414430237595363e-05,0.00011094277417115854,0.13451082356032917,0.0008507251332091502,0.15814303337409877,0.30083020702803565,0.059767553513136736,0.7455155052852637,0.006612909695730384,0.2166693081124435,0.0022798878357803186,1.6952643329306077e-06,1.848692575618581e-08,0.011474120226289377,0.0025906521436881917,0.011681282159955597,0.00040634927881962876,0.004425428812615903,0.10972977145815523,8.441138341202012e-09,0.00017800621272648105,0.0007082637335063935,1.885058557755611e-05,0.0011354834382771145,4.061618723616998e-05,0.00824655664791944,8.240648691147421e-08,0.001530266969490375,0.005089660246190839,0.00045868221201835006,0.0006998242061822203,1.3510973541889085e-10,1.906710341929545e-10,1.7404640854329752e-05,0.049249178818779646,5.734717614918092e-07,1.785997554062827e-07,1.3867755400073298e-06,8.485991679841297e-08,1.3748423097244998e-09,1.5573376375847534e-06,0.004950979820869637,4.718906226241951e-07,0.007856057120783995,1.7928567199679775e-07,3.7580608118794725e-09
1.4762559689425671e-06,1.1076505251399544,3.76,0.0,0.022304587641171686,0.7764573591651557,0.19572206252172988,1.3442536210778508e-05,0.00011094470094464513,0.13416638136568884,0.0008405831323598411,0.15806124716108594,0.29978156964096925,0.05981962893998146,0.7472906577752826,0.006597654987197791,0.21781637027966097,0.0022742922917185983,1.6881499528938268e-06,1.8241432502067043e-08,0.011486620917815419,0.002587350171371196,0.011643415253874525,0.0004052775643766601,0.004413524536729911,0.11044593951271815,8.391561785999158e-09,0.00017726237758247093,0.0007104193218420326,1.875926039460756e-05,0.0011401773943568376,4.044200237792484e-05,0.008222777162462802,8.205877068183116e-08,0.0015247729203926685,0.005104232462736626,0.0004579132958645626,0.0006995903606240374,1.348436458482254e-10,1.902983700308435e-10,1.736982237399182e-05,0.04947394181382824,5.718809203573373e-07,1.7918909289930218e-07,1.3832429843010057e-06,8.464678131639696e-08,1.3811536063305227e-09,1.5536333959769887e-06,0.004969444572728172,4.7364349519453697e-07,0.007876497418280557,1.7819757367756765e-07,3.735252733864071e-09
1.4816614955709594e-06,1.1079446821424088,3.76,0.0,0.022003765568289806,0.77553152485678,0.196558845888457,1.3468127288368041e-05,0.00011094809064474424,0.1338586256704043,0.0008315997756969403,0.1579859706971267,0.2988373892335748,0.05986688891080418,0.7488792891635712,0.006583895197135978,0.2188459185365071,0.0022692003040468882,1.6817938757135493e-06,1.802416328188738e-08,0.011497857923327656,0.002584387973543151,0.011609169575078933,0.00040429159131241167,0.004402749832353305,0.1110896027525377,8.347398264434216e-09,0.00017659411960346583,0.0007123466998047233,1.8677245214029577e-05,0.0011443635665306432,4.02856213638522e-05,0.00820114334587928,8.174644765933498e-08,0.0015198162320033094,0.005117193710262311,0.00045722992224568316,0.0006993865447381495,1.346060774692846e-10,1.8996567398872756e-10,1.7338727318309145e-05,0.04967584313691921,5.704458958309916e-07,1.7971501887976222e-07,1.3800357112379078e-06,8.445493366759403e-08,1.3868029250486534e-09,1.5502642006121354e-06,0.004985835856880203,4.751995303983956e-07,0.007894543026230681,1.7722041672687669e-07,3.714770211122263e-09
1.4870670221993517e-06,1.1082375919068355,3.76,0.0,0.02170759127576776,0.7746070197487723,0.1973950732318447,1.3494002751226684e-05,0.00011095306622356252,0.13355298606377597,0.000822750906048634,0.1579091342586457,0.2978928849806032,0.05991452252480967,0.7504594481505029,0.006570107975256195,0.21987280316189928,0.0022640565314409064,1.675481885883633e-06,1.7810311401063872e-08,0.011509082911460003,0.0025814353131669125,0.0115747736883817,0.00040328572568328546,0.004391919797328835,0.11173241891589186,8.30365938821157e-09,0.00017592703462520064,0.0007142622746284362,1.859540538559535e-05,0.0011485135980731538,4.0129615812588173e-05,0.00817929547082218,8.1434736544017e-08,0.001514848877155327,0.005130009970462145,0.0004565547193585262,0.0006991890798928643,1.3437032237418532e-10,1.896355390192627e-10,1.730786142363879e-05,0.04987738211279192,5.690079334242236e-07,1.8023673277667236e-07,1.3768027759133674e-06,8.426307874586415e-08,1.3924233626670364e-09,1.5468624883264419e-06,0.005002012558692997,4.7673519442780786e-07,0.007912257912164858,1.7624535946318303e-07,3.6943317633190217e-09
1.492472548827744e-06,1.108529264173627,3.76,0.0,0.02141598825436757,0.7736838362679546,0.19823074596280918,1.3520166636913946e-05,0.00011095964388964198,0.13324945446231787,0.0008140342952302163,0.1578307579038895,0.29694811514696834,0.05996253181665888,0.752031191694345,0.006556294748944399,0.22089702074033132,0.002258862183796028,1.6692136835542876e-06,1.759981595701753e-08,0.011520296728037378,0.0025784926237895347,0.011540233820476678,0.0004022603608499362,0.004381036636821926,0.1123743826103198,8.260338648314086e-09,0.00017526116226890604,0.00071616623161854,1.851374769768886e-05,0.0011526277099854698,3.997399543501964e-05,0.008157239253057589,8.11236589601166e-08,0.0015098715600055088,0.0051426818898706456,0.0004558876625813487,0.0006989980177568874,1.3413638190592186e-10,1.8930796639728791e-10,1.7277224963242757e-05,0.05007856138955452,5.675671805082449e-07,1.807542636522464e-07,1.37354498106569e-06,8.407123263683147e-08,1.398015251615321e-09,1.5434292012581306e-06,0.00501797514192797,4.782505324458366e-07,0.007929643520694944,1.7527247636266448e-07,3.673938949493794e-09
1.4978780754561362e-06,1.1088197092057728,3.76,0.0,0.021128881428354517,0.7727619667970167,0.19906586552717492,1.3546622924814045e-05,0.00011096783932004246,0.1329480225340716,0.0008054477531815757,0.15775086136774913,0.2960031366663539,0.0600109187490399,0.7535945762387011,0.006542456910171332,0.22191856808731364,0.0022536184560167016,1.6629889670756626e-06,1.739261731860439e-08,0.011531500207005775,0.002575560327461284,0.01150555608598578,0.00040121588804129606,0.004370102510155442,0.11301548870154896,8.217429696092124e-09,0.00017459654067192445,0.0007180587447493382,1.84322786945067e-05,0.0011567061257138135,3.9818769544514914e-05,0.008134980322734265,8.081323572964215e-08,0.001504884967683313,0.005155210117822174,0.00045522872628333524,0.0006988134078857888,1.339042569451903e-10,1.8898295666953757e-10,1.724681813084539e-05,0.05027938361898954,5.66123782421253e-07,1.812676405630629e-07,1.370263114835967e-06,8.387941099825202e-08,1.4035789245163809e-09,1.5399652682463198e-06,0.005033724092449436,4.797455915045767e-07,0.007946701315755868,1.7430183972714763e-07,3.6535932838483355e-09
1.5032836020845285e-06,1.1091089367559819,3.76,0.0,0.020846197045875727,0.7718414036766745,0.19990043340481986,1.3573375539514525e-05,0.00011097766767015911,0.13264868172115002,0.000796989127533096,0.1576694640861414,0.29505800524518566,0.0600596852031583,0.755149657761285,0.006528595816712394,0.22293744220776868,0.0022483265293944538,1.6568074337827037e-06,1.7188657183384253e-08,0.011542694174166299,0.00257263883116484,0.011470746495022138,0.0004001526963637415,0.004359119536124772,0.11365573229602988,8.174926364190678e-09,0.00017393320663629993,0.0007199399978140782,1.835100471503869e-05,0.0011607490709862561,3.9663947077591627e-05,0.008112524229907353,8.050348689443016e-08,0.0014998897716628735,0.005167595306123076,0.00045457788398286223,0.0006986352979042851,1.3367394796213994e-10,1.8866050973194123e-10,1.721664105396578e-05,0.05047985145578568,5.64677881917678e-07,1.8177689262619556e-07,1.3669579473352262e-06,8.368762903682484e-08,1.4091147152701383e-09,1.5364716035019202e-06,0.0050492599161645205,4.812204205410745e-07,0.007963432778868797,1.733335195653601e-07,3.6332962329364583e-09
1.5086891287129207e-06,1.1093969565045771,3.76,0.0,0.02056786241909883,0.7709221392163386,0.20073445110232432,1.3600428358901264e-05,0.00011098914364790388,0.13235142328912664,0.0007886562999857758,0.15758658525348895,0.2941127756004759,0.06010883300133781,0.756696491851803,0.006514712798855164,0.22395364027487497,0.002242987574006582,1.650668780408052e-06,1.698787803509093e-08,0.011553879446158214,0.002569728533212955,0.011435810973159346,0.0003990711731220345,0.004348089799320957,0.11429510869262739,8.132822511725666e-09,0.00017327119591434954,0.0007218101675570533,1.826993192824101e-05,0.0011647567730889413,3.950953669358549e-05,0.008089876459393911,8.019443192863631e-08,0.0014948866307787593,0.00517983810852614,0.0004539351085550196,0.0006984637337182439,1.3344545511246734e-10,1.8834062517118067e-10,1.7186693843226876e-05,0.05067996755655832,5.632296181447466e-07,1.8228204887319666e-07,1.3636302343204664e-06,8.349590151589418e-08,1.4146229549389754e-09,1.5329491039349881e-06,0.005064583135105109,4.826750699600749e-07,0.00797983940554651,1.7236758363684008e-07,3.6130492152141206e-09
1.514094655341313e-06,1.109683778337166,3.76,0.0,0.020293806499355544,0.7700041656811836,0.20156792016649994,1.3627785203295554e-05,0.00011100228143202115,0.1320562382388833,0.000780447192071962,0.1575022436940329,0.29316750094100386,0.060158363882269694,0.758235133495978,0.006500809147082079,0.22496715970606104,0.0022376027420212973,1.6445727018940215e-06,1.679022394642999e-08,0.011565056826634952,0.002566829817075228,0.011400755314601023,0.0003979717027145976,0.004337015332674388,0.11493361348377044,8.091112186634742e-09,0.00017261054256583272,0.0007236694289869978,1.8189066234191568e-05,0.0011687294619329893,3.9355546596424005e-05,0.008067042394723825,7.98860893857589e-08,0.0014898761844112168,0.005191939181535829,0.0004533003717960437,0.0006982987591129229,1.3321877801422108e-10,1.8802330173443813e-10,1.7156976519946465e-05,0.05087973457988887,5.617791279106421e-07,1.8278313847336346e-07,1.360280724916146e-06,8.330424283727427e-08,1.4201039779663711e-09,1.5293986521679803e-06,0.0050796942958152335,4.841095925518e-07,0.00799592271207943,1.7140409738359038e-07,3.592853601303866e-09
1.5195001819697053e-06,1.1099694114003686,3.76,0.0,0.020023959374565352,0.7690874753053344,0.20240084217331067,1.3655449843177394e-05,0.00011101709470373377,0.13176311739220165,0.0007723597651550407,0.15741645797251017,0.2922222334209314,0.060208279517089035,0.7597656372584808,0.006486886121544122,0.22597799809030086,0.002232173173466408,1.6385188930512524e-06,1.659563992410166e-08,0.011576227110335173,0.002563943055399594,0.011365585221798974,0.00039685466736114316,0.004325898132505073,0.11557124246751892,8.049789548500134e-09,0.0001719512795832669,0.0007255179548451075,1.8108413371852952e-05,0.0011726673688184333,3.9201984689443644e-05,0.008044027347855726,7.957847720760331e-08,0.0014848590584769148,0.005203899183537129,0.0004526736449021383,0.0006981404160404574,1.3299391597875786e-10,1.877085378006092e-10,1.7127489064719614e-05,0.05107915518540688,5.603265446011038e-07,1.8328019058615158e-07,1.35691014992944e-06,8.311266695808364e-08,1.4255581179370673e-09,1.5258211122228474e-06,0.005094593961666447,4.855240426763574e-07,0.008011684229163242,1.7044312380990912e-07,3.572710710969631e-09
1.5249057085980975e-06,1.1102538653667726,3.76,0.0,0.01975825251897863,0.7681720602901917,0.2032332187320305,1.3683426002461987e-05,0.00011103359670128409,0.13147205136177637,0.0007643920129176426,0.15732924634015322,0.29127702392583943,0.060258581505478644,0.7612880571799211,0.00647294494972078,0.22698615321425786,0.0022266999924983053,1.6325070472560766e-06,1.64040717416281e-08,0.011587391080683048,0.0025610686086271015,0.011330306284099131,0.0003957204465344074,0.0043147401519191475,0.11620799168826032,8.008848758397011e-09,0.00017129343857223375,0.0007273559194167854,1.8027978857775772e-05,0.0011765707271594807,3.9048858541177424e-05,0.008020836543019123,7.927161263604512e-08,0.001479835862493253,0.00521571877490962,0.00045205489818441277,0.0006979887445881835,1.3277086792126436e-10,1.8739633140058478e-10,1.7098231443092096e-05,0.051278232032953515,5.588719980052336e-07,1.8377323422879537e-07,1.3535192160822182e-06,8.29211872722508e-08,1.4309857052145738e-09,1.5222173304129008e-06,0.005109282716336307,4.869184765394803e-07,0.008027125504078417,1.6948472371785766e-07,3.5526218167717216e-09
1.5303112352264898e-06,1.1105371491682097,3.76,0.0,0.01949661839565734,0.7672579128138473,0.2040650514776696,1.371171736129106e-05,0.00011105180021782322,0.1311830306157015,0.0007565419668628861,0.15724062682034962,0.2903319224265788,0.06030927139026226,0.7628024469206139,0.006458986831864362,0.2279916230150965,0.0022211843124469188,1.6265368582378215e-06,1.621546636783919e-08,0.011598549512540166,0.002558206828160646,0.01129492400945233,0.0003945694175221558,0.0043035433110641605,0.11684385736859428,7.96828413675694e-09,0.0001706370502351743,0.0007291834916212492,1.7947768070738005e-05,0.0011804397712124695,3.889617543201907e-05,0.007997475139989978,7.896551232701012e-08,0.0014748071942445242,0.005227398617479425,0.00045144410152614633,0.000697843783256654,1.325496325044716e-10,1.8708668012060218e-10,1.706920357387612e-05,0.05147696778211669,5.574156154276579e-07,1.842622984226673e-07,1.350108624571165e-06,8.272981687995068e-08,1.4363870698218412e-09,1.5185881388153348e-06,0.005123761157746274,4.882929516549703e-07,0.008042248096071479,1.6852895587296161e-07,3.5325881487639456e-09
1.535716761854882e-06,1.110819272178813,3.76,0.0,0.019238990736265588,0.7663450250280122,0.20489634207520643,1.3740327556868038e-05,0.00011107171763024776,0.13089604544228994,0.000748807689232785,0.15715061714905204,0.2893869777364774,0.060360350647335,0.7643088596504034,0.006445012938536669,0.22899440560587211,0.0022156272316434062,1.6206080188363496e-06,1.6029771652888213e-08,0.011609703170394304,0.0025553580542358005,0.011259443800795887,0.00039340195484623315,0.004292309490706403,0.11747883595544784,7.928090170883379e-09,0.0001699821440469727,0.0007310008429025956,1.7867786174980002e-05,0.0011842747369949515,3.8743942312575834e-05,0.007973948216524617,7.866019227379984e-08,0.0014697736365556358,0.005238939374667635,0.00045084122403810843,0.0006977055688072026,1.3233020804707378e-10,1.8677958091158257e-10,1.704040528514452e-05,0.0516753650915832,5.55957522437001e-07,1.847474123255591e-07,1.3466790760046145e-06,8.253856866701107e-08,1.4417625451367243e-09,1.514934356941937e-06,0.005138029902060319,4.896475273999103e-07,0.008057053578842928,1.6757587711082737e-07,3.5126108978261716e-09
1.5411222884832743e-06,1.111100243168059,3.76,0.0,0.018985304276273995,0.7654333890641949,0.20572709221554228,1.376926018416542e-05,0.00011109336089131628,0.13061108599100443,0.000741187279632212,0.1570592348298708,0.2884422377448151,0.060411820700302224,0.7658073481413527,0.006431024412861493,0.2299944992550445,0.0022100298371144104,1.6147202222913353e-06,1.5846936624426176e-08,0.011620852809600351,0.0025525226183165657,0.011223870977378996,0.00039221843061846786,0.00428104053702781,0.11811292407520502,7.888261416193698e-09,0.00016932874853930913,0.0007328081351831501,1.7788038190672806e-05,0.001188075861196825,3.8592165870049974e-05,0.007950260783542485,7.835566792272316e-08,0.001464735760263383,0.005250341711241621,0.0004502462344411814,0.000697574136477816,1.3211259258801663e-10,1.8647503043985582e-10,1.7011836395177665e-05,0.0518734266189007,5.544978412892605e-07,1.8522860496120845e-07,1.3432312436638983e-06,8.234745503468139e-08,1.4471124612882953e-09,1.5112567882222606e-06,0.005152089579649364,4.909822643512953e-07,0.008071543537821267,1.6662554221136988e-07,3.492691211226465e-09
