Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86),C4H6(85),CH2OH(32),C4H6(3180)
6.744236164092173e-18,0.14050247330775828,3.76,0.0,0.8741589169619912,0.9999999999999986,7.014825830495857e-35,7.497647624803127e-46,5.334590082048257e-30,3.7401662442659483e-13,2.6450017195511345e-15,5.700628093049634e-20,1.1548811633823422e-15,1.0900723641281864e-24,1.4901205459964867e-15,5.21116140365842e-25,6.256241730438822e-27,2.3768420642666362e-25,1.4883845961278784e-40,3.478428207077648e-27,1.1183375437684673e-48,1.4655065898896278e-25,1.0901016802600091e-25,3.0113372834701924e-39,1.2760992028898678e-38,9.723735605420655e-22,6.264895980655587e-51,1.7953268155555107e-28,4.0373643848219965e-68,1.9290861683620832e-69,5.4682817713414804e-36,7.865670720869302e-54,8.69825193189752e-45,2.0674740168488928e-26,1.1553391491752315e-54,1.2989223996070732e-54,2.1611949551938042e-48,2.7851658164750356e-47,2.4897389355049375e-65,1.1070179217341842e-38,2.398236475194946e-66,3.853283000129997e-55,2.391633857513325e-40,5.350450445762608e-66,7.373699351335851e-70,9.300856511568931e-72,5.699500863083559e-20,1.3215483077619856e-28,2.8290767599917246e-43,6.134546569954846e-42,2.378462261390176e-37,3.275735626929988e-67,1.7109838098185033e-62,5.904383414680642e-68,1.9343379752379854e-68,7.89001139713798e-77,1.1283501198026667e-38,2.3770856323023322e-81,8.701467523783633e-58,7.734702193094955e-76,5.539700034557959e-57,7.277280792214977e-68,1.413488024792808e-66,2.3376846899399778e-76,2.7871728494635514e-75,2.000291118878373e-85,3.1405164225086315e-37,5.73345600608977e-77
1.349433178618964e-17,0.14050247330776297,3.76,0.0,0.8741589169618014,0.9999999999999971,5.6161259799834166e-34,6.002677099982576e-45,2.1352262595346607e-29,7.48358198112516e-13,5.292301463752111e-15,1.1408465326904023e-19,2.3107656997778022e-15,4.363130282235284e-24,2.9815357232585753e-15,2.0858226301086047e-24,2.5041271195043483e-26,9.513562475456631e-25,1.1916126891769074e-39,1.3922777873827642e-26,1.7907971621215588e-47,5.865845579515555e-25,4.363247609658167e-25,2.4109008527390845e-38,1.021655288184258e-37,1.945708816001288e-21,1.0031996257467852e-49,7.1859856709980975e-28,1.293068238707875e-66,6.180674340542138e-68,4.377950116296042e-35,1.2599718373103196e-52,6.965964191647082e-44,8.275284043632577e-26,1.8500490463872202e-53,2.0806943312885427e-53,1.7437707306238257e-47,2.267912031397682e-46,7.973868309629468e-64,8.862880871024661e-38,7.683590420217494e-65,6.17242776389672e-54,1.9147611983617268e-39,1.7142030980420447e-64,2.362496829965614e-68,2.978786759125236e-70,1.1403953469393761e-19,5.289637263995811e-28,2.2649817168662577e-42,4.911367259183663e-41,1.9042159449497632e-36,1.0491180429936063e-65,5.481886628357688e-61,1.8917353348973162e-66,6.19958788045397e-67,5.057014929044371e-75,9.033661836008803e-38,1.5232433010587333e-79,1.3938550350490523e-56,4.956672637617759e-74,8.873835125248383e-56,2.330689368888774e-66,4.528600805966598e-65,1.4982712950322509e-74,1.786290650139709e-73,2.5639894848754574e-83,2.5143227000416863e-36,3.6745099567443896e-75
2.6994523030384573e-17,0.14050247330777235,3.76,0.0,0.8741589169614218,0.9999999999999941,4.494607639319975e-33,4.803966191212239e-44,8.543686238459774e-29,1.4970413454141059e-12,1.0586901016436747e-14,2.2830911873221064e-19,4.622534775631869e-15,1.7458204490600768e-23,5.9643660778889114e-15,8.34600743654438e-24,1.0019770284086039e-25,3.806664180441525e-24,9.536523239246383e-39,5.570924675324086e-26,2.866441726989815e-46,2.347102293224077e-24,1.745867384504756e-24,1.929453410543533e-37,8.176347313308124e-37,3.8927301411204564e-21,1.6057727638600123e-48,2.8753300079402688e-27,4.139602198673924e-65,1.9790326425741292e-66,3.503690240986604e-34,2.0171274696661012e-51,5.5760878295249526e-43,3.311191509872627e-25,2.961286870251208e-52,3.331046733485939e-52,1.4166330691490241e-46,1.8753120529418895e-45,2.5527109100696832e-62,7.093008477932936e-37,2.460229790848328e-63,9.8816286160823e-53,1.5323907281686752e-38,5.488746892051835e-63,7.564653733357789e-67,9.53617995039468e-69,2.281285856621443e-19,2.116543895683065e-27,1.8126739222823767e-41,3.930586370130932e-40,1.5239513723503978e-35,3.3585912392061464e-64,1.7552826408798667e-59,6.05728804887452e-65,1.9854228198184716e-65,3.2388619282849817e-73,7.229675024359419e-37,9.75486888414648e-78,2.2314651303771545e-55,3.174340259481868e-72,1.4206393928759818e-54,7.461342893167329e-65,1.450023107626741e-63,9.595832386088572e-73,1.144026719067398e-71,3.2842233013281013e-81,2.0122223037901026e-35,2.353319171454837e-73
5.399490551877444e-17,0.14050247330779117,3.76,0.0,0.8741589169606625,0.9999999999999881,3.596368998746836e-32,3.843903123631318e-43,3.4180307782704573e-28,2.994407639736275e-12,2.1176100378936757e-14,4.57028932802831e-19,9.24607293959258e-15,6.984418703288001e-23,1.1930026787574216e-14,3.338946439039416e-23,4.0085605854537095e-25,1.5229135403493246e-23,7.630667797327164e-38,2.2287326269534022e-25,4.587240049253773e-45,9.389937511311657e-24,6.98460638915853e-24,1.5438558900548175e-36,6.542320082638492e-36,7.788176048156159e-21,2.5697593122805857e-47,1.150319010635159e-26,1.324960911131625e-63,6.3348533168321156e-65,2.803483884972614e-33,3.228342745211268e-50,4.462789191923143e-42,1.3246922051950352e-24,4.7390344903620354e-51,5.331223096796411e-51,1.1670574981848421e-45,1.5967550870438746e-44,8.170391503439752e-61,5.675500734511432e-36,7.875121066263954e-62,1.581520411969431e-51,1.2261451413530728e-37,1.7569269222583683e-61,2.4214354258378738e-65,3.052253261739919e-67,4.563066829665684e-19,8.467553656718781e-27,1.450414825795929e-40,3.145066126386348e-39,1.2193924574074614e-34,1.0749757489994547e-62,5.6186312158644595e-58,1.9389299940799608e-63,6.355844087972406e-64,2.073630970666097e-71,5.784838525992775e-36,6.245072496275185e-76,3.5713823348996023e-54,2.0322402176327833e-70,2.273683947513989e-53,2.3881317735466175e-63,4.641467653971448e-62,6.143540760771553e-71,7.324334544931762e-70,4.2052891415949985e-79,1.6100835535658304e-34,1.506647022419763e-71
1.0799567049555416e-16,0.14050247330782875,3.76,0.0,0.8741589169591439,0.9999999999999762,2.8773683818875775e-31,3.075414934704907e-42,1.3673235466743478e-27,5.9891402272565695e-12,4.2354500132459693e-14,9.1555209352078e-19,1.8493149316524335e-14,2.7939949371517607e-22,2.386134820864335e-14,1.3356872792742462e-22,1.6035547519774713e-24,6.092149891566514e-23,6.1051143117585296e-37,8.915656073095904e-25,7.340330926628385e-44,3.756280692288251e-23,2.794069948427898e-23,1.235202001445465e-35,5.234352953465478e-35,1.558468088937278e-20,4.112033486720732e-46,4.601648747188543e-26,4.240353492839001e-62,2.027465691629233e-63,2.242999038416e-32,5.1661010303238275e-49,3.571946279315356e-41,5.2991999903929386e-24,7.583263009615585e-50,8.531193169990207e-50,9.873134394960072e-45,1.4313860801423522e-43,2.6147994929470222e-59,4.5408577496433236e-35,2.520430467943622e-60,2.5308010575794697e-50,9.810088286056296e-37,5.623012342976013e-60,7.749785864592545e-64,9.76845508165653e-66,9.126628590474602e-19,3.387297015124026e-26,1.1604424829662051e-39,2.5162915428468784e-38,9.756063012273598e-34,3.440287052320751e-61,1.79823823238596e-56,6.205532681294328e-62,2.034270372047754e-62,1.3273666682275742e-69,4.628310349665192e-35,3.997472446110814e-74,5.715042778900477e-53,1.3008455885790508e-68,3.638423407176827e-52,7.642825107639357e-62,1.4854925928941064e-60,3.9325732342506496e-69,4.6883948820504365e-68,5.3837195013494905e-77,1.2881891204610994e-33,9.644214577887859e-70
2.1599720044911362e-16,0.14050247330790386,3.76,0.0,0.8741589169561068,0.9999999999999524,2.3020039825686396e-30,2.460449466472683e-41,5.469516432271588e-27,1.1978605397800985e-11,8.47113037535972e-14,1.836932545260238e-18,3.6987302266429196e-14,1.1176435142350755e-21,4.772399105757575e-14,5.342966556421536e-22,6.414480165906558e-24,2.436959073005104e-22,4.884324018719126e-36,3.566407547433978e-24,1.1745127400991497e-42,1.502573415294115e-22,1.117673464618461e-22,9.882085389842892e-35,4.187681034684095e-34,3.120014268003277e-20,6.579589182403942e-45,1.840732972922513e-25,1.3570008200352357e-60,6.488395301746473e-62,1.7944827767648128e-31,8.266368544296695e-48,2.859758683929798e-40,2.1197661822788337e-23,1.2133954571588598e-48,1.3650889656517444e-48,8.755849489805652e-44,1.391309365012933e-42,8.367794077267502e-58,3.632900329891166e-34,8.066067946240544e-59,4.049577943703137e-49,7.84843642358771e-36,1.799500233379622e-58,2.480121214516671e-62,3.12620937051986e-64,1.825375137097426e-18,1.354973852906846e-25,9.283987742538418e-39,2.013128382644388e-37,7.805216276350729e-33,1.1009515643722512e-59,5.7548037987679844e-55,1.9859235536538198e-60,6.510315989968845e-61,8.495921398398476e-68,3.7028242275938195e-34,2.5585825641895637e-72,9.144734634330873e-52,8.326087482166233e-67,5.821901621226644e-51,2.44583262332279e-60,4.7539324684707275e-59,2.5170737246854623e-67,3.000835740015413e-66,6.891768319589595e-75,1.0306001785532805e-32,6.1728335556550676e-68
4.320002603562325e-16,0.14050247330805418,3.76,0.0,0.8741589169500327,0.9999999999999046,1.8416468949513125e-29,1.968407442950046e-40,2.1878508363501017e-26,2.3957535720905135e-11,1.6942492745223859e-13,3.697029969927196e-18,7.397560895040464e-14,4.4706655100109494e-21,9.544927678261704e-14,2.137230130621046e-21,2.5658443893804683e-23,9.748034262820293e-22,3.9075530889683186e-35,1.4265920431071745e-23,1.8792683480480201e-41,6.010415929304542e-22,4.470784871188806e-22,7.90585638118548e-34,3.350224148799225e-33,6.252087469142719e-20,1.0527613465157107e-43,7.363070286079913e-25,4.342614151740792e-59,2.076370408419694e-60,1.4356176716313846e-30,1.3226690363045142e-46,2.2911127010122542e-39,8.479236697453912e-23,1.9415194199724435e-47,2.1842180850527173e-47,8.37589194228137e-43,1.5068999663816362e-41,2.6777618552265285e-56,2.9064559275676297e-33,2.5812929439254483e-57,6.479566548794461e-48,6.278887321173994e-35,5.758624449105512e-57,7.936684568908221e-61,1.000502536091646e-62,3.6507993967501485e-18,5.420004982560003e-25,7.427377935778411e-38,1.6105402649916783e-36,6.244313780520643e-32,3.5231492380992714e-58,1.8416074838468937e-53,6.355200396982994e-59,2.0834118491585344e-59,5.437634454410143e-66,2.9623299661775975e-33,1.6375567081889634e-70,1.4632112544718118e-50,5.3289093227978225e-65,9.315384702593115e-50,7.826870342932345e-59,1.5213150150737986e-57,1.611000476596145e-65,1.920619478534802e-64,8.821851350609914e-73,8.244996458838665e-32,3.950785853176709e-66
8.6400638017047035e-16,0.14050247330835475,3.76,0.0,0.8741589169378843,0.9999999999998092,1.473334994802151e-28,1.5747464801828236e-39,8.751490381350005e-26,4.791539629517467e-11,3.388522406749839e-13,7.486570903803702e-18,1.4795222545502081e-13,1.7882847929425655e-20,1.9089984834140562e-13,8.549007694670766e-21,1.0263482928400208e-22,3.899253087250984e-21,3.126081371331818e-34,5.70642622103468e-23,3.0068681411584602e-40,2.4041908169199705e-21,1.7883321836612993e-21,6.324760834456909e-33,2.680210808147045e-32,1.2552157241185293e-19,1.6844405468785612e-42,2.94524894851703e-24,1.3897159412607213e-57,6.644539370931253e-59,1.148503567026999e-29,2.1163153641169528e-45,1.8380926054932619e-38,3.391728747375798e-22,3.1065899802200668e-46,3.494800857441518e-46,8.894439585167436e-42,1.8356564856140678e-40,8.568933771000584e-55,2.325299023146527e-32,8.260639986287273e-56,1.0367515402566282e-46,5.023152107420641e-34,1.842799225807239e-55,2.5397821086170023e-59,3.2022213728203256e-61,7.301646730267251e-18,2.168023487611102e-24,5.941991183066e-37,1.2884464333626695e-35,4.995498383208196e-31,1.1274299995148905e-56,5.893254026011707e-52,2.0337033710293214e-57,6.667137328141859e-58,3.480160324873933e-64,2.3698925318870017e-32,1.0480564758240063e-68,2.341182308834195e-49,3.410566516290731e-63,1.4904898045350786e-48,2.5046315895205348e-57,4.868296316221157e-56,1.0310646494222317e-63,1.2292240980094913e-62,1.1292215871695246e-70,6.596074374599462e-31,2.528559101940582e-64
1.728018619798946e-15,0.14050247330895588,3.76,0.0,0.8741589169135876,0.9999999999996183,1.178674979503397e-27,1.2598075987861902e-38,3.500612366429446e-25,9.583111715595879e-11,6.777071304223039e-13,1.5343037108050477e-17,2.959054710109344e-13,7.153178735105458e-20,3.8180099189380703e-13,3.419620636629328e-20,4.1054148247589998e-22,1.5597089414481768e-20,2.5008828173257418e-33,2.2825820980444367e-22,4.811021373755284e-39,9.61681208913277e-21,7.153365465025282e-21,5.059839760821168e-32,2.1441808586656594e-31,2.5295990246196576e-19,2.6951251259124546e-41,1.1780982702625605e-23,4.447509707817647e-56,2.126289922828056e-57,9.188015847252454e-29,3.386156027233175e-44,1.4787632994406386e-37,1.356698052195513e-21,4.970957677630638e-45,5.5916951596243696e-45,1.0625428469311378e-40,2.4767322627223138e-39,2.742066096646259e-53,1.860420954407148e-31,2.64365201645529e-54,1.6588241224033515e-45,4.018517749369145e-33,5.897043664013673e-54,8.12734331134803e-58,1.0250831296011224e-59,1.4603336654152017e-17,8.672133581452333e-24,4.753650459226882e-36,1.0307615514652092e-34,3.996403337105507e-30,3.607847209739651e-55,1.8858573943557586e-50,6.507913828311583e-56,2.133546081415136e-56,2.227321190603637e-62,1.8959259690480022e-31,6.707622761476641e-67,3.745931393246671e-48,2.1827784663543693e-61,2.3848091143899193e-47,8.014874830572283e-56,1.5578674503254302e-54,6.598903052430358e-62,7.867129785468354e-61,1.4454188420229974e-68,5.2768890938099944e-30,1.6182970672308226e-62
3.456043099055897e-15,0.14050247331015817,3.76,0.0,0.8741589168649941,0.9999999999992365,9.42942764402432e-27,1.0078537717050397e-37,1.400247234655224e-24,1.9166255772650705e-10,1.3554179631240954e-12,3.216550684910621e-17,5.918120123096439e-13,2.8612813149626547e-19,7.636032807379085e-13,1.3678518658090056e-19,1.6421707238963803e-21,6.238849819627434e-20,2.0007167981258184e-32,9.13035161035215e-22,7.697664301185212e-38,3.8467345446367276e-20,2.861353739979182e-20,4.047885528004707e-31,1.7153489580824226e-30,5.135842995489496e-19,4.312223879999351e-40,4.7123466558407364e-23,1.4234567446744802e-54,6.804268587408518e-56,7.3503269509099275e-28,5.417940461365261e-43,1.1962595329963676e-36,5.426803231589965e-21,7.954780319007022e-44,8.946634488404299e-44,1.4116113779181918e-39,3.5945114162163953e-38,8.774571694442452e-52,1.4886142919749327e-30,8.461149592147842e-53,2.6541517428722984e-44,3.2147792866568506e-32,1.8870825376439132e-52,2.600738230940825e-56,3.2826163005735674e-58,2.9206697529355333e-17,3.4688586721172946e-23,3.802978538379816e-35,8.24608948998367e-34,3.1971016212513555e-29,1.1545452985845492e-53,6.034759789510716e-49,2.0825426716196477e-54,6.827619873881739e-55,1.4254848714351e-60,1.5167463844850328e-30,4.292894004546223e-65,5.9935356127425245e-47,1.3969772121729344e-59,3.815723965603174e-46,2.564769067104303e-54,4.985186487267026e-53,4.223341111569775e-60,5.035002774911738e-59,1.8501444626868283e-66,4.221521050199769e-29,1.0357179084903892e-60
6.9120920575698e-15,0.14050247331256271,3.76,0.0,0.8741589167678072,0.9999999999984729,7.543553035649449e-26,8.062917373103941e-37,5.6009858771992836e-24,3.8332543426352397e-10,2.710843841354948e-12,7.024859555416361e-17,1.1836252956558572e-12,1.1445160167601192e-18,1.5272078653833162e-12,5.471415480741622e-19,6.568696190001224e-21,2.4955416511855417e-19,1.6005831859854656e-31,3.652145286870217e-21,1.2316300483693775e-36,1.5386957153908741e-19,1.1445431730879214e-19,3.2383159613678274e-30,1.372279892972548e-29,1.0578240300676898e-18,6.899601669443891e-39,1.884894333268121e-22,4.556661773964337e-53,2.1774390737152857e-54,5.880098233425471e-27,8.668932354042681e-42,9.782004052885601e-36,2.1707218302328527e-20,1.2731584071466905e-42,1.4314268689811856e-42,2.0278118399656179e-38,5.456604037744304e-37,2.8078238601149564e-50,1.1913301688378696e-29,2.7084840317243755e-51,4.246717993839114e-43,2.571756125654193e-31,6.038801766424703e-51,8.322220904155198e-55,1.051936341469864e-56,5.841334338974921e-17,1.3875423674166055e-22,3.0424623636962515e-34,6.596837558142906e-33,2.557636237625261e-28,3.694745917419971e-52,1.931119529099795e-47,6.664148463075239e-53,2.5313532743234526e-53,1.0205248382719067e-58,1.2134006821948084e-29,2.747449513398613e-63,9.58973250726194e-46,9.144192433392856e-58,6.105207993814562e-45,8.2072796307301735e-53,1.5952545554907224e-51,2.994345121734182e-58,3.499396778322013e-57,2.570145018109843e-64,3.3772174501672444e-28,7.148263278808999e-59
1.3824189974597604e-14,0.14050247331737184,3.76,0.0,0.8741589165734334,0.9999999999969457,6.034846472238967e-25,6.45045906351142e-36,2.2403876285550632e-23,7.666511689212412e-10,5.421712449115057e-12,1.641673689976398e-16,2.3672526653535748e-12,4.578083261299786e-18,3.054417062503051e-12,2.1885684319526707e-18,2.6274841000071832e-20,9.982161351943711e-19,1.2804792952582187e-30,1.460859042565968e-20,1.9706154116769054e-35,6.15478630254052e-19,4.578177376941565e-19,2.590659066654934e-29,1.0978226338676694e-28,2.238267143666819e-18,1.1039474541490486e-37,7.539208347172271e-22,1.4591522824608832e-51,6.968252187490713e-53,4.7038068153942507e-26,1.3870978810461407e-40,8.164668775816667e-35,8.682875060430128e-20,2.0383076196859138e-41,2.2901643437450273e-41,3.059887710391896e-37,8.494860615501503e-36,8.98476342967323e-49,9.537639532956121e-29,8.672985356966029e-50,6.794969221322485e-42,2.057292645858317e-30,1.932498633164878e-49,2.663012687869228e-53,3.3757807118353796e-55,1.1682633155250325e-16,5.550150072224757e-22,2.4340917250089173e-33,5.277403849697377e-32,2.0460323457911417e-27,1.1824442867998188e-50,6.179537212182042e-46,2.1325291338014704e-51,8.136034682468592e-52,6.547584297905608e-57,9.707241050445622e-29,1.7583592037801356e-61,1.5343768025434144e-44,5.854757826083073e-56,9.768462582952558e-44,2.6263347280995762e-51,5.104765895673725e-50,1.9198632059836143e-56,2.242545088780908e-55,3.2960349959574347e-62,2.7017689240586556e-27,4.580258982961029e-57
2.7648385808653212e-14,0.14050247332699012,3.76,0.0,0.8741589161846857,0.9999999999938912,4.827878276161536e-24,5.160561770844967e-35,8.9614881898191e-23,1.53330256457142e-09,1.0843517069743455e-11,4.230152931506599e-16,4.7345106168510784e-12,1.8312469135265098e-17,6.108835568058965e-12,8.754283296476198e-18,1.0509971368799133e-19,3.992856530667062e-18,1.024402690228865e-29,5.843438020072814e-20,3.1530043697036814e-34,2.4619149259405695e-18,1.8312729519941494e-18,2.0725350235903747e-28,8.782550811629183e-28,4.967007238582357e-18,1.7663496097406075e-36,3.015385318612762e-21,4.675812816594953e-50,2.230123054065627e-51,3.762606496900786e-25,2.2195727301717803e-39,7.07424149533012e-34,3.4731369035843444e-19,3.265301716221448e-40,3.6638771098569753e-40,4.748138821654169e-36,1.3403167965360158e-34,2.8749460859441353e-47,7.64129899482279e-28,2.7790859123728825e-48,1.0872637958370615e-40,1.6456527088022137e-29,6.184510240513414e-48,8.52099832420612e-52,1.0863810628518765e-53,2.3365109366201406e-16,2.220042393948762e-21,1.9474661390471196e-32,4.22181247092081e-31,1.6367014370659134e-26,3.7846207504676904e-49,1.9774193679522923e-44,6.824091473812487e-50,2.604557236208513e-50,4.190531410422075e-55,7.765841148549427e-28,1.1253370054741205e-59,2.455061504645463e-43,3.746922226423358e-54,1.5629929299363058e-42,8.404294287777825e-50,1.6334911295899856e-48,1.22880710398308e-54,1.435294028813357e-53,4.2190626996092183e-60,2.1614046767498263e-26,2.93148214344938e-55
5.529677747676443e-14,0.14050247334622668,3.76,0.0,0.8741589154071899,0.9999999999877823,3.8623022297268026e-23,4.12875834357823e-34,3.5845437081674557e-22,3.0666050612108546e-09,2.1687395930749593e-11,1.2247525955819665e-15,9.469039368901618e-12,7.325093033172216e-17,1.221767302444272e-11,3.5017193039973046e-17,4.204014517518863e-19,1.5971354426452183e-17,8.195525008042623e-29,2.3373755733302425e-19,5.044867059460107e-33,9.847658247549201e-18,7.3251043245314e-18,1.6580395292357397e-27,7.025988327693986e-27,1.1895896959211377e-17,2.8262654698405107e-35,1.2059152075290929e-20,1.5004355945003785e-48,7.138196362816099e-50,3.0093814052716503e-24,3.5520048468208784e-38,6.527433620707435e-33,1.3892436026391666e-18,5.237310798009033e-39,5.860964128595603e-39,7.478901424403642e-35,2.1294040415571105e-33,9.198681526307453e-46,6.130931607751497e-27,8.916943448852532e-47,1.7398405306434105e-39,1.3162312809348073e-28,1.9793709247743684e-46,2.726306093974419e-50,3.5156386039258905e-52,4.672957611461454e-16,8.880024265703235e-21,1.558280430097034e-31,3.3772711350754975e-30,1.309161358235111e-25,1.2115891850332135e-47,6.327528037389337e-43,2.1837061779570434e-48,8.338960572163373e-49,2.681690033093589e-53,6.2127467554893476e-27,7.201985312303855e-58,3.9282827268821273e-42,2.3978239582831402e-52,2.5009111137231147e-41,2.6893873287997813e-48,5.226949848579183e-47,7.86500024972739e-53,9.186305139655934e-52,5.400355037980734e-58,1.7291060396861842e-25,1.8762251379834839e-53
8.294516914487565e-14,0.1405024733654632,3.76,0.0,0.8741589146296939,0.9999999999816734,1.1043769612885312e-22,1.1806277403479763e-33,7.617079160138723e-22,4.59990726318946e-09,3.2531544410821696e-11,2.3105312970822116e-15,1.4203580970655087e-11,1.5565976488571591e-16,1.832651092610456e-11,7.44116184227212e-17,8.933568428757738e-19,3.3939020710591513e-17,2.3434611796000995e-28,4.966923318328227e-19,1.856856657603378e-32,2.0926270326442696e-17,1.5565864090371656e-17,4.7409758761231965e-27,2.008987357418557e-26,2.029619027062995e-17,1.0402734299673773e-34,2.562218827156734e-20,6.866720723429877e-48,3.338948518132745e-49,8.60379368209272e-24,1.3543108372639098e-37,2.0843176330580625e-32,2.952126089629187e-18,1.9299499282797982e-38,2.2342734373334006e-38,2.8413675040012336e-34,8.105591940756317e-33,4.1995813855192536e-45,1.7560019750649945e-26,4.189265558809371e-46,6.633528768701114e-39,3.7631209192969033e-28,9.290499821952872e-46,1.2753546401142092e-49,1.6123977903987893e-51,7.009355720333957e-16,1.8869843557833017e-20,4.456213943351431e-31,9.656592533600087e-30,3.743055768078275e-25,5.532802180658482e-47,2.9594212572304165e-42,1.0215894163746429e-47,3.687332969849315e-48,1.429775065945426e-52,1.7764692989546656e-26,4.0367820356502786e-57,1.4976919537267368e-41,1.3242564750814676e-51,9.53495312801553e-41,1.2278821573740899e-47,2.4531548503271923e-46,4.1984468759099e-52,4.940405842234437e-51,3.4216060348695236e-57,4.944133269504259e-25,1.0119287703287196e-52
1.1059356081298687e-13,0.14050247338469973,3.76,0.0,0.8741589138521977,0.9999999999755645,2.3294506603800574e-22,2.4904327675352573e-33,1.2993720961613154e-21,6.1332091705073334e-09,4.337596250927638e-11,3.680351342595086e-15,1.893813542275888e-11,2.65539656704534e-16,2.4435349273050613e-11,1.2693759507131767e-16,1.5239675473978555e-18,5.789580666698679e-17,4.9431506618305845e-28,8.472987034855988e-19,4.7094147716879023e-32,3.569774918977158e-17,2.6553559698622712e-17,1.0000128960811364e-26,4.2375269084044504e-26,3.016788123299301e-17,2.6384121912277846e-34,4.3702926144539837e-20,2.0584251133113038e-47,1.0764474324985946e-48,1.8145680479747787e-23,3.643998217759886e-37,4.880269347320475e-32,5.035953693371234e-18,4.900000557942726e-38,6.010982614983238e-38,7.626985847001505e-34,2.1785735639617293e-32,1.251722618346191e-44,3.709538922012454e-26,1.3076551450074836e-45,1.7848809728748297e-38,7.936597572638174e-28,2.896316771157421e-45,4.114173226723636e-49,4.8258208001326296e-51,9.345705264617717e-16,3.218941059564126e-20,9.400414403880463e-31,2.0367993286981872e-29,7.894562856792278e-25,1.649600867459184e-46,9.540270978201523e-42,3.2957077241422035e-47,1.2603186674062475e-47,5.592062122227209e-52,3.7471111895109657e-26,1.4736199858988948e-56,4.029719024894794e-41,5.0367988831215713e-51,2.5654987045995878e-40,3.6599872773150304e-47,7.647093509856852e-46,1.6487755086770864e-51,1.9296766029044406e-50,1.4676612570222598e-56,1.0428552855175702e-24,3.942509310274602e-52
1.6589034414920932e-13,0.14050247342317282,3.76,0.0,0.8741589122972044,0.9999999999633468,6.362451276735535e-22,6.803075612280792e-33,2.6901433746660476e-21,9.19981229359267e-09,6.506543148190255e-11,7.086618906562104e-15,2.840727448796065e-11,5.497744513485352e-16,3.6653027012016556e-11,2.6280860572483033e-16,3.1552014748893302e-18,1.1986532465055934e-16,1.3501879262880621e-27,1.754224378850317e-18,1.6469195644221512e-31,7.390763307795152e-17,5.497586426330288e-17,2.7313637061907357e-26,1.1573982706692887e-25,5.336452493358484e-17,9.227044896937537e-34,9.046231016278051e-20,9.17894725389332e-47,5.91469704184214e-48,4.955141942928368e-23,1.4738970121703515e-36,1.6199749052927444e-31,1.0426212092340113e-17,1.7166590346284656e-37,2.430932276039405e-37,3.0761633685559646e-33,8.800474368077078e-32,5.478675646951463e-44,1.0157474323772932e-25,6.466258889245762e-45,7.219782964639851e-38,2.167315102265224e-27,1.4272478512416345e-44,2.264430656668996e-48,2.1272049189667347e-50,1.4018290379640754e-15,6.664300216923788e-20,2.5679859932322374e-30,5.562878762158023e-29,2.1559659075991244e-24,7.225130136714972e-46,5.241834349713784e-41,1.814087234915164e-46,7.752930668041046e-47,4.3765135762554554e-51,1.0234626975623114e-25,9.597758296376698e-56,1.6299350518234126e-40,3.7280251803011856e-50,1.0376947966480564e-39,1.602073526336045e-46,3.767700029691654e-45,1.302350643947632e-50,1.5088127915837452e-49,1.3233391222830501e-55,2.8483357620068734e-24,3.0673956072963524e-51
