Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030)
0.00046122389983906255,0.09789796886249162,3.76,0.0,0.32779677257880907,0.6102426665060028,0.48746439705942823,5.324101089798215e-16,4.5518671560472194e-12,0.0006492954419416066,0.0005003634860682456,0.06716655823128449,3.2264231735144354e-05,0.45998936136586027,0.0030552262339512124,0.22271666577371033,1.7590922232811666e-05,8.40487144550303e-06,1.3812012619629231e-05,0.023826351735922163,0.0033203279252031676,2.894085498391744e-05,0.058841503304498124,3.169140869572831e-05,0.1629810776783786,2.0188340283397757e-06,4.712779970111156e-05,7.597161223026915e-09,3.780151533779365e-10,6.335317702519837e-07,7.680838112778418e-07,2.8149753344423947e-10,0.0029470184571383303,2.5980611452326843e-06,0.009075224078340983,1.3723250659949504e-12,1.1614370971853198e-06,1.417495981768564e-06,3.825896341879603e-11,0.003611762533174683,4.681078470832264e-05,1.9524520576755614e-05,8.431335182661136e-13,3.244862649332318e-05,3.117519979302786e-12,9.286870652978457e-15,1.9860664367204524e-09,3.703718798171374e-08,1.0055146149652088e-11,1.4147491519069105e-12,1.6266444147170937e-09,3.0500557622221745e-11,2.757600381849781e-09,4.683670950123017e-06
0.00046194211094646216,0.09791565046331421,3.76,0.0,0.32683501134531456,0.6091047348572919,0.4887235901802146,5.366669076805998e-16,4.5761247228231135e-12,0.0006503824816256156,0.0005000566550017047,0.06738670213286778,3.229126805832814e-05,0.46027664518150374,0.003053843454753961,0.22313027266690474,1.7544503433285402e-05,8.401731688039208e-06,1.384989002227596e-05,0.0238152143885974,0.00333635726378187,2.89549033911831e-05,0.058958443490739455,3.1785413210726244e-05,0.1638332004755684,2.0204121205858373e-06,4.720292790967744e-05,7.604707588742846e-09,3.802957324791445e-10,6.370251816218416e-07,7.688479395431454e-07,2.8275877582929105e-10,0.002961997101211664,2.600830616049838e-06,0.009104331912452133,1.3784990586092977e-12,1.1680195375902548e-06,1.420761647199279e-06,3.8381245450188857e-11,0.0036334859905163175,4.717505947698349e-05,1.962831147786062e-05,8.452734201899947e-13,3.264390949431434e-05,3.1406402761467235e-12,9.33756650887931e-15,1.9904631343859977e-09,3.716160945974746e-08,1.0068345954390097e-11,1.4166062499920152e-12,1.628726749003403e-09,3.060270871094868e-11,2.773968891828244e-09,4.712250043148862e-06
0.00046266032205386176,0.09793332143422025,3.76,0.0,0.32587613314146385,0.6079669737719663,0.4899820524482782,5.409763597115332e-16,4.6004230135819115e-12,0.0006514647918635679,0.0004997486018450384,0.06760683109484951,3.231827934163765e-05,0.4605606052444187,0.003052438888972513,0.22354359473469632,1.7498103800871646e-05,8.398482887951344e-06,1.3887688240131052e-05,0.02380383279740172,0.003352412197850244,2.896866723597293e-05,0.059074672596620706,3.187911819436035e-05,0.16468688173761767,2.021969974009199e-06,4.7277413902528525e-05,7.612127945731863e-09,3.8258044852117397e-10,6.405237037089262e-07,7.695993083348593e-07,2.8401932924299044e-10,0.0029769927677189352,2.6035584030674136e-06,0.009133380621506159,1.3846701258706448e-12,1.1746154366766402e-06,1.4240104798844123e-06,3.85032599137236e-11,0.0036552769494591795,4.7540863011383265e-05,1.973226418287241e-05,8.474096586799938e-13,3.283961343986438e-05,3.1638506238820368e-12,9.388301473208354e-15,1.9948311432165943e-09,3.728587887323822e-08,1.0081377767453811e-11,1.4184397118056653e-12,1.6307814895801395e-09,3.0704688200727725e-11,2.7903693550567267e-09,4.740899510374812e-06
0.00046337853316126136,0.09795098166752106,3.76,0.0,0.3249201377866165,0.6068293973238349,0.49123977200805774,5.453054916527402e-16,4.6247564575622404e-12,0.0006525423569864865,0.0004994393375068422,0.06782694274241485,3.234526487271083e-05,0.4608412522530208,0.0030510125384796897,0.22395663165058607,1.7451724342048706e-05,8.395125459287107e-06,1.3925406302203177e-05,0.023792207155326563,0.0033684924881754886,2.8982145802144925e-05,0.05919018844480259,3.1972520095573005e-05,0.16554210809033748,2.023507540160772e-06,4.73512553236125e-05,7.61942211810734e-09,3.8486922184550563e-10,6.44027228447035e-07,7.70337899917769e-07,2.8527914696927554e-10,0.002992005135079154,2.606244404027829e-06,0.009162369492241732,1.390838046733844e-12,1.1812246494641734e-06,1.4272424140129774e-06,3.862500362557121e-11,0.003677135203535177,4.790819121189548e-05,1.9836376765963522e-05,8.495421761763393e-13,3.303573466398436e-05,3.187150734017651e-12,9.439073528713762e-15,1.9991702635382437e-09,3.740999264815414e-08,1.0094241239765897e-11,1.4202494882338456e-12,1.6328085821387612e-09,3.0806493495682275e-11,2.806801306701326e-09,4.769618914273997e-06
0.00046409674426866097,0.09796863105547476,3.76,0.0,0.32396702503226904,0.6056920195803839,0.4924967370122809,5.49651921876056e-16,4.649125604914644e-12,0.0006536151614222355,0.0004991288727781802,0.06804703470622926,3.237222393206359e-05,0.4611185969782789,0.0030495644062402626,0.22436938307780488,1.7405366054325615e-05,8.391659819640418e-06,1.3963043248034192e-05,0.023780337664990124,0.003384597894492313,2.8995338382774782e-05,0.05930498889674711,3.20656153770637e-05,0.16639886610564336,2.0250247728908603e-06,4.742444985339778e-05,7.626589936797281e-09,3.871619727437199e-10,6.475356469112939e-07,7.710636972468815e-07,2.865381824051143e-10,0.0030070338811174586,2.6088885189425827e-06,0.009191297815029932,1.3970026006700386e-12,1.1878470294770118e-06,1.4304573846953769e-06,3.874647341913902e-11,0.00369906054343995,4.827703989995247e-05,1.9940647294907404e-05,8.516709152903163e-13,3.3232269486668125e-05,3.210540313125246e-12,9.48988066498285e-15,2.0034802980304986e-09,3.753394738547952e-08,1.0106936041123712e-11,1.4220355328579096e-12,1.6348079757531556e-09,3.0908122009474224e-11,2.82326427893731e-09,4.798407815612646e-06
0.00046553316648346017,0.0980038968640511,3.76,0.0,0.32206944585749775,0.6034179164256535,0.49500835602812426,5.584273799780704e-16,4.69796851633811e-12,0.0006557464267170958,0.000498504384817959,0.06848715014437978,3.2426059725903494e-05,0.4616634231632789,0.0030466028158807517,0.22519402804693792,1.7312716939533497e-05,8.384405598398368e-06,1.40380699347972e-05,0.023755868018059505,0.0034168830869113938,2.9020862826110926e-05,0.05953243533050548,3.2250872030280374e-05,0.16811692304165685,2.0279980567041123e-06,4.7568889172648335e-05,7.640545878632048e-09,3.9175908468259886e-10,6.545667257300432e-07,7.724768451960408e-07,2.8905371922301475e-10,0.003037139216545702,2.6140507050201343e-06,0.009248970004218622,1.4093207223808607e-12,1.2011306988268092e-06,1.436836181877034e-06,3.898857869969928e-11,0.0037431116236855077,4.901928147371114e-05,2.0149654417298542e-05,8.559168266981297e-13,3.362656511122521e-05,3.2575866726944075e-12,9.591592071272913e-15,2.012012327323803e-09,3.7781365856767255e-08,1.0131818372705674e-11,1.4255362496229572e-12,1.6387234708678558e-09,3.111083841558233e-11,2.8562813992196085e-09,4.8561923414602e-06
0.0004669695886982594,0.0980391179973577,3.76,0.0,0.32018339231768644,0.601144776693731,0.4975168148984734,5.672993722599925e-16,4.746944658667122e-12,0.0006578584652412918,0.000497875222498989,0.06892715856414842,3.2479780829015864e-05,0.4621951713470346,0.003043554163011486,0.2260175267466994,1.722016427728717e-05,8.376723633805928e-06,1.4112760582246638e-05,0.023730425667401123,0.003449265833332207,2.9045235088409525e-05,0.059756995548765464,3.243486003513815e-05,0.16984094410280712,2.030889467108931e-06,4.771071390344033e-05,7.653994551756617e-09,3.963711328179196e-10,6.616160540243773e-07,7.738386293014473e-07,2.9156556452690077e-10,0.0030673061858219356,2.6190442071807808e-06,0.009306391584833434,1.4216227168890804e-12,1.2144652477768315e-06,1.4431463710813782e-06,3.9229550746305744e-11,0.0037874284607185256,4.97675527765433e-05,2.0359269970763738e-05,8.601469262190287e-13,3.402247060945081e-05,3.3049872590697923e-12,9.693419384156408e-15,2.020425675847425e-09,3.802810647765627e-08,1.0156022311420892e-11,1.4289415173278986e-12,1.6425275965704996e-09,3.131281689984857e-11,2.8894169144244115e-09,4.914249541352211e-06
0.0004684060109130586,0.09807429359182865,3.76,0.0,0.3183088600673677,0.5988727126273937,0.5000220191827881,5.762683117877091e-16,4.796047478849494e-12,0.0006599511560403424,0.0004972414686724428,0.06936704121010759,3.2533381224228246e-05,0.4627139301639896,0.0030404185103781157,0.22683987611879813,1.712771575159804e-05,8.368617388870344e-06,1.41871074857166e-05,0.023704012577829985,0.003481744176494983,2.906844983721183e-05,0.05997865381503621,3.2617551412426166e-05,0.17157082004767601,2.0336986572724407e-06,4.784990658326629e-05,7.666934843592803e-09,4.00997455808437e-10,6.686827332875273e-07,7.751489375086459e-07,2.9407334219828215e-10,0.0030975321926430053,2.6238683082920902e-06,0.009363557012388456,1.4339068062743575e-12,1.2278494578228271e-06,1.4493874667670924e-06,3.946936481761505e-11,0.0038320092809489355,5.0521817630491395e-05,2.0569478280721142e-05,8.643607427948909e-13,3.441995607233442e-05,3.3527395511889375e-12,9.795346155144186e-15,2.0287188100219007e-09,3.8274141448218315e-08,1.0179545562072704e-11,1.4322510130873997e-12,1.6462200002738865e-09,3.1514037085792666e-11,2.9226669763878143e-09,4.972575844222264e-06
0.0004698424331278578,0.09810942278282812,3.76,0.0,0.316445843672761,0.5966018362984015,0.502523874618093,5.853354536773086e-16,4.845270257916183e-12,0.0006620243797850663,0.0004966032045529405,0.06980677942270436,3.2586854778054215e-05,0.46321978936398067,0.003037195939214983,0.2276610729332533,1.703537891297861e-05,8.360090378694987e-06,1.4261102962338057e-05,0.02367663087708429,0.003514316143260158,2.9090501898013158e-05,0.06019739503710735,3.279891835780279e-05,0.1733064408196881,2.0364252926143614e-06,4.798645027077855e-05,7.679365752375848e-09,4.0563738268786195e-10,6.757658538236525e-07,7.764076689849069e-07,2.9657667540659665e-10,0.0031278146327677414,2.6285223294866208e-06,0.009420460806341917,1.4461712098886594e-12,1.241282089212135e-06,1.4555589984257065e-06,3.970799645923324e-11,0.003876852264705089,5.1282038584493146e-05,2.0780263574987815e-05,8.685578014718686e-13,3.481899138314056e-05,3.4008409480788605e-12,9.897355801417304e-15,2.036890219354558e-09,3.851944297098365e-08,1.0202385989599923e-11,1.4354644365484143e-12,1.6498003559610539e-09,3.1714478755201404e-11,2.9560276914256136e-09,5.031167654356709e-06
0.000471278855342657,0.09814450470605725,3.76,0.0,0.3145943366280369,0.5943322595846287,0.5050222871332264,5.945001643221793e-16,4.894606110800022e-12,0.0006640780188004919,0.0004959605097978241,0.07024635463971367,3.264019524511891e-05,0.4637128397779576,0.0030338865491148226,0.22848111378867791,1.6943161181096163e-05,8.351146169815997e-06,1.4334739351278663e-05,0.0236482828563942,0.003546979745120434,2.911138625636285e-05,0.0604132047648842,3.2978933246729334e-05,0.1750476955778311,2.0390690508478637e-06,4.812032854536434e-05,7.69128638690213e-09,4.1029023300851325e-10,6.828644950962448e-07,7.776147340933176e-07,2.990751866854071e-10,0.003158150894722824,2.6330056303115467e-06,0.009477097551141742,1.4584141447190946e-12,1.2547618812076463e-06,1.4616605105517384e-06,3.9945421508535016e-11,0.0039219555467328365,5.204817693211556e-05,2.099160998720839e-05,8.727376234746687e-13,3.5219546226660666e-05,3.4492887697886315e-12,9.999431610769814e-15,2.044938416919299e-09,3.876398325427279e-08,1.0224541618412032e-11,1.4385815097955152e-12,1.653268364073707e-09,3.1914121852286007e-11,2.989495121419439e-09,5.090021352483539e-06
0.00047415169977225546,0.09821452328938228,3.76,0.0,0.31092581963116844,0.589797451424703,0.5100084081320788,6.131221815928022e-16,4.993589015817146e-12,0.0006681260798469099,0.0004946621393087285,0.07112494230831323,3.274645139180609e-05,0.46466088241194126,0.003027007797223232,0.230117713210947,1.6759112069729016e-05,8.332020665653312e-06,1.4480904314666585e-05,0.023588697795037188,0.0036125738315013816,2.914963258068098e-05,0.060835974950005256,3.3334797206107236e-05,0.17854666022184912,2.044106706894242e-06,4.8380025700009335e-05,7.713593803972684e-09,4.1963193632075273e-10,6.971046026452107e-07,7.798735608954208e-07,3.040562305158083e-10,0.0032189744094982442,2.6414576969514568e-06,0.009589548545523725,1.4828284647859754e-12,1.2818578007720004e-06,1.4736517271057183e-06,4.041655659768033e-11,0.0040129353334349424,5.3598045196244585e-05,2.141592228227648e-05,8.810436223524259e-13,3.6025092386789016e-05,3.54721259619995e-12,1.0203714261533265e-14,2.060659346254527e-09,3.9250668938105445e-08,1.0266791356892125e-11,1.4445256036468424e-12,1.6598662685395728e-09,3.231093288481155e-11,3.056734160038728e-09,5.208499834802671e-06
0.00047702454420185393,0.09828434241999351,3.76,0.0,0.30730323629142553,0.5852691784491918,0.5149796339736424,6.321337936841497e-16,5.092939037400991e-12,0.0006720944312538635,0.0004933469633983488,0.07200265771080787,3.2852097545539005e-05,0.4655588049601267,0.0030197834152291296,0.23174964377891236,1.6575625176065715e-05,8.311270390868113e-06,1.4625541579196499e-05,0.023525278994804104,0.003678510241029448,2.9183151989069542e-05,0.061246861466131265,3.368492616003598e-05,0.18206681279300543,2.048809296976347e-06,4.8628877238331166e-05,7.7338521733557e-09,4.2901694085552106e-10,7.113954790517278e-07,7.819249244156451e-07,3.0901344509823514e-10,0.0032799817276702634,2.6492201603557583e-06,0.009700868003148786,1.507135473126156e-12,1.309126715714653e-06,1.4853577705245117e-06,4.088258278552134e-11,0.004104932830950807,5.517108846219433e-05,2.184228649175083e-05,8.892748357230357e-13,3.683634842858759e-05,3.646488047844627e-12,1.0408058042866198e-14,2.07587019487851e-09,3.9733976504783464e-08,1.0306282160622865e-11,1.450081519830978e-12,1.6660118454716497e-09,3.2704313103069395e-11,3.124351745129513e-09,5.327981913995349e-06
0.0004798973886314524,0.09835395517221174,3.76,0.0,0.3037264975489761,0.5807483264225831,0.51993522044952,6.515334490637298e-16,5.192597275763059e-12,0.0006759821927067918,0.0004920155639132928,0.0728793559998884,3.295707997378037e-05,0.4664073696322139,0.0030122148552742638,0.2333768721618758,1.6392755219542206e-05,8.288925604834438e-06,1.476859083053832e-05,0.02345805071062105,0.003744772563911961,2.9211910431273945e-05,0.061645771592776476,3.402910644809598e-05,0.18560724138821316,2.0531747000154408e-06,4.886677103163627e-05,7.752058356125266e-09,4.3843948495452933e-10,7.257293879091284e-07,7.837685116354954e-07,3.139437992785359e-10,0.0033411517669524604,2.6562893049347835e-06,0.009811015039339711,1.5313208738607123e-12,1.3365577983672185e-06,1.4967755334448952e-06,4.1343317783752026e-11,0.00419793152795176,5.6766953707166414e-05,2.2270572639133464e-05,8.974273066520467e-13,3.765306559805995e-05,3.747090924612874e-12,1.0612325227165321e-14,2.090559977977029e-09,4.02136845362987e-08,1.0343003984410121e-11,1.455247845385015e-12,1.671703652613178e-09,3.3094108280786096e-11,3.1923148994776623e-09,5.448437906794828e-06
0.00048277023306105086,0.09842335463220848,3.76,0.0,0.3001954985901269,0.5762357758373525,0.524874427834512,6.713192091166365e-16,5.292503143703819e-12,0.0006797885116208299,0.0004906684986951415,0.07375489403225904,3.30613434010353e-05,0.4672073528590462,0.0030043038594495244,0.23499936233529448,1.621055489786536e-05,8.265017272963414e-06,1.4909992267886571e-05,0.023387039853191946,0.003811344192566404,2.9235876695625395e-05,0.062032622692056456,3.436712808163558e-05,0.18916702440555547,2.057201004499914e-06,4.909360375536696e-05,7.768210985306177e-09,4.478936772362471e-10,7.400984394926639e-07,7.854041889387862e-07,3.1884426213541856e-10,0.0034024633947399175,2.6626620506324203e-06,0.009919949906516037,1.5553703817194667e-12,1.3641399009655073e-06,1.5079021439354548e-06,4.179858445972757e-11,0.004291914230583532,5.838526949306609e-05,2.2700649561283955e-05,9.054970276131777e-13,3.847499280533856e-05,3.8489958417311644e-12,1.081637660525244e-14,2.104718142921677e-09,4.068957231270472e-08,1.037694933928334e-11,1.4600235269902984e-12,1.6769406706968357e-09,3.348016715861617e-11,3.2605900545061903e-09,5.569837864916356e-06
0.0004856430774906493,0.09849253388479333,3.76,0.0,0.29671011919452106,0.5717324011748518,0.5297965213953074,6.914884607309314e-16,5.392594429052118e-12,0.0006835125634483866,0.0004893063017798059,0.07462913042722337,3.316483110122495e-05,0.467959544391792,0.0029960524605488134,0.23661707559178058,1.6029074912458732e-05,8.239577020917377e-06,1.5049686689276596e-05,0.02331227600880211,0.0038782083365876954,2.9255022526916374e-05,0.0624073421941243,3.469878509649757e-05,0.19274523142522204,2.060886513864042e-06,4.9309281071951146e-05,7.782310473463796e-09,4.573735052284067e-10,7.544946006774476e-07,7.868320028684518e-07,3.2371180726159734e-10,0.0034638954489993458,2.6683359614414975e-06,0.010027634030688378,1.5792697417676068e-12,1.391861561386825e-06,1.518734964038371e-06,4.224821101828786e-11,0.0043868630749229,6.0025646437260175e-05,2.3132385005298446e-05,9.134799460578418e-13,3.930187688204432e-05,3.952176252610589e-12,1.102007170951603e-14,2.118334590040302e-09,4.116142009666446e-08,1.040811329733735e-11,1.464407871666319e-12,1.6817223039602587e-09,3.386234158815764e-11,3.329143092856968e-09,5.692151613022952e-06
0.0004885159219202477,0.09856148603057946,3.76,0.0,0.2932702240056614,0.5672390701772545,0.5347007719067878,7.120378169250469e-16,5.4928073704527785e-12,0.0006871535522654388,0.0004879294838750238,0.0755019256291807,3.326748499586829e-05,0.46866474649510653,0.0029874629825988883,0.23822997054845801,1.5848363996626668e-05,8.212637097938143e-06,1.5187615564359462e-05,0.023233791463153616,0.003945348036716907,2.926932273078951e-05,0.06276986761093532,3.502387586835872e-05,0.19634092402771325,2.0642297514174806e-06,4.951371780705718e-05,7.794359014056739e-09,4.668728439990572e-10,7.689097053844247e-07,7.880521802537814e-07,3.2854341664464826e-10,0.0035254267580663388,2.6733092514873333e-06,0.01013403004935646,1.6030047472787473e-12,1.4197110114766313e-06,1.5292715880644156e-06,4.2692031184952945e-11,0.004482759537279728,6.168767762107233e-05,2.3565645719574794e-05,9.213719700935395e-13,4.013346281944339e-05,4.056604472055868e-12,1.1223269030729468e-14,2.1313996910522738e-09,4.162900938785531e-08,1.0436493491513272e-11,1.4684005467326237e-12,1.6860483797967284e-09,3.424048668374478e-11,3.3979393903726646e-09,5.815348782702926e-06
