Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16)
6.4276365739298e-07,0.4606621865933809,3.76,0.0,0.6346887137607187,0.9995549216531198,0.00010131936647631672,9.27777466386131e-12,8.867515346830314e-11,0.011567499108127524,0.0017891814270717351,0.0064629285257280745,0.0027556765120032535,0.02060546600046138,0.0003170389328785768,0.01677089843977069,5.250371371691893e-07,1.685869601624289e-06,1.8976923231030765e-05,1.2463277896510825e-05,3.332277234090151e-05,1.448932966750471e-05,9.32085859890879e-05,1.771317660167879e-05
6.519447088416059e-07,0.46072711597937227,3.76,0.0,0.6338434373266957,0.9995409925952051,0.00010517591070900408,9.703578548611248e-12,9.029012641743605e-11,0.011700119285879497,0.0018129444846476132,0.006627248729354295,0.002797925137344485,0.021272924163039632,0.0003260611523727086,0.017346897628490024,5.320394563496788e-07,1.705207997296052e-06,1.9985272666216885e-05,1.3100262587801826e-05,3.578159625272364e-05,1.4917456872757186e-05,9.615541772869624e-05,1.896869945272273e-05
6.611257602902319e-07,0.46079274253913277,3.76,0.0,0.6329890459643598,0.9995268631696873,0.00010914378748625789,1.0140816519992343e-11,9.192544594077031e-11,0.011832614588081188,0.0018362767352156273,0.00679326371426014,0.002839571664078199,0.021948917794887182,0.00033513746218127996,0.01793090948011679,5.389115575389471e-07,1.724519480808075e-06,2.1023058671327564e-05,1.3757817013681231e-05,3.837030860636881e-05,1.5353717235629348e-05,9.917060514908571e-05,2.028813028964345e-05
6.703068117388578e-07,0.4608590527609375,3.76,0.0,0.6321257088790251,0.9995125350957644,0.0001132249644152122,1.0589520066223131e-11,9.358104724772504e-11,0.011964979840320064,0.001859178551122988,0.006960964549976123,0.00288061465000729,0.022633279207546035,0.0003442635763854423,0.018522781573761367,5.456535068027591e-07,1.7438034998215271e-06,2.2090139986644784e-05,1.4436065644471008e-05,4.109269127215882e-05,1.579798294823535e-05,0.0001022553828151344,2.167328022148126e-05
6.794878631874838e-07,0.4609260331612068,3.76,0.0,0.631253595208802,0.9994980100852776,0.00011742136898933654,1.1049713710885354e-11,9.525684635319482e-11,0.012097208541239893,0.001881650858372623,0.007130342175768894,0.002921053655207327,0.023325841004558766,0.00035343526687140636,0.019122361572343587,5.522655416004603e-07,1.7630592920308068e-06,2.3186351562945254e-05,1.5135116309606782e-05,4.395250961837248e-05,1.625011802542523e-05,0.00010541097150405804,2.3125954898566814e-05
6.886689146361097e-07,0.4609936703008973,3.76,0.0,0.6303728738198554,0.9994832898400285,0.00012173488657331132,1.1521415002424245e-11,9.695274146561147e-11,0.012229292964293693,0.0019036950970464255,0.0073013873862130835,0.0029608891752405313,0.024026436285023475,0.00036264836793361904,0.01972949744047929,5.587480587739404e-07,1.7822859005158547e-06,2.4311505982523775e-05,1.585506028731649e-05,4.6953509537737025e-05,1.6709978978169965e-05,0.00010863857673992688,2.4647953292456963e-05
6.978499660847357e-07,0.46106195080068374,3.76,0.0,0.6294837131157044,0.9994683760493127,0.00012616735857343863,1.2004634517034131e-11,9.866861434110087e-11,0.012361224257304177,0.0019253131827305532,0.007474090818193599,0.0030001225756618815,0.02473489883223252,0.000371898780456539,0.020344037647050825,5.651016028203351e-07,1.8014821888303377e-06,2.546539487548368e-05,1.6595972427915328e-05,5.009941464767847e-05,1.717741547473804e-05,0.00011193938742764215,2.6241066548380296e-05
7.070310175333616e-07,0.4611308613549659,3.76,0.0,0.6285862808602358,0.9994532703876581,0.00013072058078948074,1.2499375874964353e-11,1.0040433159874535e-10,0.01249299253948988,0.0019465074690611316,0.0076484429392990865,0.0030387560280504544,0.025451063287801393,0.00038118247568840916,0.020965831352816485,5.713268544865574e-07,1.8206468557673727e-06,2.664779032310188e-05,1.735791130851484e-05,5.3393923663617205e-05,1.7652270986679588e-05,0.00011531457458551944,2.790707690955109e-05
7.162120689819876e-07,0.4612003887447357,3.76,0.0,0.6276807440140668,0.9994379745127691,0.00013539630194305666,1.3005635770180522e-11,1.0215974599278288e-10,0.01262458699566108,0.0019672807114909504,0.007824434037562774,0.0030767924477693893,0.026174765311736275,0.0003904954986214974,0.021594728583462865,5.774246197182498e-07,1.8397784497514404e-06,2.7858446240864054e-05,1.8140919416938504e-05,5.684070794360789e-05,1.813438341701746e-05,0.00011876529017511764,2.9647756712324226e-05
7.253931204306136e-07,0.4612705198493445,3.76,0.0,0.6267672685838435,0.9994224900636608,0.00014019622237707483,1.3523404013221877e-11,1.0393469763823774e-10,0.012755995967333712,0.001987636032360771,0.00800205421250332,0.003114235433629076,0.026905841728924202,0.0003998339709941548,0.02223058038854604,5.83395818990506e-07,1.8588753828120284e-06,2.9097099734554768e-05,1.894502336264777e-05,6.044340920173248e-05,1.862358570841512e-05,0.00012229266602649248,3.146486745081775e-05
7.345741718792395e-07,0.46134124165721213,3.76,0.0,0.625846019484043,0.9994068186589784,0.0001451219929201296,1.4052663587008026e-11,1.0572901518708353e-10,0.012887207040551487,0.002007576887342836,0.008181293367415098,0.0031510892096006933,0.02764413066255888,0.0004091940939307319,0.02287323898680294,5.892414770427911e-07,1.8779359441010642e-06,3.03634724235633e-05,1.977023411250727e-05,6.420563738686436e-05,1.911970642944508e-05,0.00012589781285665336,3.336015890932569e-05
7.437552233278655e-07,0.4614125412755219,3.76,0.0,0.6249171604108076,0.9993909618954966,0.00015017521390933887,1.4593390715269096e-11,1.0754251695267874e-10,0.013018207130245905,0.0020271070333091855,0.008362141202854934,0.0031873585687012653,0.028389471655037853,0.00041857215023590524,0.02352255789834306,5.94962713035848e-07,1.896958312922466e-06,3.16572717263238e-05,2.0616547249257134e-05,6.813096872273029e-05,1.9622570337418114e-05,0.000129581819378652,3.533536836058014e-05
7.529362747764914e-07,0.4614844059389451,3.76,0.0,0.6239808537273298,0.9993749213467839,0.00015535743436473993,1.51455549432022e-11,1.093750119808357e-10,0.013148982561001011,0.0020462304976634304,0.008544587211270424,0.0032230488191469617,0.029141705776884,0.0004279645063603253,0.02417839206425357,6.005607311440266e-07,1.915940571248025e-06,3.297819210354437e-05,2.1483943250608938e-05,7.222294390459588e-05,2.0131998916553137e-05,0.00013334575149843042,3.7392219827695025e-05
7.621173262251174e-07,0.4615568230174422,3.76,0.0,0.6230372603602821,0.9993586985620305,0.00016067015130808137,1.570911922989404e-11,1.1122630106641511e-10,0.013279519144124317,0.002064951549161732,0.008728620672713523,0.003258165732848425,0.029900675724256618,0.0004373676140547052,0.024840597954168365,6.06036811592433e-07,1.934880715699414e-06,3.432591625558865e-05,2.2372387786941574e-05,7.648506644738699e-05,2.0647810890567784e-05,0.0001371906515963069,3.9532423407433924e-05
7.712983776737433e-07,0.4616297800231872,3.76,0.0,0.6220865397067813,0.9993422950650295,0.00016611480921865183,1.6284040051993953e-11,1.1309617771480668e-10,0.013409802250957396,0.0020832746702368764,0.008914230651582178,0.0032927154963005795,0.030666225905624768,0.0004467780117295567,0.025509033662364546,6.113923021445964e-07,1.9537766689813058e-06,3.5700116271049714e-05,2.3281832035640594e-05,8.092080117962982e-05,2.1169822709048616e-05,0.00014111753788976526,4.175767465228746e-05
7.804794291223693e-07,0.46170326461666006,3.76,0.0,0.6211288495513675,0.9993257123532977,0.00017169279961866318,1.6870267518074648e-11,1.1498442904810141e-10,0.013539816882389087,0.002101204530828617,0.009101405994332403,0.003326704663899702,0.031438202518178866,0.0004561923255377319,0.02618355899295716,6.166286100429694e-07,1.972626290755367e-06,3.7100454724194206e-05,2.421221301019855e-05,8.553357287724679e-05,2.1697849007215198e-05,0.00014512740387405363,4.406965400872367e-05
7.896604805709952e-07,0.4617772646119559,3.76,0.0,0.6201643459924691,0.9993089518973366,0.00017740546078064712,1.746774549307864e-11,1.1689083665618063e-10,0.013669547734561013,0.0021187459637137082,0.009290135328102972,0.0033601401137025983,0.032216453614555385,0.0004656072701967918,0.026864035534766968,6.21747194401523e-07,1.991427387949343e-06,3.852658571955007e-05,2.5163453902273453e-05,9.032676503097386e-05,2.223170303892486e-05,0.00014922121783697093,4.647002630888288e-05
7.988415320196212e-07,0.46185176798135624,3.76,0.0,0.6191931833778387,0.9992920151400194,0.0001832540775493304,1.8076411732216976e-11,1.1881517739330681e-10,0.013798979260779196,0.002135903941320449,0.00948040706019536,0.003393029005626467,0.03300082916044567,0.00047501964956797403,0.027550326726435138,6.267495590469444e-07,2.0101777244994275e-06,3.997815588246476e-05,2.613546443498607e-05,9.530371874096958e-05,2.277119708297446e-05,0.0001533999224441372,4.8960440312926127e-05
8.080225834682471e-07,0.46192676285920764,3.76,0.0,0.618215514248435,0.9992749034960985,0.00018923988127051084,1.869619802366197e-11,1.2075722412110387e-10,0.013928095729667142,0.0021526835540049047,0.009672209378352156,0.0034253787420734324,0.033791181083651874,0.00048442635700820884,0.0282422979123553,6.316372458025263e-07,2.0288750305277397e-06,4.1454805294968865e-05,2.7128141225823166e-05,0.00010046773173205196,2.3316142822942578e-05,0.00015766443439098785,5.15425282992101e-05
8.172036349168731e-07,0.46200223754515257,3.76,0.0,0.6172314892902384,0.9992576183518237,0.0001953640498195617,1.93270303393582e-11,1.2271674639908746e-10,0.014056881279614884,0.002169089989759295,0.009865530251777985,0.003457196930950667,0.0345873633151433,0.00049382437551124,0.028939816389986033,6.364118282066915e-07,2.0475170109600064e-06,4.295616837674353e-05,2.814136815760253e-05,0.00010582205748292958,2.3866351700980698e-05,0.00016201564411771676,5.42179056994496e-05
8.26384686365499e-07,0.46207818050675675,3.76,0.0,0.6162412572935007,0.999240161064668,0.0002016277077223393,1.9968828993264607e-11,1.2469351112414466e-10,0.014185319969595184,0.0021851285153172964,0.010060357432848327,0.003488491351045603,0.035389231822653855,0.0005032107776534486,0.02964275144909737,6.410749056562588e-07,2.0661013535913753e-06,4.4481874711408906e-05,2.9175016756044964e-05,0.00011136990446277738,2.442163524610529e-05,0.00016645441558339508,5.698817077603818e-05
8.35565737814125e-07,0.46215458038157603,3.76,0.0,0.615244965118931,0.9992225329631471,0.00020803192636145447,2.0621508806335067e-11,1.2668728312056684e-10,0.01431339582643261,0.0022008044586161097,0.010256678459452872,0.0035192699197056834,0.03619664463734624,0.0005125827253594753,0.03035097440349259,6.456280979629623e-07,2.0846257366108404e-06,4.603154981872409e-05,3.0228946572588096e-05,0.00011711443546853939,2.498180537766598e-05,0.00017098158609553122,5.985490433872763e-05
8.447467892627509e-07,0.46223142597870087,3.76,0.0,0.6142427576703404,0.9992047353467336,0.0002145777242610778,2.1284979277544888e-11,1.2869782568239362e-10,0.014441092888623493,0.002216123192571072,0.010454480657921632,0.003549540662763543,0.037009461874053046,0.0005219374695021864,0.031064358615732604,6.500730403104066e-07,2.103087835596941e-06,4.7604815873618475e-05,3.1303005571165994e-05,0.00012305876705642258,2.5546674684767956e-05,0.00017559796619139094,6.281966949791415e-05
8.539278407113769e-07,0.46230870627982323,3.76,0.0,0.6132347778732801,0.9991867694858504,0.00022126606744369277,2.1959144760275438e-11,1.3072490106995934e-10,0.014568395246815165,0.0022310901201152717,0.01065375114648387,0.003579311686641239,0.037827545745586576,0.0005312723493509512,0.03178277951537418,6.544113785975502e-07,2.121485329999234e-06,4.9201292373262196e-05,3.2397030517766396e-05,0.00012920596906116022,2.6116056682512635e-05,0.00018030433956747142,6.588401145184104e-05
8.722899436086288e-07,0.4624645277857566,3.76,0.0,0.6112020629676846,0.9991503379678075,0.00023507399398396903,2.3339153548532983e-11,1.3482769681739584e-10,0.01482175268743301,0.0022599902391992207,0.011056644451500947,0.0036373872578085316,0.039478972769891915,0.000549872310637983,0.033234243484214526,6.627748556550267e-07,2.158077276446156e-06,5.246234485906532e-05,3.464427168078581e-05,0.0001421210279218679,2.7267618779944853e-05,0.0001899900667311053,7.231751598930823e-05
8.888158362161555e-07,0.4626061468407617,3.76,0.0,0.6093542709973763,0.999116986359705,0.00024799726515199787,2.461668000915182e-11,1.3857436426686114e-10,0.01504826721089158,0.0022848515244121544,0.011424136636279027,0.0036880283386385958,0.040981929862031835,0.0005665194302162795,0.03455657947096086,6.699539863862398e-07,2.1907660810805883e-06,5.547282056829174e-05,3.6733219277438765e-05,0.00015446822522805517,2.8317614043363086e-05,0.0001990223106672558,7.846335160626497e-05
9.053417288236823e-07,0.4627490109081087,3.76,0.0,0.6074899078244328,0.9990831080842958,0.0002613950576417541,2.592715516535261e-11,1.4237089711935093e-10,0.015273261470500827,0.002308657022502426,0.011796176693016032,0.003737177569045129,0.042499904304725424,0.0005830647644297251,0.03589339221483393,6.768133906688113e-07,2.223210236968092e-06,5.855251831290752e-05,3.888384749338993e-05,0.00016751829478875075,2.937939510182194e-05,0.0002083570955595315,8.495501200521448e-05
9.21867621431209e-07,0.4628930619292943,3.76,0.0,0.6056097344628925,0.9990487095249354,0.0002752711750459507,2.7269859784014334e-11,1.4621592191005132e-10,0.0154966487888017,0.0023314377747862573,0.012172682581480927,0.0037848821929341503,0.04403216849074423,0.0005994958749734885,0.0372440304023596,6.833625691589414e-07,2.2553970318608764e-06,6.169919251839473e-05,4.1094850930625946e-05,0.00018128741400915498,3.0451933991109094e-05,0.00021799802679114155,9.180084329188017e-05
9.383935140387357e-07,0.46303824368875657,3.76,0.0,0.6037144910688004,0.9990137967819902,0.0002896289167327648,2.864403581687306e-11,1.5010808035008823e-10,0.015718345243697838,0.002353224325393274,0.012553570487861297,0.0038311887444099266,0.04557801640823262,0.0006158011685423207,0.038607864135594853,6.89610880485411e-07,2.287314152277847e-06,6.491060657323401e-05,4.33648375969233e-05,0.00019579125535578484,3.153422595635674e-05,0.00022794843538630427,9.900899560128277e-05
9.549194066462625e-07,0.4631845016508161,3.76,0.0,0.6018048972075449,0.998978375681984,0.00030447109200688253,3.0048890102722114e-11,1.5404603280621744e-10,0.01593826997769401,0.0023740466071323903,0.012938754943767857,0.0038761428202576096,0.04713676326516803,0.0006319698707191818,0.03998428455638021,6.955675050782109e-07,2.3189497347048154e-06,6.81845382550242e-05,4.569233597434997e-05,0.00021104498725429933,3.2625291247870026e-05,0.00023821138210300912,0.000106587422808922
9.714452992537893e-07,0.46333178301394373,3.76,0.0,0.5998816521973884,0.9989424517877654,0.0003198000349853996,3.148359804589021e-11,1.5802846081660995e-10,0.01615634543858147,0.002393933852305261,0.013328148949816371,0.003919788897594125,0.04870774504405645,0.0006479919983607751,0.04137270339030576,7.012414166908529e-07,2.3502924059240783e-06,7.1518784069476e-05,4.807580191652963e-05,0.00022706327616424922,3.372417647916356e-05,0.00024878966215351693,0.00011454388265216425
9.879711918613162e-07,0.4634800366159531,3.76,0.0,0.597945435512974,0.9989060304094637,0.00033561761997889165,3.2947307244493066e-11,1.620540689296011e-10,0.01637249756086068,0.0024129145247557718,0.013721664102191477,0.003962170190809935,0.050290318003147254,0.000663858330923276,0.042772552428126526,7.066413605358786e-07,2.381331313879033e-06,7.491116265699759e-05,5.051362535484981e-05,0.00024386028958971428,3.482995560365071e-05,0.00025968581041493227,0.0001228859371716214
9.999999999999997e-07,0.4636292129137179,3.76,0.0,0.5965283300407828,0.9988792102151723,0.0003474389801074253,3.403044343833721e-11,1.6501063985135811e-10,0.01652857970022658,0.0024261758614182007,0.014010634826474546,0.003992247172260184,0.05144916704138016,0.0006753042098517569,0.043798342860907134,7.104044412632686e-07,2.4037268693023636e-06,7.741571718171881e-05,5.232128933089277e-05,0.0002565839705368002,3.563864673319259e-05,0.00026781806207270555,0.00012920461975657663
1.004497084468843e-06,0.4636292129137179,3.76,0.0,0.595996907238571,0.9988691166160819,0.00035192527724321336,3.443914104883317e-11,1.6612158598267955e-10,0.016586655892905776,0.002431016271106567,0.014119210721069213,0.004003328544628706,0.05188385813462785,0.0006795603810021489,0.04418328295595391,7.117758373949133e-07,2.4120561498358252e-06,7.835951736597419e-05,5.300413679703132e-05,0.000261449699879399,3.5941730560359834e-05,0.000270902107048652,0.0001316209534121707
1.0210229770763698e-06,0.46377926392546354,3.76,0.0,0.5940367085561379,0.9988317152475248,0.00036872400891684867,3.595820202919022e-11,1.7022976586027937e-10,0.016798753678498764,0.002448265887876416,0.01452069797942356,0.004043304357652785,0.05348776059460353,0.0006950903644754858,0.045604365150577926,7.166530926497126e-07,2.4424571631895457e-06,8.186171815679822e-05,5.55456136032588e-05,0.00027984468860255916,3.7058631655790386e-05,0.0002824405834068033,0.0001407561043030051
1.0375488696838967e-06,0.46393014318548276,3.76,0.0,0.5920654622568168,0.9987938309268808,0.00038601440501187544,3.750357533458002e-11,1.7437738778072788e-10,0.01700872789931992,0.0024646893021197883,0.014926034031069627,0.004082136531948851,0.05510143911600416,0.0007104411705445627,0.04703528745240589,7.212811095207971e-07,2.4725251699546406e-06,8.54156629460473e-05,5.813628602854185e-05,0.00029905795134734225,3.817981772706729e-05,0.000294303028138198,0.00015029836965696174
1.0540747622914235e-06,0.4640818056919081,3.76,0.0,0.590083773266883,0.9987554680728373,0.000403796659358316,3.9074331928241326e-11,1.7856325626209514e-10,0.01721651928439101,0.0024803115633977653,0.01533512613706264,0.004119862444692847,0.05672432541310357,0.0007256063319012808,0.0484755559258462,7.256676058707331e-07,2.5022515558796804e-06,8.901927848893617e-05,6.077434302504003e-05,0.0003191017028235137,3.9304476121615524e-05,0.00030649099342409106,0.00016025453724614227
1.0706006548989504e-06,0.46423420785739633,3.76,0.0,0.5880922291816549,0.9987166309121193,0.00042207058543049773,4.066953168910567e-11,1.8278620084411628e-10,0.017422072291210768,0.0024951568453183363,0.015747880789811323,0.004156517938768059,0.05835586858390705,0.0007405799951858104,0.04992469361425488,7.298200340156839e-07,2.5316282749322723e-06,9.267052087528281e-05,6.345793780124315e-05,0.0003399876821864365,4.043182252204437e-05,0.00031900580129410607,0.0001706312039236808
1.0871265475064772e-06,0.464387307459019,3.76,0.0,0.5860914008016096,0.9986773234918693,0.00044083563199168684,4.2288226370841186e-11,1.8704507557178738e-10,0.01762533506311372,0.0025092484549554678,0.016164203834353456,0.004192137329351655,0.05999553451589267,0.0007553568918757277,0.051382239895746015,7.337455830025665e-07,2.56064784387454e-06,9.63673757174409e-05,6.618519313714349e-05,0.0003617271585089608,4.1561100646813635e-05,0.00033184854997763585,0.0001814347767664772
1.103652440114004e-06,0.4645410635893256,3.76,0.0,0.5840818426654533,0.9986375496918832,0.0004600908985008418,4.392946241137509e-11,1.9133875828689878e-10,0.017826259367074243,0.002522608848629,0.01658400058629939,0.004226753423675629,0.06164280530003614,0.0007699323097330633,0.05284774984560522,7.374511828934272e-07,2.5893033336057146e-06,0.00010010785810197158,6.89542064557001e-05,0.0003843309363364941,4.269158185499739e-05,0.0003450201202508794,0.00019267147421689804
1.1201783327215309e-06,0.46469543660810425,3.76,0.0,0.5820640935756441,0.9985973132366297,0.000479835150236543,4.559228358798744e-11,1.956661498186631e-10,0.018024800515831364,0.002535259652678929,0.017007175946033855,0.004260397551362409,0.06329717865726839,0.0007843020649156638,0.054320793610213004,7.409435106452589e-07,2.617588357892371e-06,0.00010389001236843986,7.176305465232318e-05,0.0004078093612732773,4.3822564678531766e-05,0.0003585211817462067,0.00020434732720703356
1.1367042253290577e-06,0.46485038809547485,3.76,0.0,0.5800386771129359,0.9985566177069952,0.0005000668331064656,4.727573351505137e-11,2.0002617311089156e-10,0.018220917277642846,0.0025472216880712416,0.017433634508876125,0.004293099603126326,0.06495816738045997,0.0007984624748321262,0.05580095579620575,7.442289972150889e-07,2.6454970600167093e-06,0.00010771191176516196,7.460979868542096e-05,0.0004321723255639548,4.495337429951869e-05,0.0003723521991993053,0.00021646818025543483
1.1532301179365846e-06,0.46500588080644595,3.76,0.0,0.578006102137469,0.9985154665517114,0.000520784088120996,4.897885798291636e-11,2.04417772279746e-10,0.01841457177646276,0.002558514997850831,0.01786328067099753,0.004324888075988278,0.06662529879408466,0.0008124103317951233,0.05728783487754527,7.473138355789041e-07,2.6730240977940825e-06,0.00011157165802202491,7.749248793223888e-05,0.0004574292736477125,4.608336198679287e-05,0.00038651343861684483,0.00022903969253157565
1.1697560105441114e-06,0.4651618786271078,3.76,0.0,0.5759668632745946,0.9984738630984281,0.0005419847655158188,5.0700707137650044e-11,2.088399116321685e-10,0.01860572938493136,0.0025691588766142445,0.01829601873096346,0.004355790123413886,0.0682981142330684,0.0008261428775112749,0.05878104262244775,7.50203989413816e-07,2.7001646273485194e-06,0.00011546738087351664,8.040916431497431e-05,0.00048358920767048756,4.721190450414456e-05,0.00040100497335216585,0.0002420673388863937
1.1862819031516382e-06,0.465318346532512,3.76,0.0,0.5739214413840459,0.9984318105644036,0.0005636664385126291,5.244033750280883e-11,2.1329157469699018e-10,0.018794358612265572,0.0025791719012961283,0.018731752986813788,0.004385831608974718,0.06997616854189764,0.0008396577784346676,0.060280203541643144,7.529052022244618e-07,2.7269142859869036e-06,0.00011939723756020885,8.335786620265314e-05,0.0005106606929460907,4.833840350097365e-05,0.0004158266900796116,0.00025555641084932834
1.202807795759165e-06,0.465475250546274,3.76,0.0,0.5718703040114561,0.9983893120667926,0.0005858264167113001,5.419681384544487e-11,2.17771763277886e-10,0.018980430988859317,0.002588571962667286,0.01917038782863629,0.004415037162318277,0.07165902959469073,0.0008529531020016997,0.06178495435900948,7.554230067203544e-07,2.753269174467096e-06,0.00012335941233166078,8.633663209460204e-05,0.0005386518633618807,4.946228489396747e-05,0.0004309782946609007,0.00026951201759409953
1.219333688366692e-06,0.4656325577019326,3.76,0.0,0.5698139058216226,0.998346370632513,0.0006084617591109219,5.596921088913518e-11,2.222794965160167e-10,0.019163920949120193,0.0025973762970402637,0.019611827826629222,0.004443430236427069,0.07334627783655938,0.0008660272937553251,0.06329494350518701,7.577627342870859e-07,2.779225838910453e-06,0.00012735211596824064,8.934350409165221e-05,0.0005675704267294888,5.058299824620614e-05,0.00044645931789975927,0.0002839390868773239
1.2358595809742188e-06,0.4657902360060753,3.76,0.0,0.5677526890132784,0.9983029892076801,0.0006315692867603734,5.775661487756201e-11,2.2681380998355956e-10,0.01934480571379903,0.002605601517775256,0.020055977814686335,0.004471033165330114,0.07503750584624007,0.000878879155358026,0.06480983063437429,7.599295244268487e-07,2.8047812525665134e-06,0.00013137358533428663,9.237653116143524e-05,0.0005974236700851163,5.170001614843195e-05,0.0004622691211834976,0.00029884236595550804
1.2523854735817456e-06,0.4659482544032248,3.76,0.0,0.5656870837154198,0.9982591706666054,0.0006551455950412477,5.955812499307987e-11,2.313737548372745e-10,0.019523065172836775,0.002613263646265256,0.020502742969567077,0.004497867221582725,0.07673231791970857,0.0008915078234860775,0.06632928616419517,7.619283340653359e-07,2.8299327976004554e-06,0.00013542208297109696,9.543377220426744e-05,0.0006282184649465406,5.2812833606126695e-05,0.0004784069020119651,0.00031422642248679985
1.2689113661892725e-06,0.4661065827424364,3.76,0.0,0.563617508365431,0.9982149178203564,0.0006791870655873384,6.137285463513331e-11,2.3595839702375865e-10,0.019698681769564252,0.0026203781421486085,0.02095202888573515,0.004523952672955568,0.07843032967430573,0.0009039127495929092,0.06785299083830372,7.63763946643232e-07,2.8546782470430415e-06,0.00013949589673534075,9.851329892616279e-05,0.0006599612725353306,5.392096743519689e-05,0.0004948716994154224,0.00033009564542421877
1.2854372587967993e-06,0.4662651917455665,3.76,0.0,0.5615443700694092,0.9981702334248787,0.0007036898778459787,6.319993256348564e-11,2.4056681652119663e-10,0.019871640386930622,0.002626959932551815,0.021403741645964664,0.004549308837882668,0.08013116767276977,0.0009160936805258453,0.069380635311226,7.654409809314386e-07,2.8790157470168262e-06,0.000143593339486193,0.00010161319852550142,0.0006926581489735311,5.5023955668266614e-05,0.0005116623992635988,0.0003464542459072087
1.3019631514043261e-06,0.4664240529771424,3.76,0.0,0.5594680649452078,0.9981251201886803,0.0007286500202873851,6.503850391163036e-11,2.451981066351389e-10,0.020041928236295158,0.002633023440212969,0.021857787887825386,0.0045739541393152935,0.08183446906646208,0.0009280506399775868,0.07091191975479694,7.669638995231906e-07,2.902943799329585e-06,0.0001477127488224499,0.00010473157619984188,0.0007263147504645447,5.6121356972838605e-05,0.0005287777394687803,0.00036330625815836283
1.318489044011853e-06,0.46658313881577784,3.76,0.0,0.5573889784488312,0.9980795807800936,0.0007540633012687948,6.688773107627588e-11,2.498513733647184e-10,0.02020953474919013,0.0026385826103799493,0.02231407486616978,0.004597906156714002,0.08353988125698528,0.0009397839107513713,0.0724465534854351,7.683370169670933e-07,2.926461244505391e-06,0.0001518524868690729,0.00010786655747930483,0.0007609363384681386,5.7212750082008794e-05,0.0005462163150862111,0.0003806555403920635
1.3515408292269064e-06,0.4669018777427983,3.76,0.0,0.5532239516635908,0.9979872339577911,0.0008062316737037069,7.061489298725673e-11,2.5922032071739047e-10,0.02053667197377524,0.0026482414813891603,0.02323300347660559,0.004643796732249969,0.0869556770195201,0.0009625817140485155,0.07552474974735465,7.706504116674487e-07,2.972261271927931e-06,0.00016018651933755111,0.00011417894707156377,0.0008330935772518231,5.937592367523032e-05,0.0005820568681718999,0.0004168604732604615
1.3812874359204547e-06,0.4671892495744299,3.76,0.0,0.5494695745071724,0.9979026904869035,0.000854687569234946,7.399775701631958e-11,2.677188049168672e-10,0.020821861104462325,0.002655340630125955,0.02406678675368998,0.004682888022818227,0.09003377375111007,0.0009823422817996806,0.07830383998510217,7.722606649335236e-07,3.012071752407484e-06,0.00016774073873422667,0.00011989856669735852,0.0009013802303590497,6.129839716126046e-05,0.0006154019864801568,0.0004511807114885696
1.411034042614003e-06,0.46747695400232675,3.76,0.0,0.5457117242586426,0.9978168065585367,0.0009045392908154469,7.740297841550139e-11,2.7627511335778133e-10,0.02109828909962905,0.0026610033430710554,0.024906421663101797,0.004719972957240161,0.09311366214465834,0.0010013926283594639,0.08108964385172039,7.734466732450256e-07,3.050547630409998e-06,0.00017533645872981073,0.00012564397175051224,0.0009728577736127104,6.319571217679091e-05,0.0006497665272253322,0.000487164163882576
1.4407806493075511e-06,0.4677648562392538,3.76,0.0,0.5419523009559708,0.9977295970895975,0.0009557571920310495,8.082637352865758e-11,2.8488442562964876e-10,0.021365961606620677,0.0026652967462476,0.025751396524738433,0.004755129613938844,0.09619361783625642,0.001019741711516141,0.08388075446032646,7.742291749215736e-07,3.0876923478520495e-06,0.00018296500161310407,0.00013140521503679156,0.0010475433061981026,6.506606704040466e-05,0.0006851377689585655,0.0005248270966243728
1.4705272560010994e-06,0.4680528279672897,3.76,0.0,0.5381931138051615,0.9976410770161878,0.001008310490349987,8.426397443306196e-11,2.935420207602219e-10,0.021624900174986774,0.00266828464210299,0.026601209884013065,0.004788430591986641,0.0992720024675255,0.0010374000502954455,0.08667583742596946,7.746278671470325e-07,3.123511736970698e-06,0.00019061794384856175,0.00013717269554247292,0.0011254502037936955,6.690782960968374e-05,0.0007215018655514947,0.0005641840112298151
1.5002738626946476e-06,0.46834074745364956,3.76,0.0,0.5344358851771318,0.9975512613672814,0.0010621674199661603,8.771202982448887e-11,3.0224327264015235e-10,0.021875140816609188,0.0026700278022832357,0.0274553711311407,0.0048199436155823994,0.10234725964908904,0.0010543795068533178,0.08947362657725208,7.746614954092694e-07,3.1580137932601328e-06,0.00019828711733200968,0.00014293717832926796,0.001206588221861611,6.871952849105546e-05,0.0007588439279350679,0.000605247668102788
1.5300204693881958e-06,0.46862849891348796,3.76,0.0,0.5306822542971872,0.9974601653278408,0.0011172953751392271,9.116700369676899e-11,3.1098364667083975e-10,0.022116732679156842,0.0026705842235605023,0.028313401029959932,0.004849732070461197,0.10541791125497668,0.001070693087782708,0.09227292006811201,7.743479319246888e-07,3.19120846629287e-06,0.00020596461108197384,0.00014868981052128342,0.00129096360075496,7.04998445724275e-05,0.0007971481032639019,0.0006480291119387278
