Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20)
0.00018989167406120662,0.12790068061320803,3.76,0.0,0.5558740530367055,0.9742001985806399,0.03250935302435098,3.584742887290059e-20,6.844715059304473e-16,0.00012017165718127362,0.00024608944378787543,0.0034411134847981365,2.3892725488706847e-05,0.07291250063166413,0.002211823984680247,0.03360374367321907,8.890931638386594e-06,1.6353958256886012e-06,7.259126860007879e-07,0.006349316484833299,4.216524555665698e-05,1.1510272588146282e-05,0.0007198557710574019,7.664326069617551e-07,0.0012062892417287181,1.1311332723465286e-06,7.362711041726353e-06,3.3167402698156637e-10,2.9676368765386515e-12,3.2644531454685253e-10
0.00019288871773103669,0.12794928796465982,3.76,0.0,0.5528718516458585,0.9731556544330289,0.034062911120351744,3.879528429953466e-20,7.273335314227524e-16,0.00012485289505093441,0.0002507268131948056,0.0036099445388390154,2.4307755886867357e-05,0.07573983723980217,0.0022312248108929404,0.034808775380834114,9.045684837534999e-06,1.6966575803317776e-06,7.722068297018558e-07,0.0065179090121338535,4.579648375073093e-05,1.1840822868707972e-05,0.000773353690481916,8.189092638207811e-07,0.0013110296248854177,1.1583050587685118e-06,7.82561886128627e-06,3.477892000596171e-10,3.298963607010529e-12,3.634926316649307e-10
0.00019588576140086675,0.12799874471889602,3.76,0.0,0.5498192444993016,0.972088030099702,0.035655710221702164,4.190605203962951e-20,7.718656024347172e-16,0.00012960307829574172,0.0002552866447155792,0.003784697008105162,2.471498430855534e-05,0.07860958823570613,0.002250187159245473,0.036027355097661105,9.196903624171013e-06,1.758619604992726e-06,8.203175097873373e-07,0.006685568230778279,4.966028211891446e-05,1.217217571047278e-05,0.0008296000212914657,8.737854054884376e-07,0.0014226695794785438,1.1855574625122163e-06,8.305864696838235e-06,3.644366927928258e-10,3.659517564995684e-12,4.039062669120249e-10
0.00019888280507069682,0.12804903060563935,3.76,0.0,0.5467176152086034,0.9709973779526029,0.037287481774344745,4.518327176172967e-20,8.180833266467576e-16,0.00013441877520037712,0.0002597663191172917,0.003965400113660935,2.5114260627867267e-05,0.08152017789098001,0.0022687284749903103,0.037258741612254516,9.344494161311042e-06,1.82122604418711e-06,8.702556951676756e-07,0.006852185919608027,5.3765677856966946e-05,1.2504189024852393e-05,0.0008886492617515304,9.311003728046263e-07,0.0015415003541793247,1.2128858172883791e-06,8.803470166420543e-06,3.816187598207319e-10,4.051136913550106e-12,4.4791122868987547e-10
0.00020187984874052688,0.12810012494175355,3.76,0.0,0.5435683784230962,0.969883757735343,0.03895793257387488,4.8630315354275003e-20,8.660012666726331e-16,0.00013929657047232838,0.00026416340284424655,0.004152075873903634,2.550545287767897e-05,0.08447000299936051,0.0022868656460638204,0.03850219202770702,9.488370612749021e-06,1.884421478895335e-06,9.220302314251942e-07,0.007017659538708942,5.8121743808698446e-05,1.2836726815146085e-05,0.000950552574850528,9.908910360208391e-07,0.0016678161957500695,1.2402856684183205e-06,9.318432512504294e-06,3.993369339512496e-10,4.475721022888407e-12,4.957414728848356e-10
0.00020487689241035695,0.1281520066849925,3.76,0.0,0.5403729764401921,0.9687472361667606,0.040666746118241975,5.225038742845049e-20,9.156330084690467e-16,0.00014423307569297458,0.00026847564603985313,0.0043447392331283285,2.5888446809609165e-05,0.08745743645539711,0.002304615007623982,0.039756963321889584,9.628455041864058e-06,1.948151082612965e-06,9.75647870582643e-07,0.007181892189966261,6.273757673085222e-05,1.3169659103694271e-05,0.0010153576677141465,1.0531917203935535e-06,0.0018019139792356397,1.2677527626333423e-06,9.850725039586062e-06,4.1759203155950056e-10,4.9352295901064654e-12,5.476399221007149e-10
0.00020787393608018702,0.12820465448731563,3.76,0.0,0.5371328758877066,0.9675878865598001,0.042413583950425354,5.604652678993345e-20,9.669912622220312e-16,0.00014922493997980674,0.00027270097936768527,0.004543398211527186,2.6263145200254705e-05,0.09048083074549766,0.0023219923460192247,0.041022313837480555,9.764677255482115e-06,2.012360781441408e-06,1.0311133149077173e-06,0.007344792562172042,6.762228577399892e-05,1.3502861848389187e-05,0.001083108685887937,1.118034161231266e-06,0.0019440928346829251,1.2952830305887103e-06,1.0400297665205337e-05,4.363841595151389e-10,5.431682024279363e-12,6.038584986979067e-10
0.00021087097975001708,0.12825804674495236,3.76,0.0,0.5338495644765344,0.9664057884536086,0.04419808698684911,6.002161007621014e-20,1.0200879225560377e-15,0.00015426885819787973,0.00027683751190227387,0.004748054073869486,2.662946753279246e-05,0.09353852135325473,0.0023390129060521384,0.042297504708552265,9.896974697460475e-06,2.0769973736085765e-06,1.0884292534018925e-06,0.0075062748608187655,7.27849812118169e-05,1.3836216844837004e-05,0.001153846122568613,1.1854474343544577e-06,0.002094653770792042,1.32287258368047e-06,1.0967077456126645e-05,4.5571272611129406e-10,5.967156145761546e-12,6.64658104362301e-10
0.00021386802341984715,0.12831216164965292,3.76,0.0,0.5305245478492677,0.9652010272634381,0.046019876828911496,6.417835497223358e-20,1.074934211046827e-15,0.00015936158134830308,0.0002808835261544926,0.0049587015164916865,2.6987348967899378e-05,0.09662883005373049,0.002355691394374352,0.04358180120560722,1.0025292210260119e-05,2.1420086865661216e-06,1.1475964267115845e-06,0.007666258725091122,7.823476345599491e-05,1.4169611621139237e-05,0.0012276067425114035,1.2554579569806213e-06,0.0022538992984640726,1.3505176875790823e-06,1.1550969362158554e-05,4.755764513211294e-10,6.543787918103299e-12,7.303086684251101e-10
0.00021686506708967722,0.1283669772331456,3.76,0.0,0.5271593464985238,0.9639736939405801,0.04787855705294342,6.851932767395243e-20,1.1315406836896532e-15,0.00016449992078869884,0.00028483747737465204,0.005175328867828586,2.7336740545787118e-05,0.09975006812353385,0.0023720419918550153,0.044874474027425296,1.0149581995958995e-05,2.2073436303075514e-06,1.2086136538976597e-06,0.007824669130295484,8.39807123724555e-05,1.4502939316885381e-05,0.0013044235207118606,1.3280893865178229e-06,0.002422133052348768,1.378214779149898e-06,1.2151856737981168e-05,4.959733837171482e-10,7.1637690770468735e-12,8.010890398268636e-10
0.00021986211075950728,0.12842247141873384,3.76,0.0,0.5237554928231333,0.9627238846571871,0.04977371447817822,7.304694842195519e-20,1.1899175004116916e-15,0.0001696807616188355,0.0002886979840490412,0.005397918305999283,2.7677607084985675e-05,0.10290053939847583,0.002388078350849798,0.04617480048295206,1.0269803167679877e-05,2.2729524079795414e-06,1.2714779432437703e-06,0.007981436281902054,9.0031876946198e-05,1.4836098561015598e-05,0.0013843255949443042,1.4033627370710502e-06,0.0025996594175559874,1.4059604053817423e-06,1.276960240156474e-05,5.169009109787661e-10,7.829348575182891e-12,8.772871499170409e-10
0.00022255945006235435,0.12847297808168343,3.76,0.0,0.5206602506064886,0.961579922802037,0.051510190150309776,7.728328077847377e-20,1.2439782005752554e-15,0.0001743773396681792,0.0002920915385339815,0.005603326876344729,2.7977081599283384e-05,0.10575955243209853,0.002402253273543974,0.047351047089947834,1.0374495514945518e-05,2.3321942622750803e-06,1.3296310845961052e-06,0.008121068169636486,9.574633063007825e-05,1.5135718373700554e-05,0.001458896353199402,1.473382633565044e-06,0.00276763021068446,1.4309702607952272e-06,1.3339857620432076e-05,5.361866723929502e-10,8.469257057561565e-12,9.507426324709912e-10
0.0002249870554349167,0.12851887534624917,3.76,0.0,0.5178497636851691,0.9605349248481645,0.05309771746576007,8.122812874533621e-20,1.2938712403891258e-15,0.00017862979572424444,0.000295079536098692,0.005792289750875277,2.8240685954846934e-05,0.10835070625132646,0.00241480982800084,0.048414048493218814,1.0465860762040945e-05,2.385639424985918e-06,1.3832409321977112e-06,0.008245517794398563,0.00010111235481438149,1.5405138063539743e-05,0.0015281773487944698,1.5382522663901906e-06,0.0029256342220379886,1.4535085547887988e-06,1.3864548121060025e-05,5.539067716267433e-10,9.079764316113312e-12,1.0209938134667458e-09
0.00022741466080747905,0.1285651784382869,3.76,0.0,0.5150166661555718,0.9594753669799826,0.054708394142176965,8.529931047913209e-20,1.3449426190233766e-15,0.00018290484850237511,0.00029800429791347567,0.005985113663931263,2.849868085229427e-05,0.11095801474743423,0.0024271828283641815,0.04948081386527031,1.055450627024334e-05,2.439180017521589e-06,1.4380515560520303e-06,0.008368781702589952,0.00010669456884515892,1.5674284290686427e-05,0.0015995216908160435,1.6048835229465964e-06,0.003090276873342904,1.476073018430225e-06,1.4399991075199966e-05,5.719682906576603e-10,9.724361470340242e-12,1.0953405917263969e-09
0.0002298422661800414,0.1286118755883738,3.76,0.0,0.5121617830112802,0.9584013090381995,0.05634197376156381,8.94978660573726e-20,1.3971970792460064e-15,0.00018720100180864418,0.00030086539150227595,0.006181778359604294,2.8751073746851134e-05,0.11358057486725745,0.0024393785643826815,0.05055097657023537,1.0640423055092655e-05,2.4927922670148503e-06,1.4940580591561946e-06,0.008490832286946531,0.00011249767974327819,1.5943113029684726e-05,0.0016729373959347908,1.6732822176206934e-06,0.0032617197338834386,1.4986620636425747e-06,1.494607728461336e-05,5.903686559445332e-10,1.0404343637099782e-11,1.1739529625740206e-09
0.00023226987155260375,0.1286589550677506,3.76,0.0,0.5092859391594117,0.9573128125684112,0.05799820500135031,9.382478707416078e-20,1.4506394999941146e-15,0.00019151679664782431,0.000303662449234091,0.006382261405611297,2.899787679483379e-05,0.11621748571742639,0.0024514031139133224,0.051624174772709405,1.0723604782910994e-05,2.5464530321703493e-06,1.5512549159461516e-06,0.008611643930807494,0.00011852636307728227,1.6211582405823067e-05,0.0017484308082097526,1.7434530833375156e-06,0.0034401239828238343,1.5212741413424642e-06,1.550268998275694e-05,6.091050468874348e-10,1.112102935535465e-11,1.2570047342279735e-09
0.0002346974769251661,0.12870640518403975,3.76,0.0,0.5063899585574296,0.9562099407222099,0.05967683201802405,9.828107258697903e-20,1.505274944149581e-15,0.00019585080959210176,0.00030639516535299215,0.006586538280915992,2.9239107377511273e-05,0.11886784944781251,0.002463262362381549,0.05270005175026959,1.0804047673503363e-05,2.6001398190708065e-06,1.6096360224957496e-06,0.008731192953443958,0.0001247852601356694,1.6479652693217547e-05,0.0018260066072214925,1.8153997188014461e-06,0.0036256502853690637,1.5439077729303083e-06,1.6069705297279792e-05,6.281744326626052e-10,1.1875757958124979e-11,1.3446734855453808e-09
0.00023712508229772845,0.1287542143037914,3.76,0.0,0.5034746634901494,0.9550927581945159,0.06137759481844283,1.028676740162265e-19,1.5611082552684334e-15,0.0002002016634100503,0.00030906328697736434,0.006794582466843919,2.9474787379706844e-05,0.12153077198679373,0.0024749619861644395,0.05377825609924299,1.0881750275769907e-05,2.653830840416127e-06,1.6691945816513097e-06,0.008849457555684531,0.00013127897523583905,1.6747285890758706e-05,0.0019056678190909088,1.8891244751086053e-06,0.0038184586778044773,1.5665614847212776e-06,1.66469931356793e-05,6.475735323499456e-10,1.2669887929797059e-11,1.4371405958065492e-09
0.0002395526876702908,0.12880237084619434,3.76,0.0,0.5005408737422626,0.9539613311342096,0.06310022962095643,1.0758535625184436e-19,1.6181439819013713e-15,0.00020456801895617555,0.0003116666256098386,0.00700636553022242,2.970494325810924e-05,0.12420536388158589,0.002486507481505846,0.054858442032051966,1.0956713750377816e-05,2.7075048844610225e-06,1.729923039982342e-06,0.008966417758170664,0.00013801207270229906,1.7014445717191315e-05,0.0019874158282300845,1.9646284558343425e-06,0.004018708439694125,1.5892338170176235e-06,1.7234416198781227e-05,6.672987792708744e-10,1.3504797436611556e-11,1.5345908240067557e-09
0.00024130909315862593,0.12883742287329672,3.76,0.0,0.49840716805185986,0.9531338850961795,0.06436006522322263,1.110809786948746e-19,1.660163331477776e-15,0.0002077360679914466,0.0003135097052588965,0.007161907566498104,2.986803663010648e-05,0.126147242545011,0.0024947677031854853,0.05564101406010941,1.100924461830398e-05,2.746316701678906e-06,1.7745860411076958e-06,0.009050216399098256,0.00014303537481019028,1.7207425259855135e-05,0.0020478626544837785,2.020366256460071e-06,0.004168321209479807,1.6056484065022056e-06,1.766566324302899e-05,6.81771576097683e-10,1.4135085600738623e-11,1.6083110566961223e-09
0.00024276704296271085,0.12886664917905657,3.76,0.0,0.4966292224352401,0.9524414239090405,0.06541434130804182,1.140353467214199e-19,1.6955242649251493e-15,0.0002103710973416959,0.0003150137624261179,0.007292485250985188,3.0001241374164945e-05,0.12776319865895686,0.0025015665176599746,0.056291169884016896,1.1051762759646544e-05,2.7785132370458747e-06,1.812119498140266e-06,0.009119245177418326,0.00014730329199012343,1.7367402273607984e-05,0.0020988673272607297,2.0673401838106133e-06,0.004295575652091298,1.6192802492358846e-06,1.802756414448406e-05,6.939122550288116e-10,1.4675427053320875e-11,1.671612837905758e-09
0.00024422499276679577,0.12889599120618545,3.76,0.0,0.4948452885179218,0.9517438822595011,0.06647628066006735,1.1703774235429467e-19,1.731323462611212e-15,0.0002130106567612288,0.00031649436830313247,0.00742438522381967,3.013248145696045e-05,0.1293826257893534,0.002508314060859054,0.05694175863320067,1.1093296873600478e-05,2.8106869321922113e-06,1.8500680035167517e-06,0.009187789128527139,0.00015166131788374744,1.7527180895457386e-05,0.002150623619481806,2.1149553832683838e-06,0.0044256463602370035,1.6329176624500627e-06,1.839299784784169e-05,7.061673565297952e-10,1.523166080000409e-11,1.736872100264292e-09
0.00024568294257088066,0.1289254465057296,3.76,0.0,0.49305554124860457,0.9510412753704441,0.06754582404700032,1.200883628703435e-19,1.7675622902806208e-15,0.00021565448431231808,0.00031795151826357677,0.007557600160906873,3.026176519949652e-05,0.13100533533638228,0.0025150113971385895,0.057592709470247944,1.1133848633927757e-05,2.8428336900416886e-06,1.8884296435950134e-06,0.009255845077694369,0.00015611041095521866,1.7686754619194267e-05,0.002203130745938271,2.1632114360010764e-06,0.0045585671722005085,1.646560368027514e-06,1.8761930568990208e-05,7.185359959811754e-10,1.5804099503873316e-11,1.804131379080249e-09
0.00024714089237496556,0.1289550126425252,3.76,0.0,0.49126015490961483,0.9503336186213336,0.06862291191501212,1.2318737854819112e-19,1.8042418004943113e-15,0.0002183023243995643,0.00031938521222914403,0.007692122535769013,3.0389101574044995e-05,0.13263113964588077,0.002521659564747888,0.05824395238426522,1.1173420015430132e-05,2.8749494878015683e-06,1.9272023700686417e-06,0.009323410059481691,0.00016065152329613775,1.784611698215874e-05,0.0022563877180883105,2.212107711619187e-06,0.004694371771508427,1.6602080816535253e-06,1.9134328032838103e-05,7.310172358029003e-10,1.6393056480608846e-11,1.87343376194375e-09
0.00024859884217905045,0.1289846871939222,3.76,0.0,0.48945930307514246,0.9496209275465475,0.06970748441204225,1.263349481316476e-19,1.8413632396073605e-15,0.00022095392737756767,0.0003207954575284644,0.007827944627068291,3.051449988581222e-05,0.13425985204788676,0.002528259574032615,0.05889541819865322,1.1212013250314622e-05,2.9070303838737997e-06,1.9663840437406424e-06,0.009390481312523454,0.00016528560046481073,1.800526173694242e-05,0.0023103933460679733,2.261643388058957e-06,0.004833093678952902,1.6738605062197363e-06,1.951015539824265e-05,7.436101211873939e-10,1.6998848085491404e-11,1.9448226665086733e-09
0.00025005679198313534,0.12901446775387787,3.76,0.0,0.48765315856822566,0.9489032178306193,0.07079948141055072,1.2953128894143789e-19,1.8789283584183444e-15,0.00022360904902612696,0.00032218226919088547,0.007965058526198993,3.06379696717057e-05,0.13589128689865856,0.002534812409749082,0.0595470385811695,1.1249630744218272e-05,2.9390725751031467e-06,2.0059726005001116e-06,0.009457056273198252,0.00017001358134919404,1.8164183108526843e-05,0.0023651462409946863,2.311817652194036e-06,0.004974766244795044,1.6875173739239458e-06,1.9889377098137752e-05,7.563137156754841e-10,1.7621795121182734e-11,2.0183419481962e-09
0.00025151474178722024,0.12904435193014074,3.76,0.0,0.4858418934115397,0.948180505300041,0.07189884253153135,1.3277656667179459e-19,1.9169381142380612e-15,0.00022626745068590623,0.00032354566695294535,0.008103456143597025,3.0759521523386354e-05,0.13752525963286,0.002541319035559152,0.060198746058512664,1.1286275317891882e-05,2.9710723141695624e-06,2.045965815970571e-06,0.00952313257049927,0.0001748363979995411,1.832287522552342e-05,0.00242064481707674,2.362629491417387e-06,0.005119422640705113,1.701178425682616e-06,2.0271956919048052e-05,7.691270002332146e-10,1.8262217233717837e-11,2.0940361648682447e-09
0.00025282689661089663,0.12907133431642423,3.76,0.0,0.4842075181093381,0.9475257998074575,0.07289451377763535,1.3573928875934822e-19,1.951528307473997e-15,0.00022866262363400612,0.0003247527269490861,0.008229104751630203,3.086728698230727e-05,0.13899785334688952,0.0025471362695873175,0.060785302189934456,1.1318426006215614e-05,2.9998327432434283e-06,2.0823037796653827e-06,0.009582173072778668,0.0001792587822474969,1.8465497468113764e-05,0.002471229625230021,2.4089042538462524e-06,0.005252191837207289,1.7134767076551864e-06,2.061911954316107e-05,7.807519021266579e-10,1.8853805731542446e-11,2.1640575394829806e-09
0.00025413905143457303,0.12909839698562142,3.76,0.0,0.48256925791859384,0.9468670666964399,0.07389605654740637,1.387419217477797e-19,1.986481069482763e-15,0.00023106009779361923,0.0003259408650802149,0.008355780338957413,3.097351528774037e-05,0.14047222122084274,0.0025529175098804122,0.061371826965122556,1.1349793291493526e-05,3.028553206282155e-06,2.1189659718160424e-06,0.009640806423183941,0.0001837594022164621,1.8607925573597725e-05,0.002522415563799502,2.45569352543068e-06,0.00538742856615763,1.7257779451176186e-06,2.0968945215224473e-05,7.924640836765021e-10,1.946004879393122e-11,2.235909830184487e-09
0.00025545120625824943,0.12912553822865913,3.76,0.0,0.4809272364179437,0.9462043177870338,0.07490342638809327,1.4178460490495328e-19,2.0217973517230863e-15,0.0002334597102360268,0.0003271101078535542,0.008483476657802897,3.1078214831759413e-05,0.14194823110743832,0.002558663413055039,0.0619582730178606,1.1380379666540751e-05,3.0572311634735064e-06,2.1559506992096934e-06,0.009699031276381994,0.0001883389225497803,1.8750155740903906e-05,0.0025742010761079714,2.5029963350846893e-06,0.005525156606907739,1.7380819576911745e-06,2.1321406367569116e-05,8.042627715213962e-10,2.0081185009789656e-11,2.3096264254847995e-09
0.00025676336108192583,0.1291527563459876,3.76,0.0,0.4792815765608789,0.9455375649839164,0.07591657873616571,1.448674494613603e-19,2.0574782480838884e-15,0.0002358613017012714,0.0003282604854364414,0.008612187358183681,3.118139410546722e-05,0.14342575166532193,0.002564374621236018,0.06254459356664138,1.1410187754354172e-05,3.0858641132002667e-06,2.193256168892197e-06,0.009756846402294237,0.0001929980030401017,1.8892184234874293e-05,0.0026265844820294163,2.550811539430493e-06,0.005665399602387515,1.750388545291021e-06,2.167647508229883e-05,8.161471774070258e-10,2.0717454433301414e-11,2.3852409629058657e-09
0.0002580755159056022,0.1291800496510042,3.76,0.0,0.47763240065413676,0.944866820274383,0.07693546892894215,1.4799059429404872e-19,2.0935251541088183e-15,0.00023826471636515504,0.0003293920315905297,0.008741905991683976,3.128306169663732e-05,0.14490465238043626,0.0025700517624576823,0.06313074241916342,1.1439220273032941e-05,3.1144496153039504e-06,2.2308805727664606e-06,0.009814250683280417,0.00019773729855083696,1.903400750469612e-05,0.0026795639794590276,2.599137904016157e-06,0.005808181054687319,1.7626975060243786e-06,2.2034123075331037e-05,8.281165140385244e-10,2.1369098613851695e-11,2.462787221202703e-09
0.0002593876707292786,0.12920741646802422,3.76,0.0,0.4759798303366844,0.9441920957264319,0.07796005221697862,1.511542007680807e-19,2.12993923286528e-15,0.00024066980181770796,0.0003305047831588555,0.008872626015482,3.138322661739335e-05,0.14638480358684303,0.00257569545069657,0.06371667397556346,1.1467480108986596e-05,3.1429853026139253e-06,2.2688221391168505e-06,0.009871243111132902,0.00020255745894520282,1.917562213404754e-05,0.0027331376458691876,2.6479742158306793e-06,0.005953524320575923,1.7750086630844409e-06,2.23943217487703e-05,8.401699762832445e-10,2.2036360567335722e-11,2.5422994053829238e-09
0.000260699825552955,0.12923485513408725,3.76,0.0,0.4743239865637903,0.9435134034871335,0.07899028377332828,1.5435837093685402e-19,2.166721458383044e-15,0.00024307640912913102,0.0003315987804480575,0.009004340795293442,3.148189810532176e-05,0.147866076481969,0.00258130628614391,0.06430234323082228,1.1494970313122504e-05,3.1714688460156298e-06,2.307078998373007e-06,0.009927822784926845,0.0002074591290265675,1.9317024712831745e-05,0.002787303439540847,2.6973191314039323e-06,0.0061014526084016505,1.7873218297287724e-06,2.2757042210675767e-05,8.523067302993698e-10,2.2719484618819574e-11,2.623812128354568e-09
0.0002620119803766314,0.12926236399783994,3.76,0.0,0.47266498958011754,0.9428307557802864,0.08002611870881382,1.5760325580539612e-19,2.2038734255456766e-15,0.00024548439272983907,0.00033267406727971005,0.00913704361046252,3.157908539667139e-05,0.14934834315294238,0.0025868848553934646,0.06488770577916667,1.1521694001449242e-05,3.1998979689770837e-06,2.3456492400848997e-06,0.009983988907347445,0.00021244294843461199,1.9458212019645725e-05,0.0028420592016999303,2.7471711575439133e-06,0.006251988972371372,1.7996368072885533e-06,2.3122255250085916e-05,8.645259520789728e-10,2.341871594158993e-11,2.7073600434104113e-09
0.0002633241352003078,0.1292899414208592,3.76,0.0,0.47100295890387617,0.9421441649049406,0.08106751208143535,1.6088901482020216e-19,2.24139651916288e-15,0.00024789361033463733,0.00033373069040795066,0.009270727657113561,3.167479805415477e-05,0.1508314765923726,0.0025924317314341876,0.06547271781624688,1.1547654440397802e-05,3.2282704575718607e-06,2.3845309700624497e-06,0.01003974078239601,0.00021750955159140114,1.9599180940718138e-05,0.002897402657989922,2.7975287939715032e-06,0.006405156308926316,1.8119534127783982e-06,2.3489931359831568e-05,8.768268002302541e-10,2.413430137415915e-11,2.792978153101776e-09
0.0002646362900239842,0.12931758577812202,3.76,0.0,0.4693380133155921,0.9414536432343803,0.08211441890379888,1.642157580085303e-19,2.2792917250044757e-15,0.00025030392305872213,0.00033476869952991933,0.009405386050708828,3.1769045911467973e-05,0.15231535070905602,0.002597947473746262,0.06605733613972682,1.1572855050531112e-05,3.256584151924543e-06,2.423722265762464e-06,0.010095077813388108,0.00022265956766046496,1.973992840373926e-05,0.002953331419520994,2.8483905017013414e-06,0.006560977354198725,1.824271468791082e-06,2.3860040763563815e-05,8.892084075917207e-10,2.4866489595301362e-11,2.880701932837775e-09
0.0002659484448476606,0.1293452954564639,3.76,0.0,0.46767027083710955,0.9407592032140807,0.08316679415512326,1.6758362133461376e-19,2.3175606221164862e-15,0.00025271519526675614,0.00033578814766634037,0.009541011830098391,3.1861838806569713e-05,0.15379984034816552,0.002603432628713681,0.06664151815241512,1.1597299322603886e-05,3.2848369354546773e-06,2.4632211280464275e-06,0.010149999499945392,0.00022789362046726294,1.9880451469735846e-05,0.003009842984859216,2.89975456581834e-06,0.006719474679554533,1.8365907825098259e-06,2.4232553413766766e-05,9.016699103770506e-10,2.5615529543054372e-11,2.9705669786963284e-09
0.000267260599671337,0.1293730688567798,3.76,0.0,0.46599984871538663,0.9400608573600904,0.08422459279130824,1.7099281893010386e-19,2.35620518783794e-15,0.0002551272944755331,0.0003367890907064956,0.009677597961026206,3.195318677133998e-05,0.15528482130710852,0.002608887729788224,0.06722522186387686,1.1620990851405284e-05,3.313026747369812e-06,2.50302556182502e-06,0.010204505435321044,0.00023321232844291856,2.0020747355099855e-05,0.003066934741752899,2.951619203492352e-06,0.00688067068778731,1.8489111675763053e-06,2.4607439010221432e-05,9.142104440810884e-10,2.6381671052824648e-11,3.062609020626134e-09
0.0002685727544950134,0.12940090439270657,3.76,0.0,0.46432686340683343,0.9393586182577623,0.08528776975545795,1.7444348860935034e-19,2.395226545461073e-15,0.0002575400914639081,0.00033777158703366593,0.009815137339806537,3.204310015972695e-05,0.15677017035071505,0.002614313297422119,0.06780840589096618,1.164393339802717e-05,3.341151585349248e-06,2.543133589184079e-06,0.01025859530355137,0.00023861630456692307,2.016081329328555e-05,0.003124603968787606,3.0039826698478614e-06,0.00704458760918998,1.8612324516728344e-06,2.4984667018985598e-05,9.268291113705168e-10,2.716516692792001e-11,3.156864337244145e-09
0.0002698849093186898,0.12942880049178443,3.76,0.0,0.4626514305643166,0.9386524985605824,0.08635627998568664,1.779356799067318e-19,2.4346257829294794e-15,0.00025995346018550916,0.00033873569813310845,0.00995362279607087,3.213158935433466e-05,0.15825576522340976,0.0026197098393525484,0.06839102945902724,1.1666130807196626e-05,3.3692094882499463e-06,2.5835431332935825e-06,0.010312268877377288,0.00024410615631136786,2.030064656827423e-05,0.003182847836795076,3.0568430632900526e-06,0.0072112474986779735,1.873554447373352e-06,2.5364206652931983e-05,9.395250030042997e-10,2.7966270264103137e-11,3.2533695125890766e-09
0.0002711970641423662,0.12945675559481018,3.76,0.0,0.4609736650173358,0.9379425109883343,0.08743007842780327,1.814696744504662e-19,2.4744053793582024e-15,0.00026236727760542547,0.0003396814881133201,0.010093047097384985,3.221866485187973e-05,0.15974148466853869,0.002625077850863088,0.06897305240304805,1.1687586987673383e-05,3.397198546136429e-06,2.6242521251542115e-06,0.010365526014666612,0.0002496824855621952,2.0440244685504877e-05,0.003241663411255393,3.1101983685051085e-06,0.0073806722307707354,1.8858769704300356e-06,2.5746026893433688e-05,9.522972293282402e-10,2.8785234076391315e-11,3.3521610994630577e-09
0.0002725092189660426,0.12948476815665763,3.76,0.0,0.45929368076125965,0.9372286683258308,0.08850912004302168,1.8504566728304731e-19,2.5145670730881655e-15,0.000264781423720802,0.000340609023475813,0.010233402951997239,3.230433736749761e-05,0.16122720843841218,0.0026304178149361133,0.06955443516748826,1.170830598201829e-05,3.4251169007303765e-06,2.6652584972838287e-06,0.010418366656197924,0.0002553458885916026,2.0579605173558056e-05,0.0033010476539266434,3.1640465759654958e-06,0.007552883496800197,1.8981998443794963e-06,2.6130096542907355e-05,9.651448733026954e-10,2.962231401988302e-11,3.4532760747534463e-09
0.000273821373789719,0.12951283664653618,3.76,0.0,0.4576115909483002,0.9365109834226841,0.08959335981400586,1.8866363218295414e-19,2.5551114455740745e-15,0.00026719578156205457,0.0003415183734264509,0.010374683011095709,3.238861775525343e-05,0.16271281730290163,0.002635730202100912,0.07013513880602869,1.1728291950895156e-05,3.4529627403700443e-06,2.706560122576625e-06,0.01047079082391799,0.00026109695600496394,2.0718725540132772e-05,0.0033609974238294634,3.218385614199079e-06,0.007727902802351281,1.910522887312779e-06,2.6516384165642614e-05,9.780669870982491e-10,3.047776737832002e-11,3.5567518807663235e-09
0.0002751335286133954,0.12954095954712974,3.76,0.0,0.45592750787316283,0.9357894691916213,0.09068275275446709,1.9232377987097414e-19,2.5960407388164607e-15,0.00026961023706704236,0.00034240960968169966,0.010516879872388312,3.2471516919483476e-05,0.16419819306310507,0.002641015470913405,0.07071512498179298,1.1747549098362746e-05,3.4807342985491587e-06,2.7481548472291703e-06,0.010522798618074675,0.00026693627268636243,2.085760350028999e-05,0.0034215094794220998,3.273213254966385e-06,0.007905751463627337,1.922845914240733e-06,2.6904858114240342e-05,9.91062646754231e-10,3.135185032441051e-11,3.6626259742846813e-09
0.0002764456834370718,0.12956913535581274,3.76,0.0,0.4542415429622334,0.9350641386069235,0.09177725391742883,1.9602658644962072e-19,2.637358420614308e-15,0.00027202467907218493,0.00034328280591988853,0.010659986083181031,3.255304591924093e-05,0.1656832185614147,0.0026462740683447033,0.07129435596663247,1.1766081716333328e-05,3.508429858004613e-06,2.7900405621202646e-06,0.010574390214615046,0.00027286441777914835,2.0996236925153714e-05,0.0034825804805344966,3.3285272544161544e-06,0.008086450604491197,1.9351687527743387e-06,2.7295486632350192e-05,1.0041309331904016e-09,3.224482100851164e-11,3.770936003077886e-09
