Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47)
1.0609776080409315e-07,0.17459183086304253,3.76,0.0,0.46760476080363755,0.9813987965675511,0.022972436237328493,2.6795818564061033e-09,7.267308458373537e-08,0.08732564402404375,0.009218875783938953,0.05814898029203652,0.022121980961043803,0.17540257777281223,0.0015998333739240687,0.1347113165124897,1.6685343348364933e-06,9.082887374109642e-06,0.0016885305828781127,0.00013910429656068405,0.005500614269739705,0.0044227745154919295,0.0025362247774097318,0.0005951361092332933,0.0017143163599514914,0.001044873296250927,8.943298443226088e-05,4.552698567132194e-08,1.6153591809119552e-05,1.3326302077522517e-05,9.17886241183997e-07,1.4876185611930263e-05,0.0011767397324601466,1.2010464195741446e-05,0.00029508951763493725,2.9663501022127376e-08,6.059930713303083e-07,9.64899483710483e-07,8.694728684974817e-09,3.218004273866126e-06,1.536899012203399e-05,0.00017855642207290572,3.8608076549877367e-08
1.0710209987558114e-07,0.17469003174502906,3.76,0.0,0.464081689286151,0.981032819667695,0.02345431478236493,2.756478405928738e-09,7.439995353159816e-08,0.08786751578346734,0.009200512789131086,0.05893270145228881,0.022229873959855102,0.1778720857349696,0.0016190295321013635,0.1369401153153703,1.663919304522558e-06,9.132689809207254e-06,0.0017233493446899997,0.00014245600257352896,0.005704838753767393,0.0044590255881411175,0.0025951233942339484,0.0006120263362613351,0.0017832949485579914,0.001054217980615177,9.140935774741283e-05,4.563141790512431e-08,1.6823011190438416e-05,1.4105196000861057e-05,9.373057854596005e-07,1.531282990013858e-05,0.0012230949436065302,1.2182270563020852e-05,0.00030633835875814143,3.0539383731290096e-08,6.309855395112314e-07,9.922103493615524e-07,8.99549544243493e-09,3.383115544963157e-06,1.62294738297536e-05,0.00018606382906293623,3.934890793715263e-08
1.0810643894706913e-07,0.17478799016354646,3.76,0.0,0.46057072385123615,0.9806645966747977,0.023938789048394263,2.8353445581434906e-09,7.617260812218983e-08,0.0884008982898472,0.009180618801730841,0.05971552581902693,0.022334906855936136,0.18032822169760193,0.0016381230738463958,0.13916829980636994,1.659027681680981e-06,9.181506859276776e-06,0.0017580800566587792,0.00014583006607892904,0.005913231194913082,0.0044947021257943955,0.0026545272705222694,0.000629066082853841,0.001854076077083977,0.0010634678519543521,9.338247280025585e-05,4.573006743603324e-08,1.7507255578713263e-05,1.491652606638391e-05,9.567224796901002e-07,1.575320041579428e-05,0.0012704969411625232,1.2353429166262363e-05,0.00031781798793610556,3.142304627551448e-08,6.565695315273602e-07,1.0198794143024296e-06,9.301048732810965e-09,3.5543376518481293e-06,1.7124494736669865e-05,0.0001937549584726306,4.0087952891256735e-08
1.0911077801855712e-07,0.1748856930343668,3.76,0.0,0.45707238744305856,0.9802941699507759,0.02442578022949043,2.9162268093369755e-09,7.799207139506283e-08,0.08892572012656572,0.00915924473459492,0.06049732923020808,0.022437124478530045,0.18277054512498503,0.0016571140144434648,0.14139552757543203,1.6538697256655815e-06,9.229333465615116e-06,0.001792709874173831,0.00014922555124718558,0.006125778790259618,0.004529808972250612,0.0027144212495718353,0.0006462490860435748,0.001926673232938926,0.0010726230513060544,9.535149393824697e-05,4.582307197925024e-08,1.820624782168573e-05,1.576099463111486e-05,9.761288480247432e-07,1.6197099398245945e-05,0.0013189423969264594,1.2523892302257544e-05,0.0003295272180559169,3.231410072051965e-08,6.82741847406838e-07,1.0478995239735983e-06,9.611314096044207e-09,3.7317884603487303e-06,1.805477487210708e-05,0.0002016295873923506,4.082490657181187e-08
1.111194561615331e-07,0.17508028215782775,3.76,0.0,0.4501155983282734,0.9795468730047924,0.025407004794044032,3.0842262107827466e-09,8.177552617580901e-08,0.08994942884252705,0.0091122553975566,0.06205738772085374,0.022633289826699966,0.18761208444878838,0.001694788547688824,0.1458457966573375,1.6427948147340152e-06,9.321998731651926e-06,0.0018616175970209384,0.0001560770863032972,0.006563280252133203,0.004598333298761182,0.002835618332328088,0.0006810197786671277,0.002077366233341587,0.001090649955894507,9.927404183614895e-05,4.599268287698934e-08,1.964812995822059e-05,1.755211556843409e-05,1.0148815043258079e-06,1.709469094588346e-05,0.001418946935291575,1.2862548901228159e-05,0.00035362923182793803,3.411683045726707e-08,7.36835997841904e-07,1.1049630335380748e-06,1.0245675866596773e-08,4.105842152201728e-06,2.002395628707622e-05,0.00021792783279652182,4.22913614586367e-08
1.1292726649021148e-07,0.17525441671248837,3.76,0.0,0.44390253934109036,0.9788671868096643,0.02629795149093178,3.2427891173838568e-09,8.535101555424719e-08,0.09084090557843894,0.009065394912170177,0.06345674940823581,0.02280064618089342,0.19191818517562978,0.001728346422243606,0.14984454770258837,1.6320152029753194e-06,9.401974073030098e-06,0.001923169381741463,0.00016230752453978473,0.006971081653157585,0.004658106667992995,0.0029462177080585746,0.0007127404445776897,0.0022193223649074286,0.0011065516292060593,0.00010278248153311502,4.612735076655846e-08,2.099533723708886e-05,1.9284328800311404e-05,1.0496518756085073e-06,1.791260632152498e-05,0.0015124723378017553,1.3164513592644902e-05,0.00037609236415157366,3.576066840063938e-08,7.874899330955459e-07,1.1574440790281823e-06,1.0831941311329284e-08,4.464951816157926e-06,2.1923859679050145e-05,0.00023321906994513744,4.3601127904546873e-08
1.1473507681888985e-07,0.1754275409528183,3.76,0.0,0.4377376777247022,0.978181003402673,0.027195888232655313,3.408610120664222e-09,8.909412023432787e-08,0.09170382847490537,0.009014488333194006,0.06485097672684624,0.022959547077326573,0.19617350630555738,0.0017615753581137223,0.1538353495207144,1.6205227237343127e-06,9.47869403752508e-06,0.001984213894041193,0.00016859323748232377,0.007392076384671535,0.004716112019555453,0.003058165050763514,0.0007448278655582748,0.002367341650897536,0.0011221483574821787,0.00010626584144118578,4.624574246461293e-08,2.2388798071506294e-05,2.1134425763647575e-05,1.0842799083407822e-06,1.8738883834280844e-05,0.0016092960962800923,1.3463551599031326e-05,0.00039927657266689953,3.742241929419059e-08,8.399765103076747e-07,1.2109405524472093e-06,1.1432256104870575e-08,4.846021824564506e-06,2.3948791684166142e-05,0.0002490958182730385,4.4899752557670206e-08
1.1654288714756823e-07,0.17559959486257345,3.76,0.0,0.431623403862895,0.977488557309568,0.028100403194919372,3.5819599037463513e-09,9.301079675607996e-08,0.09253800724699991,0.008959798936398543,0.06623943006792356,0.023110229405861906,0.2003761128693196,0.00179447770752592,0.15781657029158724,1.6083697026877928e-06,9.5521539335755e-06,0.002044691274022232,0.00017492912531825463,0.00782613670067474,0.004772379074622271,0.003171369365312423,0.0007772457782065695,0.0025214786690937433,0.0011374406427090316,0.00010972017123717118,4.634856077587057e-08,2.3827812234837623e-05,2.3106150557102056e-05,1.1187278888781537e-06,1.957238558695992e-05,0.0017093752447512617,1.3759438328522374e-05,0.00042317167243749947,3.9099839830392467e-08,8.942587901264326e-07,1.265402773295152e-06,1.2046145232673633e-08,5.249693942122769e-06,2.610258624352367e-05,0.00026555248423232726,4.618575557021389e-08
1.183506974762466e-07,0.1757705228036794,3.76,0.0,0.4255619305268927,0.9767900794835087,0.029011098025169945,3.763106625520004e-09,9.710695904515807e-08,0.09334331181515619,0.008901580276927125,0.06762149565550747,0.023252923171153024,0.20452423867116631,0.0018270562364613098,0.16178667466178848,1.595606319262538e-06,9.622355568463148e-06,0.0021045457604695985,0.00018131020926077734,0.008273121558421036,0.004826937649254946,0.003285739522299452,0.000809958199227187,0.0026817811078180785,0.0011524288992439677,0.00011314177667149636,4.64364806311895e-08,2.5311615629137043e-05,2.520312110486244e-05,1.152959838431633e-06,2.041198710261653e-05,0.0018126606403357606,1.4051964123307462e-05,0.0004477666951756358,4.079071000158259e-08,9.502950172202604e-07,1.320779190402274e-06,1.267312714121692e-08,5.676594113701453e-06,2.8388944890476517e-05,0.00028258232708522417,4.745774391420487e-08
1.2015850780492498e-07,0.17594027331935874,3.76,0.0,0.4195552992572364,0.976085797330731,0.029927587602770825,3.952314816431877e-09,1.0138845991844119e-07,0.09411966959433327,0.008840076285327231,0.06899658591681074,0.02338785169588896,0.2086162793787304,0.0018593140321150287,0.1657442195698926,1.5822806372860348e-06,9.689306905842474e-06,0.0021637255548468542,0.0001877316368897136,0.008732877537599328,0.0048798175510831555,0.003401184511872936,0.0008429295045358416,0.002848289841246986,0.0011671134613923644,0.00011652721253291595,4.6510149845141505e-08,2.6839384078306314e-05,2.742881930853708e-05,1.1869415134916373e-06,2.125658079145504e-05,0.0019190972898509326,1.434093387901268e-05,0.000473049959619572,4.2492840020222777e-08,1.0080388782173397e-06,1.377016587395993e-06,1.3312715848297993e-08,6.1273314102494774e-06,3.081142774661209e-05,0.00030017750984736116,4.8714410766551794e-08
1.2196631813360336e-07,0.1761087989867164,3.76,0.0,0.4136053867466938,0.975375934733241,0.030849499775128714,4.149844270502686e-09,1.0586107245667883e-07,0.0948670627049324,0.008775521396682803,0.07036413973300767,0.023515231856995285,0.2126507856957013,0.001891254420187083,0.16968785018751945,1.5684386424882786e-06,9.753021716537592e-06,0.002222182680990706,0.0001941886862472942,0.00920523973217346,0.004931048498232054,0.0035176136809214774,0.0008761245012529817,0.0030210390195252925,0.0011814945930465103,0.00011987327500838404,4.657018993202428e-08,2.841023700413249e-05,2.978658183556824e-05,1.2206403984515213e-06,2.21050790703046e-05,0.0020286246871160265,1.4626166618855894e-05,0.0004990091392639302,4.4204076565110175e-08,1.0674397753281805e-06,1.4340602880534845e-06,1.3964422883487383e-08,6.6024970428236616e-06,3.337344538502936e-05,0.000318329152885197,4.995453450019149e-08
1.2377412846228175e-07,0.17627605624147447,3.76,0.0,0.4077139111980301,0.9746607120685353,0.031776475075611293,4.35594893994104e-09,1.1053047134177729e-07,0.09558552513729919,0.008708140705612447,0.0717236225813592,0.023635274342876822,0.21662645663359537,0.0019228808912493667,0.17361629598033523,1.5541242853654873e-06,9.813519226634546e-06,0.0022798728423193914,0.00020067676883111916,0.009690032614398734,0.004980660056647574,0.0036349369541142915,0.0009095084932968618,0.0032000561721022185,0.0011955724988416646,0.00012317699361038151,4.6617196995255325e-08,3.0023240995715185e-05,3.227959154810947e-05,1.2540256954819807e-06,2.2956417229547642e-05,0.0021411771577386435,1.4907495035740344e-05,0.0005256313273962693,4.5922308532263955e-08,1.1284431097834642e-06,1.4918543594017174e-06,1.4627759097059204e-08,7.1026634440027755e-06,3.607825154822731e-05,0.000337027389595419,5.117697747835952e-08
1.2558193879096014e-07,0.17644200522069564,3.76,0.0,0.4018824386378654,0.9739403462262559,0.03270816642686911,4.570875837460351e-09,1.1540221427425869e-07,0.09627513988853444,0.008638150142586567,0.07307452657203936,0.02374818392600308,0.2205421328982104,0.001954197035879553,0.177528366896327,1.5393795283861514e-06,9.870823765056496e-06,0.002336755277941891,0.0002071914315579258,0.010187070869726485,0.005028681593707902,0.003753065038715346,0.0009430473408442399,0.003385362323555356,0.0012093473365011318,0.00012643562278153093,4.665174265841555e-08,3.167741327588114e-05,3.491086958958209e-05,1.2870683110476895e-06,2.380955599888835e-05,0.002256684209618238,1.51847650166191e-05,0.000552903099319263,4.76454722083045e-08,1.190990574877873e-06,1.5503418147188223e-06,1.5302236306731696e-08,7.628383417953072e-06,3.892893673494301e-05,0.00035626142386299106,5.238068458877375e-08
1.2738974911963853e-07,0.17660660960121474,3.76,0.0,0.3961123891629705,0.9732150506217647,0.033644238834845006,4.794863954163012e-09,1.204817235794907e-07,0.0969360360989514,0.008565756665107751,0.07441637038914854,0.02385415974108116,0.22439679040606625,0.0019852064878247834,0.18142294968565628,1.5242443960702947e-06,9.924964413896511e-06,0.0023927926195531995,0.0002137283578335552,0.01069616020209635,0.005075142244733824,0.003871909613688517,0.0009767075142860383,0.0035769721204326897,0.0012228192299157145,0.00012964663334113957,4.667437499436339e-08,3.33717250738599e-05,3.7683268129635484e-05,1.3197408366361666e-06,2.4663483783258755e-05,0.0023750708864133723,1.5457835153837265e-05,0.0005808105717099744,4.937155580344244e-08,1.2550204585647388e-06,1.6094648145481022e-06,1.598736877884791e-08,8.180189358395068e-06,4.1928422638987944e-05,0.00037601958879374765,5.356468149814582e-08
1.2919755944831692e-07,0.17676983644352723,3.76,0.0,0.3904050431005836,0.9724850352066918,0.03458436907735781,5.02814319936683e-09,1.2577426807952733e-07,0.09756838620799779,0.00849115846011097,0.07574869914319263,0.02395339556185312,0.2281895339424709,0.002015912874615379,0.18529900435532087,1.5087570271363182e-06,9.975974663817386e-06,0.00244795075017214,0.0002202833678352679,0.011217098109283239,0.005120070889857174,0.0039913835034992885,0.0010104561431223981,0.003774893967997102,0.0012359882826162897,0.0001328077038922707,4.66856194651467e-08,3.510510490897403e-05,4.059946377014396e-05,1.3520175266855596e-06,2.5517218665524462e-05,0.002496258121756077,1.5726576245811252e-05,0.0006093394590852949,5.10986035181304e-08,1.3204679502961766e-06,1.669164862023467e-06,1.6682674592929528e-08,8.75859253429801e-06,4.5079457428400496e-05,0.00039628940631683475,5.472807282587731e-08
1.310053697769953e-07,0.17693165603806968,3.76,0.0,0.3847615470689911,0.9717505064766886,0.03552824539016801,5.270933368141297e-09,1.31284945307282e-07,0.09817240314542654,0.008414545154887845,0.07707108414288719,0.02404608007150664,0.23191959096858347,0.0020463197750443174,0.1891555607583416,1.4929537281636677e-06,1.002389207635692e-05,0.002502198665348002,0.00022685241810544492,0.01174967462844512,0.005163496139117809,0.004111400837111405,0.0010442610601994519,0.0039791301758621824,0.0012488545913633047,0.00013591671227251563,4.668597986689342e-08,3.6876441790571646e-05,4.366195161218698e-05,1.3838742751747505e-06,2.636981017796961e-05,0.002620163092225848,1.5990870792800217e-05,0.0006384751273959331,5.2824719166024564e-08,1.3872654494585836e-06,1.7293829946528617e-06,1.738767687626502e-08,9.364082443059773e-06,4.838461184527151e-05,0.00041705764728011555,5.587004019518931e-08
1.328131801056737e-07,0.1770920417554878,3.76,0.0,0.37918291992840475,0.9710116674766996,0.03647556715250109,5.523443141578903e-09,1.3701866415105063e-07,0.09874833756889381,0.00833609803457929,0.07838312259303597,0.024132397124047765,0.23558630558276658,0.0020764306830114974,0.19299171531598927,1.4768690283489783e-06,1.0068757954370285e-05,0.0025555083371591545,0.00023343160053838154,0.01229367305209181,0.005205446324213907,0.004231877192637622,0.0010780908415729642,0.004189677111705622,0.0012614182596473547,0.0001389717270961083,4.6675939251095483e-08,3.868458833811625e-05,4.687303998340671e-05,1.415288587959966e-06,2.7220340785465775e-05,0.0027466995675140484,1.6250612494578455e-05,0.0006682026447880938,5.4548069241643695e-08,1.45534287579954e-06,1.7900599723737623e-06,1.8101904887487335e-08,9.997126231096322e-06,5.184627610633371e-05,0.00043831039173007874,5.6989840057237244e-08
1.3462099043435208e-07,0.17725096990051661,3.76,0.0,0.3736700586134222,0.970268717804084,0.03742604457376144,5.785869125276129e-09,1.4298012801903134e-07,0.09929647515798688,0.00825599026416686,0.07968443722537441,0.024212525994572125,0.23918913264061198,0.002106248977221404,0.19680662787078973,1.460535734864286e-06,1.0110617021687619e-05,0.0026078545813548472,0.00024001714084045036,0.012848870614778187,0.005245949495478326,0.00435272972815478,0.0011119148422709115,0.004406525362243996,0.0012736794109261577,0.00014197099942780844,4.665596082632112e-08,4.052836382584071e-05,5.0234845822161646e-05,1.4462395520740065e-06,2.8067927140871774e-05,0.0028757782562072987,1.65057057537047e-05,0.0006985068295845103,5.626688552491538e-08,1.5246279794775234e-06,1.8511364577946191e-06,1.882489499535922e-08,1.0658168181511827e-05,5.546665757887567e-05,0.00046003308906569047,5.808680149187013e-08
1.3642880076303047e-07,0.1774084195696295,3.76,0.0,0.3682237438389691,0.9695218536099112,0.038379398383028125,6.058394931598976e-09,1.491738186020941e-07,0.09981713397370107,0.008174387113163133,0.0809746758691208,0.024286641616546797,0.24272763203747724,0.002135777896227812,0.20059951866795148,1.4439849884015684e-06,1.0149517112936385e-05,0.0026592149279765225,0.0002466053965411294,0.01341503915086738,0.005285033422780464,0.004473877299225814,0.0011457032282119854,0.004629659900652631,0.001285638201449609,0.0001449129546266624,4.662648884753139e-08,4.240655715582224e-05,5.374929071225736e-05,1.47670780462357e-06,2.8911721159662902e-05,0.003007307145740357,1.6756065186009694e-05,0.000729372295541386,5.7979467334326914e-08,1.5950466472611603e-06,1.9125531898726917e-06,1.9556191559245683e-08,1.1347629268288327e-05,5.924777920310775e-05,0.0004822106177730289,5.916032399024399e-08
1.3823661109170885e-07,0.17756437251256227,3.76,0.0,0.36284464567275954,0.9687712675987523,0.039335359522685194,6.341190310957647e-09,1.5560398030474528e-07,0.10031066189113347,0.008091446181604536,0.08225351096792331,0.02435491480452218,0.24620146315627112,0.002165020518327602,0.2043696654623125,1.4272463186070793e-06,1.0185508874324997e-05,0.002709569495708076,0.00025319285462851125,0.0139919457238259,0.005322725599208786,0.004595240563707056,0.0011794270045247558,0.004859060259631955,0.0012972948325485623,0.0001477961843924092,4.658794947451026e-08,4.431792976276532e-05,5.7418097559754395e-05,1.5066754991613033e-06,2.975091086297072e-05,0.0031411918352554653,1.7001615140500138e-05,0.0007607834944487681,5.96841833421459e-08,1.6665232043433594e-06,1.9742511526058337e-06,2.0295347678837372e-08,1.2065906776240021e-05,6.31914786285621e-05,0.0005048273444730119,6.020987504597836e-08
1.4004442142038724e-07,0.1777188129977991,3.76,0.0,0.3575333289689067,0.9680171490273087,0.040293668847182024,6.6344103366446505e-09,1.6227460541365543e-07,0.10077743411130317,0.008007317626353675,0.08352063904954804,0.024417512461411536,0.24961037948206896,0.0021939797458376802,0.2081164007473143,1.4103476991961453e-06,1.0218645475949674e-05,0.002758900870029916,0.0002597761288753352,0.014579353227605512,0.005359053246612303,0.004716742074423673,0.001213058040478159,0.0050947007093826,0.0013086495622883446,0.00015061943903526707,4.6540751593937137e-08,4.626121845286491e-05,6.12427879017219e-05,1.5361262689187919e-06,3.0584721007077587e-05,0.0032773358602339597,1.724228923141694e-05,0.0007927247561523015,6.137947295072852e-08,1.7389807112286602e-06,2.0361717348738257e-06,2.1041925847893093e-08,1.2813373985870244e-05,6.729940803019783e-05,0.0005278671820376543,6.123498774383454e-08
1.4185223174906563e-07,0.17787172768211224,3.76,0.0,0.35229025865876373,0.9672596837022265,0.04125407682760364,6.938194647342952e-09,1.6918942007215456e-07,0.10121785075639868,0.007922144386917034,0.08477578015428906,0.024474597770152526,0.2529542233842292,0.002222658293321177,0.21183910910204576,1.3933156025654971e-06,1.0248982335982505e-05,0.0028071939851501823,0.0002663519569143142,0.015177020960718268,0.005394043322279942,0.004838306360293218,0.00124656909120178,0.00533655043980763,0.0013197027164120988,0.00015338161997880388,4.6485287615737e-08,4.823513817852739e-05,6.522467983526585e-05,1.5650451897320603e-06,3.141241356488895e-05,0.0034156410078922815,1.7478029884205724e-05,0.0008251803260818214,6.306384737130619e-08,1.8123412531380982e-06,2.0982568813425355e-06,2.1795498537975828e-08,1.3590379922151995e-05,7.1573034568269e-05,0.0005513136465533468,6.223525842013003e-08
1.4366004207774402e-07,0.17802310548416653,3.76,0.0,0.347115804896013,0.9664990539774442,0.0422163432625348,7.252666751144519e-09,1.7635187112246188e-07,0.10163233455167066,0.00783606241009057,0.0860186772277223,0.024526330369945618,0.2562329210661432,0.0022510586793566064,0.21553722465227618,1.3761750537440844e-06,1.027657685696222e-05,0.0028544360096796084,0.00027291719711564224,0.015784705173618515,0.005427722526185163,0.004959859996477006,0.0012799338163509211,0.005584573746295851,0.0013304546985206172,0.0001560817724993574,4.642193424043761e-08,5.023838475028939e-05,6.936488655354559e-05,1.593418741943944e-06,3.2233288034452085e-05,0.0035560076225363544,1.7708787896049822e-05,0.000858134400374713,6.473589038615948e-08,1.8865262204471359e-06,2.1604492372901976e-06,2.2555648676787415e-08,1.4397249166099887e-05,7.6013641454754e-05,0.0005751499129410539,6.321034415906927e-08
1.454678524064224e-07,0.178172937462201,3.76,0.0,0.3420102480536354,0.9657354387513898,0.043180236995587255,7.577933394608169e-09,1.837651138693109e-07,0.10202132859645385,0.007749200872846903,0.08724909548312713,0.0245728665173902,0.25944647768234746,0.002279183221465161,0.21921022864141146,1.3589496835564119e-06,1.0301488174324915e-05,0.0029006162360185285,0.00027946882531500677,0.016402159590010033,0.005460117308326464,0.005081331664138538,0.0013131267958597348,0.005838730218459924,0.0013409059994523977,0.00015871907870357123,4.6351053187788756e-08,5.22696374869132e-05,7.36643154738555e-05,1.6212347695286888e-06,3.304668155843112e-05,0.0036983349001766413,1.793452201146795e-05,0.0008915711586822013,6.639425872150223e-08,1.9614565801565785e-06,2.2226922844713864e-06,2.3321970037055642e-08,1.5234281727823643e-05,8.062232958798054e-05,0.0005993588690622424,6.415996027274016e-08
1.472756627351008e-07,0.1783212166957678,3.76,0.0,0.3369737835709833,0.9649690134643268,0.044145535639859984,7.914083999910255e-09,1.9143200081355896e-07,0.10238529422610569,0.007661682402996547,0.08846682173860268,0.02461435923293136,0.2625949726223182,0.002307034033833184,0.22285764710732708,1.341661780901922e-06,1.0323776917234828e-05,0.00294572597339715,0.0002860039314359143,0.01702913590271072,0.005491253875783699,0.005202652200382587,0.0013461235429176742,0.006098974931223218,0.0013510572058400545,0.00016129285074445264,4.6272991890030074e-08,5.4327561804190446e-05,7.812366794135434e-05,1.6484824386011922e-06,3.385196891458071e-05,0.0038425211717584185,1.8155198513640494e-05,0.0009254747947469344,6.803768214739464e-08,2.0370531372806115e-06,2.284930466491006e-06,2.4094067576336483e-08,1.6101752979584175e-05,8.54000197162836e-05,0.0006239231681522342,6.5083877929807e-08
1.4908347306377918e-07,0.1784679381715319,3.76,0.0,0.3320065266498266,0.9641999500961332,0.04511202530949436,8.261190172616262e-09,1.9935507140061418e-07,0.10272470896594564,0.007573623297253991,0.08967166373359116,0.024650958433196056,0.2656785549598392,0.002334613027491112,0.22647904866100688,1.3243323440733094e-06,1.0343504981690157e-05,0.0029897584444916205,0.0002925197160453414,0.017665384244724865,0.005521158199200533,0.00532375463894261,0.0013789005142957767,0.006365258637676231,0.0013609090078287574,0.00016380252427403329,4.618808415798162e-08,5.641081174252125e-05,8.274343949071963e-05,1.6751521960206059e-06,3.464856238486947e-05,0.0039884641745077136,1.8370790831840337e-05,0.0009598295448410478,6.96649633663947e-08,2.1132367845956475e-06,2.347109307156098e-06,2.4871557699153522e-08,1.6999913647223603e-05,9.034745509114288e-05,0.0006488252794473839,6.598192165697283e-08
1.5089128339245757e-07,0.1786130986731152,3.76,0.0,0.32710851679888336,0.9634284171647675,0.046079500358382826,8.619305282120684e-09,2.0753654282263559e-07,0.10304006457761686,0.007485133736405378,0.09086344942918645,0.024682811049973215,0.26869743906646365,0.0023619219126357104,0.23007404236291637,1.306981131052378e-06,1.0360735315798135e-05,0.0030327086855230245,0.0002990134868769209,0.01831065363618172,0.005549856018487384,0.005444574242175191,0.0014114351181396816,0.006637527963152996,0.0013704622059515922,0.00016624765212790263,4.609665081471784e-08,5.851803243293686e-05,8.752392064684502e-05,1.7012357260357798e-06,3.5435911471902866e-05,0.004136061311031941,1.8581279164864897e-05,0.0009946197141540583,7.127497759128457e-08,2.18992874052376e-06,2.4091755204610056e-06,2.5654068436580214e-08,1.7928989858203784e-05,9.546520457026228e-05,0.00067404753689624,6.685396678626375e-08
1.5269909372113596e-07,0.17875669667494826,3.76,0.0,0.32227972222685813,0.962654579725671,0.04704776312601524,8.988464116343965e-09,2.1597830190594463e-07,0.1033318651977313,0.007396317997323802,0.09204202629627603,0.024710061136683073,0.271651900387292,0.002388962202806917,0.23364227569310925,1.2896267087356466e-06,1.0375531717052737e-05,0.003074573449729258,0.00030548265535146926,0.018964692407796743,0.005577372847605851,0.005565048524904809,0.0014437057193386798,0.00691572560000465,0.0013797177171661638,0.0001686278982351088,4.59990002893338e-08,6.064786250095244e-05,9.24651982446271e-05,1.7267259059512262e-06,3.62135025002663e-05,0.004285209895861983,1.8786650120177523e-05,0.0010298297012189045,7.286667186378652e-08,2.2670507750090697e-06,2.471077109437691e-06,2.6441239589781648e-08,1.8889183244355343e-05,0.00010075366613134045,0.0006995721858579259,6.769993711247339e-08
1.5450690404981434e-07,0.17889873224008235,3.76,0.0,0.3175200440844262,0.9618785993723149,0.04801662369039749,9.368682611791125e-09,2.2468189810849902e-07,0.10360062556823686,0.0073072746616210235,0.09320726059525035,0.024732849963201173,0.2745422713770451,0.002415735220653211,0.23718343261118727,1.2722865010523025e-06,1.0387958641405179e-05,0.0031153511141066774,0.0003119247331207581,0.019627248601505554,0.005603733978347001,0.0056851172706477255,0.0014756916425756365,0.0071997905025703544,0.0013886765800646787,0.00017094303174642104,4.5895429182499776e-08,6.279893640741379e-05,9.75671572468985e-05,1.7516167624889634e-06,3.6980858134923e-05,0.004435807389210705,1.8986896368491145e-05,0.0010654440204626195,7.443906423749815e-08,2.3445254224192502e-06,2.532763457131144e-06,2.7232722823496642e-08,1.9880671097308824e-05,0.00010621307075778046,0.0007253814277088338,6.851980247661622e-08
1.5631471437849273e-07,0.17903920692192085,3.76,0.0,0.31282932055595847,0.961100634238088,0.04898589962794309,9.759957659583728e-09,2.3364853764689128e-07,0.10384686935760527,0.0072180968207579636,0.09435903665071467,0.024751316099907578,0.27736893759420145,0.0024422421050404567,0.24069723170236018,1.2549768359454607e-06,1.0398081023881834e-05,0.003155041589334794,0.00031833732865690906,0.02029807034891567,0.005628964483058182,0.005804722540731459,0.0015073731731604144,0.007489658081867635,0.00139733995927507,0.00017319292137401107,4.578622280977509e-08,6.496988672527966e-05,0.00010282948303867383,1.775903427273274e-06,3.7737536789080926e-05,0.004587751617848397,1.9182016313463777e-05,0.0011014473229660265,7.599124274463929e-08,2.422276181028685e-06,2.5941854101925516e-06,2.8028181686158245e-08,2.090360657445887e-05,0.00011184348665827056,0.0007514574623001951,6.931357623958728e-08
1.5812252470717112e-07,0.17917812366981062,3.76,0.0,0.3082073308021347,0.96032083899969,0.049955415780209705,1.0162266987600211e-08,2.428790787664897e-07,0.10407112757161359,0.007128872277461073,0.0954972561243505,0.02476559549183577,0.28013233395075726,0.002468483819279647,0.24418342440597054,1.2377129911952034e-06,1.0405964110471834e-05,0.003193646232792121,0.0003247181439064482,0.020976906228219745,0.005653089216307375,0.005923808676809923,0.001538731555748219,0.007785260399547303,0.0014057091490745199,0.00017537752993566135,4.567165570668543e-08,6.715934635108595e-05,0.00010825166417510905,1.7995820912038199e-06,3.848313193266015e-05,0.004740940983043097,1.9372013776007123e-05,0.00113782441551479,7.752236412264491e-08,2.5002276993263694e-06,2.6552953516282104e-06,2.8827291599607186e-08,2.1958118953204334e-05,0.00011764482378304479,0.0007777825282212827,7.008131300624308e-08
