Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221)
1.0123773329450821e-05,0.09014714480760368,3.76,0.0,0.963000447895858,0.9963604446348652,0.0022039843387305098,4.325023453989692e-20,6.683592811530112e-16,9.774955336354283e-05,0.00025097949233881823,0.0013840345088219881,3.080763468461971e-05,0.014005705780353858,0.0015178496874568245,0.009527874389852047,5.043137193861053e-06,7.739301489822872e-07,1.3829994275718524e-07,0.0009837367247507414,1.4196234599189793e-06,4.703112592927274e-06,3.451124409700366e-05,1.1049900633417497e-07,1.94386311118991e-05,8.845135254065691e-07,6.690485832116311e-07,5.014116786618622e-11,1.9652520593721108e-13,9.401053589403004e-12,2.323981835343467e-09,1.8766912496190008e-10
1.0256494982687082e-05,0.09015182422540345,3.76,0.0,0.9626095175545246,0.9962697898363518,0.0022820837508980016,4.56473721456994e-20,6.946095714182892e-16,9.898067069042338e-05,0.0002549832375236112,0.001409820732714174,3.1283663098958235e-05,0.014377737007092157,0.001538681082722379,0.00977331951458689,5.122947854159968e-06,7.83553098377603e-07,1.4454434454627503e-07,0.0010131562723112752,1.501115868262175e-06,4.820472789578555e-06,3.578120079399681e-05,1.1548797644391885e-07,2.053073703061218e-05,8.987360952951873e-07,6.997379772816359e-07,5.168366726246636e-11,2.111336133215016e-13,1.010568171522272e-11,2.4299760155587535e-09,1.9861098023324665e-10
1.0389216635923344e-05,0.09015657928479666,3.76,0.0,0.96221230557718,0.9961778137926154,0.0023621103993011674,4.81569239287877e-20,7.217071737808254e-16,0.00010024151391517468,0.00025901166977444415,0.001435935594298623,3.176222573964136e-05,0.014755792405354216,0.0015593862258487857,0.010022443894709184,5.203222935379816e-06,7.934069266652352e-07,1.510014777871125e-07,0.0010430096800726981,1.5863692913983677e-06,4.939366187587888e-06,3.70976014952297e-05,1.2065047574947774e-07,2.1672174961889403e-05,9.130570157239407e-07,7.314895981274383e-07,5.3272523981325716e-11,2.2666306639663498e-13,1.0855228614066426e-11,2.5400412366396793e-09,2.1012402666413605e-10
1.0521938289159605e-05,0.09016141047158023,3.76,0.0,0.9618087712792904,0.9960845084777625,0.0024440885153662038,5.0787212328703425e-20,7.496709082659981e-16,0.00010153236345449427,0.0002630642416874764,0.001462386753763866,3.224325463129072e-05,0.015139907462232456,0.001579961984495912,0.010275262502754751,5.2839506425045115e-06,8.034936859635418e-07,1.5767605042844953e-07,0.0010732943700021305,1.6755159607938344e-06,5.059782102184373e-06,3.846198149394657e-05,1.259906892704865e-07,2.2864654045162044e-05,9.274749237020224e-07,7.64327354355534e-07,5.490889060362673e-11,2.4316109344475735e-13,1.165205286272538e-11,2.6542887042182985e-09,2.2223462113445742e-10
1.0654659942395866e-05,0.0901663182599353,3.76,0.0,0.9613988749346621,0.9959898659625711,0.002528042114429556,5.3537431615955465e-20,7.785161806877218e-16,0.00010285349213597214,0.0002671404034793584,0.001489181934497511,3.2726681793852e-05,0.015530116641941327,0.0016004053703639687,0.010531789650902812,5.365119129537059e-06,8.138153637217282e-07,1.6457279700725177e-07,0.0011040075957260928,1.768691168254002e-06,5.181709342966942e-06,3.987590767138231e-05,1.3151284800618363e-07,2.4109923730288992e-05,9.419884588050924e-07,7.982752894942632e-07,5.659393455347037e-11,2.6067708697097916e-13,1.2498608731874323e-11,2.772830617268329e-09,2.3497011483197724e-10
1.0787381595632128e-05,0.0901713031123292,3.76,0.0,0.9609825777842859,0.9958938784144653,0.002613994986760964,5.641089073084184e-20,8.082621389510128e-16,0.00010420516501064004,0.000271239603064309,0.0015163289206336745,3.3212439250073116e-05,0.015926453378012788,0.0016207135409084183,0.010792038990530913,5.446716501301079e-06,8.243738812153216e-07,1.7169647684243214e-07,0.0011351464451376757,1.866033285203235e-06,5.3051362236392355e-06,4.1340978504701935e-05,1.3722122818253506e-07,2.5409774154606787e-05,9.565962631996175e-07,8.333575719737152e-07,5.832881128685724e-11,2.792623482859554e-13,1.3397448734422623e-11,2.895780951133371e-09,2.483588794040213e-10
1.0920103248868389e-05,0.090176365479421,3.76,0.0,0.960559842044873,0.9957965380976129,0.002701970688776873,5.942019138572371e-20,8.389292745941063e-16,0.0001055876391711073,0.000275361286135788,0.0015438355545432517,3.370045903347011e-05,0.016328950065842143,0.0016408838005862133,0.011056023511899885,5.5287308153920574e-06,8.351710920818325e-07,1.7905187188951963e-07,0.00116670784326852,1.9676837806538597e-06,5.430050572882901e-06,4.2858824055498435e-05,1.4312015045940824e-07,2.676603650951021e-05,9.712969816472442e-07,8.695984849679012e-07,6.011470921366006e-11,2.989701322485961e-13,1.435122618289957e-11,3.0232544238792485e-09,2.6243032787211144e-10
1.105282490210465e-05,0.09018150579997031,3.76,0.0,0.9601306309170741,0.9956978373731402,0.002791992534454021,6.256319594463267e-20,8.705320685137009e-16,0.00010700116357400685,0.0002795048962499567,0.001571709734268597,3.4190673196923435e-05,0.01673763805559042,0.0016609136016519513,0.011323755543972266,5.611150084248977e-06,8.462087808967864e-07,1.8664378502247337e-07,0.001198688555407321,2.0737872378670586e-06,5.556439747313724e-06,4.4431105936847594e-05,1.4921397904288158e-07,2.818058339625147e-05,9.860892615937335e-07,9.070224160582382e-07,6.19528366328797e-11,3.19855692731846e-13,1.5362697762014683e-11,3.1553663945180385e-09,2.7721493651309814e-10
1.1185546555340912e-05,0.0901867245007489,3.76,0.0,0.9596949085933679,0.9955977686994598,0.002884083586957201,6.58393083906503e-20,9.030890965884109e-16,0.00010844597886648216,0.0002836698749158041,0.0015999594109042873,3.468301382134188e-05,0.01715254764545103,0.001680800544523229,0.011595246754368332,5.693962277244598e-06,8.574886617928214e-07,1.9447703828452753e-07,0.0012310851904473081,2.1844913697570932e-06,5.6842906434020535e-06,4.605951725840493e-05,1.5550712083973221e-07,2.9655329170661204e-05,1.0009717532403377e-06,9.456538467728487e-07,6.384437772792988e-11,3.4197632715580986e-13,1.643472611826655e-11,3.292234049130457e-09,2.9274427185671505e-10
1.1318268208577173e-05,0.09019202199645676,3.76,0.0,0.959252640265613,0.9954963246327,0.0029782666504907193,6.926781399686805e-20,9.3662344859679e-16,0.00010992231721952663,0.00028785566169163286,0.0016285925859258039,3.517741302470869e-05,0.01757370807529059,0.0017005423777347165,0.011870508149463853,5.777155322911722e-06,8.690123771257925e-07,2.0255647060657174e-07,0.0012638942044457344,2.2999470329430244e-06,5.813589709684377e-06,4.7745782551954346e-05,1.6200402461817355e-07,3.119223027662465e-05,1.0159431095649431e-06,9.855173420359379e-07,6.579055028379403e-11,3.6539142048562585e-13,1.7570282453419665e-11,3.4339752154202996e-09,3.0905101114814715e-10
1.1437717696489807e-05,0.09019685744522013,3.76,0.0,0.9588489739793119,0.9954038429383225,0.0030648387098165617,7.247892995348254e-20,9.67650154522902e-16,0.00011127815888527771,0.00029164019602418524,0.0016546969862394274,3.562407632601181e-05,0.01795812023947352,0.0017181842170881354,0.012121475477057617,5.852344684964445e-06,8.795934979167565e-07,2.100424543080462e-07,0.0012937718517662161,2.4080469155386533e-06,5.931185505095475e-06,4.9314337035266424e-05,1.6802916438005512e-07,3.263023525300158e-05,1.0294921985547317e-06,1.022468264632361e-06,6.758984507850284e-11,3.8762256620205964e-13,1.864914480383387e-11,3.5658066243217494e-09,3.244196742435327e-10
1.1557167184402442e-05,0.09020175732907897,3.76,0.0,0.9584399540977778,0.9953102359378047,0.0031531397966559887,7.580526646663539e-20,9.994912371527598e-16,0.0001126598722759942,0.00029544071836134453,0.0016811244384736161,3.6072302716485765e-05,0.01834763821917189,0.001735705379760907,0.012375512126738318,5.927823875940024e-06,8.903744892853437e-07,2.1773532241962718e-07,0.0013239777436744482,2.5202347173378603e-06,6.049932510110767e-06,5.093247671758726e-05,1.7422628809606653e-07,3.412169131160021e-05,1.0431112013101467e-06,1.060455119226049e-06,6.943528438549037e-11,4.10998377249819e-13,1.9784285806259486e-11,3.701768463235794e-09,3.404708480476886e-10
1.1676616672315076e-05,0.09020672192497291,3.76,0.0,0.9580255573500861,0.9952154984098966,0.0032431859662971187,7.927301405057422e-20,1.032169662098872e-15,0.00011406760840421656,0.000299256816494443,0.0017078808694241073,3.652204282721179e-05,0.01874228110853988,0.001753104529549638,0.012632624749650817,6.00358402049909e-06,9.013563943884364e-07,2.2563863017896446e-07,0.0013545089944610098,2.6366269916296848e-06,6.169819970875578e-06,5.260152362980007e-05,1.8059872207865615e-07,3.566811339754261e-05,1.0567991420105096e-06,1.0994959440161473e-06,7.132775728942768e-11,4.35566659167973e-13,2.097810738387219e-11,3.841948881568544e-09,3.572307498983465e-10
1.1796066160227711e-05,0.09021175150170459,3.76,0.0,0.957605761137734,0.9951196251990729,0.0033349930852376564,8.288025299299575e-20,1.0656926832187971e-15,0.00011550151234085329,0.0003030880771972616,0.0017349722319922203,3.697324733902569e-05,0.01914206729381683,0.0017703804250891598,0.012892819564231231,6.07961622269187e-06,9.125402062683015e-07,2.3375593889376416e-07,0.001385362628083128,2.7573423812273773e-06,6.290836875239904e-06,5.4322820104386656e-05,1.8714981774178117e-07,3.727104483099545e-05,1.070555046869157e-06,1.1396088049189471e-06,7.326820825052083e-11,4.613766968508741e-13,2.2233089190355368e-11,3.986435064179763e-09,3.747263757329865e-10
1.1915515648140345e-05,0.09021684631995756,3.76,0.0,0.9571805435381486,0.9950226112160011,0.00342857682702123,8.659704033682431e-20,1.1000646776317235e-15,0.00011696172313113945,0.0003069340862968968,0.001762404503483748,3.7425866989962477e-05,0.019547014450608566,0.001787531918907893,0.01315610235667323,6.155911567636323e-06,9.239268672087552e-07,2.4209081511479225e-07,0.0014165355806889533,2.882501623137243e-06,6.412971961887684e-06,5.6097728672287096e-05,1.9388295089917939e-07,3.893205747214354e-05,1.0843779442502948e-06,1.180811788998461e-06,7.525753312791527e-11,4.884792810145551e-13,2.3551790151056316e-11,4.135315625598868e-09,3.9298551508817123e-10
1.2023020187261717e-05,0.09022148764672787,3.76,0.0,0.9567931948406647,0.9949343191183876,0.003514334002723559,9.006926962577694e-20,1.1317483383112048e-15,0.000118298515206643,0.0003104077613471061,0.0017873899834963001,3.7834393955827694e-05,0.01991589355670021,0.001802861026203612,0.013395701525378733,6.224794982939945e-06,9.343490354192998e-07,2.4978117481708237e-07,0.0014448616548124362,2.9990459141692227e-06,6.5238400831288455e-06,5.774212703891761e-05,2.0010122217809565e-07,4.047795054565283e-05,1.096875029222538e-06,1.2188414908174556e-06,7.709046290911665e-11,5.140199446812002e-13,2.4795280950875198e-11,4.2731393136679554e-09,4.100951649866857e-10
1.2130524726383088e-05,0.09022618220211831,3.76,0.0,0.9564014225894246,0.9948450953111718,0.0036015539251917934,9.368802399521494e-20,1.164156509710551e-15,0.00011965681623849622,0.0003138927432950374,0.0018126608479751803,3.8243991515671744e-05,0.020288978669094494,0.0018180878068885403,0.013637809903840187,6.293877786363466e-06,9.449368472219072e-07,2.576532607765696e-07,0.0014734414748208342,3.1193801959665328e-06,6.635596070321625e-06,5.9432092604325544e-05,2.0647219182514797e-07,4.2073372251758026e-05,1.1094248877148262e-06,1.2577820565251689e-06,7.896440939254803e-11,5.406891477591895e-13,2.609450277621144e-11,4.414659743816271e-09,4.2786782980024544e-10
1.2238029265504459e-05,0.09023093015910283,3.76,0.0,0.9560052122195741,0.9947549362239166,0.0036902476041126937,9.737395898160808e-20,1.1972729474017542e-15,0.00012103671477483857,0.00031738872853176887,0.0018382214981327032,3.865462390371705e-05,0.02066628118780013,0.0018332116144231167,0.013882430814690386,6.363153446189911e-06,9.556908817544282e-07,2.657096787105551e-07,0.0015022726353375422,3.2435968494809966e-06,6.748231230628102e-06,6.116866012421088e-05,2.1299836917738456e-07,4.371952837590833e-05,1.1220268161085929e-06,1.2976466893196352e-06,8.088002728586619e-11,5.685271432085202e-13,2.7451491938872873e-11,4.559941966292657e-09,4.463254628399709e-10
1.234553380462583e-05,0.09023573168521136,3.76,0.0,0.9556045496171199,0.9946638383309985,0.003780425913158124,1.0114064523728239e-19,1.231114674534654e-15,0.00012243829523029772,0.0003208954130153178,0.0018640763468126976,3.906625540939548e-05,0.021047812041281172,0.0018482318604755147,0.014129567298719758,6.432615422481525e-06,9.666116834550743e-07,2.739530347198294e-07,0.0015313526800730158,3.3717896363295273e-06,6.861736728992634e-06,6.295287727631584e-05,2.1968227809290831e-07,4.541764379435942e-05,1.1346801124015006e-06,1.338448589818687e-06,8.283798056610521e-11,5.975752332035226e-13,2.8868340607999293e-11,4.709052009717314e-09,4.654905690653118e-10
1.2453038343747202e-05,0.09024058694255135,3.76,0.0,0.9551994211204502,0.9945717981519574,0.0038720995879125805,1.0515384962007827e-19,1.2657388775147593e-15,0.00012386163784888825,0.00032441249231961064,0.0018902298174327053,3.9478850381627614e-05,0.021433581685444663,0.0018631480139790395,0.014379222115391397,6.502257168098604e-06,9.77699761769556e-07,2.8238593424166755e-07,0.0015606791034572403,3.5040536995359913e-06,6.976103592528336e-06,6.478580457058932e-05,2.265264565995521e-07,4.716896255309799e-05,1.147384076235746e-06,1.3802009521237073e-06,8.483901270367253e-11,6.278757822589459e-13,3.034719771790412e-11,4.862055432003484e-09,4.853862117759675e-10
1.2560542882868573e-05,0.09024549608775415,3.76,0.0,0.9547898135216351,0.9944788122518743,0.00396527922395515,1.0925317985957076e-19,1.3011027968912363e-15,0.00012530681866993037,0.00032793966167545457,0.0019166863429074979,3.9892373234646555e-05,0.021823600102873555,0.0018779596000521779,0.014631397743456105,6.572072130065676e-06,9.889555908906844e-07,2.910109817753747e-07,0.0015902493523153424,3.640485563453154e-06,7.091322720077775e-06,6.666851524556094e-05,2.3353345630581994e-07,4.897474793909875e-05,1.1601380089195957e-06,1.4229169597798698e-06,8.688374961959897e-11,6.594722345549747e-13,3.189026987526718e-11,5.019017905725132e-09,5.060360105599904e-10
1.2668047421989944e-05,0.09025045927199,3.76,0.0,0.9543757140676175,0.9943848772417455,0.00405997527501968,1.1328044367524944e-19,1.3371723374795052e-15,0.00012677390949581018,0.0003314766160221942,0.0019434503645672768,4.030678845211479e-05,0.0222178768021649,0.0018926661988911654,0.01488609638161554,6.6420537505184516e-06,1.0003796095213598e-06,2.9983078021056607e-07,0.0016200608275397958,3.7811831333916075e-06,7.2073848855323805e-06,6.860209515993525e-05,2.407058421637018e-07,5.0836282548154306e-05,1.1729412135445479e-06,1.4666097819247873e-06,8.897281433029048e-11,6.924091261937515e-13,3.3499822256723796e-11,5.180005802441823e-09,5.274641513660814e-10
1.2775551961111315e-05,0.09025547664095183,3.76,0.0,0.9539571104614236,0.9942899897788486,0.004156198051137898,1.177131937624798e-19,1.374106176610283e-15,0.00012826297785978734,0.00033502305006634917,0.001970526331078787,4.072206059084674e-05,0.02261642081724231,0.0019072674446940243,0.015143319949176818,6.712195467550113e-06,1.0119722206342215e-06,3.0884792942402387e-07,0.0016501108857494035,3.926245695249017e-06,7.324280738561551e-06,7.058764268534806e-05,2.480461921799672e-07,5.275486835305136e-05,1.1857929950747643e-06,1.511292569298973e-06,9.110706274653838e-11,7.267320954614659e-13,3.5178179505679436e-11,5.345085349271856e-09,5.496953984895201e-10
1.2883056500232686e-05,0.0902605483348265,3.76,0.0,0.9535339908631592,0.9941941465671201,0.004253957716931588,1.2261307596423518e-19,1.4119161563644028e-15,0.00012977408699920876,0.00033857865832426085,0.00199791869735254,4.1138154287506794e-05,0.023019240706910082,0.001921763024483974,0.015403070086807266,6.782490716832071e-06,1.0237337912628124e-06,3.180650257957861e-07,0.0016803968409666128,4.075773914348769e-06,7.442000816199773e-06,7.262626858847421e-05,2.5555709668047085e-07,5.473182676469366e-05,1.198692660270476e-06,1.5569784502714783e-06,9.328718543617747e-11,7.624879015193999e-13,3.6927726627758916e-11,5.514322046019404e-09,5.727550895898538e-10
1.2990561039354058e-05,0.09026567448831656,3.76,0.0,0.9531063438909901,0.994097344357529,0.004353264289913237,1.2689717289907322e-19,1.4502855995771188e-15,0.00013130729582813886,0.00034214313516626126,0.002025631923449001,4.155503426505296e-05,0.023426344554420404,0.0019361526769395801,0.01566534815729827,6.8529329330799955e-06,1.0356646523039372e-06,3.2748466290086797e-07,0.0017109159662887024,4.229869834272388e-06,7.560535552755743e-06,7.471909590973034e-05,2.632411578825581e-07,5.676849869167256e-05,1.2116395177928394e-06,1.6036805267535439e-06,9.551350053980585e-11,7.997244401144701e-13,3.875090987160428e-11,5.687783101104428e-09,5.966691408033766e-10
1.3087315124563292e-05,0.09027033469630466,3.76,0.0,0.9527175816739661,0.9940093997786021,0.004443970970965664,1.3097959553765146e-19,1.4855556246778752e-15,0.00013270612419980415,0.0003453584943022292,0.002050851851601002,4.19308694284669e-05,0.023796407098570223,0.0019490126209271929,0.015903560706445174,6.916451157500421e-06,1.0465474147938688e-06,3.3613764784023607e-07,0.0017385802540872922,4.372546994615448e-06,7.66790535195943e-06,7.664992069270856e-05,2.703070225067511e-07,5.865368249614366e-05,1.223331469413474e-06,1.6465920473339242e-06,9.755753784561268e-11,8.345438542760672e-13,4.0456805564017307e-11,5.84756482770841e-09,6.189441643647035e-10
1.3174393801251602e-05,0.09027456676377399,3.76,0.0,0.9523645463514221,0.9939295813834566,0.004526690993196339,1.3511570283915728e-19,1.5179572954728028e-15,0.00013398044315355196,0.0003482580635414565,0.0020737777813776867,4.2269620092274e-05,0.024132439834893903,0.0019605129643145507,0.01611970397545833,6.9737108382800515e-06,1.0564595046989225e-06,3.440689520965588e-07,0.001763635992086914,4.504254488817239e-06,7.765089774391237e-06,7.8426676913711e-05,2.767896121928744e-07,6.039347513795223e-05,1.23388601752284e-06,1.6859330924443838e-06,9.943032074110001e-11,8.669709458974428e-13,4.204639142556893e-11,5.994379429564414e-09,6.396180296123545e-10
1.3261472477939913e-05,0.09027883478360146,3.76,0.0,0.9520085218872991,0.9938491281691231,0.004610443262605008,1.3916630668810306e-19,1.550845810166691e-15,0.00013526935217660402,0.00035116290788080685,0.002096922168638967,4.2608824210872766e-05,0.024471296087995087,0.001971943507020401,0.016337507337585294,7.031055271420728e-06,1.0664831351180247e-06,3.521377362737804e-07,0.0017888397388811648,4.639144797150411e-06,7.862791343606856e-06,8.024103105586114e-05,2.833904745699945e-07,6.217489419476706e-05,1.2444703061630538e-06,1.72596405269983e-06,1.0133475645925471e-10,9.004584776937614e-13,4.368884486179644e-11,6.144083777373412e-09,6.609004630781733e-10
1.3348551154628223e-05,0.09028313881676829,3.76,0.0,0.9516495031157409,0.9937680385009613,0.004695232813771041,1.43290900860521e-19,1.5842763345679115e-15,0.00013657287418055445,0.00035407286487324657,0.002120287388648748,4.294846322073997e-05,0.024812979239580164,0.001983304203769481,0.016556970987222572,7.088480970217658e-06,1.0766184118328508e-06,3.6034536777627965e-07,0.0018141899740757564,4.777274787560106e-06,7.96100478684501e-06,8.209360293230722e-05,2.9011101409659555e-07,6.399868995609335e-05,1.2550839720743644e-06,1.7666918228839735e-06,1.0327125897079857e-10,9.35034133251022e-13,4.538558746997486e-11,6.296713087830057e-09,6.828063794144686e-10
1.3435629831316534e-05,0.09028747892187833,3.76,0.0,0.951287485069213,0.9936863107653024,0.004781064615166479,1.4755117245498166e-19,1.618260739222717e-15,0.0001378910301787438,0.0003569877721203709,0.002143875816727449,4.328851860449818e-05,0.025157492466594388,0.0019945950290219863,0.01677809500098168,7.145984449639176e-06,1.0868654248169521e-06,3.686932103735514e-07,0.0018396851629138055,4.918701916413684e-06,8.059724793172769e-06,8.398501736953936e-05,2.9695263965031697e-07,6.586562119564127e-05,1.265726652922387e-06,1.8081232789319298e-06,1.0524019347423542e-10,9.707261080673607e-13,4.713806892268814e-11,6.452302654391503e-09,7.053509529121447e-10
1.3522708508004844e-05,0.09029185515515711,3.76,0.0,0.9509224629785876,0.9936039433695768,0.00486794356873781,1.5189360014291728e-19,1.6527956807827286e-15,0.00013922383928195113,0.0003599074672874219,0.0021676898278608827,4.362897189362729e-05,0.0255048387413447,0.0020058159764974564,0.017000879338074894,7.203562226962803e-06,1.0972242482032216e-06,3.7718262450052573e-07,0.001865323756853591,5.063484227117085e-06,8.1589460181669e-06,8.591590415203374e-05,3.0391676395946105e-07,6.77764551831373e-05,1.2763979873001239e-06,1.8502652763465232e-06,1.0724192519945769e-10,1.0075631145517195e-12,4.894776726741895e-11,6.610887827305635e-09,7.285496161506585e-10
1.3609787184693155e-05,0.09029626757044956,3.76,0.0,0.9505544322732021,0.9935209347424395,0.00495587450950468,1.563422954581082e-19,1.6878917421620528e-15,0.00014057131869475785,0.00036283178812418444,0.0021917317963093467,4.396980466988512e-05,0.02585502083164177,0.0020169670587013586,0.01722532384071124,7.261210822069041e-06,1.1076949402619823e-06,3.8581496725317953e-07,0.001891104194140757,5.211680348701414e-06,8.258663084278916e-06,8.78868979664233e-05,3.110048038696162e-07,6.973196769477304e-05,1.2870976148863865e-06,1.8931246487537265e-06,1.0927681938588247e-10,1.0455743854100814e-12,5.081618922126422e-11,6.772503909874378e-09,7.524180634636455e-10
1.3696865861381465e-05,0.09030071621922166,3.76,0.0,0.9501833885809027,0.993437283333889,0.005044862205169046,1.6090024425908178e-19,1.723552532650215e-15,0.0001419334837122999,0.00036576057248587947,0.002216004095217174,4.4310998567049355e-05,0.02620804130095951,0.0020280483064565565,0.017451428234501045,7.318926757850064e-06,1.1182775433871319e-06,3.945915917768938e-07,0.001917024900374748,5.363349494403979e-06,8.358870581932923e-06,8.989863834522049e-05,3.182181803163216e-07,7.173294302364406e-05,1.2978251764200228e-06,1.9367082066542804e-06,1.113452408410578e-10,1.084789677626165e-12,5.274487046629298e-11,6.937186183260724e-09,7.769722524224602e-10
1.3783944538069776e-05,0.09030520115056209,3.76,0.0,0.9498093277280547,0.9933529876153855,0.005134911355743482,1.655618854243205e-19,1.759782650381035e-15,0.00014331034771783525,0.0003686936583518576,0.002240509096222023,4.465253527310103e-05,0.02656390250862786,0.0020390597684326927,0.017679192128875386,7.376706560727213e-06,1.1289720840844522e-06,4.0351384698875005e-07,0.001943084289071062,5.518551460116439e-06,8.459563072091818e-06,9.195176960890567e-05,3.2555831783060045e-07,7.37801739893056e-05,1.3085803136708955e-06,1.9810227360944146e-06,1.1344755412499127e-10,1.125239276574859e-12,5.473537594220381e-11,7.10496989957798e-09,8.022284032874143e-10
1.3958101891446399e-05,0.09031428004542053,3.76,0.0,0.9490521388384794,0.9931824572423559,0.005318212481240408,1.7521504431681276e-19,1.83397336080587e-15,0.00014610821665896108,0.000374572087252504,0.0022902266811921385,4.5336564145869736e-05,0.027284155557156235,0.002060873616092206,0.018139696278896583,7.492443893602377e-06,1.150697004765807e-06,4.218006235055138e-07,0.0019956127108279307,5.839795937707458e-06,8.662381136003227e-06,9.618480564637588e-05,3.4062459166448953e-07,7.801661678207049e-05,1.330171888004067e-06,2.0718717230752183e-06,1.1775531217114604e-10,1.2099652016102793e-12,5.890826739234739e-11,7.449982452327016e-09,8.549127938232327e-10
1.4132259244823021e-05,0.09032350460022119,3.76,0.0,0.9482828361838875,0.9930093318285819,0.005505814119739455,1.8531817286234103e-19,1.910505028625466e-15,0.00014896499430051296,0.000380465781893457,0.002340903479325713,4.602174594703955e-05,0.028015794778751504,0.0020824093298703297,0.018606830859690646,7.608395118846269e-06,1.1728695965513658e-06,4.4068599725362945e-07,0.0020486765469384704,6.175903734083426e-06,8.86707323572042e-06,0.00010059125408403138,3.562150893211063e-07,8.244780941716943e-05,1.3518694946175042e-06,2.165725356691971e-06,1.2220300019540439e-10,1.3000051570145692e-12,6.33479793121087e-11,7.807822635885038e-09,9.106062929632826e-10
1.4306416598199644e-05,0.09033287512220295,3.76,0.0,0.9475013935149895,0.9928335999297533,0.00569775140192824,1.9588504437509525e-19,1.9894178738288885e-15,0.00015188071879610775,0.00038637345259580504,0.002392558369606633,4.6707936323399516e-05,0.02875883172692376,0.0021036678930349715,0.019080588610875963,7.724532618782794e-06,1.1954894997599465e-06,4.6018058751529783e-07,0.0021022627267730074,6.527374004398049e-06,9.073594963194748e-06,0.00010517643554846643,3.7234132451358974e-07,8.708040203143152e-05,1.3736703091731236e-06,2.2626369057331795e-06,1.2679351463707826e-10,1.3956208325428352e-12,6.806811402560764e-11,8.178770529550878e-09,9.69448219421349e-10
1.4480573951576267e-05,0.09034239188083118,3.76,0.0,0.9467077877483521,0.9926552504552156,0.005894058347274067,2.0693031884006912e-19,2.0707525393822418e-15,0.00015485539771530307,0.00039229381356948093,0.0024452101694300236,4.7394991971484135e-05,0.02951327471932056,0.002124650528795773,0.019560960458954876,7.840828874242e-06,1.218556101463691e-06,4.802949243198576e-07,0.002156358038575584,6.894715036324678e-06,9.281901595601972e-06,0.00010994574116051473,3.890148543030629e-07,9.19211816299271e-05,1.3955715269373803e-06,2.3626591184253126e-06,1.3152973930788135e-10,1.4970827231652418e-12,7.30827694114535e-11,8.563104995987882e-09,1.0315821635314892e-09
1.465473130495289e-05,0.0903520551077559,3.76,0.0,0.9459019989589673,0.992474272670901,0.006094767857092509,2.184685481582714e-19,2.154548912426489e-15,0.00015788900813176792,0.0003982255835479447,0.0024988776221904732,4.8082770698259604e-05,0.0302791288519104,0.0021453586853374825,0.020047935534446518,7.957256478646727e-06,1.2420685365301488e-06,5.010394411057754e-07,0.00221094914605699,7.278444173087173e-06,9.491948145219251e-06,0.00011490463031869285,4.06247273701636e-07,9.69770720821294e-05,1.4175703636947304e-06,2.4658441805065544e-06,1.3641454300899697e-10,1.6046702341479655e-12,7.840654768879575e-11,8.961103454672104e-09,1.097155993109546e-09
1.4828888658329513e-05,0.09036186499710612,3.76,0.0,0.9450840103709223,0.9922906562019905,0.006299911708773022,2.305147879867485e-19,2.2408467338223588e-15,0.00016098149675210544,0.00040416748641946605,0.002553579384942072,4.877113148136535e-05,0.0310563960150986,0.0021657940210755284,0.020541501189927005,8.073788152021983e-06,1.2660256890061475e-06,5.224244672357857e-07,0.0022660226045394917,7.679087729900786e-06,9.703689407668714e-06,0.00012005862839874314,4.2405021072903634e-07,0.0001022551340417644,1.4396640565901554e-06,2.5722436738246434e-06,1.4145077715088655e-10,1.7186717814002718e-12,8.405456405336818e-11,9.373041655459084e-09,1.1663218584018252e-09
1.5177203365082756e-05,0.09038192535270817,3.76,0.0,0.9434113823666158,0.9919154675205392,0.006723623903816587,2.5619153978167627e-19,2.4211037994140226e-15,0.0001673427447309457,0.0004160766158870858,0.002666159963798198,5.0149041333276446e-05,0.03264516108209489,0.0022058538291343873,0.021548344878292977,8.307055301735915e-06,1.3152684395767e-06,5.671567998814072e-07,0.00237756234620249,8.533267659754669e-06,1.0132074447745697e-05,0.00013097436812559718,4.614142799668571e-07,0.00011350669780241684,1.4841250706683713e-06,2.7948890189497182e-06,1.5198884161638687e-10,1.9671162475386353e-12,9.638638668484419e-11,1.0239830618815886e-08,1.3160596572427457e-09
1.5490686601160678e-05,0.09040048244250212,3.76,0.0,0.9418641895921026,0.9915686767581222,0.007120425968546123,2.811898691279551e-19,2.592280826773245e-15,0.0001732680818246855,0.00042681681243648495,0.0027712047940906337,5.138976214397796e-05,0.03411403621992934,0.0022409950465237935,0.022476881389981874,8.517081060367926e-06,1.3610915859366044e-06,6.097076734421307e-07,0.00247946120084303,9.365337265945507e-06,1.052296059830401e-05,0.0001415225017474371,4.97110237776361e-07,0.00012446655748911577,1.5244371387566613e-06,3.0067668595409147e-06,1.6201915968736327e-10,2.2157333053676257e-12,1.0875635315128636e-10,1.107033900161101e-08,1.4647221225024418e-09
