Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232)
2.4506605852183628e-08,0.05063407024964301,3.76,0.0,0.5017754857200347,0.9999999948497512,2.5721103394360435e-12,4.175687766434079e-32,6.691407348871555e-23,1.8101520408699126e-08,4.209550526437061e-09,1.199913257874182e-10,7.247467905698705e-11,1.835122331325215e-10,4.574070223944484e-09,2.1046226897819326e-11,2.4073659609443385e-10,3.2778683843512596e-10,7.622735637881038e-21,1.8609572149202168e-12,1.624025920538844e-20,3.638482272090696e-12,3.815331069493563e-12,9.745771765651705e-19,3.5820586382652284e-18,1.4670595145551566e-12,1.1049425735657644e-21,1.467634831002078e-16,9.838028367611892e-34,1.1392646203914755e-32,5.9573610998554776e-15,8.041813825387179e-30,1.3534883641480409e-21,8.928440732784664e-14,1.9378392174418251e-23,5.299146704854972e-32,1.5393302670014512e-22,8.550121801823465e-21,5.29595853030897e-31,8.537617267522184e-17,4.130038138619972e-31,2.6009928474533735e-29,2.6907931964022087e-23,1.8119103640836362e-32,7.47436751250757e-39,2.499847420014924e-37,2.943555636809848e-18,3.2030702414982486e-18,3.204510106408425e-21,3.740391992574761e-22,3.0513391286063357e-19,2.437937347201364e-32,2.4392188119013252e-28,1.3837427838529847e-37,1.3753427252137335e-31,1.1331324474130626e-33,6.937992698642036e-20,4.591648063003056e-45,8.61903969330048e-31,3.0330054404161096e-33,5.918963720218725e-32,6.855326145577757e-33
2.6262791006980823e-08,0.05063407025543672,3.76,0.0,0.5017754847112045,0.9999999944368707,3.1303665311935477e-12,4.5968098963292663e-32,7.173869857068252e-23,1.9369597186028143e-08,4.495154876667694e-09,1.3765645864543678e-10,7.966775346128883e-11,2.1114986402185612e-10,4.911705006657469e-09,2.4851275238962817e-11,2.715448631922397e-10,3.710288706415675e-10,9.25336471599594e-21,2.1399202647468263e-12,2.0541522000577878e-20,4.115188667282042e-12,4.38120930030472e-12,1.1736140519988994e-18,3.9927939378326684e-18,1.6886603309855233e-12,1.4417812188513136e-21,1.5710183981042804e-16,1.4133184220668047e-33,1.773550547303267e-32,6.399749739788845e-15,1.0319713378410857e-29,1.801026165359779e-21,9.87367814541901e-14,2.7110942587790606e-23,6.843278774681525e-32,2.0303017607906612e-22,1.1145775259041764e-20,6.944195035490472e-31,9.195881593528526e-17,6.030864367797441e-31,3.5075755761903833e-29,3.09660022329318e-23,2.5970175878344364e-32,1.0925498742306628e-38,3.4397649988063512e-37,2.9489028519689668e-18,3.2111323652255604e-18,3.3317196518559774e-21,3.874176979592425e-22,3.057306492720266e-19,3.402955149739337e-32,3.1943880297572343e-28,1.7729449193076354e-37,2.0057746322172e-31,1.651455589941891e-33,8.145327805754108e-20,6.032057495413965e-45,1.2398354450377023e-30,4.252479107248769e-33,7.840633443473147e-32,9.090764491427334e-33
2.801897616177802e-08,0.050634070261203805,3.76,0.0,0.5017754837007058,0.9999999940191743,3.758806470461755e-12,5.033933061725904e-32,7.65508602412782e-23,2.0634438066457377e-08,4.779182979952112e-09,1.5651566777842367e-10,8.696989261052562e-11,2.4076697372456127e-10,5.250796760957016e-09,2.9018975852860292e-11,3.0361788101523294e-10,4.1627443321342234e-10,1.1089929351199572e-20,2.4387809420690807e-12,2.5562056887774712e-20,4.61258564661359e-12,4.985898854615616e-12,1.394560073184994e-18,4.440230250146728e-18,1.9231686665434973e-12,1.8488204947084555e-21,1.6739757798732571e-16,1.979667104265466e-33,2.6765631099688047e-32,6.839722599267353e-15,1.2980992330099622e-29,2.3533832556372965e-21,1.0831852346357394e-13,3.710541742878136e-23,8.698543460991722e-32,2.629823265696525e-22,1.4272427120585056e-20,8.947240803803965e-31,9.855819566956663e-17,8.584597052861884e-31,4.6567654517463095e-29,3.531511834198486e-23,3.644980296671276e-32,1.5565596754259601e-38,4.643305530727784e-37,2.954714960383528e-18,3.21992364920512e-18,3.4489949906216714e-21,3.9983045333071856e-22,3.0673323473152444e-19,4.648094535180514e-32,4.107751010501448e-28,2.237206479086968e-37,2.8512933924906984e-31,2.34630762940082e-33,9.454515547142367e-20,7.780116133657198e-45,1.739046514143136e-30,5.8330211230231604e-33,1.0246034685847999e-31,1.1824551110528829e-32
2.9775161316575214e-08,0.0506340702669459,3.76,0.0,0.5017754826885326,0.9999999935968195,4.4603132046169666e-12,5.487102987284166e-32,8.135102436584657e-23,2.1896143164249958e-08,5.0617135787913106e-09,1.765659503252524e-10,9.436481372729283e-11,2.7236911319937437e-10,5.591361773678933e-09,3.355435915902581e-11,3.36877537186019e-10,4.6342650356634464e-10,1.3142910908539352e-20,2.757624858235701e-12,3.1360403018023064e-20,5.129333406373759e-12,5.629327074183325e-12,1.6378634288559992e-18,4.9283172951034965e-18,2.1698440230512015e-12,2.3348470068944192e-21,1.7764325170711476e-16,2.7121873989525136e-33,3.9306808394066475e-32,7.27743648777704e-15,1.6142290564585875e-29,3.026380309075821e-21,1.1800685970285544e-13,4.981549960876498e-23,1.091665306568616e-31,3.352589632857149e-22,1.7992118678390264e-20,1.1352342187605744e-30,1.0517611805233747e-16,1.1949549511635924e-30,6.095989226887607e-29,3.9956081608956156e-23,5.021210527733364e-32,2.1684805852349762e-38,6.158043088071013e-37,2.960943953429524e-18,3.229273560269161e-18,3.55732086922436e-21,4.1132839358711685e-22,3.078504605435275e-19,6.229127862765672e-32,5.198684384115381e-28,2.786186969193157e-37,3.963485767489761e-31,3.259920143308309e-33,1.0865934587392506e-19,9.877841293449917e-45,2.3859587035378305e-30,7.848789843211195e-33,1.32270057636153e-31,1.512343120423364e-32
3.153134647137241e-08,0.050634070272664464,3.76,0.0,0.5017754816746797,0.9999999931699575,5.237581829691035e-12,5.956336279133277e-32,8.613948684938188e-23,2.3154808012602265e-08,5.342820360097643e-09,1.9780439481198688e-10,1.0183815316081266e-10,3.059613875516044e-10,5.933414774476984e-09,3.8461710062999905e-11,3.7125030937343976e-10,5.123925461227681e-10,1.5422703345305958e-20,3.0965385172646807e-12,3.799532344581594e-20,5.664146193749775e-12,6.311420825708911e-12,1.9039147728871445e-18,5.461077957313206e-18,2.4279497873115424e-12,2.909113327122086e-21,1.878149452648272e-16,3.643704894474066e-33,5.635019247192657e-32,7.713026233155562e-15,2.0009913107646843e-29,3.837080272077008e-21,1.2778241425762952e-13,6.575007875270479e-23,1.3558459190485413e-31,4.214142863374959e-22,2.2369037527275326e-20,1.4209756465694778e-30,1.1181460119652558e-16,1.6308740871387766e-30,7.878827416711287e-29,4.4889602101481223e-23,6.802608696840429e-32,2.961959901369947e-38,8.033538908782082e-37,2.967652244740166e-18,3.2391789678587914e-18,3.657660911718001e-21,4.218743344773661e-22,3.083484683449772e-19,8.208565968215604e-32,6.487464145969929e-28,3.4305374850590385e-37,5.401828295879606e-31,4.4409370672998425e-33,1.2379932390681707e-19,1.237120815799001e-44,3.210334762942884e-30,1.0383479050507036e-32,1.6887716464922323e-31,1.9057942543826408e-32
3.32875316261696e-08,0.05063407027836098,3.76,0.0,0.5017754806591427,0.999999992738732,6.0931243112183825e-12,6.441612047517003e-32,9.091654875269297e-23,2.4410523675686834e-08,5.622572141055766e-09,2.2022817905692594e-10,1.0937735567989036e-10,3.415484695229742e-10,6.276969010690596e-09,4.374461349582369e-11,4.066671155636088e-10,5.630844024070414e-10,1.79396099701193e-20,3.4556092580494517e-12,4.552579993705999e-20,6.2157928961441915e-12,7.032106629646647e-12,2.1930509330888002e-18,6.042606590809662e-18,2.6967558707390585e-12,3.58133543196398e-21,1.9795273044598487e-16,4.8106063354060385e-33,7.906805940677739e-32,8.146545746894438e-15,2.4439361932745498e-29,4.803800004831996e-21,1.376289950122282e-13,8.547532745188627e-23,1.6643433041242134e-31,5.230857285635477e-22,2.746941857176494e-20,1.757276275832083e-30,1.1847387383308347e-16,2.1871308057270296e-30,1.0065415934715789e-28,5.011642667983063e-23,9.078589333410732e-32,3.975107358559505e-38,1.0338660186313982e-36,2.974873243232323e-18,3.2497713111701297e-18,3.750641930635506e-21,4.316969177934736e-22,3.0918203765458057e-19,1.0655910354410803e-31,7.995256859179589e-28,4.182132598129044e-37,7.234139917312981e-31,5.944975485548548e-33,1.3996817580659735e-19,1.5311217350766078e-44,4.245365348991724e-30,1.3530726695637804e-32,2.134569697373067e-31,2.370240144768796e-32
3.5043716780966794e-08,0.05063407028403675,3.76,0.0,0.5017754796419178,0.9999999923032797,7.029281409438241e-12,6.942884619315312e-32,9.568262222572447e-23,2.5663377089119934e-08,5.901033404827062e-09,2.4383456322990007e-10,1.169713365348444e-10,3.7913463639199585e-10,6.622036471176586e-09,4.940609393662295e-11,4.4306288605827337e-10,6.154179577082934e-10,2.0703877384832932e-20,3.8349251421705595e-12,5.4010997951393425e-20,6.783097551444808e-12,7.791311273165956e-12,2.505566170020005e-18,6.677062444150605e-18,2.9755509283661965e-12,4.361686413668226e-21,2.080899915959262e-16,6.252891123863472e-33,1.0883329912265322e-31,8.578054363792603e-15,2.933029960927131e-29,5.9461316271870364e-21,1.4753274636722316e-13,1.096183418999846e-22,2.0207998277604174e-31,6.419913253829273e-22,3.3361338189076414e-20,2.149770178774285e-30,1.2515440667112027e-16,2.8874934710357342e-30,1.2722861645105446e-28,5.563723495256799e-23,1.195262543398327e-31,5.251288816120241e-38,1.3147080206830144e-36,2.9825373950478932e-18,3.261105687146793e-18,3.836840585728634e-21,4.410145690398843e-22,3.1121373603489555e-19,1.364809421378336e-31,9.744096038131477e-28,5.05405496340498e-37,9.537307231544787e-31,7.83505212250898e-33,1.5716882699538992e-19,1.8753965612754938e-44,5.5278363090299405e-30,1.739489471419319e-32,2.6732760835131587e-31,2.9134848937948903e-32
3.6799901935763986e-08,0.05063407028969311,3.76,0.0,0.5017754786230021,0.9999999918637316,8.048226378211649e-12,7.460094768911418e-32,1.0043805997125695e-22,2.6913451117702774e-08,6.178264391599598e-09,2.6862088891592354e-10,1.246104421514375e-10,4.187237777653545e-10,6.968627916401772e-09,5.544863106887161e-11,4.803764854288102e-10,6.693130843004228e-10,2.372568083201498e-20,4.234574913417006e-12,6.351027235814899e-20,7.364939433255637e-12,8.588961781224929e-12,2.8417134522199942e-18,7.368665589857424e-18,3.2636413348464417e-12,5.260794095549207e-21,2.1813052428115502e-16,8.01422139521288e-33,1.4723236616728696e-31,9.007743737436243e-15,3.528812717474761e-29,7.284951196707817e-21,1.574821456330328e-13,1.3886898632768773e-22,2.437327288752201e-31,7.799283162515944e-22,4.011464473847557e-20,2.6044010390519268e-30,1.31859961873943e-16,3.7587160188026875e-30,1.5925612548289085e-28,6.1452448257819e-23,1.5543352683241873e-31,6.83998132734842e-38,1.6510763337600298e-36,2.9906332178949474e-18,3.2730721283967953e-18,3.9172288114194615e-21,4.495562196660772e-22,3.12132788658632e-19,1.7269705453457934e-31,1.175687990828071e-27,6.060925285148565e-37,1.239772346819031e-30,1.0181644729809987e-32,1.7540386127251488e-19,2.276199511931398e-44,7.098189490187512e-30,2.2091549320896873e-32,3.319613195717254e-31,3.5437041000118617e-32
3.855608709056118e-08,0.05063407029533125,3.76,0.0,0.501775477602393,0.9999999914202111,9.151977550826263e-12,7.993171493320299e-32,1.0518309696322095e-22,2.816082488776096e-08,6.454321600117521e-09,2.945845723373606e-10,1.3228615336891341e-10,4.6031943136698163e-10,7.316753079130245e-09,6.187428156382017e-11,5.185503044847086e-10,7.24693316080321e-10,2.7015152842365296e-20,4.654647898139697e-12,7.408314471396568e-20,7.960252911126033e-12,9.42498589670277e-12,3.2017142049448146e-18,8.121676169743441e-18,3.560360239792053e-12,6.289734943419579e-21,2.2807274469160886e-16,1.0141931101672044e-32,1.9608432265009641e-31,9.435709945540834e-15,4.2405777829308954e-29,8.842438617618657e-21,1.6746730858171456e-13,1.7398367668521114e-22,2.9183751112008817e-31,9.387702527572548e-22,4.780076177446195e-20,3.1274223656068776e-30,1.3859221699459846e-16,4.830798107553999e-30,1.9756015559412025e-28,6.756257946439816e-23,1.9986320000308584e-31,8.796254715254657e-38,2.0507542862001523e-36,2.9992375290424893e-18,3.285586754463408e-18,3.992469958630982e-21,4.573121986793659e-22,3.1162610303612984e-19,2.16134461007034e-31,1.4057349031449294e-27,7.21898726633561e-37,1.591204247873524e-30,1.3063841233215303e-32,1.9467565708936113e-19,2.740431116197883e-44,9.000680906630824e-30,2.774812083288373e-32,4.089963472330232e-31,4.269439930738652e-32
4.031227224535837e-08,0.050634070300952384,3.76,0.0,0.501775476580089,0.9999999909728366,1.034240077117777e-11,8.542023921460246e-32,1.0991801005941118e-22,2.9405573796287853e-08,6.7292577987829846e-09,3.2172310444578137e-10,1.3999110009879787e-10,5.039247856499936e-10,7.666420659603774e-09,6.868467235098496e-11,5.57530244878365e-10,7.814858393331723e-10,3.0582361778906466e-20,5.095233978459977e-12,8.578929589545733e-20,8.56802697398476e-12,1.0299311961014709e-11,3.5857574708463754e-18,8.940392797206758e-18,3.865064416903064e-12,7.460031085614882e-21,2.3812538653425506e-16,1.2687067177034518e-32,2.574526695051992e-31,9.861833886576055e-15,4.9657350884007404e-29,1.0642083400669636e-20,1.7748011457651988e-13,2.157869344537368e-22,3.4568291754884857e-31,1.1204657798540651e-21,5.649264742847131e-20,3.725397442301858e-30,1.453478120774565e-16,6.1371007490049366e-30,2.4304698658288534e-28,7.396841584908727e-23,2.5435155992285746e-31,1.1180399907732392e-37,2.5267207695736718e-36,3.0083432440639535e-18,3.2987657979314986e-18,4.062501622954045e-21,4.6497959710912565e-22,3.142894460882017e-19,2.6780321424404254e-31,1.667008704271846e-27,8.546389247851748e-37,2.0187587628673645e-30,1.6569960921265888e-32,2.1498629679553152e-19,3.275810776369159e-44,1.1283416568841516e-29,3.450429694039665e-32,5.00247760017065e-31,5.099599731167601e-32
4.206845740015556e-08,0.05063407030655757,3.76,0.0,0.5017754755560884,0.9999999905217206,1.1621223220209508e-11,9.10656019204366e-32,1.1464314271446835e-22,3.064776986058157e-08,7.0031225310321845e-09,3.500340437260121e-10,1.4771877823167146e-10,5.495427167784401e-10,8.017638520526882e-09,7.588111613997634e-11,5.972653015906328e-10,8.396211505176115e-10,3.4437341958604204e-20,5.556423503037943e-12,9.868854633027156e-20,9.187304264060586e-12,1.1211869340931775e-11,3.994009016373111e-18,9.829146085945624e-18,4.177141773762658e-12,8.783643761197258e-21,2.481681345859359e-16,1.5704361445318012e-32,3.336634878227025e-31,1.0286304689009449e-14,5.777297859906954e-29,1.270870332617713e-20,1.8751356618990033e-13,2.651753722247459e-22,4.0694943719489635e-31,1.3270354408821408e-21,6.62645988097641e-20,4.405209312366096e-30,1.5213011406461528e-16,7.714627255456087e-30,2.967089301267476e-28,8.067020137603445e-23,3.2063548887555445e-31,1.4060654908780085e-37,3.0856313121700104e-36,3.0178754580574116e-18,3.3127102349741535e-18,4.128022198541928e-21,4.72391109715616e-22,3.1805367584494003e-19,3.288012085873598e-31,1.9620494401452098e-27,1.0063148663372877e-36,2.534315897989496e-30,2.079691294241866e-32,2.36337714802426e-19,3.8908748517450613e-44,1.3998505522694398e-29,4.2512995736348175e-32,6.077165805815708e-31,6.043450733768901e-32
4.3824642554952755e-08,0.05063407031214792,3.76,0.0,0.5017754745303902,0.9999999900669699,1.2990034390184538e-11,9.686681366180888e-32,1.1935876194680136e-22,3.188748168519759e-08,7.2759620608221375e-09,3.7951501716730127e-10,1.5546360353042405e-10,5.971757866699553e-10,8.370413655895247e-09,8.346458859354672e-11,6.377076006511883e-10,8.99033088305858e-10,3.859006757645799e-20,6.0383072714317856e-12,1.1284084499712116e-19,9.817180243997188e-12,1.2162588250904263e-11,4.4266091730297234e-18,1.0792303935408653e-17,4.496007169395109e-12,1.02729696206857e-20,2.5784793341335757e-16,1.9252272218889456e-32,4.273161419366561e-31,1.0709532839981111e-14,6.870939963783623e-29,1.506844752970766e-20,1.9756198981998457e-13,3.2311889952656182e-22,4.783118321707873e-31,1.5605707226840233e-21,7.719223836047437e-20,5.174059560143508e-30,1.5894816091931593e-16,9.604119322416661e-30,3.5962885525215625e-28,8.766777043912734e-23,4.006645255878054e-31,1.7513224070754327e-37,3.729639751455432e-36,3.0278622697191274e-18,3.3272851208441842e-18,4.190439293281903e-21,4.7857578710359045e-22,3.1532780553462954e-19,4.003156389211454e-31,2.2934793228742757e-27,1.1791667550949884e-36,3.150941553141127e-30,2.5850724578769954e-32,2.587316305088701e-19,4.595169275351395e-44,1.7202073610571092e-29,5.194070141528635e-32,7.3360382432460496e-31,7.110618060104446e-32
4.558082770974995e-08,0.05063407031772439,3.76,0.0,0.501775473502994,0.9999999896086866,1.4450301187717484e-11,1.0282284363717122e-31,1.2406506513021731e-22,3.3124774833098284e-08,7.547819888659013e-09,4.1016371255815747e-10,1.6322063758239813e-10,6.46826281622332e-10,8.724752383250012e-09,9.143583948054465e-11,6.78811966722077e-10,9.596584703284651e-10,4.305048527325153e-20,6.5409764541852995e-12,1.283062621787557e-19,1.0456801536679683e-11,1.3151400065185123e-11,4.883681640487797e-18,1.1834251249608064e-17,4.8211085447373075e-12,1.1940834071983494e-20,2.6764193429010505e-16,2.339291883099166e-32,5.4130022507424845e-31,1.1131125320885561e-14,8.007487220897771e-29,1.7748814203762142e-20,2.0762044169473765e-13,3.9066497693394563e-22,5.570319091269701e-31,1.823230507514668e-21,8.93523151557434e-20,6.039459791958313e-30,1.6579496183070265e-16,1.1850363706916362e-29,4.329881852316747e-28,9.496216707536556e-23,4.966232112698291e-31,2.161878554590701e-37,4.479379981471834e-36,3.03837172763748e-18,3.3423875904430302e-18,4.24929564492922e-21,4.84518713175317e-22,3.1448773926890146e-19,4.836281984238266e-31,2.66399985884783e-27,1.3756775384286615e-36,3.882968964467455e-30,3.184979690147449e-32,2.821696347782519e-19,5.399234034672059e-44,2.095441518800088e-29,6.296804399296955e-32,8.803247094723027e-31,8.311079360979357e-32
4.733701286454714e-08,0.05063407032328796,3.76,0.0,0.5017754724738996,0.9999999891469675,1.6003366788039726e-11,1.0893257736547246e-31,1.287623030529368e-22,3.4359711737658106e-08,7.81873661915211e-09,4.41977880634887e-10,1.7098568394134407e-10,6.984962047096565e-10,9.08066028320852e-09,9.979535270355707e-11,7.205360256819314e-10,1.021437178988372e-09,4.7828481564953066e-20,7.064522585728444e-12,1.451449762681866e-19,1.1105365083472488e-11,1.4178237133335472e-11,5.365329994197072e-18,1.2959391196416194e-17,5.151921851750202e-12,1.3800487118033916e-20,2.779924442722285e-16,2.819213254952721e-32,6.7880531477053025e-31,1.1550719339615664e-14,8.965775698249911e-29,2.0778651269028338e-20,2.1768499109928e-13,4.689393879696374e-22,6.417973247692771e-31,2.1172405021013448e-21,1.0282272123712549e-19,7.009241332323245e-30,1.7266206935505212e-16,1.4502262959427525e-29,5.1806773894524425e-28,1.0255436769408213e-22,6.109434072159628e-31,2.6465229781267444e-37,5.3557857313000015e-36,3.0493547927693064e-18,3.358175612486418e-18,4.3037513038001756e-21,4.915577493288333e-22,3.252005691012124e-19,5.801159905542242e-31,3.076392671148155e-27,1.5986064989408513e-36,4.746035729172386e-30,3.892312388080143e-32,3.066531165480415e-19,6.314852859935371e-44,2.531998388857133e-29,7.579037180388658e-32,1.0505176710811888e-30,9.655162497492733e-32
4.909319801934433e-08,0.0506340703288395,3.76,0.0,0.5017754714431069,0.999999988681905,1.7650467139816012e-11,1.1519502744556448e-31,1.3345075444982504e-22,3.5592352099116975e-08,8.088750493056233e-09,4.749553267919006e-10,1.7875501998548107e-10,7.52187316439987e-10,9.438142391161346e-09,1.0854345440975941e-10,7.62839752944606e-10,1.0843117735956734e-09,5.293391924416368e-20,7.609037492813883e-12,1.6341727321204598e-19,1.176211579035834e-11,1.5243033127785146e-11,5.8716461815077765e-18,1.417214008069674e-17,5.487955918414576e-12,1.5865596836442035e-20,2.876346884388266e-16,3.37193572339963e-32,8.433364201926086e-31,1.1969597254898198e-14,1.0407573221182505e-28,2.4188173212546432e-20,2.277521644653915e-13,5.5915084281088635e-22,7.416141852077596e-31,2.444889269911841e-21,1.1768228606920208e-19,8.091577422408136e-30,1.7957244387627965e-16,1.761317343006137e-29,6.162487417711143e-28,1.10442752350133e-22,7.4632957085316136e-31,3.2154420939662056e-37,6.343519791545525e-36,3.0607533308311065e-18,3.374735086151549e-18,4.356363050161727e-21,4.973526692642217e-22,3.257966041898055e-19,6.9125703938516845e-31,3.5335162728251e-27,1.850987559879364e-36,5.757175651559058e-30,4.720691840054292e-32,3.3218333386630923e-19,7.355024714703028e-44,3.036754356701471e-29,9.06189325752305e-32,1.2470530080834032e-30,1.1153540246823465e-31
