Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219)
3.9302762702338637e-14,0.31128553528660446,3.76,0.0,0.9246941593944132,0.9999999999348407,1.2438945696805664e-22,5.288565863030668e-32,1.7887476712067054e-19,4.774781542825312e-08,2.400905990086903e-10,8.929335571454075e-15,1.749239177402674e-10,9.633235830154533e-16,6.515897464034984e-11,3.3927809050768934e-16,4.374890829471055e-19,2.1406758191928174e-17,5.760299676832929e-27,1.1257868249538309e-18,4.712913392154729e-33,9.818039257029346e-17,7.412662397633531e-17,8.551066713360506e-26,2.3006789625518977e-25,6.816064378129339e-16,4.165963793907568e-34,1.2686107956701155e-19,6.633678021616438e-47,8.640220664560689e-51,3.542386605870957e-24,5.445844485120134e-39,1.5321516992317176e-31,2.0625534574218725e-17,1.1053152940207408e-37,9.586492132466035e-36,2.1707314377574064e-33,5.099524528681101e-32,1.9235607598702386e-44,8.979850410163986e-26,1.9204826123018108e-48,1.1621769494417543e-40
5.502386786656751e-14,0.3112855358133561,3.76,0.0,0.924694149748807,0.9999999999087769,3.284249924222258e-22,1.3978038133783634e-31,3.439689648265043e-19,6.684693663155434e-08,3.36131180898886e-10,1.717079448367686e-14,2.4489379678048737e-10,1.85245397883667e-15,9.122256457958982e-11,6.524203129465432e-16,8.412797538167409e-19,4.1164354071144484e-17,1.5209353465237045e-26,2.164848026873902e-18,1.7267137639833345e-32,1.8879745775623614e-16,1.4254298067343007e-16,2.257733077729258e-25,6.074517320203458e-25,9.776781837690083e-16,1.5263426116464116e-33,2.439429839344123e-19,3.4339683730673156e-46,4.584069187311077e-50,9.352607767051299e-24,3.070317695914591e-38,5.9415782121733765e-31,3.9662055599545967e-17,4.055321359024754e-37,3.7174210703748963e-35,8.417837883303836e-33,1.9774963172449897e-31,9.951568874712646e-44,2.370940364723479e-25,1.588979035518446e-47,6.537951701118757e-40
8.646607819502524e-14,0.31128553686685945,3.76,0.0,0.9246941304575862,0.999999999856649,1.2699681776157107e-21,5.416867875813068e-31,8.391755227078417e-19,1.0504517009564147e-07,5.282200039232998e-10,4.189153147940794e-14,3.8483410455313826e-10,4.519515332226925e-15,1.4334974436114388e-10,1.5917109774345202e-15,2.052487539132758e-18,1.0042812051384229e-16,5.881597430902942e-26,5.2815728614989734e-18,1.0951005749405685e-31,4.606088449688636e-16,3.477622827826554e-16,8.730287549038245e-25,2.348940661299737e-24,1.6111527098169739e-15,9.680323570730559e-33,5.951135166792764e-19,3.7164979248970897e-45,5.1591866121804506e-49,3.6162061139915034e-23,3.4240607254294488e-37,3.82155662574449e-30,9.676279299052775e-17,2.580330641247579e-36,2.390768613281263e-34,5.414094017332549e-32,1.2718059855917655e-30,1.0758650858787303e-42,9.168006505343518e-25,2.869747192274148e-46,7.192874776415981e-39
1.1790828852348298e-13,0.31128553792036284,3.76,0.0,0.9246941111663546,0.9999999998045209,3.1517456790539254e-21,1.3467496678455135e-30,1.5545932523278839e-18,1.432433916261249e-07,7.203190480097036e-10,7.760546833590344e-14,5.24775145920987e-10,8.3727062527061e-15,1.9547692401342322e-10,2.948703578057893e-15,3.802336263071076e-18,1.8604574800169353e-16,1.459743520262711e-25,9.784291309899664e-18,3.5677314106639275e-31,8.532938606926886e-16,6.44242387602394e-16,2.1666381596625818e-24,5.829517474067897e-24,2.2997825157924423e-15,3.153781938849411e-32,1.1024108503991131e-18,1.552556059927971e-44,2.2197400841345838e-48,8.973927342358607e-23,1.4470863653567598e-36,1.2611897459047243e-29,1.7925530757396982e-16,8.425552592795526e-36,7.889500631888113e-34,1.7867228322212653e-31,4.1970005731335945e-30,4.4912916167990946e-42,2.2752618713416355e-24,1.5047850458443682e-45,3.0390439029138046e-38
1.8079270918039847e-13,0.31128554002736974,3.76,0.0,0.924694072583858,0.9999999997002644,1.1447186331264541e-20,4.911738163065231e-30,3.645846500200398e-18,2.1963979889708146e-07,1.104547789799374e-09,1.820029823930806e-13,8.046594290946575e-10,1.9636728694758992e-14,2.997312829308067e-10,6.915428086287756e-15,8.917541804258309e-18,4.3631717571309084e-16,5.302465541605256e-25,2.2946454019322977e-17,2.04291090705764e-30,2.0011763714526674e-15,1.5109046514344884e-15,7.869239325540749e-24,2.1173097840329404e-23,3.8424570020724885e-15,1.8059056041216668e-31,2.5851225907703918e-18,1.432260978372195e-43,2.2049998284765204e-47,3.2588181448321193e-22,1.3356574424217946e-35,7.210695291286462e-29,4.2039049048230115e-16,4.854147190086292e-35,4.5099030778090424e-33,1.0214788567396823e-30,2.399242250358637e-29,4.1341918223177077e-41,8.26369996771701e-24,2.281831925374124e-44,2.801749040514474e-37
3.0656155049422945e-13,0.31128554424138416,3.76,0.0,0.9246939954187329,0.9999999994917493,5.720361501335161e-20,2.4755937671753335e-29,1.0469872661423272e-17,3.7243247028142857e-07,1.8731278836760376e-09,5.226742320782005e-13,1.3644367990813596e-09,5.639718835578536e-14,5.082399992203283e-10,1.985982225739018e-14,2.5610342872573112e-17,1.252989214937071e-15,2.650425941825767e-24,6.589739159830844e-17,1.836230288109262e-29,5.746972668062419e-15,4.339032950436486e-15,3.932372497721442e-23,1.0580763051862325e-22,7.589447300979479e-15,1.623240531060383e-30,7.422195768377458e-18,2.395870218254722e-42,4.155054843113381e-46,1.6279162932507253e-21,2.1744317383614735e-34,6.336371860599284e-28,1.2072420491913905e-15,4.422146494105532e-34,3.9614380107101654e-32,8.975067183025567e-30,2.1076518379771944e-28,6.886782431858804e-40,4.1294253120258256e-23,6.6318923665060424e-43,4.525124815924978e-36
5.580992331218913e-13,0.3112855526694149,3.76,0.0,0.9246938410879545,0.9999999990747108,3.5461367408646424e-19,1.5609408052928633e-28,3.46829499073446e-17,6.780172404306045e-07,3.4107784868379377e-09,1.7315112319993861e-12,2.4840267694392717e-09,1.8686366153357776e-13,9.252574256462293e-10,6.579261797949108e-14,8.484881310271603e-17,4.150745118853056e-15,1.6439046604274336e-23,2.1830443758078442e-16,2.185524892567607e-28,1.9038633457703875e-14,1.4374539492470994e-14,2.437701791573554e-22,6.559400083811841e-22,1.772988912251173e-14,1.932109491521694e-29,2.4576451335562585e-17,5.614188211060262e-41,1.1814472335129106e-44,1.0084349856430813e-20,4.903550476052806e-33,7.33273620199073e-27,3.999132638253952e-15,5.4078526985959755e-33,4.580484098405392e-31,1.0383631264941645e-28,2.4374630632004243e-27,1.6006486992918346e-38,2.5597742080612063e-22,2.832357626908913e-41,1.0153807220652835e-34
1e-12,0.31128556952548403,3.76,0.0,0.9246935699583261,0.9999999983420312,2.1164029203888475e-18,9.613167989869863e-28,1.113266709761315e-16,1.214865945607622e-06,6.113702509861509e-09,5.558334280324303e-12,4.45103346361716e-09,6.000386135294848e-13,1.6578725696743326e-09,2.112080791108757e-13,2.7241549557433104e-16,1.3323454157556063e-14,9.820970219563524e-23,7.007806916426048e-16,2.5035597294097846e-27,6.111665612986491e-14,4.614511974409684e-14,1.4548279958998085e-21,3.9150318863601555e-21,4.408898590265602e-14,2.213476330903368e-28,7.882357326998458e-17,1.2773155854500909e-39,3.601405212675258e-43,6.010153044435471e-20,1.073508793852447e-31,8.229843266359656e-26,1.2836397146076494e-14,6.518238980602364e-32,5.132402752690325e-30,1.1648029253314481e-27,2.732150970254048e-26,3.5845378989351097e-37,1.5275882117695276e-21,1.2017928022484941e-39,2.2221760619027096e-33
1.0611745983772153e-12,0.31128556952548403,3.76,0.0,0.9246935324242844,0.9999999982405999,2.484761680705664e-18,1.1304848440138097e-27,1.2536220980927187e-16,1.289184490260233e-06,6.488041214588382e-09,6.259150741353262e-12,4.723347762607097e-09,6.757131775048063e-13,1.7592922541066903e-09,2.378387245510157e-13,3.067670447281623e-16,1.500323619883202e-14,1.153091713746677e-22,7.89137889923664e-16,3.0140513290736864e-27,6.882254765528508e-14,5.19634141039747e-14,1.708037540478459e-21,4.5964569157062435e-21,4.859614077841272e-14,2.6648252608251742e-28,8.87547509414918e-17,1.559530832212437e-39,4.4133290658742495e-43,7.055694480792513e-20,1.309953568989503e-31,9.902328573785e-26,1.445473126658011e-14,7.858442523762552e-32,6.175123943796252e-30,1.4014956760565446e-27,3.2872612382509707e-26,4.375505023934935e-37,1.7934557144050657e-21,1.477215530120813e-39,2.711609701317358e-33
1.564249963632539e-12,0.311285586381564,3.76,0.0,0.924693223757797,0.9999999974064444,7.591319360520412e-18,3.542073690331905e-27,2.7236987687149415e-16,1.9003486861402998e-06,9.567919124166814e-09,1.3600064482243355e-11,6.962856996835588e-09,1.4686272072433122e-12,2.59332705033419e-09,5.167981683859707e-13,6.666460707280751e-16,3.259750185694187e-14,3.5256860438607905e-22,1.714662498812277e-15,1.231301023369658e-26,1.4954103842367108e-13,1.1291058881944057e-13,5.2182277510295555e-21,1.4043695988639737e-20,9.357561028113345e-14,1.0887482957615062e-27,1.9269349831910195e-16,8.216936241413207e-39,2.8154518784006293e-42,2.1534567929453506e-19,6.997175182475105e-31,4.170178293769021e-25,3.140487665321089e-14,3.3074171530681524e-31,2.5981605480116367e-29,5.900459263400189e-27,1.3833805500586058e-25,2.2839194111814003e-36,5.478928513730794e-21,9.893966899665914e-39,1.457587408216605e-32
2.0673253288878627e-12,0.31128560323765453,3.76,0.0,0.924692915088492,0.9999999965722443,1.6972631418663114e-17,8.115403719480204e-27,4.756933210976454e-16,2.5115098280811043e-06,1.2650411965648746e-08,2.3754235888592958e-11,9.202554711294888e-09,2.56585146941802e-12,3.4273618147322557e-09,9.02679383442453e-13,1.1645405429788724e-15,5.693233872518605e-14,7.88890492080534e-22,2.9948766362968184e-15,3.4134545923439416e-26,2.6119475850826097e-13,1.9721768644248073e-13,1.1666723920587733e-20,3.140071424347511e-20,1.5266746014185271e-13,3.0185951863331748e-27,3.363007920887835e-16,2.7751488038863873e-38,1.145803257507694e-41,4.810096129000901e-19,2.392094561959568e-30,1.1867998903061482e-24,5.4847882885605876e-14,9.426645131135288e-31,7.38778368755661e-29,1.6787744861150338e-26,3.934341424300329e-25,7.628707247494053e-36,1.2249020999339272e-20,4.1787495322724586e-38,5.02691504739329e-32
2.5704006941431865e-12,0.3112856200937557,3.76,0.0,0.9246926064163697,0.9999999957379995,3.1970992485437244e-17,1.5659689575291037e-26,7.353195038797263e-16,3.1226679160924272e-06,1.5735519481429683e-08,3.672164863190007e-11,1.1442441153265247e-08,3.96764005896356e-12,4.26139654771809e-09,1.3954911298697954e-12,1.800506969137994e-15,8.8006504839692e-14,1.4871913903703566e-21,4.62977872045152e-15,7.670230302455599e-26,4.037843921450774e-13,3.0488639074679105e-13,2.197607011374689e-20,5.915250085473533e-20,2.2587082936823565e-13,6.783713008195868e-27,5.19481909663124e-16,7.380102457577107e-38,3.610360596273448e-41,9.052078348519186e-19,6.408231076669153e-30,2.7198284249910224e-24,8.478200927795068e-14,2.176036481752097e-30,1.691616721838591e-28,3.846268129234679e-26,9.010363869081503e-25,2.003832468883235e-35,2.3071841483796165e-20,1.3571937720578464e-37,1.3585035853494529e-31
3.576551424653834e-12,0.31128565380599016,3.76,0.0,0.9246919890636729,0.9999999940693756,8.37962100783291e-17,4.3024102495771654e-26,1.4234317776008602e-15,4.344974930361607e-06,2.191357758199465e-08,7.109613877334276e-11,1.592278113652892e-08,7.68585239573861e-12,5.929465921000249e-09,2.7019388054448544e-12,3.48686508426918e-15,1.7036822365242814e-13,3.9041632518373774e-21,8.963641015911782e-15,2.6618795466040136e-25,7.817739539509168e-13,5.90314869462779e-13,5.759794190574325e-20,1.5505855361948217e-19,4.1460894411956786e-13,2.354773774231371e-26,1.0042159975601596e-15,3.420480630066031e-37,2.260173228250302e-40,2.3680581613510025e-18,2.974721401199337e-29,9.703556577092611e-24,1.6411717328954056e-13,7.96632355888828e-30,6.024360412276653e-28,1.3714709169582844e-25,3.2101274516621044e-24,9.02118541748387e-35,6.046421307298694e-20,8.918307579858397e-37,6.408106109981583e-31
4.5827021551644814e-12,0.3112856875182672,3.76,0.0,0.9246913716997067,0.999999992400573,1.7383353763785787e-16,9.326507715803368e-26,2.336602220093702e-15,5.567269729023531e-06,2.8102091362674456e-08,1.167234064795762e-10,2.040387892951201e-08,1.262530208264954e-11,7.597535173527574e-09,4.4362117478916446e-12,5.726173175820691e-15,2.796727067288607e-13,8.111711618975895e-21,1.471623702627226e-14,6.8379419841767995e-25,1.2835152514402966e-12,9.692095408014737e-13,1.1948277301676107e-19,3.21705271362793e-19,6.597830767451444e-13,6.050343138765599e-26,1.6461411282676636e-15,1.0860279863342932e-36,8.710563205019458e-40,4.903441780576008e-18,9.402924230430028e-29,2.535469113421677e-23,2.6939642082080465e-13,2.143395029069761e-29,1.5715548660679815e-27,3.581738629780309e-25,8.377146356849424e-24,2.7992930649230305e-34,1.254171604344849e-19,3.473369420919835e-36,2.0433959914978986e-30
5.588852885675129e-12,0.3112857212305872,3.76,0.0,0.924690754324471,0.999999990731592,3.1341855725251756e-16,1.753881593747284e-25,3.4747208877414924e-15,6.7895523121575515e-06,3.430105865217601e-08,1.7360331685001873e-10,2.4885736619250555e-08,1.878813425129632e-11,9.265604308824323e-09,6.598384426459728e-12,8.518907382087336e-15,4.1590948113295606e-13,1.464803523357553e-20,2.1887553786851825e-14,1.4723119201748149e-24,1.909014118262908e-12,1.441584627516437e-12,2.154196543653021e-19,5.800993297068345e-19,9.613860017980008e-13,1.3030068370566644e-25,2.444467468849096e-15,2.7990214995418975e-36,2.6314384615334115e-39,8.824425436079272e-18,2.400736481261591e-28,5.514656214491533e-23,4.0060507525142164e-13,4.8222829261609916e-29,3.412540864083213e-27,7.786333071324689e-25,1.8197018125794712e-23,7.057871170157045e-34,2.2609820485176214e-19,1.0498687187409555e-35,5.2494311812249294e-30
6.595003616185776e-12,0.31128575494295,3.76,0.0,0.924690136937966,0.9999999890624321,5.137919793295101e-16,2.995765884363291e-25,4.8376788278288e-15,8.011822679842029e-06,4.051047729849276e-08,2.417357364111875e-10,2.9368356274465022e-08,2.6176475500738884e-11,1.093367333038591e-08,9.188530927411421e-12,1.1865539135097164e-14,5.790681672729742e-13,2.4050853536699154e-20,3.047757848920271e-14,2.818254076943243e-24,2.6582763561505897e-12,2.00745422278614e-12,3.531313256477223e-19,9.510834284385177e-19,1.3194105743713628e-12,2.494711551023647e-25,3.398417867040334e-15,6.315154432405617e-36,6.810746038837471e-39,1.4438462904374087e-17,5.340780579246344e-28,1.0615619835447998e-22,5.577285934745012e-13,9.642785694814308e-29,6.55776571086454e-27,1.4980535156529328e-24,3.498179453848255e-23,1.5568043634306455e-33,3.7060159586138455e-19,2.7197321454708805e-35,1.1735646236428348e-29
8.607305077207072e-12,0.3112858223678052,3.76,0.0,0.9246889021311477,0.9999999857235765,1.1400379306244702e-15,7.222128620438963e-25,8.237694900724826e-15,1.0456326769162767e-05,5.2960660409789125e-08,4.117575911740591e-10,3.833588941353679e-08,4.4637841364983294e-11,1.4269811045720889e-08,1.5653031300906995e-11,2.022229916449628e-14,9.861114807107228e-13,5.354815116471109e-20,5.191370267263578e-14,8.217216095205999e-24,4.528113306295737e-12,3.4197309297345873e-12,7.83505665454201e-19,2.110887371028722e-18,2.204697376327859e-12,7.27740117990712e-25,5.7702506649176336e-15,2.5900007916619657e-35,3.600381725650779e-38,3.1904798752564405e-17,2.0876092104487897e-27,3.108938273451523e-22,9.496644857097903e-13,3.1078866365900906e-28,1.9122984754432053e-26,4.3814065948606536e-24,1.0210549206028763e-22,6.038790783584626e-33,8.221009784235286e-19,1.4558041472581356e-34,4.619600967519127e-29
1e-11,0.31128588979283345,3.76,0.0,0.9246880475065635,0.9999999834123672,1.7870051511795556e-15,1.194262850729456e-24,1.1116734593564497e-14,1.2148116457666111e-05,6.160178022727568e-08,5.557824501739019e-10,4.4544032524302325e-08,6.029857444133226e-11,1.6578720350010686e-08,2.1129906433657355e-11,2.7306226369849276e-14,1.3308121000843939e-12,8.41344337239345e-20,7.007220271045808e-14,1.502859598957975e-23,6.112120406869228e-12,4.6162225249284825e-12,1.2280903168245396e-18,3.3094078510150055e-18,2.9494995746703266e-12,1.3314020957490363e-24,7.771426479450514e-15,5.722670246423669e-35,9.013195249505677e-38,4.9867320799676194e-17,4.4677249195365294e-27,5.69077088109233e-22,1.2815244360913182e-12,6.0501206763881965e-28,3.4902322820423314e-26,8.012731385429183e-24,1.8647570931333974e-22,1.2903649082136327e-32,1.2884050051646077e-18,3.6479547693895137e-34,9.927545426036592e-29
1.0619606538228367e-11,0.31128588979283345,3.76,0.0,0.9246876672792528,0.9999999823840059,2.139982014747287e-15,1.4619197296086201e-24,1.2535804275471876e-14,1.2900781997595312e-05,6.54526239758444e-08,6.267879326316501e-10,4.730649441905729e-08,6.802592637845944e-11,1.7605948346724214e-08,2.3830292807979163e-11,3.0800106923256094e-14,1.5007220155958342e-12,1.008541834315928e-19,7.902451012117467e-14,1.9098028098617145e-23,6.893071443597074e-12,5.206149034930817e-12,1.4706413206954864e-18,3.963402206065063e-18,3.3155882318504075e-12,1.6921307749963087e-24,8.755695996607285e-15,7.774909541233341e-35,1.2736889457027091e-37,5.964412514457063e-17,6.001944172824657e-27,7.232756571536244e-22,1.445091173432999e-12,7.871647392051951e-28,4.430881626456486e-26,1.0180260117085814e-23,2.3679163244731135e-22,1.732921692655233e-32,1.5427759278899871e-18,5.154352622908473e-34,1.3356316712567606e-28
1.2631907999249662e-11,0.311285957218036,3.76,0.0,0.9246864323822814,0.9999999790437206,3.600874550785547e-15,2.6356993709290403e-24,1.7731163164908885e-14,1.534518836574818e-05,7.798635131720751e-08,8.868257244616309e-10,5.628018732278971e-08,9.63572191166425e-11,2.094208526054576e-08,3.372089724009909e-11,4.360260000551584e-14,2.122819351664759e-12,1.702646481682304e-19,1.1180990168257031e-13,3.82647666104661e-23,9.753196199491793e-12,7.366817545430318e-12,2.4744497344539248e-18,6.6707735005570034e-18,4.6520282277100045e-12,3.391795682714131e-24,1.2348896419069287e-14,1.9191955787134972e-34,3.5763924333246487e-37,9.995682821340041e-17,1.4224276708853768e-26,1.4488953884594464e-21,2.0438960668005806e-12,1.702133802698327e-27,8.841754238389354e-26,2.0368921257591937e-23,4.729127982262411e-22,4.107464316118105e-32,2.5953090982823654e-18,1.4392002392491186e-33,3.1832209468804007e-28
1.464420946027096e-11,0.3112860246434134,3.76,0.0,0.9246851974402339,0.9999999757027208,5.609992769071662e-15,4.377953566386088e-24,2.382292839598578e-14,1.778954587422998e-05,9.056182576065347e-08,1.191869930104346e-09,6.525698414973239e-08,1.2964820499459598e-10,2.4278221814352234e-08,4.532542965406432e-11,5.863340725401015e-14,2.8523231111693724e-12,2.6613264340716604e-19,1.502697783238994e-13,6.915362448563246e-23,1.3108533203992095e-11,9.901845328810229e-12,3.854846073136143e-18,1.0395363845660848e-17,6.213962684064207e-12,6.1323623652061796e-24,1.6544071254006743e-14,4.155398947852339e-34,8.634313071879045e-37,1.5510538079261634e-16,2.959416422499995e-26,2.616818359968988e-21,2.7459666759516414e-12,3.298584836849073e-27,1.5908220820220182e-25,3.6744319429273743e-23,8.515755833011887e-22,8.554138125707512e-32,4.042336259381112e-18,3.448486619197861e-33,6.661095864342665e-28
