Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212)
5.130625628605322e-07,0.6540422847408733,3.76,0.0,0.3554344907222273,0.9864633482867856,0.014454367545562289,1.5316178423772458e-07,4.996183290806844e-06,0.06182654184603964,0.004929406424398245,0.02726239058213375,0.01781260329538895,0.09475857653030771,0.0006255807541031572,0.06881383493340676,3.541590674956761e-07,2.4799522103023967e-06,0.0006614917337145265,3.09874699182952e-05,0.0019528151782084507,0.0039278802638376435,0.0017517709143832808,0.0003114189862004083,0.0010514365203176015,0.0010578645084894254,3.886396882023321e-05,1.5956851124397367e-08,4.436458022544728e-06,3.7800759672147917e-06,1.4525788266715267e-07,1.9426220900193307e-06,0.0002554118523324542,5.07871618761997e-06,0.00010776085029631282,4.254788339575399e-09,4.9259154767977206e-08,7.316722900875719e-08,1.6088378804988167e-09,0.001518346723038092,7.258876941079251e-06,5.091253278876241e-05,6.6139205249904126e-09,2.3947062577677564e-05,3.5525798448790074e-10,2.7214969165766715e-12,7.2834095799705e-05,8.861915056002503e-05,5.954447282118976e-11,6.566620532526191e-11,3.7099414889783404e-06
5.17859907181319e-07,0.654304431319806,3.76,0.0,0.3531408238762842,0.986139700534454,0.014812798236402235,1.5940173056106447e-07,5.14485157610831e-06,0.0622861472350451,0.004940816871279977,0.027650676444257744,0.017977541412027294,0.09640545870833339,0.0006372994818422092,0.07021478711181653,3.547747936023179e-07,2.4969458516728404e-06,0.0006805903958040622,3.197913950158943e-05,0.002038962722721938,0.003975590616451295,0.0017978714075235563,0.00032248365266354754,0.0010968766120430565,0.0010707983111061282,4.003945871306188e-05,1.6024465716744484e-08,4.666613345152166e-06,4.0261634239374364e-06,1.4933775367524354e-07,2.0158972790866634e-06,0.00026679598175805957,5.1703041157517215e-06,0.00011262332629884482,4.415570218182844e-09,5.164622150796138e-08,7.583910354953941e-08,1.6810244283545311e-09,0.0015651713948113535,7.721978141693668e-06,5.3174224131737295e-05,6.782247651050883e-09,2.5325616342794973e-05,3.778791712964489e-10,2.9059029480039066e-12,7.40977727402633e-05,9.022533887936764e-05,6.061555074172406e-11,6.681706832140986e-11,3.7750338677441616e-06
5.226572515021059e-07,0.6545671294233136,3.76,0.0,0.3508444728432469,0.9858123168069632,0.01517485935691915,1.6577503804990365e-07,5.295261962883454e-06,0.06274300268519199,0.004951137123789086,0.02803941087794446,0.018140484518502205,0.0980521563492918,0.0006491058252891782,0.0716225991881693,3.553088229355196e-07,2.5137967020147503e-06,0.0006998617336121116,3.2990520886725e-05,0.0021275833506375335,0.004022898567880316,0.0018446273664236917,0.0003337508429612119,0.0011437447624727567,0.0010836670630646947,4.1226709973865425e-05,1.6089232181186562e-08,4.90457273846338e-06,4.284197141128724e-06,1.534569804072047e-07,2.0906079210955756e-06,0.00027852662848306997,5.262799751870752e-06,0.00011762687839884067,4.579527227199216e-09,5.411727868164815e-08,7.85802434494595e-08,1.7553362573446346e-09,0.001612817605478649,8.208007941927379e-06,5.549736786903572e-05,6.952252629343849e-09,2.676256297146796e-05,4.0161465790169047e-10,3.0999041819112282e-12,7.536002888218895e-05,9.183270610394255e-05,6.168617670133047e-11,6.796694371587638e-11,3.840081386334412e-06
5.274545958228928e-07,0.6548303346178056,3.76,0.0,0.348545895853309,0.9854812195857664,0.015540495989733201,1.722804421515096e-07,5.447369118694277e-06,0.06319700661490486,0.004960384944003506,0.028428540112177016,0.018301443412695573,0.09969823996751752,0.0006609988328203765,0.07303700381499811,3.557626146713436e-07,2.530500856908978e-06,0.0007192980474092535,3.4021688844420115e-05,0.0022186988232274236,0.004069801036039097,0.001892032639019927,0.00034521847035252917,0.0011920645909845686,0.0010964701586457413,4.2425215764285854e-05,1.6151193809042972e-08,5.1504266615782295e-06,4.554522971697311e-06,1.5761404484222582e-07,2.1667363252665404e-06,0.0002906075689757819,5.356190273591753e-06,0.00012277257192993955,4.746622027286084e-09,5.6673676671660656e-08,8.139131527420947e-08,1.8317937846855437e-09,0.0016612849389767929,8.717720613175124e-06,5.788209051658832e-05,7.1238791518676615e-09,2.8259314560202588e-05,4.265006724274435e-10,3.3038174270480637e-12,7.6620481650034e-05,9.344081819519133e-05,6.275603130829688e-11,6.911549579278003e-11,3.905065223563487e-06
5.322519401436797e-07,0.6550940031908326,3.76,0.0,0.3462455440784488,0.985146431729324,0.015909653238547268,1.7891658580293016e-07,5.601127106596073e-06,0.0636480584484859,0.004968578377176278,0.028818010542590807,0.01846042983525303,0.10134328817418135,0.0006729775281863979,0.0744577375235058,3.5613764808240747e-07,2.5470544609883847e-06,0.0007388916461308804,3.5072713241855075e-05,0.0023123298764925644,0.004116295406852038,0.0019400807267736103,0.0003568843348456408,0.0012418594716233028,0.0011092070556412222,4.3634467822492384e-05,1.6210394583186298e-08,5.404261979156507e-06,4.837486644355211e-06,1.6180742447508653e-07,2.244263594533585e-06,0.0003030423947129182,5.450462284396244e-06,0.0001280613994789154,4.916814637720582e-09,5.931672462176995e-08,8.427295032524842e-08,1.910416540242956e-09,0.0017105727450554484,9.251877658545945e-06,6.032847157730243e-05,7.297070172887794e-09,2.9817276437624615e-05,4.525737688869949e-10,3.5179610836760203e-12,7.787875413133373e-05,9.5049246933077e-05,6.38248001380605e-11,7.026239442605545e-11,3.969966862807483e-06
5.370492844644666e-07,0.6553580921623741,3.76,0.0,0.34394386147599226,0.9848079764582224,0.01628227627721344,1.8568202285903e-07,5.756489436534144e-06,0.0640960587752058,0.004975735713972386,0.02920776875584593,0.018617456386044295,0.10298688777510961,0.0006850409096597886,0.07588454079607135,3.564354195251998e-07,2.563453714758814e-06,0.0007586348576865947,3.6143659034244734e-05,0.002408496221536351,0.0041623795123769776,0.0019887647931770194,0.0003687461277853603,0.0012931525203821728,0.0011218772712849887,4.4853957247648144e-05,1.6266879081028297e-08,5.666161951698231e-06,5.133433429147123e-06,1.6603559435710393e-07,2.323169663925881e-06,0.0003158345079184921,5.545601820538227e-06,0.00013349428098210678,5.090062518153652e-09,6.204768861255625e-08,8.72257436743477e-08,1.9912231632554335e-09,0.0017606801429800839,9.811247225516405e-06,6.283654375273099e-05,7.471768006542556e-09,3.143784586906102e-05,4.798707986411747e-10,3.742654817984159e-12,7.913447526172619e-05,9.665757012481153e-05,6.489217388780208e-11,7.140731522865526e-11,4.034768100537419e-06
5.418466287852534e-07,0.6556225592946364,3.76,0.0,0.3416412846484378,0.9844658773408322,0.016658310396122148,1.9257522151624842e-07,5.913409115314104e-06,0.06454090949866652,0.004981875454619488,0.029597761554119344,0.018772536444768402,0.10462863385338737,0.0006971879492841195,0.07731715812850935,3.566574395817614e-07,2.579694880987208e-06,0.0007785200386794909,3.723458625438543e-05,0.0025072165462989527,0.004208051609190218,0.002038077672508458,0.0003808014364199954,0.0013459665829758916,0.001134480378319925,4.60831752464487e-05,1.6320692382892534e-08,5.936206230157518e-06,5.442707807492634e-06,1.7029702905030288e-07,2.4034333401305307e-06,0.00032898711761582765,5.641594358513008e-06,0.00013907206392979008,5.266320653360097e-09,6.486778991283289e-08,9.025025330079906e-08,2.074231400253072e-09,0.0018116060253419576,1.0396603506490094e-05,6.540629323105854e-05,7.647914415946789e-09,3.312241078000318e-05,5.084288813337293e-10,3.9782192394435274e-12,8.038727999931216e-05,9.826537180015339e-05,6.595784852018177e-11,7.25499396901597e-11,4.099451054208205e-06
5.466439731060403e-07,0.6558873631004266,3.76,0.0,0.3393382427188512,0.9841201582794733,0.017037701045963333,1.9959456772330883e-07,6.071838695150967e-06,0.06498251397659098,0.004987016274936112,0.02998793597963493,0.018925684095660925,0.10626812983752676,0.0007094175922248048,0.07875533808264619,3.568052303529066e-07,2.595774290662797e-06,0.000798539583541247,3.834555000031613e-05,0.0026085085185790146,0.00425331035709121,0.00208801187881168,0.000393047748436104,0.0014003242231043615,0.001147016001206192,4.7321613841489564e-05,1.6371879985585065e-08,6.214470854598511e-06,5.765653147335707e-06,1.7459020447727062e-07,2.4850323420329315e-06,0.0003425032359944636,5.7384248230943645e-06,0.00014479552367293436,5.445541639719822e-09,6.77782033091353e-08,9.334699927655257e-08,2.159458104293462e-09,0.0018633490619671105,1.1008726128430054e-05,6.80376600482508e-05,7.825450700887798e-09,3.487234850043673e-05,5.382853753497144e-10,4.224975579426916e-12,8.163680948829375e-05,9.98722423933695e-05,6.702152539628794e-11,7.368995530293458e-11,4.163998169523806e-06
5.562386617476141e-07,0.6564178185732616,3.76,0.0,0.334732442040788,0.9834179575253618,0.01780633478098428,2.1400485563344694e-07,6.39303577363226e-06,0.0658556056479605,0.004994376548531933,0.030768619228094724,0.01922624161996358,0.10953882724598966,0.0007341203313888848,0.08164740066362966,3.568842551392303e-07,2.62743353727243e-06,0.0008389515813244186,4.06277826987305e-05,0.0028188730055962985,0.004342584337406526,0.0021897127830377444,0.00041810286234277537,0.001513759014902864,0.001171883529615265,4.9824128883062225e-05,1.6466561687201804e-08,6.795947274942754e-06,6.453922721977415e-06,1.8326569835475348e-07,2.652142005782532e-06,0.00037063704456664497,5.934536525145893e-06,0.00015668221699340624,5.812671135918684e-09,7.387442385930446e-08,9.975908645576684e-08,2.336629862111265e-09,0.001969280187780454,1.2316412324452781e-05,7.348477789274478e-05,8.1844563041183e-09,3.857379140101532e-05,6.02044043255573e-10,4.75335011595742e-12,8.412463912064394e-05,0.00010308158506643845,6.914171901526543e-11,7.596094062252014e-11,4.292616347164021e-06
5.648738815250305e-07,0.6568959793127087,3.76,0.0,0.3305897790420159,0.9827738428016519,0.018509041922074577,2.2738778254634083e-07,6.686793342039716e-06,0.06662935065665307,0.004997774339954873,0.03147132982191641,0.01949028784397781,0.11247095369727046,0.0007566241504422239,0.08426684332195183,3.5671693146290056e-07,2.6553384279834975e-06,0.0008757066698048102,4.275076822397899e-05,0.003017152609737395,0.004421511347363536,0.002283287207685823,0.0004412786120790321,0.0016213495607973717,0.001194030675288638,5.210287039482669e-05,1.6543257487486454e-08,7.348078703466409e-06,7.123530753665772e-06,1.9116699434662972e-07,2.8068631968798352e-06,0.00039722674995181244,6.113740550342899e-06,0.00016788477319522332,6.1526993365209e-09,7.968066904499477e-08,1.0578142814991421e-07,2.50382240710754e-09,0.002067395106548351,1.3592781164855215e-05,7.859638543547533e-05,8.511719380216919e-09,4.214222243454153e-05,6.642460102177179e-10,5.270387481062218e-12,8.634901625625349e-05,0.00010596283723280226,7.104017962616873e-11,7.799289680527515e-11,4.407738977223647e-06
5.73509101302447e-07,0.657374620629389,3.76,0.0,0.32645193086539465,0.9821183850872834,0.019221787288122735,2.411509218285331e-07,6.984689146420917e-06,0.06739115412609126,0.004998230890052743,0.0321738188317187,0.019748317192933577,0.11539000821990329,0.0007793779237902012,0.08690058805454902,3.563330476495377e-07,2.682665827610151e-06,0.0009127813903462325,4.4939301793145695e-05,0.0032239930609169807,0.0044990945296539235,0.00237874466150373,0.0004650300596735316,0.0017342781815621769,0.0012159553261314514,5.440369068389153e-05,1.6612164471326265e-08,7.92786220782657e-06,7.84268881733448e-06,1.9914766485518967e-07,2.9655190580858207e-06,0.00042503175575911347,6.295400760387525e-06,0.00017956813537351707,6.501490312976945e-09,8.5795511796835e-08,1.1204409539556805e-07,2.6784241763305676e-09,0.002168127168010293,1.4968179694585697e-05,8.390464363898333e-05,8.842560428931564e-09,4.5943269747904424e-05,7.31243532754992e-10,5.8286768737040935e-12,8.855749849328699e-05,0.00010883501234571657,7.292778163680607e-11,8.00118255590133e-11,4.522164125677558e-06
5.821443210798634e-07,0.6578535282401927,3.76,0.0,0.3223211184003243,0.9814517341964192,0.01994426340289661,2.5528232529228525e-07,7.286435924607032e-06,0.06814052011697908,0.004995857635303883,0.032875789270565156,0.0200004287926134,0.11829398411558095,0.0008023744786558077,0.0895473193480828,3.5574159266205163e-07,2.709397442157847e-06,0.0009501337545212742,4.719352413644892e-05,0.003439461318154319,0.004575337998051837,0.002476031152438543,0.0004893395314788025,0.001852664901024819,0.0012376567159094864,5.6723736292079084e-05,1.6673553327693745e-08,8.535611766767558e-06,8.613318663748438e-06,2.0719907852758394e-07,3.127945918604466e-06,0.00045406214806593097,6.479410556804323e-06,0.0001917342899961285,6.858693252871115e-09,9.222393282438981e-08,1.1854866279005356e-07,2.8605014073617232e-09,0.0022714611044821905,1.6447267776750423e-05,8.940760548172256e-05,9.176631014642951e-09,4.9984426457016335e-05,8.032590934145591e-10,6.430072115059213e-12,9.074823437802989e-05,0.00011169597265694199,7.480299229228411e-11,8.201613400511938e-11,4.635802016564982e-06
5.907795408572798e-07,0.6583324962249449,3.76,0.0,0.31819947874703225,0.9807740424944743,0.020676167120173197,2.6976944162812903e-07,7.5917450390895535e-06,0.06887697601653146,0.0049907657446176526,0.03357694856155126,0.02024672449470103,0.12118096353150871,0.0008256063424350147,0.09220576579108572,3.5495150893756584e-07,2.7355160309187815e-06,0.0009877227093470552,4.951352273699923e-05,0.003663614240830226,0.004650248559595916,0.002575090095321097,0.0005141886497662323,0.0019766260123675774,0.0012591343700026872,5.906020585022189e-05,1.6727693793833006e-08,9.171604470503918e-06,9.437306756733235e-06,2.1531273302567227e-07,3.293972126389053e-06,0.00048432576572262997,6.665658387519059e-06,0.00020438452013921105,7.223939643981795e-09,9.897032034123789e-08,1.2529626112003829e-07,3.050111223383371e-09,0.002377379647468708,1.803471114339689e-05,9.51028899660853e-05,9.513583849635738e-09,5.427298341800403e-05,8.805152173259744e-10,7.076408465574664e-12,9.291944684825996e-05,0.00011454365774339639,7.666434253460052e-11,8.400429859762211e-11,4.748566689090759e-06
5.994147606346963e-07,0.6588113265886033,3.76,0.0,0.3140890649383526,0.9800854647025771,0.021417200061887225,2.845991739030064e-07,7.900327173230398e-06,0.06960007375516936,0.004983065751106428,0.03427700895032121,0.02048730807154548,0.12404911691240898,0.0008490657463060897,0.09487469986548581,3.539716633901435e-07,2.761005455237339e-06,0.0010255082222914269,5.189933143518915e-05,0.003896498804361077,0.004723835398705312,0.002675862500489156,0.0005395584065129545,0.002106273935262318,0.0012803880586431705,6.141035735049914e-05,1.6774853736383818e-08,9.836080980019106e-06,1.0316499378166088e-05,2.2348027457806732e-07,3.463418875556562e-06,0.0005158281838515653,6.854027991623775e-06,0.0002175194239577194,7.596845054900239e-09,1.0603845306899723e-07,1.322875719387363e-07,3.247301762000317e-09,0.0024858636118506466,1.9735169008728114e-05,0.00010098769842596147,9.853073940265115e-09,5.881601037068952e-05,9.632338791970007e-10,7.769497076222622e-12,9.506943463871772e-05,0.0001173760858940403,7.851042784496126e-11,8.597486577964771e-11,4.860376038305359e-06
6.080499804121127e-07,0.6592898295071347,3.76,0.0,0.3099918459747893,0.9793861577117248,0.022167068990951912,2.9975793507967155e-07,8.211892986051825e-06,0.07030939078305887,0.0049728672296976365,0.03497568789773759,0.020722284514054577,0.12689670219129712,0.000872744631529911,0.09755293757482207,3.52810822104001e-07,2.7858507164503257e-06,0.0010634513516966605,5.4350930036061185e-05,0.0041381523368425426,0.0047961097824712655,0.00277828716289264,0.0005654292340006862,0.0022417170876519645,0.0013014177549352023,6.377151435048807e-05,1.681529834967198e-08,1.0529246048264562e-05,1.1252698036500577e-05,2.316935144368038e-07,3.636101038345944e-06,0.0005485727072545801,7.044398663430191e-06,0.00023113893481612895,7.977010925919982e-09,1.1343148618857007e-07,1.3952282401205002e-07,3.4521123268865706e-09,0.0025968919809618673,2.1553281710899347e-05,0.00010705883215618374,1.0194759619739465e-08,6.36203382791929e-05,1.0516359130303694e-09,8.511119598707285e-12,9.719657337235625e-05,0.00012019135515608472,8.033990880998521e-11,8.792645235740419e-11,4.971151839673697e-06
6.166852001895292e-07,0.6597678230833358,3.76,0.0,0.30590970713332233,0.978676280405578,0.022925486125198576,3.152317015837306e-07,8.526153728255419e-06,0.07100453082949525,0.004960278516316168,0.03567270845121715,0.020951759422729595,0.12972206375711365,0.0008966346581172995,0.10023933793506382,3.5147762843611523e-07,2.8100379840751694e-06,0.0011015143038317831,5.686824393207264e-05,0.004388602772949453,0.004867084786685331,0.002882300850654074,0.0005917810722347707,0.0023830597712984664,0.001322223597273227,6.614107119316706e-05,1.6849289469453704e-08,1.125126909837906e-05,1.224765518352548e-05,2.399444437054011e-07,3.8118279792322565e-06,0.0005825603731275411,7.236645532206251e-06,0.00024524234277298297,8.364026324817594e-09,1.2115193996211213e-07,1.4700179112434445e-07,3.664573553701553e-09,0.0027104419921751286,2.3493658448683378e-05,0.00011331271113586499,1.0538303465559274e-08,6.869254287669596e-05,1.1459404273797937e-09,9.303022986284495e-12,9.929931634902608e-05,0.0001229876440323883,8.215151142257204e-11,8.985774559431172e-11,5.080819757781426e-06
6.253204199669456e-07,0.6602451333367351,3.76,0.0,0.3018444505307806,0.9779559934913561,0.023692169395266863,3.310060647959212e-07,8.842821822086616e-06,0.07168512445633221,0.004945406465261619,0.03636779959280876,0.0211758384871133,0.1325236312193907,0.0009207272157016646,0.1029328023422858,3.499805842462392e-07,2.833554614776443e-06,0.0011396604775935051,5.9451143751410566e-05,0.004647868922882578,0.004936775042920286,0.0029878384924128154,0.000618593433093121,0.0025304020708585475,0.0013428058560661978,6.851649728963173e-05,1.6877084981663093e-08,1.200228485131914e-05,1.3303070247674022e-05,2.482252458412759e-07,3.9904043480976325e-06,0.0006177899628971099,7.430639855419212e-06,0.0002598283172362686,8.757469660192907e-09,1.2920169134894678e-07,1.5472379222035003e-07,3.884707590132559e-09,0.002826489222723435,2.5560865165036786e-05,0.00011974539370371968,1.0883373130761046e-08,7.403892946647107e-05,1.2463642286748156e-09,1.0146914579569558e-11,0.00010137619506772974,0.0001257632118600742,8.394402712586177e-11,9.176750304741294e-11,5.189309340953709e-06
