Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032)
7.8084505508483e-08,0.2650429668921561,3.76,0.0,0.6533661991017407,0.9998128364887912,0.00012379274757665383,3.6969024206921736e-13,2.554999664123763e-10,0.008776335716373483,0.0007394790757552577,0.0014964343449015405,0.0008816648862603743,0.00218163597442424,4.603015699386232e-05,0.001180770559406604,2.0449808437150224e-07,1.2676933412768282e-06,4.572000388669207e-07,4.89323434196027e-07,2.0583928914759042e-07,9.717679899575074e-05,2.3920835074198035e-05,1.2773727441513433e-07,5.473492696392925e-07,3.2443036712283246e-05,2.6801971351094212e-08,1.5005204207175638e-09,8.994206065384664e-12,4.3991626682119074e-12,1.8818291054998855e-09,2.524803822553686e-10,1.0151883985263368e-07,2.932772966954145e-07,1.0948973789347448e-08,6.16161750742214e-13,9.977782152409822e-11,9.21154338026189e-10,1.1000008652428403e-13,3.793533143073958e-10,1.93655573049964e-11,1.3614521092165991e-09,3.271171856873352e-11,6.862463007956186e-11,4.684400262271306e-16
7.909141495468547e-08,0.26504984700412615,3.76,0.0,0.6532073573895792,0.9998063436345205,0.0001295332490577418,3.846139466794703e-13,2.5843625024439225e-10,0.008871251379517095,0.0007558783720738935,0.001533028689803192,0.0009047962501218949,0.0022579077257602743,4.724868283833046e-05,0.0012279308028403525,2.091407507787397e-07,1.2822845822440702e-06,4.886708442623828e-07,5.080552391003408e-07,2.2291340859904272e-07,0.00010028568944932563,2.456060859197981e-05,1.3655598557878208e-07,5.788686422653287e-07,3.3378792196552536e-05,2.8832103524858046e-08,1.5339510773989861e-09,1.0103340220474496e-11,4.966813365962752e-12,1.935796944054871e-09,2.725431621711078e-10,1.0787236771478593e-07,2.976127499409416e-07,1.1938389478996297e-08,6.64787606070841e-13,1.0458220749525848e-10,9.639526073891142e-10,1.1968375722842824e-13,3.910686227096241e-10,2.1469506436401337e-11,1.4884713982672168e-09,3.386850361920075e-11,7.600744302627284e-11,5.197368745045739e-16
8.009832440088794e-08,0.26505680617188787,3.76,0.0,0.6530466702481644,0.9997996988871879,0.00013545541049086424,3.999091909829886e-13,2.6136459984609367e-10,0.008965791082380162,0.0007724285830620002,0.0015700112807587757,0.0009282003306254562,0.002335858501883695,4.8489988303109824e-05,0.0012763090327047829,2.1382728203383377e-07,1.296814785888195e-06,5.218512976343776e-07,5.27360775060663e-07,2.411570029304368e-07,0.00010344565138194912,2.520998343534316e-05,1.458667408771875e-07,6.117811405081451e-07,3.432721410988063e-05,3.0985190506829625e-08,1.567696707237251e-09,1.1331384317604089e-11,5.5987677205308884e-12,1.991046361565057e-09,2.939070509339193e-10,1.1454349002196925e-07,3.019779082122581e-07,1.300225816882839e-08,7.165501587738171e-13,1.0955676534737471e-10,1.008151416251751e-09,1.3007261693297068e-13,4.031017173530725e-10,2.3770568611461235e-11,1.625453664598933e-09,3.505185830596281e-11,8.407446213138809e-11,5.758878155886482e-16
8.110523384709041e-08,0.26506384511053355,3.76,0.0,0.652884122193423,0.9997929005770908,0.00014156215760162966,4.1557922098049094e-13,2.6428524835584847e-10,0.009059959129954434,0.0007891284642073718,0.001607380405958056,0.0009518754214605521,0.002415503503473751,4.975428119911244e-05,0.0013259189455962711,2.1855732272162463e-07,1.3112845536176685e-06,5.568090450921317e-07,5.472542640007137e-07,2.60633333434608e-07,0.00010665656024368395,2.5869034785184657e-05,1.5569037620476728e-07,6.46131536048672e-07,3.528824438727068e-05,3.326678503862633e-08,1.6017551170909634e-09,1.2689175805099062e-11,6.301309582840001e-12,2.047610639449791e-09,3.1663722087437957e-10,1.2154444447224558e-07,3.0637362431696246e-07,1.4145060007093346e-08,7.716059312278157e-13,1.147056768696492e-10,1.0537775611901429e-09,1.4120727930201935e-13,4.154659809837641e-10,2.6284300527399818e-11,1.7730323292910525e-09,3.626210706806784e-11,9.287898575830603e-11,6.372810249382437e-16
8.211214329329288e-08,0.2650709645289939,3.76,0.0,0.6527196978641054,0.9997859470446246,0.0001478564073656335,4.31627243711523e-13,2.671984323703929e-10,0.009153759875342234,0.0008059767440349851,0.0016451343685240103,0.0009758197781660989,0.0024968577971503834,5.104176602184956e-05,0.001376774127764763,2.2333050947667192e-07,1.3256944941395027e-06,5.936133332658859e-07,5.677501799620068e-07,2.8140815680602465e-07,0.00010991828381552348,2.6537839474827106e-05,1.6604831296827272e-07,6.819656311950199e-07,3.62618236757528e-05,3.5682599800918744e-08,1.6361240669518259e-09,1.4188363588955876e-11,7.0812395868048734e-12,2.1055237892511225e-09,3.408011063047431e-10,1.288878205198268e-07,3.108007545708024e-07,1.5371476149226687e-08,8.30116866825701e-13,1.200332047564e-10,1.1008579801349046e-09,1.531300643998877e-13,4.28175506248276e-10,2.902725841961235e-11,1.9318714998789842e-09,3.749957719292361e-11,1.0247767563827142e-10,7.043300787496451e-16
8.311905273949535e-08,0.2650781651299079,3.76,0.0,0.6525533820246247,0.9997788366404976,0.00015434106754697998,4.4805642828386994e-13,2.701043919359955e-10,0.00924719771936662,0.0008229721241740741,0.0016832714866554543,0.0010000316180096295,0.0025799363125962576,5.235264390269831e-05,0.0014288880528809588,2.2814647099664278e-07,1.3400452234239573e-06,6.323350129820835e-07,5.888632501858237e-07,3.035497841768496e-07,0.00011323068231563785,2.7216475995941757e-05,1.769625643737582e-07,7.193302792953748e-07,3.724789132167e-05,3.823850877408134e-08,1.6708012700935282e-09,1.5841455036648686e-11,7.945909570638125e-12,2.1648205529453856e-09,3.664684425259287e-10,1.3658656675627113e-07,3.1526015862499964e-07,1.668639450269056e-08,8.922504235480184e-13,1.2554369499006565e-10,1.1494197510729898e-09,1.6588504164789966e-13,4.412451240195527e-10,3.2017047531006996e-11,2.1026669637731718e-09,3.8764598929992715e-11,1.1293071833237374e-10,7.774752456538956e-16
8.412596218569782e-08,0.26508544760949304,3.76,0.0,0.6523851595678863,0.9997715677259412,0.00016101903624251635,4.648699069284446e-13,2.730033705379278e-10,0.009340277110145545,0.0008401132794393075,0.0017217900937686206,0.001024509119896721,0.002664753839686376,5.368711256058816e-05,0.0014822740798008018,2.3300482805986323e-07,1.3543373646639676e-06,6.730465419867798e-07,6.106084561152375e-07,3.2712914029946934e-07,0.00011659360849785754,2.790502450436272e-05,1.8845574149777293e-07,7.582734054687909e-07,3.824638535872958e-05,4.094054851804134e-08,1.7057843932449969e-09,1.7661864814352137e-11,8.903258729960587e-12,2.2255364028313365e-09,3.937113043890036e-10,1.4465399838448486e-07,3.197526992950413e-07,1.80949155191408e-08,9.581796664822535e-13,1.312415793018049e-10,1.1994900908572335e-09,1.7951807290650631e-13,4.5469043251936044e-10,3.527237327536108e-11,2.286147194614432e-09,4.00575056056928e-11,1.24301991842204e-10,8.571848246571766e-16
8.513287163190028e-08,0.2650928126574157,3.76,0.0,0.6522150155181191,0.9997641386729226,0.00016789320143135067,4.820707760793252e-13,2.7589561508824436e-10,0.009433002542629871,0.0008573988579261526,0.001760688538637544,0.0010492504243102799,0.0027513250256267566,5.504536625414864e-05,0.0015369454503290371,2.3790519354705122e-07,1.3685715482292582e-06,7.158219867019351e-07,6.330010343144541e-07,3.522198228408122e-07,0.00012000690774307311,2.8603566825783166e-05,2.005510591350928e-07,7.98844027646668e-07,3.925724249686751e-05,4.379491936919967e-08,1.7410710567880838e-09,1.9663965581751783e-11,9.961851557989718e-12,2.28770754098879e-09,4.2260414438440756e-10,1.5310380478414723e-07,3.2427924239097584e-07,1.9602358030943653e-08,1.0280833592159505e-12,1.3713137771038494e-10,1.2510963541244907e-09,1.9407685565709158e-13,4.685278272468953e-10,3.8813094123989736e-11,2.4830743711695312e-09,4.1378633739447384e-11,1.3665923743192499e-10,9.439565302020485e-16
8.613978107810275e-08,0.26510026095666267,3.76,0.0,0.6520429350336985,0.9997565478643572,0.00017496644052926588,4.996620974785371e-13,2.7878137591188025e-10,0.009525378558105115,0.0008748274811205005,0.0017999651855331,0.0010742536332793067,0.002839664372103745,5.642759573435958e-05,0.0015929152869835932,2.4284717246725127e-07,1.3827484116150752e-06,7.607370229998065e-07,6.560564773027804e-07,3.788981617532172e-07,0.00012347041814419297,2.9312186461322792e-05,2.1327234141538048e-07,8.410922779173914e-07,4.028039811196607e-05,4.680798655233331e-08,1.7766588349798044e-09,2.1863140566615888e-11,1.1130917628362158e-11,2.351370898302009e-09,4.5322383023246615e-10,1.619500571670898e-07,3.2884065654923996e-07,2.121426512898629e-08,1.1021460540554152e-12,1.4321770113999836e-10,1.3042660323230532e-09,2.0961096625741038e-13,4.827745317226531e-10,4.2660276244778e-11,2.694245408357516e-09,4.272832316066168e-11,1.5007423672224442e-10,1.0383189252197582e-15
8.815359997050769e-08,0.26511541000690947,3.76,0.0,0.6516929060820036,0.9997408745682601,0.00018972159466735814,5.36028177385239e-13,2.845344646445128e-10,0.009709100731509076,0.0009101082153210559,0.001879646620791317,0.0011250379808187786,0.003021704808832192,5.926472724160184e-05,0.0017088022389263264,2.528543514802136e-07,1.4109327630977394e-06,8.572966163418978e-07,7.042192116618531e-07,4.373371463973394e-07,0.00013054738880235471,3.076000008840968e-05,2.4069117450954166e-07,9.308278927200716e-07,4.236333955318589e-05,5.333650109325451e-08,1.8487278032867596e-09,2.6919632284106907e-11,1.3840970047704165e-11,2.483325628671627e-09,5.199635067366409e-10,1.8089014065726724e-07,3.3807158573492733e-07,2.4774802357218677e-08,1.2635161316190423e-12,1.559988376707887e-10,1.4154062783978872e-09,2.438131304405056e-13,5.125690964177588e-10,5.136467231441239e-11,3.1626867009847657e-09,4.551476243921588e-11,1.8038593820635623e-10,1.252093336833555e-15
8.996603697367214e-08,0.26512933558209534,3.76,0.0,0.6513711113737641,0.9997261994068564,0.0002037107006147133,5.701230415326406e-13,2.896926507083288e-10,0.009873302168529541,0.0009423357196403217,0.001952637275933777,0.0011716197799902736,0.0031917307123716107,6.19019829437987e-05,0.001817670373756866,2.6199900797770884e-07,1.4361091835343307e-06,9.523097560403466e-07,7.499933559592192e-07,4.961858017730817e-07,0.00013708661376505941,3.2098368942081486e-05,2.677605873583541e-07,1.0178539424867841e-06,4.427937170721441e-05,5.982217177071082e-08,1.914594416727447e-09,3.232145298231898e-11,1.6765562263137308e-11,2.6075736291201538e-09,5.867569139325579e-10,1.9944131699926846e-07,3.4650744720576315e-07,2.839696452902964e-08,1.4249460546443518e-12,1.6822219115678745e-10,1.5210579459503997e-09,2.7846804947626907e-13,5.409749186401746e-10,6.048482513103426e-11,3.6417408403652125e-09,4.81237185055931e-11,2.1209339724181935e-10,1.4764381308943002e-15
9.177847397683659e-08,0.26514354119455985,3.76,0.0,0.6510428182284101,0.9997109755313477,0.00021838902659492536,6.055291234368636e-13,2.948338767159034e-10,0.010036444177811604,0.0009750040486217517,0.0020268285894306905,0.0012190188779814877,0.003367704036691133,6.461972155188107e-05,0.0019309439326468407,2.712719929674518e-07,1.461110120009066e-06,1.0555055116667694e-06,7.981678893097381e-07,5.614967072442794e-07,0.00014378567963527095,3.3470764036143004e-05,2.97257030038262e-07,1.1111484031540274e-06,4.6234184026065895e-05,6.69286454484538e-08,1.9813968371061465e-09,3.865318976573164e-11,2.0226646504637673e-11,2.737263882674199e-09,6.604549969151708e-10,2.1951409371105873e-07,3.5506991168509164e-07,3.245467700533611e-08,1.6029951442611917e-12,1.8115844330218398e-10,1.6322087982512022e-09,3.171444961885998e-13,5.710160381633742e-10,7.098689545014946e-11,4.181037781917373e-09,5.083066196093183e-11,2.4854886862928104e-10,1.7351690265930538e-15
9.359091098000104e-08,0.26515803056928106,3.76,0.0,0.6507079453090998,0.9996951939345907,0.0002337729145335664,6.422631789673669e-13,2.9995972352886086e-10,0.010198554840546305,0.0010081042203416294,0.0021022115997583837,0.0012672228217705736,0.0035497037233728655,6.741892267254279e-05,0.0020486948400271366,2.806707232082702e-07,1.485939539291729e-06,1.1673831512549235e-06,8.488424954358918e-07,6.338216357485013e-07,0.00015064338798744114,3.487773360737321e-05,3.293421267566209e-07,1.2110468482603593e-06,4.822735036594359e-05,7.469911992968893e-08,2.049119288020247e-09,4.6048730382143764e-11,2.430806408480109e-11,2.872637828699566e-09,7.415981278211595e-10,2.412053810207208e-07,3.6376412567887716e-07,3.698916293348589e-08,1.798960424380595e-12,1.9483814652520714e-10,1.7490240248020816e-09,3.602052420094447e-13,6.028271999471189e-10,8.304527698759447e-11,4.7866210876122905e-09,5.363770999801239e-11,2.903423940859568e-10,2.0326912332697863e-15
9.540334798316549e-08,0.265172807350976,3.76,0.0,0.6503664129090091,0.9996788457411153,0.00024987856128915007,6.803416959142873e-13,3.0507180615628366e-10,0.010359662671925063,0.0010416269873272127,0.0021787775185335583,0.0013162187620591236,0.0037378069644077396,7.030052553284433e-05,0.002170993591941612,2.901925363796667e-07,1.5106014769601521e-06,1.2884585433380349e-06,9.021195788848168e-07,7.137457646849007e-07,0.00015765846904972124,3.63198438679607e-05,3.641842576428623e-07,1.3178983463267536e-06,5.025843008413593e-05,8.317858083638894e-08,2.11774553524075e-09,5.465743818192324e-11,2.910451648576711e-11,3.0139443234240834e-09,8.307548307814718e-10,2.646167376399744e-07,3.7259525250969215e-07,4.204447927199784e-08,2.0142064076444737e-12,2.0929304436548994e-10,1.871670211885304e-09,4.080362289484783e-13,6.365545866176986e-10,9.685204244303125e-11,5.464984944891348e-09,5.654702403387154e-11,3.3812245396989104e-10,2.3738657679695833e-15
9.721578498632994e-08,0.2651878751020441,3.76,0.0,0.6500181430025294,0.9996619222109926,0.0002667220108352803,7.197809185108804e-13,3.101717732212792e-10,0.010519796605587002,0.0010755628410942337,0.0022565177327875155,0.001365993457398736,0.00393208915146804,7.32654282044403e-05,0.0022979092153840234,2.9983469229946557e-07,1.5351000355009858e-06,1.4192639945818843e-06,9.581042641571917e-07,8.018887788747227e-07,0.00016482958266834054,3.779767907981885e-05,4.019586195073437e-07,1.4320659080947623e-06,5.2326968007878885e-05,9.241380655775962e-08,2.1872588951218117e-09,6.464547561860717e-11,3.4722677184149596e-11,3.1614395436865316e-09,9.285223847469947e-10,2.8985452913182933e-07,3.8156846941771075e-07,4.766763198978392e-08,2.2501665458936556e-12,2.2455613462441918e-10,2.000315342843641e-09,4.610473756965541e-13,6.723565437842724e-10,1.1261829681571973e-10,6.223095312366349e-09,5.956081193309115e-11,3.926002506816578e-10,2.7640453955749542e-15
9.902822198949439e-08,0.2652032373001554,3.76,0.0,0.6496630592957443,0.9996444147436455,0.00028431914653679794,7.605968725382001e-13,3.1526130637666835e-10,0.010678985976839576,0.0011099020171901456,0.002335423807141508,0.00141653327922399,0.004132623826109656,7.631448685886132e-05,0.0024295092282530604,3.0959437429120166e-07,1.5594393822205665e-06,1.5603480498021983e-06,1.0169043910342836e-06,8.989059625573715e-07,0.00017215531921789065,3.9311841620658416e-05,4.428472761326536e-07,1.5539269408850092e-06,5.4432494438026515e-05,1.024533696160788e-07,2.2576422438557264e-09,7.619719523076285e-11,4.1282386745404865e-11,3.3153868729229324e-09,1.035527400867757e-09,3.170300886962329e-07,3.90688964720919e-07,5.390869144406541e-08,2.5083446200492098e-12,2.40661735400093e-10,2.1351288024237673e-09,5.196733770119157e-13,7.104043356886281e-10,1.3057560091792677e-10,7.068411314411581e-09,6.26813302063802e-11,4.545541905683724e-10,3.209112526751407e-15
9.999999999999998e-08,0.26521889733616066,3.76,0.0,0.6494698412302763,0.999634784298446,0.0002940701043656966,7.830537385624806e-13,3.179864701593697e-10,0.010763960199952365,0.0011284763445721829,0.0023782082866726025,0.0014439415544356083,0.004242744866956623,7.79842494246231e-05,0.0025020216586849075,3.148746392675206e-07,1.5724253615117588e-06,1.6404222811015328e-06,1.0496292247732816e-06,9.548178757377357e-07,0.0001761463400612265,4.013886906883093e-05,4.6611868890298747e-07,1.6225697457799329e-06,5.557648364778084e-05,1.0818501194102692e-07,2.2957320160267353e-09,8.31050579513716e-11,4.5233407048795963e-11,3.400680151474491e-09,1.0969320653070034e-09,3.3243922267174135e-07,3.956415811916875e-07,5.7527850668769155e-08,2.6564679735643666e-12,2.496564494228873e-10,2.2100116924207306e-09,5.535785302657116e-13,7.317932126261233e-10,1.4119346859891355e-10,7.5603144155776e-09,6.439922035045026e-11,4.911440272466229e-10,3.472571298914544e-15
1.0084065899265883e-07,0.26521889733616066,3.76,0.0,0.6493010872761099,0.9996263148815973,0.00030268568351516533,8.028053909545712e-13,3.2034211967255165e-10,0.01083726050469739,0.001144634500730932,0.0024154874858767885,0.0014678242177536942,0.004339482630979626,7.94485150553486e-05,0.0025658596000047978,3.1946869069820264e-07,1.5836237469714546e-06,1.7122752544405797e-06,1.0786305060479188e-06,1.0054892782064577e-06,0.00017963420047685316,4.0862952041353104e-05,4.870391979311727e-07,1.6838737092337547e-06,5.657452518654655e-05,1.1334763443249116e-07,2.3288780275766317e-09,8.951659669489758e-11,4.891793301130947e-11,3.47605677281214e-09,1.1524263752479044e-09,3.4625988016000555e-07,3.9996193503649316e-07,6.082090769593016e-08,2.7903160705617902e-12,2.576455539575659e-10,2.2762813843722077e-09,5.843744947556333e-13,7.508829307164648e-10,1.509774651782615e-10,8.008906843648485e-09,6.591088616801069e-11,5.248345614819851e-10,3.715519021206832e-15
1.0265309599582328e-07,0.265234858511903,3.76,0.0,0.6489321542612334,0.9996076143141434,0.000321837161103778,8.464221399903804e-13,3.2541595887777507e-10,0.010994650272732507,0.0011797500324376262,0.0024967006948893506,0.001519851888763559,0.004552735262136355,8.266828306372833e-05,0.0027070247130988245,3.294546765467485e-07,1.6076574196922808e-06,1.875625878666583e-06,1.143395849918407e-06,1.1223684296754175e-06,0.0001872646804825495,4.245164911383258e-05,5.347302904417226e-07,1.822313801294869e-06,5.875256164848865e-05,1.2514875134604486e-07,2.400948273316653e-09,1.0482885011211691e-10,5.77794208265167e-11,3.6437266391634244e-09,1.2799062122448202e-09,3.776656630883627e-07,4.09392582561274e-07,6.84608255462768e-08,3.0977292590831446e-12,2.7554475828702767e-10,2.423945302410534e-09,6.556373376167145e-13,7.939918174416513e-10,1.7410091651672446e-10,9.05309234706672e-09,6.925184003214696e-11,6.043684115631982e-10,4.290328040147673e-15
