Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86),C4H6(85)
1.2861685338774066e-05,0.33058889642106076,3.76,0.0,5.976490756480587e-05,0.017191931619785238,0.9254088468861469,1.1120433119506132e-05,1.4657116488469475e-05,0.005289842733711975,1.4793649267418673e-06,0.008313439805934767,0.01794963767798527,0.0008584305070878253,2.7859098446163814e-05,0.4560298666399099,3.117945045360378e-12,6.180872131068147e-09,5.2652838377677025e-05,4.924587945820838e-07,0.07942125753081702,0.003908966847223585,0.0001595657632283787,1.902886591670374e-05,0.6088463435660347,0.0001291474292683337,8.397679435436107e-08,2.43592644343809e-11,4.649233122807297e-05,7.419926224563309e-05,2.2571091773946958e-09,3.720026293678668e-08,1.568677243656632e-05,3.2189472685150296e-08,0.0008005987803383284,8.177094836721799e-11,3.963413818796763e-09,2.7441991465391233e-09,1.4906520805595224e-08,0.21310618462557432,0.00015381825333142968,2.674183962899345e-06,3.6622008747706376e-10,0.00012088929732397084,1.92457775735766e-08,6.194515470864344e-11,9.837746130338169e-06,0.00013159066150058218,2.5927817827030807e-12,3.0430778758557615e-12,9.437498272196101e-08,2.4827383045078393e-08,6.825701071403967e-09,0.00032763196989696964,6.877424082425699e-11,1.3622984995711498e-12,1.2729265070564436e-05,1.0690711355361137e-08,2.6456491276420944e-08,3.712507756759893e-12,8.637022811762785e-08,7.940267690619609e-10,9.345794477647877e-13,1.5640243783735704e-09,4.0460218528136634e-07,3.183989995376277e-09
1.293962926731686e-05,0.3305861441657036,3.76,0.0,5.966588805045994e-05,0.017000744822630292,0.9254889526340315,1.0834910607450382e-05,1.4353740324178068e-05,0.00526275095819638,1.4635037760583737e-06,0.008320283715068665,0.017765108680060572,0.0008554518045573034,2.7503361216207035e-05,0.4562087940129698,3.050699332211823e-12,6.080853691086069e-09,5.205877535098249e-05,4.848027466896673e-07,0.07931847963123258,0.00386591227940922,0.00015788114767149278,1.8678881097152358e-05,0.6089878214863697,0.0001263862457951169,8.240962697869261e-08,2.4006407038238098e-11,4.590767877811969e-05,7.323971970776896e-05,2.2244947287853314e-09,3.6662399931189514e-08,1.5550775416215007e-05,3.168192501768357e-08,0.0007980407393808116,8.061934742352917e-11,3.888907825627684e-09,2.6933795703986605e-09,1.4779854860836337e-08,0.21321263035436408,0.00015397406728673865,2.651269066032091e-06,3.594552347397304e-10,0.00012107764313618758,1.9128722053287458e-08,6.058399796685048e-11,9.687991814285476e-06,0.0001301712573930751,2.5362586689530027e-12,2.976765990687857e-12,9.23867398822571e-08,2.4491185409800595e-08,6.775142425642829e-09,0.00032674917797678504,6.803522133067008e-11,1.3476559818271984e-12,1.260798387575284e-05,1.0661898335252585e-08,2.6235590817512353e-08,3.672257083494087e-12,8.546960189862991e-08,7.836571691519718e-10,9.162744569446443e-13,1.5482539326857887e-09,4.046901490165084e-07,3.18465782675039e-09
1.3017573195859655e-05,0.33058342961918086,3.76,0.0,5.956789510207116e-05,0.016813688577469805,0.9255663192677492,1.0557165575633154e-05,1.4057695098957603e-05,0.0052359813528103,1.4478983804350721e-06,0.008327417117780532,0.017583363850091335,0.0008525124313562407,2.7155324300983965e-05,0.45638550623604623,2.9854365472077406e-12,5.983376356586212e-09,5.147478656267963e-05,4.773308277164148e-07,0.07921753466568895,0.0038235713201094034,0.0001562250566744045,1.8337310903886207e-05,0.6091262064401642,0.0001237010713437862,8.088530744304176e-08,2.3660959059454973e-11,4.533445472731159e-05,7.229983274613733e-05,2.1925633356199055e-09,3.6136250693714306e-08,1.5416815458274585e-05,3.1186231162205965e-08,0.0007955322251299179,7.94924964530644e-11,3.816206541751174e-09,2.643787104919237e-09,1.46565289373644e-08,0.21331740572471922,0.00015413797383830025,2.6287436846283684e-06,3.5286764228176094e-10,0.00012127155849477243,1.901513279469413e-08,5.926262122271387e-11,9.541434310910277e-06,0.00012877112895063412,2.481340437636851e-12,2.912336151438618e-12,9.045411172574043e-08,2.4164445433865132e-08,6.725516263010098e-09,0.00032589777059793004,6.731305573459967e-11,1.3333474237842645e-12,1.2489606003917581e-05,1.0634109637109231e-08,2.60187681836004e-08,3.6329106204681105e-12,8.458758498838677e-08,7.73497710377793e-10,8.985010231689377e-13,1.5328497481498812e-09,4.048130222942494e-07,3.1856006901022923e-09
1.309551712440245e-05,0.3305807521564774,3.76,0.0,5.9470844627036075e-05,0.016630642698573818,0.9256410400150873,1.0286992983666734e-05,1.3768787486590608e-05,0.00520952634111242,1.4325423996362552e-06,0.008334830797192801,0.01740435436895289,0.0008496111587848882,2.6814762658815883e-05,0.4565600291974372,2.92208227367494e-12,5.888354230485221e-09,5.09006528738362e-05,4.700374270782328e-07,0.0791183740064516,0.0037819294227496797,0.0001545968241423101,1.8003913191205583e-05,0.6092615872080871,0.00012108943708947111,7.940234671332478e-08,2.3322713363039505e-11,4.477236654969364e-05,7.137906514343785e-05,2.1612959604099443e-09,3.5621473659066874e-08,1.5284840255850987e-05,3.070202897471302e-08,0.0007930718688250501,7.838967692658655e-11,3.745255677552698e-09,2.5953847976553595e-09,1.4536432056361378e-08,0.2134205500662626,0.00015430968072185558,2.606597574729003e-06,3.4645183539007933e-10,0.00012147084621142344,1.8904895555498093e-08,5.7979640093829807e-11,9.397985617060388e-06,0.00012738998653826533,2.4279716486372167e-12,2.8497233696420063e-12,8.857519369104783e-08,2.3846839678279265e-08,6.676795098047792e-09,0.0003250767237385348,6.660719362721014e-11,1.3193619187157599e-12,1.2374049992526485e-05,1.0607311837653942e-08,2.580590608766837e-08,3.5944391154297716e-12,8.372362525623866e-08,7.635428023741119e-10,8.812392206786291e-13,1.5177995539288194e-09,4.0496966771058813e-07,3.1868096229659744e-09
1.3173461052945245e-05,0.3305781111629912,3.76,0.0,5.937465642046405e-05,0.0164514912692067,0.9257132044831914,1.002419202406324e-05,1.348682942605427e-05,0.005183378610799295,1.4174297195551226e-06,0.008342515829523606,0.01722803226279494,0.0008467468058579063,2.6481459309627783e-05,0.45673238890882784,2.8605654484162266e-12,5.795704959072872e-09,5.033616102513369e-05,4.6291713613340875e-07,0.07902095063229994,0.003740972375051124,0.00015299580469658184,1.7678453961703375e-05,0.6093940495018988,0.00011854896457984272,7.795931759151812e-08,2.2991470099392108e-11,4.422113097428166e-05,7.047689871776848e-05,2.130674232932212e-09,3.511773969539847e-08,1.5154799457977492e-05,3.022896990602664e-08,0.0007906583476578698,7.731019645941892e-11,3.6760029213131446e-09,2.54813704500354e-09,1.4419457519525455e-08,0.2135221015172479,0.00015448890608438248,2.584820864055751e-06,3.4020252856017983e-10,0.00012167531596154881,1.8797900603642412e-08,5.673372516064148e-11,9.25756071646638e-06,0.0001260275452604534,2.3760990965323674e-12,2.788865268560343e-12,8.674815734115398e-08,2.3538057392817234e-08,6.62895245904663e-09,0.0003242850525833359,6.591710711908577e-11,1.3056890061129605e-12,1.2261236893444217e-05,1.0581472793347045e-08,2.5596891605931612e-08,3.556814508748481e-12,8.2877191341002e-08,7.53787036979203e-10,8.644700191091134e-13,1.5030915924389725e-09,4.0515899068082205e-07,3.188276000386652e-09
1.325140498148804e-05,0.3305755060344658,3.76,0.0,5.927925400408509e-05,0.016276122464396175,0.9257828988176571,9.768566142229424e-06,1.3211637973577135e-05,0.005157531102843944,1.4025544418248453e-06,0.008350463572821269,0.017054350395154592,0.0008439182372521426,2.6155204996767756e-05,0.45690261146859124,2.800818235401522e-12,5.705349580050945e-09,4.978110343096053e-05,4.559647397764897e-07,0.07892521906605586,0.0037006862913125413,0.0001514213728448682,1.7360707037780245e-05,0.6095236760878815,0.00011607736205214709,7.655485166703273e-08,2.2667036474969517e-11,4.368047364050394e-05,6.959283257211212e-05,2.1006804292723295e-09,3.462473169987655e-08,1.5026644579679156e-05,2.9766718491463733e-08,0.0007882903829725812,7.625338795483892e-11,3.6083978747210236e-09,2.50200954989827e-09,1.4305502751698953e-08,0.21362209706843488,0.0001546753780359014,2.563404035670863e-06,3.341146196732185e-10,0.00012188478399690864,1.8694042566144873e-08,5.552359996178747e-11,9.120077467969645e-06,0.000124683524859429,2.3256717166805958e-12,2.7297019941672202e-12,8.497124792049979e-08,2.3237800053188278e-08,6.5819628529271825e-09,0.00032352180972904787,6.524229005354945e-11,1.2923186562166108e-12,1.2151090196053554e-05,1.0556561581816326e-08,2.539161602020741e-08,3.5200098919285546e-12,8.204777183112354e-08,7.442251826893098e-10,8.481752543826794e-13,1.48871459462145e-09,4.0537993739027083e-07,3.189991518782511e-09
1.3329348910030834e-05,0.3305729361768942,3.76,0.0,5.918456447250146e-05,0.016104428382017685,0.925850205853781,9.519923039108822e-06,1.2943035186438683e-05,0.0051319770010944486,1.3879108768571558e-06,0.008358665656220522,0.016883262458260714,0.0008411243613519246,2.5835797865959156e-05,0.4570707230281654,2.7427758267180826e-12,5.617212375169339e-09,4.92352779999765e-05,4.491752084927624e-07,0.07883113531499314,0.003661057604624055,0.0001498729221966718,1.705045374633169e-05,0.6096505469046343,0.00011367242117933778,7.51876368065731e-08,2.234922643659145e-11,4.315012860194857e-05,6.87263824599431e-05,2.071297443106801e-09,3.414214402098453e-08,1.49003289174464e-05,2.9314951813612957e-08,0.0007859667385258908,7.521860839605172e-11,3.542391968206418e-09,2.4569692610826794e-09,1.4194469117585979e-08,0.21372057260507427,0.00015486883422377554,2.5423379116000193e-06,3.281831819787618e-10,0.00012209907287159247,1.859322020905134e-08,5.434803857923223e-11,8.985456500072982e-06,0.00012335764957962643,2.276640501971628e-12,2.6721760987732724e-12,8.324278080536026e-08,2.2945780815970583e-08,6.53580171890026e-09,0.0003227860834908302,6.45822569123143e-11,1.2792412481959714e-12,1.2043535746896629e-05,1.0532548446572402e-08,2.5189974633799686e-08,3.48399944926169e-12,8.12348745085897e-08,7.348521776325822e-10,8.323375777909983e-13,1.4746577599716177e-09,4.0563149285601634e-07,3.1919481806588805e-09
1.3407292838573629e-05,0.3305704010064297,3.76,0.0,5.909051834712821e-05,0.015936304882605314,0.925915205259769,9.278074658218769e-06,1.2680847992130688e-05,0.005106709722404592,1.3734935329204223e-06,0.008367113969742533,0.016714722963805134,0.0008383641283992953,2.5523043160400424e-05,0.4572367497612585,2.686376255940285e-12,5.531220680448597e-09,4.8698487970699506e-05,4.4254369084260814e-07,0.07873865681383822,0.0036220730593552342,0.00014834986472596261,1.674748264093014e-05,0.6097747391749605,0.00011133201378045674,7.385641435736716e-08,2.20378603107882e-11,4.262983813860847e-05,6.787708018128632e-05,2.0425087527473214e-09,3.3669681851515066e-08,1.477580746940759e-05,2.8873358801236468e-08,0.0007836862188441203,7.420523756808601e-11,3.4779383586857107e-09,2.412984303898462e-09,1.4086261722582726e-08,0.21381756294689916,0.00015506902143174316,2.5216136374815043e-06,3.224034568553324e-10,0.00012231801118119297,1.849533618954542e-08,5.320586298746842e-11,8.853621082840963e-06,0.00012204964810470591,2.2289583858468275e-12,2.6162323953829563e-12,8.156113724359607e-08,2.2661723907493612e-08,6.490445385440791e-09,0.0003220769963069449,6.393654148424513e-11,1.2664475437498121e-12,1.193850166673705e-05,1.0509404744922657e-08,2.4991866552741034e-08,3.448758387874357e-12,8.043802524193514e-08,7.256631216475401e-10,8.169403979559635e-13,1.4609107294462446e-09,4.059126791152643e-07,3.194138280310485e-09
1.3485236767116423e-05,0.33056789994929436,3.76,0.0,5.8997049437225504e-05,0.015771651437046796,0.9259779736727878,9.042837175155392e-06,1.2424908039003128e-05,0.0050817229072563416,1.3592971055545131e-06,0.00837580065458631,0.016548687233789373,0.0008356365287338514,2.5216752930287213e-05,0.4574007178349997,2.6315603235757557e-12,5.44730475417439e-09,4.817054173439759e-05,4.360655062820708e-07,0.07864774237041244,0.0035837197040793703,0.0001468516300668093,1.645158923071901e-05,0.6098963275124446,0.00010905408827495386,7.255997645850718e-08,2.173276463118437e-11,4.211935262424326e-05,6.70444729283052e-05,2.0142984052910557e-09,3.3207060933621486e-08,1.4653036859353579e-05,2.844163979464846e-08,0.0007814476676765726,7.321267743127958e-11,3.4149918802158653e-09,2.3700239496286373e-09,1.398078929065278e-08,0.213913101886317,0.00015527569520063864,2.501222668892722e-06,3.167708494680875e-10,0.00012254143331643776,1.8400296949373752e-08,5.209594152394344e-11,8.724497030990163e-06,0.00012075925351801679,2.1825801560395052e-12,2.5618178881523802e-12,7.992476256823125e-08,2.238536427013543e-08,6.445871043978546e-09,0.00032139370322506716,6.330469629544759e-11,1.2539286759981945e-12,1.18359182770449e-05,1.0487102898576766e-08,2.4797194558492215e-08,3.4142629078510532e-12,7.96567672469543e-08,7.166532718432623e-10,8.019678626671439e-13,1.4474635629597213e-09,4.062225535186394e-07,3.196554390387302e-09
1.3563180695659218e-05,0.3305654324416706,3.76,0.0,5.8904094707142835e-05,0.015610370981068064,0.9260385848287206,8.814030981520796e-06,1.2175051590820494e-05,0.00505701041078906,1.3453164728744411e-06,0.008384718093848477,0.016385111390890803,0.0008329405911150211,2.4916745755812806e-05,0.45756265338339724,2.578271412068707e-12,5.365397664576597e-09,4.7651252666171895e-05,4.2973613827578726e-07,0.07855835211403084,0.003545984884033806,0.00014537766483856016,1.616257570761482e-05,0.6100153840234297,0.000106836666873987,7.129716392837887e-08,2.1433771875150548e-11,4.1618429939197187e-05,6.622812264245835e-05,1.986650992725288e-09,3.2754007072428565e-08,1.453197526470957e-05,2.8019506136507033e-08,0.0007792499665095782,7.224035110801118e-11,3.3535089756865885e-09,2.328058564879288e-09,1.387796400395792e-08,0.21400722222505847,0.0001554886194672282,2.481156758175208e-06,3.112809215442641e-10,0.00012276917923061866,1.830801253339789e-08,5.1017186766732644e-11,8.59801261584054e-06,0.00011948620317942028,2.1374623942934888e-12,2.5088816828754217e-12,7.833216339523754e-08,2.2116447087075657e-08,6.402056707937311e-09,0.0003207353904684816,6.26862917385826e-11,1.2416761320653582e-12,1.1735718032673208e-05,1.0465616346837222e-08,2.4605864960659874e-08,3.380490155322649e-12,7.889066055407298e-08,7.078180366907362e-10,7.87404817832448e-13,1.4343067241127638e-09,4.065602071102391e-07,3.1991893491205426e-09
1.3641124624202012e-05,0.33056299792958405,3.76,0.0,5.881159414921923e-05,0.015452369775980006,0.9260971096859263,8.591480649298567e-06,1.1931119418681832e-05,0.005032566294192125,1.3315466874590058e-06,0.00839385890364017,0.0162239523478466,0.0008302753811255306,2.4622846482564018e-05,0.45772258248350756,2.5264553062034784e-12,5.2854351236912315e-09,4.714043897793779e-05,4.235512277102513e-07,0.07847044744570189,0.0035088562335852925,0.0001439274320028867,1.5880250695140168e-05,0.6101319784047177,0.00010467784317849785,7.006686398857715e-08,2.1140720117281945e-11,4.112683514419986e-05,6.54276054834722e-05,1.95955162025974e-09,3.23102555553642e-08,1.4412582348142095e-05,2.760667952705771e-08,0.0007770920331237266,7.12877016570821e-11,3.293447598721533e-09,2.2870595447325284e-09,1.3777701311318774e-08,0.21409995580938118,0.00015570756622024784,2.4614079410438324e-06,3.0592938423287404e-10,0.00012300109421643887,1.8218396351413487e-08,4.9968552972413476e-11,8.474098448153503e-06,0.00011823023861695585,2.093563375947637e-12,2.4573748486877988e-12,7.678190349936328e-08,2.185472718515029e-08,6.3589811716361884e-09,0.00032010127407704295,6.208091480892875e-11,1.229681727968372e-12,1.1637835450051881e-05,1.0444919502222033e-08,2.441778739245004e-08,3.3474181561835794e-12,7.813928101574074e-08,6.991529684370575e-10,7.732367516331207e-13,1.4214310581718484e-09,4.0692476309909434e-07,3.202036248250962e-09
1.3719068552744807e-05,0.33056059586878456,3.76,0.0,5.871949066216301e-05,0.015297557275649755,0.9261536165432669,8.375014897130067e-06,1.1692956641178204e-05,0.005008384816461394,1.3179829647885633e-06,0.008403215924589095,0.01606516779720884,0.0008276399996397617,2.433488596855921e-05,0.45788053113283667,2.4760601814252118e-12,5.20735536725118e-09,4.663792356866687e-05,4.175065666042529e-07,0.07838399098988352,0.0034723216700336653,0.00014250041024798567,1.5604429009392564e-05,0.6102461780370209,0.0001025757786895918,6.886800788179529e-08,2.0853452905057134e-11,4.06443407238555e-05,6.464251133786508e-05,1.932985894772587e-09,3.187555094672732e-08,1.4294819192230686e-05,2.720289163405201e-08,0.0007749728202130755,7.035419163499995e-11,3.234767176127505e-09,2.2469992919336345e-09,1.3679919836436146e-08,0.2141913335638277,0.00015593231517334327,2.441968524131719e-06,3.0071209501086265e-10,0.0001232370286922224,1.813136510851611e-08,4.8949034967847213e-11,8.352687390795889e-06,0.00011699110549282084,2.050842983688295e-12,2.407250358963598e-12,7.527260243918942e-08,2.159996877597486e-08,6.316623991455684e-09,0.00031949059860429967,6.14881687054581e-11,1.2179376009741905e-12,1.1542207036107644e-05,1.0424987707963114e-08,2.4232874705444067e-08,3.31502579562929e-12,7.74022195857419e-08,6.906537595670509e-10,7.594497855239253e-13,1.4088277710010366e-09,4.073153754120268e-07,3.205088421644248e-09
1.3797012481287602e-05,0.33055822572462634,3.76,0.0,5.8627729934731385e-05,0.015145845999596348,0.926208171152732,8.164466560138778e-06,1.1460412613395237e-05,0.004984460426529791,1.3046206795030634e-06,0.008412782213716866,0.015908716201509184,0.0008250335813568278,2.405270084300456e-05,0.4580365252278738,2.4270364335683363e-12,5.131099071057199e-09,4.614353387016838e-05,4.115980921098206e-07,0.0782989465491431,0.00343636938705983,0.0001410960933993733,1.533493142306583e-05,0.6103580480742554,0.00010052869973966253,6.769956903861417e-08,2.0571819048234898e-11,4.017072607899421e-05,6.387244324518539e-05,1.906939905786732e-09,3.144964668500552e-08,1.4178648237516405e-05,2.6807883803557486e-08,0.000772891314079555,6.943930226335001e-11,3.177428555744601e-09,2.2078511761456228e-09,1.3584541251484218e-08,0.2142813855235838,0.00015616265345375554,2.4228310740361024e-06,2.956250514239126e-10,0.00012347683800139445,1.8046838660484023e-08,4.795766648015628e-11,8.233714491365699e-06,0.00011576855352211022,2.0092626642108524e-12,2.3584630263218784e-12,7.380293345622544e-08,2.1351945094486135e-08,6.274965450436429e-09,0.00031890263587970325,6.090767216905285e-11,1.2064361963006034e-12,1.1448771225912129e-05,1.0405797197594303e-08,2.4051042857021883e-08,3.2832927817315952e-12,7.667908198685921e-08,6.823162379678026e-10,7.460306415760327e-13,1.3964884169347276e-09,4.077312273167984e-07,3.208339434437559e-09
