Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17)
1.3397504866662152e-05,0.2999040454305639,3.76,0.0,0.6607753757576156,0.9895157740418182,0.01191401063035316,7.297258666433495e-13,7.737246873736676e-10,0.002171818136416444,0.0011510282138869898,0.008211458910930686,0.0004515237571138136,0.06973183545915139,0.00202293051316749,0.053609763294430686,4.1833470009315055e-06,3.299882431343798e-06,8.53985180256619e-06,0.0014579976973240827,8.670282947257309e-05,6.308297396896985e-05,0.0011858567082099745,9.497541987815357e-06,0.0006768487477137464,1.8360200264233762e-05,9.390779009840193e-06,4.938351276183242e-10,3.664278634682615e-10,2.9853381512745077e-08,2.7348293317009087e-08,6.102084053304106e-10,3.9320821150489276e-05,2.069049844785276e-06,6.63235074138455e-05,2.2446117071031286e-12,1.5333821265071003e-08,6.513174727320254e-08,5.2126128945503726e-12,2.3065598513040358e-05,7.809416030500914e-08,7.49218193833257e-07,4.47381342098953e-12,1.5580765333203332e-07,3.5584557585521674e-14,1.238067397217096e-15,3.046417517038099e-08,6.622505961708197e-07
1.3463610071884708e-05,0.2999343721842978,3.76,0.0,0.6601055586536105,0.9894182765304907,0.012039560237565057,7.413456399913366e-13,7.840031412938414e-10,0.0021823674388019645,0.0011534651776151702,0.008297942858694318,0.00045265541596624213,0.07033088597193737,0.002027369434904554,0.054061012460443404,4.191417926981107e-06,3.3153245912463805e-06,8.641851329680943e-06,0.001471739266204654,8.83244533667183e-05,6.33777815177689e-05,0.0012030554049312719,9.626547974874292e-06,0.0006900916180998882,1.8418014658755172e-05,9.503353147526071e-06,4.981272076999469e-10,3.7419209825681516e-10,3.0514599014701005e-08,2.7699181971075688e-08,6.207043980723381e-10,4.013364930221826e-05,2.0833887093484667e-06,6.753700079334231e-05,2.2833491183543634e-12,1.565175985300448e-08,6.602555263030181e-08,5.30520242244959e-12,2.3451993575656648e-05,8.044779396762258e-08,7.664539412033727e-07,4.527770200872369e-12,1.603773078143077e-07,3.665622997577113e-14,1.266048276255935e-15,3.073304759625628e-08,6.690263367889825e-07
1.3529715277107264e-05,0.29996475735697475,3.76,0.0,0.6594344635606462,0.9893204157920159,0.012165637692398345,7.530453844868872e-13,7.94330375221075e-10,0.002192854663204831,0.0011558690018437965,0.008384777681792424,0.0004537766154258809,0.07093090255058802,0.002031763491953742,0.05451296298172988,4.1993626391072645e-06,3.3306643452242366e-06,8.744268631098685e-06,0.001485467741080055,8.99656286138089e-05,6.367133497360175e-05,0.0012203732480531259,9.756339827546487e-06,0.0007035089431363477,1.8475501115627067e-05,9.616374005917288e-06,5.024346884115498e-10,3.820640534465387e-10,3.118560572370784e-08,2.8051946140925703e-08,6.312910560767153e-10,4.0957649658512764e-05,2.0976626472234896e-06,6.876435065527227e-05,2.3224249800496724e-12,1.5974112201891263e-08,6.692427362319161e-08,5.398755133481499e-12,2.384235186627773e-05,8.285628744205357e-08,7.839559358470795e-07,4.5819722773371485e-12,1.6504948837345601e-07,3.775285387068797e-14,1.2944585399515257e-15,3.100164852389367e-08,6.758157387013761e-07
1.359582048232982e-05,0.2999952000485256,3.76,0.0,0.6587621117090767,0.9892221928109682,0.01229223979414705,7.648242305605202e-13,8.047056694187021e-10,0.002203279451826042,0.001158239849213058,0.008471959942929255,0.0004548874032832322,0.0715318652933442,0.002036113897601911,0.05496560166184479,4.20718180259605e-06,3.34590118516648e-06,8.847098491214193e-06,0.0014991822913533674,9.16264350936346e-05,6.39636350813909e-05,0.0012378096809840839,9.886911945605055e-06,0.0007171016984016382,1.8532660809569822e-05,9.72983537479421e-06,5.067574186835398e-10,3.900442397880548e-10,3.186645861996323e-08,2.840656966666665e-08,6.419678158026021e-10,4.1792876147173965e-05,2.1118715465434144e-06,7.000559712698567e-05,2.3618372999155925e-12,1.6300898087964235e-08,6.782785042870905e-08,5.493271585644538e-12,2.423668173992353e-05,8.532049642701363e-08,8.017257170823392e-07,4.636416455515421e-12,1.698256918923322e-07,3.887481769576055e-14,1.3233008958525964e-15,3.126995663516347e-08,6.826184148574413e-07
1.3661925687552375e-05,0.30002569936402546,3.76,0.0,0.6580885242150468,0.9891236085760551,0.012419363347067678,7.766812478158918e-13,8.151283147191511e-10,0.0022136414610874956,0.0011605778843850226,0.008559486197261247,0.0004559878278500436,0.07213375441701862,0.0020404218453580177,0.05541891539222908,4.214876090113873e-06,3.3610346255726517e-06,8.950335705202044e-06,0.0015128821062399837,9.330695163682394e-05,6.4254682820946e-05,0.0012553641431477947,1.0018258688727445e-05,0.0007308708512248404,1.8589494933351594e-05,9.843731055202298e-06,5.110952464303309e-10,3.9813315940587454e-10,3.255721396762408e-08,2.876303626711974e-08,6.527340926643284e-10,4.263938167930799e-05,2.1260153172396536e-06,7.126077940876231e-05,2.401584009685316e-12,1.663213677618718e-08,6.873622284344502e-08,5.588752245377947e-12,2.4634991331266965e-05,8.784128133721365e-08,8.19764796776745e-07,4.691099506953524e-12,1.747074214032822e-07,4.00225119987878e-14,1.352578022422401e-15,3.153795094055059e-08,6.894339817862972e-07
1.372803089277493e-05,0.3000562544137487,3.76,0.0,0.6574137220790554,0.9890246640800229,0.012547005160893967,7.88615544224664e-13,8.255975941689112e-10,0.002223940361598143,0.0011628832739945887,0.008647352993108561,0.00045707793794882014,0.07273655025806709,0.0020446885089067893,0.05587289115266202,4.222446181511922e-06,3.376064203480542e-06,9.053975080127486e-06,0.0015265663945731095,9.500725602719796e-05,6.454447940026795e-05,0.001273036070173554,1.0150374378536086e-05,0.0007448173606471691,1.8646004697535618e-05,9.958054860810673e-06,5.154480208299143e-10,4.063313058080753e-10,3.3257927312981743e-08,2.9121329748693112e-08,6.635892989093818e-10,4.34972181440964e-05,2.1400938903293947e-06,7.25299357774764e-05,2.4416630273364496e-12,1.6967847017846816e-08,6.964933030747875e-08,5.685197519251933e-12,2.5037288556729544e-05,9.041950720146467e-08,8.38074659159228e-07,4.7460182221629945e-12,1.7969618588879025e-07,4.119632940917081e-14,1.3822925586343401e-15,3.1805610773917747e-08,6.962620596734768e-07
1.3794136097997486e-05,0.30008686431322384,3.76,0.0,0.6567377261845602,0.988925360319558,0.012675162051336413,8.006261813539292e-13,8.361127977438957e-10,0.002234175838113975,0.0011651561865998483,0.008735556872660534,0.000458157782902013,0.07334023327362167,0.002048915042080507,0.05632751601169371,4.229892763628614e-06,3.390989478383934e-06,9.158011436025983e-06,0.0015402343846033033,9.672742500434507e-05,6.483302624901537e-05,0.001290824894083165,1.028325330061173e-05,0.0007589421773862594,1.870219133020934e-05,1.0072800619236678e-05,5.198155899887661e-10,4.146391638996483e-10,3.396865348293297e-08,2.9481433792630198e-08,6.745328241001909e-10,4.4366436404018786e-05,2.1541072172147466e-06,7.381310359044395e-05,2.482072189226355e-12,1.7308047048386453e-08,7.056711192794258e-08,5.782607720477671e-12,2.544358111661209e-05,9.305604356023054e-08,8.566567606449607e-07,4.8011693531023945e-12,1.8479350008156966e-07,4.2396664584989285e-14,1.4124471154314308e-15,3.2072915803334684e-08,7.031022724132125e-07
1.3860241303220042e-05,0.3001175281832844,3.76,0.0,0.6560605572966275,0.9888256982951854,0.01280383084056679,8.127122475028949e-13,8.466732115120825e-10,0.002244347589491224,0.001167396792631887,0.008824094372674831,0.00045922741252095423,0.07394478404248594,0.0020531025788481155,0.05678277712705775,4.237216530090249e-06,3.4058100321404034e-06,9.262439606955602e-06,0.0015538853237924636,9.846753426641037e-05,6.512032501196108e-05,0.0013087300434734663,1.0416889706482929e-05,0.0007732462438031286,1.8758056076705022e-05,1.0187962173336445e-05,5.241978034984775e-10,4.2305720999853017e-10,3.468944658374916e-08,2.984333218963701e-08,6.855640580241905e-10,4.5247086290447155e-05,2.1680552689944993e-06,7.511031928944812e-05,2.5228093298696533e-12,1.7652754585484552e-08,7.14895065024756e-08,5.8809831091530374e-12,2.5853876497262612e-05,9.575176436268441e-08,8.75512529672627e-07,4.856549680859206e-12,1.9000088426417956e-07,4.362391417346685e-14,1.4430442623233595e-15,3.2339846026300884e-08,7.099542476759658e-07
1.3926346508442597e-05,0.3001482451501203,3.76,0.0,0.6553822360606291,0.988725679011163,0.0129330083576879,8.248727971526226e-13,8.57278126310131e-10,0.002254455328633599,0.0011696052643441121,0.008912962025170076,0.0004602868770945111,0.07455018326609268,0.0020572522333209124,0.057238661746064554,4.2444181811101195e-06,3.42052546886929e-06,9.36725444201823e-06,0.0015675184786026312,0.00010022765847309372,6.54063775426281e-05,0.0013267509436953081,1.055127781558793e-05,0.0007877304938717647,1.8813600199305615e-05,1.0303533382461892e-05,5.285945098017743e-10,4.3158591185498906e-10,3.542036000012867e-08,3.020700859933543e-08,6.966823654737557e-10,4.6139216599696295e-05,2.1819380357879726e-06,7.642161840493631e-05,2.563872194197569e-12,1.800198682736711e-08,7.241645254246301e-08,5.980323849140814e-12,2.6268181973276613e-05,9.850754786331781e-08,8.94643366554789e-07,4.9121559408492495e-12,1.953198640682497e-07,4.4878476755797665e-14,1.4740865423314645e-15,3.2606381779242465e-08,7.168176169568423e-07
1.3992451713665153e-05,0.30017901434532585,3.76,0.0,0.6547027830009788,0.988625303475373,0.013062691439188801,8.371069020154878e-13,8.679268316604228e-10,0.002264498782432864,0.0011717817757611242,0.009002156358111779,0.0004613362273775186,0.07515641176942355,0.002061365099774091,0.057695157205974616,4.251498423286216e-06,3.4351354148400376e-06,9.472450806354178e-06,0.0015811331342799933,0.00010200787124885025,6.569118589690948e-05,0.0013448870170282372,1.0686411817210987e-05,0.000802395853151302,1.8868824976941862e-05,1.0419508123684186e-05,5.330055590604582e-10,4.4022572867365553e-10,3.6161446394535015e-08,3.057244681395116e-08,7.078871156286103e-10,4.704287508942691e-05,2.195755526071918e-06,7.774703556038482e-05,2.605258539905021e-12,1.835576045136434e-08,7.334788829614614e-08,6.080630059246801e-12,2.6686504609730142e-05,1.0132427651815669e-07,9.14050643340273e-07,4.96798491009418e-12,2.0075197027339928e-07,4.6160752809321546e-14,1.5055764546868032e-15,3.287250373309658e-08,7.236920156348291e-07
1.4058556918887708e-05,0.30020983490594566,3.76,0.0,0.6540222185199172,0.9885245726992097,0.013192876929385623,8.494136100953336e-13,8.786186207119809e-10,0.0022744776917036757,0.001173926502627226,0.009091673896091258,0.00046237551457897357,0.07576345050189155,0.0020654422526834378,0.05815225093435203,4.258457969397807e-06,3.449639518350998e-06,9.578023582105507e-06,0.0015947285946344427,0.00010380824518628762,6.59747523268847e-05,0.0013631376828517462,1.0822285872390024e-05,0.0008172432387607412,1.8923731704877252e-05,1.0535880292983806e-05,5.374308001864369e-10,4.48977111138631e-10,3.6912757706806245e-08,3.093963048646174e-08,7.191776494977395e-10,4.795810847551169e-05,2.2095077660297467e-06,7.908660447682402e-05,2.6469660241176876e-12,1.871409161269242e-08,7.428375177147454e-08,6.181901757769916e-12,2.7108851264442127e-05,1.0420283688063658e-07,9.337357036895954e-07,5.0240333100564364e-12,2.062987386059404e-07,4.747114464969535e-14,1.5375164742837441e-15,3.3138192901585664e-08,7.305770830167501e-07
1.4124662124110264e-05,0.3002407059745207,3.76,0.0,0.6533405628963386,0.9884234876974662,0.013323561680848216,8.617919796498704e-13,8.893527870237164e-10,0.0022843918111119066,0.0011760396223545776,0.009181511160997365,0.00046340479035003997,0.07637128053818588,0.0020694847467765017,0.058609930449398266,4.2652975382010355e-06,3.464037449598919e-06,9.683967669353501e-06,0.0016083041818150457,0.00010562885184975382,6.625707927461073e-05,0.0013815023578122518,1.0958894115797388e-05,0.0008322735593561728,1.897832169438454e-05,1.0652643806407236e-05,5.418700840592657e-10,4.5784050144118566e-10,3.767434515403835e-08,3.130854342708049e-08,7.305533176273481e-10,4.8884962429231865e-05,2.2231947989140914e-06,8.044035797752094e-05,2.6889923347845227e-12,1.9076995943478813e-08,7.522398075881497e-08,6.284138927653582e-12,2.7535228590265487e-05,1.0714411949719187e-07,9.536998627620294e-07,5.0802979192915394e-12,2.119617095374534e-07,4.881005639543865e-14,1.5699090293118312e-15,3.340343063707844e-08,7.374724623887634e-07
1.419076732933282e-05,0.3002716266991297,3.76,0.0,0.652657836284663,0.9883220494882161,0.013454742554812873,8.742410528645546e-13,9.00128627297187e-10,0.002294240909097497,0.0011781213139710933,0.009271664672680811,0.0004644241067718548,0.07697988307907949,0.0020734936170975563,0.05906818336026583,4.272017854223723e-06,3.4783289005392614e-06,9.790277987024926e-06,0.001621859236081767,0.00010746976177911029,6.653816936612755e-05,0.0013999804559867701,1.109623065759127e-05,0.0008474877151104605,1.9032596272412413e-05,1.0769792601190548e-05,5.463232601819626e-10,4.66816333310281e-10,3.844625923072755e-08,3.1679169296143953e-08,7.420134381000238e-10,4.982348157494639e-05,2.236816684421856e-06,8.180832799281225e-05,2.7313350443955144e-12,1.9444488552001964e-08,7.616851285335845e-08,6.387341445260536e-12,2.796564303740417e-05,1.1014901880260815e-07,9.73944407115659e-07,5.136775447340282e-12,2.1774242808331896e-07,5.01778939069089e-14,1.6027565265449287e-15,3.366819863773941e-08,7.443778010554957e-07
1.4256872534555375e-05,0.30030259623343164,3.76,0.0,0.6519740587137507,0.9882202590926947,0.01358641642158128,8.867598774714544e-13,9.109454398037663e-10,0.00230402476779096,0.0011801717580680825,0.009362130949610852,0.0004654335163431781,0.07758923945219941,0.002077469879085683,0.059526997367352334,4.278619647559601e-06,3.492513584737561e-06,9.896949473773407e-06,0.001635393115573771,0.00010933104449368378,6.681802540542732e-05,0.0014185713890423484,1.1234289585239297e-05,0.0008628865976953355,1.9086556781244346e-05,1.0887320636850093e-05,5.50790180290793e-10,4.759050320455945e-10,3.9228549709174343e-08,3.2051491937603574e-08,7.535573449530843e-10,5.0773709488063484e-05,2.2503734980827906e-06,8.319054556508316e-05,2.773991778757609e-12,1.9816584022174606e-08,7.711728547737464e-08,6.491509163387966e-12,2.8400100855755106e-05,1.1321843301518956e-07,9.944705946186062e-07,5.1934626802379386e-12,2.2364244360128842e-07,5.157506475402821e-14,1.63606132239347e-15,3.3932478943597915e-08,7.512927503844025e-07
1.4322977739777931e-05,0.3003336137367037,3.76,0.0,0.6512892500858628,0.9881181175351786,0.013718580160905961,8.993474906486585e-13,9.218025258730769e-10,0.002313743182924725,0.0011821911367477296,0.009452906509524177,0.0004664330719678776,0.07819933111276041,0.002081414528665341,0.05998636026257454,4.285103653662115e-06,3.5065912372120288e-06,1.0003977088829485e-05,0.0016489051960746363,0.00011121276849639179,6.709665036865648e-05,0.0014372745663923455,1.137306496531196e-05,0.000878471090265866,1.9140204578149356e-05,1.1005221896240462e-05,5.552706945910796e-10,4.851070145531319e-10,4.0021265640133344e-08,3.242549503219013e-08,7.651843340273826e-10,5.173568869349827e-05,2.263865330660626e-06,8.458704085388754e-05,2.816960028293828e-12,2.01932964132287e-08,7.807023590211963e-08,6.596641819859399e-12,2.8838608097272824e-05,1.163532640317894e-07,1.0152796543732124e-06,5.250356316948458e-12,2.2966330959017703e-07,5.3001978151343235e-14,1.6698257557501157e-15,3.419625394266021e-08,7.582169658398554e-07
1.4389082945000486e-05,0.3003646783738799,3.76,0.0,0.6506034301756616,0.9880156258428614,0.013851230662362435,9.120029322460065e-13,9.326991892139408e-10,0.0023233959637383086,0.0011841796335704121,0.009543987870065761,0.00046742282694228987,0.07881013964426169,0.0020853285423487744,0.060446259929622624,4.291470613138e-06,3.520561614267608e-06,1.0111355812826866e-05,0.0016623948707747763,0.00011311500127803587,6.737404739826811e-05,0.001456089395348488,1.1512550845247468e-05,0.0008942420674472492,1.9193541035025796e-05,1.1123490386580034e-05,5.597646558066222e-10,4.944226893832421e-10,4.08244553537129e-08,3.2801162472662426e-08,7.768937251648333e-10,5.270946066439821e-05,2.2772922875678753e-06,8.599784314120304e-05,2.8602373649376145e-12,2.05746392596451e-08,7.902730126958687e-08,6.702739143380491e-12,2.9281170618355398e-05,1.1955441732275443e-07,1.0363727866508348e-06,5.307453157416801e-12,2.3580658348875864e-07,5.44590449299365e-14,1.7040521105001764e-15,3.445950636712951e-08,7.651501070208155e-07
1.4455188150223042e-05,0.3003957893155856,3.76,0.0,0.6499166186292584,0.9879127850457288,0.013984364825708294,9.24725235439259e-13,9.436347367339433e-10,0.0023329829328786705,0.0011861374335019473,0.009635371549421538,0.00046840283494244936,0.0794216467591475,0.002089212877349668,0.06090668434419482,4.2977212715407655e-06,3.5344244933216898e-06,1.0219080648597335e-05,0.0016758615500313825,0.00011503780932175705,6.765021979742637e-05,0.001475015281269937,1.1652741255085678e-05,0.0009102003953238838,1.9246567538038516e-05,1.1242120140444258e-05,5.642719149457606e-10,5.038524567710025e-10,4.1638166460507334e-08,3.317847797221628e-08,7.886847924235455e-10,5.369506582137391e-05,2.290654488293162e-06,8.742298083681737e-05,2.9038211988246183e-12,2.0960625571269752e-08,7.998841861386493e-08,6.8098007363119816e-12,2.9727794082249654e-05,1.2282280182682958e-07,1.057751162839616e-06,5.3647498905225265e-12,2.4207382647494435e-07,5.594667746762875e-14,1.7387426581557227e-15,3.472221929855849e-08,7.720918376897482e-07
1.4521293355445598e-05,0.3004269457381726,3.76,0.0,0.6492288349633011,0.9878095961764338,0.01411797956122941,9.375134345474463e-13,9.546084783182685e-10,0.002342503926294598,0.0011880647228607708,0.009727054066942681,0.00046937315001122266,0.080033834299431,0.0020930684717074114,0.06136762157421226,4.303856379164293e-06,3.548179672721745e-06,1.032714662194301e-05,0.0016893046611261707,0.00011698125810764777,6.792517102434537e-05,0.0014940516277081478,1.1793630209172988e-05,0.0009263469314306802,1.9299285487250095e-05,1.1361105216727023e-05,5.687923258429922e-10,5.133967086788935e-10,4.246244585296695e-08,3.355742548684614e-08,8.005568440033378e-10,5.4692543531954685e-05,2.303952065842289e-06,8.886248148383981e-05,2.9477090571264397e-12,2.1351267833677196e-08,8.095352488234042e-08,6.917826209732572e-12,3.0178483961474243e-05,1.261593298460718e-07,1.0794159254022073e-06,5.422243337214725e-12,2.484666032653216e-07,5.746528966632432e-14,1.7738996092800543e-15,3.498437616417506e-08,7.79041825804005e-07
