Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21)
1.74822771689309e-10,0.5419477025199118,3.76,0.0,0.5031513118351244,0.999999997726927,1.1494317630098961e-15,2.137376411374531e-28,1.2983345185800271e-17,9.551704713179792e-07,3.6825736798675315e-09,5.8178084474915614e-11,1.3646864166148226e-09,7.098379105359587e-12,2.270874834056132e-09,1.426781994496893e-12,1.7554290016363846e-14,9.666596159971232e-13,4.70415643854427e-22,1.0238900679696801e-14,1.4729393688883286e-25,1.2015690419089748e-12,1.028480835275628e-12,4.604290913673318e-20,7.236359404844403e-20,1.7539640382905572e-13,6.003200250927262e-26,7.453608385381828e-16,1.4867923431914402e-38
2.2077208335481312e-10,0.541947715483259,3.76,0.0,0.5031511853122468,0.9999999971287395,2.3126761765284115e-15,5.1276105488513905e-28,2.066097701590599e-17,1.2062013151780076e-06,4.6678756232224894e-09,9.277825163762105e-11,1.7252001280968424e-09,1.1348445785199273e-11,2.8677563327150376e-09,2.276952107270278e-12,2.8009039994553213e-14,1.540208250097165e-12,9.586841857256648e-22,1.6328428920571593e-14,3.77311814297892e-25,1.916003332138991e-12,1.64016472346281e-12,9.263509362180812e-20,1.4573823413896714e-19,2.795297358398171e-13,1.5389317910322558e-25,1.1717027139847344e-15,5.767822478282612e-38
2.6672139502031726e-10,0.5419477284466923,3.76,0.0,0.5031510587811635,0.9999999965302414,4.076832381975536e-15,1.0463951626889026e-27,3.009189720161824e-17,1.4572237841223654e-06,5.660405784446806e-09,1.3541548646056972e-10,2.0864881141915276e-09,1.660534328782274e-11,3.4646459098783935e-09,3.325732139238085e-12,4.090230046134316e-14,2.2460535511739047e-12,1.7111562806714252e-21,2.3832569647786555e-14,8.082850854862684e-25,2.7962712407013567e-12,2.393944248711594e-12,1.6329189718489734e-19,2.5715485093131996e-19,4.0786854525867785e-13,3.299028433685587e-25,1.6859951237459643e-15,1.7137798087568427e-37
3.126707066858214e-10,0.5419477414102114,3.76,0.0,0.5031509322418739,0.9999999959314329,6.566595175118895e-15,1.9126026819588966e-27,4.126483870220389e-17,1.708237878705936e-06,6.660157122795492e-09,1.8608951707307058e-10,2.448557188881968e-09,2.287642167070073e-11,4.0615436273260335e-09,4.573549194452178e-12,5.623769373303853e-14,3.083842228723986e-12,2.7901622436161585e-21,3.27513176775289e-14,1.5356857954327475e-24,3.842323608893212e-12,3.2898184705299686e-12,2.630044071639984e-19,4.145933814283539e-19,5.604385063928311e-13,6.2721841003524795e-25,2.2844955735265348e-15,4.307323248017466e-37
4.045693300168297e-10,0.541947767337512,3.76,0.0,0.5031506791386754,0.9999999947328855,1.4222048893267165e-14,5.1502200854679664e-27,6.879215600277834e-17,2.2102409470054113e-06,8.681295209775412e-09,3.1154687697039846e-10,3.175065813924749e-09,3.84905064528501e-11,5.2553637307292766e-09,7.66803033797585e-12,9.424911560926063e-14,5.153841270616354e-12,6.195591286250702e-21,5.4832616126172156e-14,4.406530794202131e-24,6.431588201584188e-12,5.5078461780699286e-12,5.695683069918419e-19,8.996844416017195e-19,9.383776109086694e-13,1.8023260449888847e-24,3.720416098217742e-15,2.0753745214063872e-36
4.96467953347838e-10,0.5419477932651674,3.76,0.0,0.503150426002649,0.9999999935330993,2.6277104747102093e-14,1.1340902607082177e-26,1.0315409404215986e-16,2.7122105244995823e-06,1.073123370433958e-08,4.691481539112518e-10,3.904780357819311e-09,5.824943149399907e-11,6.449217138488308e-09,1.1563890358015904e-11,1.420715455158627e-13,7.747393924234531e-12,1.1727175536311075e-20,8.257228634499027e-14,1.0183562889941886e-23,9.683413025343719e-12,8.294237356949729e-12,1.0522593935184246e-18,1.6654842096781068e-18,1.413561090658735e-12,4.170680868675558e-24,5.453067996301336e-15,7.028464181577595e-36
5.883665766788462e-10,0.5419478191931836,3.76,0.0,0.5031501728337926,0.9999999923320763,4.372957454379621e-14,2.1859135775310144e-26,1.4426290214870002e-16,3.2141466155961317e-06,1.2809916580521185e-08,6.588911700680107e-10,4.637755013781299e-09,8.221183394204535e-11,7.643104346885179e-09,1.6264683696164476e-11,1.9973262305232534e-13,1.0861702414007295e-11,1.9980070273650727e-20,1.1597029328088282e-13,2.042672552911495e-23,1.3597421600384784e-11,1.1648979369554535e-11,1.7509872942167933e-18,2.7769299504597426e-18,1.986209698988194e-12,8.376178706576715e-24,7.458646355915123e-15,1.9221415993116775e-35
6.802652000098545e-10,0.5419478451215669,3.76,0.0,0.5031499196321033,0.9999999911298182,6.757677113248416e-14,3.834544883427821e-26,1.9203196951127163e-16,3.7160492246857743e-06,1.4917287986149644e-08,8.807737477360914e-10,5.374043793886645e-09,1.1043623867256014e-10,8.837025852826988e-09,2.1774025986499825e-11,2.6725936210636845e-13,1.449398385125574e-11,3.1594758338392147e-20,1.5502660488837158e-13,3.7104430885628644e-23,1.817324550293648e-11,1.5572057542213062e-11,2.705628780931482e-18,4.299431493119434e-18,2.6565511060935947e-12,1.5233293263103902e-23,9.715810150148423e-15,4.5585200196513863e-35
7.721638233408628e-10,0.5419478710503235,3.76,0.0,0.5031496663975791,0.999999989926327,9.881543935932974e-14,6.270053861404092e-26,2.4637581246924467e-16,4.217918356142251e-06,1.705329224622419e-08,1.134793709521232e-09,6.113700525939067e-09,1.4298105428275231e-10,1.0030982153796818e-08,2.809559327542365e-11,3.4467815994899605e-13,1.8641470321056983e-11,4.72575018012885e-20,1.9974119212131772e-13,6.262192789480817e-23,2.341052438438249e-11,2.0063455386434656e-11,3.9560255412319124e-18,6.298867706623856e-18,3.4248198083543124e-12,2.5739509319939452e-23,1.2205416852143904e-14,9.738025103111082e-35
9.559610700028793e-10,0.5419479229089819,3.76,0.0,0.5031491598300156,0.999999987515652,1.8745154564226058e-13,1.4380574840793034e-25,3.7445106781195604e-16,5.2215562035728464e-06,2.1410977459107936e-08,1.7392370774361718e-09,7.603332294878437e-09,2.2126500726018493e-10,1.2419001133390072e-08,4.3190388429224885e-11,5.292946931104679e-13,2.8471056430974368e-11,9.369224709736654e-20,3.0614509134772897e-13,1.5207799592728812e-22,3.5868043688228974e-11,3.0751136998387936e-11,7.50329234170071e-18,1.1994286136069707e-17,5.25610875769145e-12,6.264912509353249e-23,1.7814032083981187e-14,3.5614964006815613e-34
9.999999999999999e-10,0.5419479747692079,3.76,0.0,0.50314903843386,0.9999999869373097,2.145548245758603e-13,1.7136814002682094e-25,4.0892050860772e-16,5.462014010972521e-06,2.247203203523033e-08,1.9031528386310817e-09,7.962336990887623e-09,2.4267499399596426e-10,1.2991206306462092e-08,4.7295278191191117e-11,5.794437177140263e-13,3.112827246965666e-11,1.0835863867586099e-19,3.350012817539626e-13,1.8357347455590958e-22,3.924535428426962e-11,3.3649543129688184e-11,8.587846663310235e-18,1.3741029968296118e-17,5.75343320909159e-12,7.566331810009198e-23,1.9272224614656565e-14,4.693859268268451e-34
1.1397583166648958e-09,0.5419479747692079,3.76,0.0,0.5031486531310813,0.9999999851000655,3.1760101867247314e-13,2.8535532170891707e-25,5.278265179751956e-16,6.225060192551847e-06,2.588253030195713e-08,2.472203860927488e-09,9.107077321933587e-09,3.1752867546224283e-10,1.4807165276691421e-08,6.15796624953513e-11,7.537815364700993e-13,4.032861034453457e-11,1.6570525454390054e-19,4.351818178666768e-13,3.1783015330175727e-22,5.096725680083513e-11,4.371186297821065e-11,1.2710861715152306e-17,2.0399630815481797e-17,7.48208577175349e-12,1.3120944583028705e-22,2.416684838613535e-14,1.0429980632486715e-33
1.3235555633269124e-09,0.5419480266310507,3.76,0.0,0.5031481463007541,0.9999999826795813,4.972188200648816e-13,5.113852942823804e-25,7.05856945400725e-16,7.228430357489827e-06,3.0467511623390605e-08,3.3336766518352654e-09,1.0625359733120186e-08,4.322352295090281e-10,1.7195478583583674e-08,8.329495188135162e-11,1.018328765551482e-12,5.4192513436550784e-11,2.7048551403441677e-19,5.868512460974078e-13,5.977724974222716e-22,6.870556949843367e-11,5.894545328017816e-11,1.9896315148747413e-17,3.2059032383142366e-17,1.010486555173688e-11,2.472722313305674e-22,3.1168979987744486e-14,2.6127901287564635e-33
1.5073528099889289e-09,0.54194807849456,3.76,0.0,0.5031476393390116,0.9999999802542133,7.34252304921706e-13,8.496179310511018e-25,9.079134200892659e-16,8.231666732553547e-06,3.516548498701743e-08,4.323638046512167e-09,1.2158600832612994e-08,5.65846063568636e-10,1.9583945062595435e-08,1.0836871944648348e-10,1.3231175824337626e-12,7.004137361269959e-11,4.160051399411292e-19,7.611532974961964e-13,1.0396373479849869e-21,8.908051477028848e-11,7.64517131936319e-11,2.937678116153157e-17,4.752437162294413e-17,1.3126665836154824e-11,4.308667020537597e-22,3.874325093300444e-14,5.8341413463047504e-33
1.874947303312962e-09,0.5419481822267713,3.76,0.0,0.5031466250211855,0.9999999753888765,1.4123209137193336e-12,1.991114590012392e-24,1.3816668720793752e-15,1.0237738248546994e-05,4.489867553325381e-08,6.688957054816659e-09,1.527163035279212e-08,8.91617362206896e-10,2.4361353613280195e-08,1.687261227003112e-10,2.0541023582745414e-12,1.0760950996286345e-10,8.652467871502238e-19,1.1776551911023109e-12,2.657893512747381e-21,1.377310700563435e-10,1.1828141060326368e-10,5.648924345048354e-17,9.21202840060578e-17,2.0376704156952415e-11,1.1054378203440575e-21,5.536264366551457e-14,2.3064185291967427e-32
2.2425417966369952e-09,0.5419482859662309,3.76,0.0,0.503145610177403,0.9999999705041567,2.4152480277548397e-12,4.0014151726097294e-24,1.9443662539455142e-15,1.2243275009163734e-05,5.5078664209193645e-08,9.56802174592258e-09,1.8449480470949484e-08,1.2984985736626123e-09,2.9139423165270226e-08,2.4292990021555265e-10,2.9480166536172033e-12,1.5286633040009268e-10,1.5937329824117301e-18,1.6846878139303097e-12,5.7922033078622556e-21,1.9690172868527602e-10,1.69199193820497e-10,9.65773238770461e-17,1.5876305610708651e-16,2.925196067858579e-11,2.416661477308455e-21,7.365296110104938e-14,7.140588033858869e-32
2.61861318399697e-09,0.5419483921058712,3.76,0.0,0.5031445713863546,0.9999999654868345,3.8435392223524e-12,7.316688809633719e-24,2.6074136161286166e-15,1.4294507229004716e-05,6.59522397291586e-08,1.3044987031814468e-08,2.1771103383752336e-08,1.8024831066491875e-09,3.402839494150658e-08,3.334789960483006e-10,4.032354903157413e-12,2.0695331565303007e-10,2.72636489165651e-18,2.297100279414372e-12,1.1450875006574134e-20,2.6830788471612843e-10,2.3069407960527307e-10,1.5364937930902254e-16,2.546695077431229e-16,4.003601507444191e-11,4.791564637123148e-21,9.384155040798891e-14,1.9080267079415938e-31
2.9946845713569444e-09,0.5419484982539099,3.76,0.0,0.5031435320443428,0.9999999604494222,5.745876087578728e-12,1.232516912813452e-23,3.3543065360527736e-15,1.6345180302967425e-05,7.728631443184243e-08,1.705937122028015e-08,2.5167448319370762e-08,2.3990141061234593e-09,3.891812723065662e-08,4.3915539372182917e-10,5.289532614988509e-12,2.6874583933071406e-10,4.366776692363853e-18,3.0042700719978632e-12,2.077363783700051e-20,3.5069501485838804e-10,3.016970032520148e-10,2.296410635497354e-16,3.8377309682455566e-16,5.256797072010851e-11,8.715655243407333e-21,1.1535254828638817e-13,4.490087163073783e-31
3.370755958716919e-09,0.5419486044107525,3.76,0.0,0.5031424921511072,0.9999999553920118,8.189912460640471e-12,1.9502075047691748e-23,4.180720325324748e-15,1.8395294507231843e-05,8.907734390739083e-08,2.1611025549590547e-08,2.8641922697158396e-08,3.0919170957996324e-09,4.380865496365711e-08,5.603032701184104e-10,6.720527545088276e-12,3.3807651708327575e-10,6.6486341679818875e-18,3.806199994561938e-12,3.5285603721956387e-20,4.4405125277066e-10,3.822058430217949e-10,3.2724573885958375e-16,5.514234718100871e-16,6.687399475532836e-11,1.484003251253412e-20,1.3806843283286878e-13,9.598040380415393e-31
3.746827346076893e-09,0.5419487105768014,3.76,0.0,0.503141451706371,0.9999999503146894,1.1243235539614327e-11,2.9372357895690557e-23,5.082551472526461e-15,2.044485011432188e-05,1.0132182867041764e-07,2.6699801332970945e-08,3.2197887383890315e-08,3.884988272986624e-09,4.8700013202165126e-08,6.972820372872082e-10,8.32619921164299e-12,4.147815476331516e-10,9.723241456912599e-18,4.7028936829778546e-12,5.689165436358217e-20,5.483668997936796e-10,4.72218445248669e-10,4.491537415197129e-16,7.631332783803786e-16,8.298185974275392e-11,2.3980082189575874e-20,1.6190870887316592e-13,1.902282909656212e-30
4.122898733436868e-09,0.5419488167524552,3.76,0.0,0.5031404107098422,0.9999999452175357,1.4973379029993753e-11,4.250868162890444e-23,6.055906486232052e-15,2.2493847393191508e-05,1.1401631360614992e-07,3.232554995774459e-08,3.583865729643578e-08,4.781994877707064e-09,5.3592237134737234e-08,8.504661357466461e-10,1.0107295390580333e-11,4.987006368452058e-10,1.3760311054097274e-17,5.694355606937598e-12,8.792402842783232e-20,6.636344030004896e-10,5.717326335264932e-10,5.980532850337508e-16,1.0245840081535603e-15,1.0092090408721974e-10,3.713644490900675e-20,1.8681878842573083e-13,3.546044270804545e-30
4.4989701207968425e-09,0.5419489229381098,3.76,0.0,0.5031393691612144,0.9999999401006263,1.9447836188899627e-11,5.952964244212439e-23,7.097091269230431e-15,2.454228660930688e-05,1.271573874261145e-07,3.8488122884509006e-08,3.9567501994291694e-08,5.786675555148348e-09,5.848536207314116e-08,1.0202448311783268e-09,1.2064458311333462e-11,5.896769234710897e-10,1.8948738969071882e-17,6.7805910708262e-12,1.3119208625650928e-19,7.898483330181701e-10,6.807462157270905e-10,7.766313379344522e-16,1.3416320423674977e-15,1.2072199314394507e-10,5.551697058171615e-20,2.1276150746531528e-13,6.282556548134963e-30
5.251112895516792e-09,0.5419491353409865,3.76,0.0,0.5031372844063589,0.9999999298078169,3.0899537809714354e-11,1.0792093304978143e-22,9.369112819001312e-15,2.8637491898155872e-05,1.5476587255148829e-07,5.242314784808156e-08,4.7302270620186786e-08,8.133872827273656e-09,6.827445681001037e-08,1.4112160277176353e-09,1.6509059392603144e-11,7.921903851176952e-10,3.363574186192025e-17,9.237408014121429e-12,2.6836912179407063e-19,1.0751042409703734e-09,9.272627413931475e-10,1.2335695516069743e-15,2.1668569754067683e-15,1.6604117856827636e-10,1.1395535648734397e-19,2.6765125215758414e-13,1.7460057912645338e-29
6.003255670236741e-09,0.541949347788532,3.76,0.0,0.5031351974390527,0.999999919436764,4.613796829741178e-11,1.8035831567752702e-22,1.1872676600474916e-14,3.273046803778838e-05,1.841208498137899e-07,6.850368934346074e-08,5.5427464849551745e-08,1.0955930960255489e-08,7.80675822378749e-08,1.873598623872649e-09,2.1663248242470914e-11,1.0211329516098065e-09,5.570883835949599e-17,1.207340367207744e-11,5.02473387314573e-19,1.4041327929522819e-09,1.2117503332096092e-09,1.841471202031532e-15,3.2893980823029774e-15,2.1921542920637116e-10,2.1400118023452645e-19,3.264335022408439e-13,4.268838860615468e-29
6.75539844495669e-09,0.5419495602837965,3.76,0.0,0.5031331082563132,0.9999999089878925,6.570292939613674e-11,2.833053625778175e-22,1.45844290101912e-14,3.6821217034130195e-05,2.1519655200884113e-07,8.672856161221604e-08,6.396766776441714e-08,1.428176604837872e-08,8.786502493520065e-08,2.4110200666246675e-09,2.7528935397721754e-11,1.2753660108790532e-09,8.744989961690745e-17,1.5288650607243358e-11,8.78745389696215e-19,1.7769646587952486e-09,1.5341912462376627e-09,2.6218717491369375e-15,4.763059531613178e-15,2.805427793977869e-10,3.752496968434493e-19,3.8900787985941287e-13,9.455505493513772e-29
7.50754121967664e-09,0.5419497728297813,3.76,0.0,0.5031310168549323,0.9999998984615515,9.013479110549711e-11,4.238504443574495e-22,1.7483346342276333e-14,4.090974084427887e-05,2.4796786258054155e-07,1.0709657999413342e-07,7.29467917625383e-08,1.8139870300099542e-08,9.766707313669089e-08,3.0273261538056e-09,3.410684641696954e-11,1.5537991961918721e-09,1.315232820008043e-16,1.888323480548168e-11,1.4555814677913059e-18,2.1936622674302667e-09,1.89456769410969e-09,3.5963631682564014e-15,6.645080208922054e-15,3.5034214842414676e-10,6.230589983784694e-19,4.553020364415412e-13,1.9366679291563257e-28
8.259683994396589e-09,0.5419499854294405,3.76,0.0,0.5031289232314803,0.9999998878580174,1.1997487712566661e-10,6.096868241680745e-22,2.0550504522405296e-14,4.499604137857338e-05,2.8241029964866585e-07,1.2960656090466043e-07,8.238809593113442e-08,2.2558322663903126e-08,1.0747401664284828e-07,3.726575093119526e-09,4.139665728447923e-11,1.855388352726945e-09,1.9100124002650792e-16,2.28572556940195e-11,2.3066381340885245e-18,2.6543190720113577e-09,2.2928618583778954e-09,4.786616562842957e-15,8.996363405055121e-15,4.289522440754883e-10,9.894877099537899e-19,5.252618655806119e-13,3.7224197731290454e-28
9.011826769116538e-09,0.5419501980856827,3.76,0.0,0.5031268273823131,0.9999998771774977,1.5576584320794212e-10,8.490972499460968e-22,2.376886937206173e-14,4.908012050259294e-05,3.1850000035687563e-07,1.542573218131916e-07,9.231420306807527e-08,2.7564799248156696e-08,1.1728614673490277e-07,4.513031686256554e-09,4.939711788293701e-11,2.179133578102339e-09,2.6938966056374213e-16,2.7210826157991918e-11,3.523075534669337e-18,3.1590588208893194e-09,2.7290559018869537e-09,6.2144038442956e-15,1.1881715427116568e-14,5.16730498740666e-10,1.5142975601659548e-18,5.988368456514584e-13,6.787795623598384e-28
9.763969543836487e-09,0.5419504108013709,3.76,0.0,0.5031247293035751,0.9999998664201313,1.980520472763065e-10,1.1509420562861844e-21,2.712310659756284e-14,5.316198003907155e-05,3.562137055779533e-07,1.810476812222221e-07,1.0274711630949991e-07,3.318658350759827e-08,1.2710375609505161e-07,5.3911616523115996e-09,5.810616395163196e-11,2.524077340587842e-09,3.706540701295812e-16,3.194407255540483e-11,5.215937531909043e-18,3.7080348342258e-09,3.203131975890493e-09,7.901618511530749e-15,1.537009206153848e-14,6.140520406190003e-10,2.2460201447477914e-18,6.759730001927825e-13,1.1840105297531052e-27
9.999999999999999e-09,0.5419506235793246,3.76,0.0,0.5031240704437497,0.9999998630285265,2.1274767889705399e-10,1.2600184615898441e-21,2.8201477940304107e-14,5.4442453997377586e-05,3.683798285680621e-07,1.8989566039433672e-07,1.0612896975304268e-07,3.5081888824438264e-08,1.301858032611481e-07,5.686362001820401e-09,6.098480242186439e-11,2.636547472654793e-09,4.0784168631938636e-16,3.3507705712022824e-11,5.8659480625601505e-18,3.88945661342308e-09,3.35970843526142e-09,8.488063099991435e-15,1.6600630703211977e-14,6.46621734274409e-10,2.5272962566807123e-18,7.009046389386179e-13,1.3985409249174174e-27
1.0516112318556436e-08,0.5419506235793246,3.76,0.0,0.5031226289912057,0.9999998555859924,2.473799099487199e-10,1.5246503424177447e-21,3.0599411565929794e-14,5.7241621769718634e-05,3.955287450273233e-07,2.099764586474359e-07,1.1370823530775728e-07,3.945057616167029e-08,1.3692713873217297e-07,6.3656261098657266e-09,6.752101745919147e-11,2.8893026813348378e-09,4.992458697730641e-16,3.7057134730460696e-11,7.51866898178134e-18,4.3014292881033274e-09,3.7150722184144317e-09,9.870295512963863e-15,1.953485209781993e-14,7.213087037493755e-10,3.2430886286502644e-18,7.566165052163191e-13,1.9883776378632884e-27
1.1268255093276385e-08,0.5419508364223211,3.76,0.0,0.5031205264409431,0.9999998446750926,3.0429826556933725e-10,1.9802134610125865e-21,3.4185357090943666e-14,6.131904743695785e-05,4.3642302277603294e-07,2.4104247459869207e-07,1.252183719690248e-07,4.6383304851633326e-08,1.467565899126189e-07,7.441276214342626e-09,7.763827638170321e-11,3.273931497545096e-09,6.601288319206915e-16,4.255016602544022e-11,1.0589773330628171e-17,4.939452508010352e-09,4.2648587521026486e-09,1.2142630301833102e-14,2.4454017621718557e-14,8.389080758180577e-10,4.575036264089521e-18,8.407179328447943e-13,3.2313192939219496e-27
