Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25)
0.00033231851913061557,0.4077948543607889,3.76,0.0,3.980561615849438e-05,0.19013508608271099,0.64673843248371,0.08485513858395347,9.558609794721326e-05,0.026084038194745546,0.5317398646860213,1.459048129197471e-11,0.4194854108533894,4.31964950843307e-07,1.324064620250009e-05,0.9137255921141347,0.00040276479538535215,1.9544962568593105e-05,1.0571029830247179e-05,0.0006457776872618036,0.06582581272552142,1.2171424272570792e-05,2.065132586226744e-05,0.0017114746535144367,0.03986535222719709,3.9652663372586306e-05,2.410348518885412e-05,7.33659516199396e-05,2.9050361955809524e-09,0.005700523101907088,1.2026642788971622e-10,8.037077898851403e-05,1.86489711985408e-05,1.841304686797467e-05,3.508427782600916e-07,3.0734822321863705e-09,0.002401801812856276,0.0025505311855927113,0.002596628547296,0.009876879757027088,2.0070981667346112e-09,5.529449362448919e-11,0.014603216083748602,0.0008703083864584014,8.703353307022917e-07,2.154371227272745e-07,7.1365314675870905e-06,0.030229631435434497,2.797972367421993e-05,2.2730908074382096e-12,1.4994706678277294e-10,0.02404303507205804,2.678748760429147e-05,2.381476625630485e-06,0.015315404730451074,3.33612171173683e-08,7.462429856931667e-14,1.2834854617950685e-07,8.075313259475509e-06,3.0240789517616135e-06,5.136060058961534e-05,2.084745839711673e-08,1.0964053232882193e-08,0.002731270350755073,2.0553465797417253e-07
0.0003342639238763128,0.40785756781784577,3.76,0.0,3.948127981502468e-05,0.18889915189895423,0.6477563732920028,0.08477560996729022,9.5166308354537e-05,0.02598500601173955,0.5323956236988965,1.453894767912583e-11,0.41948412969177373,4.3180880186924855e-07,1.3123092497962397e-05,0.9150558597194807,0.0003996160201222819,1.9320219444037196e-05,1.0478330701594517e-05,0.00064537649511533,0.0652977723044372,1.2064751947512543e-05,2.0604423436851335e-05,0.0016969365886289399,0.03994032342755645,3.937892666487968e-05,2.398919408161897e-05,7.252780983294728e-05,2.860401185777805e-09,0.005633001117519254,1.1810148589653912e-10,7.935850802142847e-05,1.8542066502089723e-05,1.818400859593923e-05,3.4555264096319305e-07,3.0150575008243402e-09,0.0023902111332117964,0.0025228822200132534,0.002588834870797618,0.009861507051561656,1.9839949325582832e-09,5.481617804527673e-11,0.014534373357373079,0.0008691095907443273,8.673121988225657e-07,2.130922466151969e-07,7.127416582923126e-06,0.030224774267948,2.7957219561946888e-05,2.255672274045297e-12,1.4769521731346848e-10,0.02416463377955513,2.6727761145118304e-05,2.3763476847230716e-06,0.015341656406442446,3.3418431725167905e-08,7.320574549737936e-14,1.279013623426488e-07,8.032796858209201e-06,3.0204612671999327e-06,5.1177729287583605e-05,2.0614982116712743e-08,1.0888802769608672e-08,0.002720089805812577,2.0450297056560372e-07
0.00033620932862201005,0.40791960239021907,3.76,0.0,3.916038731978729e-05,0.18767516551064556,0.6487649446515094,0.08469536242431171,9.474775986546061e-05,0.02588666118580466,0.5330443239881233,1.4487494515868235e-11,0.41948366403251597,4.316453748713004e-07,1.3006633537363906e-05,0.9163706354345967,0.00039650124411173615,1.909894292287064e-05,1.0386567727858686e-05,0.0006449569567672118,0.0647765052053352,1.1959156415886616e-05,2.055731366788285e-05,0.0016825709841791028,0.040014838955983845,3.910669784724804e-05,2.3875489974407162e-05,7.170109177386498e-05,2.816548895094688e-09,0.0055667178472934425,1.1598112259131625e-10,7.836168252772634e-05,1.8435888516860478e-05,1.7958339405505816e-05,3.4035264988512473e-07,2.957895816419093e-09,0.0023786818229631014,0.0024955782833519266,0.002581054133916619,0.009846282808017357,1.9613067173487707e-09,5.434252540678545e-11,0.014466136089778057,0.0008678940012481802,8.642729727104368e-07,2.1077735310552958e-07,7.118091506981636e-06,0.03021956714053718,2.793362452690949e-05,2.2384116721543223e-12,1.4548170300068121e-10,0.02428578260214048,2.6667670891334078e-05,2.37118485476013e-06,0.01536758468977468,3.34749415932387e-08,7.181785938523288e-14,1.2745148864718732e-07,7.990417266634973e-06,3.016752274191208e-06,5.099503162752753e-05,2.0385848658038538e-08,1.0814529719743759e-08,0.0027089688241020526,2.0347143810845572e-07
0.0003381547333677073,0.4079809668632221,3.76,0.0,3.884290146983401e-05,0.18646299400970273,0.6497642363685758,0.08461442976821675,9.433048055925074e-05,0.025788998342963557,0.5336860562054174,1.443612515042766e-11,0.41948399688970495,4.314748108368375e-07,1.289126288849152e-05,0.9176701296973361,0.000393420051681641,1.888107104558786e-05,1.029573340600786e-05,0.0006445193731312753,0.06426190979421348,1.1854629050335839e-05,2.0510004402153604e-05,0.0016683754899236582,0.04008890279037497,3.8835987266077216e-05,2.3762375066090884e-05,7.08856362948733e-05,2.7734652120321908e-09,0.005501647271847032,1.1390434257018079e-10,7.73800530233025e-05,1.833043593881958e-05,1.7735987747060073e-05,3.3524122810444084e-07,2.9019675920631223e-09,0.0023672140212968196,0.002468615197185918,0.0025732867808454965,0.009831204233808653,1.939024859347594e-09,5.3873500270932536e-11,0.014398500566252602,0.0008666619080669175,8.612184404000453e-07,2.0849204653614167e-07,7.108560959333297e-06,0.030214020630495636,2.7908961965972666e-05,2.2213072362890067e-12,1.43305854827732e-10,0.024406481288925863,2.6607231074125815e-05,2.3659893948357913e-06,0.015393192592019357,3.3530753282449676e-08,7.045992142405808e-14,1.2699905394995615e-07,7.948177479774855e-06,3.0129539718537196e-06,5.08125169677698e-05,2.016000481317503e-08,1.0741218068431779e-08,0.0026979074002042485,2.0244020329869222e-07
0.00034010013811340453,0.4080416699071642,3.76,0.0,3.8528785362362336e-05,0.18526250588799614,0.6507543376154677,0.08453284494460964,9.39144976460214e-05,0.025692012139873002,0.5343209098282852,1.4384842914294717e-11,0.4194851116017622,4.312972500471053e-07,1.2776974010027539e-05,0.9189545500064925,0.0003903720321165347,1.8666543044381764e-05,1.0205820302061278e-05,0.0006440640443529555,0.06375388601493831,1.175116129974748e-05,2.0462503401226826e-05,0.0016543477879124577,0.04016251886465413,3.856680466808971e-05,2.3649851383386365e-05,7.008128422857408e-05,2.7311357819214107e-09,0.00543776392514438,1.1187018388783386e-10,7.641337383859501e-05,1.822570734716666e-05,1.7516902789341964e-05,3.302168241371037e-07,2.8472443880311605e-09,0.00235580785327665,0.002441988820115604,0.0025655332456362705,0.009816268612643292,1.9171408823652097e-09,5.3409064692637026e-11,0.014331463007460186,0.0008654136026879046,8.581493737521976e-07,2.0623593517272166e-07,7.098829623922863e-06,0.0302081450562021,2.7883255028391638e-05,2.2043572116211627e-12,1.4116700727678606e-10,0.024526729655699745,2.654645566333591e-05,2.360762541823984e-06,0.015418483119750987,3.3585873342839454e-08,6.913124162014983e-14,1.2654418553262454e-07,7.906080386552368e-06,3.0090683413770715e-06,5.063019462022931e-05,1.9937398128170077e-08,1.066885209658387e-08,0.0026869055098647536,2.0140940553285814e-07
0.00034204554285910177,0.40810172007792717,3.76,0.0,3.8218002392052226e-05,0.18407357102811678,0.651735336926829,0.08445064004833551,9.349983755621515e-05,0.02559569726348484,0.534948973172761,1.4333651080315764e-11,0.4194869918265378,4.311128320114266e-07,1.26637602876629e-05,0.9202241009570071,0.000387356779568374,1.8455299319437588e-05,1.0116820851885686e-05,0.0006435912699021656,0.063252335367493,1.1648744467675823e-05,2.0414818344384927e-05,0.0016404855921099367,0.04023569106938176,3.829915923691559e-05,2.353792080246985e-05,6.928787841324621e-05,2.689547039509601e-09,0.005375042884666551,1.0987769445604427e-10,7.546140307393901e-05,1.8121701204819054e-05,1.7301034409118684e-05,3.2527791163743227e-07,2.793697946784666e-09,0.002344463430047599,0.002415695047753114,0.002557793952331124,0.009801473302264786,1.895646490879794e-09,5.2949183476562554e-11,0.014265019573510517,0.0008641493777317058,8.550665340881641e-07,2.0400863253010416e-07,7.088902133521893e-06,0.030201950482660545,2.7856526615160366e-05,2.1875599009313524e-12,1.3906451416654487e-10,0.024646527583485962,2.648535836093245e-05,2.355505509096289e-06,0.015443459273724543,3.364030831185141e-08,6.783113326192403e-14,1.260870078226028e-07,7.864128787255442e-06,3.005097346845488e-06,5.0448073845808465e-05,1.9717977082781097e-08,1.0597416254174832e-08,0.002675963110952802,2.0037918252085916e-07
0.000343990947604799,0.40816112581894437,3.76,0.0,3.791051625173995e-05,0.18289606069420106,0.6527073221964009,0.08436784634016026,9.308652588755129e-05,0.025500048430845582,0.53557033340601,1.4282552904810488e-11,0.41948962153609454,4.309216953929546e-07,1.2551615003643466e-05,0.9214789842748493,0.0003843738930399297,1.8247281414356306e-05,1.0028727588209215e-05,0.0006431013481314434,0.06275716088570707,1.1547369964077202e-05,2.036695681995288e-05,0.0016267866480481723,0.040308423252363806,3.8033059568332824e-05,2.3426585033795076e-05,6.850526363841546e-05,2.6486850765313218e-09,0.0053134597616560034,1.0792595794152697e-10,7.452390254765948e-05,1.8018415857355505e-05,1.7088333183428614e-05,3.2042298905941205e-07,2.741301259994213e-09,0.0023331808489822792,0.002389729812698845,0.0025500693149906575,0.009786815732283245,1.874533568545153e-09,5.249381814104216e-11,0.01419916636796168,0.000862869526699209,8.519706670107199e-07,2.0180975582011137e-07,7.078783084200045e-06,0.030195446726906883,2.782879936985195e-05,2.170913607964112e-12,1.3699773012929281e-10,0.02476587501713421,2.64239526104395e-05,2.350219487939028e-06,0.01546812404807096,3.369406471255317e-08,6.65589413217806e-14,1.256276437899379e-07,7.822325376719678e-06,3.001042932992972e-06,5.026616385363344e-05,1.9501690860960914e-08,1.0526895300752296e-08,0.00266508014439249,1.9934966835979562e-07
0.00034593635235049625,0.4082198954616202,3.76,0.0,3.7606290929685194e-05,0.18172984752260837,0.6536703806739559,0.08428449426328286,9.267458745188282e-05,0.02540506038883331,0.5361850765588908,1.4231551575364577e-11,0.41949298501180243,4.3072397798012274e-07,1.2440531377213626e-05,0.9227193988518597,0.00038142297628658935,1.8042431993788676e-05,9.94153289415189e-06,0.0006425945764900018,0.06226826711605514,1.1447029033328553e-05,2.0318926329629394e-05,0.001613248732443698,0.04038071921923221,3.776851371483928e-05,2.331584563839237e-05,6.773328666767222e-05,2.608536861464579e-09,0.005252990691353466,1.0601406305587811e-10,7.360063775092145e-05,1.7915849542318553e-05,1.6878750386761703e-05,3.1565057937232893e-07,2.690027314467107e-09,0.0023219601939195723,0.0023640890845349535,0.0025423597378590734,0.009772293402024264,1.853794172835027e-09,5.204293388524945e-11,0.014133899441610878,0.0008615743437372851,8.488625068631885e-07,1.996389276322245e-07,7.0684770165477625e-06,0.030188643363365682,2.7800095680838213e-05,2.154416701376435e-12,1.3496603165836842e-10,0.024884771963901653,2.6362251595236638e-05,2.344905646860019e-06,0.01549248042952777,3.374714905198116e-08,6.531400905150371e-14,1.2516621337845083e-07,7.780672766206604e-06,2.9969070266506737e-06,5.0084473792409985e-05,1.92884895893809e-08,1.0457274147759374e-08,0.0026542565350397237,1.9832099576296421e-07
0.0003478817570961935,0.40827803722748507,3.76,0.0,3.7305290711292905e-05,0.18057480551263627,0.6546245989624045,0.08420061345970148,9.226404624671056e-05,0.025310727914053876,0.5367932875383862,1.4180650265098278e-11,0.41949706683915355,4.3051981658881473e-07,1.2330502529116746e-05,0.9239455407802836,0.00037850363782111735,1.7840694819919166e-05,9.855229281515623e-06,0.0006420712509762053,0.061785560095700603,1.1347713060216184e-05,2.0270734279250434e-05,0.0015998696528602074,0.040452582734018534,3.750552915505892e-05,2.3205704018229882e-05,6.697179618524132e-05,2.5690889159734705e-09,0.005193612323337678,1.0414113765901499e-10,7.269137779917904e-05,1.7814000382917438e-05,1.6672237977170927e-05,3.109592297205962e-07,2.639850490582293e-09,0.002310801535325377,0.002338768869808257,0.0025346656153858744,0.009757903878477898,1.8334205341238061e-09,5.159649158996197e-11,0.01406921479624843,0.0008602641234042704,8.457427729429183e-07,1.974957739815225e-07,7.057988434182824e-06,0.030181549729086602,2.777043767061391e-05,2.1380675382899225e-12,1.3296879257851203e-10,0.025003218492051532,2.630026824361214e-05,2.33956513250781e-06,0.015516531396687771,3.379956781948153e-08,6.409571543452975e-14,1.2470283523757097e-07,7.739173461478174e-06,2.9926915339842996e-06,4.9903012747568165e-05,1.907832404088477e-08,1.0388538031786688e-08,0.002643492192538717,1.972932934036652e-07
0.00034982716184189073,0.4083355592283772,3.76,0.0,3.700748017600147e-05,0.17943081001706995,0.6555700630151939,0.08411623278640712,9.185492549399086e-05,0.025217045812631934,0.5373950501400241,1.4129852067324155e-11,0.4195018519028885,4.303093470634497e-07,1.2221521527606717e-05,0.9251576033873012,0.0003756154907989934,1.764201473146156e-05,9.769809088648177e-06,0.0006415316664671059,0.061308947331804545,1.1249413239545336e-05,2.0222387984011045e-05,0.0015866472473169866,0.040524017519714225,3.724411284620369e-05,2.3096161430092144e-05,6.622064281972487e-05,2.530328727955596e-09,0.00513530181184729,1.023063086973411e-10,7.179589538739242e-05,1.7712866401963695e-05,1.646874859907624e-05,3.063475111561929e-07,2.5907449323568588e-09,0.00229970493056837,0.002313765212027704,0.002526987332421567,0.009743644794247984,1.8134050497482626e-09,5.115445704085518e-11,0.014005108388185613,0.000858939160456689,8.42612172558368e-07,1.9537992644206455e-07,7.047321780494076e-06,0.03017417492893131,2.7739847199886603e-05,2.1218645513733894e-12,1.3100541201257052e-10,0.025121214729454965,2.6238015230388706e-05,2.334199069335597e-06,0.015540279919282496,3.385132748516451e-08,6.290343147501304e-14,1.2423762479434055e-07,7.697829890637846e-06,2.9883983425364367e-06,4.9721789734256594e-05,1.8871145950403734e-08,1.0320672320882974e-08,0.00263278701212478,1.9626668901750862e-07
0.00035177256658758797,0.408392469468827,3.76,0.0,3.671282420011692e-05,0.17829773773279384,0.6565068581338135,0.08403138033142164,9.144724761308383e-05,0.02512400892019671,0.5379904470601432,1.407916006518541e-11,0.4195073253818128,4.30092704164264e-07,1.2113581346567994e-05,0.9263557772691635,0.0003727581530451593,1.7446337620927904e-05,9.68526481886662e-06,0.0006409761160942045,0.06083833777988318,1.1152120944635164e-05,2.017389465918694e-05,0.0015735793839649968,0.040595027258808675,3.6984271184856286e-05,2.2987218974767462e-05,6.547967908588333e-05,2.492243235684348e-09,0.005078036806253007,1.0050874705990604e-10,7.091396674261557e-05,1.761244551043321e-05,1.626823556359809e-05,3.0181401829003927e-07,2.54268637565189e-09,0.0022886704240714204,0.0022890741916486426,0.0025193252642048847,0.009729513845618126,1.7937402838373604e-09,5.071679033466864e-11,0.013941576131783835,0.0008575997496310046,8.394713987150301e-07,1.9329101968680996e-07,7.036481462804093e-06,0.03016652784063488,2.770834585727361e-05,2.105806145591959e-12,1.2907528187839883e-10,0.02523876086220536,2.6175504980012134e-05,2.3288085603190754e-06,0.015563728957481742,3.390243449836166e-08,6.173656947224585e-14,1.2377069638826398e-07,7.656644375381949e-06,2.984029318055653e-06,4.9540813695837784e-05,1.866690762999582e-08,1.0253662725677903e-08,0.0026221408754156382,1.952413057261554e-07
0.0003537179713332852,0.40844877584596573,3.76,0.0,3.642128795299854e-05,0.17717546669121648,0.6574350689656465,0.08394608342963668,9.10410342662559e-05,0.02503161210170964,0.5385795599081764,1.402857724997655e-11,0.41951347274400774,4.2987002159764685e-07,1.2006674918717839e-05,0.9275402503253618,0.00036993124691754185,1.725361041484452e-05,9.601588773170345e-06,0.0006404048916802885,0.06037364182364296,1.1055827329868955e-05,2.0125261426678405e-05,0.0015606639606870827,0.04066561559383541,3.67260100708284e-05,2.2878877614583148e-05,6.474875941720581e-05,2.4548204287003934e-09,0.005021795441504318,9.874761525109128e-11,7.004537158037996e-05,1.7512735526889867e-05,1.6070652857382467e-05,2.9735736904153087e-07,2.4956500298882215e-09,0.0022776980476187964,0.0022646919260721357,0.002511679776593351,0.009715508790597419,1.7744189606232732e-09,5.028345808871924e-11,0.013878613902723179,0.0008562461854511259,8.363211317394902e-07,1.9122869418702932e-07,7.025471823075949e-06,0.030158617119825763,2.7675954964349604e-05,2.0898908166780862e-12,1.271778240509604e-10,0.02535585713324093,2.61127496695717e-05,2.323394686749498e-06,0.015586881461229668,3.395289528618935e-08,6.05945258232487e-14,1.2330216091097523e-07,7.615619166903363e-06,2.9795863071434554e-06,4.936009349635502e-05,1.8465562386282984e-08,1.0187495064264935e-08,0.0026115536511433896,1.9421726636554266e-07
0.0003554688356044127,0.4084989417229607,3.76,0.0,3.616154417325437e-05,0.17617455817854674,0.6582631885309861,0.08386895815793548,9.067671167835287e-05,0.02494899801011224,0.5391044550916693,1.3983148535809775e-11,0.4195195697800825,4.296645527876778e-07,1.1911337085117347e-05,0.928594714819911,0.00036741274233208996,1.7082635110981744e-05,9.527016475325418e-06,0.0006398776276336466,0.059960398760681266,1.0970009825670639e-05,2.0081377689855055e-05,0.001549168704490289,0.040728787770602806,3.6494930873326026e-05,2.278188501373342e-05,6.409940068653397e-05,2.4216960664256385e-09,0.00497203577428075,9.719309225450211e-11,6.927485701574079e-05,1.7423602490171782e-05,1.5895296381525743e-05,2.934109637730977e-07,2.454172299040248e-09,0.0022678760454005326,0.0022430086959039533,0.002504813308481565,0.009703010079886026,1.7573175414629602e-09,4.9897131541938876e-11,0.013822431830062171,0.0008550161195755731,8.334783260193186e-07,1.893950333968683e-07,7.015421932126485e-06,0.030151279027653095,2.7646059965581457e-05,2.07568807184997e-12,1.2549755915320657e-10,0.025460859395141165,2.605607021561654e-05,2.318503099235284e-06,0.01560746760615949,3.399776276364784e-08,5.958744615722199e-14,1.228791958673054e-07,7.578835311302273e-06,2.975525844357551e-06,4.919767134316359e-05,1.8286787088246445e-08,1.0128652618436528e-08,0.002602075400238797,1.932968771745081e-07
0.0003572196998755402,0.40854863044052486,3.76,0.0,3.5904274433288784e-05,0.17518221392679412,0.6590844836239805,0.08379151331065969,9.031360698499588e-05,0.02486689454139309,0.5396243833725194,1.3937812790453478e-11,0.4195261909301113,4.2945439500747457e-07,1.1816825548301283e-05,0.9296383648772093,0.0003649183163017894,1.691396978975902e-05,9.453135756378543e-06,0.0006393381126091983,0.059551810931055604,1.0884987817363312e-05,2.0037391361437704e-05,0.0015377937551477238,0.04079162412777516,3.626513983403617e-05,2.2685380470132115e-05,6.345795779514174e-05,2.389089746664573e-09,0.004923072665974295,9.566685722580195e-11,6.851481121785171e-05,1.7335041715666094e-05,1.5722244120498487e-05,2.895247258330778e-07,2.413486773295138e-09,0.0022581043898246577,0.0022215696644293063,0.0024979608131108157,0.009690610025437004,1.740483468751476e-09,4.951425840621983e-11,0.013766705055138363,0.0008537750416438674,8.306288484486463e-07,1.875823585106642e-07,7.0052414719053915e-06,0.030143740230728206,2.761547662743121e-05,2.0615989029354836e-12,1.2384287254213548e-10,0.025565497766397303,2.5999210459804697e-05,2.3135942036143195e-06,0.015627818073313645,3.404211663590497e-08,5.859960082711174e-14,1.224550960263219e-07,7.542184555373136e-06,2.9714082455253334e-06,4.903546992104134e-05,1.811028481288516e-08,1.007047093810091e-08,0.002592644639644266,1.9237775751759787e-07
0.0003589705641466677,0.4085978474428974,3.76,0.0,3.564945394796664e-05,0.1741983477194795,0.6598990146036438,0.08371376733241252,8.995173439168666e-05,0.02478529801227697,0.5401394020631417,1.3892572114867466e-11,0.41953332617354,4.2923964328730254e-07,1.172313503051177e-05,0.9306713320797558,0.0003624477027830215,1.6747577798733833e-05,9.379941113680104e-06,0.0006387865554384594,0.05914781585093685,1.0800754974107131e-05,1.999330742770001e-05,0.0015265376398309277,0.04085412724083856,3.603664019658902e-05,2.2589364373778644e-05,6.282432843475803e-05,2.356992707043827e-09,0.004874891135427912,9.416835231179402e-11,6.776508057151101e-05,1.724705140135312e-05,1.5551463867121964e-05,2.856976942321681e-07,2.3735771573413705e-09,0.0022483830790231136,0.002200372076906917,0.0024911225381768253,0.009678307112149866,1.7239117590755525e-09,4.913481038997977e-11,0.01371143050468909,0.0008525231651879752,8.277731668587014e-07,1.8579041517324018e-07,6.994933510619444e-06,0.03013600660281785,2.7584219930796538e-05,2.0476222221106623e-12,1.2221334997330824e-10,0.025669772535293837,2.5942178783123922e-05,2.3086687451017943e-06,0.015647934989726907,3.408596153728961e-08,5.763059494134174e-14,1.2202993840555077e-07,7.505668356884129e-06,2.967234812164815e-06,4.887349548285929e-05,1.7936022862058478e-08,1.0012940219902008e-08,0.0025832612500451897,1.9145999016132506e-07
0.0003607214284177952,0.4086465982398398,3.76,0.0,3.539705813156838e-05,0.1732228742242777,0.6607068413795345,0.08363573819366922,8.959110761751978e-05,0.02470420475943631,0.5406495677663405,1.3847428551390178e-11,0.41954096567449267,4.290203918387251e-07,1.1630260209070767e-05,0.93169374625836,0.00036000063870316644,1.658342314191656e-05,9.30742695679872e-06,0.0006382231637681569,0.05874835195760559,1.071730487146687e-05,1.99491308027016e-05,0.0015153989050817644,0.04091629965936354,3.580943488025193e-05,2.2493837041648243e-05,6.219841155173883e-05,2.3253966160723526e-09,0.004827476508853698,9.269702349206707e-11,6.702551372923738e-05,1.7159629695202065e-05,1.5382923854714026e-05,2.8192892312352074e-07,2.334427166204985e-09,0.002238712103074835,0.0021794132037359464,0.002484298725168461,0.009666099862487875,1.7075975306447585e-09,4.8758762122670385e-11,0.013656605086807369,0.0008512607031516668,8.249117414674076e-07,1.8401895296670704e-07,6.984501073703932e-06,0.03012808387847717,2.7552304662336127e-05,2.0337569923070918e-12,1.2060859374075088e-10,0.025773684025424508,2.5884983403550464e-05,2.303727454873483e-06,0.015667820473950187,3.412930208369048e-08,5.668003231639307e-14,1.216037980912382e-07,7.469288117070542e-06,2.963006831153661e-06,4.871175423839081e-05,1.7763969227869025e-08,9.956050763302026e-09,0.0025739251050322914,1.9054365695606336e-07
0.0003624722926889227,0.40869488824927785,3.76,0.0,3.514706259436301e-05,0.17225570896270836,0.6615080234231048,0.08355744341338853,8.923173988002883e-05,0.024623611139003555,0.5411549364022731,1.3802384126058701e-11,0.4195490997734502,4.2879673400522867e-07,1.1538195726456274e-05,0.9327057355610692,0.00035757686391308616,1.642147044932122e-05,9.23558777979167e-06,0.0006376481437785088,0.058353358571282404,1.0634631174701678e-05,1.9904866332952697e-05,0.0015043761160679725,0.04097814390800502,3.558352647243492e-05,2.2398798701565526e-05,6.158010728958172e-05,2.2942930279618125e-09,0.00478081440558486,9.125233690357117e-11,6.629596151968095e-05,1.7072774685131472e-05,1.5216592733781731e-05,2.7821748117346105e-07,2.2960212403290577e-09,0.0022290914443218257,0.002158690339751922,0.0024774896095728226,0.00965398683437042,1.6915360001729383e-09,4.8386085331300623e-11,0.01360222569334668,0.0008499878677832599,8.220450229833349e-07,1.822677232622009e-07,6.97394715821439e-06,0.030119977659813908,2.7519745428619078e-05,2.0200021578547834e-12,1.1902820239648277e-10,0.02587723259388515,2.5827632384605803e-05,2.2987710505957858e-06,0.015687476635911305,3.417214287223698e-08,5.574753594605177e-14,1.2117674916663474e-07,7.433045179902762e-06,2.9587255745450347e-06,4.855025234841729e-05,1.7594092193333048e-08,9.899793062521301e-09,0.0025646360716936704,1.896288371017558e-07
0.0003642231569600502,0.4087427227528431,3.76,0.0,3.4899443126299664e-05,0.1712967682382938,0.6623026198010518,0.08347890010247394,8.887364395739027e-05,0.02454351352505431,0.5416555632682207,1.3757440813950864e-11,0.4195577189709853,4.2856876234257585e-07,1.1446936206891278e-05,0.9337074266026648,0.0003551761208962694,1.626168491120871e-05,9.164418010965845e-06,0.0006370617003783735,0.05796277581560718,1.0552727480285628e-05,1.9860518802404502e-05,0.0014934678549406207,0.04103966248873072,3.535891729092205e-05,2.2304249492370975e-05,6.0969316906458275e-05,2.2636738208562283e-09,0.004734890710148777,8.983376092524934e-11,6.557627674878442e-05,1.6986484404180243e-05,1.5052439539820428e-05,2.745624502275314e-07,2.2583437937858704e-09,0.002219521078204822,0.0021382008022703914,0.002470695421501188,0.009641966617490538,1.675722471993896e-09,4.8016754364699195e-11,0.013548289202719877,0.0008487048705921298,8.191734543892569e-07,1.8053648081438646e-07,6.963274721948325e-06,0.03011169342937168,2.7486556661570047e-05,2.0063567067188154e-12,1.174717888282102e-10,0.02598041862791081,2.577013364886624e-05,2.2938002377244256e-06,0.01570690557728613,3.4214488482109364e-08,5.4832726781097245e-14,1.2074886400812466e-07,7.396940844582741e-06,2.9543923007847223e-06,4.838899590080954e-05,1.7426360620663292e-08,9.844157703777186e-09,0.0025553940114513033,1.8871560908247818e-07
0.0003659740212311777,0.4087901071662029,3.76,0.0,3.465417572426634e-05,0.17034596924796114,0.6630906891142676,0.08340012491095193,8.851683211207345e-05,0.02446390831235562,0.5421515029518851,1.371260056022696e-11,0.4195668139488879,4.2833656852619696e-07,1.1356476219943595e-05,0.9346989442531288,0.0003527981551594363,1.610403237310922e-05,9.0939121190616e-06,0.0006364640371624518,0.05757654472664198,1.0471587426545796e-05,1.981609292283722e-05,0.0014826727231685047,0.04110085787765354,3.5135609293306585e-05,2.22101894580872e-05,6.03659429581482e-05,2.233530918567868e-09,0.0046896916072273,8.844078285997832e-11,6.486631449961121e-05,1.690075681921405e-05,1.4890433765876136e-05,2.7096292737575987e-07,2.2213798848196538e-09,0.002210000972190343,0.002117941934630475,0.002463916384738025,0.009630037837133744,1.6601523508655083e-09,4.765074183836097e-11,0.013494792479409065,0.000847411922210979,8.16297469818532e-07,1.7882498296293747e-07,6.952486690606604e-06,0.030103236534728108,2.7452752603322586e-05,1.9928196237924045e-12,1.1593896713892818e-10,0.0260832425486793,2.5712494955146906e-05,2.288815707539787e-06,0.015726109389944194,3.425634347116387e-08,5.3935242379862495e-14,1.203202136929019e-07,7.360976347074931e-06,2.950008253286981e-06,4.822799091858812e-05,1.726074381172047e-08,9.78913545378024e-09,0.0025461987795165394,1.8780404878788249e-07
0.0003677248855023052,0.40883704660331605,3.76,0.0,3.4411236584056334e-05,0.16940323004291552,0.6638722895144537,0.0833211340541696,8.816131615186155e-05,0.024384791915609223,0.5426428093651142,1.366786527051585e-11,0.4195763755607156,4.281002432549022e-07,1.1266810334632717e-05,0.9356804117231572,0.00035044271508141104,1.5948479276500527e-05,9.02406458007205e-06,0.0006358553559168438,0.05719460720697866,1.0391204662066536e-05,1.9771593335678147e-05,0.0014719893405913211,0.04116173252631383,3.4913604172250115e-05,2.211661857628007e-05,5.976988915876726e-05,2.2038563722391134e-09,0.0046452035646301236,8.7072895821901e-11,6.416593199288892e-05,1.6815589858867545e-05,1.4730545300608707e-05,2.674180239325812e-07,2.1851147221770972e-09,0.0022005310864768326,0.0020979111050205526,0.002457152717324058,0.009618199151867537,1.6448211357165304e-09,4.728802109911847e-11,0.01344173237610254,0.0008461092322807687,8.134174942893626e-07,1.7713298964344936e-07,6.94158594994845e-06,0.03009461219631663,2.741834730240216e-05,1.9793899133092626e-12,1.1442935871723836e-10,0.026185704809228133,2.5654723914147426e-05,2.2838181382811565e-06,0.01574509015600328,3.429771237602929e-08,5.305472356457724e-14,1.1989086784286345e-07,7.3251528791678045e-06,2.9455746594938756e-06,4.806724335244752e-05,1.7097211489529743e-08,9.734717218915702e-09,0.002537050225467349,1.8689423088163e-07
