Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57)
0.0029388710600919458,0.45477080034341627,3.766055172875527e-11,5.003341916553864e-13,3.490909946909083e-11,1.436380962524961e-07,0.0,0.0,5.215511589173279e-06,6.317404688236173e-07,2.6129070956983972e-08,1.0861651161191311e-11,1.9666984859268903e-12,2.965828846628477e-34,2.1813964669397035e-24,3.50117042307113e-17,4.662644133690856e-10,1.52658160345029e-08,1.9492002031789485e-18,3.0512480312530358e-24,2.663935291742397e-10,3.9706231914942454e-14,1.1566594431841817e-17,4.815992026520658e-13,1.6432685002863665e-14,2.204582459847515e-09,1.6545223164660586e-12,0.0031353616682414406,3.2001809059342327e-10,1.976412062665651e-11,2.822178241565986e-17,1.0085686370344875e-18,1.2551166922544245e-11,3.5151975730525097e-10,3.76,0.0,0.6555410824551102,0.9999939570172452,3.0781070652492916e-07,4.745484742412368e-08,0.003135389539795081,1.9703148257545508e-10,3.6707355698674316e-06,7.670009136276171e-11,2.6522867735808975e-17,4.7165391645471726e-17,2.5438222425276995e-14,3.954850222546771e-17,2.0372085556137073e-13,5.110229131337696e-11,3.9434029750841464e-08,1.1382051461055914e-15,6.579715722819503e-20,1.1789986723416922e-21,4.177425390368198e-18,9.664551462303938e-11,4.5412943725266063e-10,8.704526775482171e-17,1.205894364882607e-19,9.150817661020378e-16
0.0030696245416327824,0.45478247440950925,3.907802463340521e-11,5.32606101059583e-13,3.777633949217045e-11,1.5413467988928935e-07,0.0,0.0,5.460997011253306e-06,6.878520624290753e-07,2.919045847800823e-08,1.1933339082126105e-11,2.139757055465671e-12,4.933417189201231e-34,2.363029765241727e-24,3.747243184680978e-17,4.671329145617365e-10,1.7333862801145993e-08,2.330624255215702e-18,3.604274879215229e-24,2.9743231014117267e-10,4.1469392727072404e-14,1.157708824651747e-17,5.227559236865172e-13,1.716904291933835e-14,2.516684284267571e-09,1.8100556532032545e-12,0.0032745076782782685,3.6269898022137406e-10,2.1516923717256463e-11,3.098686938074575e-17,1.1635114115248583e-18,1.3732861868937777e-11,4.014971728028606e-10,3.76,0.0,0.6554017080643644,0.9999936335465559,3.4464987876977374e-07,4.960991878851422e-08,0.0032745389200489294,2.0345923222560479e-10,3.894311153745874e-06,7.799334150899256e-11,2.967705610215928e-17,5.243650977670659e-17,2.8518597895180373e-14,4.606669306704242e-17,2.291145121946479e-13,5.109211568668984e-11,4.0837922822065506e-08,1.1967711333284995e-15,7.041937262512242e-20,1.2618228901205039e-21,4.505180366192783e-18,9.979584795709874e-11,4.742545570539336e-10,9.824328909563734e-17,1.3764173050652183e-19,1.056419774848379e-15
0.003200378023173619,0.4547941461517696,4.0515654405707305e-11,5.661207657790414e-13,4.076351268043582e-11,1.6502026168178997e-07,0.0,0.0,5.708132560357835e-06,7.463082608315949e-07,3.247890653225842e-08,1.3088517560516284e-11,2.3207862695955485e-12,1.268364525641092e-34,2.553396360754184e-24,4.0118785264289686e-17,4.680504049114812e-10,1.958809738698019e-08,2.7670242472305e-18,4.233297902488046e-24,3.307482921512109e-10,4.323226045355942e-14,1.1588546702872423e-17,5.657234204110583e-13,1.7914669415565682e-14,2.8575392402704963e-09,1.9732127386454062e-12,0.0034136238680351856,4.090796508706569e-10,2.33511515175541e-11,3.403798839527779e-17,1.3364264155368748e-18,1.4972605266958796e-11,4.5615274224487955e-10,3.76,0.0,0.6552623569642569,0.9999933043901658,3.844495694987978e-07,5.176870641705348e-08,0.0034136587410190183,2.100376404314825e-10,4.124180899192982e-06,7.93182764075258e-11,3.308865594551516e-17,5.809837298785252e-17,3.185409448610769e-14,5.3415394226869417e-17,2.5656811602027834e-13,5.1081974079052625e-11,4.221604964627936e-08,1.2561688923479755e-15,7.539028803286076e-20,1.3508952981947601e-21,4.8526485265370645e-18,1.0301991743350376e-10,4.943712012613952e-10,1.1037820999110582e-16,1.5626340279552577e-19,1.2132941887814186e-15
0.0033311315047144558,0.45480581557601835,4.197374234058091e-11,6.008947830252946e-13,4.3870942671191946e-11,1.763001441831706e-07,0.0,0.0,5.95697212339554e-06,8.071134732110367e-07,3.600312148313855e-08,1.4332196882105368e-11,2.5098898750294956e-12,3.6880197737117774e-34,2.7527018114541543e-24,4.295884460312775e-17,4.690176965535708e-10,2.2037461665063753e-08,3.2638272572453998e-18,4.94588231570611e-24,3.6642627114483154e-10,4.499483502247987e-14,1.1601011437600138e-17,6.105244695402289e-13,1.866998529164989e-14,3.2285337676834214e-09,2.1440916452239486e-12,0.0035527102314195226,4.5932798274297207e-10,2.5267866803791993e-11,3.7402245743415107e-17,1.5288171002814582e-18,1.6271149455666215e-11,5.157236835762459e-10,3.76,0.0,0.6551230290028202,0.9999929694195998,4.273303849434678e-07,5.393143746347816e-08,0.003552749007197847,2.167677415074163e-10,4.36049181231343e-06,8.067511036233113e-11,3.677188603398022e-17,6.416992508456926e-17,3.545880881678666e-14,6.167440343852277e-17,2.861841465271295e-13,5.107186818633939e-11,4.3568877704756745e-08,1.3164187179837138e-15,8.072507046476416e-20,1.446487664343871e-21,5.220447891205422e-18,1.0631822459899904e-10,5.144793869914723e-10,1.2348916052935763e-16,1.76530074255196e-19,1.3868445077872791e-15
0.0034618849862552924,0.4548174826880925,4.3452590673628644e-11,6.36945138488534e-13,4.709902208457556e-11,1.879797077194058e-07,0.0,0.0,6.207568379549765e-06,8.702734841809516e-07,3.977193791367768e-08,1.5669548332080572e-11,2.707174389277033e-12,7.684741155705306e-34,2.9611564381841693e-24,4.600083381340238e-17,4.700355850174479e-10,2.469101241219771e-08,3.826791014179599e-18,5.7501108064227255e-24,4.045521618711674e-10,4.675711636109787e-14,1.1614524813554746e-17,6.571829304017e-13,1.9435301115375853e-14,3.6310723103271873e-09,2.32279304892787e-12,0.0036917667621630063,5.136139758295546e-10,2.7268159210502748e-11,4.110820495958702e-17,1.74227129856576e-18,1.762926669879402e-11,5.80451158050702e-10,3.76,0.0,0.6549837240271059,0.9999926285059394,4.7341322635279955e-07,5.6098342677211166e-08,0.0036918097230551313,2.2365062700521582e-10,4.603391910064459e-06,8.206407021983935e-11,4.074157549191677e-17,7.067086317485404e-17,3.9347428534936576e-14,7.092916276096034e-17,3.180692804467355e-13,5.1061799775389736e-11,4.4896866171855135e-08,1.3775410432052132e-15,8.643915585335908e-20,1.5488765749497752e-21,5.6092083551647325e-18,1.0969129902646376e-10,5.34579132046533e-10,1.3761557885486514e-16,1.9851834985578915e-19,1.5782653600504695e-15
0.003592638467796129,0.4548291474938483,4.495250306993087e-11,6.7428920186509e-13,5.044821189416996e-11,2.0006441061125883e-07,0.0,0.0,6.4599728172641285e-06,9.357954347372923e-07,4.379432160405933e-08,1.7105907513598367e-11,2.91274904065317e-12,1.1925212467987412e-34,3.1789767959957904e-24,4.92531324135831e-17,4.711048728679449e-10,2.7557924251041497e-08,4.46201523006112e-18,6.65460926390062e-24,4.452130269835695e-10,4.8519104395828095e-14,1.1629130051652554e-17,7.057237470875497e-13,2.0211212318010625e-14,4.066577781951792e-09,2.5094201695936656e-12,0.0038307934538178504,5.721098047391273e-10,2.935314613651828e-11,4.518637377676423e-17,1.9784641199917997e-18,1.904774873184274e-11,6.50580348239804e-10,3.76,0.0,0.6548444418831313,0.9999922815197858,5.228193592792928e-07,5.826965646575949e-08,0.003830840893037447,2.3068744510161642e-10,4.8530302757037435e-06,8.348539523929775e-11,4.5013185906510656e-17,7.762165914084045e-17,4.353525256855448e-14,8.127105322955034e-17,3.523345221459716e-13,5.105177068634588e-11,4.620046607092716e-08,1.4395564476031334e-15,9.254826925579498e-20,1.6583437978840945e-21,6.019572375057015e-18,1.1313969799318517e-10,5.546704549429221e-10,1.527972676867984e-16,2.2230584411143456e-19,1.7888086826959655e-15
0.0037233919493369657,0.4548408099991637,4.6473784159342544e-11,7.129447135052869e-13,5.391904030488836e-11,2.125597893918696e-07,0.0,0.0,6.714235750688698e-06,1.00368780355385e-06,4.8079372434469585e-08,1.8646777713002455e-11,3.1267256958422076e-12,3.0868531633208162e-34,3.406385076915529e-24,5.272427398540988e-17,4.722264158471867e-10,3.0647492517082494e-08,5.175953922518369e-18,7.668570496366756e-24,4.884971054321697e-10,5.028079905220112e-14,1.1644871162000097e-17,7.561729726176694e-13,2.099822297425148e-14,4.536492020220421e-09,2.704078699769611e-12,0.003969790299752916,6.349898720878293e-10,3.152397166112502e-11,4.966885308729763e-17,2.2391611097007264e-18,2.0527406248902505e-11,7.263605354084656e-10,3.76,0.0,0.6547051824158242,0.9999919283312254,5.756704818984298e-07,6.044561693019325e-08,0.003969842521567863,2.378793999612147e-10,5.109557113414148e-06,8.49393369749072e-11,4.960283178906501e-17,8.504358082910607e-17,4.80382119221417e-14,9.279770172645129e-17,3.8909533421736576e-13,5.10417828350372e-11,4.7480120427637114e-08,1.5024856657623046e-15,9.906842535216661e-20,1.7751762897659927e-21,6.452194799406509e-18,1.166640061851865e-10,5.747533749399689e-10,1.6907441657122874e-16,2.4797120588141585e-19,2.019785963391222e-15
0.0038541454308778024,0.45485247020994174,4.8016739242357493e-11,7.529297715920865e-13,5.751210172981477e-11,2.254714590211088e-07,0.0,0.0,6.970406335695615e-06,1.0739603886192951e-06,5.263632721310564e-08,2.029783329272456e-11,3.3492187855909966e-12,1.192742985707138e-33,3.643607705980771e-24,5.642293993782974e-17,4.734010839107979e-10,3.396913604535336e-08,5.9754285499106376e-18,8.80177877971618e-24,5.344938401517687e-10,5.2042200254830616e-14,1.1661792872110897e-17,8.085578046736642e-13,2.179656448645705e-14,5.042276228702943e-09,2.9068767322384164e-12,0.0041087572931499715,7.024308601005744e-10,3.3781803661554774e-11,5.4589187411452275e-17,2.526221595352908e-18,2.206906833877419e-11,8.080451760734062e-10,3.76,0.0,0.6545659454689682,0.9999915688097952,6.320887923743506e-07,6.262646598515003e-08,0.004108814613045559,2.4522775073224044e-10,5.373123802227716e-06,8.642615905033815e-11,5.4527300638451583e-17,9.295871369637988e-17,5.2872890299261866e-14,1.0561330004879632e-16,4.284717688605837e-13,5.103183821536486e-11,4.873626442073296e-08,1.5663495955596195e-15,1.0601591656103093e-19,1.8996659832076776e-21,6.907742404024235e-18,1.202648352066976e-10,5.948279120698997e-10,1.864876082666436e-16,2.755941425005947e-19,2.272570544120644e-15
0.003984898912418639,0.4548641281321127,4.958167505997691e-11,7.94262831538414e-13,6.12280564069844e-11,2.388051130819631e-07,0.0,0.0,7.228532585356324e-06,1.1466242892102906e-06,5.747456243308287e-08,2.2064923141338032e-11,3.580345256782814e-12,3.142457400428065e-34,3.89087807547679e-24,6.035797873948163e-17,4.746297375236666e-10,3.7532399877906365e-08,6.867640325197071e-18,1.0064639745850774e-23,5.832939050800463e-10,5.3803307927380235e-14,1.1679940844458476e-17,8.629065839921266e-13,2.2606868121306818e-14,5.585411407323617e-09,3.1179247114460233e-12,0.0042476944270000185,7.746117809014928e-10,3.61278357975031e-11,5.99831619258805e-17,2.841601815150611e-18,2.36735820943642e-11,8.958919780617948e-10,3.76,0.0,0.6544267308851524,0.9999912028244496,6.921970552868613e-07,6.481244946525855e-08,0.004247757171845444,2.527338107648615e-10,5.64388294914175e-06,8.794613697644936e-11,5.980407874084443e-17,1.0138998492341103e-16,5.805654620774475e-14,1.1982893719509082e-16,4.705886014082558e-13,5.102193890179154e-11,4.996932553033183e-08,1.6311693063698847e-15,1.134073436109052e-19,2.0321103372221414e-21,7.38689506593241e-18,1.2394282316009982e-10,6.148940871686609e-10,2.0507789543172206e-16,3.0525544333033374e-19,2.5485999897692673e-15
0.004246405875500312,0.45488743713450763,5.277872015781494e-11,8.810484853944909e-13,6.903160903954232e-11,2.667615430662927e-07,0.0,0.0,7.750838504663295e-06,1.2991768354219841e-06,6.803309446267291e-08,2.5971494952630063e-11,4.068978290148433e-12,7.1595167684093475e-34,4.416526254926366e-24,6.897338962664423e-17,4.772526188319379e-10,4.542261521226671e-08,8.961060091850883e-18,1.3024209155760466e-23,6.8967303209126e-10,5.732464237196444e-14,1.1720102436078693e-17,9.776152209242823e-13,2.426541391546762e-14,6.78976013106386e-09,3.5652236308217796e-12,0.004525479087047989,9.339214072644909e-10,4.1089398509662325e-11,7.234407209895463e-17,3.565651762797268e-18,2.7074640084552143e-11,1.091124604454381e-09,3.76,0.0,0.6541483681707027,0.9999904509347178,8.239777187535956e-07,6.920082288244128e-08,0.004525553708787653,2.6822457925327507e-10,6.207595496169803e-06,9.108672116539287e-11,7.148813593836095e-17,1.198969976372876e-16,6.954333654806077e-14,1.5294129128375584e-16,5.635670010138155e-13,5.100228490914552e-11,5.236787139311408e-08,1.763761254392779e-15,1.295899529030175e-19,2.322080537129597e-21,8.418799211668724e-18,1.3153295902935438e-10,6.550014388297488e-10,2.459564252624778e-16,3.710218404558674e-19,3.1764796926220707e-15
0.004481762142273818,0.45490840746977657,5.5734329593583963e-11,9.63957773536436e-13,7.648303686088217e-11,2.934242511766971e-07,0.0,0.0,8.228060990848775e-06,1.4447897983824663e-06,7.859477073762167e-08,2.9946620576721494e-11,4.539496484539605e-12,1.0842546660549789e-33,4.926434981900803e-24,7.7627774711657e-17,4.79807006318284e-10,5.344858181886414e-08,1.1242801563570604e-17,1.6249312641880202e-23,7.959373974893538e-10,6.049283871290879e-14,1.1760916975505473e-17,1.087878219136278e-12,2.580383933577879e-14,8.016691573629428e-09,3.997161212238417e-12,0.004775383087095096,1.0953558912191527e-09,4.5868911882698556e-11,8.548526082438824e-17,4.3358833222256365e-18,3.035939431443417e-11,1.2905835814513202e-09,3.76,0.0,0.6538979166038262,0.9999897507996284,9.564454208861875e-07,7.317046721283857e-08,0.0047754696336555396,2.8271989744485367e-10,6.74109292300127e-06,9.402964242349664e-11,8.339921757655561e-17,1.3856656602570747e-16,8.126271709776686e-14,1.8879873594947822e-16,6.57973037344171e-13,5.0984773814797516e-11,5.445175516776627e-08,1.8865779430475846e-15,1.4584539546669259e-19,2.613355548711972e-21,9.435324207437811e-18,1.386348972645594e-10,6.91069683809062e-10,2.871949014873216e-16,4.380162320446269e-19,3.836893072214659e-15
0.004717118409047324,0.4549293704837255,5.876596648857643e-11,1.0515367574779386e-12,8.43458148727677e-11,3.215463482945822e-07,0.0,0.0,8.712315823154212e-06,1.5983808781130957e-06,9.022027972660989e-08,3.4397009507398214e-11,5.039913530798298e-12,-2.3196713231289894e-33,5.472801259459695e-24,8.719317461318271e-17,4.825507585498118e-10,6.241188163611858e-08,1.3955825949593194e-17,2.0087688452193626e-23,9.127536925919905e-10,6.366008278269888e-14,1.1806453711532918e-17,1.2049998304329692e-12,2.738876289833488e-14,9.388620571519242e-09,4.4576467700919726e-12,0.005025190224115604,1.2750432591709425e-09,5.0953823841732043e-11,1.0080443108618123e-16,5.2330975256973034e-18,3.386173363130106e-11,1.5142180505134847e-09,3.76,0.0,0.6536475349850397,0.999989027653367,1.1028105229759002e-06,7.716075622696175e-08,0.005025289939534053,2.977490215153156e-10,7.300328833146234e-06,9.708480154420578e-11,9.675812456163695e-17,1.5930596418717442e-16,9.441448564387638e-14,2.312732520575686e-16,7.634290161034508e-13,5.096744573319641e-11,5.6467161868008124e-08,2.0128277209604575e-15,1.638115247982418e-19,2.9352834505510914e-21,1.0539489638013703e-17,1.4599792941064983e-10,7.271112000600698e-10,3.329094177735502e-16,5.129231697474574e-19,4.598177059844513e-15
0.00495247467582083,0.45495032621227793,6.187545059353963e-11,1.14390465016484e-12,9.262605680139263e-11,3.511639054861442e-07,0.0,0.0,9.203843546279496e-06,1.7600595977637075e-06,1.0296969377924989e-07,3.936355240526126e-11,5.570993951911975e-12,1.688233180660555e-33,6.057213179671801e-24,9.772731995252028e-17,4.854896475371703e-10,7.237307476394351e-08,1.7157722776256665e-17,2.4626345185225674e-23,1.0406985591740175e-09,6.682637409805863e-14,1.1857010747751645e-17,1.3291897573368331e-12,2.9023373217253446e-14,1.0914952745290114e-08,4.947401054557635e-12,0.005274900449880021,1.474117865396546e-09,5.635191115293483e-11,1.185834243390423e-16,6.272681956838711e-18,3.758718692477943e-11,1.7636944799103045e-09,3.76,0.0,0.6533972223463832,0.9999882807064091,1.2638178967317649e-06,8.117327447981964e-08,0.0052750146510063605,3.133214763575793e-10,7.886244352672555e-06,1.0025421559281534e-10,1.1169528494925907e-16,1.822825482725642e-16,1.0912682248049069e-13,2.8131095963384573e-16,8.808520082698142e-13,5.095031602775519e-11,5.8416324866255e-08,2.1426407172469673e-15,1.8359662213175417e-19,3.2898044640956206e-21,1.173573121006805e-17,1.5362668904917184e-10,7.631261425978543e-10,3.833597508851526e-16,5.962558177967348e-19,5.4713749743863675e-15
0.005187830942594336,0.45497127469185905,6.506460900905585e-11,1.2411836637268406e-12,1.0133050125741652e-10,3.823138320531754e-07,0.0,0.0,9.70287377133538e-06,1.929947809867601e-06,1.1690474758806547e-07,4.488926091732637e-11,6.133523710650874e-12,4.348554942459797e-33,6.681323844875473e-24,1.0928977721520247e-16,4.886295477130382e-10,8.339423674515449e-08,2.091124108620742e-17,2.996129328471098e-23,1.1803634907984746e-09,6.9991712163643e-14,1.1912895655017305e-17,1.4606716659865172e-12,3.07106384296546e-14,1.2605332004154155e-08,5.46716457597305e-12,0.005524513713890258,1.6937420454099775e-09,6.20711530395565e-11,1.391280166161377e-16,7.471340412235957e-18,4.154143511234387e-11,2.040729818136173e-09,3.76,0.0,0.6531469777033868,0.9999875091606628,1.4402233526308843e-06,8.520965351549201e-08,0.005524643792367422,3.2944729838513107e-10,8.499797474243047e-06,1.0354001434297473e-10,1.283504862277653e-16,2.0767453525697164e-16,1.2553697042698495e-13,3.399618317597333e-16,1.0112203331851412e-12,5.0933401129726055e-11,6.030140773929804e-08,2.2761494886372426e-15,2.053124057179736e-19,3.6789203940662076e-21,1.3028622466522021e-17,1.6152605969779208e-10,7.991146776976881e-10,4.3881269469562145e-16,6.885403649463409e-19,6.4684176680699744e-15
0.005423187209367842,0.45499221595942896,6.8335276278522e-11,1.3434988670560997e-12,1.1046649862466418e-10,4.150338777395681e-07,0.0,0.0,1.0209625388916782e-05,2.10817940468912e-06,1.3208887890993197e-07,5.101933921245223e-11,6.728309170264573e-12,-1.1676263571659927e-33,7.346862201557848e-24,1.2194203781680533e-16,4.91976513250328e-10,9.553899754317852e-08,2.528459707138707e-17,3.619824337022921e-23,1.3323552357900486e-09,7.315609647164229e-14,1.1974426112758651e-17,1.599683666321308e-12,3.245406941264666e-14,1.4469646838997312e-08,6.017696564080614e-12,0.005774029963323026,1.935106832955534e-09,6.81197257941526e-11,1.6277017421661776e-16,8.847171253349923e-18,4.573030320189244e-11,2.3470928272143498e-09,3.76,0.0,0.6528968000541983,0.9999867122089495,1.6327947502412912e-06,8.927157313857481e-08,0.00577417738761546,3.461370229642165e-10,9.14196393664569e-06,1.0694443763233082e-10,1.468734382985495e-16,2.3567154414885326e-16,1.437917675091338e-13,4.083885076650586e-16,1.1555766269342763e-12,5.0916718597494195e-11,6.212450669166595e-08,2.413489162274991e-15,2.290741772049984e-19,4.104697260477835e-21,1.442287937253683e-17,1.6970116855813954e-10,8.350769836623884e-10,4.995427316194266e-16,7.903163687953835e-19,7.602180706176982e-15
