Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381),S(2727),S(5643),S(5886),S(2074),S(5582),S(10105),S(5887)
0.010300948265261452,0.06309427855885696,3.76,0.0,0.5391188709871454,0.83749541328304,0.25118101908878177,0.003644596129741041,1.7874689918123225e-06,0.04280292934885709,0.0559142822486487,2.395549491806109e-16,0.0027535115861579418,8.749271186518047e-13,1.1971103438798225e-07,0.021888297738631428,0.0018764421373398778,0.017013290432901756,3.80290250688836e-06,8.12103024641086e-08,0.24263757039003075,1.4491051080705952e-06,5.3625463850606775e-08,0.0038978377251709497,8.160027488751579e-05,4.19550486738154e-08,3.0939980094448605e-08,1.3300550010797033e-05,5.290343715281141e-06,0.000846305998994662,1.2440076868482861e-08,0.006103833957669571,1.7928326527461202e-08,1.300148889131628e-05,1.3454564242424571e-05,3.4577850668058443e-06,2.235859386732114e-07,0.002466979691589237,7.271101401740665e-06,0.0010316615531589528,1.3777086270582996e-13,9.544817741192237e-11,5.1669850128881905e-05,2.336431549961396e-06,4.992140543457695e-14,7.110265505079068e-08,5.09646186296257e-10,8.009271126668551e-06,3.8638437448046023e-10,1.790913579867281e-16,4.953419431456616e-13,0.0003664720347387303,1.0546386885579881e-10,4.957158344671831e-12,2.470770564487404e-06,5.7394783370047175e-15,1.9536279548360768e-12,5.342348105395639e-15,2.641823557360435e-07,8.971877904837749e-11,1.7229256739948095e-09,3.263515705352673e-08,2.117274884939698e-11,9.792513400581812e-05,2.471467501665792e-12,1.578025213004776e-07,1.269347574767222e-06,5.804883134848407e-07,9.488843716326514e-11,5.305328308501054e-13,1.2929665024841129e-14,1.8315153212593836e-11,3.058285485200318e-12,6.085995793739853e-07,2.8940941330976997e-16,1.4852242433794112e-15,4.055037589201753e-07,4.238202588765485e-15,2.037459507921148e-11,8.820549153392902e-09,1.3027076500309655e-06,3.0068179206800414e-05,5.3465485789617314e-17,2.134990133063292e-12,3.639657836347318e-08,3.814484496883695e-08,1.0870682078147462e-16,2.9382720983680475e-15,2.3869631297715226e-12,5.275335397657654e-12,6.552514954484018e-14,8.523170492068224e-06,7.412816516807837e-16,1.185204980258219e-10,1.1499884046630903e-06,1.4937186807760992e-13,8.944627877441262e-06,2.0959226713584655e-10,8.00044590474888e-13,6.669125902681282e-12,8.006393483760859e-07,7.314822814961199e-14,1.4910186221842388e-05
0.010322039024471888,0.0631083581666605,3.76,0.0,0.5368511187029135,0.8359782800815075,0.25337437188014256,0.003704245978419951,1.8072278363442736e-06,0.042811455340638765,0.056113682752239755,2.3979021754036267e-16,0.002779726294839282,8.776543881833743e-13,1.2145684861606517e-07,0.02222291451193759,0.0018841251921640116,0.017143516703149248,3.843348803560641e-06,8.232887778443259e-08,0.24451125356780742,1.4674249778613093e-06,5.4184899258999444e-08,0.0039351285745978844,8.219370068993891e-05,4.2796769620906886e-08,3.1573950235798586e-08,1.3566910302116243e-05,5.335768180894615e-06,0.0008669239294060801,1.266339260744293e-08,0.006211600475427929,1.828378797444453e-08,1.3256727271388467e-05,1.382853463013316e-05,3.518495032087459e-06,2.281992365977171e-07,0.002513800492742201,7.4021649287612e-06,0.0010493710133028915,1.4113092626752835e-13,9.650835448224245e-11,5.302717584354133e-05,2.389947732374727e-06,5.114014104216207e-14,7.265927027906976e-08,5.3358383421722e-10,8.310392483939786e-06,4.033094924198224e-10,1.8405126225144427e-16,5.090691464971037e-13,0.0003743830359720254,1.1027882602150297e-10,5.135380461341119e-12,2.513258829984877e-06,5.83817111167798e-15,1.9879287768272005e-12,5.535113144559467e-15,2.6698507998615866e-07,9.223719535627209e-11,1.7838326723014304e-09,3.347250212621115e-08,2.182031055069459e-11,9.876887621176538e-05,2.5408595062588712e-12,1.6163124731342805e-07,1.2843247518903333e-06,5.873303777159607e-07,9.746677514841164e-11,5.438430570722959e-13,1.3254049727354874e-14,1.8692943831008e-11,3.1102722550698872e-12,6.289486421969437e-07,3.0275373639459673e-16,1.5353985406983917e-15,4.208561333519499e-07,4.347961868317377e-15,2.090187361898562e-11,9.178680136003678e-09,1.323491666664728e-06,3.0638521955201906e-05,5.481203921867885e-17,2.175406080773005e-12,3.7088186137042295e-08,3.95025466457017e-08,1.125760584214976e-16,3.0412793661412586e-15,2.4053975838693585e-12,5.525100482981434e-12,6.710380012343884e-14,8.70066644581299e-06,7.620418418805089e-16,1.2094921873696507e-10,1.1699722705115584e-06,1.519690414312145e-13,9.154149251598708e-06,2.1453446546619141e-10,8.187875689087795e-13,6.811726946388193e-12,8.182797508346703e-07,7.454332354892403e-14,1.519357473511676e-05
0.010343129783682323,0.06312255115792903,3.76,0.0,0.53456786393392,0.8344468198147155,0.25558485731360236,0.0037648097165872136,1.8272487067336692e-06,0.04281912174102909,0.05631538279536761,2.4002585015440565e-16,0.002806181468086353,8.8040397586894e-13,1.232353323942243e-07,0.02256310721406806,0.001891832604695389,0.017274593900511167,3.88425934501461e-06,8.346565265639289e-08,0.24639460895767,1.485997200101521e-06,5.475147095479588e-08,0.003972881148052988,8.27892181555703e-05,4.3656356349481504e-08,3.222173289290974e-08,1.3838769576362961e-05,5.381510337556335e-06,0.0008880544452657919,1.2890584358709438e-08,0.00632127455628226,1.8646794648590213e-08,1.3517292891230059e-05,1.4212864288418998e-05,3.5802752416875347e-06,2.3291423918444914e-07,0.002561526526991203,7.535655686106117e-06,0.0010673797549636064,1.4457463745996326e-13,9.758064271443278e-11,5.4422268276050675e-05,2.4446370854002684e-06,5.239029031377484e-14,7.425017112186561e-08,5.587123705921761e-10,8.62509028384563e-06,4.2109350970342986e-10,1.8914872639064797e-16,5.231773693958639e-13,0.00038247606170044367,1.1534689744484484e-10,5.321411309309842e-12,2.5565040798967937e-06,5.9386219420479846e-15,2.0228342824005816e-12,5.7350155075906964e-15,2.6982463327904943e-07,9.486709361394299e-11,1.8469958704180684e-09,3.43308984441078e-08,2.2488172238778107e-11,9.962319697709238e-05,2.6122761857577824e-12,1.6559196158351902e-07,1.299444921038339e-06,5.942336802489542e-07,1.0011899510089961e-10,5.574961559103955e-13,1.3586790605446855e-14,1.9078942529963975e-11,3.163355716585447e-12,6.499234455115042e-07,3.1674835548066825e-16,1.5871426939101018e-15,4.3674277576255357e-07,4.460475262912411e-15,2.144252204860182e-11,9.551212887639748e-09,1.3445889799443434e-06,3.122006491515221e-05,5.619065126113964e-17,2.2164662300467303e-12,3.779105000424476e-08,4.090401722337228e-08,1.1657003065525928e-16,3.1481232990615255e-15,2.423927263892616e-12,5.786431851576779e-12,6.872274788354764e-14,8.881470448391498e-06,7.833919110417033e-16,1.2341676616072906e-10,1.1901295140547954e-06,1.5458881957436543e-13,9.36811543511412e-06,2.1958262103981842e-10,8.379282605688116e-13,6.956863296768266e-12,8.362950513377113e-07,7.596104601114673e-14,1.548158236512526e-05
0.010364220542892759,0.06313685858219605,3.76,0.0,0.532269038872856,0.8329008825919405,0.2578125932356123,0.00382630015436081,1.8475354785983454e-06,0.042825921114969225,0.0565194346818324,2.4026195088084167e-16,0.0028328789863499666,8.83176466142508e-13,1.2504723435291974e-07,0.022908979653944082,0.0018995640300951849,0.017406520498837532,3.925638987791186e-06,8.462095457555719e-08,0.24828758669069803,1.5048253237910248e-06,5.532528852032793e-08,0.0040111024813430625,8.33868202535174e-05,4.453420652358637e-08,3.288364774970598e-08,1.4116242951745934e-05,5.427568919135247e-06,0.0009097105160865862,1.3121711475972071e-08,0.006432890229852708,1.901751768926068e-08,1.3783303196212972e-05,1.4607840787364532e-05,3.6431436473088845e-06,2.377333624848488e-07,0.0026101755817207846,7.671619194379236e-06,0.0010856928194379646,1.481041165779859e-13,9.866517001986623e-11,5.58562505980318e-05,2.500523058229098e-06,5.367271830499484e-14,7.587609501164808e-08,5.850919108134177e-10,8.954000974632919e-06,4.397822604308788e-10,1.9438752973095982e-16,5.376770878108211e-13,0.0003907556855547685,1.206821665945972e-10,5.515641141103927e-12,2.6005211808368936e-06,6.0408653483367735e-15,2.0583546141940972e-12,5.942328047322416e-15,2.7270159122607204e-07,9.761405226848812e-11,1.9125028611533045e-09,3.52108535784114e-08,2.3176985075810304e-11,0.00010048837434778945,2.6857785329215976e-12,1.696899416184789e-07,1.3147081703848556e-06,6.011982516680815e-07,1.0284732402920071e-10,5.715010692104417e-13,1.3928105581340515e-14,1.9473332856456256e-11,3.2175632561598813e-12,6.71540414612514e-07,3.3142654228978955e-16,1.6404993620404864e-15,4.5317987787595485e-07,4.575806606851304e-15,2.199687426576278e-11,9.938708727729511e-09,1.3660034915271113e-06,3.181302855975455e-05,5.76019907309088e-17,2.2581770733703002e-12,3.850530694718559e-08,4.2350450727702995e-08,1.2069214027501817e-16,3.2589556598780957e-15,2.442551681507994e-12,6.059846754167716e-12,7.038311025850151e-14,9.065628853200101e-06,8.05347965013793e-16,1.2592347566491808e-10,1.2104562534619386e-06,1.572307014316328e-13,9.58660722298145e-06,2.2473869452274935e-10,8.574738987216485e-13,7.104569327791349e-12,8.546934711020923e-07,7.740164195000507e-14,1.5774266031307896e-05
0.010385311302103194,0.0631512814968568,3.76,0.0,0.5299545773080793,0.831340317152351,0.2600576974130871,0.0038887302352286065,1.868092071735658e-06,0.04283184597372345,0.05672589187552088,2.4049862764018434e-16,0.0028598207270175303,8.859724619931617e-13,1.2689332157191384e-07,0.023260637714325155,0.001907319102395789,0.01753929458503019,3.967492580656087e-06,8.579511625578788e-08,0.2501901329770596,1.5239129326272705e-06,5.590646312280638e-08,0.00404979968481198,8.398650054799764e-05,4.543072638991015e-08,3.3560021912572506e-08,1.4399447757014118e-05,5.473942475600907e-06,0.0009319054359046186,1.335683370974868e-08,0.0065464820976568255,1.9396132134724984e-08,1.4054878165156608e-05,1.5013759584992093e-05,3.707118400692743e-06,2.4265908234683065e-07,0.0026597657695397897,7.810101735309196e-06,0.0011043153253196623,1.5172153711483023e-13,9.976206422329357e-11,5.733028116773786e-05,2.5576294393330695e-06,5.498831546238913e-14,7.753779283613607e-08,6.127856065371321e-10,9.297790719563976e-06,4.594240566798052e-10,1.9977154910338216e-16,5.525790480120803e-13,0.0003992266059131003,1.262995130526912e-10,5.718481100843236e-12,2.6453253233725437e-06,6.144936602950829e-15,2.0945000278653246e-12,6.1573343632935505e-15,2.7561653783239004e-07,1.004839349689173e-10,1.9804447706505178e-09,3.611288579401588e-08,2.3887421229950583e-11,0.00010136469608793194,2.7614293735108906e-12,1.739306854525777e-07,1.3301145221759755e-06,6.082240977117709e-07,1.0565405778417163e-10,5.858669608389509e-13,1.427821798811975e-14,1.9876302163037872e-11,3.272922991160467e-12,6.938162683265693e-07,3.4682334145341895e-16,1.695512050961271e-15,4.7018400274563887e-07,4.694020877390413e-15,2.256527232217144e-11,1.0341749577323468e-08,1.3877391044381247e-06,3.2417637004775566e-05,5.904673483062042e-17,2.3005450226859448e-12,3.923109433381193e-08,4.384306380001868e-08,1.2494585452384461e-16,3.373934574767496e-15,2.461270309869354e-12,6.345884433252377e-12,7.208603844249118e-14,9.253187910411743e-06,8.27926490171852e-16,1.2846967953936762e-10,1.2309484395791137e-06,1.5989416426890296e-13,9.80970642240768e-06,2.300046721735501e-10,8.774318074247519e-13,7.254879864381398e-12,8.734834411330644e-07,7.88653560070017e-14,1.6071682865537227e-05
0.01040640206131363,0.06316582096704369,3.76,0.0,0.527624414716862,0.8297649708769304,0.26232028748318226,0.003952113035021503,1.8889224495237186e-06,0.04283688877565723,0.056934809024617145,2.407359924095553e-16,0.0028870085635579815,8.887925853570607e-13,1.2877437998422246e-07,0.023618189390990647,0.0019150974337746678,0.01767291384225062,4.009824960694821e-06,8.698847644010343e-08,0.2521021899742903,1.5432636438024325e-06,5.649510751989506e-08,0.004088979941707358,8.45882532432621e-05,4.6346330916620174e-08,3.425119005478036e-08,1.4688503554941475e-05,5.520629365061887e-06,0.0009546528305633276,1.3596011177079656e-08,0.006662085339001291,1.978281699539019e-08,1.4332140351005995e-05,1.543092422819431e-05,3.772217848626973e-06,2.4769393582052717e-07,0.0027103155317339173,7.951150356129032e-06,0.0011232524689650059,1.5542912696223559e-13,1.0087145296614864e-10,5.884555464503083e-05,2.6159803535165806e-06,5.633799839983396e-14,7.923602899959167e-08,6.418597968524822e-10,9.657156752503624e-06,4.800698218503846e-10,2.053047607574443e-16,5.678942718633654e-13,0.00040789364945104627,1.32214657285759e-10,5.9303643740063585e-12,2.6909320292310354e-06,6.250871747219996e-15,2.1312808892709693e-12,6.380329223057362e-15,2.78570067298223e-07,1.0348290503354276e-10,2.050916403370156e-09,3.703752416822351e-08,2.4620174517207394e-11,0.00010225246001805274,2.8392934164942933e-12,1.7831992095352857e-07,1.3456639297380198e-06,6.153111980750558e-07,1.0854156311131266e-10,6.006032208956913e-13,1.4637356672396625e-14,2.0288041653065354e-11,3.329463788138137e-12,7.167680175948842e-07,3.6297565505153966e-16,1.752225112914143e-15,4.877720875176583e-07,4.815184192575437e-15,2.3148066604055816e-11,1.07609386397711e-08,1.4097997200086997e-06,3.303411801038094e-05,6.05255688834229e-17,2.3435764014783575e-12,3.9968549874073856e-08,4.5383095691427844e-08,1.2933470507941319e-16,3.493224703510125e-15,2.4800825823229887e-12,6.645106812242696e-12,7.383271848230557e-14,9.444193719015228e-06,8.511443578747262e-16,1.310557069565823e-10,1.2516018580242639e-06,1.6257866396480483e-13,1.003749584701201e-05,2.3538256570819127e-10,8.978094010051228e-13,7.407830199633076e-12,8.926736088616952e-07,8.035243081957753e-14,1.637389019695345e-05
0.010427492820524065,0.06318047806552833,3.76,0.0,0.5252784883620648,0.8281746898020095,0.26460048090077964,0.004016461760733196,1.910030618212328e-06,0.04284104192709839,0.05714624198616638,2.409741615385502e-16,0.002914444364499321,8.916374780890603e-13,1.306912148081742e-07,0.02398174483234979,0.0019228986138022184,0.01780737553260345,4.052640949498962e-06,8.820137887013785e-08,0.2540236956521059,1.562881107795042e-06,5.709133606230698e-08,0.004128650506371416,8.519207322999785e-05,4.728144392039255e-08,3.495749456270755e-08,1.498353216510791e-05,5.567627746223943e-06,0.000977966665088413,1.3839304329508504e-08,0.006779735716665837,2.0177755328695455e-08,1.4615214921288494e-05,1.58596465574138e-05,3.838460527478301e-06,2.528405225960738e-07,0.0027618436415736223,8.094812874014362e-06,0.0011425095249089304,1.5922916962614625e-13,1.0199346360161304e-10,6.040330313917437e-05,2.6756002583984173e-06,5.772271070535144e-14,8.097158147235067e-08,6.723841670908865e-10,1.0032828792236643e-05,5.017732313747877e-10,2.1099124231113876e-16,5.836340622064692e-13,0.0004167617747890114,1.384442079118584e-10,6.151747403439547e-12,2.7373571586345387e-06,6.358707608435224e-15,2.1687076713776535e-12,6.611619019155178e-15,2.81562781719488e-07,1.0661744083201083e-10,2.124016393465221e-09,3.798530870023575e-08,2.537596107854467e-11,0.00010315197436134642,2.9194373051554157e-12,1.8286361551361708e-07,1.361356273826933e-06,6.224595052122788e-07,1.1151227975797124e-10,6.157194699376157e-13,1.500575609725305e-14,2.070874642474495e-11,3.3872152814680535e-12,7.404129636600688e-07,3.7992236018404227e-16,1.8106837512804863e-15,5.059614459492943e-07,4.939363810502109e-15,2.374561603006325e-11,1.1196901104867558e-08,1.4321892347967702e-06,3.366270297856792e-05,6.203918608255843e-17,2.3872774369490335e-12,4.071781157451588e-08,4.6971808233003144e-08,1.3386228796903868e-16,3.616997667094036e-15,2.4989878910788293e-12,6.958099606720703e-12,7.562437240611129e-14,9.638692176273582e-06,8.750188290673494e-16,1.3368188398084048e-10,1.2724121317222594e-06,1.652836353412966e-13,1.0270059310102543e-05,2.4087441220436387e-10,9.186141834811122e-13,7.563456127233275e-12,9.122728450073023e-07,8.18631067931306e-14,1.6680945536131284e-05
0.0104485835797345,0.06319525387256442,3.76,0.0,0.5229167373919417,0.8265693186344527,0.2668983948836094,0.004081789749176467,1.9314206261588216e-06,0.042844297783268696,0.05736024785098357,2.41213255612854e-16,0.002942129992557361,8.945078021552879e-13,1.3264465094942712e-07,0.024351416379448404,0.0019307222086855634,0.017942676479299553,4.0959453487147355e-06,8.943417386086581e-08,0.2559545836540926,1.5827690065567991e-06,5.769526469738546e-08,0.0041688187022578295,8.579795613329826e-05,4.8236498204790824e-08,3.567928568014878e-08,1.5284657684836243e-05,5.614935569702313e-06,0.0010018612511515815,1.4086773917884842e-08,0.0068994695823570516,2.0581134311659355e-08,1.4904229697670213e-05,1.6300246915009902e-05,3.905865156993715e-06,2.581015064525198e-07,0.0028143692074612072,8.241137878998018e-06,0.0011620918462273329,1.631240054570555e-13,1.0312822308738815e-10,6.200479739027828e-05,2.7365139402387796e-06,5.914342376263018e-14,8.274524182195346e-08,7.044319146537424e-10,1.042557051784296e-05,5.245908602965801e-10,2.1683517462340473e-16,5.998100080362519e-13,0.0004258360762386256,1.45005711495998e-10,6.3831111677148735e-12,2.7846169177614808e-06,6.4684818171816905e-15,2.206790950759356e-12,6.851522216260909e-15,2.8459529468697387e-07,1.0989435164645732e-10,2.199847361433821e-09,3.8956790417080084e-08,2.61555200474323e-11,0.00010406355810408935,3.0019296689942714e-12,1.8756798614182903e-07,1.3771913597902877e-06,6.296689430409635e-07,1.1456872262387668e-10,6.312255631122986e-13,1.5383656442974007e-14,2.1138615511493067e-11,3.446207892051759e-12,7.647686958590925e-07,3.97704391872519e-16,1.870934015869616e-15,5.247697706215495e-07,5.066628121806097e-15,2.4358288232239882e-11,1.1650284865820376e-08,1.4549115370860237e-06,3.430362694481279e-05,6.358828713591658e-17,2.4316542512815492e-12,4.147901769104128e-08,4.8610485791337827e-08,1.385322634430127e-16,3.745432134798204e-15,2.5179855858508504e-12,7.285472899680395e-12,7.74622593895036e-14,9.836728924293316e-06,8.995675579715307e-16,1.3634853353517792e-10,1.2933747238901531e-06,1.6800849254969388e-13,1.0507481616752333e-05,2.4648227388738636e-10,9.398537478407297e-13,7.72179395585834e-12,9.322902506814095e-07,8.339762184419121e-14,1.6992906558820274e-05
0.010469674338944936,0.06321014947578846,3.76,0.0,0.5205391029437161,0.8249487007686289,0.2692141463549294,0.0041481104654715354,1.953096562920606e-06,0.04284664864931444,0.057576884968900933,2.4145339999383997e-16,0.0029700673034309664,8.97404241028327e-13,1.3463553345753476e-07,0.0247273186063686,0.0019385677604716299,0.018078813048274637,4.1397429360072305e-06,9.068721604222216e-08,0.25789478315568143,1.6029310538566642e-06,5.830701096783848e-08,0.004209491919749169,8.640589836210499e-05,4.9211935676008055e-08,3.641692165593182e-08,1.5592006509599418e-05,5.6625505704511686e-06,0.0010263512546146566,1.4338480955760937e-08,0.00702132388190997,2.099314531681447e-08,1.5199315195421419e-05,1.6753054357295124e-05,3.974450633697857e-06,2.634796167468275e-07,0.0028679116759025305,8.390174737672376e-06,0.001182004864841406,1.671160328944813e-13,1.0427585786711845e-10,6.36513479848473e-05,2.7987465091488745e-06,6.060113761244599e-14,8.455781523400822e-08,7.380799235843265e-10,1.0836181107370887e-05,5.485823394587523e-10,2.2284084374740207e-16,6.164339898859947e-13,0.0004351217876503108,1.519177051645377e-10,6.624962536974548e-12,2.8327278663356246e-06,6.580232824967672e-15,2.245541403867197e-12,7.100369856777607e-15,2.876682261195833e-07,1.1332079474711538e-10,2.2785160782943966e-09,3.9952531466367096e-08,2.69596142740048e-11,0.00010498754136092307,3.08684117659375e-12,1.9243950996893318e-07,1.3931689130259383e-06,6.369394056955197e-07,1.1771348397332218e-10,6.47131594335382e-13,1.5771303708857577e-14,2.157785192190173e-11,3.506472846677304e-12,7.898530889824372e-07,4.163648916750776e-16,1.9330228103218204e-15,5.442151349079858e-07,5.1970466488012495e-15,2.49864597707885e-11,1.2121761266301995e-08,1.4779705035578774e-06,3.495712856547429e-05,6.517358000623428e-17,2.476712853566895e-12,4.2252306680265724e-08,5.0300435195348916e-08,1.4334835576602868e-16,3.878714447874343e-15,2.5370749724610013e-12,7.62786258911394e-12,7.934767696163194e-14,1.0038349293942846e-05,9.248085962988386e-16,1.390559754596047e-10,1.314484941495802e-06,1.707526295224483e-13,1.0749848554986529e-05,2.5220823802569226e-10,9.615357752943498e-13,7.882880554332014e-12,9.527351647246893e-07,8.495621116627635e-14,1.730983108887154e-05
0.010490765098155372,0.0632251659700096,3.76,0.0,0.5181455282501245,0.823312678305171,0.27154785188370156,0.004215437501352867,1.9750625583210613e-06,0.042848086781401624,0.05779621297434154,2.4169472433494196e-16,0.002998258145014459,9.003274993031404e-13,1.3666472790792644e-07,0.02510956836096648,0.00194643478626446,0.018215781129284923,4.184038459829609e-06,9.196086789716368e-08,0.25984421871927665,1.623370992133861e-06,5.8926694014013615e-08,0.004250677613791552,8.701589716031866e-05,5.020820748550281e-08,3.7170768886260374e-08,1.590570735068141e-05,5.71047025791475e-06,0.001051451703153299,1.4594486678349399e-08,0.00714533616021207,2.141398398251481e-08,1.5500604661159698e-05,1.7218406870110347e-05,4.044236023262047e-06,2.689776499002586e-07,0.002922490834284304,8.541973593979904e-06,0.0012022540917596544,1.7120770972418833e-13,1.054364937534052e-10,6.53443066062949e-05,2.8623233935397685e-06,6.209688181784692e-14,8.641012050696835e-08,7.734089460816623e-10,1.1265496842131872e-05,5.738105185117319e-10,2.2901264271365816e-16,6.335181847557114e-13,0.00044462428636361475,1.5919977192041116e-10,6.8778356911334704e-12,2.881706925337514e-06,6.6939999221408055e-15,2.284969802717254e-12,7.35850602316382e-15,2.9078221051714494e-07,1.1690429264224976e-10,2.3601336343980995e-09,4.097310520875095e-08,2.7789031006109693e-11,0.00010592426576014555,3.174244589108419e-12,1.974849351846428e-07,1.4092885771931845e-06,6.442707560960601e-07,1.209492356819757e-10,6.634479002792563e-13,1.6168949810417913e-14,2.2026662673513075e-11,3.5680421969385915e-12,8.156843002269556e-07,4.3594927006210687e-16,1.996997878709148e-15,5.643159945744833e-07,5.330690027710447e-15,2.563051630531516e-11,1.261202585136586e-08,1.501369995196588e-06,3.562345009743268e-05,6.679577939565943e-17,2.5224591297712683e-12,4.3037817148548134e-08,5.20429856541371e-08,1.4831435298307692e-16,4.017038453663166e-15,2.5562553114149583e-12,7.985930566824971e-12,8.128196225021865e-14,1.0243598245524384e-05,9.50760395794646e-16,1.4180452645959647e-10,1.3357379391889746e-06,1.7351542047955268e-13,1.0997246885478373e-05,2.580544165884856e-10,9.836680343122542e-13,8.046753353877802e-12,9.73617171306253e-07,8.653910693253873e-14,1.76317770809238e-05
