Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293)
0.0002761009338730617,0.054311524075530415,3.76,0.0,0.7365601808216422,0.9999835320362405,1.3576812855189723e-06,3.901856787753818e-08,1.723652592254199e-10,0.0012697658315545155,0.0012697915703130589,6.8180562142967095e-18,1.7417522095817088e-07,1.72535003247368e-14,3.709225092583192e-12,3.209761434632629e-08,1.3599855557483745e-05,2.1419181203959395e-06,9.666432324767154e-10,4.84248037767924e-11,1.0434236355458484e-05,3.575875136940398e-10,3.645363441102822e-12,2.3287625924072453e-08,3.034297664407386e-10,3.5524997169821913e-13,3.7644136080730493e-16,1.926535845751314e-13,1.86828086151636e-09,6.148149083824901e-11,2.5050926221731765e-16,1.3920939715643622e-08,6.748658560236368e-16,4.582221850180747e-13,7.471980470755251e-16,1.6944914910727382e-13,7.915655401880486e-12,2.1263986690090173e-08,2.182387826330763e-10,6.907469199517869e-09,9.87819974806682e-21,3.03619895076337e-16,1.0094004872780914e-10,2.5523471858081157e-14,1.8846442689440287e-23,1.8150376196584477e-14,1.1539991241673553e-15,5.701679817681101e-12,1.885848963698902e-18,7.784856282547146e-26,2.0159394647856258e-22,2.1600684401711917e-11,3.766448629641407e-17,8.07444989677143e-18,1.1225737360800721e-14,2.538971142103507e-23,9.548866737344907e-20,4.3538967164669684e-27,3.034814890747962e-11,1.9433165952172685e-15,2.172343302855626e-19,4.904165864440631e-17,8.505942735972512e-21,6.329332911912605e-10,2.839138585313647e-17,2.6233808667403085e-13,3.174681734774786e-09,6.052351545670235e-12,3.8724523149823964e-17,3.0125288431465866e-19,7.330116071267314e-21,1.3909512456858013e-17,1.621835506353576e-17,1.734873480990068e-18,3.956168668681989e-24,4.123181914081419e-27,3.746197267767274e-19,2.2377904969957007e-20,2.42571142834536e-21,4.094769947397761e-20,5.442115808673119e-11,1.016653801681191e-12,3.0624414109778124e-22,4.52213940570677e-19,4.558815493666901e-15,9.101476594402862e-20,2.5841992276207323e-28,4.762264234186211e-24,1.0238794873647654e-16,7.011038891248078e-24,1.984737180922821e-21
0.0002843673789831808,0.05431189991124458,3.76,0.0,0.7365217185375069,0.9999828953406883,1.4776118359594324e-06,4.0193218868636885e-08,1.8236786457238029e-10,0.0013077469596886263,0.0013077750546066913,7.021997387955606e-18,1.842285436085331e-07,1.77697265286319e-14,3.944477100783191e-12,3.477312676390047e-08,1.4047495835333859e-05,2.267956773847535e-06,9.946701153112886e-10,4.9940630717952175e-11,1.091114838972793e-05,3.6339512428496233e-10,3.879858954538972e-12,2.5465029002521074e-08,3.3034320083156245e-10,3.6644226906393397e-13,4.0928964402020557e-16,2.0943871879116658e-13,1.9224382716896026e-09,6.608083204922228e-11,2.723332374646511e-16,1.4603068255285927e-08,7.298217885365562e-16,4.964893059850312e-13,8.247662538928895e-16,1.8360127837016247e-13,7.915525659640056e-12,2.1705388236139398e-08,2.1824810318039195e-10,7.288183483310968e-09,1.0617177351396653e-20,3.3061454474777255e-16,1.0398277876056055e-10,2.822964812942159e-14,2.1393734897506915e-23,1.871010116812368e-14,1.2067014586361534e-15,6.109673056700877e-12,2.0734373786339145e-18,8.393616033263116e-26,2.174598173238703e-22,2.3046354246345436e-11,3.5583220402899734e-17,7.62723865392988e-18,1.2439105654113956e-14,2.8149626344645606e-23,1.0346349823428357e-19,4.981686732473318e-27,3.219479862587608e-11,2.0321275732205785e-15,2.4126338792544466e-19,5.128527229585832e-17,9.380103314260173e-21,6.899904176268703e-10,2.8393025421786554e-17,2.8019868065239806e-13,3.0851933919866332e-09,6.337401171643939e-12,3.9163359612041464e-17,3.046634399318788e-19,7.41310311653224e-21,1.4590704442060258e-17,1.6820250661602292e-17,1.9400406061459887e-18,4.149898304473879e-24,4.610764709789594e-27,4.164713885254484e-19,2.1153275656547678e-20,2.6410127623873312e-21,4.479083404202809e-20,5.442305869691801e-11,1.1059587811933878e-12,2.8922228188993263e-22,4.785047405556473e-19,5.03591754665055e-15,9.702166780658056e-20,2.7547461258741e-28,5.0062503896132975e-24,1.0705078960418183e-16,7.634683179231313e-24,2.0952691352382997e-21
0.00029263382409329994,0.05431227576427331,3.76,0.0,0.7364832460440653,0.9999822483272283,1.6043970888605233e-06,4.136789024102674e-08,1.9265454683687566e-10,0.0013457259612040314,0.001345756564813768,7.2259271449854e-18,1.9459256512182932e-07,1.828593206793805e-14,4.187964618958041e-12,3.759675614165368e-08,1.4498291860070709e-05,2.3975811058196353e-06,1.023227954403894e-09,5.1470572764461735e-11,1.1400231735438994e-05,3.693154906111616e-10,4.122654755054264e-12,2.7779440438069927e-08,3.588524408410269e-10,3.777443063631021e-13,4.442351003843079e-16,2.2728874834436213e-13,1.977621168225961e-09,7.090394169738798e-11,2.9554157067859376e-16,1.5304808438829726e-08,7.879845637751218e-16,5.370320021115086e-13,9.083445456156512e-16,1.9859493242477763e-13,7.915411177392106e-12,2.2137585870838543e-08,2.1826067873488734e-10,7.66890164045281e-09,1.139210831665776e-20,3.59166831592573e-16,1.0702636528688195e-10,3.1100357741414456e-14,2.4209043179937458e-23,1.927410868868489e-14,1.2607462137732776e-15,6.5360046274554815e-12,2.275229772478136e-18,9.03628361224517e-26,2.342257181652176e-22,2.4566508494716196e-11,3.3559080625428483e-17,7.192298321858772e-18,1.3750368177174683e-14,3.1133286033664675e-23,1.119125244349888e-19,5.6818860666253804e-27,3.410285035394897e-11,2.1231996732774413e-15,2.6728911643201673e-19,5.358710238202625e-17,1.0321619853751287e-20,7.504714583469022e-10,2.839477148028997e-17,2.9879576864244196e-13,2.995653988662807e-09,6.6208783474842225e-12,3.961783505047974e-17,3.0819559522356546e-19,7.499048943414901e-21,1.5296740411025835e-17,1.7454754208323622e-17,2.1626261256180503e-18,4.3517438387016034e-24,5.1397404123649575e-27,4.613169652994681e-19,1.996372975686932e-20,2.8691372801213027e-21,4.8952681453423087e-20,5.442576995182564e-11,1.2007404195128241e-12,2.7267793672969287e-22,5.047770247278759e-19,5.539895640456634e-15,1.0307026523215206e-19,2.9264762570450586e-28,5.2601334026733546e-24,1.1183263179145828e-16,8.29569434546388e-24,2.2084530692011043e-21
0.00030090026920341905,0.05431265163558985,3.76,0.0,0.7364447631119964,0.9999815908314229,1.7382289631033328e-06,4.254259532995052e-08,2.0322662664920902e-10,0.0013837028306116835,0.001383736100830052,7.429845456018498e-18,2.0527014552189743e-07,1.880211691802026e-14,4.439788066227286e-12,4.057311618805889e-08,1.4952291039874001e-05,2.5308072091524314e-06,1.0523200986137327e-09,5.301479769302401e-11,1.1901715844394302e-05,3.753493352806921e-10,4.373850722214856e-12,3.0235642072499044e-08,3.8901026649966984e-10,3.891575367917329e-13,4.813750547618446e-16,2.4625248730372763e-13,2.0338359983734325e-09,7.595724187536881e-11,3.2019770265844387e-16,1.602652899953406e-08,8.494877802129232e-16,5.799461989081344e-13,9.982686759020072e-16,2.1446557723411042e-13,7.915312829792495e-12,2.2560742589636426e-08,2.18276619307641e-10,8.049016912329524e-09,1.220402452931639e-20,3.893229784560588e-16,1.1007075438454152e-10,3.413663642313318e-14,2.731335725153962e-23,1.9842460351327572e-14,1.3161586652495133e-15,6.9811427156571035e-12,2.492004559047788e-18,9.714209486130041e-26,2.519287470449794e-22,2.6163861489790255e-11,3.160644751771812e-17,6.7727003880998225e-18,1.5165204406221994e-14,3.4353717743000976e-23,1.2085573061934518e-19,6.461046590768954e-27,3.6072985199678675e-11,2.2165754400065778e-15,2.954317067036183e-19,5.594829328285698e-17,1.1334255605485291e-20,8.144888710651191e-10,2.839662550220715e-17,3.1815029415143723e-13,2.9067073011378653e-09,6.902459543625115e-12,4.008817794202627e-17,3.118511257926398e-19,7.587996754899366e-21,1.6027997830358223e-17,1.8122822623922578e-17,2.4035770630042514e-18,4.561960208670341e-24,5.712359409848391e-27,5.092540839780733e-19,1.881760036572755e-20,3.110520255581692e-21,5.345655998689608e-20,5.442931925053587e-11,1.3012339465042046e-12,2.5672576721366755e-22,5.31017258690638e-19,6.070714044838305e-15,1.0915444094734547e-19,3.099215953082625e-28,5.524155667762396e-24,1.1673571869702117e-16,8.995367356978276e-24,2.324282019386545e-21
0.00030916671431353816,0.05431302752617139,3.76,0.0,0.7364062695105399,0.9999809226887579,1.8793002867217808e-06,4.37173479116807e-08,2.1408554846031918e-10,0.001421677562351159,0.001421713662460794,7.633752291307049e-18,2.1626417812275646e-07,1.9318281054028238e-14,4.700048941134983e-12,4.3706882792016276e-08,1.5409538772999153e-05,2.6676527475519513e-06,1.0819500359737473e-09,5.4573469012784843e-11,1.2415831615993514e-05,3.814974120108146e-10,4.6335477608795105e-12,3.283847252559811e-08,4.208701215750179e-10,4.0068338946692463e-13,5.20810286961514e-16,2.6638045002110596e-13,2.091089478107572e-09,8.124727439005818e-11,3.4636728304114373e-16,1.6768601067772663e-08,9.144692156776358e-16,6.253308514926543e-13,1.0948880351312415e-15,2.3124979841787595e-13,7.915231513600294e-12,2.2975022623683474e-08,2.1829603657872513e-10,8.42800501960028e-09,1.305397711198908e-20,4.2112971465417753e-16,1.1311589661974615e-10,3.733926179274934e-14,3.072882614580694e-23,2.0415262473820822e-14,1.3729642475575247e-15,7.44556454579426e-12,2.72457042359289e-18,1.0428786249240023e-25,2.706071990433175e-22,2.784117122774365e-11,2.973615736727404e-17,6.370756393596847e-18,1.668952987764937e-14,3.7824491407382765e-23,1.3031373233772033e-19,7.326180426496882e-27,3.810589071606142e-11,2.312297676185786e-15,3.258165133827362e-19,5.83701037681459e-17,1.2421925558159627e-20,8.821563533092374e-10,2.8398588987719836e-17,3.3828380355588686e-13,2.8189101290525594e-09,7.181878904857523e-12,4.057461986391416e-17,3.1563182979579557e-19,7.679990304303676e-21,1.6784860366917232e-17,1.882541812406212e-17,2.663870915228407e-18,4.780766800607134e-24,6.3309445019429316e-27,5.603847387863522e-19,1.7721123946130702e-20,3.365604963960272e-21,5.832718545061608e-20,5.4433734402589706e-11,1.407682803818753e-12,2.41451535193807e-22,5.57225049880952e-19,6.6283297654036974e-15,1.152711950600643e-19,3.272880053296046e-28,5.798567602006806e-24,1.2176230787299388e-16,9.735019651465358e-24,2.442751171869853e-21
0.00031743315942365727,0.05431340343699944,3.76,0.0,0.7363677650074377,0.9999802437346045,2.0278048793175424e-06,4.489216221135657e-08,2.2523287737452924e-10,0.001459650150789995,0.0014596892494237218,7.837647620719409e-18,2.2757758865012912e-07,1.9834424450892965e-14,4.9688497621862825e-12,4.700279466230371e-08,1.5870078481411825e-05,2.8081369168099942e-06,1.1121213896625358e-09,5.614674599579933e-11,1.2942811456099437e-05,3.8776050476159925e-10,4.9018477392374635e-12,3.559282772463154e-08,4.5448612061462945e-10,4.1232326979448614e-13,5.626451242515097e-16,2.877248954081408e-13,2.1493885843696333e-09,8.678070156987406e-11,3.7411822778316525e-16,1.753139827110642e-08,9.830709249245808e-16,6.7328801560336e-13,1.1985660826447246e-15,2.4898532747730654e-13,7.915168146055482e-12,2.338059129056122e-08,2.1831904432254928e-10,8.805421125322848e-09,1.3943036554244217e-20,4.546342985766898e-16,1.1616174757483766e-10,4.070879906094104e-14,3.4478801551072704e-23,2.0992637348839296e-14,1.4311885606126382e-15,7.929756341188922e-12,2.973767223870525e-18,1.1181449527265508e-25,2.903005928245238e-22,2.9601240166760095e-11,2.795587047566289e-17,5.988096139624719e-18,1.8329503567095176e-14,4.155973663468857e-23,1.4030779082418784e-19,8.284784858203423e-27,4.02022604186232e-11,2.410409453917834e-15,3.5857420924395933e-19,6.085385605053614e-17,1.358870083994416e-20,9.535888536873328e-10,2.840066346312605e-17,3.5921838329812144e-13,2.732735469389999e-09,7.458924904032881e-12,4.1077395428382774e-17,3.195395281704121e-19,7.775073900031906e-21,1.756771780403334e-17,1.9563509161917937e-17,2.944516930253356e-18,5.00835120093518e-24,6.997893936073566e-27,6.148165801430131e-19,1.6678662977037513e-20,3.63484269200098e-21,6.359073832848646e-20,5.443904373852244e-11,1.520338796675289e-12,2.269151732168335e-22,5.83411373346865e-19,7.212705543362777e-15,1.214205543642246e-19,3.447469326452912e-28,6.083627823681631e-24,1.2691467160045587e-16,1.0515993015625049e-23,2.563857886355468e-21
0.0003256996045337764,0.05431377936906019,3.76,0.0,0.7363292493688758,0.9999795538041845,2.1839376324561684e-06,4.6067052911046e-08,2.366702960908666e-10,0.0014976205902230554,0.001497662861353029,8.041531413736819e-18,2.3921333437375075e-07,2.0350547083323577e-14,5.246294010226989e-12,5.046565392999563e-08,1.6333951643891657e-05,2.9522804066142712e-06,1.1428379141380504e-09,5.7734783663602085e-11,1.3482889334254804e-05,3.941394268941484e-10,5.1788534286796934e-12,3.8503661399651095e-08,4.899130556482673e-10,4.2407855947193177e-13,6.069875375847581e-16,3.103398721484376e-13,2.208740547663477e-09,9.25643071017244e-11,4.035207778466429e-16,1.8315296831836118e-08,1.0554393416148525e-15,7.23922920254204e-13,1.3096807878279968e-15,2.6771106862074363e-13,7.915123664800241e-12,2.3777614789878885e-08,2.1834575886402954e-10,9.180895791596665e-09,1.487229284718298e-20,4.898845383920127e-16,1.1920826821857323e-10,4.4245646131874744e-14,3.8587883192199434e-23,2.1574635347756814e-14,1.4908573761655396e-15,8.434213298954697e-12,3.240466847861436e-18,1.1973678492190133e-25,3.1104968543531097e-22,3.1446916031969764e-11,2.6270479417597835e-17,5.625757519107909e-18,2.0091535440218433e-14,4.5574160094488696e-23,1.5085982811240877e-19,9.344869191372734e-27,4.2362793251669585e-11,2.510954125565779e-15,3.938409477299556e-19,6.34007326905415e-17,1.4838813006445848e-20,1.0289025822288848e-09,2.840285047385354e-17,3.8097660608395305e-13,2.648576757770116e-09,7.733436537402545e-12,4.159674186248114e-17,3.235760647301269e-19,7.87329240443316e-21,1.8376965927321883e-17,2.0338071469834753e-17,3.246557366285245e-18,5.244873868757563e-24,7.715684399527987e-27,6.726641716493221e-19,1.5692987077782816e-20,3.9186906515637805e-21,6.927493321983984e-20,5.4445276225351784e-11,1.6394622419340975e-12,2.131546629254457e-22,6.095985518546503e-19,7.823821565853728e-15,1.2760541585573982e-19,3.623066029169797e-28,6.379603324384778e-24,1.3219509744886584e-16,1.1339654076677498e-23,2.6876016956040486e-21
0.0003339660496438955,0.05431415532334507,3.76,0.0,0.736290722359429,0.9999788527325357,2.347894588012956e-06,4.724203515896035e-08,2.4839960195290474e-10,0.0015355888748719334,0.001535634497804131,8.245403639450252e-18,2.511744032503703e-07,2.0866648925804424e-14,5.5324860719931716e-12,5.410032671319277e-08,1.680119782860735e-05,3.100105362955951e-06,1.1741034913655306e-09,5.9337732930432e-11,1.4036300839227935e-05,4.006350203862241e-10,5.464668445082643e-12,4.1575985543794695e-08,5.272064025436561e-10,4.3595061776566187e-13,6.539492416615162e-16,3.342812652055498e-13,2.2691528446245782e-09,9.860499689823694e-11,4.3464755957486705e-16,1.9120675662007267e-08,1.1317253791927801e-15,7.773440417865498e-13,1.4286250809650394e-15,2.8746712610875255e-13,7.915099027623469e-12,2.4166259956276543e-08,2.1837629885113744e-10,9.554130155150122e-09,1.584285562288442e-20,5.269288231844358e-16,1.2225542513672142e-10,4.795007747318028e-14,4.308196483265455e-23,2.2161355497265747e-14,1.5519966440271631e-15,8.959439578575778e-12,3.5255740281115494e-18,1.2806997240971687e-25,3.3289651312802657e-22,3.338109261698707e-11,2.4682523807713184e-17,5.2842749670670875e-18,2.1982294179346673e-14,4.988306331193244e-23,1.6199244244409436e-19,1.0514982076579797e-26,4.458819307198562e-11,2.6139753343498563e-15,4.3175852577348426e-19,6.601203543727845e-17,1.6176658837532452e-20,1.1082150198249548e-09,2.840515159072126e-17,4.035814851521146e-13,2.56675293907019e-09,8.005299184800468e-12,4.213289932837161e-17,3.277433044917442e-19,7.974691197393517e-21,1.921300649202857e-17,2.1150089225617258e-17,3.5710687153299904e-18,5.490471868476933e-24,8.486873927174304e-27,7.340501998106621e-19,1.4765479676101833e-20,4.217614578902572e-21,7.54090906235497e-20,5.4452461408990325e-11,1.7653221128150417e-12,2.0018887736582573e-22,6.358186057813259e-19,8.461685810520548e-15,1.3383134332975927e-19,3.7998281292050787e-28,6.686769683885384e-24,1.3760588881914579e-16,1.2207393917727676e-23,2.8139842879887687e-21
0.0003422324947540146,0.05431453130085107,3.76,0.0,0.7362521837420083,0.9999781403544787,2.519873014458347e-06,4.841712457885846e-08,2.604227039607533e-10,0.001573554998884384,0.0015736041582590128,8.449264266557404e-18,2.6346381307775743e-07,2.1382729952592577e-14,5.827531183975762e-12,5.791174364359279e-08,1.7271854725174546e-05,3.251635351132674e-06,1.2059221270255333e-09,6.09557406453319e-11,1.4603283232880574e-05,4.0724815502034184e-10,5.759397190142571e-12,4.481487083859856e-08,5.664223270128281e-10,4.479407819929469e-13,7.03645793183336e-16,3.5960684312979283e-13,2.330633190701446e-09,1.0490979999537802e-10,4.675736461062679e-16,1.9947916455862393e-08,1.2120845323118249e-15,8.336631791649689e-13,1.555807314471853e-15,3.082948320622245e-13,7.915095211568026e-12,2.4546693980644678e-08,2.1841078512505335e-10,9.924890514677466e-09,1.6855854298734044e-20,5.658161432471014e-16,1.253031906377626e-10,5.1822286183952965e-14,4.798828108987758e-23,2.2752935147204698e-14,1.6146324981236554e-15,9.505948302962586e-12,3.830027287502055e-18,1.368297594088763e-25,3.5588442512688717e-22,3.540671058240161e-11,2.3192568751601604e-17,4.963758670741977e-18,2.4008715089396385e-14,5.450236087601301e-23,1.737289239379863e-19,1.1804239589324662e-26,4.687916823271911e-11,2.7195170246939376e-15,4.724745461029416e-19,6.868918372082294e-17,1.7606804995738e-20,1.1916449267700395e-09,2.840756841154433e-17,4.2705643579331785e-13,2.4875141638773042e-09,8.274440241133962e-12,4.268611101448739e-17,3.320431343055419e-19,8.079316191735387e-21,2.0076247168347544e-17,2.200055594150809e-17,3.9191628877185834e-18,5.7452625345980094e-24,9.314104715946558e-27,7.99106627716432e-19,1.389635033264862e-20,4.5320894071208304e-21,8.202421118840474e-20,5.446062938013153e-11,1.8981961809683657e-12,1.880205086033203e-22,6.621105370259158e-19,9.126342941388772e-15,1.4010632397448711e-19,3.9779823911865616e-28,7.00541127685722e-24,1.431493654703593e-16,1.312063029993389e-23,2.9430095180844533e-21
0.0003504989398641337,0.05431490730258119,3.76,0.0,0.7362136332778072,0.9999774165045836,2.700071481130079e-06,4.95923372791861e-08,2.7274161988522177e-10,0.0016115189563337864,0.0016115718421319519,8.653113263359832e-18,2.760846106599287e-07,2.1898790137715708e-14,6.1315353780703516e-12,6.19049003549643e-08,1.7745958176228394e-05,3.406895319324733e-06,1.2382979468924077e-09,6.258894954299214e-11,1.518407550239759e-05,4.139797275866459e-10,6.063144794443476e-12,4.822544704501462e-08,6.076176902758789e-10,4.600503672346714e-13,7.561966924896016e-16,3.8637630598699317e-13,2.393189533272072e-09,1.1148586947951888e-10,5.023766195816422e-16,2.0797403779809534e-08,1.2966769827941498e-15,8.929955302760247e-13,1.691651733553875e-15,3.3023677463330834e-13,7.915113213847824e-12,2.4919084110645135e-08,2.184493410244498e-10,1.0293002520245155e-08,1.7912438226489242e-20,6.065961051335622e-16,1.2835154274627984e-10,5.5862423562777674e-14,5.333545657926557e-23,2.3349414191473973e-14,1.6787912623631018e-15,1.0074261571467618e-11,4.1547998482699115e-18,1.4603231003831959e-25,3.8005808809885273e-22,3.7526758251132765e-11,2.1799568382811622e-17,4.663974624894003e-18,2.617800818490375e-14,5.944859906636405e-23,1.8609327046354565e-19,1.322235562470151e-26,4.923643101787687e-11,2.827623452338211e-15,5.161425894951822e-19,7.143340784893337e-17,1.9133992431751645e-20,1.2793123503724405e-09,2.841010255041301e-17,4.5142524382054114e-13,2.411047909882318e-09,8.540824632294769e-12,4.3256622408373926e-17,3.364774623850018e-19,8.187213816435759e-21,2.096710140742017e-17,2.289047536465605e-17,4.291988354747601e-18,6.009347902929535e-24,1.0200105839794424e-26,8.67975784212958e-19,1.3084908570264372e-20,4.8625962607566244e-21,8.915305251994143e-20,5.4469810848705216e-11,2.0383711575735576e-12,1.766398482332813e-22,6.885203256996826e-19,9.817881682970682e-15,1.4644049265732229e-19,4.157816550918593e-28,7.335821448895997e-24,1.4882786403037493e-16,1.4080808832690206e-23,3.0746833983855724e-21
