Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66),C2H2F3(67),S(4446),CF2O(49),S(6032),S(2070),CFO2(332),C3H3(4381),S(4999),C3H3(8252),S(5941)
4.1776923143397164e-07,0.6544651993597231,2.2601406461340244e-06,4.827496008968043e-08,2.0759700075414763e-07,3.0348878949848192e-06,0.0,0.0,8.7014125844447e-07,3.8352123556089303e-10,9.962359105224526e-09,6.831142040489556e-07,7.933817835941436e-09,2.874956290126234e-20,6.5267993389725524e-15,2.1283237174355333e-10,1.1484752527714601e-06,2.5927811419047607e-09,2.5163594131066407e-16,1.168390556148098e-16,2.0530495004552036e-09,2.6192264979677967e-09,2.1199357955367367e-10,6.927487118923325e-13,1.6564257086770872e-11,4.5049809642279174e-11,1.1273990265955048e-09,0.00200930212906336,1.1162698728163971e-10,2.183126159781728e-09,1.8018957564122292e-13,1.72594025358484e-16,1.901237749207113e-10,4.807132765662944e-11,3.76,0.0,0.5330068352533632,0.9995140206186632,3.4360211153176116e-07,3.3761818271197474e-06,0.0020099610843168692,2.2457898645933775e-07,4.733864821604791e-06,1.3303722807578383e-07,5.60946077026555e-13,1.2831000921410175e-12,7.04108764072555e-13,8.186767195062305e-16,5.567240993573971e-13,1.2273550934403342e-06,1.711461361436963e-08,3.463392736759392e-11,2.0419217788749245e-15,4.01803741825686e-16,1.1581506544266995e-11,2.6770060034145726e-10,2.1066076494397388e-08,7.507121778248103e-15,5.605960971757355e-17,4.380081141644127e-15,3.6303463265009115e-16,1.8955529758298714e-21,1.0082373648878784e-13,6.118575098052514e-20,8.119019243871074e-14,5.712965867854131e-13,3.1901645728954734e-15,5.854441516900444e-13,7.22890493136057e-14,3.975957314272712e-16,3.3742977083250413e-16,3.053291221015983e-22,5.446229847516787e-21,5.579165406300382e-10,3.33791602610121e-08,5.811294909252548e-14,3.6503210602709014e-13,0.00048382479027856963,2.5009172070313597e-17,3.4934210675458204e-10,4.3689722808322756e-23,1.0635270286733044e-18,2.313914918104515e-06,3.654564369728679e-13,4.0627281187914084e-19,2.3989850830603595e-10,7.177626848107526e-18,1.935984376360683e-19,2.232015827122583e-20,1.8699402591095296e-18,3.7086363894206304e-16,3.31103842579516e-13,2.3013954846553218e-14,2.81354044083564e-07,2.3261050026916756e-18,5.213739563293552e-23,1.4593659445778547e-24,1.2221382863908842e-16
4.296119610983439e-07,0.6544722854525485,2.3785442071175247e-06,5.096107019023043e-08,2.204763768052211e-07,3.2766481424235407e-06,0.0,0.0,9.018378584018898e-07,4.074375950974271e-10,1.0764759658885218e-08,7.248585100826133e-07,8.306744339760961e-09,3.2037369999242635e-20,6.8940930636409885e-15,2.1311548004069999e-10,1.1780698845201079e-06,2.77232426099802e-09,2.846045405097532e-16,1.3152045948809007e-16,2.2043191643373394e-09,2.7031074655491044e-09,2.1198602497311716e-10,7.483946015993902e-13,1.7021132044493626e-11,5.1084918144647486e-11,1.2252670304591215e-09,0.0020661496368931396,1.180309214806088e-10,2.274974929871868e-09,1.879142972051872e-13,1.9303851874025936e-16,2.102276303781755e-10,5.3854718177506604e-11,3.76,0.0,0.5329494974629782,0.9995139150443174,3.754264496937585e-07,3.4745693433868624e-06,0.0020668502874763373,2.3577299765314866e-07,5.077542921500868e-06,1.3896505885782195e-07,6.410943048668525e-13,1.4478139182749963e-12,8.232553624762826e-13,9.060873734191259e-16,6.442105436446239e-13,1.2612791800107952e-06,1.808168904592758e-08,3.7438204539244256e-11,2.044154510765111e-15,4.0229130346351736e-16,1.1627973701714768e-11,2.8124164843730384e-10,2.2000746748517703e-08,8.159193025131534e-15,6.087295771596317e-17,5.081784531297686e-15,4.2076822247504296e-16,2.2416860367152748e-21,1.0897669253082079e-13,6.927542591773515e-20,8.720917123055194e-14,6.291341675157777e-13,3.4468328280055773e-15,6.394298229369488e-13,7.760486761369614e-14,4.31478326615487e-16,3.55469271709967e-16,3.789121269349675e-22,6.306295965275909e-21,5.996983207031494e-10,3.4272707587194594e-08,6.401105285143493e-14,3.7536787950544285e-13,0.00048382473921572096,2.830981922390862e-17,3.5921515514209304e-10,4.900554286937083e-23,1.1897742718607e-18,2.3576534877324457e-06,3.9518158316198284e-13,4.647456171645893e-19,2.6362480986795e-10,7.765239324755051e-18,2.1793778384972333e-19,2.5255255654244608e-20,2.1133924389322243e-18,4.132806700011208e-16,3.379010967679028e-13,2.344916566774537e-14,2.8859803470090673e-07,2.573633281085622e-18,6.011566602687536e-23,1.6153170980281973e-24,1.3757916581131498e-16
4.414546907627161e-07,0.6544793728710769,2.5000030089518004e-06,5.3721177067204417e-08,2.337617097587628e-07,3.5308673984631035e-06,0.0,0.0,9.3408846037226e-07,4.322229019620133e-10,1.1604357081007323e-08,7.676474783664918e-07,8.683973041046725e-09,3.560778004909553e-20,7.272788787333644e-15,2.13415265847854e-10,1.2075131178205629e-06,2.9607109470975263e-09,3.2104758478536086e-16,1.4756037300302325e-16,2.362701449925863e-09,2.7869839013140056e-09,2.119791836191504e-10,8.073323829976265e-13,1.7476407005691078e-11,5.773240842544381e-11,1.3285831197164324e-09,0.0021229909921446767,1.247048859478441e-10,2.3710424982697686e-09,1.958328194502362e-13,2.1534418343362973e-16,2.3177530188463714e-10,6.016604131679144e-11,3.76,0.0,0.5328921490811477,0.9995138067615704,4.0919341196409503e-07,3.573094228955967e-06,0.0021237344442623816,2.4724431458169364e-07,5.437526897805506e-06,1.4502033794845666e-07,7.302138734473496e-13,1.628534493811069e-12,9.587580889913377e-13,1.0008427640806453e-15,7.425788910302244e-13,1.29515616298036e-06,1.9074454655761918e-08,4.037792941614919e-11,2.0465281962814194e-15,4.028086261339732e-16,1.1674790093341145e-11,2.9512281168544023e-10,2.2953667714774246e-08,8.850321824354609e-15,6.599064651210002e-17,5.873230968489549e-15,4.857677286575069e-16,2.639117385485851e-21,1.1750245110681575e-13,7.820062449376707e-20,9.351585005832192e-14,6.912094007772669e-13,3.716501029709224e-15,6.966904632643282e-13,8.31650866630282e-14,4.669280235785183e-16,3.7373108999436616e-16,4.675553818219249e-22,7.273857746645584e-21,6.43524919619959e-10,3.5149166305547084e-08,7.033312875200667e-14,3.8570255045300974e-13,0.0004838246868422445,3.19402144280379e-17,3.6903732342171295e-10,5.483308115193225e-23,1.3270443007751082e-18,2.400476883692245e-06,4.2637010484336234e-13,5.29590687590324e-19,2.8898939190654887e-10,8.3830976553879e-18,2.4455365015097817e-19,2.848611474671618e-20,2.3812868618660524e-18,4.590719158556947e-16,3.4455600060775653e-13,2.3875255620474516e-14,2.957002782724857e-07,2.8410614508960835e-18,6.90158643174238e-23,1.783855577368205e-24,1.5436737656763683e-16
4.5329742042708833e-07,0.6544864616583513,2.62452226490864e-06,5.6555406302828436e-08,2.4745371612195886e-07,3.7978608382216326e-06,0.0,0.0,9.669063476921325e-07,4.5789288118722474e-10,1.2481630101198438e-08,8.114606211298279e-07,9.065443143521752e-09,3.9477995614614234e-20,7.663050140896538e-15,2.1373218450128245e-10,1.2368058999950474e-06,3.1582705856015714e-09,3.612676637493299e-16,1.6504672376009373e-16,2.528399868320587e-09,2.8708551676955773e-09,2.1197307371698137e-10,8.697043854883789e-13,1.793011022075708e-11,6.503478344411386e-11,1.4374922825669478e-09,0.0021798261928391125,1.316610564362713e-10,2.4714658679629196e-09,2.03951316711169e-13,2.3963677133793637e-16,2.5482206085848224e-10,6.70378855861538e-11,3.76,0.0,0.5328347897254724,0.9995136957451278,4.449630910275814e-07,3.6717556910190824e-06,0.002180613533110014,2.5899337958559273e-07,5.814199268347635e-06,1.512033446952836e-07,8.290442636984505e-13,1.826350533033264e-12,1.1123632236629726e-12,1.1034195281777792e-15,8.528446891859937e-13,1.3289861033625127e-06,2.0092845781824123e-08,4.345517295032495e-11,2.0490484674789058e-15,4.0335667733556384e-16,1.1721986883257542e-11,3.093445796330407e-10,2.3924811273150808e-08,9.581699066016242e-15,7.142687396411902e-17,6.763165581044079e-15,5.587190409730802e-16,3.093769385240613e-21,1.2640394617508492e-13,8.802478921326097e-20,1.0011692252763227e-13,7.577225527171859e-13,3.999480268420955e-15,7.573256625190754e-13,8.897502585774252e-14,5.039449818441008e-16,3.921977918547207e-16,5.738286898427952e-22,8.35899408419388e-21,6.894456105839372e-10,3.6008706158593645e-08,7.709823139477426e-14,3.9603611981794917e-13,0.0004838246331458908,3.592377470460908e-17,3.788089212122561e-10,6.120833746937648e-23,1.4759796666463136e-18,2.4424039744873475e-06,4.590483404624941e-13,6.012873490024414e-19,3.160567656121342e-10,9.031934280475974e-18,2.735907499477543e-19,3.20340987451376e-20,2.675399451515886e-18,5.083890049767456e-16,3.51071491299162e-13,2.4292412845983148e-14,3.026623696166677e-07,3.1295153232226713e-18,7.891084670315273e-23,1.965696093880396e-24,1.7266701145562488e-16
4.6514015009146056e-07,0.6544935518575274,2.75210775673726e-06,5.946389549974964e-08,2.615531175259223e-07,4.077944108590579e-06,0.0,0.0,1.000304821025287e-06,4.844636464682755e-10,1.3397054566791532e-08,8.562776943575192e-07,9.45110818361565e-09,4.366594294119717e-20,8.065048597038208e-15,2.1406669359950537e-10,1.2659491779820957e-06,3.365341761925411e-09,4.0559042350557394e-16,1.8407155496891826e-16,2.701623264302132e-09,2.9547207671613984e-09,2.1196771348478596e-10,9.356566064364116e-13,1.8382270275901202e-11,7.303613581980786e-11,1.5521401991229336e-09,0.002236655236939275,1.3891198857341832e-10,2.576380328026345e-09,2.1227593042616053e-13,2.660482420275902e-16,2.794234362758487e-10,7.450387534012454e-11,3.76,0.0,0.5327774190127746,0.9995135819692199,4.827956714987835e-07,3.77055294170314e-06,0.0022374875326386444,2.710206916915965e-07,6.207943268425476e-06,1.575144001795709e-07,9.383652710948673e-13,2.042396454535528e-12,1.2859523263853013e-12,1.2143180663400003e-15,9.760885686444088e-13,1.3627690620483447e-06,2.1136798324986442e-08,4.667194714081225e-11,2.051720621952799e-15,4.0393639812659924e-16,1.1769595419916403e-11,3.2390751117043693e-10,2.491414936364864e-08,1.035451749084112e-14,7.719628828506915e-17,7.76093741533816e-15,6.40352473382232e-16,3.612063079147404e-21,1.3568385892087357e-13,9.881456771161911e-20,1.0701909518377107e-13,8.288785003261089e-13,4.296082859180772e-15,8.214352270091008e-13,9.504002690258308e-14,5.425274492761239e-16,4.108526230124971e-16,7.006587538734906e-22,9.572432524547899e-21,7.375097266379758e-10,3.685151806351295e-08,8.432582422383788e-14,4.0636858860834387e-13,0.000483824578114189,4.028501107167697e-17,3.885302591169234e-10,6.816899091563119e-23,1.6372448791201925e-18,2.48345323752569e-06,4.932422886760833e-13,6.803352158363987e-19,3.448919409619777e-10,9.71248438936313e-18,3.0519902359309126e-19,3.592154914100392e-20,2.997589056508882e-18,5.613847250909974e-16,3.574504451342481e-13,2.470082158374009e-14,3.094860504532244e-07,3.440160374498722e-18,8.98765656067094e-23,2.1615786091271205e-24,1.9256981217149317e-16
4.769828797558328e-07,0.654500643511886,2.882765849501659e-06,6.244679495525277e-08,2.760606501509644e-07,4.371433387718695e-06,0.0,0.0,1.0342972021014953e-06,5.119517016110638e-10,1.4351104772524365e-08,9.020787171627161e-07,9.84093480177685e-09,4.8190300048704024e-20,8.478963751131855e-15,2.1441925317108134e-10,1.2949438983643865e-06,3.5822723057472606e-09,4.54366067056445e-16,2.0473120410823584e-16,2.88258584813406e-09,3.038580311708581e-09,2.1196312114149002e-10,1.0053386858898666e-12,1.8832916091160277e-11,8.178215661533955e-11,1.6726733129617184e-09,0.002293478122349189,1.4647061325918683e-10,2.685919731023175e-09,2.2081277185768167e-13,2.9471699210119337e-16,3.0563521685664336e-10,8.259867358878266e-11,3.76,0.0,0.5327200365590087,0.9995134654076002,5.22751431353542e-07,3.869485198064827e-06,0.002294356421675166,2.833268068857804e-07,6.619142941632065e-06,1.6395386506537146e-07,1.0589982081324007e-12,2.2778534904408872e-12,1.4815489280417128e-12,1.3340634699830927e-15,1.1134587002257317e-12,1.3965050998081337e-06,2.220624874164239e-08,5.003020710864386e-11,2.0545497208660157e-15,4.0454871174131507e-16,1.181764722277001e-11,3.388122349134084e-10,2.5921653986566664e-08,1.1169972153260536e-14,8.331399060268367e-17,8.876525898771535e-15,7.31444452864718e-16,4.2009454503758644e-21,1.4534463063407693e-13,1.1063990584585995e-19,1.142290890330341e-13,9.048867409142015e-13,4.606622414394107e-15,8.891192110381488e-13,1.0136545474842499e-13,5.826718771467468e-16,4.296795017028297e-16,8.513682890545536e-22,1.0925573818874848e-20,7.877666723350524e-10,3.767781033040351e-08,9.203578152349843e-14,4.166999578943637e-13,0.00048382452173446037,4.504956166551042e-17,3.982016483697069e-10,7.575445056959849e-23,1.8115270091398794e-18,2.5236427672418526e-06,5.289776331917105e-13,7.672544046717202e-19,3.755604025920116e-10,1.0425486095212975e-17,3.395337051431838e-19,4.0171806777120435e-20,3.34979929737523e-18,6.182129249387365e-16,3.6369567875453774e-13,2.5100662252512958e-14,3.1617318194934865e-07,3.774202524068932e-18,1.0199208224396655e-22,2.372268829814889e-24,2.1417077257025656e-16
4.88825609420205e-07,0.6545077366648466,3.01650350356403e-06,6.550426821870233e-08,2.9097707320885604e-07,4.6786454458548095e-06,0.0,0.0,1.0688968373737456e-06,5.403739420945312e-10,1.53442546777515e-08,9.488439874541246e-07,1.0234901620455449e-08,5.307052626217406e-20,8.904983596005684e-15,2.1479032584337222e-10,1.3237910073974738e-06,3.80941933929198e-09,5.079709222091368e-16,2.2712648682022953e-16,3.0715072288160123e-09,3.1224334990282462e-09,2.1195931491486162e-10,1.0789038831709317e-12,1.928207691866419e-11,9.132014426544941e-11,1.799238899035541e-09,0.0023502948469135863,1.5435023281354802e-10,2.8002167439563346e-09,2.295679250313162e-13,3.257880905889108e-16,3.3351345503648317e-10,9.135798509407329e-11,3.76,0.0,0.532662641979174,0.9995133460335449,5.648907446877376e-07,3.968551682085573e-06,0.0023512201792728073,2.9591233832758466e-07,7.048183229154585e-06,1.705221377282083e-07,1.1918071294435917e-12,2.533950834759732e-12,1.7013253850390304e-12,1.4632064754045196e-15,1.2661733027869322e-12,1.4301942772930005e-06,2.3301134036564848e-08,5.353185311769915e-11,2.0575406603169665e-15,4.051945299127269e-16,1.186617397050956e-11,3.5405944950744346e-10,2.6947297202777056e-08,1.2029260911327908e-14,8.979553761334688e-17,1.0120568001935913e-14,8.328192424351984e-16,4.867917467035626e-21,1.5538847504360398e-13,1.2357414216727586e-19,1.2175364103328918e-13,9.859614026229907e-13,4.931413914678592e-15,9.604779515895445e-13,1.0795669851004364e-13,6.243730325934773e-16,4.486630092395426e-16,1.0297183969026194e-21,1.2430516972839959e-20,8.402659354882005e-10,3.8487805411113914e-08,1.0024839047924089e-13,4.270302288105366e-13,0.00048382446399376577,5.024422562938382e-17,4.078234005978765e-10,8.400590758208925e-23,1.9995363277615516e-18,2.562990283049125e-06,5.662797669606498e-13,8.625857481321225e-19,4.081280875171861e-10,1.1171680605064628e-17,3.76755389632278e-19,4.480923293378698e-20,3.734060414772538e-18,6.79028421167148e-16,3.6980995038774726e-13,2.5492111529746467e-14,3.227257211386426e-07,4.132888927512105e-18,1.1533957881771442e-22,2.59855871278285e-24,2.3756820093202433e-16
5.006683390845773e-07,0.6545148313599795,3.1533282841416646e-06,6.863649254909807e-08,3.0630317655002674e-07,4.999897707303029e-06,0.0,0.0,1.104117101598367e-06,5.697476567459371e-10,1.6376979020731305e-08,9.965540943816354e-07,1.0632998221065844e-08,5.832689321859142e-20,9.343304792552223e-15,2.1518037701247267e-10,1.3524914510395003e-06,4.047149329503552e-09,5.668090790070137e-16,2.5136288619581815e-16,3.2686124488723964e-09,3.206280094125946e-09,2.119563130499352e-10,1.1565090553711145e-12,1.9729782341134257e-11,1.0169901369361844e-10,1.931985128367015e-09,0.0024071054084174284,1.6256451780759176e-10,2.9194030754997823e-09,2.3854744984851995e-13,3.5941352054850383e-16,3.6311447252324767e-10,1.0081855976446882e-10,3.76,0.0,0.5326052348872289,0.9995132238198492,6.092740856712916e-07,4.067751620666695e-06,0.0024080787847262862,3.0877795651148046e-07,7.49545005770596e-06,1.772196526293369e-07,1.3377000808637015e-12,2.8119668317796058e-12,1.9476099001105655e-12,1.6023244456646695e-15,1.435523203469321e-12,1.4638366550366445e-06,2.4421391756019333e-08,5.71787325426267e-11,2.0606982214384477e-15,4.058747573660223e-16,1.1915207492056591e-11,3.696499238624534e-10,2.799105113399651e-08,1.2933584917048431e-14,9.665694433733852e-17,1.150438612424564e-14,9.453506998331549e-16,5.621062929165434e-21,1.6581739012780056e-13,1.3769410588083919e-19,1.2959950555730103e-13,1.072321255954833e-12,5.270773778060213e-15,1.0356121038644104e-12,1.1481917236707122e-13,6.676241082805455e-16,4.677883785976375e-16,1.2399544032849228e-21,1.4100084818151583e-20,8.950570989909637e-10,3.928173711209964e-08,1.0898435330227604e-13,4.3735940255804006e-13,0.00048382440487893305,5.589699776939401e-17,4.1739582767604947e-10,9.296638825070199e-23,2.202006981633439e-18,2.601513137124869e-06,6.051738157488249e-13,9.668910098267118e-19,4.4266136461712744e-10,1.19518123856025e-17,4.1703010088800753e-19,4.9859230449725437e-20,4.152491119491173e-18,7.439869101527407e-16,3.757959610623676e-13,2.587534242926768e-14,3.291457007262306e-07,4.517508785293979e-18,1.3000437058932634e-22,2.8412669798356726e-24,2.628637834370545e-16
5.125110687489495e-07,0.6545219276410162,3.293248368858532e-06,7.184365928888785e-08,3.2203978745777754e-07,5.335508313248839e-06,0.0,0.0,1.13997140134232e-06,6.000905295276352e-10,1.7449754339169596e-08,1.0451899280314061e-06,1.1035224212798815e-08,6.398051739955511e-20,9.794132937880554e-15,2.155898750112087e-10,1.3810461749819951e-06,4.295838143962327e-09,6.313140987399894e-16,2.7755074757931647e-16,3.474132020785292e-09,3.290119915069285e-09,2.1195413381732093e-10,1.2383146377753007e-12,2.017606227059969e-11,1.1296930565984729e-10,2.071061129929046e-09,0.0024639098045854332,1.7112750451300158e-10,3.043609682168998e-09,2.4775738532253827e-13,3.9575242693821717e-16,3.944948672455692e-10,1.1101819636095215e-10,3.76,0.0,0.5325478148960038,0.9995130987388265,6.559620335729225e-07,4.1670842456246925e-06,0.0024649322175838064,3.2192438938249467e-07,7.961330426246425e-06,1.8404687890234715e-07,1.4976303737506836e-12,3.1132302051363903e-12,2.222893712357489e-12,1.7520223807997105e-15,1.622874452623239e-12,1.4974322934571684e-06,2.5566959981130098e-08,6.097264178505012e-11,2.0640271065809864e-15,4.065902951120168e-16,1.1964779759459183e-11,3.8558449732580947e-10,2.905288796305339e-08,1.3884149091123989e-14,1.0391468698383752e-16,1.3040016727006294e-14,1.0699640733892363e-15,6.469078135436306e-21,1.7663316942103193e-13,1.5308021639279122e-19,1.3777345583212125e-13,1.1641897263020693e-12,5.6250199277547465e-15,1.1146226761393196e-12,1.2195831645043338e-13,7.124168291004976e-16,4.870414814101167e-16,1.4868553709462293e-21,1.5947850127522043e-20,9.52189852700302e-10,4.005984820633192e-08,1.18264789416947e-13,4.4768748040704075e-13,0.00048382434437658974,6.203710397749757e-17,4.269192416319218e-10,1.0268080824110287e-22,2.4196977058986793e-18,2.639228322032722e-06,6.456846611107442e-13,1.0807531009697355e-18,4.792270158042273e-10,1.2766629325229797e-17,4.605293599095299e-19,5.534826488264495e-20,4.607300444682377e-18,8.132448845455267e-16,3.8165635579652057e-13,2.6250524377365812e-14,3.3543521180546145e-07,4.9293941663700854e-18,1.4607491804958816e-22,3.1012396421543003e-24,2.9016264880441166e-16
5.243537984133217e-07,0.6545290255518623,3.4362725536676673e-06,7.512597416878579e-08,3.3818777669293486e-07,5.685796185242805e-06,0.0,0.0,1.1764731784220358e-06,6.31420641433912e-10,1.856305990584853e-08,1.0947326867985887e-06,1.1441588386162422e-08,7.00533942469688e-20,1.0257682832663421e-14,2.1601929127403135e-10,1.4094561246818358e-06,4.555871110410883e-09,7.019507966094705e-16,3.058054790572524e-16,3.688301965154491e-09,3.3739528217451237e-09,2.1195279552120637e-10,1.3244846262284657e-12,2.062094694733231e-11,1.251831963781456e-10,2.216617050089861e-09,0.0025207080330816086,1.8005359290937625e-10,3.1729669559048353e-09,2.572037528986843e-13,4.349713710227113e-16,4.2771152151667315e-10,1.2199574652495165e-10,3.76,0.0,0.5324903816171187,0.999512970762306,7.050152787366498e-07,4.266548793686686e-06,0.0025217804576563793,3.3535242241158055e-07,8.446212491639198e-06,1.9100431912179084e-07,1.6725978858389762e-12,3.4391213283774677e-12,2.529838459561599e-12,1.9129339569108828e-15,1.82967099560233e-12,1.5309812528589863e-06,2.67377773214963e-08,6.491532813942549e-11,2.0675319672407305e-15,4.073420430264993e-16,1.2014922881481679e-11,4.01864079801428e-10,3.013277993415113e-08,1.4882162612837614e-14,1.115857059319354e-16,1.4740239738116825e-14,1.2076378365802983e-15,7.421302387746212e-21,1.8783741283752251e-13,1.6981658396858969e-19,1.4628228535769265e-13,1.2617949074583443e-12,5.994471858764509e-15,1.1976110664741198e-12,1.2937959771667656e-13,7.587415557899429e-16,5.064088137387179e-16,1.7757875063949467e-21,1.798816229453969e-20,1.0117140053747142e-09,4.0822388385133e-08,1.281112377103842e-13,4.580144636991656e-13,0.0004838242824731014,6.869503742166805e-17,4.363939545755951e-10,1.1319602825468538e-22,2.653392575331684e-18,2.6761524781853305e-06,6.87836962792352e-13,1.2047762993114893e-18,5.178922187910318e-10,1.3616882893006878e-17,5.074302538292979e-19,6.130388571435646e-20,5.100789600748572e-18,8.869595543280663e-16,3.873937247603234e-13,2.6617823287285482e-14,3.415963890544453e-07,5.369920846370566e-18,1.6364283935710088e-22,3.379350534061058e-24,3.1957343405087417e-16
