Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21)
0.002233877263276514,0.26836492031365555,3.76,0.0,0.0007321707112924026,0.09561377239962959,0.826369163295999,0.08056156432247266,8.012013943486237e-06,0.0874013342754056,0.618759485069142,3.792159457173152e-13,0.2131837054842824,1.4487291961813958e-08,4.991284255052529e-06,0.8820905140874926,0.0004596148258037093,0.00014835784451247317,1.853636106470655e-05,3.3590393462253205e-05,0.1388234875122128,1.6881399878799835e-05,8.146016528985022e-06,0.0078097094419629625,0.024739649604178272,1.6457302784228752e-06,2.4355603510865747e-06,1.8867732502298022e-05,3.8041709803291935e-08,0.020573886591116308,8.67418372783053e-11,0.0008997834284946401,1.845187190856223e-06,1.9385240639419186e-05,2.465829609363105e-06,1.4393423628832865e-08,0.00013653600230229928,0.0018784016183145283,0.0005912295723397132,0.0022551676588308117,2.2881337268403258e-10,8.412183003432881e-11,0.010429850157065103,1.8790913046181035e-05,7.789946247227909e-09,1.9292335895775536e-07,1.4862508954401475e-06,0.006837473115091269,5.756589541598914e-06,3.961343083959224e-14,8.542033636914279e-12,0.033936931726647974,5.645984922366681e-07,3.069607017534548e-08,0.0008671501581500724,8.932897024483602e-11,6.609444054110106e-14,1.2000766807040016e-10,1.2385074803844208e-05,3.7010921556080964e-07,5.507343215834216e-06
0.0022400056088652002,0.268382240940355,3.76,0.0,0.0007273890552978052,0.09522403887680449,0.8266065796888332,0.08066237969479513,7.972427227659118e-06,0.08731214741233188,0.6189689021642949,3.785445627020765e-13,0.21323078685099678,1.4485526802761312e-08,4.964907397156257e-06,0.8826824520098481,0.00045740503142275635,0.00014718743540926044,1.848793439942158e-05,3.354443573307308e-05,0.13864293213257017,1.6837379496676595e-05,8.134413943633816e-06,0.007777776318539525,0.024756585822837907,1.6385340812831527e-06,2.4325657127227854e-06,1.8767187297657972e-05,3.778526019560569e-08,0.020492521387549527,8.592236163092069e-11,0.0008924374068978017,1.8426548921335053e-06,1.9278028554547982e-05,2.45073775503169e-06,1.4254553725757992e-08,0.0001363699934150916,0.0018674371954409009,0.0005900093513166176,0.0022500353355087784,2.2790810796428825e-10,8.361358425759553e-11,0.010420504572028623,1.874604595481097e-05,7.767109526480417e-09,1.9159052057386264e-07,1.4848747387036275e-06,0.006844372428563963,5.759048343027766e-06,3.943228425657337e-14,8.49302368498167e-12,0.033981330393962575,5.631301019232221e-07,3.061733050389219e-08,0.0008677706878966166,8.939291160280201e-11,6.545675290622219e-14,1.1964190040000133e-10,1.2356073938738868e-05,3.697850169656526e-07,5.490192661394758e-06
0.0022522623000425734,0.26841657601477803,3.76,0.0,0.0007180117002969309,0.094451476676801,0.8270767462827314,0.08086261495831723,7.894240601508195e-06,0.08713507115349858,0.6193839280909315,3.7721624459547434e-13,0.21332433607526147,1.4482063685690246e-08,4.912771783051987e-06,0.8838558701548663,0.0004530352299070726,0.00014488567886180884,1.8392082835255903e-05,3.345331189146056e-05,0.1382847873753617,1.6750244869806354e-05,8.11148967044057e-06,0.007714463780962786,0.024790333336439253,1.6243027401087063e-06,2.426681932301676e-06,1.8568864080398307e-05,3.727968744462654e-08,0.020331007353702153,8.431385416832224e-11,0.0008780417203151117,1.8376600910841476e-06,1.906646440465857e-05,2.421007054154144e-06,1.3981949498787699e-08,0.00013604269603454354,0.0018458266118697771,0.0005875820429965161,0.0022398924539678068,2.2611115704705874e-10,8.261128808959912e-11,0.010401914870155814,1.8657457785893446e-05,7.721840573369245e-09,1.889618817292262e-07,1.4821394584666287e-06,0.0068580159077733386,5.7638591125706765e-06,3.90742940316929e-14,8.396339924068169e-12,0.03406949951502866,5.602131010997335e-07,3.046089422062276e-08,0.0008690036721448721,8.951996196420995e-11,6.42049600356233e-14,1.189174793065406e-10,1.2298622857110708e-05,3.691404918736443e-07,5.4562062960845935e-06
0.0022645189912199465,0.2684505093202555,3.76,0.0,0.0007088756877510591,0.09368798269227609,0.8275407898540257,0.081061010534452,7.817340783188081e-06,0.0869597001740234,0.6197939627064026,3.7590671588293766e-13,0.21341708086483713,1.4478686475698092e-08,4.861443720137294e-06,0.8850155500298051,0.0004487304684595212,0.00014263467208716626,1.829753636312841e-05,3.336321436889976e-05,0.13793053867225483,1.6664290892204826e-05,8.088930224120878e-06,0.007651879720962291,0.024823917138046173,1.6102815626516198e-06,2.42093545779624e-06,1.837414270555248e-05,3.678365911706043e-08,0.020171104036807667,8.274483923450458e-11,0.0008640292389272775,1.8327560289661624e-06,1.8858625790606415e-05,2.3918649408352505e-06,1.3716010234879783e-08,0.00013572153652233548,0.0018246297573504735,0.0005851720482211529,0.0022299095123006415,2.2433218410921448e-10,8.162748826542696e-11,0.010383460230756893,1.857036334703818e-05,7.677099921931003e-09,1.8638156086782025e-07,1.4794261102841656e-06,0.0068714559031061015,5.768528049852885e-06,3.8721915999921594e-14,8.301396823683964e-12,0.03415684185266531,5.573221162918455e-07,3.030583012270599e-08,0.0008702260660174865,8.964592072902142e-11,6.298377244400465e-14,1.182023456618079e-10,1.224188937996404e-05,3.685009438219211e-07,5.422632011102639e-06
0.0022767756823973196,0.26848404842617674,3.76,0.0,0.0006999733565807846,0.09293339495606663,0.8279988257893016,0.0812575911360424,7.741694162035701e-06,0.08678600556605993,0.6201991068500519,3.746154262668123e-13,0.2135090370892245,1.4475390909926799e-08,4.810903898368679e-06,0.886161732349337,0.0004444891839257494,0.0001404328719266299,1.82042594391811e-05,3.327410929360401e-05,0.13758011734655343,1.6579485573330014e-05,8.066724323449208e-06,0.007590012599488841,0.02485734056158442,1.5964652324799983e-06,2.4153223869068386e-06,1.8182921391860246e-05,3.6296914942875774e-08,0.020012797964836564,8.121404525228652e-11,0.0008503861634580858,1.8279400052271296e-06,1.8654410780693374e-05,2.3632935766778325e-06,1.3456524721654816e-08,0.00013540633343391242,0.001803834340560135,0.0005827791337224376,0.002220083667550323,2.2257103574254463e-10,8.066168444151837e-11,0.010365140348047558,1.8484722717707706e-05,7.632874756308458e-09,1.8384831777014168e-07,1.4767337883718912e-06,0.006884696381170408,5.77305588800015e-06,3.837500481887149e-14,8.208146940020106e-12,0.03424337012608215,5.544567290701542e-07,3.015211645507108e-08,0.0008714380761325697,8.977080919963157e-11,6.179222025487226e-14,1.1749626885171574e-10,1.2185854218335484e-05,3.678661568160311e-07,5.38946094634066e-06
0.0022890323735746928,0.26851720070057705,3.76,0.0,0.0006912973299002502,0.09218755583716504,0.8284509662838672,0.08145238099480306,7.66726834162209e-06,0.08661395919930914,0.6205994582708955,3.73341846369487e-13,0.21360022014998145,1.4472172911436936e-08,4.761133656880954e-06,0.8872946515530102,0.0004403098662319871,0.0001382787960729481,1.8112217805579764e-05,3.318596403644526e-05,0.13723345655649477,1.6495798075168696e-05,8.044861084768243e-06,0.007528851125197183,0.024890606842053426,1.5828486214442431e-06,2.409838954853974e-06,1.7995102204466766e-05,3.5819204256609416e-08,0.019856075528945402,7.972025253689123e-11,0.0008370992699776235,1.8232094144417184e-06,1.8453721225195625e-05,2.3352758517624966e-06,1.320329022212721e-08,0.00013509691162946356,0.0017834285641807326,0.0005804030712006903,0.0022104121364079645,2.2082755718602582e-10,7.97133945217495e-11,0.01034695488226997,1.8400497323910078e-05,7.589152702238215e-09,1.8136095491845135e-07,1.4740616188227814e-06,0.006897741209701937,5.777443359074107e-06,3.8033420323558885e-14,8.116544570056067e-12,0.03432909674210633,5.516165320386027e-07,2.9999732031647326e-08,0.0008726399032352624,8.989464807278487e-11,6.062937251015986e-14,1.1679902619331738e-10,1.2130498768418862e-05,3.6723592249054693e-07,5.3566844971982445e-06
0.002301289064752066,0.2685499732892443,3.76,0.0,0.0006828405023955059,0.09145031187955949,0.8288973204635117,0.08164540387489834,7.594032083449622e-06,0.08644353369167573,0.6209951117543887,3.7208546672317066e-13,0.21369064499782123,1.446902858023639e-08,4.712114956203254e-06,0.8884145360351104,0.00043619105608332646,0.0001361710200830161,1.802137843168953e-05,3.309874715743455e-05,0.13689049122731442,1.6413198659706185e-05,8.023330004310285e-06,0.007468384247188352,0.024923719119234657,1.5694267819649493e-06,2.4044815237811817e-06,1.7810590877872873e-05,3.535028553800809e-08,0.01970092300184533,7.826229065834685e-11,0.0008241558837209058,1.8185617413860296e-06,1.8256462582175604e-05,2.3077953470722438e-06,1.2956112053132568e-08,0.00013479310200160835,0.0017634010998221843,0.000578043637157395,0.0022008921937663154,2.1910159252200428e-10,7.87821538009474e-11,0.010328903461970323,1.8317649880275836e-05,7.545921811176264e-09,1.789183156044761e-07,1.4714087584492729e-06,0.006910594160739598,5.781691194092319e-06,3.76970273057914e-14,8.026545674790974e-12,0.0344140338061405,5.48801128388076e-07,2.9848656212113125e-08,0.0008738317424198119,9.00174574624835e-11,5.94943352343634e-14,1.161104026352117e-10,1.207580508069445e-05,3.666100398237235e-07,5.324294305180002e-06
0.002313545755929439,0.26858237314695543,3.76,0.0,0.0006745960287796137,0.09072151365386803,0.829337994496454,0.08183668308557152,7.521955256531657e-06,0.08627470238228079,0.6213861592387141,3.7084579688139225e-13,0.2137803261484048,1.4465954184721217e-08,4.663830351874698e-06,0.8895216083562281,0.0004321313428594629,0.00013410817467485682,1.7931709461765772e-05,3.30124283557124e-05,0.1365511579887008,1.6331658642223406e-05,8.002120942230867e-06,0.007408601148262585,0.02495668044110162,1.556194938783775e-06,2.399246579646835e-06,1.7629296646426367e-05,3.488992600708542e-08,0.019547326554409408,7.68390360824844e-11,0.0008115438549948806,1.813994557737548e-06,1.806254375618706e-05,2.280836300499943e-06,1.2714803203440597e-08,0.00013449474121844643,0.0017437410653262347,0.0005757006127242786,0.0021915211713526136,2.1739298485308489e-10,7.786751419896595e-11,0.010310985686062169,1.823614433634097e-05,7.503170540880622e-09,1.7651928221607846e-07,1.4687743936086071e-06,0.006923258913573574,5.785800123017998e-06,3.736569529064986e-14,7.938107802578114e-12,0.03449819313227492,5.460101315102307e-07,2.96988688822415e-08,0.0008750137833334529,9.013925692101784e-11,5.838624968104373e-14,1.1543019041562124e-10,1.202175583266684e-05,3.659883148626528e-07,5.292282249624044e-06
0.002325802447106812,0.2686144070411778,3.76,0.0,0.0006665573138433647,0.09000101562874534,0.8297730916903026,0.08202624149215593,7.451008793912976e-06,0.08610743930807448,0.6217726899153749,3.696223646877685e-13,0.213869277696072,1.4462946155441353e-08,4.616262971908608e-06,0.8906160854266901,0.0004281293627945249,0.00013208894338135856,1.784318017236698e-05,3.29269784354577e-05,0.1362153951205627,1.625115035334945e-05,7.981224110654066e-06,0.00734949123902287,0.024989493766776703,1.5431484824645554e-06,2.394130728881534e-06,1.7451132097308494e-05,3.443790125168802e-08,0.01939527226985209,7.544940998050845e-11,0.0007992515382889891,1.809505519326601e-06,1.787187695687317e-05,2.2543835777324357e-06,1.2479183982020357e-08,0.00013420167150985835,0.001724438005302508,0.000573373783560776,0.002182296456518581,2.1570157645333915e-10,7.696904357453829e-11,0.01029320112558531,1.8155945830667667e-05,7.46088774199226e-09,1.741627746895735e-07,1.4661577396040433e-06,0.00693573905731325,5.789770876749439e-06,3.7039298353085457e-14,7.851190024484605e-12,0.03458158625208557,5.432431647729899e-07,2.9550350442520924e-08,0.0008761862103531026,9.026006545719199e-11,5.730429071753455e-14,1.1475818881713478e-10,1.1968334307449126e-05,3.6537056058154346e-07,5.260640440434647e-06
0.0023380591382841853,0.26864608153402314,3.76,0.0,0.0006587180001410425,0.0892886760109786,0.8302027126125155,0.08221410152985545,7.381164638250507e-06,0.085941719174773,0.6221547903540072,3.6841471532852546e-13,0.21395751333096782,1.446000107672169e-08,4.569396490623634e-06,0.8916981787346748,0.0004241837967324239,0.00013011205965430593,1.775576091661116e-05,3.284236925270178e-05,0.13588314248558966,1.6171647089239124e-05,7.96063005639923e-06,0.007291044150492414,0.02502216197020551,1.530282961360697e-06,2.389130690410642e-06,1.7276012997420728e-05,3.3993994806765654e-08,0.019244746161114087,7.409237580419467e-11,0.0007872677663204885,1.8050923615325984e-06,1.7684377526649318e-05,2.228422636441035e-06,1.2249081625100207e-08,0.00013391374041019978,0.0017054818671531891,0.0005710629397425677,0.00217321549070992,2.1402720895370776e-10,7.608632491625425e-11,0.010275549325866317,1.8077020634938724e-05,7.419062640181932e-09,1.718477487311977e-07,1.4635580394702894e-06,0.006948038094099332,5.793604187377883e-06,3.671771489622314e-14,7.765752857768892e-12,0.034664224425598016,5.404998610691268e-07,2.9403081785256715e-08,0.0008773492028048866,9.037990155896832e-11,5.62476650208419e-14,1.1409420383967455e-10,1.1915524364692721e-05,3.647565965975649e-07,5.229361208659206e-06
0.0023503158294615584,0.26867740304051263,3.76,0.0,0.0006510719582351877,0.08858435661798046,0.8306269551862809,0.08240028521487539,7.312395699511005e-06,0.08577751733371573,0.6225325446014265,3.672224105521766e-13,0.2140450463527428,1.4457115678208698e-08,4.523215106129341e-06,0.8927680945279931,0.0004202933683516131,0.00012817630462560347,1.7669423077475173e-05,3.2758573664108404e-05,0.1355543414754902,1.6093123069738384e-05,7.940329645477587e-06,0.007233249728172691,0.025054687843081937,1.51759407492361e-06,2.384243290249212e-06,1.7103858161876296e-05,3.355799784141088e-08,0.019095734184401927,7.276693756827455e-11,0.0007755818294117024,1.800752895538852e-06,1.749996381014487e-05,2.202939498313693e-06,1.2024330016168458e-08,0.00013363080052662232,0.0016868629823469687,0.0005687678756197548,0.0021642757682156987,2.123697234860108e-10,7.521895573729935e-11,0.010258029808214228,1.7999336109067168e-05,7.377684818124895e-09,1.6957319448453122e-07,1.460974562543133e-06,0.006960159441688911,5.797300785979638e-06,3.640082747121131e-14,7.681758207285233e-12,0.03474611865003811,5.377798623596993e-07,2.925704427056571e-08,0.0008785029351387406,9.049878321147649e-11,5.5215609791886583e-14,1.1343804789607429e-10,1.1863310415249232e-05,3.641462488251413e-07,5.198437098282692e-06
0.0023625725206389316,0.268708377781412,3.76,0.0,0.0006436132777568147,0.08788792276016298,0.8310459147788655,0.08258481415481006,7.244675815854959e-06,0.08561480976053525,0.6229060342726573,3.660450279792135e-13,0.2141318896832174,1.445428682910663e-08,4.477703519520945e-06,0.893826033981805,0.00041645684252949317,0.00012628050507572112,1.7584139027106772e-05,3.2675565493663955e-05,0.13522893496139146,1.6015553402095364e-05,7.920314051869473e-06,0.007176098026510672,0.02508707409754311,1.5050776673832248e-06,2.3794654605098057e-06,1.693458931977561e-05,3.3129708806974786e-08,0.01894822225138647,7.147213780991655e-11,0.0007641834565088827,1.7964850062762123e-06,1.7318557031150026e-05,2.177920723697977e-06,1.1804769360235024e-08,0.00013335270933462011,0.0016685720494280247,0.0005664883896572539,0.002155474834984486,2.1072896081245158e-10,7.43665474415497e-11,0.010240642071455896,1.792286065924057e-05,7.33674420213426e-09,1.6733813507568202e-07,1.4584066038036509e-06,0.006972106435857563,5.800861403690692e-06,3.6088522600357785e-14,7.599169303775269e-12,0.03482727966792691,5.350828194490862e-07,2.9112219714409508e-08,0.0008796475770891791,9.061672791359644e-11,5.420739125922409e-14,1.1278953956973107e-10,1.1811677400275935e-05,3.6353934931292876e-07,5.167860858779306e-06
0.0023748292118163047,0.2687390118268019,3.76,0.0,0.000636336258783681,0.08719924312692517,0.8314596842872314,0.08276770955874095,7.177979715735879e-06,0.08545357303447146,0.6232753386390779,3.648821605304458e-13,0.214218055878701,1.4451511534392081e-08,4.432846916308073e-06,0.8948721933613054,0.00041267302374977077,0.0001244235314368042,1.7499882093060765e-05,3.259331951165015e-05,0.1349068672457151,1.5938914050936962e-05,7.900574749282083e-06,0.007119579303501892,0.02511932336878581,1.4927297225572428e-06,2.374794234439607e-06,1.6768130986220113e-05,3.270893311824649e-08,0.018802196240856082,7.020705569799725e-11,0.0007530627967893263,1.7922866500171974e-06,1.714008116865498e-05,2.1533533872234032e-06,1.1590245877933368e-08,0.00013307932901261696,0.001650600117640972,0.0005642242843459675,0.002146810287458185,2.091047614500557e-10,7.352872472609974e-11,0.010223385593398436,1.7847563697817435e-05,7.296231054236996e-09,1.65141625233856e-07,1.4558534837957977e-06,0.006983882332734797,5.804286776037742e-06,3.578069062712965e-14,7.517950648187767e-12,0.034907717974959625,5.32408391838046e-07,2.896859038226625e-08,0.0008807832938310475,9.0733752694025e-11,5.322230327492298e-14,1.1214850344293026e-10,1.1760610775031648e-05,3.629357362401024e-07,5.137625439846479e-06
0.002399342594171051,0.2687992812979665,3.76,0.0,0.0006223054052046543,0.08584463748496592,0.8322720128138652,0.08312868266500409,7.047562007826997e-06,0.08513542133147255,0.6240016973656106,3.6259841514120015e-13,0.21438840533858766,1.4446110262925637e-08,4.345041708878104e-06,0.8969299334099918,0.0004052589136661058,0.00012082174963942611,1.7334347419073135e-05,3.2431017649977605e-05,0.1342725322795557,1.578833422644038e-05,7.861892325696747e-06,0.007008402809602984,0.025183421133799063,1.4685238198122192e-06,2.365760193119892e-06,1.6443357142582362e-05,3.188917663117922e-08,0.0185145454079195,6.776253517064678e-11,0.0007316172019074256,1.7840906952145147e-06,1.6791631164266053e-05,2.105523750668209e-06,1.1175723913245784e-08,0.00013254617212786878,0.0016155791083992605,0.0005597414455773275,0.00212988098044042,2.0590541424539597e-10,7.189539810988999e-11,0.010189264228356018,1.7700387687046616e-05,7.216449796453077e-09,1.608606242222123e-07,1.4507891618767908e-06,0.007006933475398654,5.81073473555259e-06,3.5178024932568407e-14,7.35948813202616e-12,0.035066467253783165,5.271260618637205e-07,2.8684848588628162e-08,0.0008830285905475599,9.096510835242856e-11,5.131882567401321e-14,1.108881745418027e-10,1.1660120954261762e-05,3.617377508527195e-07,5.0781498255798325e-06
0.0024238559765257972,0.2688582568936232,3.76,0.0,0.0006089376827085985,0.08451955246333505,0.8330646377770937,0.08348336662331257,6.920956816071767e-06,0.08482288614719921,0.624712211408092,3.6036819889143483e-13,0.21455618834216475,1.4440890369800395e-08,4.259689935987786e-06,0.898942792766955,0.00039804220677412704,0.00011736272097381676,1.7172623297464478e-05,3.227148361783551e-05,0.1336509177973591,1.5641207129762044e-05,7.824219672187158e-06,0.006899646174397186,0.02524700078006154,1.4449468112305717e-06,2.3571192800439986e-06,1.6128984047349166e-05,3.109730029849976e-08,0.018232668486971394,6.542668206014178e-11,0.0007111739481746654,1.7761499879280906e-06,1.6454056297426202e-05,2.0593565630991895e-06,1.0779644451373313e-08,0.00013203031447471682,0.0015817347518222395,0.0005553178574173056,0.002113469583305833,2.0277040566201706e-10,7.03162188613913e-11,0.010155661169489382,1.7557582043908762e-05,7.138269303966956e-09,1.5672321593552738e-07,1.4457766307664832e-06,0.007029337415219623,5.816650594795842e-06,3.45920236700413e-14,7.2061101035397065e-12,0.03522244581541941,5.21930310211493e-07,2.8405685371910245e-08,0.0008852400613954196,9.119297762129212e-11,4.95000355105054e-14,1.0965576833302506e-10,1.1561734084070444e-05,3.6055111072779425e-07,5.019957605667353e-06
0.0024483693588805435,0.26891598174736364,3.76,0.0,0.0005961942215540227,0.08322304790455429,0.8338382218995976,0.08383191777899233,6.79799036377258e-06,0.08451579979553106,0.6254074392627771,3.58188741102614e-13,0.21472149341168192,1.4435832150839795e-08,4.17668863263602e-06,0.9009121809448892,0.00039101460977191045,0.00011403878664282138,1.7014526858470883e-05,3.211454570872471e-05,0.13304162496894192,1.549736786611573e-05,7.787498127662123e-06,0.006793238245665094,0.02531008087877199,1.4219710237808493e-06,2.348850970587983e-06,1.5824496480212824e-05,3.033196979670609e-08,0.017956452432766775,6.319328977648215e-11,0.000691667542968142,1.7684504453943205e-06,1.6126836056946392e-05,2.014764577207772e-06,1.0400968038292357e-08,0.00013153080444335596,0.0015490064807138005,0.0005509520768452346,0.002097558565716974,1.9969846278255403e-10,6.878860904741372e-11,0.010122571623640492,1.741893446455765e-05,7.061622355963558e-09,1.5272285519756293e-07,1.4408112728937736e-06,0.007051117568804202,5.822040321594971e-06,3.4021931679861e-14,7.057573107466454e-12,0.03537572952520939,5.168186943424684e-07,2.8130973397368322e-08,0.0008874188790686368,9.141748139640163e-11,4.7761159655917146e-14,1.0845007299383648e-10,1.146535024863221e-05,3.5937471747966727e-07,4.962998908645033e-06
0.0024728827412352898,0.2689724968886309,3.76,0.0,0.000584038774288143,0.08195422768806974,0.834593395880442,0.08417448701521427,6.678499899371104e-06,0.0842140024335599,0.6260879095995937,3.5605745921919515e-13,0.21488440431426642,1.4430917537257056e-08,4.095940919163269e-06,0.9028394432077439,0.00038416832645071466,0.00011084281812217985,1.6859887112827254e-05,3.196004399455369e-05,0.1324442736327109,1.5356662210834782e-05,7.751672761060557e-06,0.0066891106412354925,0.025372678999786052,1.3995705206672732e-06,2.3409359788691813e-06,1.5529413497079154e-05,2.959193692609769e-08,0.01768578462625071,6.105659618556064e-11,0.0006730376178542408,1.7609788660965302e-06,1.580948390331213e-05,1.971666722693734e-06,1.0038728501639167e-08,0.00013104674925369788,0.0015173379579698633,0.000546642715998987,0.0020821310967433565,1.9668831887465806e-10,6.731015538486103e-11,0.010089990583883738,1.7284245325722287e-05,6.98644591535316e-09,1.4885339390981173e-07,1.4358887947135942e-06,0.007072296288185863,5.826909920260899e-06,3.346704133121338e-14,6.9136494116289e-12,0.035526390996792494,5.11788883422655e-07,2.78605911040403e-08,0.0008895661569711666,9.163873446000266e-11,4.6097761487386054e-14,1.0726995167926721e-10,1.1370875953584147e-05,3.5820755049436796e-07,4.907226465669876e-06
0.002497396123590036,0.2690278413160797,3.76,0.0,0.0005724375153079418,0.08071223696830146,0.8353307604526512,0.08451122001385798,6.562332837583138e-06,0.08391734156317182,0.6267541233459929,3.5397194415777916e-13,0.2150450003660377,1.442612996691587e-08,4.017355548715054e-06,0.9047258645159308,0.0003774960208308986,0.00010776817307024247,1.6708544059270803e-05,3.180782951814297e-05,0.13185850112928751,1.521894581095489e-05,7.71669211180102e-06,0.006587197610328487,0.02543481177478077,1.3777209653224664e-06,2.3333561928576567e-06,1.5243285633218549e-05,2.8876032697285837e-08,0.017420553108845514,5.901124541032572e-11,0.000655228496147975,1.7537228734789219e-06,1.5501544541353747e-05,1.929987573796964e-06,9.692026703362504e-09,0.00013057731064118874,0.0014866767166621046,0.0005423884393755685,0.0020671710127069557,1.9373871586656714e-10,6.587859624570237e-11,0.010057912860903788,1.7153326749053812e-05,6.9126808119266544e-09,1.4510905120021358e-07,1.4310052084655911e-06,0.007092894920125926,5.8312654476322755e-06,3.292668880112925e-14,6.774125748471972e-12,0.03567449978584816,5.068386515200624e-07,2.759442235498764e-08,0.0008916829529597534,9.185684586680773e-11,4.450571219948603e-14,1.0611433689212771e-10,1.127822365883429e-05,3.570486625664305e-07,4.852595445442362e-06
0.0025219095059447823,0.2690820521948387,3.76,0.0,0.0005613588565883172,0.07949625960977552,0.8360508882909129,0.08484225750108042,6.449345972140913e-06,0.08362567156859393,0.6274065556112254,3.519299467536559e-13,0.21520335671572235,1.4421454259316021e-08,3.940846496854115e-06,0.90657267319255,0.00037099078331442566,0.00010480865484597432,1.6560347857153507e-05,3.1657763486825226e-05,0.13128396121798114,1.5084083444461217e-05,7.682507934522659e-06,0.006487435902977508,0.025496494955974638,1.3563995024951502e-06,2.326094577015954e-06,1.4965692404865046e-05,2.8183161132374243e-08,0.017160646788233386,5.705225334581212e-11,0.0006381887953484777,1.7466708532608162e-06,1.5202591459701732e-05,1.8896568655098713e-06,9.360024951039498e-09,0.00013012170085526913,0.0014569738325052716,0.0005381879618078896,0.002052662786496217,1.9084840652078024e-10,6.449180987136585e-11,0.010026333111196812,1.7026001765725986e-05,6.8402714673224574e-09,1.4148438624872738e-07,1.4261568116648761e-06,0.007112933861732723,5.835113011362544e-06,3.2400250792082195e-14,6.6388021979819685e-12,0.03582012257075995,5.019658713497497e-07,2.7332356115896802e-08,0.0008937702728200215,9.207191930249822e-11,4.2981165141962394e-14,1.0498222552652873e-10,1.1187311340030442e-05,3.558971750287663e-07,4.799063299976521e-06
0.0025464228882995286,0.2691351649363056,3.76,0.0,0.0005507732776039554,0.0783055157961385,0.8367543257866509,0.08516773548000164,6.33940475238883e-06,0.08333885328577965,0.6280456574690572,3.4992936513738525e-13,0.21535954460994416,1.4416876500126112e-08,3.866332583386199e-06,0.9083810443431298,0.00036464609933117446,0.00010195847562294214,1.641515805565055e-05,3.1509716519135134e-05,0.13072032306640194,1.4951948329870277e-05,7.6490749572406e-06,0.006389764646689734,0.025557743470807113,1.3355846473273713e-06,2.319135066643971e-06,1.469624002030223e-05,2.7512293526150552e-08,0.01690595561878541,5.5174976445360406e-11,0.0006218710607657022,1.7398118881503873e-06,1.4912224687541055e-05,1.8506090530002823e-06,9.041941903282293e-09,0.00012967917894866294,0.0014281836251954796,0.0005340400462104555,0.0020385914982240165,1.880161563351927e-10,6.314780352969318e-11,0.00999524586255392,1.69021035424384e-05,6.769165641336438e-09,1.379742733232423e-07,1.4213401676943563e-06,0.007132432612811138,5.838458763595176e-06,3.188714148308817e-14,6.50749114907233e-12,0.03596332332159313,4.971685081105526e-07,2.7074286137832344e-08,0.0008958290735009423,9.228405341733212e-11,4.1520532425331417e-14,1.0387267422734388e-10,1.1098062078331983e-05,3.5475227307164185e-07,4.746589630042157e-06
0.002570936270654275,0.269187213317543,3.76,0.0,0.0005406531699605622,0.07713925982232556,0.8374415946838247,0.08548778544947154,6.2323826195884156e-06,0.08305675360532751,0.6286718575921444,3.4796823340716705e-13,0.21551363163906256,1.441238393958496e-08,3.793737118012292e-06,0.9101521030152445,0.0003584558205963219,9.921222334062152e-05,1.6272842891007062e-05,3.136356798059735e-05,0.13016727031730244,1.4822421496684045e-05,7.616350676104309e-06,0.006294125230923998,0.025618571472420297,1.3152561777926444e-06,2.3124625298220868e-06,1.4434559242412918e-05,2.6862463258419857e-08,0.016656370756361148,5.3375083572849696e-11,0.000606231431735319,1.7331357168278594e-06,1.4630068730388074e-05,1.8127829155238784e-06,8.737047985316525e-09,0.00012924904730343743,0.0014002633896360922,0.000529943500733019,0.0020249428073468236,1.8524074516346524e-10,6.184470363660396e-11,0.009964645536767944,1.6781474648445626e-05,6.69931416090969e-09,1.3457387873178287e-07,1.416552089773521e-06,0.007151409824750979,5.841308908809432e-06,3.138680962214687e-14,6.38001634397487e-12,0.03610416345660535,4.924446134359449e-07,2.6820110644883826e-08,0.000897860266098268,9.249334213380346e-11,4.0120463869813044e-14,1.0278479474639618e-10,1.1010403687488005e-05,3.536132019458936e-07,4.695136044411369e-06
