Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344)
1.9336187292466472e-13,0.44201342699157753,3.76,0.0,0.8992925117203759,0.9999999999997901,1.042049180676668e-26,1.1590959661493983e-20,3.7171926541194045e-21,4.993685711555811e-10,4.993685711560533e-10,7.243607494186893e-24,4.64366215886607e-22,4.609470946074214e-22,2.5934749749428402e-27,6.698204307885111e-30,2.100060863285793e-13,7.693403134183697e-23,1.0425188839209843e-13,1.891441428558284e-18,9.429439732735779e-19,1.0575420935884149e-13,4.124482979438524e-24,1.16867619751691e-22,2.4163795590115156e-28,2.7759700641323038e-21,1.1681738195172997e-34,9.202546909941066e-36,6.814377473278329e-21,6.240206392887332e-31,5.811778616781493e-45,2.5984031892543115e-22,8.732984142656692e-34,8.554738426200642e-40,1.0157701339924599e-39,2.459030873078009e-47,1.505521473890868e-13,3.3402603176598727e-21,1.505521402053845e-13,1.4770559140572295e-31,9.92355287081367e-42,2.2469127481115594e-35,1.1953128295602085e-21,2.9150417184339817e-44,8.494621137756222e-47,1.1448139087144545e-23,5.887686171527122e-47,2.481172186416807e-52,3.5754432619144185e-55,3.0550852530147046e-46,5.593296653714968e-43,1.012285165651884e-36,1.7993667199344556e-67,6.629866610249756e-70,4.5514073407492024e-42,8.093282994684291e-55,1.6722234398573136e-51,5.249222778353236e-60
3.867238278068095e-13,0.44201342703059193,3.76,0.0,0.8992925112206466,0.99999999999958,8.336541081045926e-26,4.6363850251804856e-20,1.4869051572586144e-20,9.98737353600305e-10,9.987373536021947e-10,2.895966178222311e-23,1.8633174729202785e-21,1.843782821544665e-21,2.0747719617929915e-26,5.360912248460735e-29,4.2001238374595374e-13,3.0773629869759873e-22,2.0850288064238893e-13,5.546341979461573e-18,3.771762664795674e-18,2.1150752940824378e-13,1.6497982829670607e-23,4.674708840338368e-22,1.933098392529323e-27,5.575534276115992e-21,9.345353750988698e-34,7.362240717369341e-35,2.7257080093054806e-20,4.9921493507328866e-30,9.298739782383532e-44,1.0393576749638172e-21,6.9863577736441e-33,1.368752504012902e-38,8.126135550623868e-39,7.868761059660079e-46,3.011043494078218e-13,1.3361045141893446e-20,3.0110432067300637e-13,1.1816404109793308e-30,1.5872946440225612e-40,1.7979211983175892e-34,4.781252711776993e-21,4.664050971877203e-43,1.3591742471765511e-45,4.579229320455495e-23,9.420442593068714e-46,7.939798182561321e-51,1.1441583342939424e-53,4.8830400315946245e-45,4.474458527213166e-42,1.619650269846595e-35,1.1516077415906213e-65,4.243248682803506e-68,7.282222269308309e-41,2.5898391931551435e-53,5.350350124516924e-50,1.6797461583444808e-58
7.734477375710991e-13,0.44201342710862085,3.76,0.0,0.8992925102211878,0.99999999999916,6.669465371342497e-25,1.8545540542181767e-19,5.947842557512055e-20,1.9974749173769397e-09,1.997474917384497e-09,1.1572061495400766e-22,7.500086497145543e-21,7.375083314796866e-21,1.6598038171157075e-25,4.292485452263413e-28,8.400253448060043e-13,1.2309459944670032e-21,4.170020442257141e-13,1.8146400062611145e-17,1.508693764046399e-17,4.230113671572563e-13,6.599230645946617e-23,1.869885884686757e-21,1.546469446241764e-26,1.124737068239792e-20,7.476219981863454e-33,5.8901143968065345e-34,1.090248301163956e-19,3.9936920375619836e-29,1.487763559977097e-42,4.157399912061541e-21,5.589035847690172e-32,2.189984641138817e-37,6.500863991560629e-38,2.517913843507685e-44,6.022087258971976e-13,5.344418605343316e-20,6.022086109579388e-13,9.45304715276106e-30,2.538155030401128e-39,1.4389613909175835e-33,1.9125012875880952e-20,7.462425136860147e-42,2.1747892704723774e-44,1.831669803604659e-22,1.5073358700469967e-44,2.5407779578009298e-49,3.6614561181474365e-52,7.803430713987772e-44,3.579279656692759e-41,2.591419702673511e-34,7.370517241938713e-64,2.7159601339909424e-66,1.1651454369484496e-39,8.28740758126033e-52,1.711621673644215e-48,5.375151971985463e-57
1e-12,0.44201342726467874,3.76,0.0,0.8992925096356806,0.999999999998914,2.0345522694021303e-24,3.4842178761799908e-19,1.117494696243977e-19,2.582559646893702e-09,2.582559646907899e-09,2.1713270785477073e-22,1.4200385535489782e-20,1.3855723338790474e-20,5.062975197813705e-25,1.3111331399133814e-27,1.08607957137396e-12,2.3126246315697438e-21,5.391426151043136e-13,3.1725898182547944e-17,2.834411054528399e-17,5.469121708804618e-13,1.2398300865307334e-22,3.5130277403043996e-21,4.717282818850201e-26,1.4659213381464842e-20,2.2805049569666062e-32,1.7968621208340953e-33,2.0482071321319071e-19,1.21821672254899e-28,8.02419561114763e-42,7.810585427253173e-21,1.7048471637780248e-31,1.1811896673998137e-36,1.9829925718345687e-37,2.5379579427336294e-43,7.7860295319058e-13,1.0040753803501163e-19,7.786027372500453e-13,2.883506858067964e-29,1.3675809381077463e-38,4.392310562105846e-33,3.593085811163414e-20,4.0249407115341e-41,1.1731157194072793e-43,3.441172929419824e-22,8.130609413650755e-44,2.5612410125080546e-48,3.69108763753538e-51,4.2017019719376195e-43,1.0916839989597418e-40,1.397709647340674e-33,1.4338941584536206e-62,5.284328205637189e-65,6.284327700936611e-39,8.353787776042042e-51,1.7244430356925477e-47,5.4182342510680235e-56
1.5468955570996783e-12,0.44201342726467874,3.76,0.0,0.8992925082222705,0.99999999999832,5.335942821951049e-24,7.418214801400287e-19,2.3793139978491725e-19,3.994950040478953e-09,3.99495004050918e-09,4.619407819344228e-22,3.0374859963701257e-20,2.9499942461946444e-20,1.327820681015132e-24,3.4399963061346995e-27,1.6800527317958015e-12,4.923789201275932e-21,8.3398908822699e-13,6.450671047643338e-17,6.034683205252856e-17,8.460078336243545e-13,2.639721530683822e-22,7.479560543320778e-21,1.2371603845178587e-25,2.2895377494936274e-20,5.980873563851859e-32,4.712605111350223e-33,4.360712965990846e-19,3.194908833979192e-28,2.3803096292799264e-41,1.6629349389701844e-20,4.471146848132809e-31,3.503912418061433e-36,5.2006186332709755e-37,8.056747824436228e-43,1.2044173686835914e-12,2.137767371322579e-19,1.204416908926692e-12,7.562313104757305e-29,4.0562028108680684e-38,1.152167454624955e-32,7.650004949467166e-20,1.1939694941969442e-40,3.4800161685109975e-43,7.326502076916651e-22,2.411914484303986e-43,8.130716678761045e-48,1.1717474140964322e-50,1.2460838128370185e-42,2.8629658669904186e-40,4.146203956657569e-33,4.717380738118619e-62,1.7385028218403095e-64,1.8641997433046304e-38,2.6519197986218143e-50,5.474052051771904e-47,1.7200255482706156e-55
3.0937911961568367e-12,0.4420134275767944,3.76,0.0,0.8992925042244357,0.9999999999966399,4.269346498892223e-23,2.9672844344551616e-18,9.518670643769798e-19,7.989900268877963e-09,7.989900268998863e-09,1.840272249290995e-21,1.2449534865835479e-19,1.1799662952016266e-19,1.0622206020200878e-23,2.7616089016155897e-26,3.3601133650021388e-12,1.969519624317388e-20,1.667918047596882e-12,2.418614393913854e-16,2.413799518176464e-16,1.6919559333805778e-12,1.0559117300062264e-21,2.991837463408645e-20,9.897038943436228e-25,4.7516724100692057e-20,4.784534550944096e-31,3.770905276213159e-32,1.744060822072339e-18,2.5558550427038215e-27,3.808136350293588e-40,6.651538769944695e-20,3.5767860781411364e-30,5.606057447560161e-35,4.160378248870704e-36,2.577790039485973e-41,2.4088342134871087e-12,8.551067899405768e-19,2.4088323744608165e-12,6.049649984925595e-28,6.4744726555859775e-37,9.233301070906783e-32,3.060001454297874e-19,1.910291526127902e-39,5.569161611940075e-42,2.930458780955992e-21,3.85962596935517e-42,2.6019726456985143e-46,3.750107950227572e-49,1.9863272668789142e-41,2.2896484103855852e-39,6.633709133036334e-32,3.0194405835881077e-60,1.1130099071983348e-62,2.982613708711676e-37,8.485818097754204e-49,1.749691997405742e-45,5.503937670030682e-54
4.640686835213995e-12,0.4420134278889101,3.76,0.0,0.899292500226601,0.9999999999949598,1.2208635258262646e-22,6.305477138256121e-18,2.022925255526764e-18,1.198485047947196e-08,1.1984850479728862e-08,3.8996277251132206e-21,2.689526242777931e-19,2.507382215598903e-19,3.037227952155856e-23,7.912262965233493e-26,5.04017985718319e-12,4.1852349415287675e-20,2.5018018823625977e-12,5.038436080108343e-16,5.129215559960469e-16,2.5378592029043715e-12,2.243846452218894e-21,6.357673963096565e-20,2.82989443190823e-24,7.357138108519521e-20,1.3680518197820092e-30,1.0783782079189006e-31,3.705799694937724e-18,7.30802960512296e-27,1.4015836163324913e-39,1.4134224480930155e-19,1.0227157790207499e-29,2.0633657281456376e-34,1.1895889820653876e-35,1.176858468763231e-40,3.613250617521516e-12,1.817101667019379e-18,3.613246709592625e-12,1.7959559745452377e-27,2.3803079020564342e-36,2.743863434206812e-31,6.502502214407127e-19,7.226912447726555e-39,2.0500538628117868e-41,6.227016225549188e-21,1.4715408352476667e-41,1.219572764446582e-45,1.7601177667928197e-48,7.298224027196611e-41,6.545819084996063e-39,2.4416070073710235e-31,1.6944968192717693e-59,6.207097782692361e-62,1.0977812494742854e-36,3.874261672094097e-48,7.984751228269614e-45,2.512875412307318e-53
7.734478113328312e-12,0.4420134285131415,3.76,0.0,0.8992924922309318,0.9999999999915997,5.611985529379034e-22,1.743277312275321e-17,5.594274211171616e-18,1.9974750829439945e-08,1.9974750830150123e-08,1.070404641579328e-20,7.749386061595361e-19,6.931845168461243e-19,1.3957150410050827e-22,3.6581025567487573e-25,8.400336275428254e-12,1.1570984319137013e-19,4.169389085699563e-12,1.3662643653234839e-15,1.4179999358183588e-15,4.2294864445835046e-12,6.2038138115138675e-21,1.7577236222015825e-19,1.300458558948361e-23,1.3227744252528955e-19,6.286702411110153e-30,4.957700137847996e-31,1.0243097324629279e-17,3.35833437508077e-26,1.0782160668862572e-38,3.9074867168554066e-19,4.699723823342739e-29,1.587472955789666e-33,5.466642699358435e-35,1.531627881937065e-39,6.022081662515168e-12,5.023749707281521e-18,6.022070858255489e-12,8.412094033530131e-27,1.8239795505693698e-35,1.289746581303675e-30,1.7977499540471085e-18,5.703214982273893e-38,1.5781192368399165e-40,1.7214380440448764e-20,1.2105179546831506e-40,1.734271388187879e-44,2.454820084217792e-47,5.580740474054228e-40,3.0067196277438874e-38,1.8784870660218325e-30,4.145360124387958e-58,1.614738487916783e-60,8.445909107835839e-36,5.043083338547623e-47,1.037398671917699e-43,3.2710968695818568e-52
1e-11,0.44201342913737296,3.76,0.0,0.8992924863758619,0.999999999989139,1.1702226587461048e-21,2.884037810293958e-17,9.256644397566551e-18,2.5825596063207848e-08,2.5825596064382666e-08,1.762576261156222e-20,1.3159319493208332e-18,1.1467536311463118e-18,2.909858616087653e-22,7.653867824802854e-25,1.0860929220865342e-11,1.9142825708427925e-19,5.390397935485307e-12,2.245603810931287e-15,2.3458243403673322e-15,5.468100186396407e-12,1.0263708830414075e-20,2.90795413399399e-19,2.711288491450255e-23,1.8072949102197567e-19,1.3106861759056533e-29,1.0338737234853079e-30,1.6943416935512613e-17,7.001669154627726e-26,2.7826636222970746e-38,6.46423239141797e-19,9.798200144088483e-29,4.097170188391316e-33,1.139720637131053e-34,4.802024939277966e-39,7.786019487943102e-12,8.311178797851312e-18,7.786001613629229e-12,1.7907555312021265e-26,4.6976765037514707e-35,2.7509342088620363e-30,2.97415723407892e-18,1.4972314619248513e-37,4.074147054241252e-40,2.847748435879107e-20,3.195588518370674e-40,5.536129157271755e-44,7.860423122793408e-47,1.4357338479673398e-39,6.266981320428036e-38,4.8482732223352326e-30,1.5758979354756082e-57,6.057557113474824e-60,2.1798385189893943e-35,1.5812606135248435e-46,3.2499196597213983e-43,1.025667202943963e-51
1.0828269391442628e-11,0.44201342913737296,3.76,0.0,0.8992924842352624,0.9999999999882394,1.3928804174105884e-21,3.301097124103454e-17,1.0595598191555016e-17,2.7964651108187962e-08,2.7964651109532653e-08,2.015632552288798e-20,1.5137178236268254e-18,1.3125774161597074e-18,3.463425891190368e-22,9.114710064460446e-25,1.1760516125540675e-11,2.191107283793224e-19,5.8367958550586436e-12,2.5670882122826574e-15,2.685034726919985e-15,5.920934412452384e-12,1.1747996753831849e-20,3.3284756622237034e-19,3.227084545550231e-23,1.9844344424334867e-19,1.5600295729347694e-29,1.2306031546988098e-30,1.9393037784124477e-17,8.333663649331291e-26,3.405805578140196e-38,7.398972504237897e-19,1.1662190911210436e-28,5.014709503187376e-33,1.356540628691407e-34,5.997674293360794e-39,8.430910944434935e-12,9.513055022608184e-18,8.430890485326133e-12,2.1379073279193588e-26,5.748293247118914e-35,3.28514091601474e-30,3.4042489262638522e-18,1.8361075310859802e-37,4.986688863484199e-40,3.2595248253760837e-20,3.921325575880024e-40,6.926079278379047e-44,9.836698684500346e-47,1.7566041751011178e-39,7.458925209396761e-38,5.934019948895508e-30,2.0004890810731968e-57,7.681840993021475e-60,2.668001855825929e-35,1.9749917950874064e-46,4.0588120491100795e-43,1.281058162553378e-51
1.3922060669556945e-11,0.44201342976160446,3.76,0.0,0.8992924762395933,0.9999999999848792,2.72943345763801e-21,5.304006305000556e-17,1.7027639632163798e-17,3.5954551315716045e-08,3.595455131787644e-08,3.2219151072540687e-20,2.501009603737098e-18,2.1089004138609403e-18,6.785547756164567e-22,1.7923491687109786e-24,1.512071940550517e-11,3.5205520894145536e-19,7.504022222650779e-12,4.10626182677714e-15,4.313987175131047e-15,7.612203130066135e-12,1.8876510813173106e-20,5.348030403335357e-19,6.322569193584369e-23,2.7293226598320306e-19,3.0564214455429167e-29,2.411644906182317e-30,3.115444447240578e-17,1.6327421169619528e-25,7.965715987455577e-38,1.1887774220492732e-18,2.284851885182109e-28,1.1729333883263487e-32,2.65775238562347e-34,1.6442669025778445e-38,1.0839738463282101e-11,1.5285016601960094e-17,1.0839705590813091e-11,4.281311290142907e-26,1.3417113798019933e-34,6.593644942964115e-30,5.469746797116159e-18,4.3709379467351265e-37,1.1667922096157432e-39,5.236887406357532e-20,9.52999509122701e-40,1.972895511898584e-43,2.777678418830796e-46,4.095745876643792e-39,1.4610181416457211e-37,1.3879624355924007e-29,6.530026108020144e-57,2.577141316247358e-59,6.240421878752874e-35,5.414890778189584e-46,1.1118745627681208e-42,3.5123914738411327e-51
2.0109643225785578e-11,0.4420134310100675,3.76,0.0,0.8992924602482552,0.9999999999781587,6.936033470009039e-21,1.0354419539344858e-16,3.3251831800716815e-17,5.193435156362351e-08,5.193435156784048e-08,6.235789973006555e-20,5.10758921873273e-18,4.1167393225889054e-18,1.7238193801786238e-21,4.581058181388897e-24,2.184118094761217e-11,6.872818157961545e-19,1.083805166583055e-11,7.978529870094765e-15,8.421170461066385e-15,1.0994319948976288e-11,3.685222564822207e-20,1.044047370512774e-18,1.6062289447535998e-22,4.44118520365654e-19,7.764707033956185e-29,6.1293302904224214e-30,6.080256110661109e-17,4.147904729775003e-25,2.5672077328398316e-37,2.320568960318517e-18,5.804481757304517e-28,3.7804816040731857e-32,6.751897916276049e-34,6.593387612304518e-38,1.5657389363156955e-11,2.983925234586675e-17,1.5657325189933462e-11,1.1384315447597657e-25,4.309499151669055e-34,1.7616269289301418e-29,1.0677983790124208e-17,1.4587625472388597e-36,3.7641496540541957e-39,1.0222334836223393e-19,3.422017271580015e-39,8.947361806938047e-43,1.2121258144351133e-45,1.3133633359390786e-38,3.7106852687959204e-37,4.473558643327652e-29,3.5675549718865197e-56,1.594771225643815e-58,2.0113524555375943e-34,2.1716251996288988e-45,4.452796400326936e-42,1.4087409425030566e-50
2.629722578201421e-11,0.4420134322585306,3.76,0.0,0.899292444256917,0.9999999999714381,1.393296876907666e-20,1.7041578099853102e-16,5.4743449596848454e-17,6.791415154963018e-08,6.791415155656976e-08,1.0179415195026551e-19,8.758584180870454e-18,6.775076214848641e-18,3.4618367334153494e-21,9.249555571661921e-24,2.8561728632904904e-11,1.1311524609282716e-18,1.41714179748692e-11,1.309458785214963e-14,1.3858932205184074e-14,1.4375777796397627e-11,6.065503718159487e-20,1.7183381798353892e-18,3.2257338240249684e-22,6.530742395694646e-19,1.5593545683355987e-28,1.231402352827976e-29,1.0004420287889118e-16,8.330047196090123e-25,6.130013386426085e-37,3.819021447112607e-18,1.1656738418906011e-27,9.027737032748919e-32,1.3559532808827643e-33,1.8322948400465142e-37,2.0475033779595677e-11,4.911026424166272e-17,2.0474928161648985e-11,2.3703047017102204e-25,1.0261313473618018e-33,3.6828959512816415e-29,1.7574120597863507e-17,3.5861814107247766e-36,8.995527702857722e-39,1.6822537055228212e-19,8.738785466832831e-39,2.665740115926645e-42,3.573968193231093e-45,3.122947989140699e-38,7.450678000831088e-37,1.0682826885934415e-28,1.21004048063411e-55,5.5232789203978855e-58,4.803085713325473e-34,6.035562294630546e-45,1.2361806625233552e-41,3.91551953435855e-50
3.248480833824285e-11,0.4420134335069939,3.76,0.0,0.8992924282655794,0.9999999999647173,2.46714961737068e-20,2.5482386721975525e-16,8.188369990685758e-17,8.389395125502908e-08,8.389395126540466e-08,1.5095418266061886e-19,1.3633610559741197e-17,1.0130264940495751e-17,6.128292260861307e-21,1.6462930086606067e-23,3.5282368601004576e-11,1.6914287964579989e-18,1.750407399821901e-11,1.954292168424722e-14,2.0722054821657464e-14,1.7756529760315498e-11,9.070189419708701e-20,2.569469103130992e-18,5.710415919303766e-22,9.082578561567345e-19,2.760470953019272e-28,2.1807549434014505e-29,1.49556767142372e-16,1.4746340543060538e-24,1.2595463742783134e-36,5.710254413033386e-18,2.0635203176066526e-27,1.8550823507445443e-31,2.400389481009298e-33,4.298188202345335e-37,2.529267124950424e-11,7.343495811365084e-17,2.5292513318344928e-11,4.306024050394425e-25,2.1024500059421464e-33,6.718318858143918e-29,2.6278719212804708e-17,7.554181519034488e-36,1.8499375777872583e-38,2.515233562105468e-19,1.8872537885422304e-38,6.609651543002423e-42,8.797332791485104e-45,6.389920004887268e-38,1.3188251675495946e-36,2.1951880415085214e-28,3.374459752662792e-55,1.5705326929905074e-57,9.869724377887474e-34,1.415970375998881e-44,2.8968929444255457e-41,9.186637928652375e-50
3.867239089447148e-11,0.442013434755457,3.76,0.0,0.899292412274242,0.9999999999579965,4.010364234685859e-20,3.5708793943061704e-16,1.1478134022926597e-16,9.987375067470726e-08,9.987375068924494e-08,2.0974211533431232e-19,1.9878275971076035e-17,1.4194874082681302e-17,9.958744793699016e-21,2.69027753697509e-23,4.2003102517688406e-11,2.370233577800324e-18,2.0836007045634014e-11,2.7347389949325464e-14,2.9036207368435804e-14,2.113656316285107e-11,1.2710740399526381e-19,3.6006679381646425e-18,9.279817374607944e-22,1.217273347732066e-18,4.485946345242087e-28,3.545293505179801e-29,2.095181926047229e-16,2.396367635098944e-24,2.340368357056349e-36,8.001342319402746e-18,3.353301980530203e-27,3.447197121564167e-31,3.900776986448592e-33,9.018987326950114e-37,3.0110301646312414e-11,1.0290541466266128e-16,3.011008033546143e-11,7.125515331787495e-25,3.895081339102963e-33,1.1164618210446648e-28,3.682473090813063e-17,1.4324022981594596e-35,3.440576236716839e-38,3.5242662573489043e-19,3.6371459650388974e-38,1.450722387079342e-41,1.9200960072698162e-44,1.1821589647559288e-37,2.1431094848848273e-36,4.0792086478894595e-28,8.288928468463933e-55,3.93276475928141e-57,1.8340381468034968e-33,2.9714950041503403e-44,6.072192132279425e-41,1.928034816014084e-49
5.104755600692875e-11,0.4420134372523838,3.76,0.0,0.8992923802915679,0.9999999999445545,9.02448181593336e-20,6.151498728580473e-16,1.9787215179813034e-16,1.318333486574435e-07,1.3183334868248076e-07,3.546571599510129e-19,3.719831148010214e-17,2.445025052841597e-17,2.2394043747471472e-20,6.134508321452344e-23,5.544485192620943e-11,4.083213654556027e-18,2.7497707064486038e-11,4.7019707061416817e-14,5.0013071334787534e-14,2.7894476728845865e-11,2.1898689656629e-19,6.202960428173966e-18,2.0868146206067685e-21,2.0363919791457916e-18,1.0087773940544196e-27,7.980569739623062e-29,3.6071374498583444e-16,5.3887940930827606e-24,6.926511560661827e-36,1.378184000288873e-17,7.540450834312001e-27,1.0204516581927116e-30,8.771824208068404e-33,3.562281720431566e-36,3.9745541234067327e-11,1.7727383455376482e-16,3.9745159985665674e-11,1.639031001766642e-24,1.1429818823990976e-32,2.5933837379545953e-28,6.343749428082636e-17,4.3781702650012815e-35,1.0207654616540844e-37,6.069813555614303e-19,1.1184558588919281e-37,6.065386020554914e-41,8.055307915221427e-44,3.4548539432027055e-37,4.820688081892279e-36,1.2075524530713956e-27,4.823152459837819e-54,2.2734566111110725e-56,5.429200674783485e-33,1.1741172332446668e-43,2.389740009508882e-40,7.620360869166748e-49
