Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160)
1.7319472818925741e-15,0.30900847260249137,3.76,0.0,0.7949367835234186,0.9999999999998033,8.220901008220702e-30,2.912124030949253e-21,1.2270642595768305e-22,2.1102106658393527e-10,2.1102106658492032e-10,2.614866658933267e-23,9.274864193448906e-22,9.272198306383275e-22,6.701490755815191e-29,4.32953261859842e-32,1.9675167836733032e-13,8.128891169124634e-24,8.273795543955147e-14,3.3740737676548016e-18,1.774979211372381e-19,1.1401674486631665e-13,3.168358486444005e-23,2.3653061682205277e-23,1.0658739610286939e-29,8.161794581940402e-19,4.7527750716043196e-35,3.744519587765466e-37,3.2088448475664536e-23,1.2052748093094466e-32,2.9718219957540694e-48,4.838991925147031e-24,2.0691542931950627e-34,1.7860925486625885e-42,3.007201062761762e-48,6.7100665924479e-52,4.749639112461411e-13,9.390586518490775e-23,4.749639084042698e-13,5.558446270094551e-33,1.9520892697074245e-43,8.855198410644492e-36
3.4638960319762954e-15,0.30900847261425646,3.76,0.0,0.7949367833117256,0.9999999999996065,6.576763825435663e-29,1.1648503463282135e-20,4.908290657570867e-22,4.220423119758997e-10,4.2204231197983986e-10,1.0459398549317297e-22,3.709996386958269e-21,3.70888150899909e-21,5.361196236956e-28,3.463745643666239e-31,3.935035241305022e-13,3.25155853523562e-23,1.6547580768174568e-13,7.102505169029546e-18,7.099915824075068e-19,2.2803341041331754e-13,1.267344496264738e-22,9.461230738686278e-23,8.526997699276753e-29,1.6323594025888079e-18,3.8022205758023873e-34,2.9956271741623024e-36,1.2835364048485896e-22,9.642197585276705e-32,4.754925159963878e-47,1.935596264286003e-23,1.6553234861088614e-33,2.8577483534403853e-41,4.811523026852585e-47,2.147219128168045e-50,9.499282247680628e-13,3.7562369926140727e-22,9.499282134005708e-13,4.4467582094764925e-32,3.123331829557498e-42,7.08414619327048e-35
6.927793532143737e-15,0.3090084726377866,3.76,0.0,0.7949367828883397,0.9999999999992131,5.26147403652398e-28,4.659402813349531e-20,1.9633412860498584e-21,8.44084802529137e-10,8.440848025448978e-10,4.183700961789586e-22,1.4840377071395253e-20,1.48355293793015e-20,4.2889580292717486e-27,2.771184710100109e-30,7.870072174785489e-13,1.300623827791726e-22,3.309509921622997e-13,1.5622429118148577e-17,2.839962804102337e-18,4.560662135908009e-13,5.069381963966866e-22,3.784493538944893e-22,6.8216001872456505e-28,3.2647186929308787e-18,3.0417739059922758e-33,2.3965174792487427e-35,5.134128449725404e-22,7.713748063044574e-31,7.607903080125893e-46,7.742373627274455e-23,1.324257397982177e-32,4.572392796479164e-40,7.69842800870494e-46,6.87107878487265e-49,1.899856850742536e-12,1.5024952723291583e-21,1.8998568052725535e-12,3.5574031996369046e-31,4.997289764110948e-41,5.667288491023546e-34
1.3855588532478621e-14,0.3090084726848467,3.76,0.0,0.7949367820415678,0.999999999998426,4.209277649171497e-27,1.8637613790585818e-19,7.85356158291511e-21,1.6881697827128453e-09,1.6881697827758887e-09,1.6734328222792968e-21,5.936461215500549e-20,5.934211596711819e-20,3.4311661781556827e-26,2.2172476470919873e-29,1.5740146114614187e-12,5.202496140003558e-22,6.618992811230352e-13,3.6914496229439625e-17,1.1359817595547978e-17,9.121297082900175e-13,2.0277550017166577e-21,1.5137976885195328e-21,5.457280358357415e-27,6.529435010052654e-18,2.433413683898909e-32,1.917238100646156e-34,2.0536366650116002e-21,6.1709790092671044e-30,1.2172710709101665e-44,3.096938830332029e-22,1.0594031036139365e-31,7.315809492925966e-39,1.2317444756583246e-44,2.1987295048561752e-47,3.799714098413997e-12,6.009982025802572e-21,3.799713916534043e-12,2.8459150600723376e-30,7.995527137531793e-40,4.533781888949407e-33
2.771117853314839e-14,0.30900847277896715,3.76,0.0,0.7949367803480241,0.9999999999968521,3.3675786534409473e-26,7.455045768563076e-19,3.1415810339647347e-20,3.376339739389198e-09,3.3763397396413713e-09,6.693349224241195e-21,2.374832227304058e-19,2.3736839487474323e-19,2.744931786587763e-25,1.7742774304775682e-28,3.1480294285739824e-12,2.080998622921881e-21,1.3237875391627303e-12,9.65073043273463e-17,4.543899058448595e-17,1.824248251148039e-12,8.111035800660548e-21,6.055191493942531e-21,4.3658234059490026e-26,1.3058859631851076e-17,1.9467217009235369e-31,1.5338286412636036e-33,8.214426984425518e-21,4.9367507287075085e-29,1.9476541822283902e-43,1.2387667404233945e-21,8.475177436122555e-31,1.1705230961003145e-37,1.9707779132409873e-43,7.035831730632762e-46,7.599428576646987e-12,2.403992986353228e-20,7.599427849127146e-12,2.2767192043607562e-29,1.2792402874420722e-38,3.62694592255558e-32
5.542235853448793e-14,0.30900847296720807,3.76,0.0,0.7949367769609367,0.999999999993704,2.6943129988360284e-25,2.982018153803945e-18,1.2567573824581786e-19,6.752679637977648e-09,6.752679638986338e-09,2.6770337675744725e-20,9.501309668050242e-19,9.494729143637087e-19,2.195943274361807e-24,1.4201886464215822e-27,6.296059179384136e-12,8.323994834750984e-21,2.6475307766727153e-12,2.837259922495816e-16,1.8175370233412757e-16,3.648451551363143e-12,3.2444265662470804e-20,2.4220769007372513e-20,3.4926568296434384e-25,2.611768515985263e-17,1.5573623526487864e-30,1.2271237988284805e-32,3.2856746646664584e-20,3.949348068919453e-28,3.116311722925725e-42,4.9549960389518406e-21,6.780065180724516e-30,1.87281612273339e-36,3.153202716786653e-42,2.251400091651134e-44,1.519885746467322e-11,9.615972207357307e-20,1.5198854554594028e-11,1.8213544761602142e-28,2.046643192584426e-37,2.9014288671070965e-31
1.10844718537167e-13,0.30900847334368975,3.76,0.0,0.7949367701867619,0.999999999987408,2.1558503586743883e-24,1.19280706752774e-17,5.028028949568727e-19,1.350535937609755e-08,1.3505359380132283e-08,1.0705687838302862e-19,3.8021081873363265e-18,3.79788611001203e-18,1.756751049464829e-23,1.1373775578192403e-26,1.2592119147326422e-11,3.3295980098872715e-20,5.2948841450762e-12,9.302826654442572e-16,7.269966866930183e-16,7.29672301507503e-12,1.2977803422708548e-19,9.688309450806465e-20,2.7941222366338688e-24,5.2235308022964176e-17,1.2458657902906183e-29,9.81796385781508e-32,1.314192889200221e-19,3.1593942166717742e-27,4.986306457642752e-41,1.981941561858843e-20,5.423928948764475e-29,2.996438919683623e-35,5.044996603990121e-41,7.204056977758617e-43,3.039771496696671e-11,3.8463888632357935e-19,3.039770332665191e-11,1.4570500271913634e-27,3.274176887358545e-36,2.32093831345469e-30
1.6626707853984608e-13,0.30900847372017143,3.76,0.0,0.7949367634125871,0.9999999999811119,6.1650415202475174e-24,2.53471471146232e-17,1.0686029292644305e-18,2.0258039055160467e-08,2.0258039063734237e-08,2.2745993053165603e-19,8.081806731289241e-18,8.070499772315813e-18,5.0232041471254496e-23,3.254203863893898e-26,1.8888179581572556e-11,7.075395868723675e-20,7.942104414523883e-12,1.8489456470771593e-15,1.5448413302755888e-15,1.0944859347353832e-11,2.7577974844117654e-19,2.0587660132419888e-19,7.989437912432885e-24,7.835296935868349e-17,3.5623589305882723e-29,2.8074840234076865e-31,2.7925468137397733e-19,9.03375440769415e-27,1.8353286959033862e-40,4.2115422845259777e-20,1.5508846374057036e-28,1.102879910682825e-34,1.923383580500809e-40,3.2890443858188725e-42,4.559657219550124e-11,8.173576240909774e-19,4.5596547459835376e-11,4.325560608420937e-27,1.205034481585221e-35,6.889952349083242e-30
2.2168943854252517e-13,0.30900847409665316,3.76,0.0,0.7949367566384126,0.9999999999748158,1.3005114860208647e-23,4.3239246022135994e-17,1.8231414152687153e-18,2.7010718675166418e-08,2.7010718689792208e-08,3.8796344817923355e-19,1.3790266140047753e-17,1.3767310211269671e-17,1.05953810701628e-22,6.867913531462663e-26,2.5184240482104415e-11,1.2069793108358584e-19,1.0589191592676002e-11,3.039701948879792e-15,2.635275732037764e-15,1.4592860553484576e-11,4.704500448173499e-19,3.5120130029774293e-19,1.6852028152633493e-23,1.0447073582851808e-16,7.513976020376134e-29,5.92210329924081e-31,4.763578716468881e-19,1.9054539485900933e-26,4.6548754573247984e-40,7.184264440483924e-20,3.2712271019435653e-28,2.7971296755764327e-34,5.174945757256709e-40,9.803533068596663e-42,6.07954291502768e-11,1.394315929063235e-18,6.07953869541459e-11,9.425037879661184e-27,3.056044805979268e-35,1.5012190259229647e-29
3.3253415854788333e-13,0.30900847484961663,3.76,0.0,0.7949367430900633,0.9999999999622237,3.552671890423341e-23,8.952134914549819e-17,3.775379381245362e-18,4.0516077776575276e-08,4.051607780685593e-08,8.030340708475181e-19,2.856362373727463e-17,2.850342228174422e-17,2.8939220381721706e-22,1.877593869756018e-25,3.777636337745594e-11,2.498897417646003e-19,1.5883053615618617e-11,6.059760628531023e-15,5.455859093634086e-15,2.1888545849343164e-11,9.740147978582108e-19,7.271178154405646e-19,4.6028068508163357e-23,1.5670672228260022e-16,2.0522704225523104e-28,1.6176497284231602e-30,9.861770861406873e-19,5.204265186040694e-26,1.62788255381127e-39,1.4873653462443103e-19,8.934569142919095e-28,9.781678845472492e-34,2.093048333572893e-39,4.2910861020813234e-41,9.119314241733241e-11,2.88675395264842e-18,9.119305505562073e-11,2.73571904698907e-26,1.0686053503849845e-34,4.357270874263403e-29
4.433788785532415e-13,0.30900847560258016,3.76,0.0,0.7949367295417143,0.9999999999496315,7.434438926176615e-23,1.522523390385712e-16,6.422220641360409e-18,5.402143666081072e-08,5.402143671230989e-08,1.3654352051212942e-18,4.8599679460338245e-17,4.847678319655334e-17,6.055043359309044e-22,3.931809145687772e-25,5.036848798735577e-11,4.2499701164373504e-19,2.1176426278027407e-11,1.0080295604975885e-14,9.278753362569427e-15,2.9183734282061926e-11,1.6565565774100641e-18,1.2366371718438311e-18,9.630602838117355e-23,2.0894364905789816e-16,4.293981988298146e-28,3.384923548859062e-30,1.6771296001700334e-18,1.0888839910107432e-25,4.067738639732849e-39,2.5295454946550865e-19,1.8693798873810997e-27,2.44416464548157e-33,5.669410652986831e-39,1.2501900577317836e-40,1.215908546776787e-10,4.909612256424045e-18,1.2159070609831747e-10,5.982563543716063e-26,2.6699303854491866e-34,9.528266440824743e-29
5.542235985585996e-13,0.3090084763555437,3.76,0.0,0.7949367159933656,0.9999999999370394,1.353607642736543e-22,2.3260712648025743e-16,9.81371796612758e-18,6.752679531236046e-08,6.75267953910391e-08,2.0855833491044295e-18,7.428128766579523e-17,7.40614574944936e-17,1.1022957340573827e-21,7.163734703166214e-25,6.296061443415053e-11,6.4929941990072705e-19,2.6469274676770973e-11,1.517268266960588e-14,1.4175472639869783e-14,3.647839039673804e-11,2.5308637056276747e-18,1.889302502059647e-18,1.7532128291807525e-22,2.611820288069003e-16,7.81693024859672e-28,6.1626039751435996e-30,2.5621197448597026e-18,1.9822302805414247e-25,8.630373449261371e-39,3.8644591730101515e-19,3.4030776405658144e-27,5.185527953534873e-33,1.2735986722632033e-38,3.0353233160327267e-40,1.5198856585940783e-10,7.500777961064024e-18,1.5198833886376187e-10,1.1223823769594185e-25,5.664067656685881e-34,1.787514739565897e-28
7.759130385693159e-13,0.30900847786147106,3.76,0.0,0.7949366888966687,0.9999999999118551,3.5753396271394673e-22,4.47295052869447e-16,1.888042542137259e-17,9.453751190278768e-08,9.45375120540818e-08,4.008304471153619e-18,1.4298285736251132e-16,1.4241704918618002e-16,2.9103730302517564e-21,1.8957821025037122e-24,8.814487295298686e-11,1.2485798263367738e-18,3.705336609893367e-11,2.863975242297572e-14,2.7257298740930943e-14,5.106607247418109e-11,4.866848337779882e-18,3.6330631733194715e-18,4.628987249543073e-22,3.656662569805644e-16,2.063825651794947e-27,1.627454986115576e-29,4.9261724985365324e-18,5.23337394513892e-25,3.1621666416903884e-38,7.43070589616544e-19,8.984712686020337e-27,1.899748293340718e-32,4.938693028929826e-38,1.5700970226142443e-39,2.1278398491926255e-10,1.442372905513017e-17,2.1278354841488884e-10,3.0708490163845616e-25,2.074563519534706e-33,4.890041358842476e-28
9.976024785800322e-13,0.30900847936739845,3.76,0.0,0.7949366617999725,0.9999999998866708,7.415227851625579e-22,7.335624159298735e-16,3.0978190425843244e-17,1.2154822754815655e-07,1.2154822779627519e-07,6.570105998186938e-18,2.3471886146908817e-16,2.335627863547901e-16,6.033908041178081e-21,3.938572201873071e-24,1.133291389305986e-10,2.0476678136627462e-18,4.763532898106784e-11,4.645887157493383e-14,4.4699296978414117e-14,6.565159305902576e-11,7.981757674459366e-18,5.9582166100290464e-18,9.597027745777699e-22,4.701631096040283e-16,4.2786872620001974e-27,3.3747695141281964e-29,8.07780544540146e-18,1.0849535138551393e-24,8.211641257514686e-38,1.2185522127535482e-18,1.8626778490677432e-26,4.93284321189544e-32,1.314117834811299e-37,5.055254710346941e-39,2.7357939959828166e-10,2.3654877086527403e-17,2.7357868373255383e-10,6.473359745799203e-25,5.3857097824646e-33,1.0307046056736682e-27
1e-12,0.30900848237925405,3.76,0.0,0.7949366615069278,0.9999999998863984,7.469881487187359e-22,7.370495209033146e-16,3.1125629487173116e-17,1.2184034235606222e-07,1.218403426053603e-07,6.6012943494240994e-18,2.3583747609824235e-16,2.346730551811988e-16,6.078344990687735e-21,3.96771145307664e-24,1.1360150114216299e-10,2.057401738998277e-18,4.7749758900922826e-11,4.6675357913465486e-14,4.491174988424728e-14,6.580932037323446e-11,8.019701999048166e-18,5.986539996968004e-18,9.667705694405317e-22,4.712933286160038e-16,4.310195779168506e-27,3.399633951948356e-29,8.11619081484001e-18,1.0929428512536558e-24,8.299217737885929e-38,1.224343780171995e-18,1.876394450325266e-26,4.985439343131614e-32,1.3283370949119684e-37,5.132592215556514e-39,2.7423688830687376e-10,2.376732439698593e-17,2.742361690381651e-10,6.521935838077335e-25,5.4431096305573424e-33,1.0384370309774577e-27
1.4409813586014648e-12,0.30900848237925405,3.76,0.0,0.7949366076065828,0.9999999998363021,2.229941001310703e-21,1.5208047977582432e-15,6.42872538596835e-17,1.755696560041229e-07,1.7556965651850243e-07,1.3605415244759518e-17,4.876274539702777e-16,4.842138711706548e-16,1.812997916062619e-20,1.1891938937312329e-23,1.6369769325302276e-10,4.2451824581123376e-18,6.879287254966382e-11,9.514713808992945e-14,9.265804517964681e-14,9.48161524061632e-11,1.6548230748653476e-17,1.23524602647008e-17,2.8836138463978008e-21,6.792166734069763e-16,1.2855211090343984e-26,1.0144793352124263e-28,1.674181373870376e-17,3.2595754116976345e-24,3.6405184019430965e-37,2.5259130502325135e-18,5.596252327626173e-26,2.186312360361872e-31,5.890172919337421e-37,3.3785873147142275e-38,3.951702158156613e-10,4.904078881418658e-17,3.951687316992751e-10,1.9743249699699622e-24,2.385820580183197e-32,3.1427016619792414e-27
2.32773911864433e-12,0.30900848840296724,3.76,0.0,0.7949364992198138,0.9999999997355645,9.605177084767674e-21,3.954110403180754e-15,1.6749818626952457e-16,2.8361250157709176e-07,2.83612502914406e-07,3.5289134275872144e-17,1.2733911764553353e-15,1.2589445202958316e-15,7.794499850504652e-20,5.167796619365439e-23,2.644348913275721e-10,1.103754873194202e-17,1.1108244732816165e-10,2.4469586085074296e-13,2.408489280093548e-13,1.531193552124781e-10,4.302905438214184e-17,3.2116663254137265e-17,1.2397436527938791e-20,1.0977044146921499e-15,5.525895839211614e-26,4.36595093746567e-28,4.35020319929016e-17,1.4010182907498215e-23,2.686189270428804e-36,6.565423267992906e-18,2.405475437353249e-25,1.6121630134734967e-30,4.275935022736563e-36,4.4347199623881015e-37,6.383517956882024e-10,1.275068453014193e-16,6.383479369683382e-10,8.564475985712406e-24,1.7572270240261718e-31,1.3624285534808605e-26
4.10125463873006e-12,0.30900850045040307,3.76,0.0,0.7949362824463165,0.9999999995340889,5.430022419390461e-20,1.225595180763457e-14,5.214124084820815e-16,4.996981473678128e-07,4.996981515123821e-07,1.0883891169217465e-16,3.9824807998421235e-15,3.902047450336237e-15,4.388984769714252e-19,2.9752496686677555e-22,4.659096448824189e-10,3.421155845162622e-17,1.9555967928703723e-10,7.522581518134774e-13,7.46118923867707e-13,2.696221885904045e-10,1.3339256983171597e-16,9.954788821342391e-17,6.980969748354525e-20,1.9373421528001948e-15,3.1105455114884578e-25,2.463699309705949e-27,1.3466466392980036e-16,7.884829158898498e-23,2.841698159580612e-35,2.0337166989778482e-17,1.353919213223482e-24,1.7032102047058615e-29,4.3908790219419585e-35,9.009472176668385e-36,1.124714745186196e-09,3.952148691532036e-16,1.1247027849033786e-09,4.8393603736770476e-23,1.851914546964038e-30,7.688182629180094e-26
5.874770158815791e-12,0.30900851249785116,3.76,0.0,0.7949360656728738,0.9999999993326125,1.551152708197097e-19,2.5138066294758854e-14,1.0734423177573047e-15,7.15783732685274e-07,7.157837411852802e-07,2.222837537010279e-16,8.231439824911473e-15,8.00325641446968e-15,1.2502211640821657e-18,8.608703206679848e-22,6.673848745750017e-10,7.01712776459147e-17,2.7990119141396384e-10,1.5374846457574301e-12,1.5296418168465281e-12,3.859870433240776e-10,2.736389652888265e-16,2.0418310222849329e-16,1.988585551737115e-19,2.7820108911614047e-15,8.858552954268802e-25,7.028768749972265e-27,2.7590476658942973e-16,2.245183957253039e-22,1.0815416724231062e-34,4.169090881238362e-17,3.855541234384015e-24,6.477281393238201e-29,1.7016346433151306e-34,4.398279494765185e-35,1.611077414354895e-09,8.106239185804616e-16,1.6110528827351417e-09,1.3792352947172355e-22,7.03253750307242e-30,2.189179378106887e-25
7.64828567890152e-12,0.3090085245453114,3.76,0.0,0.7949358488994852,0.9999999991311354,3.348405644917425e-19,4.260040500745337e-14,1.8256255604651188e-15,9.318692575299977e-07,9.318692719331624e-07,3.7514119330942577e-16,1.4052547970092804e-14,1.3562455190123128e-14,2.6916352411433875e-18,1.8804581911354177e-21,8.688605798421481e-10,1.1891671113134484e-16,3.6410722148219834e-10,2.5999718625693674e-12,2.5910478888647175e-12,5.022140837835828e-10,4.637872175856298e-16,3.460226148772827e-16,4.2813332419839216e-19,3.633778358094358e-15,1.9067970672805048e-24,1.5154346041512704e-26,4.670658806591699e-16,4.83200978695535e-22,2.880348538253759e-34,7.061506040627277e-17,8.29837785845731e-24,1.7237686145809287e-28,4.623291250872433e-34,1.4107753499166845e-34,2.0974398031946146e-09,1.3737336792360064e-15,2.097398230513e-09,2.9693315777118334e-22,1.8689989619328162e-29,4.70913839282212e-25
9.42180119898725e-12,0.30900853659278393,3.76,0.0,0.7949356321261514,0.9999999989296574,6.172612054289573e-19,6.464291999213341e-14,2.7800662470435668e-15,1.1479547219024855e-06,1.1479547437560596e-06,5.669181751763397e-16,2.1479129183860713e-14,2.0579524455011347e-14,4.948905425977242e-18,3.506674252725081e-21,1.0703367601027936e-09,1.8044787097553265e-16,4.4817801480806525e-10,3.939303456110911e-12,3.929955647699167e-12,6.183034796214712e-10,7.038567091420316e-16,5.25066767220506e-16,7.871858842390621e-19,4.494778375780245e-15,3.505201045341234e-24,2.7902999967424983e-26,7.079866688823389e-16,8.88114599522324e-22,6.300385091291248e-34,1.0709766637901865e-16,1.525339755280302e-23,3.7678239510080772e-28,1.0289050629970812e-33,3.6011111482285244e-34,2.583801911705526e-09,2.0845439084385408e-15,2.5837388282853443e-09,5.458351716083827e-22,4.079809948698869e-29,8.649522053840104e-25
1e-11,0.3090085606877654,3.76,0.0,0.7949355614540541,0.999999998863972,7.352832079596139e-19,7.281919950446146e-14,3.135276440847718e-15,1.218402559442947e-06,1.2184025840598637e-06,6.377783550198229e-16,2.4252525933315903e-14,2.318232353904547e-14,5.890020940248367e-18,4.193024275496005e-21,1.1360218169684352e-09,2.0327184363989645e-16,4.755574516382806e-10,4.435726565607092e-12,4.426388062123704e-12,6.561210398037083e-10,7.929173836848235e-16,5.914804243892463e-16,9.368859930437397e-19,4.777806528884919e-15,4.1715082719660834e-24,3.322500062658e-26,7.972620365678333e-16,1.0568812758636297e-21,7.896810908541967e-34,1.2062360164467968e-16,1.8152424259037115e-23,4.72133114555246e-28,1.2967551952970828e-33,4.744107682507783e-34,2.7423648773801133e-09,2.3482070692920227e-15,2.7422938149342344e-09,6.495750573050957e-22,5.109828258161918e-29,1.0290668582691358e-24
1.2968832239158712e-11,0.3090085606877654,3.76,0.0,0.7949351985796462,0.9999999985266996,1.5796850059660758e-18,1.2246830477906851e-13,5.3035080506429654e-15,1.5801254692325303e-06,1.5801255106269659e-06,1.0654349244739303e-15,4.1272008927412934e-14,3.898683328628863e-14,1.2599681536738831e-17,9.17684496749044e-21,1.473290543455321e-09,3.4186742491045185e-16,6.159147983909583e-10,7.446959667586177e-12,7.438865079675116e-12,8.500699652903963e-10,1.3338298243173078e-15,9.947702882872125e-16,2.00418689450856e-18,6.2523667978210534e-15,8.920759426435634e-24,7.124134873511087e-26,1.3385112435986216e-15,2.259529654828871e-21,2.1130706548205623e-33,2.026940324153151e-16,3.8813339407477574e-23,1.261848777378252e-27,3.553840506159053e-33,1.5586000634182182e-33,3.5565252877413182e-09,3.949264995304932e-15,3.556405773988975e-09,1.3888020613604888e-21,1.362619142211751e-28,2.1972509038154618e-24
1.6515863279330173e-11,0.3090085847827956,3.76,0.0,0.7949347650333584,0.9999999981237387,3.2373059456097773e-18,1.986138441725772e-13,8.660599991491213e-15,2.0122959746792245e-06,2.0122960417981457e-06,1.7139818204730264e-15,6.787651499793912e-14,6.322422864525938e-14,2.5692073137015856e-17,1.9205705352578284e-20,1.876246219988482e-09,5.544300582793225e-16,7.831135020582219e-10,1.205712537026458e-11,1.2053320874447524e-11,1.081287857350139e-09,2.1637091231554515e-15,1.6132964724878222e-15,4.0868429053914636e-18,8.071822926456822e-15,1.8184047210784918e-23,1.4566781722644884e-25,2.1661914255351087e-15,4.604315372497947e-21,5.31851389282139e-33,3.2838449437063563e-16,7.910296681313885e-23,3.1718408613516606e-27,9.149072361095618e-33,4.724324960640199e-33,4.529247542463139e-09,6.4047854944434244e-15,4.52905372022573e-09,2.8299089967485e-21,3.4166596351897967e-28,4.4703869254225026e-24
2.0062894319501633e-11,0.30900860887787396,3.76,0.0,0.7949343314872874,0.9999999977207749,5.799157048798716e-18,2.9307914280161144e-13,1.2869022905799206e-14,2.4444662382464842e-06,2.4444663372697396e-06,2.508595745896295e-15,1.0157238330475773e-13,9.329070634182931e-14,4.5793910006047586e-17,3.511613411145059e-20,2.2792037848272147e-09,8.181358983750243e-16,9.497761823762758e-10,1.7766306954973672e-11,1.777012200937689e-11,1.3119585813092573e-09,3.1936491086459655e-15,2.3806482882863003e-15,7.28461588153017e-18,9.97103184305065e-15,3.2400573261823505e-23,2.603555333057103e-25,3.1896784693433692e-15,8.201243421599004e-21,1.1292156384474579e-32,4.840688292242705e-16,1.4092023446574564e-22,6.725624531298862e-27,1.9789384437171662e-32,1.1710805619828631e-32,5.501968675871838e-09,9.45110366390797e-15,5.501682667394325e-09,5.040313842356614e-21,7.226969611840645e-28,7.94986399819476e-24
2.3609925359673092e-11,0.3090086329730006,3.76,0.0,0.7949338979414328,0.999999997317808,9.477478786138565e-18,4.058638095640413e-13,1.794625634360502e-14,2.8766362599380657e-06,2.876636397041875e-06,3.445465212333119e-15,1.4263599346887602e-13,1.291852711353519e-13,7.445936089010413e-17,5.857199322821242e-20,2.682163233156034e-09,1.1329850732835659e-15,1.115904869735008e-09,2.4571053257714814e-11,2.4586106401978445e-11,1.542083546558499e-09,4.423797515681773e-15,3.2968286933138077e-15,1.1844822722593667e-17,1.1967647598237627e-14,5.2664645618028894e-23,4.245224064967421e-25,4.407643145202541e-15,1.3325694340301066e-20,2.1390392995355087e-32,6.696480903794418e-16,2.290086717485298e-22,1.2722966731560425e-26,3.812231993932494e-32,2.5480948070769713e-32,6.474688687968205e-09,1.3088217806371469e-14,6.474292615889146e-09,8.189040029331345e-21,1.3636519771147552e-27,1.2895703961166582e-23
2.8699138377313462e-11,0.3090086675443162,3.76,0.0,0.7949332758984223,0.9999999967396335,1.7128599305613958e-17,5.996825996346082e-13,2.6782028867239564e-14,3.496705206836736e-06,3.4967054093590644e-06,5.031138711498153e-15,2.149518167529363e-13,1.9086405242763247e-13,1.3353803673879974e-16,1.0906447869457487e-19,3.2603251052569732e-09,1.6740564533017401e-15,1.3533343318863223e-09,3.624137625818035e-11,3.6279427788963274e-11,1.8713119239881393e-09,6.538762012313811e-15,4.871309967495968e-15,2.1243681791235397e-17,1.503625981038762e-14,9.440521345511283e-23,7.646052491758075e-25,6.492311475885847e-15,2.3873598662615863e-20,4.6646787530827143e-32,9.87941529112014e-16,4.103795903679598e-22,2.7684144240408445e-26,8.533548156959495e-32,6.734143219365191e-32,7.870326996419135e-09,1.9338613874590717e-14,7.869741781735881e-09,1.4669203462462734e-20,2.9547818656856604e-27,2.304458306850511e-23
3.3788351394953835e-11,0.3090087021157302,3.76,0.0,0.7949326538558565,0.9999999961614527,2.815012551169308e-17,8.312116855034268e-13,3.7490600060209095e-14,4.1167736558282084e-06,4.116773936466735e-06,6.89216078233859e-15,3.0376577272858916e-13,2.645356925022054e-13,2.1777490087898572e-16,1.8450255625205531e-19,3.838490831523762e-09,2.3204119498410633e-15,1.5896742825780804e-09,5.0150409985749345e-11,5.022030115398244e-11,2.1994236001277537e-09,9.066545844869805e-15,6.752183680135376e-15,3.464560795667091e-17,1.8390264376007976e-14,1.5388642533192597e-22,1.2522954606718665e-24,8.970958602268966e-15,3.889177638723094e-20,8.980105736502747e-32,1.3673007091036673e-15,6.687055697979559e-22,5.317442917766541e-26,1.6894657824971876e-31,1.529416811957988e-31,9.26596299654399e-09,2.6805212376175245e-14,9.265151838886354e-09,2.389407549667341e-20,5.6508983507690024e-27,3.7444795678006187e-23
3.887756441259421e-11,0.30900873668724216,3.76,0.0,0.7949320318137344,0.9999999955832656,4.3193251640113885e-17,1.1004499489536727e-12,5.012146411651957e-14,4.736841606922283e-06,4.736841978365254e-06,9.01862405019151e-15,4.0985891276637105e-13,3.5019734821687633e-13,3.3160825718474253e-16,2.9103049553372707e-19,4.41666039835655e-09,3.0720519214413127e-15,1.8249304466285125e-09,6.628840557442201e-11,6.639979462561608e-11,2.526422566963124e-09,1.2007525654426625e-14,8.93945833778334e-15,5.27571184063102e-17,2.20794046587816e-14,2.3422439997904097e-22,1.915044462982504e-24,1.183985759513086e-14,5.915805554266979e-20,1.5765871932443245e-31,1.8074466489331804e-15,1.0174245653847759e-21,9.314834124578066e-26,3.05518772795388e-31,3.0839241821742775e-31,1.0661596688345042e-08,3.5488008447057756e-14,1.0660522788468165e-08,3.634041798934428e-20,9.857056089278307e-27,5.681134496890927e-23
4.396677743023458e-11,0.3090087712588515,3.76,0.0,0.794931409772055,0.9999999950050722,6.292749382886017e-17,1.407396267097795e-12,6.472413771588791e-14,5.356909060128493e-06,5.356909535054995e-06,1.1400912616732539e-14,5.340120966446814e-13,4.4784616605887725e-13,4.794918974565803e-16,4.353128377072861e-19,4.994833792161931e-09,3.928976724504964e-15,2.0591085428026364e-09,8.464561801413423e-11,8.480898000409939e-11,2.8523128187245456e-09,1.5362064316727216e-14,1.1433142494658901e-14,7.628727907718011e-17,2.6153359096732243e-14,3.3854473215877635e-22,2.7808047166953844e-24,1.509529291669254e-14,8.544993433560685e-20,2.581136576147661e-31,2.3081006639326555e-15,1.469984463842354e-21,1.521690621241882e-25,5.162464113869618e-31,5.685913662340063e-31,1.2057228071824614e-08,4.5386997190719734e-14,1.2055854631613654e-08,5.2484544938984075e-20,1.6035829921940994e-26,8.185218819441382e-23
