Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81)
3.63763913351196e-07,0.30455043582645536,3.76,0.0,0.5074870014365616,0.996074678327124,0.004714342246669514,0.0003209875370979619,0.0008283978326933698,0.08437900291617487,0.08617435200858618,1.0759466899198191e-08,0.033110315307429125,4.798453379044671e-05,0.00014893280159790722,0.000631376030374445,0.0005730086571201351,6.015089298384474e-06,0.00010986426029872408,0.004570361147321054,0.03866714900980563,9.017148984141157e-05,0.0001862541655458346,0.00010642422724596262,0.00109900925905124,0.00015068006599543661,5.92262918634099e-05,6.236857786043993e-05,1.518390015195587e-08,1.4937954227745866e-05,1.712651414302966e-10,1.269867407962652e-05,5.218253429196914e-05,7.911188329829167e-06,4.605623599114487e-09,1.2360902255534594e-09,0.00038666298174779804,1.4486394772280793e-05,0.000167971231350278,3.898883707620108e-07,3.21025964490606e-10,3.425522142975233e-10,7.905392478371085e-05,5.115916218685036e-09
3.6571694922194324e-07,0.30462051601335516,3.76,0.0,0.5062469081768725,0.9959914914630754,0.004823958250546848,0.000323361959515389,0.000846103747704934,0.08474467925770507,0.08658212764716104,1.081691933428701e-08,0.033816027554808975,4.82893641014397e-05,0.00015070839132497638,0.0006418071160521813,0.0005807925558374307,6.143679802346048e-06,0.00011185956459389577,0.004660625530244786,0.03948358168494561,9.186338537862746e-05,0.00019081671098667748,0.00010912045263778992,0.0011281651440681307,0.00015417937075587652,6.178869962724962e-05,6.520083561410635e-05,1.54551527179255e-08,1.5658102710047503e-05,1.7899088734820416e-10,1.3267476000240084e-05,5.443515549803773e-05,8.261547444537625e-06,4.822578412246149e-09,1.2904653394488404e-09,0.00038917965111360056,1.4838482624394655e-05,0.00016905085057010707,4.041758900672936e-07,3.3667898519685533e-10,3.512216423444814e-10,7.97867509968625e-05,5.4107186782606555e-09
3.676699850926905e-07,0.3046913807191469,3.76,0.0,0.5049932540166435,0.9959066632656673,0.004935785624222074,0.000325744228709781,0.0008641567993496327,0.08510852618344714,0.08698901406659289,1.0874635498761187e-08,0.03453404078603135,4.8596860461135016e-05,0.00015251230973212219,0.0006524158939144679,0.000588662553193722,6.274947346208325e-06,0.00011388380262117129,0.004752430019060553,0.040313996741422324,9.358209670734817e-05,0.00019547403354257123,0.0001118747966376698,0.0011580121445724937,0.00015775951872930145,6.445369451313945e-05,6.81521806003426e-05,1.5730178089307805e-08,1.6411140435548853e-05,1.870381708563253e-10,1.3859613549869294e-05,5.677753264868168e-05,8.626197572452303e-06,5.049196919554258e-09,1.3470352076209013e-09,0.0003917430531607524,1.5202567928797121e-05,0.00017015946005919803,4.190120171053383e-07,3.5305671151698735e-10,3.6008278864485227e-10,8.052263210650574e-05,5.722362641574824e-09
3.6962302096343777e-07,0.3047630404850706,3.76,0.0,0.5037258628731843,0.995820162214344,0.005049863549532962,0.0003281345849933462,0.0008825633483313662,0.0854705157221127,0.0873950029593178,1.093263016269873e-08,0.035264511605391534,4.890714643642153e-05,0.00015434523287657736,0.000663206978569231,0.0005966192796194296,6.408950729067884e-06,0.00011593720961727064,0.004845795613522301,0.04115856220383291,9.532793699770342e-05,0.00020022765607592772,0.00011468819748717102,0.001188564518837841,0.0001614224878529277,6.72250488398187e-05,7.122723685693851e-05,1.6009000957818386e-08,1.7198494223674877e-05,1.9541927651304627e-10,1.4475947220830707e-05,5.921293771848295e-05,9.005672050685033e-06,5.2858893302476065e-09,1.4058803503262866e-09,0.0003943553681101031,1.5579118492170914e-05,0.00017129803345401095,4.344197724360592e-07,3.701910965008366e-10,3.6913924416774523e-10,8.126162666625843e-05,6.0518176950390165e-09
3.7157605683418503e-07,0.30483550589081615,3.76,0.0,0.502444558286552,0.9957319562002568,0.005166231795329019,0.00033053327696610054,0.0009013298569090463,0.08583061947668956,0.08780008594897375,1.0990918626830534e-08,0.03600759697416018,4.9220349993551617e-05,0.00015620785072168475,0.000674185136124209,0.0006046633548064958,6.545750038374554e-06,0.00011802001605703923,0.0049407434230064155,0.042017446001918424,9.710121919054628e-05,0.00020507911132477215,0.00011756159757548491,0.0012198367587844467,0.0001651703081225494,7.010665929824447e-05,7.443079227874653e-05,1.6291645148863414e-08,1.8021649837058786e-05,2.041469125430743e-10,1.5117364904521473e-05,6.174474889209794e-05,9.40052204385215e-06,5.533082557404811e-09,1.4670838995163651e-09,0.0003970188588437838,1.5968619375122185e-05,0.00017246757401187968,4.504232496885098e-07,3.8811543730053387e-10,3.7839464667514547e-10,8.200379726861062e-05,6.400110522529142e-09
3.735290927049323e-07,0.3049087875506884,3.76,0.0,0.501149163494596,0.9956420125165134,0.005284930722543266,0.0003329405617140469,0.0009204628897264744,0.0861888086218864,0.08820425459249452,1.1049516735851016e-08,0.03676345414454267,4.953660361651125e-05,0.00015810086730219834,0.0006853552889746711,0.0006127953869517206,6.685406670254702e-06,0.00012013244733458561,0.005037294659444153,0.042890815877701174,9.890225581134396e-05,0.00021002994133006544,0.00012049594297989623,0.001251843591813601,0.00016900506301107171,7.310255037114339e-05,7.776780372557027e-05,1.6578133574239175e-08,1.888215429621014e-05,2.1323422338409068e-10,1.57847825590254e-05,6.437645339308677e-05,9.811317044836243e-06,5.791220871286021e-09,1.5307316676693226e-09,0.0003997358737438798,1.6371573462967247e-05,0.0001736691155885135,4.6704767135113323e-07,4.0686442888032095e-10,3.8785268043550905e-10,8.274921071751816e-05,6.7683283877739614e-09
3.7548212857567955e-07,0.3049828961095997,3.76,0.0,0.4998395015111578,0.9955502978483377,0.00540600128913632,0.0003353567050118404,0.0009399691146021872,0.0865450539017261,0.08860750038235111,1.1108440891779717e-08,0.03753224059088186,4.985604442656668e-05,0.0001600250008833603,0.0006967225207285157,0.000621015971979781,6.827983349598499e-06,0.0001222747234350284,0.005135470629872793,0.04377883928899154,0.00010073135877598861,0.0002150816968292084,0.00012349218298380224,0.0012845999825740458,0.00017292889092333848,7.621687781043032e-05,8.124340225439881e-05,1.6868488183608228e-08,1.9781618279323788e-05,2.22694802500823e-10,1.6479144882177255e-05,6.711165035541857e-05,1.0238645384748902e-05,6.06076657691407e-09,1.596912217615435e-09,0.0004025088496141411,1.6788502052301305e-05,0.00017490372364548928,4.843194477756432e-07,4.2647421972268926e-10,3.9751707588239646e-10,8.349793820744061e-05,7.157622839012601e-09
3.774351644464268e-07,0.30505784223888766,3.76,0.0,0.49851539520747856,0.9954567782631447,0.005529485054902685,0.0003377819815299641,0.0009598553032759686,0.08689932562729633,0.08900981474894555,1.1167708067327263e-08,0.038314113938050134,5.017881430286245e-05,0.00016198098411309455,0.0007082920812717607,0.0006293256927458728,6.973544149868466e-06,0.0001244470585967631,0.005235292728593951,0.04468168330919451,0.00010258883918831113,0.00022023593661467923,0.0001265512695718023,0.0013181211346562699,0.0001769439866879071,7.94539321712564e-05,8.486289847705201e-05,1.716272991474918e-08,2.072171861002046e-05,2.3254270546628436e-10,1.7201425989425765e-05,6.995405373628876e-05,1.0683114751978687e-05,6.342200716747949e-09,1.6657169333201951e-09,0.0004053403146864096,1.721994545361112e-05,0.00017617249628855812,5.02266239593354e-07,4.469824695954299e-10,4.0739160921538456e-10,8.425005550903742e-05,7.569213650880943e-09
3.793882003171741e-07,0.3051336366319552,3.76,0.0,0.49717666739688804,0.9953614192005381,0.005655424186128789,0.0003402166750464232,0.0009801283321085655,0.08725159367466552,0.08941118906316353,1.1227335819254324e-08,0.03910923188697671,5.050506000393492e-05,0.00016396956416662095,0.0007200693919774385,0.0006377251182179416,7.1221545125840245e-06,0.00012664966096416646,0.005336782428927321,0.04559951452334663,0.00010447500712907927,0.00022549422685674053,0.00012967415690138737,0.0013524224922102316,0.00018105260308641483,8.281814240126376e-05,8.863178804417591e-05,1.746087864257851e-08,2.1704200835877918e-05,2.4279246330947337e-10,1.7952630095782483e-05,7.290749526872042e-05,1.114535272018571e-05,6.6360237992938764e-09,1.7372400915860174e-09,0.000408232891713434,1.766646361018662e-05,0.00017747656533760006,5.209170237553202e-07,4.684284094455936e-10,4.174801019404096e-10,8.500564316174418e-05,8.00439301954897e-09
3.8134123618792134e-07,0.305210289999727,3.76,0.0,0.4958231409228311,0.9952641854622293,0.0057838614600918105,0.00034266107866297123,0.0010007951827309795,0.08760182748297343,0.08981161463909156,1.1287342301715889e-08,0.039917752137258344,5.083493328999326e-05,0.00016599150288276214,0.0007320600510609224,0.0006462148026384892,7.2738812664343385e-06,0.0001288827322306687,0.005439961274548021,0.04653249892031634,0.00010639017143626121,0.00023085814038914732,0.0001328618007507763,0.0013875197414819152,0.00018525705242116705,8.631407948343085e-05,9.25557572563905e-05,1.7762953126945023e-08,2.2730881900679424e-05,2.534590961283542e-10,1.8733792201088747e-05,7.597592745224793e-05,1.1626007285080276e-05,6.942756554521759e-09,1.811578934629066e-09,0.00041118930114972734,1.8128636733578288e-05,0.000178817097429076,5.403021634209396e-07,4.908529034877411e-10,4.2778642034660254e-10,8.576478667345647e-05,8.464530028272407e-09
3.832942720586686e-07,0.30528781306592173,3.76,0.0,0.49445463875029616,0.9951650412018884,0.00591484026938793,0.0003451154950258701,0.0010218629426395403,0.08794999605270569,0.09021108273690424,1.134774627953937e-08,0.040739832306801796,5.116859104580806e-05,0.00016804757689117564,0.0007442698390846904,0.0006547952846659843,7.428792645969047e-06,0.00013114646727213188,0.0055448508703955495,0.04748080178110166,0.00010833463947633302,0.00023632925595677614,0.00013611515794245593,0.0014234288122640154,0.00018955970812156662,8.99464601306845e-05,9.664068880324408e-05,1.806897095919915e-08,2.380365291337418e-05,2.6455812696642094e-10,1.9545978777774765e-05,7.916342657980008e-05,1.2125747409797484e-05,7.262940716977502e-09,1.888833743483387e-09,0.00041421236442210286,1.860706595583795e-05,0.00018019529515183298,5.604534819337655e-07,5.14298513555215e-10,4.3831447491658275e-10,8.652757672755549e-05,8.951075401747725e-09
3.8524730792941586e-07,0.30536621656213353,3.76,0.0,0.49307098406070504,0.9950639499149299,0.006048404626078244,0.0003475802365511805,0.0010433388057327917,0.08829606794416055,0.09060958456592866,1.1408567141409097e-08,0.04157562984844854,5.150619540403448e-05,0.0001701385777297112,0.0007567047246155472,0.0006634670864959242,7.586958309813817e-06,0.00013344105377048395,0.005651472873142303,0.04844458756316158,0.00011030871690640906,0.00024190915742409267,0.00013943518574200132,0.0014601658792558962,0.00019396300638998559,9.372015053023868e-05,0.00010089266763046755,1.8378948507541337e-08,2.4924482016811384e-05,2.761055959506091e-10,2.0390288460225483e-05,8.247419579870717e-05,1.2645263578652785e-05,7.597139837504412e-09,1.9691079121799353e-09,0.0004173050072915015,1.9102373998770502e-05,0.00018161239821713634,5.814043411382134e-07,5.388095657844937e-10,4.490682196670828e-10,8.729410939751842e-05,9.465566568976261e-09
3.872003438001631e-07,0.30544551122272234,3.76,0.0,0.4916720003503222,0.9949608744282361,0.006184599165640068,0.00035005562565457843,0.0010652300727860427,0.08864001127611891,0.09100711128789157,1.1469824912952078e-08,0.042425301963533335,5.184791386878375e-05,0.00017226531195105316,0.0007693708700372911,0.0006722307129616326,7.748449358354858e-06,0.00013576667182757244,0.0057598489812094875,0.04942401978071927,0.00011231270742697555,0.00024759943294336837,0.00014282284123176922,0.0014977473633278307,0.00019846944788766375,9.764017013539e-05,0.00010531798693584958,1.8692900861155973e-08,2.6095417359376246e-05,2.8811807468773497e-10,2.126785273480515e-05,8.59125682035568e-05,1.3185268359035147e-05,7.945940124509806e-09,2.0525080226432646e-09,0.0004204702633076959,1.961520586041257e-05,0.00018306968466380455,6.031897243066578e-07,5.644322197039603e-10,4.6005165141668637e-10,8.806448636936139e-05,1.0009633055757967e-08
3.891533796709104e-07,0.30552570777950655,3.76,0.0,0.4902575115322406,0.994855776889832,0.006323469150710915,0.00035254199498568076,0.001087544151859252,0.08898179372472656,0.0914036540203559,1.1531540269672954e-08,0.04328900551233035,5.219391943924255e-05,0.0001744286012177695,0.0007822746375218084,0.0006810866506149129,7.913338350833657e-06,0.00013812349356921177,0.005870000924318179,0.05041926088097789,0.00011434691252500506,0.0002534016740815554,0.00014627908065907992,0.0015361899326844027,0.00020308159946119594,0.00010171169550225868,0.00010992315429386791,1.9010841773139774e-08,2.7318590172721794e-05,3.0061268091603047e-10,2.21798366295282e-05,8.948300995841137e-05,1.3746496971164444e-05,8.309951315735739e-09,2.1391439202436558e-09,0.00042371127735842384,2.0146229518941098e-05,0.00018456847209933952,6.258463239631719e-07,5.912145397996585e-10,4.712688089773667e-10,8.883881517217207e-05,1.0585002229454688e-08
3.9110641554165764e-07,0.3056068169562586,3.76,0.0,0.4888273420419986,0.9947486187585097,0.006465060474611979,0.0003550396876668592,0.0011102885586337184,0.08932138252259862,0.09179920384035359,1.159373454969272e-08,0.04416689692134209,5.2544390733125804e-05,0.00017662928238485249,0.0007954225951615448,0.0006900353667867062,8.081699321790297e-06,0.00014051168273941197,0.0059819504525632375,0.05143047211619219,0.00011641163120723213,0.00025931747490472835,0.00014980485875852291,0.001575510503921801,0.00020780209591014778,0.00010594006416870997,0.00011471489790901147,1.9332783602235488e-08,2.8596217958855017e-05,3.136070934076899e-10,2.3127439402296758e-05,9.319012344568004e-05,1.4329707865408306e-05,8.689807581515568e-09,2.229128789937182e-09,0.0004270313093144667,2.069613665420137e-05,0.0001861101189779479,6.494126349078797e-07,6.192065696317825e-10,4.827237722664102e-10,8.961720941699657e-05,1.119350542029584e-08
3.930594514124049e-07,0.30568884946299624,3.76,0.0,0.48738131694688,0.9946393607934163,0.006609419664637438,0.00035754905753651557,0.0011334709166728755,0.0896587444581574,0.09219375178822097,1.1656429766283887e-08,0.04505913208738888,5.2899512109732756e-05,0.00017886820756879347,0.0008088215232662762,0.0006990773086279499,8.253607796790618e-06,0.00014293139428479367,0.006095719324997742,0.05245781341154196,0.000118507159723372,0.00026534843101900125,0.0001534011280480491,0.0016157262429736107,0.00021263364179631113,0.00011033077857242411,0.00011970017299751476,1.965873725338456e-08,2.9930607789898688e-05,3.2711956711765147e-10,2.4111895226555972e-05,9.703865043870648e-05,1.493568330682038e-05,9.08616846052087e-09,2.322579232920728e-09,0.0004304337377721451,2.1265643387027747e-05,0.00018769602591635917,6.73929052764644e-07,6.484604085767703e-10,4.9442066133523e-10,9.039978904435183e-05,1.1837084445253171e-08
3.9501248728315217e-07,0.3057718159900702,3.76,0.0,0.4859192620589486,0.9945279630436075,0.006756593885095447,0.0003600704693967811,0.0011570989576022677,0.0899938458752134,0.09258728887164379,1.1719648620153209e-08,0.045965866278458854,5.3259473792360935e-05,0.00018114624420219617,0.0008224784208270557,0.0007082129021308619,8.429140807369459e-06,0.0001453827739292069,0.006211329297715563,0.05350144322875659,0.00012063379127906439,0.00027149613856683485,0.00015706883809853717,0.001656854565939553,0.00021757901329508213,0.0001148895100048035,0.0001248861682969972,1.9988712117115042e-08,3.132415972391203e-05,3.4116894857310755e-10,2.5134473873146666e-05,0.0001010334752948931,1.556522996652727e-05,9.499719829025624e-09,2.4196153437232833e-09,0.00043392206389465486,2.1855491036513923e-05,0.00018932763704835072,6.994379783946388e-07,6.790302912709113e-10,5.063636353114757e-10,9.118668058064443e-05,1.251779856239589e-08
3.9696552315389943e-07,0.30585572720204235,3.76,0.0,0.484441004051863,0.9944143848375804,0.006906630940086111,0.0003626042992655957,0.0011811805212035825,0.09032665267280075,0.09297980606991911,1.1783414511409104e-08,0.046887254031280426,5.362447198981627e-05,0.00018346427507289091,0.000836400512150177,0.0007174425511309234,8.608376905119028e-06,0.00014786595773858864,0.0063288021114197455,0.05456151842544365,0.0001227918157383278,0.00027776219317764985,0.00016080893477655246,0.0016989131397915076,0.00022264106008941002,0.00011962210259711154,0.00013028031270325511,2.0322716007783966e-08,3.277937034021244e-05,3.5577469149746984e-10,2.6196481387060518e-05,0.00010517962816592926,1.621917951955485e-05,9.931174904736955e-09,2.5203607876488617e-09,0.00043749991535361365,2.2466446895370764e-05,0.0001910064414188966,7.259839285393059e-07,7.109726698323463e-10,5.18556891250744e-10,9.19780174037841e-05,1.3237831885661807e-08
3.989185590246467e-07,0.30594059373135474,3.76,0.0,0.4829463705815174,0.994298584772789,0.007059579276001331,0.0003651509346331151,0.0012057235554174324,0.09065713030527812,0.0933712943384405,1.1847751551197972e-08,0.0478234490455831,5.399470901674052e-05,0.00018582319834647268,0.0008505952536639307,0.0007267666362898742,8.79139617484817e-06,0.00015038107167611103,0.006448159478464311,0.05563819411007745,0.00012498151931531254,0.00028414818887167824,0.00016462235946004906,0.0017419198829509977,0.00022782270730672908,0.0001245345773349318,0.00013589028203319357,2.066075510069562e-08,3.4298836397698174e-05,3.7095687266169577e-10,2.729926075772705e-05,0.00010948228822142864,1.68983892486464e-05,1.0381275286263692e-08,2.6249428784802106e-09,0.00044117105037212457,2.3099305023489465e-05,0.0001927339744188579,7.536136530783235e-07,7.443462989392227e-10,5.310046628941085e-10,9.277394001828915e-05,1.3999501292155151e-08
4.0087159489539395e-07,0.3060264261717833,3.76,0.0,0.48143519041054983,0.9941805207051557,0.0072154879837307935,0.0003677107747223833,0.0012307361162493323,0.0909852437827065,0.09376174461341463,1.191268457296655e-08,0.048774604075014154,5.4370393412460564e-05,0.0001882239275711426,0.0008650703409008693,0.000736185514060074,8.978280246735055e-06,0.00015292823114769147,0.0065694230693572175,0.0567316234926083,0.00012720318425514277,0.0002906557169159857,0.00016851004822679872,0.0017858929657321922,0.0002331269574992445,0.00012963313609671396,0.00014172400591260954,2.1002833868121142e-08,3.588525861972583e-05,3.86736207955032e-10,2.8444192581382692e-05,0.00011394678688200808,1.760374265358492e-05,1.0850792029315616e-08,2.7334926563460468e-09,0.00044493936187059826,2.3754887059805987e-05,0.00019451181926113682,7.8237625931159e-07,7.792123238425407e-10,5.437112193276154e-10,9.357459634018959e-05,1.4805264856417871e-08
4.028246307661412e-07,0.30611323507167765,3.76,0.0,0.4799072935367539,0.9940601497385851,0.007374406800557888,0.0003702842307541989,0.00125622636757312,0.09131095767151522,0.09415114781681579,1.1978239143272395e-08,0.0497408708146829,5.475174005804516e-05,0.00019066739166369282,0.0008798337156582301,0.0007456995156306369,9.169112307392391e-06,0.00015550754053795312,0.00669261449871225,0.05784195773065708,0.00012945708850364458,0.00029728636463162206,0.00017247293101537012,0.0018308508106443429,0.00023855689266789876,0.00013492416571183867,0.00014778967478724017,2.1348955014247207e-08,3.7541445609148815e-05,4.0313406866632415e-10,2.963269571399162e-05,0.00011857861105755341,1.833615006549022e-05,1.1340526760747263e-08,2.8461449656478635e-09,0.000448808881716499,2.4434043052538846e-05,0.00019634160849921466,8.123233436988714e-07,8.156343713929012e-10,5.566808635397703e-10,9.438014199204257e-05,1.5657730848630855e-08
4.0477766663688847e-07,0.306201030926982,3.76,0.0,0.47836251132543245,0.9939374282144954,0.007536386111728852,0.00037287172621609425,0.0012822025808258478,0.09163423609546845,0.09453949486158647,1.2044441572112243e-08,0.050722399785306974,5.513897029123718e-05,0.00019315453487543177,0.0008948935733390775,0.0007553089458557941,9.363977109760893e-06,0.00015811909273674707,0.006817755310637661,0.058969345771264566,0.00013174350536575882,0.0003040417141508671,0.00017651193075851908,0.0018768120925474385,0.0002441156763302959,0.0001404142420332823,0.00015409574705518085,2.169911940908564e-08,3.92703178971703e-05,4.2017249796609965e-10,3.086622791310503e-05,0.0001233834063861236,1.9096549265517568e-05,1.1851312831580826e-08,2.963038532935462e-09,0.0004527837850790954,2.5137652307846563e-05,0.00019822502558899393,8.435091315167703e-07,8.536786441609111e-10,5.699179308729744e-10,9.519074060838484e-05,1.6559667336396737e-08
4.0673070250763573e-07,0.30628982417403616,3.76,0.0,0.4768006766457184,0.993812311701372,0.007701476951677793,0.0003754736971353334,0.001308673134587939,0.09195504273694362,0.09492677665709098,1.211131892273164e-08,0.05171934021393939,5.5532312018909756e-05,0.00019568631673680585,0.0009102583704766344,0.0007650140821659776,9.562960981743246e-06,0.0001607629686563661,0.006944866963549643,0.060113934188169744,0.0001340627031524452,0.0003109233411235604,0.00018062796248889643,0.0019237957386547336,0.00024980655563280717,0.0001461101340196,0.00016065095631844354,2.2053326021378447e-08,4.107491212970951e-05,4.378742275786332e-10,3.2146286466960186e-05,0.00012836698046863666,1.9885906107338968e-05,1.2384016510162435e-08,3.0843160446131607e-09,0.0004568683948902123,2.5866624256923626e-05,0.00020016380649485956,8.759906249200823e-07,8.934140177314317e-10,5.834267873647904e-10,9.600656415195503e-05,1.7514012432650815e-08
4.08683738378383e-07,0.30637962518215567,3.76,0.0,0.4752216240108932,0.9936847549843615,0.007869731004889828,0.00037809059235582713,0.0013356465140421819,0.09227334083853474,0.09531298411483038,1.2178899020827571e-08,0.052731839911258516,5.593199982667567e-05,0.0001982637119794333,0.000925936832444179,0.000774815173462188,9.766151833487212e-06,0.00016343923673960503,0.007073970814398687,0.061275867014597,0.00013641494481588933,0.0003179328133715294,0.0001848219324170237,0.0019718209283756806,0.0002556328635070242,0.00015201880782056374,0.00016746431875107657,2.241157185053699e-08,4.2958385395019233e-05,4.562626946321586e-10,3.3474408809033844e-05,0.0001335353060941621,2.0705215142740936e-05,1.293953821662511e-08,3.2101242243512176e-09,0.00046106718641187564,2.6621899341523702e-05,0.0002021597413408704,9.098277599234743e-07,9.349121412521104e-10,5.972118279748279e-10,9.682779324102926e-05,1.8523885235354723e-08
4.1063677424913026e-07,0.3064704442459878,3.76,0.0,0.473625189722723,0.9935547120549129,0.008041200606383891,0.0003807228738188485,0.0013631313103048982,0.09258909320499263,0.09569810815442578,1.22472104630942e-08,0.05376004514540767,5.63382750852588e-05,0.00020088771043422262,0.0009419379613527572,0.0007847124389942478,9.973639163223175e-06,0.00016614795245884363,0.007205088102297261,0.06245528557153749,0.0001388004875728319,0.0003250716894901561,0.0001890947369815367,0.0020209070929926567,0.0002615980208706612,0.00015814743086039947,0.00017454514058089717,2.2773851857657458e-08,4.492401969632927e-05,4.75362058674309e-10,3.4852173116175235e-05,0.00013889452445031518,2.155550024962282e-05,1.351881379984993e-08,3.340613910069416e-09,0.0004653847919116373,2.7404449917867194e-05,0.00020421467610798135,9.45083572849815e-07,9.782475413167708e-10,6.112774746929524e-10,9.765461748822332e-05,1.9592597507965003e-08
4.125898101198775e-07,0.30656229157764386,3.76,0.0,0.47201121201982776,0.9934221361004838,0.00821593874179631,0.00038337101684742165,0.0013911362196223963,0.0929022622055148,0.09608213970987844,1.2316282625079143e-08,0.05480410051237521,5.6751386053216575e-05,0.00020355931690421074,0.0009582710441388506,0.0007947060672236077,1.0185514061557565e-05,0.00016888915780635525,0.007338239931537305,0.06365232829151615,0.00014121958251584683,0.00033234151739615125,0.0001934472618717503,0.002071073915164778,0.00026770553887293903,0.0001645033759121567,0.00018190302568149528,2.3140158895658837e-08,4.6975226573319185e-05,4.951972188387162e-10,3.628119888835305e-05,0.00014445094831290714,2.2437815261628452e-05,1.4122815858133929e-08,3.4759401303517605e-09,0.0004698260054462538,2.8215281178855766e-05,0.000206330514378189,9.818243768234695e-07,1.0234977292641623e-09,6.256281745244767e-10,9.848723585112421e-05,2.0723666153251445e-08
4.145428459906248e-07,0.30665517729860575,3.76,0.0,0.4703795312300987,0.9932869794943228,0.00839399904704567,0.0003860355104342425,0.001419670042425569,0.09321280977639837,0.09646506973611411,1.2386145668257502e-08,0.055864148802910955,5.717158797558068e-05,0.00020627955101071367,0.0009749456608439892,0.0008047962146714208,1.0401869214120208e-05,0.00017166288077606701,0.007473447253986414,0.0648671305378424,0.0001436724742124044,0.00033974383282064284,0.00019788038102265098,0.0021223413282519484,0.00027395902118441197,0.00017109422515632064,0.00018954788327075678,2.351048363859335e-08,4.911555187624964e-05,5.157938311475118e-10,3.776314750795844e-05,0.00015021106520865385,2.3353244598590546e-05,1.4752555104789224e-08,3.616262180143171e-09,0.00047439578775426364,2.905543209447995e-05,0.00020850921912647763,1.0201199489204901e-06,1.07074331197234e-09,6.402683973479019e-10,9.932585699512522e-05,2.1920826536885364e-08
4.1649588186137204e-07,0.3067491114314065,3.76,0.0,0.46872998992716597,0.9931491937853413,0.008575435807558856,0.00038871685753297843,0.0014487416822352762,0.09352069742406845,0.09684688921581995,1.2456830546250933e-08,0.05694033086597976,5.759914317796285e-05,0.00020904944701134637,0.0009919716930881606,0.0008149830047526671,1.0622798902459992e-05,0.00017446913483702754,0.007610730850851828,0.06609982441934911,0.00014615940029156528,0.0003472801577467248,0.0002023949555824837,0.0021747295154521964,0.0002803621663311133,0.00017792777421633498,0.00019748993571171953,2.3884814510183722e-08,5.1348680696598944e-05,5.371783259332264e-10,3.929972277651189e-05,0.000156181540544381,2.430290389691188e-05,1.5409081779912404e-08,3.76174369557066e-09,0.00047909927125787123,2.9925976370266855e-05,0.00021075281456142816,1.0600437286229606e-06,1.1200681062284943e-09,6.55202633640713e-10,0.00010017069966884768,2.3188046721344624e-08
4.184489177321193e-07,0.3068441038910837,3.76,0.0,0.46706243309092144,0.9930087296880953,0.0087603039570377,0.0003914155753527763,0.0014783601444108968,0.09382588622849589,0.0972275891665817,1.2528369010158579e-08,0.05803278546875819,5.803432115564984e-05,0.000211870053588429,0.0010093593327386964,0.0008252665265971691,1.084839900307948e-05,0.00017730791839886353,0.007750111313801686,0.06735053860063188,0.0001486805910181619,0.0003549519987906493,0.00020699183285316112,0.0022282589087452348,0.00028691877007281513,0.00018501203616324985,0.0002057397264111194,2.426313761164592e-08,5.36784424580629e-05,5.593779253622902e-10,4.089267142652598e-05,0.00016236922069579084,2.5287940638949768e-05,1.609348710957644e-08,3.912552727722881e-09,0.0004839417651744065,3.08280234235733e-05,0.00021306338801533253,1.1016730282618551e-06,1.1715592567533865e-09,6.70435392068695e-10,0.00010102199309254577,2.4529542675109963e-08
4.2040195360286656e-07,0.3069401644764074,3.76,0.0,0.4653767082720867,0.9928655370728866,0.008948659075745009,0.00039413219565579864,0.0015085345347341963,0.09412833684701737,0.09760716064832933,1.260079361290862e-08,0.05914164915318605,5.8477398657190344e-05,0.0002147424336062622,0.0010271190907761407,0.0008356468338583969,1.1078766984495724e-05,0.00018017921426953604,0.007891609025433398,0.06861939810780854,0.00015123626885433573,0.0003627608455259037,0.0002116718452037898,0.0022829501876350656,0.0002936327278250979,0.00019235524548124033,0.00021430812781050577,2.4645436648860292e-08,5.6108816171779994e-05,5.824206610409806e-10,4.2543783606180095e-05,0.00016878113604846975,2.630953478041122e-05,1.6806904813708698e-08,4.068861815213087e-09,0.0004889287607374652,3.1762719377485476e-05,0.0002154430918846329,1.1450892561716773e-06,1.225307357958648e-09,6.859711969341667e-10,0.0001018799773598988,2.5949794526876117e-08
