Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452)
0.005259441630339047,0.5205882653834559,3.76,0.0,0.7306404341023363,0.9993016981191688,0.0004570313940580229,3.911600274029626e-06,3.46130052997866e-08,0.08481402864803611,0.08490689680775386,2.5945864868233574e-15,0.00018063184416129376,3.533214324872839e-11,8.807569164919477e-09,9.357652508755392e-05,0.00025002849411241837,0.0001295382112326484,8.721125450556143e-08,3.331188707128497e-08,0.0007978186189923838,2.232731539478725e-08,9.104526088144244e-09,8.436582097452382e-05,2.2637518058263677e-06,2.863863699730408e-10,2.9100465578247846e-12,5.585422350128157e-10,7.698438032103083e-09,1.9276715881981088e-07,4.654601931785841e-14,1.1757026709919514e-06,3.006413831798345e-12,2.324772226725977e-09,3.1761789629218267e-12,4.704207446745554e-11,3.446227983897079e-09,1.0660094285817744e-06,1.1732343321915641e-08,9.602570046019256e-12,1.0207262727063542e-16
0.005299030147133652,0.5206448498555816,3.76,0.0,0.7300156427134118,0.9992850707821838,0.00047087430036483145,3.947041512294133e-06,3.5531610590075396e-08,0.08541527597574691,0.085510831548148,2.6129865825313238e-15,0.00018516045569462637,3.558693872935706e-11,9.018721447537153e-09,9.62804058870426e-05,0.00025375626914650635,0.00013289681203525598,8.923987467868935e-08,3.406469747994103e-08,0.0008186396551721382,2.2839043907358777e-08,9.322707365333874e-09,8.686073489640516e-05,2.328792248859466e-06,2.9315327301824873e-10,3.055932604666569e-12,5.863864676398675e-10,7.876531811270511e-09,1.9861082274649442e-07,4.886029200271143e-14,1.2065344306748385e-06,3.1454604408749846e-12,2.4326769754047173e-09,3.3456965761523194e-12,4.921938675516997e-11,3.4588145582866033e-09,1.0679201038352877e-06,1.182952940801077e-08,9.854453946117089e-12,1.0516848722410956e-16
0.005338618663928258,0.5207014122786761,3.76,0.0,0.7293908895219214,0.9992680989796245,0.00048507382073122255,3.982756425441366e-06,3.647071274988992e-08,0.08601594497566312,0.08611425080925743,2.631369338449042e-15,0.000189786723610948,3.5841572383943577e-11,9.233856579036676e-09,9.904822598745213e-05,0.00025751664958851856,0.00013632743688960452,9.130889457085576e-08,3.483201096446988e-08,0.0008399371373172159,2.3361150952953423e-08,9.544870139142281e-09,8.941379984750087e-05,2.3953666560298784e-06,3.000610098488186e-10,3.208632186206564e-12,6.155245217743112e-10,8.058144256384116e-09,2.0460960605354315e-07,5.128176260743398e-14,1.2380819134501997e-06,3.290464440623837e-12,2.545219213352815e-09,3.5237159599073756e-12,5.1489955539629704e-11,3.4720871408566835e-09,1.0698898984632064e-06,1.192944360256073e-08,1.0113149644992187e-11,1.0834660916048532e-16
0.005378207180722863,0.5207579531715639,3.76,0.0,0.7287661651562186,0.999250776662319,0.0004996375940421628,4.018753026730787e-06,3.743066258879496e-08,0.08661603456822609,0.08671715464606047,2.6497347346545398e-15,0.00019451242090040593,3.609604447952082e-11,9.453031182525813e-09,0.00010188118794129712,0.00026130960869972673,0.00013983123059621938,9.341892659189124e-08,3.561403735958664e-08,0.0008617203620005837,2.389380205114858e-08,9.771064860011291e-09,9.20260131524164e-05,2.4635039922680697e-06,3.071120125374977e-10,3.368438963131615e-12,6.460118953539186e-10,8.243327873214266e-09,2.107672094557008e-07,5.381501114913036e-14,1.2703597719110464e-06,3.4416605712977347e-12,2.6625821489474304e-09,3.710636779172461e-12,5.385744912676874e-11,3.486074238925579e-09,1.0719231525333362e-06,1.2032149748568477e-08,1.0378878219289213e-11,1.1160895947215874e-16
0.005417795697517469,0.5208144730601426,3.76,0.0,0.7281414601171676,0.9992330977002163,0.0005145733811480792,4.055039509316209e-06,3.841181379280284e-08,0.08721554365242092,0.08731954310636035,2.6680827509565965e-15,0.0001993393437260333,3.63503552912974e-11,9.676302328534423e-09,0.00010478051148850953,0.0002651351174783721,0.00014340934611343728,9.557058793181791e-08,3.64109882375214e-08,0.0008839987600608779,2.4437164366073033e-08,1.000134214459531e-08,9.469838247382208e-05,2.533233636244324e-06,3.143087516349478e-10,3.535657620190645e-12,6.779062416634476e-10,8.43213554549501e-09,2.1708741421530872e-07,5.646479497317782e-14,1.303382908838974e-06,3.5992917323607203e-12,2.7849555242719554e-09,3.906876154596756e-12,5.6325665886204434e-11,3.5008054274899805e-09,1.0740243385052272e-06,1.2137712962981104e-08,1.0651870314893101e-11,1.1495754750707827e-16
0.005457384214312074,0.5208709724774208,3.76,0.0,0.727516764777458,0.9992150558817741,0.0005298890657759601,4.091624249505714e-06,3.9414523565016844e-08,0.08781447110557505,0.08792141623069076,2.686413366965449e-15,0.00020426931150033928,3.6604505103401006e-11,9.90372780018427e-09,0.0001077474337519827,0.00026899314478450814,0.00014706294448341072,9.776450032269694e-08,3.7223076429238565e-08,0.0009067818973706233,2.4991406687537625e-08,1.023575310363195e-08,9.743192582060364e-05,2.604585384567452e-06,3.216537321756294e-10,3.710604813577697e-12,7.112674444671218e-10,8.624620522034379e-09,2.2357408373485886e-07,5.923605422051251e-14,1.3371664807166124e-06,3.763609517843107e-12,2.9125358174118693e-09,4.11286936525477e-12,5.889853821463504e-11,3.5163113995443875e-09,1.0761980669713703e-06,1.2246199564182054e-08,1.0932366664177925e-11,1.1839442642580042e-16
0.00549697273110668,0.5209274519635575,3.76,0.0,0.7268920693809374,0.9991966449133387,0.000545592655433517,4.1285158099864635e-06,4.0439152678318865e-08,0.0884128157831527,0.08852277405222049,2.704726562069391e-15,0.0002093041669604215,3.685849420886224e-11,1.0135366175487603e-08,0.00011078320943896728,0.00027288365746432785,0.0001507931947611655,1.0000128982488256e-07,3.805051546092779e-08,0.0009300794755923185,2.5556699360538735e-08,1.0474349403993908e-08,0.00010022767155783082,2.677589456174953e-06,3.291494807386619e-10,3.893609808274832e-12,7.461576978021651e-10,8.820836395881854e-09,2.3023116517377745e-07,6.21339183751318e-14,1.371725901320999e-06,3.934874575196545e-12,3.0455264579739566e-09,4.329070564746349e-12,6.158013678727114e-11,3.5326240017951595e-09,1.078449092584672e-06,1.2357676937235798e-08,1.1220618633014571e-11,1.2192169406947598e-16
0.005536561247901285,0.5209839120659031,3.76,0.0,0.726267364041948,0.9991778584185343,0.0005616922823090382,4.16572294287837e-06,4.148606459834148e-08,0.08901057651855052,0.08912361659665806,2.7230223153772713e-15,0.0002144457762369566,3.711232290923693e-11,1.037127644795333e-08,0.00011388911104412876,0.0002768066204728442,0.00015460127394634356,1.022815872879458e-07,3.8893520613773246e-08,0.0009539013329244891,2.6133214409398114e-08,1.0717182808439029e-08,0.00010308665841372393,2.7522764966296552e-06,3.3679856411624265e-10,4.085013878746994e-12,7.826415682133071e-10,9.020837134207786e-09,2.3706269109868307e-07,6.516371204047567e-14,1.4070768453888097e-06,4.113356405373032e-12,3.184138037572102e-09,4.55595352672818e-12,6.437467473397841e-11,3.5497762565740015e-09,1.0807823201467136e-06,1.2472213642671738e-08,1.1516888798127757e-11,1.2554149384366423e-16
0.005576149764695891,0.5210403533390344,3.76,0.0,0.7256426387446794,0.9991586899376451,0.0005781962041651894,4.203254592937075e-06,4.2555626254906195e-08,0.08960775212289132,0.08972394388215596,2.741300605822975e-15,0.00021969602891893056,3.7365991515606764e-11,1.0611518320108286e-08,0.00011706642905497927,0.0002807619969941274,0.00015848836691796588,1.0460602812598067e-07,3.975230855868552e-08,0.0009782574448365022,2.6721125540702683e-08,1.0964305555746652e-08,0.00010600993548503608,2.8286775824339815e-06,3.4460358993230726e-10,4.285171390726072e-12,8.207860740463671e-10,9.224677068769294e-09,2.440727811741527e-07,6.833096061335367e-14,1.443235252358103e-06,4.2993339807791e-12,3.328588525915583e-09,4.7940124315185175e-12,6.728651186570686e-11,3.5678024082235285e-09,1.0832028108275468e-06,1.2589879596615755e-08,1.1821451557876356e-11,1.2925601562873982e-16
0.005615738281490496,0.5210967763447946,3.76,0.0,0.7250178833425299,0.9991391329269995,0.0005951128052254723,4.241119900912461e-06,4.364820843067955e-08,0.09020434138481127,0.0903237559192144,2.7595614121616544e-15,0.00022505683811885506,3.7619500348743945e-11,1.0856152447518727e-08,0.00012031647216556577,0.0002847497485603296,0.0001624556663730256,1.069752518923445e-07,4.062709629229814e-08,0.0010031579247904683,2.732060801013114e-08,1.1215770609988756e-08,0.0001089985622466615,2.9068242256863004e-06,3.525671829453702e-10,4.4944510347649466e-12,8.606608025413571e-10,9.432410859803535e-09,2.5126564387592823e-07,7.164139971371798e-14,1.4802173301988524e-06,4.493096383727888e-12,3.479103509173604e-09,5.0437626601708806e-12,7.032015936082839e-11,3.586737977034218e-09,1.085715788570849e-06,1.2710745903982531e-08,1.2134593779258734e-11,1.3306749670102296e-16
0.005655326798285102,0.5211531816523306,3.76,0.0,0.7243930875574796,0.9991191807583524,0.0006124505970584084,4.2793282068402455e-06,4.476418437559681e-08,0.09080034307025,0.09092305271058489,2.7778047128443917e-15,0.00023053014053141808,3.7872849738194045e-11,1.1105239858910752e-08,0.00012364056749080825,0.0002887698351693153,0.00016650437276800496,1.0938990296861423e-07,4.151810254846653e-08,0.001028613024956342,2.793183879189304e-08,1.1471630940905208e-08,0.00011205360855682007,2.986748378556869e-06,3.606920082062618e-10,4.713234528325582e-12,9.02337961948806e-10,9.644093539681247e-09,2.5864557823744526e-07,7.510098044473848e-14,1.5180395593351817e-06,4.694942266973914e-12,3.635916415526516e-09,5.305741615958379e-12,7.34802842449395e-11,3.6066197843771337e-09,1.0883266466995197e-06,1.2834884765462285e-08,1.245661548107676e-11,1.369782226677689e-16
0.005694915315079707,0.5212095698381274,3.76,0.0,0.7237682409794682,0.9990988267182713,0.0006302182194579655,4.317889053348319e-06,4.590393063248334e-08,0.09139575592224092,0.09152183425117347,2.7960304861628197e-15,0.00023611789648549921,3.812604002356927e-11,1.1358842231228598e-08,0.0001270400607811794,0.00029282221539889814,0.00017063569426329454,1.1185063041790227e-07,4.242554775142887e-08,0.0010546331369174398,2.8554996630497013e-08,1.1731939905984693e-08,0.00011517615465830906,3.06848243764422e-06,3.6898078239679523e-10,4.941917644169871e-12,9.458924378832221e-10,9.859780511647914e-09,2.6621697564909564e-07,7.871587309241942e-14,1.556718696651387e-06,4.90518047615352e-12,3.799268739965787e-09,5.580509607526527e-12,7.677171378356538e-11,3.6274859856796236e-09,1.0910409546671074e-06,1.2962369806251023e-08,1.2787830554389246e-11,1.4099052843581182e-16
0.005734503831874313,0.5212659414860447,3.76,0.0,0.7231433330657927,0.9990780640075148,0.0006484244413153847,4.35681218907327e-06,4.706782807803019e-08,0.09199057866068984,0.09212010052794377,2.814238710307403e-15,0.0002418220899997256,3.837907155522804e-11,1.1617022427685379e-08,0.0001305163166498003,0.0002969068465188069,0.00017485084667207863,1.1435808717259905e-07,4.334965217198209e-08,0.0010812287923600418,2.919026179778395e-08,1.1996751854718613e-08,0.00011836729118838993,3.1520592489477196e-06,3.7743623361097466e-10,5.180912675286133e-12,9.914019648227206e-10,1.0079527486580192e-08,2.7398432167597763e-07,8.249248065226817e-14,1.5962717795853788e-06,5.124131273700858e-12,3.969410311198354e-09,5.868650729763403e-12,8.019944070570105e-11,3.6493761372291255e-09,1.0938644649818498e-06,1.3093275990025018e-08,1.3128567525056997e-11,1.4510679919097188e-16
0.005774092348668918,0.5213222971873549,3.76,0.0,0.722518353140506,0.99905688574041,0.0006670781614903862,4.396107572093016e-06,4.825625983471615e-08,0.09258480998215858,0.09271785151981955,2.832429363123611e-15,0.00024764472883202727,3.8631944692441464e-11,1.1879843655372796e-08,0.0001340707187996669,0.000301023684602192,0.00017915105341230527,1.1691293103223106e-07,4.429063767072224e-08,0.0011084106637596527,2.983781631553451e-08,1.2266121059594164e-08,0.00012162811918333733,3.2375121126032795e-06,3.8606112563633237e-10,5.4306460955673886e-12,1.0389471861210516e-09,1.0303390545233996e-08,2.819521979023298e-07,8.643744510775608e-14,1.6367161303315105e-06,5.3521252769467755e-12,4.146599537708534e-09,6.1707737577104596e-12,8.376862809346293e-11,3.6723312373028564e-09,1.0968031203568477e-06,1.3227679309058688e-08,1.3479170360947646e-11,1.4932947138556306e-16
0.005813680865463524,0.5213786375407745,3.76,0.0,0.7218932903938208,0.9990352849442414,0.0006861884096824379,4.435785373413574e-06,4.946961189889257e-08,0.09317844855965399,0.0933150871975872,2.850602422282817e-15,0.0002535878445176442,3.888465980485195e-11,1.2147369597887278e-08,0.00013770467024629848,0.0003051726846333607,0.00018353754546107274,1.1951582477118522e-07,4.524872836877474e-08,0.0011361895650617406,3.0497844118996737e-08,1.25401019529359e-08,0.0001249597500734095,3.32487478716023e-06,3.948582915549307e-10,5.691558928625731e-12,1.088611650098246e-09,1.0531426158025291e-08,2.9012528385146955e-07,9.055764631313318e-14,1.6780693601457546e-06,5.5895038106033946e-12,4.3311036325471235e-09,6.48751314122686e-12,8.748461378248398e-11,3.696393743397638e-09,1.0998630610382378e-06,1.3365657248590176e-08,1.383999932194815e-11,1.5366103377033284e-16
0.005853269382258129,0.5214349631524982,3.76,0.0,0.721268133881539,0.9990132545586211,0.0007057643472910507,4.475855980521356e-06,5.070827535532805e-08,0.09377149304239668,0.09391180752379785,2.8687578654926666e-15,0.00025965349241443756,3.913721727435987e-11,1.2419665457991261e-08,0.00014141959355943028,0.00030935380061113864,0.000188011561314384,1.2216743464071343e-07,4.622414766273591e-08,0.001164576452340137,3.117053062714371e-08,1.2818750358060923e-08,0.00012836330569345944,3.4141814949125068e-06,4.0383057068853816e-10,5.964111588327957e-12,1.1404820519112686e-09,1.0763691074214812e-08,2.9850835892279816e-07,9.486022067755461e-14,1.7203493737335986e-06,5.83662127816558e-12,4.523198914172981e-09,6.819529991521025e-12,9.135291621552894e-11,3.7216076419259637e-09,1.103050632303108e-06,1.3507288835086342e-08,1.4211431856823836e-11,1.581040284407746e-16
0.005892857899052735,0.5214912746362378,3.76,0.0,0.7206428725244768,0.9989907874348608,0.0007258152682760791,4.516330000898514e-06,5.197264342777327e-08,0.0943639420555957,0.09450801245266935,2.8868956700672958e-15,0.00026584375174549006,3.9389617491882975e-11,1.2696796817353211e-08,0.00014521693110623783,0.0003135669856530946,0.00019257434695037415,1.248684317231721e-07,4.721712010855039e-08,0.0011935824244551903,3.185606300461669e-08,1.3102122009842276e-08,0.00013183991828950807,3.505466927073657e-06,4.1298082346759126e-10,6.248780267432637e-12,1.194648338739559e-09,1.1000242405089467e-08,3.071063043322967e-07,9.935257138154665e-14,1.763574373759239e-06,6.093843430985455e-12,4.72317108459959e-09,7.167513036185812e-12,9.53792399560812e-11,3.748018515773907e-09,1.1063723921968008e-06,1.3652653973175021e-08,1.4593863555528582e-11,1.6266105187799848e-16
0.00592848756416788,0.5215419434054893,3.76,0.0,0.7200800383946581,0.9989701876323359,0.0007442749969136899,4.553110484773462e-06,5.313287873546694e-08,0.0948966358852335,0.09504415617929689,2.903204594201454e-15,0.00027152326564744964,3.9616643568524656e-11,1.2950403663061523e-08,0.00014870620732029618,0.0003173862318615943,0.0001967577879889168,1.2734211435720032e-07,4.812599161709379e-08,0.0012202264056854486,3.248418181320619e-08,1.336124066176547e-08,0.00013503227752228024,3.58934467883368e-06,4.213706666971205e-10,6.5157459676320895e-12,1.2454378378969217e-09,1.1216851040914852e-08,3.1503228732894823e-07,1.0356427098148199e-13,1.8033001254592575e-06,6.334293751936797e-12,4.910124643912148e-09,7.494941240709103e-12,9.914290774757107e-11,3.77285068203391e-09,1.1094823053398616e-06,1.3786742105629656e-08,1.494779872953544e-11,1.6686205824972402e-16
0.0059641172292830245,0.5215926016923397,3.76,0.0,0.7195171019885788,0.9989492228724036,0.0007631340620794539,4.590234556959539e-06,5.431454713693157e-08,0.09542884521484304,0.09557988234485008,2.9194991958869037e-15,0.0002773069677567698,3.9843542897929445e-11,1.3208029658995586e-08,0.00015226450346372838,0.00032123138018986126,0.0002010150666144929,1.2985684407175874e-07,4.904943092779228e-08,0.0012473892454578804,3.312299811179473e-08,1.3624271704474843e-08,0.0001382855785062957,3.6748796400808637e-06,4.299092247420866e-10,6.793295555353898e-12,1.2982325713424056e-09,1.1437020397270933e-08,3.23140059292752e-07,1.0794166673133223e-13,1.8438200045051467e-06,6.583518502350586e-12,5.103919677940269e-09,7.836426506584507e-12,1.0304377840091803e-10,3.798726135394085e-09,1.1127114990559479e-06,1.3923981110820317e-08,1.531129519362917e-11,1.7115954773997147e-16
0.0059997468943981695,0.5216432499599248,3.76,0.0,0.7189540549468244,0.9989278877577296,0.0007823995179072164,4.627710421964035e-06,5.5517943454280756e-08,0.09596056899142315,0.0961151908982481,2.9357794583946273e-15,0.0002831964235269017,4.0070315789302065e-11,1.3469724832524046e-08,0.00015589291311878296,0.0003251023950206761,0.00020534710656313292,1.3241311857415844e-07,4.9987602187984017e-08,0.0012750793340801174,3.377265178735752e-08,1.3891257433655212e-08,0.00014160066826952595,3.7620980941468743e-06,4.3859862256502553e-10,7.081816437998237e-12,1.353105208163052e-09,1.1660792765933564e-08,3.314333983521667e-07,1.1249073512414188e-13,1.8851479183609207e-06,6.8418119936330065e-12,5.304785028391412e-09,8.19253266833122e-12,1.0708641811530323e-10,3.82568156613754e-09,1.1160652282856035e-06,1.4064432039440625e-08,1.5684683148337847e-11,1.7555553058084317e-16
0.0060353765595133144,0.5216938886763984,3.76,0.0,0.7183908888200299,0.9989061768314839,0.0008020785076473858,4.665546437903404e-06,5.674336121885182e-08,0.0964918061456588,0.0966500817826969,2.952045364507163e-15,0.0002891932141315618,4.029696255624809e-11,1.3735538159203229e-08,0.00015959254347222698,0.00032899924039848786,0.00020975483640734994,1.3501144093080863e-07,5.0940674522503306e-08,0.0013033051571389842,3.443328467223281e-08,1.4162238518879598e-08,0.00014497840066418836,3.851026644162463e-06,4.4744111644898785e-10,7.381700360938692e-12,1.4101306348295011e-09,1.1888210839340086e-08,3.399161546332762e-07,1.172176356688266e-13,1.927297981932495e-06,7.109473469256541e-12,5.512956372128413e-09,8.563844468865251e-12,1.1127552861817298e-10,3.853754843748584e-09,1.1195489081093875e-06,1.4208156800111942e-08,1.6068307399928447e-11,1.800520554747157e-16
