Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172)
2.6443911946197567e-05,0.23641364336892368,3.76,0.0,0.0001910377850603161,0.304596010927613,0.5351378266271825,0.10211446430482919,0.00021683101855901493,0.04364545401477701,0.48645047266051505,1.9866721226558517e-10,0.6871583804202107,3.5363185074815736e-06,4.678361743420672e-05,0.7337635207508122,0.0008170472018545077,4.25313737538959e-05,4.938884032225705e-05,0.001361755911788024,0.25565197985427834,6.344017045361012e-05,5.9553812256248824e-05,0.003318334940403721,0.07972451580991587,9.40941421201482e-05,0.00019546663445923533,0.0005224387850230042,1.3269819554778102e-08,0.02638789806473413,1.3297279089358678e-09,0.00021482920587009212,0.0001546341674752524,8.509401648062929e-05,1.3402540889026167e-06,1.758598416698668e-08,0.009353540144221363,0.007247260840696525,0.005448224411546204,0.02522082750479849,4.4659427288181695e-08,1.664115546380542e-10,0.04336837089777778,0.0025764388935388717,5.367961542831924e-06,5.33866926896303e-07,1.2076071486149412e-05,0.03764457635152248,3.688810981635614e-05,3.0459662016094734e-11,2.6387227110399315e-09,0.04093227423428639,6.596638948686635e-05,7.486282045387389e-06,0.03397617149758239,3.0677301810157574e-07,5.783762513039961e-13,8.442364203841337e-07,1.5363603243398832e-05,6.713148426200422e-06,0.0001813517077458999,1.5795800715145538e-07,5.541354570492291e-08,0.002732348828298452,5.969651896815536e-07,0.0017938479241297624,0.0001610242633660077,0.001563514470236567,5.329384369062648e-06,1.0685516583053763e-11,4.223673559885936e-12,6.186533532687486e-08,2.1427710904750778e-07,0.0010386533774389918,4.6136113885801165e-08,1.0200879882743636e-08,0.0009373087522301194,1.3660014502912762e-08,7.432249645731975e-08,1.7362690821927804e-05,4.828400955017959e-07,4.8590491496476845e-06,4.702547389159418e-10
2.6548068030005207e-05,0.2364462100781843,3.76,0.0,0.0001903888214252106,0.30366809891214636,0.5358032882792702,0.10223993779720525,0.00021631563111638972,0.043549421221347966,0.4870591540409261,1.9820717335398465e-10,0.6871587517301673,3.5349127129380367e-06,4.6569734004802096e-05,0.734982635411425,0.0008136808466337558,4.2279878097962763e-05,4.9218785084507436e-05,0.0013607684963490648,0.25498973663881663,6.322191328474158e-05,5.944064348563892e-05,0.0033058237982026228,0.07983741704050112,9.37164561001876e-05,0.0001951153250464519,0.000519882728336999,1.3182019305973966e-08,0.02626425343510994,1.3190093582990526e-09,0.00021369006109607785,0.00015428667628178736,8.463009978356804e-05,1.3311489430755266e-06,1.7434423744304006e-08,0.009341129175066782,0.007215337468705742,0.005442035241967527,0.025202004566436866,4.445136057899417e-08,1.6560778492338546e-10,0.04334999547539411,0.002573917206438308,5.357602624757041e-06,5.310338437010171e-07,1.2070680827484479e-05,0.03769741343817845,3.690944568620995e-05,3.032069730137272e-11,2.6209696678575545e-09,0.04100844307109058,6.594736745813979e-05,7.483720424104382e-06,0.03403798172261707,3.0733169852628725e-07,5.733916865265132e-13,8.431375609450892e-07,1.5321720218652727e-05,6.70910066812255e-06,0.0001808753079129454,1.57348170368871e-07,5.5184597558584786e-08,0.0027299360513254618,5.954468907337589e-07,0.0017937860680967538,0.00016082826490338985,0.0015612508266981703,5.3220280997744045e-06,1.0636789152807636e-11,4.2044140307275086e-12,6.158120660708383e-08,2.140470800776671e-07,0.0010404572507831233,4.6035587394870435e-08,1.0218567021503752e-08,0.0009393263208531153,1.3644810362743823e-08,7.436477449650434e-08,1.7383627308911193e-05,4.807560372546652e-07,4.844207127295698e-06,4.691957032981779e-10
2.6652224113812847e-05,0.23647862667355715,3.76,0.0,0.00018974932416832387,0.3027444397176409,0.5364659428156011,0.10236440820727542,0.00021580168877480689,0.04345384589513278,0.4876652926661948,1.9774915658229492e-10,0.6871592383352692,3.5335076645165922e-06,4.63570842254073e-05,0.7361955464613881,0.0008103347293249993,4.2030477727748625e-05,4.904956363776995e-05,0.0013597784635712212,0.25433095145118223,6.300472464850099e-05,5.9327878887095286e-05,0.0032933807996468056,0.0799499532245539,9.334053085074517e-05,0.0001947649907943844,0.0005173431265177497,1.3094936680688703e-08,0.026141354714544082,1.3083942146581214e-09,0.00021255893794191303,0.00015394044877764973,8.416943189889889e-05,1.3221192799134138e-06,1.7284410029048564e-08,0.009328731007625324,0.007183584993984535,0.005435847831738036,0.025183213460665904,4.424453944117807e-08,1.6480909392793114e-10,0.043331514614917556,0.0025713895540942504,5.3472390363986425e-06,5.282196929221512e-07,1.2065205540127833e-05,0.03774980193408947,3.693021340981735e-05,3.018252985582034e-11,2.6033624017374055e-09,0.04108433279056987,6.592766800838313e-05,7.481087719383595e-06,0.03409959838719237,3.0788862958055653e-07,5.684579900716944e-13,8.420352117894964e-07,1.5279963462774884e-05,6.7050147599522065e-06,0.00018040021158896425,1.567417124134928e-07,5.4956991242478786e-08,0.002727512018337704,5.939321020953374e-07,0.0017937196162776208,0.00016063350397022588,0.0015590019751888378,5.314684928097284e-06,1.058834734935887e-11,4.1852673976915155e-12,6.129876272447633e-08,2.13817156815393e-07,0.0010422511469639433,4.593521015526257e-08,1.023615625657134e-08,0.0009413321303293449,1.3629666677137734e-08,7.440625192613616e-08,1.7404280910995503e-05,4.786830777448845e-07,4.829470433194528e-06,4.681422172142485e-10
2.6756380197620487e-05,0.23651089405710676,3.76,0.0,0.00018911902519753228,0.30182500878590496,0.5371258041081808,0.10248788320602162,0.0002152891882925885,0.043358724910102744,0.48826890350196994,1.9729314848659572e-10,0.6871598396616887,3.5321033703341445e-06,4.614565975224147e-05,0.737402292270167,0.0008070086864235635,4.178315039591406e-05,4.888117038020365e-05,0.0013587858284534063,0.25367560072216727,6.278859740541077e-05,5.9215515635530064e-05,0.003281005504964996,0.0800621264817715,9.296635733068317e-05,0.0001944156270775289,0.0005148198464161556,1.3008564664292704e-08,0.026019198137935875,1.2978813164993739e-09,0.00021143576623231176,0.00015359547779446892,8.371198496995938e-05,1.3131643650285903e-06,1.71359248281855e-08,0.009316345754410406,0.0071520023355597685,0.00542966229698545,0.025164454164509777,4.403895764023423e-08,1.6401544261921576e-10,0.043312931056980045,0.002568855985656479,5.336871176810053e-06,5.254243233909211e-07,1.2059646458980848e-05,0.03780174526224612,3.695041746311776e-05,3.004515439142359e-11,2.585899509676491e-09,0.04115994478448577,6.590729946863284e-05,7.4783847964620986e-06,0.03416102201947416,3.084438160339253e-07,5.635745635803713e-13,8.409294360261133e-07,1.52383327082055e-05,6.700891081260641e-06,0.00017992642135410936,1.5613861130462056e-07,5.473071984367318e-08,0.0027250769573227956,5.924208327471665e-07,0.0017936486160967037,0.00016043996960285174,0.0015567677323737254,5.3073547882182e-06,1.0540188683745115e-11,4.166232647216678e-12,6.10179883288829e-08,2.1358733891994157e-07,0.0010440351536848977,4.583498216062772e-08,1.0253648449323303e-08,0.0009433262726644101,1.3614582820816477e-08,7.444693537097103e-08,1.7424653747112266e-05,4.766211536773094e-07,4.814838162153591e-06,4.670942217986258e-10
2.6850120673047362e-05,0.23653980787039733,3.76,0.0,0.0001885594061710311,0.3010011159487773,0.537717302453584,0.1025981659296939,0.00021482916799446793,0.04327350192266942,0.48881000427492055,1.9688444757738076e-10,0.6871604784590389,3.5308401571942247e-06,4.595641852938068e-05,0.7384831237269975,0.0008040322776567349,4.156231008008733e-05,4.873031995859245e-05,0.0013578902438142043,0.2530887022006384,6.259498452500715e-05,5.9114729539685454e-05,0.0032699252653280693,0.08016277384824223,9.263109147436561e-05,0.00019410202579315928,0.0005125627404051451,1.2931431691204867e-08,0.025909888632564385,1.2885061803546893e-09,0.0002104316528010649,0.00015328607238972614,8.330301384984813e-05,1.3051682510189479e-06,1.7003580188281382e-08,0.009305210160601905,0.0071237222509286805,0.0054240970141302336,0.025147597970288735,4.385498848638779e-08,1.6330543342317572e-10,0.0432961202800441,0.0025665707564396373,5.327536777320329e-06,5.229244249668492e-07,1.2054572319929936e-05,0.0378481164497079,3.696812282185409e-05,2.992218927884199e-11,2.5703051998668137e-09,0.041227759266723556,6.588840254502919e-05,7.4758928387819685e-06,0.03421613868291582,3.0894199615446673e-07,5.592219725516672e-13,8.399313597577278e-07,1.5200972536589359e-05,6.697147783672469e-06,0.00017950112887997954,1.5559867236191356e-07,5.452821122287276e-08,0.0027228761594604444,5.910637127043652e-07,0.0017935808658104603,0.00016026682839572439,0.001554769254693065,5.300769143954167e-06,1.0497086198491012e-11,4.149196359850033e-12,6.07667087400902e-08,2.1338059264175226e-07,0.0010456323762032616,4.574490708801519e-08,1.0269309158353681e-08,0.0009451111010404213,1.3601057995150545e-08,7.448287703525113e-08,1.744275098938178e-05,4.7477480526186063e-07,4.8017576586445004e-06,4.661556725184417e-10
2.6943861148474238e-05,0.2365686022037569,3.76,0.0,0.00018800684389174568,0.300180610568154,0.5383065594605533,0.10270765407225137,0.00021437031066668595,0.043188642196996016,0.4893490803343017,1.9647735321684568e-10,0.6871612092737973,3.5295775673888166e-06,4.576815711951876e-05,0.7395590198472217,0.0008010718811602304,4.1343115280477113e-05,4.85801318534036e-05,0.0013569925741321865,0.2525045497254336,6.240222051567625e-05,5.901426422808862e-05,0.003258899195030057,0.08026313046739796,9.229723074540857e-05,0.0001937892036993757,0.0005103186529097378,1.2854863705180392e-08,0.02580117444969169,1.279212109440277e-09,0.00020943387369753356,0.0001529776739288249,8.289660943271764e-05,1.2972315704594493e-06,1.687244619446139e-08,0.009294085198880551,0.0070955780763188175,0.005418533426270038,0.025130767490887895,4.367201356661862e-08,1.6259944713500418e-10,0.04327923044636614,0.0025642808108563902,5.3181995216898995e-06,5.204395098018163e-07,1.2049431570204255e-05,0.03789413226942876,3.69853783978109e-05,2.9799857621005255e-11,2.554825708967408e-09,0.04129535091413514,6.58689763330743e-05,7.473345320728689e-06,0.034271099804291966,3.0943877049988955e-07,5.549091974283003e-13,8.389306038844706e-07,1.5163714008216301e-05,6.6933744632197334e-06,0.0001790768980321102,1.550614189649182e-07,5.432677321872383e-08,0.002720666773315153,5.897094656792789e-07,0.0017935095030813277,0.00016009466402781833,0.0015527823330905954,5.2941944933229486e-06,1.045421008565787e-11,4.1322495633220055e-12,6.051676436322549e-08,2.1317393127412243e-07,0.0010472217218227575,4.565495687714142e-08,1.0284892574896678e-08,0.0009468866196519205,1.3587580690150892e-08,7.451818565863403e-08,1.7460624051812127e-05,4.7293729885392376e-07,4.788760363035857e-06,4.652214820539884e-10
2.7037601623901114e-05,0.2365972777079809,3.76,0.0,0.00018746116041359304,0.2993634750789977,0.538893585090375,0.1028163531275492,0.00021391261400571817,0.04310414350744992,0.4898861423669477,1.9607185586874364e-10,0.6871620316657454,3.528315606781639e-06,4.55808695740328e-05,0.7406300080893445,0.0007981273811792889,4.1125550343458194e-05,4.843060210054146e-05,0.0013560928320992378,0.2519231264999723,6.22103003223022e-05,5.891411771526659e-05,0.003247926979211235,0.08036319784786199,9.196476869200143e-05,0.0001934771575544409,0.0005080874896203246,1.2778855770343782e-08,0.02569305282682994,1.2699982889998456e-09,0.00020844237933102176,0.00015267027735240416,8.249275200000646e-05,1.289353804661361e-06,1.674251010295302e-08,0.009282970949721131,0.007067569044826898,0.005412971615238347,0.025113962694971202,4.349002830572547e-08,1.6189745609043722e-10,0.043262263469320175,0.0025619861847703484,5.308859691325773e-06,5.179694706468456e-07,1.2044224818898031e-05,0.0379397951694322,3.7002187445349006e-05,2.967815565454549e-11,2.539460048156043e-09,0.041362720724472085,6.58490267449069e-05,7.470742857617407e-06,0.03432590576980057,3.0993414255778206e-07,5.506358190693654e-13,8.37927213747605e-07,1.5126556928849992e-05,6.689571396343737e-06,0.00017865373041588468,1.5452683539892592e-07,5.412640075084551e-08,0.0027184489589920967,5.883580911142502e-07,0.001793434561293469,0.00015992346868921626,0.0015508068388076321,5.287630261395414e-06,1.0411559198706596e-11,4.115391767713483e-12,6.026814754774145e-08,2.1296735472666786e-07,0.0010488032531299708,4.556512918995864e-08,1.0300399313621249e-08,0.0009486528946342024,1.3574150469925122e-08,7.455286603915652e-08,1.74782744642038e-05,4.71108588973429e-07,4.7758456331187345e-06,4.6429160933568747e-10
2.713134209932799e-05,0.23662583502468587,3.76,0.0,0.0001869221830187048,0.2985496920225916,0.5394783892566989,0.10292426855827132,0.00021345607573715006,0.0430200036450456,0.49042120099002945,1.9566794608825872e-10,0.6871629451883431,3.5270542816203645e-06,4.539454998946631e-05,0.7416961157505648,0.0007951986630310769,4.090959979240096e-05,4.828172678177938e-05,0.0013551910299547108,0.25134441584821143,6.201921894837782e-05,5.881428805528182e-05,0.0032370083048171247,0.08046297748684524,9.163369889941096e-05,0.00019316588416560396,0.0005058691570833706,1.2703402987033349e-08,0.025585520996849662,1.2608639114943762e-09,0.000207457120595421,0.00015236387765573601,8.209142201872868e-05,1.2815344401373952e-06,1.661375928508042e-08,0.009271867493104529,0.007039694396015851,0.0054074116618925,0.025097183546836623,4.330902812069003e-08,1.6119943281285987e-10,0.0432452212360491,0.002559686914064515,5.299517565719453e-06,5.155142010931857e-07,1.2038952665287685e-05,0.03798510758280046,3.701855319639463e-05,2.9557079636650266e-11,2.5242072359511937e-09,0.04142986968980063,6.582855963678932e-05,7.468086058628045e-06,0.03438055696598142,3.1042811581886227e-07,5.464014221383588e-13,8.369212343554128e-07,1.508950110776057e-05,6.6857388573256274e-06,0.00017823162753959727,1.5399490604545383e-07,5.3927088773109337e-08,0.0027162228746969268,5.870095926283202e-07,0.00179335607346471,0.00015975323462315549,0.0015488426446026516,5.281076245393963e-06,1.0369131694198225e-11,4.098622236071954e-12,6.002084721995919e-08,2.1276086292155124e-07,0.0010503770322777062,4.5475422878202275e-08,1.0315829984941926e-08,0.0009504099918159873,1.3560766903046882e-08,7.458692291994247e-08,1.7495703754886907e-05,4.692886303718391e-07,4.763012832318791e-06,4.633660137372083e-10
2.7225082574754866e-05,0.23665427479593099,3.76,0.0,0.00018638974429607876,0.2977392440509824,0.5400609818237712,0.10303140579465538,0.00021300069359576093,0.042936220418062186,0.4909542667485951,1.9526561449101514e-10,0.6871639493885412,3.52579359814944e-06,4.52091925234336e-05,0.7427573699606443,0.000792285613148521,4.0695248334842086e-05,4.8133502012476377e-05,0.0013542871784889142,0.2507684012189623,6.182897143920572e-05,5.8714773298080735e-05,0.003226142860650244,0.0805624708697906,9.130401499762775e-05,0.00019285538041245902,0.0005036635627413804,1.2628500533398166e-08,0.02547857618811459,1.2518081814176372e-09,0.0002064780488884574,0.00015205846990405393,8.169260014958609e-05,1.273772968820444e-06,1.6486181310359993e-08,0.009260774908443962,0.00701195337611953,0.005401853646231939,0.02508043000636352,4.31290084203994e-08,1.6050535012064014e-10,0.043228105606645244,0.002557383034626998,5.2901734196216316e-06,5.130735956909188e-07,1.2033615685677198e-05,0.03803007192713402,3.703447879494708e-05,2.9436625853972664e-11,2.5090663031766316e-09,0.04149679879571272,6.580758082011767e-05,7.465375527467198e-06,0.03443505377972261,3.1092069377700265e-07,5.422055978557094e-13,8.359127099150618e-07,1.5052546349229781e-05,6.6818771086703824e-06,0.00017781059082613477,1.5346561537954483e-07,5.3728832263238944e-08,0.002713988676670948,5.856639861523564e-07,0.0017932740722379809,0.00015958395413344001,0.0015468896247987376,5.2745330933519885e-06,1.0326925872946056e-11,4.081940334001893e-12,5.977485398375894e-08,2.125544557467453e-07,0.0010519431209780525,4.538584207883259e-08,1.0331185194958393e-08,0.0009521579767103155,1.3547429565473493e-08,7.46203609550368e-08,1.7512913444062456e-05,4.674773779848497e-07,4.75026133008456e-06,4.624446552986402e-10
2.731882305018174e-05,0.23668259765726796,3.76,0.0,0.00018586368197504914,0.29693211392501534,0.5406413726066737,0.10313777023453108,0.00021254646532794692,0.04285279165195983,0.49148535011615324,1.9486485176531989e-10,0.6871650438067515,3.5245335623461805e-06,4.502479136756953e-05,0.7438137976826835,0.000789388119057595,4.0482480859296015e-05,4.798592392744982e-05,0.0013533812898265324,0.2501950661850944,6.163955286405067e-05,5.8615571504944925e-05,0.0032153303374023406,0.08066167947045554,9.097571065763542e-05,0.00019254564320030077,0.0005014706149199634,1.2554143623342453e-08,0.025372215625032665,1.242830311702326e-09,0.00020550511610477386,0.0001517540492045234,8.129626724233841e-05,1.2660688879892525e-06,1.635976388421203e-08,0.009249693274553474,0.0069843452379292495,0.005396297647408412,0.02506370202916531,4.294996460681326e-08,1.5981518104224326e-10,0.04321091841449723,0.0025550745823360653,5.280827525223522e-06,5.106475499167517e-07,1.2028214465865347e-05,0.03807469060443218,3.704996740332802e-05,2.9316790615573424e-11,2.494036289987521e-09,0.04156350902259971,6.578609605719959e-05,7.462611863422713e-06,0.034489396598250635,3.114118799291521e-07,5.380479418570372e-13,8.34901684681468e-07,1.5015692455314093e-05,6.677986415203956e-06,0.0001773906216129514,1.5293894797972133e-07,5.353162614651882e-08,0.002711746519214481,5.843212799271147e-07,0.0017931885898805468,0.00015941561958910213,0.0015449476552614055,5.268000854504081e-06,1.0284940827363222e-11,4.065345708807027e-12,5.9530162372989254e-08,2.1234813317016328e-07,0.001053501580508406,4.529638829743148e-08,1.0346465545485098e-08,0.0009538969145123191,1.3534138038494354e-08,7.465318482622748e-08,1.7529905042925363e-05,4.656747869798337e-07,4.7375905016615636e-06,4.615274945648524e-10
2.7412563525608617e-05,0.23671080423940868,3.76,0.0,0.00018534383928959556,0.2961282845246937,0.5412195713665057,0.10324336723997228,0.00021209338871723264,0.04276971519098197,0.4920144614879508,1.944656487265782e-10,0.6871662279766999,3.5232741804272143e-06,4.484134074842098e-05,0.7448654256968283,0.0007865060694736618,4.0271282448823195e-05,4.783898871971988e-05,0.0013524733773321485,0.24962439445527068,6.145095836558236e-05,5.85166807895471e-05,0.0032045704278518194,0.08076060474980462,9.064877959400023e-05,0.00019223666946343687,0.0004992902228829064,1.2480327520142442e-08,0.02526643652818244,1.2339295238987275e-09,0.000204538274676406,0.0001514506107109507,8.090240434570928e-05,1.2584217006875494e-06,1.623449485029773e-08,0.009238622669636567,0.0069568692413309475,0.005390743743493827,0.025046999566276346,4.277189207561895e-08,1.5912889882856606e-10,0.043193661463838066,0.0025527615930743216,5.27148015332931e-06,5.082359601941221e-07,1.2022749599919823e-05,0.038118965999508606,3.70650222252544e-05,2.9197570259963137e-11,2.4791162456203757e-09,0.04163000134525537,6.576411104822158e-05,7.459795660214351e-06,0.034543585809149915,3.119016777755398e-07,5.339280543417831e-13,8.338882029735294e-07,1.4978939234371492e-05,6.674067048402283e-06,0.0001769717211378174,1.5241488852765885e-07,5.33354653530308e-08,0.0027094965545026457,5.829814736853835e-07,0.0017930996582489454,0.00015924822342353127,0.0015430166135403304,5.261479050189102e-06,1.0243175171451615e-11,4.048837778574357e-12,5.9286763450054486e-08,2.1214189524316943e-07,0.001055052471654403,4.520705928194421e-08,1.0361671633493139e-08,0.0009556268700568957,1.3520891908920012e-08,7.468539922289017e-08,1.754668005939558e-05,4.638808127619135e-07,4.724999728392821e-06,4.606144926152716e-10
2.7506304001035493e-05,0.2367388951754978,3.76,0.0,0.00018483006382092647,0.295327738828845,0.5417955878197503,0.1033482021432252,0.0002116414615747017,0.04268698889480856,0.4925416111948515,1.9406799628023314e-10,0.6871675014271819,3.5220154589043947e-06,4.465883494255645e-05,0.7459122806318222,0.0007836393540918342,4.006163834711794e-05,4.7692692627345984e-05,0.0013515634539665203,0.2490563698499645,6.12631831435535e-05,5.84180992968832e-05,0.003193862826492418,0.08085924815833342,9.032321556927032e-05,0.00019192845619292638,0.0004971222966904664,1.2407047549773608e-08,0.025161236115625422,1.2251050497970324e-09,0.0002035774774769568,0.00015114814963861585,8.051099267996979e-05,1.2508309147047971e-06,1.6110362219335303e-08,0.009227563171357525,0.006929524651990781,0.005385192011646795,0.025030322565100814,4.259478621809457e-08,1.584464770026458e-10,0.0431763365350375,0.002550444102736777,5.262131571320741e-06,5.058387237969993e-07,1.2017221671027141e-05,0.038162900482984985,3.707964642827868e-05,2.9078961157310636e-11,2.4643052303514055e-09,0.04169627673329266,6.574163144178653e-05,7.456927506069832e-06,0.03459762180028306,3.1239009081893365e-07,5.298455410164385e-13,8.32872308641047e-07,1.4942286496176575e-05,6.67011927549743e-06,0.00017655389056208504,1.5189342179060204e-07,5.3140344838741046e-08,0.002707238932961169,5.816445717767188e-07,0.0017930073088677728,0.00015908175811996428,0.0015410963785650606,5.2549675391947724e-06,1.0201627374620054e-11,4.032415947293971e-12,5.904464826387294e-08,2.1193574202450455e-07,0.0010565958547856925,4.511785465472672e-08,1.0376804051871758e-08,0.0009573479078722402,1.350769076981519e-08,7.471700878260484e-08,1.756324000046652e-05,4.6209541090595183e-07,4.712488396749378e-06,4.597056110955954e-10
2.760004447646237e-05,0.23676687107646383,3.76,0.0,0.00018432220658961402,0.29453045989468624,0.542369431647812,0.10345228025322534,0.00021119068168413277,0.04260461063530681,0.4930668095171657,1.9367188535573022e-10,0.6871688636826897,3.520757404145816e-06,4.447726826599541e-05,0.7469543889975877,0.0007807878633757396,3.985353392181104e-05,4.754703189715074e-05,0.00135065153159374,0.2484909762775292,6.107622240897006e-05,5.831982516776659e-05,0.0031832072291503657,0.08095761113831922,8.999901235832127e-05,0.00019162100041293512,0.0004949667469926961,1.2334299063685874e-08,0.025056611603417968,1.2163561271011797e-09,0.00020262267772273013,0.00015084666123601708,8.012201359184189e-05,1.2432960415372442e-06,1.5987354094423295e-08,0.009216514856994176,0.006902310740054522,0.005379642528421423,0.02501367097020516,4.2418642421723764e-08,1.5776788922419503e-10,0.043158945389759354,0.0025481221472211557,5.252782042786612e-06,5.034557387024712e-07,1.2011631247898036e-05,0.038206496414364396,3.7093843125996976e-05,2.8960959689537074e-11,2.4496023107340823e-09,0.041762336151578816,6.571866285514218e-05,7.454007985347858e-06,0.034651504959732515,3.1287712256409686e-07,5.258000106144343e-13,8.318540448012303e-07,1.490573404663386e-05,6.666143356526976e-06,0.00017613713097896542,1.5137453263003098e-07,5.294625957481214e-08,0.0027049738036493114,5.803105873352508e-07,0.0017929115730032266,0.00015891621620267452,0.001539186830344617,5.2484668269101415e-06,1.016029573947886e-11,4.0160795547263724e-12,5.8803806940334506e-08,2.1172967354169772e-07,0.0010581317899587268,4.502877766063655e-08,1.039186339044643e-08,0.0009590600922525132,1.3494534217188456e-08,7.474801807993025e-08,1.7579586366085758e-05,4.603185372377433e-07,4.7000558971258595e-06,4.5880081194567614e-10
2.7693784951889245e-05,0.2367947325747495,3.76,0.0,0.00018382012380027798,0.2937364308996526,0.5429411124773598,0.10355560684226683,0.00021074104686424517,0.04252257830327324,0.49359006665654126,1.9327730699279922e-10,0.6871703142615134,3.5195000224183816e-06,4.429663507679036e-05,0.7479917771184278,0.0007779514889869317,3.9646954739687e-05,4.740200282479892e-05,0.0013497376234156786,0.24792819778303885,6.089007143341992e-05,5.822185656687834e-05,0.0031726033337777762,0.08105569511926373,8.967616379631105e-05,0.00019131429917807936,0.0004928234854406175,1.2262077485882145e-08,0.02495256020509211,1.2076820055079725e-09,0.00020167382916990275,0.00015054614080435932,7.97354486468501e-05,1.235816598546011e-06,1.5865458777998125e-08,0.009205477803085024,0.006875226782668457,0.0053740953693638335,0.024997044721866077,4.224345606951657e-08,1.5709310944403448e-10,0.043141489760695415,0.002545795762415639,5.243431828785462e-06,5.010869038706061e-07,1.2005978905700893e-05,0.038249756135621975,3.710761544424221e-05,2.8843562274143932e-11,2.435006565921408e-09,0.0418281805593298,6.569521084076715e-05,7.451037676441627e-06,0.034705235675908344,3.1336277651878916e-07,5.21791078429808e-13,8.308334547089237e-07,1.4869281691555069e-05,6.662139553525261e-06,0.00017572144338605616,1.508582059919234e-07,5.275320450556887e-08,0.002702701313500347,5.789795254438104e-07,0.001792812481515603,0.0001587515902654956,0.0015372878505604376,5.241976797552448e-06,1.0119179273690257e-11,3.999828212753626e-12,5.856423351788885e-08,2.115236899017421e-07,0.0010596603367328127,4.4939828524797046e-08,1.0406850234139872e-08,0.0009607634871169311,1.3481421855225147e-08,7.477843170558841e-08,1.759572064880754e-05,4.5855014772307665e-07,4.687701626410679e-06,4.579000578375084e-10
2.778752542731612e-05,0.23682248028707714,3.76,0.0,0.00018332367676627097,0.2929456351438572,0.5435106398792583,0.1036581871450742,0.00021029255497422358,0.04244088980872469,0.49411139273473476,1.9288425233928106e-10,0.6871718526760311,3.5182433202448608e-06,4.411692977688624e-05,0.749024471129351,0.0007751301237917718,3.944188656613269e-05,4.7257601750433335e-05,0.0013488217432411815,0.2473680185505815,6.070472554503244e-05,5.8124191698967336e-05,0.003162050840494498,0.08115350151770591,8.935466376572495e-05,0.00019100834959182917,0.0004906924246576308,1.2190378285420345e-08,0.024849079132234525,1.1990819433722254e-09,0.00020073088611843295,0.00015024658370363427,7.935127961872206e-05,1.228392108966297e-06,1.5744664711655706e-08,0.009194452085433619,0.006848272064014332,0.005368550608928895,0.024980443756133612,4.206922254113666e-08,1.564221118510615e-10,0.04312397135123978,0.0025434649842039025,5.23408118856914e-06,4.987321192390015e-07,1.2000265220925424e-05,0.03829268197080197,3.712096651763067e-05,2.872676535517212e-11,2.4205170841362997e-09,0.041893810909712996,6.567128089031543e-05,7.44801715173597e-06,0.034758814337535346,3.1384705619365585e-07,5.178183643239296e-13,8.298105815356624e-07,1.4832929240054051e-05,6.658108130494552e-06,0.00017530682868898155,1.5034442693427236e-07,5.256117457736582e-08,0.002700421607291266,5.77651387934673e-07,0.0017927100648548928,0.00015858787296982267,0.0015353993225860993,5.235497145957571e-06,1.0078276728145928e-11,3.983661418232557e-12,5.8325920318271416e-08,2.1131779127262642e-07,0.0010611815541529083,4.485100624491632e-08,1.0421765162819072e-08,0.0009624581559933528,1.346835329333808e-08,7.480825423571172e-08,1.7611644336804586e-05,4.567901985837015e-07,4.67542498795545e-06,4.570033119517482e-10
