Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41)
1.831903533275012e-06,0.3526282309769421,3.76,0.0,0.7411200561873302,0.999132654745448,0.0010073230216200305,2.6710112855532404e-05,6.675683718768643e-05,0.04236165043496771,0.042442124910362186,3.850017634459728e-11,0.007831848661349288,2.7039988773658123e-07,5.745115173915315e-06,4.012792121966923e-05,0.0002815123587301759,1.6019467097597051e-06,7.56293760775179e-05,0.0006460967414014311,0.00920072593833183,4.332517305283671e-05,1.0360948238096344e-05,2.566175736627045e-05,3.2241410160273894e-05,1.2059721672363429e-05,6.264967399289086e-07,2.3864305927571735e-06,8.553243728838178e-08,6.378401233828914e-07,1.91029760124068e-11,1.3949184132870008e-06,6.983465319211471e-07,8.926129356194217e-07,4.73213475032484e-10,6.682978909999888e-10,3.176870180698226e-05,5.302121626769275e-06,1.288439128679434e-05,4.3599166266200345e-08
1.8419623119652975e-06,0.35265708860743944,3.76,0.0,0.7406535254207607,0.999110300140839,0.0010342048305337491,2.6936092994890117e-05,6.847236720133686e-05,0.04258379189346486,0.04266669448946578,3.884886612888273e-11,0.008035326493559893,2.729005218279483e-07,5.900850927064116e-06,4.119985487325423e-05,0.00028818055751763923,1.6496219897912646e-06,7.748950876644747e-05,0.000662110907996736,0.009439191224565715,4.440781383752508e-05,1.067601801535216e-05,2.648917780785759e-05,3.3266767614772625e-05,1.2370273332907608e-05,6.590064928251077e-07,2.512254549977491e-06,8.762745179970858e-08,6.700410684550642e-07,2.0108246455012288e-11,1.4453849927058653e-06,7.3453701993111e-07,9.397577366826579e-07,4.986477736536272e-10,7.035337074149336e-10,3.197011632593838e-05,5.356641804294483e-06,1.2969590079483396e-05,4.504956300336102e-08
1.852021090655583e-06,0.35268629367861726,3.76,0.0,0.7401812845039177,0.9990873898143118,0.0010617663207454031,2.7163458832582372e-05,7.023168902892877e-05,0.04280572797022883,0.042891130146063675,3.920618301443167e-11,0.008243714746633261,2.754633978669183e-07,6.061050126043658e-06,4.230293122316766e-05,0.0002950007773827581,1.6987970576354293e-06,7.939401947959076e-05,0.0006785076550783951,0.009683411480505128,4.5517157800648746e-05,1.1000061877826823e-05,2.7341076128717992e-05,3.432289158619374e-05,1.2688760314411297e-05,6.931604720373587e-07,2.6445082845601317e-06,8.977208713696557e-08,7.03883380789381e-07,2.1164748464397932e-11,1.4978397811591489e-06,7.72551793935469e-07,9.893123574046669e-07,5.254103541276163e-10,7.405659778882989e-10,3.217477372672109e-05,5.411496346858527e-06,1.3057069677347856e-05,4.654771410082355e-08
1.8620798693458686e-06,0.35271585428949037,3.76,0.0,0.7397032004129824,0.9990639101775253,0.0010900244506710033,2.739224822140858e-05,7.203595008220372e-05,0.04302745510956165,0.04311543038361056,3.957258936510586e-11,0.008457125753940945,2.780918565130383e-07,6.225841791973917e-06,4.3438143766912546e-05,0.0003019761956644559,1.7495232982624506e-06,8.134394988728405e-05,0.0006952958659896793,0.00993351862333338,4.665387399844502e-05,1.1333321309227371e-05,2.821811573619803e-05,3.5410660971139354e-05,1.3015390907257774e-05,7.290401872502178e-07,2.7835122795482945e-06,9.196749260807159e-08,7.394516456813116e-07,2.2275025715445825e-11,1.552367605821836e-06,8.124807554568462e-07,1.0413967865074192e-06,5.535691968224245e-10,7.79483813854504e-10,3.238285836521106e-05,5.466691918450932e-06,1.3146904137081006e-05,4.8095327457895896e-08
1.8721386480361542e-06,0.35274577871489476,3.76,0.0,0.7392191372343379,0.9990398473134245,0.0011189966081095392,2.762250022795736e-05,7.388632928739663e-05,0.04324896966579375,0.04333959367374916,3.994857134279406e-11,0.008675674253943225,2.8078941158344174e-07,6.395358647976189e-06,4.460651970202927e-05,0.00030911004139159173,1.8018539967219893e-06,8.334036551926516e-05,0.000712484620408247,0.010189647407314265,4.781864882287825e-05,1.1676043865028956e-05,2.9120976076207597e-05,3.653097868099243e-05,1.3350379179108048e-05,7.667311205005474e-07,2.9296026549615357e-06,9.421484315148311e-08,7.768348607010045e-07,2.344174529247932e-11,1.609057074975476e-06,8.544181460148044e-07,1.0961368543494115e-06,5.831957170695473e-10,8.203806410004956e-10,3.259456378482584e-05,5.5222355763357475e-06,1.3239169638310655e-05,4.969418473476996e-08
1.8821974267264397e-06,0.352776075408835,3.76,0.0,0.7387289561093552,0.9990151869683942,0.0011487006214165579,2.7854255166253644e-05,7.578403800306043e-05,0.04347026790114046,0.04356361845579385,4.0334641873154156e-11,0.008899477434353176,2.8355975874037673e-07,6.569737225408575e-06,4.580912113823542e-05,0.00031640559538494286,1.8558444113544064e-06,8.538435628002152e-05,0.000730083198208602,0.010451935476470393,4.901218647149245e-05,1.2028483307617369e-05,3.0050352940054178e-05,3.7684772267331064e-05,1.3693945149186569e-05,8.063229164458092e-07,3.0831319146018886e-06,9.651533985721207e-08,8.16126669419848e-07,2.4667703533241845e-11,1.6680007480444755e-06,8.984627519777503e-07,1.15366451100869e-06,6.143649375410641e-10,8.633544029154502e-10,3.281009316437231e-05,5.5781347909630445e-06,1.3333944552771545e-05,5.1346145363558484e-08
1.8922562054167253e-06,0.3528067530078727,3.76,0.0,0.7382325151785063,0.9989899145442295,0.0011791547709760224,2.8087554632472403e-05,7.773032096571763e-05,0.04369134598351303,0.043787503136214774,4.073133892055871e-11,0.009128654976743533,2.8640678459633456e-07,6.749117973087361e-06,4.7047046356071195e-05,0.00032386619031380467,1.911551849771348e-06,8.747703697331132e-05,0.0007481010833750816,0.010720523417817348,5.023520943037557e-05,1.2390899743557374e-05,3.100695877296818e-05,3.8872994562532784e-05,1.4046314968376502e-05,8.479095815488853e-07,3.2444697276022074e-06,9.887021049546343e-08,8.5742560776394e-07,2.5955832141164864e-11,1.729295313131746e-06,9.447181187997908e-07,1.214118117247168e-06,6.471556692566944e-10,9.085077740502018e-10,3.302965978718642e-05,5.634397466877992e-06,1.3431309515850205e-05,5.305315082063398e-08
1.9023149841070109e-06,0.3528378203345532,3.76,0.0,0.7377296695248126,0.9989640150899197,0.0012103778009782313,2.832244154075391e-05,7.972645726414346e-05,0.04391219998428305,0.04401124608812313,4.113922748251897e-11,0.00936332910157942,2.893345762555662e-07,6.933645369567091e-06,4.832143111392083e-05,0.00033149521070437914,1.9690357476978487e-06,8.961954783588241e-05,0.0007665479679644588,0.010995554815134775,5.148845897057683e-05,1.2763559762966747e-05,3.199152298405535e-05,4.0096624335888276e-05,1.4407721105334939e-05,8.915896925834377e-07,3.4140037462714847e-06,1.012807100528023e-07,9.008353636922187e-07,2.7309204577672046e-11,1.7930417723679762e-06,9.932927750527812e-07,1.2776427489296916e-06,6.816507016532298e-10,9.559483823919046e-10,3.325348753254065e-05,5.6910319646769815e-06,1.3531347500599083e-05,5.481722917921785e-08
1.9123737627972964e-06,0.3528692864008707,3.76,0.0,0.7372202711166485,0.99893747329324,0.001242388931511723,2.8558960160157138e-05,8.177376134310188e-05,0.0441328258759999,0.044234845650758296,4.155890383782534e-11,0.009603624613658152,2.923474313115114e-07,7.1234680385527e-06,4.963345000535685e-05,0.00033929609289700806,2.028357750770068e-06,9.181305508040113e-05,0.0007854337561170988,0.011277176303253554,5.277269565832286e-05,1.3146736580971985e-05,3.300479225739155e-05,4.1356666965547836e-05,1.477840253884659e-05,9.374666148810348e-07,3.5921404618568725e-06,1.0374812127574284e-07,9.464650509363815e-07,2.8731042746738905e-11,1.8593456354005896e-06,1.0443004666802533e-06,1.344390515495133e-06,7.179370021704085e-10,1.005789042275646e-09,3.348181139034388e-05,5.748047124062653e-06,1.3634143894321668e-05,5.664049996262521e-08
1.922432541487582e-06,0.35290116041177194,3.76,0.0,0.7367041687499173,0.9989102734721477,0.0012752078709772515,2.879715615278905e-05,8.387358403737158e-05,0.04435321953006058,0.04445830012897766,4.1990993536548093e-11,0.00984966894793597,2.954498683204398e-07,7.318738867517506e-06,5.09843178688328e-05,0.0003472723249491966,2.089581799384588e-06,9.405875144759043e-05,0.0008047685681154942,0.011565537622836138,5.408869987938405e-05,1.3540710181216758e-05,3.4047530863953424e-05,4.2654155126627894e-05,1.5158604956642458e-05,9.856487307591235e-07,3.7793060999095073e-06,1.062737552216301e-07,9.944294975813728e-07,3.022472398441404e-11,1.928317121360607e-06,1.097860401916873e-06,1.414520893101542e-06,7.561059258301005e-10,1.0581479977714533e-09,3.371487800020179e-05,5.805452288052239e-06,1.3739786577834916e-05,5.852517932014437e-08
1.9324913201778676e-06,0.35293345176869406,3.76,0.0,0.7361812079896158,0.9988823995659764,0.0013088548288320687,2.903707661314933e-05,8.60273136369137e-05,0.04457337671433101,0.04468160779275002,4.243615273320103e-11,0.010101592215719353,2.9864663777238935e-07,7.519615129601147e-06,5.237529125183198e-05,0.0003554274464812495,2.152774216696895e-06,9.635785676756344e-05,0.0008245627444888227,0.011860791675625133,5.5437272377946015e-05,1.3945767461388993e-05,3.512052097405686e-05,4.399014949580843e-05,1.5548580960918415e-05,1.036249678587434e-06,3.975947557011076e-06,1.0885895181666711e-07,1.044849550309247e-06,3.1793788366512275e-11,2.0000713696581344e-06,1.1540975073346098e-06,1.4882010730929637e-06,7.962534353095941e-10,1.1131491771024416e-09,3.3952946215953914e-05,5.863257328396345e-06,1.3848366007520656e-05,6.04735855492284e-08
1.942550098868153e-06,0.3529661700731378,3.76,0.0,0.7356512311108093,0.9988538351264296,0.0013433505286729109,2.927877010873158e-05,8.823637698404855e-05,0.04479329309071833,0.044904766876653325,4.2895073987750303e-11,0.01035952725119705,3.0194273358129317e-07,7.726258608861683e-06,5.380766993166457e-05,0.0003637650484612295,2.21800379986832e-06,9.87116185303219e-05,0.0008448268501620423,0.012163094580132826,5.6819234810345144e-05,1.4362202380727186e-05,3.622456296995061e-05,4.53657394727562e-05,1.594859028079745e-05,1.0893886029695752e-06,4.182533380690246e-06,1.1150508042091644e-07,1.097852395175755e-06,3.3441946348210205e-11,2.0747286599700015e-06,1.2131426954948558e-06,1.565606326462026e-06,8.384803320349e-10,1.1709224585676953e-09,3.419628769685099e-05,5.921472672268016e-06,1.3959975300282895e-05,6.248814498951063e-08
1.9526088775584387e-06,0.35299932513027504,3.76,0.0,0.7351140770390403,0.998824563308361,0.0013787162216662068,2.9522286721923574e-05,9.050224060352161e-05,0.045012964212693594,0.045127775579378186,4.3368484229461445e-11,0.010623609658286693,3.0534340511702154e-07,7.93883572895604e-06,5.5282798495194326e-05,0.0003722887729258208,2.2853419146622135e-06,0.00010112131246537344,0.0008655716786478449,0.012472605727742106,5.823543031403038e-05,1.4790316109460945e-05,3.73604757581886e-05,4.6782043918711347e-05,1.6358899991988353e-05,1.1451904165364546e-06,4.399554794432912e-06,1.1421354040008088e-07,1.1535718958382165e-06,3.517308674980915e-11,2.152414641796244e-06,1.2751331447043583e-06,1.6469203850098396e-06,8.828924988463843e-10,1.2316039484618345e-09,3.444518752658706e-05,5.980109330284962e-06,1.407471032153383e-05,6.457139831613718e-08
1.9626676562487243e-06,0.3530329269525863,3.76,0.0,0.7345695812901981,0.9987945668603432,0.0014149737003342007,2.9767678093251154e-05,9.282641186635298e-05,0.04523238552276419,0.04535063206323755,4.3857144951946614e-11,0.010893977857767904,3.0885416980291306e-07,8.157517685322676e-06,5.6802067979867045e-05,0.0003810023126335615,2.3548625934915098e-06,0.00010358824313040327,0.000886808256279631,0.012789487839186662,5.968672409211666e-05,1.5230417180134381e-05,3.8529097081377805e-05,4.824021191257903e-05,1.6779784743902774e-05,1.2037860738686926e-06,4.627526769767442e-06,1.1698576170384235e-07,1.2121489502052385e-06,3.69912851034832e-11,2.2332605739756167e-06,1.3402125913920104e-06,1.7323358399330936e-06,9.296011548167302e-10,1.295336271502204e-09,3.4699944861453144e-05,6.039178925930833e-06,1.4192669776337278e-05,6.672600726204817e-08
1.97272643493901e-06,0.35306698576352924,3.76,0.0,0.7340175759098715,0.9987638281150185,0.0014521453127057922,3.0014997466012057e-05,9.521044018837623e-05,0.04545155234989526,0.045573334453684285,4.436185978723527e-11,0.01117077313467155,3.124808263032364e-07,8.382480580940039e-06,5.836691757850829e-05,0.00038990941064678185,2.426642637021088e-06,0.00010611374450891649,0.0009085478464834549,0.013113907021375753,6.11740040138968e-05,1.5682821640754393e-05,3.973128382887231e-05,4.974142352486993e-05,1.7211526994502424e-05,1.2653128580864908e-06,4.8669891474861265e-06,1.1982320545051218e-07,1.2737318665338564e-06,3.890081237639948e-11,2.3174035745641338e-06,1.4085316356432722e-06,1.8220545585975676e-06,9.787231228303266e-10,1.3622688742941442e-09,3.4960873608933604e-05,6.098693726444705e-06,1.4313955303844771e-05,6.895476180115176e-08
1.9827852136292954e-06,0.35310151200123513,3.76,0.0,0.7334578894122217,0.9987323289792256,0.0014902539768410496,3.0264299732347778e-05,9.765591826438424e-05,0.04567045990687977,0.04579588083883756,4.488347288595951e-11,0.011454139685892524,3.162294683259159e-07,8.61390556573357e-06,5.997883641045633e-05,0.0003990138598384607,2.5007617194293953e-06,0.00010869918061674629,0.0009308019540867091,0.013446032824526038,6.269818123168067e-05,1.614785320969928e-05,4.0967912345955046e-05,5.128689060983706e-05,1.7654417253158058e-05,1.3299146806673763e-06,5.118507810146513e-06,1.2272736451771478e-07,1.3384767600577663e-06,4.0906144086181506e-11,2.4049868814947735e-06,1.4802480604492873e-06,1.9162881202875464e-06,1.0303811105637113e-09,1.43255834238488e-09,3.52283031381228e-05,6.158666675251294e-06,1.4438671575166214e-05,7.126058782683025e-08
1.992843992319581e-06,0.3531365163222304,3.76,0.0,0.7328903467184013,0.9987000509238979,0.00152932319573846,3.051564148080394e-05,0.0001001644833388089,0.045889103287656496,0.046018269269019446,4.542286739586788e-11,0.011744224667990896,3.201064990667586e-07,8.85197897970305e-06,6.163936536169844e-05,0.0004083195023200852,2.5773024974347193e-06,0.00011134594611730039,0.0009535823296610807,0.013786038299560063,6.426019081433104e-05,1.6625843432315384e-05,4.2239878741019844e-05,5.287785761615791e-05,1.810875433181198e-05,1.3977423950749886e-06,5.382675908081609e-06,1.2569976413879523e-07,1.4065479712917747e-06,4.3011969825288264e-11,2.4961601244509223e-06,1.5555271652486155e-06,2.0152582717519153e-06,1.0847040055387598e-09,1.5063687314772203e-09,3.5502579023398334e-05,6.21911142600799e-06,1.4566926394824226e-05,7.364655536291599e-08
2.0029027710098666e-06,0.35317200960518375,3.76,0.0,0.7323147690945586,0.9986669749737318,0.0015693770726341123,3.076908104543137e-05,0.00010273781851387135,0.046107477464575504,0.046240497756303144,4.598097491685971e-11,0.012041178245143846,3.2411864632234265e-07,9.096892499841053e-06,6.335009899678411e-05,0.0004178302287864701,2.6563507231921327e-06,0.00011405546694539387,0.000976900973897098,0.014134100055727981,6.5860992397865e-05,1.7117131839121484e-05,4.3548099190234555e-05,5.4515602416514075e-05,1.8574845604746783e-05,1.4689541248054968e-06,5.660115141235846e-06,1.287419625046093e-07,1.4781185072225221e-06,4.522320321150048e-11,2.591079608400906e-06,1.6345421143608833e-06,2.1191974033999893e-06,1.1418271849539618e-09,1.5838719133955043e-09,3.5784063822847914e-05,6.280042378348517e-06,1.4698830805948803e-05,7.61158873471874e-08
2.012961549700152e-06,0.35320800295467236,3.76,0.0,0.7317309740894665,0.9986330816966132,0.0016104403267021119,3.102467855648255e-05,0.00010537765409614489,0.04632557728561058,0.04646256427407414,4.655877497279491e-11,0.012345153637207989,3.2827297829966434e-07,9.348843290911479e-06,6.51126875453991e-05,0.00042754997777336547,2.737995361167659e-06,0.00011682920093949,0.0010007701420073328,0.014490398318405717,6.750157085348875e-05,1.762206610553273e-05,4.489351023913481e-05,5.620143715642184e-05,1.9053007277273546e-05,1.5437156064824725e-06,5.951477099234386e-06,1.3185555137031674e-07,1.553370506664153e-06,4.7544992282338616e-11,2.689908609255983e-06,1.717474300933606e-06,2.2283490470334036e-06,1.2018928410344544e-09,1.665247937418028e-09,3.6073137893010105e-05,6.341474715406933e-06,1.483449919937695e-05,7.867196903058556e-08
2.0230203283904377e-06,0.35324450770496907,3.76,0.0,0.7311387754718126,0.9985983511928056,0.0016525383091656241,3.128249599276051e-05,0.00010808576898248059,0.04654339747151805,0.046684466756606285,4.715729112151161e-11,0.012656307167848952,3.3257692015159494e-07,9.608034160155461e-06,6.69288389665969e-05,0.000437482734823553,2.822328709096345e-06,0.000119668638482143,0.0010252023481550781,0.014855116987019579,6.918293697343217e-05,1.8141002213006706e-05,4.627706910056316e-05,5.793670912266898e-05,1.95435646636642e-05,1.622200548655948e-06,6.257444662186806e-06,1.3504215666676232e-07,1.6324957311301455e-06,4.9982730351887496e-11,2.792817682129503e-06,1.8045137270458988e-06,2.3429683960347063e-06,1.2650503226785662e-09,1.7506854076125153e-09,3.637020024155438e-05,6.4034244432097485e-06,1.4974049426830405e-05,8.131835803875381e-08
2.0330791070807233e-06,0.3532815354238435,3.76,0.0,0.7305379831671996,0.9985627630838869,0.0016956970198280397,3.154259723567951e-05,0.00011086399208624649,0.04676093261294172,0.046906203098653995,4.777760220344193e-11,0.012974798312692066,3.370382712681619e-07,9.874673715989632e-06,6.880032109380247e-05,0.0004476325315570011,2.9094465231309144e-06,0.00012257530314840513,0.0010502103699050272,0.015228443693043619,7.090612817494481e-05,1.8674304611504617e-05,4.7699753948334e-05,5.972280163171451e-05,2.0046852474664336e-05,1.7045910069871385e-06,6.578733464822379e-06,1.3830343911598636e-07,1.7156960826491433e-06,5.2542067349169245e-11,2.8999849826905035e-06,1.8958594006357897e-06,2.463322848968634e-06,1.3314564942175342e-09,1.8403818768341284e-09,3.667566941959402e-05,6.4659084320282616e-06,1.511760291835356e-05,8.40587951461798e-08
2.043137885771009e-06,0.35331909791637783,3.76,0.0,0.7299284031949023,0.9985262965014338,0.0017399431240338213,3.180504812509945e-05,0.00011371420380483525,0.04697817716746349,0.04712777115506289,4.8420843857503814e-11,0.01330078974744498,3.4166522335463935e-07,1.0148976530759037e-05,7.072896386382417e-05,0.00045800344464052276,2.999448147287247e-06,0.0001255507523619283,0.0010758072526922148,0.015610569858012327,7.267220922281122e-05,1.9222346383150956e-05,4.91625642059677e-05,6.156113493840842e-05,2.056321511493455e-05,1.7910777765267147e-06,6.91609342665308e-06,1.4164109485036432e-07,1.8031841500336112e-06,5.522892165788701e-11,3.011596602120884e-06,1.9917197499413343e-06,2.589692577588392e-06,1.4012761121459102e-09,1.934544258068963e-09,3.698998445539521e-05,6.528944459787694e-06,1.5265284804203062e-05,8.689721581719375e-08
