Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66),C2H2F3(67),S(4446),CF2O(49),S(6032),S(2070)
6.79297989909212e-08,0.9261530521671271,3.0137979029837147e-05,5.061889521439476e-07,1.978040150636202e-06,3.4019311381566555e-05,0.0,0.0,9.883054803634841e-06,9.349724140197051e-09,2.76500137207881e-07,3.141128627828531e-06,9.638978639336776e-07,5.535644091629019e-15,1.7122260732745554e-10,9.083879403388458e-07,6.179747707635054e-05,1.3468808406748413e-07,3.2813758033726766e-13,4.938207206659835e-13,3.1341498545499214e-07,1.8866871545184147e-06,1.076343446572261e-06,6.696079945907716e-11,2.0633144306382915e-09,2.741260541116623e-09,2.0823093655178163e-07,0.01106353869816048,7.590497633415717e-08,6.405004964218728e-07,2.9990726776624914e-11,8.465815117492503e-14,4.979915437758015e-09,1.6384131666531027e-09,3.76,0.0,0.857573686415775,0.9967971990847446,1.351192402242332e-06,0.0010703749467725898,0.011066890695351843,9.135321252645848e-07,5.395223365170859e-05,7.876484418219913e-07,1.633798834500494e-10,4.49260451019587e-10,2.6539133111755396e-11,3.4192646463333815e-13,1.7556740698205278e-11,6.845405957203636e-05,7.456356114107364e-08,3.733796855952177e-09,3.710153282382942e-13,3.458997517425861e-13,3.585265781029238e-08,4.702895344666014e-11,6.541273235373529e-06,2.1939823714006153e-12,2.146332857852303e-13,1.4336653091545359e-12,9.634173023587145e-16,3.316608768576487e-17,8.52921396048285e-10,7.6453645522433e-17,1.3653509565849483e-11,2.6171466699919454e-10,1.0584213599444871e-12,4.976913702487747e-12,4.6767180271309216e-11,5.50380032440332e-13,6.476016855084781e-13,1.9655499371084074e-18,5.1396223089694647e-20,5.289087945868055e-10,3.8541993970289426e-07,1.472449560883663e-10,9.333602887091472e-10,0.003187079998611912,1.042770605566754e-13,1.2238836784665792e-09,1.8323482321248833e-17,1.6943882543013033e-18,0.0010622251813785127,9.52919397514737e-10,3.9541200637837055e-15,1.9370967245812638e-07,9.127431485331135e-17,6.3442860232057614e-15,5.586322326767691e-16,1.2384463037562519e-14,6.032528420913544e-13,1.1048409278778107e-09,5.679803202590246e-10
6.96168244492169e-08,0.926202978689447,3.127029847543738e-05,5.274306028944494e-07,2.083086928324265e-06,3.612461376966626e-05,0.0,0.0,1.0133583399918914e-05,9.831220930232017e-09,2.9647491970990785e-07,3.261084351426639e-06,1.0273213616169947e-06,6.114940688010298e-15,1.797747584365195e-10,9.111697285892117e-07,6.313886574826517e-05,1.4113678226351841e-07,3.6837084872930135e-13,5.543681943837789e-13,3.357824129957083e-07,1.966539793119704e-06,1.0770810747254987e-06,7.066637406669959e-11,2.113419193768141e-09,2.9786291350385066e-09,2.1820160727399919e-07,0.011336257156199674,7.83192280141873e-08,6.432747235863749e-07,3.153718351269421e-11,9.199751402138215e-14,5.272384625998019e-09,1.7613070163376892e-09,3.76,0.0,0.8572698453436799,0.9967966645936843,1.4605518472791337e-06,0.0010969470185337562,0.011339768577231424,9.436405839871472e-07,5.681896756596785e-05,8.108360056798392e-07,1.8033366323608372e-10,4.839878985675929e-10,2.992382836303603e-11,3.6688470901414346e-13,1.9281223029147132e-11,7.01135045996879e-05,7.830791857060959e-08,4.011110524650301e-09,3.74413000636352e-13,3.4713648390786794e-13,3.597462899866928e-08,4.8611582383605044e-11,6.729110546472874e-06,2.2072009707741143e-12,2.306647523771419e-13,1.5884342113637006e-12,1.0593487275926144e-15,3.734714296487194e-17,9.171107350100354e-10,8.354316668911121e-17,1.4378812281444018e-11,2.8209780444625865e-10,1.1172786675483036e-12,5.321815401897289e-12,4.9289378174557994e-11,5.985278655839888e-13,6.888342915003086e-13,2.300903270400216e-18,5.649142417694313e-20,5.572338536315401e-10,3.861954561844626e-07,1.5906694493368244e-10,9.56504214136553e-10,0.003187078295123412,1.166993272698896e-13,1.2546376736066124e-09,1.9718609259371687e-17,2.0154090416533106e-18,0.0010883992795633272,1.0251293303840832e-09,4.3711122251963575e-15,2.0990011802684176e-07,9.647240941872728e-17,6.969531825509917e-15,6.182623885097305e-16,1.3691328414570723e-14,6.64809702184298e-13,1.1701130805827807e-09,5.865077608519203e-10
7.13038499075126e-08,0.9262529034691191,3.241768756406753e-05,5.48990750591034e-07,2.1905902637449386e-06,3.8306016048286976e-05,0.0,0.0,1.0384623756286257e-05,1.0325493921670569e-08,3.174918790057459e-07,3.3814257496505967e-06,1.0930187646447499e-06,6.736671267852675e-15,1.8848137163717506e-10,9.136553259757927e-07,6.447168943029233e-05,1.4772616239977715e-07,4.123480895358917e-13,6.207473218039985e-13,3.5913919368370436e-07,2.047434800415491e-06,1.0777061728447218e-06,7.44801124389169e-11,2.163246800602057e-09,3.2297679404029664e-09,2.284249905515954e-07,0.011608876027235562,8.074214163547098e-08,6.460274124871996e-07,3.313135563973659e-11,9.976456112798952e-14,5.574062857212846e-09,1.8915598090419216e-09,3.76,0.0,0.8569660193458787,0.9967961232154375,1.5755741642369144e-06,0.0011235177013926916,0.011612550926985644,9.740914613780242e-07,5.9775613945530695e-05,8.342915934415276e-07,1.9860673314110804e-10,5.20579998107715e-10,3.3646657564077166e-11,3.930675366220253e-13,2.1128828648183925e-11,7.177099709762213e-05,8.214378221363305e-08,4.301775817699009e-09,3.7752471722754186e-13,3.48243656869042e-13,3.608481785122553e-08,5.02123851348475e-11,6.9181469584629545e-06,2.2205290512566524e-12,2.4745845693015926e-13,1.7558031001696611e-12,1.1622139222160896e-15,4.1934478797440713e-17,9.844089338840147e-10,9.11072988041e-17,1.512525716793102e-11,3.0355218229765234e-10,1.1778053182834157e-12,5.683768179364756e-12,5.1881284637383934e-11,6.49453262205593e-13,7.315320444807248e-13,2.684071402620004e-18,6.195337679913101e-20,5.864191752183942e-10,3.8698254700281476e-07,1.715152512186341e-10,9.796396943243398e-10,0.0031870765696588375,1.3025232622740032e-13,1.2851931836355945e-09,2.120389052663055e-17,2.3874721581710943e-18,0.0011145629636795356,1.100869931829716e-09,4.8208630712066584e-15,2.2703975338599602e-07,1.0182121471541514e-16,7.638150166605555e-15,6.825645104804728e-16,1.510086503818894e-14,7.309407648253086e-13,1.2373633917040658e-09,6.050898840691837e-10
7.299087536580831e-08,0.9263028266723875,3.358011495135312e-05,5.708682488828869e-07,2.300529895823918e-06,4.056446124861993e-05,0.0,0.0,1.0636196101600244e-05,1.0832603965813293e-08,3.395860455119216e-07,3.5021154710116046e-06,1.1609959090223816e-06,7.402622085692102e-15,1.9733927489244428e-10,9.158736933594174e-07,6.579600559188056e-05,1.5445709708034939e-07,4.603107558893505e-13,6.933748258664766e-13,3.835037718954641e-07,2.1293434229623724e-06,1.078230947028348e-06,7.840286983678758e-11,2.212799149124131e-09,3.4951086350813567e-09,2.389042548200057e-07,0.011881395300295031,8.317363669019096e-08,6.487637756599596e-07,3.477419285678219e-11,1.0797180298246785e-13,5.885040448301781e-09,2.029481470462881e-09,3.76,0.0,0.8566622073952426,0.9967955748915462,1.696387221446325e-06,0.001150086936764518,0.011885237755686383,1.0048832915815768e-06,6.282319297810803e-05,8.5801420370965e-07,2.182706020138877e-10,5.591026328013139e-10,3.7732675909808177e-11,4.205074268221101e-13,2.310539670730994e-11,7.342653810950175e-05,8.60711410080617e-08,4.6061023727861206e-09,3.8037080390379846e-13,3.4923355548042577e-13,3.6184396725019296e-08,5.1831269653260195e-11,7.108380313757846e-06,2.2339882138922246e-12,2.6503134339480247e-13,1.936491776332144e-12,1.2723445410215035e-15,4.695651425826601e-17,1.0548864492252417e-09,9.916686861184694e-17,1.589299175811117e-11,3.2610864737221884e-10,1.2400055377140899e-12,6.06312660465033e-12,5.454309520131357e-11,7.032340634771665e-13,7.757071583336053e-13,3.1206143361352748e-18,6.779956550781778e-20,6.164727292352133e-10,3.877817630280842e-07,1.8460679117344921e-10,1.00276672855314e-09,0.003187074822034008,1.4500822745312337e-13,1.3155511867833107e-09,2.2784498869931282e-17,2.817213052832191e-18,0.0011407161981898627,1.1802228277630562e-09,5.305124356374995e-15,2.451618298476662e-07,1.0732109588754186e-16,8.351933357553623e-15,7.517776523536835e-16,1.6618484045721634e-14,8.018649067239069e-13,1.3065930716063198e-09,6.23724411526094e-10
7.467790082410401e-08,0.9263527484655453,3.4757555815758205e-05,5.930621679988652e-07,2.4128864539961257e-06,4.290089024189734e-05,0.0,0.0,1.0888320687272186e-05,1.1352613123750428e-08,3.627926601904313e-07,3.6231198934799485e-06,1.2312573990696262e-06,8.114604964118517e-15,2.0634554694180023e-10,9.178511227564337e-07,6.711187153063046e-05,1.613305424186657e-07,5.125091418097332e-13,7.726874038792529e-13,4.0889455163807807e-07,2.2122376763059848e-06,1.0786662674335147e-06,8.243552304338915e-11,2.262078146693271e-09,3.77508735803835e-09,2.496426514033121e-07,0.012153814964461171,8.56136512828996e-08,6.514883881082564e-07,3.646663873302878e-11,1.1663169855243466e-13,6.2054113788923794e-09,2.1753874178157063e-09,3.76,0.0,0.8563584084686268,0.9967950195603925,1.8231177507471125e-06,0.001176654666416949,0.012157829074215164,1.0360147758255459e-06,6.596272089006185e-05,8.820029587410689e-07,2.393992053252836e-10,5.996235346360078e-10,4.2208203431339074e-11,4.4923700201838426e-13,2.5216937332606943e-11,7.508012867615032e-05,9.00899844914491e-08,4.924399535012444e-09,3.829705872829495e-13,3.501173787272007e-13,3.627443016185551e-08,5.346815382112903e-11,7.29980846050058e-06,2.2475978254504626e-12,2.8340040229994955e-13,2.1312460609359723e-12,1.3900819248643052e-15,5.2442942096212636e-17,1.1286135260986063e-09,1.0774323646632336e-16,1.668216248929829e-11,3.497982559260782e-10,1.3038834970943493e-12,6.460241738098942e-12,5.7275002960903644e-11,7.599477998253835e-13,8.213716816311907e-13,3.6166028372583425e-18,7.404798524990629e-20,6.474025576436389e-10,3.8859354998448127e-07,1.9835852103066937e-10,1.025885316116112e-09,0.003187073052054371,1.6104188289329086e-13,1.345712722011448e-09,2.4465810122116706e-17,3.311946573923857e-18,0.00116685894707233,1.263269465121222e-09,5.825701582249519e-15,2.6430005761842463e-07,1.1297241254461146e-16,9.112699340361185e-15,8.261468358628544e-16,1.8249744787072258e-14,8.778059153433552e-13,1.37780310030296e-09,6.424092932704378e-10
7.636492628239972e-08,0.9264026690149444,3.5949991146855064e-05,6.155717730860528e-07,2.52764146020677e-06,4.531624212811032e-05,0.0,0.0,1.1141017778098401e-05,1.1885584676513027e-08,3.8714714439767984e-07,3.744408779817956e-06,1.3038066586493909e-06,8.874458643547995e-15,2.154975103167768e-10,9.19611459867426e-07,6.841934435545582e-05,1.6834753224880255e-07,5.692024653098893e-13,8.591422545996282e-13,4.3532990508244033e-07,2.2960903243764947e-06,1.0790218169410027e-06,8.657896992270064e-11,2.3110857079425907e-09,4.0701448789729796e-09,2.6064351023261183e-07,0.012426135008798524,8.806213982665594e-08,6.542052667611609e-07,3.8209629463467374e-11,1.2575665310525598e-13,6.535273233448324e-09,2.3295985361120526e-09,3.76,0.0,0.8560546215464294,0.9967944571575215,1.955891394428747e-06,0.001203220832468786,0.012430324893245503,1.0674847666450543e-06,6.919521041176412e-05,9.062570927162819e-07,2.6206895290954694e-10,6.422123387249413e-10,4.710086307747164e-11,4.79289024647454e-13,2.746963620682103e-11,7.673176983560807e-05,9.420030282145629e-08,5.2569763560784386e-09,3.853423738931595e-13,3.509053241739464e-13,3.6355883815851445e-08,5.512296452665846e-11,7.492429252561589e-06,2.26137529641616e-12,3.025826781693866e-13,2.3408383650174816e-12,1.5157773587650243e-15,5.842475893551539e-17,1.2056601978883955e-09,1.1685830537631665e-16,1.7492914796402454e-11,3.7465227212535267e-10,1.3694433188194345e-12,6.8754614859219445e-12,6.007719877191182e-11,8.196716863686262e-13,8.685375107759546e-13,4.178654062051306e-18,8.071715498209652e-20,6.792167870697739e-10,3.894182684266448e-07,2.127874364496824e-10,1.0489954563125316e-09,0.0031870712595160494,1.7843085449775388e-13,1.3756788770566715e-09,2.625340485671402e-17,3.879718721107708e-18,0.0011929911738190033,1.350091112413425e-09,6.384454649875593e-15,2.84488607071457e-07,1.187755192988266e-16,9.922291421228698e-15,9.059230444536326e-16,2.0000354943378703e-14,9.589924753096377e-13,1.4509942507218537e-09,6.611426844015402e-10
7.805195174069542e-08,0.9264525884869977,3.715740710156664e-05,6.383965044497604e-07,2.644777325582899e-06,4.781145458199832e-05,0.0,0.0,1.139430764343372e-05,1.243158313467622e-08,4.126850714772818e-07,3.865954961699596e-06,1.378645980726547e-06,9.684050224151247e-15,2.2479272316209246e-10,9.211763120581492e-07,6.971848097141177e-05,1.7550917281944837e-07,6.306589514342494e-13,9.532176114932096e-13,4.6282818078531885e-07,2.3808748594340526e-06,1.0793062231554335e-06,9.083412900119549e-11,2.359823753011513e-09,4.3807267652737835e-09,2.719102358367545e-07,0.012698355422287488,9.051907102253401e-08,6.569179402001988e-07,4.0004092838139917e-11,1.3535901655060254e-13,6.874727135104449e-09,2.492441159328063e-09,3.76,0.0,0.8557508456121932,0.996793887615937,2.094832752194937e-06,0.0012297853773882955,0.01270272522322856,1.0992922534131773e-06,7.252167119882375e-05,9.307759408990441e-07,2.863587773695853e-10,6.869406375981189e-10,5.243961940736324e-11,5.106963944571599e-13,2.986985928879568e-11,7.838146262318761e-05,9.840208679628498e-08,5.604141593462285e-09,3.875034442736604e-13,3.516066677831151e-13,3.642963280869001e-08,5.679563681492253e-11,7.686240549536191e-06,2.2753363251157946e-12,3.225952767167709e-13,2.566068272472045e-12,1.6497923379719811e-15,6.493429599773686e-17,1.2860962861225617e-09,1.265345300362256e-16,1.832539319628909e-11,4.0070216664584344e-10,1.4366890814376982e-12,7.309130929864494e-12,6.294987144099503e-11,8.824826195976216e-13,9.172164019594688e-13,4.813968990185717e-18,8.782613170094062e-20,7.119236409648026e-10,3.902562101074475e-07,2.2791057198807147e-10,1.0720971484421788e-09,0.0031870694442068122,1.9725544188280368e-13,1.4054507785291406e-09,2.815307003981918e-17,4.529361056380616e-18,0.0012191128414347349,1.4407688602756375e-09,6.983298518369445e-15,3.0576211001216184e-07,1.2473076626038658e-16,1.0782578018436e-14,9.913632167618151e-16,2.1876170621660428e-14,1.0456581548437412e-12,1.5261671096182717e-09,6.799229240495988e-10
7.973897719899113e-08,0.9265025070481856,3.837979442304433e-05,6.615359595636671e-07,2.7642773424793268e-06,5.0387464160059947e-05,0.0,0.0,1.1648210548696368e-05,1.299067424742757e-08,4.394421400113424e-07,3.987734050751106e-06,1.4557765752991267e-06,1.0545276684189433e-14,2.342289701167646e-10,9.225652421678305e-07,7.100933806607699e-05,1.828166379391064e-07,6.971559154644703e-13,1.0554132823311702e-12,4.914077116130124e-07,2.4665654825519137e-06,1.0795271754162396e-06,9.520193907113932e-11,2.408294206082669e-09,4.707283545993093e-09,2.834463035852121e-07,0.012970476193766872,9.298442609200182e-08,6.596295096976872e-07,4.1850947402835227e-11,1.4545108226691253e-13,7.223877672582776e-09,2.664247056019498e-09,3.76,0.0,0.8554470796522472,0.9967933108663708,2.2400654279087664e-06,0.001256348243991489,0.01297503007438172,1.131436349092203e-06,7.594311021256015e-05,9.55558929642982e-07,3.123501831314942e-10,7.338820354995377e-10,5.825481790267774e-11,5.434921460465259e-13,3.242415766708405e-11,8.002920807152957e-05,1.0269532787506517e-07,5.9662037095871266e-09,3.8947005952917416e-13,3.5222983907805433e-13,3.649646952524854e-08,5.848611310879958e-11,7.881240216741224e-06,2.289495111578558e-12,3.434553718220861e-13,2.8077631365155245e-12,1.792498841823095e-15,7.200525036817115e-17,1.3699914003102336e-09,1.3679492584044676e-16,1.9179741364069372e-11,4.279796153886849e-10,1.5056248242478714e-12,7.761592632210369e-12,6.58932078981573e-11,9.484571751946578e-13,9.674199820466815e-13,5.530371736782133e-18,9.539452488001679e-20,7.455314513822068e-10,3.911076112480131e-07,2.437450006158906e-10,1.0951903918004406e-09,0.00318706760590695,2.1759870961273646e-13,1.4350295837828493e-09,3.0170800684432364e-17,5.270547856255007e-18,0.0012452239124359158,1.535383622033297e-09,7.624203869549017e-15,3.281556609269346e-07,1.3083849949287884e-16,1.1695452423880456e-14,1.0827302398371887e-15,2.388319642686514e-14,1.1380413922184703e-12,1.603322096346225e-09,6.98748516503524e-10
8.142600265728683e-08,0.9265524248650584,3.9617147916956655e-05,6.849898767196792e-07,2.886125672570813e-06,5.304520657223254e-05,0.0,0.0,1.1902746747198193e-05,1.3562925011114462e-08,4.674541486442059e-07,4.109724174677543e-06,1.5351986157481462e-06,1.146006645911974e-14,2.4380425248939864e-10,9.237959485341811e-07,7.229197209737725e-05,1.9027116454164494e-07,7.689798465233675e-13,1.1662511952432992e-12,5.210868223796263e-07,2.5531370846237093e-06,1.07969152844627e-06,9.968335881460215e-11,2.4564989941715634e-09,5.0502708725807586e-09,2.9525525616331855e-07,0.013242497311883632,9.545819723279822e-08,6.623427025711101e-07,4.375110178962756e-11,1.5604508637866458e-13,7.582832821477722e-09,2.845353418939386e-09,3.76,0.0,0.8551433226553817,0.9967927268375311,2.3917120758964533e-06,0.0012829093754403139,0.013247239456679511,1.1639162781238243e-06,7.946053206300699e-05,9.80605567203609e-07,3.4012729613173294e-10,7.831122026988537e-10,6.457822490608186e-11,5.7770944664414e-13,3.5139272544749067e-11,8.167500721065802e-05,1.0708001819819184e-07,6.343470870975488e-09,3.912574780737674e-13,3.527824916418194e-13,3.6557110862882194e-08,6.01943424953723e-11,8.077426125210853e-06,2.303864544615804e-12,3.6518021229338775e-13,3.066778689946677e-12,1.9442796152269882e-15,7.96727168295223e-17,1.457414937790426e-09,1.4766307787310974e-16,2.0056102201957405e-11,4.5651649830130997e-10,1.5762545515075279e-12,8.233186918456233e-12,6.89073933531619e-11,1.0176716068889061e-12,1.0191597584912268e-12,6.336350811358213e-18,1.0344251130477957e-19,7.800486704167282e-10,3.9197266322007976e-07,2.6030783326906897e-10,1.1182751856740423e-09,0.0031870657443900897,2.395465141364772e-13,1.464416474275221e-09,3.2312801533098935e-17,6.113856084089653e-18,0.0012713243488492389,1.6340161342717789e-09,8.309197778599689e-15,3.5170481820686806e-07,1.3709906143106325e-16,1.2662832577277872e-14,1.1802929421240876e-15,2.602758551269893e-14,1.2363854822409038e-12,1.6824594796940246e-09,7.17618114280768e-10
8.311302811558254e-08,0.9266023421042393,4.086946598012703e-05,7.087581201901105e-07,3.010307331635817e-06,5.5785616921777635e-05,0.0,0.0,1.2157936472293404e-05,1.4148403677285154e-08,4.96756972394381e-07,4.231905736711805e-06,1.6169112836537477e-06,1.2430381066984705e-14,2.5351677794328013e-10,9.248844315825429e-07,7.356643928274385e-05,1.978740486425259e-07,8.464264918038008e-13,1.286275951353343e-12,5.518838372130762e-07,2.6405652278808524e-06,1.0798053942290548e-06,1.0427936644728243e-10,2.5044400461002157e-09,5.410149676138517e-09,3.073407002607838e-07,0.01351441876504889,9.794038626973089e-08,6.650599188310015e-07,4.570545419650548e-11,1.671532074669047e-13,7.951703861155286e-09,3.036102858223276e-09,3.76,0.0,0.8548395736125587,0.9967921354563247,2.5498944466023314e-06,0.001309468715240763,0.01351935337984641,1.1967313653805171e-06,8.307493931760849e-05,1.0059154353189583e-06,3.6977691411912404e-10,8.347089298285528e-10,7.144306819222326e-11,6.13381594102733e-13,3.802214035226321e-11,8.331886106803555e-05,1.1155615060760385e-07,6.736250947389082e-09,3.9287998044835473e-13,3.532715689330038e-13,3.661220494616971e-08,6.192028007355437e-11,8.274796151691696e-06,2.318456365525179e-12,3.8778712841813e-13,3.3439996694490378e-12,2.1055284575768205e-15,8.797322028548127e-17,1.5484360835901295e-09,1.591631498656106e-16,2.095461790129864e-11,4.863448982934e-10,1.6485822362781229e-12,8.724252139190144e-12,7.199261143708398e-11,1.0902018462478544e-12,1.0724471283847854e-12,7.241102394110244e-18,1.1199085029543267e-19,8.154838813487356e-10,3.928515211616435e-07,2.7761621843826655e-10,1.1413515293373251e-09,0.0031870638594239296,2.631875304150969e-13,1.4936126501285232e-09,3.4585488758154415e-17,7.070828260972137e-18,0.0012974141122104861,1.7367469574143866e-09,9.040364390744446e-15,3.764456053390829e-07,1.435127912633256e-16,1.3686660852044831e-14,1.2843260862090568e-15,2.8315639612603008e-14,1.340938562761551e-12,1.7635793929849234e-09,7.365305029376384e-10
8.480005357387824e-08,0.9266522589324265,4.21367501766432e-05,7.328406667774953e-07,3.1368081716285686e-06,5.8609629916723194e-05,0.0,0.0,1.2413799929838678e-05,1.4747179760238506e-08,5.273865403701906e-07,4.3542611966256205e-06,1.7009128121264885e-06,1.3458216766597142e-14,2.633649498852687e-10,9.258451474410462e-07,7.483279558949979e-05,2.0562664165612627e-07,9.298009416452976e-13,1.4160553840936475e-12,5.838170866616768e-07,2.7288261279055935e-06,1.0798742235826157e-06,1.0899095938114139e-10,2.5521192916008145e-09,5.7873863209998806e-09,3.1970630345544795e-07,0.013786240541399403,1.0043100347415239e-07,6.677832720207243e-07,4.771489199651178e-11,1.7878756669714444e-13,8.3306052883962e-09,3.2368433977289885e-09,3.76,0.0,0.8545358315166499,0.9967915366480623,2.714733431413119e-06,0.0013360262072409119,0.013791371853351109,1.2298810260987467e-06,8.678733277867129e-05,1.0314881815181705e-06,4.0138855755308295e-10,8.887521822544324e-10,7.88840781764317e-11,6.505420150888115e-13,4.10798979853239e-11,8.496077066861841e-05,1.1612371866699967e-07,7.144851510952462e-09,3.943509003005446e-13,3.537033654612036e-13,3.666233732384056e-08,6.366388635873864e-11,8.473348178637262e-06,2.3332813115350674e-12,4.112935383088022e-13,3.640340454158325e-12,2.276650518904907e-15,9.694474879619874e-17,1.6431238102899814e-09,1.7131989312472756e-16,2.1875429998357854e-11,5.174971002379787e-10,1.7226118239320887e-12,9.235124911753927e-12,7.514904433016224e-11,1.166123503311133e-12,1.1272933867370146e-12,8.254575700583936e-18,1.210608993078709e-19,8.518458095359016e-10,3.937443109782154e-07,2.9568734178965673e-10,1.1644194220490042e-09,0.0031870619507708984,2.8861327827492774e-13,1.522619325642461e-09,3.69954916583553e-17,8.154038312626694e-18,0.00132349316356335,1.843656476307609e-09,9.81984560387874e-15,4.024145120596682e-07,1.5008002528111493e-16,1.4768903851913833e-14,1.3951103613453662e-15,3.075380905218679e-14,1.451953601211128e-12,1.8466818476312067e-09,7.554845874311235e-10
8.648707903217395e-08,0.9267021755163953,4.341900485699875e-05,7.572375936360272e-07,3.2656148605482296e-06,6.151818005582012e-05,0.0,0.0,1.2670357290957539e-05,1.535932404409662e-08,5.593788148083865e-07,4.476774871596367e-06,1.7872005276995716e-06,1.454560623696976e-14,2.733473567191923e-10,9.26691149220335e-07,7.609109672637214e-05,2.1353034704555142e-07,1.0194177156705045e-12,1.5561811252919273e-12,6.169049145528876e-07,2.817896636126169e-06,1.0799028786524463e-06,1.1381915390476149e-10,2.5995386605244434e-09,6.182452754501136e-09,3.323557912767081e-07,0.014057962628763762,1.0293006653035998e-07,6.705146249933321e-07,4.978029145923891e-11,1.9096022834166986e-13,8.719654728706907e-09,3.4479284741715005e-09,3.76,0.0,0.8542320953622033,0.9967909303366445,2.8863491065077614e-06,0.0013625817956289036,0.014063294886401886,1.2633647567160921e-06,9.059871173238995e-05,1.057323512110582e-06,4.350545210802285e-10,9.45324154486557e-10,8.693752976626853e-11,6.892242634485907e-13,4.43198881646429e-11,8.66007370349116e-05,1.2078271668198392e-07,7.569579835259346e-09,3.956826599511333e-13,3.540835834637274e-13,3.670803667215341e-08,6.54251267402297e-11,8.673080094201767e-06,2.3483492415648614e-12,4.357169540476762e-13,3.956745718725936e-12,2.4580626031013087e-15,1.0662678724732009e-16,1.7415468778961683e-09,1.841586554318691e-16,2.2818679424417627e-11,5.500055900488598e-10,1.7983472353470209e-12,9.766140342864306e-12,7.837687287706037e-11,1.2455118679862484e-12,1.1837097340690273e-12,9.387520508491917e-18,1.3067462990344067e-19,8.89143333090426e-10,3.9465113504941907e-07,3.145384258144527e-10,1.1874788630493362e-09,0.0031870600181887736,3.159181485184559e-13,1.5514377255786429e-09,3.954965436302203e-17,9.377160471757134e-18,0.0013495614634582852,1.954824900813455e-09,1.0649841757131166e-14,4.2964849546360605e-07,1.5680109719767892e-16,1.5911552217426644e-14,1.512932375762636e-15,3.334869274427977e-14,1.5696883811657433e-12,1.9317667453038992e-09,7.74479379869528e-10
8.817410449046965e-08,0.9267520920230001,4.471623681626929e-05,7.819490672579295e-07,3.3967148605335e-06,6.451220179159923e-05,0.0,0.0,1.2927628685102053e-05,1.598490858941378e-08,5.927697713596682e-07,4.599432755313557e-06,1.875770890825047e-06,1.569462026816466e-14,2.8346276109244194e-10,9.274342167026445e-07,7.734139813603468e-05,2.2158661727789642e-07,1.1156008501832913e-12,1.7072691781211265e-12,6.511656846146294e-07,2.9077542227812567e-06,1.0798956973352145e-06,1.1876498488032e-10,2.646700082145471e-09,6.595826652860793e-09,3.4529294443527755e-07,0.014329585014632756,1.0543759963105619e-07,6.732556212380947e-07,5.1902517569781304e-11,2.0368320067151665e-13,9.118972846042896e-09,3.669716938740094e-09,3.76,0.0,0.8539283641452328,0.9967903164447287,3.0648607756233783e-06,0.0013891354249308686,0.01433512248794298,1.2971821265387682e-06,9.451007417200164e-05,1.0834211858048136e-06,4.708699255722528e-10,1.0045093246371693e-09,9.564128486089428e-11,7.294620187337458e-13,4.7749664914979776e-11,8.823876118702342e-05,1.2553313972014e-07,8.010742894460661e-09,3.9688680928307856e-13,3.544173852924065e-13,3.674978003375483e-08,6.720397098726868e-11,8.873989792233488e-06,2.36366924643343e-12,4.610749876355772e-13,4.2941911011120245e-12,2.6501934780324578e-15,1.1706035167387245e-16,1.8437738337175265e-09,1.9770538990945137e-16,2.3784506550692944e-11,5.839030538266633e-10,1.875792369811237e-12,1.0317632233837997e-11,8.167627669058431e-11,1.3284419121376146e-12,1.2417072833913323e-12,1.0651536923023841e-17,1.4085464407895116e-19,9.273854933762649e-10,3.955720768608675e-07,3.3418672950432445e-10,1.2105298515576567e-09,0.0031870580614312286,3.4519942882265456e-13,1.5800690820915567e-09,4.225503755463334e-17,1.0755041316893088e-17,0.0013756189719514066,2.070332266408714e-09,1.1532612325312644e-14,4.5818498106846033e-07,1.6367633843838397e-16,1.711662044153831e-14,1.6380846487684536e-15,3.610703816762915e-14,1.694405488941153e-12,2.0188338888568537e-09,7.935139885127114e-10
