Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414),C2H2F3(66),C2H2F3(67),S(4446)
0.0001312678824591424,0.8134045401064656,0.0011308630383138952,0.00016981283421064553,0.00028250096274767356,0.3690878701120662,0.0,0.0,0.0009948060707176997,6.141421838697854e-05,0.48842355841876395,0.03313643783734525,5.840314702966614e-05,1.308021708863214e-10,2.8773223087546653e-08,2.2698087130700865e-06,0.0050144274617788176,0.005371153104332693,0.00011409986902542061,2.368517149663179e-06,0.023004830318719822,4.778783310377176e-07,4.3738096553148016e-07,0.00047399913131085847,9.099256651210726e-07,0.02349205691615351,1.9599371138387164e-05,0.025708798534481457,0.0024206163145837336,8.164412144345143e-06,1.523722110369331e-06,1.1977321509216101e-08,3.596156018606425e-06,0.00028141332503659155,3.76,0.0,4.367760167853354e-05,0.5231852305544372,0.3575394962676182,0.05414150881236297,0.31037759334025516,1.2113413430108027e-05,0.1263264746738797,1.4488580192120275e-05,5.0608069649579575e-05,4.3364170512220236e-05,0.0002801719969156767,1.752603021111971e-07,5.490551594138102e-05,0.0075511486766538976,0.007737366607911264,0.010115407186824896,4.8802631135028505e-12,1.336899746527622e-12,4.7533165106877693e-08,3.1944239292210185e-09,0.022640078546139187,7.520480319841343e-11,1.4428480918906865e-08,0.013261209034458918,9.542490011203208e-09,4.739769759627596e-08,0.001228831300689316,1.2134753265982861e-11,2.7141448105498143e-06,0.015575372239448031,8.46598171571127e-06,6.140702533430177e-09,1.2485600154759287e-06,3.3875232376522596e-05,3.2740194022564348e-06,5.795899893060224e-07,2.0268116540365398e-13,0.00016426342925845996,1.1725222438139877e-07,0.0005656151833318286,2.6901428378008563e-11,0.00039693046739694275,0.00028983263276660817,3.919895783550051e-07,1.1199529870584354e-09,0.0002543362883072615,5.2171806496665775e-05,0.003797457061770086,0.00022906558962865434,0.0006357031770718341,4.202193183437781e-09,1.0946616761160706e-06,2.035230380270296e-07,1.0269848207451178e-05
0.0001325068500028917,0.813653641381532,0.0011358977344138263,0.00016998092882486101,0.0002831066098595411,0.3690544515893903,0.0,0.0,0.000989253246141815,6.0839189073391795e-05,0.4910151764976408,0.033337460630812624,5.8276877747837564e-05,1.3266167978911333e-10,2.8944969479704486e-08,2.274643044901834e-06,0.005015067254021258,0.005341132793139054,0.00011410285860122984,2.3768728039163115e-06,0.02303780261377462,4.778333572041868e-07,4.388665598475323e-07,0.0004730095363651365,9.049313904852335e-07,0.0232525284609595,1.958404314307038e-05,0.025556856843131356,0.0024165215017575123,8.16141051986062e-06,1.5243117500627762e-06,1.1949771663775785e-08,3.5773504659319637e-06,0.00027952657746288165,3.76,0.0,4.299700832765028e-05,0.5211096702662743,0.35903128809561535,0.05431766930001919,0.31149845438066875,1.2051172682364688e-05,0.12515830355533705,1.441410643304744e-05,5.047470033861245e-05,4.321641799682461e-05,0.000278182937091272,1.7375996588880866e-07,5.4482540880177104e-05,0.007534270057504315,0.007693923018304443,0.010081301701822618,4.869756611555355e-12,1.3340226290546508e-12,4.7426358505018115e-08,3.1643896175649325e-09,0.022576553266374456,7.48832175453169e-11,1.4287646766056114e-08,0.013317775433559552,9.428524880947554e-09,4.7599952760621016e-08,0.0012304761248744056,1.2070941604116843e-11,2.7283761923688736e-06,0.015656623412106892,8.542779923320729e-06,6.114816111332526e-09,1.2554754831876506e-06,3.409638809156634e-05,3.2952796458711626e-06,5.82949261128471e-07,2.0026056581109996e-13,0.00016299260390148555,1.1760497400813785e-07,0.0005666547503686999,2.6800820349135235e-11,0.0003953557763385286,0.00029014137365446544,3.9036476594275485e-07,1.1211478153200309e-09,0.0002553100528175645,5.204128427194783e-05,0.003806943459164715,0.0002284955703269491,0.0006375678683223228,4.2219756395287415e-09,1.0951655845697141e-06,2.0367886925121243e-07,1.0279975892514462e-05
0.000133745817546641,0.8139013665164677,0.0011409880999664265,0.0001701535185371489,0.00028372083253724357,0.3690205931398421,0.0,0.0,0.0009837451288290033,6.027124368651503e-05,0.49359255134920427,0.03353850171408812,5.815235563696208e-05,1.3455928235191053e-10,2.9119377739242068e-08,2.279587574646178e-06,0.005015703309311212,0.005311275533743506,0.00011410645698024211,2.38524590440428e-06,0.02307015319410059,4.777986572084799e-07,4.4037120567262547e-07,0.0004720305203094956,8.999793484374146e-07,0.02301434366698843,1.956939950250785e-05,0.02540595857385993,0.0024123603912757623,8.158497704766866e-06,1.5249536330332728e-06,1.1922480986446259e-08,3.558747199928563e-06,0.00027764819592956974,3.76,0.0,4.2355877462570685e-05,0.519041400605776,0.36052060768234867,0.05449002667351717,0.31261363832716377,1.1989442842890418e-05,0.12399902023519171,1.4340240034631492e-05,5.03423082180681e-05,4.3069726469475414e-05,0.00027621089062527274,1.7227472391495107e-07,5.4063532188432314e-05,0.007517372600633301,0.007650887969961107,0.010047201246192652,4.859485597140631e-12,1.3312100125802417e-12,4.732187320094351e-08,3.1346876936220013e-09,0.02251180367239948,7.45651813982194e-11,1.4147599095527552e-08,0.01337431758365541,9.31604251894857e-09,4.780212162732338e-08,0.0012321290804449079,1.2007994994101378e-11,2.7426703336881083e-06,0.015736690960162312,8.619706754770029e-06,6.089224506939193e-09,1.2624161710907232e-06,3.4316819453407584e-05,3.3164771646446193e-06,5.863325512394508e-07,1.9787145971344286e-13,0.00016173382582043786,1.1796130469701924e-07,0.0005676693432026377,2.6701533596067602e-11,0.000393786616757838,0.0002904201207235571,3.8874638089989234e-07,1.1222268267856592e-09,0.0002562493295518197,5.19108928483395e-05,0.0038163803053131587,0.00022793631884589644,0.0006394647264654847,4.241571913039451e-09,1.0956398251180437e-06,2.0382889342696387e-07,1.028980024918291e-05
0.00013498478509039032,0.8141477278696841,0.0011461343382731636,0.00017033056954023022,0.00028434362097454186,0.3689863052318821,0.0,0.0,0.0009782810410152588,5.971025447722919e-05,0.4961557906846036,0.03373956887268526,5.80295521981212e-05,1.3649583013355147e-10,2.929648286386754e-08,2.284642870735809e-06,0.005016335407563666,0.005281579780965164,0.0001141106931731974,2.393636657891091e-06,0.02310188749487676,4.777742696416046e-07,4.41895003654766e-07,0.000471061847774004,8.950688590235592e-07,0.02277752087003236,1.9555431495595427e-05,0.025256091156024826,0.002408133439687833,8.155671030757882e-06,1.5256481724231377e-06,1.1895447797687731e-08,3.540342651837405e-06,0.0002757782684783605,3.76,0.0,4.1751114912718705e-05,0.5169803412931713,0.3620074899313753,0.05465859321094985,0.31372320628947525,1.1928211862570742e-05,0.12284854390213507,1.426696694158433e-05,5.0210867252867714e-05,4.292407054331415e-05,0.00027425556262836154,1.7080430871594404e-07,5.364841858131967e-05,0.007500454588996583,0.007608249560587902,0.010013106804766464,4.849447723403308e-12,1.328461255014466e-12,4.721968554226551e-08,3.1053117482416713e-09,0.022445852442352504,7.425063357130813e-11,1.4008348916004258e-08,0.013430834112095344,9.205015988116773e-09,4.800419929191059e-08,0.0012337897677291148,1.194590384715175e-11,2.7570279257271227e-06,0.015815579739584223,8.696764573538615e-06,6.06392262799281e-09,1.2693822213453881e-06,3.453654693962615e-05,3.3376137879341462e-06,5.897399198527461e-07,1.9551327497760583e-13,0.00016048687437831318,1.1832123882879489e-07,0.0005686589761590274,2.66035581817378e-11,0.0003922229277434044,0.00029066910404348777,3.8713433164432715e-07,1.1231909099194717e-09,0.00025715420677274855,5.1780614318968845e-05,0.003825770713747088,0.00022738756469256553,0.0006413931384241684,4.260983593169177e-09,1.0960851980129402e-06,2.0397326792238032e-07,1.029932953118302e-05
0.00013622375263413962,0.8143927375419598,0.0011513366695710052,0.0001705120500921871,0.00028497496924341357,0.3689515978905933,0.0,0.0,0.0009728603218095851,5.915609711817926e-05,0.4987050005643701,0.03394066986131055,5.790844000156576e-05,1.3847223097725438e-10,2.9476320502175786e-08,2.2898095125736068e-06,0.0050169633468661965,0.005252044030187167,0.00011411559598253467,2.402045277752702e-06,0.023133010833409726,4.777602350061864e-07,4.4343806176273116e-07,0.0004701032881466922,8.901992626084951e-07,0.02254207754626545,1.954213067483764e-05,0.025107242149351765,0.002403841108935052,8.152927931809012e-06,1.5263957933867743e-06,1.1868670450451561e-08,3.522133346247988e-06,0.00027391687732022707,3.76,0.0,4.117986683565955e-05,0.5149264133117273,0.3634919691523292,0.05482338123259802,0.31482721793167745,1.18674680950214e-05,0.12170679507673653,1.4194273553545096e-05,5.008035226044667e-05,4.277942566869523e-05,0.00027231666641167317,1.6934846029751737e-07,5.323713084863098e-05,0.0074835143644277164,0.007565996421242987,0.009979019210452106,4.8396407616322086e-12,1.3257757463540437e-12,4.711977302443008e-08,3.0762555655994763e-09,0.022378721880696617,7.393951458868788e-11,1.3869906732390055e-08,0.013487323635384811,9.095419085458975e-09,4.8206180810932747e-08,0.0012354577842184741,1.1884658917337432e-11,2.7714496576384946e-06,0.015893294637882038,8.77395576403849e-06,6.038905523482474e-09,1.2763737833007855e-06,3.475559099932145e-05,3.358691346166965e-06,5.931714322178895e-07,1.931854550772732e-13,0.00015925153606355716,1.186847999102451e-07,0.0005696236705481856,2.6506884463698926e-11,0.0003906646493421544,0.0002908885544696431,3.85528529576399e-07,1.1240409562245375e-09,0.0002580247790437735,5.165043130250443e-05,0.0038351177116601478,0.00022684904760230052,0.0006433525117939982,4.280212253227217e-09,1.0965024748683143e-06,2.041121446136329e-07,1.030857170921353e-05
0.00013746272017788893,0.8146364073870866,0.0011565953312912885,0.0001706979304280077,0.0002856148751609094,0.36891648071183036,0.0,0.0,0.0009674823264587044,5.86086505615519e-05,0.5012402854623257,0.03414181240672236,5.7788992623251007e-05,1.4048931649857688e-10,2.9658924910773325e-08,2.2950880208430917e-06,0.005017586941753825,0.0052226668149746875,0.00011412119398733698,2.410471983363023e-06,0.02316352841194501,4.777565958181438e-07,4.45000494133333e-07,0.00046915461549331967,8.853699186534285e-07,0.022308030334524147,1.9529488868178963e-05,0.024959399245827036,0.0023994838660005586,8.150265938788972e-06,1.5271969327944282e-06,1.1842147323167926e-08,3.504115894983533e-06,0.0002720640990357279,3.76,0.0,4.0639501233735203e-05,0.5128795388657352,0.3649740790846228,0.05498440310180791,0.31592573153165543,1.1807200264391242e-05,0.12057369558090152,1.4122146688481235e-05,4.995073867507191e-05,4.263576798354849e-05,0.0002703939232917613,1.679069258374425e-07,5.28296017861537e-05,0.007466550323917306,0.007524117689775525,0.009944939150420138,4.8300625822117184e-12,1.323152903092031e-12,4.70221140929813e-08,3.047513114575663e-09,0.022310433928358818,7.363176665054412e-11,1.3732282559008386e-08,0.013543784759821511,8.987226309471814e-09,4.8408061204284794e-08,0.001237132724290083,1.1824251283843427e-11,2.785936219740029e-06,0.015969840571796685,8.851282743523436e-06,6.014168381272891e-09,1.283391014476039e-06,3.497397206417691e-05,3.3797116721480567e-06,5.966271587255368e-07,1.9088745837492633e-13,0.0001580276041229301,1.1905201249322256e-07,0.0005705634543442411,2.641150311321728e-11,0.00038911172252754244,0.0002910787036693236,3.8392888885136305e-07,1.1247778603431765e-09,0.00025886114712927175,5.152032691505102e-05,0.0038444242430485747,0.00022632051689392405,0.0006453422740229892,4.299259448558622e-09,1.096892399520041e-06,2.042456700681758e-07,1.031753448043756e-05
0.00013870168772163824,0.8148787490215629,0.0011619105773016647,0.0001708881823609967,0.00028626333982434166,0.3688809628758674,0.0,0.0,0.0009621464256595982,5.80677969046323e-05,0.5037617483260268,0.034343004210107254,5.767118458649319e-05,1.4254793353433598e-10,2.984433421606167e-08,2.3004790724751157e-06,0.005018206021698414,0.00519344670476396,0.00011412751549397592,2.4189169966807134e-06,0.023193445320466185,4.777633985464128e-07,4.4658242376304245e-07,0.0004682156084753821,8.805802045931906e-07,0.022075395058104758,1.951749819000097e-05,0.02481255027120656,0.002395062182552252,8.147682673611653e-06,1.5280520467911564e-06,1.1815876815714898e-08,3.4862869925338504e-06,0.0002702200047710104,3.76,0.0,4.012759088147236e-05,0.5108396413412486,0.36645385291995325,0.05514167122572756,0.3170188040376109,1.1747397459734849e-05,0.11944916850762545,1.4050573577599939e-05,4.982200280351291e-05,4.2493074359513645e-05,0.00026848706209041086,1.664794594482214e-07,5.2425766082381336e-05,0.007449560916194088,0.007482602985648164,0.009910867172018289,4.820711104610568e-12,1.3205921556452316e-12,4.692668772269074e-08,3.0190785502644395e-09,0.02224101017246263,7.33273335179398e-11,1.3595485932226144e-08,0.013600216082080747,8.880412827410358e-09,4.860983545728493e-08,0.001238814178978709,1.1764672343296477e-11,2.800488301523471e-06,0.016045222485110255,8.92874795488814e-06,5.989706518213672e-09,1.2904340796420525e-06,3.519171053161599e-05,3.4006765994734184e-06,6.001071735427103e-07,1.886187574275736e-13,0.00015681487824669777,1.1942290222956034e-07,0.0005714783618761928,2.6317405118368173e-11,0.00038756408916974084,0.0002912397841418157,3.823353261564641e-07,1.1254025201337575e-09,0.0002596634178953698,5.139028474406863e-05,0.0038536931717035867,0.00022580173087421976,0.0006473618716225397,4.318126711494677e-09,1.097255688913287e-06,2.0437398571705508e-07,1.0326225277396893e-05
0.00013994065526538754,0.8151197738336956,0.0011672826763528424,0.00017108277931932275,0.0002869203675623319,0.36884505316065597,0.0,0.0,0.0009568520048920056,5.7533421262394386e-05,0.5062694906341904,0.03454425294932603,5.7554991338609216e-05,1.4464919867741765e-10,3.0032591567404164e-08,2.3059835175295403e-06,0.005018820429922937,0.00516438230257478,0.00011413458848544403,2.4273805414921578e-06,0.023222766539511993,4.777806922083742e-07,4.481839823141429e-07,0.00046728605026694227,8.758295151674176e-07,0.021844186745572453,1.950615099665307e-05,0.0246666831862524,0.002390576534602352,8.145175844692532e-06,1.5289616041752845e-06,1.1789857352724103e-08,3.468643417169597e-06,0.0002683846604251539,3.76,0.0,3.964189755557738e-05,0.508806645268636,0.3679313233231643,0.0552951980560776,0.31810649112160244,1.1688049134091795e-05,0.11833313819159257,1.3979541866301308e-05,4.96941219919136e-05,4.23513225365148e-05,0.0002665958187172384,1.6506582192812287e-07,5.202556021887857e-05,0.007432544638389124,0.007441442385984066,0.009876803688480564,4.811584346575878e-12,1.3180929620148707e-12,4.683347388995851e-08,2.990946195379206e-09,0.02217047185579112,7.302616042227924e-11,1.3459525922341753e-08,0.013656616189812803,8.774954460916453e-09,4.881149852278055e-08,0.0012405017357517013,1.1705913795654777e-11,2.8151065867347036e-06,0.016119445346559683,9.0063538460308e-06,5.9655153726642984e-09,1.2975031484613056e-06,3.5408826744596e-05,3.421587959920171e-06,6.036115543726653e-07,1.8637883871292223e-13,0.00015561316426796075,1.197974958562513e-07,0.000572368433529991,2.62245817405219e-11,0.00038602169200721624,0.000291372029239134,3.8074776060827743e-07,1.1259158367503912e-09,0.0002604317042149435,5.1260288821745234e-05,0.0038629272840564562,0.00022529245628752945,0.0006494107694046309,4.336815559933972e-09,1.0975930339018346e-06,2.0449722800303763e-07,1.0334651276256647e-05
0.00014117962280913685,0.8153594929929573,0.0011727119129727934,0.00017128169693079597,0.0002875859663253893,0.3688087599536645,0.0,0.0,0.0009515984638001074,5.700541164766149e-05,0.5087636124510245,0.034745566281832264,5.744038919043946e-05,1.4679414556690596e-10,3.0223733210480796e-08,2.311601912190777e-06,0.0050194300220425415,0.005135472243004345,0.00011414244065321397,2.435862852987608e-06,0.023251496942653615,4.778085260304984e-07,4.498053036415984e-07,0.0004663657284752431,8.711172614309814e-07,0.021614419650915376,1.9495439861945816e-05,0.024521786087659647,0.0023860274021574803,8.142743242832008e-06,1.5299260731363134e-06,1.1764087370708348e-08,3.451182025716963e-06,0.00026655812683089785,3.76,0.0,3.918035747682231e-05,0.5067804762853225,0.36940652245204475,0.05544499608956824,0.31918884723007024,1.162914505622174e-05,0.1172255301817425,1.3909039558099096e-05,4.956707396561059e-05,4.221049086279844e-05,0.00026471993628014815,1.63665780398742e-07,5.16289224557303e-05,0.0074155000330088615,0.0074006264026953835,0.009842748984416904,4.802680482504571e-12,1.3156548224948737e-12,4.674245406769649e-08,2.96311053367886e-09,0.022098839885908588,7.27281940024427e-11,1.3324411145843381e-08,0.01371298366214867,8.670827654005944e-09,4.90130453230492e-08,0.001242194978268582,1.1647967612215635e-11,2.829791759857202e-06,0.016192514147718856,9.084102892383087e-06,5.941590499659424e-09,1.3045983974818652e-06,3.562534101962724e-05,3.442447586013395e-06,6.071403858916254e-07,1.841672019165337e-13,0.0001544222738410207,1.2017582102458245e-07,0.0005732337154585396,2.6133024522134053e-11,0.0003844844746184813,0.00029147567318467713,3.791661135808376e-07,1.126318714716643e-09,0.00026116612487284564,5.1130323599910784e-05,0.0038721292918945005,0.00022479246781066683,0.0006514884497423213,4.355327491923933e-09,1.0979050999832029e-06,2.0461552853988762e-07,1.0342819405038061e-05
0.0001422946935985112,0.8155741329645559,0.0011776473274268718,0.00017146439806878862,0.00028819234254418464,0.3687757748079722,0.0,0.0,0.000946904743698469,5.653555563556819e-05,0.5109967581697318,0.03492680982259141,5.73385886851875e-05,1.4876237011794378e-10,3.039825605475458e-08,2.3167563567629464e-06,0.005019974426524248,0.005109584047878187,0.00011415019645518666,2.4435131789422265e-06,0.023276853101513603,4.778426328008208e-07,4.512815057737446e-07,0.0004655451639672208,8.669086211581619e-07,0.02140887268004951,1.9486337749535526e-05,0.02439219830919941,0.002381879303360492,8.140615600721833e-06,1.5308414494674418e-06,1.1741106405022523e-08,3.4356199987062824e-06,0.0002649218261283782,3.76,0.0,3.8784046561446755e-05,0.5049627007658034,0.37073228591368207,0.05557663656320241,0.3201584537942723,1.1576502989895574e-05,0.11623582346783816,1.3846030463111491e-05,4.94534245791095e-05,4.2084511464075654e-05,0.00026304456894604776,1.6241718003065935e-07,5.1274949565424606e-05,0.007400134498005338,0.007364179156001737,0.009812107392936706,4.7948560635137965e-12,1.3135122818440744e-12,4.6662396677835626e-08,2.938307686930112e-09,0.022033453056363558,7.246272300022373e-11,1.3203537287125503e-08,0.013763685303072776,8.578233023396384e-09,4.919433381626734e-08,0.001243723410524321,1.1596504225533538e-11,2.8430661763312323e-06,0.016257293489506944,9.154201521747215e-06,5.9202822004137955e-09,1.311006659307493e-06,3.5819705995180615e-05,3.4611785338395993e-06,6.103373133915362e-07,1.8220050653589017e-13,0.0001533595754009102,1.205195277799783e-07,0.000573991316550557,2.605169887139095e-11,0.0003831053616990425,0.000291544693045953,3.7774762825392203e-07,1.1265876301714104e-09,0.00026179825118492853,5.101336862185747e-05,0.003880385832798825,0.00022435023759464186,0.0006533825569005829,4.371838180458667e-09,1.0981648762462172e-06,2.047178788451443e-07,1.0349955774619038e-05
