Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69)
6.210716407262677e-07,0.8764016856577564,0.00024047229102330394,7.308278200495117e-06,4.049880781311024e-05,0.0012097348792442294,0.0,0.0,0.00010151157440131808,5.040846364336527e-07,9.829726680386162e-05,6.810049052670803e-08,4.1886873560249485e-05,1.0605183243642155e-13,2.7777241322626334e-10,1.5675061840885917e-07,1.3401954140421918e-06,3.545567619736084e-06,5.913756081861232e-10,1.815468026983597e-09,4.034557013271596e-05,1.852768908172744e-05,6.371850020623938e-09,1.2457699692915513e-11,5.524321771029504e-11,8.115050227576316e-07,5.46033238372523e-06,0.059347553334608755,1.358156571495109e-07,4.4726401090296495e-07,2.053303148443928e-11,7.101175322339215e-12,2.343437076121217e-07,6.380646331864604e-07,3.76,0.0,0.5201856466393375,0.9997257845731471,0.00015104194057780117,3.579572125299953e-07,0.059486986058024216,4.221150330087385e-06,0.0013681104979692096,3.2511837255571398e-06,1.4564656172874342e-07
6.274012004313139e-07,0.8765024721383982,0.000247042597370877,7.518539183952744e-06,4.167093817917439e-05,0.0012482544019012105,0.0,0.0,0.00010331731664455896,5.183863542763118e-07,0.00010088111732488448,7.149533421733738e-08,4.247331419954443e-05,1.1598740243037724e-13,2.955069110316167e-10,1.632652904221857e-07,1.4000122441278883e-06,3.6850894542898324e-06,6.32385304950447e-10,1.9324927251113698e-09,4.16825886702538e-05,1.872711836572865e-05,6.640599518510011e-09,1.338031220186705e-11,5.788241655745181e-11,8.489016948590623e-07,5.666391074249972e-06,0.059916817595622715,1.3942580412177088e-07,4.5736396356315223e-07,2.1871848856839453e-11,7.541638906459311e-12,2.4335661376980363e-07,6.675417907950282e-07,3.76,0.0,0.5195686320984402,0.9997189151913259,0.00015636568917908915,3.7651914778016077e-07,0.06005978177719584,4.331568828363821e-06,0.0014121258140295649,3.334636071229507e-06,1.5528138311947372e-07
6.337307601363601e-07,0.8766033461569838,0.0002537600324684925,7.733837721289224e-06,4.287076782327755e-05,0.001287748496888743,0.0,0.0,0.00010514103847903065,5.329798438746281e-07,0.00010350196820802821,7.503108911591149e-08,4.3061002010661914e-05,1.2680822907017573e-13,3.1430326252516366e-10,1.700027713547031e-07,1.462044925540365e-06,3.8292003245640515e-06,6.759827133015133e-10,2.0563572886950637e-09,4.305739569808457e-05,1.8926335237917407e-05,6.9186746080057975e-09,1.4366023223146261e-11,6.062984570093891e-11,8.877312565448418e-07,5.878873441833507e-06,0.06048533826439683,1.4311154133856494e-07,4.676849778687826e-07,2.329191315250725e-11,8.007486958614488e-12,2.5265487980640426e-07,6.981454070681508e-07,3.76,0.0,0.5189511464974815,0.9997119134811582,0.0001618388489506854,3.9588226884215604e-07,0.06063190416868006,4.444316057425741e-06,0.00145728085848361,3.4198456715900656e-06,1.6548957423030672e-07
6.400603198414063e-07,0.876704311705204,0.00026062745871666614,7.954280432789743e-06,4.409886248376045e-05,0.0013282372534539446,0.0,0.0,0.00010698279894356822,5.478689954269259e-07,0.00010615995174917171,7.871258933611272e-08,4.3649970802965714e-05,1.3858933920881584e-13,3.3422088765237947e-10,1.7696936506836668e-07,1.5263615210295957e-06,3.978031681009868e-06,7.223183347890254e-10,2.1874304155688873e-09,4.4471003906320486e-05,1.9125339576251335e-05,7.2063435150954395e-09,1.541883029210562e-11,6.348937355197524e-11,9.28038898630052e-07,6.0979456244280845e-06,0.061053113485974496,1.4687440432119077e-07,4.782322056964633e-07,2.479782656971602e-11,8.50009008945638e-12,2.62245969158169e-07,7.299107621507202e-07,3.76,0.0,0.5183331662099023,0.9997047771558238,0.00016746479999169985,4.1607490674744845e-07,0.06120335285408245,4.559433470519754e-06,0.0015035995326306783,3.506843950176519e-06,1.763019124766073e-07
6.463898795464525e-07,0.876805372844101,0.0002676477910211632,8.179976104758555e-06,4.535579882394772e-05,0.0013697411198354804,0.0,0.0,0.00010884265873035836,5.630577354746854e-07,0.00010885520398619202,8.254480768629341e-08,4.4240256146804766e-05,1.5141180845483149e-13,3.553223021562514e-10,1.8417152841259816e-07,1.5930318716145575e-06,4.131718338634897e-06,7.715508584536707e-10,2.326099448732052e-09,4.5924452155031525e-05,1.932413127770745e-05,7.503881148339107e-09,1.6542966004946994e-11,6.646499333991279e-11,9.698709879529914e-07,6.323777455548185e-06,0.06162014134388532,1.5071596186622523e-07,4.890109017619512e-07,2.6394434748862156e-11,9.020888604468073e-12,2.7213751249971024e-07,7.628740476834481e-07,3.76,0.0,0.5177146672082005,0.9996975038819806,0.0001732469875694813,4.3712620633265276e-07,0.06177412743167802,4.676963195309904e-06,0.0015511061593507498,3.595662849001673e-06,1.877506749121711e-07
6.527194392514987e-07,0.8769065337052042,0.0002748239976828379,8.411035732753141e-06,4.664216463722535e-05,0.0014122809090655795,0.0,0.0,0.00011072068023783147,5.785500279634749e-07,0.0001115878648452094,8.653285916934273e-08,4.4831895359843414e-05,1.653632253922049e-13,3.776732677865995e-10,1.9161587460126436e-07,1.6621276389477388e-06,4.290398549648631e-06,8.23847581952759e-10,2.4727712669659784e-09,4.741880605341365e-05,1.9522710258798634e-05,7.811569255011333e-09,1.774291087733652e-11,6.956082694097001e-11,1.0132750934772699e-06,6.5565425386495495e-06,0.062186419858902255,1.5463781658835028e-07,5.00026425423467e-07,2.8086838841754272e-11,9.571395848968309e-12,2.8233731114545574e-07,7.97072386963412e-07,3.76,0.0,0.5170956250575539,0.999690091278866,0.00017918892329237012,4.590661455160143e-07,0.06234422747601265,4.796948042935414e-06,0.0015998254897977395,3.686334835831178e-06,1.998697052767796e-07
6.590489989565449e-07,0.8770077984916828,0.0002821591012984019,8.64757256561102e-06,4.7958559055218186e-05,0.0014558778048461148,0.0,0.0,0.00011261692762262991,5.943498753424292e-07,0.00011435807828710029,9.068200456685981e-08,4.5424927496201015e-05,1.8053818976766697e-13,4.0134294932022653e-10,1.9930917665649318e-07,1.7337223486676263e-06,4.454214077394821e-06,8.793848532292216e-10,2.62787321527786e-09,4.895515855050987e-05,1.972107645621402e-05,8.12969658078612e-09,1.9023406860789592e-11,7.27811288236685e-11,1.0583000129122322e-06,6.796418322742442e-06,0.06275194698777523,1.5864160546920966e-07,5.112842425054601e-07,2.9880408146463114e-11,1.0153201704673225e-11,2.928533405089388e-07,8.325438555018771e-07,3.76,0.0,0.5164760149093628,0.9996825369173897,0.0001852941863021609,4.819255549725614e-07,0.06291365253749812,4.919431517083385e-06,0.0016497827101751654,3.778892911492286e-06,2.1269448383179352e-07
6.653785586615911e-07,0.8771091714795124,0.0002896561796721719,8.889702150284148e-06,4.930559275911564e-05,0.0015005533674986784,0.0,0.0,0.00011453146685072296,6.104613197028605e-07,0.00011716599245447133,9.499765410963947e-08,4.601939333829185e-05,1.970388470193427e-13,4.264040786803158e-10,2.0725837092031433e-07,1.8078914347610103e-06,4.62331027158714e-06,9.383485336722204e-10,2.791854076800555e-09,5.053463053767502e-05,1.9919229827579718e-05,8.458559033046337e-09,2.0389471548557084e-11,7.613029011456344e-11,1.1049957998598967e-06,7.043586179248958e-06,0.06331672062194091,1.627290004122123e-07,5.227899271426327e-07,3.178079333296212e-11,1.0767976244279487e-11,3.03693753620447e-07,8.693275019854917e-07,3.76,0.0,0.5158558114947135,0.9996748383192091,0.00019156642448648186,5.057361382153282e-07,0.06348240214200054,5.044457823073385e-06,0.0017010034485939213,3.873370617211676e-06,2.2626220009268002e-07
6.717081183666373e-07,0.8772106570186561,0.00029731836673883627,9.137542377496239e-06,5.068388819419211e-05,0.0015463295399885451,0.0,0.0,0.00011646436574773456,6.268884439566293e-07,0.00012001175981928121,9.94853712365224e-08,4.661533539126224e-05,2.149754616793092e-13,4.529331264547458e-10,2.1547056063511807e-07,1.8847122849574058e-06,4.797836144863945e-06,1.0009344837588192e-09,2.965185087837098e-09,5.215837146297521e-05,2.011717035233697e-05,8.798459847897073e-09,2.1846413104199216e-11,7.96128427879696e-11,1.15341379149664e-06,7.298231480113853e-06,0.0638807385862088,1.669017088031883e-07,5.345491636440077e-07,3.379394028586086e-11,1.1417473550790122e-11,3.148668847035346e-07,9.07463369646973e-07,3.76,0.0,0.5152349891177667,0.9996669929557924,0.00019800935571129887,5.305304920901359e-07,0.0640504757904223,5.172071876950144e-06,0.001753513782011859,3.969802041980311e-06,2.406118285713513e-07
6.780376780716835e-07,0.8773122595342601,0.0003051488534972739,9.391213528238316e-06,5.209407978756855e-05,0.0015932286540223785,0.0,0.0,0.00011841569404854658,6.436353730549246e-07,0.00012289553733129343,1.041508764437092e-07,4.7212797879928917e-05,2.3446703235136283e-13,4.81010481124616e-10,2.2395301959393202e-07,1.9642642871783535e-06,4.977944450677639e-06,1.0673490722090744e-09,3.148360997798149e-09,5.3827559957715095e-05,2.0314898032735542e-05,9.14970976096464e-09,2.3399845947553298e-11,8.323346398350314e-11,1.2036066367978774e-06,7.560543677178001e-06,0.06444399863742221,1.7116147407679744e-07,5.465677483767859e-07,3.592610459164854e-11,1.2103535708570085e-11,3.263812528108874e-07,9.469925180514072e-07,3.76,0.0,0.5146135216490644,0.9996589982474665,0.00020462676907375345,5.563421276915074e-07,0.06461787295827702,5.302319314579925e-06,0.0018073402432548025,4.068221829943048e-06,2.5578420764531024e-07
6.843672377767298e-07,0.8774139835278655,0.0003131508889554481,9.650838321118103e-06,5.353681416926006e-05,0.0016412734362194843,0.0,0.0,0.00012038552344623542,6.607062752481408e-07,0.00012581748656753628,1.090000512266868e-07,4.781182674812811e-05,2.5564195114474065e-13,5.107206363263133e-10,2.3271319586151985e-07,2.0466288770648404e-06,5.163791762533798e-06,1.1378097097315046e-09,3.341901175842228e-09,5.554340447528623e-05,2.051241289494079e-05,9.51262718206507e-09,2.505570723438731e-11,8.699698045537875e-11,1.2556283253140542e-06,7.83071638282309e-06,0.06500649846309477,1.7551007628857804e-07,5.588515916697162e-07,3.8183866699025126e-11,1.2828096973393704e-11,3.382455655200131e-07,9.879570453043163e-07,3.76,0.0,0.5139913825187618,0.9996508515624499,0.00021142252617554276,5.832054917073777e-07,0.06518459309525791,5.435246500746665e-06,0.0018625098281185735,4.168665187810489e-06,2.71822121674853e-07
6.90696797481776e-07,0.8775158335786317,0.00032132778108638773,9.91654196057883e-06,5.50127503965545e-05,0.0016904870143563742,0.0,0.0,0.00012237392764039714,6.781053633875617e-07,0.00012877777388294316,1.1403894211696593e-07,4.841246966039125e-05,2.786387106353671e-13,5.421523864828814e-10,2.4175871556731293e-07,2.1318895866065586e-06,5.3555385545946354e-06,1.2125454084823167e-09,3.5463507660918245e-09,5.730714394253195e-05,2.0709714990253443e-05,9.887538373828236e-09,2.6820274167686475e-11,9.090837315752569e-11,1.3095342165062493e-06,8.108947451895738e-06,0.06556823568002157,1.7994933269251572e-07,5.714067197356668e-07,4.057414778210374e-11,1.3593188129031817e-11,3.5046872268921505e-07,1.0304001106876325e-06,3.76,0.0,0.5133685447097805,0.9996425502158724,0.0002184005624170524,6.111559882003498e-07,0.06575063562479921,5.5709005382434774e-06,0.0019190500025515467,4.271167892290486e-06,2.8877038649397107e-07
6.970263571868222e-07,0.877617814344579,0.00032968289779526004,1.0188452186003402e-05,5.65225601817652e-05,0.0017408929236843356,0.0,0.0,0.00012438098238491126,6.958368962696006e-07,0.0001317765705623424,1.1927376481587876e-07,4.9014776005867985e-05,3.036066616290746e-13,5.753990311533122e-10,2.510973867711871e-07,2.2201320938972234e-06,5.553349283661158e-06,1.2917973684100241e-09,3.76228189336328e-09,5.912004842382403e-05,2.0906804396441688e-05,1.0274777634366034e-08,2.8700182180246785e-11,9.497278196871412e-11,1.365381069649748e-06,8.395439064918644e-06,0.06612920783286479,1.8448109832400252e-07,5.842392766130473e-07,4.31042263375217e-11,1.4400941038222066e-11,3.630598202742836e-07,1.0743659577297516e-06,3.76,0.0,0.5127449807508877,0.9996340914687764,0.0002255648883124486,6.402300008333221e-07,0.06631599994363059,5.70932927695423e-06,0.001976988709917178,4.3757662975364875e-06,3.066759384051385e-07
7.033559168918684e-07,0.8777199305638391,0.0003382196678975288,1.0466699321719795e-05,5.80669281234009e-05,0.0017925151133196707,0.0,0.0,0.00012640676553519168,7.139051800233702e-07,0.0001348140529739601,1.2471090842773964e-07,4.961879690442323e-05,3.307068252169048e-13,6.105585884616601e-10,2.6073720340310447e-07,2.311444274040661e-06,5.757392472547662e-06,1.3758195917072825e-09,3.990294921414805e-09,6.0983419798048044e-05,2.1103681219185544e-05,1.067468748407538e-08,3.070244403005199e-11,9.919551056201609e-11,1.4232270743139417e-06,8.690397812595936e-06,0.0666894123927132,1.8910726658804345e-07,5.973555261257074e-07,4.5781755547802675e-11,1.5253593396171077e-11,3.760281542063242e-07,1.1198999377158017e-06,3.76,0.0,0.5121206627096957,0.999625472527106,0.00023291959082594017,6.704649155474072e-07,0.0668806854213245,5.850581322920143e-06,0.00203635437833589,4.4824973426096085e-06,3.25587926812855e-07
7.096854765969146e-07,0.8778221870559286,0.0003469415821081787,1.0751416327923909e-05,5.964655194079425e-05,0.0018453779527061941,0.0,0.0,0.00012845135709496758,7.323145695423884e-07,0.00013789040272459973,1.303569397947239e-07,5.022458521483993e-05,3.601127628417908e-13,6.477340179816122e-10,2.7068634927763796e-07,2.4059162512329e-06,5.967840794861911e-06,1.4648795266439502e-09,4.2310197657851195e-09,6.28985924486952e-05,2.130034559363419e-05,1.1087618856669388e-08,3.2834469851790075e-11,1.0358203142306056e-10,1.483131881426927e-06,8.99403478161914e-06,0.06724884675561528,1.938297698525601e-07,6.107618538608881e-07,4.861478144466634e-11,1.6153493695053458e-11,3.893832243311117e-07,1.1670485336442969e-06,3.76,0.0,0.5114955621855893,0.9996166905406778,0.00024046883472941715,7.018991437001308e-07,0.06744469139983643,5.994706047386206e-06,0.0020971759281056238,4.591398558951226e-06,3.455578106356597e-07
7.160150363019608e-07,0.8779245887230285,0.0003558521940419795,1.1042738852536167e-05,6.126214271223013e-05,0.0018995062381495314,0.0,0.0,0.00013051483926263688,7.510694699612581e-07,0.00014100580681665413,1.3621860793587687e-07,5.0832195545063456e-05,3.920115083394541e-13,6.870334534663055e-10,2.809532021844054e-07,2.503640452046015e-06,6.184871161203634e-06,1.559258742109605e-09,4.4851172633648914e-09,6.486693396725827e-05,2.1496797686077127e-05,1.151393129453247e-08,3.510408820982737e-11,1.0813799102168244e-10,1.5451566349331913e-06,9.306565641779711e-06,0.06780750824108579,1.9865058004662658e-07,6.244647691647736e-07,5.1611761907392134e-11,1.7103106408300274e-11,4.0313473841034296e-07,1.215859384636303e-06,3.76,0.0,0.5108696503025778,0.999607742602138,0.000248216863981672,7.345721456719864e-07,0.0680080171930379,6.14175359582145e-06,0.002159482779200287,4.702508077862677e-06,3.666394586413264e-07
7.22344596007007e-07,0.8780271405512835,0.0003649551212247496,1.1340805284008303e-05,6.291442511661301e-05,0.001954925199422677,0.0,0.0,0.00013259729647722908,7.701743381781902e-07,0.00014416045780710776,1.4230284859271986e-07,5.144168426442922e-05,4.266045661750742e-13,7.285704458278323e-10,2.9154633805543406e-07,2.604711659939995e-06,6.4086648067935375e-06,1.6592536342501422e-09,4.753280600914534e-09,6.688984587013118e-05,2.1693037695730645e-05,1.1953993148497904e-08,3.7519568200003955e-11,1.1286921514171116e-10,1.609364004052758e-06,9.628210734393233e-06,0.06836539409058495,2.0357170926346263e-07,6.384709071551468e-07,5.4781586532807164e-11,1.810501740380818e-11,4.1729261618512865e-07,1.2663813108032412e-06,3.76,0.0,0.5102428977020721,0.9995986257459019,0.00025616800312940936,7.685244549494933e-07,0.06857066208624217,6.291774896906733e-06,0.002223304858845252,4.815864637988379e-06,3.888892538551141e-07
7.286741557120532e-07,0.8781298476121144,0.0003742540461155672,1.164575680509696e-05,6.460413767871235e-05,0.002011660506442236,0.0,0.0,0.00013469881546401312,7.89633684424269e-07,0.00014735455396868184,1.4861678888397866e-07,5.205310951781841e-05,4.641089803721041e-13,7.724642167859717e-10,3.0247453521048575e-07,2.709227071029455e-06,6.639407380544348e-06,1.7651761666416434e-09,5.036236804814897e-09,6.89687643292112e-05,2.1889065856641402e-05,1.2408181782149098e-08,4.008964264974842e-11,1.1778171437379186e-10,1.6758182161501753e-06,9.959195162039806e-06,0.06892250146597029,2.0859521036799592e-07,6.527870307506115e-07,5.813359741498977e-11,1.9161939595549817e-11,4.3186699350203893e-07,1.3186643385794374e-06,3.76,0.0,0.5096152745355904,0.9995893369470765,0.000264326658730248,8.037977026929852e-07,0.06913262533572243,6.444821671483885e-06,0.002288672609168975,4.9315075927984486e-06,4.1236620219626655e-07
7.350037154170994e-07,0.8782327150635427,0.00038375271713986513,1.195773744762099e-05,6.63320330180238e-05,0.0020697382760146705,0.0,0.0,0.00013681948527978236,8.094520738803912e-07,0.00015058829945327235,1.5516775207201932e-07,5.266653124169208e-05,5.047584789214296e-13,8.188399236212722e-10,3.1374677868136603e-07,2.8172863511325584e-06,6.8772890355847665e-06,1.8773546455055735e-09,5.3347482944119155e-09,7.110516091640359e-05,2.208488243970911e-05,1.2876883780748577e-08,4.2823532468235794e-11,1.2288168977628833e-10,1.7445850902217036e-06,1.0299748879624292e-05,0.06947882744792057,2.137231776087925e-07,6.67420032715801e-07,6.167761087436136e-11,2.0276718843428255e-11,4.468682265019847e-07,1.3727597265254821e-06,3.76,0.0,0.508986750457391,0.9995798731203684,0.00027269732079791506,8.404346427974196e-07,0.0696939061682228,6.600946441459454e-06,0.0023556169949297177,5.04947691806672e-06,4.371320455034544e-07
7.413332751221456e-07,0.8783357481515316,0.00039345494973333495,1.2276894148219264e-05,6.809887810128175e-05,0.00212918507865182,0.0,0.0,0.00013895939735784665,8.296341283428416e-07,0.0001538619044578317,1.6196326244363608e-07,5.3282011181956845e-05,5.488046987689348e-13,8.678289354836937e-10,3.253722646162465e-07,2.9289916941300606e-06,7.122504521246555e-06,1.9961345315325956e-09,5.649614501392469e-09,7.330054336222893e-05,2.228048775483117e-05,1.3360495164901785e-08,4.573097220063362e-11,1.2817553870947293e-10,1.8157320710090506e-06,1.0650106786759265e-05,0.07003436903433126,2.189577472341408e-07,6.823769377219491e-07,6.542394017748051e-11,2.1452340111592647e-11,4.6230689587219075e-07,1.4287199916084508e-06,3.76,0.0,0.5083572946170336,0.9995702311189733,0.0002812845642698327,8.784791774545797e-07,0.07025450378046147,6.760202538655571e-06,0.0024241695113162514,5.169813219339909e-06,4.632513791155194e-07
