Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345)
0.0006162055602965669,0.20236655314229668,3.76,0.0,5.379737755794611e-06,0.018178995962910335,0.7791731664405737,0.04903694844951592,1.9357948734448473e-05,0.005100618392129311,0.5947219610139448,5.016477893417311e-12,0.3812714641894108,3.761230163582027e-07,4.4114504858883034e-07,0.9821946674696915,3.141559535420568e-05,6.327163397227331e-07,6.846782490175845e-07,0.00020732683401387074,0.009881160456577326,8.217855260219733e-07,5.275112644821126e-06,0.00011371457783780915,0.045906531709633804,1.376713036071611e-06,5.1911961487207034e-06,1.5214560066617727e-06,2.4697494896224348e-11,0.0007701050506062513,3.874910498156548e-13,1.7810297473287993e-06,3.2565297590526305e-06,2.858991502598431e-07,2.715047272264748e-09,6.825577077310347e-12,0.00038715070278455376,4.590076625442861e-05,0.0005859945026776883,0.0019044184891076153,4.716981045593063e-10,2.524738257623703e-12,0.005403161485240449,6.941458135170827e-05,1.1292786943652979e-07,3.4045697720268456e-09,1.8164383053850826e-06,0.01844862515206447,7.148142640529883e-06,1.4368999818157314e-13,1.5271840185919048e-12,0.10062463981511817,6.159051072962325e-06,6.022101256709051e-07,0.014931238685335189,5.4955775113843415e-08,1.569780343118323e-16,2.0639248272395344e-08,5.43555804438507e-07,8.289555327671819e-07,6.303319504114228e-06,1.1307835037487494e-09,2.79784589588887e-09,0.00038538685271812017,1.0919899436266224e-08,0.0004946910828285205,5.258071184695348e-06,5.8954898437778396e-05,3.2218073975256386e-07,8.590408408840859e-14,2.3979140300272996e-14,2.698771529689562e-10,1.738169670985806e-08,0.0003929114457385539,7.956904767360864e-10,1.5622151702146738e-09,0.0003665342362724465,8.803712972444842e-10,8.9053001378895e-09
0.0006184300432412953,0.20236880558831707,3.76,0.0,5.356299166341445e-06,0.018094447824901834,0.7791930508192739,0.04903333184929293,1.9282718532270568e-05,0.00508783891977775,0.5948043703159305,5.001101347442807e-12,0.3812931834113427,3.759219977945159e-07,4.3845954860344287e-07,0.9822290764350934,3.121107348765375e-05,6.282852898936097e-07,6.812255343535932e-07,0.00020664943518226573,0.009863656841404365,8.176426522434502e-07,5.257546261529267e-06,0.0001131594710419024,0.045924399158671504,1.3657672060400904e-06,5.172945163523929e-06,1.5091539588219552e-06,2.4458496309048448e-11,0.0007687567198124876,3.8256601717430376e-13,1.770646885677323e-06,3.244481506782254e-06,2.8350848181714377e-07,2.6885818381911303e-09,6.7369468917077746e-12,0.00038602373142215395,4.555266973068965e-05,0.0005842261176604112,0.0018945333959460627,4.708328969881769e-10,2.508380769788162e-12,0.0054025827672531815,6.884235675637968e-05,1.123725359800276e-07,3.372693213984242e-09,1.8086825205212472e-06,0.018430496646450356,7.1177948523110265e-06,1.4273223064822264e-13,1.5123411550809335e-12,0.10068344878883094,6.132929787633413e-06,5.996470279981091e-07,0.014927578514393984,5.4942301876033803e-08,1.5493967402404958e-16,2.0544101384206635e-08,5.402466218596038e-07,8.253577925348913e-07,6.271754083643587e-06,1.1253614923628722e-09,2.7890326909082985e-09,0.0003839346965880382,1.0868505376343355e-08,0.0004940628713904162,5.230265945888415e-06,5.844642565775854e-05,3.210173565559938e-07,8.519484063143841e-14,2.3781164662669186e-14,2.6776672844618243e-10,1.7322847560868835e-08,0.00039316299236869217,7.906788273391626e-10,1.5632151303364046e-09,0.00036676930999967504,8.792358444057274e-10,8.881788343588931e-09
0.0006206545261860237,0.2023710448600199,3.76,0.0,5.333026747548142e-06,0.018010572303231682,0.7792124906322153,0.04902981277536383,1.9208117803980963e-05,0.00507514217515586,0.5948863804345788,4.9858441449637e-12,0.38131485807725934,3.7572256829604614e-07,4.358034498168797e-07,0.9822630798961197,3.100853106445886e-05,6.239008150541499e-07,6.778068402144033e-07,0.00020597706536598404,0.00984629046749414,8.135405917131568e-07,5.240115324621169e-06,0.00011260922904503848,0.04594218737461788,1.3549476426441937e-06,5.154838916985274e-06,1.4969979307907922e-06,2.4222785741588535e-11,0.0007674182929450207,3.777211913610883e-13,1.760376389850385e-06,3.232532300755192e-06,2.811469604232602e-07,2.6624810002830744e-09,6.649787279012185e-12,0.0003849044032136208,4.52085248220466e-05,0.0005824707498346899,0.0018847043022465094,4.699742849884736e-10,2.492199223234787e-12,0.005402007650753206,6.82758555308391e-05,1.1182255397527797e-07,3.341229203664458e-09,1.800986975610355e-06,0.01841240978701752,7.087681676714158e-06,1.4178572181316777e-13,1.4977021351852744e-12,0.10074199811298641,6.107010088191675e-06,5.971037279690008e-07,0.014923947609178777,5.4928936366571846e-08,1.5293513465510372e-16,2.0449860930967612e-08,5.369710132271591e-07,8.21788100460398e-07,6.2404792701930695e-06,1.1199924008717281e-09,2.7802860575855255e-09,0.0003824932341182722,1.0817649749985478e-08,0.0004934363065878455,5.202631183330803e-06,5.794336841757619e-05,3.198641255668841e-07,8.44943399479788e-14,2.358562942121227e-14,2.6568200246206103e-10,1.7264443611527113e-08,0.0003934138137205881,7.857219231704591e-10,1.56421220885903e-09,0.00036700372433481296,8.781036628706376e-10,8.85843980303392e-09
0.000622879009130752,0.2023732711001647,3.76,0.0,5.309918742011439e-06,0.017927361567402936,0.779231491911729,0.049026389912854657,1.913413908027071e-05,0.005062527364235696,0.5949679952393785,4.970704929141609e-12,0.3813364883711072,3.7552471122887254e-07,4.3317631763941617e-07,0.9822966831083499,3.080794256770945e-05,6.195622595568223e-07,6.744217048155383e-07,0.00020530967200382431,0.009829059607850943,8.094787901559847e-07,5.222818365928807e-06,0.00011206379050702399,0.04595989704740419,1.3442524568048872e-06,5.136875735012595e-06,1.4849856544275977e-06,2.399030009849972e-11,0.0007660896523581885,3.7295510000107927e-13,1.750216571878822e-06,3.2206809559277014e-06,2.7881412169780227e-07,2.6367382961644173e-09,6.564070969546867e-12,0.0003837926321238454,4.486827144148687e-05,0.000580728261723818,0.0018749308611053764,4.691221881110042e-10,2.476191165178829e-12,0.005401435911919126,6.771500889273319e-05,1.1127785171972836e-07,3.310171236173354e-09,1.7933510089994188e-06,0.018394364276662883,7.057800543719152e-06,1.4085030106274351e-13,1.4832636260723207e-12,0.10080029012876249,6.081289756931937e-06,5.945800078205714e-07,0.014920345735819738,5.491567772458163e-08,1.5096379090511972e-16,2.035651499503816e-08,5.337285291892173e-07,8.182461480477617e-07,6.209491438835319e-06,1.1146755119453437e-09,2.7716052746899457e-09,0.00038106235469293284,1.076732508177635e-08,0.0004928113785081413,5.175165634798605e-06,5.744565673234491e-05,3.187209271001821e-07,8.380244551106951e-14,2.33924966505431e-14,2.6362257895716464e-10,1.7206480094527242e-08,0.00039366391307173187,7.808189837501258e-10,1.565206418785129e-09,0.00036723748207547407,8.769747291405246e-10,8.835252890348272e-09
0.0006251034920754804,0.20237548444936687,3.76,0.0,5.286973419655618e-06,0.017844807906798002,0.7792500605910611,0.049023061967602026,1.9060774995805564e-05,0.005049993703550567,0.595049218545662,4.95568232639756e-12,0.38135807447738457,3.753284101415659e-07,4.3057772138617304e-07,0.9823298912411325,3.060928289117291e-05,6.152689793051587e-07,6.710696523677487e-07,0.0002046472033360676,0.009811962563996754,8.054566774371063e-07,5.205653938344042e-06,0.00011152309509253169,0.045977528858689026,1.3336797826917925e-06,5.119053977466237e-06,1.4731148947831516e-06,2.376098081309581e-11,0.0007647706823330218,3.6826603704772293e-13,1.740165776113046e-06,3.2089263090638463e-06,2.7650950880379636e-07,2.6113474035633395e-09,6.479766010042651e-12,0.00038268833347902343,4.4531850648031314e-05,0.0005789985177727434,0.0018652127282949202,4.682765268733947e-10,2.460354016686518e-12,0.005400867331886794,6.71597490492203e-05,1.1073836056499581e-07,3.279512449821229e-09,1.7857739623554007e-06,0.018376359822072492,7.028148907040335e-06,1.3992579491248033e-13,1.4690217935905546e-12,0.1008583271475232,6.05576660590401e-06,5.920756527287284e-07,0.014916772662137432,5.490252509541147e-08,1.4902490513107834e-16,2.0264051703802712e-08,5.305187217524163e-07,8.147316294608369e-07,6.178787020856559e-06,1.1094100802655719e-09,2.7629896258440647e-09,0.0003796419492020899,1.0717523770386338e-08,0.0004921880773545116,5.147868051513364e-06,5.695322169552383e-05,3.1758764498551024e-07,8.311901814146363e-14,2.3201727250487132e-14,2.6158804735526496e-10,1.714895233653317e-08,0.00039391329369113274,7.759692290925573e-10,1.5661977730780627e-09,0.00036747058601711217,8.758490195305106e-10,8.81222601986456e-09
0.0006273279750202088,0.20237768504623266,3.76,0.0,5.264189077382842e-06,0.017762903728456403,0.7792682025062803,0.04901982766579855,1.8988018292216786e-05,0.005037540420007086,0.5951300541156099,4.940775003735883e-12,0.3813796165810611,3.751336488261236e-07,4.280072383768915e-07,0.9823627093792733,3.0412527342140085e-05,6.110203417985394e-07,6.677502258138646e-07,0.00020398960819981545,0.00979499766533687,8.014737052307084e-07,5.1886206135348334e-06,0.00011098708345900429,0.04599508348201355,1.3232277892974216e-06,5.101372031948865e-06,1.4613834561302246e-06,2.3534776763393325e-11,0.000763461269041062,3.6365248883898053e-13,1.730222378407946e-06,3.197267217098622e-06,2.742326735751938e-07,2.586302144071547e-09,6.396844133105297e-12,0.000381591423894248,4.419920462184035e-05,0.000577281384296044,0.001855549562242858,4.67437223300078e-10,2.4446853393922046e-12,0.005400301696666891,6.661000917174568e-05,1.1020401205778275e-07,3.2492463582031627e-09,1.7782551883589163e-06,0.018358396133630484,6.998724256904719e-06,1.3901203606398807e-13,1.4549732016049447e-12,0.10091611145127162,6.030438476946775e-06,5.895904507745005e-07,0.014913228157638347,5.4889477630614023e-08,1.4711782758637476e-16,2.0172459454979917e-08,5.273411518602185e-07,8.112442433150376e-07,6.148362492890337e-06,1.1041953951474932e-09,2.7544384075738573e-09,0.00037823191001866473,1.0668238548390299e-08,0.0004915663934433531,5.1207371990647835e-06,5.6465995456857e-05,3.1646416889648574e-07,8.244392248586695e-14,2.3013283463376404e-14,2.595780125833185e-10,1.7091855710511977e-08,0.00039416195883997267,7.711718939433825e-10,1.567186284671695e-09,0.0003677030389527559,8.747265109536697e-10,8.789357617043319e-09
0.0006295524579649372,0.2023798730271832,3.76,0.0,5.2415640380763305e-06,0.01768164155461334,0.779285923398383,0.04901668575359402,1.891586183654282e-05,0.005025166750687837,0.595210505659292,4.925981661066142e-12,0.38140111486748673,3.749404113518317e-07,4.254644569621411e-07,0.9823951425248906,3.0217651618837155e-05,6.068157254693885e-07,6.644629840450977e-07,0.0002033368361004756,0.009778163268561804,7.975293441776234e-07,5.171716983157636e-06,0.00011045569722214883,0.04601256158290313,1.3128946892620261e-06,5.083828301547085e-06,1.4497891957062467e-06,2.3311629639448724e-11,0.0007621613004879868,3.591130432275492e-13,1.720384785050255e-06,3.185702551155673e-06,2.719831780223711e-07,2.5615964647050127e-09,6.315279148349368e-12,0.00038050182126835426,4.387027663541316e-05,0.0005755767294387798,0.0018459410239739843,4.666042008361573e-10,2.429182784172927e-12,0.005399738797017584,6.606572339616048e-05,1.0967473844927098e-07,3.219366754449397e-09,1.7707940519984348e-06,0.018340472925344794,6.969524127835028e-06,1.381088626714076e-13,1.4411146370413253e-12,0.1009736452931827,6.005303244417341e-06,5.871241932315627e-07,0.0149097119935105,5.4876534487930516e-08,1.4524195724371407e-16,2.008172689366556e-08,5.24195391292442e-07,8.077836936816368e-07,6.1182143932207e-06,1.0990307707916365e-09,2.7459509282612178e-09,0.0003768321309660867,1.0619462316531382e-08,0.0004909463172006102,5.093771853994521e-06,5.598391120629809e-05,3.153503864049576e-07,8.17770287424403e-14,2.2827129184630694e-14,2.575920972916506e-10,1.7035185646308618e-08,0.0003944099117761648,7.664262365757264e-10,1.5681719664913191e-09,0.0003679348436729747,8.736071807843615e-10,8.766646120928888e-09
0.0006317769409096655,0.20238204852670194,3.76,0.0,5.219096650259399e-06,0.017601014020465145,0.7793032289151932,0.04901363499668302,1.884429860072009e-05,0.0050128719426902465,0.5952905768356351,4.911300998063585e-12,0.3814225695223587,3.747486819706027e-07,4.229489706671589e-07,0.9824271955990974,3.0024631801723304e-05,6.026545195421773e-07,6.612074823544787e-07,0.00020268883732352453,0.00976145775711099,7.936230610759764e-07,5.154941660088482e-06,0.00010992887894016843,0.04602996381898734,1.3026787206772646e-06,5.066421211842861e-06,1.4383300106540525e-06,2.3091486221908227e-11,0.000760870666480723,3.5464618880309656e-13,1.7106514321462923e-06,3.1742311979048743e-06,2.697605924943762e-07,2.5372244367926903e-09,6.2350428877880036e-12,0.0003794194447854737,4.354501102490131e-05,0.0005738844231507125,0.0018363867770962536,4.657773839659926e-10,2.413843958920821e-12,0.005399178428339366,6.552682679080873e-05,1.0915047399964838e-07,3.1898673149689046e-09,1.7633899239678555e-06,0.018322589914810113,6.9405460820763015e-06,1.3721611243503186e-13,1.4274426760751833e-12,0.10103093089812519,5.980358811810094e-06,5.846766742438223e-07,0.014906223942614736,5.48636948312609e-08,1.433966451798908e-16,1.999184278093053e-08,5.210810154994254e-07,8.043496878464611e-07,6.088339320702254e-06,1.0939155132598162e-09,2.7375265031915278e-09,0.000375442507297786,1.0571187860814485e-08,0.0004903278391619665,5.066970805354378e-06,5.550690315393292e-05,3.142461808615656e-07,8.111820834446333e-14,2.264322842768017e-14,2.5562992416621094e-10,1.6978937653518247e-08,0.00039465715574777674,7.617315233550771e-10,1.5691548314199146e-09,0.0003681660029647602,8.724910064481639e-10,8.744090001823289e-09
0.0006340014238543939,0.2023842116772612,3.76,0.0,5.196785287694732e-06,0.01752101387212006,0.7793201246131148,0.04901067417994639,1.8773321653087298e-05,0.005000655252951304,0.595370271253347,4.8967317404877534e-12,0.3814439807317212,3.745584451489577e-07,4.2046037986170625e-07,0.9824588734435691,2.9833444357826004e-05,5.985361240120515e-07,6.5798328684168e-07,0.00020204556275356972,0.009744879540610952,7.897543354333994e-07,5.1382932756370415e-06,0.00010940657210339373,0.046047290840146325,1.292578149926103e-06,5.049149220746671e-06,1.4270038290277406e-06,2.2874297764040113e-11,0.0007595892585980158,3.5025050910191997e-13,1.7010207853886863e-06,3.162852065648913e-06,2.6756449465085995e-07,2.513180267013151e-09,6.156108905116097e-12,0.00037834421486869117,4.3223353170945494e-05,0.0005722043371658222,0.001826886487771131,4.6495669847697567e-10,2.3986665487873124e-12,0.005398620390591139,6.499325534212535e-05,1.0863115353354219e-07,3.16074191135737e-09,1.7560421839236503e-06,0.018304746823135806,6.9117877142782145e-06,1.3633362703980092e-13,1.4139540849046915e-12,0.10108797046309242,5.955603111223229e-06,5.822476907512657e-07,0.01490276377947753,5.4850957830635695e-08,1.4158128323732755e-16,1.9902796080480515e-08,5.179976069869425e-07,8.009419370106462e-07,6.058733916019589e-06,1.0888489476567052e-09,2.729164458171706e-09,0.00037406293567282734,1.052340823826461e-08,0.0004897109499708148,5.0403328560637126e-06,5.503490650998079e-05,3.131514439399464e-07,8.046733369027643e-14,2.2461545572311448e-14,2.5369112029461093e-10,1.6923107294620538e-08,0.000394903693990576,7.57087028021266e-10,1.570134892292239e-09,0.00036839651961120357,8.713779657641659e-10,8.721687746447543e-09
0.0006362259067991223,0.20238636260937629,3.76,0.0,5.1746283486713815e-06,0.01744163396461288,0.7793366159588859,0.049007802107148835,1.8702924175007357e-05,0.004988515948080359,0.59544959247179,4.882272641660655e-12,0.38146534868181753,3.743696856162386e-07,4.179982944402471e-07,0.9824901808220629,2.964406612844533e-05,5.94459949212541e-07,6.547899760019074e-07,0.0002014069638435575,0.009728427054386028,7.859226615338844e-07,5.1217704780762835e-06,0.00010888872110633372,0.04606454328860984,1.2825912823902937e-06,5.032010808760276e-06,1.4158086206671803e-06,2.2660010299255614e-11,0.0007583169701495166,3.459246544822442e-13,1.6914913389820116e-06,3.151564080511209e-06,2.653944704575653e-07,2.489458282067426e-09,6.078452123274866e-12,0.0003772760531382991,4.2905249475915386e-05,0.0005705363449776627,0.0018174398246661953,4.6414207146521824e-10,2.3836483040803447e-12,0.005398064488197849,6.446494595449693e-05,1.0811671280412767e-07,3.131984622086471e-09,1.7487502220259081e-06,0.018286943374882677,6.883246657677986e-06,1.3546125276703747e-13,1.4006457707743986e-12,0.1011447661575853,5.931034104544441e-06,5.798370426178682e-07,0.014899331280285538,5.4838322662195576e-08,1.3979529533562283e-16,1.98145759624282e-08,5.149447575655419e-07,7.97560157121801e-07,6.029394869861228e-06,1.0838304181061137e-09,2.720864129719289e-09,0.00037269331412846446,1.0476116806325023e-08,0.0004890956403749277,5.013856819934525e-06,5.456785747052142e-05,3.120660770006724e-07,7.982427918046665e-14,2.2282045622998386e-14,2.517753196173986e-10,1.6867690185407478e-08,0.0003951495297362034,7.524920393549648e-10,1.571112161929887e-09,0.0003686263963918276,8.70268036934351e-10,8.69943785532034e-09
0.0006384503897438506,0.202388501451673,3.76,0.0,5.1526242556000085e-06,0.0173628672598793,0.7793527083312954,0.04900501760060212,1.863309945242391e-05,0.004976453304211156,0.5955285440018503,4.867922463641187e-12,0.3814866735589858,3.741823882879834e-07,4.155623301611661e-07,0.9825211224219229,2.945647431749267e-05,5.904254156521921e-07,6.516271302588035e-07,0.0002007729927747844,0.009712098758973223,7.821275361963909e-07,5.1053719356141326e-06,0.00010837527123033747,0.04608172179905193,1.2727164522861706e-06,5.015004469292696e-06,1.4047424009246721e-06,2.2448573710119257e-11,0.0007570536961423479,3.4166724042874884e-13,1.6820616148190106e-06,3.1403661794220056e-06,2.6325011482707677e-07,2.46605292182326e-09,6.002046831114774e-12,0.00037621488240780106,4.259064733822896e-05,0.0005688803217907349,0.0018080464589406845,4.633334310836521e-10,2.3687869741304073e-12,0.005397510529959019,6.394183642219935e-05,1.0760708912933116e-07,3.103589534772695e-09,1.7415134352978533e-06,0.018269179298021705,6.85492057478297e-06,1.3459883678797247e-13,1.3875145779362975e-12,0.10120132012408053,5.906649781342333e-06,5.774445324298442e-07,0.01489592622288016,5.482578850817252e-08,1.380380896523459e-16,1.9727171748868397e-08,5.119220639508748e-07,7.942040675797759e-07,6.000318933455091e-06,1.0788592710094298e-09,2.7126248622251037e-09,0.0003713335420616445,1.0429306783549426e-08,0.0004884819012257758,4.987541522198779e-06,5.4105693200326396e-05,3.109899710339117e-07,7.918892387811061e-14,2.2104694782036103e-14,2.49882167969814e-10,1.6812682010895743e-08,0.0003953946662115298,7.479458635376699e-10,1.5720866531338617e-09,0.00036885563608201087,8.691611983334182e-10,8.677338854287072e-09
0.000640674872688579,0.20239062833090923,3.76,0.0,5.13077145462776e-06,0.017284706824705662,0.7793684070228443,0.049002319500778505,1.856384086585693e-05,0.004964466606840886,0.5956071293068081,4.853679988580157e-12,0.3815079555497816,3.739965382703543e-07,4.1315210904757826e-07,0.9825517028555922,2.92706464892857e-05,5.864319539099168e-07,6.484943380457018e-07,0.00020014360241290465,0.00969589313958589,7.783684657376414e-07,5.089096336763446e-06,0.00010786616863533428,0.046098826998722676,1.262952019488025e-06,4.998128720584683e-06,1.3938032189543039e-06,2.223994143870457e-11,0.0007557993332428783,3.3747694181298236e-13,1.6727301624661483e-06,3.129257316132663e-06,2.6113103029158187e-07,2.4429587491421236e-09,5.9268683332969414e-12,0.0003751606266803329,4.227949513217942e-05,0.0005672361444733258,0.001798706064222845,4.625307066609195e-10,2.3540803636442168e-12,0.005396958328954576,6.342386540950882e-05,1.0710222050789836e-07,3.075550870506132e-09,1.734331229307902e-06,0.018251454323868356,6.826807160266869e-06,1.3374622929413682e-13,1.374557472118621e-12,0.10125763447854984,5.882448159115626e-06,5.750699655103272e-07,0.014892548386748727,5.481335455685727e-08,1.3630909820083885e-16,1.9640572946143743e-08,5.08929129051765e-07,7.908733916339892e-07,5.971502905307516e-06,1.0739348662489537e-09,2.704446009358566e-09,0.0003699835202078742,1.0382971355112002e-08,0.00048786972347743273,4.961385801277485e-06,5.364835181349192e-05,3.0992300725104544e-07,7.856115115824168e-14,2.1929460487785183e-14,2.4801132424655857e-10,1.675807851439971e-08,0.0003956391066291121,7.434478205370607e-10,1.5730583786483988e-09,0.0003690842414520681,8.680574286515567e-10,8.655389288406713e-09
0.0006428993556333074,0.20239274337199634,3.76,0.0,5.109068415065704e-06,0.017207145828859082,0.7793837172413995,0.048999706665976715,1.8495141898346685e-05,0.004952555150668908,0.5956853518031847,4.839544022560903e-12,0.38152919484093956,3.7381212091629726e-07,4.10767261437287e-07,0.9825819266620611,2.9086560561227986e-05,5.824790042661204e-07,6.453911978596271e-07,0.0001995187461478733,0.009679808705640959,7.746449684911202e-07,5.07294238589897e-06,0.00010736136033679136,0.04611585950756601,1.2532963763791028e-06,4.981382112543655e-06,1.3829891532971242e-06,2.2034063781991697e-11,0.0007545537797403754,3.333524873130528e-13,1.66349555833276e-06,3.1182364663885607e-06,2.5903682574182504e-07,2.4201704412871135e-09,5.852892977791073e-12,0.00037411321110814645,4.1971742186592995e-05,0.000565603691566762,0.0017894183165664203,4.617338287387129e-10,2.3395263291143052e-12,0.005396407702453159,6.291097244950415e-05,1.0660204582895436e-07,3.0478630093958924e-09,1.7272030189974644e-06,0.018233768187024248,6.7989041438467455e-06,1.3290328448480577e-13,1.361771516671458e-12,0.10131371131082421,5.85842728371702e-06,5.727131499665534e-07,0.014889197553014117,5.480102000256054e-08,1.346077773515937e-16,1.955476923638535e-08,5.059655639412924e-07,7.875678568294521e-07,5.942943625826996e-06,1.0690565788673785e-09,2.6963269345765493e-09,0.0003686431506147258,1.033710415964876e-08,0.00048725909818406486,4.935388506650372e-06,5.319577235847057e-05,3.088650887057201e-07,7.794084155380186e-14,2.1756309417616607e-14,2.461624396643565e-10,1.670387549137006e-08,0.0003958828541883012,7.389972308115418e-10,1.5740273511676186e-09,0.00036931221526715773,8.669567069091682e-10,8.633587716804152e-09
0.0006451238385780357,0.20239484669805155,3.76,0.0,5.087513629000002e-06,0.01713017754352399,0.7793986441116473,0.048997177972094644,1.842699612971659e-05,0.0049407182394659525,0.5957632148614669,4.825513384743491e-12,0.38155039161910137,3.7362912177326334e-07,4.084074237402434e-07,0.9826117983080938,2.890419479781409e-05,5.785660165953116e-07,6.423173123548807e-07,0.00019889837791314184,0.00966384399036777,7.709565678861475e-07,5.056908802628306e-06,0.00010686079418676696,0.04613281993829829,1.2437479454935422e-06,4.964763209545235e-06,1.3722983240903319e-06,2.1830893723088814e-11,0.0007533169355358459,3.2929259725985097e-13,1.6543564047281915e-06,3.10730261811786e-06,2.569671181890657e-07,2.39768278227971e-09,5.780097047805911e-12,0.00037307256195433415,4.166733876510719e-05,0.0005639828432965512,0.0017801828944296976,4.609427289064096e-10,2.3251227427299303e-12,0.005395858471851263,6.240309792888408e-05,1.061065053216228e-07,3.0205203915648364e-09,1.720128225819107e-06,0.01821612062534411,6.771209281759114e-06,1.3206985814252455e-13,1.349153771277936e-12,0.10136955268484231,5.83458522683305e-06,5.703738964385747e-07,0.014885873504431697,5.478878404560156e-08,1.3293358140760314e-16,1.94697504546006e-08,5.030309851107299e-07,7.842871938917462e-07,5.914637987471967e-06,1.0642237904898715e-09,2.688267009657165e-09,0.00036731233662265175,1.0291699135262998e-08,0.00048665001649839145,4.909548498274299e-06,5.27478948047411e-05,3.078161359826455e-07,7.732787475256317e-14,2.1585207970683607e-14,2.4433516236382406e-10,1.6650068793253037e-08,0.0003961259120850747,7.345934218280343e-10,1.5749935833717923e-09,0.000369539560287458,8.658590123467708e-10,8.611932718485013e-09
0.0006473483215227641,0.20239693843035259,3.76,0.0,5.066105610693755e-06,0.017053795338723903,0.7794131926771865,0.04899473231222833,1.835939723151445e-05,0.004928955185879806,0.5958407218071841,4.811586911781396e-12,0.3815715460707824,3.7344752655804243e-07,4.060722382873428e-07,0.9826413221900961,2.872352779998103e-05,5.746924501357555e-07,6.392722914546456e-07,0.000198282452387033,0.009647997550171488,7.673027959997764e-07,5.040994327822957e-06,0.0001063644188577044,0.04614970889654052,1.234305174363072e-06,4.948270590739296e-06,1.3617288898075132e-06,2.1630386311641065e-11,0.0007520887020942802,3.252960386700493e-13,1.645311329346028e-06,3.096454770227148e-06,2.5492153270711915e-07,2.375490664314364e-09,5.708457596833499e-12,0.0003720386065795211,4.136623603776146e-05,0.000562373481451572,0.0017709994786476687,4.601573398518622e-10,2.310867525620137e-12,0.005395310462561875,6.190018306082817e-05,1.0561553992595144e-07,2.9935175762906928e-09,1.7131062797330138e-06,0.018198511379855502,6.74372036240028e-06,1.3124580876105293e-13,1.3367013980228297e-12,0.10142516063931264,5.810920086346623e-06,5.680520181362793e-07,0.014882576025380552,5.477664589227671e-08,1.3128598270174185e-16,1.9385506613979558e-08,5.001250148352868e-07,7.810311373789353e-07,5.886582932812942e-06,1.059435894809339e-09,2.6802656150284677e-09,0.000365990982841224,1.0246749643434634e-08,0.00048604246966963793,4.883864648351015e-06,5.230466002005376e-05,3.0677602337779636e-07,7.672214564132304e-14,2.1416126824472486e-14,2.4252918506452394e-10,1.659665433007687e-08,0.0003963682835109521,7.302357638275344e-10,1.5759570879234175e-09,0.00036976627926805524,8.647643244918174e-10,8.590422892617433e-09
0.0006495728044674925,0.2023990186885237,3.76,0.0,5.044842896293061e-06,0.016977992681921825,0.7794273679016622,0.04899236859636079,1.8292338975229054e-05,0.004917265311322637,0.5959178759215045,4.7977634596725916e-12,0.38159265838258505,3.73267321215249e-07,4.0376135460116427e-07,0.9826705026351572,2.854453850159931e-05,5.708577733005448e-07,6.36255752531773e-07,0.0001976709248177649,0.00963226796428019,7.636831938640021e-07,5.025197719224686e-06,0.00010587218383126281,0.04616652698091646,1.2249665393897588e-06,4.931902863908158e-06,1.351279037351564e-06,2.1432496011920306e-11,0.0007508689824018875,3.2136160659975515e-13,1.6363589851199146e-06,3.0856919414439925e-06,2.528997005320673e-07,2.3535890873134764e-09,5.6379522592726905e-12,0.00037101127344670503,4.106838606744814e-05,0.0005607754893647094,0.001761867752408197,4.5937759534660575e-10,2.296758632852967e-12,0.005394763503935255,6.14021698785378e-05,1.0512909160502124e-07,2.9668492315518417e-09,1.7061366192185354e-06,0.018180940194716243,6.716435207191132e-06,1.304309977527791e-13,1.3244116055024159e-12,0.10148053718806613,5.787429987355051e-06,5.657473309483574e-07,0.014879304901853041,5.476460475482089e-08,1.2966446686597171e-16,1.930202788657692e-08,4.972472823364292e-07,7.777994258539503e-07,5.858775447450548e-06,1.054692296177154e-09,2.672322139693213e-09,0.00036467899513154895,1.0202249487987314e-08,0.0004854364490427197,4.858335840142079e-06,5.1866009758567185e-05,3.0574464933949786e-07,7.612354129860475e-14,2.1249034436552143e-14,2.4074417732300494e-10,1.6543628068553503e-08,0.0003966099716413357,7.259236071353088e-10,1.5769178774220524e-09,0.0003699923749580115,8.636726231412568e-10,8.56905685436604e-09
