Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264)
0.0015364141481142076,0.09884136850530102,3.76,0.0,3.142678218736508e-05,0.008257940781280075,0.8393595890106941,0.058486459454359305,2.062577019827212e-06,0.01859620202278468,0.6002391378596915,1.2433386508364921e-12,0.25198436575085426,6.969899244994947e-08,1.5021470408707786e-07,0.9682654731549516,2.0405870007851587e-05,6.944727980190941e-07,1.6984419251187943e-06,2.4158836114826587e-05,0.02921837644035379,1.8006925361961409e-06,3.6102389232692964e-06,0.0002067655938595538,0.0367351095403784,1.596163179606511e-07,1.7732192515151147e-06,6.316153037412519e-07,1.8797705783763207e-10,0.0007619556167227305,2.928003041369699e-13,5.621351010018043e-06,1.0605358986265147e-06,3.1498615453145003e-07,2.088908981667897e-08,1.7523574586418467e-11,4.704637440683208e-05,2.1389953991098044e-05,0.00012401415130562643,0.0013452172679377858,7.576399363210695e-11,2.936128633007986e-12,0.003396510567255584,9.637796913346611e-06,6.212974648828183e-09,9.694495504080172e-10,9.191901529083532e-07,0.010898392328708734,4.097248358530281e-06,1.0791543672362675e-14,6.40257372398654e-13,0.08740853902293465,4.285102126586374e-07,3.243457786007238e-08,0.0018684246498298974,1.3667425939523123e-09,1.9463029395244692e-16,1.8013217599721475e-10,1.2303229323477514e-06,3.258870001910239e-07,7.021305030091403e-07,2.9623829172100208e-09,1.4888017726559559e-09,0.0006123596290651119,4.1980422091853984e-10,0.00020263004766288457,2.1259358155266567e-07,9.642564489752356e-07,2.6338683170327103e-08,2.015384458640918e-14,3.1404343412150474e-15,1.4290833842211046e-11,9.668037474596365e-10,0.00040796659029253876,9.899000143058309e-12,3.1865639476606813e-10,0.00036159700416860227,6.174589131699283e-11
0.001545971999068353,0.09884310719657252,3.76,0.0,3.121804449903389e-05,0.008184447342945874,0.8393626890681356,0.05849356830907531,2.0461803408546556e-06,0.018562748274267505,0.6003033305226053,1.240156847290327e-12,0.2520581521574326,6.969474231965648e-08,1.485214856674161e-07,0.9683164635359678,2.0131166386004872e-05,6.84164741542799e-07,1.6845591239805795e-06,2.4002734056809527e-05,0.02916831769580971,1.7859826055017192e-06,3.5894594916396922e-06,0.00020482932907928773,0.0367785651185312,1.572140210400381e-07,1.7623122613986704e-06,6.221594891646282e-07,1.8477917082029935e-10,0.0007577028377400199,2.8584497454829357e-13,5.5654539012513755e-06,1.0535261247544665e-06,3.101059885403209e-07,2.0537578292255546e-08,1.709823692099739e-11,4.6776681234781734e-05,2.1098969741068652e-05,0.00012323311633521077,0.0013419719598066935,7.533752759073699e-11,2.9068508600283068e-12,0.003396747745418595,9.554209091441171e-06,6.154287158425923e-09,9.505755495452486e-10,9.130011039963958e-07,0.010895569497652205,4.0699170849408845e-06,1.0651965656928761e-14,6.295289677557339e-13,0.08745856211018396,4.2546846274076905e-07,3.2204013853370186e-08,0.001867509506493928,1.3660731165441766e-09,1.899061692016919e-16,1.7845054052712422e-10,1.2198660862983915e-06,3.2368928353138014e-07,6.935593616405706e-07,2.9386308699799046e-09,1.4793163459973225e-09,0.000608501532391385,4.155477287980171e-10,0.0002025404110153006,2.1203986788435754e-07,9.561106825363703e-07,2.6081998368978624e-08,1.9779466020569264e-14,3.0820976379846128e-15,1.4059784332662129e-11,9.601133291787036e-10,0.0004085099337357156,9.75062231472056e-12,3.19080776279213e-10,0.00036207310572043645,6.171851100300708e-11
0.0015545740649270836,0.09884465646868562,3.76,0.0,3.103245450321349e-05,0.008119255452712304,0.8393650800857788,0.05849995745544545,2.031646733063252e-06,0.01853289505135599,0.6003606109300071,1.2373270876454102e-12,0.25212402092405317,6.969112308778708e-08,1.4702592254598062e-07,0.9683615063152835,1.9888458073947063e-05,6.750755764464975e-07,1.6722454206702492e-06,2.3864016572738293e-05,0.029123683014586378,1.7729351641957225e-06,3.5709840777300928e-06,0.0002031128271147255,0.03681747782914624,1.5509498984416395e-07,1.7526035472535362e-06,6.138181634447143e-07,1.8196555149936828e-10,0.0007539253206337389,2.797619208984387e-13,5.5160093416490256e-06,1.047292402962078e-06,3.058037759615804e-07,2.0228115997047086e-08,1.67264603393577e-11,4.653686382765209e-05,2.0842224677888813e-05,0.00012253889230674027,0.0013390587346100958,7.495875740560481e-11,2.8809471088913984e-12,0.0033969800464664812,9.47994589783096e-06,6.102349092913904e-09,9.340017158956455e-10,9.075018708700123e-07,0.010893036348954473,4.045628943398744e-06,1.0528765329809702e-14,6.200830458322637e-13,0.08750320836045619,4.22767576681757e-07,3.199928482827501e-08,0.001866696640068596,1.3654784601891647e-09,1.8577693466556007e-16,1.769624261808273e-10,1.210592747747197e-06,3.217364801200685e-07,6.859797624423545e-07,2.917559066748485e-09,1.470886032582506e-09,0.000605067011871839,4.117822388181622e-10,0.00020245992589613184,2.1154333611153998e-07,9.488683658737566e-07,2.585453663471114e-08,1.9450479116274425e-14,3.0308339863974794e-15,1.3856580783620452e-11,9.541728142414982e-10,0.00040899661972526255,9.619835878992941e-12,3.1946090535154204e-10,0.00036249974546924033,6.169392949063679e-11
0.0015631761307858144,0.09884619127028946,3.76,0.0,3.084898189093867e-05,0.008054947508284439,0.8393671028089369,0.05850633795024984,2.0173203076547342e-06,0.018503279981169206,0.6004174327865961,1.234528791660096e-12,0.25218938621462017,6.968769481790659e-08,1.4555654302790102e-07,0.9684057623427597,1.9649936993872212e-05,6.66159991784026e-07,1.660099559775651e-06,2.372695065246435e-05,0.02907943715516295,1.7600654792280256e-06,3.552719242916597e-06,0.00020142057781065366,0.036856205698497874,1.5301571428092803e-07,1.7429952071143577e-06,6.056328708082094e-07,1.792113082870633e-10,0.0007501942479345216,2.738407457879048e-13,5.4673629682778555e-06,1.041128616279362e-06,3.015845777696625e-07,1.9925011647688873e-08,1.6364776706750146e-11,4.629975462967181e-05,2.0590227308823163e-05,0.00012185277490766703,0.0013361526224774816,7.458467830087198e-11,2.8554563922311035e-12,0.0033972297343366157,9.406581738849925e-06,6.051226845366682e-09,9.178074857786633e-10,9.02068629805228e-07,0.010890510116624971,4.021629369117141e-06,1.0407800975919901e-14,6.108303731426291e-13,0.08754750538394795,4.201007956799715e-07,3.17971387698366e-08,0.001865893859456383,1.3648911820613348e-09,1.8175980007023796e-16,1.7549779489702505e-10,1.2014473794064033e-06,3.198070750512972e-07,6.785246954250785e-07,2.8967704595640503e-09,1.4625549220475498e-09,0.0006016677212379283,4.0807726990846863e-10,0.00020237961695760367,2.1104850104868607e-07,9.41708898269045e-07,2.563037387022247e-08,1.9128817876475535e-14,2.980711839631352e-15,1.3657745643656629e-11,9.483074672899014e-10,0.00040948112211538503,9.491592372507185e-12,3.1983932908388027e-10,0.0003629246412429178,6.166940492234943e-11
0.001571778196644545,0.09884771184715847,3.76,0.0,3.0667591899996304e-05,0.007991506462039015,0.8393687663587498,0.05851270952199255,2.003196878104099e-06,0.018473899695167568,0.6004738040798328,1.2317613789508965e-12,0.2522542547975292,6.968445367186269e-08,1.4411273102710507e-07,0.9684492477211025,1.9415509833243246e-05,6.574136855762972e-07,1.6481182928771247e-06,2.3591508581315437e-05,0.029035573197595584,1.747370111813535e-06,3.5346615980040235e-06,0.00019975210385354375,0.03689475070393307,1.509752449727997e-07,1.73348578331185e-06,5.97599886518218e-07,1.7651484777914314e-10,0.000746508765604126,2.680762838413861e-13,5.419496776731976e-06,1.0350336438493803e-06,2.9744634855458926e-07,1.9628100016931703e-08,1.6012857677671225e-11,4.60653108804332e-05,2.0342863105740293e-05,0.00012117462970417154,0.001333253584269201,7.421520343952841e-11,2.8303696047544673e-12,0.0033974963757255608,9.334101545414397e-06,6.00090307640318e-09,9.019822026506054e-10,8.967002629644116e-07,0.010887990712196998,3.997913536800103e-06,1.028901970977589e-14,6.017659482323772e-13,0.08759145845309117,4.1746750559303783e-07,3.159752922935569e-08,0.0018651010597373835,1.364311205405449e-09,1.7785111856145644e-16,1.7405614077162162e-10,1.1924275385745403e-06,3.179006726926831e-07,6.71191514058882e-07,2.8762596080181198e-09,1.454321355919852e-09,0.000598303141883606,4.0443155601764383e-10,0.00020229948250588404,2.1055534528963154e-07,9.346310065607527e-07,2.5409449129656594e-08,1.8814281320571287e-14,2.9316998774844373e-15,1.3463160872494339e-11,9.425159361113053e-10,0.00040996345748393057,9.365829335218481e-12,3.202160604193318e-10,0.00036334780298532713,6.164493670634988e-11
0.0015795200559174027,0.09884906840278114,3.76,0.0,3.050609341541143e-05,0.007935136968433882,0.8393699637949149,0.05851843609132322,1.9906559789942532e-06,0.018447655449894296,0.6005241594608053,1.2292966448547341e-12,0.25231221733091913,6.968169354006381e-08,1.4283466586488432e-07,0.9684877386345689,1.920795061201776e-05,6.496832927350757e-07,1.6374732595784238e-06,2.3470976645486113e-05,0.0289964165753293,1.7360905480641833e-06,3.5185841137140453e-06,0.00019827042031406677,0.036929286469886816,1.4917123947779726e-07,1.725010690087639e-06,5.90497433711516e-07,1.7413616263974963e-10,0.0007432301223808105,2.6301814576042644e-13,5.377069794949225e-06,1.0296060959680132e-06,2.937895302691366e-07,1.9366041939431602e-08,1.5704218045253875e-11,4.585655580383148e-05,2.012410475177044e-05,0.00012057100650729326,0.0013306504664563439,7.388654265731605e-11,2.8081295342819316e-12,0.003397750499558356,9.2696129678502e-06,5.956280417811716e-09,8.880463748559828e-10,8.919232945889502e-07,0.010885729014226426,3.976807975876683e-06,1.0183940645513875e-14,5.937649107882251e-13,0.08763072640241672,4.151256830688352e-07,3.1420011834921084e-08,0.0018643959880586963,1.3637954065555488e-09,1.7442313104136067e-16,1.7277789030633536e-10,1.1844150358394019e-06,3.162042573275859e-07,6.64693732836359e-07,2.8580329366883962e-09,1.446993205626051e-09,0.0005953042781477643,4.0120009238763e-10,0.0002022275093143431,2.101129268773117e-07,9.283296185584638e-07,2.5213339179856793e-08,1.8537126151391564e-14,2.888512785430654e-15,1.3291572443354324e-11,9.373655772427096e-10,0.0004103957201648983,9.254712867057038e-12,3.205536822814105e-10,0.00036372717424008606,6.162296301437056e-11
0.0015872619151902603,0.09885041380220794,3.76,0.0,3.0346229985313224e-05,0.007879444353394395,0.8393708837817319,0.05852415503800917,1.9782732993785394e-06,0.01842159634787127,0.6005741617609438,1.2268560647352997e-12,0.25236978767353135,6.967907928820305e-08,1.415764017075261e-07,0.9685256292017221,1.9003569429741567e-05,6.420836810797515e-07,1.6269567234227201e-06,2.335171863325229e-05,0.02895755900611055,1.7249470747580075e-06,3.5026693820391914e-06,0.00019680728640916804,0.03696367709195389,1.473972658024366e-07,1.7166135327803771e-06,5.835128542125726e-07,1.7180194284916143e-10,0.0007399871392754801,2.580794214612608e-13,5.335248183886648e-06,1.024232612289157e-06,2.9019528378104477e-07,1.9108757041874905e-08,1.540300988990177e-11,4.564989580395864e-05,1.990893042559422e-05,0.000119973640306065,0.0013280530202432622,7.356148240116917e-11,2.786203189366141e-12,0.0033980177146399203,9.205817921203481e-06,5.91227883311989e-09,8.743937685687374e-10,8.87197205359299e-07,0.01088347271418939,3.955925036889e-06,1.0080551838854009e-14,5.859089997606724e-13,0.08766972361833227,4.128100741776802e-07,3.12444798842315e-08,0.0018636988425034242,1.3632854060187299e-09,1.71077683140296e-16,1.7151750250524958e-10,1.1765005796132266e-06,3.1452588340988977e-07,6.582907576925279e-07,2.8400231744075336e-09,1.4397415936677094e-09,0.0005923327547333478,3.98014749445985e-10,0.00020215567492866532,2.0967184286981902e-07,9.22092400714451e-07,2.501976121656697e-08,1.8265448378005362e-14,2.8461791954932327e-15,1.312325433487216e-11,9.322729954900263e-10,0.00041082625293698894,9.14551382106351e-12,3.2088995311659414e-10,0.0003641051564056411,6.160103408514798e-11
0.001595003774463118,0.09885174821316997,3.76,0.0,3.018797776970363e-05,0.007824417041428978,0.8393715324578613,0.05852986618516687,1.966046006141538e-06,0.018395720073650527,0.6006238164195169,1.2244392446857585e-12,0.25242697050645546,6.967660831737777e-08,1.403375256246526e-07,0.9685629303322641,1.880230337481459e-05,6.346119767145736e-07,1.616566479494551e-06,2.3233715539490614e-05,0.028918995778448937,1.7139373576980446e-06,3.4869150730872685e-06,0.0001953623782451831,0.03699792394938502,1.4565268701574114e-07,1.7082933039796255e-06,5.766436495254517e-07,1.6951113060781822e-10,0.0007367792361979869,2.5325672994653507e-13,5.294019855186704e-06,1.0189124231212663e-06,2.86662240860032e-07,1.8856135267757365e-08,1.5109018708595724e-11,4.544530145016604e-05,1.9697263421347687e-05,0.00011938243893805239,0.0013254612188905441,7.323996371121294e-11,2.7645844440869043e-12,0.0033982977287139457,9.142706072399094e-06,5.8688866054117396e-09,8.610173223482019e-10,8.825212291968514e-07,0.010881221750804887,3.93526140952562e-06,9.978817813122948e-15,5.781948831083814e-13,0.08770845371915373,4.105202601080236e-07,3.107090169765649e-08,0.0018630095494332258,1.3627811499241418e-09,1.6781239242684614e-16,1.7027463611675738e-10,1.1686825087991049e-06,3.128652797725821e-07,6.519807971351152e-07,2.8222266284900163e-09,1.4325653837102302e-09,0.0005893882141618161,3.9487467489111733e-10,0.00020208397818612288,2.0923208145323746e-07,9.159184739143021e-07,2.4828673953347694e-08,1.7999114036241315e-14,2.8046782315758684e-15,1.2958127819159558e-11,9.272372683909445e-10,0.0004112550677556956,9.038190286620012e-12,3.212248822593967e-10,0.0003644817568817999,6.157914951318239e-11
0.0016019714478086899,0.09885293992379286,3.76,0.0,3.004690902350188e-05,0.0077754519321887846,0.839371889247301,0.058534999407849064,1.9551720079057583e-06,0.01837258586479099,0.6006682127820535,1.2222841028191542e-12,0.25247810754262157,6.96745048477344e-08,1.3923878120672678e-07,0.9685960061995422,1.8623776588044818e-05,6.279944906780546e-07,1.6073214559031024e-06,2.3128570284334278e-05,0.028884536721615724,1.7041410854098578e-06,3.4728714634138562e-06,0.00019407728198292016,0.03702862432700014,1.44107185382419e-07,1.7008700518117726e-06,5.705579977559495e-07,1.6748566317468583e-10,0.0007339216475930927,2.490128113421622e-13,5.257411871423911e-06,1.014169194451692e-06,2.8353373001276963e-07,1.863267414643889e-08,1.4850425701636108e-11,4.526290876117186e-05,1.9509700096279413e-05,0.00011885555389122943,0.0013231334023538867,7.295357723971853e-11,2.745385629185374e-12,0.0033985604486148594,9.08648116027896e-06,5.830345135549606e-09,8.492089686925325e-10,8.783550756237129e-07,0.010879200396735351,3.916848968854358e-06,9.888643435747394e-15,5.713707324721448e-13,0.08774308536259541,4.0848114277470086e-07,3.0916326135553814e-08,0.001862395839385911,1.3623321869273115e-09,1.6494026085424034e-16,1.6917076164194082e-10,1.1617273099618952e-06,3.1138571001351704e-07,6.463799135300432e-07,2.806389050975654e-09,1.4261703419734492e-09,0.0005867609075149466,3.9208662445238125e-10,0.00020201956785916714,2.0883741743890493e-07,9.104153390056544e-07,2.4658791566040572e-08,1.7763874718375194e-14,2.7680225807815623e-15,1.2812179856246632e-11,9.22752977269768e-10,0.0004116395420856562,8.943169036136525e-12,3.2152517902634835e-10,0.0003648195221118964,6.155949099499053e-11
0.0016089391211542617,0.09885412298434207,3.76,0.0,2.990710966468728e-05,0.007727008462740913,0.8393720353891465,0.05854012605444209,1.9444196545913615e-06,0.018349596275661257,0.6007123356739548,1.2201476192404351e-12,0.2525289377314739,6.967251356419884e-08,1.3815512895796493e-07,0.9686286208700591,1.844767957824067e-05,6.214763568470107e-07,1.598175441315544e-06,2.302441304499442e-05,0.028850309049338014,1.6944496751651722e-06,3.4589543016123404e-06,0.0001928064658801672,0.03705921033611034,1.425845490569535e-07,1.6935075964861033e-06,5.645620954029356e-07,1.6549379447919092e-10,0.0007310916088830063,2.4485792089303533e-13,5.221266515824014e-06,1.0094679801795593e-06,2.804527685126748e-07,1.841282750540782e-08,1.459736416555909e-11,4.5082145113490065e-05,1.9324864064358333e-05,0.000118333524406934,0.0013208101181628215,7.266997154097074e-11,2.7264268735809813e-12,0.0033988331013418754,9.030794167830023e-06,5.792279811756047e-09,8.376138931824609e-10,8.742283663943784e-07,0.01087718327319708,3.898609210564284e-06,9.799756822067768e-15,5.64656509407735e-13,0.08777750606252734,4.0646229360053414e-07,3.0763285793668016e-08,0.001861788378450742,1.361887795432387e-09,1.6212956599425693e-16,1.6808057216322362e-10,1.1548477045244377e-06,3.0992012806250087e-07,6.408517062837645e-07,2.7907186752532674e-09,1.4198346753232056e-09,0.0005841549204743934,3.8933396544307565e-10,0.00020195526728136997,2.0844380711236172e-07,9.049621496213461e-07,2.4490864262695324e-08,1.7532767392003162e-14,2.7320107871438828e-15,1.266870174635531e-11,9.18313359921395e-10,0.000412022643168042,8.849605135552591e-12,3.2182440330660015e-10,0.0003651561796419242,6.153986779923226e-11
0.0016159067944998336,0.09885529751026768,3.76,0.0,2.976856323139227e-05,0.007679078709874493,0.8393719750515299,0.05854524600867505,1.9337870124695005e-06,0.018326749703899907,0.6007561888280462,1.218029524266798e-12,0.25257946432945283,6.967063269102663e-08,1.3708628936400558e-07,0.9686607817964309,1.8273969560105358e-05,6.150556363790754e-07,1.5891269265663563e-06,2.292123069994094e-05,0.028816309528799933,1.6848615292705756e-06,3.44516197562053e-06,0.00019154970836717647,0.037089682943421375,1.410843466429244e-07,1.6862052372399529e-06,5.586542506890023e-07,1.6353481455376578e-10,0.0007282887228266499,2.4078981763581566e-13,5.1855755953285264e-06,1.004808247955715e-06,2.774184322331528e-07,1.8196521288614827e-08,1.4349692187503824e-11,4.490299012195059e-05,1.9142703462955046e-05,0.00011781628687161672,0.0013184913478912052,7.23891062531612e-11,2.7077040172133694e-12,0.0033991154880465423,8.975637961215393e-06,5.754682647964193e-09,8.262273660650347e-10,8.701405728425332e-07,0.010875170337508542,3.880539848087312e-06,9.71213394377156e-15,5.580499707639668e-13,0.08781171831922556,4.04463424797904e-07,3.0611758900689466e-08,0.0018611871147365306,1.361447937477886e-09,1.5937873165585624e-16,1.670038354199195e-10,1.1480425537386324e-06,3.0846834676558696e-07,6.353949529110468e-07,2.7752129743994616e-09,1.4135575997880677e-09,0.0005815700050702454,3.866161125164904e-10,0.00020189107564904646,2.0805124238547214e-07,8.995582951855157e-07,2.4324863291973303e-08,1.730570276306736e-14,2.6966289367288723e-15,1.252764097677224e-11,9.139177822732346e-10,0.00041240437961827296,8.75747034770465e-12,3.221225618269894e-10,0.0003654917349361602,6.152027964608047e-11
