Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27)
5.978069964055609e-16,0.14012750242999666,3.76,0.0,0.6183044153655218,0.9999999999999308,1.0359689754991423e-30,2.105966427598612e-22,2.886688250976217e-23,5.5330125214842915e-11,5.533012521493212e-11,2.4001484948326794e-24,8.522716269925851e-23,8.520169747686733e-23,4.679405715014586e-30,6.145180748016135e-33,6.923241655953585e-14,1.2698511194822762e-24,2.972640559044493e-14,6.401051955324288e-19,1.8346100860396963e-20,3.950661459814285e-14,1.6046805838251924e-24,2.3090134391308517e-24,6.369858863981437e-31,1.8432169653437107e-19,2.052626763502374e-36,3.8864190495745366e-38,1.903191027184223e-23,8.631900175848205e-34,4.89640694300423e-49,1.224359857313836e-24,9.63488723447414e-36,6.651435072956275e-44,1.215084667047036e-49,3.171499367670229e-53,7.450753406683875e-14,2.529584263069938e-23,7.450753390344815e-14,2.3449267244147252e-34,6.151694910188959e-45,3.6704330459325054e-37,2.4694148859857682e-23,3.459525347426481e-47,5.1685231723243554e-48,4.74960151223792e-25
1.1956160198870748e-15,0.1401275024314402,3.76,0.0,0.6183044153100478,0.9999999999998616,8.287789971904581e-30,8.423887111645264e-22,1.1546802638422293e-22,1.1066043803923787e-10,1.1066043803959468e-10,9.600568187486143e-24,3.4091201549032033e-22,3.4080764485658223e-22,3.743535501693738e-29,4.9162170867620483e-32,1.3846506808054153e-13,5.07941739790614e-24,5.945289394440802e-14,1.3166917337763483e-18,7.338457327079064e-20,7.901334492296075e-14,6.41873976892944e-24,9.236077630476173e-24,5.0959020671374185e-30,3.686449462525567e-19,1.6421059969874058e-35,3.109147592122275e-37,7.612777687920365e-23,6.905538979077871e-33,7.834275656896253e-48,4.897450627014111e-24,7.707930978675923e-35,1.0642327664723052e-42,1.944147936298315e-48,1.0148823971288757e-51,1.4901532066891766e-13,1.0118362775816473e-22,1.4901532001535355e-13,1.875948395394459e-33,9.842715165126026e-44,2.936353216118142e-36,9.877684657407787e-23,5.535262881992877e-46,8.26966336328211e-47,1.899845064209175e-24
2.391234066850103e-15,0.14012750243432726,3.76,0.0,0.6183044151990996,0.9999999999997231,6.630263538578962e-29,3.3695591118277204e-21,4.618743144014362e-22,2.213210636676356e-10,2.2132106366906294e-10,3.8401919926500014e-23,1.3636697776646061e-21,1.3632322187071943e-21,2.9948325604328324e-28,3.9330721475620834e-31,2.769303717360149e-13,2.0317695445686383e-23,1.1890581654920543e-13,2.7793023956348657e-18,2.935385319567107e-19,1.580267508691477e-13,2.5675000602443732e-23,3.6944360582184283e-23,4.076727471879876e-29,7.37294231467915e-19,1.3136862889659907e-34,2.4873267679087615e-36,3.045110322328883e-22,5.524436738343133e-32,1.2534859834209824e-46,1.958981736093487e-23,6.166351245518799e-34,1.702774402157317e-41,3.1106554132989605e-47,3.247624305164577e-50,2.9803089354639483e-13,4.0473502497604337e-22,2.980308909321349e-13,1.5007610362343288e-32,1.5748279758851967e-42,2.3490794805008166e-35,3.9510788815850036e-22,8.856435747169351e-45,1.3231482409102549e-45,7.599386942005454e-24
4.7824701607761584e-15,0.14012750244010141,3.76,0.0,0.6183044149772035,0.9999999999994462,5.304249525455834e-28,1.3478244876972357e-20,1.8475114047116356e-21,4.4264231484286273e-10,4.42642314848572e-10,1.536045642230235e-22,5.45484243237653e-21,5.4529315884382494e-21,2.3958673714950347e-27,3.146608281761792e-30,5.538609815008081e-13,8.127083360352978e-23,2.3781144534676726e-13,6.142273243249422e-18,1.1741537992936158e-18,3.1605334394805716e-13,1.027001387366741e-22,1.477775609479031e-22,3.261384029218188e-28,1.474603953739632e-18,1.0509490787727819e-33,1.9898708971582149e-35,1.2180412034309476e-21,4.419548444247594e-31,2.0055788024183262e-45,7.835923880831209e-23,4.933080359261949e-33,2.7244388703650526e-40,4.97709162252244e-46,1.0392376232773148e-48,5.960620379946262e-13,1.6189411235681332e-21,5.960620275375798e-13,1.200608978666081e-31,2.519698112593837e-41,1.8792530609250632e-34,1.5804325530976215e-21,1.4170300584447086e-43,2.1170388670182467e-44,3.039754327063264e-23
9.56494234862827e-15,0.14012750245164962,3.76,0.0,0.618304414533411,0.9999999999988923,4.2434568103688125e-27,5.3912995529757017e-20,7.390151747873117e-21,8.852848168670435e-10,8.852848168898802e-10,6.143927485543453e-22,2.1820655492075577e-20,2.1811727261342437e-20,1.9166938816816521e-26,2.517524726699218e-29,1.1077222108457685e-12,3.250834389567689e-22,4.756218372976157e-13,1.4619206493412097e-17,4.6966080898856165e-18,6.321056548546653e-13,4.108012537550598e-22,5.91110629018115e-22,2.609107603165099e-27,2.949268075447113e-18,8.407584037879936e-33,1.5919101190734471e-34,4.872136763434004e-21,3.535633307308272e-30,3.208926191127161e-44,3.134364112346885e-22,3.946458877106982e-32,4.359096442999886e-39,7.963513076072801e-45,3.325542510612436e-47,1.1921243216641973e-12,6.4757665078139744e-21,1.192124279836e-12,9.604859975441583e-31,4.031426900719586e-40,1.5033833813099534e-33,6.321732187227753e-21,2.2672455742948627e-42,3.387263530971006e-43,1.2159002114622525e-22
1.912988672433249e-14,0.1401275024747461,3.76,0.0,0.6183044136458261,0.9999999999977847,3.394855063439287e-26,2.1565200746308735e-19,2.9561441924938654e-20,1.7705698196103097e-09,1.7705698197016573e-09,2.457365779640696e-21,8.729286639297563e-20,8.724687470353156e-20,1.5333542275008728e-25,2.0143996227972782e-28,2.2154447087970904e-12,1.3003339721207771e-21,9.512391586530617e-13,3.857698688861908e-17,1.8786366543552267e-17,1.2642067756842168e-12,1.6432098213491652e-21,2.3644444704253746e-21,2.0872855289948579e-26,5.898775585912676e-18,6.726049742276493e-32,1.273548828879286e-33,1.9488313361668156e-20,2.828496355442135e-29,5.1342791885793815e-43,1.2537406951511968e-21,3.15715668900739e-31,6.97453175216314e-38,1.2742080603566806e-43,1.0641615023067034e-45,2.384248868095774e-12,2.5903069788042953e-20,2.384248700782966e-12,7.683863314749439e-30,6.449990960381131e-39,1.2026753064646973e-32,2.528693248986182e-20,3.6275819744788927e-41,5.419622722011558e-42,4.863586371857889e-22
3.8259775475740936e-14,0.14012750252093903,3.76,0.0,0.6183044118706564,0.9999999999955692,2.71602667840082e-25,8.6260802694303585e-19,1.1825241891985495e-19,3.541139819876465e-09,3.541139820241855e-09,9.827819443280961e-21,3.492533367612354e-19,3.4898714087482126e-19,1.2266816362406944e-24,1.6121269951189024e-27,4.430889861744584e-12,5.2013363787368205e-21,1.9024599514257568e-12,1.1450778466613192e-16,7.514492173683864e-17,2.5283950135780873e-12,6.572876159369211e-21,9.457791261524825e-21,1.669827072989462e-25,1.1798512142106429e-17,5.380810321050168e-31,1.0188719532881279e-32,7.79513653757997e-20,2.262779990522603e-28,8.214835557261552e-42,5.01492198720834e-21,2.5257079889481744e-30,1.1159175298913727e-36,2.0388793303482434e-42,3.405238314324214e-44,4.768497877328668e-12,1.0361228450337536e-19,4.768497208077453e-12,6.147048907452315e-29,1.0319047919054095e-37,9.620896551697367e-32,1.0114773577155467e-19,5.8040938311338934e-40,8.671397222384044e-41,1.9454225058254728e-21
7.651955297855784e-14,0.14012750261332488,3.76,0.0,0.618304408320317,0.9999999999911383,2.1730492410111725e-24,3.4504316731741396e-18,4.730628281463902e-19,7.082279799527277e-09,7.08227980098882e-09,3.9298129843779616e-20,1.3976681344434819e-18,1.3959455335839796e-18,9.8134237929228e-24,1.2906730875957012e-26,8.861780795812924e-12,2.0805346956773592e-20,3.804846139192725e-12,3.784269795324202e-16,3.0057529572409375e-16,5.056715475660254e-12,2.6291796341893422e-20,3.783126757338282e-20,1.3358593120317098e-24,2.3600907130504452e-17,4.304600517059666e-30,8.15150072861447e-32,3.1179032059026226e-19,1.8101963912564126e-27,1.3143699263531877e-40,2.0059359219507138e-20,2.0205383323694454e-29,1.7854436219652254e-35,3.2626801259036726e-41,1.0896258606793644e-42,9.53699556127344e-12,4.14449131416941e-19,9.536992884269015e-12,4.917571424448293e-28,1.6507474580810925e-36,7.695906520522736e-31,4.0459094135206827e-19,9.286428837539164e-39,1.3874236388765496e-39,7.781592753992806e-21
1.1477933048137474e-13,0.14012750270571078,3.76,0.0,0.6183044047699775,0.9999999999867074,6.213936916000816e-24,7.332166547496393e-18,1.0053365605532944e-18,1.0623419758296598e-08,1.0623419761402355e-08,8.348922103505229e-20,2.971006438905913e-18,2.966379761886473e-18,2.806021017658487e-23,3.692114069177769e-26,1.3292672358048574e-11,4.4211363886547875e-20,5.707176931155559e-12,7.54400425175126e-16,6.38716043857411e-16,7.584979925392177e-12,5.587049506129114e-20,8.039159290549133e-20,3.81971881046159e-24,3.540625972835085e-17,1.230839118148895e-29,2.330906012382178e-31,6.625321835451638e-19,5.175984893741249e-27,4.837747514111942e-40,4.2625654856316985e-20,5.777430994387329e-29,6.571582840995864e-35,1.2439523285023446e-40,4.974754081223733e-42,1.4305492910697219e-11,8.807043806733633e-19,1.430548722206355e-11,1.4598925663035702e-27,6.07531550671356e-36,2.2845905888893756e-30,8.5975573391287615e-19,3.513222569644197e-38,5.1066415389006913e-39,1.6535741508297575e-20
1.5303910798419164e-13,0.14012750279809666,3.76,0.0,0.6183044012196383,0.9999999999822765,1.3107708591122593e-23,1.2507812270729859e-17,1.715108483335294e-18,1.4164559696184436e-08,1.4164559701482463e-08,1.4239247578190662e-19,5.06969788713497e-18,5.060287801016882e-18,5.918701697565157e-23,7.790790906138516e-26,1.772356454844549e-11,7.541938775498191e-20,7.609452329288489e-12,1.2424247731616911e-15,1.089564276770855e-15,1.0113188364129151e-11,9.530916322352863e-20,1.3713883354722124e-19,8.056885714198733e-24,4.7214605667561755e-17,2.5961824388527595e-29,4.916721061860835e-31,1.1301670114722049e-18,1.0917564264044007e-26,1.226956008111512e-39,7.27135926614994e-20,1.2186188650374163e-28,1.6666893451402072e-34,3.3472600195944737e-40,1.482810015008867e-41,1.907398992560003e-11,1.5023780171325991e-18,1.9073980221461442e-11,3.1810025664467896e-27,1.5407097092657726e-35,4.9777474393620046e-30,1.4666421014171279e-18,9.144840101616119e-38,1.2951560906189255e-38,2.8207804765377935e-20
2.2955866298982544e-13,0.1401275029828684,3.76,0.0,0.6183043941189597,0.9999999999734147,3.580447407581284e-23,2.5895832071273284e-17,3.5513378710622956e-18,2.124683952295258e-08,2.1246839533921365e-08,2.947008211435666e-19,1.0501385148639945e-17,1.0476658582999532e-17,1.6165767590339464e-22,2.1292954255553876e-25,2.6585350403476604e-11,1.5614627052210622e-19,1.1413873125750852e-11,2.481439690102874e-15,2.2557693463342885e-15,1.5169473791431253e-11,1.973278373776396e-19,2.839293420878952e-19,2.2005819379909382e-23,7.08384335707987e-17,7.090923860080444e-29,1.342984300977793e-30,2.339746459058319e-18,2.9818858412745896e-26,4.2907159984752463e-39,1.5054163118037603e-19,3.328387638863331e-28,5.828469562979928e-34,1.354174371356369e-39,6.490388454258006e-41,2.8610983170305487e-11,3.110482682428325e-18,2.8610963079123453e-11,9.233309918909618e-27,5.387217454380091e-35,1.4447699630999816e-29,3.0364960452658133e-18,3.3559832421297194e-37,4.5292423453129686e-38,5.839989952952006e-20
3.0607821799545924e-13,0.14012750316764017,3.76,0.0,0.6183043870182809,0.9999999999645529,7.492098019774544e-23,4.404202036962785e-17,6.040581045102937e-18,2.8329119272932124e-08,2.8329119291587002e-08,5.010395280063319e-19,1.7868552139317242e-17,1.7818012448164652e-17,3.3824114433083047e-22,4.457775807695344e-25,3.544713856843051e-11,2.655639215122847e-19,1.5218090235743085e-11,4.132477924433103e-15,3.836416034390963e-15,2.022555325758633e-11,3.3560672287567914e-19,4.828907487076739e-19,4.604347127354366e-23,9.447356586416503e-17,1.4836482675708453e-28,2.8101121341483403e-30,3.9791004435881365e-18,6.239029177256957e-26,1.0721313470510214e-38,2.5602763439727055e-19,6.964029108865069e-28,1.4563693320319614e-33,3.668693509639561e-39,1.8909504609643857e-40,3.8147975184858226e-11,5.290116062724301e-18,3.8147941015026885e-11,2.0191913048089573e-26,1.3459706559040708e-34,3.1593209038080495e-29,5.164284230475051e-18,8.70222149975586e-37,1.1317378736547941e-37,9.932167514334881e-20
4.591173280067268e-13,0.14012750353718373,3.76,0.0,0.6183043728169239,0.9999999999468293,2.3663209584956743e-22,9.59585434346903e-17,1.3164779566825508e-17,4.2493678520744686e-08,4.249367856138899e-08,1.0907780931732341e-18,3.897610697413789e-17,3.882160794887659e-17,1.068054090051654e-21,1.4099628166069411e-24,5.317072248306724e-11,5.7860970214701e-19,2.282585570226417e-11,8.787356362412872e-15,8.358471235375113e-15,3.0337035941576915e-11,7.31238230627211e-19,1.0521272990813766e-18,1.4539050612718653e-22,1.417824289075682e-16,4.68480689228105e-28,8.874732423550738e-30,8.668626331392591e-18,1.9700265061783825e-25,4.964882868840981e-38,5.578097798479224e-19,2.1989605444577182e-27,6.744108459628812e-33,1.8406568322541092e-38,1.3102798237379285e-39,5.722195517457311e-11,1.1526082723409902e-17,5.722188072551479e-11,6.716528769276106e-26,6.230634905811173e-34,1.0506998382038244e-28,1.1251921129575636e-17,4.300722009407378e-36,5.2409844216703815e-37,2.1639509873106174e-19
6.121564380179944e-13,0.14012750390672735,3.76,0.0,0.6183043586155671,0.9999999999291057,5.383359803499434e-22,1.6847084663915938e-16,2.3118923328422625e-17,5.6658237436177296e-08,5.6658237507533575e-08,1.9135597938620977e-18,6.850286307004521e-17,6.81573315232538e-17,2.4293142380817154e-21,3.211600481375816e-24,7.089431639566274e-11,1.015844038912693e-18,3.043273969871435e-11,1.5225362047582285e-14,1.4674165624564633e-14,4.0447627249827506e-11,1.2838410480460606e-18,1.8471929018261263e-18,3.3069491301629113e-22,1.8914366963400915e-16,1.0655575275585342e-27,2.0188390703330397e-29,1.5217480078802087e-17,4.48076696451639e-25,1.4396787164524537e-37,9.792890584729495e-19,5.001488626917864e-27,1.955574998219819e-32,5.524445685970327e-38,4.766478179774872e-39,7.629592983955235e-11,2.0235920102615527e-17,7.62957991321204e-11,1.5624756238778743e-25,1.806187413714294e-33,2.4438583037386674e-28,1.9754585125548018e-17,1.2820759103610433e-35,1.5197566438898867e-36,3.7990596212573697e-19
9.182346580405297e-13,0.1401275046458146,3.76,0.0,0.6183043302128545,0.9999999998936584,1.798262042788767e-21,3.755673166809549e-16,5.1567590262301405e-17,8.498735426531172e-08,8.49873544243774e-08,4.258669487574039e-18,1.5307118754190118e-16,1.5193965450715064e-16,8.11086465773662e-21,1.0759953768958194e-23,1.0634153435092713e-10,2.264594943407101e-18,4.5643851746060034e-11,3.347430146235383e-14,3.2710314050570276e-14,6.066612386404443e-11,2.8621921225777096e-18,4.117954109592424e-18,1.1041127791811988e-21,2.8403572014871355e-16,3.5575190234828404e-27,6.742494479368079e-29,3.391561042614547e-17,1.4959298394575721e-24,7.315525377569652e-37,2.1829224256626994e-18,1.6697897489704158e-26,9.936527229774337e-32,2.860969513570543e-37,3.7612511966573314e-38,1.1444386312172002e-10,4.5111392614193554e-17,1.1444357173937656e-10,5.319805920032921e-25,9.170632656532683e-33,8.317301394070245e-28,4.4038367763961155e-17,6.703459979386062e-35,7.722635784316276e-36,8.468608203927364e-19
1e-12,0.14012750612398975,3.76,0.0,0.6183043226253907,0.999999999884189,2.3687879988306688e-21,4.449019498704839e-16,6.109927853379232e-17,9.255515786651055e-08,9.255515805493913e-08,5.042029220515162e-18,1.8147334539954383e-16,1.7998907591682458e-16,1.0681601380076075e-20,1.419392808102266e-23,1.158108653567884e-10,2.6826697162258333e-18,4.970672937252101e-11,3.9561705643553944e-14,3.87481135825306e-14,6.606666090375526e-11,3.390654174543851e-18,4.878205716071209e-18,1.4540650411251042e-21,3.094276052739425e-16,4.6850039675745876e-27,8.880859145091407e-29,4.017357534410428e-17,1.9700107668068945e-24,1.1224986850209697e-36,2.5858471091455745e-18,2.1989778881664147e-26,1.5246153798707436e-31,4.377828801737451e-37,7.249877742113121e-38,1.246346493230347e-10,5.3439555183546374e-17,1.2463430414772615e-10,7.026681796686357e-25,1.4063480040827423e-32,1.0983753898066775e-27,5.216843659567409e-17,1.034593026522274e-34,1.1849862916491542e-35,1.0031813470212484e-18
1.5303910980856e-12,0.14012750612398975,3.76,0.0,0.6183042734074331,0.9999999998227636,8.464932726347558e-21,1.0381101623593804e-15,1.4270901883042968e-16,1.4164558391565428e-07,1.4164558435528987e-07,1.1729792433424705e-17,4.252031708378559e-16,4.1996910141631896e-16,3.81381138157334e-20,5.098238021128883e-23,1.7723609079965078e-10,6.259608336136274e-18,7.605545353330627e-11,9.1462275058274e-14,9.040103695061533e-14,1.0109237321749295e-10,7.912356127953496e-18,1.1382830596164815e-17,5.191716192986075e-21,4.745739350753558e-16,1.672666669036721e-26,3.1725795137305185e-28,9.36982290323696e-17,7.033132447582586e-24,6.054047491373658e-36,6.0327979620813485e-18,7.850677805507573e-26,8.222200576455752e-31,2.3433554440289385e-36,5.661408383543439e-37,1.9073966547858748e-10,1.2469309445259837e-16,1.907388600654528e-10,2.5297871122893715e-24,7.575482620903897e-32,3.9516287148375515e-27,1.2172714328281136e-16,5.6438937367767384e-34,6.391305816102883e-35,2.3405100584481795e-18
2.754703978175741e-12,0.14012750908034174,3.76,0.0,0.6183041597966047,0.9999999996809733,5.073355173918251e-20,3.3568560515351918e-15,4.626021738047001e-16,2.5496202718046635e-07,2.5496202860181913e-07,3.765494690360756e-17,1.3889137457509925e-15,1.3579605362286524e-15,2.2805186009850244e-19,3.097010374592832e-22,3.190256858760468e-10,2.0241301933250432e-17,1.3683619024079075e-10,2.9336439517154263e-13,2.922299771908332e-13,1.8190190807741e-10,2.5591740666083948e-17,3.681006390041792e-17,3.104536022514956e-20,8.59278921893159e-16,1.0000487635398806e-25,1.899819285680027e-27,3.026630797513582e-16,4.2044526001820414e-23,6.884817468615218e-35,1.9500834967871557e-17,4.693360192586403e-25,9.348389262310028e-30,2.6104323975034104e-35,1.2487027055551887e-35,3.433310132937979e-10,4.0321134583646186e-16,3.433284088941826e-10,1.5195126071820577e-23,8.582457765394305e-31,2.3690254636947194e-26,3.9362064587206587e-16,6.462153619591155e-33,7.2691875830325444e-34,7.566272532310467e-18
5.2033297383560225e-12,0.1401275149930531,3.76,0.0,0.6183039325750056,0.9999999993973896,3.5032497307057083e-19,1.1969052341364342e-14,1.6576048458455826e-15,4.81594849565838e-07,4.815948546318951e-07,1.32320278634451e-16,5.052768223782857e-15,4.841443508949417e-15,1.5674698132513559e-18,2.196061004994025e-21,6.026068039764769e-10,7.217213342158561e-17,2.582280603793927e-10,1.0404266563329874e-12,1.0412938388268937e-12,3.433493023678055e-10,9.129222380216082e-17,1.3126476992240317e-16,2.133954263417664e-19,1.6480713961840569e-15,6.871686879379809e-25,1.3096047267608317e-26,1.07685024066989e-15,2.8883182513325103e-22,9.273046733985329e-34,6.948124448223041e-17,3.2244258839165848e-24,1.2585511662895144e-28,3.489360464803404e-34,3.321814413564793e-34,6.485126813033969e-10,1.4376790514193774e-15,6.485033951908933e-10,1.0455135878479184e-22,1.1471944566565725e-29,1.6237797168661902e-25,1.4034833632814508e-15,8.719226597966278e-32,9.793248791028342e-33,2.6963177928291665e-17
7.323514009519522e-12,0.14012752011268273,3.76,0.0,0.6183037358313811,0.999999999151841,9.31088706993987e-19,2.370706765808097e-14,3.294592551735179e-15,6.778286652826039e-07,6.778286753143835e-07,2.594213366582078e-16,1.0147953161279167e-14,9.588822465118293e-15,4.15553779913834e-18,5.91942559606264e-21,8.481524152465781e-10,1.429520757595664e-16,3.631548423750318e-10,2.0565878140208747e-12,2.0615577335853462e-12,4.829565341858057e-10,1.8088187917825047e-16,2.600187191179488e-16,5.657513089577311e-19,2.3562971350004723e-15,1.821520461871873e-24,3.4774089153960875e-26,2.129699243292343e-15,7.655044775357236e-22,3.114833288451372e-33,1.37551642494449e-16,8.546248470853649e-24,4.226723981040408e-28,1.221581124030748e-33,1.3445817389289859e-33,9.127583135666808e-10,2.8476167034814086e-15,9.127399206119992e-10,2.7716279781332962e-22,3.841271197586355e-29,4.296058828434545e-25,2.779886060925591e-15,2.9291338299378865e-31,3.2901959652092387e-32,5.33853116755661e-17
9.443698280683022e-12,0.14012752523231972,3.76,0.0,0.6183035390878145,0.9999999989062894,1.9504552303272265e-18,3.9418289044703e-14,5.497175961512741e-15,8.740624168798096e-07,8.740624335556617e-07,4.269255456032288e-16,1.7109073964732722e-14,1.5942526530207875e-14,8.681617164780512e-18,1.2585700690716843e-20,1.0936999519635967e-09,2.3769130043574905e-16,4.679126774635406e-10,3.414873645678401e-12,3.4262325395927693e-12,6.223925611409262e-10,3.008552118199637e-16,4.323778456878493e-16,1.181985797543029e-18,3.094698091408433e-15,3.804948275422417e-24,7.277257295934295e-26,3.5356884940144685e-15,1.5987711720364437e-21,7.983244940591696e-33,2.285929245240417e-16,1.7849933130999747e-23,1.083064619603973e-27,3.239008362960995e-33,4.142395841728226e-33,1.1770029185737505e-09,4.734814819303318e-15,1.1769723362197633e-09,5.78899585562407e-22,9.808226614729254e-29,8.953962797881556e-25,4.622198626583718e-15,7.506497102245321e-31,8.434397772615038e-32,8.873030647133784e-17
1e-11,0.14012753035196399,3.76,0.0,0.6183034874655261,0.9999999988418603,2.310094128932876e-18,4.4198668062157964e-14,6.169679212919717e-15,9.255509371807013e-07,9.255509558776152e-07,4.773686063617547e-16,1.9255781844682385e-14,1.787561257695292e-14,1.0274521940649596e-17,1.496868649854964e-20,1.1581279332776787e-09,2.6651734881976984e-16,4.953714934680305e-10,3.827839262903222e-12,3.841265118556589e-12,6.5894997825066e-10,3.3737056718011635e-16,4.848254530161584e-16,1.3988689295275981e-18,3.2943685073260173e-15,4.50291842336184e-24,8.616654700454206e-26,3.9628253731524134e-15,1.891946953396335e-21,9.945017675045138e-33,2.5627935525788254e-16,2.112349870188536e-23,1.3491260152461534e-27,4.077138083011612e-33,5.4189363254929075e-33,1.2463362163357152e-09,5.309025702959839e-15,1.246301925175321e-09,6.850572289622972e-22,1.2204820098452756e-28,1.0589586785340938e-24,5.182752531520698e-15,9.350611064183021e-31,1.0507812077779158e-31,9.948034111670303e-17
1.1563882551846521e-11,0.14012753035196399,3.76,0.0,0.6183033423443057,0.999999998660735,3.5263781867690716e-18,5.910266171403837e-14,8.270853002799947e-15,1.0702961043585573e-06,1.0702961293556653e-06,6.336334198180606e-16,2.600374306484851e-14,2.3902237357661834e-14,1.5655161364838137e-17,2.3079324233634757e-20,1.3392494131793406e-09,3.5638993187515804e-16,5.725018757191824e-10,5.114757754874619e-12,5.134864108706917e-12,7.616575965855167e-10,4.512384113208312e-16,6.483526655565547e-16,2.13148393764894e-18,3.868881358263674e-15,6.860451107986202e-24,1.314443319226912e-25,5.293267084216565e-15,2.8821207120474443e-21,1.6984032367355775e-32,3.4257113049432643e-16,3.2179935314344064e-23,2.3037055247483807e-27,7.120945683772933e-33,1.0215527065571184e-32,1.4412464963268988e-09,7.09927163437089e-15,1.4412006420695274e-09,1.0435861827486098e-21,2.079263052318948e-28,1.6108425084148147e-24,6.9304197717582e-15,1.596690743494913e-30,1.7948145146675891e-31,1.329880838589209e-16
1.368406682301002e-11,0.14012753547161558,3.76,0.0,0.6183031456008546,0.9999999984151776,5.785982978722863e-18,8.276012490008678e-14,1.162148612669633e-14,1.2665297277200242e-06,1.2665297627143626e-06,8.783021518359093e-16,3.690402761604632e-14,3.3467614247802897e-14,2.561986948025001e-17,3.839610867114424e-20,1.5848007978821341e-09,4.990480890658261e-16,6.769227676552754e-10,7.155678877843654e-12,7.1869681863848206e-12,9.007518681043735e-10,6.320584861657139e-16,9.079543691292832e-16,3.488303234295242e-18,4.6848196223794786e-15,1.1225930368817077e-23,2.1546410812287688e-25,7.40078493544219e-15,4.715209200988258e-21,3.2016137442880354e-32,4.794500583524257e-16,5.2649854455945584e-23,4.341778504665314e-27,1.3837947458995096e-32,2.18691494516099e-32,1.7054890468291627e-09,9.940984991162351e-15,1.705424838222728e-09,1.7072738243320776e-21,3.9058400447609415e-28,2.6299560152850897e-24,9.70454785349102e-15,3.009223495447693e-30,3.3842468220720264e-31,1.8614789158056051e-16
1.792443536533702e-11,0.14012754571094052,3.76,0.0,0.6183027521141256,0.9999999979240543,1.2813605821305172e-17,1.419940970227999e-13,2.0074379560053678e-14,1.6589967820952648e-06,1.6589968421078837e-06,1.4773076189121965e-15,6.497648041823756e-14,5.741415392697006e-14,5.645049102868676e-17,8.730745806398341e-20,2.0759093341641954e-09,8.562433404028706e-16,8.852608021840275e-10,1.2258645098718442e-11,1.2319879331892773e-11,1.1784289256135144e-09,1.0851002061794807e-15,1.558077951267078e-15,7.686524365141279e-18,6.463077254245683e-15,2.4730102137152416e-23,4.76279288305794e-25,1.2659815211737737e-14,1.038331474514471e-20,8.877772714103028e-32,8.217819522677514e-16,1.159523587152638e-22,1.2034598831908675e-26,4.073632305821606e-32,7.489323772168378e-32,2.233971066094466e-09,1.7056172444471503e-14,2.2338609016679674e-09,3.759159436855281e-21,1.0756112742622858e-27,5.7680450198958825e-24,1.6650517794990896e-14,8.340203202512297e-30,9.389939547058018e-31,3.191354992514797e-16
2.216480390766402e-11,0.14012755595029464,3.76,0.0,0.6183023586276266,0.9999999974329193,2.4071413539655694e-17,2.1711969785737166e-13,3.0902618164640864e-14,2.051463580014668e-06,2.051463671736305e-06,2.2146415874952697e-15,1.019007519139008e-13,8.77794135679379e-14,1.0551841067376089e-16,1.6820550459360692e-19,2.567025552738777e-09,1.3092778737710904e-15,1.092929414311681e-09,1.8719297868729635e-11,1.882110525488733e-11,1.4554255496262035e-09,1.6601804468471592e-15,2.382837648814007e-15,1.4368621425132752e-17,8.476999712442554e-15,4.6217951951602054e-23,8.931007406713592e-25,1.929968484545072e-14,1.9397397569338987e-20,1.9969554806448135e-31,1.2553001377418577e-15,2.166385832487629e-22,2.7060367791989873e-26,9.686348076870205e-32,1.9901149817468066e-31,2.762448976399546e-09,2.6080357325976407e-14,2.7622805270691434e-09,7.021666531271853e-21,2.403621859259912e-27,1.0732455261497004e-23,2.5460092772146017e-14,1.8750894283644723e-29,2.1135332726154973e-30,4.876073120176492e-16
2.640517244999102e-11,0.1401275661896776,3.76,0.0,0.6183019651413573,0.9999999969417727,4.067573001642649e-17,3.0813638848852357e-13,4.4155460780745737e-14,2.4439301214873666e-06,2.443930251599762e-06,3.081061946364221e-15,1.4828130938080008e-13,1.2456050880079344e-13,1.7740803401187235e-16,2.9134619363801623e-19,3.058149445111465e-09,1.858152533992103e-15,1.2999313741142251e-09,2.6532927913944072e-11,2.668658262987756e-11,1.7317436528141613e-09,2.357496177455424e-15,3.3823272660305746e-15,2.4159332146346043e-17,1.0776544661284158e-14,7.769416628196131e-23,1.5063971443384016e-24,2.7306666051987464e-14,3.259357518816579e-20,3.9331153755496445e-31,1.779701140263339e-15,3.6406200596088602e-22,5.327700407101698e-26,2.01457108234158e-31,4.523426337882065e-31,3.2909227777767557e-09,3.701351830512414e-14,3.2906837149717213e-09,1.1796910503808248e-20,4.702966518971925e-27,1.796094517497199e-23,3.6133255868233376e-14,3.691160299945179e-29,4.165708837383332e-30,6.914729243472145e-16
