Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652)
9.999999999999999e-09,0.1369450203235024,3.76,0.0,0.6385554231855913,0.9999999889184018,3.348814151560241e-12,8.38024848205657e-12,2.0524409451500827e-11,9.433039316682193e-06,9.433039562940336e-06,6.539740837979963e-17,8.130786409478088e-11,1.8009615118869164e-13,9.742723482528639e-14,1.0167551514461248e-14,1.0991335005538583e-08,2.337722868386056e-13,4.728277211381824e-09,8.416079414791679e-10,1.3399532141985634e-09,4.538526440968174e-09,2.731837209364154e-15,1.2819030884079428e-13,8.653709404633244e-15,4.507246409890652e-12,9.315702925859034e-21,3.644066176294803e-21,6.768559433767303e-11,5.301826159178514e-17,1.7487684160964721e-25,1.3839736842158348e-12,4.8286277534655125e-20,3.934876113249833e-21,2.108128825890771e-24,1.0585382667683241e-23,1.711138637814528e-09,1.4679757853710036e-11,1.7181438440125286e-09,7.437768007992963e-18,1.1260499726718884e-24,2.1162139557456173e-20,8.39436038798845e-13,4.5350837499336075e-26,1.7722218367565086e-27,7.292445652365857e-15,8.759917137207882e-29,2.5098673517709667e-29,9.09014660950292e-33,5.485521492891624e-28
1.0202713020693346e-08,0.1369450203235024,3.76,0.0,0.6385552317120613,0.9999999886844929,3.567620595782686e-12,8.722863955951106e-12,2.1444357046754863e-11,9.624257858126668e-06,9.624258114506178e-06,6.673290341093591e-17,8.60927400613071e-11,1.8644650347619025e-13,1.0286119849612432e-13,1.0939805335894675e-14,1.122219563790235e-08,2.4346599587964614e-13,4.813131515683608e-09,8.726381634855864e-10,1.3925105239614927e-09,4.619020277479937e-09,2.8430706918256085e-15,1.3348292876621906e-13,9.152392732745962e-15,4.745329159907346e-12,1.0018165074486373e-20,3.930641848899812e-21,6.970301405774399e-11,5.624169639565876e-17,1.8965546312443746e-25,1.4384684420994004e-12,5.125057988477879e-20,4.260466008745741e-21,2.356580030680427e-24,1.1640000009694843e-23,1.7455063492249286e-09,1.527904977840857e-11,1.7527970676252418e-09,7.883245045292803e-18,1.1953723329307715e-24,2.2628368706665684e-20,8.737074131277013e-13,4.906864186707294e-26,1.990371705999418e-27,7.543640398450532e-15,9.589875370373004e-29,2.797766565958055e-29,1.014571835033674e-32,6.000320499118123e-28
1.0755388746646964e-08,0.13694503355305981,3.76,0.0,0.6385547096789022,0.9999999880450517,4.214201337270234e-12,9.691713014427848e-12,2.4068035050712347e-11,1.014559480331425e-05,1.014559508833236e-05,7.037309230279798e-17,1.0003056825857989e-10,2.0413691514891978e-13,1.1857269628275553e-13,1.325826584129576e-14,1.1853154917885006e-08,2.7091951885005553e-13,5.042768388436659e-09,9.594373268488917e-10,1.5405025561483735e-09,4.83645904096544e-09,3.1578377672223332e-15,1.4846298976562646e-13,1.0600940625349755e-14,5.428821141213393e-12,1.214293324572064e-20,4.805181882257539e-21,7.523983835176241e-11,6.567456465210692e-17,2.3508305239832982e-25,1.5919859143029991e-12,5.99472286600191e-20,5.250998608014144e-21,3.155950800672093e-24,1.4935916993836038e-23,1.8391422638236633e-09,1.6973457892596233e-11,1.8472400782517179e-09,9.184028048260755e-18,1.3984109318957951e-24,2.698338793004917e-20,9.706051848261844e-13,6.035333460673722e-26,2.699281272489127e-27,8.241907460821842e-15,1.2167480401963956e-28,3.725304764386054e-29,1.3543977281106185e-32,7.589844296256908e-28
1.1308064472600582e-08,0.13694504678272115,3.76,0.0,0.6385541876446428,0.9999999874031226,4.937796504985282e-12,1.0711380542832184e-11,2.6862515892123392e-11,1.0666931320799156e-05,1.0666931635984722e-05,7.401356625247217e-17,1.1531216637254618e-10,2.2235625796630148e-13,1.3561552147914523e-13,1.5908796282092486e-14,1.248635765159576e-08,2.9987657480941476e-13,5.269974354598934e-09,1.049360551399504e-09,1.6953069111514525e-09,5.050991203307466e-09,3.4895278885366852e-15,1.6424906600570319e-13,1.2182811331386166e-14,6.16265796639032e-12,1.460135209513419e-20,5.830813077081167e-21,8.082137610527796e-11,7.608593978666775e-17,2.888829172484084e-25,1.7526779740212529e-12,6.95839614272499e-20,6.4050286581228876e-21,4.160800705854365e-24,1.8918890503896385e-23,1.932684550397087e-09,1.8756326399982756e-11,1.941631372173485e-09,1.061522902393512e-17,1.6227732028969863e-24,3.189057127622495e-20,1.072562635062928e-12,7.345482431489241e-26,3.6028178312151625e-27,8.958848768067737e-15,1.5256875940631928e-28,4.8959503062986157e-29,1.782440478794092e-32,9.477462068029316e-28
1.18607401985542e-08,0.13694506001248502,3.76,0.0,0.6385536656092279,0.9999999867587285,5.743291479035117e-12,1.1781838627076218e-11,2.982984156696814e-11,1.1188267410580087e-05,1.1188267757463949e-05,7.76555441340993e-17,1.3198411092032149e-10,2.410773531429925e-13,1.5401187958420566e-13,1.891769447295503e-14,1.312178768541107e-08,3.3034243052138037e-13,5.494835265539542e-09,1.1422932847333644e-09,1.8568429380593965e-09,5.262676537517501e-09,3.8382703145612654e-15,1.8084208525961386e-13,1.390184474572859e-14,6.946749272965699e-12,1.7429347988313933e-20,7.027582597253837e-21,8.643774938975897e-11,8.752028766609163e-17,3.522319131271677e-25,1.9204722231585573e-12,8.021269236668127e-20,7.739806092016093e-21,5.4084185281891366e-24,2.368582034407123e-23,2.0261333024876734e-09,2.0627565293354826e-11,2.03597097777363e-09,1.2182104520945201e-17,1.8694405732263056e-24,3.738704262021606e-20,1.1795747059477734e-12,8.855227455382442e-26,4.739594772727269e-27,9.693326688706959e-15,1.8927044361105577e-28,6.358289661054352e-29,2.3155666441948837e-32,1.1697346969813372e-27
1.2413415924507818e-08,0.1369450732423501,3.76,0.0,0.6385531435726042,0.9999999861118902,6.635628260213361e-12,1.2903059368486164e-11,3.297186157050297e-11,1.1709603072655712e-05,1.170960345277068e-05,8.129681433823652e-17,1.5009125017798314e-10,2.6027443880051275e-13,1.737811451513693e-13,2.231165391423754e-14,1.375942923784337e-08,3.623223143391764e-13,5.717433281689825e-09,1.2381246677927347e-09,2.025032193017408e-09,5.471573475695461e-09,4.204204592718727e-15,1.9824290874044477e-13,1.576168244388138e-14,7.780883381474958e-12,2.066493789303836e-20,8.417456689856578e-21,9.208022256007639e-11,1.0002162756076934e-16,4.264281419114102e-25,2.095298618261339e-12,9.188618312912217e-20,9.273516351149748e-21,6.940165117421697e-24,2.9341327845804653e-23,2.1194886135444965e-09,2.258708465554619e-11,2.1302589234214723e-09,1.388979582498241e-17,2.139384584044697e-24,4.351025075387737e-20,1.2916363444830709e-12,1.05832275257213e-25,6.153040271854959e-27,1.0444272399987007e-14,2.32521715146252e-28,8.167823032955989e-29,2.9727910721167316e-32,1.4285008285865042e-27
1.2966091650461436e-08,0.13694508647231501,3.76,0.0,0.6385526215347199,0.9999999854626284,7.61980043312311e-12,1.4075014883778191e-11,3.62902339849062e-11,1.2230938307024624e-05,1.2230938721905502e-05,8.493621766374975e-17,1.6967675604913496e-10,2.79923101529866e-13,1.9494002707663838e-13,2.611771632746365e-14,1.4399266887255507e-08,3.9582141703072805e-13,5.9378470626468264e-09,1.3367474211414247e-09,2.199798369025927e-09,5.6777391361428785e-09,4.5874800067272616e-15,2.1645233504650782e-13,1.7765777281576484e-14,8.664738960584063e-12,2.4348218321530432e-20,1.0024416112797238e-20,9.774109437909556e-11,1.1363354574233205e-16,5.128979719912073e-25,2.2770893944095047e-12,1.0465807173479227e-19,1.1025294654984337e-20,8.80162516823067e-24,3.5997934332040314e-23,2.212750576923378e-09,2.463479465929626e-11,2.224495237472552e-09,1.574333202872374e-17,2.43356719216156e-24,5.029790705522343e-20,1.4087425025616555e-12,1.2548873627403005e-25,7.89162946490875e-27,1.1210682037695377e-14,2.831173538125321e-28,1.0387531928031802e-28,3.7754180307299446e-32,1.727725743529645e-27
1.3518767376415055e-08,0.1369450997023785,3.76,0.0,0.6385520994955254,0.9999999848109614,8.700842079846109e-12,1.5297677305104417e-11,3.978642831827005e-11,1.2752273113685365e-05,1.2752273564868974e-05,8.857796488557508e-17,1.907822414579755e-10,3.00000123764316e-13,2.1750293569048012e-13,3.036316731748748e-14,1.504128554417118e-08,4.3084489366073175e-13,6.156152190487539e-09,1.4380575878683873e-09,2.381067137463004e-09,5.881229385850985e-09,4.988254322748173e-15,2.354711089236122e-13,1.9917414802404044e-14,9.597910738304353e-12,2.8521371134044545e-20,1.187465492581363e-20,1.0341346028101157e-10,1.2839922610286982e-16,6.132105533123623e-25,2.4657788935128875e-12,1.1858295889864654e-19,1.301525326082164e-20,1.1042921709335134e-23,4.3776416081242325e-23,2.3059192858870253e-09,2.677060556710175e-11,2.318679948268512e-09,1.7747637309923566e-17,2.7529414598401062e-24,5.778792435446009e-20,1.5308881369725715e-12,1.4772262873589638e-25,1.000929317086488e-26,1.1991608136705479e-14,3.4190716405213726e-28,1.3088966342715212e-28,4.747336945533257e-32,2.071208653414832e-27
1.4071443102368673e-08,0.13694511293253916,3.76,0.0,0.638551577454971,0.9999999841569076,9.883828370277273e-12,1.657101877996934e-11,4.346172746309757e-11,1.3273607492636438e-05,1.32736079816616e-05,9.222238256354233e-17,2.134477458618127e-10,3.204835055857946e-13,2.414819295585113e-13,3.507555202089228e-14,1.5685470455531277e-08,4.673978633378872e-13,6.3724210928785136e-09,1.5419545675029995e-09,2.568766170665748e-09,6.082098833650015e-09,5.406693975116423e-15,2.5529991992100763e-13,2.2219710180160386e-14,1.0579904798861487e-11,3.322861234054715e-20,1.3996573594652002e-20,1.0909126322617276e-10,1.443614464086263e-16,7.2907763493184415e-25,2.661303586446283e-12,1.3371636207296965e-19,1.526448525395373e-20,1.3718674363803398e-23,5.280581231829362e-23,2.398994833605148e-09,2.899442773110288e-11,2.412813084137177e-09,1.9907529742864626e-17,3.0984514667562912e-24,6.601835448737361e-20,1.6580682093921015e-12,1.7274203315260662e-25,1.2565432901261915e-26,1.278616095277275e-14,4.09795451780213e-28,1.635243177046418e-28,5.915028943108511e-32,2.462856519949447e-27
1.4624118828322291e-08,0.13694512616279572,3.76,0.0,0.6385510554130107,0.9999999835004841,1.1173863416876671e-11,1.7895011471304287e-11,4.7317233792982055e-11,1.3794941443876287e-05,1.3794941972283854e-05,9.586119397285609e-17,2.3771185703109804e-10,3.4135231220675627e-13,2.6688707994673556e-13,4.028257316996007e-14,1.6331807177076914e-08,5.054854111521549e-13,6.58672344649595e-09,1.6483408521907026e-09,2.7628249815116594e-09,6.280400897087181e-09,5.842972767903887e-15,2.7593941100066244e-13,2.4675629611086418e-14,1.1610162749468313e-11,3.851618933000215e-20,1.642099600283004e-20,1.1476907861667906e-10,1.6156260992620342e-16,8.623695374617525e-25,2.863601896545798e-12,1.501148000480035e-19,1.7795098476537296e-20,1.6888299742995046e-23,6.32238165437955e-23,2.49197731315452e-09,3.1306171593016275e-11,2.5068946733923683e-09,2.2227729092433816e-17,3.471032990424279e-24,7.502732604580713e-20,1.7902776863947193e-12,2.0076187481359944e-25,1.5625281953287865e-26,1.3593500054579785e-14,4.877432539596053e-28,2.026824919032038e-28,7.307909403874831e-32,2.9066602728113876e-27
1.517679455427591e-08,0.136945139393147,3.76,0.0,0.6385505333695983,0.9999999828417067,1.257608749169539e-11,1.9269627557314217e-11,5.135386804406474e-11,1.4316274967403313e-05,1.4316275536736165e-05,9.94966078536175e-17,2.6361162741039953e-10,3.625867824978878e-13,2.937262107828575e-13,4.6012164312630915e-14,1.6980281593387433e-08,5.45112586806378e-13,6.7991258695126734e-09,1.7571222106831585e-09,2.96317503745705e-09,6.476187757311088e-09,6.297272793397002e-15,2.973901722936835e-13,2.7287975093595694e-14,1.2688043179300335e-11,4.443229439678905e-20,1.9181043725121346e-20,1.2044228859868554e-10,1.800447237335559e-16,1.0151064780373455e-24,3.0726143218522198e-12,1.6783567174626064e-19,2.0630202629872906e-20,2.0615788152043235e-23,7.517660447448272e-23,2.584866817519058e-09,3.3705747684066805e-11,2.6009247443341123e-09,2.4712850775584235e-17,3.8716130381603315e-24,8.485299533366671e-20,1.927511539437398e-12,2.320041324564743e-25,1.925974990301351e-26,1.4412840438190683e-14,5.767663038660454e-28,2.493645883195987e-28,8.95816256008066e-32,3.406719860084912e-27
1.5729470280229527e-08,0.13694515262359166,3.76,0.0,0.6385500113246898,0.9999999821805909,1.409566177400287e-11,2.0694839231591136e-11,5.557237737074042e-11,1.4837608063215844e-05,1.4837608675018925e-05,1.0314130180540728e-16,2.911827283258885e-10,3.8416813739346425e-13,3.2200535560856713e-13,5.2292362634717934e-14,1.763087988297502e-08,5.862844070766658e-13,7.009692428560148e-09,1.8682073544335935e-09,3.169749557636499e-09,6.6695104443444534e-09,6.769782777513148e-15,3.196527518885104e-13,3.005941130078113e-14,1.381285179908234e-11,5.102707283196603e-20,2.231240736651142e-20,1.261068133541129e-10,1.9984943870416897e-16,1.1894785375683436e-24,3.2882832118274897e-12,1.8693737185333835e-19,2.379395194642604e-20,2.4970064881843683e-23,8.881932457140683e-23,2.677663439589873e-09,3.6193066624919345e-11,2.69490332524838e-09,2.7367415905381277e-17,4.301110755739294e-24,9.553348162696811e-20,2.069764744874651e-12,2.666974993854414e-25,2.3545819667012127e-26,1.524344198630879e-14,6.77937934470239e-28,3.046836380839672e-28,1.0901175421635336e-31,3.967208778702457e-27
1.6282146006183145e-08,0.13694516585412855,3.76,0.0,0.6385494892782426,0.9999999815171515,1.573776426737423e-11,2.2170618703092442e-11,5.997333929733263e-11,1.5358940731312193e-05,1.535894138713249e-05,1.0679019726557732e-16,3.2045948727170796e-10,4.0607853760388295e-13,3.517288568856111e-13,5.91512824292558e-14,1.8283588510461793e-08,6.290058563987795e-13,7.2184847410055825e-09,1.9815078584728286e-09,3.382483466027844e-09,6.860418858885584e-09,7.260697731328093e-15,3.4272765811608746e-13,3.29924715116671e-14,1.4983847120525925e-11,5.835257907530052e-20,2.5853420930092442e-20,1.3175906423596921e-10,2.2101805912494198e-16,1.3878513832278996e-24,3.5105527141278456e-12,2.074792857340018e-19,2.731156070395364e-20,3.0025058893615764e-23,1.0431626808108678e-22,2.7703672721653817e-09,3.876803912557127e-11,2.7888304444070682e-09,3.019585350886045e-17,4.760437610211368e-24,1.0710681991930741e-19,2.217032283956454e-12,3.0507731288398246e-25,2.8566650779342006e-26,1.6084607237350702e-14,7.923894811644232e-28,3.6987199932334133e-28,1.3175682469983688e-31,4.5923520773432834e-27
1.6834821732136763e-08,0.13694517908475648,3.76,0.0,0.638548967230215,0.9999999808514023,1.750758506048645e-11,2.3696938196128468e-11,6.455716600328379e-11,1.588027297169064e-05,1.5880273673077178e-05,1.1042211745388623e-16,3.514749303441262e-10,4.2830103433393727e-13,3.828994823335531e-13,6.661708357050241e-14,1.8938394217675252e-08,6.732818875309279e-13,7.425562092716199e-09,2.0969380713536293e-09,3.6013133381430856e-09,7.048961796798307e-09,7.770218518392418e-15,3.6661536223324436e-13,3.6089564523911984e-14,1.620024722456329e-11,6.64627359493353e-20,2.98451440429189e-20,1.373958889990405e-10,2.4359155366874165e-16,1.6127726149626906e-24,3.739368714008055e-12,2.295217902325707e-19,3.120931955451786e-20,3.585977836181663e-23,1.218410457647601e-22,2.862978407951384e-09,4.143057598526902e-11,2.8827061300679576e-09,3.32025030086012e-17,5.250497605603375e-24,1.1961091233327352e-19,2.369309142827936e-12,3.473854709708096e-25,3.441169258905948e-26,1.6935678769554444e-14,9.213108078888485e-28,4.462883740236162e-28,1.5823920368743547e-31,5.2864385476785525e-27
1.7614769605388478e-08,0.1369451977562558,3.76,0.0,0.6385482305020422,0.9999999799079788,2.0232558841784568e-11,2.593684737116903e-11,7.13375350810115e-11,1.661598751614302e-05,1.661598828447316e-05,1.155588135119283e-16,3.9826386028606667e-10,4.601620405833751e-13,4.293521605047471e-13,7.824012478250342e-14,1.9866013002825842e-08,7.384196292052424e-13,7.714985895236322e-09,2.2632993780274343e-09,3.920383185834623e-09,7.311105102259705e-09,8.52132203892984e-15,4.0170991565168224e-13,4.0743721254410195e-14,1.7992500309166657e-11,7.93511024538739e-20,3.633042398195198e-20,1.4531937718560306e-10,2.7791652259454806e-16,1.9806727063075936e-24,4.073315922142168e-12,2.6330052132086596e-19,3.740987232003559e-20,4.55840378420601e-23,1.5037838603716385e-22,2.9935157012928648e-09,4.5336813483619485e-11,3.015098063578686e-09,3.7756960434786285e-17,5.996102685781953e-24,1.3891346407390672e-19,2.592718608073015e-12,4.142573175588685e-25,4.424904139449987e-26,1.8152399411445325e-14,1.130291422005455e-27,5.761388424733996e-28,2.028630706881673e-31,6.3917068530991835e-27
1.8394717478640193e-08,0.13694521642793084,3.76,0.0,0.6385474937705342,0.9999999789600177,2.3236889413933582e-11,2.8277276078952747e-11,7.848273244915953e-11,1.7351701208766684e-05,1.735170204713541e-05,1.2071287267242105e-16,4.4866335653202936e-10,4.925705112000749e-13,4.78687292499241e-13,9.120734176658643e-14,2.079774684032169e-08,8.066769137503022e-13,8.001259679151717e-09,2.4335136159650703e-09,4.251302467020459e-09,7.56876266305316e-09,9.310491479758938e-15,4.3842515295236034e-13,4.573510383465011e-14,1.987109016565467e-11,9.407594156271979e-20,4.393367111053809e-20,1.5320069286019252e-10,3.1523333757806236e-16,2.4152346010400156e-24,4.420055197460991e-12,3.0036554750643486e-19,4.450288386505504e-20,5.728291969790049e-23,1.838671923053192e-22,3.123868829105972e-09,4.941701184156923e-11,3.1473877004824948e-09,4.2686432593538324e-17,6.80719436677239e-24,1.6024995659036487e-19,2.82608032889026e-12,4.901688453770293e-25,5.621009438009645e-26,1.9386020465913863e-14,1.374290317933157e-27,7.359984513865466e-28,2.5726260349022156e-31,7.655330678554218e-27
1.9174665351891907e-08,0.13694523509977852,3.76,0.0,0.6385467570355876,0.9999999780075528,2.6535211593993226e-11,3.0718146410967e-11,8.599233917117925e-11,1.8087414049556378e-05,1.8087414961064504e-05,1.2583775932639813e-16,5.027536463464007e-10,5.254872217109114e-13,5.308981193871659e-13,1.0559797564036698e-13,2.173356116365018e-08,8.780673488512811e-13,8.284527726186074e-09,2.6073669340818646e-09,4.593908956523965e-09,7.822060787294742e-09,1.0138344418357042e-14,4.767620544266292e-13,5.106930684915439e-14,2.1833474311664875e-11,1.1080650258997882e-19,5.279928126052112e-20,1.6103495865301088e-10,3.5565389225227614e-16,2.9255718085721602e-24,4.779451221023213e-12,3.4089614736002635e-19,5.257350680309373e-20,7.123064141412051e-23,2.2289362554362223e-22,3.254038051002421e-09,5.3670921264210124e-11,3.279575120054463e-09,4.8002240326547345e-17,7.686241463035897e-24,1.8372446171701378e-19,3.069380263467229e-12,5.758654888898514e-25,7.0611029402097e-26,2.0635069349395805e-14,1.657249640945784e-27,9.31123337951113e-28,3.230112538438983e-31,9.089806468820416e-27
1.9954613225143622e-08,0.13694525377179578,3.76,0.0,0.6385460202971035,0.9999999770506162,3.014212817760206e-11,3.3259380519354783e-11,9.386537639467083e-11,1.882312603850663e-05,1.8823127026260884e-05,1.3096810804698497e-16,5.606105144007829e-10,5.588757144349441e-13,5.859734073985319e-13,1.2149099374814782e-13,2.2673422360996783e-08,9.526044278599155e-13,8.564926822335781e-09,2.784654971743263e-09,4.948046098282516e-09,8.071121838949102e-09,1.100551424218358e-14,5.167214934799688e-13,5.675153847010488e-14,2.3877040986180155e-11,1.2971848127788625e-19,6.308383292514515e-20,1.6881832296372036e-10,3.9928893297833406e-16,3.52162768145392e-24,5.151374549098026e-12,3.8507534029171808e-19,6.171147536682805e-20,8.772232517762256e-23,2.6808425407426994e-22,3.3840236262283115e-09,5.8098292308895776e-11,3.4116604015129075e-09,5.371539207040163e-17,8.635687389841984e-24,2.0943965630876425e-19,3.322604389383474e-12,6.721173289204078e-25,8.779374155068167e-26,2.1898193047560847e-14,1.9833505303098356e-27,1.167412384320967e-27,4.018518144471438e-31,1.0707715547150117e-26
