Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309)
9.545546922313099e-05,0.21654303906736447,3.76,0.0,0.7271728510820893,0.9998526703547573,3.917272234065753e-05,5.620414993231606e-06,2.6885622453130766e-08,0.04152461241096398,0.04153337787846887,8.985074953143528e-14,0.0001319130154893253,8.390051527083171e-10,1.0502595708140365e-08,1.0121514221303252e-05,0.00011092995426507621,8.023168364933136e-06,1.7722676155952769e-07,1.4503806287437956e-07,0.0002258586250228758,7.234718452809632e-08,8.147925828492081e-09,3.847259231220908e-06,6.411993818277429e-07,1.8361040962052812e-09,1.8422348555469483e-12,1.1170175297620908e-10,5.09366788952067e-09,4.5532533057168115e-08,6.9667348998033885e-15,2.772372977814253e-07,2.6045895661917374e-12,3.103927307197554e-10,1.2747635604987905e-12,3.175028477317576e-12,6.811856026238912e-08,3.2345032152934105e-06,1.1471974790182938e-07,5.519322598712758e-11,4.480013277969931e-16,1.8079733651651535e-13,3.436412292003532e-07,4.298499788940544e-15,1.5394711002771285e-16,1.2468985530413787e-11,2.539765019144235e-12,1.2358499257450319e-09,3.6330856584324865e-14,3.424078499938178e-20,1.836427168113843e-17,2.2095736908795667e-09,6.594925141751115e-16,3.614669088123099e-17,6.0632177598704805e-12,5.549090091490012e-19,1.3772300552557973e-17,1.7529439113501356e-20,3.5885974856886594e-08,1.3070690145864307e-12,1.6994968130374746e-14,2.474488515978046e-14
9.804613281887332e-05,0.21658590852300974,3.76,0.0,0.7260669644499271,0.9998464463347307,4.158035589244286e-05,5.774209277726046e-06,2.8176116529008436e-08,0.04261922891358275,0.04262859768645456,9.221933965028043e-14,0.00013823792886143206,8.612790304415064e-10,1.1017757922171412e-08,1.0787322068523908e-05,0.00011494722562956043,8.49324493550484e-06,1.8313741764787563e-07,1.4998244337480945e-07,0.0002364506455094045,7.451623689111961e-08,8.673512709022112e-09,4.184034474051265e-06,6.871419016493435e-07,1.9010367897111294e-09,2.0078569544536044e-12,1.2178593402260552e-10,5.262474564910764e-09,4.859648402054773e-08,7.594132075746176e-15,2.8972949509230913e-07,2.8292584390615856e-12,3.3794359332022294e-10,1.3963177039560522e-12,3.4561600203384888e-12,6.803357253532445e-08,3.279503625304045e-06,1.1492946262650615e-07,5.757631511478108e-11,4.781529145989614e-16,1.940362497187032e-13,3.5257786411442275e-07,4.66759241183756e-15,1.7095337792709315e-16,1.2906715788976933e-11,2.654706533289807e-12,1.3192184415637006e-09,3.8352478448182296e-14,3.705799915905747e-20,1.9902192542399915e-17,2.3714366953569505e-09,7.329600863170242e-16,4.017433270185424e-17,6.697497360370968e-12,6.130963980351631e-19,1.499172887040113e-17,2.0043529270425942e-20,3.801786445006801e-08,1.3661713632459287e-12,1.883913867893403e-14,2.5947625632034992e-14
9.999999999999998e-05,0.2166287234185628,3.76,0.0,0.7252337858951028,0.9998416385025051,4.3469979864398754e-05,5.890234064534812e-06,2.9181869400368685e-08,0.04344366454901701,0.04345350705011778,9.400330258323712e-14,0.0001431429396401807,8.780604614264194e-10,1.1417667871331692e-08,1.1308526433427858e-05,0.00011802582348039532,8.859570695520176e-06,1.87715665603012e-07,1.5381252303261616e-07,0.0002446640109638703,7.619619653235473e-08,9.08485604751856e-09,4.452006094558051e-06,7.232869256766275e-07,1.9513975613046475e-09,2.1411632699869317e-12,1.2990400422783914e-10,5.393203464028035e-09,5.099871294179124e-08,8.099104305388928e-15,2.9940608953344553e-07,3.0094400705121225e-12,3.600580598829564e-10,1.4943940721436145e-12,3.6817721399412705e-12,6.797005396350998e-08,3.312437915777622e-06,1.1509557737373446e-07,5.941738510581921e-11,5.017930534335009e-16,2.0451361563757777e-13,3.5930124603089634e-07,4.9629586595480615e-15,1.8482507812183449e-16,1.3243759829480497e-11,2.7436731301106744e-12,1.3845589437669787e-09,3.9940523341550265e-14,3.931488426492266e-20,2.1136485840566915e-17,2.499096228758593e-09,7.928664754655849e-16,4.345842356880568e-17,7.211696208914265e-12,6.602734472275709e-19,1.5970336776727543e-17,2.21500531938041e-20,3.968862051222708e-08,1.4119137287344738e-12,2.0339108416632442e-14,2.6883791316031677e-14
0.00010063679641461566,0.2166287234185628,3.76,0.0,0.7249624015406457,0.9998400499928706,4.409988093830816e-05,5.928055990610099e-06,2.9515827120876315e-08,0.043712153361963414,0.04372215381373076,9.458427558856154e-14,0.00014476707949496285,8.835265592342614e-10,1.1550162063396369e-08,1.1482006191846089e-05,0.00011903840067092311,8.981200254263327e-06,1.8923061207700848e-07,1.5507995859226253e-07,0.0002473835114685883,7.675207225071271e-08,9.22175245929618e-09,4.542011970589277e-06,7.353512644798983e-07,1.9680744141195036e-09,2.186241057236295e-12,1.3264942907906552e-10,5.436457150652082e-09,5.179897844037165e-08,8.269859849255491e-15,3.0260823703963547e-07,3.070244689144317e-12,3.675243577106554e-10,1.5276035270163809e-12,3.757934632935641e-12,6.79494640057651e-08,3.322988997702234e-06,1.1515123972997482e-07,6.002570991212587e-11,5.096684777535546e-16,2.0802262352432653e-13,3.614894361878598e-07,5.0625107126245e-15,1.8955075001753626e-16,1.3354926608477863e-11,2.7731001427022972e-12,1.4063213523264794e-09,4.04702611366793e-14,4.007606688192489e-20,2.1553206071653044e-17,2.541767106991297e-09,8.132703510121771e-16,4.457695151286807e-17,7.38625626738672e-12,6.762901375233477e-19,1.6300696599232493e-17,2.2878644421366465e-20,4.02451271623357e-08,1.4270429689899644e-12,2.08492689255717e-14,2.7194452162298358e-14
0.00010322746001035799,0.21667148413798187,3.76,0.0,0.7238591498812195,0.9998334759702695,4.673538505598126e-05,6.081971458761092e-06,3.090641843098413e-08,0.04480338676699783,0.044814048226270574,9.694556005727284e-14,0.00015150632979606197,9.057477485392977e-10,1.2100343949027352e-08,1.2206438577997585e-05,0.00012320530032370293,9.4876100249017e-06,1.9551181133744547e-07,1.6033526754900708e-07,0.0002586676613015159,7.905669504590577e-08,9.793333754836188e-09,4.92208847813908e-06,7.859047525928492e-07,2.0372841962447182e-09,2.3782773058577735e-12,1.4434674738936042e-10,5.6157695002161305e-09,5.514442521556234e-08,8.997286410822634e-15,3.1588595026649375e-07,3.328614075649068e-12,3.9926783616018624e-10,1.6693137226071018e-12,4.081697582701096e-12,6.786628722776e-08,3.36500727141447e-06,1.1538564967649142e-07,6.254340063086846e-11,5.425914815580451e-16,2.227903467313333e-13,3.703761317976389e-07,5.484863349918905e-15,2.0986899466030195e-16,1.3814052668183813e-11,2.8950456779552128e-12,1.4972700369168591e-09,4.2689158226983554e-14,4.3308372423044836e-20,2.332505419525722e-17,2.720902302166465e-09,9.0097032054465e-16,4.938449455584366e-17,8.1334536800282e-12,7.448543910541512e-19,1.7705038815633475e-17,2.6071988165548953e-20,4.2571410242910735e-08,1.4897347741238228e-12,2.3038151835341452e-14,2.848722411027688e-14
0.00010581812360610033,0.21671419107375486,3.76,0.0,0.7227571967055867,0.9998267187601027,4.9491088487798114e-05,6.2359727198222995e-06,3.234962516732284e-08,0.04589293009074548,0.04590428287328731,9.930319569803986e-14,0.00015846171173369874,9.279426079169897e-10,1.2668857588010795e-08,1.2961521197850608e-05,0.00012744977439147086,1.0013074624211869e-05,2.0198669021494428e-07,1.6575319960722362e-07,0.00027031384374203067,8.143218614695372e-08,1.0388968198276033e-08,5.325187421157708e-06,8.388820805677179e-07,2.108735890071198e-09,2.5849156478916767e-12,1.5693606764549307e-10,5.800571320216698e-09,5.863738188202872e-08,9.780005876729726e-15,3.2957546491737827e-07,3.605499674567582e-12,4.3331519639866177e-10,1.8221876522147726e-12,4.428878446659351e-12,6.77840982439255e-08,3.4056051249007204e-06,1.1563328902345452e-07,6.513143888393678e-11,5.769668595392738e-16,2.3837476277894283e-13,3.792381439089959e-07,5.936357075670221e-15,2.3204756491595396e-16,1.4284550447797964e-11,3.0206457743734447e-12,1.5921790662002943e-09,4.501438219329254e-14,4.676918161144829e-20,2.522599380068384e-17,2.9091934823927305e-09,9.966465506048334e-16,5.4629071246648833e-17,8.943308783763234e-12,8.1917724165785965e-19,1.921095628722601e-17,2.96647766527485e-20,4.500049769286872e-08,1.5542991406096163e-12,2.541948160626414e-14,2.982789977262608e-14
0.00010840878720184266,0.21675684462722505,3.76,0.0,0.7216565289434218,0.9998197727024616,5.237134969393869e-05,6.390077553567818e-06,3.384725464866731e-08,0.04698078424498566,0.046992859686772276,1.0165718508230919e-13,0.00016563943290706694,9.501111470469686e-10,1.3256275733341283e-08,1.374818694201798e-05,0.0001317737023422696,1.0558219758381858e-05,2.0866113715636063e-07,1.7133875901269895e-07,0.00028233312947058964,8.388070487720897e-08,1.1009390973898898e-08,5.752259753430685e-06,8.943654790527861e-07,2.1825018491112846e-09,2.8071697181456517e-12,1.7047948397391388e-10,5.9910283174964015e-09,6.228255991243496e-08,1.0621853391484615e-14,3.4369003279596913e-07,3.9021060412320365e-12,4.698164864647934e-10,1.9870144301513934e-12,4.80099639046167e-12,6.770295681468817e-08,3.444828025520859e-06,1.1589478164236402e-07,6.779194035490166e-11,6.128410670873952e-16,2.5481272821204946e-13,3.8807567251662063e-07,6.418802705525568e-15,2.562362706693676e-16,1.4766898424411752e-11,3.150005978777214e-12,1.6911662917946648e-09,4.7451418475417285e-14,5.0473697841480224e-20,2.7264829542320163e-17,3.107006306869496e-09,1.10092787345955e-15,6.034510265465775e-17,9.82031730853956e-12,8.996722153352408e-19,2.0825038371070042e-17,3.370264984339879e-20,4.7536315466510126e-08,1.620789903654668e-12,2.8007914948313854e-14,3.121854046075606e-14
0.000110999450797585,0.21679944520892563,3.76,0.0,0.7205571332086326,0.9998126319790803,5.538067106366868e-05,6.544304514712441e-06,3.5401189149881876e-08,0.04806695008972173,0.04807978058101817,1.0400753071073374e-13,0.00017304588275450478,9.722533757386519e-10,1.3863190489452113e-08,1.4567400589412436e-05,0.00013617899405674695,1.1123697166113283e-05,2.1554125980332544e-07,1.7709712965634095e-07,0.00029473692301647774,8.640449110933876e-08,1.1655361593004315e-08,6.204284845217019e-06,9.524397812760472e-07,2.2586571087627354e-09,3.046121173801985e-12,1.8504326849295515e-10,6.187312351695035e-09,6.608483027151188e-08,1.1526921232178581e-14,3.582433461097187e-07,4.219713759091542e-12,5.089311928306907e-10,2.164636213164638e-12,5.19966577587929e-12,6.762292666262454e-08,3.4827202782152105e-06,1.1617078000027666e-07,7.052708761784791e-11,6.502621366621039e-16,2.7214268896839687e-13,3.968889251140745e-07,6.934121465390152e-15,2.825960291303029e-16,1.526159980440012e-11,3.283234858400423e-12,1.794352938139805e-09,5.0006040322465284e-14,5.443812595977818e-20,2.945095130589667e-17,3.314721555372073e-09,1.2144883188570461e-15,6.656948107759468e-17,1.0769269144406732e-11,9.867799017379988e-19,2.2554287335229707e-17,3.8236123343609545e-20,5.0182936961775775e-08,1.6892624264517791e-12,3.0819136850890786e-14,3.266132043322443e-14
0.00011359011439332733,0.2168419932389222,3.76,0.0,0.7194589957875661,0.9998052906079458,5.852370479489937e-05,6.6986729672401895e-06,3.701338836256373e-08,0.049151428431635905,0.049165047452127145,1.0635423501278338e-13,0.0001806876389128423,9.943693039462987e-10,1.4490213974048409e-08,1.5420159810108518e-05,0.00014066759053097668,1.1710185368019785e-05,2.2263339094594894e-07,1.830336800252854e-07,0.0003075369749661419,8.900586751328638e-08,1.232766469874745e-08,6.68227139631515e-06,1.013192512433761e-06,2.337279471738265e-09,3.302924360893721e-12,2.0069815274682812e-10,6.389601599643481e-09,7.004922923762542e-08,1.2499576062884835e-14,3.732495568463046e-07,4.559684332724853e-12,5.508288342353165e-10,2.35595171058401e-12,5.6266021281851485e-12,6.754407573319768e-08,3.519325073574229e-06,1.1646196653295686e-07,7.333913307747078e-11,6.892797356478452e-16,2.9040475413678423e-13,4.056781171932779e-07,7.484351739915342e-15,3.112996781427377e-16,1.5769184344520807e-11,3.4204441115738633e-12,1.9018636979310656e-09,5.2684324501982184e-14,5.867974037447317e-20,3.17943741579588e-17,3.5327358230864333e-09,1.3380502449937724e-15,7.334174075319863e-17,1.179526708546784e-11,1.080969678545675e-18,2.440614424320684e-17,4.332109089798468e-20,5.2944588473893675e-08,1.7597736559625945e-12,3.3869931863972995e-14,3.4158534855517634e-14
0.00011618077798906967,0.21688448914716518,3.76,0.0,0.718362102626904,0.9997977424377862,6.180525895255411e-05,6.85320312031828e-06,3.868589184740856e-08,0.05023422002249357,0.05024866217750378,1.0869730034606593e-13,0.00018857147373570098,1.0164589417842915e-09,1.5137978912364118e-08,1.6307496203295834e-05,0.0001452414645356617,1.2318390461844643e-05,2.2994409498147384e-07,1.8915396849809539e-07,0.0003207453944963444,9.168724198388997e-08,1.3027110753564642e-08,7.1872583753816155e-06,1.076713982009584e-06,2.4184495889468346e-09,3.5788109840157827e-12,2.175196271487112e-10,6.598080732605819e-09,7.418096450116881e-08,1.3544477306796546e-14,3.8872329682757834e-07,4.923465176397955e-12,5.956895931433329e-10,2.5619199269860316e-12,6.083628484139763e-12,6.746647647282868e-08,3.5546845353708945e-06,1.1676905504595618e-07,7.623040203947893e-11,7.299452269541198e-16,3.096407549111927e-13,4.144434727760538e-07,8.071656245576928e-15,3.425327928828836e-16,1.6290208302236054e-11,3.5617486814961917e-12,2.0138268309852164e-09,5.5492667722047843e-14,6.32169516345558e-20,3.430577733807517e-17,3.761462248921119e-09,1.472387670168138e-15,8.070424007987908e-17,1.2903746772645397e-11,1.1827415462035765e-18,2.6388516488442374e-17,4.901937316012366e-20,5.5825654880675874e-08,1.8323821798822186e-12,3.7178258794460243e-14,3.5712604204329115e-14
0.000118771441584812,0.2169269333738506,3.76,0.0,0.7172664393212307,0.9997899811424285,6.523030371567496e-05,7.007916065866245e-06,4.0420821772116206e-08,0.051315325557495454,0.05133062661533187,1.1103672899584684e-13,0.00019670436097855075,1.0385222995399002e-09,1.5807139282065133e-08,1.7230476371203412e-05,0.0001499026212327578,1.2949046963233487e-05,2.3748017443688184e-07,1.954637488578643e-07,0.00033437466224942714,9.44511101121826e-08,1.3754536827213969e-08,7.720315986075351e-06,1.143097379103264e-06,2.5022510531972467e-09,3.875095333220289e-12,2.355882597869308e-10,6.8129410966104825e-09,7.848542155169074e-08,1.4666596693580622e-14,4.0467969848740744e-07,5.312595054463909e-12,6.437049871156284e-10,2.783564153063098e-12,6.5726821331384736e-12,6.739020612513196e-08,3.5888397676330993e-06,1.1709279215856876e-07,7.920329592227672e-11,7.723117325303041e-16,3.2989432974177166e-13,4.2318522497983083e-07,8.698329656588547e-15,3.764945975664844e-16,1.6825257554343508e-11,3.707266872934181e-12,2.130374266613047e-09,5.843780392156412e-14,6.806938327244547e-20,3.6996549307127926e-17,4.001331278944308e-09,1.6183298251731643e-15,8.870235581200475e-17,1.4100497912025796e-11,1.2926280800732052e-18,2.850980703244934e-17,5.539931737921083e-20,5.8830685780649256e-08,1.9071482850515545e-12,4.076333040563506e-14,3.732608612673163e-14
0.00012136210518055434,0.21696932636979202,3.76,0.0,0.7161719911002606,0.999782000215022,6.88039778232693e-05,7.162833817858469e-06,4.222038586235191e-08,0.05239474567357549,0.05241094260403504,1.1337252317511721e-13,0.00020509348265885857,1.0605593876926633e-09,1.6498371085791705e-08,1.8190203030811835e-05,0.00015465309875059,1.3602918691924092e-05,2.4524867682188953e-07,2.0196897590406406e-07,0.00034843764356673067,9.730005778122364e-08,1.4510807545339465e-08,8.282546661402546e-06,1.2124388709560685e-06,2.5887705020099485e-09,4.193180086753292e-12,2.5499003940068437e-10,7.034380902503746e-09,8.296817036743964e-08,1.5871239268430036e-14,4.2113441642102164e-07,5.728710048025645e-12,6.950785834444532e-10,3.0219762258865626e-12,7.095821792728861e-12,6.73153470469793e-08,3.621830901338167e-06,1.1743395889901624e-07,8.226029562161648e-11,8.164341999008319e-16,3.5121101886615835e-13,4.3190361661974133e-07,9.366806718061121e-15,4.1339898438484864e-16,1.7374950283257705e-11,3.857120470977914e-12,2.251641709578999e-09,6.152682258658092e-14,7.325795748402383e-20,3.98788380355156e-17,4.252791466934947e-09,1.7767649743033293e-15,9.738469112613022e-17,1.539168685719106e-11,1.4111965078293378e-18,3.077894552990929e-17,6.253646510871979e-20,6.19644014586549e-08,1.9841340172110285e-12,4.464570100494631e-14,3.900168631007639e-14
0.00012395276877629667,0.2170116685968022,3.76,0.0,0.7150787428157013,0.9997737929621151,7.253159522965104e-05,7.317979353441866e-06,4.4086880196196016e-08,0.0534724809476441,0.05348961196172026,1.1570468502414317e-13,0.00021374623609942073,1.0825702169346073e-09,1.7212372999744972e-08,1.9187816164262487e-05,0.0001594949687184704,1.4280799703198253e-05,2.532569021817569e-07,2.0867581147269186e-07,0.00036294760209850974,1.0023676400214099e-07,1.5296815814873097e-08,8.87508608653521e-06,1.2848377047251614e-06,2.6780977061330105e-09,4.534561942901115e-12,2.758167406570834e-10,7.262605432881672e-09,8.763497241996514e-08,1.7164065783094073e-14,4.381036497543033e-07,6.173549547103085e-12,7.500267592643329e-10,3.27832107212387e-12,7.655235245303298e-12,6.72419870458585e-08,3.653697140807454e-06,1.1779337234349808e-07,8.540396504025512e-11,8.623694718155072e-16,3.736383220145335e-13,4.4059890084951867e-07,1.0079670873006337e-14,4.534755079359148e-16,1.793993667687504e-11,4.011434863291835e-12,2.3777687497306826e-09,6.476718793757263e-14,7.880497433223003e-20,4.296559737189638e-17,4.516310313834656e-09,1.9486444816797594e-15,1.0680329797636897e-16,1.678388064044174e-11,1.539050920251027e-18,3.3205421453421337e-17,7.051428402760349e-20,6.52316990353714e-08,2.0634032420917875e-12,4.884735781016499e-14,4.074226341208231e-14
0.000126543432372039,0.21705396052808673,3.76,0.0,0.7139866789277423,0.9997653524975862,7.641865197935989e-05,7.473376655956202e-06,4.602269227839999e-08,0.05454853189477439,0.054566636485604246,1.180332166100209e-13,0.00022267024116201604,1.1045547981848648e-09,1.794986701559622e-08,2.02244942083224e-05,0.0001644303367609938,1.498351526464377e-05,2.6151241065296946e-07,2.1559063074750482e-07,0.0003779182138079751,1.032640037782734e-07,1.6113483596714897e-08,9.4991042501284e-06,1.3603963125214728e-06,2.7703256704470008e-09,4.9008378308174315e-12,2.98166310746896e-10,7.497827250988399e-09,9.249178800738329e-08,1.8551116395789734e-14,4.5560416538309426e-07,6.648962706424478e-12,8.087795092681412e-10,3.553841549548198e-12,8.25324744361703e-12,6.717021973914293e-08,3.6844768098820574e-06,1.1817188722900766e-07,8.863695479594749e-11,9.101763592211817e-16,3.9722578477575053e-13,4.492713418437347e-07,1.0839663434211911e-14,4.969704754741898e-16,1.8520902316604987e-11,4.1703391660961694e-12,2.508898975386017e-09,6.816675910596503e-14,8.473420173288104e-20,4.627063974957514e-17,4.79237514784663e-09,2.1349871230485054e-15,1.170139132114454e-16,1.8284072541738677e-11,1.6768346237240998e-18,3.5799319248534346e-17,7.942496319923152e-20,6.863765942863506e-08,2.145021708190512e-12,5.3391816786997156e-14,4.25508428712515e-14
