Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37)
1.400848291518065e-08,0.35718046971938494,3.76,0.0,0.789712108207099,0.9999999695880504,1.1537589074050524e-11,4.497653657266462e-08,9.12431549041273e-11,6.02378995331905e-05,6.0237947042021335e-05,3.426629854640469e-15,7.714549053753325e-10,6.778015100855942e-12,1.977518049163698e-12,1.7269755422276258e-12,3.0244731579087337e-08,8.699468798770681e-13,1.059039560231077e-08,7.90836920083602e-09,9.082388094036611e-09,1.105936789966416e-08,7.705406749368028e-14,2.3048932172716117e-12,2.0169600007964093e-13,3.7700699115945014e-11,3.6574137536500675e-19,4.69252595280729e-20,2.6491720412181916e-11,4.532603283200516e-16,4.50301078909442e-25,2.106059480821002e-12,2.0504676902152853e-18,8.05310751937817e-20,3.2227322673555905e-23,5.855298195247998e-23,2.248100931144282e-08,3.71738375271161e-11,2.2400828447982754e-08,2.4910161096253434e-15,4.049838235335188e-23,5.684595498132697e-17,1.4652071811086388e-10,1.2916371690173832e-18,9.378403106941943e-25,1.1306957744826532e-13,4.145917976912868e-17,6.003300146025806e-18,5.601368723552135e-20,5.673159715902426e-26,1.0212630421446597e-23,4.508839384795993e-11,7.977416198140182e-22,2.1713107733185795e-20,4.821653112248823e-22,6.181014667650499e-30,1.1381693970587458e-27,2.4498253004294012e-33,5.415783172638879e-11,1.2058455783616786e-17,3.597237621824096e-23,1.8576099175655214e-20,6.048135559657948e-23,1.7640663398686938e-13,4.602066753455322e-11,2.4702104633861235e-19,4.484677609030819e-08,1.1643848102845227e-14,3.716560519708993e-11,2.012642791583306e-16,8.383254656419304e-17,1.825340178061512e-12,1.4930394944460437e-11
1.478824221765601e-08,0.3571806858078355,3.76,0.0,0.7897087497306364,0.9999999678612664,1.385915744439566e-11,4.748757358790191e-08,1.0415791523300574e-10,6.35908082665497e-05,6.359085949456537e-05,3.6197666020617825e-15,8.961025594511696e-10,7.486566488907067e-12,2.3043548153866676e-12,1.9347842179673254e-12,3.1951311640215086e-08,9.699819663605828e-13,1.1029291594797794e-08,8.672400438689707e-09,1.0015686682598285e-08,1.1491302433246414e-08,8.625132773217627e-14,2.569577904554912e-12,2.3570187230744443e-13,4.3143974173021316e-11,4.53589201631363e-19,6.029645583814624e-20,2.8309266098063515e-11,5.290290161052411e-16,5.889050249701348e-25,2.3238385280250095e-12,2.418125763000613e-18,1.0017680098238837e-19,4.323413350602403e-23,7.539801248646484e-23,2.3729344649470834e-08,4.142357428380377e-11,2.3640016091477157e-08,2.9117856241315106e-15,4.740532939997359e-23,6.008627348862076e-17,1.5547777035239523e-10,1.517533562663344e-18,1.2323218237452323e-24,1.238424625117138e-13,4.801963887927816e-17,7.361847567296546e-18,6.80905505134861e-20,7.17030335021395e-26,1.3226294662666444e-23,5.032932246840182e-11,9.886961292687683e-22,2.5488382372735368e-20,6.004895557913594e-22,8.112902327321526e-30,1.4340224645656266e-27,3.4976239485351244e-33,5.7009419831215806e-11,1.4083347262916548e-17,4.6811902808228035e-23,2.241176777826458e-20,7.582562885991604e-23,1.9620754422353078e-13,4.650329167728984e-11,3.008008959403668e-19,4.734299690062108e-08,1.3072343462998701e-14,3.845841148555874e-11,2.2380641643665266e-16,8.846863043459332e-17,1.892046542775639e-12,1.501072852398661e-11
1.556800152013137e-08,0.3571809018975863,3.76,0.0,0.7897053912553118,0.9999999661311906,1.649689514658488e-11,4.9999397113783717e-08,1.1810144932909245e-10,6.694370271114519e-05,6.694375770674834e-05,3.812902441375836e-15,1.0323662482950938e-09,8.223630990224236e-12,2.6629485974662453e-12,2.1524483351182684e-12,3.3660012912191634e-08,1.0755084228342875e-12,1.1458607291999091e-08,9.458707555633663e-09,1.0985321423763884e-08,1.1909622727690499e-08,9.602906077668746e-14,2.8468621570153098e-12,2.73158415129768e-13,4.8972982348920747e-11,5.568492436033024e-19,7.665939002637242e-20,3.0107195494429255e-11,6.124019337402484e-16,7.612078709349389e-25,2.550383810814628e-12,2.8284519140586063e-18,1.2325029617649913e-19,5.708647092019833e-23,9.578704548380864e-23,2.4977360645036333e-08,4.5902830298179214e-11,2.4878392655982547e-08,3.3772071669651673e-15,5.501945560202959e-23,6.331505672717041e-17,1.645191682239707e-10,1.7682590803619935e-18,1.5989009080099236e-24,1.3491245936677097e-13,5.516274695520472e-17,8.928674555413538e-18,8.193268312870382e-20,8.939703266980164e-26,1.6862991435132473e-23,5.5749393226849326e-11,1.2117913923023952e-21,2.9671304452529544e-20,7.3967293220674125e-22,1.050258696849509e-29,1.7853560566604905e-27,4.907677688600211e-33,5.984559376494236e-11,1.6312299018543767e-17,6.007911775986026e-23,2.6750222392671642e-20,9.385951978393383e-23,2.170217989222315e-13,4.692121216612815e-11,3.6268638996262717e-19,4.9839206958454076e-08,1.459735958103943e-14,3.963264464035443e-11,2.4676800987178804e-16,9.289311385653616e-17,1.9526997998037076e-12,1.5078685924908107e-11
1.634776082260673e-08,0.3571811179885779,3.76,0.0,0.7897020327807573,0.9999999643978541,1.9475092532333483e-11,5.2512006621103514e-08,1.3309338892468098e-10,7.029658286671688e-05,7.029664167637216e-05,4.00603759712029e-15,1.180568004923743e-09,8.98838592155727e-12,3.0543261884099445e-12,2.3797674253250983e-12,3.537080199264107e-08,1.1865328372496185e-12,1.1878999399000177e-08,1.0266001103904682e-08,1.1990344967682604e-08,1.2314989565355404e-08,1.063990594053863e-13,3.1364788837389024e-12,3.1420028945372834e-13,5.518379399955365e-11,6.772772587925977e-19,9.650768743126777e-20,3.188361982294781e-11,7.03676129016036e-16,9.733337790200356e-25,2.7855088338589202e-12,3.2840721485625326e-18,1.5014007369527278e-19,7.429767172739382e-23,1.2021980715185942e-22,2.622505737903379e-08,5.0611540942026457e-11,2.6115958567337656e-08,3.889500329724227e-15,6.336899234002039e-23,6.653291538698046e-17,1.7364488948697793e-10,2.0451002673724053e-18,2.050751720402878e-24,1.462611011588599e-13,6.290077105980626e-17,1.0721694908582234e-17,9.768495562071616e-20,1.1009639360827848e-25,2.1199230096748612e-23,6.133193737889777e-11,1.4703824703812674e-21,3.4281498903740025e-20,9.021285187296151e-22,1.3427932247476298e-29,2.1990217444477602e-27,6.778649718022799e-33,6.266658666535e-11,1.8753141324309475e-17,7.614813606457698e-23,3.1621235981539855e-20,1.1485914773091251e-22,2.388439777650003e-13,4.7283144360901243e-11,4.3340701104838557e-19,5.2335406258867584e-08,1.6221421711743844e-14,4.069679514469733e-11,2.7003633455878577e-16,9.71120806341943e-17,2.007720297576054e-12,1.5136454948786946e-11
1.712752012508209e-08,0.3571813340807538,3.76,0.0,0.7896986743066229,0.9999999626612861,2.2818485056865836e-11,5.502540158093544e-08,1.4915150691341936e-10,7.36494487330087e-05,7.364951140156431e-05,4.199171846691068e-15,1.3410112625535187e-09,9.780032303704758e-12,3.4794637227834257e-12,2.616598484816367e-12,3.708364740700739e-08,1.3030616936115917e-12,1.2291083521157165e-08,1.1093066178262718e-08,1.3029863918304668e-08,1.2708032216540604e-08,1.1737340178971234e-13,3.438183511496594e-12,3.5895834756612255e-13,6.177160284109969e-11,8.167196392362102e-19,1.2038721029441807e-19,3.363715494636434e-11,8.03142552168643e-16,1.2321401711365925e-24,3.0290397488875225e-12,3.787659425376598e-18,1.8125810579081417e-19,9.543487925697115e-23,1.4923539367595212e-22,2.7472434932340136e-08,5.554964160367178e-11,2.7352714260294464e-08,4.450882077436696e-15,7.24815833218739e-23,6.974018324863687e-17,1.828549119047876e-10,2.3493432804212063e-18,2.6026753326360906e-24,1.5787103219148325e-13,7.124491434284077e-17,1.2759177410350996e-17,1.1549497505975345e-19,1.3409020295260212e-25,2.6314287595406062e-23,6.706164336725351e-11,1.7679785559474566e-21,3.933841566681016e-20,1.0904226451028025e-21,1.6975468666809307e-29,2.6823324725593287e-27,9.229481698173167e-33,6.547262635144994e-11,2.1413483444915423e-17,9.542674821483919e-23,3.70539318902908e-20,1.3910924289382423e-22,2.616687424142806e-13,4.7596669460326805e-11,5.137165262020707e-19,5.4831594796879115e-08,1.7947102642751433e-14,4.1659062544224455e-11,2.935096519528398e-16,1.0113298835034433e-16,2.0575172162982634e-12,1.518589737623254e-11
1.790727942755745e-08,0.35718155017406095,3.76,0.0,0.7896953158325757,0.9999999609215122,2.655220998514278e-11,5.7539581464638514e-08,1.6629177129740896e-10,7.700230030976866e-05,7.70023668806621e-05,4.392305283701599e-15,1.5139819978362279e-09,1.0597794157247061e-11,3.9392884281207345e-12,2.8628570571558358e-12,3.879851949602477e-08,1.4251013784132817e-12,1.2695436860267761e-08,1.1938758234022095e-08,1.4103035644077363e-08,1.308934995913743e-08,1.289644283586306e-13,3.751754891615735e-12,4.0755974807857706e-13,6.873086245726991e-11,9.771115252384564e-19,1.4889831823134995e-19,3.536681632899468e-11,9.110865076203037e-16,1.5452565393345095e-24,3.2808145192271984e-12,4.341934644458602e-18,2.170402126893138e-19,1.2112052439508575e-22,1.834131766753241e-22,2.871949338581441e-08,6.071706768798185e-11,2.8588660178835833e-08,5.063566955882075e-15,8.238432805994146e-23,7.293765354260382e-17,1.921492132436199e-10,2.6822742744277507e-18,3.2712001480210385e-24,1.6972593567354613e-13,8.020539755878632e-17,1.5059711852516787e-17,1.3551283030658965e-19,1.6167265404034416e-25,3.228988523498711e-23,7.292462016572837e-11,2.1082412983978376e-21,4.486133138022018e-20,1.307278039761202e-21,2.124090758533443e-29,3.243071307898073e-27,1.2402209943547563e-32,6.826393555178801e-11,2.430072208604075e-17,1.183574050324437e-22,4.3076745001915036e-20,1.6690252108167888e-22,2.854908345716608e-13,4.786845338651519e-11,6.043922758744805e-19,5.732777256746772e-08,1.9777017938196912e-14,4.252708599686673e-11,3.170981526016354e-16,1.0496297176098929e-16,2.1024729789738045e-12,1.522866447735723e-11
1.868703873003281e-08,0.357181766268449,3.76,0.0,0.7896919573582993,0.9999999591785569,3.0701764653402295e-11,6.005454574386866e-08,1.8452840950161056e-10,8.03551375967486e-05,8.035520811236538e-05,4.585437880760642e-15,1.6997496286085071e-09,1.1440917900420731e-11,4.434680112680061e-12,3.1185022256612866e-12,4.0515390331936444e-08,1.5526581854104185e-12,1.3092600253008776e-08,1.2801998941273243e-08,1.5209065874579304e-08,1.3459513450371742e-08,1.411847201670068e-13,4.076988000898551e-12,4.60128054005162e-13,7.605535666475968e-11,1.1604734196046213e-18,1.8269789219963018e-19,3.707200940799218e-11,1.0277879764527389e-15,1.921122001323883e-24,3.540682300565546e-12,4.949665814805082e-18,2.5794649414872243e-19,1.5203329017887776e-22,2.2337345209490125e-22,2.9966232820297503e-08,6.61137546163881e-11,2.9823796773304325e-08,5.729767238059353e-15,9.310381282677932e-23,7.612655513157725e-17,2.0152777127273087e-10,3.0451793356829965e-18,4.0746769252015884e-24,1.8181048229982209e-13,8.979151655204216e-17,1.7642186270889628e-17,1.57890912204872e-19,1.9314176232216712e-25,3.920971482781023e-23,7.890795165145873e-11,2.494983264024917e-21,5.086935091936658e-20,1.5555772068298896e-21,2.6329648842781857e-29,3.889499661016926e-27,1.646513977189768e-32,7.104073209667338e-11,2.7422048212256766e-17,1.4541796037243876e-22,4.971747388737258e-20,1.9853902818243794e-22,3.103050744087074e-13,4.8104215198395254e-11,7.062345892612893e-19,5.982393956557699e-08,2.171382285407685e-14,4.330842136995759e-11,3.4072037286680565e-16,1.0860943780395651e-16,2.142968107475907e-12,1.5266044466346975e-11
1.9466798032508168e-08,0.3571819823638711,3.76,0.0,0.7896885988834931,0.9999999574324423,3.529296662011992e-11,6.257029389058684e-08,2.0387397676439994e-10,8.370796059370419e-05,8.370803509581992e-05,4.77856968764693e-15,1.8985678326518385e-09,1.2308671759454136e-11,4.966472617594077e-12,3.3835260369283055e-12,4.2234233640333235e-08,1.68573832009227e-12,1.3483080009130603e-08,1.3681772556906411e-08,1.6347206472448505e-08,1.381906597836721e-08,1.5404706955526374e-13,4.413688873548549e-12,5.167833287263739e-13,8.373826022857023e-11,1.3689073694223079e-18,2.2250118650678066e-19,3.875252293811457e-11,1.1535219130282788e-15,2.3690201084611886e-24,3.808502872092178e-12,5.6136649412594986e-18,3.0446176204838415e-19,1.889086457798436e-22,2.697781772541896e-22,3.121265331661191e-08,7.173963782689646e-11,3.105812449840293e-08,6.4516930518142286e-15,1.0466613900068889e-22,7.93076360087397e-17,2.1099056376404968e-10,3.4393438543807077e-18,5.0333612990469185e-24,1.941102826123308e-13,1.0001169506051705e-16,2.0525766384725852e-17,1.8278374807255807e-19,2.2879839327441337e-25,4.71590071576222e-23,8.499938586535783e-11,2.9321663857058533e-21,5.738140895443713e-20,1.838365797257221e-21,3.235731326799017e-29,4.630366094832356e-27,2.1616383903395094e-32,7.38032290989015e-11,3.078445357914025e-17,1.771223300082397e-22,5.700333967570172e-20,2.343255076424324e-22,3.3610635906776595e-13,4.8308710692002864e-11,8.200662192163971e-19,6.232009578611733e-08,2.3760209803881282e-14,4.401086772161819e-11,3.6429997255062345e-16,1.1208177858186578e-16,2.1793990981500688e-12,1.529887923391137e-11
2.0246557334983528e-08,0.3571821984602825,3.76,0.0,0.7896852404078701,0.999999955683189,4.035191537027272e-11,6.508682537705423e-08,2.2433941404487756e-10,8.706076930039468e-05,8.706084783029756e-05,4.9717006685933e-15,2.110675566232848e-09,1.320034507506565e-11,5.535455533312781e-12,3.6579680336355476e-12,4.395502469418907e-08,1.8243479057748677e-12,1.3867350312429178e-08,1.45771229036623e-08,1.751675247076506e-08,1.4168524742481516e-08,1.675644512342644e-13,4.7616822996943076e-12,5.776422490318047e-13,9.17722698318211e-11,1.6045950261033878e-18,2.6908371557405643e-19,4.040840431668786e-11,1.2885586663444829e-15,2.8991105305230498e-24,4.0841458679261325e-12,6.336786732237572e-18,3.5709588456450355e-19,2.3253948518626873e-22,3.233320994526222e-22,3.245875495556151e-08,7.759465277404896e-11,3.2291643816163e-08,7.231552562230724e-15,1.1709696354290135e-22,8.248108902038633e-17,2.2053756849249505e-10,3.866052385920959e-18,6.169495640981663e-24,2.0661181878139404e-13,1.1087356085943006e-16,2.3729864118320536e-17,2.1034776320108626e-19,2.6894585396856796e-25,5.622439458185386e-23,9.118781365855223e-11,3.423900241077599e-21,6.441627170877426e-20,2.158855452325756e-21,3.945031805484775e-29,5.47491573832153e-27,2.8087630969243884e-32,7.655163516193616e-11,3.439473885541528e-17,2.1402134186813066e-22,6.4960928904623e-20,2.745748929600891e-22,3.6288966080597236e-13,4.8486049057645525e-11,9.467316519422337e-19,6.481624122396981e-08,2.5918904361239695e-14,4.46416882020672e-11,3.877693032821016e-16,1.1539016653260156e-16,2.2121365328423313e-12,1.5327884082091078e-11
2.1026316637458888e-08,0.3571824145576413,3.76,0.0,0.7896818819311585,0.9999999539308152,4.590495372876339e-11,6.760413967583261e-08,2.4593410333107717e-10,9.041356371658292e-05,9.041364631502563e-05,5.164830810368447e-15,2.336298074521218e-09,1.4115247633300896e-11,6.142375856441087e-12,3.9419209882091135e-12,4.567774021207994e-08,1.96849298942864e-12,1.4245855599709919e-08,1.54871499166512e-08,1.8717039204954293e-08,1.4508382190004726e-08,1.8175000643085795e-13,5.1208150593850155e-12,6.428182142035211e-13,1.001497242959764e-10,1.869796072907412e-18,3.2328318760540193e-19,4.2039857607874274e-11,1.4331643834516995e-15,3.522461857567881e-24,4.367490032450516e-12,7.121929964153057e-18,4.163841229919935e-19,2.8377698854322566e-22,3.847837018703814e-22,3.37045378179313e-08,8.367873492890674e-11,3.3524355197173336e-08,8.071552155369027e-15,1.3042153780238793e-22,8.564739779525516e-17,2.3016876323688313e-10,4.326589198950013e-18,7.507400484314943e-24,2.193023796084192e-13,1.223840184555129e-16,2.7274107676920424e-17,2.40741053459609e-19,3.13888989142429e-25,6.649372052613238e-23,9.746347373463238e-11,3.974440382351265e-21,7.199253865289565e-20,2.520426593244696e-21,4.774643285010511e-29,6.432898547103263e-27,3.6147901744350877e-32,7.928615458466891e-11,3.8259521457071776e-17,2.567035825075829e-22,7.361614858153092e-20,3.196058056673924e-22,3.906500251999225e-13,4.863992600247723e-11,1.0870964416224458e-18,6.73123758739898e-08,2.8192661176003007e-14,4.52071848520501e-11,4.1107161333956814e-16,1.1854344615901914e-16,2.2415014461716115e-12,1.535381837214838e-11
2.1806075939934248e-08,0.35718263065590794,3.76,0.0,0.7896785234530986,0.9999999521753372,5.19786306068952e-11,7.01222362597949e-08,2.686659289439792e-10,9.376634384203493e-05,9.37664305493373e-05,5.357960122150308e-15,2.5756476933090522e-09,1.50527090993923e-11,6.787939383244528e-12,4.235517412054579e-12,4.74023582830697e-08,2.118179545950049e-12,1.4619012381482345e-08,1.6411005930190965e-08,1.994744015995423e-08,1.4839107265336711e-08,1.9661703458905313e-13,5.490949367255873e-12,7.124214381584082e-13,1.0886266342913868e-10,2.1668457616329754e-18,3.860012807068243e-19,4.364723491434211e-11,1.5876012939890473e-15,4.251084126075058e-24,4.658422670621161e-12,7.972038642935506e-18,4.828875096272399e-19,3.435312341889185e-22,4.549258022584779e-22,3.4950001984487054e-08,8.999181977907057e-11,3.4756259118002393e-08,8.973896574357982e-15,1.4466473478215402e-22,8.880782799877309e-17,2.3988412578065633e-10,4.822238816318417e-18,9.073559461973338e-24,2.3217001491626784e-13,1.34549299607976e-16,3.1178321903460914e-17,2.741232272461525e-19,3.639332043289351e-25,7.805567981310548e-23,1.038175522113754e-10,4.588186816876676e-21,8.012864402487178e-20,2.9266314251788265e-21,5.739531568533835e-29,7.514576480578306e-27,4.610762362417258e-32,8.200698753258804e-11,4.238524182014371e-17,3.057960391465738e-22,8.299426333865694e-20,3.6974202259478113e-22,4.193825697015332e-13,4.877359494604043e-11,1.2420466677857592e-18,6.980849973100986e-08,3.058426112511962e-14,4.5713127462817393e-11,4.341583032687091e-16,1.2154882503569054e-16,2.2677879227320485e-12,1.5377335405960614e-11
2.2585835242409608e-08,0.35718284675504547,3.76,0.0,0.7896751649734444,0.9999999504167707,5.859966715446858e-11,7.264111460213567e-08,2.925413477191231e-10,9.711910967652017e-05,9.711920053287536e-05,5.551088621977703e-15,2.828924427939657e-09,1.601207852464046e-11,7.472811911695037e-12,4.53891300545569e-12,4.912885831342351e-08,2.273413481197886e-12,1.498721048079517e-08,1.7347892608234728e-08,2.1207365439432017e-08,1.516114643221721e-08,2.121789735399544e-13,5.871954720766551e-12,7.865590295112968e-13,1.1790284191176883e-10,2.4981512040800568e-18,4.582051044792659e-19,4.523107991108659e-11,1.7521278967826893e-15,5.0979575474632325e-24,4.956839271084396e-12,8.890098880062786e-18,5.571932602555471e-19,4.127710799735006e-22,5.345961124058243e-22,3.619514753597527e-08,9.65338428287043e-11,3.5987356058005886e-08,9.940789001946408e-15,1.5985106700075354e-22,9.196350067211911e-17,2.4968363391153223e-10,5.354285516583761e-18,1.0896675895689642e-23,2.4520350528283054e-13,1.473749958139929e-16,3.5462517013099183e-17,3.1065530327661323e-19,4.193835587610509e-25,9.09994178194622e-23,1.1024167992311805e-10,5.269682561073877e-21,8.88428582757101e-20,3.3811971166503578e-21,6.855906813718234e-29,8.730731271980856e-27,5.832330044374219e-32,8.471433017511692e-11,4.677816844443677e-17,3.619645111891186e-22,9.311998769788943e-20,4.253119351650024e-22,4.4908248247772375e-13,4.8889727885098374e-11,1.4124884852937126e-18,7.230461278984096e-08,3.309650992336153e-14,4.6165388613354095e-11,4.569841870889399e-16,1.2441421878715467e-16,2.2912974298863456e-12,1.5398778378526532e-11
2.3365594544884968e-08,0.3571830628550186,3.76,0.0,0.7896718064919603,0.9999999486551298,6.579492559431134e-11,7.516077417636912e-08,3.175654566570966e-10,0.00010047186121981131,0.00010047195626545808,5.7442163029132964e-15,3.096316583502602e-09,1.6992723799760486e-11,8.197620576340453e-12,4.852291063013399e-12,5.085722096075794e-08,2.434200635790159e-12,1.535081443558619e-08,1.8297058797655056e-08,2.249625993039712e-08,1.5474924590779865e-08,2.2844936829505843e-13,6.2637103800275125e-12,8.653350803733883e-13,1.2726177954906412e-10,2.866188072615128e-18,5.409285263801194e-19,4.6792098462694885e-11,1.9269992025958408e-15,6.07705697499997e-24,5.262643048675488e-12,9.879133977566356e-18,6.399151292894324e-19,4.925237029318039e-22,6.246781615570735e-22,3.743997455312301e-08,1.0330473959851581e-10,3.7217646500273894e-08,1.0974431154569436e-14,1.7600470981825447e-22,9.51145540831214e-17,2.5956726542074126e-10,5.9240123389844885e-18,1.3007717644465766e-23,2.583923220437407e-13,1.608661014827063e-16,4.014687231674677e-17,3.5049957455570304e-19,4.805445159913717e-25,1.0541434564978976e-22,1.1672808502050766e-10,6.0236120842716845e-21,9.815328965024447e-20,3.888028627844313e-21,8.141283582275332e-29,1.0092673310395781e-26,7.320256365975499e-32,8.740837483174753e-11,5.144440368018501e-17,4.259140539745311e-22,1.040175161172728e-19,4.866480834427608e-22,4.797450210888134e-13,4.8990507663773686e-11,1.5993476131597622e-18,7.480071504527387e-08,3.5732236490985075e-14,4.6569703511063826e-11,4.795078358693181e-16,1.2714935163084937e-16,2.3123258920761087e-12,1.541831477156502e-11
