Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934)
0.00034854014706695415,0.3704879859896919,3.76,0.0,0.0052484334332669165,0.39223264689473336,0.5347575557858883,0.057980389351883856,5.654849963963291e-05,0.1270792154612847,0.4836188937620747,5.2086126424862365e-12,0.40213565760094655,9.430754552432355e-08,3.2729645252921384e-05,0.5612237881443685,0.002050173130092588,0.0008015553615088539,5.607483018212135e-05,0.00017312766200047652,0.3068019272540601,5.6031793639522976e-05,2.517593672845114e-05,0.01360291842003548,0.02597011476133175,1.6227110332791757e-05,1.3184873860943535e-05,0.00019363793984669708,1.2801895099604495e-07,0.03682524294653372,1.5027679999112247e-09,0.0023662911883670784,1.135864175408044e-05,0.00011119564799079734,6.821975368537934e-06,1.1422550781917098e-07,0.0010107647715241813,0.013730262739839717,0.0013715539097429773,0.009902617338312127,1.7678619996754298e-09,3.755641500477166e-10,0.020325485585186258,0.0001991137297219433,7.540417966537501e-08,1.1338382466207063e-06,3.1546344727799504e-06,0.007878342084713025,8.379865027251908e-06,8.06718714753861e-13,2.0367471748397912e-10,0.023439606651698853,3.0178210438230775e-06,2.0398601827008352e-07,0.0016770259523232493,6.375409041769813e-10,9.246166330452102e-13,2.133095739712989e-09,2.7475115460333826e-05,9.997743060985245e-07,2.0066474375604e-05,1.2327047352161328e-07,1.3387968511947938e-08,0.004656004935625322,1.6614081250940676e-08,0.00021517548722038758,7.047925059928232e-06,5.561960657674602e-05,3.663929383366076e-07,5.491132005762813e-12,6.887762920490213e-13,6.358553327546336e-09,5.872442409818504e-09,0.00036770419239045383,5.876056447190764e-10,2.1117263192292111e-10,0.00016238238743249088,7.069765839226177e-11,1.84427910838751e-08,1.7194567411955873e-05,7.201976058460271e-07,3.4678867968087672e-06,2.058967282845366e-12,1.8698083695922316e-08,5.981415885839153e-05,0.00011053254035214786,2.313292599415214e-11,7.640673357280109e-11,1.5020639743786973e-09,6.283282822480916e-08,2.010222085804419e-11,1.0377009866352438e-06
0.00035098594852165223,0.3706076591597361,3.76,0.0,0.005121666142421997,0.39028606699541485,0.5360733051739169,0.05824486160914948,5.6115930191994124e-05,0.12677789571219736,0.48487002172853366,5.18314823461125e-12,0.40229324567078206,9.425928941199051e-08,3.248737283827152e-05,0.5639549584281314,0.002034351934435125,0.0007910440061717766,5.569151445981284e-05,0.00017261260640189123,0.3057678572791704,5.56592690178374e-05,2.5066411264780586e-05,0.013534734483253943,0.026053803402851884,1.6123890485244145e-05,1.3122951336771547e-05,0.00019180092487651224,1.2647211080987544e-07,0.036704267528814775,1.4806458410133375e-09,0.002331863548859449,1.1305598938013525e-05,0.0001101091627130798,6.746005688170219e-06,1.1251169969242281e-07,0.001006951258271292,0.013580134967079195,0.0013684599757079624,0.009884204875661624,1.762012128394002e-09,3.717417616450199e-10,0.020333072573650014,0.00019836590157232666,7.526587026024059e-08,1.1222335887098861e-06,3.156474974577946e-06,0.007941601725626364,8.42639076686826e-06,8.001721017355235e-13,2.016308426101117e-10,0.023577881048689728,3.0223034373962356e-06,2.041858643571849e-07,0.001683219909486345,6.39897960949059e-10,9.10744077947718e-13,2.127978718596171e-09,2.7345118210543818e-05,1.0000274760577118e-06,2.000556539259866e-05,1.225382657655207e-07,1.3323438820555273e-08,0.004669094086514675,1.6495895377668176e-08,0.00021550536516507158,6.96268403598537e-06,5.4802403496399455e-05,3.6509026613466644e-07,5.442683117374517e-12,6.82699392358327e-13,6.3013700093555055e-09,5.843883774735747e-09,0.0003702872091712631,5.838852987418598e-10,2.1243522677558475e-10,0.0001636531723201866,7.002371005143338e-11,1.8465465537780824e-08,1.7208306522771156e-05,7.147756552619446e-07,3.4271921507124823e-06,2.0223780559527316e-12,1.853026283812574e-08,5.998273851033847e-05,0.00011128672068139018,2.329076752123719e-11,7.661200759818102e-11,1.4970009939176163e-09,6.308247232018286e-08,2.025820959100177e-11,1.0283394698554034e-06
0.0003534317499763503,0.3707260466222724,3.76,0.0,0.0049986483301448625,0.3883578955149462,0.5373758367574345,0.05850725386456324,5.5691004785269e-05,0.1264790150100946,0.48610680020473357,5.1581962398410094e-12,0.40244892251050035,9.421352257666723e-08,3.224867121285336e-05,0.5666604675825259,0.0020187717170489054,0.0007807601836192071,5.53156593450476e-05,0.00017210933664441988,0.30474245182020826,5.529377049198495e-05,2.495898985298715e-05,0.013466889208923364,0.026136848045318167,1.6022280872134134e-05,1.3062226149904155e-05,0.00018999766802445784,1.2495814970650005e-07,0.03658216309744326,1.4590128216116504e-09,0.0022982596065600487,1.125354259008613e-05,0.0001090431225254453,6.671568394846185e-06,1.10836488829318e-07,0.001003200644537483,0.013432881983999547,0.0013653833507436004,0.009865687968040252,1.7561100961971979e-09,3.67991741001131e-10,0.020340021231425462,0.000197630242693662,7.51290487455758e-08,1.110824941891644e-06,3.158295842393961e-06,0.008004343344692114,8.47254681323494e-06,7.937361130011176e-13,1.996234958540409e-10,0.023715228589258484,3.0266184703984738e-06,2.043772377301786e-07,0.0016893578682430944,6.422336888829847e-10,8.971839476034673e-13,2.122912010306092e-09,2.7217340723230317e-05,1.0002851572404384e-06,1.99450484321986e-05,1.2181383431468459e-07,1.3259473954842224e-08,0.004681892999034195,1.6379854016969648e-08,0.00021583338550105552,6.879407650099106e-06,5.4007029606272295e-05,3.638095826353602e-07,5.395060008613967e-12,6.767260648283802e-13,6.245172172688345e-09,5.815853919228977e-09,0.00037284096887758953,5.802455214619887e-10,2.136821823058926e-10,0.000164915856637311,6.937175420339607e-11,1.8487648820598465e-08,1.722204778949231e-05,7.094184094244264e-07,3.3873663243536115e-06,1.986926935958433e-12,1.8365852408151507e-08,6.014771694559801e-05,0.0001120308133401361,2.344649781919915e-11,7.68169485996008e-11,1.4919804433214488e-09,6.332927820726847e-08,2.041354391129287e-11,1.019137298478468e-06
0.0003558775514310484,0.37084317438586106,3.76,0.0,0.004879251035618762,0.38644779955203445,0.5386654072756073,0.05876759423213513,5.5273500909299354e-05,0.12618253637627908,0.48732952011351754,5.133739910549542e-12,0.4026027462999756,9.417014919882764e-08,3.201345084383169e-05,0.5693407496095014,0.002003426342808611,0.0007706967216031495,5.494703280093937e-05,0.00017161748066493615,0.30372559490985407,5.4935084942440914e-05,2.485361246171021e-05,0.013399385023408912,0.02621926178045198,1.592223858117507e-05,1.3002664659445136e-05,0.00018822721788191367,1.2347601285481536e-07,0.03645899507534293,1.4378538123330734e-09,0.0022654550635519215,1.1202444779700557e-05,0.00010799693050849797,6.598618239287553e-06,1.0919865199285053e-07,0.000999511340018135,0.013288437394688555,0.0013623238542683025,0.009847076213483203,1.7501589737310784e-09,3.6431196510249184e-10,0.020346350535892534,0.00019690646867972524,7.499367797995834e-08,1.0996072409050397e-06,3.1600982581798377e-06,0.008066572077285745,8.518338407857877e-06,7.874077964932965e-13,1.976516869065963e-10,0.023851662532893125,3.0307700338442838e-06,2.0456032260340285e-07,0.0016954409672866365,6.44548522076656e-10,8.839263406684214e-13,2.1178946090916693e-09,2.709171685487826e-05,1.0005473561610837e-06,1.988492271997558e-05,1.210970544104331e-07,1.3196066018946377e-08,0.004694406067499705,1.6265895543438026e-08,0.00021615960998782525,6.798030908061675e-06,5.3232745100643566e-05,3.6255033062983666e-07,5.34824059316476e-12,6.708535394167381e-13,6.189933280352114e-09,5.788336572942106e-09,0.00037536573131713083,5.766837413311492e-10,2.1491364779674699e-10,0.00016617049242707635,6.874093010498074e-11,1.850935173957438e-08,1.7235790743546454e-05,7.041246399119504e-07,3.3483820623900853e-06,1.952569350919394e-12,1.8204750257499498e-08,6.0309168128351297e-05,0.00011276489722545382,2.3600133400126385e-11,7.702154826708381e-11,1.4870017544878608e-09,6.35732783916705e-08,2.056822666797176e-11,1.010090348757505e-06
0.00035832335288574647,0.3709590677218149,3.76,0.0,0.0047633505024184,0.3845554556349193,0.5399422656467665,0.059025910145563916,5.4863204563441456e-05,0.12588842374156836,0.4885384648106368,5.109763211827912e-12,0.40275477297259193,9.412907770884587e-08,3.178162526537529e-05,0.5719962278939374,0.0019883098909785086,0.0007608467419305762,5.458541207511844e-05,0.0001711366806230629,0.30271717257702374,5.458300758668608e-05,2.475022125414131e-05,0.013332224113932966,0.026301057298708158,1.5823722199641525e-05,1.2944234475417022e-05,0.00018648865796112778,1.2202468961005655e-07,0.03633482638907126,1.4171542836945394e-09,0.0022334263424613606,1.115227860750779e-05,0.00010697001261875675,6.52711157950863e-06,1.0759701590592234e-07,0.000995881804475055,0.013146735941345276,0.0013592813052337963,0.009828378763162117,1.7441617143077148e-09,3.60700393542496e-10,0.0203520788204061,0.00019619430285792202,7.485972162463701e-08,1.0885755954020903e-06,3.1618833158557026e-06,0.00812829301654742,8.563770622719633e-06,7.811843035578453e-13,1.9571446066242899e-10,0.023987195821447746,3.034761901515415e-06,2.0473529783703378e-07,0.001701470309421778,6.468428809361379e-10,8.709617601881498e-13,2.1129255235352404e-09,2.6968182985970523e-05,1.0008140659114605e-06,1.982518721727095e-05,1.2038780369493906e-07,1.313320722638113e-08,0.0047066376128027205,1.615396063999185e-08,0.00021648409604030033,6.718491515753738e-06,5.24788386781713e-05,3.613119731512126e-07,5.302203566308891e-12,6.650791441217868e-13,6.135627741227647e-09,5.761316110954129e-09,0.0003778617561732877,5.731974905022032e-10,2.1612977151352612e-10,0.00016741713106360954,6.813041584067853e-11,1.8530584708783173e-08,1.7249534727120405e-05,6.988931507741352e-07,3.3102132104745247e-06,1.9192627526754588e-12,1.8046858030102278e-08,6.0467163899766306e-05,0.0001134890515031578,2.3751690832358636e-11,7.722579826104429e-11,1.4820643691017664e-09,6.381450452596148e-08,2.0722260813895016e-11,1.0011946329612622e-06
0.00036076915434044455,0.3710737511886367,3.76,0.0,0.004650827931340673,0.3826805493674766,0.5412066532823298,0.0592822283821988,5.44599098820638e-05,0.12559664191394754,0.48973391028154173,5.086250785966607e-12,0.40290505632065926,9.409022057068135e-08,3.155311097746925e-05,0.5746273155024415,0.001973416645971568,0.0007512036459092584,5.423058327448914e-05,0.00017066659226746926,0.3017170728198297,5.423734160950292e-05,2.4648760490587298e-05,0.013265408441540887,0.0263822469051434,1.572669178414189e-05,1.2886904275501708e-05,0.00018478110531828444,1.206032112427165e-07,0.036209717566249404,1.3969002772848136e-09,0.0022021505705730683,1.1103018113108188e-05,0.00010596181665435579,6.457006323532057e-06,1.0603045477823106e-07,0.0009923105459754323,0.013007713535104045,0.0013562555224466476,0.009809604342898768,1.7381211585067814e-09,3.5715506462839177e-10,0.02035722380104694,0.00019549347609649177,7.472714441877752e-08,1.0777252825536289e-06,3.1636520258014086e-06,0.008189511212204112,8.60884835836052e-06,7.750628853963565e-13,1.9381089581973974e-10,0.024121841089307223,3.038597735096865e-06,2.049023371739222e-07,0.0017074469630247939,6.491171727332597e-10,8.582810935799318e-13,2.1080037830998726e-09,2.6846677914968675e-05,1.001085266989588e-06,1.9765840683982418e-05,1.196859621782666e-07,1.3070889905612314e-08,0.004718591883831803,1.604399208271455e-08,0.0002168068970153421,6.640729747907063e-06,5.174462635479519e-05,3.6009397944423466e-07,5.25692838183868e-12,6.594003020638322e-13,6.082230880374272e-09,5.734777523053327e-09,0.0003803293028787481,5.697843961009925e-10,2.1733070067463996e-10,0.0001686558232769133,6.753942636432005e-11,1.855135776719242e-08,1.7263278911733408e-05,6.937227774826708e-07,3.2728346617747252e-06,1.8869665142424087e-12,1.7892081002593514e-08,6.062177405552072e-05,0.00011420335556820176,2.390118673219602e-11,7.742969020158057e-11,1.4771677385023143e-09,6.40529874187571e-08,2.0875649396413228e-11,9.924462942726453e-07
0.0003632149557951426,0.37118724865570707,3.76,0.0,0.004541569246940012,0.3808227750916919,0.5424588043855036,0.059536575085923894,5.406341876284142e-05,0.12530715654771224,0.49091612533486784,5.063187916611191e-12,0.40305364809506194,9.405349407894055e-08,3.132782730762192e-05,0.5772344154743037,0.0019587410885421775,0.0007417611006135627,5.3882340927829015e-05,0.00017020688428571277,0.30072518557746447,5.3897897775591616e-05,2.454917644849645e-05,0.013198939753244182,0.02646284253454107,1.5631108742758667e-05,1.2830643851367863e-05,0.00018310370897975045,1.1921064887974212e-07,0.036083726828927395,1.3770783790800682e-09,0.0021716055636895443,1.1054638244740703e-05,0.00010497181125182006,6.38826187336261e-06,1.0449788798911815e-07,0.0009887961192980267,0.012871307280907893,0.001353246324897642,0.00979076127352345,1.7320400385344758e-09,3.5367409166453405e-10,0.020361802602043393,0.00019480372661631994,7.459591175100053e-08,1.0670517400184287e-06,3.165405320401009e-06,0.00825023166953927,8.65357634675929e-06,7.690408875337752e-13,1.9194010320145575e-10,0.024255610673157187,3.042281089551597e-06,2.0506160951446195e-07,0.001713371963425892,6.51371792133546e-10,8.458755938779274e-13,2.103128428496974e-09,2.6727142742598266e-05,1.0013609283332048e-06,1.9706881715860226e-05,1.1899141220560292e-07,1.3009106498961467e-08,0.0047302730588628,1.5935934764162102e-08,0.00021712806247968047,6.564688323216672e-06,5.1029450328352545e-05,3.588958380807245e-07,5.212395198984783e-12,6.538145248060175e-13,6.029718876004861e-09,5.7087063849630335e-09,0.0003827686304991529,5.664421783255365e-10,2.1851658145283837e-10,0.00016988661917702883,6.696721163460745e-11,1.857168059788608e-08,1.7277022314928047e-05,6.886123859257748e-07,3.236222306338753e-06,1.8556418321617223e-12,1.7740327928158534e-08,6.077306642005697e-05,0.00011490788900711661,2.404863775603936e-11,7.763321568804014e-11,1.4723113235446225e-09,6.428875707792624e-08,2.1028395548651114e-11,9.838416018662848e-07
0.0003656607572498407,0.3712995833258715,3.76,0.0,0.004435464876647853,0.3789818355658773,0.5436989462355298,0.05978897578913607,5.3673540485248794e-05,0.12501993411410953,0.4920853717923733,5.040560495486534e-12,0.4032005980992004,9.40188181352248e-08,3.110569626113482e-05,0.5798179211040905,0.001944277887510911,0.000732513025947441,5.354048756267661e-05,0.00016975723764097562,0.2997414027018343,5.356449405209895e-05,2.4451417323886538e-05,0.013132819593485816,0.02654285576596001,1.553693574788578e-05,1.2775424259767484e-05,0.0001814556483132479,1.1784611154175931e-07,0.03595691018306471,1.3576756941553832e-09,0.0021417698098127637,1.1007114906682176e-05,0.00010399948488505795,6.320839070018568e-06,1.0299827791142673e-07,0.0009853371240958555,0.012737455496988237,0.0013502535318341928,0.009771857490161429,1.725920982397818e-09,3.5025565947364884e-10,0.020365831779993068,0.0001941247997940059,7.446598926468033e-08,1.0565505594182808e-06,3.1671440586111564e-06,0.008310459348490557,8.697959166664673e-06,7.631157452020205e-13,1.901012243692031e-10,0.024388516621231496,3.0458154150004915e-06,2.0521327897407185e-07,0.001719246314233194,6.536071217008111e-10,8.337368621184713e-13,2.098298505522086e-09,2.6609520751732055e-05,1.0016410082512386e-06,1.9648308671203837e-05,1.1830403841891066e-07,1.2947849558499015e-08,0.004741685246956262,1.5829735763489818e-08,0.00021744763845951294,6.490312287466958e-06,5.033267789174996e-05,3.577170753334566e-07,5.168584844698472e-12,6.483194076841524e-13,5.978068715854037e-09,5.683088829525497e-09,0.00038517999762720576,5.631686528973628e-10,2.1968755894809022e-10,0.0001711095682864049,6.641305488689464e-11,1.8591562540724017e-08,1.729076381445327e-05,6.835608714563586e-07,3.2003529841825847e-06,1.8252516359786148e-12,1.7591510894874955e-08,6.092110691773535e-05,0.00011560273155488521,2.419406059136527e-11,7.783636628242671e-11,1.4674945944603653e-09,6.452184273043953e-08,2.1180502481059103e-11,9.753769461960835e-07
0.0003681065587045388,0.3714107777572234,3.76,0.0,0.004332409542059535,0.37715744165658976,0.5449272994583126,0.060039455433730925,5.329009140244115e-05,0.12473494187314767,0.493241904675489,5.0183549940126975e-12,0.40334595427780207,9.398611608012446e-08,3.088664246732094e-05,0.5823782162166137,0.0019300218918467612,0.0007234535824312055,5.3204833363760555e-05,0.00016931734513702193,0.2987656179279851,5.323695531629473e-05,2.4355433135806718e-05,0.013067049315036069,0.026622297836470608,1.5444136826843092e-05,1.2721217476479464e-05,0.0001798361320727799,1.1650874418286761e-07,0.03582932150442487,1.3386798217851314e-09,0.00211262245273077,1.0960424851320623e-05,0.00010304434499297678,6.254700140430581e-06,1.0153062782465996e-07,0.0009819322031122094,0.012606097729466388,0.0013472769629080741,0.009752900560507627,1.7197665180249408e-09,3.468980210838616e-10,0.02036932734690786,0.00019345644796566977,7.433734412097132e-08,1.046217480041398e-06,3.1688690312443316e-06,0.00837019916288691,8.742001247631327e-06,7.57284982857713e-13,1.8829343078297945e-10,0.0245205707023331,3.0492040610262557e-06,2.0535750506018154e-07,0.0017250709886023024,6.558235323819009e-10,8.218568304481753e-13,2.0935130922046304e-09,2.649375733092744e-05,1.0019254555352e-06,1.9590119705881425e-05,1.1762372771881675e-07,1.2887111754363571e-08,0.004752832489306798,1.572534391082747e-08,0.0002177656676735685,6.4175489032155995e-06,4.965370039254467e-05,3.565572141943721e-07,5.125478833353214e-12,6.429126322890549e-13,5.9272582162755415e-09,5.657911521970046e-09,0.0003875636622832249,5.59961716463392e-10,2.2084377722403115e-10,0.00017232471956291282,6.587627100022405e-11,1.8611012608659338e-08,1.730450216139355e-05,6.78567157963341e-07,3.1652044404362078e-06,1.7957605027262624e-12,1.7445545189559085e-08,6.106595964106067e-05,0.00011628796306188937,2.4337471949803638e-11,7.80391335617361e-11,1.462717030712437e-09,6.475227288130288e-08,2.133197347361099e-11,9.67048834473707e-07
0.00037055236015923686,0.37152085388447365,3.76,0.0,0.0042323020620094595,0.37534931204375444,0.5461440782841998,0.06028803839097585,5.291289463817777e-05,0.12445214784653166,0.4943859723884289,4.996558433569322e-12,0.40348976280130133,9.395531455072062e-08,3.0670593081297895e-05,0.5849156754352355,0.001915968123041975,0.0007145771596457712,5.2875195827100715e-05,0.00016888691105880615,0.29779772684282707,5.291511305300178e-05,2.426117567741824e-05,0.013001630089250968,0.026701179654032608,1.5352677280339936e-05,1.2667996114235932e-05,0.00017824439741508975,1.1519772596911216e-07,0.035701012620983616,1.3200788329021634e-09,0.00208414327556004,1.0914545505114956e-05,0.00010210591720655149,6.189808646351485e-06,1.0009397995827029e-07,0.0009785800410987795,0.012477174762509369,0.0013443164387112493,0.009733897702125793,1.7135790771397952e-09,3.435994945272904e-10,0.0203723047920615,0.00019279843025033088,7.420994498169964e-08,1.0360483825494765e-06,3.1705809707236922e-06,0.008429455979788164,8.785706889753751e-06,7.515462099605455e-13,1.865159223852725e-10,0.02465178441475301,3.052450284090703e-06,2.05494443103946e-07,0.0017308469304235408,6.580213839614584e-10,8.10227746287239e-13,2.0887712954024843e-09,2.6379799901087932e-05,1.00221421188947e-06,1.9532312958845334e-05,1.1695036923196466e-07,1.2826885880021376e-08,0.004763718760490627,1.562270956124395e-08,0.00021808218975363387,6.346347544241889e-06,4.8991932236605306e-05,3.554157571282146e-07,5.083059326780765e-12,6.375919613270156e-13,5.87726597181633e-09,5.633161635541075e-09,0.0003899198818108635,5.568193334219089e-10,2.2198537945318982e-10,0.00017353212140712738,6.535620488078591e-11,1.8630039516757607e-08,1.7318235997166446e-05,6.736301969336892e-07,3.130755281546455e-06,1.7671345723487441e-12,1.7302349160391208e-08,6.120768691603573e-05,0.00011696366347187385,2.447888856252787e-11,7.824150929751308e-11,1.4579781208412512e-09,6.498007550035827e-08,2.1482811868897493e-11,9.58853886272089e-07
