Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39)
1.5701610366632075e-05,0.670041491031652,3.76,0.0,0.05759810728382344,0.7544885535231093,0.23621872732848548,0.026355108523274096,0.0003606900365072412,0.08863775836492588,0.1925042618457477,7.477804388296773e-11,0.6534060399047507,9.847096147937802e-07,8.843579276137287e-05,0.14847350025254422,0.002967660460817069,0.0005354308463239265,0.00016874537582553124,0.0016398806559074321,0.6163270074313826,0.0001807073400723177,8.476016184902867e-05,0.0044008883754297085,0.023657298010635926,0.0002074320405725704,0.00019893100410761018,0.0014550228842410032,1.0985828285512043e-07,0.06435689348542441,5.6970786207990635e-09,0.005379451826106906,0.00017260208240646641,0.0005373373679920327,2.5937173044968063e-05,2.1339238354767189e-07,0.017010733789765652,0.022511493998597077,0.011048162493150476,0.03147799965037763,2.2322083061112477e-08,4.707566198732947e-10,0.024876780206304027
1.5778554993259625e-05,0.6701111614088163,3.76,0.0,0.057225109653746095,0.754015420440624,0.2365390406888799,0.026509314815653773,0.00035841467723641787,0.08866275589319719,0.1928632707842432,7.42897240683511e-11,0.6535135951981291,9.78794410320029e-07,8.805515452306306e-05,0.14898883655167597,0.002959621878861463,0.0005331159960285051,0.00016744959981723209,0.0016288964440317004,0.6161281633700822,0.00017937766679097136,8.431209371750244e-05,0.004405179932374559,0.023711260728708564,0.00020632905836779586,0.00019773051334046575,0.001447142083615517,1.089353363060955e-07,0.06449096630837933,5.6620705705231515e-09,0.005342811534297962,0.00017159680523369473,0.0005333218152885229,2.6014403203624973e-05,2.1164181566041293e-07,0.016958002000116254,0.022556678542699462,0.011029660739346159,0.031573965693653214,2.236811352400615e-08,4.679847909439132e-10,0.024958521458913294
1.5855499619887176e-05,0.6701803341652097,3.76,0.0,0.05685615533780373,0.7535452044478781,0.23685706203636558,0.026662823715374418,0.00035617624535973084,0.08868746857602078,0.19322072919127595,7.381228646115369e-11,0.6536190181118334,9.730160455083188e-07,8.767999346171625e-05,0.14950201403608893,0.0029516732277829953,0.0005308141966117151,0.00016617584958751407,0.00161809586947276,0.6159289532554286,0.00017807028020153112,8.387100799767367e-05,0.004409411525549299,0.023764867119658847,0.00020524332040082775,0.00019654930012341095,0.0014393909644822838,1.0802845831067729e-07,0.06462374295935537,5.627641872462418e-09,0.005306426313535125,0.00017060753535522643,0.0005293892899701716,2.6091192070267634e-05,2.0992755918607378e-07,0.016905774827949072,0.022601102777334167,0.011011305064349374,0.03166908145154937,2.2413703862756773e-08,4.65256791897486e-10,0.025039545256042416
1.5932444246514727e-05,0.6702490176936285,3.76,0.0,0.05649117163572978,0.7530778599098947,0.237172829693706,0.02681564389078016,0.00035397373790075053,0.08871189908648115,0.19357665539809343,7.334536038043372e-11,0.6537223530943104,9.67369882460095e-07,8.731015212345725e-05,0.15001306750596707,0.002943812495800156,0.0005285256047703869,0.00016492351057720628,0.0016074737806084116,0.6157293940321213,0.00017678455881708877,8.343670913444011e-05,0.0044135843444351825,0.023818123134726015,0.00020417433474712203,0.00019538682617188275,0.0014317651301264608,1.0713719792535356e-07,0.06475524339734778,5.593773349731082e-09,0.005270295943281544,0.00016963381767654215,0.0005255364563670262,2.616754635154047e-05,2.0824817851278306e-07,0.016854047308888075,0.022644777015031446,0.010993093726529506,0.03176336218489261,2.2458860631853218e-08,4.625714306326633e-10,0.02511986332974933
1.6009388873142277e-05,0.670317220142154,3.76,0.0,0.05613008784037028,0.7526133424095183,0.23748638094113136,0.026967783835038343,0.0003518061952012146,0.08873605007268391,0.19393106730662993,7.288861148826171e-11,0.6538236432552104,9.618515108575871e-07,8.69454811225665e-05,0.15052203058750938,0.0029360377317654996,0.0005262503631737576,0.00016369199506550007,0.0015970252567594496,0.6155295021104203,0.00017551990861993413,8.300901071243021e-05,0.004417699542557066,0.023871034560582743,0.00020312163317119533,0.0001942425778868325,0.0014242604367379872,1.0626112378999743e-07,0.06488548704088727,5.5604469163523036e-09,0.005234420126205406,0.00016867521867862612,0.0005217601807752634,2.6243472567783807e-05,2.0660232421741096e-07,0.01680281435336596,0.022687711379139126,0.01097502499043615,0.031856822708905795,2.250359022628743e-08,4.5992756688541737e-10,0.02519948710974783
1.6086333499769828e-05,0.6703849494252317,3.76,0.0,0.05577283515811977,0.7521516086945466,0.23779775206020126,0.027119251871031085,0.0003496726982070683,0.0887599241567612,0.19428398240793449,7.244170469788029e-11,0.6539229304234716,9.564567327187924e-07,8.658583855691227e-05,0.15102893579815282,0.0029283470434364758,0.0005239886011657659,0.00016248074054855862,0.001586745593162869,0.6153292933836122,0.00017427576133691858,8.258773484112109e-05,0.0044217582390360865,0.02392360702647072,0.00020208476949469442,0.00019311606471944046,0.0014168729745880535,1.0539982267729119e-07,0.06501449279360669,5.5276454749242996e-09,0.00519879849282626,0.00016773132495017103,0.0005180575169450394,2.6318977061810715e-05,2.0498872655831612e-07,0.016752070767653747,0.02272991580904055,0.010957097129617626,0.031949477413599256,2.2547898873903455e-08,4.573241091846963e-10,0.025278427735187337
1.6163278126397378e-05,0.67045221323435,3.76,0.0,0.055419346633828886,0.7516926166282514,0.23810697837500513,0.027270056156079556,0.0003475723659678484,0.08878352393404045,0.19463541779939048,7.200431420770118e-11,0.6540202552018989,9.511815484473236e-07,8.623108947170859e-05,0.15153381460708473,0.0029207385957529517,0.0005217404354341163,0.0001612892081572899,0.0015766302872671674,0.6151287832450055,0.00017305157282065587,8.217271158935614e-05,0.004425761520052194,0.023975846010889992,0.00020106331809876233,0.0001920068176674314,0.0014095990507276494,1.045528985859041e-07,0.06514227906807678,5.495352835141941e-09,0.005163430605857087,0.00016680174183930773,0.0005144256926505069,2.639406600708495e-05,2.0340618944597694e-07,0.016701811272913685,0.022771400065146906,0.010939308429060391,0.03204134028284641,2.2591792651838984e-08,4.547600119859115e-10,0.02535669606577135
1.624022275302493e-05,0.6705190190480069,3.76,0.0,0.05506955707987461,0.7512363251430105,0.23841409429090735,0.027420204686505904,0.0003455043533263503,0.08880685197236346,0.19498539020082484,7.157615533537019e-11,0.6541156570184935,9.460221439187564e-07,8.588110536828247e-05,0.1520366974914256,0.002913210609131489,0.0005195059706477625,0.00016011688115642102,0.0015666750261765841,0.6149279866044138,0.00017184682152480318,8.176377846558866e-05,0.0044297104402223125,0.02402775684787694,0.00020005687254621337,0.0001909143878910145,0.0014024351730866631,1.0371997181851719e-07,0.06526886380803928,5.4635536816317855e-09,0.005128315964265855,0.00016588609221420986,0.0005108620972633827,2.64687454153491e-05,2.0185358580796065e-07,0.016652030522432103,0.02281217373367931,0.010921657187298242,0.03213242491224902,2.2635277501653277e-08,4.522342724126896e-10,0.02543430269226605
1.631716737965248e-05,0.6705853741407739,3.76,0.0,0.05472340300906812,0.7507826941968158,0.23871913333102304,0.02756970530204095,0.00034346784878988654,0.08882991081153599,0.1953339159695963,7.115693827105639e-11,0.6542091741748011,9.409748786427679e-07,8.553576375364892e-05,0.1525376139884211,0.002905761357775253,0.0005172853000641745,0.00015896326368156606,0.0015568756749045117,0.6147269179039033,0.00017066100715456496,8.136077993982385e-05,0.004433606023900544,0.02407934473290287,0.00019906504431600495,0.00018983834543983487,0.0013953780358583747,1.0290067770894042e-07,0.06539426450917353,5.432233491732039e-09,0.0050934540070778425,0.00016498401532428044,0.0005073642702590667,2.654302114374771e-05,2.003298525460837e-07,0.016602723117190233,0.02285224623125407,0.01090414171822048,0.03222274452588277,2.267835921526122e-08,4.4974592790263247e-10,0.025511257946436963
1.639411200628003e-05,0.6706512855920548,3.76,0.0,0.05438082257112396,0.7503316847324163,0.23902212817059618,0.02771856569008395,0.00034146207256656843,0.08885270296289279,0.19568101111474517,7.074637149490166e-11,0.654300843891501,9.360362749552665e-07,8.519494772671565e-05,0.15303659274395437,0.0028983891680043525,0.000515078506107838,0.00015782787952973415,0.0015472282655972392,0.6145255911330822,0.00016949364941681343,8.096356700313104e-05,0.004437449266406327,0.024130614728422286,0.00019808746164131903,0.00018877827808067685,0.0013884245060640115,1.0209466586237243e-07,0.06551849823851558,5.40137845795686e-09,0.005058844116938476,0.00016409516575263184,0.0005039298905869084,2.6616898901485972e-05,1.988339854741844e-07,0.016553883619913133,0.022891626809283812,0.010886760352607662,0.032312311992007556,2.2721043449262446e-08,4.4729405415523506e-10,0.025587571910453914
1.647105663290758e-05,0.6707167602944349,3.76,0.0,0.054041755492468445,0.7498832586389038,0.23932311066943654,0.02786679338981779,0.0003394862747443394,0.08887523090897023,0.19602669131027636,7.034421190663315e-11,0.6543907023514143,9.312030079666663e-07,8.485854559876893e-05,0.15353366155768017,0.002891092416616958,0.0005128856609214688,0.00015671027094623367,0.0015377289877283166,0.6143240198440046,0.0001683442868103928,8.05719967619966e-05,0.0044412411351849234,0.02418157176909743,0.00019712376843876683,0.00018773379021581378,0.001381571611202748,1.0130159961047449e-07,0.06564158165262561,5.370975479007156e-09,0.0050244856234550606,0.00016321921245109145,0.0005005567668396346,2.669038425606156e-05,1.9736503579368966e-07,0.01650550656771645,0.022930324558205983,0.010869511439435047,0.03240113983782526,2.2763335745945184e-08,4.4487776235165206e-10,0.025663254425807375
1.654800125953513e-05,0.6707818049611953,3.76,0.0,0.053706143019138626,0.7494373787155415,0.2396221119025595,0.028014395796186514,0.00033753973360715526,0.08889749710327345,0.19637097190764585,6.99502095146493e-11,0.6544787847401351,9.26471896271613e-07,8.452645054539075e-05,0.15402884742504422,0.0028838695292794183,0.0005107068268911482,0.0001556099976154287,0.0015283741788802128,0.6141222171654181,0.00016721247555232503,8.018593206471116e-05,0.004444982570904924,0.024232220666723373,0.00019617362332222276,0.0001867045018857605,0.001374816527897333,1.0052115491992767e-07,0.06576353101460525,5.341012098000246e-09,0.004990377806333735,0.0001623558378517384,0.0004972428281644774,2.676348263910368e-05,1.9592210632595878e-07,0.016457586483475107,0.022968348411549145,0.010852393346966648,0.03248924026335591,2.280524151252287e-08,4.4249619726715816e-10,0.025738315101765736
1.662494588616268e-05,0.6708464261335086,3.76,0.0,0.0533739278625441,0.748994008637674,0.239919162189157,0.028161380163741704,0.00033562175408062534,0.08891950397012224,0.1967138679475123,6.956409808576398e-11,0.6545651252844715,9.218398934921108e-07,8.419856028613827e-05,0.154522176576426,0.0028767189789446266,0.000508542057146551,0.0001545266357443713,0.0015191603161889495,0.6139201958165074,0.00016609778861134618,7.98052411563533e-05,0.004448674488497842,0.02428256611487612,0.00019523669869654894,0.00018569004784942857,0.001368156571451868,9.975301964878456e-08,0.06588436221006247,5.311476421942749e-09,0.004956519898326617,0.00016150473704839495,0.0004939861158610776,2.6836199351850157e-05,1.9450434719252058e-07,0.016410117886029196,0.02300570714984642,0.010835404463654837,0.032576625154494505,2.284676603152085e-08,4.4014853593135446e-10,0.02581276332340119
1.6701890512790232e-05,0.6709106301874868,3.76,0.0,0.05304505414793038,0.7485531129245524,0.24021429112002182,0.028307753610360597,0.000333731666286067,0.0889412539045731,0.1970553941708094,6.918566925248717e-11,0.6546497572888226,9.173040804013894e-07,8.387477679013829e-05,0.1550136745136389,0.00286963928430853,0.0005063913960376105,0.00015345977708340912,0.0015100840086163725,0.613717968120363,0.00016499981474747726,7.942979736022434e-05,0.004452317778143064,0.024332612693303984,0.0001943126799209896,0.0001846900767331621,0.001361589186248188,9.899689330906244e-08,0.06600409076209585,5.282357130390797e-09,0.004922911088003448,0.00016066561704075776,0.0004907847756127386,2.6908539570291317e-05,1.9311095306623832e-07,0.016363095299318387,0.023042409404405283,0.01081854319887706,0.03266330609531406,2.288791449060849e-08,4.3783398519677065e-10,0.025886608259220196
1.6778835139417783e-05,0.6709744233405146,3.76,0.0,0.0527194673653616,0.7481146569089367,0.24050752758353466,0.028453523120840568,0.0003318688241964428,0.08896274927240858,0.19739556502919028,6.88147099127487e-11,0.654732713169636,9.128616575553858e-07,8.355500600593981e-05,0.15550336604399803,0.002862629008304666,0.0005042548795886997,0.00015240902809174342,0.0015011419896906672,0.613515546016892,0.00016391815764009318,7.905947878397733e-05,0.0044559133062015465,0.02438236487208073,0.000193401264535935,0.00018370425024379444,0.0013551119369117379,9.82524862057446e-08,0.06612273184537021,5.25364343660709e-09,0.0048895505223603775,0.00015983819603660056,0.00048763705030472444,2.6980508350006437e-05,1.9174116052302497e-07,0.01631651326053865,0.02307846366094149,0.010801807983530906,0.03274929437967039,2.2928691955278984e-08,4.355517801154711e-10,0.025959858868423672
1.6855779766045333e-05,0.6710378116571807,3.76,0.0,0.052397114323028446,0.7476786067083462,0.24079889979031277,0.028598695550377362,0.00033003260439441626,0.08898399241018023,0.19773439469489335,6.845097133656286e-11,0.6548140244881144,9.085099385937973e-07,8.323915761249128e-05,0.1559912753121337,0.0028556867566311285,0.0005021325359312639,0.00015137400924466142,0.001492331110650806,0.6133129410751771,0.00016285243513496065,7.869416804762232e-05,0.004459461916102411,0.024431827015537887,0.00019250216155136625,0.00018273224244144993,0.0013487225001809747,9.751951861700712e-08,0.06624030029936587,5.22532499857747e-09,0.004856437309277219,0.0001590222028077958,0.00048454127338629874,2.705211063071646e-05,1.9039424432898579e-07,0.016270366327416966,0.023113878263084555,0.01078519727049213,0.03283460102215558,2.2969103372305313e-08,4.3330118324920094e-10,0.026032523907814225
1.6932724392672884e-05,0.6711008010552427,3.76,0.0,0.052077943102758255,0.7472449291978303,0.2410884352966135,0.028743277627929525,0.00032822240491496774,0.08900498562530232,0.19807189707007056,6.809427348735659e-11,0.6548937219812571,9.042463440285004e-07,8.292714478953525e-05,0.15647742582973184,0.0028488111763179153,0.0005000243857160829,0.0001503543542537244,0.0014836483342789187,0.6131101645056168,0.00016180227848600407,7.83337520315219e-05,0.004462964429185315,0.02448100338599176,0.00019161509078926105,0.00018177373906500758,0.0013424186574230205,9.679772075675396e-08,0.0663568106408566,5.197391938540719e-09,0.004823570519834253,0.00015821737609412258,0.00048149586273280823,2.7123351240574648e-05,1.890695151642641e-07,0.016224649084674702,0.023148661415761725,0.010768709534958027,0.03291923676844933,2.3009153611756748e-08,4.310814825156686e-10,0.026104611938379648
1.7009669019300434e-05,0.6711633973110672,3.76,0.0,0.05176190301760323,0.7468135919841569,0.2413761610265781,0.028887275959471805,0.0003264376441625701,0.08902573119619364,0.19840808579561792,6.774443959897354e-11,0.6549718355913356,9.000683953455278e-07,8.26188840067445e-05,0.15696184050336978,0.0028420009543377945,0.0004979304425061691,0.0001493497093526674,0.0014750907291616795,0.6129072271716375,0.00016076733163332177,7.797812164345309e-05,0.00446642164550068,0.024529898147279267,0.00019073978227297103,0.00018082843690591497,0.0013361982877431935,9.608683221413814e-08,0.06647227707566578,5.169834831318375e-09,0.00479094919049854,0.00015742346405098233,0.00047849931497043907,2.7194234900215077e-05,1.8776631794816683e-07,0.016179356149747283,0.02318282118846673,0.010752343274698149,0.033003212105114685,2.3048847434088746e-08,4.288919896342177e-10,0.026176131331575606
1.7086613645927985e-05,0.6712256060645507,3.76,0.0,0.05144894457133926,0.7463845633813183,0.24166210329339194,0.02903069703114494,0.0003246777599084272,0.08904623137245551,0.19874297425954512,6.740123171507566e-11,0.6550483944939516,8.959737096203154e-07,8.231429482910382e-05,0.15744454166058158,0.002835254816251977,0.0004958507131510415,0.0001483597327651744,0.001466655464156633,0.612704139600819,0.00015974725060555444,7.76271716025804e-05,0.004469834344571257,0.024578515368116064,0.00018987597566385748,0.00017989604322829735,0.001330059361636576,9.538660102443316e-08,0.0665867135097663,5.142644603427953e-09,0.004758572325188338,0.00015664022373863593,0.0004755502002301746,2.726476622657695e-05,1.8648402867977492e-07,0.016134482177838663,0.02321636551841907,0.010736097010211276,0.03308653726887239,2.3088189482229944e-08,4.26732040047915e-10,0.02624709027531822
1.7163558272555536e-05,0.6712874328241573,3.76,0.0,0.05113901941977254,0.7459578123872588,0.2419462878194321,0.029173547212304717,0.00032294220835601533,0.08906648837508063,0.1990765756049177,6.706449138526185e-11,0.6551234271247441,8.919599945818739e-07,8.201329973668944e-05,0.1579255510742899,0.002828571524894732,0.000493785198143361,0.00014738409410135773,0.0014583398033903186,0.6125009119958027,0.00015874170292825944,7.728080023848911e-05,0.004473203286117643,0.024626859025289074,0.00018902341974073538,0.00017897627522986105,0.0013239999351365257,9.469678368785323e-08,0.06670013355977371,5.115812554858838e-09,0.004726438897224124,0.0001558674206482656,0.00047264715729550597,2.7334949736521252e-05,1.8522205237081521e-07,0.016090021866368234,0.023249302213619254,0.01071996928480046,0.03316922225539036,2.3127184339385953e-08,4.2460099103591403e-10,0.026317496779707517
1.7240502899183086e-05,0.6713488829716725,3.76,0.0,0.05083208033377688,0.745533308661737,0.24222873975547013,0.029315832758471477,0.00032123046326069395,0.08908650439669646,0.19940890273739936,6.673407993587343e-11,0.65519696120481,8.880250438614901e-07,8.171582395886544e-05,0.15840488998574034,0.002821949879103881,0.0004917338919588889,0.00014642247373224836,0.0014501411016956272,0.612297554244914,0.0001577503670184888,7.693890930490613e-05,0.00447652921074899,0.02467493300669408,0.00018818187191416833,0.00017806885953915876,0.0013180181444211014,9.401714496848405e-08,0.06681255056286038,5.089330379990899e-09,0.004694547851174185,0.00015510482826114832,0.0004697888891134291,2.7404789850254988e-05,1.83979822186531e-07,0.016045969958855773,0.023281638955805085,0.010703958664589787,0.03325127682762724,2.3165836492878835e-08,4.2249822003089015e-10,0.026387358682504754
1.7317447525810637e-05,0.6714099617663423,3.76,0.0,0.050528081163923336,0.7451110225052597,0.242509483698989,0.029457559814186497,0.00031954201511085736,0.08910628160183266,0.19973996833242466,6.640976460429746e-11,0.655269023764953,8.841667325948411e-07,8.142179532121629e-05,0.15888257912604264,0.002815388712487857,0.0004896967833803781,0.00014547456236122406,0.001442056800128029,0.6120940759322018,0.00015677293169450048,7.660140380668286e-05,0.004479812840621529,0.024722741114229056,0.00018735109777609033,0.00017717353174864276,0.0013121122008372787,9.334745689459063e-08,0.06692397758614428,5.063190054125675e-09,0.004662898104601402,0.00015435222763982972,0.0004669741586434295,2.7474290894576976e-05,1.827567968560147e-07,0.016002321248306656,0.023313383303313538,0.010688063738480564,0.033332710523756345,2.3204150308681876e-08,4.2042312512151893e-10,0.026456683654370365
1.7394392152438187e-05,0.6714706743491013,3.76,0.0,0.05022697680660265,0.7446909248389998,0.24278854371166844,0.029598734415779534,0.0003178763703664792,0.08912582212720509,0.20006978484202825,6.609140058557568e-11,0.6553396411688396,8.803830134590186e-07,8.113114410308512e-05,0.15935863873641656,0.0028088868922281018,0.00048767385580615803,0.00014454006057617032,0.0014340844218365433,0.6118904863472077,0.00015580909572072797,7.626819183814126e-05,0.004483054880067546,0.024770287066552443,0.00018653087068405623,0.00017629003597993128,0.0013062803863067576,9.268749867216982e-08,0.06703442743559646,5.0373838466254785e-09,0.004631488549717604,0.0001536094070480953,0.0004642017850160922,2.7543457105957503e-05,1.815524586020834e-07,0.015959070580147887,0.023344542693852527,0.01067228311804801,0.033413532664695565,2.3242130108521195e-08,4.1837512348432776e-10,0.02652547920387513
1.7471336779065738e-05,0.6715310257467721,3.76,0.0,0.04992872317160014,0.7442729871856418,0.24306594333609238,0.029739362494047242,0.0003162330507372262,0.0891451280820228,0.20039836450135048,6.577889131761044e-11,0.6554088391350815,8.766719128335255e-07,8.084380290603209e-05,0.1598330885872546,0.0028024433179267534,0.00048566508754434605,0.00014361867830051407,0.001426221568398742,0.6116867944945852,0.0001548585673003212,7.593918443264932e-05,0.004486256016195493,0.024817574501714953,0.0001857209713720784,0.00017541812447649676,0.0013005210490844843,9.203705685698773e-08,0.06714391266448413,5.011904380117219e-09,0.0046003180549520125,0.00015287616159595475,0.0004614706399760379,2.7612292633463786e-05,1.8036631291163915e-07,0.015916212854743476,0.023375124447186684,0.010656615437402006,0.03349375236127547,2.3279780134893643e-08,4.163536493693145e-10,0.026593752682307528
1.754828140569329e-05,0.6715910208756289,3.76,0.0,0.04963327715101691,0.7438571816510942,0.24334170561172547,0.029879449876847406,0.00031461159250579596,0.08916420154831231,0.20072571933484284,6.54720051940154e-11,0.6554766427583428,8.730315271541796e-07,8.055970653251285e-05,0.1603059479960845,0.0027960569204925566,0.0004836704520932221,0.00014271013441985675,0.0014184659161889004,0.6114830091031886,0.00015392106365452353,7.561429542276577e-05,0.004489416919462952,0.024864606979672705,0.0001849211875869825,0.00017455755722372876,0.0012948325998398099,9.139592439390338e-08,0.06725244558138525,4.986744507434521e-09,0.0045693854664389235,0.00015215229290912953,0.0004587796445904719,2.7680801541541953e-05,1.7919788658279297e-07,0.015873743029535262,0.023405135767741003,0.010641059353013323,0.03357337852106826,2.331710449987057e-08,4.1435815513670463e-10,0.02666151128828335
1.762522603232084e-05,0.6716506645449158,3.76,0.0,0.04934059658943383,0.743443480907016,0.24361585309020023,0.030019002291614676,0.0003130115459010126,0.0891830445812482,0.20105186116219484,6.517060097045855e-11,0.6555430765295462,8.694600196826578e-07,8.027879187243396e-05,0.16077723584450002,0.0027897266610578766,0.0004816899184083059,0.00014181415646566644,0.001410815212913352,0.6112791386348044,0.00015299631067558996,7.529344130904662e-05,0.004492538244225166,0.024911387984689545,0.00018413131375280388,0.00017370810159490885,0.0012892135080306661,9.076390027789663e-08,0.06736003825782001,4.9618973028474315e-09,0.004538689609429391,0.00015143760882142045,0.0004561277662012261,2.7748987812665022e-05,1.7804672550698912e-07,0.015831656120855655,0.02343458374712555,0.010625613543496249,0.03365241985489331,2.335410728432091e-08,4.1238811013392263e-10,0.0267287620721623
1.770217065894839e-05,0.6717099614605643,3.76,0.0,0.04905064025529804,0.7430318581740997,0.24388840784995666,0.030158025367796968,0.00031143247450165313,0.0892016592094967,0.20137680160399654,6.48746303553584e-11,0.6556081643551931,8.659556174045485e-07,8.000099779773821e-05,0.16124697059414753,0.0027834515299376117,0.0004797234511570111,0.0001409304801456338,0.0014032672746151142,0.6110751912928338,0.00015208404250902796,7.497654113731137e-05,0.004495620629259609,0.024957920927634727,0.00018335115065652943,0.00017286953201819854,0.0012836622985490757,9.014079004064036e-08,0.06746670253550806,4.937356164286262e-09,0.004508229289632189,0.00015073192308618494,0.00045351401559875267,2.7816855349856017e-05,1.7691239484447167e-07,0.015789947205430623,0.02346347536658486,0.010610276709368325,0.033730884883025745,2.339079251152439e-08,4.104429981417959e-10,0.026795511940292654
1.777911528557594e-05,0.6717689162283568,3.76,0.0,0.048763367813465075,0.7426222872060702,0.24415939151027363,0.030296524639215363,0.000309873954670894,0.08922004743557302,0.20170055208715496,6.458386115851403e-11,0.6556719295758457,8.625166079733674e-07,7.972626506533145e-05,0.16171517030184232,0.0027772305456278887,0.00047777101096140885,0.0001400588489891993,0.001395819982742997,0.6108711750305483,0.00015118400117625965,7.466351638444886e-05,0.004498664698267413,0.025004209148182382,0.00018258050515165624,0.00017204162966420194,0.0012781775486165072,8.952640498936491e-08,0.06757245003327254,4.91311468832457e-09,0.004478003294488289,0.00015003505510633347,0.000450937444404407,2.788440797909451e-05,1.7579447780060837e-07,0.015748611421601773,0.02349181749937506,0.010595047572795436,0.03380878194112905,2.3427164059946048e-08,4.085223188602951e-10,0.02686176765909284
1.785605991220349e-05,0.6718275333568358,3.76,0.0,0.048478739798785996,0.7422147422743575,0.2444288252447228,0.030434505546354133,0.0003083355750338932,0.08923821123619835,0.20202312385008142,6.429814241555839e-11,0.6557343949838701,8.591413370211159e-07,7.945453622606914e-05,0.16218185263385784,0.002771062753832273,0.00047583255462944104,0.00013919901413169384,0.0013884712812125108,0.6106670975588988,0.0001502959363060956,7.43542908509951e-05,0.004501671060354271,0.025050255916918767,0.00018181918988402796,0.0001712241821546211,0.0012727578849047437,8.892056152194567e-08,0.06767729215363401,4.889166624127052e-09,0.00444801039438228,0.000149346829682731,0.0004483971426445316,2.7951649451614138e-05,1.7469257319872627e-07,0.015707643970311616,0.02351961691307152,0.010579924877306295,0.033886119185920605,2.3463225785773674e-08,4.0662558743641117e-10,0.02692753585896775
1.793300453883104e-05,0.6718858172605714,3.76,0.0,0.048196717590724136,0.7418091981533985,0.24469672979407892,0.030571973438580917,0.00030681693598236877,0.08925615256266148,0.20234452794766206,6.401748208492297e-11,0.6557955828404382,8.558282056536365e-07,7.918575553938737e-05,0.1626470348794548,0.0027649472265241846,0.00047390803537534696,0.0001383507339349097,0.001381219173894464,0.6104629663543081,0.0001494196048036778,7.404879055994298e-05,0.004504640310491537,0.025096064437362512,0.00018106702303590945,0.00017041698328754698,0.001267401980865139,8.832308178613132e-08,0.06778124008910436,4.865506020843731e-09,0.004418249343794974,0.00014866707677757202,0.00044589223649754597,2.8018583446097864e-05,1.7360629579840654e-07,0.01566704011586592,0.023546880271809737,0.010564907387489745,0.03396290460058994,2.3498981516609032e-08,4.0475233116922653e-10,0.026992823038076916
1.8009949165458592e-05,0.6719437722630507,3.76,0.0,0.047917263388974576,0.7414056301065323,0.24496312547871832,0.030708933576296962,0.0003053176491975126,0.0892738733411914,0.20266477525602325,6.374164914999704e-11,0.6558555148918104,8.525756678802042e-07,7.891986889474624e-05,0.16311073396371692,0.0027588830610499456,0.00047199740302988734,0.00013751377363099599,0.001374061722259445,0.6102587886661963,0.00014855477050219738,7.374694366247446e-05,0.004507573029957427,0.025141637847902455,0.0001803238280821963,0.00016961983277786257,0.001262108554251964,8.773379329116587e-08,0.0678843048281856,4.842127113785431e-09,0.00438871888240084,0.00014799563129150553,0.0004434218862039119,2.8085213570777646e-05,1.7253527588765092e-07,0.0156267951864861,0.023573614138462373,0.010549993888691782,0.03403914599999051,2.3534434915913703e-08,4.0290209129048016e-10,0.027057635565967804
1.8086893792086142e-05,0.6720014025991036,3.76,0.0,0.04764034018997654,0.7410040138724621,0.24522803221053072,0.030845391133024657,0.0003038373372086011,0.08929137547332737,0.20298387647710742,6.347046532035794e-11,0.6559142123849908,8.49382228316354e-07,7.865682373805205e-05,0.16357296645972227,0.0027528693792574603,0.00047010060424055846,0.0001366879051690529,0.001366997042880118,0.6100545715239823,0.00014770120394294028,7.344868034922687e-05,0.004510469786760654,0.02518697922365817,0.00017958943356350565,0.00016883253601479825,0.0012568763648201887,8.715252787398837e-08,0.06798649716111252,4.819024224475541e-09,0.004359417736112759,0.00014733233285558854,0.0004409852841276612,2.815154336544442e-05,1.7147915668068947e-07,0.015586904574691035,0.0235998249767546,0.010535183186694034,0.0341148510356103,2.3569589627026155e-08,4.010744234359265e-10,0.027121979687068073
1.8163838418713693e-05,0.672058712417713,3.76,0.0,0.0473659117642906,0.7406043256522418,0.2454914695043696,0.030981351197433976,0.0003023756329786179,0.0893086608362853,0.2033018421430685,6.320400392548873e-11,0.6559716960827758,8.46246440154796e-07,7.839656900182646e-05,0.16403374860009554,0.0027469053266538706,0.0004682175826623852,0.0001358729069370998,0.0013600233052587232,0.6098503217440412,0.0001468586821279902,7.315393276604074e-05,0.0045133311360477275,0.025232091578267397,0.00017886367287578588,0.00016805490383333703,0.0012517042121830617,8.65791223178418e-08,0.0680878276853559,4.7961919507965985e-09,0.004330344618077307,0.00014667702563546465,0.00043858165295282734,2.821757630337347e-05,1.7043759449059864e-07,0.015547363737524385,0.02362551915331994,0.010520474107376093,0.034190027200333366,2.3604449303694784e-08,3.992688934339247e-10,0.02718586152404724
