Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32)
0.00011309915820093256,0.5555771946298281,3.76,0.0,0.0005144372234455475,0.4716889829361526,0.4179332688755492,0.1090219790700284,0.00010640828621698088,0.07117759587038074,0.41056112447065385,3.272969709070377e-11,0.6618513615370982,6.41368582495808e-07,4.4383002025515835e-05,0.5586468444387305,0.001089766583300496,0.00011019253853683233,4.181633980913252e-05,0.0005839544066101896,0.39949445779800974,4.8143562741897924e-05,3.244457498572543e-05,0.006467624852462998,0.04789811023100243,6.811087054158935e-05,6.333590390891248e-05,0.0004043203719885173,2.0624974763652102e-08,0.04878239766706817,1.1964939722164435e-09,0.000473893667413059,5.6320713342129665e-05,0.00011240090150222726,2.3036637590424304e-06,3.376124575456136e-08,0.006581440529244747,0.010943199370321425,0.004701948408936555,0.023756535429872782,1.681205475535292e-08,1.4153349879472284e-10,0.04561083903327239,0.0012449577113349056,1.0418775509361264e-06,9.76834864101194e-07,6.641685851466301e-06,0.030220571020733694,1.7940914799677386e-05,7.919934562140298e-12,1.1984849857413132e-09,0.005117909397962914,2.3866098398512454e-05,2.0920164975622347e-06,0.015152779498818226,3.3694907570180584e-08,8.291462094792564e-13,1.2184354682258557e-07,9.133798852159668e-06
0.00011350024188719743,0.5556430916146247,3.76,0.0,0.0005080256399733095,0.4709355841066292,0.41842426738514227,0.10923801685619507,0.00010630715216972789,0.07107966070554218,0.411073703293139,3.268688352831484e-11,0.6617907053593183,6.414159400883857e-07,4.4298968274668326e-05,0.5597655572071578,0.0010870293677905133,0.00010976749854116806,4.174269952193518e-05,0.0005839384188175106,0.39885391136439813,4.8059328754383256e-05,3.241652879129833e-05,0.006455666930226863,0.04797913394617087,6.802672894338001e-05,6.329414471206572e-05,0.00040334668797727466,2.055329331095791e-08,0.048690328461104056,1.1915647411671915e-09,0.0004725621718524851,5.626619705632149e-05,0.00011209739235501226,2.2967519193843378e-06,3.361231513593064e-08,0.006578323606929629,0.010919180683555288,0.004701899781236148,0.0237430241176418,1.67803710836435e-08,1.4119051832261006e-10,0.045626393319102246,0.0012446950729771268,1.0427507556224942e-06,9.74285805145825e-07,6.647306193495771e-06,0.03029525039226139,1.7983342928324806e-05,7.900226209928455e-12,1.1949456487112832e-09,0.0051350818012413785,2.3902926195715723e-05,2.0952797643599906e-06,0.015179622713953308,3.375462597441974e-08,8.25488622421757e-13,1.2194499644906167e-07,9.121445683371733e-06
0.00011390132557346229,0.5557088303164338,3.76,0.0,0.0005017341264154937,0.4701838196030936,0.4189143884522956,0.10945353682734363,0.00010620636992945532,0.07098190281648553,0.41158501701946554,3.264417691924114e-11,0.6617300722156214,6.414631029290357e-07,4.4215171069027436e-05,0.5608817282145449,0.0010843024340012565,0.00010934471458901646,4.166938016840344e-05,0.0005839238852771198,0.3982149783107782,4.7975453032483835e-05,3.238860017422946e-05,0.006443730829065582,0.048060027305872555,6.794281733801047e-05,6.325259306616909e-05,0.0004023768362702385,2.0481979889768113e-08,0.04859824350716733,1.1866616467650083e-09,0.0004712371768717009,5.621190298254761e-05,0.0001117951812813462,2.2898703316833196e-06,3.3464225424386975e-08,0.006575215518475485,0.010895271157829912,0.004701848318359441,0.023729533387360502,1.6748682112470373e-08,1.408487890274158e-10,0.04564173642223714,0.001244436084631651,1.0436204617037163e-06,9.717461065455075e-07,6.652914018865297e-06,0.030369716001542053,1.8025683643341808e-05,7.880591354680416e-12,1.1914210752184298e-09,0.005152253079304977,2.393956775291628e-05,2.0985267188516747e-06,0.015206457657375366,3.38143259740108e-08,8.218516869851422e-13,1.2204633714297023e-07,9.109134184536589e-06
0.00011430240925972716,0.5557744114715103,3.76,0.0,0.00049556031649568,0.46943368339700753,0.4194036351700199,0.10966853995654612,0.00010610593429225393,0.07088432229971194,0.412095071896044,3.26015766683413e-11,0.6616694634548848,6.415100699977329e-07,4.413160847506069e-05,0.5619953659439991,0.0010815857151681956,0.00010892416919870366,4.15963780294786e-05,0.0005839107773388652,0.3975776531055287,4.789193152810784e-05,3.236078772198049e-05,0.0064318165697030485,0.048140790753832916,6.785913297386976e-05,6.321124579227007e-05,0.00040141078527702634,2.041103106684935e-08,0.04850614492144751,1.18178448136399e-09,0.0004699186125514093,5.615782820320182e-05,0.00011149425683768396,2.2830187401377074e-06,3.33169694922588e-08,0.006572116088608536,0.010871469506364938,0.004701793949374127,0.023716063688527706,1.671698856740168e-08,1.405083010230914e-10,0.0456568697982262,0.0012441807062119272,1.0444866568261972e-06,9.692156928819524e-07,6.658509251748542e-06,0.03044396832813859,1.8067936722813162e-05,7.861029467708403e-12,1.1879111569467795e-09,0.005169423193413239,2.397602359293732e-05,2.101757406767827e-06,0.015233284335670965,3.38740075842538e-08,8.182352281258213e-13,1.221475656143217e-07,9.096863864156904e-06
0.00011470349294599203,0.5558398358073156,3.76,0.0,0.0004895018917681003,0.4686851695155122,0.41989201059696835,0.10988302721025824,0.00010600583971444805,0.07078691923991848,0.41260387409653754,3.2559082195897277e-11,0.6616088804041562,6.415568405039187e-07,4.404827863174747e-05,0.5631064788016997,0.0010788791453032569,0.00010850584510022124,4.152368947297082e-05,0.0005838990671394195,0.39694193024656227,4.780876028665275e-05,3.233309008226634e-05,0.00641992417170244,0.04822142472925078,6.777567249034315e-05,6.317010004622652e-05,0.0004004485038518543,2.0340443449042584e-08,0.04841403479839235,1.1769330403277805e-09,0.00046860641025411805,5.610396988623601e-05,0.00011119460775464814,2.2761968932178695e-06,3.3170540311736155e-08,0.006569025145303259,0.010847774462342518,0.004701736605098713,0.02370261546234315,1.668529116612038e-08,1.401690446964227e-10,0.045671794890883834,0.001243928898275592,1.045349310705289e-06,9.666944899620336e-07,6.6640918213052395e-06,0.03051800785058357,1.811010197642527e-05,7.84153999626212e-12,1.1844157839227166e-09,0.005186592104756264,2.4012294228015988e-05,2.104971874897911e-06,0.015260102754146672,3.393367081758946e-08,8.146390732544842e-13,1.2224867682993502e-07,9.084634240622412e-06
0.00011510457663225689,0.5559051040427755,3.76,0.0,0.0004835565806245154,0.4679382720404369,0.4203795177575185,0.11009699954863798,0.00010590608070664698,0.07068969371034393,0.4131114297226453,3.251669293080375e-11,0.661548324369513,6.41603413973259e-07,4.396517962888642e-05,0.5642150751182471,0.0010761826592186694,0.00010808972523269565,4.1451310952994073e-05,0.0005838887267762955,0.39630780426178575,4.772593545096927e-05,3.2305505923910204e-05,0.006408053653431048,0.04830192966689833,6.769243299816475e-05,6.312915312730738e-05,0.0003994899611458822,2.027021372982815e-08,0.048321915210450324,1.1721071218028439e-09,0.0004673005025861251,5.60503253217227e-05,0.00011089622291723982,2.2694045430361004e-06,3.3024930952402354e-08,0.006565942519613167,0.01082418477860287,0.004701676217961756,0.023689189141874692,1.6653590619401783e-08,1.398310097166523e-10,0.04568651313253644,0.0012436806219775721,1.0462084205642358e-06,9.641824248453806e-07,6.669661645146508e-06,0.030591835046513565,1.8152179170457217e-05,7.822122338741939e-12,1.180934832830546e-09,0.005203759774433596,2.4048380144127904e-05,2.1081701672739862e-06,0.01528691291687027,3.399331568367083e-08,8.110630521713037e-13,1.2234966839301711e-07,9.072444846808116e-06
0.00011550566031852176,0.5559702168883418,3.76,0.0,0.00047772215741155897,0.4671929851069518,0.4208661596423026,0.11031045792546948,0.00010580665252842726,0.07059264577311977,0.4136177448049666,3.2474408294803245e-11,0.6614877966359431,6.416497895124525e-07,4.3882309564287816e-05,0.565321163149799,0.0010734961925173276,0.0001076757927421379,4.137923894006155e-05,0.0005838797286275203,0.3956752697097528,4.764345317877169e-05,3.2278033885128635e-05,0.0063962050321499046,0.048382305997199,6.760941245956364e-05,6.30884019190527e-05,0.00039853512686354614,2.020033864923214e-08,0.04822978820797681,1.1673065257654021e-09,0.00046600082333118735,5.599689176410645e-05,0.00011059909139368665,2.2626414448494175e-06,3.288013457043018e-08,0.006562868045673237,0.010800699227283266,0.004701612722070196,0.023675785152194356,1.6621887630833242e-08,1.3949418625690294e-10,0.04570102594408627,0.0012434358390480554,1.0470640006647571e-06,9.616794257766407e-07,6.675218643740557e-06,0.030665450392595477,1.8194168056330336e-05,7.802775977616171e-12,1.1774681939191545e-09,0.005220926163488435,2.408428185681585e-05,2.111352327891069e-06,0.015313714826699527,3.405294218944853e-08,8.075069968010634e-13,1.2245053951511132e-07,9.060295218897876e-06
0.00011590674400478662,0.5560351750461495,3.76,0.0,0.0004719964414429996,0.46644930290303227,0.4213519392096205,0.11052340328825647,0.000105707550317593,0.0704957754793899,0.4141228253049348,3.243222771926151e-11,0.6614272984672442,6.416959660073968e-07,4.379966669640755e-05,0.56642475107929,0.0010708196815259331,0.00010726403097545604,4.130746994848919e-05,0.0005838720463986696,0.3950443211778927,4.7561309668893664e-05,3.225067265102119e-05,0.0063843783240919594,0.04846255414626373,6.752660790542483e-05,6.304784341877885e-05,0.000397583971346072,2.013081496117996e-08,0.048137655820296735,1.1625310550112174e-09,0.00046470730745423034,5.594366643737309e-05,0.00011030320244657486,2.2559073579939125e-06,3.2736144417173576e-08,0.006559801560774806,0.010777316599597462,0.004701546053297515,0.023662403910450432,1.6590182895705108e-08,1.39158565625854e-10,0.04571533473503236,0.0012431945118361355,1.0479160162986298e-06,9.59185422112766e-07,6.680762758449131e-06,0.03073885436442286,1.823606846871061e-05,7.783500455208495e-12,1.1740157761732338e-09,0.005238091232939355,2.4119999909424046e-05,2.1145184049100777e-06,0.015340508485290309,3.411255033921177e-08,8.03970741412063e-13,1.2255128477180003e-07,9.048184893988234e-06
0.00011630782769105149,0.5560999792102246,3.76,0.0,0.0004663772959474089,0.4657072196691719,0.4218368593857589,0.11073583657883145,0.0001056087684429554,0.0703990828695075,0.4146266771161178,3.239015066111407e-11,0.6613668311073756,6.417419431163937e-07,4.371724929474126e-05,0.5675258470178836,0.0010681530632990904,0.0001068544234757943,4.1236000629851385e-05,0.0005838656541087241,0.3944149532815009,4.7479501274378754e-05,3.222342099215411e-05,0.006372573544354224,0.04854267453596923,6.744401563225081e-05,6.300747534980802e-05,0.0003966364651097302,2.006163949102577e-08,0.04804552005601641,1.157780515835646e-09,0.000463419891117503,5.589064677107027e-05,0.00011000854547345053,2.2492020460161898e-06,3.2592953845944524e-08,0.006556742905158644,0.010754035705642859,0.004701476149047571,0.02364904582600899,1.6558477102140747e-08,1.3882413826959586e-10,0.04572944090377924,0.0012429566032877248,1.0487644279509758e-06,9.567003443996031e-07,6.686293920536544e-06,0.03081204743673709,1.827788023568018e-05,7.764295180961254e-12,1.1705774638607683e-09,0.0052552549437305945,2.415553479096314e-05,2.117668444688182e-06,0.015367293893130551,3.4172140134622746e-08,8.004541227748198e-13,1.2265189851153043e-07,9.036113427331973e-06
0.00011670891137731636,0.5561646300666224,3.76,0.0,0.00046086262719460076,0.46496672969653596,0.42232092306452484,0.1109477587333632,0.00010551030227453385,0.07030256797360036,0.4151293060640579,3.234817656540974e-11,0.6613063957809927,6.417877203655125e-07,4.3635055459770245e-05,0.568624459006223,0.0010654962756825434,0.00010644695398327542,4.1164827670502455e-05,0.0005838605249520323,0.393787160666473,4.739802439099309e-05,3.219627761606486e-05,0.006360790706917552,0.04862266758406172,6.736163410803661e-05,6.296729488054307e-05,0.0003956925789532416,1.999280914907646e-08,0.04795338290175057,1.153054715503507e-09,0.0004621385115709287,5.583783024388608e-05,0.00010971511000330456,2.242525274737283e-06,3.2450556281136033e-08,0.006553691921861764,0.01073085537393345,0.004701402948181979,0.023635711300667155,1.652677093262829e-08,1.3849089396418248e-10,0.04574334583784802,0.0012427220768530523,1.0496092847660715e-06,9.54224124355298e-07,6.691812039579026e-06,0.030885030083527755,1.831960307098295e-05,7.745159569217213e-12,1.167153129589976e-09,0.005272417256736993,2.4190886991431784e-05,2.120802489094655e-06,0.015394071049590927,3.423171157481644e-08,7.969569793947095e-13,1.2275238327863728e-07,9.024080386629426e-06
0.00011710999506358122,0.5562291282933285,3.76,0.0,0.00045545038378966323,0.46422782732650514,0.4228041331090504,0.11115917068218222,0.00010541214744407289,0.07020623081156581,0.4156307179082505,3.2306304876854374e-11,0.6612459936922404,6.418332967021064e-07,4.35530835029789e-05,0.5697205950151191,0.001062849257212841,0.00010604160643008597,4.109394773707127e-05,0.0005838566336995444,0.3931609380071954,4.731687537954843e-05,3.216924125983923e-05,0.006349029824816785,0.0487025337042517,6.727946092012417e-05,6.292729912552295e-05,0.00039475228439976503,1.99243208236935e-08,0.0478612463234846,1.148353464068445e-09,0.0004608631071726994,5.5785214255364754e-05,0.00010942288576990202,2.2358768136166507e-06,3.230894523909683e-08,0.006550648456858581,0.01070777445125951,0.004701326391280542,0.02362240072865455,1.6495065060899142e-08,1.381588247348492e-10,0.045757050913752206,0.0012424908965651014,1.0504505638892608e-06,9.517566946936225e-07,6.697317058510758e-06,0.030957802777719427,1.8361236793197022e-05,7.726093239191441e-12,1.1637426960580027e-09,0.005289578132821294,2.422605704725439e-05,2.123920584650758e-06,0.0154208399529314,3.429126465647625e-08,7.934791520523466e-13,1.2285273445114612e-07,9.01208533089755e-06
0.0001174709703812196,0.556287046753537,3.76,0.0,0.0004506652762496166,0.46356416795709565,0.4232382946337939,0.11134900597488494,0.00010532407009486879,0.07011967933650776,0.4160809526526405,3.226870747478282e-11,0.6611916612103648,6.418741429914592e-07,4.347949713692506e-05,0.5707050069934074,0.0010604752429408414,0.00010567859475972362,4.103040366854305e-05,0.0005838541698426936,0.3925986755460942,4.724411869153059e-05,3.214499905063098e-05,0.006338463812689961,0.048774305027720434,6.720568023721079e-05,6.289145884017151e-05,0.0003939090669986289,1.9862971255642297e-08,0.04777832550449999,1.1441431724320787e-09,0.00045972030190987974,5.5738029226927885e-05,0.00010916091122879358,2.229917216796061e-06,3.21821624950961e-08,0.006547915641508209,0.010687085677005596,0.00470125457270433,0.023610442013777624,1.6466530582011658e-08,1.378609595819156e-10,0.04576921573234276,0.0012422856659903775,1.0512046083905963e-06,9.495434690229572e-07,6.702260331763617e-06,0.031023119083155054,1.8398630849873292e-05,7.70899234605936e-12,1.1606851075524644e-09,0.005305021660350156,2.425755479156662e-05,2.126713273705615e-06,0.015444924907199231,3.434484672871481e-08,7.903654929104119e-13,1.2294293061837958e-07,9.001321902293279e-06
0.00011783194569885799,0.5563448426101623,3.76,0.0,0.00044596006717382685,0.4629017859470761,0.42367176905368453,0.11153842942115787,0.00010523623731550912,0.0700332718344807,0.41653021026410103,3.223119220427274e-11,0.6611373574625439,6.419148256386177e-07,4.340608793670455e-05,0.5716874255446344,0.0010581090485883402,0.00010531727754240466,4.0967092057725235e-05,0.0005838526706867899,0.3920376766140652,4.717162224593628e-05,3.212084167857407e-05,0.006327915602146439,0.048845974167314295,6.713206375006867e-05,6.285576433840449e-05,0.0003930687158137763,1.980189409974525e-08,0.04769540813319952,1.1399524790134528e-09,0.0004585822440513058,5.569100280175132e-05,0.00010889990233591244,2.223980204989966e-06,3.205600705655861e-08,0.006545188685189818,0.010666475689051751,0.004701179947380372,0.023598503291472207,1.643799736634407e-08,1.37564032026759e-10,0.04578122076057418,0.0012420830916393193,1.051955722647241e-06,9.473372623863988e-07,6.7071928942212515e-06,0.031088266052955494,1.8435952459126904e-05,7.69194672467514e-12,1.1576386080930486e-09,0.005320463963638395,2.4288905776919518e-05,2.1294931149001156e-06,0.015469003171354764,3.4398413920053425e-08,7.872672396253306e-13,1.2303301290123517e-07,8.99058859309109e-06
0.00011819292101649637,0.5564025163422396,3.76,0.0,0.00044133334530127507,0.4622406772727839,0.4241045583932203,0.11172744168832392,0.00010514864613229464,0.06994700829984944,0.4169784948080249,3.219375867521692e-11,0.6610830832877281,6.419553442112436e-07,4.3332854623241375e-05,0.5726678563397622,0.001055750630808021,0.00010495764344899758,4.09040106298265e-05,0.0005838521181060467,0.39147793738746745,4.709938356319482e-05,3.209676825877154e-05,0.006317385200577836,0.048917541416365,6.70586103857936e-05,6.282021362749053e-05,0.00039223121068068844,1.9741087204914888e-08,0.04761249560017288,1.1357812501356805e-09,0.0004574488908455498,5.564413321611007e-05,0.00010863985188326745,2.2180656166752684e-06,3.193047437118563e-08,0.0065424674813767385,0.010645943683524419,0.0047011024750138785,0.02358658483399964,1.6409465891319877e-08,1.37268035899702e-10,0.04579306697987637,0.0012418831483795919,1.0527039344312846e-06,9.451380279748913e-07,6.712114689758965e-06,0.03115324403020385,1.847320143460134e-05,7.674956035635814e-12,1.1546031240127453e-09,0.005335905014078492,2.4320110384630633e-05,2.1322601409623198e-06,0.015493074741912815,3.445196622310863e-08,7.841842804010952e-13,1.231229819009743e-07,8.979885105426126e-06
0.00011855389633413475,0.5564600684231847,3.76,0.0,0.0004367837249322016,0.4615808379417151,0.42453666465823336,0.11191604344034356,0.00010506129338775828,0.06986088872083275,0.4174258103094417,3.2156406503148694e-11,0.66102883951241,6.419956980557311e-07,4.325979607584772e-05,0.5736463050068351,0.0010533999466575542,0.00010459968126670893,4.0841157103251426e-05,0.0005838524950474355,0.39091945406025835,4.7027400149876086e-05,3.207277793969443e-05,0.006306872614793448,0.04898900706570613,6.698531810202096e-05,6.278480488238752e-05,0.00039139653185954834,1.9680548447907463e-08,0.04752958928325971,1.1316293533065326e-09,0.0004563202002151012,5.5597418710553334e-05,0.00010838075278307505,2.2121732928859514e-06,3.18055599318658e-08,0.006539751925318279,0.010625488867876726,0.004701022116332419,0.023574686908943137,1.6380936628907136e-08,1.369729651912436e-10,0.04580475536478309,0.0012416858114415131,1.0534492077007434e-06,9.429457195698411e-07,6.717025684947057e-06,0.031218053357323278,1.8510377677498458e-05,7.658019989477376e-12,1.151578598689343e-09,0.005351344783065384,2.4351169007223433e-05,2.1350143866715093e-06,0.01551713961472151,3.4505503629012194e-08,7.811165045493695e-13,1.2321283296093445e-07,8.969211136899734e-06
