Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65)
9.999999999999998e-05,0.7584410693637547,0.0005602093049101147,8.995197155452709e-05,0.00016041973617134084,0.40649677019184444,0.0,0.0,0.0017884030510377557,0.0002592931215312887,0.29097566188755875,0.015621851829844232,4.6154587326186436e-05,8.913237449890686e-12,5.2169493554306095e-09,1.005326617301691e-06,0.003233774775657981,0.008270985483492687,4.2423606919369135e-05,3.244449756463524e-07,0.011803121013244504,1.4960895501487413e-07,1.1353559684505562e-07,0.0006340115342193786,1.5012571849753176e-06,0.03497638429789144,1.5269556474661607e-05,0.04444157643004408,0.003113338760264302,1.0117735606182709e-05,9.734424519723892e-07,9.746234786858769e-09,6.172099678422063e-06,0.0004157237817158445,3.76,0.0,0.004132944700739565,0.6636550355469926,0.2820345903578285,0.03757498107172455,0.21185564894255532,3.4434170271605297e-05,0.30578671604790986,3.7677442789922924e-05,3.6420272644987296e-05,3.403629747465848e-05,0.0004338504389126475,3.2059082006782434e-05,0.00013584484469758673,0.005559469886209139,0.019093820591294608,0.01675090095084502,5.877192350582215e-12,1.1205323053162167e-12,2.7758155735516175e-08,2.5861081033512245e-08,0.023144608145870944,1.1572452075955644e-10,6.702622978558656e-09,0.005812725188215481,5.67695911054369e-08,7.622872174350763e-09,0.0011948527321159778,6.949284464438906e-12,3.325984927710372e-06,0.010320661141075296,6.691435249997309e-06,9.767509785323235e-09,1.2441962191576972e-06
0.00010064116970058731,0.7584410693637547,0.0005595469714276995,8.982083352505065e-05,0.00016013444075689364,0.40652776113791755,0.0,0.0,0.0017841486040467175,0.00025819937889188003,0.29217191404121073,0.01567737671244982,4.6061300664464495e-05,8.897094267191034e-12,5.2068754224686605e-09,1.0039540703825166e-06,0.003231888919152589,0.008260765367073238,4.240035773728666e-05,3.247506274768337e-07,0.011826432668086329,1.495795750184308e-07,1.1331215109905796e-07,0.0006334774971483649,1.4966334841471136e-06,0.03494415398887186,1.5244700021591288e-05,0.04439512541469257,0.003116974695245718,1.0104623714019492e-05,9.72038931074532e-07,9.734592050211499e-09,6.154577148627877e-06,0.00041560797048915347,3.76,0.0,0.004061640320652462,0.6627830595180441,0.2825860054573021,0.03770348654979273,0.21244168486298184,3.430967875630203e-05,0.30517438571773436,3.754790115739266e-05,3.633956403039949e-05,3.3955151585553886e-05,0.0004324024820272474,3.214453567029071e-05,0.00013531627493323058,0.005551811288321831,0.019035301254817758,0.016752803417209035,5.860539902853673e-12,1.117358288420574e-12,2.7679215781831807e-08,2.5729760851536617e-08,0.023173942947868887,1.1539129140097683e-10,6.6963891215730854e-09,0.00582195204533081,5.646564026648859e-08,7.634988916381328e-09,0.0011938845016158698,6.926455489432539e-12,3.3303957737847444e-06,0.01038344986251307,6.723506144439739e-06,9.73921512502707e-09,1.2459816164552167e-06
0.0001013479603207863,0.7585700173107377,0.0005588370204604152,8.967869607980277e-05,0.00015982554813091603,0.40656122641989506,0.0,0.0,0.0017794941518932267,0.0002570056665704641,0.29348663314915185,0.015738467978985614,4.5959668207339346e-05,8.880075512654234e-12,5.1960618486729654e-09,1.002467382033151e-06,0.003229852180353499,0.008249475211136666,4.237532150915751e-05,3.2509108411385824e-07,0.011852016880817781,1.4954841622606143e-07,1.1307123260340118e-07,0.0006328895205838475,1.491592578062217e-06,0.03490820921064078,1.5217701844592162e-05,0.04434371815202576,0.003120937976290933,1.0090405776008733e-05,9.705157137045025e-07,9.721942635580358e-09,6.135462992897918e-06,0.00041547515810551506,3.76,0.0,0.0039845697221866415,0.6618248605594811,0.2831920322711662,0.037844644082730694,0.2130851009547327,3.417439660469985e-05,0.3045011716085576,3.7407057421269836e-05,3.6251880780840795e-05,3.38669301129146e-05,0.00043082331065061563,3.223823108011589e-05,0.00013474053797912344,0.0055434765169169115,0.018971088860930307,0.016754663337583374,5.842398074603066e-12,1.1139003774531173e-12,2.759321158847397e-08,2.558692603163688e-08,0.023205883824914883,1.1502792548174938e-10,6.689440483188196e-09,0.005832084606262168,5.613454646980063e-08,7.648294876053993e-09,0.001192840718608445,6.901563712351808e-12,3.335284955420359e-06,0.010452519496744868,6.758891479531917e-06,9.708363125223907e-09,1.2479591811206863e-06
0.0001020547509409853,0.7586984044157739,0.000558147770815977,8.953904560409108e-05,0.0001595224009430168,0.40659397570427747,0.0,0.0,0.0017748762015088932,0.0002558242642678502,0.2947972325795462,0.015799438983720507,4.585926948584393e-05,8.863852039729656e-12,5.1855466957879164e-09,1.0010077393430838e-06,0.0032278586586259187,0.008238160622100013,4.235089094511251e-05,3.2543515811450725e-07,0.011877483608219464,1.4951851104747114e-07,1.1283583904747395e-07,0.0006323023174883527,1.4866091798900227e-06,0.03487183493726565,1.5191117043872242e-05,0.04429210616518781,0.003124854933066081,1.0076430022766717e-05,9.690170373151105e-07,9.709482222671137e-09,6.116556202706852e-06,0.0004153370077032968,3.76,0.0,0.003909070368175284,0.6608697899758553,0.2837961744858655,0.037985282142036704,0.2137258197330491,3.404111346820717e-05,0.3038298207212608,3.726821904941323e-05,3.616551645401872e-05,3.377996995244092e-05,0.000429261584342793,3.2331403129242606e-05,0.000134171912103639,0.005535252434352479,0.018907190973985195,0.01675627927883821,5.8244769668077374e-12,1.110484521880096e-12,2.7508249617205877e-08,2.544606466095433e-08,0.023237413957285888,1.1466863766735519e-10,6.682412529117729e-09,0.005842177319890915,5.580752310604541e-08,7.661548348830026e-09,0.0011918211787168191,6.876953035230983e-12,3.3402020220768057e-06,0.010521437605228676,6.794310836255891e-06,9.67785901611123e-09,1.2499465420760097e-06
0.00010276154156118429,0.7588262377919018,0.0005574787710152463,8.940182893981313e-05,0.00015922486994937091,0.40662602447789536,0.0,0.0,0.0017702941066283682,0.00025465492810806413,0.29610375043899867,0.01586029149135666,4.576007792341464e-05,8.848404792069754e-12,5.1753228213844936e-09,9.995745702385162e-07,0.0032259073872565793,0.008226822398697552,4.2327050377644584e-05,3.2578277207341896e-07,0.011902834181311352,1.4948982540208746e-07,1.126058391428241e-07,0.0006317159093221115,1.4816820562455873e-06,0.03483503784301121,1.5164937150321001e-05,0.04424029682129064,0.0031287262023715636,1.0062691227981477e-05,9.675423267904601e-07,9.697205784362849e-09,6.097852575988832e-06,0.0004151935814023148,3.76,0.0,0.003835107262446875,0.6599178087318892,0.284398459707206,0.03812540554689816,0.2143638688832362,3.3909782863319286e-05,0.30316032356323375,3.713134005047829e-05,3.60804417354322e-05,3.3694243118105745e-05,0.00042771694250568854,3.242405712152045e-05,0.00013361024096036404,0.005527136821584592,0.01884361138913074,0.0167576561062699,5.8067718888759885e-12,1.107109835761048e-12,2.7424308182312582e-08,2.5307131887108093e-08,0.02326853815349223,1.1431334114322093e-10,6.675306475282954e-09,0.005852230849024836,5.5484482953361136e-08,7.674750209299848e-09,0.00119082543393479,6.852617742741122e-12,3.345146660828694e-06,0.010590204979573675,6.8297645363761855e-06,9.647695385805143e-09,1.251943591693907e-06
0.00010346833218138328,0.75895352440963,0.0005568295824280523,8.926699429701329e-05,0.00015893282954701653,0.4066573878182496,0.0,0.0,0.001765747236513491,0.00025349742084102104,0.29740622420231466,0.015921027228173613,4.566206765633283e-05,8.83371523944355e-12,5.165383309836922e-09,9.981673137219238e-07,0.0032239974239191534,0.008215461320085202,4.230378454379738e-05,3.26133849791833e-07,0.0119280699022669,1.4946232651188378e-07,1.1238110384952511e-07,0.0006311303166239458,1.4768100069264743e-06,0.034797824480431415,1.5139153924104872e-05,0.044188297314012026,0.0031325524062205306,1.0049184301910557e-05,9.660910230535027e-07,9.685108557991277e-09,6.079348023980661e-06,0.00041504494049753716,3.76,0.0,0.003762646301275498,0.6589688786420916,0.28499891490437235,0.03826501900045879,0.21499927569444782,3.3780359585192594e-05,0.3024926707064099,3.699637586979195e-05,3.599662812129012e-05,3.36097223978712e-05,0.00042618903429735575,3.251619825662729e-05,0.00013305537266254886,0.005519127512856972,0.018780353625528136,0.016758798571128754,5.789278283922955e-12,1.103775446767996e-12,2.7341365521076634e-08,2.5170082963715398e-08,0.023299261121653096,1.1396195552878547e-10,6.6681235108756625e-09,0.005862245840631847,5.5165340672267095e-08,7.687901311122576e-09,0.001189853046980468,6.828552061453573e-12,3.350118545508023e-06,0.010658822394585602,6.865252877538809e-06,9.617865383351226e-09,1.2539502245627617e-06
0.00010417512280158227,0.7590802711013425,0.0005561997787855705,8.913449128095395e-05,0.00015864615762231128,0.4066880804067845,0.0,0.0,0.001761234975505026,0.00025235151162599385,0.2987046907265693,0.01598164788308351,4.5565213510206106e-05,8.819765537437925e-12,5.155721445013848e-09,9.967854286005305e-07,0.003222127849893942,0.008204078146486347,4.228107857219858e-05,3.264883171569035e-07,0.01195319204525629,1.4943598282257535e-07,1.1216150572393743e-07,0.0006305455590456543,1.4719918628149458e-06,0.03476020128386392,1.5113759347598124e-05,0.044136114667926774,0.003136334152277339,1.003590428774331e-05,9.646625825079092e-07,9.673185965665526e-09,6.061038567001639e-06,0.0004148911454786373,3.76,0.0,0.003691654246178294,0.6580229623470623,0.28559756642827205,0.038404127093155174,0.21563206706686336,3.3652799702422334e-05,0.30182685278841936,3.686328327634695e-05,3.591404789598277e-05,3.3526381331839034e-05,0.00042467751829277945,3.260783163284542e-05,0.00013250715962381186,0.005511222394091315,0.01871742093701774,0.016759711314059983,5.7719917253280855e-12,1.10048050467357e-12,2.725940037115929e-08,2.503487435121739e-08,0.023329587472446615,1.1361440374407517e-10,6.660864803097635e-09,0.00587222292631301,5.485001297682789e-08,7.701002487652182e-09,0.0011889035909872752,6.8047503224504054e-12,3.3551173391572307e-06,0.010727290608647279,6.900776141404799e-06,9.58836244238025e-09,1.2559663390024779e-06
0.00010488191342178126,0.7592064845643983,0.0005555889456214599,8.900427095565973e-05,0.00015836473539758504,0.4067181165417295,0.0,0.0,0.0017567567225824203,0.0002512169758223501,0.2999991862647981,0.016042155108638472,4.5469490980649686e-05,8.806538680653209e-12,5.146330708508266e-09,9.954283942519738e-07,0.0032202977693412734,0.008192673619816617,4.2258917979303474e-05,3.268461028462466e-07,0.011978201857252522,1.4941076393814434e-07,1.119469255096584e-07,0.0006299616553857798,1.467226487620146e-06,0.034722174572805874,1.5088745616213372e-05,0.04408375574275481,0.0031400720342802456,1.0022846357316855e-05,9.632564758230608e-07,9.661433351001082e-09,6.0429203320061315e-06,0.00041473225604908077,3.76,0.0,0.003622098697622389,0.657080023290488,0.2861944400293019,0.03854273430594445,0.21626226951869104,3.3527060700061255e-05,0.3011628605135359,3.6732020099083646e-05,3.58326741025248e-05,3.344419418784901e-05,0.00042318206218635494,3.269896224975385e-05,0.0001319654584123956,0.005503419401314557,0.018654816322444943,0.016760398868451164,5.75490789472524e-12,1.0972241988324437e-12,2.7178393074212973e-08,2.4901465516610895e-08,0.02335952172195896,1.1327060405971528e-10,6.6535315073804346e-09,0.005882162722761365,5.4538420187093574e-08,7.714054552544216e-09,0.0011879766492040255,6.781207359214554e-12,3.3601427440692855e-06,0.01079561036407899,6.936334589388413e-06,9.559179580555959e-09,1.2579918304932426e-06
0.00010558870404198025,0.7593321713650352,0.0005549966800012487,8.887628563872523e-05,0.00015808844738269165,0.4067475101503487,0.0,0.0,0.0017523118909448297,0.000250093594788894,0.3012897464792416,0.016102550522045657,4.5374876213139144e-05,8.794017995670776e-12,5.137204811180767e-09,9.94095691200929e-07,0.003218506308607555,0.008181248464285099,4.223728865937601e-05,3.272071363310675e-07,0.012003100558807283,1.4938664061075793e-07,1.1173724655219042e-07,0.0006293786236215924,1.4625127757343914e-06,0.03468375055525292,1.5064105130648285e-05,0.0440312272374388,0.0031437666324460457,1.0010005805938454e-05,9.61872187892232e-07,9.64984631984057e-09,6.024989549698565e-06,0.0004145683311442637,3.76,0.0,0.003553948069777561,0.6561400256969937,0.286789560874393,0.03868084501340777,0.21688990919304416,3.3403101204449415e-05,0.3005006846533336,3.6602545463299054e-05,3.575248050959288e-05,3.33631359306658e-05,0.00042170234253463123,3.278959501088081e-05,0.0001314301296169613,0.00549571651918587,0.01859254253558084,0.01676086566363148,5.738022602044484e-12,1.0940057291227094e-12,2.7098323707365935e-08,2.4769815653327434e-08,0.023389068294420463,1.1293048169031849e-10,6.646124753081312e-09,0.0058920658322018605,5.423048428102417e-08,7.727058300338053e-09,0.0011870718147046775,6.757917892781043e-12,3.365194454326111e-06,0.010863782387570893,6.971928458644342e-06,9.530310422147817e-09,1.2600265953379187e-06
0.00010629549466217924,0.7594573379417237,0.0005544225902752464,8.875048871747621e-05,0.00015781718128826363,0.4067762748006453,0.0,0.0,0.0017478999076236072,0.0002489811556915577,0.3025764064541427,0.016162835706138655,4.5281345973911957e-05,8.782187060479714e-12,5.128337657550511e-09,9.927868109294739e-07,0.0032167526155305916,0.008169803386957039,4.221617685885025e-05,3.2757134724796215e-07,0.012027889344815195,1.4936358467988956e-07,1.1153235014920562e-07,0.0006287964809385609,1.4578496485747031e-06,0.034644935330880956,1.5039830493257797e-05,0.04397853569406759,0.003147418513860572,9.99737804871571e-06,9.605092183831818e-07,9.638420771647897e-09,6.007242548819814e-06,0.0004143994289489464,3.76,0.0,0.003487171566247986,0.655202934550858,0.2873829535634441,0.03881846348674765,0.21751501186458877,3.328088090235245e-05,0.2998403160474207,3.647481977427954e-05,3.567344159186818e-05,3.328318219701216e-05,0.0004202380444613595,3.287973472625127e-05,0.00013090103770613078,0.0054881117796120185,0.01853060209464977,0.01676111602792304,5.721331784849787e-12,1.0908243066791204e-12,2.7019172255350877e-08,2.4639884263845512e-08,0.02341823152483654,1.1259396868647367e-10,6.638645644665086e-09,0.005901932842812234,5.392612829859859e-08,7.740014507014764e-09,0.001186188690112004,6.734876542601299e-12,3.3702721353690755e-06,0.010931807390539741,7.007557977592393e-06,9.501749188179333e-09,1.2620705369352567e-06
0.00010700228528237824,0.7595819906083247,0.0005538662953710165,8.862683492872813e-05,0.00015755082779688706,0.40680442371266123,0.0,0.0,0.001743520213087731,0.00024787945131800185,0.30385920070811373,0.016223012210230505,4.518887762894167e-05,8.771030680694399e-12,5.119723260056405e-09,9.915012855320765e-07,0.003215035858801067,0.00815833907828303,4.219556916545779e-05,3.279386689495183e-07,0.012052569385241248,1.4934156898143856e-07,1.1133212730364353e-07,0.0006282152437596085,1.4532360574869418e-06,0.03460573489393618,1.5015914502050451e-05,0.04392568750175804,0.0031510282328556624,9.984958617942412e-06,9.591670800178869e-07,9.627152383336562e-09,5.98967575231127e-06,0.0004142256069144009,3.76,0.0,0.0034217391567923326,0.6542687155755282,0.2879746421451842,0.038955593896680164,0.21813760294584963,3.316036083712173e-05,0.2991817456041356,3.634880430208495e-05,3.5595532520975254e-05,3.320430928446713e-05,0.00041878886131354096,3.296938611474972e-05,0.00013037805088584827,0.005480603260388127,0.018468997291512253,0.016761154191607258,5.704831449257804e-12,1.0876791869559068e-12,2.6940920883904345e-08,2.4511634760969996e-08,0.023447015661514834,1.122609876838858e-10,6.631095282375695e-09,0.0059117643291287806,5.362527930203166e-08,7.752923930533583e-09,0.0011853268873305877,6.712078647986349e-12,3.3753755020304053e-06,0.01099968606943856,7.0432233589057975e-06,9.47348926407409e-09,1.2641235553631886e-06
0.00010770907590257723,0.7597061355571483,0.0005533274243537457,8.850528046938679e-05,0.00015728928047415415,0.4068319697693716,0.0,0.0,0.0017391722608455533,0.0002467882798984218,0.30513816320615134,0.016283081551019443,4.5097449142267085e-05,8.760534403649423e-12,5.111355844460556e-09,9.902386475478374e-07,0.0032133552273642487,0.008146856212631781,4.217545252240021e-05,3.2830903814438096e-07,0.01207714182579151,1.4932056736211014e-07,1.1113647414763621e-07,0.0006276349277735845,1.448670983022561e-06,0.03456615513610369,1.4992350138286295e-05,0.043872688900399616,0.0031545963313701375,9.972743158894986e-06,9.578452969348867e-07,9.61603703570468e-09,5.972285678486423e-06,0.000414046921774719,3.76,0.0,0.0033576215549169022,0.6533373352136768,0.2885646501324185,0.0390922403162227,0.21875770749342213,3.30415031122805e-05,0.2985249643008844,3.622446145643063e-05,3.551872913155948e-05,3.312649413061973e-05,0.0004173544944052695,3.3058553806449085e-05,0.00012986104097877248,0.005473189083863228,0.018407730200544085,0.016760984289790993,5.688517723073976e-12,1.0845696375221373e-12,2.6863551550994208e-08,2.438503016152532e-08,0.023475424868516132,1.1193146719799652e-10,6.623474742693764e-09,0.00592156085243992,5.332786619349043e-08,7.765787311351573e-09,0.0011844860272787181,6.689519457768333e-12,3.380504272564507e-06,0.011067419106186933,7.078924779516206e-06,9.445524548806506e-09,1.266185547188955e-06
0.00010841586652277622,0.7598297788626027,0.0005528056167500014,8.838578222982313e-05,0.00015703243589808362,0.4068589255280954,0.0,0.0,0.0017348555170684336,0.00024570744491714513,0.3064133273724759,0.016343045213654955,4.500703904974175e-05,8.750682494132199e-12,5.103229947600589e-09,9.889983972773455e-07,0.003211709929700564,0.008135355448863263,4.2155814203835896e-05,3.286823876262771e-07,0.012101607788665963,1.493005546441621e-07,1.1094527829977803e-07,0.0006270555479631024,1.4441534284256448e-06,0.0345262018498697,1.496913056138465e-05,0.04381954598456251,0.0031581233393346885,9.960727424236938e-06,9.565434076467409e-07,9.605071107691031e-09,5.955068937483057e-06,0.0004138634295638087,3.76,0.0,0.0032947901938664786,0.6524087606059489,0.28915300051825915,0.039228406723674634,0.21937535021493224,3.292427064049388e-05,0.2978699631844478,3.610175492262067e-05,3.544300786664614e-05,3.30497142664535e-05,0.00041593465287037974,3.314724234528213e-05,0.00012934988330586802,0.005465867415561072,0.018346802688055927,0.016760610365404466,5.672386905284001e-12,1.0814949276912379e-12,2.6787045310492425e-08,2.4260032545733597e-08,0.023503463228258498,1.1160534903970348e-10,6.6157850705243855e-09,0.005931322961202838,5.303381741943735e-08,7.778605372975895e-09,0.0011836657396130156,6.667193788864017e-12,3.3856581121320018e-06,0.011135007168532156,7.114662420118295e-06,9.417850107843605e-09,1.2682564210380091e-06
0.00010912265714297521,0.7599529264808748,0.0005523005216281306,8.82682982444957e-05,0.00015678019333118724,0.40688530322864086,0.0,0.0,0.0017305694603144972,0.00024463675497900873,0.3076847260997012,0.01640290465226108,4.491762642232837e-05,8.741461192198694e-12,5.095340064064335e-09,9.877801050918703e-07,0.0032100991933901877,0.008123837430679041,4.2136641788358736e-05,3.290586544794827e-07,0.012125968373105485,1.492815065196281e-07,1.1075844180600834e-07,0.0006264771186255326,1.439682425562266e-06,0.034485880730483275,1.4946249114094132e-05,0.04376626470639745,0.003161609774946737,9.948907274006136e-06,9.552609628777523e-07,9.594250566715817e-09,5.938022221804846e-06,0.0004136751856280937,3.76,0.0,0.003233217209730934,0.6514829595761171,0.28973971578778684,0.039364097004733034,0.21999055547367313,3.2808627678320854e-05,0.29721673337142684,3.59806490745909e-05,3.536834581529714e-05,3.297394782251775e-05,0.00041452905333281263,3.323545619071502e-05,0.00012884445657209957,0.005458636463214786,0.018286216418938597,0.016760036371332374,5.6564352807608495e-12,1.078454367998057e-12,2.671138576242158e-08,2.413660850423405e-08,0.023531134743340447,1.1128255994214272e-10,6.608027314861209e-09,0.005941051191336197,5.274306629982156e-08,7.791378822352162e-09,0.0011828656625458719,6.645097420796048e-12,3.390836754465219e-06,0.011202450910240138,7.150436448582477e-06,9.390459672557407e-09,1.2703360799654846e-06
0.0001097587687011543,0.7600633403651006,0.0005518599424808778,8.81642513334855e-05,0.00015655702854301256,0.40690855878706766,0.0,0.0,0.0017267378253719554,0.00024368165386525034,0.30882579226933976,0.01645669021288769,4.483799102638117e-05,8.733691157572724e-12,5.0884365274150626e-09,9.867020843461215e-07,0.003208678457262612,0.008113456981948687,4.2119774952663314e-05,3.293997408203007e-07,0.012147803691013854,1.4926516855907386e-07,1.1059393566321506e-07,0.0006259573561600963,1.435697544774242e-06,0.03444928185633108,1.4925939546971047e-05,0.043718198063520404,0.0031647132967176613,9.938433024774003e-06,9.54123024630632e-07,9.584633309447357e-09,5.92282288474498e-06,0.0004135017485623661,3.76,0.0,0.0031788549580375708,0.6506520840016952,0.29026637969075103,0.039485814308425744,0.22054217603889156,3.270587921855893e-05,0.2966303337184268,3.5872993850981464e-05,3.53020371685078e-05,3.290660690108919e-05,0.00041327596228769116,3.3314446407973846e-05,0.00012839437486612506,0.00545220472001538,0.018231981759513488,0.01675935191353204,5.642229069866503e-12,1.0757465003134743e-12,2.6644002169276792e-08,2.402684406644661e-08,0.02355572870022287,1.109948429276871e-10,6.6009879690154365e-09,0.005949778065326284,5.248415532113419e-08,7.802837354612806e-09,0.0011821625809358696,6.6254030392353855e-12,3.395518501719081e-06,0.011263027413050596,7.1826642926479145e-06,9.366046571605187e-09,1.2722152032267868e-06
0.00011039488025933339,0.76017336166128,0.0005514323807283966,8.806177416520274e-05,0.00015633744211357336,0.4069313642800479,0.0,0.0,0.0017229302708262214,0.00024273448656217375,0.3099638579083854,0.016510393523604016,4.475913255667695e-05,8.726411754189928e-12,5.081716176555847e-09,9.85641188817569e-07,0.0032072845678337903,0.008103063515591745,4.210326708513947e-05,3.297430985480309e-07,0.012169555295005694,1.4924957644607184e-07,1.1043280919960619e-07,0.0006254383841360885,1.4317489348170675e-06,0.03441239359430487,1.4905893986645388e-05,0.04367002820177405,0.003167784727333045,9.928111052953456e-06,9.530001691407593e-07,9.575128244846923e-09,5.907756367726619e-06,0.0004133245462967324,3.76,0.0,0.003125470608265792,0.6498234069678286,0.2907917526679681,0.03960715173193652,0.22109185900759307,3.260436520011754e-05,0.29604535530506904,3.576658271805275e-05,3.523655255423819e-05,3.284005447072567e-05,0.0004120339870954606,3.339305880561959e-05,0.0001279487557469172,0.005445843788477152,0.018178025646433272,0.016758511290704773,5.628162612222609e-12,1.0730652616766256e-12,2.657727861194212e-08,2.391830202567091e-08,0.023580031502452293,1.1070972701494642e-10,6.59389503559234e-09,0.005958478295643949,5.2227814733639253e-08,7.814260803592048e-09,0.001181475331367023,6.605887475705992e-12,3.400219892705771e-06,0.011323487992475302,7.2149218143335555e-06,9.341855384251223e-09,1.2741012961045423e-06
0.00011103099181751248,0.7602829944940886,0.0005510175996061716,8.796083818376138e-05,0.00015612136605091804,0.406953728010482,0.0,0.0,0.0017191464408518042,0.00024179512352642067,0.31109894593625625,0.016564015583477615,4.468103684389957e-05,8.719612252659057e-12,5.075175444053501e-09,9.845970833861833e-07,0.0032059169994044195,0.008092657471312142,4.208710976155942e-05,3.3008868215902344e-07,0.012191223941273687,1.4923471422055872e-07,1.1027499366089465e-07,0.0006249202116534482,1.4278359398665951e-06,0.03437521990504131,1.488610791860692e-05,0.04362175917843537,0.003170824421521311,9.91793854737989e-06,9.518920929973034e-07,9.565732773993422e-09,5.892820432320116e-06,0.00041314361781074986,3.76,0.0,0.0030730452250392567,0.6489969063631975,0.2913158501120655,0.0397281119259407,0.22163962144914554,3.250406148739553e-05,0.2954617918009884,3.566139173318741e-05,3.517187645197214e-05,3.277427573680111e-05,0.0004108029358963613,3.3471296467959006e-05,0.00012750751739128624,0.005439552444853929,0.018124348907624224,0.016757517207954823,5.614233433326567e-12,1.0704101824576158e-12,2.6511203558376927e-08,2.3810959153674753e-08,0.023604045911145448,1.1042716634401048e-10,6.586749240190606e-09,0.0059671522483740755,5.197399894429202e-08,7.825649652160154e-09,0.001180803666885389,6.5865476960017635e-12,3.4049407280984038e-06,0.011383833097556419,7.24720911270534e-06,9.317882196612214e-09,1.2759942926236172e-06
0.00011166710337569157,0.7603922429032954,0.0005506153676484982,8.78614156659735e-05,0.00015590873385223716,0.40697565809675107,0.0,0.0,0.00171538598690148,0.00024086343818197442,0.3122310789508254,0.016617557373160043,4.460369002677035e-05,8.713284949951782e-12,5.068810649148934e-09,9.83569510249239e-07,0.003204575237459396,0.008082239279991209,4.207129473848294e-05,3.304364508215447e-07,0.012212810372497055,1.4922056642667617e-07,1.1012042406891342e-07,0.0006244028474226576,1.423957919663067e-06,0.03433776469170369,1.4866576936137436e-05,0.04357339496583396,0.0031738327271180404,9.907912758911529e-06,9.507984990787253e-07,9.556444359171969e-09,5.878012887372594e-06,0.0004129590016693019,3.76,0.0,0.0030215602844376917,0.6481725604803696,0.2918386871163864,0.039848697486605876,0.22218548022135434,3.240494455654474e-05,0.29487963692200814,3.5557397554252056e-05,3.510799374315289e-05,3.2709256261788544e-05,0.00040958262112017685,3.3549162429124574e-05,0.00012707057992053094,0.005433329490198302,0.018070952258439885,0.016756372317593384,5.6004390635133106e-12,1.0677807947522476e-12,2.644576549203e-08,2.370479257866812e-08,0.023627774640467822,1.1014711640831128e-10,6.579551297680971e-09,0.005975800282241693,5.172266355328349e-08,7.837004373467944e-09,0.001180147345571439,6.567380694466795e-12,3.4096808089775815e-06,0.011444063169045475,7.2795262609784276e-06,9.294123211365796e-09,1.2778941246453088e-06
0.00011230321493387065,0.7605011108703865,0.0005502254586806824,8.776347980078548e-05,0.00015569948048474363,0.4069971624774956,0.0,0.0,0.0017116485675325724,0.0002399393068417985,0.3133602792339922,0.01667101985536244,4.452707856189796e-05,8.707422713305685e-12,5.062618296643531e-09,9.825582105853332e-07,0.003203258778383093,0.008071809363932292,4.205581397070392e-05,3.3078636623288023e-07,0.0122343153181292,1.4920711810645216e-07,1.0996903459489316e-07,0.0006238862997763259,1.4201142478382817e-06,0.03430003180125707,1.484729672833623e-05,0.04352493945307832,0.0031768099852275624,9.898030998415815e-06,9.497190961136822e-07,9.547260611808607e-09,5.863331592770546e-06,0.000412770736030078,3.76,0.0,0.0029709976640716596,0.6473503480066622,0.29236027848181695,0.03996891095685956,0.22272945197342053,3.2306991391793304e-05,0.2942988844301647,3.5454577425353534e-05,3.504488967521608e-05,3.264498195433775e-05,0.0004083728593934095,3.3626659674128555e-05,0.0001266378653535372,0.00542717374973445,0.01801783630560309,0.016755079220421437,5.586777157723342e-12,1.065176648624461e-12,2.6380953128000745e-08,2.3599779590833587e-08,0.023651220358747737,1.0986953639696531e-10,6.572301909517658e-09,0.005984422748788457,5.147376468807413e-08,7.848325431178909e-09,0.0011795061304088318,6.548383409419406e-12,3.4144399284325004e-06,0.011504178639568922,7.311873315158573e-06,9.270574954094976e-09,1.279800725023151e-06
