Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),HF(38),C2H4F(62),CH2CHF(55),C2H4F(61),CH2CF(69),C2H2F(70),CH2CFO(78),S(1534),S(414),CH2F(46),CHFO(47),CH2F2(41),S(2175),CH2O2(154),CHO2(147),S(841),CH3F(39),C2H5O(149),C2H2O(132),C2HF(57),S(1780),C2HF(2524),CHF2(81),S(1754),C2H3F2(63),CH2CF2(56),C2H3F2(64),C2H5O(167),C2H3F2(65),CF2CH(72),C2HF2(71),C2F(2523),S(1862),S(499),F(37),C2H2F2(58),C2H4(136),O2(150),C#CC(4975),CH3O2(356),C3H4(6072),C3H4(6556),CHF(40),CF2(43),CHF3(42),CF(50),S(4414)
7.787288977719182e-05,1.0332263882475656,0.002948674267797732,0.0001432331289668061,0.00038061051283417555,0.686933441842825,0.0,0.0,0.0004228370612066655,1.5387033000852024e-05,0.708722212423837,0.05409010214050061,7.533318281329924e-05,3.3962058233989867e-09,1.8786495646514658e-07,1.1092553835213339e-05,0.009752624418791668,0.0032236632997328287,0.00029953331626583535,1.5511483494307532e-05,0.11817338810582877,5.642061545648385e-06,2.1282943418705035e-06,0.0002453782584100932,4.436756108271603e-07,0.016779570340712376,4.9651962517839726e-05,0.030368041214682052,0.0014960638529261374,7.60740731344415e-06,2.2542714121617767e-06,1.728596769020444e-08,2.0546168147319445e-06,0.00021740382498616412,3.76,0.0,3.774813184485024e-05,0.3361572591515881,0.48311288851503287,0.09953808397550017,0.49798972738018166,1.0977526701499228e-05,0.15714717953189927,1.4563728912335141e-05,0.00022959546486071955,0.00017147410291715493,0.0003274323935844058,3.310437790963012e-08,3.635111140104525e-05,0.01987602609744482,0.004017697500430987,0.01769058347052239,4.653912739077328e-12,2.1420442280910278e-12,1.224535076787128e-07,5.545570336079345e-10,0.043994794320034065,5.428306153868788e-11,4.9354292714562944e-08,0.05161900938001265,1.5184736727281517e-09,7.020989552973461e-07,0.003459578846615293,3.966787590581248e-11,2.520074038280432e-06,0.02151512536139053,7.747345856270727e-06,4.3811489418455724e-09,1.310868535018227e-06,6.298355299967214e-05,7.485141606176475e-06,2.6880462711387226e-06,5.21606595678586e-14,6.062035598519159e-05,6.181849135904231e-07,0.0008159531117225096,2.346252315079483e-10,0.0004907260373020251,0.0014827979788170228,1.701013918291943e-07,2.19837385786565e-08,0.0013858831706159908,0.00020536786659385207,0.014332725911069922,0.00015960449574393197,0.002951472384819368,7.080747555326357e-10
7.857817834563646e-05,1.0335462514195817,0.0029502189994517762,0.00014212441161441566,0.0003796476799222301,0.6871382206196242,0.0,0.0,0.0004184820001490943,1.5164489365832624e-05,0.7111876572677055,0.05432961437053708,7.469185364237428e-05,3.416514038869877e-09,1.8769947329601786e-07,1.1086037708704613e-05,0.009738774007176746,0.0031984982115989347,0.00029803229639048,1.545151214404038e-05,0.1184302812427498,5.625243150910761e-06,2.121942861451956e-06,0.0002444096218942988,4.387716154724117e-07,0.01656943015129102,4.9322573515697796e-05,0.03009099856090792,0.0014926067775408313,7.568970836709988e-06,2.2459518302605615e-06,1.7131758861049913e-08,2.025660403545847e-06,0.0002147640694007096,3.76,0.0,3.7586843758936196e-05,0.33403775696116117,0.4847071735927013,0.09968486853110828,0.4992292424893129,1.0887259179949603e-05,0.15582045193030578,1.4443949685796309e-05,0.0002284323781941492,0.00017047934785258364,0.00032361781873011805,3.256417210868653e-08,3.589589848080096e-05,0.019816863094322696,0.00398145093953485,0.01764691095520267,4.620416618463756e-12,2.126628907590098e-12,1.215641886321318e-07,5.463520279759935e-10,0.043878974029605486,5.3649339924883383e-11,4.877874928739069e-08,0.05184061431483247,1.4895427148444003e-09,7.051157234654668e-07,0.0034552396749282727,3.925822203680301e-11,2.5180478989525146e-06,0.021551035686167008,7.761863179643384e-06,4.329688009328756e-09,1.310137737462837e-06,6.301485864031055e-05,7.488570097777988e-06,2.6857797808576176e-06,5.116686486467622e-14,5.9905799426378316e-05,6.175423031945901e-07,0.0008151420899299456,2.3255772169233016e-10,0.00048763193916552197,0.0014852629506060231,1.6873654039851093e-07,2.202023985139125e-08,0.0013895340174897583,0.0002052333236812076,0.014383144033530162,0.00015868174380409282,0.002963622127108011,7.046718776380828e-10
7.92834669140811e-05,1.033863024260592,0.002951733105015225,0.000141026785267975,0.0003786886990975182,0.6873416632559554,0.0,0.0,0.0004141937654016697,1.4946532579171086e-05,0.7136260973872487,0.05456772933655876,7.405885244655184e-05,3.436869861494804e-09,1.875357471882952e-07,1.107967889761682e-05,0.0097249234593634,0.0031736387068909827,0.0002965437942782585,1.539164588477333e-05,0.11868438799381298,5.608643638687541e-06,2.1156157730850007e-06,0.00024344733079163208,4.3394387645577563e-07,0.0163628532393241,4.8997833866589946e-05,0.029818025048425036,0.0014891525174634327,7.530884614354556e-06,2.2377062828008136e-06,1.6980172392201926e-08,1.9972548419877394e-06,0.00021216915370892477,3.76,0.0,3.742655442797126e-05,0.3319370371928826,0.4862890659107457,0.09982619540763925,0.5004596177661842,1.079796726833729e-05,0.1545094323556963,1.432546591190714e-05,0.00022727782426983217,0.00016949324968317694,0.00031985973257709537,3.203439795658279e-08,3.544771644612153e-05,0.01975763974627279,0.003945602933236217,0.017603123418356802,4.587314241830208e-12,2.1113947737775574e-12,1.2068544255808633e-07,5.382906664761984e-10,0.04376231738389801,5.302598087873552e-11,4.821263626124353e-08,0.05206068795181519,1.4612462497200922e-09,7.081116490124846e-07,0.0034508070941457196,3.885509813418366e-11,2.5159696136447483e-06,0.02158552022777435,7.77582750813392e-06,4.2790758565702915e-09,1.309378996293062e-06,6.304302756591843e-05,7.491644470808515e-06,2.683454394017183e-06,5.0194864854697684e-14,5.9202060609637826e-05,6.168968079601123e-07,0.0008143248205968259,2.3052028494323835e-10,0.0004845652604869084,0.0014876513937468303,1.6738554881817434e-07,2.2055606973509124e-08,0.0013930837098818326,0.00020509748658988162,0.014432909555925952,0.00015777112603331865,0.0029756976550920186,7.012471747722924e-10
7.998875548252573e-05,1.0341767483003437,0.0029532165462770837,0.0001399400984504826,0.00037773353254371003,0.6875437915342035,0.0,0.0,0.00040997097212418546,1.4733041196492528e-05,0.7160379224650798,0.05480446196601862,7.34340230930736e-05,3.4572721878366882e-09,1.8737372661559766e-07,1.1073473748226475e-05,0.009711072785499496,0.0031490794748568946,0.00029506770498915157,1.5331890663883056e-05,0.11893575237113428,5.592260416518813e-06,2.10931292390097e-06,0.00024249131756955386,4.291907950987386e-07,0.016159777366055453,4.867766186142621e-05,0.02954904943676821,0.0014857012091056,7.493143063072292e-06,2.2295334166591874e-06,1.6831153754160334e-08,1.9693874573692906e-06,0.00020961820448823742,3.76,0.0,3.726722950061318e-05,0.3298548742154942,0.4878586774174106,0.09996217549188592,0.5016809528904592,1.070963655066472e-05,0.15321388587071166,1.4208258477219915e-05,0.00022613170475950953,0.00016851569380274824,0.0003161570734665547,3.151481948110537e-08,3.5006431549752046e-05,0.019698363233378292,0.003910147286941998,0.017559224822518905,4.554598461339503e-12,2.0963385228786225e-12,1.1981707441577337e-07,5.303697597570932e-10,0.04364486940762187,5.241277445749432e-11,4.7655791833561176e-08,0.052279237710569075,1.4335681746921632e-09,7.110868328399553e-07,0.0034462823272177947,3.845837203308041e-11,2.5138401927618236e-06,0.021618609113799755,7.789248372272088e-06,4.229295280231822e-09,1.3085925444974043e-06,6.306813311425962e-05,7.494372713377715e-06,2.681071322032541e-06,4.924410534453195e-14,5.8508935385473616e-05,6.162484669498524e-07,0.0008135012278354713,2.2851239384120996e-10,0.00048152567186935297,0.0014899650046672048,1.6604823175356103e-07,2.2089865090619414e-08,0.001396534370203305,0.0002049603838214811,0.014482029474536485,0.00015687241826059333,0.0029876984688161717,6.978021863845755e-10
8.069404405097037e-05,1.0344874643463777,0.0029546692981635343,0.00013886420294336498,0.00037678214411638954,0.6877446265766938,0.0,0.0,0.0004058122716306622,1.4523897673214118e-05,0.7184235154242999,0.05503982691516423,7.281721340415647e-05,3.477719923280938e-09,1.8721336103673636e-07,1.1067418671801308e-05,0.00969722199826823,0.003124815328763204,0.0002936039222352095,1.527225223730543e-05,0.11918441754234091,5.57609091707868e-06,2.1030341490320934e-06,0.0002415415159190989,4.245108094027191e-07,0.01596014106244528,4.836197754848933e-05,0.029284001918149595,0.0014822529831855728,7.45574072365583e-06,2.2214319010684856e-06,1.6684649702813055e-08,1.9420459215510765e-06,0.00020711036596008037,3.76,0.0,3.710883887760065e-05,0.3277910460713794,0.48941611878718505,0.1000929176966448,0.5028933458810254,1.0622253366457842e-05,0.15193358194139447,1.4092309145521814e-05,0.00022499392377105872,0.0001675465683094628,0.0003125088056683933,3.1005207037980225e-08,3.4571913279055305e-05,0.019639040568720793,0.0038750779889707926,0.017515219032126227,4.522262301666871e-12,2.0814569424174306e-12,1.1895889607655e-07,5.225865722891062e-10,0.043526673740022816,5.1809518519961965e-11,4.710805609004336e-08,0.052496271057348734,1.406492953457816e-09,7.140413764868688e-07,0.003441666592752212,3.806791611030684e-11,2.5116605869034326e-06,0.021650331905586927,7.802135190580008e-06,4.180329710312375e-09,1.3077786265156292e-06,6.309024692558766e-05,7.496762639362607e-06,2.6786317917928888e-06,4.8314055344052546e-14,5.782622451467147e-05,6.155973210151272e-07,0.0008126712496674243,2.2653353206471488e-10,0.0004785128492795785,0.0014922054454915544,1.6472440692197414e-07,2.2123038839643774e-08,0.0013998880851281217,0.00020482204294307283,0.014530510690295517,0.00015598540225955984,0.002999624090885706,6.943382980758445e-10
8.139933261941501e-05,1.0347952124951085,0.002956091348674124,0.0001377989536217472,0.00037583449920920644,0.6879441888749661,0.0,0.0,0.00040171635025631797,1.4318988214008802e-05,0.7207832525617458,0.05527383857580962,7.220827500999081e-05,3.498211981591501e-09,1.8705460101558507e-07,1.1061510153214321e-05,0.009683371112737552,0.0031008412020179605,0.00029215233853649886,1.521273617283879e-05,0.11943042585146053,5.560132597580007e-06,2.0967793021534947e-06,0.0002405978607153635,4.1990240897074586e-07,0.01576388364522508,4.8050702670286095e-05,0.029022814082344334,0.00147880796481043,7.418672249968028e-06,2.213400426959152e-06,1.654060854699186e-08,1.9152182275566362e-06,0.00020464479968048503,3.76,0.0,3.6951356114687786e-05,0.32574533439252,0.49096149944464446,0.1002185289867363,0.504096893142681,1.053580440288702e-05,0.15066829433025805,1.3977600255287704e-05,0.00022386438771511985,0.00016658576386366483,0.00030891391846665225,3.050533709260244e-08,3.414403423827188e-05,0.01957967860097191,0.00384038920048439,0.017471109820007994,4.490298947415124e-12,2.0667469163894086e-12,1.1811072407410697e-07,5.149383932345472e-10,0.04340777267775964,5.121601586528815e-11,4.6569271108902406e-08,0.05271179550293751,1.380005652375326e-09,7.169753820998073e-07,0.0034369611050832976,3.768360605030398e-11,2.50943171519199e-06,0.021680717605767022,7.814497185760227e-06,4.132162987168237e-09,1.306937483847209e-06,6.310943898084214e-05,7.4988218910659745e-06,2.6761369823508197e-06,4.740420082066909e-14,5.7153733507183134e-05,6.149434100336183e-07,0.0008118348371326951,2.245831939441756e-10,0.0004755264739243371,0.00149437434457817,1.634138956838493e-07,2.2155152357144472e-08,0.0014031469057072736,0.00020468249062866256,0.014578360011264566,0.0001551098655274273,0.003011474065609588,6.908568839440721e-10
8.210462118785965e-05,1.0351000321481183,0.0029574826988301942,0.00013674420845030214,0.0003748905646982749,0.6881424983170514,0.0,0.0,0.0003976819282255084,1.4118202633920613e-05,0.7231175036763644,0.05550651108179512,7.160706326987208e-05,3.5187472896259103e-09,1.868973982982201e-07,1.1055744752863492e-05,0.00966952014636219,0.0030771521445613404,0.00029071284536116154,1.5153347847801953e-05,0.11967381883867644,5.544382939870234e-06,2.090548234788123e-06,0.00023966028797959223,4.1536411879260255e-07,0.015570945229271424,4.774376065189216e-05,0.02876541888320357,0.0014753662735891892,7.3819324177485245e-06,2.2054377074867536e-06,1.6398979324731058e-08,1.8888926887314642e-06,0.00020222068422859422,3.76,0.0,3.6794757974414625e-05,0.3237175243208818,0.4924949275866903,0.10033911440543314,0.5052916895094406,1.0450276128410185e-05,0.14941780099552576,1.3864113878454582e-05,0.0002227430052672167,0.00016563317365616228,0.00030537142537312613,3.0014992028798285e-08,3.372267005756288e-05,0.019520284017094592,0.0038060752465957273,0.017426900873002808,4.458701751898892e-12,2.0522053713622838e-12,1.1727237699889077e-07,5.074222152456956e-10,0.04328820721538141,5.063207113419516e-11,4.603928104959571e-08,0.05292581860037525,1.3540915209789533e-09,7.198889524026984e-07,0.003432167074312524,3.730531854385541e-11,2.5071545377464677e-06,0.02170979466575932,7.826343501956631e-06,4.0847790956699905e-09,1.3060693747311764e-06,6.31257776344392e-05,7.500557942872819e-06,2.6735880654307128e-06,4.6514033986126204e-14,5.6491272470951277e-05,6.142867755494007e-07,0.0008109919534601488,2.2266088357517162e-10,0.0004725662321352679,0.0014964732970611076,1.6211652246494505e-07,2.2186229287154513e-08,0.0014063128475354288,0.00020454175270197627,0.01462558415492012,0.00015424560107385398,0.003023247958217465,6.873593466829023e-10
8.280990975630429e-05,1.0354019620295511,0.0029588433603254284,0.00013569982831077544,0.0003739503088358705,0.6883395742125954,0.0,0.0,0.000393707758567224,1.3921434225330793e-05,0.7254266321941071,0.05573785831522623,7.101343711679033e-05,3.5393247810181993e-09,1.8674170555320088e-07,1.1050119092963548e-05,0.009655669118996417,0.0030537433194546197,0.00028928533329551187,1.5094092459950359e-05,0.11991463725927347,5.528839449870164e-06,2.084340790009876e-06,0.00023872873484363902,4.108944984524751e-07,0.015381266737516401,4.744107651785786e-05,0.02851175060645908,0.0014719280237645677,7.345516113296813e-06,2.197542477768766e-06,1.6259712301076163e-08,1.8630579300021996e-06,0.0001998372148960511,3.76,0.0,3.663902406481609e-05,0.32170740443194784,0.49401651020390897,0.1004547771010848,0.5064778282855038,1.0365655714345648e-05,0.1481818839911547,1.3751832896415395e-05,0.0002216296872548903,0.00016468869329522214,0.0003018803634163668,2.9533959966014992e-08,3.33076993065919e-05,0.01946086334508175,0.0037721306082786716,0.01738259579701246,4.427464222830952e-12,2.0378293179883042e-12,1.164436796915206e-07,5.0003545647919e-10,0.04316801708407941,5.005749606720039e-11,4.5517932073063734e-08,0.053138347942727815,1.3287363340313426e-09,7.22782190666676e-07,0.0034272857063154605,3.693293448309158e-11,2.504829958345568e-06,0.021737590993707877,7.8376831702461e-06,4.038162597798096e-09,1.3051745661244966e-06,6.313932965439203e-05,7.501978104893521e-06,2.6709862183149096e-06,4.564306814723124e-14,5.5838655969582645e-05,6.136274603320466e-07,0.0008101425733181173,2.2076611532617695e-10,0.00046963181525688487,0.0014985038653982437,1.6083211459961585e-07,2.2216292789183657e-08,0.0014093878909541954,0.00020439985418116324,0.014672189750319826,0.00015339240722459665,0.003034945354122745,6.838469675835222e-10
8.351519832474893e-05,1.0357010402002904,0.002960173355733275,0.00013466567684944426,0.0003730137011150883,0.6885354353170676,0.0,0.0,0.00038979262610298085,1.3728579627330587e-05,0.7277109952909514,0.05596789391255987,7.042725891638708e-05,3.5599433945486186e-09,1.8658747637391767e-07,1.1044629859723143e-05,0.009641818052845112,0.0030306099995467805,0.00028786969218363734,1.5034975031143405e-05,0.12015292110215929,5.5134996568043275e-06,2.078156823608693e-06,0.00023780313951598159,4.064921523345978e-07,0.015194789909968826,4.714257683172182e-05,0.028261744838236114,0.0014684933243481247,7.3094183253580545e-06,2.1897134942512473e-06,1.612275912775268e-08,1.8377028694120476e-06,0.00019749360337984918,3.76,0.0,3.648413648722222e-05,0.3197147666598222,0.4955263531014553,0.10056561835368914,0.5076554012852068,1.0281930681866255e-05,0.14696032937153392,1.364074075370049e-05,0.00022052434650418485,0.00016375222065521025,0.0002984397923668907,2.9062034567319312e-08,3.289900339128109e-05,0.01940142295668906,0.0037385499145599463,0.01733819812187686,4.396580013936819e-12,2.023615851938548e-12,1.1562446117657663e-07,4.927756147106296e-10,0.043047240789612,4.94921068701399e-11,4.5005072421982346e-08,0.053349391160944525,1.303926391595076e-09,7.256552006802297e-07,0.0034223182027345368,3.656633772118059e-11,2.502458847877567e-06,0.021764133962346405,7.848525036751965e-06,3.992298426531888e-09,1.3042533212035025e-06,6.315016026066611e-05,7.5030895261381855e-06,2.6683325818750162e-06,4.479083165570357e-14,5.519570288486074e-05,6.129655063827855e-07,0.0008092866820862768,2.1889841339730296e-10,0.00046672291953661464,0.0015004675799145683,1.5956050270840534e-07,2.224536554655555e-08,0.0014123739812695578,0.00020425681931466596,0.014718183340213143,0.0001525500874359938,0.003046565858211925,6.803209925574936e-10
8.422048689319357e-05,1.0359973040714616,0.00296147271859898,0.0001336416205064315,0.0003720807122125499,0.6887300998558155,0.0,0.0,0.0003859353464539823,1.3539538700252167e-05,0.7299709440140626,0.056196631270556234,6.984839441645025e-05,3.5806020786167724e-09,1.8643466538733783e-07,1.1039273806566757e-05,0.009627966972496911,0.0030077475642226684,0.0002864658112210719,1.4976000397899346e-05,0.12038870960801605,5.498361113308921e-06,2.0719961830384943e-06,0.00023688344124850696,4.021557129471213e-07,0.015011457311839789,4.684818970149118e-05,0.028015338434110682,0.0014650622792555504,7.273634156905008e-06,2.1819495351792284e-06,1.5988072023808148e-08,1.8128167200614456e-06,0.00019518907747750802,3.76,0.0,3.633007949332931e-05,0.3177394062237738,0.4970245609193113,0.10067173760141766,0.5088244988720244,1.0199088300417774e-05,0.1457529270988211,1.3530820518124198e-05,0.0002194268977801255,0.00016282365583922533,0.0002950487940055524,2.8599014866718994e-08,3.249646647094285e-05,0.01934196907015335,0.003705327934975438,0.01729371130602535,4.366042937829566e-12,2.0095621031631756e-12,1.1481455278530398e-07,4.856398819443519e-10,0.04292591564942573,4.893572193086637e-11,4.450055248339665e-08,0.05355895592162924,1.2796481124743304e-09,7.285080867195469e-07,0.003417265760978674,3.620541322576551e-11,2.500042125582905e-06,0.021789450416602466,7.858877896750323e-06,3.947171682736293e-09,1.303305923833958e-06,6.315833315391702e-05,7.503899197901874e-06,2.6656282994277866e-06,4.395685909578807e-14,5.456223628192828e-05,6.123009577025023e-07,0.000808424275122972,2.1705731107356541e-10,0.00046383924601881135,0.0015023659393347192,1.5830152014985928e-07,2.2273469774025795e-08,0.0014152730289819582,0.00020411267161024054,0.014763571383093966,0.00015171845010866127,0.003058109094164116,6.76782686277422e-10
8.492577546163821e-05,1.0362907904193785,0.002962741490725635,0.00013262752829152282,0.00037115131396943114,0.688923585545828,0.0,0.0,0.00038213476510712697,1.3354214408819463e-05,0.7322068233990545,0.05642408355197809,6.927671258750148e-05,3.6012997898286124e-09,1.8628322802412835e-07,1.1034047746764456e-05,0.009614115904872515,0.0029851514963122774,0.0002850735791168374,1.4917173244405019e-05,0.12062204128654545,5.483421395435947e-06,2.0658587344070434e-06,0.0002359695803051425,3.978838611530607e-07,0.014831212339243623,4.655784468073803e-05,0.02777246948968363,0.0014616349874560463,7.238158800411414e-06,2.174249400008625e-06,1.5855604987856783e-08,1.788388967137703e-06,0.0001929228807854669,3.76,0.0,3.6176839205330486e-05,0.31578112155822374,0.49851123715163626,0.10077323246720854,0.5099852099951779,1.0117116667365272e-05,0.14455947095051866,1.3422056484740994e-05,0.00021833725775245006,0.00016190290109453916,0.0002917064714329281,2.8144705093199178e-08,3.209997537044268e-05,0.019282507752768706,0.003672459572757183,0.017249138740635474,4.335846934844925e-12,1.995665311823764e-12,1.140137913428236e-07,4.786258940014508e-10,0.04280407782799685,4.8388165788653836e-11,4.400422472840931e-08,0.05376704992491255,1.255888654324949e-09,7.313409535186581e-07,0.003412129574181531,3.5850050163892514e-11,2.497580617518285e-06,0.021813566681836694,7.868750298652382e-06,3.902767985135427e-09,1.3023326410133771e-06,6.316391055551447e-05,7.5044139563441155e-06,2.662874468599582e-06,4.3140705731765594e-14,5.393808328218518e-05,6.11633856160247e-07,0.0008075553571359865,2.1524235136455278e-10,0.00046098050044060453,0.0015042004113224616,1.5705500356238266e-07,2.230062722616698e-08,0.0014180869100501971,0.00020396743387504968,0.014808360255117524,0.00015089730841378866,0.003069574703819977,6.732332162568543e-10
8.556053517323838e-05,1.0365525832457927,0.0029638572727633244,0.00013172325841227892,0.00037031790305009754,0.689096729001185,0.0,0.0,0.0003787617880783145,1.3190522482511016e-05,0.7341988159802351,0.05662770255966373,6.876823434717077e-05,3.619960235698941e-09,1.861480727192157e-07,1.1029452849657223e-05,0.009601649979047158,0.0029650391269363894,0.0002838304377041507,1.4864358622822021e-05,0.12082997046243797,5.470143659616644e-06,2.060354729787096e-06,0.00023515204778884146,3.9409334133311037e-07,0.014671585673796849,4.62999330883315e-05,0.027556861780159744,0.001458553711839677,7.206491125313439e-06,2.1673728726545126e-06,1.573824509776269e-08,1.7667874530340752e-06,0.0001909154625633778,3.76,0.0,3.6039611083202884e-05,0.3140331010858247,0.4998394708845872,0.10086070324351658,0.5110227519844857,1.0044076910149337e-05,0.14349711691749245,1.3325144320814272e-05,0.0002173631906897241,0.00016108082028041046,0.00028873927432561684,2.7743115541640187e-08,3.174821110580636e-05,0.019228991108863048,0.003643176279810111,0.017208952867582516,4.308957262722921e-12,1.983290140504882e-12,1.133007948346303e-07,4.724154734235613e-10,0.042694014434295775,4.790277217850953e-11,4.3564413848069294e-08,0.0539530834197094,1.234938196351037e-09,7.338735040963125e-07,0.0034074363866938005,3.553488844193838e-11,2.495327669929527e-06,0.021834266504130572,7.877231733148576e-06,3.8634112324428e-09,1.3014347954409095e-06,6.316676133131656e-05,7.504630616735953e-06,2.6603545881123864e-06,4.242104386771923e-14,5.33841690011049e-05,6.110313193739898e-07,0.0008067677749269822,2.136308689223429e-10,0.0004584287033048636,0.001505798000778001,1.559436638915881e-07,2.232427705534189e-08,0.0014205481083984803,0.00020383580624928086,0.01484816315386523,0.00015016710395419916,0.0030798271001581654,6.700300722934927e-10
8.619529488483855e-05,1.03681218150813,0.0029649483611744283,0.0001308268635087188,0.0003694873593223017,0.6892689437873237,0.0,0.0,0.0003754330235333524,1.3029698260321762e-05,0.7361718303984831,0.05683030040953475,6.826537931643243e-05,3.6386506913000575e-09,1.860139633774058e-07,1.1024958470305707e-05,0.00958918411021139,0.0029451357843965895,0.00028259655978236275,1.4811670273364231e-05,0.12103596730085328,5.4570232912162495e-06,2.0548692820299123e-06,0.0002343391537326236,3.903531648525565e-07,0.014514374727499457,4.6045190341193304e-05,0.027344026811050068,0.0014554756181866069,7.175066418531937e-06,2.160546241913037e-06,1.562261416187093e-08,1.745541668275205e-06,0.00018893796108988503,3.76,0.0,3.5903026639093964e-05,0.3122986087166483,0.5011585208220082,0.10094457456106298,0.5120536347940224,9.971724205104644e-06,0.14244575008891,1.3229144393351827e-05,0.00021639532422074203,0.00016026491963936512,0.00028581016982965246,2.7348290824059006e-08,3.140117548136089e-05,0.019175477456406746,0.0036141718515594738,0.017168702618051455,4.282334854770113e-12,1.971037952180938e-12,1.125949635436693e-07,4.662998738425485e-10,0.04258358896578649,4.742426766548359e-11,4.3131016351397014e-08,0.054137937519637774,1.2143886652704876e-09,7.363900012077639e-07,0.003402677192322711,3.522406522502574e-11,2.493039756787733e-06,0.021854033557354567,7.885337022050787e-06,3.824618632027673e-09,1.3005164308845876e-06,6.316760232507038e-05,7.504618585124952e-06,2.657796273582553e-06,4.171515302520541e-14,5.283754133273137e-05,6.104267829255354e-07,0.000805974944944259,2.1203987817020122e-10,0.0004558966550609087,0.001507346032772123,1.5484217593358362e-07,2.2347192477671747e-08,0.0014229431330455228,0.00020370332933358708,0.014887490359717722,0.00014944512354299263,0.0030900161065521453,6.66819635811304e-10
8.683005459643872e-05,1.0370696107504171,0.0029660148040395232,0.00012993825322896253,0.0003686596642976219,0.6894402418453548,0.0,0.0,0.00037214768828046097,1.2871677013682985e-05,0.7381261061485209,0.05703188623284979,6.776805830956923e-05,3.6573704090128862e-09,1.8588086921749598e-07,1.1020562402969723e-05,0.009576718323096794,0.0029254383791092534,0.0002813718636166327,1.4759111260580343e-05,0.12124005842258694,5.444058570134248e-06,2.049402266653743e-06,0.0002335308565771103,3.866624206011247e-07,0.014359539977321846,4.579356798120004e-05,0.027133921917228937,0.0014524007690076479,7.143881380167698e-06,2.153768676763345e-06,1.550867993101789e-08,1.7246445012892003e-06,0.00018698985657994858,3.76,0.0,3.576707878269752e-05,0.31057750392167677,0.5024684601037774,0.10102491392172618,0.5130779204672958,9.900050247238479e-06,0.141405227716311,1.3134045417302885e-05,0.00021543360115281252,0.00015945513204535672,0.0002829185459309064,2.6960098406069298e-08,3.1058791230892464e-05,0.019121970915739844,0.003585442825756806,0.01712839033902759,4.255975585872275e-12,1.9589068209775665e-12,1.1189618628101718e-07,4.60277550357422e-10,0.0424728255252546,4.6952532873008006e-11,4.270392912864867e-08,0.05432161789909115,1.1942311104501946e-09,7.388905220395637e-07,0.003397852851769576,3.4917504281802386e-11,2.49071748943149e-06,0.021872885984246405,7.89307228611777e-06,3.7863803747757456e-09,1.299577773335689e-06,6.316647595049027e-05,7.504382536793247e-06,2.6552003451787878e-06,4.102273225643996e-14,5.2298082202270774e-05,6.09820281711321e-07,0.0008051768875718365,2.1046906399713594e-10,0.00045338415055428083,0.001508845514831752,1.5375042581431401e-07,2.2369388426771715e-08,0.001425273280969703,0.00020357001841858955,0.014926346357056175,0.000148731240248626,0.0031001414972770254,6.636026737300986e-10
8.746481430803889e-05,1.0373248961332207,0.002967056654289387,0.0001290573387182922,0.0003678347999306313,0.6896106348314389,0.0,0.0,0.00036890501653644424,1.2716395785161008e-05,0.740061879059567,0.05723246902062859,6.727618402649429e-05,3.6761186380043685e-09,1.8574875999837767e-07,1.101626248278529e-05,0.009564252644038252,0.0029059438823339128,0.0002801562674181173,1.470668454753507e-05,0.12144227000897333,5.431247789957783e-06,2.043953610839699e-06,0.0002327271153572292,3.830202485898362e-07,0.014207042451911145,4.554501840388395e-05,0.026926505178223342,0.0014493292239754528,7.112932764867722e-06,2.147039358840276e-06,1.5396412157279334e-08,1.7040890023244293e-06,0.0001850706388751292,3.76,0.0,3.563176115227548e-05,0.3088696481182171,0.5037693611627168,0.10110178770276797,0.5140956702033576,9.829046789089645e-06,0.140375409346087,1.3039836852566546e-05,0.00021447796533066724,0.00015865139156801602,0.00028006380307266234,2.6578408781197364e-08,3.072098264624386e-05,0.01906847551485916,0.0035569858133620955,0.01708801834189933,4.229875398482395e-12,1.9468949286304e-12,1.1120435291389077e-07,4.54346618808041e-10,0.04236174754070768,4.6487449050205223e-11,4.228305053644281e-08,0.0545041302492489,1.174457315334127e-09,7.413751440064814e-07,0.003392964222769434,3.461513115196896e-11,2.4883614304804915e-06,0.021890841606625355,7.900443309463795e-06,3.7486867405796755e-09,1.2986190164720588e-06,6.31634237341233e-05,7.503927053395909e-06,2.652567522601594e-06,4.034348838695899e-14,5.1765675908082755e-05,6.092118437720826e-07,0.0008043736278990447,2.0891811723836833e-10,0.0004508909874692239,0.0015102974354424326,1.5266830230116498e-07,2.2390879554858216e-08,0.001427539827258971,0.00020343588841693905,0.014964735580604254,0.00014802532988280568,0.0031102030571047027,6.603799699955335e-10
