Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270)
6.384517773279675e-06,0.4512880072282515,3.76,0.0,0.17850932484367463,0.9186709788780345,0.09746752005312721,0.003177357048281752,0.003906522958695,0.04469113849018744,0.06617158745385385,1.8778109471028235e-09,0.27807241268340016,1.679394271351069e-05,0.0003737389146690569,0.019968342573132365,0.004481798857204238,0.00041709464089920525,0.0017238436426204797,0.014948977584655685,0.3271879631243025,0.0015657711956500201,0.00031462226166558874,0.0028848914007852506,0.003817487849555501,0.0012560955212997345,0.0007459734286693245,0.005455875032439231,2.0856057485037996e-06,0.0093552751436494,3.918429786664705e-08,0.0030407791034408093,0.000746620796560421,0.0026564276630321884,6.712114560839273e-06,1.94369960448083e-06,0.005185235460303191,0.00519209695907363,0.005453242664590471,0.0011177760897526994,6.3202693246187664e-09,3.5952650669984696e-09,0.0019793517542649737,9.999806584413681e-05,1.3707421635229698e-06,5.466064883434457e-06,2.34913012803336e-06,0.0003078774022604419,5.37080070527374e-06,1.506111294412456e-10,2.171053353979919e-08,0.0006011054955734075,7.913113214311473e-06,1.5904026884956147e-06,0.0013768236585454286,2.639993318526061e-09,4.6978040265405696e-11,3.465173717194572e-07,8.903301964160934e-05,5.184089542266626e-06,7.790580204581917e-05,1.9675612622699744e-07,2.430982910773748e-07,0.00016952431835615074,7.06359868875387e-06,0.00018140368792859146,3.5606338648657935e-05,0.00024544543301326197,0.00011939279523689661,3.631700606018723e-11
6.40541118975725e-06,0.4514923882842812,3.76,0.0,0.1758815095185499,0.917538418939849,0.09863991728555273,0.0032482266507984164,0.0038812044283136043,0.0446612729331034,0.06657925822376858,1.8488934117386556e-09,0.2798585629892859,1.657999434192936e-05,0.00037475613674940365,0.02048714793823057,0.004481319232266786,0.0004218272839922465,0.0017048667992771989,0.014806718044169017,0.3288346791654744,0.0015528755014842632,0.0003128529563519237,0.00293366095622948,0.003880219511639201,0.0012573889782013367,0.0007458942909774524,0.005502115497258727,2.0593232412084563e-06,0.009604408506191773,3.94514104394263e-08,0.003096762219530064,0.0007460945386464609,0.0026866330704740844,6.885319167772219e-06,1.9626571337391715e-06,0.0052917043235400415,0.005313385286764185,0.005527952640711105,0.0011648074479263947,6.4510390343720835e-09,3.568535448346044e-09,0.0020473037411945574,0.00010517281133069076,1.3953130036328506e-06,5.539632338046122e-06,2.4021408191411477e-06,0.0003181767482159958,5.506740903183638e-06,1.5190698262811445e-10,2.1835604046731202e-08,0.0006182955251274434,8.175570291625636e-06,1.632023061867388e-06,0.0014123274730209248,2.715858195189407e-09,4.743423815396957e-11,3.5436786881519913e-07,8.859667902419586e-05,5.2819698895149765e-06,8.006882002308358e-05,2.0038986332409028e-07,2.4676641825974875e-07,0.0001741711257012525,7.118781912898213e-06,0.00018627673972528887,3.646132479735633e-05,0.0002507382607682258,0.00012040608658737549,3.729096666903875e-11
6.426304606234826e-06,0.45169296482075455,3.76,0.0,0.17331022264995313,0.9164129664909024,0.09979968572380549,0.0033193399573170157,0.003854344809481463,0.04463172391032556,0.06698712951907136,1.8191990651647355e-09,0.28160496377037214,1.6357553436204125e-05,0.00037563469783246457,0.02101044046116433,0.004480636424549921,0.00042651268404026924,0.00168546575328001,0.014660587626769995,0.33042774838168093,0.001539413644688449,0.000310990456206825,0.0029825549330348205,0.0039427113484549045,0.001258013050895801,0.0007453761780380349,0.005545633363526118,2.032633593289093e-06,0.009854279443560944,3.969860851712366e-08,0.0031522658490108174,0.0007451363882067975,0.0027155621345835933,7.058778675937005e-06,1.9806447810399053e-06,0.005398064045856135,0.00543478122075073,0.005601211218858534,0.0012128547842878378,6.57928041696915e-09,3.540537401045808e-09,0.002116139821773447,0.00011049883087654882,1.4194113437553078e-06,5.611560990911672e-06,2.4535128674070024e-06,0.000328539584591384,5.639127471257908e-06,1.5309254932829325e-10,2.194574011979499e-08,0.0006356338401392964,8.435868144782487e-06,1.6726826727390404e-06,0.0014477551186058834,2.791856328922958e-09,4.786699119862276e-11,3.6205033714728997e-07,8.814739456004187e-05,5.375245145120992e-06,8.22260914423657e-05,2.0396355527454256e-07,2.502658300408687e-07,0.00017891223034323996,7.168516536925642e-06,0.00019112131373613686,3.731870852071614e-05,0.00025610249528847356,0.0001213412621556819,3.8271193956123476e-11
6.447198022712402e-06,0.4518897747339308,3.76,0.0,0.17079489331696002,0.9152950242681885,0.10094653815885604,0.0033906610855802253,0.0038260264610942437,0.04460252258114463,0.06739497758519669,1.7888146599063371e-09,0.283312091460568,1.6127322074078206e-05,0.00037637530205170995,0.02153795157190659,0.004479760356282426,0.00043115048298161053,0.0016656807454920558,0.014510886633277228,0.3319682120351749,0.0015254227971443135,0.00030903915609289566,0.003031548114578396,0.004004933158675891,0.0012579802548225276,0.0007444315586187265,0.005586414480724471,2.0055872891402956e-06,0.01010471442540521,3.9925913919521575e-08,0.0032072564962883085,0.0007437595132883978,0.0027431922374767767,7.232351067707611e-06,1.997652100262632e-06,0.005504259015718125,0.005556214715481227,0.005672978770599481,0.0012618975147409598,6.704872140873449e-09,3.5113493848372228e-09,0.0021858164875202504,0.00011597430158142929,1.4430062839318656e-06,5.68181502542175e-06,2.503165294846508e-06,0.000338955868613071,5.767701211931878e-06,1.5416749243010685e-10,2.2041067767572125e-08,0.0006531090954152364,8.693459040286102e-06,1.712300851362781e-06,0.0014830784674882461,2.8679202210099626e-09,4.827605107870089e-11,3.6955244912748287e-07,8.768572883527467e-05,5.4637667610293685e-06,8.43750732334317e-05,2.0747444216503072e-07,2.5359283150631403e-07,0.0001837467655756476,7.21280039215147e-06,0.00019593214227285965,3.8177900131520614e-05,0.00026153443346979923,0.00012219797181149667,3.9257045028393616e-11
6.4680914391899776e-06,0.4520828591517958,3.76,0.0,0.1683348980963875,0.9141849735700073,0.10208021456326026,0.0034621548629812566,0.0037963323100700702,0.04457369794380717,0.06780258341325839,1.7578251845701823e-09,0.2849804540439444,1.588999754645201e-05,0.00037697887140499057,0.022069410774352066,0.004478700302823968,0.0004357403580966571,0.001645551207585104,0.014357911438267791,0.33345714655685643,0.0015109399280458663,0.0003070034648317405,0.0030806154364699657,0.004066855899394612,0.0012573044403723361,0.0007430736063498744,0.005624450655830246,1.9782334078286965e-06,0.010355543579727358,4.01333888257695e-08,0.003261702434966366,0.0007419777263376386,0.0027695039193333442,7.405896471547293e-06,2.0136709219300953e-06,0.005610234795784506,0.005677617790597581,0.005743219249614174,0.0013119137335456533,6.827705722438131e-09,3.481049653725935e-09,0.00225628959068361,0.00012159714082729021,1.466068335046295e-06,5.750362054271308e-06,2.5510261425181758e-06,0.0003494156755533827,5.892222720962535e-06,1.551318291505179e-10,2.2121753069173897e-08,0.0006707098964379061,8.947809375432257e-06,1.7508021092055268e-06,0.0015182705479529486,2.943984033435729e-09,4.866122438362814e-11,3.7686261305082113e-07,8.721223618755949e-05,5.547408928936301e-06,8.651327411248436e-05,2.1091997501233905e-07,2.5674437701143733e-07,0.00018867374311373942,7.251648635191101e-06,0.00020070418061567702,3.903832006396406e-05,0.000267030306587678,0.00012297609578139265,4.024787892700123e-11
6.488984855667553e-06,0.4522722621335447,3.76,0.0,0.16592956559474825,0.9130831741681541,0.10320048153055471,0.0035337868952078333,0.00376534550486956,0.044545276891708896,0.06820973328882665,1.7263135561277934e-09,0.286610587940818,1.5646269396618432e-05,0.00037744654211024583,0.022604546349753556,0.004477464917875152,0.0004402820188498697,0.0016251156570062937,0.014201953651435157,0.33489565843204033,0.00149600166820469,0.00030488779254497214,0.003129732059449625,0.004128451725130468,0.0012560006879995538,0.0007413161125642952,0.005659739480104217,1.950619514915154e-06,0.010606601063067022,4.032113411742697e-08,0.0033155737259798106,0.0007398053968759661,0.002794480847255312,7.579277518518361e-06,2.0286953061557358e-06,0.005715938176428514,0.005798924641797204,0.005811900173143846,0.001362880288257392,6.9476855476011285e-09,3.4497159678972295e-09,0.0023275144826464577,0.00012736501700919527,1.4885695092757826e-06,5.817173080225794e-06,2.5970325549415656e-06,0.0003599092332000497,6.012473135480517e-06,1.5598591869156596e-10,2.2187999781762868e-08,0.0006884248337125625,9.198402293421165e-06,1.7881163971400696e-06,0.0015533055905467056,3.019983770692125e-09,4.902237146549704e-11,3.839700086198433e-07,8.672746250456737e-05,5.626068452958143e-06,8.863826192399764e-05,2.1429781615783784e-07,2.5971806078167414e-07,0.00019369205734791104,7.285093053318214e-06,0.00020543261884519657,3.989939994378113e-05,0.00027258629387114135,0.00012367573753715162,4.12430583800071e-11
6.509878272145129e-06,0.45245803037786053,3.76,0.0,0.16357818086564394,0.9119899643030133,0.10430713164688547,0.003605523628480526,0.0037331490871516325,0.04451728427249485,0.06861621928971712,1.6943603439033325e-09,0.2882030549997587,1.539681668409332e-05,0.00037777966010682593,0.023143086042289856,0.004476062259530627,0.0004447752039971417,0.00160441160349877,0.014043299352312926,0.3362848793024132,0.0014806441848804492,0.0003026965386264978,0.003178873438528396,0.004189694019968964,0.0012540852013852742,0.0007391734005916119,0.005692284138950264,1.922791569459911e-06,0.010857725393061277,4.048928763715565e-08,0.0033688422270468396,0.0007372573660765549,0.002818109771319207,7.752359673321608e-06,2.042721487576222e-06,0.0058213172239847495,0.005920071736556042,0.0058789925889245025,0.0014147728567343895,7.064728762228591e-09,3.4174253276816885e-09,0.0023994461489568594,0.00013327536110120308,1.5104834010880374e-06,5.882222446947845e-06,2.6411307879012282e-06,0.0003704269539646946,6.1282546885953e-06,1.5673044704311497e-10,2.224004682750053e-08,0.0007062425160252948,9.444740097629948e-06,1.8241793127984346e-06,0.0015881590649878465,3.095857442590968e-09,4.9359405095390776e-11,3.9086461625701193e-07,8.623194506310852e-05,5.699664447719504e-06,9.074767040419538e-05,2.1760583857441665e-07,2.625121027747819e-07,0.00019880048995188788,7.3131812929383906e-06,0.0002101128917248369,4.076058357491043e-05,0.0002781985357812389,0.00012429721566017523,4.224195147664718e-11
6.530771688622705e-06,0.4526402129424629,3.76,0.0,0.16127998969651258,0.9109056607567049,0.10539998280243869,0.003677332405358701,0.0036998256828190703,0.044489742949596164,0.06902183973245321,1.66204352796919e-09,0.28975843960393294,1.5142305478956719e-05,0.00037797977572652026,0.0236847577237336,0.00447449981696219,0.00044921967895539814,0.0015834754670617113,0.013882228398450687,0.33762596129704636,0.0014649030672903188,0.0003004340803690789,0.0032280153880814132,0.004250557423016893,0.0012515751995578334,0.0007366602420505338,0.005722093206894105,1.8947938455688892e-06,0.01110875974358784,4.0638022372532995e-08,0.0034214815939357913,0.0007343488637620378,0.002840380468755092,7.925011539084353e-06,2.0557478129312474e-06,0.005926321323912514,0.0060409978950620264,0.00594447102855902,0.001467566025756962,7.1787650989699075e-09,3.3842537265161142e-09,0.0024720393403856165,0.00013932537894390982,1.5317852583696452e-06,5.9454877806610095e-06,2.683276144103438e-06,0.0003809594645192084,6.239391075476907e-06,1.573664112418546e-10,2.2278165684515868e-08,0.0007241516024541034,9.686346450398152e-06,1.8589322578137125e-06,0.0016228077081775578,3.1715452079568273e-09,4.967228893986971e-11,3.97537240095419e-07,8.57262124043313e-05,5.768137875567307e-06,9.283920535054024e-05,2.2084212413759993e-07,2.651253310213841e-07,0.00020399771480367668,7.335976019931002e-06,0.0002147406866778536,4.1621327841891127e-05,0.0002838631469243767,0.00012484105480306738,4.324393325677998e-11
6.5516651051002805e-06,0.45281886097498164,3.76,0.0,0.15903420275128438,0.9098305589992559,0.10647887745005917,0.003749181514142899,0.003665457213391066,0.0444626738657692,0.06942639956755318,1.6294382917776136e-09,0.29127734589841336,1.4883386590223075e-05,0.00037804863756569997,0.02422929003454175,0.0044727845375389964,0.0004536152334285186,0.0015623425070969584,0.013719013806521067,0.3389200726022194,0.0014488132228005182,0.0002981047622625697,0.003277134142664504,0.004311017847402534,0.0012484888088132489,0.0007337917756191462,0.005749180429675548,1.8666688683990567e-06,0.011359552203021478,4.076754458437983e-08,0.0034734672740692053,0.0007310954282681896,0.0028612856772149402,8.09710513538698e-06,2.0677746722636944e-06,0.006030901219071698,0.006161644356804554,0.006008313448325211,0.0015212333708270263,7.289736653737055e-09,3.3502759223192243e-09,0.0025452486994881167,0.00014551206414147895,1.5524520434851878e-06,6.006949923350685e-06,2.7234328417958375e-06,0.0003914976328821397,6.345727637981228e-06,1.578951030024701e-10,2.2302657733951393e-08,0.0007421408329944903,9.922768345202133e-06,1.8923225462563422e-06,0.0016572295437297072,3.246989499284043e-09,4.996103589304978e-11,4.039795249845193e-07,8.521078424035665e-05,5.831450937861765e-06,9.491065018846391e-05,2.2400496096337344e-07,2.6755716187654185e-07,0.0002092823031773955,7.353554024063267e-06,0.0002193119499194679,4.2481103527922985e-05,0.00028957622853894243,0.00012530797586611983,4.4248387210267e-11
6.572558521577856e-06,0.4529940274560789,3.76,0.0,0.1568399995579193,0.9087649334026404,0.10754368181821398,0.0038210402319517798,0.0036301246283577874,0.04443609610823638,0.06982971072422253,1.5966168443900963e-09,0.29276039514348784,1.4620693529589337e-05,0.0003779881855976327,0.024776412999030453,0.004470922854207144,0.00045796167928138396,0.001541046762334171,0.013553921205207141,0.3401683932769496,0.0014324087837566607,0.0002957128859752427,0.0033262064133789153,0.004371052493087267,0.0012448449552354512,0.00073058342871063,0.005773564495379452,1.8384573639306674e-06,0.011609955996409203,4.087809189579015e-08,0.003524776493008358,0.0007275128295558195,0.0028808210181095564,8.268516149289536e-06,2.078804424510228e-06,0.006135009043305998,0.006281954833346253,0.006070501158456729,0.0015757475367380637,7.39759754102723e-09,3.315565232323232e-09,0.0026190288822186274,0.00015183221145813198,1.5724624842602727e-06,6.066592858242076e-06,2.7615738220072697e-06,0.0004020325929070861,6.447131376736609e-06,1.583180897378274e-10,2.2313851577880578e-08,0.0007601990576805274,1.0153577844421984e-05,1.9243034660777996e-06,0.001691403893484838,3.3221351286229998e-09,5.022570627143024e-11,4.101839677946876e-07,8.468617138776399e-05,5.889586336244575e-06,9.695987093243817e-05,2.2709283989660508e-07,2.6980757688959217e-07,0.00021465272916444447,7.3660052796004435e-06,0.00022382289081804483,4.333939604901562e-05,0.0002953338805014838,0.00012569888550552664,4.525470668205806e-11
6.593451938055432e-06,0.453165766954975,3.76,0.0,0.15469653233185635,0.9077090375174345,0.10859428508524509,0.0038928788615952004,0.003593907658941964,0.04441002697505417,0.07023159240540047,1.5636482743867224e-09,0.29420822319767787,1.4354840709523709e-05,0.00037780054357200085,0.0253258586126005,0.004468920712961793,0.0004622588486520562,0.0015196210011022117,0.013387208358141093,0.3413721113186447,0.0014157230248246742,0.00029326270102422735,0.003375209439657146,0.004430639853786077,0.0012406632585676705,0.000727050842424818,0.005795268796476529,1.810198221352458e-06,0.011859829672601924,4.096993134816376e-08,0.0035753882343764302,0.0007236169958972317,0.0028989849110051097,8.439124159348298e-06,2.0888413180785153e-06,0.0062385983505274505,0.006401875547870499,0.006131018741957864,0.0016310803185250729,7.502313501502399e-09,3.280193348195078e-09,0.002693334674208565,0.00015828243060641954,1.5917971149049514e-06,6.12440362835637e-06,2.79768050039431e-06,0.00041255576615181234,6.543490801069955e-06,1.5863719562901647e-10,2.2312100335252517e-08,0.0007783152641000263,1.0378373577945679e-05,1.954834295787521e-06,0.0017253113815122309,3.3969293751144363e-09,5.04664058816081e-11,4.16143923111827e-07,8.415287572367838e-05,5.9425464201681315e-06,9.898482054359137e-05,2.3010445020698936e-07,2.7187709681288055e-07,0.00022010737528292557,7.373431971773412e-06,0.00022826998457032064,4.419570610511298e-05,0.00030113221280576993,0.00012601486509222098,4.626229617966444e-11
6.614345354533008e-06,0.4533341353977474,3.76,0.0,0.15260292962831015,0.9066631044067857,0.10963059852160469,0.003964668762403879,0.0035568845934851523,0.044384482042360236,0.07063187133443878,1.5305984356656718e-09,0.2956214781329315,1.408642187223469e-05,0.0003774880107557771,0.02587736139928312,0.004466783600257083,0.00046650659229062594,0.0014980966815011534,0.013219124754737983,0.34253241898108844,0.0013987882905895064,0.0002907583961366248,0.003424121036389287,0.004489759718320162,0.001235963928117562,0.0007232098000822488,0.00581432118458735,1.7819284674337188e-06,0.012109037257582446,4.1043357439063535e-08,0.003625283213786524,0.0007194239444059927,0.0029157784800733556,8.60881283280589e-06,2.0978914072521275e-06,0.006341624139494281,0.00652135526215388,0.006189853964024664,0.001687202742424094,7.60386150052042e-09,3.2442301684213653e-09,0.0027681211013824824,0.00016485916032289027,1.6104383069035359e-06,6.180372248923484e-06,2.831742469856351e-06,0.0004230588811318082,6.63471562833934e-06,1.5885448326264909e-10,2.2297778955922567e-08,0.0007964786032201907,1.0596782000757612e-05,1.9838802789303382e-06,0.0017589339311327138,3.4713220547292176e-09,5.068328399867684e-11,4.2185360346912144e-07,8.361139016061619e-05,5.990352236957376e-06,0.00010098354269086143,2.330386745787797e-07,2.737667547449588e-07,0.00022564453823505833,7.375947498921925e-06,0.00023264997328487593,4.504955024955885e-05,0.00030696735647501563,0.00012625715923797495,4.727057258060154e-11
6.635238771010583e-06,0.453499189848518,3.76,0.0,0.1505582998182008,0.9056273470323887,0.11065255460647362,0.004036382375211043,0.0035191320744681442,0.04435947523217592,0.07103038195499008,1.4975298584034214e-09,0.29700081798328254,1.3816008744034117e-05,0.00037705305307520295,0.0264306589381915,0.0044645165702134485,0.000470704778112019,0.0014765039209507194,0.013049911266440234,0.3436505093449162,0.001381635933085399,0.00028820409129904696,0.0034729196363547593,0.004548393166745141,0.0012307676613012302,0.0007190761595851797,0.005830753719707658,1.7536832523619489e-06,0.012357448375407474,4.1098690158560865e-08,0.0036744438473422666,0.0007149497156190862,0.0029312054535828454,8.777470096344409e-06,2.105962465248133e-06,0.0064440428744722686,0.006640345291658778,0.006246997673148611,0.0017440851464935979,7.702229218715001e-09,3.2077436534357797e-09,0.002843343534647685,0.000171558682631152,1.6283702900104195e-06,6.234491614382436e-06,2.863757160182197e-06,0.0004335339899854968,6.720736345204489e-06,1.5897223282273306e-10,2.2271281577971855e-08,0.0008146784134583575,1.0808458410448312e-05,2.0114125592173413e-06,0.0017922547555150193,3.5452655728980347e-09,5.08765312648462e-11,4.2730807444293987e-07,8.306219863659541e-05,6.033042500497808e-06,0.00010295417492720387,2.358945834914183e-07,2.754780674230819e-07,0.00023126243477364548,7.373675460785898e-06,0.00023695986557554865,4.590046137871004e-05,0.00031283547387461275,0.00012642716399967604,4.827896623828676e-11
6.656132187488159e-06,0.45366098830357854,3.76,0.0,0.14856173438427375,0.9046019586872251,0.11166010612482477,0.004107993241712366,0.003480724916969828,0.044335018880468535,0.07142696658594283,1.4645016867019702e-09,0.298346908627169,1.3544149908063964e-05,0.0003764982937227137,0.026985492357774088,0.004462124271495992,0.00047485328994905474,0.0014548714745353257,0.012879799865558234,0.34472757313879127,0.0013642962588953627,0.0002856038304896961,0.0035215843279673914,0.004606522561613674,0.001225095545360535,0.0007146657897945832,0.0058446024155394535,1.725495845977922e-06,0.012604938338330863,4.1136273028492e-08,0.0037228542152740363,0.0007102103122832908,0.0029452720574011447,8.944988280984971e-06,2.1130638944951444e-06,0.006545812501966944,0.006758799509476778,0.006302443694966955,0.0018016972605750924,7.797414505225065e-09,3.170799701129547e-09,0.002918957788454762,0.00017837713719759488,1.645579163619579e-06,6.286757400693382e-06,2.893729461014879e-06,0.00044397348259987956,6.801503644083145e-06,1.5899292168928274e-10,2.2233018927970585e-08,0.000832904242950367,1.1013087728209274e-05,2.0374080793938148e-06,0.0018252583424101046,3.618714960825863e-09,5.1046377510306167e-11,4.3250324499587734e-07,8.25057761173384e-05,6.0706724943362735e-06,0.00010489495129648007,2.386714290599289e-07,2.7701300433887735e-07,0.00023695920764032214,7.366748642185932e-06,0.00024119693477218026,4.674798914389322e-05,0.00031873276839976066,0.00012652641486789578,4.928692198574401e-11
6.677025603965735e-06,0.4538195894983887,3.76,0.0,0.14661231103558767,0.90358711346993,0.11265322525062967,0.004179476018456519,0.0034417359481868025,0.0443111238052027,0.07182147553345905,1.4315696444583698e-09,0.2996604218026277,1.3271369887057561e-05,0.00037582650329568047,0.027541606797061306,0.004459610973750279,0.00047895202649135034,0.0014332267215658935,0.012709013403593837,0.3457647958077452,0.001346798485402659,0.00028296157508343083,0.003570094888380827,0.0046641315347415325,0.0012189689627235155,0.000709994511061736,0.0058559069824715105,1.6973976433918542e-06,0.012851388207793565,4.115647115381205e-08,0.0037705000212639437,0.0007052216424459705,0.002957986903452029,9.111264241864768e-06,2.1192066347860475e-06,0.006646892463710149,0.006876674339878465,0.006356188719899695,0.0018600082852952779,7.889424868235651e-09,3.1334620371455594e-09,0.002994920213084339,0.00018531053569079394,1.6620528988261544e-06,6.337167963685377e-06,2.9216713143432604e-06,0.0004543700982645174,6.87698774848174e-06,1.5891920592030776e-10,2.2183415785528324e-08,0.0008511458699859978,1.121038504925361e-05,2.0618494470959017e-06,0.0018579304335915345,3.6916278963752658e-09,5.119308953428166e-11,4.3743585339939427e-07,8.194258860771442e-05,6.103312924469492e-06,0.00010680420439017588,2.4136863840423396e-07,2.7837395691371787e-07,0.00024273293154020674,7.355308000145682e-06,0.0002453587158599498,4.759170028825554e-05,0.0003246554935190769,0.00012655657464098375,5.0293900037259935e-11
6.697919020443311e-06,0.45397505272731936,3.76,0.0,0.1447090966399836,0.9025829667957683,0.11363190262153001,0.004250806485739906,0.003402235867486458,0.04428779937413499,0.07221376716234604,1.3987860207673936e-09,0.3009420332537445,1.2998168426574047e-05,0.0003750405895365278,0.028098751833377168,0.0044569805934940535,0.00048300090039524505,0.0014115956597708132,0.012537765445729598,0.34676335482367304,0.001329170705719013,0.00028028119791677065,0.0036184318120357295,0.004721204969851662,0.0012124095004112882,0.0007050780400046817,0.005864710569652531,1.669418179362537e-06,0.013096684828053385,4.1159669301774344e-08,0.0038173685479984823,0.0006999994669042879,0.0029693608740396205,9.2761994537565e-06,2.1244030700613873e-06,0.0067472437060805725,0.00699392874224017,0.0064082321855871045,0.0019189869698358452,7.97827687280444e-09,3.095792125431007e-09,0.003071187780568462,0.0001923547760616811,1.677781331519363e-06,6.385724234131737e-06,2.947601282566986e-06,0.00046471693493819105,6.947177641090415e-06,1.587538993654653e-10,2.2122908539631164e-08,0.0008693933215966341,1.140009597069373e-05,2.084724771053242e-06,0.0018902579995666551,3.763964710471305e-09,5.131696885881123e-11,4.4210344905749536e-07,8.137309316988695e-05,6.1310487363705846e-06,0.00010868036687602424,2.4398580663457166e-07,2.7956370734248453e-07,0.00024858161911959587,7.339501662302906e-06,0.0002494430012606865,4.843117891134173e-05,0.00033059996116150043,0.00012651942127919825,5.129937678885961e-11
6.718812436920886e-06,0.45412743767591734,3.76,0.0,0.1428511499754179,0.9015896559393737,0.11459614640991869,0.0043219615516958115,0.0033622931263419683,0.0442650535721276,0.07260370792912955,1.3661996755847048e-09,0.30219242100600374,1.2725019968058492e-05,0.0003741435867457944,0.02865668187624722,0.00445423671937517,0.0004869998375497304,0.0013900029065031696,0.012366260158033299,0.3477244172317288,0.0013114398617862836,0.00027756647799685947,0.0036665763347604233,0.004777728981472032,0.0012054388638252696,0.0006999319385738402,0.005871059507500095,1.6415851506374296e-06,0.01334072083428775,4.114627001254942e-08,0.003863448609469916,0.0006945593510246682,0.0029794070029150617,9.439700083324158e-06,2.1286669343644717e-06,0.006846828686134526,0.007110524186124412,0.00645857615510727,0.0019786016882202694,8.06399550138516e-09,3.0578490984146896e-09,0.003147718164203385,0.00019950565666792516,1.6927561469051367e-06,6.432429610202933e-06,2.971544097945577e-06,0.0004750074562265547,7.012080208524826e-06,1.5849995317634794e-10,2.2051942837244296e-08,0.0008876368902949566,1.1581996706716154e-05,2.1060274710436858e-06,0.0019222292101137533,3.835688380031955e-09,5.1418349447478195e-11,4.4650437060374386e-07,8.079773794595938e-05,6.153977909919529e-06,0.00011052197252301642,2.4652268952701863e-07,2.8058539595313084e-07,0.00025450322691550434,7.3194839439006e-06,0.0002534478355701744,4.9266026664442077e-05,0.0003365625494395835,0.00012641683582617232,5.230284551912609e-11
6.739705853398462e-06,0.45427680426538547,3.76,0.0,0.14103752430216204,0.9006073006045785,0.11554598139499253,0.00439291925188089,0.003321973827387738,0.044242893067777886,0.07299117237929723,1.3338560694986008e-09,0.303412263767559,1.2452373300279708e-05,0.0003731386449400636,0.02921515652747337,0.004451382636717365,0.0004909487764833852,0.0013684717063493282,0.012194692243824726,0.34864913742528997,0.001293631725135475,0.0002748210958360226,0.0037145104535634167,0.004833690890460538,0.0011980787951817538,0.0006945715674092387,0.005875003051886055,1.6139244452198016e-06,0.013583394637040147,4.1116691744790334e-08,0.003908730500526523,0.0006889166209054617,0.0029881403539204574,9.601677039203978e-06,2.1320132174453776e-06,0.006945611374419502,0.007226424618289606,0.006507225191907753,0.0020388205138902452,8.146613600173654e-09,3.019689698804609e-09,0.003224469811655547,0.00020675889017249784,1.7069708559308955e-06,6.477289847919422e-06,2.993530198936095e-06,0.00048523549618082796,7.0717193163894545e-06,1.5816043862345705e-10,2.197097132871586e-08,0.0009058671489800169,1.1755894002437755e-05,2.125756065005498e-06,0.0019538334011857355,3.906764508464193e-09,5.1497595424941426e-11,4.506377206783618e-07,8.021696218323816e-05,6.172210244917496e-06,0.00011232765674926762,2.4897919594733667e-07,2.814424891627974e-07,0.00026049566124814247,7.295414389554785e-06,0.00025737150936482094,5.009586287994288e-05,0.00034253970970764746,0.00012625079047808274,5.3303816992483784e-11
6.760599269876038e-06,0.45442321250893847,3.76,0.0,0.13926726975886802,0.8996360035168648,0.11648144803995608,0.004463658744670707,0.003281341641736955,0.04422132327918132,0.07337604311125064,1.3017973071933373e-09,0.30460223945290094,1.2180651377174338e-05,0.0003720290188258988,0.029773940907572814,0.004448421351286284,0.0004948476678974955,0.001347023944541731,0.012023246925589398,0.3495386551412522,0.0012757708847689286,0.00027204862939149166,0.0037622169422795093,0.004889079196524494,0.001190350996799918,0.000689012043455039,0.005876593131133838,1.5864601777954584e-06,0.013824610384897525,4.1071367069808107e-08,0.003953205944148233,0.0006830863238206169,0.002995577897999636,9.762046001070346e-06,2.1344580706188183e-06,0.007043557254739491,0.007341596422396607,0.006554186232339355,0.002099611292367453,8.226171250781933e-09,2.9813682378438913e-09,0.0033014020117040285,0.0002141101171530614,1.7204207641235027e-06,6.5203129501999614e-06,3.013595258575878e-06,0.0004953952620371868,7.126134827957104e-06,1.5773852758192135e-10,2.1880451531389285e-08,0.0009240749640335302,1.1921624859113724e-05,2.1439139366693564e-06,0.0019850610387016935,3.977161294788023e-09,5.155509881460366e-11,4.5450333778035735e-07,7.96311962605281e-05,6.185866148818688e-06,0.00011409615672077286,2.5135538009042454e-07,2.821387484403037e-07,0.0002665567840298139,7.2674568451914925e-06,0.00026121255218928706,5.0920324638087104e-05,0.00034852797295821384,0.00012602333687339247,5.430181996759883e-11
