Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381),S(2727),S(5643),S(5886)
1.3003445623225378e-17,0.24169503188981156,3.76,0.0,0.711955765904868,0.9999999999999998,5.019046469201034e-37,9.608846513633204e-16,9.191760844123937e-28,3.2062989990446156e-13,3.206298999044688e-13,2.0473061716022628e-29,1.7142814940617524e-19,9.022028061884666e-28,6.250140348124758e-37,8.140187353319617e-37,2.3095786266362247e-16,2.8019822025601506e-29,1.0498990968688682e-16,1.9082472437522364e-21,4.25297971152171e-25,1.25969860390861e-16,1.2575007402018572e-29,5.586689575721669e-29,7.258159436803907e-38,8.310823278484182e-23,8.157317172495954e-34,2.6326986741172415e-43,7.681800783161495e-28,1.172872110399345e-40,2.827776593144008e-56,4.408182433760362e-29,4.664046429332503e-34,4.993171155816545e-44,1.3740730544549585e-48,2.367693226434409e-55,2.4788286705275745e-16,8.189907648356154e-28,2.4788286704878435e-16,2.8866692963162785e-32,3.158418367465358e-54,9.518771131409073e-32,4.5639214041851635e-18,1.5134436263774403e-42,3.6418028396178615e-58,8.846465740333446e-30,3.6438736075548553e-41,1.0271598033159568e-42,1.0002397681643953e-44,3.3624827452100705e-57,1.5523904576694672e-51,9.459252748797025e-37,2.6520453413017553e-43,8.007669164478503e-44,6.468267126772749e-46,3.604474614809621e-61,2.199688559673223e-59,2.5976688180902184e-66,2.166654838278789e-18,1.1717559033672494e-41,5.563048905674644e-58,1.7956001934819244e-46,3.2031909909175895e-50,2.629428278076556e-29,4.5639213921207655e-18,8.928365484371698e-43,9.608846513581362e-16,1.6094542435977142e-30,1.148649826797721e-26,1.2961735273688395e-41,3.486214472572561e-40,2.2685359880386285e-35,2.1666548320235682e-18,3.239794243418438e-57,1.6414221152747078e-33,2.76559537102969e-57,1.3046271574579162e-58,4.816828418668168e-43,3.337765973421136e-61,1.8975644522758574e-56,1.2261984157664887e-28,8.69232549145189e-49,2.6715276763776255e-43,1.4367593043580516e-62,2.759619618726016e-56,4.6522119689059085e-55,6.208193458142188e-69,2.52239182131256e-49,1.7142814541435039e-19,8.957813749990776e-63,3.5051093750452784e-60,3.5134967597293737e-54,2.1139271154144442e-32,3.668769489822134e-58,3.855400330401045e-57,3.3822404953488723e-59,8.045947938373496e-57,2.3081868623421457e-58,1.6312219985888963e-58
2.601818876654044e-17,0.2416950318898258,3.76,0.0,0.7119557659045456,0.9999999999999996,4.018288995755514e-36,1.9226041286715904e-15,3.679099819329141e-27,6.415383661857094e-13,6.415383661857383e-13,8.194559583474124e-29,3.430052390639564e-19,3.6111624315887266e-27,5.003912628598031e-36,6.51709943914934e-36,4.621163837772175e-16,1.1215230986809492e-28,2.100710352196029e-16,3.818987190454215e-21,1.7023002403227342e-24,2.520491642101599e-16,5.0332801096489395e-29,2.23613178069735e-28,5.8109408189274204e-37,1.6628868872800697e-22,3.265052680252087e-33,2.107759704748525e-42,3.074722231611076e-27,9.3901084333265e-40,4.528126773455855e-55,1.7644217760944747e-28,1.866834059166822e-33,3.99757299007542e-43,1.1000939371224244e-47,3.7913940278690116e-54,4.959810971495306e-16,3.278097410852765e-27,4.959810971336276e-16,1.1554200343183392e-31,5.0575842777501e-53,3.809989045258254e-31,9.131807988850385e-18,1.2119823550915696e-41,5.831631452832308e-57,3.540891745977677e-29,2.917330894668641e-40,8.225609521773251e-42,8.010030651589408e-44,2.894898469397643e-56,1.2428562903030905e-50,7.573160559955527e-36,2.1237871765120752e-42,6.412629835921705e-43,5.178546664308822e-45,5.771855646851857e-60,3.522367597417977e-58,4.1596555502596955e-65,4.33519208608756e-18,9.381579181527843e-41,8.908136595968062e-57,1.4379369047574362e-45,2.5645021196684216e-49,1.0524565597504574e-28,9.13180794056135e-18,7.149933668762445e-42,1.92260412865084e-15,6.442011333348759e-30,4.597592754790491e-26,1.037727044638017e-40,2.7910913027149395e-39,1.8162080823527585e-34,4.335192061050372e-18,5.189703594658704e-56,6.569966116039908e-33,4.430101967288248e-56,2.089834363001594e-57,3.857369314281782e-42,5.346784997285016e-60,3.0396364006369256e-55,4.907989224075319e-28,6.959146203484489e-48,2.1393887072367285e-42,4.603305956387099e-61,4.420529891249647e-55,7.452201592125305e-54,1.989011393913684e-67,4.0391131561814383e-48,3.4300522308625364e-19,1.4349283954912717e-61,5.614703532762561e-59,5.627700911091363e-53,8.461217348317026e-32,5.876862465558151e-57,6.175819320297381e-56,5.4178822320740336e-58,1.2888498337772945e-55,3.697396841299233e-57,2.612992459427912e-57
5.204767505317056e-17,0.24169503188985425,3.76,0.0,0.7119557659039009,0.9999999999999991,3.215852477112865e-35,3.846043083317528e-15,1.4721191844224353e-26,1.2833552987476225e-12,1.283355298747738e-12,3.2788907946256256e-28,6.861594238037501e-19,1.4449353470969294e-26,4.0046508895704804e-35,5.215660189419615e-35,9.244334260389695e-16,4.487553246375928e-28,4.2023328505651565e-16,7.642972568965194e-21,6.811418287740255e-24,5.042077706120989e-16,2.0139676648235482e-28,8.947439956056272e-28,4.65051871519459e-36,3.326496543888654e-22,1.3064463273318005e-32,1.6868483101099904e-41,1.2302893803864818e-26,7.514940569236772e-39,7.247951451610749e-54,7.059985346910891e-28,7.469767915483669e-33,3.1992733418598713e-42,8.804094880083714e-47,6.068699538442635e-53,9.92177557334235e-16,1.3116659562859212e-26,9.92177557270602e-16,4.623185366132739e-31,8.095427852264424e-52,1.5244918356162943e-30,1.8267581161644602e-17,9.700771049876904e-41,9.33441452188366e-56,1.4168179163674553e-28,2.3347578932055402e-39,6.583822240524038e-41,6.411271355640162e-43,2.6415102434253497e-55,9.946627685405228e-50,6.060840858613677e-35,1.699890523138512e-41,5.132702938716531e-42,4.144411164789686e-44,9.238727865118137e-59,5.638081824253839e-57,6.658160811144138e-64,8.672266577873886e-18,7.50827744062226e-40,1.4258852685783023e-55,1.1509330539966122e-44,2.0523837407751135e-48,4.211197125027951e-28,1.826758096842557e-17,5.722844933129791e-41,3.846043083234497e-15,2.57764364429338e-29,1.8396359499071803e-25,8.304971721980576e-40,2.2337212429878654e-38,1.4535183284273872e-33,8.672266477692528e-18,8.308355832418785e-55,2.628842212492463e-32,7.092284893116765e-55,3.3456850298420133e-56,3.0874587983312805e-41,8.56029398755281e-59,4.866246704765464e-54,1.9638349814011796e-27,5.569432796572253e-47,1.712377849858614e-41,1.4739667565030157e-59,7.076961479368007e-54,1.1930457002370427e-52,6.368662216798367e-66,6.465210890694476e-47,6.861593598721245e-19,2.2972534751972121e-60,8.988756679460814e-58,9.009209105552006e-52,3.3855889307647143e-31,9.40844855573726e-56,9.887057717178323e-55,8.673652052766068e-57,2.0633590533790584e-54,5.9192754833939365e-56,4.183219126235054e-56
1.041066476264308e-16,0.24169503188991118,3.76,0.0,0.7119557659026114,0.9999999999999982,2.5731706468521832e-34,7.692920992726986e-15,5.889435578152078e-26,2.566989163869119e-12,2.5669891638695813e-12,1.3117694826772703e-27,1.3724678149802862e-18,5.780682263956973e-26,3.2043291509207548e-34,4.17332052632131e-34,1.849067510700723e-15,1.7953135106017186e-27,8.405577798162633e-16,1.5300965266287168e-20,2.725010830178639e-23,1.0085249784693428e-15,8.057182123239781e-28,3.5795587141322044e-27,3.7211215429607025e-35,6.6537180081038815e-22,5.226635715434116e-32,1.3497348674830313e-40,4.921958530859386e-26,6.013094200686077e-38,1.1599081046482988e-52,2.8244538387905543e-27,2.988393580148783e-32,2.559904764181957e-41,7.044613510771012e-46,9.711894933143977e-52,1.9845704776682776e-15,5.247517930589772e-26,1.984570477413704e-15,1.8495753698900478e-30,1.295531787779752e-50,6.0989595795230876e-30,3.6539127521088164e-17,7.762582193362508e-40,1.4938122632948015e-54,5.668194205628377e-28,1.8681636472530755e-38,5.268392857746342e-40,5.1303165290599626e-42,2.633246677230072e-54,7.958813499242217e-49,4.8496107798772395e-34,1.3602568154882228e-40,4.107202230738958e-41,3.3161585604496157e-43,1.478497222218831e-57,9.022765680127496e-56,1.0655234508177558e-62,1.7346415546121696e-17,6.007827833046001e-39,2.2818911357089262e-54,9.209807850377778e-44,1.64222304706207e-47,1.6847530649979414e-27,3.653912674808621e-17,4.579435540956584e-40,7.692920992394812e-15,1.031225303887112e-28,7.359741569014527e-25,6.645241594478231e-39,1.7873162646285598e-37,1.1630353106902421e-32,1.734641514533103e-17,1.3297236817001549e-53,1.0517080556080445e-31,1.1350952853282453e-53,5.354669544782576e-55,2.470592452531133e-40,1.370193305668074e-57,7.788258205650553e-53,7.856618670700669e-27,4.456393720567471e-46,1.370248852715825e-40,4.7181482718339946e-58,1.1326430872496881e-52,1.9094280453543592e-51,2.0385841751800183e-64,1.0346440335419435e-45,1.3724675592121319e-18,3.6767791004918373e-59,1.4386212168907978e-56,1.441864575610459e-50,1.3544559220724346e-30,1.505789402079747e-54,1.5823891319175328e-53,1.3881874518171215e-55,3.302334264111992e-53,9.473594086645044e-55,6.695095516978854e-55
2.082245927729513e-16,0.24169503189002498,3.76,0.0,0.7119557659000326,0.9999999999999963,2.058732082120845e-33,1.538667681201625e-14,2.3559661654421043e-25,5.1342568941027905e-12,5.134256894104641e-12,5.247502228124826e-27,2.7450846841213324e-18,2.3124610882028077e-25,2.5637067137725683e-33,3.338973325194419e-33,3.698335680577231e-15,7.181838508927188e-27,1.681206749679447e-15,3.065703842110674e-20,1.0900930306996715e-22,2.0171593743972925e-15,3.2231351889443472e-27,1.4319401059495456e-26,2.977179886180614e-34,1.330816954066205e-21,2.090824199091373e-31,1.0798903064707523e-39,1.9689435613946646e-25,4.810932063142616e-37,1.8560414470813142e-51,1.1298734709009157e-26,1.1954547289075333e-31,2.0481182794562572e-40,5.636225856695355e-45,1.5540612320168203e-50,3.969356318194896e-15,2.0991780054117325e-25,3.9693563171765194e-15,7.398905047599186e-30,2.0730609921315917e-49,2.4397820218703553e-29,7.308222029539575e-17,6.210851975870254e-39,2.390349293793891e-53,2.2674621816622535e-27,1.4946738422526938e-37,4.215249802057421e-39,4.1047736942927337e-41,2.9382952103583765e-53,6.36765553685229e-48,3.880084591585291e-33,1.088343228173778e-39,3.2861777838366765e-40,2.653178663894277e-42,2.3658361402752295e-56,1.4437891061140804e-54,1.7050139998705014e-61,3.469471342131791e-17,4.806744634612645e-38,3.651430779178132e-53,7.368797726737001e-43,1.3139099444349769e-46,6.739560718809959e-27,7.308221720313634e-17,3.664012506500583e-39,1.5386676810687443e-14,4.125236932368992e-28,2.9441361207695797e-24,5.316701898390863e-38,1.429988602135433e-36,9.305162863581943e-32,3.469471181802481e-17,2.127868029616271e-52,4.207174532145506e-31,1.8164157968544966e-52,8.568771707006891e-54,1.976724033895004e-39,2.193101868626992e-56,1.2463024098042323e-51,3.1429032190425773e-26,3.5654555563232976e-45,1.0963373034245091e-39,1.510040205478329e-56,1.8124925446415386e-51,3.055528843049046e-50,6.524448708697605e-63,1.6555982316194688e-44,2.7450836609652732e-18,5.884037552948594e-58,2.302135013416793e-55,2.307296246027398e-49,5.418263779848836e-30,2.4096132102399456e-53,2.532190595964376e-52,2.2214216831428865e-54,5.284502799686215e-52,1.515995349083744e-53,1.071370685329729e-53
4.164604830659923e-16,0.24169503189025265,3.76,0.0,0.711955765894875,0.9999999999999927,1.6470640200395277e-32,3.077418845247615e-14,9.42424976326556e-25,1.0268792354532852e-11,1.026879235454025e-11,2.0990841036574052e-26,5.4903187695567536e-18,9.250220684289666e-25,2.0510627195589612e-32,2.6713053011577317e-32,7.396872022542239e-15,2.872852301674051e-26,3.362504610780575e-15,6.152953576325243e-20,4.360549440726362e-22,4.034428087107042e-15,1.289306567919359e-26,5.727994197938917e-26,2.3818569649806924e-33,2.66171070233731e-21,8.36363519095264e-31,8.639530743992301e-39,7.876094041311014e-25,3.848928270401793e-36,2.9698163347017533e-50,4.5196776715724644e-26,4.7820135732854895e-31,1.6385724326612708e-39,4.509194633194575e-44,2.486624314978061e-49,7.938927998682274e-15,8.397053699532873e-25,7.938927994608602e-15,2.9596835995639953e-29,3.317063912131312e-48,9.759522309824937e-29,1.461684060656928e-16,4.968996062460749e-38,3.824774269435669e-52,9.070217564518906e-27,1.195796208312791e-36,3.372416340352749e-38,3.284028164200026e-40,3.6812057660432034e-52,5.094366549398945e-47,3.1042591739945994e-32,8.707296964919113e-39,2.6291086314088246e-39,2.1226435621970727e-41,3.7855301240317514e-55,2.310179208808577e-53,2.7281708876680707e-60,6.939130892651273e-17,3.845588606117889e-37,5.8426937179252966e-52,5.895441127042629e-42,1.051188675642346e-45,2.6959339750225923e-26,1.4616839369615224e-16,2.9313959329447477e-38,3.077418844716071e-14,1.650161919161441e-27,1.1777022864262294e-23,4.253569590023856e-37,1.1440449093168213e-35,7.4444787679967985e-31,6.939130251307971e-17,3.40483918497666e-51,1.6829382325263512e-30,2.9064744770228717e-51,1.3711207749206522e-52,1.581479063212493e-38,3.5107347166332314e-55,1.9942287098608805e-50,1.2572124264139925e-25,2.8525031648558377e-44,8.77124454913021e-39,4.832500923202444e-55,2.9001994894025094e-50,4.889201219254319e-49,2.0879800087646814e-61,2.6490898785935095e-43,5.4903146767645765e-18,9.416219398424013e-57,3.6837045546732755e-54,3.691924305113732e-48,2.1673930218917827e-29,3.855661302565728e-52,4.051799387633939e-51,3.554529590103335e-53,8.455819002287878e-51,2.4257687902092563e-52,1.714316737345225e-52
8.329322636520743e-16,0.24169503189070798,3.76,0.0,0.7119557658845596,0.9999999999999852,1.3176827575019588e-31,6.154921174092146e-14,3.7697779025556845e-24,2.0537863275243843e-11,2.0537863275273437e-11,8.3964896415965e-26,1.0980788329052392e-17,3.700163503621177e-24,1.6408890939056172e-31,2.1370946948007646e-31,1.479394471532022e-14,1.1491643012160485e-25,6.725100018481908e-15,1.2391593451200305e-19,1.74425517199084e-21,8.068965195941971e-15,5.157331438579973e-26,2.291244855032509e-25,1.9055307784427147e-32,5.32351196678448e-21,3.345520601818897e-30,6.911785709082148e-38,3.150501165787874e-24,3.0792155527748733e-35,4.751823678769211e-49,1.8079077553986617e-25,1.9128444071636243e-30,1.3108890989148654e-38,3.607441155456376e-43,3.978699667557216e-48,1.5878071357393576e-14,3.358889816101918e-24,1.587807134109854e-14,1.1838984464621215e-28,5.307429591760523e-47,3.9038860322797554e-28,2.9234077849301445e-16,3.975322605065847e-37,6.119861232954451e-51,3.628160655421475e-26,9.566597597295502e-36,2.6980233213003226e-37,2.6273078296600305e-39,5.073812392884677e-51,4.0755904293014885e-46,2.4835369101933964e-31,6.966058038884119e-38,2.1033534600684416e-38,1.6981549424448578e-40,6.057001466329181e-54,3.6963779806296906e-52,4.36521556243755e-59,1.3878449895611206e-16,3.076547951242688e-36,9.34889107894816e-51,4.71654983532499e-41,8.409882127007502e-45,1.0783955213626597e-25,2.923407290138489e-16,2.3451915787979408e-37,6.154921171965926e-14,6.600781975136265e-27,4.710904325883306e-23,3.4029462809390186e-36,9.152572007329335e-35,5.955716500288971e-30,1.3878447330186041e-16,5.447950034015579e-50,6.731889414178129e-30,4.650521771804961e-50,2.1939295127721473e-51,1.2652228682122958e-37,5.622233391112723e-54,3.1908817111856376e-49,5.028951879655892e-25,2.2820619902448033e-43,7.017203219356229e-38,1.5464597440963255e-53,4.640489977722841e-49,7.823005586422146e-48,6.681784474349111e-60,4.238645102703454e-42,1.0980771957539378e-17,1.5069939195341203e-55,5.894208231427432e-53,5.907278996009386e-47,8.669743018617974e-29,6.169282257300659e-51,6.483114647740139e-50,5.687443167069645e-52,1.3529802332551233e-49,3.8813709948574957e-51,2.743003483776838e-51
1.6658758248242382e-15,0.24169503189161856,3.76,0.0,0.7119557658639287,0.9999999999999705,1.05415914099352e-30,1.2309925834791408e-13,1.507927541076329e-23,4.1076005116069295e-11,4.1076005116187685e-11,3.3586159416970498e-25,2.1961733002634694e-17,1.4800804173791254e-23,1.3127268071191439e-30,1.7096956114520937e-30,2.9588090136268085e-14,4.596703970449899e-25,1.34502895758812e-14,2.5125434774280557e-19,6.977090931859965e-21,1.6138038147273772e-14,2.0629537532792781e-25,9.165077134263734e-25,1.5244426781164143e-31,1.0647169574235279e-20,1.338220622184893e-29,5.529489481890267e-37,1.2602128474628414e-23,2.4634014356663047e-34,7.603003998899008e-48,7.231703823957835e-25,7.65145595005972e-30,1.04872378571988e-37,2.885986892348969e-42,6.365999073638491e-47,3.175635806576237e-14,1.3435695934162004e-23,3.175635800058157e-14,4.735649320373203e-28,8.49197087324734e-46,1.5615684446996179e-27,5.846855268945679e-16,3.180308320542558e-36,9.792116144159038e-50,1.4512788768034857e-25,7.653368269967365e-35,2.1584605922430843e-36,2.1018829631646292e-38,7.465165648172163e-50,3.2605117626560226e-45,1.9869661071002588e-30,5.572934626287121e-37,1.6827093763161438e-37,1.358539733932631e-39,9.691323117259431e-53,5.914271151069807e-51,6.984533329904003e-58,2.775708750921495e-16,2.461269035722244e-35,1.4959514780174982e-49,3.773375844015384e-40,6.7282625315787e-44,4.313625896255019e-25,5.846853289759189e-16,1.8761839309941125e-36,1.2309925826286448e-13,2.6403396529293724e-26,1.8843803683480476e-22,2.722405073910259e-35,7.322137286644314e-34,4.764617141403789e-29,2.775707724741186e-16,8.716908519641692e-49,2.6927827765682674e-29,7.440949692596934e-49,3.510532010249217e-50,1.0121936330424201e-36,9.011269155149618e-53,5.1055029995541146e-48,2.011601102512152e-24,1.825679726243856e-42,5.613828208312502e-37,4.948765555095636e-52,7.424925893722241e-48,1.2517034467991212e-46,2.138209606559393e-58,6.781897610317431e-41,2.1961667515826638e-17,2.4123351436953767e-54,9.431118292249597e-52,9.451806007592673e-46,3.4679281203819773e-28,9.871031053336662e-50,1.037317216820994e-48,9.100039798900612e-51,2.1648078212942103e-48,6.210306144604665e-50,4.388875858248083e-50
3.3317629471685658e-15,0.24169503189343977,3.76,0.0,0.7119557658226671,0.9999999999999408,8.43332996003759e-30,2.461993516823075e-13,6.031749168289307e-23,8.215228879533409e-11,8.215228879580767e-11,1.3434419453253927e-24,4.392364456889814e-17,5.920351460036458e-23,1.0501876017079955e-29,1.36776390952599e-29,5.917638111973132e-14,1.8386909446000297e-24,2.690066365866875e-14,5.161936329413329e-19,2.790849983078151e-20,3.227617898458693e-14,8.25185852322069e-25,3.666053085884729e-24,1.2195613207461797e-30,2.129470515885561e-20,5.352899861790309e-29,4.423610300665447e-36,5.040873521710421e-23,1.9707324555492953e-33,1.216484993488403e-46,2.8926956326566793e-24,3.060598336399739e-29,8.389841037399215e-37,2.3088027619104165e-41,1.0185658981727429e-45,6.351293144628471e-14,5.374305704505513e-23,6.351293118556021e-14,1.894275251755336e-27,1.3587161527954767e-44,6.246290722368758e-27,1.1693750378853152e-15,2.544266645076556e-35,1.5668169161902582e-48,5.805143845261083e-25,6.122729122811578e-34,1.7267945840576987e-35,1.681525177780158e-37,1.1421852502127423e-48,2.6084260464141746e-44,1.5897631164717392e-29,4.458382990658212e-36,1.3461781218443867e-36,1.0868376874831538e-38,1.550620770106728e-51,9.462865775710224e-50,1.1175643159869062e-56,5.551436116715806e-16,1.9690272549761464e-34,2.393889216129422e-48,3.018846587786336e-39,5.383085149084592e-43,1.725459078867187e-24,1.1693742462069058e-15,1.500960587306172e-35,2.4619935134210714e-13,1.0561412361208204e-25,7.537555563861878e-22,2.177962167063083e-34,5.8577330402873254e-33,3.811696163563779e-28,5.551432011975263e-16,1.3947276697340357e-47,1.077118283902134e-28,1.1905562653741316e-47,5.617481513131054e-49,8.097602277475983e-36,1.4467865445213894e-51,8.168877455553876e-47,8.046444436871803e-24,1.460565995409116e-41,4.491060979563726e-36,1.5836196001541018e-50,1.1880011905289376e-46,2.0027431147440996e-45,6.842324925200578e-57,1.0851038636932992e-39,4.3923382619614894e-17,3.8632947479743807e-53,1.5090610629752016e-50,1.5123015784033534e-44,1.3871748119085937e-27,1.579379355826636e-48,1.6597227179155942e-47,1.4560085289586112e-49,3.4637243703595113e-47,9.936579254072176e-49,7.022234943305958e-49
6.6635371918572215e-15,0.24169503189708222,3.76,0.0,0.7119557657401439,0.9999999999998817,6.746694847789692e-29,4.923995388327262e-13,2.412712463114984e-22,1.643048561443193e-10,1.643048561462136e-10,5.373691333312091e-24,8.78475565836982e-17,2.368146348951718e-22,8.401524528569459e-29,1.0942132606833758e-28,1.1835296365292762e-13,7.354782517372328e-24,5.3801391696219306e-14,1.0871220047158598e-18,1.11634236449816e-19,6.455244039782564e-14,3.3007530346770995e-24,1.4664278322097273e-23,9.756518576034664e-30,4.259065825091373e-20,2.1411575073921286e-28,3.5388866852955933e-35,2.016351730630942e-22,1.576590022557336e-32,1.946371359240723e-45,1.1570807077125968e-23,1.224242759485906e-28,6.711894290687654e-36,1.847046965953687e-40,1.6297092435062802e-44,1.270260780624684e-13,2.1497277453970647e-22,1.2702607701956787e-13,7.577167387541026e-27,2.173927714182562e-43,2.4985107816265315e-26,2.3387541166173708e-15,2.0354211417779305e-34,2.5071338261116056e-47,2.322062492644224e-24,4.8981945886202474e-33,1.3814610489651233e-34,1.34523426893237e-36,1.7856851408223212e-47,2.0867488814077942e-43,1.2721035402423512e-28,3.5667205264917276e-35,1.0769467096574029e-35,8.694718514304196e-38,2.4809985999680684e-50,1.5140543038772512e-48,1.788210600044779e-55,1.1102890220598792e-15,1.5752262248330113e-33,3.8313601524857803e-47,2.4152820703215153e-38,4.307190018996867e-42,6.901853421560176e-24,2.338750949897391e-15,1.200775727237168e-34,4.923995374719217e-13,4.22457571320746e-25,3.0150264951069887e-21,1.7424151977119655e-33,4.6861818582231617e-32,3.0493337095645114e-27,1.1102873801607403e-15,2.2316052501860813e-46,4.308481650752868e-28,1.9048778792269967e-46,8.989864942978584e-48,6.478090081400609e-35,2.3307742642224336e-50,1.307025836198788e-45,3.218585240404938e-23,1.1684779395188112e-40,3.592803605336354e-35,5.067603060739645e-49,1.9008177607402054e-45,3.2044016469243734e-44,2.1895478224958657e-55,1.7361504120240942e-38,8.784650877815104e-17,6.192574789568941e-52,2.4147277184023304e-49,2.4196921327020493e-43,5.548685424420273e-27,2.527018580995742e-47,2.65556871688364e-46,2.329588823909359e-48,5.541985429695588e-46,1.589859635935967e-47,1.1235530261363697e-47
1.3327085681234532e-14,0.241695031904367,3.76,0.0,0.7119557655750974,0.9999999999997633,5.397381265110541e-28,9.847999150600933e-13,9.650915403939985e-22,3.286099908041121e-10,3.2860999081168935e-10,2.149407178441289e-23,1.756957361894136e-16,9.472595380253014e-22,6.721227654069128e-28,8.753701256272314e-28,2.367061309843978e-13,2.9419167756198753e-23,1.0760276725937943e-13,2.3931776852137926e-18,4.465371394089389e-19,1.291048821788661e-13,1.3203038775846765e-23,5.865741735789712e-23,7.805224940000051e-29,8.518609567783003e-20,8.56457786003172e-28,2.831094260213612e-34,8.065394730999593e-22,1.2612728977706573e-31,3.114164508382965e-44,4.628324812391339e-23,4.896979757329727e-28,5.36952587331615e-35,1.4776386068499548e-39,2.6075345366974905e-43,2.5405237071539196e-13,8.598921888106573e-22,2.540523665437847e-13,3.0309084977345486e-26,3.478209742290568e-42,9.993960944573957e-26,4.677512501083729e-15,1.628339772082142e-33,4.012120628515973e-46,9.288254175014956e-24,3.918556167202758e-32,1.1052028915907532e-33,1.0762036318721247e-35,2.8235898406469717e-46,1.6694045468731087e-42,1.0181471661046216e-27,2.8533821036860597e-34,8.615589947604247e-35,6.955771078529657e-37,3.969596008673326e-49,2.422461830763357e-47,2.861467940187514e-54,2.2205795917543067e-15,1.260182124653031e-32,6.133786728619346e-46,1.932541871329113e-37,3.4468918107638994e-41,2.7607445221039576e-23,4.677499834201372e-15,9.60626493306652e-34,9.847999096168676e-13,1.6898324540728708e-24,1.2060094131236164e-20,1.3939986964679242e-32,3.7489214837154594e-31,2.439418958014525e-26,2.2205730241594355e-15,3.5706752078354035e-45,1.7233928981918255e-27,3.047744981657478e-45,1.438974842634128e-46,5.182454527593183e-34,3.780144166796166e-49,2.0912445110699944e-44,1.2874351575140394e-22,9.34818421509491e-40,2.8741535472895525e-34,1.621634278095448e-47,3.0413384388692734e-44,5.1270482325523714e-43,7.006528318749068e-54,2.7777769514913015e-37,1.756915449158993e-16,9.944222596006726e-51,3.864274563268081e-48,3.87151354122188e-42,2.2194546447520653e-26,4.043239344504658e-46,4.24892058188736e-45,3.7272373004027773e-47,8.867200883324196e-45,2.5437803462320558e-46,1.797657989286796e-46
2.6654182659989155e-14,0.24169503191893674,3.76,0.0,0.7119557652450045,0.9999999999995266,4.3179360227501285e-27,1.969600675220943e-12,3.860411239699471e-21,6.572202599709871e-10,6.572202600012959e-10,8.597057529073952e-23,3.5139351808148464e-16,3.789038912639433e-21,5.376983008120258e-27,7.002937695115833e-27,4.734124747076327e-13,1.176767480680395e-22,2.152051963391925e-13,5.662082645528572e-18,1.7861466997116545e-18,2.5820944156010713e-13,5.2812267461165524e-23,2.3463165445912405e-22,6.244182183865172e-28,1.703911239149469e-19,3.42578287525641e-27,2.2648462280998073e-33,3.2261419858527302e-21,1.009017480470271e-30,4.982556404069505e-43,1.8513279790613513e-22,1.958795143032885e-27,4.295627846465801e-34,1.1821099095427046e-38,4.172044503761859e-42,5.081049537034636e-13,3.439570920000641e-21,5.081049370170262e-13,1.2123943209228573e-25,5.564883614347524e-41,3.9975110093433687e-25,9.35503017802542e-15,1.3026725265200656e-32,6.421638518698316e-45,3.715297947183271e-23,3.134838700554253e-31,8.842141724548955e-33,8.609862977781438e-35,4.4907554660519133e-45,1.3355293740861188e-41,8.152588105989193e-27,2.2827080021813162e-33,6.892477540764172e-34,5.564598509286572e-36,6.351332868875183e-48,3.8758495154772844e-46,4.57939692250842e-53,4.441159726815163e-15,1.0081451599493336e-31,9.825588926515929e-45,1.54653485189104e-36,2.7593312652244225e-40,1.1042982253442423e-22,9.354979510573138e-15,7.685083728303885e-33,1.969600653448028e-12,6.759334274230239e-24,4.8240189720819695e-20,1.1153029344559663e-31,2.999092109356854e-30,1.9514540127850455e-25,4.441133456499263e-15,5.713402645290297e-44,6.893560347476265e-27,4.876184573688636e-44,2.3042605511455773e-45,4.145923261531426e-33,6.211106846609542e-48,3.3459899754164264e-43,5.149739298519051e-22,7.479107877589454e-39,2.2991730907465774e-33,5.189219250753249e-46,4.866220997271094e-43,8.203267143774442e-42,2.2420653529661404e-52,4.444228673302318e-36,3.513767526087952e-16,1.6026231506459188e-49,6.185093948691508e-47,6.194421586935901e-41,8.877645449637475e-26,6.469191683963166e-45,6.798283807399974e-44,5.96322398338747e-46,1.4187550516045423e-43,4.0700504627812586e-45,2.8761570627966434e-45
