Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729)
5.4019706095169276e-17,0.6417256944616837,3.76,0.0,0.580945350205272,1.0,2.9434907472851613e-37,4.49548013928047e-16,4.772912927128672e-28,2.8193584375534293e-13,2.819358437553453e-13,5.668567673400124e-30,3.1024675350486837e-28,3.0988190462664446e-28,3.358774275779361e-37,5.439153945991221e-37,1.020739885832943e-16,9.162010214282562e-30,4.8268402683034845e-17,1.0429664283621674e-21,2.8614887910114342e-25,5.3806628299386266e-17,4.044363833122797e-30,4.172643690075314e-29,3.407036829358086e-38,1.1297980407952651e-23,3.3658314609815227e-44,8.926254571937346e-46,3.0778217759385328e-28,6.766900181344382e-41,6.453775785165155e-59,2.7408673123861004e-29,5.482704502844932e-43,9.361049547868885e-53,1.5486116619769807e-49,3.6951044856725346e-64,1.734603454789185e-16,4.080961960737349e-28,1.7346034547667283e-16,9.256381474024904e-33,8.784097204393098e-55,2.1565495063177046e-32,1.2792991764625651e-18,4.920991129070412e-43,3.4204500223839153e-59,5.39148563721792e-30,9.308773493087937e-42,1.5384327534286095e-50,2.0272735873088243e-45,2.5274034751453055e-58,8.175108456258408e-53,6.323874111552124e-37,1.6283589181595232e-54,5.631861397194802e-45,6.435669796079215e-55,1.598649937022356e-70,2.673675206331284e-68,9.295834017404012e-76,5.663884171849884e-19,2.5202796749907977e-42,1.3594606461510852e-58,1.1123095157577722e-47,3.172652253605168e-51,5.387081542878444e-30,1.2792991711373577e-18,1.168991367693311e-44,4.495480139251253e-16,5.426328317342339e-31,5.010639496463495e-27,2.916591255984979e-42,8.7875978936702e-41,1.512874504348077e-35,5.663884151146909e-19,4.582106540069871e-58,2.668130092424707e-34,1.3276406069965594e-58,5.2670168695315e-88
1.0808634503664191e-16,0.6417256944617178,3.76,0.0,0.5809453502049892,0.9999999999999999,2.3565823861731114e-36,8.994865995505532e-16,1.9104090583799052e-27,5.641166361149817e-13,5.641166361149912e-13,2.2689041205012305e-29,1.2417958796745604e-27,1.2403351932507859e-27,2.689061696909691e-36,4.35463036842965e-36,2.0423666005048352e-16,3.667191774624781e-29,9.65787411437974e-17,2.0874027564347646e-21,1.1453412391942019e-24,1.0766000403875781e-16,1.6187995275023355e-29,1.670144909766437e-28,2.727701086135948e-37,2.2605787503763145e-23,2.6947137373388654e-43,7.146431312643215e-45,1.2319308054993173e-27,5.417634697580822e-40,1.033444995362792e-57,1.0970612128756523e-28,4.3901701625839036e-42,1.4992337569464488e-51,1.239830948909324e-48,1.1836292065282607e-62,3.47071394992315e-16,1.6334483136677276e-27,3.470713949833264e-16,3.704964950085528e-32,1.4065999475721787e-53,8.631817953570285e-32,2.559709821126935e-18,3.940783998361042e-42,5.47717925256793e-58,2.1579993127051423e-29,7.452712654773604e-41,2.4635088186592567e-49,1.6234631493622068e-44,2.3667926942476107e-57,6.5450575834605175e-52,5.062951688033862e-36,2.6082041962480856e-53,4.510056756941942e-44,1.0307130047997435e-53,5.120843392961536e-69,8.564412688304658e-67,2.9776699482210203e-74,1.1332689177502922e-18,2.01783503833395e-41,2.1769130239218373e-57,8.907512394432884e-47,2.5400547938234153e-50,2.1562365304871661e-29,2.559709799812226e-18,9.361412256385852e-44,8.99486599538859e-16,2.1719454689390127e-30,2.0055615953653447e-26,2.3350468593023225e-41,7.0354213998159805e-40,1.211219415856412e-34,1.1332689094637066e-18,7.339902798704193e-57,1.0679473679760133e-33,2.126696917942553e-57,3.376993386960466e-86
2.1621962291958719e-16,0.6417256944617857,3.76,0.0,0.5809453502044234,0.9999999999999997,1.885982154378549e-35,1.79936377081224e-15,7.644124900807499e-27,1.128478220833709e-12,1.1284782208337472e-12,9.078570104078786e-29,4.968803747870762e-27,4.962956377959358e-27,2.152066614645265e-35,3.4850277128875567e-35,4.0856200301297057e-16,1.4673543838118076e-28,1.9319941722433588e-16,4.177967428029626e-21,4.5828568111323895e-24,2.153667546703661e-16,6.477306715006423e-29,6.682755194843749e-28,2.182989870391833e-36,4.5221434387387913e-23,2.156590763649976e-42,5.719317172827198e-44,4.9293278191218894e-27,4.3357542678387976e-39,1.6541850346138012e-56,4.389673818180672e-28,3.513739503635774e-41,2.399947314596974e-50,9.922415644857788e-48,3.7895277829017e-61,6.94293494014428e-16,6.535920919566779e-27,6.942934939784624e-16,1.48246863636329e-31,2.251475674906542e-52,3.453851366201721e-31,5.120531112343064e-18,3.154224415958611e-41,8.767062434890442e-57,8.634808143970895e-29,5.964448610441052e-40,3.9432280258264477e-48,1.2994286587678e-43,2.4436950787330123e-56,5.238035247432088e-51,4.0519116293493286e-35,4.175391944615703e-52,3.609873352472116e-43,1.649945916630266e-52,1.6394965434887402e-67,2.74199705667101e-65,9.533354108220829e-73,2.2670299177167747e-18,1.614912828718632e-40,3.4844937292146444e-56,7.129644254216161e-46,2.0328220240017464e-49,8.627754745040694e-29,5.1205310270564654e-18,7.492924638109056e-43,1.799363770765446e-15,8.690610965983153e-30,8.024858637909924e-26,1.8687478635909314e-40,5.630475086600618e-39,9.693435188027136e-34,2.2670298845596397e-18,1.175067581093339e-55,4.2731805076523285e-33,3.404693606342803e-56,2.163833034078501e-84
4.3248617868547774e-16,0.6417256944619217,3.76,0.0,0.5809453502032917,0.9999999999999992,1.5090723212527617e-34,3.5991181134023085e-15,3.058147911278497e-26,2.257201390268963e-12,2.2572013902691156e-12,3.632017792463139e-28,1.9878472206785545e-26,1.9855057143344042e-26,1.7219802600709535e-34,2.788551599177722e-34,8.172126890503797e-16,5.870373019942686e-28,3.8644076602146664e-16,8.365864832892944e-21,1.8334411248078828e-23,4.3078025254504324e-16,2.5913444796620483e-28,2.6735373058664344e-27,1.746723564699525e-35,9.045285892394924e-23,1.725600583765483e-41,4.576322984712601e-43,1.9720520525436036e-26,3.4692621349158044e-38,2.6472346571727054e-55,1.756155348281349e-27,2.811633100036825e-40,3.840854598970061e-49,7.939440004486231e-47,1.2129552507998437e-59,1.3887376920399351e-15,2.614793961388204e-26,1.3887376918960489e-15,5.930840369505663e-31,3.603093184983729e-51,1.3817653184886407e-30,1.0242173702324878e-17,2.524018574156993e-40,1.4030181843105434e-55,3.4544854976239216e-28,4.7724704228935035e-39,6.310456226123202e-47,1.0398064166985186e-42,2.8347605026979625e-55,4.191224045119445e-50,3.2421634052990997e-34,6.68243980551375e-51,2.8886300366642336e-42,2.6405577275119485e-51,5.247711971617662e-66,8.776606333944719e-64,3.051444822540971e-71,4.53455191299324e-18,1.2921882315062156e-39,5.5763730162150545e-55,5.70519840002962e-45,1.626576420942017e-48,3.451663699622979e-28,1.0242173361122953e-17,5.995858740248815e-42,3.599118113215104e-15,3.4768102851880974e-29,3.210465915758928e-25,1.4952833516089736e-39,4.505235148927598e-38,7.756218870721514e-33,4.5345517803431116e-18,1.8806551325702166e-54,1.709550431767563e-32,5.449092107306133e-55,1.386443217603092e-82
8.650192902172588e-16,0.6417256944621935,3.76,0.0,0.5809453502010284,0.9999999999999984,1.2073725697032472e-33,7.198626798849227e-15,1.2233588790721438e-25,4.514647729130667e-12,4.51464772913128e-12,1.4529242293444342e-27,7.952053408746141e-26,7.942669198699467e-26,1.3777150024004267e-33,2.2310529910722926e-33,1.6345140615749378e-15,2.34834031906703e-27,7.729234501599439e-16,1.676873188831337e-20,7.334361238274625e-23,8.61607234740241e-16,1.0366221666715066e-27,1.0695020179639258e-26,1.3975115283665078e-34,1.8091623108469186e-22,1.3806116593181176e-40,3.6614064621949e-42,7.888849783692005e-26,2.77567318590834e-37,4.2360064951112567e-54,7.025192971536265e-27,2.24956310491337e-39,6.146118565728746e-48,6.352154975525722e-46,3.8819469167904575e-58,2.777626088016072e-15,1.0460027092996438e-25,2.777626087440479e-15,2.3725296254805058e-30,5.7655326623439785e-50,5.5275100741587926e-30,2.0485458912486727e-17,2.0194705045867386e-39,2.2450663130930428e-54,1.381906640120478e-27,3.818340902337904e-38,1.009776297157834e-45,8.319508135889122e-42,3.6752490892360235e-54,3.3532976167526176e-49,2.5940065651915816e-33,1.069335402896101e-49,2.3111966026509333e-41,4.2254078362636644e-50,1.6794795426454295e-64,2.808868029235179e-62,9.765868514810134e-70,9.069595884920167e-18,1.033853772187744e-38,8.923260031160524e-54,4.564798242777021e-44,1.3014006069582996e-47,1.3807778457463591e-27,2.048545754756799e-17,4.797295839629959e-41,7.198626798100347e-15,1.3908373020108442e-28,1.2842908137661986e-24,1.1963420770899796e-38,3.604529723814812e-37,6.205560985463241e-32,9.069595354276487e-18,3.009486900869307e-53,6.838758079507494e-32,8.719810211556325e-54,8.888200159693529e-81
1.730085513280821e-15,0.6417256944627372,3.76,0.0,0.580945350196502,0.9999999999999968,9.659440414613553e-33,1.4397644170810195e-14,4.893635890738485e-25,9.029540406818865e-12,9.02954040682132e-12,5.811924380714394e-27,3.1809647028218436e-25,3.177196927579099e-25,1.1022243112985946e-32,1.7849269501642615e-32,3.269116808423012e-15,9.393743516388482e-27,1.5458887646137654e-15,3.368275497392469e-20,2.933863764031341e-22,1.7232611449140129e-15,4.1466575028442696e-27,4.278182619955774e-26,1.1180622882967757e-33,3.6184506783964063e-22,1.104541789811573e-39,2.9292649488890637e-41,3.1556679751595154e-25,2.220643884053906e-36,6.777955595765652e-53,2.810191424911346e-26,1.7997531334781382e-38,9.834390674625205e-47,5.081965041396432e-45,1.2423013516628955e-56,5.555402879668838e-15,4.184181092510014e-25,5.555402877366372e-15,9.490507863972672e-30,9.22531213143848e-49,2.2110931722316242e-29,4.097202945360334e-17,1.6156786640077396e-38,3.592317115534038e-53,5.527851331073515e-27,3.054818413086693e-37,1.6157246486747897e-44,6.656033599328342e-41,5.192002142963621e-53,2.682765464914967e-48,2.075351071998267e-32,1.711052673150814e-48,1.8490743117541893e-40,6.761064922100409e-49,5.374673271683922e-63,8.988940491169487e-61,3.1252838659706326e-68,1.8139683754270023e-17,8.271242759902935e-38,1.4278439947320423e-52,3.652168423091401e-43,1.0411953745036824e-46,5.523336103371597e-27,4.0972023993706506e-17,3.838082083721533e-40,1.4397644167814556e-14,5.563575592904803e-28,5.137371740638621e-24,9.57121997418321e-38,2.8837596862431228e-36,4.964679217044957e-31,1.8139681631609065e-17,4.8155332686475284e-52,2.7356143905664596e-31,1.3952696333772631e-52,5.705876382771453e-79
3.4602179594079453e-15,0.6417256944638244,3.76,0.0,0.5809453501874489,0.9999999999999936,7.727737850092578e-32,2.879567891900066e-14,1.957495182485157e-24,1.8059325762054413e-11,1.8059325762064236e-11,2.3248098299810327e-26,1.2724228930599193e-24,1.270904601290908e-24,8.818003555030373e-32,1.4279751729013583e-31,6.5383223093149955e-15,3.7575738594051804e-26,3.0918191782289126e-15,6.79439569801916e-20,1.1735692931117698e-21,3.4465687483950934e-15,1.6586968333995728e-26,1.7113082387558096e-25,8.944710448475318e-33,7.237111117472585e-22,8.836543895611613e-39,2.343468739348033e-40,1.2622925967834488e-24,1.7765571441108736e-35,1.0845006235722319e-51,1.1240993508657002e-25,1.439843557539965e-37,1.573550575144238e-45,4.065668234990698e-44,3.975489122526493e-55,1.1110956461776334e-14,1.673706488481085e-24,1.1110956452566282e-14,3.7962829337297356e-29,1.4760844885357647e-47,8.844546011863017e-29,8.194517101900819e-17,1.2925838301768008e-37,5.747944132723485e-52,2.2111853917015012e-26,2.4439127809826013e-36,2.585225265792285e-43,5.325004671221361e-40,7.756433738790665e-52,2.1462633418245402e-47,1.660395951508674e-31,2.7377770808968794e-47,1.479306251744359e-39,1.0818033723933284e-47,1.7199496284345852e-61,2.876548673585422e-59,1.0001280855645408e-66,3.6279859194953735e-17,6.6171589443037634e-37,2.284767757344055e-51,2.9219850818563756e-42,8.330168132334032e-46,2.2093793706978468e-26,8.194514917897877e-17,3.070566807896682e-39,2.8795678907017826e-14,2.225475515684096e-27,2.054990060679105e-23,7.657204127117755e-37,2.30706092615153e-35,3.971829244495811e-30,3.627985070413816e-17,7.705147015405857e-51,1.094267895825788e-30,2.2325081012762224e-51,3.6735170243883405e-77
6.920482851662194e-15,0.6417256944659993,3.76,0.0,0.5809453501693427,0.999999999999987,6.182267001547775e-31,5.759174843245567e-14,7.830068387754173e-24,3.611889647196213e-11,3.611889647200142e-11,9.299276150083673e-26,5.089832345389598e-24,5.083669907575276e-24,7.054486185461923e-31,1.1423932459179112e-30,1.307673333988229e-14,1.503044837239935e-25,6.1836791442895105e-15,1.3819898382060234e-19,4.694324214509802e-21,6.893183087891632e-15,6.634855514152784e-26,6.845305581457865e-25,7.155853015182353e-32,1.4474766864643086e-21,7.069318503790694e-38,1.8747990912270964e-39,5.049219552438496e-24,1.4212623728383588e-34,1.7352235361896002e-50,4.496442431549685e-25,1.1518912501541649e-36,2.517719336269595e-44,3.252572709107519e-43,1.2721761359925847e-53,2.2222063621199195e-14,6.69489405595345e-24,2.2222063584358595e-14,1.5185306627419457e-28,2.3617556413013216e-46,3.5378490973399707e-28,1.6389145608250436e-16,1.0340834137183212e-36,9.197117393667606e-51,8.844830520974473e-26,1.9551530812452758e-35,4.136412343680451e-42,4.260085975294921e-39,1.196961983698252e-50,1.7170310936038614e-46,1.328453622199429e-30,4.38051750259877e-46,1.183463705111816e-38,1.7309117617824311e-46,5.503925386996761e-60,9.205081163455653e-58,3.2004969711677243e-65,7.256020888425724e-17,5.2937925691231364e-36,3.6561845519747476e-50,2.337877657692451e-41,6.664865494142941e-45,8.837607218064137e-26,1.6389136872151607e-16,2.4564986603120996e-38,5.759174838452385e-14,8.90199262653768e-27,8.220040304826216e-23,6.125910241523503e-36,1.845668112589145e-34,3.1774876595061407e-29,7.256017492065751e-17,1.2328503512980522e-49,4.377115122499637e-30,3.5720637055096706e-50,2.378722201822486e-75
1.3841012636170691e-14,0.6417256944703486,3.76,0.0,0.5809453501331304,0.9999999999999739,4.945848311035846e-30,1.15183887527662e-13,3.132049690513125e-23,7.223803788952402e-11,7.223803788968121e-11,3.7196831659945007e-25,2.0360144918636273e-23,2.0334781367047312e-23,5.643621828309244e-30,9.139192995023544e-30,2.6153555516150146e-14,6.01220995822604e-25,1.2367395631734223e-14,2.8563952471453258e-19,1.877738667570576e-20,1.3786408297024098e-14,2.6539562541670584e-25,2.7381385533438203e-24,5.724715952417778e-31,2.8951418259930857e-21,5.655487446714751e-37,1.499851132711026e-38,2.0196963352101295e-23,1.1370163094595052e-33,2.776376826514191e-49,1.7985855509801693e-24,9.215195355464774e-36,4.028381548305283e-43,2.6020728395957617e-42,4.070992775056607e-52,4.4444277920876365e-14,2.67797124162283e-23,4.4444277773513235e-14,6.074169881480196e-28,3.778802422044166e-45,1.4151425996520221e-27,3.2778403394024277e-16,8.272732544376792e-36,1.471640887496987e-49,3.537949387162531e-25,1.5641310251487445e-34,6.618298901769621e-41,3.408119468692187e-38,1.8798709501527723e-49,1.3736330941613539e-45,1.0629629572559993e-29,7.00888711524085e-45,9.4677841762381e-38,2.7694798401690185e-45,1.7612699019045524e-58,2.945636475672782e-56,1.0241905657331043e-63,1.4512090349460906e-16,4.235059450105746e-35,5.85156338534171e-49,1.8707210895912242e-40,5.33296712236799e-44,3.535060734979537e-25,3.277836844946567e-16,1.9652246252172193e-37,1.151838873359338e-13,3.560815168216843e-26,3.288030000443709e-22,4.900876056491026e-35,1.4765391996283644e-33,2.541983697579504e-28,1.4512076763958392e-16,1.9725926669692406e-48,1.7508541645606694e-29,5.715308578449174e-49,1.557745288380643e-73
2.7682072205187686e-14,0.6417256944790475,3.76,0.0,0.5809453500607059,0.9999999999999477,3.956698966402525e-29,2.3036816599126e-13,1.2528281863134176e-22,1.4447632071563378e-10,1.4447632071626251e-10,1.4878400805996768e-24,8.144648266695539e-23,8.13393187938455e-23,4.5149098836938487e-29,7.311364562271013e-29,5.230720032921849e-14,2.4048901228968516e-24,2.473481482793605e-14,6.0824252256769505e-19,7.510969220354825e-20,2.757284483586157e-14,1.0615856412275437e-24,1.0952601218213024e-23,4.579785662062677e-30,5.791008405328107e-21,4.524401876569071e-36,1.1998892017034337e-37,8.078791818404103e-23,9.096152090508742e-33,4.44222189796428e-48,7.194355942303839e-24,7.372182005779737e-35,6.445434572589438e-42,2.0816632186396404e-41,1.3027209121743721e-50,8.888870644355658e-14,1.0711912195234897e-22,8.888870585410254e-14,2.429687200207274e-27,6.046005083888952e-44,5.66055089763816e-27,6.555692205787035e-16,6.618211866771095e-35,2.3549297015007305e-48,1.4151827009151047e-24,1.2513073122038828e-33,1.058930193830233e-39,2.7265443190106984e-37,2.979534965391169e-48,1.0989098452435742e-44,8.5068288701117e-29,1.1214265943936702e-43,7.574256707093056e-37,4.431184332194871e-44,5.636085256079153e-57,9.425992331079536e-55,3.277572901955084e-62,2.9024227364229583e-16,3.3880564846909805e-34,9.367750103509805e-48,1.4972294580262816e-39,4.2680554446980004e-43,1.414027784046057e-24,6.555678227939592e-16,1.5722021569761245e-36,2.303681652243453e-13,1.4243296946241747e-25,1.3152130687046821e-21,3.920902528522265e-34,1.1812283809030958e-32,2.0335585696442736e-27,2.9024173022133173e-16,3.156208004070597e-47,7.003428150866826e-29,9.144390422079816e-48,1.0422045273137883e-71
5.536419134322168e-14,0.6417256944964451,3.76,0.0,0.5809453499158569,0.9999999999998954,3.165377593931795e-28,4.607367240111973e-13,5.011360109571508e-22,2.8895288633179703e-10,2.8895288633431186e-10,5.951072152824362e-24,3.258319119195511e-22,3.2535758064082748e-22,3.6119317058243654e-28,5.849081884562723e-28,1.0461449179748234e-13,9.619572912730167e-24,4.9469598105736296e-14,1.3643359202390865e-18,3.0043878673642306e-19,5.5145662395946614e-14,4.246351482634602e-24,4.381061378798938e-23,3.66383286406794e-29,1.1584889484288343e-20,3.619524447694069e-35,9.599203621829366e-37,3.2315095821557963e-22,7.276923870353051e-32,7.107581866962429e-47,2.8777423899064753e-23,5.897755220596888e-34,1.0312713334752058e-40,1.665331078535222e-40,4.168702872883585e-49,1.7777756318222032e-13,4.284770316008778e-22,1.7777756082440126e-13,9.718865708050725e-27,9.673309887513014e-43,2.264196121310205e-26,1.3111397175475603e-15,5.2945794056542635e-34,3.7688432587749553e-47,5.660732778074757e-24,1.0010453554218594e-32,1.6942877654047974e-38,2.1813005025116582e-36,4.744509091776526e-47,8.791293567163683e-44,6.810432925176058e-28,1.7942860423540442e-42,6.059416395099902e-36,7.089907468437119e-43,1.8035504291373494e-55,3.016271278766717e-53,1.0489215101384082e-60,5.804849376456329e-16,2.710446784241463e-33,1.5005124558882865e-46,1.198820598174616e-38,3.417120425550776e-42,5.656117480264662e-24,1.3111341264107144e-15,1.2577901930611296e-35,4.607367209435349e-13,5.697326063656536e-25,5.260840754475776e-21,3.137030752280335e-33,9.449737331045338e-32,1.6267941962232524e-26,5.804827639631607e-16,5.0500895633931265e-46,2.8013697680583184e-28,1.463059445577951e-46,7.249242539323635e-70
1.1072842961928966e-13,0.6417256945312404,3.76,0.0,0.5809453496261587,0.9999999999997908,2.5323259134664804e-27,9.214738444220365e-13,2.0045781118790086e-21,5.77906017419898e-10,5.779060174299576e-10,2.3801938176272227e-23,1.3036930110992958e-21,1.3014302840047468e-21,2.8895450129170467e-27,4.679239470906824e-27,2.0922908210249172e-13,3.8478317628546104e-23,9.893894420409847e-14,3.320070225087705e-18,1.2017529981633065e-18,1.1029107544671637e-13,1.6985444871070397e-23,1.7524379221532424e-22,2.9310667039899214e-28,2.3181265076656943e-20,2.8956178229379117e-34,7.679489822232743e-36,1.2925956513041186e-21,5.821529658705054e-31,1.1372189729616473e-45,1.1510947708141766e-22,4.718206946695647e-33,1.6500351725953845e-39,1.3322627040276485e-39,1.3339783809738392e-47,3.5555527543276117e-13,1.7139092077151173e-21,3.555552660014796e-13,3.887632394225237e-26,1.5476304620243344e-41,9.056573315606597e-26,2.622281206253011e-15,4.235666816961567e-33,6.033193185915347e-46,2.264290371967867e-23,8.008337007302981e-32,2.7108521797402963e-37,1.745139299955742e-35,7.572569385963152e-46,7.033042930223408e-43,5.4562851773796816e-27,2.8708597137947405e-41,4.847536380593831e-35,1.1343859632040655e-41,5.771364463070207e-54,9.651743426659978e-52,3.357167279439945e-59,1.1609699604844113e-15,2.168354908622894e-32,2.4061660147410782e-45,9.607128729455736e-38,2.737973447018502e-41,2.2624477520943008e-23,2.6222588417653302e-15,1.0062747169467262e-34,9.214738321513794e-13,2.278931906884475e-24,2.1043230718919315e-20,2.510112968535139e-32,7.559629500414279e-31,1.3013482134832017e-25,1.1609612657821773e-15,8.08061738911108e-45,1.1205445761322562e-27,2.3407494821941313e-45,5.380846327890218e-68
2.2145690617142562e-13,0.6417256946008308,3.76,0.0,0.5809453490467624,0.9999999999995816,2.0258966179659656e-26,1.8429481027275736e-12,8.018577343676173e-21,1.1558122790191987e-09,1.1558122790594363e-09,9.518886367453195e-23,5.217689959146852e-21,5.205715862994296e-21,2.3116328755738414e-26,3.7433457535940756e-26,4.18458292186222e-13,1.539133315519958e-22,1.9787675458127253e-13,9.005712086208224e-18,4.806990218228981e-18,2.2058101327832923e-13,6.794202614680894e-23,7.009851966896444e-22,2.344851414616777e-27,4.6408644022999837e-20,2.3164889031311838e-33,6.143788101494727e-35,5.170312222936931e-21,4.657203445274438e-30,1.8195669845805372e-44,4.604357211166642e-22,3.774564943560937e-32,2.640055819676413e-38,1.0658055233526014e-38,4.268682656463763e-46,7.111106950266966e-13,6.855638943308575e-21,7.111106573015634e-13,1.5551203635022296e-25,2.4758886624423732e-40,3.622456947056505e-25,5.2445661627348315e-15,3.3885336946206247e-32,9.662838166098224e-45,9.057130936332648e-23,6.406621097895859e-31,4.3373319027121236e-36,1.3962676041352544e-34,1.2099768063694531e-44,5.6264411820450935e-42,4.3777229336358184e-26,4.593374788388034e-40,3.878028574666303e-34,1.8150174046925718e-40,1.8468358773251498e-52,3.088345562005324e-50,1.074687751785104e-57,2.321938785492386e-15,1.7346778676369164e-31,3.8669684677759775e-44,7.712193425481382e-37,2.197224398580552e-40,9.04978845773351e-23,5.24447670534704e-15,8.05086679036391e-34,1.8429480536449314e-12,9.115730785616131e-24,8.417178422620265e-20,2.0088694738028187e-31,6.047440301522105e-30,1.0409380079646304e-24,2.3219040069378567e-15,1.2930455433314361e-43,4.48214738159668e-27,3.7447189337028507e-44,5.229172598565476e-66
4.429138592756975e-13,0.641725694740012,3.76,0.0,0.5809453478879698,0.9999999999991631,1.6207738118200852e-25,3.685896689274073e-12,3.2076413224608537e-20,2.311624799910194e-09,2.3116248000711435e-09,3.8060424500834594e-22,2.089409285846636e-20,2.0822811338844723e-20,1.849300256066782e-25,2.9946016220370146e-25,8.36916830246804e-13,6.156535209429793e-22,3.957488481326415e-13,2.7473554525107418e-17,1.9227777511720907e-17,4.4115733592324374e-13,2.7176994721804226e-22,2.8040196694248096e-21,1.875876970339504e-26,9.300330511284787e-20,1.8531815248358168e-32,4.915341734920846e-34,2.068067598950063e-20,3.725728233387047e-29,2.911358644716785e-43,1.841724508890287e-21,3.019648954314425e-31,4.224084825309156e-37,8.526365207274423e-38,1.3659466160444724e-44,1.4222215145859827e-12,2.742255959672538e-20,1.4222213636854667e-12,6.221017733939169e-25,3.9603956322562437e-39,1.448844202868321e-24,1.0489143991981918e-14,2.710825330677951e-31,1.5491664196718718e-43,3.622826206053062e-22,5.125216398853166e-30,6.93962581354319e-35,1.1172631123368703e-33,1.934197978042442e-43,4.5011618285888966e-41,3.5224800628294283e-25,7.349391408867859e-39,3.1024197108320634e-33,2.904025335072145e-39,5.909865636665154e-51,9.881339835157183e-49,3.441521309744504e-56,4.643871552846004e-15,1.3877317877079e-30,6.241874614134562e-43,6.212133283795634e-36,1.7687466092338634e-39,3.6199116164776393e-22,1.048878616710473e-14,6.441759131387994e-33,3.6858964929434865e-12,3.6462931022427505e-23,3.3667786743259574e-19,1.6083410700313357e-30,4.8375283142198714e-29,8.325251232377707e-24,4.643732440729425e-15,2.069344784705093e-42,1.7928333599632488e-26,5.990020857971111e-43,5.105730749754804e-64
8.858277654842414e-13,0.6417256950183741,3.76,0.0,0.5809453455703846,0.9999999999983262,1.2967091152277953e-24,7.371794142108708e-12,1.2832245269274793e-19,4.623249832461762e-09,4.623249833105543e-09,1.5212082845267391e-21,8.37630100428947e-20,8.329080859533627e-20,1.4794301223554805e-24,2.395560668867342e-24,1.673834377926664e-12,2.4626150545005655e-21,7.914789270252124e-13,9.279440001748356e-17,7.690962486623295e-17,8.822957696309763e-13,1.0870942534656218e-21,1.1216707017463497e-20,1.5006945004846003e-25,1.867633766508856e-19,1.4825294595723648e-31,3.9327702935393e-33,8.271810130190933e-20,2.9805265229199474e-28,4.65833711684672e-42,7.366749279565343e-21,2.415713555197136e-30,6.758518944604303e-36,6.820963906890022e-37,4.370823829772257e-43,2.84444307519022e-12,1.0969024282263878e-19,2.844442471588431e-12,2.4888355232748885e-24,6.33334962297044e-38,5.7942671159952204e-24,2.0978331315607995e-14,2.1686568603609515e-30,2.4886244710901294e-42,1.4491092025715802e-21,4.1000432095445305e-29,1.110306124684524e-33,8.942085880532228e-33,3.0918433281915116e-42,3.600944186190592e-40,2.8504403976947715e-24,1.1758995173516191e-37,2.4819298099625864e-32,4.6464308358498824e-38,1.891150436085494e-49,3.161153735222887e-47,1.1028995635647586e-54,9.287717557031893e-15,1.1101682956377675e-29,1.016211423154626e-41,5.037505298563256e-35,1.4325923533552508e-38,1.4479612880942052e-21,2.0976900053830842e-14,5.155110474656141e-32,7.371793356786397e-12,1.4585175239105883e-22,1.3466369972210209e-18,1.2886647275353943e-29,3.869343428244569e-28,6.656597184844555e-23,9.287161125509896e-15,3.3124603875312457e-41,7.171126997974146e-26,9.579139736862932e-42,5.515456606519965e-62
