Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57)
5.237028793476148e-08,0.18846562197157055,3.76,0.0,0.6859423963188747,0.9999985993303021,1.0203734280949725e-07,7.924314873590572e-08,8.088948749723031e-08,0.0014174886476191802,0.001417505163954366,1.2626002142007977e-12,1.2239137110730768e-06,6.179419779449516e-09,1.0565754554593086e-08,5.425063293025357e-09,1.2825940635130095e-06,5.7824570703044e-10,1.970445634511102e-07,9.523007227423129e-07,2.3286852879441084e-06,1.4646356365923638e-07,3.569521012653941e-10,1.1028664744265372e-09,1.8931405860489804e-09,1.7362265372720026e-08,1.1304167021576845e-13,7.796245717298272e-14,3.9657507579765e-10,2.5836643205330934e-12,1.1005846739288632e-18,3.3707518921157933e-10,1.053524457247258e-13,2.166068125986698e-14,5.954968440285252e-17,2.675465937933622e-17,1.024328038477595e-06,1.645539388861692e-08,9.69771255189868e-07,5.393064407591978e-13,1.6075224237598812e-18,3.127710682427124e-15,9.178104740302158e-09,7.99710252255248e-19,2.350019854537353e-17,1.8336000421461514e-11,2.6527599801417738e-20,8.071416355893106e-20,7.643037797010249e-23,1.4249395868269274e-20,4.676765635771419e-18,2.6773831948114683e-12,5.662737702620841e-27,1.2498919915571674e-28,2.4820388486313915e-16
5.415748007387138e-08,0.1884672994726658,3.76,0.0,0.6858938822072118,0.9999985434902661,1.1200894879819005e-07,8.458682991787715e-08,8.541967717769028e-08,0.0014658096000083347,0.0014658272808780908,1.3057145460181429e-12,1.3181158235535263e-06,6.456617889881623e-09,1.131310339012627e-08,6.0408380364290985e-09,1.3294330754065338e-06,6.191639727307443e-10,2.0412909453751915e-07,9.91889958330386e-07,2.4737351565387377e-06,1.504985392677553e-07,3.8826277089828805e-10,1.1831171496001782e-09,2.057158838307486e-09,1.8154556392341906e-08,1.2787990685740253e-13,9.082044945056602e-14,4.1116088719494616e-10,2.8422980401539934e-12,1.284238309643559e-18,3.5939288423296195e-10,1.1921074949000954e-13,2.5271686283616004e-14,6.841276472582547e-17,3.132764980341047e-17,1.0583556662786048e-06,1.7585140594640336e-08,1.0001551410055987e-06,5.896890739472363e-13,1.7688457957103705e-18,3.416894387571472e-15,9.809044491964006e-09,9.139711477652341e-19,2.7216029890518575e-17,1.896698524856568e-11,3.015573503998904e-20,9.546075178812695e-20,8.870393489113507e-23,1.5829531563103994e-20,5.207100221190166e-18,2.98154690335917e-12,7.210409327536927e-27,1.6299477458957846e-28,2.901312674874588e-16
5.5944672212981277e-08,0.1884689770125507,3.76,0.0,0.6858453667047311,0.9999984870583826,1.2252693769564908e-07,9.00944739444581e-08,9.001098444808002e-08,0.0015141270945457474,0.001514145980987176,1.3488257952170016e-12,1.4161596171070246e-06,6.734503704265085e-09,1.2078345787539449e-08,6.699179856314407e-09,1.3765038991862368e-06,6.615404552786915e-10,2.1128568051260804e-07,1.03189052295483e-06,2.6234818240062343e-06,1.5457431978950153e-07,4.2124189585851644e-10,1.2664811350182078e-09,2.228817257867938e-09,1.8955128373315026e-08,1.4409305789122788e-13,1.0527526151695578e-13,4.258957878639263e-10,3.1179669534016855e-12,1.490957223818305e-18,3.824953782923618e-10,1.3438589309384375e-13,2.934314029527534e-14,7.824699307986446e-17,3.649806572890767e-17,1.0923231099407122e-06,1.8751545338814762e-08,1.0303705576586244e-06,6.431369375574592e-13,1.9408219006974406e-18,3.720674776592007e-15,1.0460539532444206e-08,1.0407175465386608e-18,3.134999369871198e-17,1.9595146911499725e-11,3.415167415832692e-20,1.1233866838183524e-19,1.0246344670234353e-22,1.7529919781575596e-20,5.7785869844927276e-18,3.3067445457387148e-12,9.11269544990078e-27,2.107770453055131e-28,3.374818837187584e-16
5.7731864352091175e-08,0.18847065459280385,3.76,0.0,0.6857968497634856,0.999998430028775,1.3359849417729328e-07,9.576514468062172e-08,9.466203581266169e-08,0.0015624411310240429,0.0015624612642198864,1.3919339617817705e-12,1.5180841356899442e-06,7.012990863879188e-09,1.286069209681127e-08,7.4010769053089114e-09,1.4238093712831826e-06,7.053816775857676e-10,2.185145595144724e-07,1.0723060858245817e-06,2.777972823050324e-06,1.5869114831072592e-07,4.559249697632283e-10,1.3529945985630294e-09,2.4081780044968793e-09,1.9764072249995756e-08,1.6176081351272893e-13,1.2146546555519068e-13,4.4078022573078256e-10,3.4112785717424117e-12,1.7227641757804658e-18,4.063902231607614e-10,1.5095966026644678e-13,3.3917197491465666e-14,8.912539375677544e-17,4.2321882285582906e-17,1.126230474022857e-06,1.9954528583262193e-08,1.060418459783494e-06,6.997515464413264e-13,2.1238317422583765e-18,4.039234790306445e-15,1.1132550736268958e-08,1.1809514722675927e-18,3.5931265593756325e-17,2.0220504944457568e-11,3.8541269736781686e-20,1.315831291636285e-19,1.17835873387007e-22,1.935627612082953e-20,6.393211829595487e-18,3.6534628206716875e-12,1.1436529301324843e-26,2.7042912341573287e-28,3.9076052308596545e-16
5.951905649120107e-08,0.1884723322150098,3.76,0.0,0.6857483313353169,0.9999983723955634,1.4523064967101453e-07,1.015979113667884e-07,9.937166752510263e-08,0.0016107517092309401,0.0016107731305113298,1.4350390456982662e-12,1.6239287575214602e-06,7.292003615537089e-09,1.3659379814761816e-08,8.14747406586039e-09,1.471352312479614e-06,7.506942564038237e-10,2.2581598861357698e-07,1.1131401295413963e-06,2.9372558866635212e-06,1.628492637482367e-07,4.923472551626073e-10,1.4426945924515907e-09,2.595302231815157e-09,2.0581474233777692e-08,1.8096520214407632e-13,1.395369812500774e-13,4.558146937812101e-10,3.7228472866246116e-12,1.9817901390150466e-18,4.310849938705281e-10,1.6901659952637695e-13,3.903849823431451e-14,1.0112441558599762e-16,4.8858446020730116e-17,1.1600778628922995e-06,2.1194010935562387e-08,1.090299796675763e-06,7.596356249589436e-13,2.3182606661593554e-18,4.372759275575275e-15,1.1825039052220742e-08,1.3357313134489627e-18,4.0989912589222903e-17,2.0843078855474557e-11,4.3351512562228295e-20,1.5344826990575387e-19,1.349550434198435e-22,2.1314469776308566e-20,7.053014710786712e-18,4.022166860197083e-12,1.4259031434847345e-26,3.4440957333547327e-28,4.505024748299403e-16
6.130624863031097e-08,0.188474009880759,3.76,0.0,0.6856998113718492,0.9999983141528656,1.5743030602299025e-07,1.0759184858830974e-07,1.0413889906191757e-07,0.0016590588289492223,0.0016590815797934402,1.4781410469527831e-12,1.7337331782887932e-06,7.57147550481825e-09,1.4473674175767828e-08,8.939274478423283e-09,1.5191355285050405e-06,7.974849018558096e-10,2.331902413889859e-07,1.154395975648933e-06,3.1013789546936757e-06,1.6704890193634197e-07,5.305438103482087e-10,1.5356190514546042e-09,2.7902503238236326e-09,2.1407416152056874e-08,2.01790630876522e-13,1.5964325869002175e-13,4.709997240848549e-10,4.053294420452258e-12,2.2702770015371346e-18,4.565872907468847e-10,1.8864406486178668e-13,4.475424536320445e-14,1.14324022372059e-16,5.617057988501845e-17,1.1938653807250584e-06,2.2469913148517163e-08,1.1200155123236388e-06,8.22893111888071e-13,2.5244983930168926e-18,4.72143520741085e-15,1.2537965503137903e-08,1.5061739463249955e-18,4.655689677055753e-17,2.1462888115097196e-11,4.861055907786125e-20,1.7820819491173837e-19,1.5396184900555105e-22,2.3410525973062737e-20,7.760090427499264e-18,4.4133009922413e-12,1.7668724803192154e-26,4.355929388072836e-28,5.172745252353203e-16
6.309344076942087e-08,0.18847568759164876,3.76,0.0,0.6856512898244845,0.9999982552947947,1.7020425615165154e-07,1.13746036245137e-07,1.089629099154568e-07,0.0017073624899567022,0.0017073866119949605,1.5212399655349496e-12,1.8475373966680079e-06,7.851348231016815e-09,1.5302868455437866e-08,9.777341093801645e-09,1.5671618107203869e-06,8.457604169904573e-10,2.406376058833485e-07,1.196076806970573e-06,3.2703901797526266e-06,1.7129029642940365e-07,5.705495148775306e-10,1.631806791887163e-09,2.9930821021584344e-09,2.2241975828473407e-08,2.243239269038639e-13,1.8194546394200906e-13,4.863358827761561e-10,4.4032482795515234e-12,2.5905803053948854e-18,4.829047411864885e-10,2.0993225753299028e-13,5.1114281402397445e-14,1.288077846286537e-16,6.432468942223396e-17,1.2275931315063369e-06,2.3782156119916255e-08,1.149566545439408e-06,8.89629165502844e-13,2.7429390522152477e-18,5.085451798071217e-15,1.3271291185719662e-08,1.693456911816546e-18,5.266408034527822e-17,2.2079952149147066e-11,5.434775929290025e-20,2.061580653452698e-19,1.7500444430653318e-22,2.5650628448072012e-20,8.51658943506017e-18,4.82728951525171e-12,2.1766861740054348e-26,5.473257201329891e-28,5.916759708175735e-16
6.488063290853077e-08,0.1884773653492825,3.76,0.0,0.6856027666443992,0.9999981958154601,1.8355920209643817e-07,1.2005955952167e-07,1.1384301926928691e-07,0.0017556626920261903,0.0017556882270414284,1.5643358014366301e-12,1.965381701846551e-06,8.131570642477503e-09,1.614628403522243e-08,1.0662498236435115e-08,1.615433936871343e-06,8.955276973623532e-10,2.4815838287688596e-07,1.2381856871757216e-06,3.4443379325636705e-06,1.7557367906908727e-07,6.123990938564159e-10,1.7312975112837362e-09,3.2038570079799222e-09,2.3085227487670843e-08,2.486543799307054e-13,2.0661266733154122e-13,5.018237658359823e-10,4.7733442089770745e-12,2.945172025785536e-18,5.100450012209404e-10,2.32974268972201e-13,5.817116667573155e-14,1.4466297268273983e-16,7.339087017946998e-17,1.2612612190309471e-06,2.513066089230446e-08,1.1789538294906525e-06,9.599501687380284e-13,2.973981216980596e-18,5.46500058915139e-15,1.4024977270336073e-08,1.898820646527796e-18,5.934423198681617e-17,2.269429033488888e-11,6.059368515868184e-20,2.376152276294316e-19,1.982384467320392e-22,2.8041121704968206e-20,9.324718701353708e-18,5.2645374782993475e-12,2.6668868778666416e-26,6.834881088777211e-28,6.74339647417688e-16
6.666782504764067e-08,0.18847904315527073,3.76,0.0,0.6855542417825398,0.9999981357089659,1.9750177068009912e-07,1.2653150885678865e-07,1.1877866833229831e-07,0.0018039594349254623,0.0018039864248551576,1.6074285546498626e-12,2.087306662881059e-06,8.41209786074846e-09,1.7003270256893387e-08,1.159553316856755e-08,1.6639546718983867e-06,9.467937306395685e-10,2.5575288444126454e-07,1.2807255777845632e-06,3.6232708067763352e-06,1.798992803869364e-07,6.561271409695307e-10,1.8341317887156955e-09,3.4226342606261167e-09,2.393724216441363e-08,2.7487378545103327e-13,2.3382203454143205e-13,5.17463995575084e-10,5.1642246490730034e-12,3.3366433915597025e-18,5.380157568887329e-10,2.578661247755595e-13,6.598025837520718e-14,1.619806511960694e-16,8.344301640353782e-17,1.2948697469037276e-06,2.651534865275011e-08,1.2081782927312645e-06,1.0339637344466073e-12,3.218027940592489e-18,5.860275527354914e-15,1.4798985000842843e-08,2.1235707697445244e-18,6.663103441539509e-17,2.330592199933371e-11,6.738015941890771e-20,2.7292038385148714e-19,2.2382714146475222e-22,3.058851361695509e-20,1.0186742595275992e-17,5.7254314616298866e-12,3.250591864313602e-26,8.485620104612216e-28,7.659329759128632e-16
6.845501718675056e-08,0.18848072101123078,3.76,0.0,0.6855057151896193,0.99999807496941,2.1203852717408755e-07,1.331609799140638e-07,1.237694049262675e-07,0.0018522527184172267,0.0018522812053552251,1.6505182251699158e-12,2.213353119591266e-06,8.692890512789902e-09,1.787320411392711e-08,1.2577197642099663e-08,1.7127267687845709e-06,9.99565596240433e-10,2.634214327070341e-07,1.3236993530016793e-06,3.8072376233114912e-06,1.842673299428327e-07,7.017681403117341e-10,1.940351085669691e-09,3.6494729968336125e-09,2.4798088087714374e-08,3.0307648883673927e-13,2.6375902057505863e-13,5.332572176485653e-10,5.5765391936223065e-12,3.767707747811728e-18,5.668247254555325e-10,2.847068297581991e-13,7.459979060280367e-14,1.808557751588691e-16,9.455893105178537e-17,1.3284188185399606e-06,2.7936140732614964e-08,1.2372408582322765e-06,1.1117787106948887e-12,3.475486793657052e-18,6.271472986632176e-15,1.5593275694400642e-08,2.36908042676799e-18,7.455909311215689e-17,2.3914866417968605e-11,7.474028493144476e-20,3.1243880485844673e-19,2.5194168931922123e-22,3.329947823999709e-20,1.1104983801679157e-17,6.210340351075538e-12,3.942663670438334e-26,1.0477057748218989e-27,8.671590247381665e-16
7.024220932586046e-08,0.18848239891878726,3.76,0.0,0.6854571868161147,0.9999980135908841,2.2717598725092713e-07,1.39947073552146e-07,1.2881487002144096e-07,0.0019005425422590908,0.0019005725684574494,1.6936048129953004e-12,2.343562174771469e-06,8.973914056319368e-09,1.8755489813690705e-08,1.3608209428536435e-08,1.7617529694276915e-06,1.0538504650006863e-09,2.7116435880279467e-07,1.36710981268468e-06,3.996287434304198e-06,1.8867805663413898e-07,7.49356487049902e-10,2.049997747426534e-09,3.884432393258363e-09,2.5667831028609287e-08,3.3335943014541286e-13,2.9661756664203125e-13,5.492040984916526e-10,6.010944649470619e-12,4.241203461460646e-18,5.964796565092622e-10,3.1359841404816145e-13,8.40909554147811e-14,2.0138728738793634e-16,1.068204371588915e-16,1.3619085371657806e-06,2.9392958607325367e-08,1.2661424439125056e-06,1.1935051861000662e-12,3.746769902313629e-18,6.698791761937463e-15,1.6407810741298658e-08,2.6367926894902095e-18,8.316394608838273e-17,2.452114281343455e-11,8.270847446507698e-20,3.5656158726355044e-19,2.827613380505932e-22,3.61808582883645e-20,1.2081824258011769e-17,6.719616101542087e-12,4.7598950587124124e-26,1.2868361397096116e-27,9.787575896029462e-16
7.202940146497036e-08,0.1884840768795718,3.76,0.0,0.6854086566122638,0.9999979515674721,2.4292062745187477e-07,1.4688889579533035e-07,1.3391478596251806e-07,0.0019488289062035296,0.0019488605140743787,1.7366883181247355e-12,2.477975187544698e-06,9.255138186441592e-09,1.9649558236220927e-08,1.4689253820542314e-08,1.8110360055272259e-06,1.109655598871465e-09,2.7898200194115115e-07,1.4109596937098142e-06,4.190469526715095e-06,1.9313168896698715e-07,7.989265069633746e-10,2.163115004889095e-09,4.127571774460765e-09,2.6546534614534053e-08,3.6582218961831797e-13,3.326003000130252e-13,5.653053231117475e-10,6.4681050975477936e-12,4.760096870542518e-18,6.269883329479918e-10,3.4464598020482574e-13,9.451798489426138e-14,2.2367821756953606e-16,1.2031349059609881e-16,1.3953390058185849e-06,3.088572389614462e-08,1.2948839625690259e-06,1.279254495209746e-12,4.032293987321011e-18,7.142433073278123e-15,1.724255160478206e-08,2.928223015119147e-18,9.248207464682807e-17,2.5124770354451083e-11,9.132048097762088e-20,4.057069555138655e-19,3.164736372220393e-22,3.923966786327797e-20,1.3119706116464017e-17,7.253594486333299e-12,5.721209194062672e-26,1.572717899257389e-27,1.1015062907319415e-15
7.381659360408026e-08,0.18848575489522354,3.76,0.0,0.6853601245280614,0.9999978888932489,2.5927889433345865e-07,1.539855578042977e-07,1.390689461966367e-07,0.0019971118099978533,0.0019971450421152723,1.779768740559871e-12,2.616633767736168e-06,9.536536315076064e-09,2.055486630764816e-08,1.582098510086779e-08,1.8605785994795267e-06,1.1669883506483229e-09,2.8687470863718165e-07,1.455251679919621e-06,4.3898334256604785e-06,1.9762845527854875e-07,8.505124749049911e-10,2.279746976820645e-09,4.3789507079020356e-09,2.7434260616526274e-08,4.005670338386017e-13,3.7191873689247176e-13,5.815615932018335e-10,6.9486919552383905e-12,5.327485277963648e-18,6.583585718724123e-10,3.779577513521481e-13,1.0594823428119877e-13,2.4783578288136625e-16,1.3512829426392237e-16,1.4287103273474392e-06,3.24143583619467e-08,1.3234663219074637e-06,1.36913922393638e-12,4.332480404052997e-18,7.602600549853322e-15,1.8097459820883383e-08,3.2449617642078886e-18,1.0255091508440413e-16,2.5725768155253824e-11,1.0061342838350151e-19,4.603216104039383e-19,3.532746567506949e-22,4.248309552071013e-20,1.4221132729816095e-17,7.812595830198484e-12,6.84787601868498e-26,1.9130618586466307e-27,1.2362216880302933e-15
7.560378574319016e-08,0.18848743296738932,3.76,0.0,0.6853115905132587,0.9999978255622811,2.76257212449368e-07,1.6123617584703086e-07,1.442772063278392e-07,0.002045391253384172,0.0020454261524860836,1.822846080306637e-12,2.7595797711487096e-06,9.818085114913131e-09,2.1470896305497888e-08,1.700402797487491e-08,1.9103834652750405e-06,1.225856163731303e-09,2.9484283204276644e-07,1.4999884108169899e-06,4.594428897496787e-06,2.0216858392014426e-07,9.041486322342432e-10,2.3999386724562735e-09,4.6386290874579396e-09,2.8331069210623275e-08,4.376989625354025e-13,4.1479348835337704e-13,5.979736255353231e-10,7.453384040051204e-12,5.9465999903777686e-18,6.905982253953939e-10,4.136451203184572e-13,1.1845226618679206e-13,2.7397149022862586e-16,1.513594137564615e-16,1.4620226044134804e-06,3.397878391099123e-08,1.351890424572121e-06,1.4632732150470074e-12,4.647755183341638e-18,8.079500187276949e-15,1.8972496998257374e-08,3.588676779073145e-18,1.1340887128117624e-16,2.6324155275388595e-11,1.1062584281694266e-19,5.208821253677851e-19,3.933692092482845e-22,4.5918506953459236e-20,1.5388669656289952e-17,8.39692572422022e-12,8.163745836923021e-26,2.3166316571279437e-27,1.3837604145385615e-15
7.739097788230005e-08,0.1884891110977234,3.76,0.0,0.6852630545173588,0.9999977615686242,2.938619913198205e-07,1.686398712699052e-07,1.4953947633028494e-07,0.002093667236099365,0.0020937038450894434,1.8659203373714966e-12,2.9068552956255353e-06,1.0099764119780446e-08,2.2397155112608665e-08,1.823897896313549e-08,1.960453309391513e-06,1.2862665719160247e-09,3.0288673137811935e-07,1.5451724891624561e-06,4.804305952690617e-06,2.0675230341929506e-07,9.598692032742736e-10,2.5237359944509567e-09,4.906667206928011e-09,2.9237019211794754e-08,4.773257560136486e-13,4.614544693754474e-13,6.145421505963718e-10,7.982867634536552e-12,6.6208094028042855e-18,7.237151813816189e-10,4.518226997729412e-13,1.321039359186165e-13,3.022012401245763e-16,1.691058945343059e-16,1.4952759394903192e-06,3.55789225926996e-08,1.380157168175929e-06,1.561771573706605e-12,4.978549073077495e-18,8.573340313480168e-15,1.986762481801929e-08,3.961116023639553e-18,1.2509532812144737e-16,2.6919950719564938e-11,1.2139768439595876e-19,5.878963918853865e-19,4.369710762707741e-22,4.955344777470129e-20,1.6624945681767688e-17,9.006875720782192e-12,9.695501164079679e-26,2.7933600724555358e-27,1.5450203285324025e-15
7.917817002140995e-08,0.18849078928788773,3.76,0.0,0.6852145164896162,0.9999976969063226,3.1209963152871027e-07,1.7619577046895226e-07,1.5485571376393784e-07,0.0021419397578750507,0.002141978119824646,1.90899151176332e-12,3.058502677794066e-06,1.0381555373937212e-08,2.3333173434678257e-08,1.9526407751266217e-08,2.0107908316779683e-06,1.348227199215569e-09,3.110067714440076e-07,1.5908064876246254e-06,5.019514848507488e-06,2.1137984263006709e-07,1.017708410846992e-09,2.6511857421301632e-09,5.1831258249011395e-09,3.015216828036323e-08,5.195580231993054e-13,5.121411110254045e-13,6.312679114041334e-10,8.53783655240707e-12,7.35362212957181e-18,7.577173641288744e-10,4.926083733505057e-13,1.4698047794166519e-13,3.326454322464851e-16,1.8847138064140545e-16,1.5284704348644407e-06,3.7214696599432453e-08,1.408267445330236e-06,1.6647506730715873e-12,5.325297580612439e-18,9.08433156026646e-15,2.0782805033586344e-08,4.36411028572585e-18,1.3765066569805437e-16,2.751317343745397e-11,1.3297037949264594e-19,6.619051153300582e-19,4.843032385879579e-22,5.339564679534966e-20,1.7932653861776825e-17,9.64272400720178e-12,1.147292793827983e-25,3.3544754484384336e-27,1.720941684605513e-15
