Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381),S(2727),S(5643),S(5886),S(2074),S(5582)
6.0457576739509546e-18,0.22072036216493132,3.76,0.0,0.6325956304179445,0.9999999999999998,2.583496557769822e-37,2.324729897585554e-15,7.10452420170631e-28,3.2391142828659097e-13,3.2391142828660087e-13,4.617357254751224e-29,6.246968595945713e-19,1.7936793954611464e-27,6.3307099836321376e-37,6.3550523545360125e-37,2.882160312753778e-16,2.710850130153028e-29,1.2599869740439236e-16,3.0363784195815153e-21,5.1621735427556615e-25,1.622203692454433e-16,3.690772917925604e-29,6.663910684336604e-29,8.222666679754573e-38,4.204076818871552e-22,3.13907943826935e-33,5.131633126301958e-43,3.94450944541533e-28,1.1494462117023483e-40,2.8117010732644858e-56,3.113258132042119e-29,1.8629421230118095e-33,9.26571054969767e-44,2.546508560217358e-48,2.2759994622571192e-55,3.9824757101886805e-16,6.121301735959572e-28,3.982475710140276e-16,5.680583965496731e-32,4.6526144433602103e-54,2.6371253214746692e-31,1.3408241898740007e-17,4.418983057524453e-42,1.9001591602466873e-57,1.2674296621902116e-29,6.366345629677038e-41,2.47607638850474e-42,2.13613294457641e-44,1.4169197164465043e-56,3.6230564441579706e-51,7.385472577045941e-37,4.232850782936684e-43,1.3373591165602721e-43,1.7025383437269913e-45,1.920480033784495e-60,2.2739692299559843e-59,1.3530265483970084e-65,6.7135849134058655e-18,2.406020050569382e-41,1.2926655532049957e-57,7.691854646119959e-46,9.734160223846423e-50,5.993097035883308e-29,1.3408241880781086e-17,2.1451604954055915e-42,2.3247298975795805e-15,4.225261233265803e-30,1.7269853238703993e-26,1.209479228025773e-41,2.8596038637699557e-40,1.77672938214631e-35,6.713584905443648e-18,1.2926911479439032e-56,7.138227273922121e-33,1.0227002709860926e-56,5.584377757064248e-58,1.4335565293840584e-42,1.575760208002313e-60,4.002131597893583e-56,9.292057783995832e-29,2.023514282555596e-48,7.000723569879166e-43,2.014494197466959e-62,1.1893383093770344e-55,1.3275784523759965e-54,2.450063632401713e-68,2.025504673365896e-49,6.246968507286513e-19,4.247123164819485e-62,3.465756653638882e-60,4.5203000770777e-54,1.0727189168300778e-31,1.7267806220891323e-57,9.546020562442844e-57,1.4263995485013287e-58,2.563288062207561e-56,1.0363963964279029e-57,7.396577034174673e-58,3.637298244219242e-58,1.0546414608002129e-54
1.2096767960998304e-17,0.22072036216494473,3.76,0.0,0.6325956304176173,0.9999999999999994,2.068368134626138e-36,4.6514795431376545e-15,2.8436612069362002e-27,6.481042739737287e-13,6.481042739737683e-13,1.8481461579191525e-28,1.2499364654909254e-18,7.179392043675245e-27,5.0684173281229754e-36,5.087906017177869e-36,5.766824674493242e-16,1.0850465200004833e-28,2.5210686321138125e-16,6.0764114156709265e-21,2.0662147150420198e-24,3.2458167663089506e-16,1.4772710116556232e-28,2.667300952530002e-28,6.583133075951887e-37,8.411806437490751e-22,1.2564498317659887e-32,4.1084267194533826e-42,1.5788317398385682e-27,9.20255880445657e-40,4.502385032058071e-55,1.2461145892340567e-28,7.456623462596975e-33,7.418202391285953e-43,2.038755231259736e-47,3.6445645388517597e-54,7.968411433997732e-16,2.4501159516452822e-27,7.968411433803987e-16,2.2737140220076673e-31,7.450244835217084e-53,1.0555373708898987e-30,2.6828133009883087e-17,3.538770391074215e-41,3.042730887798516e-56,5.073021660085826e-29,5.096981605015761e-40,1.9828693726631045e-41,1.7106388684658506e-43,1.178918058269898e-55,2.9006481577212524e-50,5.912871532723625e-36,3.389713619470548e-42,1.0709719390780022e-42,1.3630658869901874e-44,3.075270246534724e-59,3.641313484831824e-58,2.166605889754798e-64,1.343300265117518e-17,1.9263691705551666e-40,2.0699501644226543e-56,6.159722569931028e-45,7.793249136334097e-49,2.3988006599735327e-28,2.68281329380006e-17,1.717868209315541e-41,4.651479543113745e-15,1.691205628202145e-29,6.912441933347681e-26,9.68318827195773e-41,2.2894218324384286e-39,1.4224638022126156e-34,1.3433002619305563e-17,2.070712890454583e-55,2.857151182381994e-32,1.6382246718057087e-55,8.945406384888882e-57,1.1480078814313013e-41,2.5241645688431916e-59,6.410862551430831e-55,3.719244691296349e-28,1.620041909814931e-47,5.6062565108305864e-42,6.454340070340411e-61,1.905155861097409e-54,2.1265974839830457e-53,7.849633540135275e-67,3.243446431524623e-48,1.2499364300041407e-18,6.803318167979786e-61,5.551665826815173e-59,7.240335940684929e-53,4.293671199496518e-31,2.7660642736165768e-56,1.529140767688083e-55,2.2848951768098229e-57,4.106033766955799e-55,1.6601640121318414e-56,1.1848295518742845e-56,5.826449918583319e-57,1.6893900903693224e-53
2.4198788535093002e-17,0.22072036216497146,3.76,0.0,0.6325956304169629,0.9999999999999989,1.6553231460518528e-35,9.304978834272908e-15,1.1378349138583678e-26,1.296489965347334e-12,1.2964899653474924e-12,7.394991457287187e-28,2.500415688062661e-18,2.8726919753258213e-26,4.0562742555848516e-35,4.0718711156866734e-35,1.1536153398154094e-15,4.341599418597005e-28,5.043231933494383e-16,1.2159528356378548e-20,8.26755020297135e-24,6.49304289915239e-16,5.9110082916599235e-28,1.0672678238942598e-27,5.2685072073559533e-36,1.6827266445762658e-21,5.027435838706291e-32,3.287989955544919e-41,6.317383425661024e-27,7.364843866298256e-39,7.20674801407258e-54,4.986081479810229e-28,2.983620657833716e-32,5.93681646072326e-42,1.631623799322279e-46,5.833676739777241e-53,1.5940282881529415e-15,9.80365523031689e-27,1.594028288075418e-15,9.097818001003967e-31,1.1925243089354356e-51,4.2235242854788314e-30,5.366791523628187e-17,2.8324505904701687e-40,4.8703526081694644e-55,2.0298694511443718e-28,4.079147979630232e-39,1.5870992864940905e-40,1.369204477917502e-42,1.0147529807379431e-54,2.3214001387389798e-49,4.73209873037258e-35,2.7131447640254573e-41,8.572116214604675e-42,1.0908669664329469e-43,4.922435124375659e-58,5.828472817211848e-57,3.467982173407389e-63,2.6871838116098227e-17,1.5417168599689305e-39,3.31327170380468e-55,4.930275398570597e-44,6.23697131167892e-48,9.598327218108507e-28,5.3667914948658287e-17,1.3749908463509497e-40,9.304978834177238e-15,6.767025410469204e-29,2.7658771479707124e-25,7.74949401035322e-40,1.8322332357333814e-38,1.1384033078887027e-33,2.6871837988578248e-17,3.315067654004816e-54,1.1432326318060845e-31,2.62268377147813e-54,1.4320986411302459e-55,9.188715864949572e-41,4.04105745364568e-58,1.0263345564559064e-53,1.488182328615326e-27,1.2965260524554849e-46,4.487277162291624e-41,2.066663135649654e-59,3.0500222108269683e-53,3.404534833052131e-52,2.5133925530511942e-65,5.191626303173356e-47,2.500415546069297e-18,1.0891681153248431e-59,8.887837446126293e-58,1.1590825729937539e-51,1.7180277131560584e-30,4.428276741201776e-55,2.4480481435246018e-54,3.6579582289962406e-56,6.573474830793284e-54,2.6578072507289112e-55,1.8968297319408372e-55,9.327741716499552e-56,2.7045961805824688e-52
4.84028296832824e-17,0.220720362165025,3.76,0.0,0.6325956304156539,0.9999999999999978,1.3245100487886287e-34,1.8611977416667627e-14,4.5520807855389235e-26,2.5932613480918617e-12,2.593261348092496e-12,2.9584777187834063e-27,5.001374176322258e-18,1.1492638475865836e-25,3.2456356904734823e-34,3.258115525634024e-34,2.3074810846203496e-15,1.7369224754571797e-27,1.0087558477218693e-15,2.4337966031766916e-20,3.307558410526038e-23,1.2987495105376887e-15,2.3647882267586752e-27,4.2697663454144465e-27,4.2156062332305764e-35,3.36581895464547e-21,2.0113016303905656e-31,2.6308914374210967e-40,2.5273646877456604e-26,5.892994033907732e-38,1.1533142493176472e-52,1.9947572528143643e-27,1.193642546931965e-31,4.750355185848331e-41,1.3055469321253684e-45,9.335781957669288e-52,3.1884025776247077e-15,3.922100467751987e-26,3.1884025773145643e-15,3.639719825414117e-30,1.90842695615702e-50,1.6896846542227587e-29,1.0734747970552996e-16,2.266534321909456e-39,7.794155004378055e-54,8.120799539686143e-28,3.263943570318275e-38,1.2700011687323708e-39,1.0956410662836355e-41,9.259945763020622e-54,1.8574728870442958e-48,3.78640509582168e-34,2.1710654929795883e-40,6.859429673876273e-41,8.728593032429436e-43,7.877498709274904e-57,9.327453606772738e-56,5.5499061707962975e-62,5.3749509003482007e-17,1.233622147512049e-38,5.302324291590533e-54,3.945220430849501e-43,4.9905302245739905e-47,3.839955889303963e-27,1.0734747855484833e-16,1.1002712784147417e-39,1.8611977416284878e-14,2.707250806672848e-28,1.1065309521896316e-24,6.200773386223411e-39,1.4660649172666117e-37,9.108955300888656e-33,5.374950849331905e-17,5.305650771775955e-53,4.573674937024185e-31,4.19751357484341e-53,2.292027872020714e-54,7.352834126262056e-40,6.467716707526528e-57,1.64261267840449e-52,5.95369834492533e-27,1.0374180869229407e-45,3.5907303840243344e-40,6.615361646981331e-58,4.881454328812116e-52,5.448839319999472e-51,8.045272561022449e-64,8.30829146381802e-46,5.0013736082563335e-18,1.7431888544781112e-58,1.4224693668185032e-56,1.85503531404064e-50,6.873229219305016e-30,7.087302566266269e-54,3.9180157377924456e-53,5.854433949115723e-55,1.0520617395412709e-52,4.253727861690753e-54,3.0358096450839857e-54,1.4928726006012324e-54,4.328611941650687e-51
9.681091197966121e-17,0.22072036216513205,3.76,0.0,0.6325956304130361,0.9999999999999954,1.0597086991467867e-33,3.722597458195392e-14,1.8209806807140484e-25,5.186804113570185e-12,5.186804113572722e-12,1.1834870832730806e-26,1.0003291325306093e-17,4.597429525833174e-25,2.5967550884585165e-33,2.6067398683671937e-33,4.615212574521312e-15,6.948255358386518e-27,2.017621132852e-15,4.8743656557299555e-20,1.3231310250231752e-22,2.5976399279976365e-15,9.459922832155748e-27,1.7080456101003108e-26,3.3728052040039924e-34,6.732004808454508e-21,8.045860725613981e-31,2.1049128552807018e-39,1.0110281169554758e-25,4.714842807585963e-37,1.845490320923673e-51,7.979678299845593e-27,4.7749587955323135e-31,3.800645002867613e-40,1.0445367037174299e-44,1.4938770399947212e-50,6.377151156429965e-15,1.5689678712790885e-25,6.37715115518929e-15,1.456006590035809e-29,3.0537931599154503e-49,6.759288059924623e-29,2.1470660870982833e-16,1.8134570227437317e-38,1.2471933264928824e-52,3.2485841598198684e-27,2.6114049163275413e-37,1.0161298795823344e-38,8.766239608801834e-41,9.233440922821143e-53,1.4861195241952842e-47,3.0294231219463886e-33,1.7370722941779612e-39,5.488238500499859e-40,6.983537288299321e-42,1.2605279868690703e-55,1.49254424650296e-54,8.880771219047925e-61,1.0750485060840032e-16,9.86997185177378e-38,8.484616687335088e-53,3.156577927906347e-42,3.992812164988499e-46,1.5361073629516953e-26,2.1470660410672718e-16,8.803285116706233e-39,3.7225974580422796e-14,1.0829884575943922e-27,4.426483959789646e-24,4.96109094126505e-38,1.1729632152379108e-36,7.28785489571012e-32,1.0750484856758245e-16,8.490276727176444e-52,1.8296188562210644e-30,6.716996563574589e-52,3.667790103115856e-53,5.883011732549698e-39,1.035031512759843e-55,2.6285622364582516e-51,2.3816731484605988e-26,8.300136847826517e-45,2.8729472544843112e-39,2.1172421008271212e-56,7.811462338272412e-51,8.719409929890791e-50,2.574873801558995e-62,1.329461592464869e-44,1.0003289052857394e-17,2.789549928741941e-57,2.2762880459993464e-55,2.968459104504117e-49,2.749515169489717e-29,1.1341332145580933e-52,6.269736305785304e-52,9.368453466992738e-54,1.683543443565023e-51,6.806953718824879e-53,4.85800064958163e-53,2.38894347411929e-53,6.926785751613495e-50
1.936270765724188e-16,0.22072036216534618,3.76,0.0,0.6325956304078005,0.9999999999999908,8.478072840563225e-33,7.44539689145139e-14,7.2842205057994705e-25,1.0373889644483916e-11,1.0373889644494065e-11,4.7341384252903056e-26,2.0007126313133398e-17,1.8390466352394447e-24,2.0775026830116186e-32,2.0854908282266592e-32,9.23067555548756e-15,2.779415238895616e-26,4.035351608653343e-15,9.775029829829554e-20,5.2927393276040935e-22,5.195420667777732e-15,3.7841231634551587e-26,6.83246101071542e-26,2.698372251050807e-33,1.3464381450845852e-20,3.218474789804423e-30,1.6840100023142938e-38,4.0442767374090787e-25,3.7720532178864934e-36,2.952934044340288e-50,3.192001118730321e-26,1.9100612525690225e-30,3.040660365654457e-39,8.356690128697112e-44,2.390324729482578e-49,1.2754648313487373e-14,6.276126862249696e-25,1.275464830852447e-14,5.824264699758168e-29,4.886315629357841e-48,2.7038247355327928e-28,4.2942486698163363e-16,1.4508574456891904e-37,1.995616128471275e-51,1.2994865170772558e-26,2.0892238961829822e-36,8.129558575694027e-38,7.013437757158298e-40,1.030688963436273e-51,1.1889522507007904e-46,2.4236718337377914e-32,1.3897458010208378e-38,4.390868715047941e-39,5.587094783574445e-41,2.0169472651551214e-54,2.3881917616966847e-53,1.4210014203362592e-59,2.1501553313883988e-16,7.896375250036785e-37,1.3576188394026387e-51,2.5254253688054727e-41,3.1944156138298394e-45,6.14467945849484e-26,4.2942484856847995e-16,7.043074633131531e-38,7.44539689083892e-14,4.332130107719626e-27,1.7706655681876556e-23,3.969063113260141e-37,9.384149880296598e-36,5.830558666909154e-31,2.1501552497523638e-16,1.3585435302097237e-50,7.318773109095211e-30,1.0747971405785555e-50,5.868930633796879e-52,4.706706803878445e-38,1.6563193655482223e-54,4.2060050937416343e-50,9.527080153385914e-26,6.640431297561693e-44,2.298502097275031e-38,6.7756968134187e-55,1.249924876317113e-49,1.3952069395325328e-48,8.24021405644655e-61,2.127245852809827e-43,2.0007117222968214e-17,4.463739879312259e-56,3.6423455973436943e-54,4.749856629834282e-48,1.0998505997405986e-28,1.8147449797699087e-51,1.0032307079847576e-50,1.4990607512754553e-52,2.693865276178244e-50,1.0891917230049724e-51,7.77336347600466e-52,3.822587801563279e-52,1.1083662705919726e-48
3.87259405757934e-16,0.22072036216577437,3.76,0.0,0.6325956303973292,0.9999999999999816,6.782620512393394e-32,1.4890995758758343e-13,2.9137485914781677e-24,2.0748060706139704e-11,2.0748060706180297e-11,1.893691864300106e-25,4.001479904823512e-17,7.356336154589925e-24,1.6620415804336783e-31,1.6684321556142071e-31,1.8461601522077358e-14,1.1117887152312695e-25,8.070812182420395e-15,1.9654462446726758e-19,2.117138695885e-21,1.0390981766778739e-14,1.5136801041178283e-25,2.7330404525759304e-25,2.1587490278093602e-32,2.692915447544752e-20,1.2874157395684677e-29,1.3472396206335211e-37,1.6177433734778058e-24,3.017714053061305e-35,4.724812511831512e-49,1.2768263568729533e-25,7.640400561979984e-30,2.432586061770658e-38,6.6855104599009055e-43,3.824616475399973e-48,2.550964262538976e-14,2.510501820983029e-24,2.5509642605537748e-14,2.3297543578192718e-28,7.818297580625959e-47,1.0815514921487907e-27,8.588613845780781e-16,1.1607226819539653e-36,3.193083986146521e-50,5.198051636310741e-26,1.6714189972232637e-35,6.503860649234184e-37,5.610931217764374e-39,1.2917470332032387e-50,9.511846817116005e-46,1.9390127417377436e-31,1.1118318287883357e-37,3.512806130289643e-38,4.469781480990642e-40,3.2271973759429212e-53,3.8212023929777886e-52,2.2736784965625493e-58,4.300368954821308e-16,6.317259116651236e-36,2.172280966589504e-50,2.020409321079568e-40,2.5556159328612634e-44,2.457921772286203e-25,8.588613109239676e-16,5.6346392187345055e-37,1.489099575630842e-13,1.732887300156082e-26,7.082805855861662e-23,3.175328968351414e-36,7.507495986597413e-35,4.664554394316708e-30,4.300368628270539e-16,2.173750355109205e-49,2.9275687101684965e-29,1.7197366086280103e-49,9.390758291359679e-51,3.765483817136814e-37,2.6506828284944406e-53,6.72985234696e-49,3.8109095144512728e-25,5.312481675522566e-43,1.8388579665159351e-37,2.168306419268023e-53,1.999952724541385e-48,2.232412126427679e-47,2.6369669208135424e-59,3.403677071955084e-42,4.0014762686830545e-17,7.142677436181416e-55,5.828028920030512e-53,7.600028132797651e-47,4.399490136427779e-28,2.9036973851798713e-50,1.6052274642169333e-49,2.3985820213034126e-51,4.31034113253667e-49,1.7427700307632888e-50,1.2437825822140237e-50,6.116364269023539e-51,1.7734505147040313e-47
7.745240641289644e-16,0.22072036216663082,3.76,0.0,0.6325956303763867,0.9999999999999631,5.4261628054525805e-31,2.9782193496552097e-13,1.1655121797399048e-23,4.149640282876455e-11,4.1496402828926936e-11,7.574828246765158e-25,8.003015555629561e-17,2.942564353753171e-23,1.3296490190841953e-30,1.3347613916155806e-30,3.692345347388612e-14,4.447200101970952e-25,1.61417318186123e-14,3.972574469711893e-19,8.468640062587958e-21,2.078210244254428e-14,6.054782351041619e-25,1.0932276573768898e-24,1.727019698046835e-31,5.3858779489734154e-20,5.149712392185184e-29,1.0778039132985296e-36,6.471037443612515e-24,2.414199655312138e-34,7.559789372995657e-48,5.1073568399956485e-25,3.0561913995905004e-29,1.9460919932023188e-37,5.348471316541843e-42,6.119463033412536e-47,5.1019631240344836e-14,1.004210943498535e-23,5.101963116093597e-14,9.319120861146539e-28,1.2509415178167559e-45,4.326246726712045e-27,1.7177344239823028e-15,9.285928252026094e-36,5.109053669544021e-49,2.0792416561692616e-25,1.3371509804313332e-34,5.2031835829585925e-36,4.4888215058241343e-38,1.780898928409278e-49,7.609572627678942e-45,1.5512754059256719e-30,8.894795394363841e-37,2.8102893506096052e-37,3.5758669192115134e-39,5.163580436549049e-52,6.113996441081192e-51,3.63799074080283e-57,8.600796092983603e-16,5.053870548501259e-35,3.4758076021586875e-49,1.6163611692518696e-39,2.0445534634589415e-43,9.831786961094977e-25,1.7177341293628854e-15,4.50778460637541e-36,2.978219348675229e-13,6.931619723165962e-26,2.8331507488251686e-22,2.5402982967871734e-35,6.0060646859665505e-34,3.731682592683092e-29,8.600794786767363e-16,3.478069296321945e-48,1.171039320381835e-28,2.751624414018024e-48,1.5025896176002464e-49,3.012433449269849e-36,4.242691389094682e-52,1.0767958395553958e-47,1.5243792483842691e-24,4.250052646318084e-42,1.4711066001660874e-36,6.938713410995142e-52,3.1999833310564205e-47,3.5719240277687015e-46,8.438448783424212e-58,5.445943436973231e-41,8.003001010916526e-17,1.1429880802228121e-53,9.325221220124947e-52,1.216025060670918e-45,1.759812539810696e-27,4.645999973004008e-49,2.5684106402349513e-48,3.83779351797969e-50,6.896671394536773e-48,2.7884825701213206e-49,1.990085846790271e-49,9.786365649040115e-50,2.8375725343124033e-46
1.549053380871025e-15,0.2207203621683437,3.76,0.0,0.6325956303345015,0.9999999999999262,4.340959200670074e-30,5.956458898485896e-13,4.6620795270524387e-23,8.299308707126736e-11,8.299308707191694e-11,3.0299336971647688e-24,1.600609127243937e-16,1.1770316950508214e-22,1.0637254866712896e-29,1.0678151717038251e-29,7.384715745202036e-14,1.7788890900755437e-24,3.228356504563007e-14,8.111797679874044e-19,3.387472559797255e-20,4.1564337705131364e-14,2.4219255326242107e-24,4.3729357150151745e-24,1.3816239243930353e-30,1.0771834542509962e-19,2.0598930726282263e-28,8.622473279641032e-36,2.5884266411143202e-23,1.931370803039102e-33,1.2095718224231644e-46,2.0429526931691956e-24,1.2224828461706983e-28,1.556882909386254e-36,4.2788016008458486e-41,9.791199456111223e-46,1.0203960843485615e-13,4.016864202677841e-23,1.0203960811721911e-13,3.7276742090717255e-27,2.0015127486491852e-44,1.7305048918351115e-26,3.4354805196360964e-15,7.428801148693931e-35,8.174711692925398e-48,8.317007731006289e-25,1.06972682597272e-33,4.1626001669649087e-35,3.591094418659505e-37,2.6207110779625886e-48,6.087702009101023e-44,1.2411025733622602e-29,7.115892637579922e-36,2.248249231012649e-36,2.860709384775017e-38,8.261777951451503e-51,9.782440081548781e-50,5.82101063489392e-56,1.7201649934494125e-15,4.04312124129418e-34,5.561691875658177e-48,1.2931121829601434e-38,1.6357108026066858e-42,3.9327346735437736e-24,3.4354793411525977e-15,3.6062592585217415e-35,5.956458894565949e-13,2.7726620000595605e-25,1.1332657325333234e-21,2.0322586553094507e-34,4.804874848113904e-33,2.9853554528997785e-28,1.7201644709603548e-15,5.564979173689327e-47,4.684180497480946e-28,4.402625790187516e-47,2.404296415514645e-48,2.40996379013861e-35,6.793237749993741e-51,1.7228886839094379e-46,6.097547493653489e-24,3.400089279992895e-41,1.1768897088026067e-35,2.2204091437587134e-50,5.120022532084808e-46,5.71512952331865e-45,2.700326533311451e-56,8.713535692520542e-40,1.600603309326533e-16,1.829242119721791e-52,1.4921147317523987e-50,1.9456564073229354e-44,7.039274630597022e-27,7.433666709905291e-48,4.1094944831613536e-47,6.1405016231550985e-49,1.1034775425915128e-46,4.461612211561949e-48,3.184158483110755e-48,1.565834340917104e-48,4.54015782178826e-45
3.0981120143551466e-15,0.22072036217176938,3.76,0.0,0.6325956302507313,0.9999999999998523,3.4727827797652184e-29,1.1912938001235008e-12,1.8648422297998253e-22,1.6598645554528557e-10,1.659864555478839e-10,1.2119661510557792e-23,3.201226036728897e-16,4.708138488444808e-22,8.50982849054063e-29,8.542542271673077e-29,1.4769456570635565e-13,7.115574467218537e-24,6.456720731822336e-14,1.6890110768090525e-18,1.3549919139800474e-19,8.312878387454515e-14,9.687728956848166e-24,1.7491810092883265e-23,1.1053023668372632e-29,2.1543874129467041e-19,8.239574353533212e-28,6.897984382320889e-35,1.0353720881231794e-22,1.5451006156709352e-32,1.9353141320704487e-45,8.171828084058467e-24,4.889944368193623e-28,1.2455101450571015e-35,3.4230500885475344e-40,1.5665957256842396e-44,2.0407956268228354e-13,1.6067497655226721e-22,2.0407956141173215e-13,1.4910789994035114e-26,3.2024100817042158e-43,6.922016365657339e-26,6.87097277832506e-15,5.943064062781203e-34,1.308013660717787e-46,3.326810595968361e-24,8.557834430760594e-33,3.3301258936312975e-34,2.872900982381158e-36,4.0101348873204627e-47,4.870188509635442e-43,9.930048189882531e-29,5.692736664643693e-35,1.7986064399882045e-35,2.2885724964606966e-37,1.3218876267453451e-49,1.5651901345226603e-48,9.314249638405735e-55,3.4403355878259126e-15,3.2345061144610456e-33,8.89990122637673e-47,1.0345146654192835e-37,1.308665848936289e-41,1.5730977789489575e-23,6.870968064380401e-15,2.8850236852556167e-34,1.1912937985555185e-12,1.1090676271664955e-24,4.533071809618911e-21,1.625824481704404e-33,3.843902623045389e-32,2.3882781103199038e-27,3.440333497865143e-15,8.904063930358112e-46,1.873676476768873e-27,7.044190823556235e-46,3.8473115485251287e-47,1.927975400200626e-34,1.0884813401441887e-49,2.7566334283430978e-45,2.4390247893152573e-23,2.720122674111529e-40,9.415076791143128e-35,7.105340018373537e-49,8.192081891777633e-45,9.144246110136953e-44,8.64106993789092e-55,1.394160796899005e-38,3.2012027649793106e-16,2.92822334849297e-51,2.3876049626612474e-49,3.1130628601800347e-43,2.8157079471276436e-26,1.1893918305081277e-46,6.5752214615496505e-46,9.82477112699449e-48,1.7655723966027665e-45,7.138610601284419e-47,5.094651774250178e-47,2.505351491770245e-47,7.26428720160092e-44
6.19622928132339e-15,0.22072036217862084,3.76,0.0,0.6325956300831909,0.9999999999997047,2.778238530179185e-28,2.3825896227084197e-12,7.459423815928946e-22,3.319731924493722e-10,3.319731924597656e-10,4.8477874902923775e-23,6.402466920542114e-16,1.883257577921538e-21,6.8078718496699505e-28,6.834036839479991e-28,2.953893834072922e-13,2.846233414916118e-23,1.2913439513781617e-13,3.644620063655637e-18,5.41997010086539e-19,1.6625757879045492e-13,3.87509826147522e-23,6.996751133068164e-23,8.842431218882803e-29,4.3088459200253565e-19,3.295818819295569e-27,5.518372160247777e-34,4.1414840073770553e-22,1.236081348570589e-31,3.096485337963505e-44,3.268732613502677e-23,1.9559806726931838e-27,9.964097896643581e-35,2.7384419760633187e-39,2.5065534096612175e-43,4.0815947061075707e-13,6.427007220648471e-22,4.0815946552854576e-13,5.964367771920461e-26,5.123798687537519e-42,2.7687934228322037e-25,1.3741957565228495e-14,4.75446006762523e-33,2.093003206022196e-45,1.3307251649278664e-23,6.846268524043757e-32,2.6641581222528246e-33,2.298347863755124e-35,6.269750683245717e-46,3.8961765123057416e-42,7.945967339247579e-28,4.5541983946172925e-34,1.4388879019727693e-34,1.8308578308493135e-36,2.1150202120942532e-48,2.504291382702307e-47,1.4904752757099992e-53,6.88067608087667e-15,2.587607260777505e-32,1.4243595597726462e-45,8.276466918875203e-37,1.047083559659713e-40,6.292398388478871e-23,1.3741938709436447e-14,2.3080312979929835e-33,2.382589616436484e-12,4.436276202781115e-24,1.8132289105123118e-20,1.3006818886772278e-32,3.075112803977912e-31,1.9106039820962378e-26,6.880667721029177e-15,1.4246716448752783e-44,7.494711539243806e-27,1.1270595133199817e-44,6.15705586105748e-46,1.54237815665779e-33,1.7465608634870815e-48,4.410620349534022e-44,9.756108275518101e-23,2.1761704558611396e-39,7.5319513333089225e-34,2.273712059753691e-47,1.3107388429817856e-43,1.463081850497743e-42,2.7651389323166075e-53,2.2306309142784843e-37,6.402373833259102e-16,4.689720531821261e-50,3.8208506160763465e-48,4.980909255739435e-42,1.1262773583592203e-25,1.903030467613596e-45,1.052037959745267e-44,1.5719426021592186e-46,2.824923242413963e-44,1.1421798558219014e-45,8.151381556216584e-46,4.008588028915727e-46,1.1622891345684871e-42
