Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865)
0.0019561260407527,0.4008309778452906,3.76,0.0,0.3652008675960675,0.9393711416423682,0.06704677643932616,0.001209215300436871,1.814174966530096e-05,0.23194891545892843,0.24776764225409828,2.242972115755946e-13,0.04229621426585321,2.3999190681985416e-09,5.239520796977834e-06,0.0188621319755679,0.004253619565750491,0.007336607909696411,2.8537212842274663e-05,2.107106047119699e-05,0.09777120064397066,1.3280251606646105e-05,4.399719118617135e-06,0.009075421952035746,0.0009961929889899317,6.859011127659957e-07,2.525273273017504e-07,2.091487247274086e-05,7.172281129276858e-07,0.00037868429266695996,9.076031961624725e-10,0.000803362551508926,1.8385593884345877e-07,2.1510229155234565e-05,3.1240868346178385e-07,1.7021812562677391e-07,1.9607340702882963e-05,0.0013627732844830984,3.5382510947484254e-05,5.470489958656852e-05,1.703871239667156e-12,5.696175141930722e-10,8.76007762629418e-05,6.146231197180003e-07,5.080362978343934e-11,1.6613449814882915e-07,3.8975173097418304e-10,7.91143138395328e-07,2.2148971155163695e-10,3.79453410012259e-15,1.4956556023490033e-12,0.0002381265733627037,2.6357675626634926e-10,1.7563913067586423e-11,1.9078622337211436e-06,8.609817647888304e-14,4.668595935888807e-13,2.901787924898304e-13,1.940247292544135e-05,1.6910054408126167e-10,1.582971078726454e-08,2.486759483786663e-09,3.13164867511113e-11,0.0005296193225240633,1.3462068443291392e-10,9.828386433988095e-08,3.3788399559867696e-06,5.433743506273642e-06,4.37535514844204e-09,6.005748241780292e-13,3.752552341978783e-14,2.686595940053879e-10,6.146300443675334e-10,2.5956765250805316e-07,1.4230742015617432e-12,1.4390188083475374e-14,6.578989661187076e-08,1.4017584833616428e-13,4.702551688100875e-11,3.6812063258267435e-08,1.608428033468586e-07,2.5260701163873586e-06,5.061300745786114e-15,6.523227681482698e-10,4.563478688557312e-07,2.3082472311126464e-08,8.035925578685273e-16,8.471609574362687e-14,3.5834730263074445e-11,2.1644967614245304e-11,8.65145771275218e-14,3.737117342758421e-08,6.966561593914975e-15,6.395691926306436e-11
0.001957894790112089,0.4008648021661548,3.76,0.0,0.36462173901816636,0.9390645750843304,0.06739862422897529,0.0012183222304381826,1.823086761190385e-05,0.2320193800634828,0.24792688276292965,2.248567877007933e-13,0.042451219238801886,2.4044736462118093e-09,5.268402452322228e-06,0.018983524667033607,0.004261717733041149,0.0073657635567120835,2.865048882045768e-05,2.113499619345959e-05,0.09816846385081418,1.3345720858890612e-05,4.419970828233692e-06,0.009112681417262842,0.0010018334174894763,6.902324586981538e-07,2.5481880791899423e-07,2.1102305876170298e-05,7.197802803941628e-07,0.0003824567355132801,9.153608210926908e-10,0.0008104442523563898,1.8545787626770513e-07,2.1691447664453907e-05,3.1574176998172554e-07,1.71581701796566e-07,1.9778568607622476e-05,0.0013757460178829247,3.5648802389004023e-05,5.5093481803968056e-05,1.7208698258684114e-12,5.725217922054748e-10,8.852364045321546e-05,6.203991951618536e-07,5.138198911910358e-11,1.676830336743708e-07,3.9297321143651666e-10,7.971824242186393e-07,2.237779092524028e-10,3.8340553168643275e-15,1.5110905756313392e-12,0.0002400111272786102,2.671700005444288e-10,1.7832728847151602e-11,1.9274586672824764e-06,8.698282013683605e-14,4.705994550305484e-13,2.9384842079125305e-13,1.9459786140188064e-05,1.7059373806866085e-10,1.60494057260068e-08,2.515443492368408e-09,3.170781713530343e-11,0.0005315891838678204,1.3603721950680778e-10,9.975953332174577e-08,3.3999322496361842e-06,5.4793687772573135e-06,4.408432975343198e-09,6.048679808458287e-13,3.779377187003538e-14,2.7055210571007214e-10,6.178380712031845e-10,2.630730467105161e-07,1.4374494805716012e-12,1.459423693796219e-14,6.676962727679911e-08,1.4256678615068594e-13,4.764623793403346e-11,3.735958946834916e-08,1.6198684312289817e-07,2.547357238036313e-06,5.1476658247616585e-15,6.600561004039912e-10,4.6205521306394744e-07,2.343307684139723e-08,8.157984987201014e-16,8.563987845529117e-14,3.5980340593851784e-11,2.200419674699562e-11,8.736683548785504e-14,3.770684536646362e-08,7.022355652930017e-15,6.485835923643595e-11
0.001959663539471478,0.40089868793883865,3.76,0.0,0.3640416453951037,0.9387566890420227,0.06775192426912917,0.001227491494461958,1.8320346236720054e-05,0.23208929256801383,0.24808602229261556,2.2541933984242382e-13,0.04260650294802856,2.409048625994067e-09,5.297425593202676e-06,0.019105647774058283,0.004269816113086023,0.0073949854411073795,2.8764060771566383e-05,2.1199031804593994e-05,0.09856660719539272,1.3411446884437755e-05,4.440299788829436e-06,0.009150031345549751,0.0010075015421875078,6.945925305073447e-07,2.5712859153951875e-07,2.1291187409668787e-05,7.223364732777888e-07,0.0003862648603143574,9.231731852888137e-10,0.0008175817089932161,1.8707205709112022e-07,2.1873962144416048e-05,3.1910857372112866e-07,1.7295409001104217e-07,1.9951075301280032e-05,0.0013888267864693828,3.591687343466402e-05,5.548563451744064e-05,1.738029436793776e-12,5.754370312442585e-10,8.945567622218764e-05,6.262369509083114e-07,5.196680026853966e-11,1.692443198222485e-07,3.962394603608316e-10,8.032884051072621e-07,2.260951033275303e-10,3.873972479288196e-15,1.526677650895442e-12,0.00024191064854625855,2.70814619056678e-10,1.8105827731993447e-11,1.9472414427831933e-06,8.787587840019322e-14,4.743634866860463e-13,2.9765208282309026e-13,1.951713693716499e-05,1.7210805879744486e-10,1.627208620701998e-08,2.544423132144137e-09,3.210378199365241e-11,0.0005335614614725087,1.3746846367806015e-10,1.012579184315838e-07,3.421129129798444e-06,5.5253042711450936e-06,4.4417714094258936e-09,6.091922669070498e-13,3.80639641606284e-14,2.724577226740037e-10,6.210601781686715e-10,2.6662295525573784e-07,1.4519601033044566e-12,1.480104923911767e-14,6.776345046244542e-08,1.449950546072226e-13,4.8274647399300243e-11,3.791496204204881e-08,1.631377299785414e-07,2.5687962387755484e-06,5.2353782283530626e-15,6.678729176289654e-10,4.678300671813175e-07,2.3788742843812445e-08,8.281806497002222e-16,8.65733611497753e-14,3.612627365687131e-11,2.2369081999174673e-11,8.822700776637794e-14,3.8045918957939036e-08,7.07870150417942e-15,6.577138543962208e-11
0.0019614322888308667,0.4009326352730087,3.76,0.0,0.36346058737994225,0.9384474790801071,0.06810668034638857,0.0012367234401241063,1.8410186632241818e-05,0.2321586515374561,0.2482450615213036,2.2598482358278508e-13,0.04276206456313659,2.413644155258535e-09,5.326590815492502e-06,0.019228505283398825,0.004277914629428466,0.007424273405107496,2.8877928585779655e-05,2.1263167065716397e-05,0.09896562806359305,1.3477430313716991e-05,4.460706216200003e-06,0.00918747163091828,0.0010131974732214193,6.989815187583094e-07,2.594568015774705e-07,2.148152589197858e-05,7.248966635297808e-07,0.0003901089797122516,9.310405447370272e-10,0.0008247752816752157,1.8869856066735572e-07,2.2057779691619285e-05,3.225094161941102e-07,1.7433532629642008e-07,2.0124868200758837e-05,0.0014020163291329358,3.6186733916988254e-05,5.588139163204546e-05,1.7553514755476136e-12,5.783632128166145e-10,9.039696643682235e-05,6.321370711101914e-07,5.255813559366675e-11,1.7081844256727017e-07,3.995513136467717e-10,8.094620775635111e-07,2.284417573290242e-10,3.9142817436251376e-15,1.5424159500668042e-12,0.00024382525752856727,2.7451136867830447e-10,1.838327847751577e-11,1.967212201694454e-06,8.877742540589037e-14,4.78151784249536e-13,3.0145179961895254e-13,1.957452495255228e-05,1.7364387447637053e-10,1.6497791709817196e-08,2.57370099024742e-09,3.250443639726246e-11,0.0005355361330776814,1.3891454114514556e-10,1.027793510186068e-07,3.4424308672442527e-06,5.5715511170169286e-06,4.475372557077417e-09,6.135478997850535e-13,3.8336115836593834e-14,2.743765952612171e-10,6.242963496533659e-10,2.7021790218026063e-07,1.4666189787840816e-12,1.5010662167973312e-14,6.877155971895736e-08,1.4746121439602345e-13,4.8910833466257715e-11,3.847828837904761e-08,1.642954923747665e-07,2.590387943461673e-06,5.324458917955579e-15,6.757740103046823e-10,4.7367315669716745e-07,2.4149538999495142e-08,8.407414018754775e-16,8.75166638390212e-14,3.6272528495081303e-11,2.2739708562180902e-11,8.90951601092401e-14,3.838842935122605e-08,7.135604986607998e-15,6.669612919010193e-11
0.0019632010381902556,0.4009666442772625,3.76,0.0,0.3628785656519654,0.9381369407562759,0.06846289624373333,0.0012460184162793836,1.8500389841980616e-05,0.23222745553555857,0.2484040011354847,2.2655331763832048e-13,0.04291790324736608,2.4182603376191762e-09,5.355898664304334e-06,0.019352101200748272,0.004286013204795142,0.007453627287314069,2.8992091943226242e-05,2.132740240473835e-05,0.0993655238005286,1.3543671461181575e-05,4.481190324020992e-06,0.009225002165131212,0.0010189213209972046,7.033996181407626e-07,2.618035606419065e-07,2.1673330170340684e-05,7.274608180193027e-07,0.0003939894089497539,9.389631712245893e-10,0.00083202533221737,1.903374643273191e-07,2.224290741770735e-05,3.2594462187475136e-07,1.7572544693943767e-07,2.029995474341004e-05,0.0014153153883915844,3.645839369957535e-05,5.6280787409432175e-05,1.772837378332609e-12,5.813003874344541e-10,9.134759466411807e-05,6.381002479271514e-07,5.315606513113129e-11,1.724054879842221e-07,4.029096172255987e-10,8.157044552531577e-07,2.3081833823655082e-10,3.954994399679817e-15,1.558309130639352e-12,0.0002457550756033447,2.78261018483743e-10,1.8665150949744297e-11,1.987372599508579e-06,8.968753593771865e-14,4.81964450446796e-13,3.054271867819409e-13,1.9631949812706146e-05,1.7520155715126596e-10,1.6726562160246386e-08,2.6032796515830835e-09,3.290982794886553e-11,0.0005375131763571685,1.4037561621407185e-10,1.0432416706431804e-07,3.4638377315303506e-06,5.618110437457858e-06,4.509238506031946e-09,6.179351018253102e-13,3.861023878305617e-14,2.763087435280037e-10,6.275467147892423e-10,2.7385841750543236e-07,1.4814152390066047e-12,1.5223109892611828e-14,6.979415126507069e-08,1.4996573535611116e-13,4.955488472091119e-11,3.9049677359913394e-08,1.6546015880458873e-07,2.6121331786982264e-06,5.414924061348735e-15,6.837601685125498e-10,4.795852143427063e-07,2.4515534913393604e-08,8.534831784758269e-16,8.846986492921949e-14,3.6419104138165395e-11,2.3116160237998975e-11,8.997135910854096e-14,3.873441208317669e-08,7.193072392256725e-15,6.763272311385838e-11
0.0019649697875496444,0.4010007150608662,3.76,0.0,0.36229558091835684,0.9378250696211479,0.06882057574041042,0.0012553767730366689,1.8590956965317593e-05,0.23229570312492684,0.2485628418301802,2.2712474834802806e-13,0.04307401815661043,2.422897338173692e-09,5.3853497533451925e-06,0.01947643955111285,0.004294111761161384,0.007483046922542268,2.910655076200783e-05,2.139173731273433e-05,0.09976629170739618,1.361017105220537e-05,4.501752325783232e-06,0.009262622837453046,0.0010246731961881647,7.078470191811673e-07,2.641689934951186e-07,2.1866609118716783e-05,7.300289092566651e-07,0.0003979064659220233,9.46941316432605e-10,0.0008393322240054311,1.9198884875931304e-07,2.2429352452497477e-05,3.294145182785165e-07,1.771244877197031e-07,2.0476342389628953e-05,0.0014287247104281388,3.6731862685090225e-05,5.668385647561271e-05,1.7904885667502414e-12,5.84248518480659e-10,9.230764518356924e-05,6.441271818416518e-07,5.376066371842072e-11,1.7400554280008248e-07,4.0631524357830314e-10,8.220165694848296e-07,2.332253296220085e-10,3.9961027842988674e-15,1.5743551897530338e-12,0.0002477002251842971,2.820643497845612e-10,1.8951516238725655e-11,2.0077243069073283e-06,9.060628544533691e-14,4.858015786427113e-13,3.092360641195806e-13,1.968941111758826e-05,1.76781490145647e-10,1.69584381057104e-08,2.6331617399958165e-09,3.3320016122904406e-11,0.0005394925689159739,1.4185180407226404e-10,1.0589270727602237e-07,3.4853499893773226e-06,5.664983349905534e-06,4.543371391023679e-09,6.223540911530274e-13,3.888634959807443e-14,2.7825435191952456e-10,6.308112130712286e-10,2.775450373537957e-07,1.496369522172438e-12,1.543843163036476e-14,7.083142406557119e-08,1.5250921427248008e-13,5.02068913527533e-11,3.962923939002634e-08,1.6663175769507052e-07,2.634032772848798e-06,5.506796341325512e-15,6.918321961801533e-10,4.855669802534394e-07,2.4886801134732306e-08,8.664084356044935e-16,8.943310151643358e-14,3.656599959768085e-11,2.3498525768378887e-11,9.085567185765165e-14,3.908390306726717e-08,7.25110966020538e-15,6.858130115815466e-11
0.0019667385369090333,0.4010348477319848,3.76,0.0,0.361711633911467,0.9375118612191206,0.06917972261177664,0.0012647988616744106,1.8681889016882642e-05,0.23236339286708463,0.2487215843084702,2.2769924536493055e-13,0.04323040844088566,2.4275552339233237e-09,5.414944598151981e-06,0.019601524377557984,0.004302210219592671,0.007512532142091939,2.9221304579816338e-05,2.1456172652223196e-05,0.10016792904675952,1.3676929195155729e-05,4.5223924345392885e-06,0.009300333535030687,0.0010304532097194425,7.123239214229014e-07,2.6655322339028796e-07,2.2061371632732442e-05,7.326009001756709e-07,0.00040186047103469647,9.549752581450418e-10,0.0008466963219007362,1.936527906962003e-07,2.2617121936739142e-05,3.329194357694408e-07,1.7853248483140589e-07,2.0654038617209107e-05,0.0014422450448722823,3.700715079228784e-05,5.709063380375165e-05,1.8083065095804963e-12,5.872076860732695e-10,9.327720295126709e-05,6.502185810851908e-07,5.4372001328946575e-11,1.7561869362215806e-07,4.0976906875695797e-10,8.283994684904919e-07,2.356632117132561e-10,4.037624924217955e-15,1.5905597832545776e-12,0.00024966082966645806,2.85922155463865e-10,1.9242446440870018e-11,2.0282690075563537e-06,9.153375000051065e-14,4.896632741449347e-13,3.134181868289314e-13,1.974690850261705e-05,1.7838405624019957e-10,1.7193460451918992e-08,2.6633498675632495e-09,3.3735044048506685e-11,0.0005414742882981305,1.4334329104214872e-10,1.0748531688613602e-07,3.506967907015422e-06,5.712170964730387e-06,4.577773327636494e-09,6.268050945597188e-13,3.9164458703569055e-14,2.8021338365773287e-10,6.340900502388264e-10,2.8127830367757556e-07,1.5114579035509914e-12,1.565666056216413e-14,7.188357969259666e-08,1.550920914954645e-13,5.0866943625204976e-11,4.0217086316543686e-08,1.678103174487378e-07,2.6560875558597267e-06,5.6000901456979556e-15,6.999908935159431e-10,4.916192015752933e-07,2.526340911687697e-08,8.795196608418985e-16,9.040642870546927e-14,3.671321387377409e-11,2.3886889540474473e-11,9.174816588148814e-14,3.94369385890736e-08,7.309723265391065e-15,6.954199851486192e-11
0.001968507286268422,0.401069042400068,3.76,0.0,0.3611267253899421,0.9371973110883101,0.06954034062951431,0.0012742850345957434,1.8773187121621378e-05,0.23243052332261455,0.2488802292812926,2.2827668843152873e-13,0.043387073243093884,2.4322342237261647e-09,5.444683849696525e-06,0.019727359740761077,0.004310308500533923,0.007542082773713914,2.9336353424093788e-05,2.1520707422476542e-05,0.1005704330395064,1.3743946825564e-05,4.543110862925779e-06,0.009338134142602561,0.0010362614727528593,7.16830514509141e-07,2.689563768441311e-07,2.2257626635052974e-05,7.351767660100196e-07,0.00040585174713225037,9.630652410610026e-10,0.0008541179921738388,1.953293729584447e-07,2.2806223029192074e-05,3.3645970752474647e-07,1.7994947375141565e-07,2.083305092445747e-05,0.0014558771446585958,3.728426798801377e-05,5.750115470434683e-05,1.8262926421942154e-12,5.901778242164625e-10,9.425635357740234e-05,6.563751616825693e-07,5.4990156196093596e-11,1.7724502790222677e-07,4.1327200325383444e-10,8.348542170652465e-07,2.3813248950901786e-10,4.07954674794194e-15,1.6069190312976693e-12,0.00025163701339964324,2.89835239811306e-10,1.9538014887448865e-11,2.049008400072427e-06,9.247000629385759e-14,4.935496267102507e-13,3.1710696663468043e-13,1.9804441558742107e-05,1.8000965443643396e-10,1.7431670831373757e-08,2.6938466943187146e-09,3.415497903047553e-11,0.0005434583119875762,1.4485017465716721e-10,1.0910234550892688e-07,3.528691747137632e-06,5.759674388252863e-06,4.612446483513637e-09,6.312883310435399e-13,3.944458443145115e-14,2.821860800575802e-10,6.373830848807379e-10,2.8505876406575416e-07,1.526715077864352e-12,1.5877838874585642e-14,7.295082228184586e-08,1.5771501523940212e-13,5.1535133754851784e-11,4.0813331410048814e-08,1.6899586642852395e-07,2.6782983591821078e-06,5.694830735926635e-15,7.082370782933171e-10,4.977426322851034e-07,2.564543118979871e-08,8.92819372287722e-16,9.139001474051156e-14,3.6860745947986405e-11,2.428134470968823e-11,9.264890916557595e-14,3.97935552810536e-08,7.368919294374401e-15,7.051495158162955e-11
0.001970099160691872,0.4010998706975389,3.76,0.0,0.3605994862740627,0.9369130650997526,0.06986615778927102,0.0012828776745258184,1.8855669197580923e-05,0.2324904613520209,0.24902292698414424,2.287990476368879e-13,0.043528305564639574,2.4364633877052828e-09,5.471573041823399e-06,0.019841256648001626,0.004317596735076663,0.0075687341241132315,2.944014910741407e-05,2.1578874816612663e-05,0.10093342529232978,1.380448445651299e-05,4.561824585823885e-06,0.009372231465434505,0.0010415131548915822,7.209120021084133e-07,2.711354967244413e-07,2.243553960419174e-05,7.374983238317818e-07,0.00040947603129000323,9.703943747146714e-10,0.0008608470237612765,1.9684916719086364e-07,2.2977558461455124e-05,3.39676457801575e-07,1.8123248160051903e-07,2.0995293459657977e-05,0.0014682422190331237,3.753524557705048e-05,5.7873853752828626e-05,1.8426252031260903e-12,5.928604157692015e-10,9.514586237094451e-05,6.619724127145055e-07,5.555238185217197e-11,1.7872007261272555e-07,4.164673819691327e-10,8.407258170044744e-07,2.403820913921332e-10,4.117637978695511e-15,1.621780709101914e-12,0.0002534290026349572,2.93404953745686e-10,1.980805361374081e-11,2.0678417290654994e-06,9.332021780995072e-14,4.970685147259247e-13,3.2089838353337256e-13,1.985625149080323e-05,1.814927110508392e-10,1.7648820548422457e-08,2.721559957186134e-09,3.4537146769658296e-11,0.0005452458848321426,1.4621970559427746e-10,1.1057884239608516e-07,3.5483339841809754e-06,5.8026983935855276e-06,4.643885982799959e-09,6.353509929553288e-13,3.969842928360347e-14,2.8397311736224076e-10,6.403591895570048e-10,2.885019869513361e-07,1.5405600661306107e-12,1.6079447537829447e-14,7.392441093998354e-08,1.6011022938705163e-13,5.2143538639288676e-11,4.135722728992506e-08,1.700688597145478e-07,2.6984221679849976e-06,5.781344837200229e-15,7.157341153957723e-10,5.033152331241183e-07,2.599394066826467e-08,9.04952376815865e-16,9.228403649663323e-14,3.6993795681790475e-11,2.4641632805606702e-11,9.346668779283088e-14,4.0117602802987004e-08,7.42269908435322e-15,7.1401201753833e-11
0.001971691035115322,0.40113074937942533,3.76,0.0,0.36007146955526964,0.936627725431023,0.07019317237292978,0.0012915227675883286,1.8938449395126408e-05,0.23254994414184416,0.24916554681951578,2.2932384922281734e-13,0.04366975891336965,2.440709823559065e-09,5.4985800696128594e-06,0.019955767778851514,0.004324884701464398,0.007595438185316641,2.9544183278832978e-05,2.1637123125502943e-05,0.10129711517060112,1.3865232850314083e-05,4.58060207495101e-06,0.009406401433172028,0.0010467878907403695,7.25017845356927e-07,2.7333013803597105e-07,2.2614675266440363e-05,7.398229684262612e-07,0.00041313100734452534,9.777693088898887e-10,0.0008676232558407789,1.983793224602582e-07,2.314998353693404e-05,3.4292236410151023e-07,1.8252282770896351e-07,2.115861359584665e-05,0.0014806989895578546,3.778772010972408e-05,5.824964021043535e-05,1.8590962749725676e-12,5.955519325800298e-10,9.604327462656254e-05,6.676235799742316e-07,5.612024421163314e-11,1.8020593068137377e-07,4.1970396126934e-10,8.466572920278295e-07,2.4265790310445963e-10,4.156062483741094e-15,1.6367709532772787e-12,0.0002552338046092048,2.970207074600401e-10,2.008196454923016e-11,2.0868354018195036e-06,9.417767004001876e-14,5.006075270727846e-13,3.24498655375914e-13,1.9908089754622093e-05,1.8299504207672644e-10,1.7868617570369226e-08,2.7495273665309945e-09,3.492337037209803e-11,0.0005470352893876687,1.4760194890926823e-10,1.1207566683212025e-07,3.568062420598483e-06,5.845979891454748e-06,4.675548511892007e-09,6.394401125303216e-13,3.995392842135269e-14,2.857713265166659e-10,6.433469182810173e-10,2.9198429272580623e-07,1.5545369438586125e-12,1.628350269174696e-14,7.491054004538812e-08,1.6253869710428242e-13,5.2758678228253814e-11,4.190810323855269e-08,1.7114755780056456e-07,2.7186736360275175e-06,5.8690598809550676e-15,7.233032785937507e-10,5.089466894673211e-07,2.6346948896504486e-08,9.172420008660601e-16,9.318651814443734e-14,3.712710123614598e-11,2.5006992941258252e-11,9.429125394278901e-14,4.044460825568887e-08,7.4769605450927e-15,7.229759170613709e-11
