Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64)
1.6629249560018771e-06,0.7406795899548244,3.76,0.0,0.04913792243467234,0.9022390637531126,0.09886848734905787,0.001635791619641146,0.015220844174457081,0.08895389816211255,0.15341952001590253,2.3236164383459723e-08,0.26021557002877227,0.0002759345148454893,0.001715145785706142,0.0330032434717497,0.0019503289451794949,9.911012565138972e-05,0.000169726340256945,0.038731550865777876,0.24681627234639142,0.00018985573791930417,0.0019475619957280378,0.002498629693205334,0.03840933620096816,0.008863103823485551,0.00789588976608213,0.014739604620596952,8.900609456065686e-09,0.012243157735861264,1.5232478508302977e-08,0.0010214772863742856,0.006489859527839071,0.0009980490529739221,1.5707194224854689e-06,5.8902651234037876e-08,0.013310499379865582,0.0022482033442540908,0.006429411253547089,0.0010868560913970832,2.5699744456216743e-07,3.217531124307524e-09,0.001389369589058267,0.00021891283891202677,0.00041743145902209384,9.768733852494112e-07,4.637488085904585e-07,0.0010351739159340926,1.3556355969749635e-06
1.66684806969201e-06,0.7408816122675655,3.76,0.0,0.048180158766792554,0.901293347874692,0.0996533873946097,0.0016478026908222857,0.015268666142920849,0.08861672176660496,0.15374111467196522,2.3171859160141967e-08,0.2610075286939161,0.00027598009262899264,0.0017230824503184148,0.033526281110562745,0.0019538240150025294,9.96587753410532e-05,0.0001682611723529498,0.038747648264223084,0.24683921428344452,0.0001887458586648925,0.001943502310968679,0.0025264117915901434,0.03872084053966624,0.00894517196219141,0.007942087789266215,0.014885806055428186,8.812499456049166e-09,0.012465532594368108,1.536376413358739e-08,0.0010253707354599254,0.006527140552454443,0.0010049471967579933,1.5992781358152386e-06,5.9233473361247694e-08,0.013497576500118473,0.0022785844275820854,0.006518643835449284,0.0011177082657239745,2.615226672070053e-07,3.2146296614736486e-09,0.0014168903342195785,0.00022721695404075924,0.0004235543851784139,9.91375996161977e-07,4.757227018708237e-07,0.001061132281002127,1.3900896643837805e-06
1.670771183382143e-06,0.7410819668309647,3.76,0.0,0.04723781606117344,0.9003457662636941,0.10043807366595549,0.0016598741380435562,0.015315166972457573,0.08827910869889634,0.15406425077391742,2.3105231358951018e-08,0.2617881133930187,0.00027598435969038843,0.0017309289224470344,0.0340543956201498,0.0019572699407151184,0.00010020077479267714,0.000166794298780095,0.038760618635965555,0.24684459694922398,0.00018762573802899422,0.0019392497707841692,0.00255451664190722,0.03903203027105519,0.009026584955496873,0.007987226470904522,0.015030916466934078,8.724498652327366e-09,0.01268989560759462,1.549354662242527e-08,0.0010291167432905648,0.006563538431170446,0.0010117146343367012,1.6280927667303895e-06,5.9555591623181223e-08,0.01368559930906987,0.0023090698740967923,0.006608313980660917,0.0011491695948477828,2.660850550118913e-07,3.211372097669241e-09,0.0014448340135905533,0.00023577216031171492,0.000429702526792951,1.0059513240920016e-06,4.878485045182326e-07,0.001087453482090644,1.4249281078259565e-06
1.674694297072276e-06,0.741280660256176,3.76,0.0,0.04631078904410566,0.8993964243795302,0.10122247993457553,0.001672005874334729,0.015360349458340193,0.08794111437770456,0.15438890992119295,2.3036332194666133e-08,0.2625573823807158,0.00027594768066826445,0.001738684866716005,0.03458755984814704,0.0019606676648128503,0.00010073608013876893,0.00016532632628857863,0.03877049852947245,0.24683264480176692,0.00018649594984539798,0.0019348083265065665,0.0025829449809574145,0.03934287263933658,0.009107311128323725,0.008031294877344573,0.01517488533567713,8.636639622455274e-09,0.012916213993076636,1.5621780112355624e-08,0.0010327151475337012,0.006599043855440029,0.001018348958451903,1.6571590632899924e-06,5.986890067058848e-08,0.013874535944286762,0.0023396547065335145,0.006698405342715205,0.0011812426480581216,2.706839187637036e-07,3.207764293650868e-09,0.0014732012523386954,0.00024458321041407184,0.00043587422767572083,1.0205966363469823e-06,5.001235014592356e-07,0.0011141340039615064,1.4601397931392675e-06
1.678617410762409e-06,0.7414776997092503,3.76,0.0,0.04539896789812079,0.8984454274116411,0.10200654108735187,0.0016841978303753758,0.015404217146749487,0.0876027935290467,0.1547150725949052,2.2965214082598798e-08,0.26331539731528913,0.0002758704485820162,0.0017463499743085539,0.03512574515740077,0.0019640181270355384,0.00010126465192101363,0.00016385784846178054,0.03877732567293006,0.2468035871706047,0.00018535706370112592,0.001930181985456028,0.0026116973626559644,0.03965333534227251,0.009187319217145334,0.008074282895456109,0.01531766281979024,8.548954415295868e-09,0.013144453991834155,1.5748419741994014e-08,0.0010361658901889607,0.006633648190784857,0.001024847859124521,1.6864726495017381e-06,6.017330165157326e-08,0.014064354197626855,0.0023703339449854285,0.0067889014400273106,0.0012139297087503367,2.753185523174696e-07,3.2038122423132048e-09,0.001501992510243145,0.0002536548408502003,0.0004420677900513618,1.0353091828103974e-06,5.125448863639959e-07,0.0011411701079369163,1.49571323972145e-06
1.682540524452542e-06,0.7416730928631644,3.76,0.0,0.044502238444516715,0.8974928802190991,0.10279019314799115,0.0016964499547786355,0.01544677432241792,0.08726420016719495,0.15504271818521606,2.2891930413970993e-08,0.26406222313931005,0.0002757530838906379,0.001753923962230775,0.03566892144305967,0.0019673222632086208,0.00010178645503034999,0.00016238944596058127,0.03878113891077651,0.24675765798405802,0.00018420964370802434,0.0019253748057975139,0.002640774155955943,0.03996338653155482,0.009266578396056357,0.008116181233466043,0.01545919979794507,8.461474252894161e-09,0.013374580895494596,1.587342168787359e-08,0.0010394690160213018,0.006667343478685028,0.0010312091254916218,1.7160290292610339e-06,6.046870227087036e-08,0.014255021539013243,0.002401102610356468,0.006879785672431936,0.0012472327699490386,2.799882331246804e-07,3.1995220647792103e-09,0.0015312080805090795,0.0002629917681217645,0.0004482814887808504,1.0500861985269898e-06,5.251097666977858e-07,0.001168557836059939,1.5316366382219444e-06
1.686463638142675e-06,0.7418668478899901,3.76,0.0,0.04362048232444099,0.8965388872711175,0.10357337329726066,0.001708762214340619,0.015488025991952974,0.08692538757652563,0.15537182501954516,2.281653545270021e-08,0.2647979279601148,0.00027559603352237587,0.0017614065726753593,0.036217057150823746,0.0019705810041164007,0.00010230145864361031,0.00016092168781376088,0.03878197813886292,0.24669509549629004,0.0001830542491837053,0.0019203908914057523,0.002670175542999313,0.04027299481733292,0.009345058305640695,0.008156981420607235,0.01559944791126931,8.374229325295039e-09,0.01360655907410621,1.5996743199876074e-08,0.001042624670899998,0.00670012243752693,0.0010374306475092864,1.7458235903852116e-06,6.075501684200322e-08,0.01444650514032165,0.0024319557277497177,0.006971041337715314,0.001281153530122306,2.846922227696025e-07,3.1949000074215875e-09,0.0015608480887450158,0.0002725986849160697,0.0004545135807729732,1.0649249063559704e-06,5.378151684001087e-07,0.0011962930155070678,1.5678978679278685e-06
1.690386751832808e-06,0.7420589734356748,3.76,0.0,0.04275357717162553,0.8955835525889609,0.10435601989155248,0.0017211345942650857,0.01552797785784549,0.08658640829423461,0.15570237039125845,2.273908434637826e-08,0.26552258292920117,0.000275399769869647,0.0017687975714929455,0.03677011929546919,0.0019737952744010483,0.00010280963615908235,0.00015945513072768548,0.03877988425147594,0.2466161420268593,0.00018189143453152981,0.0019152343867102333,0.0026999015174675053,0.040582129291502955,0.009422729091167675,0.008196675805786873,0.015738359604311532,8.287248954044694e-09,0.013840352004336651,1.6118342635694073e-08,0.0010456331000750832,0.006731978462706828,0.0010435104175352593,1.7758516086810094e-06,6.103216633253692e-08,0.014638771899303524,0.002462888329831386,0.007062651648087946,0.0013156933892472637,2.894297675559207e-07,3.1899524272667574e-09,0.0015909124921123178,0.00028248025628934163,0.0004607622958479835,1.0798225196498668e-06,5.506580412013233e-07,0.0012243712632160097,1.6044845132518626e-06
1.694309865522941e-06,0.7422494786133575,3.76,0.0,0.04190139680000898,0.8946269796883661,0.10513807248005082,0.0017335670983375689,0.015566636299670637,0.08624731409418382,0.15603433059024654,2.2659632999469894e-08,0.2662362621214461,0.0002751647897642054,0.0017760967484665815,0.03732807348240234,0.0019769659915316443,0.0001033109651225143,0.00015799031636485925,0.038774899078343424,0.2465210436903077,0.00018072174705282166,0.001909909471649562,0.002729951883285818,0.04089075952562327,0.009499561429145374,0.008235257554659807,0.015875888164473963,8.200561764046917e-09,0.014075922299300565,1.6238179492001516e-08,0.0010484946462293939,0.006762905625469321,0.0010494465317035628,1.806108252268475e-06,6.130007838562618e-08,0.014831788463774826,0.0024938954600518793,0.007154599746733464,0.0013508534453527657,2.9420009914736744e-07,3.184685774433957e-09,0.0016214010786812423,0.0002926411158407629,0.0004670258506974238,1.0947762447954297e-06,5.63635264587586e-07,0.001252787990934536,1.6413838819722438e-06
1.6982329792130739e-06,0.7424383729598304,3.76,0.0,0.04106381137242385,0.8936692715248915,0.10591947181835604,0.0017460597490691972,0.015604008343688577,0.08590815597177853,0.15636768093372222,2.2578237858961952e-08,0.26693904241233524,0.000274891613414392,0.0017833039151089948,0.037890883928224574,0.001980094064802386,0.00010380542715312908,0.00015652777476887476,0.03876706533212426,0.24641005013698114,0.00017954572836833584,0.001904420356667265,0.0027603262535703505,0.0411988556047232,0.009575526567787419,0.00827272064575663,0.016011987760053727,8.11419549104473e-09,0.014313231738509827,1.6356214435175372e-08,0.0010512097474937663,0.006792898670775615,0.0010552371911427378,1.8365885858735717e-06,6.155868734414049e-08,0.015025521255750447,0.0025249721758625852,0.007246868724232798,0.0013866344913588983,2.9900243510782725e-07,3.1791065985066503e-09,0.0016523134669969755,0.0003030858618963222,0.00047330242847031927,1.1097832838545694e-06,5.767436525481529e-07,0.0012815384105025545,1.6785830226645648e-06
1.7021560929032069e-06,0.7426256664406141,3.76,0.0,0.040240687577078826,0.8927105304414426,0.10670015988004622,0.0017586125877886028,0.015640101641482,0.08556898413009643,0.1567023957986659,2.249495601929366e-08,0.26763100335805884,0.00027458078332325616,0.0017904189026866156,0.038458513482565654,0.0019831803943622986,0.00010429300786165077,0.00015506802222376643,0.038756426553618835,0.24628341429551076,0.00017836391332123777,0.0018987712777730264,0.0027910240499551923,0.04150638813918039,0.00965059635504706,0.008309059864941421,0.016146613476587645,8.028176873963338e-09,0.014552241299292291,1.6472409328849876e-08,0.001053778935245375,0.006821953013886628,0.0010608807029787158,1.8672875753498545e-06,6.180793425375869e-08,0.015219936495685264,0.002556113551782993,0.007339441634930008,0.001423037012440634,3.0383597953456384e-07,3.1732215295743324e-09,0.0016836491058949455,0.0003138190536967677,0.00047959017958571745,1.1248408370310163e-06,5.899799590295347e-07,0.00131061753953367,1.7160687432646133e-06
1.7060792065933398e-06,0.7428113694191318,3.76,0.0,0.03943188881750649,0.8917508581150734,0.10748007986892506,0.0017712256747060404,0.01567492445775567,0.08522984796665481,0.15703844865519426,2.240984507125084e-08,0.2683122270787314,0.00027423286321300635,0.0017974415627355314,0.039030923652579146,0.0019862258702857244,0.00010477369676258665,0.00015361155932412988,0.03874302704129094,0.24614139210302488,0.00017717682823987845,0.001892966491661888,0.0028220445021017357,0.04181332824565686,0.009724743253232528,0.008344270798901146,0.01627972135231469,7.942531733950184e-09,0.01479291118901418,1.6586727261499374e-08,0.0010562028318171607,0.00685006473631848,0.0010663754812360923,1.898200092350044e-06,6.204776686688736e-08,0.01541500022676427,0.002587314682341369,0.007432301513218093,0.0014600611836744872,3.086999237191094e-07,3.1670372633370373e-09,0.0017154072744220658,0.0003248452076077903,0.00048588725093122876,1.1399461050801549e-06,6.033408845780744e-07,0.001340020207263024,1.753827631540515e-06
1.7100023202834728e-06,0.7429954926341733,3.76,0.0,0.03863727539664942,0.8907903555043831,0.10825917623000818,0.0017838990889503055,0.015708485645817043,0.08489079606101535,0.1573758121001107,2.2322962928144086e-08,0.2689827981387877,0.00027384843693236896,0.0018043717679232139,0.03960807462893125,0.0019892313717134627,0.00010524748718569992,0.00015215887291811618,0.03872691178319886,0.24598424223684057,0.00017598499158669162,0.001887010270928043,0.002853386647412708,0.04211964754786135,0.009797940365277823,0.008378349827885193,0.016411268412298927,7.857285028410946e-09,0.015035200877400392,1.6699132571867606e-08,0.0010584821481841899,0.006877230581050161,0.0010717200476058125,1.9293209189846535e-06,6.227813963612455e-08,0.01561067833910745,0.002618570684971639,0.007525431389631694,0.0014977068679589616,3.1359344675131425e-07,3.160560562377299e-09,0.0017475870819048034,0.0003361687933621979,0.0004921917941132605,1.1550962917975586e-06,6.168230813509442e-07,0.0013697410605516133,1.7918460739382799e-06
1.7139254339736058e-06,0.7431780471804941,3.76,0.0,0.03785670468320713,0.8898291228005274,0.10903739465661677,0.001796632928566855,0.015740794608978582,0.08455187616359475,0.15771445789072222,2.223436781674842e-08,0.26964280342452024,0.00027342810733092777,0.0018112094102796625,0.04018992531100568,0.0019921977660450033,0.00010571437618821342,0.00015071043698775205,0.038708126410062,0.2458122258674221,0.00017478891479560496,0.0018809068993594416,0.002885049331063135,0.04242531821491496,0.009870161476740786,0.008411294117364914,0.01654121270065086,7.772460880501573e-09,0.015279069129066365,1.680959087132927e-08,0.0010606176815792026,0.006903447946629472,0.0010769130320136017,1.9606447524585278e-06,6.249901369099244e-08,0.015806936593814304,0.002649876702875602,0.0076188143066859455,0.0015359736143402223,3.185157161348426e-07,3.15379824679018e-09,0.0017801874682714354,0.0003477942303308865,0.0004985019375330848,1.1702886065098757e-06,6.304231577567261e-07,0.0013997745701453848,1.830110272691188e-06
1.7178485476637387e-06,0.7433590444948104,3.76,0.0,0.03709003127718578,0.8888672593813151,0.10981468209495196,0.0018094273104740104,0.01577186127229089,0.08421313518555966,0.15805435697963602,2.214411820989066e-08,0.2702923320259132,0.00027297249512693036,0.0018179543983334642,0.04077643333185999,0.001995125908145062,0.00010617436446283023,0.00014926671071282434,0.03868671714995931,0.2456256064190043,0.00017358910087604133,0.0018746606672925081,0.0029170312063487875,0.042730312985632,0.009941381085994044,0.008443101608335998,0.016669513311122375,7.68808253363077e-09,0.015524474036953045,1.691806906498231e-08,0.0010626103129723079,0.00692871488024214,0.0010819531730067958,1.992166209844837e-06,6.271035680765342e-08,0.016003740646937062,0.0026812279077565123,0.007712433334520259,0.0015748606567921747,3.2346588845377634e-07,3.1467571765522776e-09,0.0018132072046060299,0.000359725883821858,0.0005048157731303719,1.1855202663875984e-06,6.441376848243267e-07,0.0014301150372027364,1.8686062651848962e-06
1.7217716613538717e-06,0.7435384963378917,3.76,0.0,0.036337107192201235,0.8879048637652716,0.1105909867490062,0.0018222823703826,0.015801696072152042,0.08387461918951343,0.15839547955069727,2.2052272709256774e-08,0.2709314751243602,0.00027248223779231616,0.0018246066568348746,0.041367555085678034,0.0019980166395837046,0.00010662745623770026,0.00014782813733119817,0.03866273076034833,0.24542464931387706,0.00017238604281540727,0.0018682758670807108,0.002949330735280275,0.04303460514681442,0.01001157441156007,0.008473771006498605,0.01679613041644128,7.604172234612241e-09,0.015771373056784034,1.7024535371680005e-08,0.0010644610044285583,0.006953030070042083,0.0010868393180049902,2.0238798330513876e-06,6.291214337358887e-08,0.016201056073448825,0.0027126195023773328,0.00780627158637553,0.001614366913392003,3.284431100384519e-07,3.1394442444668286e-09,0.0018466448938368766,0.00037196806141813075,0.0005111313865778104,1.2007884985988917e-06,6.579632026332366e-07,0.0014607566000222072,1.9073199456825588e-06
1.7256947750440047e-06,0.743716414770726,3.76,0.0,0.03559778204051296,0.8869420335656425,0.11136625808474673,0.0018351982626766063,0.015830309937716617,0.0835363733811149,0.1587377950552482,2.195888996803979e-08,0.27156032587808226,0.0002719579884364569,0.0018311661284994437,0.041963245757977004,0.0020008707879763453,0.00010707365917193169,0.00014639514547775602,0.03863621445518367,0.24520962171125205,0.00017118022422727393,0.0018617567887719885,0.0029819461894414383,0.04333816851614038,0.01008071740515929,0.008503301770755601,0.016921025295853823,7.520751280861329e-09,0.016019723041740482,1.712895934116035e-08,0.0010661707964115545,0.006976392836738896,0.0010915704233842884,2.0557800937990553e-06,6.31043543381818e-08,0.016398848391035812,0.0027440467230239606,0.007900312233769706,0.0016544909858777824,3.3344651760916537e-07,3.131866374683284e-09,0.0018804989715679548,0.00038452500937468986,0.0005174468802555591,1.2160905425230548e-06,6.718962249853875e-07,0.001491693240936377,1.9462370847442543e-06
1.7296178887341377e-06,0.7438928121278668,3.76,0.0,0.03487190319771177,0.8859788654470202,0.11214044683241826,0.0018481751602879345,0.01585771425401272,0.0831984421015101,0.1590812722479885,2.1864028631710093e-08,0.2721789793065891,0.0002714004146680465,0.00183763277307041,0.04256345935482217,0.002003689166313417,0.00010751298425887606,0.00014496815012086077,0.03860721585333189,0.24498079226929656,0.00016997212005843705,0.0018551077157189441,0.003014875651006572,0.0436409774657194,0.010148786784698965,0.008531694100939414,0.017044160361530496,7.437840090596593e-09,0.01626948027683289,1.723131187118638e-08,0.001067740805121873,0.0069988031245027775,0.0010961455544580658,2.0878613985137554e-06,6.328697716501439e-08,0.016597083083625078,0.002775504841975638,0.007994538521355449,0.001695231159413792,3.3847523890112684e-07,3.124030510926884e-09,0.0019147677071285763,0.00039740090904566216,0.0005237603570685351,1.231423651995552e-06,6.859332440220105e-07,0.0015229187932805177,1.9853433461882105e-06
1.7335410024242706e-06,0.744067701012591,3.76,0.0,0.034159315953504375,0.88501545508697,0.11291350498363777,0.001861213254498661,0.01588392082082829,0.0828608688212623,0.15942587922315477,2.1767747237327414e-08,0.27278753217393736,0.0002708101974485932,0.0018440065641098762,0.04316814873108177,0.0020064725723875137,0.00010794544572515523,0.000143547552058038,0.038575782944409345,0.24473843092707281,0.00016876219635010583,0.0018483329204684428,0.003048117014221035,0.043943006968496186,0.010215760072538044,0.008558948924470925,0.01716549918197182,7.355458324990128e-09,0.0165206005135499,1.7331565218223298e-08,0.0010691722197087904,0.007020261490665916,0.0011005638851779515,2.120118093203309e-06,6.346000575059013e-08,0.016795725624495605,0.002806989169852242,0.00808893378126975,0.0017365854030000336,3.435283933547319e-07,3.115943606221089e-09,0.001949449204906173,0.0004105998733987522,0.0005300698825994733,1.2467850974845788e-06,7.000707359498137e-07,0.001554426948627473,2.024624304783993e-06
1.7374641161144036e-06,0.7442410942841062,3.76,0.0,0.03345986369363004,0.8840518971350545,0.11368538579152812,0.0018743127547486316,0.015908941848111105,0.08252369613429265,0.15977158345176765,2.167010418274928e-08,0.2733860828810872,0.0002701880299973588,0.0018502874903687451,0.043777265622052725,0.002009221788243005,0.00010837106092150221,0.0001421337347308117,0.038541964020581305,0.2444828086598603,0.00016755090742580516,0.0018414366607077464,0.0030816679868795323,0.04424423255988935,0.010281615590673861,0.008585067882424165,0.017285006505452262,7.2736247030091844e-09,0.01677303900542825,1.742969301301367e-08,0.0010704662994554246,0.007040769095396387,0.0011048246978371148,2.1525444685684308e-06,6.362344037064924e-08,0.016994741499578338,0.002838495057783384,0.008183481447498487,0.001778551369991688,3.486050927996646e-07,3.107612611399606e-09,0.0019845414056263986,0.000424125943563027,0.0005363735282818988,1.2621721679451544e-06,7.143051687501799e-07,0.001586211264031883,2.0640654702721984e-06
1.7413872298045366e-06,0.7444130050104818,3.76,0.0,0.03277338806405016,0.8830882851758999,0.11445604376760911,0.0018874738883819227,0.015932789932086532,0.08218696575336333,0.16011835181879125,2.1571157619276374e-08,0.2739747313582437,0.00026953461667744114,0.0018564755551822138,0.0443907606747983,0.0020119375796720947,0.00010878985021506693,0.0001407270681775159,0.038505807614106206,0.24421419724450855,0.00016633869773808826,0.0018344231753488502,0.0031155260922451295,0.044544630336565985,0.010346332475313576,0.008610053314435406,0.01740264828066705,7.192356915682883e-09,0.017026750543636518,1.7525670268524987e-08,0.0010716243708699502,0.007060327690168739,0.001108927382521177,2.185134765051705e-06,6.377728758801837e-08,0.017194096230191424,0.0028700178994849283,0.008278165069593137,0.0018211263992263143,3.5370444205628017e-07,3.0990444757358113e-09,0.0020200420879815917,0.0004379830854591672,0.0005426693780303149,1.2775821727479432e-06,7.286330043855866e-07,0.0016182651694959386,2.1036523043628114e-06
1.7453103434946695e-06,0.7445834464793694,3.76,0.0,0.03209972912491331,0.8821247116943574,0.11522543467682339,0.0019006969003644305,0.015955478020312195,0.08185071850645996,0.1604661506600335,2.1470965389834407e-08,0.27455357895585514,0.0002688506718820032,0.0018625707751715038,0.04500858347975671,0.002014620695747608,0.00010920183688328157,0.00013932790854687179,0.038467362452181776,0.24393286904345976,0.00016512600236227683,0.0018272966807558676,0.0031496886712034182,0.04484417697773637,0.010409890702548453,0.00863390824307635,0.017518391675562878,7.111671841164816e-09,0.017281689492332334,1.7619473387831028e-08,0.0010726478247725818,0.007078939605605108,0.0011128714364095134,2.217883177814179e-06,6.392156016227486e-08,0.017393755395397247,0.002901553133279294,0.008372968325956954,0.0018643075164972557,3.588255396138932e-07,3.0902461371332926e-09,0.0020559488704419687,0.0004521751865019364,0.0005489555121775776,1.2930124436505968e-06,7.430507040122506e-07,0.0016505819755110655,2.1433702368115864e-06
1.7492334571848025e-06,0.7447524321692661,3.76,0.0,0.03143872550941722,0.8811612680412679,0.11599351553231468,0.0019139820529840614,0.01597701938671188,0.08151499433382099,0.16081494579921204,2.136958498720895e-08,0.27512272833956203,0.00026813691894588047,0.001868573180217674,0.045630682603648984,0.0020172718684125335,0.00010960704700527525,0.00013793659571182968,0.03842667740770531,0.24363909678995635,0.00016391324500624128,0.0018200613670761024,0.0031841528845749675,0.04514284974455977,0.010472271101590686,0.008656636357604152,0.017632205094903052,7.031585551072919e-09,0.017537809824175108,1.771108017157873e-08,0.0010735381133804207,0.007096607738894664,0.0011166564629782926,2.250783861753201e-06,6.405627695943766e-08,0.01759368465413328,0.0029330962439894927,0.00846787503678327,0.001908091436318928,3.6396747832012674e-07,3.0812245088629892e-09,0.002092259213166656,0.000466706052375894,0.0005552300118098416,1.308460336575262e-06,7.575547348873663e-07,0.0016831548806288382,2.1832046853686568e-06
1.7531565708749355e-06,0.7449199757345264,3.76,0.0,0.030790214577367293,0.8801980444013507,0.11676024458828153,0.00192732962553637,0.015997427607444843,0.0811798322854575,0.16116470258491525,2.1267073482427726e-08,0.2756822833841915,0.0002673940890721012,0.0018744828125167468,0.04625700562196831,0.002019891812083517,0.00011000550935315014,0.00013655345548796167,0.03838380144900069,0.24333315337280068,0.00016270083879391724,0.0018127213947676539,0.0032189157155693947,0.04544062648627855,0.010533455367644287,0.008678241997486052,0.017744058196487767,6.952113293096758e-09,0.017795065155710076,1.7800469823679972e-08,0.0010742967473979556,0.007113335540896653,0.001120282171097767,2.2838309364809653e-06,6.41814628541628e-08,0.01779384976711965,0.0029646427647801238,0.008562869176735299,0.001952474563922501,3.691293460095009e-07,3.0719864781138726e-09,0.002128970419997857,0.0004815794038754673,0.0005614909568089558,1.3239232333228037e-06,7.721415744649371e-07,0.001715976979070051,2.223141074834336e-06
1.7570796845650685e-06,0.7450860909848025,3.76,0.0,0.03015403257146364,0.8792351297621743,0.11752558133261799,0.0019407399139695384,0.016016716543643093,0.08084527051979773,0.16151538592773618,2.1163487441361064e-08,0.2762323490752464,0.00026662292027568817,0.0018802997270459256,0.046887499153093745,0.0020224812233281316,0.00011039725528063479,0.00013517879899514713,0.03833878358373951,0.24301531162536058,0.00016148918571137885,0.0018052808911890469,0.0032539739725409344,0.04573748562446083,0.010593426064483717,0.008698730134880915,0.01785392190548648,6.873269225986286e-09,0.0180534087830068,1.7887622952897553e-08,0.001074925293053393,0.007129127002478673,0.0011237483739749109,2.31701849134782e-06,6.429714861356085e-08,0.017994216618304457,0.0029961882788343223,0.00865793488703072,0.0019974529977437633,3.7431022612974257e-07,3.062538900773337e-09,0.0021660796406868946,0.000496798873833829,0.0005677364439168681,1.3393985431547425e-06,7.868077143536669e-07,0.0017490412684268263,2.2631648546578917e-06
1.7610027982552014e-06,0.7452507918741608,3.76,0.0,0.029530014766003684,0.8782726118862563,0.11828948647719943,0.0019542132304737614,0.01603490031348652,0.08051134630352547,0.16186696033710227,2.105888289564507e-08,0.27677303140926135,0.0002658241563440644,0.0018860239914993053,0.04752210889297919,0.002025040780617291,0.00011078231861234076,0.00013381292260193425,0.03829167281060122,0.24268584412459626,0.00016027867683214645,0.001797743947460488,0.0032893242921012518,0.046033406155603425,0.01065216663666368,0.008718106356495954,0.01796176842595976,6.7950667675966615e-09,0.01831279371707863,1.7972521571833062e-08,0.0010754253690810466,0.0071439866401040155,0.0011270549878790632,2.3503405903863506e-06,6.440337077183225e-08,0.01819475123567688,0.0030277284209081286,0.008753056486830968,0.0020430225324604896,3.7950919843141346e-07,3.052888589969899e-09,0.0022035838733481046,0.0005123680041782166,0.0005739645858656003,1.3548837043997694e-06,8.015496650241411e-07,0.0017823406574351429,2.3032615147644764e-06
1.7649259119453344e-06,0.7454140924811246,3.76,0.0,0.028917995611953986,0.8773105772835129,0.11905192194840006,0.0019677499030995695,0.01605199326528596,0.08017809601157506,0.16221938995781446,2.095331530810046e-08,0.2773044372955319,0.00026499854581238423,0.001891655686035496,0.048160779649775505,0.00202757114406319,0.00011116073553594007,0.00013245610818260841,0.03824251807337329,0.24234502299468397,0.00015906969203003903,0.001790114615314004,0.0033249631421994174,0.04632836765385243,0.010709661420535263,0.008736376845272073,0.018067571252144022,6.717518678827514e-09,0.018573172719028412,1.805514910109586e-08,0.0010757986438040478,0.0071579194813729125,0.0011302020308619942,2.383791277226413e-06,6.45001715304018e-08,0.018395419812000866,0.0030592588788617113,0.008848218484481703,0.0020891786620343866,3.8472533960551724e-07,3.0430423081729785e-09,0.0022414799669381725,0.0005282902430207547,0.0005801735103785903,1.370376185900336e-06,8.163639607635831e-07,0.001815867973685612,2.34341660279531e-06
1.7688490256354674e-06,0.7455760069931685,3.76,0.0,0.028317808870861622,0.8763491111876393,0.11981285087384798,0.0019813502753010842,0.016068009947582704,0.07984555512826137,0.1625726386061144,2.0846839460808154e-08,0.27782667445812703,0.0002641468409546941,0.0018971949017601607,0.04880345537782134,0.0020300729552403026,0.00011153254449285551,0.000131108624351482,0.03819136822406152,0.24199311972359724,0.00015786260061647028,0.0017823969042520256,0.0033608868255804595,0.04662235029002259,0.01076589565911201,0.008753548361742103,0.018171305176896486,6.640636800720302e-09,0.0188344983348289,1.8135490363706247e-08,0.0010760468321353242,0.00717093104995695,0.0011331896212679739,2.4173645798934214e-06,6.45875986145773e-08,0.01859618872477772,0.0030907753950822673,0.00894340558804367,0.002135916583321685,3.8995772386919057e-07,3.0330067718778885e-09,0.0022797646239611363,0.0005445689418800078,0.0005863613432282866,1.3858734885082112e-06,8.312471631590852e-07,0.0018496159713848913,2.3836157398439345e-06
