Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655)
5.834490285483097e-06,0.5959287169815455,3.76,0.0,1.230192416009674e-05,0.5487892283871464,0.4340265468467175,0.04929782041474873,0.002755966044276095,0.015815106355709325,0.3232313038412831,2.1787083957372175e-09,0.4420499971258696,2.9655155121131855e-05,0.00036850006828280553,0.411314573726503,0.0008795182645493863,2.068106057585676e-05,8.046720548234698e-06,0.007657326950138897,0.10726211249606149,1.2336400865699862e-05,8.593319288580803e-05,0.005822524637435375,0.14016296963022998,0.0006931442248735873,0.0008531810238653672,0.0013608326942487646,3.084103353581341e-10,0.029881880497670925,1.0446749321136798e-09,6.49368276023502e-05,0.000680795282810187,6.565712037036253e-05,7.25181482300247e-08,2.8506779311389533e-09,0.039407346821053985,0.003683432061218898,0.022221406227867325,0.023090336673022054,6.3492460504707e-07,1.6016750889100048e-10,0.028552506451722234,0.0170817795936319,0.00024133687993956154,1.4339655433218856e-06,3.129811216840768e-06,0.013723009998064507,4.293608891804985e-06,3.992611978233837e-10,3.4038368414241615e-09,0.005290496075132989,0.0002884096265375375,4.593297908278979e-05,0.07134994745524242,6.199411407867235e-06,5.163020093491604e-13
5.846523270727663e-06,0.5959575388066216,3.76,0.0,1.222903496621583e-05,0.5484163600813116,0.4344075712797235,0.049352385206318516,0.002756136585027991,0.015761232555235483,0.323384050956438,2.1713744106089755e-09,0.4419617236355666,2.9600458031851546e-05,0.0003680938036428959,0.41174964586784885,0.0008781455871521608,2.062856540722287e-05,8.029175656635683e-06,0.007658258391073599,0.10702058895298229,1.2309518295669719e-05,8.56950644934037e-05,0.005818352392159517,0.14021319033337235,0.0006923467361363394,0.0008516739751436952,0.0013573817712852823,3.0751150619040336e-10,0.029805969567261545,1.0412672273606773e-09,6.477140813579914e-05,0.0006795503667756876,6.548625663321634e-05,7.226391267300864e-08,2.841189737529695e-09,0.03939297033941821,0.003677142163109209,0.02222627641019127,0.023096426668386013,6.333130096002175e-07,1.597357984678991e-10,0.028540046093203975,0.017093559289194114,0.0002412246749163344,1.4324143973931953e-06,3.1272865631872313e-06,0.013730764332186937,4.296343254481436e-06,3.9819190889843383e-10,3.392113544349709e-09,0.005302339747997372,0.00028855744357314577,4.59570206484275e-05,0.07142690849776287,6.206115691897705e-06,5.145834956336671e-13
5.858556255972229e-06,0.5959863027608533,3.76,0.0,1.2157276374789234e-05,0.5480439800479162,0.4347881954859819,0.049406700744663384,0.002756313350823803,0.015707545712483284,0.3235366084489441,2.164066390551332e-09,0.44187347172611324,2.9545930173880133e-05,0.00036768935774843367,0.4121838983105379,0.000876777605244428,2.0576313549137372e-05,8.011689080071476e-06,0.007659204755103908,0.10677965585557118,1.2282724839969137e-05,8.54579213051575e-05,0.00581419283187524,0.1402631963863167,0.000691552988864246,0.000850171444434036,0.0013539437847659714,3.0661622992212025e-10,0.029730219649380867,1.0378743957826705e-09,6.460662826832655e-05,0.0006783092724131994,6.531603154559922e-05,7.201092302189838e-08,2.831743033277707e-09,0.03937857220750809,0.0036708735778649667,0.02223116047046706,0.02310247523392824,6.317048347266502e-07,1.5930591535922496e-10,0.02852749861762916,0.01710533850155445,0.000241112954107135,1.4308692960057125e-06,3.1247607837774834e-06,0.013738433864711139,4.299060212940186e-06,3.971259771502622e-10,3.3804462584158202e-09,0.0053141896616835955,0.00028870426034643785,4.598090251188537e-05,0.0715037881312913,6.212812876303947e-06,5.128724969488624e-13
5.870589241216795e-06,0.5960150090400523,3.76,0.0,1.2086628080305297e-05,0.547672086470366,0.4351684208387282,0.049460767747546514,0.0027564963163552825,0.015654045065410314,0.32368897699247157,2.1567841263659756e-09,0.441785241489578,2.9491570922551327e-05,0.00036728671950995436,0.4126173337522911,0.0008754142921462149,2.0524303317769446e-05,7.994260477465465e-06,0.007660165975323953,0.10653931109177198,1.2256019982039106e-05,8.522175781376678e-05,0.005810045876266202,0.14031298854569937,0.0006907629614895518,0.0008486734059819956,0.001350518657386761,3.057244850929671e-10,0.029654630667852993,1.0344963439111483e-09,6.444248404860232e-05,0.0006770719778914867,6.514644133221635e-05,7.17591707102034e-08,2.8223375593832602e-09,0.039364152437290335,0.003664626190646974,0.022236058292079152,0.023108482555906796,6.30100078780058e-07,1.5887784871756656e-10,0.028514864556548666,0.01711711730800516,0.00024100171528567357,1.4293301990468161e-06,3.1222339093709445e-06,0.01374601883051828,4.30175980928786e-06,3.960633888649834e-10,3.3688346110729954e-09,0.005326045832861314,0.00028885008014737875,4.600462519825533e-05,0.07158058651467124,6.2195029750505245e-06,5.111689663854715e-13
5.882622226461361e-06,0.596043657838939,3.76,0.0,1.2017070151589092e-05,0.5473006775424842,0.43554824870340836,0.04951458692973269,0.0027566854566122294,0.015600729856212537,0.3238411572563453,2.149527606137408e-09,0.4416970330162637,2.9437379657003463e-05,0.0003668858779327545,0.4130499548774632,0.0008740556213855706,2.0472533044848373e-05,7.976889512639962e-06,0.007661141985632687,0.10629955256162674,1.2229403210637941e-05,8.498656855783699e-05,0.005805911445551332,0.1403625675639913,0.0006899766326463157,0.00084717983426113,0.0013471063125218127,3.048362506435408e-10,0.029579202543958807,1.0311329792183896e-09,6.427897156149826e-05,0.0006758384615718348,6.497748225058111e-05,7.150864725181641e-08,2.812973059433899e-09,0.039349711041416865,0.003658399887194555,0.02224096975979372,0.023114448819059993,6.284987400594962e-07,1.584515878021772e-10,0.028502144437574678,0.01712889578483418,0.00024089095624559606,1.4277970667863941e-06,3.1197059704098363e-06,0.013753519464379992,4.304442085609221e-06,3.950041305908196e-10,3.357278233258351e-09,0.005337908278180663,0.00028899490625942063,4.6028189231608024e-05,0.07165730380539914,6.226186001983033e-06,5.094728574844594e-13
5.894655211705927e-06,0.5960722493511629,3.76,0.0,1.1948583025494389e-05,0.5469297514684396,0.43592768043773544,0.04956815900300388,0.002756880746877772,0.015547599331299232,0.323993149905575,2.1422966165028576e-09,0.4416088463947261,2.9383355760137444e-05,0.00036648682211620477,0.4134817643571194,0.0008727015666967624,2.0421001077526777e-05,7.959575850433247e-06,0.00766213272072588,0.10606037817720268,1.220287401843963e-05,8.475234812187576e-05,0.005801789460483791,0.1404119341895232,0.0006891939811688117,0.0008456907039709989,0.001343706674216949,3.0395150546010025e-10,0.029503935196463427,1.0277842098828231e-09,6.411608692774347e-05,0.0006746087020065115,6.480915059083414e-05,7.125934424031638e-08,2.80364927895906e-09,0.03933524803321043,0.003652194553825929,0.022245894759746445,0.023120374206613992,6.269008168119446e-07,1.5802712194705825e-10,0.028489338784413124,0.01714067400733986,0.00024078067480127463,1.4262698598666829e-06,3.1171769970358306e-06,0.013760936000952875,4.307107084068647e-06,3.9394818880439435e-10,3.345776759224102e-09,0.005349777014272756,0.0002891387419592199,4.605159513493763e-05,0.07173394015963752,6.232861970829287e-06,5.077841241622636e-13
5.9066881969504934e-06,0.5961007837693294,3.76,0.0,1.1881147500180446e-05,0.5465593064626615,0.4363067173917555,0.04962148467617843,0.0027570821627257965,0.015494652741262094,0.3241449556008909,2.135091161179231e-09,0.44152068171179315,2.9329498618590257e-05,0.0003660895412523824,0.41391276484913003,0.0008713521020182378,2.036970577820219e-05,7.942319160987867e-06,0.007663138116079724,0.1058217858624946,1.2176431903191644e-05,8.451909113513607e-05,0.005797679842349263,0.14046108916651556,0.0006884149860879004,0.0008442059900340754,0.0013403196671815723,3.030702288979709e-10,0.029428828541647783,1.024449944974142e-09,6.395382630345229e-05,0.0006733826779362134,6.46414426753331e-05,7.101125334801749e-08,2.7943659659523714e-09,0.039320763426649884,0.0036460100774375736,0.02225083317942744,0.023126258900292,6.253063072309254e-07,1.5760444058715436e-10,0.0284764481169015,0.017152452049847215,0.00024067086878944488,1.4247485392969256e-06,3.1146470191029643e-06,0.013768268674773178,4.309754846857552e-06,3.928955502457596e-10,3.3343298264596267e-09,0.005361652057750218,0.00028928159051656095,4.6074843430120646e-05,0.07181049573223043,6.239530895200667e-06,5.061027207557983e-13
5.9187211821950596e-06,0.5961292612849878,3.76,0.0,1.181474472807808e-05,0.5461893407497451,0.4366853609079219,0.04967456465513374,0.0027572896800175314,0.015441889340840606,0.3242965749987848,2.127911016272892e-09,0.44143253905258484,2.927580762270345e-05,0.00036569402462489345,0.4143429589982795,0.0008700072014903219,2.0318645524316585e-05,7.925119114684478e-06,0.007664158107946573,0.1055837735533263,1.2150076366413175e-05,8.428679227078997e-05,0.005793582512963548,0.14051003323511504,0.0006876396266278472,0.0008427256675924866,0.0013369452167796775,3.0219240014827405e-10,0.029353882493342597,1.0211300942694435e-09,6.379218587960549e-05,0.0006721603682873026,6.447435485817348e-05,7.076436632487766e-08,2.785122870352063e-09,0.03930625723635497,0.0036398463455028225,0.022255784907664666,0.023132103080325112,6.237152094593647e-07,1.5718353323208466e-10,0.02846347295105081,0.01716422998572514,0.0002405615360689007,1.4232330664505013e-06,3.1121160661632083e-06,0.013775517720251628,4.312385416224404e-06,3.91846201571876e-10,3.3229370756782856e-09,0.00537353342520778,0.00028942345519431114,4.609793463790428e-05,0.07188697067671976,6.246192788593596e-06,5.044286019817905e-13
5.930754167439626e-06,0.5961576820886483,3.76,0.0,1.1749356250969704e-05,0.5458198525655823,0.43706361232025287,0.04972739964247224,0.002757503274932016,0.01538930838938871,0.3244480087510375,2.120756177660708e-09,0.4413444185003272,2.9222282166947508e-05,0.00036530026161876787,0.4147723494347916,0.0008686668394772194,2.0267818709960806e-05,7.907975387888651e-06,0.007665192633430519,0.1053463391986698,1.2123806915012919e-05,8.405544625052313e-05,0.00578949739473467,0.14055876713093748,0.0006868678822265469,0.0008412497120314061,0.0013335832490992234,3.013179989471906e-10,0.029279096962668456,1.0178245684678125e-09,6.363116188573216e-05,0.0006709417521914202,6.430788352850575e-05,7.05186750066922e-08,2.775919744630122e-09,0.03929172947764647,0.003633703246141008,0.02226074983476818,0.02313790692528239,6.221275215819875e-07,1.5676438949694484e-10,0.028450413798626024,0.01717600788728947,0.00024045267452243462,1.4217234031027218e-06,3.109584167469945e-06,0.013782683371651686,4.314998834480514e-06,3.9080012969645206e-10,3.3115981510643716e-09,0.005385421133220737,0.00028956433924759943,4.612086927776365e-05,0.07196336514520535,6.252847664377173e-06,5.027617229913152e-13
5.942787152684192e-06,0.5961860463703272,3.76,0.0,1.1684963866381146e-05,0.5454508401535715,0.43744147295716407,0.04977999033861606,0.0027577229238545157,0.0153369091493295,0.32459925750630036,2.1136264726184006e-09,0.44125632013699173,2.916892164848938e-05,0.000364908241687111,0.41520093877920144,0.0008673309904916515,2.0217223740283025e-05,7.890887657585355e-06,0.007666241630198834,0.10510948075623984,1.209762305969469e-05,8.382504782927798e-05,0.0057854244104660855,0.1406072915865881,0.0006860997324659992,0.0008397780988972266,0.0013302336907084847,3.0044700496268565e-10,0.029204471858953467,1.0145332789378368e-09,6.34707505769403e-05,0.000669726808916728,6.414202509896438e-05,7.027417128628543e-08,2.7667563431186458e-09,0.03927718016630298,0.003627580667904246,0.02226572785203091,0.023143670612626503,6.20543241646443e-07,1.5634699907165136e-10,0.028437271168575168,0.017187785826162302,0.00024034428204590416,1.4202195113091818e-06,3.107051351940203e-06,0.013789765863134285,4.317595143840949e-06,3.897573215141307e-10,3.3003126996136986e-09,0.005397315198351781,0.00028970424592592286,4.614364786831831e-05,0.07203967928883219,6.25949553583619e-06,5.01102039283139e-13
5.954820137928758e-06,0.5962143543176501,3.76,0.0,1.1621549728883389e-05,0.5450823017676526,0.4378189441392052,0.049832337440922636,0.0027579486034644825,0.015284690887398564,0.32475032190883035,2.1065218570901055e-09,0.4411682440427911,2.9115725468308916e-05,0.00036451795437742146,0.4156287296384329,0.0008659996292546496,2.0166859035886105e-05,7.873855604127147e-06,0.007667305036709127,0.10487319619603415,1.2071524314103263e-05,8.359559180696703e-05,0.005781363483518059,0.14065560733043905,0.0006853351571259526,0.000838310803961624,0.0013268964688473884,2.9957939810822205e-10,0.02913000708901549,1.0112561376481428e-09,6.331094824404992e-05,0.0006685155179217152,6.397677601473108e-05,7.00308471361206e-08,2.7576324217846766e-09,0.039262609318741176,0.003621478499954448,0.022270718852122357,0.02314939431826423,6.189623676469392e-07,1.5593135170686705e-10,0.02842404556589442,0.017199563872996638,0.00024023635655856575,1.4187213534777153e-06,3.1045176484076365e-06,0.013796765428711805,4.320174386726939e-06,3.8871776403669627e-10,3.2890803711291753e-09,0.005409215637146145,0.0002898431784710322,4.6166270926916235e-05,0.07211591325740684,6.266136416137289e-06,4.994495066610583e-13
5.966853123173324e-06,0.5962426061180732,3.76,0.0,1.1559096349238858e-05,0.5447142356723855,0.43819602717900336,0.049884441643656775,0.00275818029073735,0.0152326528746805,0.3249012025984574,2.0994421392546982e-09,0.4410801902961689,2.9062693031243687e-05,0.0003641293893317948,0.4160557246056818,0.000864672730696698,2.01167230328721e-05,7.856878910398814e-06,0.007668382792211593,0.10463748350042985,1.2045510198130906e-05,8.33670730284093e-05,0.00577731453781411,0.14070371508659563,0.0006845741361839203,0.0008368478032220078,0.001323571511429293,2.987151584057291e-10,0.029055702557154447,1.007993057587054e-09,6.315175121365261e-05,0.0006673078588555245,6.381213275352469e-05,6.978869460840286e-08,2.74854773941652e-09,0.03924801695201173,0.0036153966320716115,0.02227572272909438,0.023155078216531757,6.173848975251195e-07,1.5551743727315226e-10,0.028410737491604506,0.017211342097477,0.0002401288960029267,1.4172288923982744e-06,3.101983085167283e-06,0.013803682302241306,4.322736605483755e-06,3.8768144434098017e-10,3.277900818792379e-09,0.005421122466131903,0.0002899811401169189,4.6188738969620906e-05,0.07219206719939181,6.27277031832846e-06,4.978040814176739e-13
5.97888610841789e-06,0.5962708019582049,3.76,0.0,1.1497586564824351e-05,0.544346640142191,0.4385727233818324,0.04993630363820563,0.002758417962919229,0.015180794386302059,0.3250519002109013,2.092387316751367e-09,0.4409921589739314,2.900982374570374e-05,0.0003637425362804018,0.41648192626138153,0.0008633502699423464,2.00668141816958e-05,7.839957263158214e-06,0.007669474836687276,0.10440234066330634,1.2019580234337285e-05,8.313948638070153e-05,0.005773277497803387,0.14075161557519986,0.0006838166498019722,0.0008353890728847374,0.0013202587469905572,2.978542661790342e-10,0.028981558165344576,1.0047439523263518e-09,6.29931558454377e-05,0.0006661038115439535,6.36480918233075e-05,6.954770582916947e-08,2.739502056395351e-09,0.03923340308374286,0.003609334954614361,0.02228073937827858,0.02316072248030401,6.158108291728378e-07,1.5510524569866607e-10,0.02839734744304124,0.017223120568397175,0.00024002189834073645,1.4157420912134383e-06,3.0994476904764144e-06,0.0138105167174277,4.325281842544057e-06,3.8664834964394403e-10,3.2667736990157446e-09,0.00543303570182162,0.00029011813409012753,4.62110525112965e-05,0.07226814126200622,6.279397255347938e-06,4.961657201660589e-13
5.990919093662456e-06,0.596298942022608,3.76,0.0,1.1437003518052776e-05,0.5439795134608143,0.43894903404601654,0.04998792411322988,0.0027586615975144723,0.015129114701217073,0.3252024153779972,2.085357191588581e-09,0.4409041501513396,2.895711702350433e-05,0.00036335738503567096,0.4169073371738827,0.0008620322222991319,2.001713094627629e-05,7.823090350451468e-06,0.0076705811108079,0.10416776568942761,1.1993733950449346e-05,8.29128267897625e-05,0.005769252288434486,0.14079930951264188,0.0006830626783130559,0.0008339345893521237,0.0013169581046521238,2.969967017771805e-10,0.028907573813373628,1.0015087362523432e-09,6.283515853009502e-05,0.0006649033559781698,6.348464976016632e-05,6.930787299357311e-08,2.73049513534703e-09,0.039218767732099556,0.003603293358492235,0.022285768696210725,0.023166327281070632,6.1424016043658e-07,1.546947670088584e-10,0.028383875914062988,0.017234899353717654,0.00023991536155435156,1.4142609133802089e-06,3.0969114921227606e-06,0.013817268907825446,4.327810140376973e-06,3.856184671790296e-10,3.2556986707704847e-09,0.005444955360713686,0.0002902541636103423,4.6233212065661854e-05,0.07234413559129817,6.286017240030594e-06,4.945343798893055e-13
6.002952078907022e-06,0.5963270264977123,3.76,0.0,1.1377330659667458e-05,0.5436128539215052,0.4393249604627975,0.05003930375460657,0.002758911172276891,0.015077613102281952,0.32535274872761877,2.0783517269871154e-09,0.4408161639020872,2.8904572279821808e-05,0.00036297392549648717,0.41733195989920197,0.0008607185632612068,1.9967671804385613e-05,7.806277865140156e-06,0.007671701555931207,0.10393375659464839,1.1967970878796218e-05,8.268708922456551e-05,0.005765238835166674,0.1408467976114901,0.0006823122022329726,0.0008324843292279667,0.0013136695141348078,2.9614244589369726e-10,0.028833749398806018,9.982873246012535e-10,6.267775569023704e-05,0.0006637064723203923,6.332180312992334e-05,6.906918836815262e-08,2.721526741259366e-09,0.03920411091578448,0.0035972717351806134,0.022290810580656302,0.023171892788909337,6.126728891152531e-07,1.542859913238124e-10,0.028370323394985596,0.017246678520552464,0.00023980928363933428,1.412785322724206e-06,3.0943745176285677e-06,0.013823939106831494,4.330321541283535e-06,3.845917843629081e-10,3.244675396934622e-09,0.005456881459292165,0.0002903892318890403,4.625521814522069e-05,0.07242005033212462,6.292630285106123e-06,4.929100180215396e-13
6.0149850641515884e-06,0.596355055565874,3.76,0.0,1.131855174595382e-05,0.543246659827033,0.4397005039163257,0.05009044324542068,0.0027591666652153944,0.015026288876265422,0.325502900883674,2.0713707623400093e-09,0.44072820029830245,2.885218893323679e-05,0.0003625921476468226,0.4177557969809929,0.0008594092685092442,1.991843524758119e-05,7.78951950034225e-06,0.007672836114106829,0.10370031140594356,1.194229055439142e-05,8.246226869515044e-05,0.005761237063972733,0.1408940805804786,0.0006815652022548494,0.0008310382693166001,0.0013103929057566076,2.952914791779421e-10,0.02876008481699052,9.950796331167916e-10,6.252094378019804e-05,0.0006625131409025233,6.31595485276813e-05,6.883164429041924e-08,2.712596640521486e-09,0.03918943265403077,0.0035912699767248254,0.022295864930606948,0.023177419172481402,6.111090129615998e-07,1.538789088156162e-10,0.028356690372583527,0.017258458135175087,0.0002397036626110171,1.4113152833810098e-06,3.0918367943411413e-06,0.01383052754767851,4.332816087763495e-06,3.835682885904873e-10,3.233703542843974e-09,0.005468814014027145,0.00029052334212963587,4.627707126116885e-05,0.0724958856281537,6.299236403199272e-06,4.91292592250548e-13
6.0270180493961546e-06,0.5963830294096113,3.76,0.0,1.1260650831857707e-05,0.5428809294895696,0.44007566568374784,0.05014134326599455,0.002759428054596716,0.01497514131380483,0.3256528724661544,2.0644142732417453e-09,0.44064025941056995,2.8799966405747016e-05,0.00036221204155290255,0.4181788509506865,0.0008581043139077439,1.9869419780912426e-05,7.77281495423329e-06,0.007673984728065293,0.10346742816127494,1.1916692516826438e-05,8.223836024972851e-05,0.005757246901334654,0.14094115912455,0.0006808216592412078,0.0008295963866179213,0.001307128210420577,2.944437827045879e-10,0.028686579961099315,9.918855783633023e-10,6.236471928527522e-05,0.0006613233422215982,6.29978825767626e-05,6.859523316713409e-08,2.7037046018003353e-09,0.03917473296658814,0.0035852879757359833,0.022300931646258893,0.023182906599045688,6.095485296818542e-07,1.534735097485411e-10,0.028342977330139785,0.017270238263036572,0.00023959849650787541,1.4098507598039012e-06,3.0892983493341613e-06,0.013837034463430983,4.335293822290593e-06,3.825479674295732e-10,3.2227827764214453e-09,0.00548075304137536,0.0002906564975280184,4.6298771923412936e-05,0.07257164162188322,6.305835606831521e-06,4.896820606659582e-13
6.039051034640721e-06,0.596410948210433,3.76,0.0,1.1203612264303208e-05,0.5425156612305742,0.4404504470352958,0.05019200449391729,0.0027596953189395605,0.014924169709362264,0.3258026640911835,2.057482076652594e-09,0.4405523413079505,2.8747904122716562e-05,0.00036183359736243105,0.41860112432762975,0.0008568036755024023,1.982062392270123e-05,7.756163924605228e-06,0.0076751473412145395,0.10323510490946847,1.1891176309039691e-05,8.201535897469256e-05,0.005753268274239076,0.14098803394490217,0.0006800815542226875,0.0008281586583241009,0.0013038753596051867,2.935993373426513e-10,0.028613234722164697,9.88705077522036e-10,6.220907872119589e-05,0.0006601370569370977,6.283680192823629e-05,6.835994747309255e-08,2.6948503954397667e-09,0.03916001187370858,0.0035793256253872537,0.022306010628994382,0.023188355234473552,6.079914369377719e-07,1.530697844549237e-10,0.02832918474749405,0.01728201896878224,0.00023949378338764787,1.4083917167730467e-06,3.08675920941611e-06,0.013843460086981476,4.3377547873904676e-06,3.815308084331998e-10,3.2119127685510547e-09,0.00549269855778073,0.00029078870127255776,4.632032064062415e-05,0.0726473184546589,6.312427908422669e-06,4.880783816751088e-13
6.051084019885287e-06,0.5964388121488776,3.76,0.0,1.1147420676960086e-05,0.5421508533807184,0.44082484923434284,0.05024242760406168,0.002759968437007343,0.014873373361197133,0.3259522763710477,2.0505741522145275e-09,0.4404644460579976,2.8696001512812436e-05,0.0003614568053047094,0.4190226196191663,0.0008555073295184251,1.9772046204426217e-05,7.739566115462298e-06,0.007676323897620743,0.10300333971012404,1.1865741478812268e-05,8.179325999550717e-05,0.005749301110174969,0.14103470573901752,0.0006793448683990093,0.0008267250618181861,0.0013006342853587834,2.927581245686805e-10,0.02854004898910486,9.855380485801847e-10,6.205401863386321e-05,0.0006589542658699104,6.267630326086513e-05,6.812577975053677e-08,2.686033794007115e-09,0.039145269396133775,0.003573382819412967,0.022311101781369868,0.023193765243258155,6.064377323458269e-07,1.5266772336093947e-10,0.028315313101074362,0.017293800316263697,0.00023938952132412098,1.406938119392106e-06,3.084219401104004e-06,0.013849804651046693,4.340199025540324e-06,3.8051679933708723e-10,3.2010931930779867e-09,0.005504650579674779,0.00029091995654379334,4.634171792023746e-05,0.07272291626668675,6.319013320291933e-06,4.864815140689548e-13
6.063117005129853e-06,0.5964666214045233,3.76,0.0,1.1092060985448106e-05,0.5417865042798304,0.441198873537451,0.05029261326859733,0.002760247387804594,0.014822751571344883,0.32610170991422194,2.0436903135357144e-09,0.44037657372677247,2.8644258007969277e-05,0.00036108165569010493,0.4194433393207015,0.0008542152523590932,1.9723685170617038e-05,7.723021229205719e-06,0.007677514342007511,0.10277213063355954,1.1840387576828818e-05,8.157205847676527e-05,0.005745345337132017,0.14108117520068347,0.0006786115831378482,0.0008252955746727037,0.001297404920294664,2.9192012548940224e-10,0.028467022648746742,9.823844101136857e-10,6.189953559910116e-05,0.0006577749500012416,6.251638328098312e-05,6.789272260863019e-08,2.6772545716936233e-09,0.03913050555508345,0.0035674594521084052,0.022316205007105502,0.02319913678852184,6.048874134790714e-07,1.522673169542712e-10,0.02830136286392419,0.017305582368549573,0.00023928570840787722,1.4054899330797237e-06,3.081678950686969e-06,0.013856068388162935,4.342626579251241e-06,3.7950592785612816e-10,3.1903237266620418e-09,0.0055166091234770155,0.0002910502665142221,4.636296426840955e-05,0.0727984351970441,6.3255918546588954e-06,4.848914169562055e-13
6.075149990374419e-06,0.5964943761560222,3.76,0.0,1.1037518382237009e-05,0.54142261227682,0.4415725211944249,0.05034256215700716,0.002760532150575222,0.014772303645590689,0.32625096532539966,2.0368305532258266e-09,0.4402887243788608,2.8592673043368664e-05,0.0003607081389088752,0.4198632859157818,0.0008529274206041523,1.9675539378712366e-05,7.70652897563786e-06,0.007678718619737077,0.10254147576072158,1.18151141584698e-05,8.135174962118173e-05,0.005741400883598406,0.14112744302001842,0.0006778816799718392,0.0008238701746471883,0.0012941871975848305,2.910853220066003e-10,0.028394155585852437,9.792440814615115e-10,6.17456262222902e-05,0.0006565990904705657,6.23570387221688e-05,6.766076872271135e-08,2.668512504807272e-09,0.0391157203722435,0.003561555418328634,0.02232132021107216,0.023204470032025044,6.033404778662666e-07,1.5186855581142059e-10,0.028287334505734143,0.017317365187937646,0.00023918234274780567,1.4040471235651552e-06,3.07913788418317e-06,0.013862251530681997,4.345037491031202e-06,3.7849818188783734e-10,3.17960404871231e-09,0.0055285742055953815,0.0002911796343482767,4.6384060189989245e-05,0.07287387538369174,6.332163523644618e-06,4.833080498034962e-13
6.087182975618985e-06,0.5965220765810756,3.76,0.0,1.0983778331290247e-05,0.5410591757295999,0.44194579344837365,0.05039227493610698,0.002760822704800085,0.014722028893439534,0.32640004320552735,2.0299946762921684e-09,0.4402008980773885,2.854124605741557e-05,0.0003603362454302068,0.42028246187618945,0.000851643811007928,1.962760739889852e-05,7.690089061275335e-06,0.007679936676814734,0.1023113731831087,1.1789920781833567e-05,8.113232866895052e-05,0.005737467678557918,0.1411735098835022,0.0006771551405960912,0.0008224488396856723,0.0012909810509529444,2.902536954081992e-10,0.02832144768314751,9.76116982554972e-10,6.159228713796076e-05,0.0006554266685734861,6.2198266344859e-05,6.742991083342701e-08,2.6598073712888113e-09,0.03910091386975389,0.0035556706134866156,0.022326447299277352,0.023209765134176677,6.017969229939741e-07,1.5147143057048256e-10,0.028273228492877202,0.0173291488359676,0.00023907942247086608,1.4026096568860606e-06,3.076596227386437e-06,0.01386835431076707,4.347431803401231e-06,3.7749354930194394e-10,3.168933841379313e-09,0.00554054584242669,0.00029130806320232575,4.640500618851447e-05,0.07294923696348773,6.33872833927284e-06,4.81731372400079e-13
6.099215960863551e-06,0.5965497228564632,3.76,0.0,1.0930826595004238e-05,0.5406961930060926,0.44231869153496367,0.050441752269741395,0.002761119030222405,0.014671926628536293,0.326548944151386,2.023182668965835e-09,0.44011309488386363,2.8489976492110134e-05,0.00035996596581079214,0.4207008696606097,0.0008503644005185236,1.9579887815479794e-05,7.673701201336352e-06,0.007681168459944109,0.10208182100394439,1.1764807009998425e-05,8.091379090167049e-05,0.0057335456515473174,0.14121937647356655,0.0006764319468853082,0.0008210315479365032,0.0012877864147334214,2.8942522793778735e-10,0.028248898821105196,9.730030341134055e-10,6.143951501290791e-05,0.000654257665778363,6.204006293918127e-05,6.720014175368315e-08,2.6511389512505276e-09,0.03908608607024961,0.0035498049336194363,0.022331586178987506,0.023215022253880817,6.002567463005276e-07,1.5107593196220202e-10,0.028259045288043825,0.017340933373343293,0.00023897694572364925,1.4011774994210241e-06,3.0740540058087393e-06,0.01387437696036482,4.349809558908904e-06,3.7649201814706555e-10,3.158312789764001e-09,0.005552524050355806,0.00029143555622375617,4.642580276605556e-05,0.07302452007206826,6.345286313459466e-06,4.801613449046232e-13
6.111248946108117e-06,0.596577315158519,3.76,0.0,1.0878649131829767e-05,0.5403336624808747,0.44269121668491507,0.05049099481977625,0.0027614211067557566,0.014621996167280348,0.3266976687569878,2.0163943785135626e-09,0.4400253148587213,2.8438863791800272e-05,0.00035959729066609863,0.4211185117190113,0.0008490891662126906,1.9532379222144994e-05,7.657365108606666e-06,0.007682413916296915,0.10185281733425737,1.1739772408944089e-05,8.069613162936066e-05,0.005729634732472106,0.14126504346995217,0.0006757120808355754,0.0008196182776836962,0.0012846032236663734,2.885999014097617e-10,0.028176508878709115,9.69902157425801e-10,6.128730653536103e-05,0.0006530920636685914,6.188242531518176e-05,6.697145434444329e-08,2.642507026392327e-09,0.03907123699668774,0.003543958275181862,0.022336736758303957,0.0232202415490402,5.987199451933422e-07,1.5068205077985526e-10,0.02824478535148043,0.017352718860217258,0.0002388749106633228,1.3997506177858357e-06,3.0715112446997863e-06,0.013880319711273676,4.352170799993393e-06,3.7549357648677853e-10,3.1477405813741362e-09,0.0055645088457599145,0.0002915621165535781,4.644645042370149e-05,0.07309972484425992,6.351837458048968e-06,4.78597927774333e-13
