Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159),S(1527),S(3172),S(6223),S(6172),C3H3(5584),C3H3(6828),CHO2(178),C2H3F(124),C3H5(2350),S(2293),S(2934),C2H3F(191),S(5865),S(2726),S(9381),S(2727)
0.008211949362708958,0.5829082141290703,3.76,0.0,0.226775829360473,0.7758580432696706,0.24953265588692428,0.007109644595179361,2.6995341234965104e-05,0.2561345876075917,0.32281304532108457,9.389192979669537e-14,0.06518099541114758,1.1242486808979852e-09,9.762373092299748e-06,0.0989410826306973,0.004931542498796339,0.020832936392722958,3.4183867565277676e-05,1.4851982976429161e-05,0.2205781578864724,1.822153606369707e-05,5.962438467063422e-06,0.023290424873703395,0.0027905269584615603,1.2556671433710017e-06,7.508078947533967e-07,8.060571411655925e-05,1.017362010993368e-06,0.0037419979881382903,3.0492553452461943e-09,0.006749723410784118,4.684577937599435e-07,7.829258395227385e-05,2.5662471925506982e-06,6.240593762361716e-07,5.978764362835332e-05,0.010748489728309982,0.00011192766446099511,0.0004721382144927238,5.734609408079063e-12,1.1337177365360502e-09,0.0007961283708832924,5.275333014074392e-06,1.4070400597975684e-10,8.40067374764257e-07,7.854070568604548e-09,1.2864287379016713e-05,3.556235101639188e-09,1.067653669770842e-14,3.5333808957351854e-12,0.0017643469581797744,3.7558527355991115e-09,2.7493557529864464e-10,1.2823025351300219e-05,2.2148215395537285e-13,1.0314503353991533e-12,1.1604748011816153e-12,1.894918264317375e-05,1.9720699238059596e-09,1.6913749638178476e-07,1.9131612992933367e-08,2.6957905107473165e-10,0.001033115852568546,4.793539489813978e-10,1.8504082679308735e-06,8.211686248888835e-06,1.2576312993034366e-05,1.1101074097837426e-08,1.6387914997195337e-12,7.530236259037002e-14,5.087486171159389e-10,7.362357149014069e-10,5.031111063247366e-06,2.6183684201781128e-12,1.2199665240675954e-13,2.3487110339625705e-06,1.053919280592726e-12,4.849481462485247e-10,8.833130097932388e-07,5.399468997243106e-07,1.5621882635571966e-05,3.365890379787254e-14,4.437416552198336e-09,7.91437112833823e-06,5.430529183203223e-07,8.398569026158858e-15,3.119087877180124e-13,2.502464003513463e-11,4.472811829294845e-10,4.790905772817436e-13,3.899232856904413e-07,2.0475724439340422e-14,3.084008727968662e-11,1.6302368956627178e-07,8.223779924802453e-14,4.332511136784495e-07
0.00822061708042969,0.5830181220020547,3.76,0.0,0.22565761316263408,0.774593897625978,0.25085259567450674,0.0071690242922894856,2.7132184159284892e-05,0.255973750008821,0.32311351085292345,9.436836190186277e-14,0.06538866804719402,1.1292652169418454e-09,9.825009280464114e-06,0.09970456205349695,0.004936600118852128,0.020889040381953244,3.430179706821696e-05,1.4905873787706838e-05,0.22121102774477672,1.831334140851377e-05,5.993398291533656e-06,0.023365556285480257,0.002808645535087914,1.2665328165061806e-06,7.579237251467605e-07,8.12723767655428e-05,1.0190186962408646e-06,0.003785636345995508,3.068886818483764e-09,0.006810833015984621,4.727800554429904e-07,7.891463285102827e-05,2.599292173227123e-06,6.2787452277791e-07,6.0303391344943635e-05,0.01084886981291751,0.0001128224784365352,0.0004774001273649617,5.8015808877146684e-12,1.1385365764346315e-09,0.0008056717725809106,5.34330568937385e-06,1.4282530010302443e-10,8.47464213058716e-07,8.05007237404304e-09,1.3142763629683826e-05,3.645536003923696e-09,1.08007154219529e-14,3.573539888827385e-12,0.0017846470463842834,3.836848283701122e-09,2.806694123815153e-10,1.2972714912200039e-05,2.2406836173916495e-13,1.0377559147122668e-12,1.1804491526667218e-12,1.9000801605829208e-05,2.0172133858515795e-09,1.7211787009354614e-07,1.9336251882375926e-08,2.7342819871294657e-10,0.0010362579011974444,4.852011982497507e-10,1.88265059677707e-06,8.250599687831318e-06,1.2649688030607104e-05,1.1220346406066533e-08,1.653398186937303e-12,7.597352834721458e-14,5.130191575731104e-10,7.409026677676477e-10,5.109366859218039e-06,2.6561810942228195e-12,1.2406643660380563e-13,2.3916648731024057e-06,1.069011772409225e-12,4.91995231372001e-10,8.993437292752082e-07,5.432748455467721e-07,1.573852172033895e-05,3.413959485425157e-14,4.4865532452845235e-09,8.01876097434054e-06,5.52574154269052e-07,8.545819505003826e-15,3.166211150850946e-13,2.5096493814145578e-11,4.5619378788005787e-10,4.844185970889655e-13,3.942302790980526e-07,2.0733832483331598e-14,3.1212819679317134e-11,1.6491807059384912e-07,8.319918691505162e-14,4.4098172050299687e-07
0.008229284798150422,0.5831282856670958,3.76,0.0,0.22454001572137736,0.7733249520467881,0.2521764780249892,0.007228748712812813,2.7269184207010698e-05,0.25581115867855925,0.32341494584999403,9.484748182109894e-14,0.06559631440556027,1.1343160341002507e-09,9.88787216558183e-06,0.10047290288548082,0.0049415843246438645,0.020944766449601478,3.441935379082237e-05,1.4959843841763982e-05,0.2218411085773979,1.840520606800374e-05,6.0244262951681645e-06,0.023440554901792032,0.0028268503972399255,1.2774602724259298e-06,7.650834129703369e-07,8.19413804848517e-05,1.0206454943713821e-06,0.0038296970321504697,3.0884964572244556e-09,0.006872308141801696,4.771280358185305e-07,7.953873380890428e-05,2.6326782987756108e-06,6.316841818751898e-07,6.082170160719078e-05,0.010949857701341473,0.00011372155408535884,0.00048271591672961707,5.869201426725512e-12,1.1433448246851666e-09,0.0008153102968948917,5.4120153572736795e-06,1.4497484774592018e-10,8.548906852597068e-07,8.250738087465237e-09,1.3427336808567798e-05,3.737083118208298e-09,1.0925851463233373e-14,3.6139879466098217e-12,0.0018051622449556232,3.919587686615573e-09,2.865154375272875e-10,1.3123933718410325e-05,2.266810065548944e-13,1.0440524220950384e-12,1.2007328095392793e-12,1.905236284513388e-05,2.063345252506242e-09,1.7514541966324086e-07,1.9542169195481223e-08,2.7732329394688914e-10,0.0010394052824605276,4.911002323228762e-10,1.9153701110127195e-06,8.289394410005996e-06,1.2723037555704982e-05,1.1340633190610841e-08,1.6680803517142376e-12,7.664816205004959e-14,5.173087161885821e-10,7.455847004759469e-10,5.188705583006791e-06,2.694477886923058e-12,1.2616842748397855e-13,2.4353271952894403e-06,1.0842481018399012e-12,4.991267540242579e-10,9.156385097915403e-07,5.46604336046357e-07,1.585540253927923e-05,3.462483326501931e-14,4.536016084037534e-09,8.124259512296957e-06,5.622464695778833e-07,8.695406501275361e-15,3.21398913283343e-13,2.516803188197852e-11,4.652686708347338e-10,4.89792059501759e-13,3.985709325576878e-07,2.0994236221682566e-14,3.158888238842988e-11,1.668279925903709e-07,8.416857143379745e-14,4.488369799735165e-07
0.008237952515871155,0.5832387045235709,3.76,0.0,0.22342307565998054,0.7720512193713049,0.25350428117613744,0.0072888176415358075,2.740633212923178e-05,0.25564681675307444,0.3237173607455363,9.532927869556814e-14,0.06580392978915867,1.1394012159377554e-09,9.950959144893252e-06,0.1012461176955928,0.00494649447064694,0.021000107990303368,3.453652691741406e-05,1.5013891410915734e-05,0.2224683531468871,1.8497123709451553e-05,6.05552104187206e-06,0.023515416367736835,0.0028451414865696177,1.28844914102854e-06,7.722867716272648e-07,8.261267493476071e-05,1.0222421110551e-06,0.0038741822339223345,3.108081503829176e-09,0.006934147730687446,4.815016156968532e-07,8.016484002278667e-05,2.6664071131895887e-06,6.354878192974637e-07,6.134255526860805e-05,0.011051451231129317,0.00011462486419917937,0.0004880859514150281,5.937474387675958e-12,1.1481419814357488e-09,0.0008250444793171579,5.4814661027364215e-06,1.4715292321051e-10,8.623462483459754e-07,8.456166072725147e-09,1.3718130654291332e-05,3.8309297605898545e-09,1.1051941324538277e-14,3.6547234166536446e-12,0.0018258943170963503,4.004106518264257e-09,2.924755675882674e-10,1.3276692639267762e-05,2.293202766835523e-13,1.0503389745578006e-12,1.221329442382615e-12,1.9103864374175514e-05,2.1104845458879327e-09,1.7822073275094931e-07,1.974935550923062e-08,2.8126466535012313e-10,0.0010425581154251255,4.970510574940495e-10,1.948571723830267e-06,8.328065228182373e-06,1.2796354346466553e-05,1.1461936937741015e-08,1.682837194876953e-12,7.732622694693078e-14,5.216170221419188e-10,7.50281553959811e-10,5.269139337069926e-06,2.733263362160249e-12,1.2830305218049665e-13,2.4797076043628264e-06,1.0996279602378756e-12,5.063433191944797e-10,9.322009184832346e-07,5.499350636424357e-07,1.5972513678590155e-05,3.511460816301955e-14,4.585802564333023e-09,8.230873049149775e-06,5.720718675103196e-07,8.847360996517091e-15,3.262429206263612e-13,2.5239248879691e-11,4.745083550610193e-10,4.952110995658889e-13,4.02945167784811e-07,2.1256931359184974e-14,3.196828936791419e-11,1.6875350161046964e-07,8.514597816146856e-14,4.568185850780791e-07
0.008246620233591887,0.5833493779491635,3.76,0.0,0.22230683177899185,0.7707727129446837,0.25483598291261417,0.007349230826171147,2.7543618608311972e-05,0.2554807275072217,0.32402076595647905,9.581374037273484e-14,0.06601150949036268,1.144520834268193e-09,1.0014267502867528e-05,0.10202421874206093,0.004951329915664356,0.021055058394762155,3.465330566911055e-05,1.5068014735504804e-05,0.22309271426027058,1.858908790356825e-05,6.0866810537129174e-06,0.02359013630387527,0.002863518736370061,1.2994990049406386e-06,7.795335902527184e-07,8.328620860444123e-05,1.023808250795272e-06,0.003919094106761275,3.1276391756830195e-09,0.00699635065789847,4.85900661797866e-07,8.079290368867343e-05,2.700480119702054e-06,6.39284896062014e-07,6.186593258445381e-05,0.011153648113144956,0.00011553238057113402,0.0004935105973269551,6.006403080030227e-12,1.1529275452124158e-09,0.000834874848974868,5.551661921149972e-06,1.4935978053382053e-10,8.698303450962589e-07,8.6664562148711e-09,1.4015271001468303e-05,3.927130294366309e-09,1.1178980531019215e-14,3.6957443296933305e-12,0.001846845028064867,4.090440950824094e-09,2.9855174107207717e-10,1.3431002507218519e-05,2.319863597923605e-13,1.0566146812642284e-12,1.2422426560577414e-12,1.915530420075594e-05,2.158650537171474e-09,1.8134439537317534e-07,1.9957800942768116e-08,2.8525263680243175e-10,0.0010457165206677198,5.030536631411575e-10,1.9822603450472883e-06,8.366606918903207e-06,1.286963110033733e-05,1.15842588246163e-08,1.6976678521455576e-12,7.800768328646928e-14,5.259437867126928e-10,7.549929640250753e-10,5.35068029639376e-06,2.7725415456328397e-12,1.30470741170388e-13,2.5248157796435563e-06,1.1151509919943575e-12,5.136455234482967e-10,9.4903454820004e-07,5.532667177183026e-07,1.6089843523830915e-05,3.560890716853569e-14,4.635910065514579e-09,8.338607809197045e-06,5.820523681955366e-07,9.00171423311144e-15,3.3115387714776267e-13,2.5310139453113678e-11,4.839153775714691e-10,5.006758484111255e-13,4.073528966501734e-07,2.152191262043811e-14,3.235105443904359e-11,1.7069464301181498e-07,8.61314320994602e-14,4.649282439185311e-07
0.008255287951312619,0.583460305299346,3.76,0.0,0.22119132305165487,0.7694894466219068,0.25617156056480006,0.007409987977032843,2.7681034294868626e-05,0.2553128943553086,0.32432517188124954,9.630085578060448e-14,0.0662190487914066,1.1496749852607184e-09,1.0077794562256802e-05,0.10280721796662251,0.0049560900220345944,0.021109611051357943,3.476967919816848e-05,1.5122212048419292e-05,0.2237141447777023,1.8681092255193888e-05,6.117904874704189e-06,0.023664710306546943,0.002881982071508742,1.3106094561146175e-06,7.86823674247878e-07,8.396192895280954e-05,1.0253436203959921e-06,0.003964434773181775,3.147166665634929e-09,0.007058915730954255,4.903250484420726e-07,8.14228760237542e-05,2.7348987796708126e-06,6.430748685826229e-07,6.239181320396304e-05,0.011256445930517315,0.00011644407425560942,0.0004989902172765266,6.075990765027487e-12,1.157701013429455e-09,0.0008448019283926343,5.62260671994588e-06,1.5159568157836128e-10,8.773424070423831e-07,8.8817100299853e-09,1.4318885801884321e-05,4.0257401976575724e-09,1.1306964859800788e-14,3.737048789320358e-12,0.001868016144919055,4.1786278058725185e-09,3.04745923150585e-10,1.3586874115836876e-05,2.3467944288014915e-13,1.062878643761191e-12,1.2634761172832652e-12,1.920668030092678e-05,2.207862775349011e-09,1.8451699871050675e-07,2.0167495292790213e-08,2.8928753289464933e-10,0.0010488806202409503,5.091080375015088e-10,2.016440879754945e-06,8.405014223916953e-06,1.2942860435057248e-05,1.1707600100506133e-08,1.7125714498072494e-12,7.869249096655188e-14,5.302887223745667e-10,7.597186632962711e-10,5.433340707482217e-06,2.8123165694174973e-12,1.3267192982199733e-13,2.570661475009161e-06,1.1308167928816375e-12,5.21033960441785e-10,9.6614301743786e-07,5.56598984748184e-07,1.6207380261535275e-05,3.6107716337456834e-14,4.6863358445807586e-09,8.44746993109645e-06,5.921900085918508e-07,9.158497713712027e-15,3.3613253326904397e-13,2.538069825403316e-11,4.934923112695398e-10,5.061864329260757e-13,4.117940210987404e-07,2.1789174410779322e-14,3.2737191278126636e-11,1.7265146143724175e-07,8.712495788515555e-14,4.731676796502402e-07
0.008263955669033351,0.5835714859072099,3.76,0.0,0.22007658861823684,0.7682014347708219,0.25751099100804725,0.007471088766731821,2.7818569582229235e-05,0.25514332085193825,0.3246305888977864,9.679061289622023e-14,0.0664265429650157,1.1548637544204921e-09,1.0141537559525164e-05,0.1035951269887814,0.004960774155719696,0.021163759347805143,3.4885636597032144e-05,1.5176481552609756e-05,0.22433259762285143,1.8773130276343334e-05,6.149191016538395e-06,0.023739133948560722,0.0029005314083521533,1.321780088012234e-06,7.941568186662066e-07,8.463978243492031e-05,1.0268479340323417e-06,0.004010206321964773,3.1666611424372108e-09,0.007121841688928603,4.947746447251697e-07,8.20547072583248e-05,2.7696645120230566e-06,6.468571886648198e-07,6.292017617521363e-05,0.011359842137278095,0.00011735991547585747,0.0005045251708158473,6.1462406542826e-12,1.1624618770620383e-09,0.0008548262332659011,5.694304312886107e-06,1.5386090576721224e-10,8.848818539547087e-07,9.10203066762713e-09,1.4629105145848274e-05,4.126816157120207e-09,1.1435890258904385e-14,3.7786349450542605e-12,0.0018894094362299765,4.268704526418671e-09,3.1106010182622117e-10,1.3744318218093258e-05,2.37399712239702e-13,1.069129955978564e-12,1.2850335505201537e-12,1.9257990647757805e-05,2.2581410928902562e-09,1.877391398914423e-07,2.0378428010697344e-08,2.933696740951072e-10,0.0010520505376491083,5.152141571251303e-10,2.0511182270922117e-06,8.443281851224062e-06,1.3016034889618147e-05,1.1831963078410827e-08,1.7275471176620351e-12,7.938061000537101e-14,5.346515398718757e-10,7.644583745663234e-10,5.517132887468092e-06,2.8525930919866416e-12,1.3490705685086623e-13,2.617254518005294e-06,1.1466249109629611e-12,5.285092205373202e-10,9.835299701645026e-07,5.599315478648692e-07,1.6325111880588893e-05,3.661102019038462e-14,4.737077035642222e-09,8.557465464853763e-06,6.024868423431789e-07,9.31774319902866e-15,3.411796406672404e-13,2.5450919941272643e-11,5.032417619746754e-10,5.117429757554016e-13,4.1626843290986097e-07,2.2058710525157662e-14,3.312671341460606e-11,1.746240007975746e-07,8.812657978362567e-14,4.815386304112795e-07
0.008272623386754083,0.5836829190837663,3.76,0.0,0.21896266777809312,0.7669086922739815,0.25885425066269724,0.007532532829894313,2.795621471471016e-05,0.25497201069290015,0.324937027361047,9.728299740182815e-14,0.06663398727523813,1.160087195602399e-09,1.020549355883762e-05,0.10438795709977663,0.0049653816875659595,0.021217496672842225,3.500116707228251e-05,1.5230821421611738e-05,0.22494802579620715,1.886519536199754e-05,6.180537922361323e-06,0.023813402780100267,0.0029191666546681456,1.3330104349134813e-06,8.015327765495759e-07,8.531971433131144e-05,1.0283209090300802e-06,0.004056410806878259,3.1861197515966667e-09,0.007185127201730706,4.992492971066656e-07,8.268834661942075e-05,2.804778691587132e-06,6.506313037081967e-07,6.345099994299627e-05,0.011463834056885567,0.0001182798733813365,0.0005101158140664165,6.21715590037398e-12,1.1672096241054753e-09,0.0008649482722077063,5.7667584123269834e-06,1.561557105012118e-10,8.924480911122257e-07,9.327522808657162e-09,1.4946061281024763e-05,4.230415992791868e-09,1.1565751480364908e-14,3.820500560789278e-12,0.0019110266717074042,4.360709152091939e-09,3.174962847306083e-10,1.390334552099174e-05,2.4014735339503845e-13,1.0753677045731736e-12,1.30691858920321e-12,1.9309233225388872e-05,2.309505577073585e-09,1.910114129222466e-07,2.0590588066183836e-08,2.974993742014896e-10,0.0010552263978206196,5.213719748662486e-10,2.0862972781118413e-06,8.481404475990303e-06,1.30891469249977e-05,1.1957348906264429e-08,1.7425939161690652e-12,8.007199717137288e-14,5.390319281863239e-10,7.692118128156263e-10,5.602069223007103e-06,2.8933752992352316e-12,1.3717656384782554e-13,2.6646048089536553e-06,1.162574845609183e-12,5.360718843290225e-10,1.0011990747331467e-06,5.632640871617429e-07,1.644302617205203e-05,3.711880168059498e-14,4.7881306519591424e-09,8.668600368799586e-06,6.129449396053757e-07,9.47948270514131e-15,3.462959494951151e-13,2.5520799182027623e-11,5.131663503701613e-10,5.173455954910034e-13,4.2077601349066425e-07,2.2330513560501372e-14,3.3519634227732277e-11,1.7661230427859677e-07,8.913632168748613e-14,4.900428492296256e-07
0.008281291104474816,0.5837946041176671,3.76,0.0,0.21784959998396283,0.7656112345315512,0.2602013154935186,0.007594319762865493,2.8093959974089868e-05,0.2547989677159479,0.3252444976004941,9.77779956692517e-14,0.06684137697794808,1.165345380996521e-09,1.0269659635723613e-05,0.10518571925679461,0.004969911993096282,0.02127081641791612,3.51162597886954e-05,1.528522981789426e-05,0.225560382385145,1.8957280914690464e-05,6.211944047379565e-06,0.02388751232912145,0.0029378877095582673,1.3443000160201035e-06,8.089513092974621e-07,8.600166883688359e-05,1.0297622628404172e-06,0.004103050245342709,3.2055396169017727e-09,0.007248770869640629,5.037488545913772e-07,8.332374235973586e-05,2.8402426474012418e-06,6.543966569564918e-07,6.398426234110594e-05,0.011568418881273919,0.0001192039163199757,0.000515762499536152,6.288739599300495e-12,1.171943743427404e-09,0.0008751685464932447,5.8399726316243754e-06,1.584803430667583e-10,9.000405119547719e-07,9.558292735150892e-09,1.526988863168648e-05,4.3365986490482225e-09,1.1696542959088229e-14,3.86264329392834e-12,0.0019328696218997503,4.454680385488457e-09,3.2405650563749704e-10,1.4063966682039731e-05,2.429225510311521e-13,1.0815909693301862e-12,1.3291348652638548e-12,1.9360406003343132e-05,2.3619765810553214e-09,1.9433441293698299e-07,2.080396405649642e-08,3.016769462182621e-10,0.0010584083270694193,5.275814380180748e-10,2.1219829139653096e-06,8.519376742096739e-06,1.316218892525382e-05,1.2083757657979822e-08,1.7577108661973215e-12,8.076660749553428e-14,5.434295696414546e-10,7.739786913615076e-10,5.6881621690695045e-06,2.9346669565083886e-12,1.3948089697634469e-13,2.7127223198829586e-06,1.1786660454111303e-12,5.437225266126525e-10,1.0191540234242054e-06,5.665962801842414e-07,1.6561110730531816e-05,3.763104212802991e-14,4.839493582372228e-09,8.780880506529119e-06,6.235663870069654e-07,9.643748502886484e-15,3.5148221877422593e-13,2.559033065321611e-11,5.232687255192494e-10,5.229944064838405e-13,4.253166338426776e-07,2.2604575576832575e-14,3.391596694141047e-11,1.7861641433123116e-07,9.01542071118629e-14,4.986821039385388e-07
0.008289958822195548,0.5839065402747019,3.76,0.0,0.21673742483718994,0.7643090774647493,0.26155216100886886,0.007656449123420683,2.823179543586215e-05,0.25462419590155144,0.32555300991813546,9.82755943834694e-14,0.06704870732135208,1.1706383972442678e-09,1.0334032858373147e-05,0.10598842407732216,0.004974364451779406,0.02132371197891336,3.52309037436217e-05,1.5339704871215673e-05,0.2261696205728844,1.904938027453914e-05,6.24340785078893e-06,0.02396145810189836,0.002956694463400271,1.3556483801209234e-06,8.16412193898584e-07,8.668558920828913e-05,1.0311717181889371e-06,0.004150126617708748,3.2249178403022956e-09,0.007312771222731217,5.08273173946303e-07,8.396084176278545e-05,2.876057662385508e-06,6.581526874754011e-07,6.451994060086007e-05,0.011673593669770613,0.0001201320119329523,0.0005214655759451965,6.3609947954712995e-12,1.1766637184510662e-09,0.0008854875498300002,5.913950483255405e-06,1.6083508109088464e-10,9.076584993595982e-07,9.794448415929918e-09,1.560072381986423e-05,4.445424315807494e-09,1.1828259888947478e-14,3.905061033789735e-12,0.0019549400579345474,4.550657591893722e-09,3.3074282360669073e-10,1.4226192308989624e-05,2.457254889583847e-13,1.087798823124186e-12,1.3516861288091603e-12,1.941150692905581e-05,2.415574743780601e-09,1.9770874421848845e-07,2.101854428500811e-08,3.0590270064268597e-10,0.0010615964530651806,5.338424909798845e-10,2.1581800049320588e-06,8.557193263575643e-06,1.3235153198692784e-05,1.2211190971101592e-08,1.7728970155819614e-12,8.146439726927555e-14,5.478441541108318e-10,7.787587155654169e-10,5.77542424798033e-06,2.9764725807214165e-12,1.4182050619821045e-13,2.761617093433476e-06,1.1948979086761057e-12,5.514617204433338e-10,1.0373985326021189e-06,5.699278014158175e-07,1.667935295669049e-05,3.8147721235665765e-14,4.891162589757662e-09,8.894311643830181e-06,6.343532875684283e-07,9.810573116613648e-15,3.5673921173807255e-13,2.5659509042558875e-11,5.335515720761323e-10,5.286895185878662e-13,4.2989015434380355e-07,2.28808883378758e-14,3.431572462196205e-11,1.8063637264453215e-07,9.118025918309052e-14,5.074581770873313e-07
