Time (s),Volume (m^3),N2,Ne,C2H5F(1),O2(2),H2O(3),CH4(4),OH(5),C2H4(30),HF(38),C2H4(126),H2(8),H2CC(24),HCO(15),CO(13),HO2(11),H2O2(12),C2H4F(62),H(6),CH2CHF(55),C2H4F(61),C2H3(29),CH2O(20),C2H2(23),O(7),CH2CF(69),CH2CFO(78),S(184),CH2CO(28),S(515),S(253),C2H2F(70),S(1529),S(767),S(1557),CH2F(46),CHFO(47),CH3(19),CH2F2(41),C2H2O(452),C2H5O(160),CH3F(39),CHF2(81),C2H(22),CH3O(27),C2H3F2(63),CH2CF2(56),C2H3F2(64),S(1652),S(338),CO2(14),CF2CH(72),C2HF2(71),C2HF(57),C2HF(5345),S(1655),C2F(5344),C2H5(32),C2H3F2(65),HCCO(21),S(2309),CH3CO(34),C2H6(31),CH2(S)(25),C2H2F2(58),CHF(40),CF(50),CH2(T)(18),S(6270),CH2O2(383),CHO2(142),F(37),C#CC(3594),CH(17),C3H4(6344),C3H4(6729),S(264),C3H5(2345),C3H5(2725),CH3O2(159)
0.00962790332770579,0.06584328763686648,3.76,0.0,0.7224687774403742,0.9975375949946667,0.0031995428190680067,1.7223875490818472e-06,1.92028822370941e-08,0.010692560526636058,0.010750162571149195,9.708315700976246e-18,2.2881753947258432e-05,2.337095152730639e-14,3.8110043592533705e-10,6.041162576709161e-05,0.00020883416392824123,0.0005941858951530496,2.6040555925454932e-08,3.98615038979173e-10,0.0038551380972392966,5.856799375229567e-09,3.231086293246236e-10,5.0666016125913395e-05,4.864287712603143e-07,1.0909523204813612e-11,4.138359088239258e-12,3.147191424138531e-09,9.670508983964862e-08,1.1662552330729781e-07,5.5615909931423275e-12,6.058239382335289e-06,3.338446427242857e-12,3.2738185404828e-08,8.251015881740771e-11,1.940915406065693e-08,3.7435026850206665e-11,9.5800082687836e-07,3.5355208651381336e-09,4.038492088530903e-08,5.575492301255861e-18,4.2613607161409625e-13,1.6194044923042853e-09,6.074315762291097e-12,9.170930331289277e-19,6.576334657313949e-12,8.944456547412745e-14,8.348615799131185e-09,3.050409757176862e-14,5.31987179875227e-22,1.6327952141250316e-18,3.531774747010081e-07,1.991358390781514e-15,1.3204144745465249e-16,7.872999416080106e-10,6.0912469587756365e-19,6.054529176998853e-15,2.0842316097030168e-21,2.7457592692948654e-09,1.8154520952954116e-13,5.1562368865511775e-15,4.08578408527993e-13,2.3292269089980093e-16,9.657835330240418e-07,2.2923728130204422e-17,3.7507076341146433e-10,4.6393063583455075e-11,2.5532709480799488e-11,1.816231256622023e-15,2.3942183784950638e-17,4.1307035689004486e-19,2.528518728414247e-14,3.5285674157780793e-15,4.5450153505149905e-13,8.79705688545262e-23,3.594610604189593e-22,1.1917312894867627e-14,6.843152724171947e-20,7.497135693610892e-17,4.554274101855775e-16,1.4933396616442058e-09
0.009694958852745688,0.06584463068209441,3.76,0.0,0.7223091056941063,0.9974865433895809,0.00327545767361402,1.786827585731391e-06,1.9525660329561306e-08,0.010765234013646966,0.010824235837701616,9.774305271643633e-18,2.329303597666073e-05,2.3533041123732477e-14,3.8817873204373946e-10,6.194920739525705e-05,0.00021058595373957032,0.000604063528111742,2.646599914516229e-08,4.0357327861518847e-10,0.00394052766704991,5.959752530269526e-09,3.2858432505169196e-10,5.181441142649802e-05,4.982701333174956e-07,1.125174500549811e-11,4.294521850509888e-12,3.265398174481735e-09,9.827849190996398e-08,1.2042894669120545e-07,5.770068322655437e-12,6.223293776659615e-06,3.4555038428010324e-12,3.390468436753522e-08,8.731012743858744e-11,2.009929433784227e-08,3.877130802699739e-11,9.96628401634485e-07,3.6571254086800437e-09,4.066332697931718e-08,5.7576998528192355e-18,4.36230563756575e-13,1.677531626499581e-09,6.1901998704614506e-12,9.545940055495675e-19,6.859115809555556e-12,9.14710855e-14,8.58674261534463e-09,3.1638861324410636e-14,5.607594646177138e-22,1.7213335941830638e-18,3.677311776445409e-07,2.078865143458552e-15,1.3775797160854775e-16,8.193977072211468e-10,6.339684722696024e-19,6.269812443147498e-15,2.1944173943104286e-21,2.7875161153061326e-09,1.85596051384212e-13,5.3815890113906704e-15,4.3198401136470707e-13,2.4282046438975617e-16,9.873055364172472e-07,2.38727922529253e-17,3.857196436250834e-10,4.6059579454070506e-11,2.5680766334423084e-11,1.8889078958293896e-15,2.489853202547152e-17,4.295700614992132e-19,2.6175109997865177e-14,3.612803012427367e-15,4.842559668442427e-13,9.037343063114649e-23,3.8299356711771004e-22,1.2696157213314402e-14,7.03744059391376e-20,7.943874306322781e-17,4.82744902162917e-16,1.5445937699746403e-09
0.009762014377785587,0.06584598112039311,3.76,0.0,0.7221481185919139,0.9974347397784882,0.0033526298528397734,1.853472301137206e-06,1.985163358605992e-08,0.010837868647832555,0.010898295284082057,9.84025974522752e-18,2.370932421957553e-05,2.36951279369968e-14,3.953493103453855e-10,6.351692182854974e-05,0.0002123399521735263,0.0006140353470566786,2.6895860429499547e-08,4.0857752672420446e-10,0.004027241078834281,6.063993771280697e-09,3.341170852956205e-10,5.298006988482462e-05,5.103198547150755e-07,1.1603725764931298e-11,4.455545082736612e-12,3.3872797682424686e-09,9.986800543798272e-08,1.24340729998137e-07,5.985003695975641e-12,6.392276296255981e-06,3.5759202138603317e-12,3.510516515246428e-08,9.236874120733927e-11,2.0809461717262324e-08,4.014856782334139e-11,1.0365682559046038e-06,3.782248450915838e-09,4.094166375203806e-08,5.945115466719664e-18,4.4649208624132706e-13,1.7377411087934192e-09,6.307435816124063e-12,9.933795871388144e-19,7.152381433839375e-12,9.353071102454972e-14,8.830070369715693e-09,3.280802539594693e-14,5.909566813074423e-22,1.8142647037656904e-18,3.827933242182388e-07,2.1696179805438406e-15,1.4368348365383836e-16,8.525844407145851e-10,6.59655458167862e-19,6.4913429778674444e-15,2.309825119124954e-21,2.8296171857194145e-09,1.897108051111192e-13,5.615754107838992e-15,4.565858417042983e-13,2.530953094295817e-16,1.0091485097551541e-06,2.4861953660610077e-17,3.9659895521485283e-10,4.5730562698334483e-11,2.5827540743761604e-11,1.9642589834154666e-15,2.588997816047617e-17,4.466753034889883e-19,2.7090740986093604e-14,3.698463818031331e-15,5.157762749164089e-13,9.284974528502555e-23,4.0792268953329274e-22,1.3521177616474003e-14,7.235933017003905e-20,8.41444033782065e-17,5.115343368952507e-16,1.5973251516432843e-09
0.009829069902825486,0.06584733902283392,3.76,0.0,0.7219858043001655,0.9973821775218752,0.003431071306782237,1.922385346625192e-06,2.0180815277885743e-08,0.01091046406298795,0.010972340859481478,9.90617879298936e-18,2.4130662769565206e-05,2.3857212206404142e-14,4.02613027620418e-10,6.511522332145565e-05,0.000214096161044811,0.0006241016498711954,2.7330167313546385e-08,4.1362841847834873e-10,0.0041152900931475216,6.169535394725194e-09,3.397072021857121e-10,5.416311008057348e-05,5.225802953835943e-07,1.1965698814062748e-11,4.621549155019536e-12,3.51292780949902e-09,1.0147372456539275e-07,1.2836371174031665e-07,6.206556940699308e-12,6.5652736088222365e-06,3.69977166043938e-12,3.634040750546398e-08,9.769873477572182e-11,2.154011200859908e-08,4.15678099485602e-11,1.0778558736872215e-06,3.910971020487231e-09,4.121993086761764e-08,6.137876167146734e-18,4.569222745566876e-13,1.800098212047296e-09,6.4260293084017044e-12,1.0334858898308099e-18,7.456456276293919e-12,9.56237867102895e-14,9.0786773840855e-09,3.4012398787083206e-14,6.226422423310776e-22,1.9117842685146676e-18,3.983785378056635e-07,2.263715337400523e-15,1.4982423539794861e-16,8.868896546113795e-10,6.862085151128581e-19,6.719262966505719e-15,2.4306787083028895e-21,2.8720635549713116e-09,1.938900700696423e-13,5.8590471542447084e-15,4.824375237479335e-13,2.6376043399535723e-16,1.0313148927875166e-06,2.5892702926656614e-17,4.077120885580201e-10,4.540593860875706e-11,2.597301306195084e-11,2.0423719775362637e-15,2.691766479833163e-17,4.644057960575772e-19,2.8032666168224602e-14,3.785564926156719e-15,5.491562172692904e-13,9.540226713517198e-23,4.3432258006264385e-22,1.4394824342856047e-14,7.438691862438558e-20,8.909955314391774e-17,5.418660614574357e-16,1.6515675541148513e-09
0.009896125427865384,0.06584870446072867,3.76,0.0,0.721822150948603,0.9973288499546729,0.003510794023356464,1.9936318310661776e-06,2.051321879980647e-08,0.010983019890578974,0.01104637251410671,9.972062084153199e-18,2.455709630150579e-05,2.401929417484495e-14,4.0997074783949767e-10,6.674457208138777e-05,0.0002158545824668831,0.0006342627363670039,2.7768947610480036e-08,4.187265998718435e-10,0.004204686503576739,6.276389832178199e-09,3.4535496954049725e-10,5.5363650084795624e-05,5.350538300824084e-07,1.2337901818542719e-11,4.792656721371521e-12,3.6424356818795097e-09,1.0309574430245628e-07,1.3250080450055857e-07,6.434890939423283e-12,6.742374207780328e-06,3.827135621710486e-12,3.761120475385093e-08,1.0331340487629722e-10,2.229170880626388e-08,4.3030057146669074e-11,1.1205274650076941e-06,4.043375555686561e-09,4.1498128032043455e-08,6.336122568168881e-18,4.675227720598443e-13,1.8646698976614826e-09,6.5459860627653854e-12,1.0749498515756285e-18,7.771673218495898e-12,9.77506593030454e-14,9.332642609494738e-09,3.5252804168028144e-14,6.558820404242057e-22,2.0140956769141307e-18,4.14501775525496e-07,2.3612579823868837e-15,1.5618662520874514e-16,9.223434600313081e-10,7.136509685319992e-19,6.953717022775914e-15,2.5572109824791687e-21,2.9148563206188764e-09,1.9813444787981816e-13,6.1117938041232615e-15,5.09594750891214e-13,2.7482948746170545e-16,1.0538071272651017e-06,2.696657816422039e-17,4.190624588364662e-10,4.508559366674193e-11,2.6117163480312433e-11,2.1233368089448213e-15,2.7982766591344134e-17,4.8278180524848565e-19,2.90014815584231e-14,3.8741215343036256e-15,5.844939419775664e-13,9.803386287005396e-23,4.622708631763461e-22,1.5319662331051388e-14,7.645779451486143e-20,9.431586656565275e-17,5.738133681458054e-16,1.7073553005300879e-09
0.009963180952905283,0.0658500775056318,3.76,0.0,0.7216571466300669,0.9972747503860279,0.003591810028602533,2.0672783457438777e-06,2.084885767225996e-08,0.011055535759733006,0.011120390199222235,1.003790928589908e-17,2.498867008112002e-05,2.418137408883263e-14,4.174233422019697e-10,6.840543434944274e-05,0.0002176152188473355,0.0006445189083246432,2.8212229414823942e-08,4.238727278410378e-10,0.004295442136927356,6.384569651670416e-09,3.510606828922036e-10,5.65818074568514e-05,5.477428484829393e-07,1.2720576840815278e-11,4.968992753002856e-12,3.775898576045438e-09,1.047341605372882e-07,1.3675499690027177e-07,6.670171675140459e-12,6.923668445560023e-06,3.958090873992803e-12,3.89183639898555e-08,1.0922663203156981e-10,2.3064723589346532e-08,4.453635148044669e-11,1.1646199767487431e-06,4.1795459226073566e-09,4.177625494094862e-08,6.5399989692918686e-18,4.782952300680275e-13,1.9315248536001327e-09,6.6673117900859435e-12,1.1178092522426929e-18,8.098373436176715e-12,9.991167764908394e-14,9.592045626279548e-09,3.653007802642183e-14,6.907445299105632e-22,2.1214102315516786e-18,4.3117833406269586e-07,2.462349057663289e-15,1.627772005921688e-16,9.589765747818335e-10,7.420066140120788e-19,7.194852219936248e-15,2.6896639958786905e-21,2.9579966036901657e-09,2.0244454243251042e-13,6.374330741092633e-15,5.381153527036246e-13,2.8631657497562855e-16,1.0766276570103383e-06,2.80851662847327e-17,4.306535059812357e-10,4.476942647810921e-11,2.62599721299587e-11,2.207245937962489e-15,2.9086490964547e-17,5.018241625266902e-19,2.999779339772813e-14,3.964148945287121e-15,6.218921654480416e-13,1.0074751473623621e-22,4.918487764021173e-22,1.6298375878234147e-14,7.85725855741331e-20,9.980549280515775e-17,6.074526016122848e-16,1.764723296724357e-09
0.009999999999999998,0.06585145822934226,3.76,0.0,0.7215659667040036,0.9972447144852312,0.0036368489153255036,2.1087616423508974e-06,2.103453214347309e-08,0.01109533586021343,0.011161026091556671,1.007404939393979e-17,2.5227842528390724e-05,2.427036862650903e-14,4.215561008209229e-10,6.93309582863334e-05,0.00021858289726404075,0.0006501909460805482,2.845755258470569e-08,4.2671901110817184e-10,0.00434585685504049,6.444537602913223e-09,3.5421834400906747e-10,5.725821169314355e-05,5.548026833221638e-07,1.293523969978409e-11,5.068085379810383e-12,3.850897786441993e-09,1.0564079515671566e-07,1.3914180748129696e-07,6.802375669811384e-12,7.025030783150249e-06,4.031552405718434e-12,3.9651863292754296e-08,1.1260566661936315e-10,2.3498454580912353e-08,4.538254759372303e-11,1.1894483147129543e-06,4.2559470833274095e-09,4.1928939695225024e-08,6.6543917537120154e-18,4.842839353147957e-13,1.9692302043593546e-09,6.734513949842365e-12,1.1419500092313311e-18,8.282768653356238e-12,1.0111290453147512e-13,9.736820990360256e-09,3.724739380963974e-14,7.106026233134673e-22,2.1825415750300324e-18,4.4057610714206204e-07,2.519403594132105e-15,1.6649543240755603e-16,9.796040371541532e-10,7.579733368294362e-19,7.330150801908436e-15,2.7650002401329385e-21,2.9818324061833382e-09,2.0483930943432544e-13,6.52277429937273e-15,5.543769584922434e-13,2.9280697138271394e-16,1.0892985250286815e-06,2.871896929393586e-17,4.3712156047677745e-10,4.459757185518939e-11,2.6337808135446367e-11,2.2546054265478806e-15,2.970939999109963e-17,5.125710993232805e-19,3.0556767554626916e-14,4.0142125420932256e-15,6.433418341833424e-13,1.022735484602281e-22,5.088131236364335e-22,1.685969311078817e-14,7.975268619878251e-20,1.0294053703847189e-16,6.266714864486724e-16,1.7969079498504244e-09
0.010030236477945181,0.06585145822934226,3.76,0.0,0.7214907794002188,0.9972198720990733,0.003674131386937286,2.1433929895049553e-06,2.1187745543569185e-08,0.011128011297229701,0.011194393867192565,1.0103720063356384e-17,2.542542997459258e-05,2.4343452198540526e-14,4.249716891867054e-10,7.009828248207785e-05,0.00021937807288349164,0.0006548704695338051,2.8660041105713854e-08,4.290674703858074e-10,0.0043875688534129285,6.494087559045014e-09,3.5682463951229814e-10,5.781769924157716e-05,5.606497552527529e-07,1.3113970403737008e-11,5.150684572339003e-12,3.913413517745057e-09,1.0638907004516281e-07,1.4112935561463425e-07,6.912568277558185e-12,7.109248567313529e-06,4.092717549127792e-12,4.02627062565725e-08,1.154529029543473e-10,2.3859635822808337e-08,4.6087754621154035e-11,1.2101711036122343e-06,4.31956743359134e-09,4.20543112664558e-08,6.749653453314478e-18,4.89241307957846e-13,2.0007335332871113e-09,6.790012194002083e-12,1.1621027300198492e-18,8.436906563816818e-12,1.0210719271238283e-13,9.85696664415009e-09,3.784507081633139e-14,7.273008134130699e-22,2.2339474172003155e-18,4.484238555753141e-07,2.5670941204123476e-15,1.6960266076393255e-16,9.9682033150529e-10,7.712997236153745e-19,7.442818122355693e-15,2.8282893887477616e-21,3.00148554909552e-09,2.0682095989971296e-13,6.647006045785144e-15,5.680593641878373e-13,2.9823627230263777e-16,1.0997789279895026e-06,2.9250104321334896e-17,4.4248869461586096e-10,4.4457359440612166e-11,2.6401419233303476e-11,2.294194417843804e-15,3.023007892129069e-17,5.215542786771903e-19,3.102221828829805e-14,4.055662568885676e-15,6.614583566225985e-13,1.0354632570854928e-22,5.231413160096061e-22,1.7333773454284118e-14,8.073192404549201e-20,1.0558107256279762e-16,6.428632692363306e-16,1.8237070383494537e-09
0.010164347528024979,0.06585424300161671,3.76,0.0,0.7211539082416298,0.9971077523712736,0.003842738613988219,2.3033067514968014e-06,2.187532352878997e-08,0.01127283987257445,0.011342358966917132,1.023523099562898e-17,2.6314694628778667e-05,2.4667604024339587e-14,4.4035919164368923e-10,7.358185684397789e-05,0.00022291044613642733,0.0006758609851518811,2.9569369106506333e-08,4.396055272564838e-10,0.00457598314486263,6.717189158120188e-09,3.6852848049405996e-10,6.034315164126915e-05,5.87126928065638e-07,1.3933921931294357e-11,5.530656826674353e-12,4.2009969930984266e-09,1.0974876047307321e-07,1.5025124156455811e-07,7.419401616752185e-12,7.493645114000563e-06,4.373312584668212e-12,4.306629494777545e-08,1.289056958044546e-10,2.551711104928068e-08,4.9330233816506136e-11,1.305803787776668e-06,4.611512480567142e-09,4.261021085754338e-08,7.186908529790208e-18,5.11661001773509e-13,2.146502932675647e-09,7.039559861175804e-12,1.2551508613231238e-18,9.150913381188607e-12,1.0660312754013287e-13,1.0403686669140245e-08,4.0591685740147716e-14,8.057929433714586e-22,2.475610167470494e-18,4.846861198019644e-07,2.7879807630744334e-15,1.8398580661201022e-16,1.0762682251220971e-09,8.327978441988897e-19,7.95985294915732e-15,3.125114004151258e-21,3.0895141282003213e-09,2.1577519973410995e-13,7.224223357891979e-15,6.324692112863076e-13,3.234342451381947e-16,1.1470834886847224e-06,3.172583695338053e-17,4.669054779578472e-10,4.38452220031996e-11,2.668014977567879e-11,2.4776029844604157e-15,3.2641982300884265e-17,5.63166410327078e-19,3.3157926257937544e-14,4.243210637327973e-15,7.475494503320115e-13,1.0941246876765901e-22,5.912299783483571e-22,1.9586506018823764e-14,8.518679467533529e-20,1.180432159586708e-16,7.193334404789841e-16,1.946666732842239e-09
0.010298458578104776,0.06585705935691488,3.76,0.0,0.7208114411636869,0.9969924365070327,0.004016712997299026,2.473949035469299e-06,2.2576064584353638e-08,0.011417502583536724,0.011490267455853829,1.0366592160736336e-17,2.722526957425215e-05,2.4991751728288078e-14,4.561404305923547e-10,7.71991994973716e-05,0.000226451729444587,0.0006972367552460823,3.049716446382467e-08,4.503463404365799e-10,0.004770024935271696,6.945799084864133e-09,3.804689064224497e-10,6.29409332610559e-05,6.145048890471019e-07,1.47998202564558e-11,5.9336404071249085e-12,4.506000105360499e-09,1.1317560788784976e-07,1.5989263685533738e-07,7.956808724828542e-12,7.896340976229904e-06,4.66958960622505e-12,4.6028825420495506e-08,1.4380070246414173e-10,2.7268133850278767e-08,5.276639152097115e-11,1.4077424574361526e-06,4.919922835141515e-09,4.316582421123487e-08,7.649152011768549e-18,5.347952934684854e-13,2.3025784988396055e-09,7.294674721896612e-12,1.3544211573505925e-18,9.916666311796652e-12,1.1124131451821133e-13,1.0973456951349756e-08,4.349973762796225e-14,8.919836176021128e-22,2.741013964862136e-18,5.234208449472607e-07,3.0248122669221013e-15,1.9939279091245062e-16,1.1609504124441983e-09,8.983492795069771e-19,8.506069065483936e-15,3.4499038626860945e-21,3.1789517093224196e-09,2.2500206277818225e-13,7.846473034879452e-15,7.033514270731587e-13,3.5055001819622334e-16,1.195740422818133e-06,3.4407926488246056e-17,4.923410174586017e-10,4.324855665405995e-11,2.6953198329262134e-11,2.674377210115356e-15,3.522910716174253e-17,6.078016049207753e-19,3.5413750713821494e-14,4.436891218024581e-15,8.43729458960157e-13,1.1565971354242304e-22,6.672978743830964e-22,2.2103005555243942e-14,8.982755409949887e-20,1.318139138589358e-16,8.039276061602852e-16,2.076530420937224e-09
0.010432569628184573,0.06585990787864746,3.76,0.0,0.7204632812437671,0.9968738698104787,0.00419615246068796,2.6559215430677272e-06,2.32900827284862e-08,0.01156199635886455,0.011638118997006891,1.0497800805197445e-17,2.8157544359311325e-05,2.531589744748257e-14,4.723227012503663e-10,8.095431801798063e-05,0.00023000195441180165,0.0007190002865504838,3.1443664795555306e-08,4.6129566485200955e-10,0.00496979032931914,7.1800240890392115e-09,3.9264836073195736e-10,6.561196170675941e-05,6.428034242171922e-07,1.571380481013444e-11,6.360742108991259e-12,4.829268076171771e-09,1.16670419388538e-07,1.700811026794354e-07,8.526260784069668e-12,8.318145804064937e-06,4.982240397411303e-12,4.91573878175974e-08,1.6027810441897919e-10,2.9116838056453257e-08,5.6405457476050886e-11,1.5163167433452272e-06,5.245534995135421e-09,4.372114878430909e-08,8.1377153388841e-18,5.586577583981106e-13,2.469591399698308e-09,7.55540251757011e-12,1.4602553615300493e-18,1.0737284278791006e-11,1.1602463939214755e-13,1.1566941829470849e-08,4.657654834498887e-14,9.865462874457078e-22,3.0322379792706154e-18,5.647662275112886e-07,3.2785243541005123e-15,2.158829401356859e-16,1.2511405342885724e-09,9.681660147243511e-19,9.082755978945626e-15,3.805056157546704e-21,3.2698083507648143e-09,2.3450648159587486e-13,8.51699027908088e-15,7.812731802506358e-13,3.7971876361613643e-16,1.2457693830752436e-06,3.7311414464003164e-17,5.188239129444482e-10,4.2666724540982036e-11,2.7220408696292875e-11,2.8853774511871316e-15,3.800267431670929e-17,6.556534529056707e-19,3.7795011557171065e-14,4.636831605442859e-15,9.510495684826749e-13,1.223177358858459e-22,7.521763782538692e-22,2.4910741820902615e-14,9.465942143864974e-20,1.4701379302515888e-16,8.974077513302018e-16,2.213604045763614e-09
