Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747)
7.94399105160953e-05,0.9662693101460724,3.76,0.0,2.1178650714352867e-12,0.03428361438246188,0.9143257537186427,1.1331839126266853e-12,3.3369789991622235e-13,8.387528378921415e-12,2.1153380734661204e-05,6.315888848515461e-18,0.059326001251208,0.17224736262739634,0.2899626596661801,5.419358673301069e-09,0.022057029121434212,1.0473045039746177e-13,2.9242168843207954e-19,3.796932845736384e-16,1.478109123241349e-20,1.6109626974259343e-06,0.3844196012695434,5.181673836280859e-06,1.127565104067198e-20,4.451293200749718e-16,3.45351250044677e-13,2.895106048797905e-15,1.2310115649631475e-13,3.454461428711076e-13,5.14224316369879e-16,4.780367109449001e-23,7.424833087590276e-16,2.4296300030393e-08,0.2756241700302496,7.516131372326363e-15,1.0145979763303208e-14,1.7407667694435975e-18,2.6013732736729332e-20,2.0232326093547487e-18,3.2627583299526536e-07,1.8288940783749685e-18,2.7073192509452178e-21,2.5775265959258927e-09,2.803033431345668e-08,8.388527754247522e-19,2.75975067770342e-20,3.727257362138373e-18,1.7246412912075054e-12,2.551826888576582e-16,1.89817398681911e-17,4.123438518142693e-25,3.3146106197791845e-07
7.98186463371045e-05,0.9661818198676342,3.76,0.0,2.117598167455861e-12,0.034120087112724004,0.9145440053989324,1.1289480439199043e-12,3.3248063826095126e-13,8.38288228072728e-12,2.1053855929465752e-05,6.2830300659671254e-18,0.059194690477161964,0.17184451118312208,0.2900115555130234,5.418875871678191e-09,0.021952362385596065,1.0450934777965204e-13,2.2693683071026645e-19,2.9499521558803475e-16,1.1484120683746673e-20,1.6086255762014928e-06,0.38407459367271357,5.1664943048934e-06,8.738197281565998e-21,3.456750305358952e-16,2.685042614497113e-13,2.3256698909073228e-15,1.2247651935837004e-13,3.4468290992687766e-13,5.12483324209487e-16,3.707134343961199e-23,7.400088375941963e-16,2.4272438827649767e-08,0.2759691804437793,6.13207223127803e-15,8.437139426906217e-15,1.4178682591565696e-18,2.112294067090015e-20,1.9981453663319603e-18,3.2595858033811705e-07,1.2785750014717384e-18,1.8996363085957227e-21,2.5746050771881993e-09,2.8049563225103753e-08,5.870706520540478e-19,2.2598903675269438e-20,3.037369640417373e-18,1.7229453514461203e-12,1.9800901295319346e-16,1.3266510299377554e-17,2.900384564795094e-25,3.3130694768372903e-07
8.01973821581137e-05,0.9660948017914439,3.76,0.0,2.1179570422998875e-12,0.033958353664475506,0.9147650716282226,1.1256583521237637e-12,3.3151627649796417e-13,8.379875526052569e-12,2.095537508607517e-05,6.251747790473101e-18,0.059064046443671095,0.17144164119793234,0.2900573120878053,5.418455353027661e-09,0.02184846644668677,1.0428935952599304e-13,1.7630044901496687e-19,2.294343884653383e-16,8.932306645478427e-21,1.606313516222143e-06,0.3837374280709437,5.15142233619381e-06,6.776771502367747e-21,2.687122077682643e-16,2.0909409859058512e-13,1.7555128123513653e-15,1.219440388253084e-13,3.441686873226399e-13,5.107414134015641e-16,2.8769171411041145e-23,7.3752730664487e-16,2.4247729127299688e-08,0.27630634886219124,5.063546334843366e-15,7.115585988480555e-15,1.1678812956295966e-18,1.733574661263494e-20,1.9786308902628786e-18,3.2562986336593736e-07,8.938821500628528e-19,1.318701117128354e-21,2.571620165367347e-09,2.806824802805122e-08,4.1083448485035726e-19,1.873223343832068e-20,2.5032868492248386e-18,1.7212762593523615e-12,1.538084917734737e-16,9.272325265574848e-18,2.0006400198354887e-25,3.3114064790583085e-07
8.05761179791229e-05,0.966008252632135,3.76,0.0,2.1187913621723077e-12,0.03379837053829507,0.9149888108352936,1.123087075053565e-12,3.3074569383337704e-13,8.378113005686987e-12,2.0857913949761853e-05,6.2217190836350445e-18,0.058934061048618265,0.17103882465905942,0.29010003903328596,5.4180949811999695e-09,0.0217453327722515,1.040704570110977e-13,1.3707815578124904e-19,1.7859103314330763e-16,6.953573253754888e-21,1.604025795724473e-06,0.3834078592075868,5.136455563815198e-06,5.263482644651709e-21,2.0907710599505937e-16,1.628231864664819e-13,1.4653879943052298e-15,1.214826738075738e-13,3.438463689613182e-13,5.089989990899335e-16,2.2362268435854686e-23,7.350395692981358e-16,2.4222207130829642e-08,0.27663592054183794,4.235161570840399e-15,6.091960443949161e-15,9.757762368963577e-19,1.442832007679325e-20,1.963391021253082e-18,3.252901701934881e-07,6.213606884952257e-19,9.359232824370338e-22,2.5685747422015817e-09,2.808640514044226e-08,2.8586869426908825e-19,1.57462338585604e-20,2.092913138753278e-18,1.7196296908040821e-12,1.1957234313076417e-16,6.443807943039882e-18,1.444787624049046e-25,3.3096264651922893e-07
8.09548538001321e-05,0.9659221691222766,3.76,0.0,2.1199885416020013e-12,0.033640095715308564,0.9152150865341064,1.1210652050546207e-12,3.3012345566411797e-13,8.377298500991738e-12,2.0761449069385735e-05,6.19270798898209e-18,0.058804726358869394,0.17063613038811842,0.2901398424048978,5.417792711941095e-09,0.021642952952511167,1.0385261682927507e-13,1.0667721679292507e-19,1.3914489442323945e-16,5.418568746037104e-21,1.6017617167402487e-06,0.38308565016564433,5.121591698983573e-06,4.088950058331696e-21,1.62811802782406e-16,1.2701590116245847e-13,1.1141458645690231e-15,1.2107555397339436e-13,3.4367126199629554e-13,5.072564782186337e-16,1.7385282168900113e-23,7.325464430416141e-16,2.4195907724080315e-08,0.27695813239943573,3.5944915861336494e-15,5.298894168682759e-15,8.26062030631677e-19,1.2160749719804877e-20,1.951459792815234e-18,3.249399712145504e-07,4.3082331965150745e-19,6.445178781785757e-22,2.565471577544253e-09,2.8104050478850172e-08,1.9842843508705153e-19,1.3427104348593343e-20,1.773084216905251e-18,1.7180023678390327e-12,9.304358435805301e-17,4.466415183050615e-18,9.888769130433254e-26,3.307734087970894e-07
8.13335896211413e-05,0.9658365480105969,3.76,0.0,2.12146186447096e-12,0.0334834886179657,0.915443767202719,1.1194615814403229e-12,3.296148293811752e-13,8.377203871189664e-12,2.0665957778699053e-05,6.164529356526679e-18,0.058676034606813046,0.17023362412796647,0.29017682475014106,5.417546583379637e-09,0.02154131869986441,1.0363581984225756e-13,8.311202891322588e-20,1.0853567626111876e-16,4.2275514391281526e-21,1.5995206046642361e-06,0.38277057216423926,5.106828528739968e-06,3.1779630445942913e-21,1.2692490322595162e-16,9.925303576444693e-14,7.943509505521841e-16,1.2071052990126424e-13,3.4360981747674117e-13,5.055142300667654e-16,1.3521328258267488e-23,7.300487105163134e-16,2.416886452497828e-08,0.2772732132155913,3.098939385598873e-15,4.684660961701399e-15,7.09587280982067e-19,1.0395665219778194e-20,1.9420931451685217e-18,3.2457971973392075e-07,3.0007054121994713e-19,4.2853081957123925e-22,2.5623133329346083e-09,2.81211994678348e-08,1.3835310453110305e-19,1.1626904477532481e-20,1.5242664519244033e-18,1.7163917096201674e-12,7.248393798311475e-17,3.109740049041195e-18,6.305908026805803e-26,3.3057338196237365e-07
8.17123254421505e-05,0.9657513860641795,3.76,0.0,2.123144774621008e-12,0.03332851007133887,0.9156747261667004,1.1181755656739127e-12,3.2919519602604875e-13,8.377654423820856e-12,2.0571418175694522e-05,6.137037211264923e-18,0.058547978186983006,0.16983136862921192,0.2902110851836154,5.417354711619164e-09,0.02144042184785627,1.0342004989056406e-13,6.485447042464464e-20,8.479749688283787e-17,3.3039717265876714e-21,1.5973018076252501e-06,0.3824624043601766,5.09216391374327e-06,2.475367254207951e-21,9.911062933572196e-17,7.767205446716142e-14,5.784022747262767e-16,1.2037821050204938e-13,3.4363630109305983e-13,5.037726166293951e-16,1.0540895984625884e-23,7.275471202433463e-16,2.414110990875001e-08,0.27758138383324144,2.7149658330656306e-15,4.2095931797680316e-15,6.201438865766589e-19,9.041498054347765e-21,1.9347114487655596e-18,3.2420985230992767e-07,2.1099643986644316e-19,2.967023064936479e-22,2.559102563770991e-09,2.8137867049047602e-08,9.739974604208154e-20,1.023721943464986e-20,1.3331865543445679e-18,1.7147956875721829e-12,5.655941162031151e-17,2.1859672178924012e-18,4.304053665458083e-26,3.3036299571762713e-07
8.20910612631597e-05,0.9656666800689664,3.76,0.0,2.1249847395666974e-12,0.03317512223245191,0.9159078413802394,1.117131016229863e-12,3.288425023217348e-13,8.378511598819304e-12,2.047780908388831e-05,6.110124135244685e-18,0.05842054965346488,0.16942942380364,0.29024271953051856,5.417215283379247e-09,0.0213402543497291,1.0320529299469371e-13,5.0709605392117245e-20,6.63740557238047e-17,2.587272779007563e-21,1.595104695521968e-06,0.38216093348358265,5.077595784858376e-06,1.93186828734533e-21,7.755439101225587e-17,6.081199416002952e-14,5.045340334604771e-16,1.2007124881672977e-13,3.4373064691371993e-13,5.020319834370431e-16,8.232393143257315e-24,7.250423882543534e-16,2.4112675058760116e-08,0.27788285752201347,2.417073957817273e-15,3.84203049106887e-15,5.507942621762728e-19,7.99152211484929e-21,1.9288795430933444e-18,3.2383078944644344e-07,1.4887326367699845e-19,2.0191540077663503e-22,2.555841725539595e-09,2.8154067698542013e-08,6.877257832652127e-20,9.16080768210544e-21,1.1850547089065966e-18,1.713212663107819e-12,4.421564472834807e-17,1.5418648295926933e-18,2.817130921050441e-26,3.3014266320450953e-07
8.24697970841689e-05,0.9655824268297158,3.76,0.0,2.1269399211723782e-12,0.03302328851982147,0.9161429951998414,1.1162646800531066e-12,3.285421683251638e-13,8.379665252952284e-12,2.0385110014714226e-05,6.083688700660396e-18,0.058293741717860184,0.16902784687513572,0.2902718204785248,5.417126549499446e-09,0.021240808277629496,1.0299153623493944e-13,3.968910063647336e-20,5.202170517877467e-17,2.0290768797637623e-21,1.5929286589968244e-06,0.3818659534677807,5.063122140541152e-06,1.5137941436638584e-21,6.074473907642111e-17,4.774048038438194e-14,3.6711262665435115e-16,1.197832255655918e-13,3.4387516848079773e-13,5.002926603689045e-16,6.461221078987403e-24,7.22535199564314e-16,2.4083590031396945e-08,0.27817784034834825,2.185769597461661e-15,3.556736485553595e-15,4.98551358680606e-19,7.203370308001005e-21,1.92419948783234e-18,3.234429364510453e-07,1.039807014375632e-19,1.766106507077124e-22,2.552533177142887e-09,2.8169815445482312e-08,4.808292549691994e-20,8.331363108209451e-21,1.0733914318778155e-18,1.711641289710734e-12,3.4612067205740616e-17,1.077101383291865e-18,3.0049476357804126e-26,3.299127819566169e-07
8.28485329051781e-05,0.9654986231700659,3.76,0.0,2.1289785216262106e-12,0.03287297356979091,0.9163800742381483,1.1155293430701818e-12,3.2827768749553327e-13,8.38103146831096e-12,2.0293301144374364e-05,6.057687975371497e-18,0.05816754724528371,0.1686266924761701,0.2902984776777373,5.417086825303598e-09,0.02114207582183566,1.0277876927300501e-13,3.11055642842554e-20,4.07877253308123e-17,1.592231300510783e-21,1.590773108954475e-06,0.38157726521095264,5.04874104496819e-06,1.176720151523498e-21,4.763356427193116e-17,3.7342906550585326e-14,4.130581677853799e-16,1.1951013894597153e-13,3.4405966685490656e-13,4.985549622849476e-16,5.019214158717647e-24,7.200262096841378e-16,2.4053883777833298e-08,0.27846653141383904,2.0044599804569006e-15,3.3345599949263806e-15,4.533767049496542e-19,6.513945536364741e-21,1.9204907959438953e-18,3.230466837654443e-07,7.207246894630436e-20,5.1055058347511434e-23,2.5491791899357235e-09,2.8185123885186173e-08,3.332732268901189e-20,7.663413308736742e-21,9.769857445421404e-19,1.7100805039027627e-12,2.710292596255514e-17,7.457060883792533e-19,-2.3831605212139225e-28,3.296737344858045e-07
8.32272687261873e-05,0.9654152659328711,3.76,0.0,2.1310776237911592e-12,0.03272414320501967,0.916618969258781,1.1148880747996652e-12,3.2804385004899473e-13,8.382550935973781e-12,2.020236329772497e-05,6.0320355033055694e-18,0.058041959249001414,0.16822601272253154,0.29032277781117133,5.4170944865820156e-09,0.021044049288594886,1.025669814519292e-13,2.4360966664311366e-20,3.1986790078057246e-17,1.25008505497283e-21,1.5886374759468105e-06,0.3812946764003997,5.034450625518466e-06,9.208599169038154e-22,3.7328083708558906e-17,2.9357871662372025e-14,2.8094112526547524e-16,1.192479933201421e-13,3.442721079530208e-13,4.968191893478593e-16,3.933530120519014e-24,7.17516044702727e-16,2.4023584205677586e-08,0.2787491230309697,1.8637988161979975e-15,3.1616289705049028e-15,4.2116809153194403e-19,6.0271995489945925e-21,1.917427210486922e-18,3.226424077183569e-07,5.01224472853666e-20,3.7756063340965265e-23,2.545781940008169e-09,2.8200006188779602e-08,2.3213422698450882e-20,7.154480274453021e-21,9.081164542206882e-19,1.7085294872272236e-12,2.122855631873216e-17,5.184810477661279e-19,5.165163191920132e-28,3.2942588869562085e-07
8.360600454719651e-05,0.965332351983073,3.76,0.0,2.133220852677615e-12,0.03257676455933182,0.9168595756521882,1.1143171428713846e-12,3.278318627419533e-13,8.38418075013877e-12,2.011227801974841e-05,6.0067077748595935e-18,0.05791697090407678,0.16782585696295643,0.2903448042372259,5.417147976741305e-09,0.020946721110971227,1.0235616447508627e-13,1.9104841600179682e-20,2.5123092137270992e-17,9.832605656106759e-22,1.5865212120990796e-06,0.38101800226273463,5.020249078522718e-06,7.239146964604621e-22,2.929871515432304e-17,2.3114751561672595e-14,1.9061781540729673e-16,1.1899492329799564e-13,3.445074674521208e-13,4.950856262103897e-16,3.0993412734345545e-24,7.150053003481717e-16,2.3992718046405614e-08,0.279025799972924,1.7547521058165682e-15,3.0280048001342872e-15,3.9694932664203996e-19,5.66261474143011e-21,1.914920185004675e-18,3.2223046882637603e-07,3.5155904760819134e-20,5.0749787984358473e-23,2.5423435141082937e-09,2.8214475052401134e-08,1.630520477047455e-20,6.76201294551077e-21,8.562534581227214e-19,1.7069876046206816e-12,1.6653078095877764e-17,3.6376921020975476e-19,7.543573591649825e-27,3.291695963582655e-07
8.398474036820571e-05,0.9652498781860803,3.76,0.0,2.1353941310369695e-12,0.03243080564366288,0.9171017919121904,1.113796646074986e-12,3.2763671570092874e-13,8.38588378443999e-12,2.0023027333224234e-05,5.981678942357799e-18,0.057792575505780715,0.16742627268375737,0.29036463808176116,5.417245776563114e-09,0.020850083815397682,1.0214631003703696e-13,1.501451511707049e-20,1.9767348010062743e-17,7.75067535955657e-22,1.5844237828142478e-06,0.3807470630967673,5.00613464809546e-06,5.681116365761325e-22,2.304546871056178e-17,1.8209359821973428e-14,1.503507292206719e-16,1.1874892575574363e-13,3.447605373649691e-13,4.933545455468386e-16,2.4355672070500807e-24,7.124945487841919e-16,2.396131121048682e-08,0.2792967419406985,1.6698239185354066e-15,2.9249644357210422e-15,3.76965469984559e-19,5.359501522398122e-21,1.9128731410972733e-18,3.2181121654239444e-07,2.484513490176732e-20,3.5830314861314027e-23,2.5388659279198403e-09,2.8228542848344542e-08,1.1531133486402039e-20,6.451563720511461e-21,8.135014960561333e-19,1.705454283805619e-12,1.3087997177884171e-17,2.570122232657254e-19,5.307140607192114e-27,3.289051985066957e-07
8.436347618921491e-05,0.9651678414722621,3.76,0.0,2.1375863745418137e-12,0.03228623551374997,0.917345520220667,1.1133105234512595e-12,3.274541350545333e-13,8.387630798387045e-12,1.993459383197065e-05,5.9569172912572766e-18,0.05766876649289495,0.16702730515362602,0.2903823578192976,5.417386428494398e-09,0.020754130042624063,1.019374101548662e-13,1.1818749486853815e-20,1.5577801241228662e-17,6.122458335389888e-22,1.5823446763168415e-06,0.380481685238019,4.992105635946467e-06,4.465541971327329e-22,1.8155914708476025e-17,1.4367988036054322e-14,1.1851792514356283e-16,1.1850830530947116e-13,3.4502652018710677e-13,4.916262079912409e-16,1.9173096583438676e-24,7.099843375484522e-16,2.3929388667113203e-08,0.2795621225985818,1.603694788271846e-15,2.8455235059305805e-15,3.6130456322405884e-19,5.121689191620836e-21,1.9111676578625526e-18,3.213849876171398e-07,1.7608972369308185e-20,2.5297437682139252e-23,2.535351118472154e-09,2.8242221565550363e-08,8.179904664219532e-21,6.20890568297401e-21,7.799730275091588e-19,1.7039290403751379e-12,1.0302900130715119e-17,1.8211504394064753e-19,3.745042180762427e-27,3.2863302341449764e-07
8.474221201022411e-05,0.9650862387542524,3.76,0.0,2.1397892061234634e-12,0.03214302427385907,0.9175906664711071,1.1128460414007255e-12,3.2728056844506047e-13,8.389399815049043e-12,1.984696068526849e-05,5.932401208078513e-18,0.05754553744515313,0.16662899742851733,0.2903980392483071,5.4175685238484995e-09,0.020658852548313858,1.0172945733041635e-13,9.315096775281282e-21,1.229215126431583e-17,4.845926800564981e-22,1.580283394826031e-06,0.3802217010877819,4.978160401024504e-06,3.5145765543524833e-22,1.4321919058649392e-17,1.135220378758615e-14,9.294948690947585e-17,1.1827185931263525e-13,3.4530190900796833e-13,4.8990086079619285e-16,1.5117361800371216e-24,7.074751881761362e-16,2.3896974435897783e-08,0.2798221095451046,1.552195659641338e-15,2.7843766118174167e-15,3.49004848621271e-19,4.934649961091544e-21,1.9097280823612887e-18,3.2095210601032664e-07,1.2480749395092126e-20,1.7897776890400688e-23,2.5318009460323022e-09,2.8255522805034895e-08,5.803258811322061e-21,6.018758391749221e-21,7.536184706741111e-19,1.7024114697936905e-12,8.120997238861002e-18,1.2904969610085594e-19,2.6428450496242398e-27,3.283533865836951e-07
8.512094783123331e-05,0.9650050669734108,3.76,0.0,2.1419963607833368e-12,0.03200114302729964,0.917837140108398,1.1123935389089752e-12,3.2711342548892813e-13,8.391174517773303e-12,1.9760111611445357e-05,5.908114160333325e-18,0.05742288207668504,0.16623139046676258,0.29041175559715865,5.41779069865693e-09,0.020564244198192538,1.0152244431941195e-13,7.350319926571895e-21,9.710647248261194e-18,3.8432542056790726e-22,1.5782394571002155e-06,0.37996694884246873,4.964297356230893e-06,2.7693217468609687e-22,1.1310849374725112e-17,8.979454846748508e-15,7.349179288870122e-17,1.1803868201251547e-13,3.4558414420701744e-13,4.881787389606221e-16,1.193710650731234e-24,7.049675979384849e-16,2.3864091631410785e-08,0.28007686458368586,1.5120877599629128e-15,2.7375056259114225e-15,3.3931631019607595e-19,4.787042453866528e-21,1.9084976159637036e-18,3.205128834834123e-07,8.83866564340779e-21,1.2644505361984826e-23,2.5282171970660968e-09,2.8268457793979193e-08,4.113414337797666e-21,5.869455503118826e-21,7.328344592319715e-19,1.7009012295827836e-12,6.40851807305707e-18,9.136728988713048e-20,1.863162057387245e-27,3.2806659137619165e-07
8.549968365224251e-05,0.9649243231110795,3.76,0.0,2.1442029751121817e-12,0.031860563713720834,0.9180848535538516,1.1119457208578994e-12,3.269507417412935e-13,8.392942272070465e-12,1.9674030787455578e-05,5.884042308817442e-18,0.057300794217470474,0.16583452347011815,0.2904235779378927,5.4180516356063005e-09,0.02047029795370904,1.0131636420386016e-13,5.802688812776395e-21,7.675135404440643e-18,3.052840586673604e-22,1.5762123990950329e-06,0.3797172715601495,4.950514959882753e-06,2.1830988573826916e-22,8.937614221408355e-18,7.106872506793235e-15,5.806508397101321e-17,1.178080529760281e-13,3.458711997284172e-13,4.864600673962979e-16,9.433965894520262e-25,7.024620437294047e-16,2.3830762598542164e-08,0.28032654465609186,1.4807938200979356e-15,2.701720745118451e-15,3.3164333222320457e-19,4.669852523272767e-21,1.9074309518119546e-18,3.200676214243776e-07,6.236838783779025e-21,8.895803805522075e-24,2.5246015948829845e-09,2.8281037445390135e-08,2.905456150078264e-21,5.751781758030531e-21,7.163502325761294e-19,1.6993980209240694e-12,5.059735988577889e-18,6.445295203930905e-20,1.3077487052197052e-27,3.2777293101136344e-07
