Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520),CO3(1196),C2HO2(133),CO3(268),CH3O2(53),C2HO3(631),CO3(131),C2O2(813),C2HO3(230)
2.7597649307236103e-16,0.9412149272706942,3.76,0.0,0.8753585750137031,0.9999999999998835,1.0500193823177487e-31,2.5574200302232567e-41,3.5909873793184275e-27,3.1333769504764553e-13,1.165027751748757e-13,1.4488204139223883e-25,8.33032998112955e-23,1.9683491926347395e-13,1.4568049498992176e-17,1.4790110343288355e-24,1.4307305668045646e-18,4.144022127471972e-25,5.253499480558258e-29,1.8166599720283662e-35,4.251991791472215e-31,4.6316637973573554e-35,1.0468254441914614e-34,8.947188700006698e-25,7.731093189378948e-49,8.265801926246172e-48,5.247210054165868e-56,5.199546830273264e-72,1.4567785428127925e-17,2.051937433637295e-25,7.822993200236702e-40,7.305017651402073e-41,1.1336846965919477e-38,2.3949553681237545e-33,1.0510171246636199e-34,7.610357986245374e-62,8.479509651584333e-59,4.798500759182528e-70,1.2598699762238946e-73,3.7731894116419464e-53,3.375104739708415e-38,2.730838847963302e-74,6.630376383627965e-76,8.958528291921254e-61,7.95233736423946e-40,1.2927717050790243e-75,4.736640921388615e-75,8.392991619587704e-64,5.066984692393229e-35,2.856754182579107e-47,2.054460794902344e-73,3.430619874033567e-84,1.55865094013358e-69,1.6606730895292158e-49,9.756412039103643e-96,9.351861990222045e-80,1.1161276539434733e-91,9.85938601749468e-79,9.193573563741206e-85,4.7899381963419364e-39,1.8651394640427462e-58,3.2841752277719234e-55,2.7493006339508163e-80,7.654989037683231e-95,5.291200059638394e-63,6.289169969871971e-61,7.592751122837491e-84,2.3479292435608383e-60,4.708679890718222e-52,8.112858057349878e-86,4.856869003172346e-53,5.8530146074089135e-84,3.8659633400663297e-79
5.521927572073392e-16,0.9412149272707271,3.76,0.0,0.8753585750133894,0.999999999999767,8.4065397452538e-31,2.047491972547044e-40,1.4373307753194816e-26,6.269476214595578e-13,2.331067690820392e-13,5.799057277122862e-25,3.334302935702436e-22,3.938408499387473e-13,2.9149283948801486e-17,5.919898605386863e-24,2.862868775213326e-18,1.6586887658791426e-24,2.10276958942773e-28,1.4544328347321688e-34,1.7019560904878915e-30,3.7081471948780446e-34,8.380968567205733e-34,3.58120718281693e-24,1.2379825443189346e-47,1.3239067920068523e-46,1.680777438130701e-54,3.331090414333547e-70,2.914822697715754e-17,8.213097002965775e-25,6.263150718545528e-39,5.848456484229856e-40,9.07636591697185e-38,1.9174199372317934e-32,8.414581392472168e-34,2.4383211052070784e-60,2.7175986557251453e-57,3.0757957392300853e-68,8.075421483196126e-72,6.0423191780113215e-52,2.702135588497721e-37,1.750416963969471e-72,4.248826021530358e-74,2.870267778940894e-59,6.38395937543245e-39,8.2866162924516e-74,3.036167217783118e-73,2.6890738657886535e-62,4.0566685557518804e-34,4.574529600653309e-46,1.3165239635813396e-71,4.396688877958091e-82,9.992920788316868e-68,2.659242001052106e-48,2.50302359883871e-93,6.162637879307601e-78,1.4315522157222788e-89,6.401546922415359e-77,1.1782829235228683e-82,3.834861243444577e-38,3.1567343639684744e-57,5.272751850692896e-54,1.773624511871774e-78,9.82211876719796e-93,1.6948958200184682e-61,2.0142291472919125e-59,9.738454484055065e-82,7.519691784059885e-59,7.542652800917245e-51,1.0405540065747906e-83,7.777316721038503e-52,7.507072467489326e-82,2.4786175649153797e-77
1.1046252854772956e-15,0.9412149272707928,3.76,0.0,0.8753585750127622,0.9999999999995337,6.727786753359048e-30,1.6386173372184336e-39,5.751195193455323e-26,1.2541674758615396e-12,4.663147568590477e-13,2.3203781821829503e-24,1.334155484632955e-21,7.878527092442301e-13,5.831333779938347e-17,2.368730587932728e-23,5.7276392333787615e-18,6.636915218008413e-24,8.413822909570927e-28,1.1639884041551666e-33,6.810451578843006e-30,2.9676445888681825e-33,6.707321744367936e-33,1.4329493454802654e-23,1.9815775322613905e-46,2.119354317161838e-45,5.381161792914601e-53,2.1329815285537534e-68,5.830910853605104e-17,3.286308418659059e-24,5.012423183591672e-38,4.6805436124953776e-39,7.263843312983786e-37,1.534517744230829e-31,6.734308527400552e-33,7.807441165366664e-59,8.702970176547484e-56,1.9700314242365785e-66,5.172192768640332e-70,9.672606094740615e-51,2.1625290464101884e-36,1.1211800009887586e-70,2.7209718345298727e-72,9.190520543833469e-58,5.136724775399813e-38,5.307999841308e-72,1.944657376388739e-71,8.610350382038796e-61,3.246567522061212e-33,7.322227175988896e-45,8.431098368062383e-70,5.631045395270418e-80,6.401091082992491e-66,4.25652337689328e-47,6.414642155140879e-91,4.162840346909343e-76,1.8342654333332903e-87,4.2051895199123447e-75,1.509166170086105e-80,3.0690516045024054e-37,5.594949507514679e-56,8.483990788783982e-53,1.1506138105416595e-76,1.259489435386941e-90,5.424590063758701e-60,6.448252674085122e-58,1.2477860242250785e-79,2.4073109584078056e-57,1.2075254751560188e-49,1.3332587794170888e-81,1.244876620026949e-50,9.618801098122624e-80,1.5877697001318315e-75
2.2094903420172083e-15,0.9412149272709245,3.76,0.0,0.8753585750115076,0.9999999999990673,5.383251588566354e-29,1.311145208805197e-38,2.300852478421729e-25,2.508607190978131e-12,9.32730732263791e-13,9.283022941294937e-24,5.33749066666396e-21,1.5758764196749397e-12,1.1664778530433518e-16,9.47646512272244e-23,1.1459156315057553e-17,2.655197946975771e-23,3.366081493903012e-27,9.31367622903997e-33,2.72495240808487e-29,2.3745663221538138e-32,5.366876043697119e-32,5.732730450625624e-23,3.1711652264487747e-45,3.3918498959717343e-44,1.7223997314363106e-51,1.3654566288846123e-66,1.1663086549717574e-16,1.3147372086295274e-23,4.010698683959408e-37,3.745147564175146e-38,5.81216561820994e-36,1.227845824209089e-30,5.388607705312097e-32,2.4991513870613293e-57,2.7860156830805565e-54,1.261306359264661e-64,3.3114574280451443e-68,1.5482392628952265e-49,1.7303507470099752e-35,7.179175946277771e-69,1.7419718146691288e-70,2.9418715069478053e-56,4.154355876440569e-37,3.399145881780929e-70,1.2450637638753367e-69,2.7561650009899533e-59,2.5977469216100385e-32,1.1717947933982526e-43,5.397613870431962e-68,7.209235770953721e-78,4.098496456777057e-64,6.811837137512557e-46,1.6430340979411786e-88,2.9415363257172264e-74,2.3491003120122594e-85,2.826942218847263e-73,1.9323492633144414e-78,2.4557029663851156e-36,1.0686983051327828e-54,1.371846843865781e-51,7.554186193866924e-75,1.6154809134582244e-88,1.7348551116249745e-58,2.0638801355649014e-56,1.5979738693590015e-77,7.704998896883006e-56,1.9325997471642033e-48,1.707432346693534e-79,1.9922061265300605e-49,1.2318306870909218e-77,1.0166955322875523e-73
4.419220455097034e-15,0.9412149272711877,3.76,0.0,0.8753585750089986,0.9999999999981345,4.307010164246543e-28,1.0490195647541445e-37,9.204158203208723e-25,5.017486646461828e-12,1.8655626824761835e-12,3.71351080429897e-23,2.135170011615888e-20,3.1519238078153356e-12,2.3334203952886307e-16,3.790894833048281e-22,2.2930095139457073e-17,1.0621653707546002e-22,1.346545744712067e-26,7.451648772851367e-32,1.090332340872807e-28,1.8998330518652533e-31,4.2939078165292495e-31,2.2932788001564653e-22,5.074366629641231e-44,5.4276661984167875e-43,5.5123638922317795e-50,8.740057698909583e-65,2.3327435479278147e-16,5.259375644860801e-23,3.208861323913998e-36,2.9964049948916983e-37,4.6501537293610585e-35,9.823674988347505e-30,4.311515839683709e-31,7.998515409748912e-56,8.916955367447263e-53,8.073903623457048e-63,2.119731784937863e-66,2.4784185253973453e-48,1.3844103506957848e-34,4.596729283528856e-67,1.1150356518814711e-68,9.415426839553381e-55,3.394519704226831e-36,2.1768242875607882e-68,7.969948059402874e-68,8.82110773593225e-58,2.07839428408085e-31,1.8750624513120575e-42,3.4550202859974564e-66,9.227232985779297e-76,2.6236111135753885e-62,1.0900092781746449e-44,4.207310004555001e-86,2.2366915018918213e-72,3.0077386408035233e-83,1.981916380092675e-71,2.473800059121646e-76,1.964741528982387e-35,2.264633489820973e-53,2.240405316189229e-50,5.0756259778583886e-73,2.0747847419196687e-86,5.542502970521297e-57,6.60514535505438e-55,2.045919566443656e-75,2.4658486511367987e-54,3.0926003988856107e-47,2.1860564869764023e-77,3.187848439170867e-48,1.5771425164107734e-75,6.509258271096759e-72
8.838680681256685e-15,0.9412149272717143,3.76,0.0,0.8753585750039806,0.9999999999962688,3.4457716580647775e-27,8.392615753464187e-37,3.681812491803023e-24,1.0035245658431275e-11,3.73122658051259e-12,1.4854643004258483e-22,8.541027444336484e-20,6.30401845321204e-12,4.668319848322068e-16,1.5164198584411157e-21,4.590359142962576e-17,4.2488323839371535e-22,5.386430667605658e-26,5.961602334366438e-31,4.363608253267075e-28,1.5199379861233657e-30,3.435288220547837e-30,9.173488396727958e-22,8.119354089092628e-43,8.684830623348495e-42,1.76406595866102e-48,5.594025911981289e-63,4.665612348774617e-16,2.103834901085962e-22,2.567207279296303e-35,2.3972417289775496e-36,3.7202671679829854e-34,7.859274216289645e-29,3.449728993808716e-30,2.5597208818388234e-54,2.853698875146869e-51,5.167774957480244e-61,1.3567530361353713e-64,3.968819305783098e-47,1.1075781607571959e-33,2.943712838191318e-65,7.1367546898929e-67,3.0131602017908245e-53,2.828900336450324e-35,1.3945310748558298e-66,5.101251799647861e-66,2.8229847738551307e-56,1.662793432804875e-30,3.0002525632007477e-41,2.2113879277735965e-64,1.1806522725515391e-73,1.6792918347704596e-60,1.7441178188231731e-43,1.0772220698596971e-83,1.884465960433277e-70,3.850721171761999e-81,1.4891505915585227e-69,3.166711327008285e-74,1.571856030162494e-34,5.398099005958259e-52,3.729563128686217e-49,3.5559847855888128e-71,2.672562298819369e-84,1.7674414229751117e-55,2.1137797758332415e-53,2.619094898801158e-73,7.891065201511607e-53,4.948492639523255e-46,2.79847894549022e-75,5.100798888190891e-47,2.01899710095077e-73,4.1676340339330655e-70
1.767760113357599e-14,0.9412149272727672,3.76,0.0,0.8753585749939446,0.9999999999925374,2.756682675783778e-26,6.714349298417905e-36,1.4727544771835592e-23,2.007076408637837e-11,7.462554367031888e-12,5.941974369254554e-22,3.416480375025174e-19,1.260820722046915e-11,9.34217622822365e-16,6.065804616267004e-21,9.197705855305706e-17,1.6995659430436685e-21,2.1546389148860856e-25,4.769395493138864e-30,1.747159982558394e-27,1.215978276515694e-29,2.7482940306889444e-29,3.669469953640064e-21,1.299115059486048e-41,1.389617940561179e-40,5.645185939626763e-47,3.5803339189121984e-61,9.331346010210446e-16,8.41550311788256e-22,2.053808733439827e-34,1.9178451968677733e-35,2.97623250099672e-33,6.287506424484292e-28,2.7604128275363366e-29,8.191413811640428e-53,9.132275398424788e-50,3.3075065538020273e-59,8.683579949927747e-63,6.360346050335273e-46,8.860792431200201e-33,1.88602352044893e-63,4.567653933406227e-65,9.642428901428796e-52,2.444224729017473e-34,8.9411999435876e-65,3.264946387715801e-64,9.033980704118594e-55,1.3302648334765338e-29,4.800526237293934e-40,1.4153439476475255e-62,1.50994557868153e-71,1.074801047035833e-58,2.7907051275622902e-42,2.7579040344040587e-81,1.7857887135700407e-68,4.930074613427084e-79,1.2354806166554079e-67,4.0535377525304586e-72,1.2574957730853306e-33,1.4315607620063867e-50,6.430597110828784e-48,2.6692707061468296e-69,3.4633422765687495e-82,5.616155734915897e-54,6.764414919791196e-52,3.3526179665133385e-71,2.5251654837091374e-51,7.917787690560899e-45,3.582208396443985e-73,8.161428008376102e-46,2.5844770667336224e-71,2.669033983944102e-68
3.5355442038214594e-14,0.9412149272748733,3.76,0.0,0.8753585749738727,0.9999999999850747,2.2053721797774235e-25,5.37169891312227e-35,5.891073972795896e-23,4.014180255830525e-11,1.4925209901856427e-11,2.3768109478212147e-21,1.3666059627747795e-18,2.5216582660838533e-11,1.870611888067113e-15,2.4263479471135862e-20,1.8462989079321764e-16,6.798320221113745e-21,8.618825830354464e-25,3.815562319273732e-29,7.00216051659033e-27,9.727926068060992e-29,2.1986584715306916e-28,1.467802864098243e-20,2.0785636393243818e-40,2.2234243191587935e-39,1.8068897890168665e-45,2.2961849295656923e-59,1.866279757207879e-15,3.36622932954211e-21,1.64305714371818e-33,1.5343044338090644e-34,2.3809312568049524e-32,5.029965334820227e-27,2.2092590556761258e-28,2.621295949080683e-51,3.336669449286184e-48,2.4048995406966807e-57,6.239888715828773e-61,1.0208918784753496e-44,7.088648994762742e-32,1.2095927868168887e-61,2.9232903466931173e-63,3.0856013214052414e-50,2.2450792943135333e-33,5.744069288458275e-63,2.381185988416721e-62,2.891010844857118e-53,1.064222116526176e-28,7.680939754890321e-39,9.058369269067538e-61,1.9293215645179982e-69,9.089230200953866e-57,4.4653310456204625e-41,1.5260571504060527e-78,1.8854563886945958e-66,1.1052687952329983e-76,1.1523188156264535e-65,5.1885909131228366e-70,1.005978319889742e-32,4.107626034046481e-49,1.1771098083199832e-46,2.2121055070821188e-67,8.038835566538751e-80,1.7722122329085605e-52,2.1647320155609567e-50,7.512234556991579e-69,8.0803685917334265e-50,1.2668408215819388e-43,8.026506030405251e-71,1.3058266000495823e-44,5.791105896697729e-69,2.2612541804236934e-66
7.071112384749181e-14,0.9412149272790853,3.76,0.0,0.8753585749337288,0.9999999999701493,1.7643079980609825e-24,4.297633792023912e-34,2.356438484072182e-22,8.028388596628893e-11,2.9850520818649235e-11,9.507268322966201e-21,5.466450942214907e-18,5.0433325165000845e-11,3.7498923734587435e-15,9.705452500932336e-20,3.7195914581411115e-16,2.719331753851509e-20,3.447693865609614e-24,3.0524689836826855e-28,2.8116381055939646e-26,7.78236208349304e-28,1.758932659990131e-27,5.87124092996664e-20,3.3255728896821824e-39,3.5575060139022426e-38,5.782130544387547e-44,1.469698724820467e-57,3.7325637652024645e-15,1.3464936518433423e-20,1.3144385651456028e-32,1.2274669379578427e-33,1.9046235175125845e-31,4.023836951631042e-26,1.7688617937131577e-27,8.38818749197738e-50,1.0718891149655185e-46,1.5477396246382858e-55,4.013948231233925e-59,1.6437525992520995e-43,5.670842323075597e-31,7.773594876949973e-60,1.8708410166397372e-61,9.873792685187107e-49,2.259532308474636e-32,3.702994770605853e-61,1.5326975797674473e-60,9.251759178137346e-52,8.513789366645522e-28,1.228958203030748e-37,5.797402959059558e-59,2.4607794467986106e-67,5.83916407771095e-55,7.145042436520022e-40,3.9151585089036654e-76,2.156829992136766e-64,1.4207074720255817e-74,1.2001877450006168e-63,6.641362023282327e-68,8.047390546932879e-32,1.2386903602420572e-47,2.3575903959312118e-45,2.060376333947309e-65,1.092340301892393e-77,5.517625698185446e-51,6.927769007223732e-49,9.647559049278699e-67,2.5855639841525618e-48,2.0268734216768113e-42,1.0307595904277028e-68,2.0892766905981777e-43,7.437490511134294e-67,1.4571006588283624e-64
1.4142248746604625e-13,0.9412149272875093,3.76,0.0,0.8753585748534408,0.9999999999402985,1.4114502417725918e-23,3.438515890105073e-33,9.425753183039979e-22,1.6056807863876956e-10,5.970114204080968e-11,3.802897940647342e-20,2.1865853674912866e-17,1.0086677666704317e-10,7.534421146605779e-15,3.8821999516496197e-19,7.547120065572407e-16,1.0877273351499582e-19,1.3791978519339567e-23,2.4419840514510546e-27,1.1332658522072212e-25,6.2258682169092984e-27,1.4071430154058303e-26,2.3485020332397867e-19,5.320453313483596e-38,5.692026882742243e-37,1.8502881271464136e-42,9.407037983709447e-56,7.4651065638532e-15,5.3859488758739205e-20,1.0515300487435843e-31,9.820022332944889e-33,1.5234909100676878e-30,3.2188244272147337e-25,1.4174038722285777e-26,2.6842071355872793e-48,3.430483836056577e-45,9.906900253274291e-54,2.569299427528077e-57,2.6630194924956474e-42,4.536510487599992e-30,5.016231008251354e-58,1.1972375352818426e-59,3.159483799403351e-47,2.5490813729412517e-31,2.404159340612168e-59,9.811034107451794e-59,2.960853186550409e-50,6.810990763946759e-27,1.9663394634638164e-36,3.710342475850112e-57,3.1275819952597025e-65,3.7371629619922695e-53,1.1433599297049796e-38,1.0023974016019065e-73,2.596530322528449e-62,1.8216589724661693e-72,1.3602328902152922e-61,8.50072826954747e-66,6.437157635390005e-31,3.842550849598198e-46,5.28932807961244e-44,2.1437049728403571e-63,1.5518022814837236e-75,1.6749179090137262e-49,2.2172651472646696e-47,1.2348185993963031e-64,8.272737985612102e-47,3.242723270621803e-41,1.3191925968278552e-66,3.3426640553046955e-42,9.520184188838543e-65,9.382246395523355e-63
2.828452147031551e-13,0.9412149273043574,3.76,0.0,0.8753585746928648,0.9999999998805968,1.1291613173325637e-22,2.7514546329316154e-32,3.770286288139857e-21,3.211365674097317e-10,1.1940238203942859e-10,1.5211458628296237e-19,8.746348030141487e-17,2.0173354564618546e-10,1.5207349764397085e-14,1.5528892178020138e-18,1.5525950391614966e-15,4.350849813227565e-19,5.51773280473832e-23,1.9535927280318222e-26,4.601931348117954e-25,4.98063808790383e-26,1.125704422313103e-25,9.394017587680238e-19,8.511202491139367e-37,9.107242666994186e-36,5.920925651573742e-41,6.021695552722036e-54,1.4930091293224185e-14,2.1543507472207165e-19,8.411869979454435e-31,7.856441759499812e-32,1.218454787156722e-29,2.5746559512150963e-24,1.1376203152287895e-25,8.589318450799808e-47,1.097766002792207e-43,6.339577505969977e-52,1.6442144485701306e-55,4.366448928763328e-41,3.628930868594533e-29,3.263006898259069e-56,7.660974585852735e-58,1.0109443985883117e-45,3.225317629210314e-30,1.5824813628479065e-57,6.278708257033075e-57,9.476518421437018e-49,5.448703196197942e-26,3.1461484197756265e-35,2.3746074058362042e-55,3.94758779660165e-63,2.3916088824225768e-51,1.8298569362413992e-37,2.566669337299188e-71,3.218452898659844e-60,2.3396503131956128e-70,1.628093600076927e-59,1.088030003819423e-63,5.148495909188123e-30,1.2101785331294313e-44,1.3316089880666302e-42,2.4279345152609517e-61,2.3794381983767188e-73,4.859731937231565e-48,7.097638400297013e-46,1.580295031158542e-62,2.6465805833073888e-45,5.1874446807596546e-40,1.688003876553452e-64,5.347665395350282e-41,1.2185595928333094e-62,6.07674688430529e-61
4.242679419402639e-13,0.9412149273212055,3.76,0.0,0.8753585745322887,0.9999999998208952,3.2287033505585427e-22,7.868666293372761e-32,8.011832309772866e-21,4.817051596066425e-10,1.7910361959234425e-10,3.2324137726149624e-19,1.858598982103223e-16,3.026001806005724e-10,2.2984149315740354e-14,3.299901488636712e-18,2.382855291196056e-15,9.2454638294652e-19,1.1726780879048336e-22,5.586206003943181e-26,9.895312235476384e-25,1.4241412614634474e-25,3.218795410532704e-25,1.996229120088857e-18,3.132621391356536e-36,3.430426313375563e-35,2.7350328421804807e-40,3.3379158374227405e-53,2.2394975156094467e-14,4.577950737706153e-19,2.4052070864889332e-30,2.2465475524481156e-31,3.483462593491732e-29,7.361240586273974e-24,3.2589534636080984e-25,4.018257611968211e-46,4.878975943011069e-43,3.4105114068402884e-51,8.877637941348093e-55,1.6282205162976845e-40,1.0376013515506857e-28,1.8567780218515515e-55,4.272154511970782e-57,4.729256765160995e-45,1.1170230779603857e-29,9.028623599827064e-57,3.3747316179402725e-56,4.433509124970992e-48,1.5579732017749288e-25,1.1580139562375276e-34,1.3242810501553653e-54,2.568365670771928e-62,1.1868145798849187e-50,6.735936993478645e-37,1.383943143491723e-70,2.101681900790022e-59,1.2074673533758194e-69,1.0578040375312464e-58,7.108284033153787e-63,1.471945340069861e-29,5.644694686570174e-44,5.75996152076597e-42,1.5642592833561673e-60,1.2458649478351328e-72,2.1899180287715335e-47,3.2409711444518007e-45,8.153249609624713e-62,1.20820471119752e-44,1.9775513071218017e-39,8.708586490827934e-64,1.9681895135506633e-40,6.2873303538740205e-62,3.019573893520669e-60
7.071133964144816e-13,0.9412149273549016,3.76,0.0,0.8753585742111362,0.9999999997014917,1.4837932567543244e-21,3.617925095149989e-31,2.2150160722406112e-20,8.02842757703842e-10,2.9850608491535277e-10,8.936516910758575e-19,5.138476596833142e-16,5.043329144118213e-10,3.8953231048976347e-14,9.12333634840887e-18,4.172883939492154e-15,2.5560316481216147e-18,3.2431834850801894e-22,2.5672568095695256e-25,2.814246492401094e-24,6.544681352752775e-25,1.4792135907671697e-24,5.518985758780341e-18,2.4097868473197307e-35,2.759304921438821e-34,3.670050604556921e-39,7.702057151017044e-52,3.732433942721762e-14,1.2656361654472553e-18,1.1052568954532778e-29,1.0325530242379143e-30,1.6000964991883164e-28,3.3820253797377744e-23,1.5061187895177296e-24,5.8686639613914e-45,7.79285971936018e-42,9.1912286245257e-50,2.3770774910980263e-53,1.3210958080417471e-39,4.767787241994489e-28,5.218131852370793e-54,1.110172470603668e-55,6.906201153859069e-44,7.837106989778034e-29,2.5931935300836283e-55,9.111220784856774e-55,6.477957100468057e-47,7.159647595408553e-25,8.910028477636413e-34,3.44231669241596e-53,1.129364871899678e-60,3.7530320929939916e-49,5.185009733055505e-36,1.917500114553175e-68,9.941053639009083e-58,8.20123060523634e-68,4.9309331545033316e-57,3.200588084250503e-61,6.761695801784229e-29,8.1968554512469e-43,6.788878036709725e-41,7.121249153777874e-59,1.1413274335586113e-70,2.772298323017192e-46,4.221436579437731e-44,5.494511547349303e-60,1.5720971518049544e-43,1.625718011585845e-38,5.866995367007079e-62,1.5140479023832195e-39,4.2381061654089707e-60,9.810180120697902e-59
9.59160792772882e-13,0.9412149273849287,3.76,0.0,0.8753585739249525,0.9999999995950895,3.310713282104851e-21,8.075120994161689e-31,3.922478416271554e-20,1.0890131267291238e-09,4.049072231956726e-10,1.5825212449817995e-18,9.099561191973135e-16,6.840992479467208e-10,5.351232823201286e-14,1.6156317461969935e-17,5.87050138911269e-15,4.5263174757060996e-18,5.744612781889845e-22,5.728299928508273e-25,5.082630588245978e-24,1.460262532252879e-24,3.3004610999770263e-24,9.773395427534543e-18,6.554001931481005e-35,7.80666297327549e-34,1.2060552325631294e-38,2.9059185805935576e-51,5.062777782411393e-14,2.2412371608297024e-18,2.4659952614051447e-29,2.3040570751950406e-30,3.5692719171597784e-28,7.545008020438841e-23,3.370741669552677e-24,2.0690623621791735e-44,2.8376915890584507e-41,3.797180932214383e-49,9.795235239796982e-53,3.709602873836681e-39,1.0637329214024077e-27,2.273032578033532e-53,4.659421638515941e-55,2.4347366461363465e-43,2.0766024971995264e-28,1.1388975711044164e-54,3.766742463450094e-54,2.2842798369227148e-46,1.5974676080863925e-24,2.4234270310349344e-33,1.4448554408781575e-52,5.219425625670934e-60,1.6909617929794502e-48,1.4105249760446803e-35,1.3082279805282004e-67,4.9138014788357035e-57,4.6142580356219854e-67,2.4309997153491727e-56,1.4860312045080006e-60,1.508359327714445e-28,2.8860108872262245e-42,2.131912156286253e-40,3.4960353482548304e-58,7.114101944459922e-70,9.337562996362918e-46,1.357581306043955e-43,3.081163349924238e-59,5.053881048228872e-43,4.6844595457875284e-38,3.289734818231939e-61,4.1176241257472515e-39,2.376730358945411e-59,4.473863863216347e-58
1e-12,0.9412149274149557,3.76,0.0,0.8753585738785822,0.999999999577849,3.784719959746896e-21,9.232007467685052e-31,4.2763435190261864e-20,1.1353813313109686e-09,4.221473846160198e-10,1.7252856227556201e-18,9.920487950399042e-16,7.132266906673515e-10,5.592806019162045e-14,1.7613902185509915e-17,6.163246983987402e-15,4.934644627453114e-18,6.26322328531896e-22,6.5484676765541795e-25,5.566827465518291e-24,1.6693274936817733e-24,3.772989218865814e-24,1.06551136223655e-17,7.875011888986197e-35,9.410404623646244e-34,1.5310500442442562e-38,3.8936326696353244e-51,5.2783277158668864e-14,2.4434233546753693e-18,2.819025595438332e-29,2.633996095247671e-30,4.079991379852126e-28,8.624885913402445e-23,3.8566646274171726e-24,2.6158963100448586e-44,3.5761090097644654e-41,5.078364079664395e-49,1.3102265625037524e-52,4.4893682431191794e-39,1.216005694358632e-27,3.0283912177095736e-53,6.153351850433407e-55,3.0781596357396165e-43,2.480550392884676e-28,1.5199907009635394e-54,5.037574508023359e-54,2.8881657117606136e-46,1.826173699406688e-24,2.9120061156797535e-33,1.9082061424510524e-52,7.305173525682796e-60,2.2058484651043015e-48,1.695006409357105e-35,1.7777635300463252e-67,6.78942900442815e-57,6.161788667505915e-67,3.356478704252462e-56,2.0876038031854108e-60,1.7242049790883428e-28,3.647742539288002e-42,2.6803120535751927e-40,4.8217316634676705e-58,9.592539840890771e-70,1.1559968620600257e-45,1.718377091904804e-43,4.113233240584806e-59,6.396017462830579e-43,5.65467107513759e-38,4.3915102556321475e-61,4.9475973727055014e-39,3.172995731212958e-59,5.845052398249268e-58
1.2112081891312824e-12,0.9412149274149557,3.76,0.0,0.8753585736387685,0.9999999994886871,6.236141003846747e-21,1.5215078974055911e-30,6.10642820049211e-20,1.3751838443356911e-09,5.113083532330762e-10,2.463620368931613e-18,1.4166076095445549e-15,8.638651297740868e-10,6.842150478220212e-14,2.5152095281478727e-17,7.677239815087012e-15,7.046390769193959e-18,8.945322001990255e-22,1.0790130446482588e-24,8.070949180295362e-24,2.750549067563783e-24,6.21676359844882e-24,1.521509693004078e-17,1.4706881063072357e-34,1.7704477716825737e-33,3.2118261981617e-38,9.001795102020712e-51,6.393087629283454e-14,3.4890699959533086e-18,4.644793102258347e-29,4.3403422189988986e-30,6.721279989336353e-28,1.4209692028451101e-22,6.3697131157758684e-24,5.443958256544398e-44,7.394983489451952e-41,1.1704260880588405e-48,3.0205239617269777e-52,8.522081970335782e-39,2.0035150221285247e-27,6.934880624896436e-53,1.387951296303411e-54,6.4057512739363765e-43,4.569648329496934e-28,3.490890610951781e-54,1.160993849470954e-53,6.011283194359056e-46,3.0089733341404943e-24,5.438791298883075e-33,4.3045176591676975e-52,1.8092039061440845e-59,4.868688637846718e-48,3.166259463737935e-35,4.206061234136774e-67,1.6489614685361713e-56,1.4165155152258798e-66,8.1427797761184975e-56,5.198757712002893e-60,2.840494257306053e-28,7.587191264167222e-42,5.5164726230503844e-40,1.167783728072348e-57,2.2410280818779106e-69,2.305358711323989e-45,3.584305197562733e-43,9.450790638579433e-59,1.3337146366697963e-42,1.0672315493373273e-37,1.0089563934012687e-60,9.239971256032554e-39,7.291042548559156e-59,1.29364301968265e-57
