Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167),C3H3(983),CHO2(209),C3H7(93),CH3O2(749),C3H5(201),C2O3(295),CHO3(520)
0.0005167444630163626,0.8424163864955636,3.76,0.0,3.7942203316311394e-13,0.014041561584663305,0.9898480371926625,2.0282949370517793e-14,1.3401009475695153e-14,9.230079230406827e-13,9.08968041102229e-06,5.132150570101461e-19,0.020302631161453612,0.02644428409066334,0.11129488686984104,1.6250759586826437e-09,0.003100113897679994,8.004841249106381e-15,1.1335042879356423e-24,2.9673737890521815e-21,8.752275110927184e-25,3.006733372368586e-07,0.16588077539240012,2.4427932061855204e-06,1.305895436593641e-26,2.4924129727239795e-21,4.778934184940753e-18,1.5174350128469862e-20,3.925639424621029e-15,3.616064827036235e-14,2.9316549278004067e-17,5.717883794137382e-28,3.417729842373617e-17,4.879564976240736e-09,0.39638047699236484,1.624655910463733e-16,6.502576429289358e-16,9.957815994524398e-21,9.174571731506176e-23,1.1891798172224962e-19,8.350901041887025e-08,6.55658892003978e-23,2.9776271796364613e-27,1.2466473719841398e-09,1.4807936915577555e-08,8.557346701587819e-23,2.9815102140807955e-22,1.8898667569839373e-20,2.3331106312667565e-13,6.124709179858506e-22,-6.675197366476786e-23,1.089470421350233e-30,2.6258347679243084e-07,3.620621207829124e-11,1.1496372390197193e-16,-3.1391888752380967e-25,2.249973273530035e-19,-1.7377565042062025e-27,-1.2716775732956137e-27,1.2970982882483415e-18,9.990828555523847e-38,2.419535410110592e-14,-6.012611497206268e-27,4.372859665043916e-20,8.235607838087927e-17
0.0005231381584815194,0.8423241494901833,3.76,0.0,3.772947733287495e-13,0.013779125305203274,0.9903234343753312,1.9888915532689898e-14,1.3152614649120706e-14,9.137943087207965e-13,8.913396480221456e-06,4.986511385641001e-19,0.0200916191425008,0.026109956571925323,0.11109229292994514,1.6190529319704664e-09,0.0030344928928184023,7.877544329193329e-15,1.1162214835614339e-24,2.948806503975281e-21,8.67676908449512e-25,2.9754477052079063e-07,0.16555423373237618,2.402184057473943e-06,1.2806364485510293e-26,2.4577908555227194e-21,4.817635141736993e-18,-3.473883808833123e-20,3.853211646995565e-15,3.581571670945692e-14,2.867776894810982e-17,5.634715905509883e-28,3.341808333440783e-17,4.8224483411756355e-09,0.3967070254621566,1.6117549285440253e-16,6.457589330271706e-16,9.817940217840214e-21,9.000328785645205e-23,1.1751998600629959e-19,8.253324446884426e-08,1.0785771421869346e-22,2.2546110526289545e-27,1.2341779205417921e-09,1.4774077297722777e-08,2.2478365435892828e-22,2.9457711903899333e-22,1.8591901270157785e-20,2.3030742293633834e-13,6.088815776141046e-22,-2.7986020674316225e-22,1.0652774736132219e-30,2.5998752934507415e-07,3.6203256341948995e-11,1.1474060825750793e-16,1.0195331796505631e-24,2.24561069883538e-19,6.77391612782338e-27,-5.347492739735754e-27,1.2816964265853055e-18,9.832445239035345e-38,2.383875094188013e-14,2.5719371590825335e-26,4.364373370161943e-20,8.15150651253034e-17
0.0005295318539466761,0.8422343328379585,3.76,0.0,3.7523669594519167e-13,0.01352388562841089,0.990786672745892,1.9530314293778077e-14,1.291158178336807e-14,9.047870325324031e-13,8.7420875732028e-06,4.846717998020539e-19,0.019884985789621997,0.025784226746164943,0.11089536604316544,1.613192418809701e-09,0.002970950328697272,7.754179156600748e-15,1.1014927748849027e-24,2.9456655658943952e-21,8.642810077863088e-25,2.9448732503462895e-07,0.16523639548670416,2.3625670784662356e-06,1.2473011155830913e-26,2.4676473702556366e-21,4.723846853086818e-18,3.7360197809318823e-20,3.783321597567249e-15,3.548359831833643e-14,2.806037794622473e-17,5.559305614386932e-28,3.2684719053813794e-17,4.7666848663300154e-09,0.39702487036991435,1.601748947564675e-16,6.461488639666803e-16,9.70783700816598e-21,8.824739370297169e-23,1.1615873513674258e-19,8.158055411696745e-08,-1.8965346258092032e-22,-6.708566080666272e-27,1.2219526152149285e-09,1.4740978298626418e-08,-2.9821708907467464e-22,2.895030010311704e-22,1.8315156446769e-20,2.273823989348416e-13,5.951684034657535e-22,2.9504339434793935e-22,-2.483026356840844e-30,2.574425454286168e-07,3.6200908271372067e-11,1.1452510634843944e-16,2.2112144501293947e-25,2.2413969456971746e-19,7.236871210092897e-28,5.629384064353733e-27,1.2666658276590067e-18,9.704378559631488e-38,2.3492373487084613e-14,1.4198210062782503e-27,4.356176665193842e-20,8.069132194934619e-17
0.0005359255494118329,0.8421468450614759,3.76,0.0,3.7323865528971173e-13,0.013275576114670068,0.9912382030335825,1.9207906837511342e-14,1.2678380544330396e-14,8.959947123716258e-13,8.575564466399036e-06,4.712282812839578e-19,0.019682588862460895,0.025466757019730987,0.11070389552788266,1.6074884174353565e-09,0.0029093967965520885,7.634569506694538e-15,1.090106229048716e-24,2.9502946839191183e-21,8.571373419306172e-25,2.9149845407190117e-07,0.16492694641340913,2.323909563375775e-06,1.2236743139114666e-26,2.4490700781712787e-21,4.772077136058817e-18,8.231166174367374e-20,3.715879187664126e-15,3.51656198267309e-14,2.7463397560259502e-17,5.493787312546471e-28,3.197600547317609e-17,4.7122252398391194e-09,0.3973343259626318,1.5955017744158492e-16,6.548185888319736e-16,9.661903003233387e-21,8.668258251072247e-23,1.1483447185684974e-19,8.065009981723205e-08,-1.5119518392345593e-22,-1.1431444337484255e-27,1.2099640065180416e-09,1.4708616542675052e-08,-4.062632152361808e-22,2.8648126373345957e-22,1.8123386779117527e-20,2.245327848404125e-13,5.886622362445759e-22,5.337225597772113e-22,-1.0065381850698995e-30,2.54946979046629e-07,3.6199120697572776e-11,1.1431685583976055e-16,-2.279747770854735e-24,2.2373249339204595e-19,-1.497614565862956e-26,1.0201000839860675e-26,1.251992715463982e-18,9.616741174111607e-38,2.3155792498389373e-14,-5.669553238020755e-26,4.348255768734922e-20,7.988427787758387e-17
0.0005423192448769897,0.8420615992139214,3.76,0.0,3.712977882172943e-13,0.013033942945523848,0.9916784540035481,1.883409703180267e-14,1.245126618813601e-14,8.87482506300598e-13,8.413647119360693e-06,4.582724269693537e-19,0.01948429246610415,0.02515722743456037,0.11051768066993382,1.601935210565362e-09,0.002849747784233839,7.518549685585007e-15,1.0787245462363884e-24,2.9289883110792517e-21,8.444231717125283e-25,2.885757331880735e-07,0.16462558681186976,2.286180186719062e-06,1.215477202052227e-26,2.371767272346996e-21,4.98466704004586e-18,-1.019295514075705e-19,3.6501687717590755e-15,3.483874551891762e-14,2.688590576621314e-17,5.424650352918666e-28,3.129081290549411e-17,4.659022559836212e-09,0.397635691945718,1.5836047891681204e-16,6.524722817644751e-16,9.555311044257625e-21,8.524867187632144e-23,1.135537468463493e-19,7.97410829931582e-08,4.809420492343324e-22,1.4868415783307948e-26,1.1982049585097682e-09,1.4676969567758707e-08,8.669760697604753e-22,2.8578473790109736e-22,1.7879886510891608e-20,2.217558428493184e-13,5.995355387364902e-22,-9.10401425225232e-22,5.844022958086556e-30,2.524993477902525e-07,3.619785009055534e-11,1.1411551669541807e-16,3.609108269851312e-25,2.233388018930439e-19,3.991601267035862e-27,-1.7377494325709314e-26,1.2376640051265948e-18,9.50464093809611e-38,2.2828602079555302e-14,1.8111524839131784e-26,4.3405977475143363e-20,7.909338879508366e-17
0.0005487129403421464,0.8419785126027933,3.76,0.0,3.6942493012401586e-13,0.012798744186747072,0.9921078337764749,1.8442177231069177e-14,1.2229671297672686e-14,8.791731730967926e-13,8.256164126313096e-06,4.458283005314174e-19,0.019289966703762946,0.02485533452199769,0.11033653015008639,1.596527212526915e-09,0.0027919233519182163,7.405963743922102e-15,1.0611017925787596e-24,2.9008512884317365e-21,8.419522896420162e-25,2.857168523468219e-07,0.1643320306957476,2.249348930663056e-06,1.1789394740128195e-26,2.3973107366607606e-21,4.768722018956595e-18,-6.797130841011567e-20,3.586357122454155e-15,3.4510855030679236e-14,2.6327033311487626e-17,5.347124923096682e-28,3.0628077129234794e-17,4.607032186284434e-09,0.39792925431008225,1.5667474296162742e-16,6.380690140356734e-16,9.359865246000552e-21,8.360832567097254e-23,1.12307599017692e-19,7.885274352233988e-08,1.7588374037837946e-22,-3.766753258824023e-27,1.1866686328377474e-09,1.4646015783266129e-08,7.286807919794564e-22,2.813334069307764e-22,1.752399191437893e-20,2.1904892633501548e-13,5.806405056304579e-22,-1.0282459763715302e-21,2.78663211827981e-31,2.5009822959851457e-07,3.6197056257343593e-11,1.1392076950998295e-16,5.111048231419315e-24,2.229579959184688e-19,3.329352210697719e-26,-1.9658496250054234e-26,1.2236672460483859e-18,9.346752216557977e-38,2.2510418129425137e-14,1.2573423108608052e-25,4.333190452944378e-20,7.831813584380618e-17
0.0005551066358073032,0.8418975065321876,3.76,0.0,3.676141246893289e-13,0.012569749103084837,0.9925267310639238,1.8206144845985566e-14,1.201598288350903e-14,8.709464195097705e-13,8.102952226856132e-06,4.338990014043361e-19,0.019099487352700055,0.024560790269348848,0.11016026148780637,1.5912591724181062e-09,0.0027358478207474995,7.29666366976956e-15,1.0437729234467433e-24,2.9237452358633922e-21,8.475687612565637e-25,2.8291960943843924e-07,0.1640460050212087,2.2133869927677486e-06,1.132161723106738e-26,2.4673090006169363e-21,4.4999430855216395e-18,3.1399000535277204e-19,3.5256769263942433e-15,3.4231045500662007e-14,2.5785960046524843e-17,5.278873536191494e-28,2.998679477443559e-17,4.556211609216059e-09,0.39821528610392437,1.5623973883903244e-16,6.470512472591911e-16,9.307816857397908e-21,8.191812406237675e-23,1.1108216215715017e-19,7.7984357500151e-08,-1.1704904772426294e-21,-3.3014927650759234e-26,1.175348473642296e-09,1.4615734430358e-08,-2.387397786399467e-21,2.737108730038203e-22,1.7314183375580872e-20,2.164091158380441e-13,5.478708401487051e-22,2.557863109505674e-21,-1.4194209150884317e-29,2.47742259662253e-07,3.619670206618336e-11,1.1373231398728335e-16,-2.40377756976675e-24,2.2258948864622606e-19,-1.9493431866841297e-26,4.883285845522759e-26,1.2099905831720836e-18,9.230200529573287e-38,2.2200876932792404e-14,-8.078975997041668e-26,4.3260224632535865e-20,7.755802394596993e-17
0.0005615003312724599,0.8418185060633958,3.76,0.0,3.6583848066591195e-13,0.012346737528927055,0.992935516315667,1.799251699156288e-14,1.1809322155700515e-14,8.629841966023812e-13,7.953855829048024e-06,4.223476312966856e-19,0.0189127355272841,0.02427332114454164,0.10998870055034499,1.5861263381491625e-09,0.0026814495041485864,7.190508999684969e-15,1.0382783430432521e-24,2.943463389741429e-21,8.294363998136958e-25,2.801819047903552e-07,0.163767248968959,2.1782667500626024e-06,1.1511818145789741e-26,2.2875412422310475e-21,5.226240189700212e-18,-8.590055172763388e-21,3.466828233572955e-15,3.395810456549422e-14,2.5261911573076702e-17,5.225372600722145e-28,2.936601920541749e-17,4.506520321869934e-09,0.39849404815071,1.5659373599837515e-16,6.741690479284672e-16,9.402866620797345e-21,8.074796608202663e-23,1.098964928123023e-19,7.713523508501752e-08,-1.0993477055114966e-22,1.9554787574751004e-26,1.1642381909976885e-09,1.4586105543127721e-08,-1.3358784495674757e-21,2.736786374416134e-22,1.7306803452127795e-20,2.1383377775211168e-13,5.908458229839414e-22,2.0775951707046356e-21,2.430418999837358e-30,2.454301275223579e-07,3.6196753188030226e-11,1.135498675346703e-16,-1.1773069275146311e-23,2.222327278405011e-19,-7.627371203225528e-26,3.973228423772677e-26,1.196622753068478e-18,9.176984929799855e-38,2.1899633841469988e-14,-2.8769031210154356e-25,4.3190830300209504e-20,7.681258028031964e-17
0.0005678940267376167,0.8417414397926922,3.76,0.0,3.6410994362476405e-13,0.0121294992736863,0.9933345427716962,1.7448682630717134e-14,1.1605086764803879e-14,8.554214771264086e-13,7.808726525523203e-06,4.1113179910306485e-19,0.018729597392119483,0.02399266717615765,0.10982168110444003,1.5811238866700436e-09,0.002628660461569664,7.08736850084543e-15,1.034029973199271e-24,2.8619518678165698e-21,8.01816002597993e-25,2.7750173426806934e-07,0.16349551327283277,2.1439617198418286e-06,1.1538992821941367e-26,2.1822801622762667e-21,5.429403685684783e-18,-6.908087399107157e-19,3.4069213160442936e-15,3.3587690201147715e-14,2.4754156265728434e-17,5.165285599923546e-28,2.876485675451928e-17,4.457919698818737e-09,0.3987657897205947,1.543544834056244e-16,6.525615875684278e-16,9.202545341361373e-21,7.973530943608842e-23,1.0876515710291542e-19,7.630471842812123e-08,2.841759678495262e-21,7.479278631276375e-26,1.1533317475199892e-09,1.4557109911209931e-08,6.515839487551514e-21,2.787479571222651e-22,1.7003459018091516e-20,2.1132088196404873e-13,6.125695946432195e-22,-7.013180717417721e-21,3.5803058966878725e-29,2.431605744169807e-07,3.619717786896634e-11,1.133731639850022e-16,8.596704831223026e-24,2.2188719335545377e-19,6.532082845399356e-26,-1.3390297742531108e-25,1.1835530376544952e-18,9.078485880418336e-38,2.1606362048001168e-14,2.643278288545316e-25,4.312362029567274e-20,7.608135297518424e-17
0.0005742877222027734,0.8416662396454639,3.76,0.0,3.624684698026912e-13,0.011917833560332816,0.9937241474560807,1.6971826672239362e-14,1.1404442624028814e-14,8.477846526100305e-13,7.667422722621187e-06,4.004911097829369e-19,0.0185499639161234,0.02371858114347993,0.10965904435069508,1.576246751892804e-09,0.0025774162444880252,6.987119339069071e-15,1.0117998973570063e-24,2.83059003155008e-21,8.296732850323339e-25,2.748771838691519e-07,0.16323055958984992,2.110446452018716e-06,1.0324930572814389e-26,2.5954872969264824e-21,3.634894397576253e-18,4.618066340361688e-19,3.3498880762303643e-15,3.325881509046224e-14,2.4262002310258108e-17,5.090779469053478e-28,2.8182462844943917e-17,4.410372892187231e-09,0.3990307491603759,1.509022085830262e-16,6.023829282076051e-16,8.766480941436168e-21,7.784142380280137e-23,1.0763670635890472e-19,7.549217991341495e-08,-2.2782017344094256e-22,-6.504411302545813e-26,1.142623347242632e-09,1.4528729046505224e-08,2.6572029471155926e-21,2.690451249076884e-22,1.6371212845390554e-20,2.0886844213959765e-13,4.799475212184221e-22,-4.616206467958364e-21,-1.0191329248573357e-29,2.409323907231527e-07,3.619794672757265e-11,1.1320195243966838e-16,2.835302556497284e-23,2.2155239487547746e-19,1.8333402926184797e-25,-8.830151790886183e-26,1.1707711583712345e-18,8.913545288100512e-38,2.132075147079715e-14,6.917993298186098e-25,4.305849918949775e-20,7.536391001818518e-17
0.0005806814176679302,0.8415928406850557,3.76,0.0,3.608750141768906e-13,0.011711548517216893,0.994104652110094,1.7296887400383517e-14,1.121555656785181e-14,8.39981129395956e-13,7.529809351493792e-06,3.903779299542766e-19,0.018373730588938385,0.023450827813211925,0.10950063851407245,1.571490950306526e-09,0.0025276556780355016,6.889642239549728e-15,9.815411084232891e-25,3.0005322728597163e-21,8.656468765537572e-25,2.7230642638237877e-07,0.16297215991436884,2.077696490039734e-06,1.020648612639184e-26,2.524934994033322e-21,4.249487155694183e-18,1.464709942457965e-18,3.3015783394122685e-15,3.319008713797772e-14,2.3784794997282033e-17,5.023878010515097e-28,2.76180387507188e-17,4.363844732290144e-09,0.39928915447934576,1.5310620800372043e-16,6.545219863371821e-16,8.964759007406408e-21,7.583598578437458e-23,1.0649983212761457e-19,7.46970204695841e-08,-7.019317404396586e-21,-1.7557592465278317e-25,1.132107421322543e-09,1.450094515131865e-08,-1.7972812150319598e-20,2.5100424547431626e-22,1.6395444795803308e-20,2.0647400986861715e-13,4.915114226044136e-22,1.925842187229576e-20,-9.416312856124033e-29,2.387444134841104e-07,3.619903255864863e-11,1.1303599619176524e-16,-2.6231726699625457e-23,2.21227869811983e-19,-1.9456960222000214e-25,3.6771653574620643e-25,1.1582673003803527e-18,8.795536532155286e-38,2.1042507715308626e-14,-7.801845469393146e-25,4.299537695005066e-20,7.4659838030636e-17
0.0005864357435865713,0.8415282703654287,3.76,0.0,3.594218981816707e-13,0.011530340662606883,0.9944395800457556,1.699983173647574e-14,1.1053994982803617e-14,8.336845631855463e-13,7.409005830956327e-06,3.8112818493975453e-19,0.01821794478917283,0.023215078911442526,0.10936157064575289,1.5673117977873634e-09,0.002484091626726657,6.80418422354229e-15,1.309958624685964e-24,3.673025078433502e-21,8.323409506200039e-25,2.7003729197726317e-07,0.1627450233309617,2.048856473276746e-06,1.6918375721343692e-26,3.096410316481053e-21,7.389574819442893e-18,-3.8733054863108347e-19,3.251598500352375e-15,3.286791069729847e-14,2.3367575059971952e-17,5.604118201692426e-28,2.7124796512560525e-17,4.32281253311402e-09,0.3995162960479081,1.5436485487177004e-16,6.97299956927653e-16,9.259479030277745e-21,7.624820449749697e-23,1.0556117127178134e-19,7.399576253322094e-08,-1.1808189383977173e-21,1.725267104230161e-25,1.1228032243650999e-09,1.4476435875567677e-08,-5.072738922206447e-21,2.7277833760087873e-22,1.674270012327235e-20,2.0436522649587456e-13,8.369599295882125e-22,9.665295612182363e-21,8.384571839083073e-29,2.368086851805194e-07,3.6200259943811686e-11,1.1289094384793632e-16,-6.21376502446833e-23,2.209442194809034e-19,-4.1326082458512165e-25,1.8497152601456386e-25,1.147243955640608e-18,1.1698168250785512e-37,2.079815551774913e-14,-1.5826033687313637e-24,4.294020560069471e-20,7.403727786154484e-17
0.0005910192302478121,0.8414778172600281,3.76,0.0,3.5831811924189994e-13,0.011388929671695646,0.9947014075084702,1.6351337222734773e-14,1.0915308868925637e-14,8.2881954974532e-13,7.3147859944560456e-06,3.7426273892862367e-19,0.01809572239457493,0.02303073406312106,0.10925309919290649,1.564048756128592e-09,0.0024501908002263414,6.737611138795265e-15,1.336726176143356e-24,3.931610742027911e-21,8.1999771426078955e-25,2.68259207234081e-07,0.1625676722994537,2.0263034971610937e-06,1.3055313568130842e-26,3.0169377399711328e-21,6.452462804030019e-18,-1.5841286972095985e-19,3.2117279197605636e-15,3.255169035064493e-14,2.3043263346226376e-17,5.610772743538591e-28,2.6741541670751556e-17,4.290684397924947e-09,0.3996936509882341,1.5121864330919174e-16,6.555278072579546e-16,8.913915526508692e-21,7.494259083052922e-23,1.0484016805598801e-19,7.344666340699142e-08,3.14986360320505e-21,9.60813044814646e-26,1.1154980950961767e-09,1.4457241507872798e-08,8.120124375927037e-21,2.666814567083789e-22,1.6260123582888886e-20,2.0271901823351475e-13,7.111518820689173e-22,-5.5377988258788845e-21,3.376130132637272e-29,2.3528894963110528e-07,3.6201395235280926e-11,1.127782183088351e-16,4.803983817379608e-23,2.207237826672094e-19,3.3674688399035347e-25,-1.0590563823282205e-25,1.1386149529258786e-18,1.1882348789852811e-37,2.0607499276860377e-14,1.260341080674424e-24,4.2897329900122097e-20,7.354872514289243e-17
0.0005956027169090528,0.8414282094023847,3.76,0.0,3.57287979367363e-13,0.011250045567585342,0.9949589572457369,1.632730228614337e-14,1.0779764214878665e-14,8.236620785677733e-13,7.222295177494481e-06,3.676596788832064e-19,0.017975116883252613,0.022849353589239983,0.1091466135728289,1.5608422394140195e-09,0.002416977368338864,6.672317103676814e-15,1.1211764677967616e-24,3.576061906504067e-21,8.450513499052347e-25,2.6650649825378227e-07,0.16239340577128752,2.0041132208209563e-06,1.1078753445784895e-26,2.57434056021677e-21,4.2869243779430845e-18,1.3340125543966691e-18,3.179819670054462e-15,3.250512932593388e-14,2.2725833755690355e-17,5.202455023801427e-28,2.6366548038909927e-17,4.259036152440466e-09,0.39986792137153737,1.4924376459951556e-16,6.264443128325347e-16,8.608979097564288e-21,7.3031360975114e-23,1.0408985463265097e-19,7.290575274918368e-08,-2.4452403898608545e-21,-1.6204941288549002e-25,1.1082848991561034e-09,1.4438331543830886e-08,-8.691496958083524e-21,2.487903683282986e-22,1.5764094236660894e-20,2.0110025809094028e-13,5.238487102759313e-22,8.577762408554047e-21,-1.1563684708123667e-28,2.337884172093999e-07,3.620266147059489e-11,1.1266790591016402e-16,5.561746472363166e-23,2.205080633840132e-19,3.329651587739635e-25,1.633743300732171e-25,1.1301167039176313e-18,1.0079069495933375e-37,2.042026737396755e-14,1.2330468553068795e-24,4.2855372044624433e-20,7.306652911217707e-17
