Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15)
0.0002706030256173582,0.7126723230213966,3.76,0.0,0.5910285555888447,0.9894919590159804,0.012717639266601029,3.435927161385121e-16,8.134804481553312e-12,0.0032428707508441457,0.0002423248466305022,4.996541539722504e-07,2.319302791647681e-05,1.9566444897135302e-05,0.005396955322777936,0.004957023062121049,5.935579929968795e-06,2.0934173701920157e-07,1.1084789312830265e-06,0.0018708547610668518,0.0026353416453558233,2.5824283908586656e-06,0.0024078687312885233,6.7328661266515815e-06,1.899980564088226e-12,8.493697291101068e-08,2.7991010764725113e-05,1.483708460111281e-10,1.2240215508359431e-08,1.8142388367872622e-08,5.530346153412899e-14,8.425622639465081e-12,2.819970169943629e-14,8.086039512876199e-10,0.00020125708521512794
0.0002743768779109946,0.7126879722693791,3.76,0.0,0.5905456057712821,0.9892128291134199,0.013066775079322464,3.5725055064372735e-16,8.285964037458145e-12,0.003268980369300749,0.00024551911647837944,5.03524186038387e-07,2.3544271528137702e-05,1.9975282566025843e-05,0.005571828986543951,0.005041458921341937,6.037288877525375e-06,2.1297244953497616e-07,1.136707087667581e-06,0.0019441165204272448,0.002691221083114368,2.657431511136023e-06,0.0025107800162582224,6.8697508448789016e-06,1.974402089255943e-12,8.946604792342095e-08,2.9878174494682166e-05,1.6102886049672004e-10,1.2511534355375772e-08,1.8553694110787132e-08,5.6540469232115066e-14,8.651615373859557e-12,2.883043517938429e-14,8.272000311021283e-10,0.0002085446728146591
0.00027815073020463104,0.7127040513064693,3.76,0.0,0.5900566964922356,0.9889295970008191,0.013421396906140838,3.714102536537775e-16,8.440468753892325e-12,0.0032949582461221506,0.00024873166479033983,5.073690790558381e-07,2.3898055768990443e-05,2.038889327851521e-05,0.005750325174975007,0.0051254421104087785,6.139845530429972e-06,2.1663643166168351e-07,1.1652456777639836e-06,0.002019113793059355,0.0027470584417111452,2.7334252868604224e-06,0.0026164762774080097,7.0084988411197444e-06,2.0505881420556792e-12,9.417431664697009e-08,3.186499457075106e-05,1.7459045765851527e-10,1.278614917033063e-08,1.8970780491985135e-08,5.779406417159879e-14,8.880026859019996e-12,2.9469625988297814e-14,8.460433937697451e-10,0.0002160029874113536
0.00028192458249826747,0.7127205655660921,3.76,0.0,0.5895618017377813,0.988642232587035,0.013781547603528914,3.8608987526379104e-16,8.598409486361932e-12,0.003320804923923245,0.00025196170074318357,5.111888595886844e-07,2.425436430096199e-05,2.080727625280566e-05,0.005932477405628961,0.0052089546293709555,6.243246385770309e-06,2.2033323654156574e-07,1.194091246495673e-06,0.0020958589735659704,0.0028028419185170857,2.8104018707057784e-06,0.0027249895828229584,7.149092130798374e-06,2.128551429287332e-12,9.906642332979729e-08,3.395535763374692e-05,1.8910808236389298e-10,1.3064059226080245e-08,1.9393689463308746e-08,5.906433757031232e-14,9.110832193784499e-12,3.011732063773068e-14,8.651349279436733e-10,0.00022363448069295162
0.0002894722870855404,0.7127549211873915,3.76,0.0,0.5885539539676429,0.9880549870171317,0.014518605477314988,4.1708412390495734e-16,8.92496845715271e-12,0.003372106395319343,0.00025847111786991226,5.18753118956596e-07,2.497448541905622e-05,2.1658354309801406e-05,0.006307881748127113,0.0053744975014251035,6.452566341363749e-06,2.2782344097124471e-07,1.2526889515962374e-06,0.0022546402349991656,0.002914200874865545,2.96727033387275e-06,0.002950594026252938,7.435739266104388e-06,2.2898581178564026e-12,1.0942092983569016e-07,3.84627469932568e-05,2.2123298261421523e-10,1.3629756734617173e-08,2.0257139584067544e-08,6.165527000195826e-14,9.579523912964472e-12,3.143840005809439e-14,9.040658146299376e-10,0.0002394268883998344
0.000296265221214086,0.7127873829826683,3.76,0.0,0.5876261688845014,0.9875120339398475,0.015201289696159682,4.469508671143971e-16,9.231559703840794e-12,0.0034178327961664648,0.0002643816490025551,5.254750778280888e-07,2.5631050732707222e-05,2.2440632719845767e-05,0.006658575939996662,0.005521703405406772,6.643805242115602e-06,2.3467205575668186e-07,1.3064399406172881e-06,0.00240363561832249,0.003014124750328077,3.1117274892010626e-06,0.0031635874703503596,7.699838185330762e-06,2.44122975320998e-12,1.1941611310030885e-07,4.2914509586268564e-05,2.539901816306122e-10,1.4150126023051376e-08,2.105456672249639e-08,6.404501026526834e-14,1.0009280596430612e-11,3.265689358464128e-14,9.39960325455149e-10,0.00025425723910609205
0.0003030581553426316,0.7128213366265326,3.76,0.0,0.5866786070447372,0.9869552295755036,0.015902539029278837,4.788118383424097e-16,9.550755481711324e-12,0.003463139263715463,0.00027033693886925104,5.321155805364098e-07,2.6295514934068294e-05,2.323835238979869e-05,0.007021615151813973,0.005667121440617861,6.837723219778304e-06,2.41619337460248e-07,1.3611272173841215e-06,0.0025584645577441936,0.0031136982844842793,3.2592318518991747e-06,0.0033861919685821045,7.969604856950136e-06,2.598534680094828e-12,1.300809236777009e-07,4.776668729572821e-05,2.907719599494686e-10,1.4681116699533265e-08,2.187148842942789e-08,6.649009777119349e-14,1.0446400807096069e-11,3.3903607076825826e-14,9.76670783464278e-10,0.00026968751928361205
0.0003098510894711772,0.7128568115633283,3.76,0.0,0.5857111334166453,0.9863844030592007,0.016622591087180064,5.127963030440019e-16,9.88313544082746e-12,0.003508027055508725,0.0002763326814568709,5.386744907874049e-07,2.6967767461934733e-05,2.4051506606571408e-05,0.007397177050454782,0.005810660306538827,7.034299835419674e-06,2.4866215613275583e-07,1.4167273744460538e-06,0.0027191811973674303,0.0032128588289968615,3.40972656553989e-06,0.003618582314926304,8.24490971415554e-06,2.7618287522890235e-12,1.4144376343113394e-07,5.3045527214881335e-05,3.319758473107e-10,1.52226944754491e-08,2.270813772494343e-08,6.899099749149578e-14,1.0890737688105106e-11,3.517877765867433e-14,1.0142011149044352e-09,0.00028573257305425365
0.0003166440235997228,0.7128938365656275,3.76,0.0,0.5847236179050229,0.9857993851177979,0.0173616795661689,5.490414836178561e-16,1.0229296522546319e-11,0.003552497358873969,0.0002823646588124794,5.451516630052868e-07,2.7647697339244754e-05,2.4880092006431142e-05,0.007785433733153936,0.005952232854938898,7.233515682205325e-06,2.557972749815954e-07,1.473216383477437e-06,0.002885834114636141,0.0033115456025241035,3.5631523041091904e-06,0.0038609294133908393,8.525616394860769e-06,2.9311622237086708e-12,1.535333505096645e-07,5.8778336412785194e-05,3.780290902827063e-10,1.577482022586211e-08,2.3564749714352147e-08,7.154817114985751e-14,1.1342146115265526e-11,3.648264081112518e-14,1.0525551189599419e-09,0.0003024073984473844
0.0003234369577282684,0.712932439696446,3.76,0.0,0.5837159352992308,0.9852000081157306,0.018120034178441817,5.876930654160486e-16,1.0589854273623468e-11,0.0035965514410127948,0.0002884287444268345,5.515469657206159e-07,2.8335194758755698e-05,2.5724110210290085e-05,0.008186551601794451,0.006091756173178214,7.435352789532024e-06,2.6302136995827656e-07,1.5305697340690718e-06,0.0030584662199510454,0.0034096997509618417,3.7194476329520827e-06,0.004113400161876635,8.811582114897415e-06,3.1065796481908906e-12,1.6637869072784413e-07,6.499348880924568e-05,4.293901181230271e-10,1.6337451460231273e-08,2.444156364370131e-08,7.416208326324795e-14,1.1800483587569568e-11,3.7815433445644576e-14,1.0917365585898332e-09,0.000319727147988592
0.000330229891856814,0.7129726483117395,3.76,0.0,0.5826879651731829,0.9845861060655616,0.018897880626978534,6.289057216978174e-16,1.0965444114826257e-11,0.0036401907679465967,0.0002945209080922249,5.578602999993525e-07,2.9030152588121088e-05,2.6583569473355166e-05,0.008600691269948633,0.006229151663252587,7.639795007146465e-06,2.7033104978307625e-07,1.5887625786013332e-06,0.0032371146772791955,0.0035072644170614903,3.878549389074583e-06,0.004376157359972848,9.102658131913318e-06,3.28811980055991e-12,1.8000905015061284e-07,7.172043068064876e-05,4.865500515296427e-10,1.6910543847588675e-08,2.533882501280125e-08,7.683320734457855e-14,1.2265611153074504e-11,3.917739706739493e-14,1.131749254421674e-09,0.0003377071307963612
0.0003370228259853596,0.7130144890420557,3.76,0.0,0.5816395917426218,0.9839575146060432,0.019695440622343078,6.728437257948542e-16,1.1356723082117797e-11,0.0036834170985203846,0.00030063722193118375,5.640916138600812e-07,2.9732467787056093e-05,2.7458486359721835e-05,0.009028007501946687,0.006364345114231222,7.846828362748037e-06,2.7772287607854905e-07,1.6477698854287328e-06,0.0034218108450538415,0.003604184815218826,4.040393096758185e-06,0.004649359641129692,9.398690299660172e-06,3.475815618473823e-12,1.9445393250439393e-07,7.898968490216864e-05,5.50034256234565e-10,1.7494052864213526e-08,2.6256787902139534e-08,7.956203260801953e-14,1.2737394391620345e-11,4.0568781202491004e-14,1.172597186626431e-09,0.00035636281611217826
0.0003438157601139052,0.7130579877898766,3.76,0.0,0.580570703681139,0.983314070948535,0.020512931941180285,7.196816261135047e-16,1.1764371429823986e-11,0.003726232557412721,0.0003067738672200301,5.702409135285993e-07,3.0442042749918413e-05,2.8348887284654387e-05,0.009468649184602251,0.006497266766436506,8.056441400183569e-06,2.8519338237163736e-07,1.7075665749849393e-06,0.0036125802375819565,0.0037004083088624847,4.204913364585229e-06,0.004933161430157726,9.699519695182906e-06,3.669694165145983e-12,2.0974305707389457e-07,8.68328539753678e-05,6.204039211174432e-10,1.8087935114532525e-08,2.7195716836420067e-08,8.234906934087543e-14,1.3215704224520085e-11,4.198984612527405e-14,1.214284577745556e-09,0.00037570983828319346
0.00035060869424245083,0.7131031697237985,3.76,0.0,0.5794811938999479,0.9826556137946333,0.021350568523627454,7.696048374612465e-16,1.218909394072153e-11,0.003768639693191372,0.000312927141549331,5.763082722851284e-07,3.11587865858851e-05,2.925481003940162e-05,0.009922759330542694,0.006627851365435131,8.26862549905288e-06,2.9273909335646424e-07,1.7681276583736862e-06,0.0038094425061631974,0.0037958844865368406,4.372044283039557e-06,0.005227712926109894,1.0004983297502372e-05,3.869776611937921e-12,2.2590633776614132e-07,9.528262195427069e-05,6.982576889221544e-10,1.8692149688330883e-08,2.8155888675266102e-08,8.519485440481926e-14,1.3700417738103993e-11,4.3440865663697316e-14,1.2568159778320821e-09,0.00039576400313535656
0.00035740162837099643,0.7131500592787837,3.76,0.0,0.5783709592947333,0.9819819832264663,0.022208560608169208,8.228104307792119e-16,1.26316223287132e-11,0.0038106415243876544,0.00031909346611901047,5.822938372465254e-07,3.188261634648863e-05,3.01763053960832e-05,0.010390475112964623,0.006756038204213549,8.483375174620747e-06,3.003565445590604e-07,1.8294283919707008e-06,0.004012411439568931,0.003890565234261823,4.541719873849426e-06,0.005533160111092009,1.031491471255025e-05,4.07607824102135e-12,2.4297386975131083e-07,0.00010437275539015422,7.84233345266982e-10,1.930665979990067e-08,2.91375949961454e-08,8.809995789783187e-14,1.4191419124656779e-11,4.492213061186694e-14,1.3001963669610522e-09,0.0004165412957320904
0.00036419456249954204,0.7131986801591751,3.76,0.0,0.5772399004615072,0.9812930205704824,0.023087114903009694,8.795081656412514e-16,1.3092717468883598e-11,0.003852241576188796,0.00032526939308306566,5.881978348344775e-07,3.2613458230783377e-05,3.111343861548507e-05,0.010871927931618869,0.006881771152728423,8.700688377486465e-06,3.080423004980351e-07,1.8914444103452646e-06,0.004221494983428297,0.003984404802569814,4.713874510280719e-06,0.005849644785279107,1.0629144941027878e-05,4.288608467418611e-12,2.6097591763443896e-07,0.00011413810342783234,8.790095390655326e-10,1.993143405622118e-08,3.0141143966347194e-08,9.106498840623516e-14,1.468860040995797e-11,4.643395138913488e-14,1.3444312366779455e-09,0.000438057889526953
0.00037098749662808764,0.7132490553460944,3.76,0.0,0.576087921382704,0.9805885682351556,0.023986434793561533,9.399210402316239e-16,1.3573170546857539e-11,0.0038934439088950073,0.0003314516128145954,5.940205749017428e-07,3.335124874985561e-05,3.2066290926729336e-05,0.011367243509665812,0.007004998674612203,8.920566782351078e-06,3.1579297303766653e-07,1.9541518563459064e-06,0.004436695278098537,0.004077359867397054,4.888443309927089e-06,0.0061773046281500005,1.0947503172039562e-05,4.50737087933364e-12,2.7994290374083254e-07,0.00012461459717654245,9.83307575104097e-10,2.056644772741606e-08,3.116686214892927e-08,9.409059831513157e-14,1.5191862175717748e-11,4.797666074589874e-14,1.3895266723599075e-09,0.00046033015694807287
0.00037778043075663325,0.7133012071085816,3.76,0.0,0.5749149290856848,0.9798684695234426,0.02490672058510802,1.0042862247188735e-15,1.407380641969163e-11,0.003934253139098955,0.00033763696094853927,5.997624534494479e-07,3.409593582454629e-05,3.303496108480466e-05,0.011876542020998705,0.007125673830430095,9.143016046397245e-06,3.236052403291287e-07,2.0175275348969883e-06,0.004658008714428291,0.004169389583861629,5.065362599103482e-06,0.006516273286047575,1.1269817601001213e-05,4.732363297443926e-12,2.9990540684237744e-07,0.00013583924850759887,1.0978932770072555e-09,2.1211684430600733e-08,3.221509706829839e-08,9.717749071018952e-14,1.570111445952712e-11,4.9550617310322605e-14,1.4354894596352957e-09,0.0004833746814189752
0.00038457336488517885,0.7133551570191419,3.76,0.0,0.5737208332751562,0.9791325684206496,0.02584816977979857,1.0728569710244104e-15,1.459548701212241e-11,0.0039746744552782275,0.00034382242509291186,6.054239546556296e-07,3.484747988560748e-05,3.401956687278428e-05,0.01239993824762663,0.007243754267202344,9.368046081333054e-06,3.3147586368549347e-07,2.0815490407989066e-06,0.004885426006773167,0.004260455632058089,5.2445703450013595e-06,0.006866680486044293,1.1595916269355184e-05,4.963577852266629e-12,3.208941642238626e-07,0.0001478501484478126,1.2235788946010119e-09,2.1867137384724274e-08,3.328621921303022e-08,1.0032642474199236e-13,1.6216277400558036e-11,5.1156208295879354e-14,1.482327166877839e-09,0.0005072082708359845
0.00039136629901372446,0.713410925973003,3.76,0.0,0.572505545940977,0.9783807093581355,0.026810977387217685,1.145902855111718e-15,1.5139111852162723e-11,0.004014713629072538,0.00035000515125741373,6.110056522248778e-07,3.560585495440441e-05,3.502024657706134e-05,0.012937541766332557,0.0073592021943136915,9.595671325348485e-06,3.3940170443860893e-07,2.146194875494864e-06,0.005118932282464379,0.004350522254187896,5.4260065244367825e-06,0.0072286521758085686,1.192562790313112e-05,5.201001077034289e-12,3.4294007233250413e-07,0.0001606864653424816,1.3612251327733162e-09,2.2532810602772498e-08,3.438062378130861e-08,1.03538220991236e-13,1.6737281853752755e-11,5.279385222903729e-14,1.5300482273617466e-09,0.0005318479725538201
0.00039815923314227006,0.7134685342114682,3.76,0.0,0.57126898094313,0.977612736953836,0.02779533626756826,1.2237104452197745e-15,1.5705622549519377e-11,0.004054377022750732,0.0003561824497316318,6.165082097694143e-07,3.637104963893229e-05,3.603716049873905e-05,0.013489457163780486,0.0074719843457373295,9.825910970393266e-06,3.4737974181067945e-07,2.2114445959059964e-06,0.005358507186863964,0.0044395562827060095,5.609613579468706e-06,0.007602310689040814,1.225878275760494e-05,5.444614017650334e-12,3.660741993990421e-07,0.00017438844295935177,1.5117432436040244e-09,2.3208720624654998e-08,3.549873347263902e-08,1.0681376864827247e-13,1.7264070245671234e-11,5.446400265485027e-14,1.5786620495743097e-09,0.0005573110898706582
0.00040495216727081567,0.7135280013494454,3.76,0.0,0.5700110535750709,0.9768284957301681,0.02880143750655828,1.3065873799445418e-15,1.629600831865467e-11,0.004093671593505765,0.00036235180034918543,6.219323809069348e-07,3.714306813461077e-05,3.7070492450897e-05,0.014055784279335324,0.00758207192880338,1.0058789211142746e-05,3.5540708781953614e-07,2.27727893473842e-06,0.0056041250031822745,0.004527527159391536,5.795336847690253e-06,0.007987774936076277,1.2595213465854467e-05,5.694392359046945e-12,3.903278039104292e-07,0.00018899739872534112,1.676097174149852e-09,2.389489776273322e-08,3.664100071325527e-08,1.1015403099001696e-13,1.7796597135292578e-11,5.616715089217091e-14,1.6281790999612414e-09,0.0005836152000321198
0.0004117451013993613,0.7135893464069616,3.76,0.0,0.5687316801066439,0.9760278298090632,0.029829470821424037,1.3948619501278785e-15,1.691130521490534e-11,0.004132604894799628,0.00036851085752358497,6.272790089796436e-07,3.7921931236465095e-05,3.8120451280078554e-05,0.014636618474871481,0.007689440559977474,1.0294335508489282e-05,3.6348100205370825e-07,2.343679900804904e-06,0.005855754786142338,0.00461440694519588,5.98312489842632e-06,0.008385160619424738,1.2934755862503239e-05,5.950306563226318e-12,4.1573235118823135e-07,0.00020455572231651659,1.8553059490963114e-09,2.4591387231640574e-08,3.780790936442502e-08,1.1356005114574339e-13,1.833482972592446e-11,5.79038289545394e-14,1.6786109891026217e-09,0.0006107781738554549
0.0004185380355279069,0.7136525878445444,3.76,0.0,0.567430777307707,0.9752105825851956,0.030879624997301847,1.4888818947941575e-15,1.755260159198384e-11,0.004171185075385982,0.000374657454611965,6.325490259123884e-07,3.870767726094295e-05,3.9187272349967254e-05,0.015232050930457612,0.007794070188031978,1.053258479814881e-05,3.715989083713598e-07,2.410630919110135e-06,0.006113360508397681,0.004700170320969997,6.1729299592721785e-06,0.008794580473384361,1.3277249802474387e-05,6.212322021852304e-12,4.4231954161167736e-07,0.00022110687478971245,2.050446075758511e-09,2.5298250935616374e-08,3.89999777664387e-08,1.1703295959868725e-13,1.8878748684510334e-11,5.967461344291388e-14,1.7299705862314325e-09,0.0006388181969546188
