Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20)
0.0006455899768010426,0.6625010913747509,3.76,0.0,0.8408418382752485,0.9976769319521128,0.002631335207474131,4.7997658948044e-20,2.1429348118649963e-14,0.0005795894328673671,8.5714294177052e-05,2.9333003638965354e-07,1.4559543556863049e-06,1.0104461016041775e-06,0.0006852233512736837,0.0016164257837596816,2.684562530475478e-07,2.503394034203549e-08,6.6300710603977e-08,0.00012713423752326597,0.0007870607987823509,8.844001706129826e-08,0.00019915179661101598,3.831435783709171e-06,7.345028582169317e-15,4.867210293675695e-10,1.7559846569864794e-07,1.2903451760756015e-14,1.5045581077834e-10,2.1909385541693762e-10,2.30174200742653e-15,5.310211271203258e-13,6.983252597609452e-16,9.994506088500454e-12,8.853641211490298e-06,4.1969925855392903e-13
0.0006524930400001911,0.6625014224571406,3.76,0.0,0.8407816535411416,0.9976421157330422,0.00267208690482747,4.846588480510805e-20,2.1492592375161082e-14,0.0005808798692149947,8.610630745536465e-05,2.939727334176799e-07,1.4620752485921003e-06,1.0174787586067539e-06,0.0006971700801889068,0.0016384525625047983,2.6987018221058805e-07,2.5172124272221915e-08,6.713752134240531e-08,0.00013017953844265428,0.0007995205504675619,8.987140582149339e-08,0.00020482202724434975,3.8566768783801925e-06,7.520969511261816e-15,5.00112635660256e-10,1.8252440399692282e-07,1.3476953269581286e-14,1.513333822135269e-10,2.2035730166829244e-10,2.3149601437365994e-15,5.392843139420567e-13,7.0233533007237e-16,1.0064487621214515e-11,9.023057565092148e-06,4.3857405578544407e-13
0.0006662991663984878,0.66250211398997,3.76,0.0,0.8406607105758467,0.9975720793412832,0.002754121214078593,4.941257216444312e-20,2.1619481858573375e-14,0.0005834566128984613,8.689282998410887e-05,2.952557657311445e-07,1.4743600610897561e-06,1.0316197095681889e-06,0.0007213371046626279,0.0016825029952567563,2.7270937166639614e-07,2.5449935776178613e-08,6.88232693123215e-08,0.00013638391546208224,0.0008244807242056686,9.275301041187998e-08,0.00021642948031596598,3.907510267460555e-06,7.879424969739205e-15,5.275871548665144e-10,1.9694811638904773e-07,1.4681794809427903e-14,1.530973769254629e-10,2.228977107725719e-10,2.341535361084282e-15,5.559094792186607e-13,7.103976207261266e-16,1.0205232076593198e-11,9.365570958789966e-06,4.782606583880027e-13
0.0006801052927967846,0.6625028450095842,3.76,0.0,0.8405390008508438,0.9975015026365639,0.0028368663922464406,5.037307005643625e-20,2.174693416719622e-14,0.0005860283755542094,8.76824783555206e-05,2.9653591253635145e-07,1.4867021434942398e-06,1.0458611915812579e-06,0.0007458709881037236,0.0017265477670372548,2.755636689173945e-07,2.572965587426838e-08,7.052526037086419e-08,0.00014274114519102006,0.0008494943252684876,9.565973621068448e-08,0.00022839520517419588,3.958801155417426e-06,8.246711832884501e-15,5.559993615611631e-10,2.121560172643965e-07,1.5966873032763418e-14,1.5487336984519863e-10,2.2545649487400262e-10,2.3682994709995246e-15,5.726663325100626e-13,7.1851721332472035e-16,1.0347032346043305e-11,9.713027284299203e-06,5.206369800816516e-13
0.0006939114191950814,0.6625036159042507,3.76,0.0,0.8404165218742858,0.9974303835181261,0.0029203260119310846,5.134756543680232e-20,2.18749775224179e-14,0.0005885956352036013,8.847504954616881e-05,2.978134133597878e-07,1.4991013023000746e-06,1.0602028364479044e-06,0.0007707742453878956,0.0017705851087002835,2.7843305427697496e-07,2.6011266632523527e-08,7.224356593181211e-08,0.00014925261481805004,0.0008745604400908494,9.859159658839757e-08,0.0002407219410255232,4.010538879877815e-06,8.622910270664581e-15,5.853685625739593e-10,2.2817466548208173e-07,1.7336044501739938e-14,1.5666154108732267e-10,2.280339944997298e-10,2.395255960021232e-15,5.89554733887508e-13,7.26695165368166e-16,1.0489901732281703e-11,1.0065469525303153e-05,5.65835513105529e-13
0.0007077175455933782,0.6625044270496727,3.76,0.0,0.8402932711840826,0.9973587198414329,0.0030045036344725786,5.2336237666816044e-20,2.200363510515626e-14,0.0005911587342285778,8.927037756897484e-05,2.9908843895898917e-07,1.5115572854585133e-06,1.0746442924802791e-06,0.0007960493811143556,0.00181461327171223,2.8131749165689346e-07,2.6294751782016523e-08,7.397824024867711e-08,0.0001559197148109045,0.0008996781942041403,1.0154859576622794e-07,0.0002534124260793602,4.062714909200221e-06,9.008100643271866e-15,6.157142583324283e-10,2.450311617876808e-07,1.8793298947733112e-14,1.584620210363089e-10,2.30630475079467e-10,2.4224075238880713e-15,6.065744436138131e-13,7.349322944885896e-16,1.0633850395419382e-11,1.0422941207967067e-05,6.139934695223594e-13
0.0007215236719916749,0.6625052788205561,3.76,0.0,0.8401692463486489,0.997286509430799,0.003089402807469821,5.3339261403388435e-20,2.213292631115869e-14,0.0005937179120041264,9.006832602054187e-05,3.003611078619703e-07,1.524069805732508e-06,1.0891852286705194e-06,0.0008216988899778275,0.001858630522127423,2.842169339344457e-07,2.6580096591999037e-08,7.572932438673613e-08,0.00016274383752154967,0.0009248467404254598,1.0453073071248675e-07,0.00026646939665290434,4.115322423518555e-06,9.402363420553845e-15,6.470561497861415e-10,2.627531541438853e-07,2.034276279277149e-14,1.6027490302480123e-10,2.332461461760224e-10,2.4497562694125133e-15,6.237251460954681e-13,7.432292397089996e-16,1.0778886149729288e-11,1.0785486313677637e-05,6.652529060393987e-13
0.0007353297983899717,0.6625061715833463,3.76,0.0,0.840044444966888,0.9972137500893584,0.0031750270632036506,5.435680811877255e-20,2.2262867717080412e-14,0.0005962733309077448,9.086878192269852e-05,3.016314995662284e-07,1.5366385564322485e-06,1.1038253326132736e-06,0.0008477252571319546,0.0019026351361093338,2.871313264531736e-07,2.6867287666161195e-08,7.749684845817767e-08,0.0001697263760406957,0.0009500652496557128,1.0753799169167061e-07,0.0002798955863915546,4.168355965810747e-06,9.805779115851627e-15,6.794141346055695e-10,2.813688431098587e-07,2.198870228326305e-14,1.6210025200699325e-10,2.3588117480042487e-10,2.4773038549351828e-15,6.410064577573304e-13,7.515865040052084e-16,1.0925015005321286e-11,1.115314921127221e-05,7.197608441786036e-13
0.0007491359247882685,0.6625071057022286,3.76,0.0,0.8399188646676329,0.9971404396067857,0.0032613799177606,5.538904767247689e-20,2.2393473844168933e-14,0.0005988250966305085,9.167165070348741e-05,3.02899664830785e-07,1.5492632233616249e-06,1.1185643112536334e-06,0.000874130958527973,0.001946625396721539,2.900606099788166e-07,2.7156312796707684e-08,7.928083422008301e-08,0.00017686872327020206,0.000975332903885454,1.105703634869547e-07,0.0002936937255935547,4.2218111537152245e-06,1.021842823241585e-14,7.128083105112433e-10,3.009069872793657e-07,2.3735526807859427e-14,1.639381124816335e-10,2.3853569744809865e-10,2.5050516164737788e-15,6.584179442926208e-13,7.600044926161077e-16,1.1072241667744974e-11,1.1525974605790805e-05,7.776693877843811e-13
0.0007629420511865653,0.6625080815382318,3.76,0.0,0.8397925031086501,0.9970665757650162,0.003348464870747242,5.643614969399206e-20,2.2524757761796252e-14,0.0006013732734141545,9.247685221726738e-05,3.041656334044097e-07,1.5619434921428924e-06,1.133401889340339e-06,0.0009009184612320621,0.0019905995918181067,2.9300472266770466e-07,2.7447160784100896e-08,8.108129674284501e-08,0.0001841722711938191,0.0010006488911509456,1.1362782617986011e-07,0.00030786654063755687,4.27568444725167e-06,1.0640391221306005e-14,7.472589771935612e-10,3.2139690876270045e-07,2.558779254475919e-14,1.6578851385344736e-10,2.412098283531558e-10,2.5330006547340472e-15,6.759591285621548e-13,7.684835393931536e-16,1.122056987881768e-11,1.1904007501901334e-05,8.391358575386899e-13
0.000776748177584862,0.6625090994502325,3.76,0.0,0.8396653579754102,0.9969921563424184,0.0034362854053901822,5.749828407341239e-20,2.2656731477011536e-14,0.0006039178953088759,9.328431761392528e-05,3.0542941973287896e-07,1.5746790522528668e-06,1.1483378071861648e-06,0.0009280902237024846,0.0020345560127569295,2.9596360127223263e-07,2.7739821278189206e-08,8.289824567878374e-08,0.00019163841030129473,0.0010260124019902121,1.1671035556315239e-07,0.0003224167534878937,4.3299729640868325e-06,1.1071748448117236e-14,7.827866346769144e-10,3.4286849866328816e-07,2.7550205595672263e-14,1.6765147444332432e-10,2.4390366563276147e-10,2.5611518996489994e-15,6.936294987309685e-13,7.770239264037353e-16,1.1370002669568413e-11,1.22872931784614e-05,9.043229087066754e-13
0.0007905543039831588,0.6625101597954954,3.76,0.0,0.839537426979832,0.9969171791169166,0.0035248449888056945,5.85756216846509e-20,2.278940628519234e-14,0.0006064589746532094,9.409398684793743e-05,3.066910272573948e-07,1.5874695993904053e-06,1.1633718188018738e-06,0.0009556486960141848,0.0020784929536263076,2.989371820064059e-07,2.8034284632060233e-08,8.473168636777712e-08,0.0001992685291193953,0.001051422626904823,1.1981792376328397e-07,0.0003373470812573179,4.384674331365395e-06,1.1512580165911448e-14,8.194119855500483e-10,3.653522225522082e-07,2.96276256651434e-14,1.6952700459741896e-10,2.4661729609037673e-10,2.58950616079128e-15,7.114285148435551e-13,7.856258992094833e-16,1.1520542560458638e-11,1.267587717047625e-05,9.733986620273762e-13
0.0008043604303814556,0.6625112629299761,3.76,0.0,0.8394087078591067,0.9968416418683727,0.003614147072324326,5.966833508725897e-20,2.2922793000907976e-14,0.0006089965085554178,9.490580668220492e-05,3.0795045170024055e-07,1.6003148366749294e-06,1.1785036899304394e-06,0.0009835963200301727,0.0021224087107968113,3.0192540113216906e-07,2.8330541771340885e-08,8.658162062970008e-08,0.0002070640138208589,0.001076878754517332,1.2295049957336386e-07,0.00035266023581486907,4.439786565671554e-06,1.1962966492637633e-14,8.571559347694843e-10,3.8887912595589905e-07,3.182506953798491e-14,1.7141510896991935e-10,2.4935079874073076e-10,2.6180641644989406e-15,7.29355613856749e-13,7.942896781284993e-16,1.1672191707609737e-11,1.3069805256152072e-05,1.0465368353033895e-12
0.0008181665567797523,0.6625124092085329,3.76,0.0,0.8392791983746092,0.99676554238037,0.0037041950918415755,6.077659840680201e-20,2.3056902142307406e-14,0.0006115304837391606,9.571972910564018e-05,3.09207683521127e-07,1.6132144748603924e-06,1.193733195974933e-06,0.0010119355295238708,0.002166301582728957,3.0492819527980297e-07,2.8628584078215718e-08,8.844804737291103e-08,0.00021502624789684901,0.0011023799702910549,1.2610804872265566e-07,0.00036835892342988453,4.495307976587862e-06,1.2422987392218481e-14,8.960395892206244e-10,4.1348083984727096e-07,3.4147714579259944e-14,1.7331578820767977e-10,2.5210424742914147e-10,2.6468265813589785e-15,7.474102136006421e-13,8.030154665729641e-16,1.1824952011413553e-11,1.34691234480342e-05,1.1239168708562627e-12
0.0008319726831780491,0.6625135989851189,3.76,0.0,0.8391488963109014,0.9966888784415009,0.0037949924681780853,6.190058803954392e-20,2.319174406589471e-14,0.000614060880024044,9.653571010110286e-05,3.104627096812911e-07,1.6261682318983829e-06,1.2090601201463645e-06,0.0010406687502569002,0.0022101698699888094,3.079455016076942e-07,2.8928403289814588e-08,9.03309630678445e-08,0.00022315661188184162,0.0011279254557146163,1.292905341247411e-07,0.00038444584444561757,4.551237090659046e-06,1.2892722658675502e-14,9.360842578469732e-10,4.391895861265938e-07,3.660090236976141e-14,1.7522904016028283e-10,2.5487771272440014e-10,2.675794046084086e-15,7.655917159586905e-13,8.118034570764163e-16,1.197882519562726e-11,1.3873877987488304e-05,1.2057240691738696e-12
0.0008457788095763459,0.662514832612925,3.76,0.0,0.8390177994748489,0.9966116478462885,0.003886542607414986,6.304048253956965e-20,2.332732905686356e-14,0.0006165876727788364,9.735370869273083e-05,3.1171551488669904e-07,1.639175832110901e-06,1.2244842517811842e-06,0.0010697984000154902,0.002254011875400818,3.1097725785110045e-07,2.9229991410496874e-08,9.223036209513553e-08,0.0002314564831179062,0.0011535143878231807,1.3249791605074112e-07,0.0004009236929762125,4.607572591909445e-06,1.3372251902522431e-14,9.773114513411353e-10,4.6603818308656807e-07,3.919014234974161e-14,1.771548607179356e-10,2.5767126323665116e-10,2.7049671713649104e-15,7.838995093761361e-13,8.206538354952886e-16,1.2133812862618776e-11,1.4284115341572333e-05,1.2921497244123206e-12
0.0008595849359746427,0.6625161104444616,3.76,0.0,0.8388859056948701,0.9965338483958674,0.003978848901172132,6.419646283409391e-20,2.346366739501137e-14,0.0006191108346687386,9.817368620498148e-05,3.129660824735201e-07,1.6522370051703897e-06,1.2400053847868272e-06,0.0010993268886081021,0.0022978259042709197,3.1402340229296864e-07,2.9533340636574624e-08,9.414623699656446e-08,0.00023992723554594356,0.0011791459389349206,1.3573015224951336e-07,0.00041779515662048253,4.664313275006785e-06,1.3861654538718225e-14,1.019742881490698e-09,4.94060050858621e-07,4.192111546755813e-14,1.7909324438153283e-10,2.604849665250412e-10,2.7343465573886087e-15,8.023329707497839e-13,8.295667838958032e-16,1.2289916531314947e-11,1.4699882201391565e-05,1.3833912587099119e-12
0.0008733910623729394,0.662517432831588,3.76,0.0,0.8387532128203176,0.9964554778985037,0.004071914726818716,6.536871232839656e-20,2.3600769401449073e-14,0.0006216303369023248,9.899560568486237e-05,3.1421439504015583e-07,1.665351485022289e-06,1.2556233162381465e-06,0.0011292566178279237,0.0023416102646444704,3.170838736887723e-07,2.983844329218056e-08,9.607857865655619e-08,0.00024857023951549277,0.0012048192765295566,1.3898719803993057e-07,0.00043506291618736854,4.72145800828086e-06,1.436100977569367e-14,1.063400460489894e-09,5.232892168365975e-07,4.47996778988355e-14,1.8104418464933822e-10,2.633188897222313e-10,2.763932798389439e-15,8.208914668256492e-13,8.385424825406079e-16,1.244713766344695e-11,1.5121225481385751e-05,1.4796523596175325e-12
0.0008871971887712362,0.6625188001255277,3.76,0.0,0.8386197187209764,0.9963765341699862,0.004165743447621954,6.655741691006339e-20,2.373864546998635e-14,0.0006241461500869043,9.981943145609266e-05,3.1546043488082324e-07,1.6785190088160881e-06,1.2713378451512561e-06,0.0011595899813847054,0.0023853632675879086,3.2015861116856026e-07,3.0145291775218635e-08,9.802737642993982e-08,0.00025738686160838205,0.001230533563235038,1.4226900637274858e-07,0.0004527296454297696,4.779005704856317e-06,1.4870396605176627e-14,1.1083063000686754e-09,5.537603210725229e-07,4.7831864794556546e-14,1.8300767426405558e-10,2.661730999416019e-10,2.793726486917378e-15,8.395743552557847e-13,8.475811111832175e-16,1.2605477680684844e-11,1.554819231929404e-05,1.5811431193452076e-12
0.0009148094415678298,0.6625216708355374,3.76,0.0,0.8383503184271246,0.9962169183218083,0.004355702957626988,6.898494760827702e-20,2.4016761821887417e-14,0.000629166591260834,0.00010147266380706949,3.1794562532263725e-07,1.705012146923673e-06,1.3030558952345284e-06,0.0012214771452822317,0.00247276846235202,3.263506420796833e-07,3.0764195941315095e-08,1.0197429049021978e-07,0.0002755464066809049,0.0012820816108301475,1.489067108246646e-07,0.0004892706711266092,4.895305750019423e-06,1.591957986898628e-14,1.2019521995023444e-09,6.185699998693329e-07,5.438217018421999e-14,1.8697226930207288e-10,2.719426508260786e-10,2.853938579009719e-15,8.77310698211614e-13,8.658478781677581e-16,1.2925519900331638e-11,1.6419186340018512e-05,1.8006868495030368e-12
0.0009424216943644233,0.6625247253715263,3.76,0.0,0.8380776881671431,0.9960549835380682,0.004548754057449683,7.148059341152173e-20,2.4298101643628232e-14,0.0006341719273340117,0.0001031331123529413,3.204215143366966e-07,1.7317143438139183e-06,1.3351579297477631e-06,0.0012850073641762947,0.0025600280487178737,3.3259901139697275e-07,3.1389992256803193e-08,1.0598686619327299e-07,0.00029441672190500743,0.0013337832893263435,1.5564284325504138e-07,0.000527439472829395,5.013204882948124e-06,1.7009831574611847e-14,1.3008614255597455e-09,6.887786636670107e-07,6.162403714878947e-14,1.90986960303445e-10,2.777941626675806e-10,2.9149876131356118e-15,9.155367059823698e-13,8.843685347580305e-16,1.3250054059564709e-11,1.7313245853613728e-05,2.0438366478811526e-12
0.0009700339471610169,0.6625279665202002,3.76,0.0,0.8378018116043715,0.9958907126401536,0.004744923148483068,7.404593440456493e-20,2.4582751944840092e-14,0.0006391619363714574,0.00010480051178119902,3.228879669959493e-07,1.7586235174069367e-06,1.3676423206985638e-06,0.0013501994845355073,0.002647128653761239,3.389032345283925e-07,3.202261880244847e-08,1.1006496937531663e-07,0.0003140085880544439,0.0013856317366965135,1.6247694507872792e-07,0.0005672571604698012,5.132694297732367e-06,1.814177491753946e-14,1.4052179451074916e-09,7.646860308753298e-07,6.96125811025478e-14,1.9505166960231804e-10,2.8372818550850436e-10,2.976878413191262e-15,9.542469750781518e-13,9.031445443556575e-16,1.3579090682279008e-11,1.8230756068780642e-05,2.3125183314278862e-12
0.0009976461999576104,0.6625313970539763,3.76,0.0,0.8375226727095143,0.995724088588798,0.0049442364033777985,7.668259214283883e-20,2.487080149240733e-14,0.0006441364049646013,0.00010647459955436003,3.253448527225945e-07,1.7857375591734017e-06,1.400507399537621e-06,0.0014170722098083078,0.0027340569799517863,3.4526282273092916e-07,3.2662012029430744e-08,1.1420844436315407e-07,0.00033433271073940484,0.001437620026930549,1.6940852115026805e-07,0.0006087447067982126,5.253764716480911e-06,1.9316028767637633e-14,1.5152087993284584e-09,8.466021276997472e-07,7.840615362184165e-14,1.9916630922172693e-10,2.8974527357901403e-10,3.0396158224521424e-15,9.934359938721808e-13,9.221773762548799e-16,1.3912639847440843e-11,1.9172105838889714e-05,2.608774043618426e-12
0.0009999999999999998,0.6625350197354213,3.76,0.0,0.8374987261703541,0.9957097753693571,0.004961373086510301,7.691070540723464e-20,2.4895516340060385e-14,0.0006445597268630734,0.00010661760774675704,3.2555384274118423e-07,1.7880582969450092e-06,1.4033265296940225e-06,0.0014228510949183602,0.002741458770426128,3.4580748944447535e-07,3.271682786210525e-08,1.1456467221285282e-07,0.00033609944912429724,0.0014420580009636265,1.700038936599942e-07,0.0006123592142527631,5.264158154145455e-06,1.94181046505197e-14,1.5248516532407097e-09,8.538732110776289e-07,7.919495579813232e-14,1.9951936718125965e-10,2.902620589964635e-10,3.0450031748010885e-15,9.967986178859805e-13,9.238117524006031e-16,1.3941282211570397e-11,1.9253466288967253e-05,2.6353723895394454e-12
