Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31)
2.1877827314372785e-05,0.6242410589997341,3.76,0.0,0.8476125001227512,0.999992983713819,4.653340051370499e-07,3.4625859734179226e-19,2.2513820086992665e-14,7.322611843566861e-06,6.612761978047148e-06,7.450850906448954e-09,1.1543431068138056e-08,1.2267423877442918e-08,1.9400123009417625e-07,3.122735351476999e-07,2.898877958143462e-09,9.685637961309281e-11,1.78871588005211e-10
2.3410744346286225e-05,0.6242410625744088,3.76,0.0,0.8476119182023738,0.9999924744712,5.301695670992703e-07,4.418102451934717e-19,2.5828869736174192e-14,7.857414620318437e-06,7.065308021632116e-06,7.996701478948868e-09,1.234785431443972e-08,1.2921745474224774e-08,2.1638421514839543e-07,3.5875380355378716e-07,3.0710550727367363e-09,1.058752312058401e-10,2.2010143052470455e-10
2.6476578410113105e-05,0.6242410702806318,3.76,0.0,0.8476107355976024,0.9999914487338257,6.730292012386738e-07,6.903984719097915e-19,3.316268792469532e-14,8.935556341429e-06,7.96594703055406e-06,9.097114110112879e-09,1.3976401561423295e-08,1.4240826753013469e-08,2.64655010485748e-07,4.618955210882392e-07,3.4181346526257933e-09,1.2480201676209256e-10,3.2109436472081055e-10
2.9542412473939986e-05,0.624241078735637,3.76,0.0,0.8476095276978547,0.999990413184538,8.337119709252907e-07,1.0312954224067818e-18,4.1443022588970125e-14,1.0025147399967865e-05,8.860570425119201e-06,1.0209211194368301e-08,1.5631345279874188e-08,1.5573852579460477e-08,3.176403164447486e-07,5.788145575061138e-07,3.768859567565572e-09,1.4492001932152117e-10,4.4980906387968875e-10
3.260824653776687e-05,0.6242410879469669,3.76,0.0,0.8476082941701251,0.9999893676511952,1.0125054708022742e-06,1.485295971878647e-18,5.067978319113335e-14,1.1126269030899165e-05,9.749084247955262e-06,1.1333075592631739e-08,1.7312836398116998e-08,1.6920851390279234e-08,3.753899168514513e-07,7.097551781845941e-07,4.123242921312822e-09,1.6623591029618692e-10,6.099534115108479e-10
3.567408060159375e-05,0.6242410979221672,3.76,0.0,0.8476070346797909,0.9999883119602159,1.2096989115147172e-06,2.075542064982749e-18,6.088292199795371e-14,1.223900232409922e-05,1.0631394406919412e-05,1.2468790016551862e-08,1.902102157890971e-08,1.828184685694593e-08,4.3795368558967194e-07,8.549631899674419e-07,4.4812969562590285e-09,1.8875606719856338e-10,8.053455963740984e-10
3.873991466542063e-05,0.6242411086687808,3.76,0.0,0.8476057488906735,0.9999872459365792,1.4255830740338398e-06,2.827592333660322e-18,7.206243078542708e-14,1.3363428191229782e-05,1.1507406711234842e-05,1.3616436994536624e-08,2.0756043081825922e-08,1.965685781201889e-08,5.053815699334658e-07,1.0146859103481624e-06,4.843033049862262e-09,2.1248654271589878e-10,1.039916133778265e-09
4.180574872924751e-05,0.6242411201943453,3.76,0.0,0.8476044364651041,0.9999861694038279,1.6604502592806937e-06,3.769497999452537e-18,8.422833718665488e-14,1.4499627329525049e-05,1.2377026911140946e-05,1.4776098835022972e-08,2.2518038623957932e-08,2.1045898081868533e-08,5.777235722722275e-07,1.1891721332906547e-06,5.208461678497016e-09,2.374331049276292e-10,1.3177100687382262e-09
4.487158279307439e-05,0.6242411325063898,3.76,0.0,0.8476030970639908,0.9999850821840726,1.9145942353019374e-06,4.931880870039682e-18,9.739070083073532e-14,1.564768018432997e-05,1.3240160739091994e-05,1.5947857587653247e-08,2.4307141156813115e-08,2.2448976476263667e-08,6.550297311346288e-07,1.3786720933321264e-06,5.577592400136813e-09,2.636011121904671e-10,1.642889237433125e-09
4.793741685690127e-05,0.6242411456124327,3.76,0.0,0.8476017303468888,0.9999839840979947,2.188310185443759e-06,6.348006930168347e-18,1.1155960951761546e-13,1.6807666913170136e-05,1.4096713949419202e-05,1.7131795007802836e-08,2.6123478786162104e-08,2.386609639199886e-08,7.373501029395816e-07,1.5834374297643129e-06,5.950433810789874e-09,2.9099577004554653e-10,2.019734394403467e-09
5.100325092072815e-05,0.6242411595199777,3.76,0.0,0.8476003359720655,0.9999828749648522,2.4818946568567103e-06,8.053857130156217e-18,1.2674517536642342e-13,1.7979667350686866e-05,1.4946592357285573e-05,1.832799251807115e-08,2.7967174477846025e-08,2.529725635602404e-08,8.247347440481565e-07,1.803721151592113e-06,6.326993547354504e-09,3.196215040945355e-10,2.452647256060919e-09
5.406908498455503e-05,0.6242411742365099,3.76,0.0,0.8475989135965725,0.9999817546024842,2.795645504149745e-06,1.0088203625969966e-17,1.429575306032023e-13,1.9163760970505514e-05,1.5789701880946288e-05,1.9536531174100913e-08,2.983834611794925e-08,2.6742448695344238e-08,9.172336913572409e-07,2.0397775974861214e-06,6.707278244133927e-09,3.4948310021002713e-10,2.946152702848625e-09
5.6828335641999225e-05,0.6242411881792423,3.76,0.0,0.847597609233691,0.9999807365236714,3.0955107017846164e-06,1.2234337628228469e-17,1.584349422128747e-13,2.023985026162436e-05,1.654263541594478e-05,2.063483430430244e-08,3.154598557143397e-08,2.8055109213716402e-08,1.0048967993097627e-06,2.2659253289011136e-06,7.05272397289897e-09,3.7741834164538986e-10,3.445955164132227e-09
5.9311661233698996e-05,0.6242412012976177,3.76,0.0,0.8475964154690347,0.9999798122374295,3.3797436151637966e-06,1.444890285345663e-17,1.7308886409500932e-13,2.1216807921374e-05,1.7215466259190285e-05,2.1631958173664397e-08,3.310203210509227e-08,2.9246202383787923e-08,1.0874002262504557e-06,2.4807134286237434e-06,7.366211555646943e-09,4.0342070299037895e-10,3.9438332283833406e-09
6.179498682539877e-05,0.6242412149600016,3.76,0.0,0.847595202719775,0.9999788802551859,3.677741266022606e-06,1.6957491280404038e-17,1.8843452086425415e-13,2.2201839836855482e-05,1.788368932248035e-05,2.2637321763590738e-08,3.467629715898202e-08,3.044647104464367e-08,1.1733479481796596e-06,2.70630638672552e-06,7.682151498399678e-09,4.302403360089778e-10,4.48992710366649e-09
6.427831241709854e-05,0.6242412291703214,3.76,0.0,0.8475939708016603,0.9999779404774369,3.989664194463848e-06,1.9786415567961146e-17,2.04477315800988e-13,2.319498737488518e-05,1.8547255000560954e-05,2.3650967259807167e-08,3.626883261961845e-08,3.1655900425805054e-08,1.2627664293374815e-06,2.9428417412067973e-06,8.000545308887643e-09,4.578788100616946e-10,5.086888109768478e-09
6.67616380087983e-05,0.6242412439324903,3.76,0.0,0.8475927195300692,0.9999769928040827,4.315673384794444e-06,2.2963341024665408e-17,2.2122265177100175e-13,2.419629166918459e-05,1.920611381955899e-05,2.4672936609792652e-08,3.7879687818504694e-08,3.287447314197765e-08,1.3556820855688342e-06,3.1904575196147536e-06,8.321394022711548e-09,4.863375728990631e-10,5.7374249631454635e-09
6.924496360049808e-05,0.6242412592504049,3.76,0.0,0.8475914487200377,0.9999760371344304,4.655930242384679e-06,2.6517313448447322e-17,2.3867592942724413e-13,2.5205793605600865e-05,1.9860216453634838e-05,2.5703271506740934e-08,3.950890945895703e-08,3.4102169336962254e-08,1.4521212766642927e-06,3.449292222867835e-06,8.644698191507795e-09,5.156177779715977e-10,6.4443045912011615e-09
7.172828919219785e-05,0.6242412751279449,3.76,0.0,0.8475901581862906,0.9999750733671965,5.010596570309975e-06,3.047878628897277e-17,2.5684254537814514e-13,2.6223533807469604e-05,2.050951374153946e-05,2.6742013376073916e-08,4.1156541590909644e-08,3.533896632012647e-08,1.5521102987671122e-06,3.719484808374863e-06,8.970457878212257e-09,5.457205863815079e-10,7.210352924446133e-09
7.421161478389762e-05,0.6242412915689711,3.76,0.0,0.8475888477432714,0.9999741014005121,5.379834545718637e-06,3.4879647313059066e-17,2.757278903173158e-13,2.724955262097392e-05,2.1153956703240855e-05,2.7789203358686848e-08,4.282262552425059e-08,3.6584838964123004e-08,1.6556753767210297e-06,4.00117467357835e-06,9.29867264335546e-09,5.766467568862256e-10,8.038455679728176e-09
7.669494037559739e-05,0.6242413085773251,3.76,0.0,0.8475875172051719,0.9999731211319254,5.763806695540126e-06,3.9753245879415574e-17,2.953373470961431e-13,2.8283890100175125e-05,2.1793496556940124e-05,2.8844882297673007e-08,4.450719979718284e-08,3.7839759142629674e-08,1.7628426562738288e-06,4.2945016381274805e-06,9.62934154648928e-09,6.083971349696624e-10,8.93155915802709e-09
7.917826596729716e-05,0.6242413261568248,3.76,0.0,0.8475861663859644,0.9999721324584068,6.162675871563237e-06,4.5134420176336764e-17,3.1567628873737415e-13,2.9326585991702973e-05,2.2428084736473175e-05,2.990909072025121e-08,4.621030009273766e-08,3.910369638535268e-08,1.873638196061649e-06,4.599605926699082e-06,9.962463126482593e-09,6.409720044091528e-10,9.892671055279821e-09
8.166159155899693e-05,0.6242413443112683,3.76,0.0,0.847584795099434,0.9999711352763524,6.57660522504959e-06,5.1059524698503196e-17,3.3675007639893225e-13,3.0377679719376037e-05,2.305767290887658e-05,3.098186882505602e-08,4.793195922022946e-08,4.0376616922090246e-08,1.9880879595783457e-06,4.916628149931286e-06,1.0298035409201046e-08,6.743719449542083e-10,1.0924861270565323e-08
8.389658459152673e-05,0.6242413611449621,3.76,0.0,0.8475835432879631,0.9999702304516173,6.962153160441919e-06,5.688846903230354e-17,3.563491984351709e-13,3.133087653561681e-05,2.361998751262846e-05,3.195472914178356e-08,4.94973449604133e-08,4.152989645992962e-08,2.0942384837483233e-06,5.212254496929216e-06,1.0602143747558841e-08,7.051371676009828e-10,1.1917192456510038e-08
8.613157762405653e-05,0.6242413784501486,3.76,0.0,0.8475822746110531,0.9999693185742614,7.360151519785142e-06,6.321738717393594e-17,3.765517642536203e-13,3.229093551177597e-05,2.4178178294344842e-05,3.2934591986967504e-08,5.107780724798181e-08,4.269039481465596e-08,2.2033886524971184e-06,5.5177515753999505e-06,1.0908232928142338e-08,7.365706125280157e-10,1.2971961962824526e-08
8.836657065658633e-05,0.6242413962295417,3.76,0.0,0.8475809889326936,0.9999683995675831,7.770719758803089e-06,7.007603822806338e-17,3.973616490751262e-13,3.3257884655144025e-05,2.4732210574772754e-05,3.392148591562801e-08,5.2673363763899156e-08,4.385808162250714e-08,2.315557162926576e-06,5.833222618753712e-06,1.1216300395984153e-08,7.686721438733371e-10,1.4091540180765886e-08
9.060156368911613e-05,0.6242414144858383,3.76,0.0,0.8475796861168349,0.9999674733545165,8.193977463770976e-06,7.749524308790216e-17,4.187827149656911e-13,3.4231751722065446e-05,2.528204987255677e-05,3.491543922547395e-08,5.428403015433014e-08,4.5032924800271235e-08,2.430762629089853e-06,6.158771066500755e-06,1.152634323184106e-08,8.014413148899871e-10,1.527834032253196e-08
9.283655672164593e-05,0.6242414332217151,3.76,0.0,0.8475783660274065,0.9999665398576338,8.630044335213437e-06,8.55068999433742e-17,4.4081880949087304e-13,3.5212564208458126e-05,2.5827661915179645e-05,3.591647994833299e-08,5.590981999932706e-08,4.621489015576412e-08,2.5490235769862505e-06,6.494500552055929e-06,1.1838358155081442e-08,8.348777211587044e-10,1.6534818898725502e-08
9.507154975417573e-05,0.6242414524398283,3.76,0.0,0.8475770285283396,0.99996559899915,9.079040171357115e-06,9.414399949042735e-17,4.634737643434838e-13,3.6200349340247274e-05,2.6369012649996218e-05,3.692463583994892e-08,5.755074478143446e-08,4.7403941611122396e-08,2.670358439496804e-06,6.840514890926937e-06,1.21523415161181e-08,8.689807726241477e-10,1.7863476195010088e-08
9.730654278670554e-05,0.6242414721428139,3.76,0.0,0.8475756734835866,0.9999646507009248,9.541084851363099e-06,1.0344064051940231e-16,4.86751393943728e-13,3.719513406375841e-05,2.6906068255353815e-05,3.7939934369866856e-08,5.920681386115442e-08,4.860004119050275e-08,2.7947855512831293e-06,7.196918068487047e-06,1.2468289291469085e-08,9.0374968120308e-10,1.9266856748800654e-08
9.954153581923534e-05,0.6242414923332851,3.76,0.0,0.8475743007571432,0.9999636948844659,1.0016298318314657e-05,1.1343204512630726e-16,5.106554940117857e-13,3.8196945036035956e-05,2.7438795151823407e-05,3.896240271201629e-08,6.087803443939503e-08,4.980314886389172e-08,2.922323143640267e-06,7.563814227397492e-06,1.278619708208402e-08,9.391835948510116e-10,2.074754982618036e-08
9.999999999999998e-05,0.6242415130138326,3.76,0.0,0.8475740169718481,0.9999634978813683,1.011541748758231e-05,1.155707406827788e-16,5.156367204748208e-13,3.840331742162612e-05,2.7547535355384443e-05,3.9173030335961754e-08,6.122272524521796e-08,5.0050804822929625e-08,2.9488710503271513e-06,7.64038209515784e-06,1.2851651354465758e-08,9.46534262867093e-10,2.106107911948442e-08
