Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603)
0.005041362900821555,0.5430848225374735,3.76,0.0,0.842362171565477,0.9996824965014294,0.0003357464468392993,1.6622294287162238e-26,4.973737268438205e-19,3.603320787992978e-05,1.3570741024781446e-05,2.2244120719603104e-07,3.412758517875203e-08,1.3964915081483581e-08,2.746467611090942e-05,0.0002609262446884777,3.6798310521031365e-09,9.770438954247112e-10,8.754465330483328e-10,1.8687564004528977e-06,7.501222157010239e-05,4.452461556396207e-10,6.884752506182272e-06,1.793110519388002e-06,3.20572515021476e-19,1.068212839703381e-13,4.41352975899939e-11,7.132922638913384e-21,2.2418607883995747e-13,3.0309342899976524e-13,3.7792340365678874e-17,1.0412658011089367e-14,4.375933373387209e-18,1.4514240344767206e-14,1.1886868985874863e-07,1.0302344159785488e-18,4.794478256395805e-13,8.293624604898786e-22,3.923126918617282e-26
0.005099316431253886,0.5430847926588095,3.76,0.0,0.842355433851759,0.9996778123970482,0.00034092702238977903,1.6697117899405524e-26,4.979539495680833e-19,3.606412732080615e-05,1.3610792711249573e-05,2.2263104726916792e-07,3.418763809420299e-08,1.4014104359559111e-08,2.7920624130133467e-05,0.0002648100367994613,3.6883717332990583e-09,9.80171669998677e-10,8.836554442333701e-10,1.910153076747986e-06,7.627846474641082e-05,4.522763695481415e-10,7.090106746864426e-06,1.799924594517244e-06,3.276738405936508e-19,1.0935533415806962e-13,4.5791796396288745e-11,7.412230079053018e-21,2.247047373770939e-13,3.03774635072061e-13,3.7878495021301326e-17,1.0574890757052782e-14,4.385908729216682e-18,1.4564019333349816e-14,1.2101713160400906e-07,1.071669673876452e-18,5.007903206811596e-13,8.662737045436282e-22,4.081229527411958e-26
0.005151474608642985,0.5430847658959447,3.76,0.0,0.842349361550074,0.9996735903547795,0.00034559749437783024,1.6764812199141226e-26,4.98478307638352e-19,3.609203937809701e-05,1.3646929186589528e-05,2.2280242232627554e-07,3.424188691501427e-08,1.4058525878558046e-08,2.8332460939302514e-05,0.00026830719805960986,3.696083856040451e-09,9.82997474625934e-10,8.910686412550804e-10,1.947740624247008e-06,7.741964060015413e-05,4.5861776231837153e-10,7.2776693995084e-06,1.8060850385109228e-06,3.3412173554227063e-19,1.1166163101981917e-13,4.731603864118034e-11,7.669771997201854e-21,2.2517358717398395e-13,3.0439041176764765e-13,3.7956374555576095e-17,1.0721224249444959e-14,4.3949259582717364e-18,1.460897811513546e-14,1.229575814916918e-07,1.109922212538088e-18,5.205487568802097e-13,9.004451749864876e-22,4.2271881410867197e-26
0.005203632786032083,0.5430847392547357,3.76,0.0,0.8423432813000894,0.9996693622839333,0.00035027552899521074,1.6832812794462244e-26,4.990047914602061e-19,3.6120032522296135e-05,1.3683145545529456e-05,2.2297429510017018e-07,3.429632234033256e-08,1.4103087107065686e-08,2.8745707916896652e-05,0.0002718060242358294,3.703819671349983e-09,9.858332697041013e-10,8.985058313096644e-10,1.985642355058262e-06,7.856229733450908e-05,4.649726554227787e-10,7.467837069730088e-06,1.8122707631139663e-06,3.4062352673748823e-19,1.1399238254703633e-13,4.887226555530938e-11,7.93323653775499e-21,2.2564438759812015e-13,3.0500874199775364e-13,3.803457549545936e-17,1.0867866290621718e-14,4.403980418341217e-18,1.4654086604843772e-14,1.2490454823042342e-07,1.1490989416814544e-18,5.408365391099832e-13,9.355319525798325e-22,4.3766728519622545e-26
0.005255790963421181,0.5430847127354506,3.76,0.0,0.8423371930746626,0.9996651281705785,0.0003549611519983346,1.6901178333913557e-26,4.99533176828307e-19,3.614810695186533e-05,1.3719436989293674e-05,2.2314666682028845e-07,3.435094019230861e-08,1.41477847037222e-08,2.9160369461509924e-05,0.0002753065234656947,3.711578686183027e-09,9.886787970332795e-10,9.059671235514086e-10,2.023859278499444e-06,7.970644062400102e-05,4.7134109801679e-10,7.66061517004857e-06,1.8184808218175499e-06,3.4717938732311617e-19,1.1634773970409535e-13,5.0460815615599326e-11,8.202703928890495e-21,2.2611710724425584e-13,3.0562959402444317e-13,3.8113098004660115e-17,1.101481895417045e-14,4.413072087854202e-18,1.4699343524647007e-14,1.2685805611255655e-07,1.189213530709773e-18,5.616615252274145e-13,9.715476242737608e-22,4.529735365925078e-26
0.005307949140810279,0.5430846863384848,3.76,0.0,0.8423310968474536,0.9996608880007815,0.00035965438855163926,1.6969867781882728e-26,5.000635929599539e-19,3.6176262224342453e-05,1.3755799058879688e-05,2.233195347584555e-07,3.440573603677055e-08,1.4192615341463045e-08,2.957644987485139e-05,0.00027880870369419066,3.71936038894263e-09,9.915338208124238e-10,9.134526042407962e-10,2.062392408158301e-06,8.085207614822561e-05,4.777231245128651e-10,7.856009129751434e-06,1.8247143191832798e-06,3.5378949117776075e-19,1.187278479793813e-13,5.2082029380824665e-11,8.47825426691164e-21,2.265917398039592e-13,3.0625295779513625e-13,3.8191938336956134e-17,1.1162083161566213e-14,4.4222005578121444e-18,1.474474854877303e-14,1.288181293789039e-07,1.230279698057856e-18,5.830316085444464e-13,1.0085058382280408e-21,4.6864274142267837e-26
0.005360107318199378,0.5430846600641455,3.76,0.0,0.8423249925929419,0.9996566417606652,0.0003643552632002276,1.7038864135548766e-26,5.005960711716639e-19,3.620449736942957e-05,1.3792227614299897e-05,2.2349289292514993e-07,3.446070527263823e-08,1.4237575756604075e-08,2.9993953363689465e-05,0.0002823125726261443,3.727164252411858e-09,9.943981032509631e-10,9.209623395226437e-10,2.1012427608808524e-06,8.199920955181249e-05,4.84118767400371e-10,8.054024392838594e-06,1.8309704096271447e-06,3.604540127384006e-19,1.2113285335828456e-13,5.373624946748554e-11,8.759968435564919e-21,2.2706826583534742e-13,3.0687880829406196e-13,3.827109244483211e-17,1.1309659892897343e-14,4.431365368893063e-18,1.4790300680684796e-14,1.30784792166936e-07,1.2723112862411207e-18,6.049547174087475e-13,1.046420303317221e-21,4.846801251648394e-26
0.005412265495588476,0.5430846339127088,3.76,0.0,0.8423188802863006,0.9996523894364376,0.0003690637999570263,1.7108188512791787e-26,5.011304966259536e-19,3.6232811048572725e-05,1.382871876793563e-05,2.2366673305502262e-07,3.4515843209822716e-08,1.4282662753347602e-08,3.041288405701164e-05,0.0002858181377370081,3.734989739802762e-09,9.972714015288625e-10,9.284963801008707e-10,2.140411355584694e-06,8.314784642527467e-05,4.905280594209154e-10,8.254666414200717e-06,1.837248288258559e-06,3.671731267965034e-19,1.2356290319143687e-13,5.5423820198584916e-11,9.047928210750602e-21,2.275466500115269e-13,3.0750710346127953e-13,3.8350556758415136e-17,1.1457550345996477e-14,4.440566091398452e-18,1.4835998161827028e-14,1.3275806849576093e-07,1.3153222858579185e-18,6.274388092076529e-13,1.0853047788103718e-21,5.010909720228651e-26
0.005464423672977574,0.5430846078844939,3.76,0.0,0.8423127599037041,0.9996481310144725,0.000373780022056015,1.7177836864253277e-26,5.016668417245681e-19,3.6261201484302947e-05,1.3865268975998121e-05,2.2384104417126376e-07,3.457114509026954e-08,1.4327873240585399e-08,3.083324597453909e-05,0.00028932540613908135,3.7428363120498e-09,1.0001534851735667e-09,9.360547602063785e-10,2.1798992134114434e-06,8.429799225160356e-05,4.969510274593941e-10,8.457940662863665e-06,1.8435472072631014e-06,3.7394700852565455e-19,1.2601814332083548e-13,5.714508834777243e-11,9.342215847764923e-21,2.2802686113206036e-13,3.081378034449977e-13,3.843032631654468e-17,1.1605755328176027e-14,4.449802150995692e-18,1.4881839325332894e-14,1.347379821773032e-07,1.3593267969770856e-18,6.504918830152625e-13,1.1251730960902998e-21,5.178806008789739e-26
0.0055165818503666725,0.5430845819797206,3.76,0.0,0.8423066314221337,0.9996438664813124,0.0003785039520955023,1.724778176781066e-26,5.022051627907061e-19,3.6289666620714397e-05,1.3901874954949441e-05,2.2401581357736497e-07,3.4626606146478847e-08,1.4373204213946994e-08,3.125504305034414e-05,0.00029283438462692055,3.750703432634053e-09,1.0030441350575412e-09,9.436375011438862e-10,2.219707356638922e-06,8.544965240349488e-05,5.033876924932584e-10,8.663852617725218e-06,1.8498664634727535e-06,3.8077583329491368e-19,1.2849871795704712e-13,5.890040266145718e-11,9.64291404601411e-21,2.285088730509958e-13,3.0877087216705206e-13,3.851039500011379e-17,1.17542752671437e-14,4.459072855348152e-18,1.492782266356953e-14,1.3672455682706362e-07,1.4043390253072458e-18,6.741219713980464e-13,1.1660391445142772e-21,5.350543663284098e-26
0.005568740027755771,0.5430845561986678,3.76,0.0,0.8423004948194185,0.9996395958237135,0.00038323561199689955,1.731803669633755e-26,5.02745359580068e-19,3.63182041851546e-05,1.3938533678032924e-05,2.241910272368422e-07,3.4682221657840165e-08,1.4418652789170889e-08,3.1678279130983813e-05,0.00029634507963479506,3.758590570116264e-09,1.0059431306789666e-09,9.512446131373846e-10,2.2598368081422525e-06,8.660283211359299e-05,5.098380764790601e-10,8.872407766839826e-06,1.8562053993034268e-06,3.876597765748557e-19,1.3100477292129598e-13,6.069011398327172e-11,9.95010652153598e-21,2.289926444065683e-13,3.094062578834065e-13,3.8590757501313325e-17,1.1903110862459137e-14,4.4683775787718415e-18,1.4973945967712066e-14,1.3871781582503593e-07,1.4503733373350279e-18,6.983371424995017e-13,1.2079168751554165e-21,5.52617689827042e-26
0.005673056382533967,0.5430845050086366,3.76,0.0,0.8422881971655372,0.9996310360833142,0.000392722206105883,1.7459498901674924e-26,5.038310860073849e-19,3.637548693879476e-05,1.4011998277786319e-05,2.2454272765514578e-07,3.4793897606477057e-08,1.4509891761308634e-08,3.25290833262426e-05,0.00030337164326744233,3.7744228278428675e-09,1.0117653226054158e-09,9.665319618326577e-10,2.341063726973455e-06,8.891377041744525e-05,5.227800781703431e-10,9.297469632233151e-06,1.8689398699219273e-06,4.0159372046354877e-19,1.3609390580232238e-13,6.437414040476454e-11,1.0584312035927236e-20,2.2996530664317655e-13,3.1068377768667445e-13,3.8752341373208147e-17,1.2201731188474733e-14,4.487086442269696e-18,1.5066603812590613e-14,1.42724479227352e-07,1.545566256116759e-18,7.485551640115569e-13,1.29476346201133e-21,5.889348948728329e-26
0.005766941101834344,0.5430844593630689,3.76,0.0,0.8422771012956257,0.9996233112430826,0.0004012867844588964,1.758780896705793e-26,5.048143658828297e-19,3.6427263970270076e-05,1.4078270728089238e-05,2.2486062203455407e-07,3.489488868747488e-08,1.4592382372468394e-08,3.329976555639353e-05,0.00030970147855552334,3.788735231168337e-09,1.0170318313912392e-09,9.803738986164221e-10,2.4152770877202647e-06,9.099886125190889e-05,5.344749616491787e-10,9.689120226540374e-06,1.8804623958442008e-06,4.1432453525485826e-19,1.407627206531441e-13,6.781096111766549e-11,1.1178158651073824e-20,2.3084635588447234e-13,3.118409912949808e-13,3.889871040368464e-17,1.2471572506057908e-14,4.50403368401362e-18,1.515045411138803e-14,1.463535664670476e-07,1.6348818969698864e-18,7.958339737408115e-13,1.3765264570156889e-21,6.230078650945156e-26
0.005860825821134721,0.5430844141219159,3.76,0.0,0.8422659788025177,0.999615566364143,0.00040987672083020644,1.771712725506537e-26,5.05802886043903e-19,3.647923564344708e-05,1.4144676430638179e-05,2.251797085724848e-07,3.499631128032718e-08,1.4675214333889498e-08,3.40751665921975e-05,0.00031603695958868673,3.803104796761296e-09,1.0223223651253209e-09,9.942946784633737e-10,2.490547386597695e-06,9.308894992439712e-05,5.462145295005818e-10,1.0089420411977505e-05,1.8920402182147902e-06,4.2723666149775845e-19,1.455163469690185e-13,7.136477364125124e-11,1.1794376538494181e-20,2.3173250400374626e-13,3.1300493074083317e-13,3.904593801852538e-17,1.2742441748342725e-14,4.5210802979385e-18,1.5234724371452803e-14,1.5000466361721726e-07,1.7277380627567704e-18,8.451354339395925e-13,1.4617868791959693e-21,6.58429284533862e-26
0.005954710540435098,0.5430843692865633,3.76,0.0,0.8422548295830921,0.9996078013778883,0.00041849212169705854,1.7847205701019075e-26,5.067972215256959e-19,3.653138643672847e-05,1.4211204681183181e-05,2.254998913940314e-07,3.509814218694464e-08,1.4758374994578959e-08,3.485530630692636e-05,0.0003223781112802148,3.817528964115353e-09,1.0276360099765467e-09,1.0082941953157462e-09,2.5668805729912223e-06,9.518406122819499e-05,5.579988225497308e-10,1.0498402397015133e-05,1.9036708309547496e-06,4.403311197965424e-19,1.5035562158921293e-13,7.503769549097224e-11,1.2433475271350361e-20,2.326236080976423e-13,3.1417538273206864e-13,3.919398322570072e-17,1.3014337501248072e-14,4.538221680899633e-18,1.5319405481833588e-14,1.536778981282853e-07,1.8242228965657655e-18,8.965078013145683e-13,1.5506281751494557e-21,6.952322864126146e-26
0.006048595259735475,0.5430843248583618,3.76,0.0,0.842243653540706,0.9996000162183356,0.0004271330881375195,1.797856862648245e-26,5.0779526611592535e-19,3.6583701326918407e-05,1.4277846261626617e-05,2.2582107768923035e-07,3.520036002566256e-08,1.4841853038902892e-08,3.564020397574507e-05,0.00032872495506201327,3.832005343949788e-09,1.0329717836845533e-09,1.0223723188527063e-09,2.6442825854414e-06,9.728421820293172e-05,5.698279333339612e-10,1.09160984246342e-05,1.915352038596486e-06,4.536089288781746e-19,1.5528141419677541e-13,7.883186521881176e-11,1.3095978028801376e-20,2.3351929854059117e-13,3.153519168773564e-13,3.934282579584811e-17,1.328726464055947e-14,4.555455161395541e-18,1.5404478642657635e-14,1.573733948887642e-07,1.9244265833281452e-18,9.499996843468077e-13,1.6431344028062563e-21,7.334509056022852e-26
0.006142479979035852,0.5430842808386651,3.76,0.0,0.8422324505847144,0.999592210821982,0.0004357997162197538,1.8110040236181782e-26,5.088007150741408e-19,3.66361658639284e-05,1.4344593306616129e-05,2.2614317820830412e-07,3.5302945083573175e-08,1.492563805059878e-08,3.6429878324303486e-05,0.00033507750910191604,3.846531809162589e-09,1.0383291303523317e-09,1.0365289480898278e-09,2.7227593525682117e-06,9.938944222728445e-05,5.817018176051182e-10,1.1342540770582931e-05,1.9270819317768172e-06,4.670711058055276e-19,1.602945321139814e-13,8.274944258389944e-11,1.3782401782555633e-20,2.344197276761648e-13,3.1653461237767825e-13,3.9492406315823577e-17,1.3561213322023465e-14,4.572774545562815e-18,1.5489947692108998e-14,1.6109127639840755e-07,2.028439317865139e-18,1.0056600448890259e-12,1.7393902284797658e-21,7.731188369313176e-26
0.006236364698336229,0.5430842372288613,3.76,0.0,0.8422212206299494,0.9995843851276418,0.0004444920974262825,1.8243177779702635e-26,5.098080976159427e-19,3.668876624518115e-05,1.4411439159586968e-05,2.2646610766312749e-07,3.5405879413848496e-08,1.5009721084196273e-08,3.7224347581142404e-05,0.00034143578854527043,3.861106318107339e-09,1.043707034193263e-09,1.0507639303182928e-09,2.8023167940902276e-06,0.00010149975312227086,5.936206279571058e-10,1.1777761740461641e-05,1.9388588610211436e-06,4.807186660553382e-19,1.6539588805722843e-13,8.679260861612439e-11,1.4493292769191988e-20,2.3532424812633133e-13,3.1772277656822814e-13,3.964273162734191e-17,1.3836196196354435e-14,4.590179705740258e-18,1.5575782090896426e-14,1.6483166295935777e-07,2.136355021985505e-18,1.063538197891184e-12,1.8394809367227055e-21,8.14271682774099e-26
0.0063302494176366055,0.5430841940303952,3.76,0.0,0.8422099635963342,0.9995765390764044,0.000453210318949937,1.8377294556664005e-26,5.108196180650171e-19,3.674148953230211e-05,1.4478378230282905e-05,2.2678978613063016e-07,3.550914672544656e-08,1.50940939204056e-08,3.802362952181332e-05,0.0003477998056360856,3.875727108572732e-09,1.0491050086374067e-09,1.065077167889732e-09,2.8829608200906646e-06,0.00010361516917640588,6.055843461562723e-10,1.222179366566274e-05,1.950681414355771e-06,4.945526235013297e-19,1.7058631466237114e-13,9.096356560588536e-11,1.522918704478525e-20,2.3623290266252006e-13,3.189163904893317e-13,3.9793757209257237e-17,1.4112206790060587e-14,4.607665904167328e-18,1.5661981256287456e-14,1.6859467275110915e-07,2.248267304128239e-18,1.1236838098561743e-12,1.9434924161769328e-21,8.569444540798634e-26
0.006424134136936982,0.5430841512447474,3.76,0.0,0.842198679408377,0.9995686726115136,0.00046195446409877665,1.8512200314622635e-26,5.118353959801005e-19,3.6794323802437615e-05,1.4545405837078218e-05,2.2711413995034149e-07,3.5612732470394635e-08,1.517874941650427e-08,3.8827741523129174e-05,0.0003541695699231963,3.890392588148139e-09,1.0545225199227234e-09,1.0794685718286908e-09,2.9646973315456026e-06,0.00010573570722140579,6.175929989669246e-10,1.2674668900341801e-05,1.962548390016459e-06,5.085739904423567e-19,1.7586667258036717e-13,9.526453719796741e-11,1.599063295975787e-20,2.371455654412564e-13,3.2011527662713626e-13,3.99454554332915e-17,1.4389243724493777e-14,4.6252299973415894e-18,1.5748537550359366e-14,1.72380421988585e-07,2.364271515221219e-18,1.1861468991274822e-12,2.051511166467615e-21,9.011729625751918e-26
0.006518018856237359,0.5430841088734636,3.76,0.0,0.8421873679944484,0.9995607856781341,0.0004707246128873769,1.8647101822860706e-26,5.128582783692223e-19,3.684725823056445e-05,1.4612518012394544e-05,2.274391022507681e-07,3.5716623693409186e-08,1.526368119678256e-08,3.963670063617784e-05,0.00036054508859710414,3.90510137029284e-09,1.0599592571994824e-09,1.0939380911615504e-09,3.0475322221851655e-06,0.00010786138278184427,6.296465560568424e-10,1.3136419820311713e-05,1.9744587596735076e-06,5.227837779512148e-19,1.812377987275806e-13,9.969776859121672e-11,1.6778181338072856e-20,2.3806236232416757e-13,3.213195072338916e-13,4.0097782880703496e-17,1.466729904630333e-14,4.642867476279168e-18,1.583545440960199e-14,1.7618902519843076e-07,2.4844643016733008e-18,1.2509778371449836e-12,2.1636242978056962e-21,9.469932622902371e-26
0.006611903575537736,0.5430840669181161,3.76,0.0,0.8421760292862454,0.9995528782231186,0.0004795208424894574,1.8784206653424103e-26,5.138801124096959e-19,3.690028301920531e-05,1.4679711387793224e-05,2.2776461246516092e-07,3.5820808998667156e-08,1.534888413099493e-08,4.045052363615491e-05,0.00036692636678519526,3.919852117752797e-09,1.0654143277347158e-09,1.1084856440702315e-09,3.1314713810894533e-06,0.00010999221022764927,6.4174522518953e-10,1.3607078824164745e-05,1.986411643419739e-06,5.37182996233277e-19,1.8670065465150227e-13,1.0426552671567175e-10,1.759241586619463e-20,2.3898246344105675e-13,3.225282333750842e-13,4.0250773805177514e-17,1.4946391982474907e-14,4.660580924440093e-18,1.5922694291025742e-14,1.8002059547699867e-07,2.6089459015204534e-18,1.3182273502017864e-12,2.2799195424947982e-21,9.944434939983957e-26
0.006705788294838113,0.5430840253803099,3.76,0.0,0.8421646632184909,0.9995449501948303,0.0004883432275035666,1.892111428302997e-26,5.149096086678779e-19,3.695338926230066e-05,1.4746983150755352e-05,2.2809061559325635e-07,3.592527811212738e-08,1.5434353045903648e-08,4.1269227047209586e-05,0.00037331340774862746,3.934643799523654e-09,1.070887869230044e-09,1.123111247606219e-09,3.2165206947792237e-06,0.00011212820289014344,6.538888541685193e-10,1.4086678336595552e-05,1.998406297501783e-06,5.517726551626723e-19,1.9225602651683476e-13,1.0897010038678877e-10,1.843389048403111e-20,2.3990653533341395e-13,3.237420601769995e-13,4.040434992914386e-17,1.5226500207499768e-14,4.6783627969213894e-18,1.601028431604467e-14,1.8387524466966275e-07,2.737815008382668e-18,1.387946520404253e-12,2.400485238864664e-21,1.0435600279413627e-25
