Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16)
2.1267163606656463e-06,0.8351421080664281,3.76,0.0,0.6845227089021465,0.9997592756239669,0.00010426898401547593,2.5688395334742704e-13,1.2686888495021618e-10,0.0006276276027992595,0.0001718209495804097,2.5122949520295976e-08,1.347937911894856e-05,1.7346039826564555e-05,0.0001243224881173805,1.508046663367974e-05,4.847677039573409e-06,2.8616019506883636e-08,8.088622831448506e-09,2.6830735979484873e-07,3.6735413878749626e-07,5.148417885008865e-08
2.160261761335428e-06,0.8351426512498704,3.76,0.0,0.6845109152964588,0.9997554287341741,0.00010678424413478746,2.6669407996037194e-13,1.2916467081525256e-10,0.0006388222008676886,0.00017407982635743357,2.5573247174559097e-08,1.3581385328370566e-05,1.7420746781074383e-05,0.00012676739733985935,1.5608523649637846e-05,4.8740517258235224e-06,2.925504150508217e-08,8.383007761683425e-09,2.825024335496153e-07,3.8639997727136685e-07,5.427256257112021e-08
2.1938071620052097e-06,0.8351431965350776,3.76,0.0,0.6844990872569316,0.9997515806153919,0.00010931848577673523,2.7672273786561723e-13,1.3146506819332393e-10,0.0006500388270909964,0.0001763253853429532,2.6024428849289942e-08,1.3683476460250644e-05,1.7495344344218207e-05,0.00012922280225449742,1.614651875700034e-05,4.900402127925861e-06,2.989878117751411e-08,8.683278491530359e-09,2.9720785564108467e-07,4.061071634090905e-07,5.7167769303666905e-08
2.2273525626749914e-06,0.8351437439151,3.76,0.0,0.6844872248016665,0.9997477312023929,0.0001118717250177512,2.869717129266943e-13,1.337700569605712e-10,0.0006612773818814803,0.0001785576628967813,2.647649050215936e-08,1.3785656493070688e-05,1.7569833460756215e-05,0.0001316886870888876,1.6694486706143117e-05,4.926728698745851e-06,3.054720953041365e-08,8.9894653349876e-09,3.124337166355004e-07,4.2648770324151226e-07,6.017231433300718e-08
2.2944433640145547e-06,0.8351448449318382,3.76,0.0,0.6844633967117191,0.9997400282334341,0.00011703526387368261,3.0813775802347857e-13,1.3839372929986683e-10,0.0006838198835961442,0.00018298251928364575,2.7383237775424448e-08,1.3990295682002095e-05,1.7718489962446045e-05,0.00013665183406197056,1.782047902058396e-05,4.9793118816973564e-06,3.1858016096198655e-08,9.619708306161792e-09,3.444873760789697e-07,4.693170104544444e-07,6.651961477809933e-08
2.354825085220162e-06,0.8351458429416395,3.76,0.0,0.6844418338932632,0.9997330904832635,0.00012174759389763197,3.2795859921624415e-13,1.4257053933003285e-10,0.0007041821497715503,0.0001869198328531309,2.820228005513793e-08,1.4174801851741935e-05,1.7851918776262908e-05,0.00014115435198150836,1.8868323292752056e-05,5.026558772608009e-06,3.305348553699282e-08,1.0207462887719619e-08,3.75217856474119e-07,5.102872797101857e-07,7.26319064458639e-08
2.413739061370777e-06,0.8351468231303297,3.76,0.0,0.6844206879812099,0.9997263163632939,0.00012640496702711712,3.4801233917443286e-13,1.4665986616606535e-10,0.0007241164809285531,0.0001907205081235373,2.900410235028121e-08,1.435513460868367e-05,1.7981778473439966e-05,0.00014557992029486707,1.9922349801080652e-05,5.072587586556294e-06,3.4234102433236667e-08,1.0799855579674838e-08,4.0697963702796296e-07,5.525450620086768e-07,7.897583453851372e-08
2.472653037521392e-06,0.8351478096404458,3.76,0.0,0.6843994362280127,0.9997195369418036,0.00013112129796065853,3.6878173925156465e-13,1.5076296143659994e-10,0.00074411649277747,0.00019448095553052937,2.9808559559543646e-08,1.4535780603943859e-05,1.811132081680345e-05,0.00015003750319219424,2.1007822195432486e-05,5.118548914474967e-06,3.542859121926557e-08,1.1411103821169225e-08,4.4055467439484613e-07,5.97124662341362e-07,8.570994671056335e-08
2.531567013672007e-06,0.8351488024347427,3.76,0.0,0.6843780787067782,0.9997127518707609,0.00013589668889310168,3.902764729401049e-13,1.5487972237127027e-10,0.0007641816724365908,0.00019820137323291225,3.06156309062991e-08,1.4716742995079776e-05,1.8240550057878137e-05,0.00015452702023000756,2.2124919180301585e-05,5.16444385609586e-06,3.663679274273493e-08,1.204136883236849e-08,4.7599983423456487e-07,6.440922839074684e-07,9.284903324085731e-08
2.590480989822622e-06,0.8351498014760667,3.76,0.0,0.6843566154880453,0.9997059608033331,0.0001407312427275534,4.1250621331859726e-13,1.590100468805951e-10,0.0007843115100028138,0.00020188195966564152,3.142529573804083e-08,1.4898023240960546e-05,1.836947036690972e-05,0.0001590483919786927,2.327381734620812e-05,5.210273403460824e-06,3.7858547357521364e-08,1.2690811101436707e-08,5.133724646464346e-07,6.935143695755264e-07,1.0040814549064127e-07
2.649394965973237e-06,0.8351508067273548,3.76,0.0,0.684335046640346,0.9996991633938924,0.00014562506257162285,4.3548063293891696e-13,1.6315383342486287e-10,0.0008045054980097243,0.0002055229135428989,3.2237533503248e-08,1.507962155788502e-05,1.8498085851183653e-05,0.00016360154000414135,2.4454691167036852e-05,5.25603847349136e-06,3.9093694933475744e-08,1.3359590365315272e-08,5.52730393941009e-07,7.454575949409253e-07,1.0840259703224526e-07
2.708308942123852e-06,0.8351518181516342,3.76,0.0,0.6843133722305832,0.9996923592980201,0.00015057825139847998,4.592094037142687e-13,1.6731098092783108e-10,0.0008247631310718331,0.00020912443386074343,3.3052323736184496e-08,1.5261537228265744e-05,1.8626400565493217e-05,0.00016818638685483527,2.566771299689308e-05,5.301739927224707e-06,4.034207487459449e-08,1.404786559579761e-08,5.941319283522841e-07,7.999888613282631e-07,1.1684796475652502e-07
2.767222918274467e-06,0.8351528357120246,3.76,0.0,0.684291592324304,0.9996855481725091,0.00015559091180071422,4.837021968074228e-13,1.7148138871509507e-10,0.0008450839056311566,0.00021268671989932994,3.386964604606316e-08,1.5443768824505505e-05,1.8754418519302727e-05,0.00017280285605130138,2.6913053066830476e-05,5.347378582872233e-06,4.160352614095832e-08,1.475579498788475e-08,6.376358497087367e-07,8.57175288760468e-07,1.2576008995684792e-07
2.826136894425082e-06,0.8351538593717361,3.76,0.0,0.684269706985925,0.9996787296753676,0.00016066314579039063,5.089686825204334e-13,1.7566495646427364e-10,0.0008654673197527947,0.00021620997122469667,3.468948010830421e-08,1.5626314389308528e-05,1.888214368311356e-05,0.00017745087207624586,2.8190879481675257e-05,5.392955226855242e-06,4.287788727232547e-08,1.5483535947914216e-08,6.833014130741892e-07,9.170842089068853e-07,1.351550793892421e-07
2.885050870575697e-06,0.8351548890940729,3.76,0.0,0.6842477162789141,0.9996719034658241,0.00016579505464034113,5.350185301868221e-13,1.798615841659746e-10,0.0008859128729651211,0.0002196943876901326,3.551180565769729e-08,1.580917157786333e-05,1.900957999368245e-05,0.00018213036036560828,2.950135821696435e-05,5.438470622569669e-06,4.4164996413847e-08,1.623124508277254e-08,7.311883443580013e-07,9.797831580120666e-07,1.4504930630837964e-07
2.943964846726312e-06,0.8351559248424304,3.76,0.0,0.6842256202659196,0.9996650692043282,0.00017098673877100426,5.61861408066325e-13,1.8407117209696593e-10,0.0009064200661505148,0.00022314016943713298,3.633660248371822e-08,1.59923377588863e-05,1.913673135740018e-05,0.0001868412473010089,3.084465311597313e-05,5.4839255159566895e-06,4.546469134382206e-08,1.6999078191129405e-08,7.813568378936399e-07,1.0453398698060826e-06,1.554594114785184e-07
3.002878822876927e-06,0.8351569665802975,3.76,0.0,0.684203419008861,0.999658226552556,0.00017623829767314197,5.895069832423777e-13,1.8829362080286967e-10,0.0009269884014756459,0.0002265475168959455,3.716385042753283e-08,1.617581008316635e-05,1.9263601652327746e-05,0.00019158346020325286,3.222092588688116e-05,5.529320638678371e-06,4.6776809502693565e-08,1.77871902553635e-08,8.338675539893718e-07,1.1138222684004072e-06,1.6640230415882614e-07
3.061792799027542e-06,0.8351580142712572,3.76,0.0,0.6841811125690004,0.999651375173412,0.00018154982984984797,6.179649215228591e-13,1.9252883108577373e-10,0.0009476173823422075,0.00022991663078570986,3.7993529379873804e-08,1.6359585534191863e-05,1.9390194729852864e-05,0.0001963569273262417,3.363033610015629e-05,5.5746567104312355e-06,4.8101188022747376e-08,1.8595735433393045e-08,8.887816164551591e-07,1.185298461174469e-06,1.778951630629692e-07
3.179620751328772e-06,0.835160127367259,3.76,0.0,0.6841361843829505,0.9996376448907925,0.00019235320284564255,6.773565436891542e-13,2.0103714082186834e-10,0.0009890553002801406,0.00023654096217614362,3.966010011218809e-08,1.672803313089039e-05,1.9642564514311394e-05,0.00020599734188077654,3.654919643393851e-05,5.665154531648571e-06,5.078607331684848e-08,2.027473759714132e-08,1.006066578197473e-06,1.3375055323921268e-06,2.0260084717433797e-07
3.297448703630002e-06,0.8351622638409949,3.76,0.0,0.6840908361866826,0.999623875684409,0.00020339762446822332,7.401135719691661e-13,2.095953125416319e-10,0.001030729870669099,0.00024301477511934463,4.133615474549606e-08,1.709765439925448e-05,1.9893871043700893e-05,0.00021576193544108903,3.9602467844083235e-05,5.755424565322551e-06,5.351803927230278e-08,2.203730118729016e-08,1.1337098882631307e-06,1.5025093372592614e-06,2.2971931737226643e-07
3.415276655931232e-06,0.8351644234045635,3.76,0.0,0.6840450684513648,0.9996100649020776,0.00021468384351167735,8.063132775866021e-13,2.1820256119586792e-10,0.00107263716248622,0.00024933968569291624,4.3021534072912e-08,1.7468422285224922e-05,2.0144144303944193e-05,0.00022565016706568522,4.2791349729362424e-05,5.845472294211051e-06,5.6295774951722055e-08,2.3884629085574626e-08,1.2722169660326906e-06,1.680860606000056e-06,2.593977955055947e-07
3.533104608232462e-06,0.8351666057716296,3.76,0.0,0.6839988816411239,0.9995962099115986,0.00022621259043680104,8.760329030548179e-13,2.268581054175658e-10,0.001114773262909552,0.0002555173144779737,4.47160796121144e-08,1.784030914941318e-05,2.0393413957939304e-05,0.0002356615102457876,4.6117007123544666e-05,5.9353031126128275e-06,5.9117967416435907e-08,2.581791036433026e-08,1.422100402412787e-06,1.873112317321088e-06,2.9178789766657495e-07
3.650932560533692e-06,0.8351688106574393,3.76,0.0,0.6839522762135734,0.9995823081008718,0.0002379845771150639,9.493496599083884e-13,2.3556116752769596e-10,0.0011571342774068995,0.00026154928647261746,4.641963360845614e-08,1.8213286955183394e-05,2.064170936651235e-05,0.00024579545276717216,4.9580570676901754e-05,6.0249223355725095e-06,6.198330269836824e-08,2.783832010552523e-08,1.5838798760033407e-06,2.079819470718309e-06,3.27045658369393e-07
3.7687605128349222e-06,0.8351710377788563,3.76,0.0,0.6839052526202846,0.9995683568780093,0.00025000049662456727,1.026340726696598e-12,2.443109735510792e-10,0.0011997163298662844,0.0002674372309840344,4.8132039039831744e-08,1.8587327426707312e-05,2.0889059609421473e-05,0.0002560514965803133,5.318313665564582e-05,6.114335208563639e-06,6.48904667590495e-08,2.9947019234508813e-08,1.7580820682698828e-06,2.301538859214273e-06,3.653315530181468e-07
3.886588465136152e-06,0.8351732868543837,3.76,0.0,0.6838578113071836,0.9995543536714517,0.0002622610231126203,1.107083247243179e-12,2.531067532462479e-10,0.0012425155627852223,0.00027318278149989254,4.985313962403885e-08,1.8962402164340647e-05,2.1135493505240596e-05,0.00026642915767933014,5.692576695904735e-05,6.203546915821468e-06,6.783814643319421e-08,3.2145154361649826e-08,1.945240577764068e-06,2.538828842638082e-06,4.068105186634618e-07
4.004416417437382e-06,0.8351755576041983,3.76,0.0,0.6838099527148549,0.9995402959300868,0.0002747668117426668,1.191654329180332e-12,2.619477401539488e-10,0.0012855281375389026,0.00027878757553908906,5.1582779829487075e-08,1.9338482702162797e-05,2.1381039628958786e-05,0.000276927965990466,6.080948915444232e-05,6.292562585526977e-06,7.08250303589888e-08,3.4433857633510116e-08,2.1458958334063553e-06,2.792249121574029e-06,4.5165197299623945e-07
4.122244369738612e-06,0.8351778497501806,3.76,0.0,0.6837616772787829,0.9995261811233644,0.0002875184986932644,1.2801310427644318e-12,2.7083317165581886e-10,0.0013287502346918834,0.0002842532544823825,5.332080488774537e-08,1.9715540537725342e-05,2.1625726328161245e-05,0.00028754746526929355,6.483529653023685e-05,6.381387293494581e-06,7.384980989188664e-08,3.6814246593228856e-08,2.3605950068760957e-06,3.0623605121198857e-06,5.000298315618338e-07
4.240072322039842e-06,0.8351801630159473,3.76,0.0,0.6837129854295793,0.9995120067414166,0.00030051670117118055,1.372590419978004e-12,2.7976228903327654e-10,0.0013721780543115658,0.00028958146338395975,5.506706080615007e-08,2.0093547168453425e-05,2.1869581739007542e-05,0.00029828721300538617,6.900414816663141e-05,6.470026067524614e-06,7.691117999936242e-08,3.928742404775329e-08,2.589891924175683e-06,3.3497247215876694e-06,5.521225232232426e-07
4.357900274341072e-06,0.8351824971268882,3.76,0.0,0.6836638775931915,0.9994977702951742,0.00031376201743524713,1.4691094539186792e-12,2.8873433752578646e-10,0.0014158078162797884,0.00029477385076498035,5.682139438031777e-08,2.0472474137238182e-05,2.2112633801996157e-05,0.00030914678033401745,7.331696902359987e-05,6.5584838924215755e-06,8.000784013699473e-08,4.185447794362023e-08,2.834346976427972e-06,3.654904125272441e-06,6.081130039002213e-07
4.4757282266423024e-06,0.8351848518101997,3.76,0.0,0.6836143541910839,0.9994834693164854,0.0003272550268468613,1.5697650984748036e-12,2.9774856639268207e-10,0.0014596357606199261,0.0002998320683898684,5.858365320730693e-08,2.0852293072229472e-05,2.235491027685003e-05,0.0003201257519550072,7.777465004575495e-05,6.646765714527437e-06,8.313849510578782e-08,4.451648125234683e-08,3.0945270299555835e-06,3.978461544414469e-06,6.681887685892696e-07
4.5935561789435325e-06,0.8351872267949242,3.76,0.0,0.6835644156403796,0.999469101358231,0.0003409962899517618,1.6746342682900657e-12,3.06804228979706e-10,0.0015036581478442893,0.0003047577710260027,6.035368569963464e-08,2.1232975716151232e-05,2.2596438756344748e-05,0.00033122372605855346,8.237804828386596e-05,6.734876445437394e-06,8.630185588989557e-08,4.727449186336921e-08,3.371005335687333e-06,4.3209600254764196e-06,7.325418616674676e-07
4.7113841312447625e-06,0.8351896218119857,3.76,0.0,0.6835140623539782,0.9994546639944408,0.0003549863485837775,1.7837938390213364e-12,3.15900582787762e-10,0.0015478712593112128,0.0003095526161875449,6.213134109969888e-08,2.1614493953141854e-05,2.2837246679428042e-05,0.0003424403142575077,8.712798703279012e-05,6.822820965479773e-06,8.949664047415113e-08,5.0129552484057474e-08,3.664361437936928e-06,4.682962620852039e-06,8.013688854970518e-07
4.8292120835459925e-06,0.8351920365942325,3.76,0.0,0.6834632947406526,0.9994401548204075,0.0003692257259834352,1.89732064789188e-12,3.2503688954200576e-10,0.0015922713975838076,0.0003142182638642369,6.391646949426369e-08,2.1996819839079465e-05,2.3077361343857664e-05,0.0003537751415255901,9.202525598548239e-05,6.9106041273556435e-06,9.272157464097661e-08,5.308269054856981e-08,3.975181082602884e-06,5.0650321711240926e-06,8.748710073536991e-07
4.9470400358472226e-06,0.8351944708764737,3.76,0.0,0.68341211320513,0.9994255714527988,0.0003837149269333367,2.0152914945391794e-12,3.3421241526179473e-10,0.0016368548867923523,0.0003187563762360006,6.570892182909448e-08,2.237992563309241e-05,2.3316809918238086e-05,0.0003652278461412898,9.707061140269348e-05,6.998230759735424e-06,9.597539274625059e-08,5.6134918135868426e-08,4.304056124843354e-06,5.467731088993296e-06,9.532539646968625e-07
5.182695940449683e-06,0.8351993968902401,3.76,0.0,0.6833085099664171,0.9993961727110541,0.00041344472733108876,2.2648723196919016e-12,3.52678209582384e-10,0.0017265573246169823,0.0003274566528959704,6.931520648831168e-08,2.3148367161298207e-05,2.3793816890856375e-05,0.0003884855067681075,0.00010760844067733717,7.173033649119088e-06,1.0256466555921588e-07,6.254061298686122e-08,5.018369810602791e-06,6.337263259897776e-06,1.1255082025095195e-06
5.394786254591896e-06,0.8352038943738673,3.76,0.0,0.6832138554164789,0.9993694366333457,0.0004410606362369695,2.5054634029851963e-12,3.6942428052842173e-10,0.0018078801573166835,0.00033486744013203735,7.258443336687378e-08,2.3842358652339354e-05,2.4221115433161176e-05,0.0004098171838005815,0.00011760585191573148,7.32986897771696e-06,1.0858129899209432e-07,6.86544608445569e-08,5.729060871267801e-06,7.196020481360995e-06,1.2993870957042146e-06
5.60687656873411e-06,0.8352084510073116,3.76,0.0,0.6831178658715055,0.9993424240911991,0.00046949299866311744,2.761645991322569e-12,3.862862100434881e-10,0.0018897409053077483,0.0003418909303991906,7.587511258527199e-08,2.4538457743892372e-05,2.4646673587519262e-05,0.0004315257612240099,0.00012809331778146395,7.486271468654069e-06,1.1467230240624294e-07,7.51043897887481e-08,6.507725324388087e-06,8.130321495800625e-06,1.4924886184850957e-06
5.818966882876324e-06,0.8352130653205528,3.76,0.0,0.6830205435480137,0.9993151219718013,0.0004987441157885835,3.0338668404834923e-12,4.0325988253044103e-10,0.0019721189604829693,0.00034853685458281503,7.918640793183033e-08,2.523651342545739e-05,2.50706464630333e-05,0.00045360960499784013,0.0001390740677181968,7.642268795989782e-06,1.208306987169479e-07,8.189573920070848e-08,7.358023452812476e-06,9.14340305396063e-06,1.7061779887510415e-06
6.0310571970185375e-06,0.8352177358674484,3.76,0.0,0.6829218906192215,0.9992875173947442,0.0005288161120091185,3.322572481530978e-12,4.203412334230829e-10,0.0020549939715036737,0.0003548149397134153,8.251749344206209e-08,2.593637877900367e-05,2.549318854047436e-05,0.00047606721792326976,0.0001505509987936677,7.797888592027122e-06,1.2704965506084016e-07,8.903368351539464e-08,8.28367217926107e-06,1.023848088515335e-05,1.9418682687570167e-06
6.243147511160751e-06,0.8352224612268124,3.76,0.0,0.6828219092134231,0.9992595977136094,0.0005597109402381131,3.6282092861220786e-12,4.3752625062102625e-10,0.002138345851030428,0.00036073490182676515,8.586755369212622e-08,2.663791136351096e-05,2.5914453792145814e-05,0.0004988972392901025,0.0001625266812372563,7.953158483168791e-06,1.3332249357472874e-07,9.652323204865387e-08,9.288443275207434e-06,1.141874599215902e-05,2.2010202045877763e-06
6.455237825302965e-06,0.8352272400030701,3.76,0.0,0.6827206014118858,0.9992313505174003,0.0005914303876463436,3.9512235414571786e-12,4.5481097591886123e-10,0.002222154782887446,0.00036630643860320876,8.923578408987623e-08,2.7340973560006615e-05,2.633459578193134e-05,0.0005220984446147219,0.00017500336437855672,8.108106120101414e-06,1.396427012506726e-07,1.0436922912942273e-07,1.0376161568944096e-05,1.268736104119021e-05,2.4851420180038242e-06
6.667328139445179e-06,0.8352320708271902,3.76,0.0,0.6826179692463447,0.9992027636318156,0.0006239760817827711,4.292061534363654e-12,4.721915064169389e-10,0.0023064012291119577,0.0003715392218382079,9.262139116144367e-08,2.8045432882977985e-05,2.6753767746363137e-05,0.0005456697454499536,0.00018798298294804116,8.262759202824783e-06,1.4600393917091434e-07,1.1257635443267563e-07,1.1550703156130284e-05,1.404745685109983e-05,2.7957891539474185e-06
6.8794184535873924e-06,0.8352369523574471,3.76,0.0,0.6825140146961272,0.9991738251203459,0.000657349497046854,4.651169644448353e-12,4.896639959064796e-10,0.0023910659368460495,0.0003764428897753774,9.602359283164685e-08,2.8751162262393558e-05,2.7172122658027564e-05,0.000569610189254678,0.00020146716372575966,8.417145500909855e-06,1.5240005085477717e-07,1.2114912357487196e-07,1.2815993615079519e-05,1.5502128988090674e-05,3.1345639845724293e-06
7.091508767729606e-06,0.8352418832802496,3.76,0.0,0.6824087396849698,0.9991445232851927,0.0006915519614651757,5.028994445809379e-12,5.072246562225054e-10,0.0024761299450320328,0.00038102703935173274,9.944161869667896e-08,2.945804029472626e-05,2.758981327221809e-05,0.0005939189593048939,0.0002154572325017548,8.571292869152127e-06,1.5882506958976906e-07,1.3009188901564676e-07,1.4176006229791767e-05,1.7054434469973507e-05,3.5031154729602425e-06
7.30359908187182e-06,0.8352468623109105,3.76,0.0,0.6823021460775703,0.9991148466679938,0.0007265846637359121,5.425982816902915e-12,5.248697585555075e-10,0.0025615745908780913,0.0003853012183965687,1.0287471028766656e-07,3.016595146030802e-05,2.8006992157044228e-05,0.0006185953746312851,0.00022995422131917782,8.72522925867523e-06,1.6527322516022753e-07,1.394088411558448e-07,1.5634760223536344e-05,1.8707388584455177e-05,3.9031387988969785e-06
7.515689396014034e-06,0.8352518881944169,3.76,0.0,0.6821942356759249,0.9990847840503534,0.0007624486605012222,5.84258205808874e-12,5.42595634714928e-10,0.002647381516060643,0.00038927491782405396,1.0632212132374029e-07,3.0874786307455294e-05,2.842381170796727e-05,0.0006436388899690241,0.0002449588759705782,8.878982723662229e-06,1.717389497594774e-07,1.491040096439986e-07,1.7196319005595065e-05,2.0463961825427335e-05,4.336374949229297e-06
7.727779710156248e-06,0.8352569597061624,3.76,0.0,0.6820850102154905,0.9990543244541675,0.0007991448838104495,6.279240016413455e-12,5.603986783396824e-10,0.002733532672631131,0.0003929575638545843,1.0978311795335283e-07,3.158444160573816e-05,2.8840424147934834e-05,0.0006690490957073979,0.0002604716637215752,9.032581424003413e-06,1.7821688282357573e-07,1.5918126496713005e-07,1.8864788433464394e-05,2.2327076951104683e-05,4.80461027497716e-06
7.939870024298463e-06,0.8352620756526535,3.76,0.0,0.681974471361219,0.9990234571417422,0.0008366741487374807,6.736405217119236e-12,5.782753460484179e-10,0.0028200103285982887,0.0003963585102995584,1.1325697898260156e-07,3.2294820469716465e-05,2.925698151361584e-05,0.0006948257178271544,0.000276492781234143,9.186053624143618e-06,1.847018752772336e-07,1.696443202370958e-07,2.064431509291841e-05,2.4299606167340273e-05,5.309676017534018e-06
8.151960338440677e-06,0.8352672348721812,3.76,0.0,0.6818626207035006,0.9989921716157002,0.0008750371611172803,7.214527001310018e-12,5.962221585230084e-10,0.0029067970731606165,0.00039948703094331515,1.1674299608950843e-07,3.300583245311878e-05,2.9673635628665728e-05,0.0007209686178139448,0.00029302216266195567,9.339427688333933e-06,1.9118899309644188e-07,1.8049673313152592e-07,2.253908459820268e-05,2.6384368439010875e-05,5.85344780634181e-06
8.364050652582892e-06,0.8352724362354594,3.76,0.0,0.6817494597540572,0.9989604576186741,0.000914234525366725,7.71405566917759e-12,6.142357015221175e-10,0.002993875821565906,0.0004023523120548316,1.202404740233862e-07,3.3717393613667555e-05,3.0090538065195797e-05,0.0007474777925367517,0.00031005948789021955,9.492732072470691e-06,1.9767351976204222e-07,1.9174190807538803e-07,2.4553319914411938e-05,2.858412693192041e-05,6.4378451304918225e-06
8.576140966725106e-06,0.835277678646224,3.76,0.0,0.6816349899418239,0.998928305132782,0.0009542667523554695,8.235442628164414e-12,6.323126268202673e-10,0.0030812298195762567,0.0004049634450594614,1.2374873078836107e-07,3.442942654973528e-05,3.0507840093882905e-05,0.0007743533740810784,0.00032760419089231373,9.645995312754834e-06,2.0415095813019309e-07,2.033830986138689e-07,2.669127970409496e-05,3.090158658730016e-05,7.064830786633027e-06
8.788231280867321e-06,0.8352829610417892,3.76,0.0,0.6815192126088548,0.9988957043788882,0.0009951342672939532,8.779140545403067e-12,6.504496530665784e-10,0.0031688426475193422,0.00040732941939864304,1.27267097810218e-07,3.514186041032208e-05,3.0925692623670894e-05,0.0008015956295275927,0.0003456554681769266,9.799246011436512e-06,2.1061703180099977e-07,2.1542340989386237e-07,2.895725670001391e-05,3.333939183060145e-05,7.736410305486546e-06
