Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002)
4.713111818275762e-05,0.936441326911849,3.76,0.0,0.02706043540343494,0.3836676547575611,0.6156427380213066,3.816720411746759e-05,0.00011956097457711111,0.01776315464733095,0.0005542652507545871,1.6459186252553386e-07,0.027544596353656952,0.07148675463325722,0.3688624669524129,0.0031489291780423014,0.010014959275883537,1.2271905831005281e-06,9.275028420871322e-06,0.0031918032655754267,0.00011301237605226707,0.0009054254053463159,0.33227165030509803,1.676135867649346e-05,1.740382333215276e-09,0.00013751741785036632,0.030202112315119763,0.0001979253214648268,0.0001384180434320458,0.00032764325443890063,3.674550148291311e-12,2.3226477116409798e-10,1.2625648238338026e-11,4.83415950379369e-06,0.12024575969138719,0.0005222358184758985,0.0008420240124106083,5.929487983499973e-08,7.928991653612826e-10,3.62971620055207e-08,6.620052562917226e-08,0.00028152318492746125,1.6156414149083602e-07,4.601650682210449e-10,2.1070806070941077e-05,0.00012504251353423113,1.040399590226764e-09,1.2055402424365661e-07,8.483992262029085e-05,3.8356569576481876e-05,0.002410692470617791,6.295829205978991e-10
4.7192552916284296e-05,0.9366645560539154,3.76,0.0,0.025979200755299886,0.3793844828538912,0.619797819427743,3.987078676265522e-05,0.00012159203284132,0.017211522835187655,0.0005387871989630172,1.5766655225167058e-07,0.028031753760581445,0.07268304545798956,0.3677879424994631,0.0030705983810713606,0.010258228528637569,1.1773292965014792e-06,8.715889740221409e-06,0.0030257336954433176,0.00010463000773682192,0.0008899691834801255,0.3344875945874861,1.609435182161633e-05,1.7047824935038692e-09,0.00013311793780596072,0.029817522700037086,0.00019758176892785816,0.00013779155755590074,0.0003270231109484383,3.627058852031891e-12,2.2311260825592867e-10,1.2459235348214886e-11,4.769553098152587e-06,0.12104787025869494,0.0005204520490818258,0.0008321598909838887,5.977880885386834e-08,8.030099225400979e-10,3.5139288703903186e-08,6.768842938904768e-08,0.0002754537484717147,1.6131427927779972e-07,4.713164326421374e-10,2.0975279565482128e-05,0.00012194254652219872,1.0451927296698937e-09,1.2180238792584875e-07,8.361569607144487e-05,3.765477348207188e-05,0.0023735074738468202,6.128054512540611e-10
4.725398764981097e-05,0.936883524979725,3.76,0.0,0.024922812931016322,0.3751013722234464,0.623953531317843,4.162687904751729e-05,0.00012358197612560203,0.016663585500446804,0.0005235633233217518,1.5089225383798485e-07,0.02852851811511395,0.07389483998657921,0.3666461145701576,0.0029925337715977227,0.010508654014542634,1.1289030443498514e-06,8.177947699253882e-06,0.0028648989946046255,9.670531229611451e-05,0.0008742199051220343,0.3366941323304368,1.5450633518935817e-05,1.6684464958023693e-09,0.00012873761820240184,0.02942164359194114,0.0001971351448976989,0.0001370990846094655,0.00032620565314783084,3.5775907124350707e-12,2.1408982384806518e-10,1.2286054766620832e-11,4.702387127772323e-06,0.1218459255714752,0.0005184507689869562,0.0008220512230614887,6.02434859024372e-08,8.128596975515566e-10,3.3988173677145056e-08,6.920019431413576e-08,0.0002693740823128661,1.6097005318421913e-07,4.827200123428552e-10,2.0873501724597884e-05,0.00011884375160236276,1.0494840288628638e-09,1.2301088443815357e-07,8.234219316116166e-05,3.6929700615485046e-05,0.002335513579513156,5.960490710157211e-10
4.7315422383337647e-05,0.9370981553788769,3.76,0.0,0.02389145971338052,0.37081960178639095,0.6281086015688652,4.343456135526634e-05,0.000125524976107248,0.016119869484176735,0.0005086019599185325,1.4427286124696422e-07,0.029034983784088628,0.0751219089618529,0.3654367843866294,0.0029147766376001216,0.010766400620226959,1.0819078421236704e-06,7.661312364804163e-06,0.0027093312463877307,8.922697757328322e-05,0.0008581901606332779,0.33889013991251365,1.4830394888817767e-05,1.6314239181858192e-09,0.00012438265081338225,0.029014683709225553,0.00019658284294565598,0.00013634018217481553,0.0003251868290905298,3.526186179976599e-12,2.0520515927935374e-10,1.210625273093543e-11,4.632719305248226e-06,0.1226396796183504,0.0005162270881854695,0.0008117015460626281,6.068723701112257e-08,8.224202017200537e-10,3.284534313695919e-08,7.073550745715671e-08,0.0002632891501138031,1.6052998857196935e-07,4.943788012476128e-10,2.0765283018111153e-05,0.00011574930004924414,1.0532511933798703e-09,1.241756672805092e-07,8.10207713086678e-05,3.61826062852014e-05,0.0022967509808974225,5.793327870678553e-10
4.737685711686432e-05,0.9373083722922292,3.76,0.0,0.022885306814002377,0.3665404809907315,0.6322617187853533,4.529260598660938e-05,0.00012741504353063458,0.015580901665855233,0.0004939110210686768,1.3781199560883664e-07,0.02955123562269176,0.07636399302660915,0.3641598460669269,0.002837369751086793,0.011031630143584163,1.0363371017114822e-06,7.16603119968795e-06,0.002559052714511133,8.218301096887266e-05,0.000841893576563949,0.3410744668781087,1.4233776801169966e-05,1.5937682271073384e-09,0.00012005918586310783,0.02859687759684326,0.0001959223832365539,0.00013551452939574202,0.0003239630023996516,3.472892099111249e-12,1.9646714706342243e-10,1.1919997581855714e-11,4.5606157539167055e-06,0.12342889408306967,0.000513776270821429,0.0008011147348101991,6.110833577359854e-08,8.316621990540135e-10,3.171230773991336e-08,7.229400901946297e-08,0.0002572039769100211,1.5999282568922073e-07,5.062956053377601e-10,2.065043542481099e-05,0.00011266237249702883,1.0564720451558692e-09,1.2529276696165554e-07,7.965296913241528e-05,3.5414848837510925e-05,0.0022572619698638177,5.62675544418454e-10
4.7438291850391e-05,0.9375141043780802,3.76,0.0,0.02190449695803722,0.36226534892022855,0.6364115326822627,4.71994557884294e-05,0.00012924604910860362,0.01504720696590595,0.0004794979659286284,1.3151298769567083e-07,0.030077348001737086,0.07762080163946766,0.3628152919129314,0.002760357301271531,0.011304500479693029,9.921817098804266e-07,6.692089064945298e-06,0.0024140756832198417,7.556079320679442e-05,0.0008253448145298054,0.3432459372559937,1.3660869596842383e-05,1.5555365867564117e-09,0.00011577330400968635,0.02816848616753389,0.0001951514450060703,0.00013462193149835078,0.00032253098967811546,3.4177617899519507e-12,1.8788408411336128e-10,1.1727480004403446e-11,4.486151089915456e-06,0.1242133393161631,0.0005110937697199347,0.0007902950177782336,6.150500786306374e-08,8.405555759375253e-10,3.059055617453571e-08,7.387529116865744e-08,0.00025112363673112596,1.5935753212804752e-07,5.184730227605163e-10,2.0528773603286266e-05,0.00010958614901038914,1.059124617225208e-09,1.2635810111127238e-07,7.824050639353053e-05,3.462788504829604e-05,0.0022170908512266414,5.460961697040282e-10
4.749972658391767e-05,0.937715284167512,3.76,0.0,0.020949148987466484,0.35799557331047765,0.6405566545951475,4.915320265756052e-05,0.0001310117463182179,0.014519306283885288,0.00046536977193744244,1.253788618355462e-07,0.030613383788224813,0.07889201204544159,0.3614032176384652,0.0026837848213468658,0.01158516476931575,9.494301461887529e-07,6.2394091222773895e-06,0.002274402331441423,6.934713499899118e-05,0.0008085595610625593,0.3454033510382622,1.3111713040520576e-05,1.5167896719735473e-09,0.00011153098919857548,0.027729797189513745,0.00019426788326336376,0.00013366232392622446,0.0003208880967325344,3.3608550334092532e-12,1.7946399606415073e-10,1.1528912926297213e-11,4.409408375474224e-06,0.1249927953036172,0.0005081752618304083,0.0007792469934156959,6.187543606686353e-08,8.49069419700113e-10,2.9481547635394453e-08,7.547889707354548e-08,0.00024505323983275897,1.586233173440105e-07,5.309134245126713e-10,2.0400116149733167e-05,0.00010652379849239804,1.0611872541331067e-09,1.2736748575740176e-07,7.678528259669709e-05,3.3823264364478135e-05,0.002176283847011697,5.296133039192566e-10
4.756116131744435e-05,0.9379118483270616,3.76,0.0,0.020019357004269666,0.3537325494575805,0.6446956581430439,5.1151567018871924e-05,0.0001327057976016433,0.013997714358019843,0.00045153290603635986,1.1941232026880176e-07,0.031159393269688963,0.08017726828101314,0.35992382752284346,0.0026076990978436843,0.011873770511107854,9.080685841984528e-07,5.807853382528593e-06,0.0021400246574273443,6.352833782852966e-05,0.0007915545094722888,0.347545485858496,1.2586296497767349e-05,1.4775914208002985e-09,0.00010733809960269798,0.027281125689907967,0.000193269740572431,0.000132635775477943,0.000319032154073409,3.3022380355838853e-12,1.7121459667720128e-10,1.1324531369977625e-11,4.330479049663519e-06,0.12576705262453058,0.0005050166876850564,0.0007679756467111414,6.221776619863639e-08,8.571721120566755e-10,2.8386704672070086e-08,7.710432014734827e-08,0.00023899791923873763,1.577896452488981e-07,5.436189339972968e-10,2.026428697222618e-05,0.00010347846765647286,1.0626387205945314e-09,1.283166485045008e-07,7.52893740050879e-05,3.300262224279838e-05,0.0021348889824377624,5.132453377059244e-10
4.7622596050971024e-05,0.9381037379117445,3.76,0.0,0.019115189557824014,0.349477699007866,0.6488270800607224,5.3191879295082214e-05,0.00013432180357054828,0.013482937566703691,0.0004379932991719567,1.1361572889517192e-07,0.03171541307960236,0.08147618024269143,0.35837743941753525,0.00253214805213048,0.012170458592533497,8.680810200281255e-07,5.397223929873719e-06,0.0020109244528203783,5.809025842094125e-05,0.0007743473433871073,0.3496710988749404,1.2084559419835764e-05,1.438008714592552e-09,0.00010320033886122389,0.026822814219206383,0.00019215528342399218,0.00013154249152976416,0.00031696155127806827,3.2419833686871113e-12,1.631432631015773e-10,1.1114592203061304e-11,4.24946282254165e-06,0.12653591338916365,0.0005016142934816811,0.0007564863659551839,6.25301142494874e-08,8.648314420590019e-10,2.7307406998738607e-08,7.875100336086097e-08,0.00023296281644943464,1.5685624393580226e-07,5.565914050441489e-10,2.0121116771651704e-05,0.00010045327030999087,1.0634583178894165e-09,1.2920124461512412e-07,7.375502962295158e-05,3.216767259950591e-05,0.0020929559618568143,4.970103545882142e-10
4.76840307844977e-05,0.938290898606968,3.76,0.0,0.018236688872106853,0.3452324686538864,0.6529494211785676,5.527106236228003e-05,0.0001358533341870497,0.012975471699192822,0.0004247563223609219,1.0799110491569119e-07,0.032281465066147985,0.08278832283270152,0.3567644895856616,0.0024571806209842694,0.01247536230677745,8.294494105006021e-07,5.0072651355087675e-06,0.0018870733177880881,5.301837497524946e-05,0.0007569567013675961,0.35177892882828643,1.1606392045580418e-05,1.3981110843606841e-09,9.912322845956785e-05,0.026355233049807428,0.00019092301206151958,0.00013038281664529158,0.0003146752692179765,3.180169844978312e-12,1.5525699677329818e-10,1.0899373647877357e-11,4.166467478444593e-06,0.12729919215390711,0.0004979646736299355,0.0007447849591836576,6.281057419455061e-08,8.720147304981031e-10,2.6244983314682073e-08,8.041833886851619e-08,0.00022695306684767608,1.5582311778887993e-07,5.698324008628271e-10,1.9970444604379375e-05,9.745127610039579e-05,1.0636260048732754e-09,1.300168745646822e-07,7.218466535210353e-05,3.132019916541684e-05,0.0020505360314787315,4.809260590751176e-10
4.7739322044671703e-05,0.9384552590697323,3.76,0.0,0.01746799644697295,0.34142120127569536,0.6566504970101185,5.717267748267121e-05,0.0001371541725274582,0.012525402718797379,0.0004131057635506924,1.0307735289858385e-07,0.03279949461813543,0.0839801832008829,0.35525638410520655,0.0023902500762736758,0.012756903237429538,7.958238670510985e-07,4.673719408655932e-06,0.001780063614532627,4.875452406708241e-05,0.000741164397281108,0.3536597157647286,1.119606391773376e-05,1.3619932650452258e-09,9.551008004185345e-05,0.025926812824757235,0.00018971220930249122,0.00012928274345433747,0.00031243286724726827,3.1232748845668093e-12,1.4832304721327396e-10,1.070140974638075e-11,4.090174920110423e-06,0.1279812278920391,0.000494466138280792,0.0007340774766492827,6.303413765550759e-08,8.780453986152537e-10,2.530428206507785e-08,8.193605506877008e-08,0.0002215701967224263,1.5480827212729455e-07,5.819799259032969e-10,1.9828300482205257e-05,9.477181274188953e-05,1.0632036087919358e-09,1.306883105797859e-07,7.074266613056542e-05,3.054828827942708e-05,0.0020119852685096373,4.665933143291276e-10
4.779461330484571e-05,0.938615716519908,3.76,0.0,0.01672009864875977,0.33762000404951426,0.6603418339666223,5.910009491028009e-05,0.00013837671943132398,0.012081988663044172,0.0004017073012450135,9.830519462070891e-08,0.03332564781413068,0.08518202639078824,0.3536953107618574,0.002323869395581935,0.013045284095493747,7.632647833118281e-07,4.356401374919983e-06,0.0016772395634705006,4.476430042870963e-05,0.0007252541732330476,0.35552412308026493,1.0804552225284455e-05,1.3257321495297886e-09,9.195407255773145e-05,0.025491515566906507,0.0001884042685555382,0.00012812973770431167,0.00031001559145085495,3.065251875093225e-12,1.4154885065237829e-10,1.0499643238097676e-11,4.012462326214918e-06,0.12865848692869222,0.000490763008975431,0.0007232080875542918,6.322891530943338e-08,8.836395542641568e-10,2.4379164310002527e-08,8.346945110360853e-08,0.00021621570892291634,1.537132916432875e-07,5.94346652723219e-10,1.9679855390099294e-05,9.211573874798784e-05,1.0622241583378383e-09,1.3129704937739628e-07,6.927555775292259e-05,2.9769105545915573e-05,0.0019731219712939853,4.5240887059003297e-10
4.784990456501971e-05,0.9387722419301585,3.76,0.0,0.01599296886723666,0.3338299776692177,0.6640222696978693,6.105016952850143e-05,0.00013951636311990904,0.011645559991262235,0.00039056360936993203,9.367533630975569e-08,0.03385990530628838,0.08639346701157481,0.35208185118592766,0.0022580757317464933,0.013340582038585654,7.317553620493505e-07,4.055013986773159e-06,0.0015785596966996357,4.1036608519703944e-05,0.000709241428856396,0.35737120259124217,1.0431679376432795e-05,1.289382376055392e-09,8.845874302599613e-05,0.02504966867759365,0.00018699867474110754,0.00012692434575519704,0.0003074240379071992,3.006170442136218e-12,1.3493860028817134e-10,1.0294318411756071e-11,3.933423894504684e-06,0.12933086333468774,0.0004868537096050419,0.0007121819604445444,6.339350927967138e-08,8.887730013221958e-10,2.3470467983594085e-08,8.501797824850082e-08,0.0002108932735453949,1.5253878498932098e-07,6.069330278186865e-10,1.9525016144615464e-05,8.948515651536489e-05,1.0606749390941284e-09,1.3183985377041132e-07,6.778541560156726e-05,2.8984056713505547e-05,0.001933986083907079,4.383846075295111e-10
4.790519582519372e-05,0.9389248098773009,3.76,0.0,0.015286561668200152,0.33005223531240135,0.6676906218703706,6.30194596751993e-05,0.00014056856329174562,0.011216434626603813,0.00037967694565251605,8.918823424408998e-08,0.034402235161115624,0.08761409515585085,0.3504166750815567,0.0021929064948550563,0.01364286654601987,7.012778435112449e-07,3.769229142694723e-06,0.0014839762183305476,3.756027936825414e-05,0.0006931420541860941,0.3592000003686102,1.0077238677027863e-05,1.2529992947694937e-09,8.502744276540981e-05,0.024601617410241118,0.00018549512499383035,0.00012566720849174577,0.0003046592541804568,2.9461037074835404e-12,1.2849616522242943e-10,1.008569140275071e-11,3.85315826704381e-06,0.12999826137791592,0.0004827370119408145,0.00070100457691832,6.35265329855141e-08,8.934216510049394e-10,2.2578982515488735e-08,8.658105489188281e-08,0.00020560651828985458,1.5128555779561884e-07,6.197392502341685e-10,1.936369942184281e-05,8.688211155550111e-05,1.0585440104878711e-09,1.3231350852412614e-07,6.62744010581719e-05,2.8194567041942743e-05,0.0018946181454142282,4.2453200923516145e-10
4.796048708536772e-05,0.9390733986497655,3.76,0.0,0.014600812522323266,0.3262879015446871,0.6713456892776126,6.500422452020304e-05,0.0001415288757144322,0.010794916683896276,0.000369049148422243,8.484409255223506e-08,0.034952592191613015,0.0888434762128192,0.34870054216074053,0.0021283992281224983,0.01395219873200009,6.718136303250412e-07,3.4986896061156368e-06,0.001393435156804809,3.43241123233399e-05,0.0006769724004199955,0.3610095584888834,9.740995528633112e-06,1.2166386819727196e-09,8.166332397409264e-05,0.02414772458775431,0.00018389354410833138,0.0001243590614659312,0.00030172274987624105,2.885128098123473e-12,1.222250736094934e-10,9.8740295038646e-12,3.7717682614914824e-06,0.1306605959303848,0.00047841206170278784,0.000689681739205782,6.362661842945528e-08,8.975616401204598e-10,2.1705446178958846e-08,8.815806704187987e-08,0.00020035901853929138,1.4995461456008886e-07,6.327652582237831e-10,1.9195832857181602e-05,8.430858680088052e-05,1.055820293850925e-09,1.3271483675668452e-07,6.474475416007754e-05,2.740207417168093e-05,0.0018550591816394002,4.1086213118166824e-10
4.8015778345541726e-05,0.9392179903647344,3.76,0.0,0.013935637587135096,0.322538111139049,0.6749862530974295,6.70004241792901e-05,0.00014239297741435873,0.010381295237719424,0.0003586816337967517,8.06428622429058e-08,0.03551091729960621,0.0900811507808631,0.3469343037757195,0.002064591465676423,0.014268630649601958,6.433433614237941e-07,3.2430113181443737e-06,0.0013068765525281413,3.131691673029151e-05,0.0006607492386560693,0.3627989169188489,9.42268873046789e-06,1.1803564608399452e-09,7.836932640440095e-05,0.023688370216869137,0.0001821940921671833,0.00012300073410377067,0.000298616504109358,2.8233231056104707e-12,1.1612849406801858e-10,9.659610296219823e-12,3.6893605344426717e-06,0.13131779283430217,0.00047387840594967747,0.000678219576715794,6.369242352606793e-08,9.011694505007449e-10,2.0850542271164752e-08,8.974836903931304e-08,0.00019515428791480602,1.48547160881579e-07,6.460107165696138e-10,1.9021356167924363e-05,8.176649696923354e-05,1.0524936603346606e-09,1.3304071644004284e-07,6.319878528593071e-05,2.6608020776757603e-05,0.0018153505950248986,3.973855658048051e-10
4.807106960571573e-05,0.9393585710651461,3.76,0.0,0.013290933555097952,0.31880400782381746,0.6786110782917879,6.900372244698204e-05,0.00014315669176560356,0.009975843147188763,0.00034857538948149816,7.658424159575216e-08,0.03607713679887305,0.09132663465193715,0.3451189042299061,0.002001520587317297,0.014592204626131236,6.158469970143282e-07,3.0017860140996302e-06,0.001224234685486865,2.852755258159046e-05,0.0006444896957642962,0.36456711552305066,9.122031754395691e-06,1.1442083928857008e-09,7.514816451000574e-05,0.023223951006040595,0.00018039716473747337,0.0001215931487107402,0.000295342969941597,2.7607710342714478e-12,1.1020922052142744e-10,9.442720769398854e-12,3.6060452398996893e-06,0.1319697892150867,0.00046913602700838114,0.0006666245514528514,6.372264050010452e-08,9.042220463614404e-10,2.0014896601552387e-08,9.135128443282104e-08,0.00018999576934349818,1.4706460292974152e-07,6.594750034846764e-10,1.8840222290282043e-05,7.925768264398045e-05,1.0485550205134057e-09,1.332880993151851e-07,6.1638865544043e-05,2.581384701449726e-05,0.0017755340386851678,3.8411241135233883e-10
