Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290),C3H5(167)
2.5127437760837407e-11,0.7098797164756318,3.76,0.0,0.7938487325698423,0.9999999998836755,1.6407211744984642e-20,2.550585584539175e-33,7.785520852609438e-23,1.3189892381403915e-10,1.1632414439342183e-10,1.762285020076167e-17,2.5739220527267137e-16,1.5573434522205188e-11,7.108793903506542e-16,1.650642779445088e-17,2.652035792178878e-16,2.391198173478756e-18,1.1360293687018683e-23,4.491406732872486e-26,1.6006064188948302e-24,4.664285299797833e-24,1.154812951813104e-23,9.977027702169165e-18,7.341659588992843e-37,6.553179503529046e-36,2.626066920455157e-39,4.4005676231239656e-54,1.5035749563243284e-16,2.4808825752275147e-19,7.002604845722072e-29,2.149778580847377e-31,1.6862738461621394e-27,3.1359186086354167e-22,2.1838107533598752e-23,1.7503249356595613e-45,4.310961980559978e-42,4.468778874133628e-50,3.5053766888543174e-54,5.708556273910898e-39,9.649589153500161e-27,6.019794139111104e-55,8.372886109451078e-58,2.110559069120089e-46,6.859932818442292e-27,3.4971194912018007e-56,1.943622838596389e-56,4.357031923211792e-48,1.2545143050280762e-23,4.3712628592634204e-35,4.5945902710340564e-55,5.5737233699305836e-61,6.6862378362522805e-46,7.85885028191461e-37,9.346229026462864e-67,6.466796589069205e-57,3.2950495766782225e-68,4.783210042634132e-56
3.769117794208514e-11,0.7098797164766271,3.76,0.0,0.7938487325038923,0.999999999825513,4.6913842659417287e-20,7.291380022023423e-33,1.6538525067430747e-22,1.978488311711103e-10,1.7448631529854978e-10,3.744186577346207e-17,5.469503361864821e-16,2.3359657978006353e-11,1.4164340215588208e-15,3.507793572175852e-17,5.498264608757139e-16,5.079596269628824e-18,2.4271172559783805e-23,1.2842002317561565e-25,4.337634923788136e-24,1.3325133143321545e-23,3.299250411826008e-23,2.1201178333265422e-17,2.6779376379381933e-36,2.4897399862548515e-35,1.2028596587166472e-38,2.3993596844655643e-53,2.253428755471414e-16,5.265973880795407e-19,2.0254921808152708e-28,6.1532626314530605e-31,4.744842222466751e-27,8.890946409415692e-22,6.918742810635585e-23,8.182803996309729e-45,1.9481914739768737e-41,2.4263461955155333e-49,1.914672162548485e-53,2.6436016303978973e-38,2.7522658242212005e-26,3.8967248954644463e-54,4.6485350888976914e-57,1.0555872318615867e-45,2.494708130588236e-26,2.2615343228573063e-55,1.0582599313190661e-55,2.0289349247414834e-47,3.5857317634713175e-23,1.608749605363513e-34,2.562196056419407e-54,3.4337253464372814e-60,3.3148557475037567e-45,2.9259147918681176e-36,5.049498190610412e-66,4.217189175693733e-56,1.7359622445781027e-67,3.1178955894583158e-55
5.025491812333287e-11,0.7098797164776224,3.76,0.0,0.7938487324379421,0.9999999997673504,9.895384342410413e-20,1.537735117605849e-32,2.8203810500762343e-22,2.637989387188962e-10,2.3264848626217889e-10,6.386089236636438e-17,9.330199271345582e-16,3.1145577249169725e-11,2.3320451142085838e-15,5.984160310460241e-17,9.256489838656006e-16,8.662522643191923e-18,4.162256156680194e-23,2.7086637936119995e-25,8.958098617902643e-24,2.808398839104636e-23,6.953734877350569e-23,3.616669663008169e-17,6.737325540997288e-36,6.662261761260582e-35,3.606824369033715e-38,8.543256997351635e-53,3.0021243374790686e-16,8.973870820320265e-19,4.315238841412391e-28,1.2994004834919848e-30,9.864617401444442e-27,1.8610208117262785e-21,1.5867145766373316e-22,2.636519661235741e-44,6.510675631843399e-41,9.004514859242909e-49,7.050808417532973e-53,8.458641359194866e-38,5.792133308862808e-26,1.67917669189994e-53,1.7455498540429906e-56,3.810397375584856e-45,6.268977992983419e-26,9.803417651798688e-55,3.9440122197544424e-55,6.524115576617693e-47,7.560677050706178e-23,4.079793853886708e-34,9.653761695779662e-54,1.3760809370685735e-59,1.3996186961617504e-44,7.494771891989377e-36,3.453465027924345e-65,1.8266024365754334e-55,1.0920936243058254e-66,1.3500005754188623e-54
7.538239848582834e-11,0.709879716479613,3.76,0.0,0.793848732306041,0.999999999651025,2.70268852164174e-19,4.199834696280655e-32,5.836142126073971e-22,3.9569962366576147e-10,3.489728283248287e-10,1.3217946756716215e-16,1.9316538057971115e-15,4.671670192980524e-11,4.656231506199303e-15,1.2390397707835478e-16,1.891307371347942e-15,1.792542505098471e-17,8.702256515453068e-23,7.398054234618713e-25,2.452220867268941e-23,7.660349728358578e-23,1.8968547024955446e-22,7.487846491404451e-17,2.3248057832942544e-35,2.6618020340898544e-34,1.6059840569151127e-37,5.1548621056754805e-52,4.496802868934626e-16,1.854730059363803e-18,1.197284415123263e-27,3.558158592146188e-30,2.630971359459958e-26,5.018808903594235e-21,4.903178865561717e-22,1.4467897130183942e-43,3.8424352799941325e-40,6.203089542939384e-48,4.758630885623341e-52,4.601353348011981e-37,1.576031774183807e-25,1.5766337619206621e-52,1.2587591823795433e-55,2.6456922349973823e-44,2.1624654349743744e-25,9.349221101128709e-54,2.740421673174442e-54,3.5739714498064245e-46,2.0638413428793637e-22,1.4265535895632716e-33,6.998080228401565e-53,1.0808089809236965e-58,1.254867152078223e-43,2.662788037709837e-35,7.08595124617093e-64,1.7249634940060775e-54,1.973141897793449e-65,1.2742078570528424e-53
9.999999999999999e-11,0.7098797164816036,3.76,0.0,0.793848732176816,0.9999999995370595,5.582619024878509e-19,8.675008799666953e-32,9.82722917049575e-22,5.24924535777881e-10,4.629367539991483e-10,2.2262445231304933e-16,3.254170734621497e-15,6.197077762362331e-11,7.68229017466041e-15,2.0875508075115946e-16,3.162536473920027e-15,3.018430999168949e-17,1.480116631476334e-22,1.5281515772771891e-24,5.1166345762911993e-23,1.580483060692727e-22,3.9137956125345353e-22,1.261470362695015e-16,5.65840337002548e-35,7.048966354336399e-34,4.650746522907877e-37,1.775202986777688e-51,5.957036058198019e-16,3.119626615971016e-18,2.5054112011623275e-27,7.368880455573989e-30,5.323466285098752e-26,1.0252737696068516e-20,1.1138692690593306e-21,4.5499933541833746e-43,1.2462453454308778e-39,2.2817873021110833e-47,1.7346427744263338e-51,1.4416844790989426e-36,3.2447226154186323e-25,6.393397743335385e-52,4.508543779473457e-55,9.345533438118227e-44,5.265999177066828e-25,3.815255604059382e-53,1.0136699154187084e-53,1.1211323555254895e-45,4.260907038178838e-22,3.5097642612107035e-33,2.5199100732837756e-52,4.182113118354949e-58,4.838728188625469e-43,6.632446495894944e-35,3.6128841415801457e-63,7.01134174463203e-54,9.671681607939789e-65,5.176189296529363e-53
1.005098788483238e-10,0.7098797164816036,3.76,0.0,0.7938487321741394,0.9999999995346991,5.654838736986178e-19,8.787232206471485e-32,9.920736631325517e-22,5.276010448279729e-10,4.652971705975033e-10,2.2474373845512073e-16,3.2851631664027254e-15,6.228670812491805e-11,7.752802278649071e-15,2.1074360809092928e-16,3.1922680476403715e-15,3.047152637598156e-17,1.4944760034644507e-22,1.5479210048051359e-24,5.1837422977842935e-23,1.6008995705314512e-22,3.9643569293772394e-22,1.2734849818644587e-16,5.745402018766392e-35,7.165277893837387e-34,4.732900090971746e-37,1.8100655341097365e-51,5.987237293752792e-16,3.1492460099012236e-18,2.5383419465525465e-27,7.464524350776289e-30,5.390546416807769e-26,1.0383533865748483e-20,1.1299085958877715e-21,4.634605942184073e-43,1.2698463698232485e-39,2.3281472638012343e-47,1.7697292657477686e-51,1.4684340675969338e-36,3.286525312293131e-25,6.529116877306544e-52,4.598739948087046e-55,9.531182587137601e-44,5.347009707688539e-25,3.896469420948689e-53,1.034322506333279e-53,1.1419465562849836e-45,4.315994101810907e-22,3.56426624421564e-33,2.5704666792184914e-52,4.269125804115736e-58,4.9390242056528504e-43,6.736585872215754e-35,3.6965137046161347e-63,7.160331430513406e-54,9.892571588712828e-65,5.286153331296236e-53
1.2563735921081928e-10,0.7098797164835945,3.76,0.0,0.7938487320422368,0.9999999994183728,1.0294250327188558e-18,1.5996522711025645e-31,1.514880941138372e-21,6.595032548266763e-10,5.816215130911017e-10,3.432655208077406e-16,5.018870843984259e-15,7.785551603110732e-11,1.1676872915042331e-14,3.219926487254947e-16,4.85242379704459e-15,4.653027646527396e-17,2.30586977091448e-22,2.8179506999941508e-24,9.507287984416843e-23,2.9108594690758743e-22,7.208642669756876e-22,1.9455946620585702e-16,1.2054578907926617e-34,1.602784506416994e-33,1.15987022871314e-36,5.205207956766315e-51,7.473136556632318e-16,4.803274217743679e-18,4.679723419532231e-27,1.3627475875903318e-29,9.607989055226267e-26,1.8688633523406223e-20,2.246197755093369e-21,1.2085606447868118e-42,3.3927252789885777e-39,6.958500547658272e-47,5.249514905749654e-51,3.8197840447924516e-36,5.962589788804968e-25,2.1916711463158156e-51,1.3600572784132742e-54,2.7892659351453557e-43,1.1230640913478891e-24,1.316408128389527e-52,3.1089274787492186e-53,2.970725284200853e-45,7.852933960122662e-22,7.561388605084056e-33,7.639162303068329e-52,1.3341734162408452e-57,1.5531658615453223e-42,1.44636429864749e-34,1.5790441538665936e-62,2.4101229797404142e-53,4.059097635042546e-64,1.7784382848463658e-52
1.758923199358102e-10,0.7098797164875756,3.76,0.0,0.7938487317784291,0.999999999185719,2.7178637289732954e-18,4.222516688544476e-31,2.9095725589301227e-21,9.233100911161436e-10,8.142701987271512e-10,6.596766475082253e-16,9.650590748249042e-15,1.0898946230648784e-10,2.205912098307294e-14,6.192874001461833e-16,9.272494293879263e-15,8.937213912456492e-17,4.5331095738800685e-22,7.440304760255367e-24,2.5235829255964985e-22,7.660264588970681e-22,1.897318562964371e-21,3.741297158837994e-16,4.2629041569920066e-34,6.185299392730064e-33,6.087196918260491e-36,4.1623476276128005e-50,1.0431126272487859e-15,9.200709441586559e-18,1.2728480580945356e-26,3.6252860719103183e-29,2.400728887355156e-25,4.786518478527147e-20,7.229774359583181e-21,6.716397965217257e-42,1.9015962699719516e-38,5.767109617447292e-46,4.288503418434764e-50,2.110246087269598e-35,1.5597437831990292e-24,2.782086278004265e-50,1.0926691099434492e-53,2.0903318590543894e-42,3.992888895583063e-24,1.683793625509977e-51,2.6422802175158686e-52,1.6291110817252736e-44,2.0704055592462283e-21,2.769574158358279e-32,6.297222414768436e-51,1.3020973383766208e-56,1.2665198305706525e-41,5.4775590768781155e-34,3.0402274648209125e-61,3.0920680474988794e-52,6.7959499587278e-63,2.274438522226233e-51
2.2614728066080114e-10,0.709879716491557,3.76,0.0,0.7938487315146179,0.9999999989530632,5.634582649522601e-18,8.752128275014246e-31,4.766135269558491e-21,1.1871201318062706e-09,1.0469188851985782e-09,1.0812134370399512e-15,1.582611381896572e-14,1.401185430304866e-10,3.5801457058961905e-14,1.0157999716641284e-15,1.5150580470718502e-14,1.4640458984094832e-16,7.59002527186114e-22,1.5425631553602747e-23,5.233930418946774e-22,1.5834464705667388e-21,3.922454864028723e-21,6.13569755805387e-16,1.0755999741290554e-33,1.6418193774991402e-32,1.970887628430536e-35,1.695421417319166e-49,1.3370877484580282e-15,1.5032251864181906e-17,2.7012160675776597e-26,7.565254868865342e-29,4.740085206348934e-25,9.656885522412487e-20,1.732224636756467e-20,2.209688243979225e-41,6.333773995514166e-38,2.3331719027808643e-45,1.720885106614266e-49,6.92205367307255e-35,3.2067156999948674e-24,1.3520735483120833e-49,4.330701498176032e-53,8.160285687358536e-42,1.0124217401025995e-23,8.215550303226041e-51,1.0852088608474154e-51,5.312179708050219e-44,4.286854886637654e-21,7.190156154227043e-32,2.5360729994055634e-50,5.616995921536875e-56,5.174687664348964e-41,1.4561683069225087e-33,1.8161383187987777e-60,1.5085098143103477e-51,3.8593692689964473e-62,1.1076841287952537e-50
3.26657202110783e-10,0.7098797164995195,3.76,0.0,0.7938487309869853,0.9999999984877469,1.6928662010302904e-17,2.627625502412121e-30,9.856368100213929e-21,1.7147498267274402e-09,1.5122162604446915e-09,2.2386361887092413e-15,3.280666272261368e-14,2.0236211424456236e-10,7.33622696262873e-14,2.1066913386863558e-15,3.12773532472752e-14,3.0278765087050423e-16,1.6419822553757823e-21,4.634833176504902e-23,1.5670551949678172e-21,4.724629403833072e-21,1.1707356986360993e-20,1.27203082918631e-15,4.440402403401159e-33,7.336727344684377e-32,1.3218196466547105e-34,1.8242987177634642e-48,1.91962582496834e-15,3.091308395834576e-17,8.456756811164294e-26,2.30540372601968e-28,1.2801801571509436e-24,2.7277424831942925e-19,6.708481649855945e-20,1.4608580271385724e-40,4.216804401712475e-37,2.3099770124944377e-44,1.6720069786563024e-48,4.542846970310381e-34,9.447821685594412e-24,2.1700781874420447e-48,4.190708631395526e-52,7.63075953015774e-41,4.232318061322316e-23,1.323780762026107e-49,1.1261687679253583e-50,3.421987279582508e-43,1.2841127142914768e-20,3.1852643480723824e-31,2.580306846472534e-49,6.4156585244995235e-55,5.065048254391411e-40,6.745522087110752e-33,4.5207620374861575e-59,2.439799049703789e-50,8.238279140067552e-61,1.7800281363766423e-49
5.276770450107468e-10,0.7098797165154443,3.76,0.0,0.7938487299316787,0.9999999975570936,7.276618215820707e-17,1.1271050550234165e-29,2.5492396192901882e-20,2.7700476812485977e-09,2.4428110188494713e-09,5.8045852229442545e-15,8.527755472095613e-14,3.267909242552847e-10,1.887707582245117e-13,5.481548780179427e-15,8.099498540441685e-14,7.832507565351051e-16,4.640269981026838e-21,1.9924750253811107e-22,6.691080211469865e-21,2.0001112359677102e-20,4.959609606021979e-20,3.3072511798667042e-15,2.826653105514181e-32,5.303341108639729e-31,1.7285890264658204e-33,4.609118711965494e-47,3.0634228320999093e-15,7.902018038254825e-17,3.817540385888689e-25,1.0187140148911206e-27,4.477769746775404e-24,1.032379722710747e-18,4.0671826674106633e-19,1.7694423230833798e-39,5.158904711900505e-36,4.648339331473128e-43,3.249244417520197e-47,5.4143708371622884e-33,3.890832772033394e-23,8.633475666647444e-47,8.170710691243425e-51,1.4662669465240025e-39,2.757159593313238e-22,5.285433840703045e-48,2.5034591755913282e-49,3.925453986767547e-42,5.483252249275336e-20,2.346086360709822e-30,5.605051536739566e-48,1.5448738631775142e-53,1.0020386170556633e-38,5.201731710178802e-32,2.821677945290201e-57,9.767978260886011e-49,4.085257673408367e-59,7.018639382068745e-48
9.297167308106743e-10,0.7098797165472928,3.76,0.0,0.7938487278209014,0.9999999956957043,4.095703974952329e-16,6.311839539361779e-29,7.816744544277539e-20,4.8807973345870435e-09,4.3040005568070796e-09,1.7890558801517198e-14,2.6419260579400684e-13,5.75415443079032e-10,5.805934656503528e-13,1.7016381943248533e-14,2.501392982860229e-13,2.402462789415047e-15,1.6745303956933026e-20,1.1218188698609835e-21,3.7416547408254583e-20,1.0906340925757913e-19,2.708355875424596e-19,1.0250698028637823e-14,2.316235111276763e-31,5.3935156530790686e-30,3.4812589510536156e-32,2.0594471480844135e-45,5.268787901906421e-15,2.3655837707653413e-16,2.182033875951818e-24,6.011787352028117e-27,1.7836122785276115e-23,4.59529542988271e-18,3.2562070070405725e-18,3.1952384531385284e-38,9.597905999064705e-35,1.375230473081717e-41,9.1211094485048e-46,9.477859802083368e-32,2.0062556428453043e-22,6.022195589399023e-45,2.4140741813619137e-49,4.452381966310692e-38,2.320328064932961e-21,3.723902752144124e-46,8.782964058077192e-48,6.525288227917775e-41,3.043908779738445e-19,2.4726753888951796e-29,1.9847365693480164e-46,5.8281700656580474e-52,3.1216086356531773e-37,5.376064719909493e-31,3.088881015945565e-55,6.837232033916853e-47,3.283995185909741e-57,4.765252174107786e-46
9.999999999999999e-10,0.7098797165791401,3.76,0.0,0.7938487274518797,0.9999999953702909,5.115749209707867e-16,7.878691277154376e-29,9.025145472317442e-20,5.2498128075983005e-09,4.6293676549552e-09,2.0675039235862175e-14,3.0558952039482223e-13,6.188472865401596e-10,6.711165361690901e-13,1.9689722033538013e-14,2.892334311356304e-13,2.77402057667831e-15,1.9855312840455977e-20,1.4013052193593815e-21,4.670516100957976e-20,1.3546345186305754e-19,3.3648200145150216e-19,1.1857874375697059e-14,3.0137759470199813e-31,7.31742093660881e-30,5.108515108990986e-32,3.391063948945313e-45,5.643436696778715e-15,2.7197791932279295e-16,2.715814511865792e-24,7.564206640530289e-27,2.112799926855614e-23,5.5246250715160974e-18,4.228409092297196e-18,4.673861630665063e-38,1.4328351537782662e-34,2.1521778480368533e-41,1.4149205369809963e-45,1.382669180031247e-31,2.467805174328541e-22,1.0431819065477592e-44,3.752286481116959e-49,7.117949378924176e-38,3.0267278488887945e-21,6.472865261714252e-46,1.4090949700355484e-47,9.48827482377552e-41,3.792674662837678e-19,3.344499001712648e-29,3.1631207021872917e-46,9.336468572177651e-52,5.070260233733047e-37,7.191610412995721e-31,5.921030189520866e-55,1.184629860473256e-46,6.075978793273608e-57,8.21876293914012e-46
1.3317564166106017e-09,0.7098797165791401,3.76,0.0,0.7938487257099051,0.999999993834205,1.1663376336814272e-15,1.7928368007874483e-28,1.5884484825782599e-19,6.991752359170394e-09,6.165190109309296e-09,3.651716530519843e-14,5.416536115277876e-13,8.237294546796894e-10,1.186907880338041e-12,3.4947803424655074e-14,5.120383501173411e-13,4.883427939466017e-15,3.8528570197717993e-20,3.1954934108202886e-21,1.0628918053953728e-19,3.0359445934519814e-19,7.547136629814551e-19,2.1024606384077687e-14,7.68063278615906e-31,2.071294472780996e-29,1.700393972465206e-31,1.3612775126722493e-44,7.368143885476213e-15,4.708257399549909e-16,6.1155700475094934e-24,1.7622391822341494e-26,4.05101217893369e-23,1.1142687115934108e-17,1.0722203571101975e-17,1.5474276058419864e-37,4.928458870974086e-34,8.007964275433727e-41,5.190712416359314e-45,4.5550592769563975e-31,5.36500730892178e-22,4.479449977103577e-44,1.3807558946943976e-48,2.7385766801539787e-37,7.763239542031018e-21,2.7915216019137456e-45,5.447971680086992e-47,3.1071724628290237e-40,8.582628779923612e-19,9.390629106394448e-29,1.2105332105668098e-45,3.6007380989574555e-51,1.9975672662195472e-36,1.9645391370870805e-30,2.8519008876856336e-54,5.088250071427657e-46,2.819481283509681e-56,3.5098305212155466e-45
1.7337961024105292e-09,0.709879716610986,3.76,0.0,0.7938487235986894,0.9999999919725961,2.5103484280008842e-15,3.8510775162792185e-28,2.6679025682737017e-19,9.102912910715267e-09,8.026379657293003e-09,6.159468465681354e-14,9.175415714864191e-13,1.0717333697500687e-09,2.007458954874789e-12,5.929838834429748e-14,8.664260461251173e-13,8.204224985235437e-15,7.213200526592289e-20,6.879937849661299e-21,2.2846765291167284e-19,6.396414406004871e-19,1.591706910418005e-18,3.562867674737422e-14,1.821238848369376e-30,5.573172729044597e-29,5.460130492054924e-31,5.725362183310899e-44,9.366402556338196e-15,7.750890073423522e-16,1.2788732019059906e-23,3.8843989608988814e-26,7.210559505959524e-23,2.0809727577427868e-17,2.5275815413464757e-17,4.981658915983163e-37,1.662666226861544e-33,2.9566542891823667e-40,1.8836011713164991e-44,1.4606768016687292e-30,1.088896591497637e-21,2.1025633492749236e-43,5.150479621935561e-48,1.081522573698462e-36,1.8468477134024607e-20,1.3195047234094379e-44,2.127483544312125e-46,9.931749976616626e-40,1.8301421751731113e-18,2.495981135141875e-28,4.744949607006401e-45,1.4225027505348838e-50,8.05131921007802e-36,4.9765198121479664e-30,1.753370149260346e-53,2.3891599222843322e-45,1.637801746158254e-55,1.6338090610956073e-44
2.1358357882104568e-09,0.7098797166428306,3.76,0.0,0.7938487214872544,0.9999999901108778,4.6143290345589324e-15,7.065478147620049e-28,4.012633417567609e-19,1.1214279148880678e-08,9.887569181077531e-09,9.303157746858697e-14,1.3917334170273357e-12,1.3194276113946776e-09,3.0419834799282305e-12,9.009093315976332e-14,1.3130279396217277e-12,1.2342738242253796e-14,1.197675024557344e-19,1.2650818192590085e-20,4.1962668146044223e-19,1.1512776863674613e-18,2.867761911115664e-18,5.406260163692702e-14,3.587947271064656e-30,1.2275263481259805e-28,1.3949430770411988e-30,1.8790147707727918e-43,1.1268417984750765e-14,1.1428089008494414e-15,2.2657074493639828e-23,7.29035607789824e-26,1.1192429127492275e-22,3.352457725647749e-17,4.945762290203547e-17,1.2742627144560668e-36,4.4183679255231215e-33,8.457691542491104e-40,5.312762004610219e-44,3.7250974538351074e-30,1.889594244634575e-21,7.583010244994157e-43,1.5056269984087957e-47,3.2949385693725346e-36,3.635895881128704e-20,4.787244200381472e-44,6.4225311104364235e-46,2.5310833009682033e-39,3.333245107438612e-18,5.4492437951517805e-28,1.4483467377610864e-44,4.368090045251838e-50,2.4733767388187295e-35,1.0288838837265134e-29,7.772211806844627e-53,8.618852992265096e-45,6.83421310573872e-55,5.844830798408767e-44
