Time (s),Volume (m^3),N2,Ne,CH4(1),O2(2),H2O(3),C(4),CH(5),CH3(18),HO2(12),CH3O2(36),OH(8),H(6),H2(9),CH2O(19),O(7),CH3O(26),C2H5(31),C2H4(29),C2H6(30),HCO(16),CO(14),H2O2(13),C2H4(92),C2H3(28),C2H2(22),C2H(21),CH2(S)(24),CH2(T)(17),C1OO1(207),C2H5O(49),CH2O2(59),CHO2(121),CO2(15),HCCO(20),CH2CO(27),C2H2O(171),C2H2O(603),CH3CO(33),CHO2(125),C#CC(199),C3H4(637),CHO3(309),CH2O2(77),C3H4(718),C2H3O(346),C2H2O(128),CH2OH(32),H2CC(23),C3H3(635),S(1002),CH2O3(747),CO2(213),C2O3(1082),C3H5(202),C2O3(290)
4.494742597880939e-11,0.6843002282970908,3.76,0.0,1.0061906576131068,0.9999999999398567,8.840470739767895e-21,1.2589450167636383e-34,5.6359946941839346e-24,6.344656599556627e-11,6.014335650854012e-11,2.0263120636102355e-17,7.374555034375913e-17,3.3027992377127425e-12,1.9927623242727185e-16,9.314094615356413e-18,6.774947588001373e-17,1.0453267136837557e-18,1.8605860538988817e-24,7.676807564597669e-27,7.896523767900328e-25,1.6811960490064567e-24,4.318973020407733e-24,5.9342959082300395e-18,3.443246100748565e-38,4.070091644910512e-37,2.538897353720526e-40,6.092370966723183e-56,1.6947450269762807e-17,5.149753866399513e-20,2.615321934141182e-29,3.146453412082354e-32,6.31775578050555e-28,1.154206395382554e-22,1.0628011251512131e-23,7.774984454054452e-47,3.93249834427167e-43,1.8849836125912926e-51,9.83960143447524e-56,1.503669292914788e-39,4.5260897947113554e-27,3.262480942545567e-56,9.031039250676823e-60,2.2915063864218804e-47,3.711507424422582e-27,1.1955937478071398e-57,3.908398252196837e-58,1.4831431975849443e-49,7.184200398540912e-24,2.5851284339550634e-36,5.959452951782953e-57,1.2852065524582329e-62,2.183474387075665e-46,5.00183913589643e-38,3.717298104765253e-68,5.028192085118855e-58,8.433719040273212e-70
8.9895004367756e-11,0.6843002282974827,3.76,0.0,1.0061906575496593,0.9999999998797129,7.071853310333547e-20,1.0039568324972962e-33,2.2498224037401762e-23,1.268936624246767e-10,1.202869240378034e-10,8.100577618165168e-17,2.949587689198002e-16,6.605097395258486e-12,7.630270114628948e-16,3.726156192123883e-17,2.664013875612795e-16,4.1763068928202556e-18,7.643075122369428e-24,6.136988273618314e-26,5.8214954913307104e-24,1.3372060857321842e-23,3.4359797815855085e-23,2.373719739881554e-17,5.15687043555447e-37,6.49918514277142e-36,8.114460617806481e-39,3.958000327363972e-54,3.3759425451270634e-17,2.047401547097291e-19,2.290901395729253e-28,2.542844068087421e-31,4.59010120564334e-27,8.772101886458651e-22,1.2544225268458385e-22,2.464560800991436e-45,1.2610040415419362e-41,1.1542885621478422e-49,5.832671089529106e-54,4.722089602884973e-38,3.5716361878892924e-26,4.139323381479446e-54,5.519473445047325e-58,1.243123352704802e-45,5.601149525941732e-26,1.5283240388556582e-55,2.494443684036013e-56,4.5406734038510027e-48,5.736793777930291e-23,4.1313571638054365e-35,3.794776232184391e-55,1.1650009574442433e-60,1.3784642336822823e-44,8.254162300964818e-37,9.73763575663104e-66,6.428178396555636e-56,1.8251959696297243e-67
9.999999999999999e-11,0.6843002282978747,3.76,0.0,1.0061906575353952,0.9999999998661914,1.0027830509475361e-19,1.4224855966452129e-33,2.8173380540177525e-23,1.4115772392356865e-10,1.3380824293001173e-10,1.0147826726036389e-16,3.695517204972611e-16,7.347424965792665e-12,9.512139229692494e-16,4.668742970817089e-17,3.3312506496406394e-16,5.230926031836873e-18,9.65360820926743e-24,8.701091006102921e-26,8.304198443694382e-24,1.893335316510032e-23,4.865228556219071e-23,2.974079120578685e-17,8.134696238613643e-37,1.0592444987154441e-35,1.463217596852325e-38,7.911034732827731e-54,3.7516374769358e-17,2.5611228079925117e-19,3.31239271291614e-28,3.618417122467845e-31,6.35412286575785e-27,1.2277143356217564e-21,1.9195823850473522e-22,4.4958216655116244e-45,2.2669441159133744e-41,2.295382038345473e-49,1.1575577288953338e-53,8.595340888616503e-38,5.04666255610793e-26,9.264490722396869e-54,1.1102134563408951e-57,2.3868481859552287e-45,8.859587917782032e-26,3.4177193463006986e-55,5.000249907610567e-56,8.211383140336943e-48,8.130988009681972e-23,6.619462657632234e-35,7.698269644760707e-55,2.4678997913523208e-60,2.601830480176206e-44,1.3307194660050199e-36,1.9370445585668813e-65,1.4396303877252062e-55,3.569197077038174e-67
1.348425827567026e-10,0.6843002282978747,3.76,0.0,1.0061906574862118,0.9999999998195688,2.022020306819096e-19,2.8655958790833992e-33,4.774163344216246e-23,1.9034099537753875e-10,1.8043049687520366e-10,1.7206854662374866e-16,6.26752335222043e-16,9.907011407016632e-12,1.6000927821511358e-15,7.918834216497179e-17,5.631919879342995e-16,8.86731104033083e-18,1.6586037278489713e-23,1.754225877150083e-25,1.6864695273798547e-23,3.8108996037194786e-23,9.793357228653436e-23,5.044151406305867e-17,1.8402403989724562e-36,2.4706230887023447e-35,3.7105618289205364e-38,2.1541315578567935e-53,5.0470543409520716e-17,4.3324620740387345e-19,6.834551163016683e-28,7.327052387835808e-31,1.2436566927488417e-26,2.4362719829507894e-21,4.2130902943304563e-22,1.1499721256191532e-44,5.735481022325378e-41,6.229935335002396e-49,3.137743488490601e-53,2.1950525133326237e-37,1.0132634898241788e-25,2.693635063375135e-53,3.0351458273996787e-57,6.330474546986561e-45,2.0094863365407411e-25,9.932458664912395e-55,1.3640408092198358e-55,2.0868192942534123e-47,1.6386301885250972e-22,1.5198587748932756e-34,2.115773041225941e-54,6.960366893386333e-60,6.820064830442373e-44,3.0730329172047144e-36,5.258490562728032e-65,4.1870840391752595e-55,9.582609167862189e-67
1.797901611456492e-10,0.6843002282982668,3.76,0.0,1.0061906574227641,0.9999999997594247,4.264857399860484e-19,6.035088139063703e-33,8.13364151359e-23,2.5378856489432067e-10,2.4057407501729473e-10,2.9342072067631645e-16,1.0691103792187708e-15,1.320854132313514e-11,2.710441757939247e-15,1.3509775827537821e-16,9.580916272227091e-16,1.5115068881487653e-17,2.887092370616554e-23,3.69923789714675e-25,3.6249714822232085e-23,8.014130769687624e-23,2.0597170479632473e-22,8.604721562516834e-17,4.5415134231649236e-36,6.619691324407103e-35,1.1096182340648205e-37,7.76641234193989e-53,6.708141571707613e-17,7.362108373870326e-19,1.4902735994168689e-27,1.5575265155699704e-30,2.5015203360414636e-26,5.006472272991903e-21,1.0031194761898122e-21,3.6920697677928353e-44,1.906091209549007e-40,2.2859128287561418e-48,1.1349554626821633e-52,7.041770931380209e-37,2.122086622759057e-25,1.163892137921469e-52,1.1291355133953236e-56,2.465574459244176e-44,4.984314611816639e-25,4.306435639093843e-54,5.0644362531305754e-55,6.643691520570636e-47,3.453030801087954e-22,3.853080223270643e-34,7.953812527340425e-54,2.726347977237259e-59,2.8678130505762437e-43,7.860027117539927e-36,3.5876757779103304e-64,1.810374601305521e-54,6.353916872537958e-66
2.6968531792354243e-10,0.6843002282990507,3.76,0.0,1.0061906572958679,0.9999999996391359,1.1647876341000302e-18,1.6445371705889795e-32,1.6803408897061114e-22,3.806842592533806e-10,3.608612437405634e-10,6.071172993255671e-16,2.2132653007605296e-15,1.9810699861984686e-11,5.572420073481889e-15,2.797432617691391e-16,1.978054865996522e-15,3.1254077026837385e-17,6.200900684936238e-23,1.0100695274131653e-24,1.0373016294627114e-22,2.177971444913968e-22,5.598630209275268e-22,1.781495312066889e-16,1.5189808764426708e-35,2.6527542265250365e-34,4.904688857604874e-37,4.871188396813882e-52,1.0006977245834003e-16,1.5144185423462878e-18,4.261817738901128e-27,4.318623179361996e-30,6.331734575982172e-26,1.3102939828031889e-20,3.2302292784608725e-21,2.0083698340494683e-43,1.112224385972526e-39,1.538742524762704e-47,7.415931109813718e-52,3.83727674339973e-36,5.72779700137861e-25,1.0910931533363371e-51,8.00549407255332e-56,1.949813981705215e-43,1.6809911984706377e-24,4.0764671721949255e-53,3.482358337631e-54,3.583324397216381e-46,9.416242528911956e-22,1.3465974623916122e-33,5.729886410368655e-53,2.0692763099636974e-58,2.5459281960910638e-42,2.777899426160328e-35,7.286646798682158e-63,1.6983259630155928e-53,1.2130796508154328e-64
3.5958047470143563e-10,0.6843002282998346,3.76,0.0,1.0061906571689705,0.9999999995188464,2.4369817390318377e-18,3.4338897117602606e-32,2.8519665771302095e-22,5.075808238755117e-10,4.811484319424322e-10,1.0319441490358568e-15,3.76387340675379e-15,2.6411446360761554e-11,9.43909420864401e-15,4.758354088349359e-16,3.358553829796475e-15,5.309076570156945e-17,1.0926758907405242e-22,2.112979929183034e-24,2.2504392170115595e-22,4.536840297594063e-22,1.1664142587164595e-21,3.029851642901383e-16,3.660535056968798e-35,7.149369875396778e-34,1.4383693315813607e-36,1.7354450608949162e-51,1.326945166490663e-16,2.5598447805339558e-18,9.226428231812916e-27,9.167118148330945e-30,1.2400455230387746e-25,2.6405162520679505e-20,7.619877649206867e-21,6.4000655419984495e-43,3.660017785032115e-39,5.690799981015469e-47,2.696430413050639e-51,1.22281747665271e-35,1.1859049882127755e-24,4.511864381006726e-51,2.8831574254166367e-55,7.37032585322714e-43,4.078645237770847e-24,1.6922317457125815e-52,1.30842182883799e-53,1.1293398329474896e-45,1.9674027720292607e-21,3.363208523472273e-33,2.0979400225798687e-52,7.945530138090948e-58,9.973893605940091e-42,6.985324501354182e-35,3.78090996825345e-62,7.024890168794271e-53,6.102336142960468e-64
4.4947563147932883e-10,0.6843002283006184,3.76,0.0,1.0061906570420724,0.9999999993985565,4.436165765608087e-18,6.238333078377855e-32,4.348033143342352e-22,6.344783211900846e-10,6.014356409912037e-10,1.575634566480019e-15,5.749860970874802e-15,3.30106802946385e-11,1.4382015775770596e-14,7.270710172468048e-16,5.125143042886604e-15,8.101040775505473e-17,1.7290320214070537e-22,3.845941505137699e-24,4.2001762169317292e-22,8.221920621760772e-22,2.114187865850303e-21,4.628920068181721e-16,7.492511281455873e-35,1.5998036775732823e-33,3.510749310318734e-36,5.061073659585457e-51,1.6493368068663444e-16,3.88634110059377e-18,1.728644277355396e-26,1.6937937259597623e-29,2.115237283765392e-25,4.629328094340336e-20,1.537278791726545e-20,1.659402922668537e-42,9.746410940164612e-39,1.6766693864122793e-46,7.820926402243642e-51,3.1723571795355324e-35,2.1359338869885105e-24,1.5126598140692905e-50,8.41220670988997e-55,2.2452266351684807e-42,8.404056638415838e-24,5.6955366832858314e-52,3.918977004041267e-53,2.8987789674660646e-45,3.57642363203209e-21,7.13226809721506e-33,6.211653071006146e-52,2.4239562162774734e-57,3.118972824907824e-41,1.4881556879843893e-34,1.601835204126398e-61,2.3559792689138207e-52,2.5209068660653836e-63
5.39370788257222e-10,0.6843002283014022,3.76,0.0,1.006190656915173,0.999999999278266,7.35753989292989e-18,1.0324756396855312e-31,6.172153539221535e-22,7.613767685067038e-10,7.217228712397167e-10,2.240114615474512e-15,8.17903689899525e-15,3.960837449512231e-11,2.042054687907916e-14,1.0344807361725714e-15,7.28462539073695e-15,1.1509844129212825e-16,2.5465061062320657e-22,6.377958876607612e-24,7.084134838003622e-22,1.3573230311759189e-21,3.490820123940804e-21,6.585088918350326e-16,1.3750861939507284e-34,3.161612899589919e-33,7.600585748813471e-36,1.293948129678582e-50,1.9678489609871975e-16,5.492959559844661e-18,2.9385241819380204e-26,2.852143658107042e-29,3.286658679947381e-25,7.38785120092639e-20,2.7930375531013577e-20,3.759978944975317e-42,2.2527811425667556e-38,4.275264651067327e-46,1.9651942732758133e-50,7.192877905316769e-35,3.503547815469508e-24,4.435140833386568e-50,2.1410525043160112e-54,5.907026453947081e-42,1.552647180205476e-23,1.675580733610845e-51,1.016901597631543e-52,6.49882375731034e-45,5.92310141212061e-21,1.3573057332837916e-32,1.6051137407788127e-51,6.440913227667786e-57,8.343372389813229e-41,2.8393114312752163e-34,5.766332034264108e-61,6.91019588993356e-52,8.825833881082469e-63
7.191611018130084e-10,0.6843002283029701,3.76,0.0,1.0061906566613708,0.999999999037683,1.7034096157559062e-17,2.3771434646278584e-31,1.0790591864030657e-21,1.0151765131890137e-09,9.62297395137029e-10,3.9298101827201295e-15,1.4365382781668164e-14,5.27991489210911e-11,3.578089990485563e-14,1.8178668963103554e-15,1.2780160809956656e-14,2.0161978999624842e-16,4.808426087224471e-22,1.4762042288655597e-23,1.672950646660802e-21,3.105566779298994e-21,7.99048801374801e-21,1.156803837105179e-15,3.8345913239887937e-34,1.007134395943828e-32,3.175073590664874e-35,8.065628066642663e-50,2.593510023331132e-16,9.511374009196305e-18,7.076054206032635e-26,6.84165694527029e-29,6.572294173491151e-25,1.5601789817077969e-19,7.696339992213149e-20,1.616880601258458e-41,9.925523816013183e-38,2.5056447809469665e-45,1.101663190230775e-49,3.0836790923472977e-34,7.887511177615067e-24,3.988822890729255e-49,1.221909792141311e-53,3.490157169291735e-41,4.3980369288274445e-23,1.5098149376739197e-50,6.40159029865738e-52,2.6749360291777044e-44,1.3662793045627415e-20,4.174139944306629e-32,9.804629630486643e-51,4.261081761955127e-56,4.970180212844746e-40,8.674105448090737e-34,7.02055626370441e-60,6.221970557298019e-51,9.28974168764403e-62
9.999999999999999e-10,0.6843002283061052,3.76,0.0,1.0061906562649132,0.9999999986618788,4.631401281678037e-17,6.392564749288738e-31,2.0539716639436382e-21,1.4116283843048481e-09,1.3380835714415177e-09,7.52449629878821e-15,2.7561867274653454e-14,7.339133363153273e-11,6.851096136235262e-14,3.490919130982171e-15,2.4492060607117532e-14,3.850736869353487e-16,1.0322088856745466e-21,4.0114091806243024e-23,4.6104611376803675e-21,8.254974042453587e-21,2.1257346921863904e-20,2.220213439058666e-15,1.2901211784227094e-33,4.052712385934572e-32,1.991493699995961e-34,8.812534485174609e-49,3.5415123548930554e-16,1.781048370528455e-17,1.974470236554325e-25,1.9711379255399048e-28,1.4191521603073877e-24,3.623275680898334e-19,2.571877772298442e-19,9.5343424897739e-41,6.0754066952464345e-37,2.1966184238152447e-44,8.965599837431547e-49,1.7975274187149425e-33,2.0339120521607965e-23,6.445589961115309e-48,1.0137129948032907e-52,3.0583983242450342e-40,1.509698616669661e-22,2.433716732048533e-49,6.48036361424225e-51,1.4521347388514858e-43,3.688536017810304e-20,1.6758421874436747e-31,9.348047105840487e-50,4.392926164310121e-55,4.360745758446781e-39,3.315757051717987e-33,1.4588393372767158e-58,1.0066381582009796e-49,1.5145336628574553e-60
1.0787417289245812e-09,0.6843002283061052,3.76,0.0,1.0061906561537524,0.9999999985565096,5.762382042903538e-17,7.937552806043016e-31,2.3828014828577537e-21,1.5227873898310323e-09,1.4434466951378102e-09,8.74147007977134e-15,3.203522383488386e-14,7.916229206684973e-11,7.960004594893329e-14,4.0583663560235884e-15,2.846041254379495e-14,4.470831168272589e-16,1.2301482110269e-21,4.9904778262129135e-23,5.747260370696676e-21,1.0228131013310892e-20,2.6342492605820674e-20,2.5807635769917688e-15,1.6586879939529423e-33,5.336992888143347e-32,2.7446709759115145e-34,1.2578029072432983e-48,3.800900092649204e-16,2.0579997458541998e-17,2.465499967301159e-25,2.47726686520889e-28,1.687212980915345e-24,4.372459634309408e-19,3.304016545555111e-19,1.3062921125946182e-40,8.350718259305959e-37,3.097144507823383e-44,1.2582240817942972e-48,2.4601600005697146e-33,2.5056807899251003e-23,9.343220644675772e-48,1.4243529522912305e-52,4.311938498160974e-40,1.9465671099905183e-22,3.52749035261472e-49,9.212010758276049e-51,1.9743369702974946e-43,4.5833204555914155e-20,2.207812868292857e-31,1.3245262055221718e-49,6.249713778840869e-55,6.14832626701283e-39,4.3386183747495827e-33,2.1300887351466246e-58,1.459232807277386e-49,2.195547602920889e-60
1.438322356036154e-09,0.6843002283092399,3.76,0.0,1.006190655646116,0.9999999980753261,1.3466192309126022e-16,1.8351437907518407e-30,4.183513796214024e-21,2.0304134629946965e-09,1.9245963301959638e-09,1.5452190216524298e-14,5.6762156875230634e-14,1.0550091248885014e-10,1.4087216845028107e-13,7.198265914985691e-15,5.0382362647703504e-14,7.880024578163903e-16,2.4393823273702523e-21,1.1656154549855149e-22,1.3501465492950564e-20,2.3377078106787858e-20,6.025738368402836e-20,4.57452412014663e-15,4.407058107135022e-33,1.6231055014422567e-31,1.0646709709284891e-33,6.444862953834684e-48,4.951617376106141e-16,3.545064782554068e-17,5.75499581419985e-25,6.075230141570281e-28,3.1986341517843872e-24,8.800075923459393e-19,8.751497567358393e-19,4.920712780879117e-40,3.274620134932541e-36,1.3981583450218937e-43,5.477979468679146e-48,9.237081876892598e-33,5.55747642738324e-23,5.493411422704678e-47,6.33351049908611e-52,2.042550139794084e-39,5.225938939462094e-22,2.0752585898645654e-48,4.466420407102555e-50,7.1536225780206025e-43,1.0636497339142574e-19,6.6989933148833405e-31,6.299372361781992e-49,3.0406959276599e-54,2.933438792664621e-38,1.246739378638074e-32,1.4735607844040903e-57,8.582467370012077e-49,1.4007460577077395e-59
2.1574836102592996e-09,0.6843002283155086,3.76,0.0,1.006190654630789,0.9999999971129295,4.588190987974738e-16,6.095449655685546e-30,9.205194564618405e-21,3.045711291016976e-09,2.886896596215971e-09,3.4491146823985475e-14,1.2734044739883734e-13,1.5810473363341706e-10,3.1567961543941993e-13,1.6183830383277744e-14,1.1286946369016122e-13,1.7480763326599787e-15,6.71728319828818e-21,3.967658256465586e-22,4.6181381576432035e-20,7.563967260005167e-20,1.9535018190374263e-19,1.027096254192279e-14,1.7633075536003552e-32,8.364239078404166e-31,8.840631616291986e-33,1.0191432552344497e-46,7.096422788150891e-16,7.494568521651541e-17,1.847680465244321e-24,2.2615244423794085e-27,7.491341881749449e-24,2.2336476557170132e-18,3.4504826735549434e-18,3.6906799328649605e-39,2.650496377068832e-35,1.4576485439777113e-42,5.286714662171026e-47,6.812515099128189e-32,1.6808205253658702e-22,1.2109739328207515e-45,6.75294866540794e-51,2.3235568070492867e-38,2.0915472069963286e-21,4.560053481713799e-47,5.7123995239003045e-49,4.946739459175538e-42,3.565044396921601e-19,3.5184730460759415e-30,7.98136438047891e-48,3.994048032793998e-53,3.3294808614232733e-37,5.521271899521454e-32,3.9539541042437376e-56,1.893060201129803e-47,2.8006504170652327e-58
2.8766448644824453e-09,0.6843002283217755,3.76,0.0,1.0061906536153893,0.9999999961504931,1.072678827232011e-15,1.3957004175391745e-29,1.605111530102483e-20,4.061070133518613e-09,3.8491981807542085e-09,6.094000147901369e-14,2.2604119540866843e-13,2.1061079719688824e-10,5.600850304699356e-13,2.878535580583485e-14,2.001340523126205e-13,3.0710027682660604e-15,1.397335577639884e-20,9.271021263339566e-22,1.0812433784744734e-19,1.6943363125435245e-19,4.383082827772122e-19,1.8245874686508455e-14,4.465619140952133e-32,2.510562836770357e-30,3.3831401772584635e-32,5.3275468077470476e-46,9.045122804082355e-16,1.2591974990533706e-16,4.028225938301345e-24,5.606808281304099e-27,1.3287117974266968e-23,4.158627091557741e-18,8.583678673055713e-18,1.336339929059136e-38,1.026091273241665e-34,6.221971446202945e-42,2.178699733757913e-46,2.4586700313582716e-31,3.5594453416173737e-22,7.01717768340461e-45,2.8989124431491074e-50,1.0640207452355325e-37,5.238266707423083e-21,2.642417349515422e-46,2.6939446358433556e-48,1.7493999943144754e-41,8.222015065709931e-19,1.0611610716582089e-29,3.6961860784086205e-47,1.8713995010473673e-52,1.5303279430682776e-36,1.4584831175576362e-31,2.5570618850023845e-55,1.0971242008849336e-46,1.628276811231207e-57
3.595806118705591e-09,0.6843002283280417,3.76,0.0,1.0061906525999174,0.9999999951880175,2.0667515915897153e-15,2.6374465576184996e-29,2.462453377019597e-20,5.076490140083853e-09,4.811501070329103e-09,9.468431397431396e-14,3.5280124018234026e-13,2.6301929945997444e-10,8.739628802627257e-13,4.5014457317001907e-14,3.1206050238006804e-13,4.74529941586761e-15,2.49267646124248e-20,1.785792570351992e-21,2.085032945548852e-19,3.1359717034856264e-19,8.12526914206884e-19,2.8499096342547005e-14,9.05124910182443e-32,5.846917068507727e-30,9.442173730828801e-32,1.9374154761002066e-45,1.0815048522594525e-15,1.8634013827315625e-16,7.19355937307292e-24,1.1310177420556828e-26,2.033113945715623e-23,6.573164860377421e-18,1.7028466255658984e-17,3.563343387275735e-38,2.912555462062728e-34,1.8853715190927046e-41,6.4374894437119345e-46,6.5631551343258615e-31,6.250743513482319e-22,2.762527078125788e-44,8.98091936592982e-50,3.438836654434224e-37,1.0433973311875806e-20,1.0402818710329047e-45,8.864128961167141e-48,4.639327125493391e-41,1.5639354584831009e-18,2.4767780992330077e-29,1.2022849343509087e-46,6.130223979305289e-52,4.9407171963209574e-36,3.0113711925474406e-31,1.1097787967450546e-54,4.31958300629642e-46,6.52892197406343e-57
4.3149673729287365e-09,0.6843002283343063,3.76,0.0,1.006190651584373,0.9999999942255027,3.533848705522891e-15,4.425288608054204e-29,3.483105419556006e-20,6.091971463325139e-09,5.773805251132516e-09,1.3560831435804743e-13,5.075560206841923e-13,3.153304398325701e-10,1.2571853649729745e-12,6.488276715840024e-14,4.485307468728847e-13,6.759526629358704e-15,4.031718258384348e-20,3.0533842589490392e-21,3.5674636064356833e-19,5.155976709788687e-19,1.338005266771682e-18,4.103049001708524e-14,1.603911706338495e-31,1.1670146833780382e-29,2.191795660419106e-31,5.734536206971644e-45,1.2422508855421613e-15,2.543600952846068e-16,1.1354921316059748e-23,2.0089021223318e-26,2.838829179044324e-23,9.39082084681295e-18,2.944212295845398e-17,7.92041226644668e-38,6.862171207237276e-34,4.671656423833509e-41,1.5635880342973512e-45,1.4626742200145789e-30,9.766022633189906e-22,8.722215152409905e-44,2.306017459828928e-49,9.006298649480851e-37,1.8089971421933597e-20,3.283611620193812e-45,2.3680380810214995e-47,1.034819327316512e-40,2.6406491404984903e-18,4.957799524519428e-29,3.1875313130052747e-46,1.6336123953978233e-51,1.2881018628548017e-35,5.3606198043406925e-31,3.739452961185644e-54,1.3639328157856238e-45,2.04104729206201e-56
5.753289881375028e-09,0.6843002283468319,3.76,0.0,1.0061906495530666,0.9999999923003555,8.229292388161913e-15,9.934391645080971e-29,5.982100636788681e-20,8.123118614691054e-09,7.698417435529558e-09,2.3857697171074835e-13,9.008113127375875e-13,4.196613653564976e-10,2.2311943066978753e-12,1.1557817426717917e-13,7.946687201077013e-13,1.1767414238655387e-14,8.714648534155783e-20,7.115296243167442e-21,8.3171008315817e-19,1.1128412340495103e-18,2.8969019557879776e-18,7.292733161125066e-14,3.9151843442596854e-31,3.4610789440958577e-29,8.36054326849055e-31,3.4853017455169675e-44,1.5202687098956311e-15,4.0757765616962625e-16,2.246054815075534e-23,4.964305684049e-26,4.6821360879138086e-23,1.5954114174219583e-17,6.798283994818597e-17,2.758168220936257e-37,2.673339579933531e-33,1.9630043278030043e-40,6.369467246126994e-45,5.1268925755402795e-30,1.912207263341602e-21,5.8432884435295715e-43,1.0796456808068972e-48,4.118640704959572e-36,4.1914592993839516e-20,2.1963403524483215e-44,1.1496321880430902e-46,3.693659522748687e-40,5.999593026913045e-18,1.4836851025534664e-28,1.5269285621337473e-45,7.885385991552825e-51,5.806584821826786e-35,1.286893705751828e-30,2.5834610322216936e-53,9.13832288641243e-45,1.1852394703094461e-55
